# commit=e17813316 run=2026-09-15 23:07 (Asia/Taipei) prereg=backtest/PREREGP2.md(sha bef83cb7ba0b78e4) seed0=12000 
control,N,rule,seed,cagr,mdd,slot,m,n_cap,n_in,first,end,set
丙,5,H120,12142,0.33445745199221255,-0.4932554790437038,0.9468776732249786,93,117,93,511,2849,AND
丙,5,H120,12143,0.34141587010275787,-0.4705807963617157,0.9468776732249786,93,117,93,511,2849,AND
丙,5,H120,12144,0.3789819498125244,-0.5125171534795618,0.9467065868263473,93,97,93,511,2849,AND
丙,5,H120,12145,0.35514841334322966,-0.4266877647037705,0.9468776732249786,93,120,93,511,2849,AND
丙,5,H120,12146,0.26018468891704716,-0.5234203031472459,0.946792130025663,93,94,93,511,2849,AND
丙,5,H120,12147,0.33335371735948494,-0.49782616442815836,0.9468776732249786,93,118,93,511,2849,AND
丙,5,H120,12148,0.3310845596354224,-0.4895848819886468,0.946792130025663,93,91,93,511,2849,AND
丙,5,H120,12149,0.3294544172004179,-0.4908114287969462,0.9468776732249786,93,119,93,511,2849,AND
丙,5,H120,12150,0.31367329834918034,-0.4868667089933444,0.946792130025663,93,98,93,511,2849,AND
丙,5,H120,12151,0.27984501312036736,-0.5464243433022956,0.946792130025663,93,91,93,511,2849,AND
丙,5,H120,12152,0.41447097532157806,-0.463547635731366,0.9467065868263473,93,91,93,511,2849,AND
丙,5,H120,12153,0.4471795325232468,-0.409325686275589,0.9467065868263473,93,100,93,511,2849,AND
丙,5,H120,12154,0.4232125360642154,-0.4357816023824015,0.9467065868263473,93,103,93,511,2849,AND
丙,5,H120,12155,0.36651407059998786,-0.40787871913200313,0.9468776732249786,93,120,93,511,2849,AND
丙,5,H120,12156,0.4220888383184178,-0.3923016895229129,0.946792130025663,93,109,93,511,2849,AND
丙,5,H120,12157,0.3141354710669759,-0.48927893662459365,0.946792130025663,93,95,93,511,2849,AND
丙,5,H120,12158,0.3510941976300297,-0.412589653114487,0.9467065868263473,93,103,93,511,2849,AND
丙,5,H120,12159,0.39609461402965573,-0.4601625741546945,0.9467065868263473,93,99,93,511,2849,AND
丙,5,H120,12160,0.3151031504894046,-0.46154620678443375,0.9468776732249786,93,118,93,511,2849,AND
丙,5,H120,12161,0.30061702057894046,-0.487272003072585,0.946792130025663,93,97,93,511,2849,AND
丙,5,H120,12162,0.3975915028208461,-0.4195114171816755,0.9469632164242943,93,99,93,511,2849,AND
丙,5,H120,12163,0.4479117733885889,-0.39907459487900315,0.9467065868263473,93,95,93,511,2849,AND
丙,5,H120,12164,0.4268253211665185,-0.41525241426957454,0.9467065868263473,93,105,93,511,2849,AND
丙,5,H120,12165,0.40342505391638306,-0.4195165876439523,0.9468776732249786,93,98,93,511,2849,AND
丙,5,H120,12166,0.3949823833954298,-0.5131059594521947,0.9467065868263473,93,99,93,511,2849,AND
丙,5,H120,12167,0.42863348784869526,-0.39274506749779736,0.946792130025663,93,105,93,511,2849,AND
丙,5,H120,12168,0.42097125960066073,-0.4429310222915798,0.9467065868263473,93,94,93,511,2849,AND
丙,5,H120,12169,0.3557029346056242,-0.4195180272370869,0.9366980325064157,92,124,92,511,2849,AND
丙,5,H120,12170,0.3238189845835162,-0.4135568295140209,0.9468776732249786,93,101,93,511,2849,AND
丙,5,H120,12171,0.409114604999415,-0.36165141169607673,0.9469632164242943,93,115,93,511,2849,AND
丙,5,H120,12172,0.3367458057054351,-0.4693640881011756,0.9366980325064157,92,134,92,511,2849,AND
丙,5,H120,12173,0.3382841021555294,-0.4853303383349368,0.9468776732249786,93,118,93,511,2849,AND
丙,5,H120,12174,0.3687861813712612,-0.4278827144424079,0.9468776732249786,93,99,93,511,2849,AND
丙,5,H120,12175,0.372645220340865,-0.5340533680442626,0.9467065868263473,93,90,93,511,2849,AND
丙,5,H120,12176,0.42767054204034216,-0.47802741634804397,0.9467065868263473,93,102,93,511,2849,AND
丙,5,H120,12177,0.4215745955025767,-0.5069048524002706,0.9467065868263473,93,96,93,511,2849,AND
丙,5,H120,12178,0.304618411381844,-0.42175166247082424,0.9367835757057313,92,112,92,511,2849,AND
丙,5,H120,12179,0.33153496204050126,-0.5218004026209707,0.9467065868263473,93,108,93,511,2849,AND
丙,5,H120,12180,0.401275970119773,-0.4279084275452714,0.9467065868263473,93,96,93,511,2849,AND
丙,5,H120,12181,0.4088936383769497,-0.3915379616907739,0.9467065868263473,93,93,93,511,2849,AND
丙,5,H120,12182,0.35378104042205294,-0.38100414975884833,0.946792130025663,93,105,93,511,2849,AND
丙,5,H120,12183,0.40047548121783416,-0.4450384959353144,0.9467065868263473,93,96,93,511,2849,AND
丙,5,H120,12184,0.4068375915471254,-0.4296274926491068,0.9467065868263473,93,106,93,511,2849,AND
丙,5,H120,12185,0.3900268465855943,-0.4042178605765869,0.9468776732249786,93,120,93,511,2849,AND
丙,5,H120,12186,0.3760224600124866,-0.44609761305830614,0.9468776732249786,93,123,93,511,2849,AND
丙,5,H120,12187,0.3484498319389895,-0.5189943291079889,0.9468776732249786,93,125,93,511,2849,AND
丙,5,H120,12188,0.3615560952626977,-0.34739687869232566,0.9469632164242943,93,116,93,511,2849,AND
丙,5,H120,12189,0.41789273974083607,-0.4418858277794789,0.9467065868263473,93,93,93,511,2849,AND
丙,5,H120,12190,0.3475725584149192,-0.47246612891036166,0.9468776732249786,93,122,93,511,2849,AND
丙,5,H120,12191,0.3565504087482989,-0.37973367125620117,0.946792130025663,93,106,93,511,2849,AND
丙,5,H120,12192,0.3545272384353493,-0.3989863807649005,0.9468776732249786,93,113,93,511,2849,AND
丙,5,H120,12193,0.39573598958610345,-0.37978485670568946,0.946792130025663,93,100,93,511,2849,AND
丙,5,H120,12194,0.3653232181639243,-0.3797773107514216,0.946792130025663,93,106,93,511,2849,AND
丙,5,H120,12195,0.4151760406587095,-0.3797356247346569,0.946792130025663,93,106,93,511,2849,AND
丙,5,H120,12196,0.3775396297043805,-0.4424209278795214,0.9467065868263473,93,104,93,511,2849,AND
丙,5,H120,12197,0.44859220728984184,-0.37978490804770504,0.946792130025663,93,104,93,511,2849,AND
丙,5,H120,12198,0.4058093420015705,-0.4436615626325993,0.9468776732249786,93,92,93,511,2849,AND
丙,5,H120,12199,0.3856018817746869,-0.3701815742310665,0.9468776732249786,93,111,93,511,2849,AND
丙,8,H60,12000,0.21963356900560682,-0.4912323333256804,0.8671440786660967,275,657,275,511,2850,AND
丙,8,H60,12001,0.21445239994804055,-0.5280566041641688,0.860837964942283,273,659,273,511,2850,AND
丙,8,H60,12002,0.2544499169222205,-0.49114792995934203,0.8639910218041899,274,617,274,511,2850,AND
丙,8,H60,12003,0.22204217049639952,-0.5416876054569117,0.8639910218041899,274,625,274,511,2850,AND
丙,8,H60,12004,0.23019513931732583,-0.4911481501900364,0.860837964942283,273,636,273,511,2850,AND
丙,8,H60,12005,0.20299181058199411,-0.5417458721606877,0.860837964942283,273,624,273,511,2850,AND
丙,8,H60,12006,0.1563575033290585,-0.5279953611996453,0.860837964942283,273,628,273,511,2850,AND
丙,8,H60,12007,0.23761033092260342,-0.5417458681129946,0.860837964942283,273,655,273,511,2850,AND
丙,8,H60,12008,0.2024273599037243,-0.5280836483634485,0.860837964942283,273,642,273,511,2850,AND
丙,8,H60,12009,0.22672642374652052,-0.4911480638567164,0.8639910218041899,274,656,274,511,2850,AND
丙,8,H60,12010,0.21431298930106069,-0.5280838695544603,0.8671440786660967,275,670,275,511,2850,AND
丙,8,H60,12011,0.24170675823257404,-0.5417455483205649,0.8671440786660967,275,662,275,511,2850,AND
丙,8,H60,12012,0.22084318734621378,-0.528056835781233,0.860837964942283,273,643,273,511,2850,AND
丙,8,H60,12013,0.2068161141571241,-0.5050446757344691,0.8639910218041899,274,653,274,511,2850,AND
丙,8,H60,12014,0.24937565027624897,-0.5280568355459614,0.8639910218041899,274,625,274,511,2850,AND
丙,8,H60,12015,0.2138659010453794,-0.49123231372934906,0.8671440786660967,275,666,275,511,2850,AND
丙,8,H60,12016,0.20896445476033065,-0.5417723427594269,0.8639910218041899,274,637,274,511,2850,AND
丙,8,H60,12017,0.20376700394248237,-0.49114815019959024,0.8639910218041899,274,630,274,511,2850,AND
丙,8,H60,12018,0.2045831312208486,-0.5417456493704325,0.860837964942283,273,642,273,511,2850,AND
丙,8,H60,12019,0.2830942073843592,-0.4911821537569501,0.860837964942283,273,645,273,511,2850,AND
丙,8,H60,12020,0.24064397457323428,-0.49123233145818174,0.8639910218041899,274,642,274,511,2850,AND
丙,8,H60,12021,0.25163169673140207,-0.5050444813528006,0.8639910218041899,274,649,274,511,2850,AND
丙,8,H60,12022,0.19365679204845598,-0.5417456487694033,0.860837964942283,273,643,273,511,2850,AND
丙,8,H60,12023,0.20461627561211215,-0.4911481495219347,0.8671440786660967,275,663,275,511,2850,AND
丙,8,H60,12024,0.21199282326847402,-0.5280568636505197,0.8639910218041899,274,634,274,511,2850,AND
丙,8,H60,12025,0.18985393983976961,-0.4911479398839433,0.860837964942283,273,642,273,511,2850,AND
丙,8,H60,12026,0.21990498484434018,-0.5279953677565824,0.8639910218041899,274,648,274,511,2850,AND
丙,8,H60,12027,0.2012913077179972,-0.5050447039563114,0.8671440786660967,275,608,275,511,2850,AND
丙,8,H60,12028,0.18040580163915076,-0.5279953337581017,0.8639910218041899,274,636,274,511,2850,AND
丙,8,H60,12029,0.17279912445751378,-0.5416876366653721,0.8671440786660967,275,609,275,511,2850,AND
丙,8,H60,12030,0.17238657849752492,-0.5279953658816915,0.8639910218041899,274,621,274,511,2850,AND
丙,8,H60,12031,0.20957217283029017,-0.49123247750690574,0.8639910218041899,274,642,274,511,2850,AND
丙,8,H60,12032,0.2414158282711858,-0.49118215340383253,0.8639910218041899,274,664,274,511,2850,AND
丙,8,H60,12033,0.24182845085521398,-0.5417456493734126,0.860837964942283,273,642,273,511,2850,AND
丙,8,H60,12034,0.21920529435907699,-0.4911481508506745,0.8639910218041899,274,641,274,511,2850,AND
丙,8,H60,12035,0.26183460227759303,-0.528083639987407,0.8639910218041899,274,638,274,511,2850,AND
丙,8,H60,12036,0.20081789314077536,-0.541772439935799,0.860837964942283,273,643,273,511,2850,AND
丙,8,H60,12037,0.18698005959833086,-0.5416873701973977,0.8639910218041899,274,621,274,511,2850,AND
丙,8,H60,12038,0.18536806785323634,-0.5050118497987538,0.8639910218041899,274,649,274,511,2850,AND
丙,8,H60,12039,0.18875963427244358,-0.5416876054570798,0.8639910218041899,274,653,274,511,2850,AND
丙,8,H60,12040,0.24169368491901855,-0.5280566035592531,0.8639910218041899,274,625,274,511,2850,AND
丙,8,H60,12041,0.20139429542486087,-0.5417726765818813,0.8639910218041899,274,627,274,511,2850,AND
丙,8,H60,12042,0.22247185743197018,-0.5417724400257162,0.860837964942283,273,650,273,511,2850,AND
丙,8,H60,12043,0.2443911632250637,-0.5280835037938355,0.8639910218041899,274,643,274,511,2850,AND
丙,8,H60,12044,0.2036983973440878,-0.4911481810650915,0.860837964942283,273,655,273,511,2850,AND
丙,8,H60,12045,0.22995653640687963,-0.5050446650017217,0.8671440786660967,275,651,275,511,2850,AND
丙,8,H60,12046,0.20258620091192014,-0.5417724391119438,0.860837964942283,273,614,273,511,2850,AND
丙,8,H60,12047,0.24874838058934468,-0.5417723405858127,0.8671440786660967,275,633,275,511,2850,AND
丙,8,H60,12048,0.2035347377261616,-0.5416873701932217,0.860837964942283,273,608,273,511,2850,AND
丙,8,H60,12049,0.2696995203038204,-0.5417724308268052,0.8639910218041899,274,624,274,511,2850,AND
丙,8,H60,12050,0.2179872344723841,-0.5416873789700509,0.860837964942283,273,638,273,511,2850,AND
丙,8,H60,12051,0.2707036340628093,-0.5050935754427398,0.860837964942283,273,611,273,511,2850,AND
丙,8,H60,12052,0.22604749395639345,-0.5417726521343665,0.8639910218041899,274,642,274,511,2850,AND
丙,8,H60,12053,0.23302561753660966,-0.5416876054017777,0.8639910218041899,274,636,274,511,2850,AND
丙,8,H60,12054,0.1954474377030735,-0.5050118467332281,0.8639910218041899,274,641,274,511,2850,AND
丙,8,H60,12055,0.21823359148505062,-0.5417458721518285,0.8639910218041899,274,629,274,511,2850,AND
丙,8,H60,12056,0.24872728764894347,-0.5050116066921732,0.8671440786660967,275,626,275,511,2850,AND
丙,8,H60,12057,0.19927217797987162,-0.541772291441126,0.8671440786660967,275,621,275,511,2850,AND
丙,8,H60,12058,0.2530714449187126,-0.5280836393693766,0.8639910218041899,274,626,274,511,2850,AND
丙,8,H60,12059,0.22005772712397653,-0.5279953341535295,0.860837964942283,273,692,273,511,2850,AND
丙,8,H60,12060,0.18272025974591233,-0.4911481808183847,0.8671440786660967,275,609,275,511,2850,AND
丙,8,H60,12061,0.1994546356533311,-0.4911823531151843,0.8639910218041899,274,641,274,511,2850,AND
丙,8,H60,12062,0.2508835151575628,-0.5050447036383393,0.860837964942283,273,643,273,511,2850,AND
丙,8,H60,12063,0.18048321719243487,-0.5417456579383342,0.860837964942283,273,613,273,511,2850,AND
丙,8,H60,12064,0.21227167214973086,-0.5417726527626284,0.8639910218041899,274,635,274,511,2850,AND
丙,8,H60,12065,0.19541700184949207,-0.49114815084859575,0.860837964942283,273,635,273,511,2850,AND
丙,8,H60,12066,0.2284838786457135,-0.5050446668914653,0.8639910218041899,274,643,274,511,2850,AND
丙,8,H60,12067,0.26903048104427385,-0.5280568355322308,0.8639910218041899,274,637,274,511,2850,AND
丙,8,H60,12068,0.24897245629959075,-0.5050937678560358,0.860837964942283,273,702,273,511,2850,AND
丙,8,H60,12069,0.20493603831359342,-0.4912323210602766,0.8671440786660967,275,646,275,511,2850,AND
丙,8,H60,12070,0.207285232799991,-0.5280564597157333,0.8671440786660967,275,634,275,511,2850,AND
丙,8,H60,12071,0.20789144631090006,-0.5280566026280367,0.8639910218041899,274,653,274,511,2850,AND
丙,8,H60,12072,0.23906943335778674,-0.5050444725549592,0.860837964942283,273,629,273,511,2850,AND
丙,8,H60,12073,0.16291544286034743,-0.5279950982891709,0.860837964942283,273,638,273,511,2850,AND
丙,8,H60,12074,0.24334132939263475,-0.4911823537956633,0.860837964942283,273,627,273,511,2850,AND
丙,8,H60,12075,0.2132859837800014,-0.528083873705062,0.8671440786660967,275,661,275,511,2850,AND
丙,8,H60,12076,0.21074233079393134,-0.5279953330364395,0.8671440786660967,275,670,275,511,2850,AND
丙,8,H60,12077,0.21321914356949345,-0.5050118497994015,0.8639910218041899,274,641,274,511,2850,AND
丙,8,H60,12078,0.17248378648377627,-0.5280838153943178,0.8671440786660967,275,622,275,511,2850,AND
丙,8,H60,12079,0.19099794564666084,-0.541772429833952,0.8671440786660967,275,672,275,511,2850,AND
丙,8,H60,12080,0.25684030467257846,-0.5416873701878602,0.860837964942283,273,643,273,511,2850,AND
丙,8,H60,12081,0.20451255195533613,-0.49118235425187784,0.8639910218041899,274,626,274,511,2850,AND
丙,8,H60,12082,0.1967711369889542,-0.5279953344103548,0.8639910218041899,274,659,274,511,2850,AND
丙,8,H60,12083,0.20511893953830285,-0.5280837945448497,0.8639910218041899,274,640,274,511,2850,AND
丙,8,H60,12084,0.20798720604586207,-0.4912324561776564,0.8671440786660967,275,644,275,511,2850,AND
丙,8,H60,12085,0.18910085551554,-0.5279953207136607,0.8639910218041899,274,637,274,511,2850,AND
丙,8,H60,12086,0.19848062580945713,-0.5416876060951867,0.8639910218041899,274,650,274,511,2850,AND
丙,8,H60,12087,0.20074535547553185,-0.5050444811093887,0.860837964942283,273,640,273,511,2850,AND
丙,8,H60,12088,0.1954125276828127,-0.4911481810491305,0.860837964942283,273,653,273,511,2850,AND
丙,8,H60,12089,0.16497179100710224,-0.491182352828922,0.8671440786660967,275,626,275,511,2850,AND
丙,8,H60,12090,0.27405367045673446,-0.5050444722791931,0.8639910218041899,274,655,274,511,2850,AND
丙,8,H60,12091,0.22956232723449066,-0.5050116043892148,0.8639910218041899,274,647,274,511,2850,AND
丙,8,H60,12092,0.2368456518984292,-0.505093776575073,0.8639910218041899,274,641,274,511,2850,AND
丙,8,H60,12093,0.19278944604104353,-0.49114779625419486,0.8639910218041899,274,633,274,511,2850,AND
丙,8,H60,12094,0.2591630197953412,-0.49118230302821214,0.8639910218041899,274,688,274,511,2850,AND
丙,8,H60,12095,0.21932613883076657,-0.5050116145140029,0.8639910218041899,274,659,274,511,2850,AND
丙,8,H60,12096,0.2164976549235058,-0.5417457987097914,0.8671440786660967,275,638,275,511,2850,AND
丙,8,H60,12097,0.2933918664783519,-0.4911823538544929,0.860837964942283,273,650,273,511,2850,AND
丙,8,H60,12098,0.23241136042930832,-0.5050446916285176,0.8639910218041899,274,651,274,511,2850,AND
丙,8,H60,12099,0.21680859025069332,-0.4911823783089096,0.8639910218041899,274,655,274,511,2850,AND
丙,8,H60,12100,0.19246144373492768,-0.5416876368844236,0.8639910218041899,274,652,274,511,2850,AND
丙,8,H60,12101,0.2415315321820084,-0.5417456579383102,0.860837964942283,273,625,273,511,2850,AND
丙,8,H60,12102,0.2736778354703291,-0.4911821445439559,0.860837964942283,273,642,273,511,2850,AND
丙,8,H60,12103,0.22714192718339632,-0.528056459720945,0.860837964942283,273,654,273,511,2850,AND
丙,8,H60,12104,0.21305433909086213,-0.5280568661096746,0.8639910218041899,274,617,274,511,2850,AND
丙,8,H60,12105,0.23841396763403844,-0.49123252923054134,0.860837964942283,273,637,273,511,2850,AND
丙,8,H60,12106,0.19077090520497308,-0.505011603532899,0.8671440786660967,275,660,275,511,2850,AND
丙,8,H60,12107,0.21521736160584015,-0.4911479399272925,0.8639910218041899,274,626,274,511,2850,AND
丙,8,H60,12108,0.23756030204786271,-0.4911479389553222,0.860837964942283,273,627,273,511,2850,AND
丙,8,H60,12109,0.27302369015736705,-0.5050935853464753,0.860837964942283,273,675,273,511,2850,AND
丙,8,H60,12110,0.19519326471115805,-0.5050118195887066,0.860837964942283,273,657,273,511,2850,AND
丙,8,H60,12111,0.24592274211463905,-0.5050116049714127,0.8639910218041899,274,656,274,511,2850,AND
丙,8,H60,12112,0.18298187161251622,-0.4911821448478531,0.860837964942283,273,630,273,511,2850,AND
丙,8,H60,12113,0.18586813590600593,-0.5417456570441923,0.860837964942283,273,655,273,511,2850,AND
丙,8,H60,12114,0.23134782704979573,-0.5050116049714128,0.8639910218041899,274,635,274,511,2850,AND
丙,8,H60,12115,0.23917593925211866,-0.4911479394531977,0.8639910218041899,274,639,274,511,2850,AND
丙,8,H60,12116,0.20687715012536767,-0.49118235385448944,0.860837964942283,273,643,273,511,2850,AND
丙,8,H60,12117,0.20618203895607135,-0.5417458962638237,0.8639910218041899,274,647,274,511,2850,AND
丙,8,H60,12118,0.18745875980863214,-0.5416876370639057,0.860837964942283,273,662,273,511,2850,AND
丙,8,H60,12119,0.18841869081091,-0.5279953677565836,0.860837964942283,273,649,273,511,2850,AND
丙,8,H60,12120,0.2035695308464387,-0.5280836488681527,0.860837964942283,273,658,273,511,2850,AND
丙,8,H60,12121,0.21736246185232155,-0.5280566058560223,0.8671440786660967,275,644,275,511,2850,AND
丙,8,H60,12122,0.2080878064723224,-0.5280566134366127,0.8639910218041899,274,651,274,511,2850,AND
丙,8,H60,12123,0.2315723295222578,-0.5050446510879989,0.8671440786660967,275,652,275,511,2850,AND
丙,8,H60,12124,0.23039293226397883,-0.528083870122265,0.8639910218041899,274,658,274,511,2850,AND
丙,8,H60,12125,0.1777985492384837,-0.5279953341541468,0.860837964942283,273,604,273,511,2850,AND
丙,8,H60,12126,0.25513342328368815,-0.505011604390568,0.860837964942283,273,657,273,511,2850,AND
丙,8,H60,12127,0.20926317347864964,-0.505011745136275,0.8671440786660967,275,644,275,511,2850,AND
丙,8,H60,12128,0.15954377184250346,-0.5416872358468429,0.8639910218041899,274,662,274,511,2850,AND
丙,8,H60,12129,0.25871971857361387,-0.4911821445866071,0.8639910218041899,274,645,274,511,2850,AND
丙,8,H60,12130,0.2170983922355565,-0.505093800007328,0.860837964942283,273,617,273,511,2850,AND
丙,8,H60,12131,0.2090004528602516,-0.5417458759488106,0.8671440786660967,275,657,275,511,2850,AND
丙,8,H60,12132,0.22669361552592782,-0.5416876046831158,0.8671440786660967,275,659,275,511,2850,AND
丙,8,H60,12133,0.21174968529173355,-0.49114815013965446,0.8639910218041899,274,632,274,511,2850,AND
丙,8,H60,12134,0.22844639849382653,-0.5280838998550371,0.8639910218041899,274,624,274,511,2850,AND
丙,8,H60,12135,0.21427101745068167,-0.505011848716817,0.860837964942283,273,650,273,511,2850,AND
丙,8,H60,12136,0.17444672767396296,-0.5280567504523718,0.8639910218041899,274,677,274,511,2850,AND
丙,8,H60,12137,0.21473198400641458,-0.5280566050357018,0.8639910218041899,274,664,274,511,2850,AND
丙,8,H60,12138,0.21231161227548623,-0.5280565097767737,0.8639910218041899,274,636,274,511,2850,AND
丙,8,H60,12139,0.2504839652215072,-0.49123219175667593,0.8671440786660967,275,636,275,511,2850,AND
丙,8,H60,12140,0.23439230016100088,-0.5417456487727568,0.860837964942283,273,650,273,511,2850,AND
丙,8,H60,12141,0.22396417490041576,-0.5417456473259329,0.8671440786660967,275,643,275,511,2850,AND
丙,8,H60,12142,0.2893094139069414,-0.5050935754442495,0.860837964942283,273,688,273,511,2850,AND
丙,8,H60,12143,0.23129359914360714,-0.5416876061033682,0.8639910218041899,274,645,274,511,2850,AND
丙,8,H60,12144,0.22721356886364408,-0.5280836390003191,0.8639910218041899,274,651,274,511,2850,AND
丙,8,H60,12145,0.26189568545912434,-0.49114815120386235,0.8671440786660967,275,677,275,511,2850,AND
丙,8,H60,12146,0.17545458145585613,-0.4912325531177849,0.860837964942283,273,655,273,511,2850,AND
丙,8,H60,12147,0.20501786052447946,-0.5050937059223258,0.8671440786660967,275,619,275,511,2850,AND
丙,8,H60,12148,0.22566800555275712,-0.49114807393467136,0.8639910218041899,274,636,274,511,2850,AND
丙,8,H60,12149,0.2199694124406837,-0.491182142382665,0.8671440786660967,275,623,275,511,2850,AND
丙,8,H60,12150,0.21406178860102387,-0.5417455591136887,0.8639910218041899,274,638,274,511,2850,AND
丙,8,H60,12151,0.20735109797139373,-0.5050444813372614,0.860837964942283,273,632,273,511,2850,AND
丙,8,H60,12152,0.20344231154894854,-0.5280838998686715,0.860837964942283,273,651,273,511,2850,AND
丙,8,H60,12153,0.1873006210830035,-0.5050938044859108,0.8639910218041899,274,644,274,511,2850,AND
丙,8,H60,12154,0.21543933537973214,-0.5050937768069411,0.8639910218041899,274,651,274,511,2850,AND
丙,8,H60,12155,0.23621355174528702,-0.541745649641502,0.860837964942283,273,641,273,511,2850,AND
丙,8,H60,12156,0.23530767779381367,-0.5279952565768801,0.8639910218041899,274,653,274,511,2850,AND
丙,8,H60,12157,0.24822733674232866,-0.505093776215191,0.860837964942283,273,650,273,511,2850,AND
丙,8,H60,12158,0.21697275878604527,-0.5050116146157572,0.860837964942283,273,652,273,511,2850,AND
丙,8,H60,12159,0.20124583515611216,-0.5416873786499219,0.8639910218041899,274,660,274,511,2850,AND
丙,8,H60,12160,0.2183442886077589,-0.5050116050031473,0.8639910218041899,274,636,274,511,2850,AND
丙,8,H60,12161,0.2004844995040771,-0.49118235423370177,0.8639910218041899,274,650,274,511,2850,AND
丙,8,H60,12162,0.23366564092477615,-0.5417459024719805,0.8639910218041899,274,647,274,511,2850,AND
丙,8,H60,12163,0.20580940972362938,-0.5280568346395669,0.8639910218041899,274,663,274,511,2850,AND
丙,8,H60,12164,0.2392378064295777,-0.5050118502052291,0.8639910218041899,274,639,274,511,2850,AND
丙,8,H60,12165,0.21953325659487577,-0.5417456487727199,0.8639910218041899,274,622,274,511,2850,AND
丙,8,H60,12166,0.22268899654860408,-0.5050446775131116,0.8671440786660967,275,662,275,511,2850,AND
丙,8,H60,12167,0.18415292943000017,-0.52805660418603,0.8639910218041899,274,654,274,511,2850,AND
丙,8,H60,12168,0.22695777944469264,-0.5416873790664148,0.8639910218041899,274,658,274,511,2850,AND
丙,8,H60,12169,0.17701016759075872,-0.5050118178873809,0.8639910218041899,274,621,274,511,2850,AND
丙,8,H60,12170,0.21589304657037878,-0.49118235384153525,0.860837964942283,273,611,273,511,2850,AND
丙,8,H60,12171,0.1877894563229714,-0.4911823539614401,0.8639910218041899,274,655,274,511,2850,AND
丙,8,H60,12172,0.21458675341973033,-0.5050116135667372,0.860837964942283,273,609,273,511,2850,AND
丙,8,H60,12173,0.2213271999709181,-0.505011614913616,0.860837964942283,273,628,273,511,2850,AND
丙,8,H60,12174,0.24555091907979198,-0.5417724316950857,0.8639910218041899,274,630,274,511,2850,AND
丙,8,H60,12175,0.1994548662843032,-0.5417724397340612,0.860837964942283,273,644,273,511,2850,AND
丙,8,H60,12176,0.23439585613213043,-0.5417456496342229,0.860837964942283,273,629,273,511,2850,AND
丙,8,H60,12177,0.2051289978288353,-0.5416875785933015,0.8671440786660967,275,652,275,511,2850,AND
丙,8,H60,12178,0.21980804074914695,-0.49123232225931346,0.860837964942283,273,618,273,511,2850,AND
丙,8,H60,12179,0.21184036617497615,-0.541687606094876,0.860837964942283,273,643,273,511,2850,AND
丙,8,H60,12180,0.1821684068561802,-0.5417458225089941,0.8639910218041899,274,629,274,511,2850,AND
丙,8,H60,12181,0.24531550061035556,-0.5280838698903612,0.8639910218041899,274,608,274,511,2850,AND
丙,8,H60,12182,0.19226232446646407,-0.5050444814459968,0.8639910218041899,274,623,274,511,2850,AND
丙,8,H60,12183,0.21664153412138631,-0.5050446757429679,0.860837964942283,273,635,273,511,2850,AND
丙,8,H60,12184,0.22043313507790585,-0.5050118193574861,0.8639910218041899,274,650,274,511,2850,AND
丙,8,H60,12185,0.20557808186387505,-0.5050118189413083,0.860837964942283,273,623,273,511,2850,AND
丙,8,H60,12186,0.21673443722224128,-0.5417458719367201,0.860837964942283,273,623,273,511,2850,AND
丙,8,H60,12187,0.2163353883795709,-0.5280838998548884,0.8639910218041899,274,632,274,511,2850,AND
丙,8,H60,12188,0.13445931200827066,-0.5416876368684225,0.8639910218041899,274,622,274,511,2850,AND
丙,8,H60,12189,0.27835344301922915,-0.5050937761534852,0.860837964942283,273,644,273,511,2850,AND
丙,8,H60,12190,0.25615659622877573,-0.5416873683250396,0.8639910218041899,274,664,274,511,2850,AND
丙,8,H60,12191,0.2438484768518192,-0.491182144843937,0.8639910218041899,274,653,274,511,2850,AND
丙,8,H60,12192,0.2281056693323964,-0.5050444809918888,0.8639910218041899,274,627,274,511,2850,AND
丙,8,H60,12193,0.2380399466653571,-0.5280568350827134,0.8639910218041899,274,617,274,511,2850,AND
丙,8,H60,12194,0.2000625102036171,-0.4912322726336835,0.8639910218041899,274,669,274,511,2850,AND
丙,8,H60,12195,0.26725450594206746,-0.5280566035630333,0.8639910218041899,274,619,274,511,2850,AND
丙,8,H60,12196,0.18647972281750147,-0.5280566126897102,0.8639910218041899,274,639,274,511,2850,AND
丙,8,H60,12197,0.2565214065446335,-0.49118201079127727,0.860837964942283,273,704,273,511,2850,AND
丙,8,H60,12198,0.20814766158267206,-0.5050444814095275,0.860837964942283,273,619,273,511,2850,AND
丙,8,H60,12199,0.1413579786506236,-0.5416876368843974,0.8639910218041899,274,629,274,511,2850,AND
丙,8,H120,12000,0.22792701290195416,-0.39235203815416625,0.9099657827202737,143,288,143,511,2849,AND
丙,8,H120,12001,0.22364420358567405,-0.4900980616588243,0.9227437981180496,145,267,145,511,2849,AND
丙,8,H120,12002,0.2562279722203209,-0.44031155987061044,0.9226368691189051,145,316,145,511,2849,AND
丙,8,H120,12003,0.29367768202614597,-0.35246208447342786,0.9162745936698032,144,267,144,511,2849,AND
丙,8,H120,12004,0.23705979181280257,-0.4371732412308457,0.9226368691189051,145,273,145,511,2849,AND
丙,8,H120,12005,0.26990479688538294,-0.42955143393104,0.9227972626176218,145,250,145,511,2849,AND
