market,出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,Date,Year,Season,SecuritiesCompanyCode,CompanyName
tpex,,,,,,2216295.00,940777.00,,,1275518.00,,,1275518.00,593751.00,,681767.00,-31913.00,649854.00,136247.00,513607.00,,,513607.00,115401.00,,629008.00,507233.00,,6374.00,618128.00,,10880.00,5.99,1150905,115,2,3218,大學光
tpex,,,,,,1135331.00,349964.00,,,785367.00,,,785367.00,524341.00,,261026.00,-14213.00,246813.00,50114.00,196699.00,,,196699.00,33140.00,,229839.00,190620.00,,6079.00,207331.00,,22508.00,2.66,1150905,115,2,3219,倚強科
tpex,,,,,,1205467.00,915962.00,,,289505.00,,,289505.00,211658.00,,77847.00,28989.00,106836.00,30745.00,76091.00,,,76091.00,60225.00,,136316.00,85580.00,,-9489.00,144604.00,,-8288.00,0.82,1150905,115,2,3221,台嘉碩
tpex,,,,,,827191.00,704360.00,,,122831.00,,,122831.00,205022.00,,-82191.00,14422.00,-67769.00,1592.00,-69361.00,,,-69361.00,5548.00,,-63813.00,-6179.00,,-63182.00,-538.00,,-63275.00,-0.08,1150905,115,2,3224,三顧
tpex,,,,,,635124.00,600650.00,,,34474.00,5112.00,2044.00,31406.00,70489.00,,-39083.00,19464.00,-19619.00,3771.00,-23390.00,,,-23390.00,637.00,,-22753.00,,,,,,,-0.36,1150905,115,2,3226,龍鋒
tpex,,,,,,4747618.00,1955998.00,,,2791620.00,,,2791620.00,1928527.00,,863093.00,190545.00,1053638.00,160109.00,893529.00,,,893529.00,3157469.00,,4050998.00,899721.00,,-6192.00,4057190.00,,-6192.00,6.11,1150905,115,2,3227,原相
tpex,,,,,,171637.00,68843.00,,,102794.00,,,102794.00,176279.00,,-73485.00,1868.00,-71617.00,0.00,-71617.00,,,-71617.00,-896.00,,-72513.00,,,,,,,-1.00,1150905,115,2,3228,金麗科
tpex,,,,,,203447.00,195158.00,,,8289.00,,,8289.00,92598.00,,-84309.00,-3756.00,-88065.00,-215.00,-87850.00,,,-87850.00,16577.00,,-71273.00,-87850.00,,,-71273.00,,,-1.03,1150905,115,2,3230,錦明
tpex,,,,,,508897.00,421281.00,,,87616.00,,,87616.00,70124.00,,17492.00,3964.00,21456.00,3953.00,17503.00,,,17503.00,6499.00,,24002.00,17503.00,,,24002.00,,0.00,0.38,1150905,115,2,3232,昱捷
tpex,,,,,,378996.00,322205.00,,,56791.00,202.00,354.00,56943.00,113864.00,,-56921.00,2785.00,-54136.00,0.00,-54136.00,,,-54136.00,3393.00,,-50743.00,-53155.00,,-981.00,-49762.00,,-981.00,-0.48,1150905,115,2,3234,光環
tpex,,,,,,1160957.00,876984.00,,,283973.00,,,283973.00,231397.00,,52576.00,-7753.00,44823.00,23389.00,21434.00,,,21434.00,231823.00,,253257.00,21434.00,,,253257.00,,,0.20,1150905,115,2,3236,千如
tpex,,,,,,254868.00,148364.00,,,106504.00,,,106504.00,69311.00,,37193.00,-29287.00,7906.00,1662.00,6244.00,,,6244.00,0.00,,6244.00,-7108.00,,13352.00,-7108.00,,13352.00,-0.14,1150905,115,2,3252,海灣
tpex,,,,,,105167.00,92154.00,,,13013.00,,,13013.00,96842.00,,-83829.00,-1693.00,-85522.00,,-85522.00,,,-85522.00,,,-85522.00,,,,,,,-1.17,1150905,115,2,3259,鑫創
tpex,,,,,,64242687.00,33643820.00,,,30598867.00,345.00,,30598522.00,5553728.00,,25044794.00,1523881.00,26568675.00,5826556.00,20742119.00,,,20742119.00,371731.00,,21113850.00,19936408.00,,805711.00,20214659.00,,899191.00,62.46,1150905,115,2,3260,威剛
tpex,,,,,,8517069.00,5168181.00,,,3348888.00,,,3348888.00,875008.00,,2473880.00,148799.00,2622679.00,542486.00,2080193.00,,,2080193.00,67363.00,,2147556.00,2080193.00,,,2147556.00,,,4.39,1150905,115,2,3264,欣銓
tpex,,,,,,2715381.00,1967927.00,,,747454.00,,,747454.00,152652.00,,594802.00,40615.00,635417.00,110602.00,524815.00,,,524815.00,-11404.00,,513411.00,524815.00,,,513411.00,,,3.85,1150905,115,2,3265,台星科
tpex,,,,,,515222.00,479944.00,,,35278.00,,,35278.00,42435.00,,-7157.00,2344.00,-4813.00,-809.00,-4004.00,,,-4004.00,19249.00,,15245.00,-4004.00,,,15245.00,,,-0.12,1150905,115,2,3268,海德威
tpex,,,,,,1367343.00,1289182.00,,,78161.00,,,78161.00,272329.00,,-194168.00,-34254.00,-228422.00,14224.00,-242646.00,,,-242646.00,156575.00,,-86071.00,-242646.00,,,-86071.00,,,-4.05,1150905,115,2,3272,東碩
tpex,,,,,,330834.00,321843.00,,,8991.00,,,8991.00,44365.00,,-35374.00,31307.00,-4067.00,1904.00,-5971.00,,,-5971.00,34897.00,,28926.00,3844.00,,-9815.00,38741.00,,-9815.00,0.06,1150905,115,2,3276,宇環
tpex,,,,,,420188.00,327093.00,,,93095.00,,,93095.00,54117.00,,38978.00,56981.00,95959.00,18005.00,77954.00,,,77954.00,-9717.00,,68237.00,77727.00,,227.00,73903.00,,-5666.00,0.72,1150905,115,2,3284,太普高
tpex,,,,,,558519.00,424263.00,,,134256.00,,,134256.00,90838.00,,43418.00,8424.00,51842.00,10227.00,41615.00,,,41615.00,4947.00,,46562.00,39049.00,,2566.00,43715.00,,2847.00,0.91,1150905,115,2,3285,微端
tpex,,,,,,434235.00,251189.00,,,183046.00,,,183046.00,111970.00,,71076.00,217404.00,288480.00,12620.00,275860.00,,,275860.00,-832.00,,275028.00,258550.00,,17310.00,257718.00,,17310.00,5.88,1150905,115,2,3287,廣寰科
tpex,,,,,,38994.00,10225.00,,,28769.00,,,28769.00,31073.00,,-2304.00,1524.00,-780.00,0.00,-780.00,,,-780.00,-1615.00,,-2395.00,-777.00,,-3.00,-2392.00,,-3.00,-0.05,1150905,115,2,3288,點晶
tpex,,,,,,2266979.00,1770599.00,,,496380.00,,,496380.00,499302.00,,-2922.00,252116.00,249194.00,-10440.00,259634.00,,,259634.00,41118.00,,300752.00,266675.00,,-7041.00,307793.00,,-7041.00,3.08,1150905,115,2,3289,宜特
tpex,,,,,,1857587.00,1439455.00,,,418132.00,,,418132.00,416043.00,,2089.00,359917.00,362006.00,-1024.00,363030.00,,,363030.00,61874.00,,424904.00,363030.00,,,424904.00,,,4.02,1150905,115,2,3290,東浦
tpex,,,,,,12678167.00,276245.00,,,12401922.00,,,12401922.00,4915957.00,,7485965.00,310138.00,7796103.00,1378674.00,6417429.00,,,6417429.00,-213511.00,,6203918.00,6417672.00,,-243.00,6204009.00,,-91.00,22.77,1150905,115,2,3293,鈊象
tpex,,,,,,1466436.00,1348192.00,,,118244.00,,,118244.00,297239.00,,-178995.00,101892.00,-77103.00,3262.00,-80365.00,,,-80365.00,95805.00,,15440.00,-71592.00,,-8773.00,24213.00,,-8773.00,-0.54,1150905,115,2,3294,英濟
tpex,,,,,,115570.00,73360.00,,,42210.00,,,42210.00,51022.00,,-8812.00,33463.00,24651.00,-177.00,24828.00,,,24828.00,0.00,,24828.00,24828.00,,,24828.00,,,0.69,1150905,115,2,3297,杭特
tpex,,,,,,1753568.00,1109576.00,,,643992.00,,,643992.00,345517.00,,298475.00,19139.00,317614.00,87433.00,230181.00,,,230181.00,3792.00,,233973.00,224426.00,,5755.00,228218.00,,5755.00,2.40,1150905,115,2,3303,岱稜
tpex,,,,,,545194.00,409271.00,,,135923.00,,,135923.00,133019.00,930.00,3834.00,6641.00,10475.00,450.00,10025.00,,,10025.00,805722.00,,815747.00,,,,,,,0.20,1150905,115,2,3306,鼎天
tpex,,,,,,1115146.00,862729.00,,,252417.00,,,252417.00,141179.00,,111238.00,21164.00,132402.00,14686.00,117716.00,,,117716.00,11554.00,,129270.00,119126.00,,-1410.00,130680.00,,-1410.00,1.59,1150905,115,2,3310,佳穎
tpex,,,,,,19177.00,14563.00,,,4614.00,,,4614.00,26253.00,,-21639.00,13618.00,-8021.00,261.00,-8282.00,,,-8282.00,,,-8282.00,-8278.00,,-4.00,-8278.00,,-4.00,-0.04,1150905,115,2,3313,斐成
tpex,,,,,,1434461.00,1016996.00,,,417465.00,,,417465.00,233844.00,,183621.00,1071.00,184692.00,41888.00,142804.00,,,142804.00,541.00,,143345.00,140409.00,,2395.00,140950.00,,2395.00,1.56,1150905,115,2,3317,尼克森
tpex,,,,,,1613890.00,1454047.00,,,159843.00,,,159843.00,280276.00,,-120433.00,-25552.00,-145985.00,0.00,-145985.00,,,-145985.00,-12412.00,,-158397.00,-145985.00,,0.00,-158397.00,,0.00,-1.13,1150905,115,2,3322,建舜電
tpex,,,,,,2173727.00,1987897.00,,,185830.00,,,185830.00,303830.00,,-118000.00,17317.00,-100683.00,494.00,-101177.00,,,-101177.00,1137.00,,-100040.00,-96286.00,,-4891.00,-95149.00,,-4891.00,-0.97,1150905,115,2,3323,加百裕
tpex,,,,,,17251778.00,12242784.00,,,5008994.00,,,5008994.00,2099071.00,,2909923.00,-22684.00,2887239.00,582919.00,2304320.00,,,2304320.00,-35321.00,,2268999.00,2132961.00,,171359.00,2090685.00,,178314.00,23.01,1150905,115,2,3324,雙鴻
tpex,,,,,,368481.00,408149.00,,,-39668.00,,,-39668.00,92409.00,,-132077.00,-28476.00,-160553.00,3963.00,-164516.00,,,-164516.00,29152.00,,-135364.00,-146838.00,,-17678.00,-115374.00,,-19990.00,-1.35,1150905,115,2,3325,旭品
tpex,,,,,,951704.00,615219.00,,,336485.00,,,336485.00,234393.00,,102092.00,45475.00,147567.00,25830.00,121737.00,,,121737.00,26448.00,,148185.00,121737.00,,,148185.00,,,2.53,1150905,115,2,3332,幸康
tpex,,,,,,412272.00,398266.00,,,14006.00,,,14006.00,163710.00,,-149704.00,-16644.00,-166348.00,0.00,-166348.00,,,-166348.00,,,-166348.00,-166555.00,,207.00,-166555.00,,207.00,-2.61,1150905,115,2,3339,泰谷
tpex,,,,,,191018.00,178774.00,,,12244.00,,,12244.00,57028.00,,-44784.00,8845.00,-35939.00,-238.00,-35701.00,,,-35701.00,-3423.00,,-39124.00,-35701.00,,,-39124.00,,,-0.77,1150905,115,2,3349,寶德
tpex,,,,,,65018.00,43791.00,,,21227.00,,,21227.00,49095.00,,-27868.00,9839.00,-18029.00,1981.00,-20010.00,,,-20010.00,4801.00,,-15209.00,-20010.00,,,-15209.00,,,-0.29,1150905,115,2,3354,律勝
tpex,,,,,,3913502.00,2742498.00,,,1171004.00,2428.00,1598.00,1170174.00,535867.00,,634307.00,217586.00,851893.00,133342.00,718551.00,,,718551.00,1575184.00,,2293735.00,727256.00,,-8705.00,2301541.00,,-7806.00,6.33,1150905,115,2,3357,臺慶科
tpex,,,,,,5250465.00,5085576.00,,,164889.00,,,164889.00,141515.00,,23374.00,-25252.00,-1878.00,6463.00,-8341.00,,,-8341.00,1518.00,,-6823.00,1497.00,,-9838.00,3075.00,,-9898.00,0.02,1150905,115,2,3360,尚立
tpex,,,,,,2058158.00,1833815.00,,,224343.00,,,224343.00,537389.00,,-313046.00,-4217.00,-317263.00,-47898.00,-269365.00,,,-269365.00,33545.00,,-235820.00,-269077.00,,-288.00,-235431.00,,-389.00,-1.88,1150905,115,2,3362,先進光
tpex,,,,,,811157.00,802981.00,,,8176.00,,,8176.00,256226.00,,-248050.00,85508.00,-162542.00,-30645.00,-131897.00,,,-131897.00,2647.00,,-129250.00,-131897.00,,,-129250.00,,,-1.18,1150905,115,2,3363,上詮
tpex,,,,,,648001.00,628452.00,,,19549.00,,,19549.00,45563.00,,-26014.00,7613.00,-18401.00,0.00,-18401.00,,,-18401.00,,,-18401.00,,,,,,,-0.10,1150905,115,2,3372,典範
tpex,,,,,,213998.00,178485.00,,,35513.00,,,35513.00,64334.00,,-28821.00,8564.00,-20257.00,-3767.00,-16490.00,,,-16490.00,14471.00,,-2019.00,-16490.00,,,-2019.00,,,-0.35,1150905,115,2,3373,熱映
tpex,,,,,,4098395.00,2926628.00,,,1171767.00,,,1171767.00,262642.00,29427.00,938552.00,24611.00,963163.00,182421.00,780742.00,,,780742.00,,,780742.00,,,,,,,2.88,1150905,115,2,3374,精材
tpex,,,,,,298847.00,233705.00,,,65142.00,,,65142.00,89194.00,,-24052.00,4727.00,-19325.00,16016.00,-35341.00,,,-35341.00,6799.00,,-28542.00,-35341.00,,,-28542.00,,,-0.93,1150905,115,2,3379,彬台
tpex,,,,,,4385264.00,3494456.00,,,890808.00,,,890808.00,533266.00,,357542.00,26078.00,383620.00,116884.00,266736.00,,,266736.00,127622.00,,394358.00,254609.00,,12127.00,381277.00,,13081.00,3.41,1150905,115,2,3388,崇越電
tpex,,,,,,486816.00,423069.00,,,63747.00,,,63747.00,76944.00,,-13197.00,-25970.00,-39167.00,152.00,-39319.00,,,-39319.00,82967.00,,43648.00,-39319.00,,,43648.00,,,-0.50,1150905,115,2,3390,旭軟
tpex,,,,,,2944266.00,2324448.00,,,619818.00,,,619818.00,274749.00,,345069.00,1384.00,346453.00,80642.00,265811.00,,,265811.00,25412.00,,291223.00,265811.00,,,291223.00,,,3.64,1150905,115,2,3402,漢科
tpex,,,,,,972559.00,737070.00,,,235489.00,,,235489.00,123011.00,,112478.00,10169.00,122647.00,32211.00,90436.00,,,90436.00,8226.00,,98662.00,90436.00,,,98662.00,,,2.68,1150905,115,2,3430,奇鈦科
tpex,,,,,,256215.00,205632.00,,,50583.00,,,50583.00,48631.00,,1952.00,5975.00,7927.00,1585.00,6342.00,,,6342.00,51.00,,6393.00,6342.00,,,6393.00,,,0.18,1150905,115,2,3434,哲固
tpex,,,,,,448223.00,276222.00,,,172001.00,,,172001.00,160149.00,,11852.00,22614.00,34466.00,4928.00,29538.00,,,29538.00,660778.00,,690316.00,,,,,,,0.63,1150905,115,2,3438,類比科
tpex,,,,,,255240.00,167797.00,,,87443.00,,,87443.00,43498.00,,43945.00,20450.00,64395.00,16793.00,47602.00,,,47602.00,16424.00,,64026.00,46399.00,,1203.00,62199.00,,1827.00,1.16,1150905,115,2,3441,聯一光電
tpex,,,,,,653233.00,524497.00,,,128736.00,,,128736.00,103376.00,,25360.00,30719.00,56079.00,8854.00,47225.00,,,47225.00,4065.00,,51290.00,47225.00,,,51290.00,,,1.05,1150905,115,2,3444,利機
tpex,,,,,,502712.00,216683.00,,,286029.00,,,286029.00,373773.00,,-87744.00,37750.00,-49994.00,-23855.00,-26139.00,,,-26139.00,68040.00,,41901.00,-26139.00,,,41901.00,,,-0.44,1150905,115,2,3455,由田
tpex,,,,,,954129.00,836642.00,,,117487.00,,,117487.00,175921.00,,-58434.00,15078.00,-43356.00,-1077.00,-42279.00,,,-42279.00,16896.00,,-25383.00,-25878.00,,-16401.00,-10961.00,,-14422.00,-0.73,1150905,115,2,3465,進泰電子
tpex,,,,,,136568.00,124021.00,,,12547.00,,,12547.00,83056.00,,-70509.00,24660.00,-45849.00,72.00,-45921.00,,,-45921.00,4904.00,,-41017.00,-45921.00,,,-41017.00,,,-0.59,1150905,115,2,3466,德晉
tpex,,,,,,374815.00,282082.00,,,92733.00,,,92733.00,63674.00,,29059.00,1922.00,30981.00,6150.00,24831.00,,,24831.00,,,24831.00,,,,,,,0.80,1150905,115,2,3467,台灣精材
tpex,,,,,,4574828.00,3384835.00,,,1189993.00,0.00,0.00,1189993.00,812765.00,0.00,377228.00,43370.00,420598.00,110299.00,310299.00,,,310299.00,25162.00,,335461.00,285918.00,,24381.00,306607.00,0.00,28854.00,3.95,1150905,115,2,3479,安勤
tpex,,,,,,4240984.00,3540977.00,,,700007.00,,,700007.00,681145.00,,18862.00,81807.00,100669.00,33207.00,67462.00,,,67462.00,162664.00,,230126.00,67462.00,,,230126.00,,,0.69,1150905,115,2,3483,力致
tpex,,,,,,2286420.00,1798225.00,,,488195.00,,,488195.00,336402.00,,151793.00,4620.00,156413.00,52273.00,104140.00,,,104140.00,81626.00,,185766.00,102336.00,,1804.00,183432.00,,2334.00,1.30,1150905,115,2,3484,崧騰
tpex,,,,,,297848.00,142624.00,,,155224.00,,,155224.00,53229.00,,101995.00,29064.00,131059.00,26911.00,104148.00,,,104148.00,4952.00,,109100.00,104148.00,,,109100.00,,,2.93,1150905,115,2,3485,敘豐
tpex,,,,,,513051.00,489389.00,,,23662.00,,,23662.00,14259.00,104.00,9507.00,-1367.00,8140.00,5518.00,2622.00,,,2622.00,,,2622.00,2622.00,0.00,0.00,2622.00,0.00,0.00,0.03,1150905,115,2,3489,森寶
tpex,,,,,,121087.00,101085.00,,,20002.00,,,20002.00,51353.00,,-31351.00,391424.00,360073.00,22014.00,338059.00,,,338059.00,11644.00,,349703.00,338059.00,,,349703.00,,,6.15,1150905,115,2,3490,單井
tpex,,,,,,1922184.00,829153.00,,,1093031.00,,,1093031.00,537944.00,,555087.00,119076.00,674163.00,113197.00,560966.00,,,560966.00,162833.00,,723799.00,560965.00,,1.00,723798.00,,1.00,8.15,1150905,115,2,3491,昇達科
tpex,,,,,,432954.00,315275.00,,,117679.00,0.00,0.00,117679.00,95011.00,,22668.00,2697.00,25365.00,7109.00,18256.00,,,18256.00,11639.00,,29895.00,18256.00,0.00,0.00,29895.00,0.00,0.00,0.51,1150905,115,2,3492,長盛
tpex,,,,,,1065066.00,621597.00,,,443469.00,,,443469.00,213459.00,,230010.00,19652.00,249662.00,52918.00,196744.00,,,196744.00,54809.00,,251553.00,197113.00,,-369.00,251979.00,,-426.00,3.26,1150905,115,2,3498,陽程
tpex,,,,,,146791.00,119600.00,,,27191.00,,,27191.00,75598.00,,-48407.00,103.00,-48304.00,-2577.00,-45727.00,,,-45727.00,6531.00,,-39196.00,-45727.00,0.00,0.00,-39196.00,,0.00,-0.83,1150905,115,2,3499,環天科
tpex,,,,,,459827.00,410959.00,,,48868.00,,,48868.00,120552.00,,-71684.00,40230.00,-31454.00,9387.00,-40841.00,,,-40841.00,-2310.00,,-43151.00,-34961.00,,-5880.00,-37654.00,,-5497.00,-0.34,1150905,115,2,3508,位速
tpex,,,,,,930872.00,794706.00,,,136166.00,,,136166.00,177047.00,,-40881.00,-1796.00,-42677.00,531.00,-43208.00,,,-43208.00,7008.00,,-36200.00,-33122.00,,-10086.00,-26114.00,,-10086.00,-0.41,1150905,115,2,3511,矽瑪
tpex,,,,,,272699.00,161921.00,,,110778.00,,,110778.00,51007.00,,59771.00,-229.00,59542.00,8242.00,51300.00,,,51300.00,,,51300.00,51300.00,,,51300.00,,,0.45,1150905,115,2,3512,皇龍
tpex,,,,,,568167.00,444523.00,,,123644.00,,,123644.00,100290.00,,23354.00,21701.00,45055.00,8463.00,36592.00,,,36592.00,33704.00,,70296.00,25893.00,,10699.00,59597.00,,10699.00,0.43,1150905,115,2,3516,亞帝歐
tpex,,,,,,626931.00,557050.00,,,69881.00,,,69881.00,74595.00,,-4714.00,-9624.00,-14338.00,-1962.00,-12376.00,,,-12376.00,8173.00,,-4203.00,-12376.00,,0.00,-4203.00,,0.00,-0.18,1150905,115,2,3520,華盈
tpex,,,,,,11523.00,16004.00,,,-4481.00,,,-4481.00,38393.00,,-42874.00,336994.00,294120.00,-12566.00,306686.00,,,306686.00,-23689.00,,282997.00,306686.00,,,282997.00,,,1.96,1150905,115,2,3521,台鋼建設
tpex,,,,,,684440.00,344917.00,,,339523.00,,,339523.00,381766.00,,-42243.00,-12966.00,-55209.00,721.00,-55930.00,,,-55930.00,-389.00,,-56319.00,-49369.00,,-6561.00,-49758.00,,-6561.00,-0.49,1150905,115,2,3522,御嵿
tpex,,,,,,40969.00,60958.00,,,-19989.00,,,-19989.00,35942.00,,-55931.00,-153.00,-56084.00,488.00,-56572.00,,,-56572.00,0.00,,-56572.00,-56887.00,,315.00,-56887.00,,315.00,-0.89,1150905,115,2,3523,迎輝
tpex,,,,,,2311896.00,1180820.00,,,1131076.00,,,1131076.00,406387.00,,724689.00,-1119.00,723570.00,125156.00,598414.00,,,598414.00,190828.00,,789242.00,598414.00,,0.00,789242.00,,0.00,9.08,1150905,115,2,3526,凡甲
tpex,,,,,,732704.00,440033.00,,,292671.00,,,292671.00,292628.00,,43.00,18021.00,18064.00,11296.00,6768.00,,,6768.00,25626.00,,32394.00,6768.00,,,32394.00,,,0.15,1150905,115,2,3527,聚積
tpex,,,,,,2190620.00,0.00,,,2190620.00,,,2190620.00,862136.00,,1328484.00,58454.00,1386938.00,176030.00,1210908.00,,,1210908.00,226.00,,1211134.00,1176041.00,,34867.00,1176167.00,,34967.00,15.75,1150905,115,2,3529,力旺
tpex,,,,,,530995.00,439493.00,,,91502.00,,,91502.00,112210.00,,-20708.00,40110.00,19402.00,10766.00,8636.00,,,8636.00,28560.00,,37196.00,10094.00,,-1458.00,38654.00,,-1458.00,0.17,1150905,115,2,3531,先益
tpex,,,,,,1531944.00,1297848.00,,,234096.00,,-260.00,233836.00,101547.00,,132289.00,17123.00,149412.00,29918.00,119494.00,,,119494.00,8416.00,,127910.00,119494.00,,,127910.00,,,2.13,1150905,115,2,3537,堡達
tpex,,,,,,2285267.00,1616053.00,,,669214.00,550.00,,668664.00,663749.00,0.00,4915.00,-2354.00,2561.00,-2587.00,5148.00,,,5148.00,28610.00,,33758.00,11830.00,,-6682.00,40440.00,,-6682.00,0.16,1150905,115,2,3540,曜越
tpex,,,,,,501879.00,322436.00,,,179443.00,,,179443.00,184815.00,,-5372.00,12055.00,6683.00,-367.00,7050.00,,,7050.00,90.00,,7140.00,7050.00,,,7140.00,,,0.13,1150905,115,2,3541,西柏
tpex,,,,,,931901.00,118986.00,,,812915.00,,,812915.00,589908.00,,223007.00,23922.00,246929.00,44401.00,202528.00,,,202528.00,-29713.00,,172815.00,202528.00,,,172815.00,,,3.30,1150905,115,2,3546,宇峻
tpex,,,,,,4066277.00,3766390.00,,,299887.00,,,299887.00,418437.00,,-118550.00,7407.00,-111143.00,10629.00,-121772.00,,,-121772.00,181525.00,,59753.00,-121772.00,,,59753.00,,,-1.80,1150905,115,2,3548,兆利
tpex,,,,,,1672323.00,1028889.00,,,643434.00,,,643434.00,282868.00,,360566.00,55070.00,415636.00,82322.00,333314.00,,,333314.00,74285.00,,407599.00,333314.00,,,407599.00,,,5.40,1150905,115,2,3551,世禾
tpex,,,,,,3891209.00,3326670.00,,,564539.00,,,564539.00,787795.00,,-223256.00,76994.00,-146262.00,3674.00,-149936.00,,,-149936.00,160361.00,,10425.00,-149936.00,,,10425.00,,,-1.53,1150905,115,2,3552,同致
tpex,,,,,,451376.00,232109.00,,,219267.00,,,219267.00,104383.00,,114884.00,162677.00,277561.00,0.00,277561.00,,,277561.00,-130.00,,277431.00,274612.00,,2949.00,274545.00,,2886.00,6.87,1150905,115,2,3555,博士旺
tpex,,,,,,628281.00,317126.00,,,311155.00,,,311155.00,201093.00,,110062.00,66957.00,177019.00,28002.00,149017.00,,,149017.00,384.00,,149401.00,151404.00,,-2387.00,151636.00,,-2235.00,2.38,1150905,115,2,3556,禾瑞亞
tpex,,,,,,6627594.00,5537312.00,,,1090282.00,,,1090282.00,1075862.00,61639.00,76059.00,24546.00,100605.00,25537.00,75068.00,,,75068.00,4729.00,,79797.00,47841.00,,27227.00,52662.00,,27135.00,0.81,1150905,115,2,3558,神準
tpex,,,,,,1368161.00,1033593.00,,,334568.00,,,334568.00,322512.00,,12056.00,-8356.00,3700.00,1149.00,2551.00,,,2551.00,6809.00,,9360.00,2551.00,,,9360.00,,,0.04,1150905,115,2,3564,其陽
tpex,,,,,,133346.00,94979.00,,,38367.00,,,38367.00,22723.00,,15644.00,2239.00,17883.00,3549.00,14334.00,,,14334.00,,,14334.00,,,,,,,0.42,1150905,115,2,3567,逸昌
tpex,,,,,,1432229.00,1041888.00,,,390341.00,,,390341.00,215782.00,,174559.00,1606.00,176165.00,38518.00,137647.00,,,137647.00,6211.00,,143858.00,137647.00,,,143858.00,,,8.05,1150905,115,2,3570,大塚
tpex,,,,,,839172.00,343554.00,,,495618.00,,,495618.00,242804.00,1148.00,253962.00,4959.00,258921.00,48916.00,210005.00,,,210005.00,6018.00,,216023.00,210005.00,,,216023.00,,,3.28,1150905,115,2,3577,泓格
tpex,,,,,,189510.00,98071.00,,,91439.00,,,91439.00,61245.00,,30194.00,4748.00,34942.00,9402.00,25540.00,,,25540.00,28499.00,,54039.00,25540.00,,,54039.00,,,0.65,1150905,115,2,3580,友威科
tpex,,,,,,844905.00,568656.00,,,276249.00,,,276249.00,224235.00,,52014.00,35720.00,87734.00,17944.00,69790.00,,,69790.00,3454.00,,73244.00,47726.00,,22064.00,51180.00,,22064.00,0.94,1150905,115,2,3581,博磊
tpex,,,,,,3068042.00,2071713.00,,,996329.00,,,996329.00,543105.00,,453224.00,36354.00,489578.00,282868.00,206710.00,,,206710.00,150405.00,,357115.00,206710.00,,0.00,357115.00,,0.00,2.99,1150905,115,2,3587,閎康
tpex,,,,,,1231600.00,801198.00,,,430402.00,,,430402.00,428026.00,,2376.00,16215.00,18591.00,-4807.00,23398.00,,,23398.00,35153.00,,58551.00,35724.00,,-12326.00,63504.00,,-4953.00,0.37,1150905,115,2,3594,磐儀
tpex,,,,,,451377.00,344387.00,,,106990.00,,,106990.00,82487.00,,24503.00,-2874.00,21629.00,7967.00,13662.00,,,13662.00,8384.00,,22046.00,13662.00,,,22046.00,,,0.35,1150905,115,2,3597,映興
tpex,,,,,,180373.00,132319.00,,,48054.00,,,48054.00,116829.00,,-68775.00,-5303.00,-74078.00,-2102.00,-71976.00,,,-71976.00,-1305.00,,-73281.00,-71976.00,,,-73281.00,,,-1.88,1150905,115,2,3609,三一東林
tpex,,,,,,5909403.00,3989059.00,,,1920344.00,,,1920344.00,1372903.00,,547441.00,38195.00,585636.00,125575.00,460061.00,,,460061.00,995469.00,,1455530.00,459828.00,,233.00,1455572.00,,-42.00,9.67,1150905,115,2,3611,鼎翰
tpex,,,,,,372818.00,301709.00,,,71109.00,,,71109.00,114201.00,,-43092.00,202812.00,159720.00,4932.00,154788.00,,,154788.00,-11128.00,,143660.00,148441.00,,6347.00,137313.00,,6347.00,2.17,1150905,115,2,3615,安可
tpex,,,,,,133069.00,129811.00,,,3258.00,,,3258.00,14801.00,,-11543.00,31502.00,19959.00,1310.00,18649.00,,,18649.00,1991.00,,20640.00,,,,,,,0.64,1150905,115,2,3623,富晶通
tpex,,,,,,1622899.00,1121526.00,,,501373.00,,,501373.00,239311.00,,262062.00,30538.00,292600.00,72239.00,220361.00,,,220361.00,18216.00,,238577.00,218486.00,,1875.00,236389.00,,2188.00,1.86,1150905,115,2,3624,光頡
tpex,,,,,,221658.00,190153.00,,,31505.00,,,31505.00,108287.00,,-76782.00,30068.00,-46714.00,-114.00,-46600.00,,,-46600.00,7708.00,,-38892.00,-46600.00,,,-38892.00,,,-0.42,1150905,115,2,3625,西勝
tpex,,,,,,1749193.00,1241782.00,,,507411.00,,,507411.00,413128.00,,94283.00,1101.00,95384.00,51507.00,43877.00,,,43877.00,18209.00,,62086.00,43805.00,,72.00,61994.00,,92.00,0.97,1150905,115,2,3628,盈正
