# commit=ad383d518 run=2026-09-15 18:52 (Asia/Taipei) prereg=backtest/P4_v3_回溯分析.md centers=centers_v3.json(23be85b004977222)
stock_id,measure_date,column,mp_w,mp_half,bars
2601,2019-05-02,trust20,,0.0,1055
2603,2022-11-01,vr_20_120,,0.6510723744166019,1908
2603,2022-12-01,vr_20_120,,0.5799889699071623,1930
2603,2023-01-03,vr_20_120,,0.7465279150443618,1952
2603,2023-02-01,vr_20_120,,0.5453824995724882,1965
2603,2023-03-01,vr_20_120,,0.6302715432201077,1983
2613,2025-05-02,fore20,,-10.043782971287463,2515
2613,2025-05-02,trust20,,0.0,2515
2614,2018-11-01,vr_20_120,,1.6242507567529143,932
2614,2021-11-01,vr_20_120,,0.3014264825050999,1655
2614,2021-12-01,vr_20_120,,0.4774250579920921,1677
2614,2022-01-03,vr_20_120,,0.28355835298122245,1699
2614,2022-02-07,vr_20_120,,2.289764245793472,1717
2614,2022-03-01,vr_20_120,,0.503061172192066,1732
2614,2022-11-01,vr_20_120,,0.9411444618402012,1894
2614,2022-12-01,vr_20_120,,0.81482101820747,1916
2614,2023-01-03,vr_20_120,,2.3788946271406863,1938
2614,2023-02-01,vr_20_120,,1.4003824711777697,1951
2614,2023-10-02,vr_20_120,,1.7727309724882525,2107
2607,2026-01-02,vr_20_120,,1.1630443116529645,2677
2609,2017-03-01,fore20,,6.068753305347521,523
2609,2017-03-01,trust20,,0.8187881566826427,523
2609,2017-07-03,vr_20_120,,0.48835727590257644,598
2609,2017-08-01,vr_20_120,,0.6188304120838759,619
2609,2017-09-01,vr_20_120,,2.247846923205787,642
2609,2017-10-02,vr_20_120,,1.1514372560487098,664
2612,2016-12-01,vr_20_120,,4.503919364115029,461
2612,2017-03-01,vr_20_120,,1.8457147486680208,517
2723,2018-04-02,fore20,,-3.882446918161204,793
2723,2018-04-02,trust20,,-1.8056843949701091,793
2723,2018-05-02,fore20,,0.15063781645414298,811
2723,2018-05-02,trust20,,-0.4601407662632152,811
2702,2018-08-01,fore20,,3.8415887544243765,870
2702,2018-08-01,trust20,,0.0,870
2707,2016-07-01,fore20,,-2.3774363623924994,363
2707,2016-07-01,trust20,,-0.976427071107991,363
2743,2022-04-01,fore20,,6.399910089068017,505
2743,2022-04-01,trust20,,0.0,505
2809,2017-03-01,fore20,,-6.31984316415391,523
2809,2017-03-01,trust20,,-0.10944774997641336,523
2809,2024-01-02,fore20,,11.079561158060583,2198
2809,2024-01-02,trust20,,-12.80648054890568,2198
2823,2017-11-01,fore20,,-8.444702754997994,691
2823,2017-11-01,trust20,,-0.08812279236120531,691
2834,2017-10-02,fore20,,-2.7296519974235283,673
2834,2017-10-02,trust20,,-0.0006506221378030166,673
2841,2016-03-01,fore20,,-2.6603108986169333,279
2841,2016-03-01,trust20,,0.0,279
2856,2018-04-02,fore20,,2.553747705840592,793
2856,2018-04-02,trust20,,0.0,793
2856,2018-05-02,fore20,,12.482553120752964,810
2856,2018-05-02,trust20,,0.26318917604868775,810
2880,2017-10-02,fore20,,-1.7884151067497158,673
2880,2017-10-02,trust20,,0.07423152360831455,673
2884,2025-12-01,fore20,,-0.24580790157042168,2660
2884,2025-12-01,trust20,,0.01540132311116607,2660
2887,2017-10-02,fore20,,-3.4013106961569455,673
2887,2017-10-02,trust20,,0.09053230044814993,673
2887,2024-09-02,fore20,,1.8702734353498764,2357
2887,2024-09-02,trust20,,0.7254463863579756,2357
2888,2018-05-02,fore20,,12.03802342095693,810
2888,2018-05-02,trust20,,0.3416064510169076,810
2888,2024-01-02,fore20,,-1.9512824067483052,2197
2888,2024-01-02,trust20,,0.0009071762862149726,2197
2889,2021-11-01,fore20,,-2.393739623538789,1668
2889,2021-11-01,trust20,,-0.47634092573924275,1668
2926,2016-01-04,fore20,,-2.2599871490926815,244
2926,2016-01-04,trust20,,10.325039328207742,244
2929,2016-07-01,fore20,,15.987138429752067,363
2929,2016-07-01,trust20,,0.9297520661157025,363
2939,2019-03-04,fore20,,-1.6658800589263423,274
2939,2019-03-04,trust20,,0.0,274
2939,2020-12-01,fore20,,-25.26967585109245,702
2939,2020-12-01,trust20,,0.0,702
2912,2017-08-01,fore20,,-1.682504382324905,627
2912,2017-08-01,trust20,,-0.5790285818765971,627
2915,2018-12-03,vr_20_120,,0.6920172713913346,954
2915,2019-01-02,vr_20_120,,0.5212575997673816,975
2915,2019-02-11,vr_20_120,,0.531836880330379,996
2915,2019-03-04,vr_20_120,,0.6731514285196853,1009
2915,2019-04-01,vr_20_120,,0.6558389310720825,1029
3018,2018-02-01,fore20,,-9.10341129090316,756
3018,2018-02-01,trust20,,-5.57544989794559,756
3018,2018-09-03,fore20,,12.11179521283141,897
3018,2018-09-03,trust20,,-0.8203387123854191,897
3025,2018-07-02,fore20,,-4.554392203670163,853
3025,2018-07-02,trust20,,0.0,853
3025,2020-12-01,fore20,,8.502472132548323,1446
3025,2020-12-01,trust20,,0.0,1446
3025,2024-02-01,vr_20_120,,2.5413468181034142,2213
3025,2024-03-01,vr_20_120,,1.5737266390248354,2226
3025,2024-04-01,vr_20_120,,0.5066094809537769,2247
3025,2024-05-02,vr_20_120,,0.3583360439777957,2267
3025,2024-06-03,vr_20_120,,0.2996232309121142,2289
3016,2016-04-01,fore20,,-0.1765367726200005,302
3016,2016-04-01,trust20,,0.0,302
3026,2017-05-02,fore20,,1.915122707138963,564
3026,2017-05-02,trust20,,0.06689995483717849,564
3026,2017-12-01,vr_20_120,,4.170609154977766,707
3026,2018-01-02,vr_20_120,,3.582214809734085,728
3026,2018-02-01,vr_20_120,,1.7935689676326116,750
3026,2018-03-01,vr_20_120,,0.9603025935458291,763
3026,2018-04-02,vr_20_120,,1.3551343065346928,786
3029,2017-10-02,fore20,,-1.3743233114241655,673
3029,2017-10-02,trust20,,1.5788357089575236,673
3029,2018-04-02,fore20,,-7.108850938259523,793
3029,2018-04-02,trust20,,0.0,793
3032,2025-04-01,fore20,,-15.925339018738352,2493
3032,2025-04-01,trust20,,0.0,2493
3032,2025-07-01,fore20,,-39.74626048321435,2553
3032,2025-07-01,trust20,,-0.03530898085870135,2553
3035,2015-11-02,vr_20_120,,1.2300377596118313,191
3035,2015-12-01,vr_20_120,,1.1076491003081868,212
3035,2016-01-04,vr_20_120,,0.9726592013171365,235
3035,2016-02-01,vr_20_120,,0.795582336282135,256
3035,2016-03-01,vr_20_120,,0.9057392020602507,269
3036,2017-05-02,fore20,,7.6648060562752285,563
3036,2017-05-02,trust20,,-1.0421352863185978,563
3036,2020-03-02,fore20,,4.800672568211045,1256
3036,2020-03-02,trust20,,-1.2293372719281803,1256
3036,2022-05-03,fore20,,-3.0778063860777705,1785
3036,2022-05-03,trust20,,-9.383814821319282,1785
3036,2023-10-02,fore20,,14.853955028098643,2131
3036,2023-10-02,trust20,,11.621899087494926,2131
3036,2025-08-01,fore20,,-1.062748100915038,2574
3036,2025-08-01,trust20,,7.4149343793781215,2574
3037,2022-03-01,fore20,,-3.819974599696635,1745
3037,2022-03-01,trust20,,8.3735742930736,1745
3040,2018-04-02,fore20,,8.142857142857142,783
3040,2018-04-02,trust20,,0.0,783
3040,2020-06-01,fore20,,-33.89050793650794,1310
3040,2020-06-01,trust20,,0.0,1310
3041,2019-12-02,vr_20_120,,0.5948275246999282,1195
3041,2020-04-01,vr_20_120,,1.1080681957856156,1273
3041,2024-04-01,fore20,,7.8456398304436785,2246
3041,2024-04-01,trust20,,0.0,2246
3041,2025-01-02,vr_20_120,,4.904686033474914,2426
3041,2025-02-03,vr_20_120,,1.8543264103135786,2441
3041,2025-03-03,vr_20_120,,0.6828317106984098,2460
3064,2016-04-01,fore20,,-2.260587771404538,302
3064,2016-04-01,trust20,,0.0,302
3073,2024-08-01,fore20,,1.0330360955771476,2002
3073,2024-08-01,trust20,,0.0,2002
3048,2021-10-01,fore20,,-42.21749253279199,1648
3048,2021-10-01,trust20,,0.0,1648
3049,2016-01-04,vr_20_120,,2.401463143805669,237
3049,2016-02-01,vr_20_120,,2.4222086049439593,258
3049,2016-03-01,vr_20_120,,1.1142358256121767,271
3051,2022-02-07,vr_20_120,,2.3627740323920796,1723
3051,2022-03-01,vr_20_120,,0.7753849151623105,1738
3051,2022-04-01,vr_20_120,,0.6097261560005354,1761
3058,2021-02-01,fore20,,-12.782721140103126,1489
3058,2021-02-01,trust20,,0.0,1489
3059,2016-10-03,fore20,,-12.073465004000436,425
3059,2016-10-03,trust20,,0.0,425
3090,2025-08-01,fore20,,22.558679643635863,2578
3090,2025-08-01,trust20,,-26.05575850852187,2578
3144,2016-11-01,fore20,,-2.464284028607555,444
3144,2016-11-01,trust20,,0.0,444
3147,2019-04-01,fore20,,-0.2646584073051131,205
3147,2019-04-01,trust20,,0.0,205
3147,2019-05-02,fore20,,0.3822843661073856,225
3147,2019-05-02,trust20,,0.0,225
3149,2024-02-01,vr_20_120,,2.5854660565057945,2208
3149,2024-03-01,vr_20_120,,1.867852789303791,2221
3162,2021-10-01,vr_20_120,,3.5277929403034487,1582
3128,2018-05-02,fore20,,-5.761904761904762,810
3128,2018-05-02,trust20,,0.0,810
3141,2016-03-01,vr_20_120,,2.573971654237804,269
3141,2016-04-01,vr_20_120,,1.5382292422304382,292
3141,2016-05-03,vr_20_120,,2.229983358054687,311
3141,2016-06-01,vr_20_120,,1.2416715522406077,332
3141,2019-01-02,fore20,,-4.494027957206005,972
3141,2019-01-02,trust20,,-6.007805795422764,972
3092,2016-07-01,fore20,,2.788644827323804,363
3092,2016-07-01,trust20,,54.906368492787884,363
3093,2022-06-01,fore20,,23.643597404759703,1647
3093,2022-06-01,trust20,,0.0,1647
3093,2023-04-06,vr_20_120,,3.8891073356117953,1844
3105,2015-10-01,vr_20_120,,0.5940875336755879,172
3105,2015-11-02,vr_20_120,,0.7544752910651252,193
3105,2015-12-01,vr_20_120,,1.0593689287468404,214
3105,2016-01-04,vr_20_120,,0.6324068823686015,237
3105,2016-02-01,vr_20_120,,1.31086710393082,258
3105,2016-11-01,vr_20_120,,0.6803267424869499,429
3105,2016-12-01,vr_20_120,,0.6666150979914891,451
3105,2017-01-03,vr_20_120,,0.46124815655111073,473
3105,2017-02-02,vr_20_120,,0.8780061206084104,489
3105,2017-03-01,vr_20_120,,2.611998984172405,507
3114,2018-04-02,fore20,,-0.3998905019827471,791
3114,2018-04-02,trust20,,0.0,791
3167,2017-08-01,fore20,,1.7879787536610272,628
3167,2017-08-01,trust20,,0.0,628
3169,2021-01-04,vr_20_120,,4.820639510113235,1462
3169,2021-02-01,vr_20_120,,1.7915930744747275,1482
3176,2016-07-01,fore20,,3.691806148018136,363
3176,2016-07-01,trust20,,0.0,363
3176,2016-08-01,fore20,,2.884223553139169,383
3176,2016-08-01,trust20,,0.0,383
3176,2017-01-03,fore20,,0.32070402743242704,489
3176,2017-01-03,trust20,,0.0,489
3176,2018-10-01,fore20,,0.4536306804377285,917
3176,2018-10-01,trust20,,0.0,917
3176,2019-01-02,fore20,,1.8530415273030876,982
3176,2019-01-02,trust20,,0.0,982
3176,2020-04-01,fore20,,0.3525547502237733,1280
3176,2020-04-01,trust20,,0.0,1280
3205,2018-04-02,fore20,,2.3495519782955476,793
3205,2018-04-02,trust20,,0.0,793
3205,2019-08-01,fore20,,0.5562873484280221,1120
3205,2019-08-01,trust20,,0.0,1120
3205,2022-07-01,fore20,,0.0,1830
3205,2022-07-01,trust20,,0.0,1830
3205,2022-08-01,fore20,,6.665592396289452,1851
3205,2022-08-01,trust20,,0.0,1851
3207,2021-11-01,fore20,,0.05713914817341725,1566
3207,2021-11-01,trust20,,0.0,1566
3207,2024-11-01,fore20,,-17.109000145724647,2293
3207,2024-11-01,trust20,,0.0,2293
3217,2018-03-01,fore20,,14.603393689845575,768
3217,2018-03-01,trust20,,-1.047449422290842,768
3218,2017-05-02,fore20,,12.47980242502266,564
3218,2017-05-02,trust20,,0.0,564
3219,2022-03-01,fore20,,-3.414718986839218,1230
3219,2022-03-01,trust20,,0.0,1230
3221,2016-07-01,fore20,,4.991727585397182,363
3221,2016-07-01,trust20,,6.697616140957228,363
3224,2017-02-02,fore20,,3.4,505
3224,2017-02-02,trust20,,0.0,505
3224,2018-04-02,fore20,,0.3222901526638019,793
3224,2018-04-02,trust20,,0.0,793
3224,2018-05-02,fore20,,-2.9129872606793517,811
3224,2018-05-02,trust20,,0.0,811
3228,2020-08-03,fore20,,-4.70552104389403,1360
3228,2020-08-03,trust20,,-1.6815968620812518,1360
3228,2020-09-01,fore20,,-0.3835220913518645,1381
3228,2020-09-01,trust20,,0.0,1381
3228,2020-11-02,fore20,,2.068452645457944,1422
3228,2020-11-02,trust20,,0.0,1422
3234,2016-10-03,vr_20_120,,0.3969311878068948,415
3234,2016-11-01,vr_20_120,,0.3695181654579528,435
3234,2016-12-01,vr_20_120,,1.2562986522829431,457
3234,2017-01-03,vr_20_120,,0.9526026745460546,479
3234,2017-02-02,vr_20_120,,0.8655071246673238,495
3234,2017-03-01,vr_20_120,,1.4010184110597916,513
3234,2019-01-02,fore20,,16.747486399555573,972
3234,2019-01-02,trust20,,1.0648536893692941,972
3236,2017-03-01,fore20,,2.773545855254984,523
3236,2017-03-01,trust20,,0.0,523
3236,2017-06-01,fore20,,-7.2111780169314335,584
3236,2017-06-01,trust20,,0.0,584
3236,2017-07-03,fore20,,-2.605052844437663,607
3236,2017-07-03,trust20,,0.0,607
3252,2022-07-01,fore20,,3.5341634672924727,1795
3252,2022-07-01,trust20,,0.0,1795
3276,2023-10-02,fore20,,8.40593300505822,2093
3276,2023-10-02,trust20,,0.0,2093
3290,2025-11-03,vr_20_120,,3.114695878163609,2633
3290,2025-11-03,fore20,,14.370697903854916,2633
3290,2025-11-03,trust20,,0.0,2633
3264,2017-04-05,fore20,,1.0536429435556702,545
3264,2017-04-05,trust20,,0.5622196883070112,545
3268,2021-05-03,fore20,,12.68466312964844,1535
3268,2021-05-03,trust20,,0.0,1535
3272,2016-10-03,fore20,,1.3010627424879604,425
3272,2016-10-03,trust20,,0.0,425
3272,2017-10-02,fore20,,8.409036370558434,673
3272,2017-10-02,trust20,,0.0,673
3272,2022-11-01,fore20,,0.4943759969687061,1915
3272,2022-11-01,trust20,,0.0,1915
3294,2017-10-02,fore20,,-1.0077957659736068,673
3294,2017-10-02,trust20,,0.0,673
3294,2024-03-01,fore20,,1.958854674185164,2233
3294,2024-03-01,trust20,,0.0,2233
3297,2025-05-02,fore20,,1.0263680897167764,2515
3297,2025-05-02,trust20,,0.0,2515
3299,2018-07-02,fore20,,-15.434189108654138,852
3299,2018-07-02,trust20,,-2.389598737925243,852
3310,2018-04-02,vr_20_120,,3.4184664874632325,778
3310,2018-04-02,fore20,,-2.1503120357615684,778
3310,2018-04-02,trust20,,0.0,778
3311,2017-10-02,fore20,,-3.8249519694966967,673
3311,2017-10-02,trust20,,0.0,673
3313,2016-09-01,fore20,,2.411342112910593,406
3313,2016-09-01,trust20,,0.0,406
3317,2017-05-02,fore20,,1.959134095382076,564
3317,2017-05-02,trust20,,0.0,564
3317,2019-01-02,fore20,,-18.954622372821586,982
3317,2019-01-02,trust20,,0.0,982
3323,2017-10-02,fore20,,-17.73043231356197,673
3323,2017-10-02,trust20,,0.0,673
3323,2024-12-02,fore20,,16.172438915019892,2418
3323,2024-12-02,trust20,,5.3450553719425855,2418
3325,2020-07-01,fore20,,9.861380741492493,1340
3325,2020-07-01,trust20,,3.349653784474352,1340
3338,2021-12-01,fore20,,-15.547854475602477,1691
3338,2021-12-01,trust20,,0.0,1691
3354,2018-01-02,fore20,,-3.808169467706052,713
3354,2018-01-02,trust20,,0.0,713
3356,2025-05-02,vr_20_120,,3.5571351498857893,2509
3360,2017-03-01,fore20,,15.454041633292935,523
3360,2017-03-01,trust20,,0.0,523
3360,2018-08-01,fore20,,-6.917933980486178,875
3360,2018-08-01,trust20,,0.0,875
3362,2017-03-01,fore20,,-0.3534023003277003,523
3362,2017-03-01,trust20,,0.0,523
3363,2017-04-05,fore20,,1.5485040837601343,546
3363,2017-04-05,trust20,,0.0,546
3373,2016-07-01,fore20,,-1.5015084037923851,363
3373,2016-07-01,trust20,,8.085045251189767,363
3373,2020-03-02,fore20,,-3.326418617632361,1258
3373,2020-03-02,trust20,,0.0,1258
3373,2020-05-04,fore20,,18.202901879821532,1300
3373,2020-05-04,trust20,,0.0,1300
3380,2015-11-02,vr_20_120,,1.4495647519259933,193
3380,2015-12-01,vr_20_120,,1.4542651907694464,214
3380,2016-01-04,vr_20_120,,1.021843505040869,237
3406,2016-07-01,fore20,,-8.539049042706903,363
3406,2016-07-01,trust20,,0.0,363
3413,2016-03-01,fore20,,8.058823529411764,145
3413,2016-03-01,trust20,,0.0,145
3413,2016-07-01,fore20,,-57.06494117647059,229
3413,2016-07-01,trust20,,0.0,229
3413,2025-05-02,fore20,,3.9815291627341467,2380
3413,2025-05-02,trust20,,0.7986706769414805,2380
3447,2025-05-02,fore20,,-6.894571800261844,569
3447,2025-05-02,trust20,,0.0,569
3450,2019-01-02,fore20,,-25.939979070215024,982
3450,2019-01-02,trust20,,-3.034018444443367,982
3454,2016-07-01,fore20,,8.073299081122228,363
3454,2016-07-01,trust20,,12.995666734721333,363
3454,2019-01-02,fore20,,-8.914449610448568,982
3454,2019-01-02,trust20,,-7.422000193540197,982
3454,2024-01-02,fore20,,-3.118939258461564,2198
3454,2024-01-02,trust20,,-3.569452706906012,2198
3455,2016-12-01,fore20,,10.765555124461416,467
3455,2016-12-01,trust20,,6.256764207388046,467
3455,2017-03-01,fore20,,-3.1423465961127506,523
3455,2017-03-01,trust20,,6.952274346189071,523
3466,2025-05-02,fore20,,12.323320756914505,2406
3466,2025-05-02,trust20,,0.0,2406
3432,2022-09-01,fore20,,-4.44537890847926,1874
3432,2022-09-01,trust20,,0.0,1874
3432,2023-04-06,fore20,,-0.420508815666957,2012
3432,2023-04-06,trust20,,0.0,2012
3434,2022-06-01,fore20,,-80.79295154185021,1639
3434,2022-06-01,trust20,,0.0,1639
3434,2025-05-02,fore20,,3.2681123741428153,2344
3434,2025-05-02,trust20,,0.0,2344
3437,2017-10-02,fore20,,-9.976580796252927,673
3437,2017-10-02,trust20,,1.3382402141184342,673
3437,2018-04-02,fore20,,-4.46972231515557,793
3437,2018-04-02,trust20,,0.5553696888591502,793
3438,2020-12-01,vr_20_120,,2.436737421748385,1438
3441,2017-06-01,fore20,,-1.8731306156455858,584
3441,2017-06-01,trust20,,0.0,584
3441,2017-07-03,fore20,,-1.8481555407703114,607
3441,2017-07-03,trust20,,0.0,607
3441,2017-08-01,fore20,,-3.596410782039525,628
3441,2017-08-01,trust20,,0.0,628
3441,2017-10-02,fore20,,7.517497537457618,673
3441,2017-10-02,trust20,,0.0,673
3441,2017-11-01,fore20,,-7.017996039952128,692
3441,2017-11-01,trust20,,0.0,692
3444,2018-01-02,fore20,,-0.047296934192272926,719
3444,2018-01-02,trust20,,0.0,719
3444,2018-02-01,fore20,,-4.397336584362672,741
3444,2018-02-01,trust20,,0.0,741
3481,2022-12-01,vr_20_120,,0.740068027030944,1930
3481,2023-01-03,vr_20_120,,0.6152084692377149,1952
3481,2023-02-01,vr_20_120,,0.6114401765118989,1965
3481,2023-03-01,vr_20_120,,1.6555318354080377,1983
3481,2023-04-06,vr_20_120,,1.0509183239668531,2006
3481,2023-10-02,vr_20_120,,0.5384595107774652,2121
3481,2023-11-01,vr_20_120,,0.4835687700560188,2141
3481,2023-12-01,vr_20_120,,0.3359557382783421,2163
3481,2024-01-02,vr_20_120,,1.085818095490357,2184
3481,2024-02-01,vr_20_120,,2.7196567704159897,2206
3481,2024-10-01,vr_20_120,,0.6738167447900916,2357
3481,2024-11-01,vr_20_120,,0.6128381997709086,2376
3481,2024-12-02,vr_20_120,,0.4273619755564215,2397
3481,2025-01-02,vr_20_120,,0.47639616248060795,2419
3481,2025-02-03,vr_20_120,,0.5263794360762152,2434
3483,2016-11-01,fore20,,2.1037581699346406,445
3483,2016-11-01,trust20,,0.0,445
3484,2017-10-02,fore20,,-0.935420561824194,673
3484,2017-10-02,trust20,,0.6054599989153183,673
3490,2017-03-01,fore20,,2.7008315957157203,523
3490,2017-03-01,trust20,,0.0,523
3491,2024-04-01,fore20,,-21.04278474504452,2253
3491,2024-04-01,trust20,,-5.370939486323983,2253
3492,2017-06-01,fore20,,23.049904873408458,499
3492,2017-06-01,trust20,,0.0,499
3498,2016-07-01,fore20,,-5.198625418047953,363
3498,2016-07-01,trust20,,0.0,363
3499,2021-12-01,fore20,,0.2001069808302606,1691
3499,2021-12-01,trust20,,0.0,1691
3504,2017-10-02,fore20,,-18.67441710502961,673
3504,2017-10-02,trust20,,0.0,673
3508,2017-09-01,fore20,,0.6355174297279564,651
3508,2017-09-01,trust20,,0.0,651
3508,2017-10-02,fore20,,5.967400950326914,673
3508,2017-10-02,trust20,,0.0,673
3508,2017-12-01,fore20,,5.633485012673241,714
3508,2017-12-01,trust20,,0.0,714
3511,2015-09-01,fore20,,4.387659182543172,160
3511,2015-09-01,trust20,,0.0,160
3511,2015-10-01,fore20,,-0.9237177226406678,180
3511,2015-10-01,trust20,,0.0,180
3511,2018-08-01,fore20,,5.249821388288344,875
3511,2018-08-01,trust20,,0.0,875
3511,2021-08-02,fore20,,17.255835707938477,1606
3511,2021-08-02,trust20,,0.0,1606
3514,2017-10-02,fore20,,-4.656550403639672,673
3514,2017-10-02,trust20,,0.03833984388931891,673
3514,2017-11-01,fore20,,86.78144875968142,691
3514,2017-11-01,trust20,,0.0,691
3518,2017-10-02,fore20,,-1.9824741847787368,673
3518,2017-10-02,trust20,,0.0,673
3520,2015-08-03,fore20,,0.7491447295551942,139
3520,2015-08-03,trust20,,0.0,139
3520,2015-09-01,fore20,,-0.5431299289275158,160
3520,2015-09-01,trust20,,0.0,160
3520,2015-10-01,fore20,,0.4494868377331165,180
3520,2015-10-01,trust20,,0.0,180
3520,2016-02-01,fore20,,2.209976952187823,266
3520,2016-02-01,trust20,,0.0,266
3520,2016-03-01,fore20,,2.846749972309738,279
3520,2016-03-01,trust20,,0.0,279
3520,2016-07-01,fore20,,0.5993157836441554,363
3520,2016-07-01,trust20,,0.0,363
3520,2016-10-03,fore20,,-2.1794913708167387,425
3520,2016-10-03,trust20,,0.0,425
3526,2021-05-03,vr_20_120,,0.47973035251446955,1536
3526,2021-06-01,vr_20_120,,0.28273818299400927,1557
3526,2021-07-01,vr_20_120,,0.3637256050628056,1578
3526,2021-08-02,vr_20_120,,2.577624737534136,1600
3526,2021-09-01,vr_20_120,,1.5524856498285622,1622
3532,2018-11-01,vr_20_120,,0.4481939936198036,932
3532,2018-12-03,vr_20_120,,0.8613520808393522,954
3532,2019-01-02,vr_20_120,,0.5901399435473228,975
3532,2019-02-11,vr_20_120,,0.4760247836138827,996
3532,2019-03-04,vr_20_120,,0.7191147871579391,1009
3533,2016-07-01,fore20,,1.7192298928409817,363
3533,2016-07-01,trust20,,16.174946163745656,363
3535,2017-03-01,fore20,,2.7481679993266988,523
3535,2017-03-01,trust20,,0.0,523
3535,2019-01-02,fore20,,31.966156707587565,982
3535,2019-01-02,trust20,,0.0,982
3536,2017-07-03,fore20,,-2.572314049586777,569
3536,2017-07-03,trust20,,0.0,569
3536,2017-08-01,fore20,,0.5785123966942148,590
3536,2017-08-01,trust20,,0.0,590
3540,2018-06-01,fore20,,12.349413126954536,833
3540,2018-06-01,trust20,,0.0,833
3545,2016-02-01,vr_20_120,,0.5703271485802982,258
3545,2016-03-01,vr_20_120,,0.744005691347948,271
3545,2016-04-01,vr_20_120,,0.48508798200153574,294
3545,2020-12-01,vr_20_120,,1.8267000504003463,1431
3545,2021-01-04,vr_20_120,,2.8224120803326342,1454
3545,2021-02-01,vr_20_120,,2.2923626858702653,1474
3545,2021-03-02,vr_20_120,,1.632370039904822,1487
3545,2021-04-01,vr_20_120,,2.144888300550029,1509
3546,2016-08-01,fore20,,74.29277657242704,383
3546,2016-08-01,trust20,,0.0,383
3546,2016-09-01,fore20,,0.6447625180094569,406
3546,2016-09-01,trust20,,0.0,406
3546,2017-01-03,fore20,,1.869841283197279,489
3546,2017-01-03,trust20,,0.0,489
3546,2017-08-01,fore20,,-3.7531430950935745,628
3546,2017-08-01,trust20,,0.0,628
3557,2020-05-04,vr_20_120,,1.9558683504205827,1274
3557,2020-06-01,vr_20_120,,3.5230924676278916,1294
3557,2020-06-01,fore20,,15.477089585170432,1294
3557,2020-06-01,trust20,,5.878251182928895,1294
3557,2020-07-01,vr_20_120,,1.7246786366707854,1314
3561,2017-11-01,fore20,,20.54904704629431,691
3561,2017-11-01,trust20,,0.0,691
3567,2017-11-01,fore20,,2.2202861077541383,692
3567,2017-11-01,trust20,,3.850369579269835,692
3576,2017-11-01,fore20,,10.679186330729241,691
3576,2017-11-01,trust20,,-0.00920286039918262,691
3576,2021-10-01,vr_20_120,,0.5034117370870045,1641
3576,2021-11-01,vr_20_120,,1.3944819746436792,1661
3576,2021-12-01,vr_20_120,,0.9262691832896407,1683
3576,2022-01-03,vr_20_120,,0.6040794695512349,1705
3580,2017-02-02,fore20,,-9.396154896790007,505
3580,2017-02-02,trust20,,0.0,505
3580,2017-12-01,vr_20_120,,0.9761637760160701,707
3580,2017-12-01,fore20,,-4.70938556339681,707
3580,2017-12-01,trust20,,0.0,707
3580,2025-05-02,fore20,,-10.591488254173221,2508
3580,2025-05-02,trust20,,0.0,2508
3581,2017-05-02,fore20,,0.13519777503090236,547
3581,2017-05-02,trust20,,0.0,547
3583,2020-08-03,fore20,,-15.935616657834087,1363
3583,2020-08-03,trust20,,20.162930280136557,1363
3588,2016-10-03,fore20,,1.284221340811291,425
3588,2016-10-03,trust20,,0.0,425
3625,2017-01-03,fore20,,-0.5194761595913229,489
3625,2017-01-03,trust20,,2.435044498084326,489
3625,2017-04-05,fore20,,-3.515777089807648,546
3625,2017-04-05,trust20,,0.0,546
3625,2017-07-03,fore20,,8.386295747686809,607
3625,2017-07-03,trust20,,0.0,607
3625,2017-09-01,fore20,,-5.032242183276441,651
3625,2017-09-01,trust20,,0.0,651
3628,2018-05-02,fore20,,0.0,810
3628,2018-05-02,trust20,,0.0,810
3630,2016-07-01,fore20,,1.3027306026781849,363
3630,2016-07-01,trust20,,0.0,363
3630,2017-02-02,fore20,,0.5894189738108807,505
3630,2017-02-02,trust20,,0.0,505
3630,2017-09-01,fore20,,21.036229676160463,651
3630,2017-09-01,trust20,,0.0,651
3630,2025-01-02,fore20,,-8.166534058553992,2439
3630,2025-01-02,trust20,,0.0,2439
3632,2016-04-01,fore20,,-24.182236294011588,302
3632,2016-04-01,trust20,,0.0,302
3646,2018-05-02,fore20,,0.0,809
3646,2018-05-02,trust20,,0.0,809
3672,2021-12-01,fore20,,7.406601664942842,1624
3672,2021-12-01,trust20,,0.0,1624
3675,2017-06-01,fore20,,-12.672117402778637,580
3675,2017-06-01,trust20,,0.0,580
3675,2023-08-01,fore20,,-19.108787764541706,2087
3675,2023-08-01,trust20,,-14.765380135386831,2087
3682,2017-03-01,fore20,,-1.4509098324500125,523
3682,2017-03-01,trust20,,0.002092718108313044,523
3682,2017-10-02,fore20,,2.4035139527329386,673
3682,2017-10-02,trust20,,-0.0009300969370280194,673
3682,2019-01-02,fore20,,-2.0678268763848155,982
3682,2019-01-02,trust20,,-0.0010055296759378008,982
3682,2020-07-01,vr_20_120,,1.1953855856057458,1333
3685,2022-09-01,fore20,,-8.620906326186946,1862
3685,2022-09-01,trust20,,0.0,1862
3686,2020-10-05,fore20,,-6.792734156193014,1398
3686,2020-10-05,trust20,,0.0,1398
3687,2015-11-02,fore20,,1.7964327635802666,201
3687,2015-11-02,trust20,,0.0,201
3693,2021-11-01,fore20,,0.3897045867762218,1666
3693,2021-11-01,trust20,,0.0,1666
