arm,r,cagr,mdd,vol,first,end,trades,eq_sha,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,buys,buys_lottery,buy_diff,buy_K0_mean,buy_K0_med,buy_K1_mean,buy_K1_med,buy_K2_mean,buy_K2_med,buy_K3_mean,buy_K3_med,buy_K4_mean,buy_K4_med
lottery,10,0.37484851618420567,-0.41876211344399256,0.28431624802512967,526,2859,163,2b785c59ff968961,0.26026069006746355,-0.06613693032155732,0.1340886129762069,0.4947423339356487,1.3333398038630557,-0.027542521160376476,0.8292544445758616,0.08957592568049932,0.4768780728606019,0.5155031794758276,163,163,0,4.883435582822086,5.0,3.1411042944785277,3.0,0.13251105836958416,0.057460822716889126,4.446008604604954,3.8169907369830467,0.25249247831752697,0.21996615905245331
lottery,11,0.4282380395346925,-0.3770291882845814,0.2841464246191341,526,2859,163,5f55e7c7437c0c06,0.20619631517007653,-0.015041818701894694,0.14190815301944437,0.4930770761391994,1.3821222680471292,-0.027043868203453503,0.8292544445758625,0.0999204283757007,0.5120682855697207,1.0259592328634994,163,163,0,4.779141104294479,5.0,3.128834355828221,3.0,0.13440041209996853,0.057460822716889126,4.474667416615493,3.764955357954852,0.24540187541083147,0.22007042253521125
lottery,12,0.37413571440142324,-0.3724641373437118,0.2811078066519777,526,2859,163,dd62f2d351f01d6b,0.33393582204797934,0.002534159924208801,0.1396200417428437,0.49225581253794837,1.221062457486827,-0.03140292332778594,0.8304917276726975,0.05262750975354735,0.5507105136080417,0.37466774698321026,163,163,0,4.723926380368098,5.0,3.128834355828221,3.0,0.12347247212485746,0.05084986183437046,4.902487120071843,3.764955357954852,0.25377205284080584,0.22007042253521125
lottery,13,0.391500024738062,-0.38426392662825415,0.28225390298744346,526,2859,163,2e8c448105dcbf82,0.332466305772565,-0.005369822756373432,0.12186487614425978,0.4595683765756291,1.1582559824221992,-0.029532655227164195,0.8088279273810242,0.08349616281708139,0.4929575545769571,0.7012176275962752,163,163,0,4.773006134969325,5.0,3.1104294478527605,3.0,0.13277556256842654,0.06186422827689597,4.9871117580253586,3.8886520885828864,0.24136356704378514,0.2104454685099848
lottery,14,0.4073073240690659,-0.3665960686001029,0.28962945227655645,526,2859,163,891c683fd70a2fa5,0.22362237925059825,-0.017544749111052305,0.13644123590399326,0.4805846666590532,1.3459715889156691,-0.03202926609020873,0.8088279273810242,0.0928943543357541,0.561302668919079,0.7755171304110431,163,163,0,4.865030674846626,5.0,3.1411042944785277,3.0,0.13340316730860158,0.05663776557538558,4.4722408229436095,3.697974476446323,0.24802331354965032,0.21225382932166292
lottery,15,0.360432874522564,-0.3906959783862837,0.2785772826468421,526,2859,163,94defc8ca9e705b0,0.26026069006746355,-0.045167583164681835,0.13509856414607513,0.4895513619966283,0.8440247850103191,-0.024031915778320978,0.8292544445758621,0.08342599845212129,0.4891223968014451,0.6917585448546106,163,163,0,4.754601226993865,5.0,3.128834355828221,3.0,0.12934796291532943,0.060620525589548224,4.481879173005107,3.8364192943408137,0.2502061784052456,0.2229551451187335
lottery,16,0.39390087801270046,-0.3944711386690046,0.2817924590165112,526,2859,163,26c08cd917c69049,0.354077161677107,0.011926290616516955,0.23924854949224006,0.5650734377181319,0.8027681499632093,-0.02299301639975171,0.8304917276726973,0.028075882997333768,0.5031619110223895,0.7367812255089781,163,163,0,4.840490797546012,5.0,3.098159509202454,3.0,0.13015772464527242,0.05663776557538558,4.875343420913596,3.697974476446323,0.2435900300976674,0.21219512195121948
lottery,17,0.3897347216020439,-0.37203184493706437,0.28360355612616406,526,2859,163,3dff5e8e187fac5d,0.2384175605796537,-0.007085096375151756,0.24192622057532454,0.582939095349212,1.2366196862801089,-0.028078668736904122,0.8088279273810239,0.04941169043880289,0.5570142808660465,0.43944724936607615,163,163,0,4.914110429447852,5.0,3.1411042944785277,3.0,0.12924669078737136,0.05663776557538558,4.884386727889891,3.760924715851219,0.25206276517056697,0.22007042253521125
lottery,18,0.44329784876785694,-0.3920102707555435,0.28957817637005767,526,2859,163,c53a2ae91b0cc673,0.3677330396082539,0.04936965607188726,0.24076465560860782,0.5549819162723302,1.3476526945306406,-0.022985810457119338,0.8304917276726969,0.04008776418303728,0.5040634838743852,0.756576821397491,163,163,0,4.662576687116564,5.0,3.128834355828221,3.0,0.1360984934032317,0.06370170782931472,4.392591991194396,3.5530733628022655,0.2455839314275548,0.21225382932166292
lottery,19,0.4270265137864946,-0.3686267060008421,0.28745870392011996,526,2859,163,88ddd13268885d72,0.2384175605796537,-0.06318018715108498,0.2380039463784951,0.5810883429902838,1.3774722974550522,-0.02674511394237733,0.8374660806623004,0.07250067877884359,0.560556648395274,0.7763343285204136,163,163,0,4.828220858895706,5.0,3.128834355828221,3.0,0.1310971237167462,0.057460822716889126,4.528780119814793,3.760924715851219,0.24213423101613646,0.21225382932166292
