sid,k,pos,entry_pos,month,g_H60,g_H120,g_LD,xpos_H60,xpos_H120,xpos_LD,t_LD,relvol,g_H20,xpos_H20,score,c1,c2,c3,c4,c5,liq,K0,K1,K3,K4,K2,K2_period
3260,2609,2609,2610,2025-09,0.4820717131474104,2.3927282920244,1.1115537848605577,2670,2730,2688,True,7.671998346040784,0.49800796812749,2630,4,True,False,True,True,True,884796960.0,0,4.0,4.250635083556345,0.3032454361054766,0.06057377277726217,2025-08
3260,2630,2631,2632,2025-10,0.4814814814814814,1.1735564257204785,0.4021164021164021,2691,2751,2688,True,2.733630778862602,0.0687830687830686,2651,3,True,False,False,True,True,4433927825.0,0,3.0,0.5900662129068373,0.4280303030303032,0.06057377277726217,2025-08
3260,2678,2679,2680,2025-12,0.5631151540818122,0.7568897599597231,0.1041666666666667,2739,2799,2688,True,2.529254176570475,0.4833333333333334,2699,3,True,False,False,True,True,3360289475.0,0,3.0,2.3284498428517084,0.3577464788732396,0.06745962734814293,2025-11
3260,2699,2700,2701,2026-01,0.2584271678122181,0.067549807580679,0.1234496059342011,2760,2820,2731,True,4.121387816663086,-0.1978891820580474,2720,3,True,False,False,True,True,3365436000.0,0,3.0,2.972554373341225,0.4165067178502879,0.06745962734814293,2025-11
3264,645,646,647,2017-08,0.4199288256227755,0.2775800711743772,0.2775800711743772,706,766,766,False,5.488603871670909,-0.0676156583629893,666,3,False,False,True,True,True,71635055.0,4,3.0,4.456923359659597,0.042857142857142705,0.026085524188955045,2017-07
3264,1438,1439,1440,2020-11,0.2045152722443559,0.0783532536520585,0.0783532536520585,1499,1559,1559,False,4.581247725645052,0.0066401062416998,1459,3,False,False,True,True,True,108959170.0,4,3.0,3.8908937173438454,0.08321167883211666,0.0433293518693032,2020-10
3264,1490,1491,1492,2021-02,-0.1884210526315789,0.2715789473684211,0.2715789473684211,1551,1611,1611,False,9.222711678492706,-0.0778947368421053,1511,3,False,False,True,True,True,553038522.5,4,3.0,3.756744992388844,0.22879177377892024,0.034370006700685574,2020-12
3264,1591,1592,1593,2021-07,0.0302727582694981,0.0009932482653918,0.0009932482653918,1652,1712,1712,False,17.33302926176842,0.0815602836879432,1612,3,False,False,True,True,True,270089320.0,4,3.0,12.37825046173614,0.18814139110604344,0.02396146399447696,2021-06
3264,1624,1625,1626,2021-08,-0.1683776583006292,-0.2381745334075407,-0.2381745334075407,1685,1745,1745,False,8.990929286240197,-0.1000658230896094,1645,3,False,False,True,True,True,1080346495.0,4,3.0,5.652730886121864,0.1672297297297296,0.08463241735067961,2021-07
3264,2766,2767,2768,2026-05,-0.0399853898280909,,0.0442653149906908,2827,-1,2803,True,0.7120019366973104,-0.0086956521739131,2787,3,True,True,False,True,False,3348375625.0,4,3.0,0.3853828376856614,0.33720930232558133,0.029783043025578992,2026-04
3268,1408,1416,1417,2020-10,-0.1202185792349725,0.9043715846994538,0.4754098360655738,1476,1536,1517,True,6.33231220031966,-0.1092896174863387,1436,3,False,False,True,True,True,3937880.0,8,3.0,3.621974260261867,0.11445783132530107,0.002884736975214963,2020-09
3272,673,673,674,2017-10,-0.2606896551724138,-0.3379310344827586,-0.3379310344827586,733,793,793,False,10.01107512153829,-0.0855172413793103,693,3,False,False,True,True,True,72134960.0,2,3.0,5.902110432999478,0.12347560975609762,0.07713356566001006,2017-08
3284,2289,2299,2300,2024-06,0.3426925140405521,-0.1765322128309348,0.1349397590361445,2359,2419,2338,True,3.1107407882180347,-0.0361445783132529,2319,3,False,False,True,True,True,28449352.5,4,3.0,3.070748270984375,0.23956723338485308,0.048937326687978455,2024-05
3284,2312,2322,2323,2024-07,-0.1118840547475008,-0.2289855044478955,0.0466666666666666,2382,2442,2338,True,4.2791389739342005,0.2044444444444444,2342,3,False,False,True,True,True,23892970.0,4,3.0,4.751416420813319,0.18287937743190685,0.0242053768257231,2024-06
3284,2333,2343,2344,2024-08,-0.4774581920833107,-0.4084280914983101,-0.3867558506169728,2403,2463,2371,True,8.034733972514017,-0.1997324385669134,2363,5,True,True,True,True,True,72103482.5,4,5.0,3.518427837379422,0.3514739229024946,0.4849204647772585,2024-07
3287,1334,1367,1368,2020-08,0.7647058823529413,0.2377450980392157,-0.1519607843137254,1427,1487,1369,True,13.030681521455303,0.6862745098039216,1387,3,True,False,False,True,True,15711862.5,7,3.0,1.9056875020386665,0.4152249134948096,0.07801590587832141,2020-07
3287,1355,1388,1389,2020-09,-0.0096774193548387,-0.1064516129032259,-0.0774193548387096,1448,1508,1392,True,5.38868890894102,-0.1258064516129031,1408,3,True,True,False,True,False,30764765.0,7,3.0,2.2468674797288393,0.7181571815718157,0.07801590587832141,2020-07
3287,1393,1426,1427,2020-11,-0.2533333333333334,-0.2874074074074073,-0.042962962962963,1486,1546,1430,True,3.866006484868833,-0.1185185185185185,1446,3,False,True,True,True,False,26997880.0,7,3.0,3.081495658177605,0.226277372262774,0.06390867918531673,2020-09
3287,2146,2181,2182,2023-12,0.1203252032520325,0.5788617886178862,0.2780487804878047,2241,2301,2267,True,34.44653850849941,0.1658536585365853,2201,4,True,False,True,True,True,39952975.0,7,4.0,7.943991655189632,0.31749460043196565,0.25281257676246627,2023-11
3287,2167,2202,2203,2024-01,-0.1230585424133811,0.032258064516129,-0.060931899641577,2262,2322,2267,True,38.45150499975908,-0.0645161290322582,2222,3,False,True,True,True,False,128908182.5,7,3.0,5.880991689569434,0.1743666169895679,0.25281257676246627,2023-11
3289,623,623,624,2017-07,0.0056323952034238,-0.0603107126787678,-0.0603107126787678,683,743,743,False,10.900297095583404,-0.0971659919028339,643,3,False,False,True,True,True,92484925.0,9,3.0,6.95231141723908,0.11059907834101401,0.11258936642287787,2017-06
3289,1994,1994,1995,2023-03,-0.0945411202863001,0.0800880640832322,0.1279252405159179,2054,2114,2085,True,4.311214472202389,-0.10688591983556,2014,3,False,False,True,True,True,287618835.0,9,3.0,3.8365609818286064,0.11009174311926606,0.004957447574691853,2023-01
3289,2072,2072,2073,2023-07,-0.1849885709554146,-0.177759325908454,-0.0398230088495574,2132,2192,2085,True,5.98163115624274,0.0221238938053096,2092,3,False,False,True,True,True,381806650.0,9,3.0,3.007555001988572,0.25570776255707783,0.003251833448794761,2023-05
3289,2271,2271,2272,2024-04,-0.0489510489510488,0.3287245865598258,0.3287245865598258,2331,2391,2391,False,3.6143049289771856,-0.1013986013986013,2291,3,False,False,True,True,True,505557650.0,9,3.0,3.4974260601140146,0.19250441562452703,0.04420549902762416,2024-03
3293,1041,1041,1042,2019-04,0.2301587301587302,0.6982054593282656,0.5675742701491682,1101,1161,1144,True,15.071596065927762,-0.0039682539682538,1061,3,False,False,True,True,True,445216225.0,3,3.0,4.013326333738174,0.21219512195121948,0.12699190516128422,2019-03
3293,1122,1122,1123,2019-08,0.175680702611876,0.4295208543121673,0.1400540146539404,1182,1242,1144,True,4.5442788883114265,0.2543563051856503,1142,3,False,False,True,True,True,303102150.0,3,3.0,6.548407855239562,0.0854838709677419,0.074331949974906,2019-06
3293,1254,1254,1255,2020-02,-0.1388429752066114,0.3388429752066115,-0.2239669421487602,1314,1374,1271,True,3.5529040289832654,-0.1537190082644627,1274,3,True,False,False,True,True,1458111825.0,3,3.0,1.394062489000115,0.35105204872646745,0.07259293047646076,2020-01
3293,1332,1332,1333,2020-06,0.1865711636996398,-0.0041537718152716,0.2142335589269932,1392,1452,1388,True,3.485287122813192,0.0918079096045199,1352,4,True,False,True,True,True,1275118500.0,3,4.0,3.137576625231302,0.31034482758620685,0.04915066254159117,2020-05
3293,1378,1378,1379,2020-08,-0.2435897435897435,-0.1057692307692307,-0.1089743589743589,1438,1498,1388,True,2.2475417742873574,-0.1324786324786323,1398,3,True,False,False,True,True,1507275900.0,3,3.0,2.7329787466249544,0.3090289323104469,0.10333775517076793,2020-07
3293,2051,2051,2052,2023-06,-0.0152436187740894,0.1392279704378181,0.1392279704378181,2111,2171,2171,False,3.773666075017075,0.0132890365448503,2071,3,False,False,True,True,True,375490600.0,3,3.0,4.583480918030971,0.10594795539033464,0.0005107941151645257,2023-04
3293,2311,2311,2312,2024-06,0.2848309578311023,0.5128345330817055,0.5128345330817055,2371,2431,2431,False,2.0027291177583,0.2108838523444201,2331,3,True,False,False,True,True,1702427350.0,3,3.0,1.4276497613833565,0.3216080402010051,0.06885938492206489,2024-05
3293,2374,2374,2375,2024-09,-0.0270812437311934,-0.1905717151454363,-0.1905717151454363,2434,2494,2494,False,3.6758065376206472,0.0631895687061183,2394,3,False,False,True,True,True,1919306500.0,3,3.0,4.040467220842528,0.22222222222222232,0.018748580737208753,2024-08
3297,2591,2591,2592,2025-08,-0.4180327868852459,-0.48224043715847,-0.48224043715847,2651,2711,2711,False,5.743452986086648,-0.1775956284153005,2611,3,False,True,True,True,False,267448265.0,7,3.0,5.8829811440354645,0.15025041736227052,0.027064469843154804,2025-07
3303,2341,2341,2342,2024-08,0.3211009174311927,-0.036697247706422,0.1706422018348623,2401,2461,2403,True,3.3315292217755714,0.0385321100917432,2361,3,False,False,True,True,True,57805425.0,3,3.0,3.310101084803027,0.146820809248555,0.03141188891369584,2024-07
3303,2364,2364,2365,2024-09,-0.2394366197183098,-0.2338028169014084,-0.1014084507042254,2424,2484,2403,True,12.455278226374336,-0.2309859154929577,2384,3,False,False,True,True,True,271418790.0,3,3.0,4.187021834413159,0.16523235800344227,0.23551165964690868,2024-08
3305,1492,1493,1494,2021-02,0.0762942779291551,0.3460490463215258,0.1158038147138964,1553,1613,1549,True,5.754451939793613,0.0776566757493184,1513,3,False,False,True,True,True,65027239.4,5,3.0,3.0656054422633234,0.2222222222222221,0.06000668856454139,2021-01
3305,1570,1571,1572,2021-06,-0.1069574692468092,0.5153480674503432,0.5153480674503432,1631,1691,1691,False,4.351216959650396,0.153409090909091,1591,3,True,False,True,True,False,165859347.55,5,3.0,4.1894555553495545,0.404255319148936,0.03487171637816444,2021-05
3305,1666,1667,1668,2021-10,-0.0324324324324324,-0.0918918918918918,-0.0918918918918918,1727,1787,1787,False,10.106202970249695,0.0945945945945947,1687,4,True,False,True,True,True,507407748.4,5,4.0,3.2060127365607256,0.32894736842105265,0.13487161815279225,2021-09
3305,2771,2772,2773,2026-05,-0.3130277646063443,,-0.3538069383968353,2832,-1,2858,False,4.781636384049962,-0.1446153846153844,2792,4,True,True,False,True,True,1495248626.45,5,4.0,1.4378912128510117,0.5285714285714285,0.06186458429217212,2026-04
3310,762,777,778,2018-03,0.0595238095238095,-0.0938016465903254,0.0047619047619049,837,897,781,True,6.812802162763192,0.045238095238095,797,3,False,False,True,True,True,10965615.0,0,3.0,8.54902802989162,0.14851485148514842,0.17538551767007204,2018-01
3312,863,896,897,2018-08,-0.248333287356285,-0.1859999502102209,-0.3165332915278611,956,1016,924,True,9.59794468303205,-0.097999944827542,916,3,False,False,True,True,True,24427381.15,2,3.0,4.4513837702164,0.17021276595744683,0.057460822716889126,2018-07
3312,1138,1171,1172,2019-10,-0.1002785515320334,-0.1922005571030641,-0.2005571030640668,1231,1291,1237,True,8.823823243215415,-0.0891364902506962,1191,3,False,False,True,True,True,20656640.9,2,3.0,11.001953807504105,0.1329113924050631,0.005654655680640053,2019-09
3312,2717,2750,2751,2026-04,-0.042857142857143,,-0.1306122448979592,2810,-1,2752,True,14.81269181386418,-0.0438775510204081,2770,3,True,False,True,True,False,60655845.35,2,3.0,6.970285758287598,0.3112033195020747,0.03263607901840393,2026-03
3312,2744,2777,2778,2026-06,-0.1452145214521452,,0.0,2837,-1,2783,True,4.805865378753882,-0.0165016501650164,2797,3,True,False,False,True,True,207534385.9,2,3.0,1.6879689863481075,0.3309178743961354,0.1044003604068382,2026-04
3317,646,646,647,2017-08,1.1771058315334773,0.775377969762419,0.857451403887689,706,766,709,True,25.112880806059373,-0.1295896328293736,666,3,False,False,True,True,True,25299167.5,7,3.0,9.622694106436507,0.21818181818181825,0.01207611612588444,2017-07
3317,682,682,683,2017-10,0.7072649572649576,0.7414529914529917,0.8376068376068377,742,802,709,True,9.54164666199702,0.5769230769230769,702,3,False,False,True,True,True,18649055.0,7,3.0,9.404562322326788,0.09070294784580502,0.023715783540500412,2017-09
3317,703,703,704,2017-11,-0.0573170731707317,-0.0926829268292681,0.048780487804878,763,823,709,True,4.03576572515475,-0.0658536585365854,723,4,True,True,False,True,True,192649322.5,7,4.0,0.6668736143621787,0.7630434782608695,0.023715783540500412,2017-09
3317,1136,1136,1137,2019-08,-0.0536635706914344,-0.1362229102167182,-0.1228070175438595,1196,1256,1237,True,13.602251857924124,-0.0897832817337461,1156,4,True,False,True,True,True,123564072.5,7,4.0,3.115455344028095,0.329272626634463,0.0553463126653333,2019-07
3317,1173,1173,1174,2019-10,0.0135275754422479,-0.2403746097814776,-0.1155046826222683,1233,1293,1237,True,5.120636679055429,-0.0447450572320499,1193,3,False,False,True,True,True,122331692.5,7,3.0,3.3213187988877046,0.049891540130151846,0.02940288641200728,2019-09
3317,1496,1496,1497,2021-02,0.0661478599221789,0.4883268482490273,0.4883268482490273,1556,1616,1616,False,7.626386718866962,0.0058365758754863,1516,3,False,False,True,True,True,58271772.5,7,3.0,11.473747430627753,0.05030181086519114,0.09473504476548222,2021-01
3321,2539,2787,2788,2026-06,-0.2323008849557521,,-0.1946902654867257,2847,-1,2858,False,7.060729682828556,-0.0907079646017698,2807,3,True,False,False,True,True,20007561.3,1,3.0,2.0199956103595693,0.4818481848184817,0.11818688218133055,2026-05
3322,1496,1498,1499,2021-02,0.2048192771084336,-0.0301204819277107,-0.0542168674698796,1558,1618,1553,True,5.760278903475778,0.072289156626506,1518,4,True,False,True,True,True,32768527.5,2,4.0,3.2598016496163886,0.3176470588235294,0.12339949965798191,2021-01
3322,1697,1699,1700,2021-12,-0.06198347107438,-0.268595041322314,-0.268595041322314,1759,1819,1819,False,113.25102572608932,-0.0537190082644629,1719,4,True,True,True,True,False,57306895.0,2,4.0,17.42418255255323,0.3214285714285716,0.07748999842179227,2021-11
3323,620,620,621,2017-07,0.7473118279569892,0.4014336917562726,0.4014336917562726,680,740,740,False,10.621056873908485,0.1720430107526884,640,3,False,False,True,True,True,40554455.0,3,3.0,6.287125545146643,0.07300395587785591,0.04292792834049264,2017-06
3323,673,673,674,2017-10,-0.2283464566929133,-0.2145669291338582,-0.2145669291338582,733,793,793,False,4.42305594661199,-0.1988188976377951,693,3,True,True,False,True,False,677734405.0,3,3.0,1.668989565315044,0.3386666666666669,0.07110154854951545,2017-08
3323,1321,1321,1322,2020-06,0.4152742701452505,0.3064070185956158,0.3064070185956158,1381,1441,1441,False,18.43768185233249,-0.0422322775263952,1341,3,False,False,True,True,True,12516202.5,3,3.0,10.783865952951784,0.08116883116883122,0.17336303679102105,2020-04
3323,1382,1382,1383,2020-08,-0.0404984423676012,0.0404984423676013,0.0051921079958463,1442,1502,1488,True,26.59834130629233,-0.1256490134994808,1402,4,True,False,True,True,True,242283575.0,3,4.0,4.8295729497965345,0.37643678160919536,0.05815264399581177,2020-07
3323,1486,1486,1487,2021-01,-0.1123388581952117,-0.035768797961917,-0.1086556169429097,1546,1606,1488,True,16.059884525669975,-0.040515653775322,1506,3,False,False,True,True,True,173781192.5,3,3.0,10.864507101365414,0.16219119226638035,0.10859963399026373,2020-12
3323,1590,1590,1591,2021-07,-0.3634124014280175,-0.240957078364666,-0.1367521367521368,1650,1710,1597,True,18.000610025739004,-0.1779286032585291,1610,3,False,False,True,True,True,104276117.5,3,3.0,7.612135156451332,0.24532453245324515,0.15128436777111554,2021-06
3324,1045,1045,1046,2019-04,0.0003327800802996,0.5186570258644814,0.5186570258644814,1105,1165,1165,False,4.149254693465446,-0.2026143790849673,1065,3,False,False,True,True,True,852546150.0,4,3.0,3.2465016703201344,0.2583333333333335,0.010016854726601077,2019-03
3324,1165,1165,1166,2019-10,-0.1708333333333334,-0.3916666666666666,-0.2874999999999998,1225,1285,1237,True,2.169741588596742,-0.1416666666666667,1185,3,True,False,False,True,True,1380658450.0,4,3.0,2.1049409432144497,0.3142857142857143,0.029914400495405724,2019-09
3324,1730,1730,1731,2022-02,-0.2961373390557941,-0.2211951160564571,-0.4014328177691056,1790,1850,1833,True,6.049070377405564,-0.0965665236051501,1750,3,False,False,True,True,True,761314375.0,4,3.0,3.3997092199920695,0.1509900990099009,0.017533368739265143,2021-12
3324,2640,2640,2641,2025-11,-0.1592760180995475,-0.0316742081447963,-0.081447963800905,2700,2760,2718,True,0.856865815982976,-0.1981900452488687,2660,3,True,False,False,True,True,5652468600.0,4,3.0,0.6518479377311357,0.3004750593824228,0.16017177176939001,2025-09
3324,2752,2752,2753,2026-04,-0.2768435999554229,,0.36189145823373,2812,-1,2858,False,2.398350796944816,-0.2047244094488188,2772,3,False,True,False,True,True,5403110100.0,4,3.0,1.980138254077036,0.17391304347826075,0.09444927873070008,2026-03
3325,1333,1333,1334,2020-06,0.4120192200815054,0.122816406926637,0.1895192217656318,1393,1453,1347,True,73.71391417425228,0.1788221064619839,1353,4,True,False,True,True,True,27241512.5,5,4.0,5.670366136975691,0.46254071661237806,0.2215773437890216,2020-05
3325,1377,1377,1378,2020-08,-0.1988472622478386,-0.1675632577265662,-0.1675632577265662,1437,1497,1497,False,8.536978777223785,-0.0994236311239193,1397,3,False,False,True,True,True,113574530.0,5,3.0,5.270073756853759,0.2799188640973631,0.08765388305291077,2020-07
3325,2044,2044,2045,2023-05,0.3884297520661157,0.2913223140495866,0.1570247933884299,2104,2164,2082,True,26.115972105438296,0.28099173553719,2064,4,True,False,True,True,True,30887217.5,5,4.0,5.907717326754992,0.39117647058823524,0.1793522869016151,2023-04
3325,2092,2092,2093,2023-08,-0.1222222222222222,0.05,0.0416666666666665,2152,2212,2140,True,5.510786773166569,-0.0597222222222222,2112,3,False,False,True,True,True,174559095.0,5,3.0,3.764955357954852,0.07740916271721954,0.020961201227531756,2023-06
3338,1124,1124,1125,2019-08,0.2938718662952648,0.052924791086351,0.2785515320334262,1184,1244,1140,True,3.4556482389195597,0.2674094707520891,1144,3,False,False,True,True,True,671599320.35,8,3.0,3.0132995458443066,0.10174880763116056,0.09073935673650024,2019-07
3338,2749,2749,2750,2026-04,-0.0724509224187718,,-0.0172050525941845,2809,-1,2858,False,15.110682127896084,0.0357142857142855,2769,3,False,False,True,True,True,77889791.45,8,3.0,9.108797119522908,0.10468750000000004,0.006713922241037507,2026-03
3339,1496,1568,1569,2021-06,0.1134861418005028,0.2925391897282221,0.1957104557640754,1628,1688,1593,True,8.311600806098308,0.4396782841823059,1588,3,False,False,True,True,True,7384662.5,9,3.0,6.422791833750019,0.08493150684931527,0.12179240242068778,2021-04
3346,934,1412,1413,2020-10,0.3942857142857141,0.742492220977135,0.742492220977135,1472,1532,1532,False,30.584590151407262,0.1314285714285714,1432,3,False,False,True,True,True,16102330.15,6,3.0,13.67080546413961,0.17377049180327875,0.061973051123260126,2020-09
3346,985,1463,1464,2020-12,0.3103049228511274,0.0232156420017231,-0.2228608844406233,1523,1583,1550,True,5.50452406988154,-0.0386624869383489,1483,3,False,False,True,True,True,153595527.65,6,3.0,6.243610401113134,0.0766550522648084,0.0508913650253322,2020-11
3357,1226,2765,2766,2026-05,0.0033877701631674,,0.0402093397104397,2825,-1,2830,True,6.253144235755676,0.2986425339366516,2785,4,True,False,True,True,True,868659625.0,7,4.0,3.1926567324917396,0.3738872403560831,0.07340278921147148,2026-04
3357,1247,2786,2787,2026-06,-0.3044670700976458,,-0.238787205046334,2846,-1,2830,True,3.6356964289559786,-0.1714232408911422,2806,3,True,True,False,True,False,3125537350.0,7,3.0,1.0668146390891793,0.3318181818181818,0.007513083986053326,2026-05
3430,870,2748,2749,2026-04,0.4230420439592868,,0.1517426614778401,2808,-1,2858,False,2.4843834216106275,0.6026289180990898,2768,3,False,True,False,True,True,71366490.0,0,3.0,1.811682205472064,0.14476885644768833,0.09516884531590408,2026-03
3430,891,2769,2770,2026-05,-0.2556002930852923,,-0.2902968895940286,2829,-1,2858,False,4.093890247131473,-0.161993769470405,2789,3,True,True,False,True,False,595702375.0,0,3.0,0.8227724457200628,0.5314009661835748,0.09516884531590408,2026-03
3437,1449,1449,1450,2020-12,0.2977099236641223,0.0782442748091603,0.0782442748091603,1509,1569,1569,False,15.789333763447342,0.3969465648854964,1469,3,False,False,True,True,True,89855493.75,7,3.0,6.056755589304188,0.2617924528301887,0.013465368206487138,2020-10
3380,1461,1469,1470,2021-01,-0.0488431876606684,-0.276349614395887,-0.276349614395887,1529,1589,1589,False,7.14456768625059,-0.1362467866323906,1489,3,False,False,True,True,True,145293292.1,0,3.0,3.345029925163352,0.1309904153354633,0.016169884974554627,2020-11
3402,2773,2773,2774,2026-05,-0.2100772016409023,,-0.1580658239711676,2833,-1,2858,False,9.471416191016944,-0.1183800623052959,2793,3,False,False,True,True,True,193896525.0,2,3.0,3.6778353815263065,0.17557251908396942,0.043930441565770195,2026-04
3413,2503,2638,2639,2025-10,-0.236,-0.1346666666666667,-0.1306666666666666,2698,2758,2645,True,9.531655876498933,-0.2039999999999999,2658,3,False,False,True,True,True,779344448.45,3,3.0,4.694727715423941,0.23389830508474585,0.13124114920530983,2025-09
3413,2673,2808,2809,2026-07,,,-0.189873417721519,-1,-1,2858,False,4.484732349237188,-0.150492264416315,2828,3,False,False,True,True,True,1023467211.45,3,3.0,3.304379766312835,0.1699846860643186,0.1931642433609777,2026-06
3416,2290,2290,2291,2024-05,-0.1091049850542109,-0.0278189435445586,-0.2326597681488824,2350,2410,2338,True,3.939737852614533,-0.0377358490566037,2310,3,False,False,True,True,True,67606684.9,6,3.0,3.350780434436003,0.07094594594594605,0.028286767258251633,2024-04
3416,2596,2596,2597,2025-08,-0.2395833333333334,-0.2343750000000001,-0.2343750000000001,2656,2716,2716,False,12.573577943728804,-0.0494791666666667,2616,3,False,False,True,True,True,203055731.9,6,3.0,5.2137296253295276,0.2541806020066888,0.15553291888248078,2025-07
3360,2688,2688,2689,2026-01,-0.1626506024096385,0.25,0.25,2748,2808,2808,False,79.50365019595789,-0.1566265060240964,2708,3,False,True,True,True,False,15311900.0,0,3.0,6.756712099739419,0.18959107806691455,0.33169805453213375,2025-12
3360,2712,2712,2713,2026-02,-0.195054945054945,-0.1373626373626373,-0.1373626373626373,2772,2832,2832,False,12.09462760230096,-0.1565934065934066,2732,3,False,False,True,True,True,20807652.5,0,3.0,3.4684138443776873,0.125,0.02469585351493886,2026-01
3360,2792,2792,2793,2026-06,-0.2334217506631301,,-0.2015915119363395,2852,-1,2858,False,18.61910895054699,0.0,2812,3,False,False,True,True,True,19202935.0,0,3.0,6.173084999766963,0.22525597269624575,0.016021082048295998,2026-05
3362,631,631,632,2017-08,-0.1404761904761904,-0.540190372515204,-0.125,691,751,637,True,1.899269026826405,-0.0476190476190475,651,3,True,False,False,True,True,405736395.0,2,3.0,1.115678567607917,0.34375,0.0649517129611179,2017-06
3362,1487,1487,1488,2021-01,0.7514253135689852,0.8221208665906501,-0.1448118586088939,1547,1607,1489,True,17.112136925087476,0.2748004561003421,1507,3,False,False,True,True,True,39909350.0,2,3.0,8.136779977624292,0.23233695652173925,0.0887601191930667,2020-12
3362,2356,2356,2357,2024-08,-0.3097643097643097,-0.3198653198653198,-0.3198653198653198,2416,2476,2476,False,7.642088279225048,-0.2222222222222222,2376,3,False,False,True,True,True,430449275.0,2,3.0,9.149354473880807,0.2763157894736843,0.05086364143506916,2024-07
3363,1672,1672,1673,2021-11,-0.1256983240223462,-0.270949720670391,-0.0027932960893852,1732,1792,1695,True,37.60317565062187,0.0027932960893854,1692,4,True,False,True,True,True,121866107.5,3,4.0,4.9097362857839695,0.3079777365491654,0.06381732516774763,2021-09
3372,1506,1512,1513,2021-03,0.3066666666666666,0.8466666666666667,0.4033333333333333,1572,1632,1543,True,12.935693200325732,0.4733333333333336,1532,3,False,False,True,True,True,3997602.5,2,3.0,12.715646440585326,0.28000000000000025,0.17009085362837406,2020-12
3372,1527,1533,1534,2021-04,0.2256532066508314,0.033254156769596,0.0,1593,1653,1543,True,8.280737481362959,-0.1638954869358669,1553,3,True,True,False,True,False,62563825.0,2,3.0,0.6369431536514911,0.3322784810126582,0.05438083494803592,2021-03
3372,1582,1588,1589,2021-07,-0.1345381526104416,-0.0240963855421685,-0.0240963855421685,1648,1708,1708,False,11.737771283840251,0.0983935742971888,1608,4,True,False,True,True,True,45275765.0,2,4.0,8.104155722161735,0.30270270270270294,0.013471798662136658,2021-05
3372,1669,1675,1676,2021-11,-0.2615955473098331,-0.4192949907235621,-0.4192949907235621,1735,1795,1795,False,9.403742579244986,-0.0871985157699443,1695,3,True,False,True,True,False,23992045.0,2,3.0,15.016935821852618,0.31930693069306937,0.019989881325546355,2021-10
3372,2672,2678,2679,2025-12,-0.1614349775784753,-0.0631632673574932,-0.0631632673574932,2738,2798,2798,False,9.01569861460635,0.0291479820627802,2698,3,False,False,True,True,True,20763932.5,2,3.0,8.061758050889445,0.27246376811594186,0.00796510155991359,2025-11
3372,2708,2714,2715,2026-02,-0.0597014925373133,-0.3239951720592058,-0.3239951720592058,2774,2834,2834,False,8.277038493060775,-0.1385927505330491,2734,3,False,False,True,True,True,54161552.5,2,3.0,5.617194965007696,0.0,0.013499682360414988,2026-01
3373,1321,1321,1322,2020-06,-0.2428671121666846,-0.4187173312763579,-0.1477663230240551,1381,1441,1328,True,7.43217012038838,-0.0544561631206061,1341,3,False,True,False,True,True,811410175.0,3,3.0,1.3873069807141623,0.2695652173913041,0.6343813020737086,2020-03
3374,1375,1428,1429,2020-11,0.2733333333333332,-0.0999999999999999,0.2266666666666668,1488,1548,1454,True,4.739583940879388,0.1766666666666667,1448,3,False,False,True,True,True,1068153350.0,4,3.0,4.469552522584889,0.1776859504132231,0.05317111682422726,2020-09
3374,2293,2346,2347,2024-08,-0.185546875,-0.271484375,-0.255859375,2406,2466,2455,True,2.797046637871035,-0.05859375,2366,3,False,True,False,True,True,3121206075.0,4,3.0,2.3189140114691082,0.1084070796460177,0.05773009602202328,2024-07
3376,1140,1140,1141,2019-09,-0.0494296577946767,0.079847908745247,0.079847908745247,1200,1260,1260,False,9.992980049687077,-0.091254752851711,1160,3,False,False,True,True,True,196149913.0,6,3.0,7.810622052123979,0.12778133739176978,0.0013194805194804982,2019-07
3376,1185,1185,1186,2019-11,0.0962962962962963,0.0185185185185183,-0.2962962962962964,1245,1305,1271,True,7.213955365943121,-0.1,1205,3,False,False,True,True,True,261276231.85,6,3.0,5.194327407397505,0.14655172413793105,0.12868439293275546,2019-10
3376,1223,1223,1224,2020-01,-0.0763636363636363,0.1345454545454545,-0.3090909090909091,1283,1343,1271,True,6.369704989335006,0.0581818181818183,1243,3,False,False,True,True,True,197717702.35,6,3.0,5.312875071451588,0.15833333333333344,0.128453260251997,2019-11
3379,2447,2452,2453,2025-01,-0.034782608695652,0.2956521739130435,-0.2104347826086956,2512,2572,2497,True,16.139202609078282,0.2417391304347826,2472,3,True,True,False,True,False,690224087.5,9,3.0,0.40651623882946564,0.402469135802469,0.8297356341269944,2024-12
3379,2469,2474,2475,2025-03,-0.0781249999999998,-0.1287147103260271,-0.4088541666666666,2534,2594,2497,True,17.540853272095642,-0.2864583333333332,2494,4,True,True,False,True,True,825366322.5,9,4.0,2.1729613277260897,0.3970315398886828,0.8297356341269944,2024-12
3455,1695,1696,1697,2021-12,0.1289111389236545,0.0488110137672088,0.2703379224030038,1756,1816,1736,True,14.59732846608495,0.2828535669586982,1716,3,False,False,True,True,True,87794925.0,5,3.0,3.8623804280258796,0.1737849779086893,0.08234306680732772,2021-10
