r,eq_sha,buys,days_sig,days_over,days_over_frac,days_full,days_act,days_act_frac,elim_by_lottery,elim_by_full,K0_tie_frac,K0_cut_tie_frac,K0_direct_diff,K0_direct_frac,K0_path_diff,K0_path_frac,K0_buys,K0_first_div_idx,K0_first_div_frac,K0_first_div_t,K0_mean_key_lottery,K0_mean_key_ranked,K1_tie_frac,K1_cut_tie_frac,K1_direct_diff,K1_direct_frac,K1_path_diff,K1_path_frac,K1_buys,K1_first_div_idx,K1_first_div_frac,K1_first_div_t,K1_mean_key_lottery,K1_mean_key_ranked,K2_tie_frac,K2_cut_tie_frac,K2_direct_diff,K2_direct_frac,K2_path_diff,K2_path_frac,K2_buys,K2_first_div_idx,K2_first_div_frac,K2_first_div_t,K2_mean_key_lottery,K2_mean_key_ranked,K3_tie_frac,K3_cut_tie_frac,K3_direct_diff,K3_direct_frac,K3_path_diff,K3_path_frac,K3_buys,K3_first_div_idx,K3_first_div_frac,K3_first_div_t,K3_mean_key_lottery,K3_mean_key_ranked,K4_tie_frac,K4_cut_tie_frac,K4_direct_diff,K4_direct_frac,K4_path_diff,K4_path_frac,K4_buys,K4_first_div_idx,K4_first_div_frac,K4_first_div_t,K4_mean_key_lottery,K4_mean_key_ranked
92,08ab20caa741226f,163,977,817,0.8362333674513818,774,43,0.044012282497441144,89,1600,0.2247191011235955,0.10344827586206896,16,0.09815950920245399,18,0.11042944785276074,163,15,0.09202453987730061,657,4.785276073619632,5.288343558282208,0.8764044943820225,0.8275862068965517,4,0.024539877300613498,4,0.024539877300613498,163,29,0.17791411042944785,797,3.1411042944785277,3.1717791411042944,0.0,0.0,23,0.1411042944785276,24,0.147239263803681,163,8,0.049079754601226995,549,0.1266192289073929,0.14555950120960787,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,15,0.09202453987730061,657,4.446978457260627,5.241497152845027,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,16,0.09815950920245399,663,0.24811965763569757,0.2731897201444821
93,79d5bdae00fa6fcd,163,977,815,0.834186284544524,772,43,0.044012282497441144,86,1602,0.20454545454545456,0.10344827586206896,19,0.1165644171779141,20,0.12269938650306748,163,9,0.05521472392638037,549,4.656441717791411,5.306748466257669,0.875,0.8275862068965517,7,0.04294478527607362,11,0.06748466257668712,163,29,0.17791411042944785,797,3.1165644171779143,3.1717791411042944,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,8,0.049079754601226995,549,0.13089950182229915,0.14555950120960787,0.0,0.0,20,0.12269938650306748,22,0.13496932515337423,163,9,0.05521472392638037,549,4.44778278335698,5.241497152845027,0.0,0.0,17,0.10429447852760736,20,0.12269938650306748,163,9,0.05521472392638037,549,0.24375715976942036,0.2731897201444821
94,36e0785c743468b6,163,977,815,0.834186284544524,772,43,0.044012282497441144,89,1599,0.2247191011235955,0.10344827586206896,15,0.09202453987730061,16,0.09815950920245399,163,15,0.09202453987730061,657,4.993865030674846,5.306748466257669,0.8764044943820225,0.8275862068965517,7,0.04294478527607362,10,0.06134969325153374,163,29,0.17791411042944785,797,3.1165644171779143,3.1717791411042944,0.0,0.0,16,0.09815950920245399,18,0.11042944785276074,163,8,0.049079754601226995,549,0.13191508526050783,0.14555950120960787,0.0,0.0,16,0.09815950920245399,18,0.11042944785276074,163,15,0.09202453987730061,657,4.551490455966328,5.241497152845027,0.0,0.0,19,0.1165644171779141,22,0.13496932515337423,163,16,0.09815950920245399,663,0.2439908477160231,0.2731897201444821
95,4b60bd6ee647548e,163,977,815,0.834186284544524,771,44,0.04503582395087001,90,1599,0.24175824175824176,0.13333333333333333,18,0.11042944785276074,20,0.12269938650306748,163,9,0.05521472392638037,549,4.748466257668712,5.288343558282208,0.8571428571428571,0.8,4,0.024539877300613498,4,0.024539877300613498,163,29,0.17791411042944785,797,3.1411042944785277,3.1717791411042944,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,8,0.049079754601226995,549,0.1278152521295046,0.14555950120960787,0.0,0.0,19,0.1165644171779141,20,0.12269938650306748,163,9,0.05521472392638037,549,4.461705235964725,5.241497152845027,0.0,0.0,14,0.08588957055214724,15,0.09202453987730061,163,9,0.05521472392638037,549,0.25239630785191647,0.2731897201444821
96,185b24ac8a8c5a20,163,977,818,0.8372569089048106,775,43,0.044012282497441144,89,1606,0.24444444444444444,0.13793103448275862,24,0.147239263803681,25,0.15337423312883436,163,9,0.05521472392638037,549,4.539877300613497,5.288343558282208,0.8888888888888888,0.8275862068965517,7,0.04294478527607362,11,0.06748466257668712,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,20,0.12269938650306748,21,0.12883435582822086,163,8,0.049079754601226995,549,0.13070931312365489,0.14555950120960787,0.0,0.0,16,0.09815950920245399,16,0.09815950920245399,163,9,0.05521472392638037,549,4.421643870776725,5.241497152845027,0.0,0.0,21,0.12883435582822086,21,0.12883435582822086,163,9,0.05521472392638037,549,0.24504562241675204,0.2731897201444821
97,27a507a15b3f994f,163,977,817,0.8362333674513818,773,44,0.04503582395087001,91,1603,0.2608695652173913,0.16666666666666666,17,0.10429447852760736,19,0.1165644171779141,163,9,0.05521472392638037,549,4.803680981595092,5.288343558282208,0.8695652173913043,0.8,4,0.024539877300613498,4,0.024539877300613498,163,77,0.4723926380368098,1537,3.1411042944785277,3.1717791411042944,0.0,0.0,15,0.09202453987730061,15,0.09202453987730061,163,8,0.049079754601226995,549,0.13843942561899877,0.14555950120960787,0.0,0.0,24,0.147239263803681,25,0.15337423312883436,163,9,0.05521472392638037,549,4.7026743603345125,5.241497152845027,0.0,0.0,16,0.09815950920245399,17,0.10429447852760736,163,9,0.05521472392638037,549,0.25776779850230774,0.2731897201444821
98,8aa4c37ee12903d0,163,977,816,0.8352098259979529,773,43,0.044012282497441144,90,1600,0.24444444444444444,0.13793103448275862,17,0.10429447852760736,19,0.1165644171779141,163,25,0.15337423312883436,779,4.883435582822086,5.288343558282208,0.8888888888888888,0.8275862068965517,5,0.03067484662576687,5,0.03067484662576687,163,29,0.17791411042944785,797,3.1349693251533743,3.1717791411042944,0.0,0.0,22,0.13496932515337423,23,0.1411042944785276,163,8,0.049079754601226995,549,0.1293652009561422,0.14555950120960787,0.0,0.0,12,0.0736196319018405,12,0.0736196319018405,163,53,0.32515337423312884,1168,4.998848537405919,5.241497152845027,0.0,0.0,24,0.147239263803681,24,0.147239263803681,163,15,0.09202453987730061,657,0.24410959135268162,0.2731897201444821
99,c0c45e371b717843,163,977,815,0.834186284544524,772,43,0.044012282497441144,89,1601,0.2247191011235955,0.10344827586206896,17,0.10429447852760736,19,0.1165644171779141,163,15,0.09202453987730061,657,4.901840490797546,5.288343558282208,0.8764044943820225,0.8275862068965517,4,0.024539877300613498,4,0.024539877300613498,163,77,0.4723926380368098,1537,3.147239263803681,3.1717791411042944,0.0,0.0,15,0.09202453987730061,16,0.09815950920245399,163,8,0.049079754601226995,549,0.13516359455178703,0.14555950120960787,0.0,0.0,15,0.09202453987730061,15,0.09202453987730061,163,15,0.09202453987730061,657,4.592624266127726,5.241497152845027,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,16,0.09815950920245399,663,0.25087951371436207,0.2731897201444821
100,e3cd486f97d42b62,163,977,814,0.8331627430910952,771,43,0.044012282497441144,89,1597,0.2247191011235955,0.10344827586206896,16,0.09815950920245399,17,0.10429447852760736,163,9,0.05521472392638037,549,4.858895705521473,5.288343558282208,0.8764044943820225,0.8275862068965517,3,0.018404907975460124,3,0.018404907975460124,163,158,0.9693251533742331,2693,3.1533742331288344,3.1717791411042944,0.0,0.0,17,0.10429447852760736,18,0.11042944785276074,163,8,0.049079754601226995,549,0.13176908237297968,0.14555950120960787,0.0,0.0,15,0.09202453987730061,15,0.09202453987730061,163,9,0.05521472392638037,549,4.541242756162229,5.241497152845027,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,9,0.05521472392638037,549,0.24701278036444813,0.2731897201444821
101,8448dbcc22a52567,163,977,815,0.834186284544524,772,43,0.044012282497441144,89,1603,0.2247191011235955,0.10344827586206896,22,0.13496932515337423,23,0.1411042944785276,163,8,0.049079754601226995,549,4.680981595092025,5.288343558282208,0.8764044943820225,0.8275862068965517,6,0.03680981595092025,6,0.03680981595092025,163,74,0.4539877300613497,1447,3.1349693251533743,3.1717791411042944,0.0,0.0,15,0.09202453987730061,16,0.09815950920245399,163,16,0.09815950920245399,663,0.13179709599090952,0.14555950120960787,0.0,0.0,16,0.09815950920245399,16,0.09815950920245399,163,8,0.049079754601226995,549,4.544325553230983,5.241497152845027,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,8,0.049079754601226995,549,0.24641957490319397,0.2731897201444821
102,9c55d598a56a2c91,163,977,816,0.8352098259979529,774,42,0.042988741044012284,88,1600,0.20689655172413793,0.07142857142857142,16,0.09815950920245399,17,0.10429447852760736,163,8,0.049079754601226995,549,4.803680981595092,5.306748466257669,0.8735632183908046,0.8214285714285714,7,0.04294478527607362,9,0.05521472392638037,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,15,0.09202453987730061,18,0.11042944785276074,163,15,0.09202453987730061,657,0.13710755267297325,0.14555950120960787,0.0,0.0,20,0.12269938650306748,22,0.13496932515337423,163,8,0.049079754601226995,549,4.435442928203247,5.241497152845027,0.0,0.0,21,0.12883435582822086,24,0.147239263803681,163,8,0.049079754601226995,549,0.2494238137849928,0.2731897201444821
103,51097104166d0434,163,977,817,0.8362333674513818,774,43,0.044012282497441144,89,1600,0.2247191011235955,0.10344827586206896,15,0.09202453987730061,17,0.10429447852760736,163,20,0.12269938650306748,765,4.883435582822086,5.306748466257669,0.8764044943820225,0.8275862068965517,7,0.04294478527607362,16,0.09815950920245399,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,21,0.12883435582822086,24,0.147239263803681,163,8,0.049079754601226995,549,0.12877674458250055,0.14555950120960787,0.0,0.0,16,0.09815950920245399,18,0.11042944785276074,163,20,0.12269938650306748,765,4.487979822543703,5.241497152845027,0.0,0.0,20,0.12269938650306748,24,0.147239263803681,163,15,0.09202453987730061,657,0.24195314503951962,0.2731897201444821
104,ad4f5851085575c2,163,977,817,0.8362333674513818,774,43,0.044012282497441144,89,1600,0.2247191011235955,0.10344827586206896,17,0.10429447852760736,17,0.10429447852760736,163,15,0.09202453987730061,657,4.717791411042945,5.288343558282208,0.8539325842696629,0.7931034482758621,5,0.03067484662576687,5,0.03067484662576687,163,77,0.4723926380368098,1537,3.1411042944785277,3.1717791411042944,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,8,0.049079754601226995,549,0.13467394483992465,0.14555950120960787,0.0,0.0,20,0.12269938650306748,20,0.12269938650306748,163,15,0.09202453987730061,657,4.915576028977473,5.241497152845027,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,20,0.12269938650306748,765,0.2540909390526146,0.2731897201444821
105,fe5f13050323d507,163,977,817,0.8362333674513818,773,44,0.04503582395087001,91,1598,0.2608695652173913,0.16666666666666666,18,0.11042944785276074,20,0.12269938650306748,163,8,0.049079754601226995,549,4.773006134969325,5.306748466257669,0.8695652173913043,0.8,7,0.04294478527607362,7,0.04294478527607362,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,20,0.12269938650306748,20,0.12269938650306748,163,15,0.09202453987730061,657,0.13061271543843758,0.14555950120960787,0.0,0.0,17,0.10429447852760736,17,0.10429447852760736,163,8,0.049079754601226995,549,5.025283737473571,5.241497152845027,0.0,0.0,24,0.147239263803681,23,0.1411042944785276,163,8,0.049079754601226995,549,0.24332552787286812,0.2731897201444821
106,4899db909d64f1d3,163,977,816,0.8352098259979529,774,42,0.042988741044012284,87,1603,0.20689655172413793,0.07142857142857142,13,0.07975460122699386,13,0.07975460122699386,163,9,0.05521472392638037,549,4.9447852760736195,5.306748466257669,0.8735632183908046,0.8214285714285714,3,0.018404907975460124,8,0.049079754601226995,163,77,0.4723926380368098,1537,3.147239263803681,3.1717791411042944,0.0,0.0,17,0.10429447852760736,19,0.1165644171779141,163,8,0.049079754601226995,549,0.12884108031592048,0.14555950120960787,0.0,0.0,22,0.13496932515337423,24,0.147239263803681,163,9,0.05521472392638037,549,4.377296346848282,5.241497152845027,0.0,0.0,15,0.09202453987730061,17,0.10429447852760736,163,9,0.05521472392638037,549,0.25790354829984713,0.2731897201444821
107,bf581684e0b70628,163,977,816,0.8352098259979529,772,44,0.04503582395087001,90,1600,0.24175824175824176,0.13333333333333333,18,0.11042944785276074,18,0.11042944785276074,163,9,0.05521472392638037,549,4.7607361963190185,5.288343558282208,0.8571428571428571,0.8,7,0.04294478527607362,7,0.04294478527607362,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,16,0.09815950920245399,16,0.09815950920245399,163,8,0.049079754601226995,549,0.13284765321699774,0.14555950120960787,0.0,0.0,17,0.10429447852760736,18,0.11042944785276074,163,9,0.05521472392638037,549,4.396565627860603,5.241497152845027,0.0,0.0,20,0.12269938650306748,19,0.1165644171779141,163,9,0.05521472392638037,549,0.251946562857908,0.2731897201444821
108,1cf053611bda1314,163,977,814,0.8331627430910952,770,44,0.04503582395087001,89,1597,0.24175824175824176,0.13333333333333333,18,0.11042944785276074,19,0.1165644171779141,163,16,0.09815950920245399,663,4.742331288343558,5.288343558282208,0.8571428571428571,0.8,6,0.03680981595092025,6,0.03680981595092025,163,29,0.17791411042944785,797,3.128834355828221,3.1717791411042944,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,8,0.049079754601226995,549,0.13462517307326166,0.14555950120960787,0.0,0.0,15,0.09202453987730061,15,0.09202453987730061,163,16,0.09815950920245399,663,5.041496436226034,5.241497152845027,0.0,0.0,21,0.12883435582822086,20,0.12269938650306748,163,15,0.09202453987730061,657,0.24786122427169205,0.2731897201444821
109,9d62c7c3daa4318a,163,977,816,0.8352098259979529,773,43,0.044012282497441144,88,1601,0.2247191011235955,0.10344827586206896,19,0.1165644171779141,20,0.12269938650306748,163,9,0.05521472392638037,549,4.6871165644171775,5.306748466257669,0.8764044943820225,0.8275862068965517,6,0.03680981595092025,12,0.0736196319018405,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,22,0.13496932515337423,24,0.147239263803681,163,8,0.049079754601226995,549,0.12317591279398235,0.14555950120960787,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,9,0.05521472392638037,549,4.428647683288562,5.241497152845027,0.0,0.0,17,0.10429447852760736,20,0.12269938650306748,163,9,0.05521472392638037,549,0.24948975267728962,0.2731897201444821
110,d91946d835c4e79e,163,977,814,0.8331627430910952,770,44,0.04503582395087001,90,1601,0.24175824175824176,0.13333333333333333,17,0.10429447852760736,18,0.11042944785276074,163,15,0.09202453987730061,657,4.791411042944786,5.288343558282208,0.8571428571428571,0.8,7,0.04294478527607362,7,0.04294478527607362,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,21,0.12883435582822086,21,0.12883435582822086,163,8,0.049079754601226995,549,0.12564685735914222,0.14555950120960787,0.0,0.0,16,0.09815950920245399,16,0.09815950920245399,163,15,0.09202453987730061,657,4.609896147616299,5.241497152845027,0.0,0.0,17,0.10429447852760736,16,0.09815950920245399,163,25,0.15337423312883436,779,0.24931519650458414,0.2731897201444821
111,9a5074a56a47d8f6,163,977,817,0.8362333674513818,775,42,0.042988741044012284,89,1602,0.22727272727272727,0.10714285714285714,15,0.09202453987730061,16,0.09815950920245399,163,9,0.05521472392638037,549,4.865030674846626,5.288343558282208,0.8863636363636364,0.8214285714285714,6,0.03680981595092025,6,0.03680981595092025,163,74,0.4539877300613497,1447,3.1349693251533743,3.1717791411042944,0.0,0.0,18,0.11042944785276074,19,0.1165644171779141,163,8,0.049079754601226995,549,0.12980891436853037,0.14555950120960787,0.0,0.0,18,0.11042944785276074,18,0.11042944785276074,163,9,0.05521472392638037,549,4.446006417629872,5.241497152845027,0.0,0.0,21,0.12883435582822086,22,0.13496932515337423,163,9,0.05521472392638037,549,0.24330187690586433,0.2731897201444821
112,bdab007776228551,163,977,818,0.8372569089048106,775,43,0.044012282497441144,89,1606,0.2247191011235955,0.10344827586206896,18,0.11042944785276074,19,0.1165644171779141,163,9,0.05521472392638037,549,4.7607361963190185,5.306748466257669,0.8764044943820225,0.8275862068965517,8,0.049079754601226995,11,0.06748466257668712,163,29,0.17791411042944785,797,3.1104294478527605,3.1717791411042944,0.0,0.0,17,0.10429447852760736,20,0.12269938650306748,163,8,0.049079754601226995,549,0.13672972907581724,0.14555950120960787,0.0,0.0,20,0.12269938650306748,22,0.13496932515337423,163,9,0.05521472392638037,549,4.831401825416609,5.241497152845027,0.0,0.0,22,0.13496932515337423,24,0.147239263803681,163,9,0.05521472392638037,549,0.24410578353307427,0.2731897201444821
113,c483d8719eacdabe,163,977,819,0.8382804503582395,776,43,0.044012282497441144,87,1603,0.20454545454545456,0.10344827586206896,18,0.11042944785276074,20,0.12269938650306748,163,9,0.05521472392638037,549,4.766871165644171,5.306748466257669,0.875,0.8275862068965517,8,0.049079754601226995,17,0.10429447852760736,163,74,0.4539877300613497,1447,3.1226993865030677,3.1717791411042944,0.0,0.0,18,0.11042944785276074,21,0.12883435582822086,163,8,0.049079754601226995,549,0.13477296616980858,0.14555950120960787,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,9,0.05521472392638037,549,4.960094401803361,5.241497152845027,0.0,0.0,22,0.13496932515337423,26,0.15950920245398773,163,9,0.05521472392638037,549,0.242878283640013,0.2731897201444821
114,1f7de928b50adabc,163,977,817,0.8362333674513818,774,43,0.044012282497441144,89,1602,0.2247191011235955,0.10344827586206896,17,0.10429447852760736,17,0.10429447852760736,163,9,0.05521472392638037,549,4.7607361963190185,5.306748466257669,0.8764044943820225,0.8275862068965517,8,0.049079754601226995,13,0.07975460122699386,163,29,0.17791411042944785,797,3.1104294478527605,3.1717791411042944,0.0,0.0,17,0.10429447852760736,19,0.1165644171779141,163,8,0.049079754601226995,549,0.13365096619683367,0.14555950120960787,0.0,0.0,19,0.1165644171779141,21,0.12883435582822086,163,9,0.05521472392638037,549,4.822856842943119,5.241497152845027,0.0,0.0,22,0.13496932515337423,23,0.1411042944785276,163,9,0.05521472392638037,549,0.2446487317870781,0.2731897201444821
115,02dac14e9015400f,163,977,816,0.8352098259979529,773,43,0.044012282497441144,88,1601,0.2247191011235955,0.10344827586206896,15,0.09202453987730061,16,0.09815950920245399,163,8,0.049079754601226995,549,4.828220858895706,5.306748466257669,0.8764044943820225,0.8275862068965517,4,0.024539877300613498,8,0.049079754601226995,163,86,0.5276073619631901,1568,3.1411042944785277,3.1717791411042944,0.0,0.0,18,0.11042944785276074,20,0.12269938650306748,163,15,0.09202453987730061,657,0.13032982345210134,0.14555950120960787,0.0,0.0,23,0.1411042944785276,25,0.15337423312883436,163,8,0.049079754601226995,549,4.868366475866425,5.241497152845027,0.0,0.0,14,0.08588957055214724,17,0.10429447852760736,163,8,0.049079754601226995,549,0.25440043878096535,0.2731897201444821
116,0de502b49975050c,163,977,817,0.8362333674513818,774,43,0.044012282497441144,88,1605,0.2247191011235955,0.10344827586206896,18,0.11042944785276074,20,0.12269938650306748,163,8,0.049079754601226995,549,4.901840490797546,5.288343558282208,0.8764044943820225,0.8275862068965517,6,0.03680981595092025,6,0.03680981595092025,163,29,0.17791411042944785,797,3.128834355828221,3.1717791411042944,0.0,0.0,18,0.11042944785276074,19,0.1165644171779141,163,15,0.09202453987730061,657,0.13064300758363892,0.14555950120960787,0.0,0.0,14,0.08588957055214724,14,0.08588957055214724,163,8,0.049079754601226995,549,5.015317803667997,5.241497152845027,0.0,0.0,22,0.13496932515337423,24,0.147239263803681,163,8,0.049079754601226995,549,0.2458906867077813,0.2731897201444821
117,9cc6c43b7ef867ec,163,977,813,0.8321392016376663,771,42,0.042988741044012284,89,1603,0.22727272727272727,0.10714285714285714,18,0.11042944785276074,19,0.1165644171779141,163,8,0.049079754601226995,549,4.779141104294479,5.288343558282208,0.8863636363636364,0.8214285714285714,6,0.03680981595092025,6,0.03680981595092025,163,29,0.17791411042944785,797,3.128834355828221,3.1717791411042944,0.0,0.0,15,0.09202453987730061,16,0.09815950920245399,163,29,0.17791411042944785,797,0.1349275828546212,0.14555950120960787,0.0,0.0,13,0.07975460122699386,13,0.07975460122699386,163,8,0.049079754601226995,549,4.49456087878975,5.241497152845027,0.0,0.0,17,0.10429447852760736,18,0.11042944785276074,163,8,0.049079754601226995,549,0.25298446861672286,0.2731897201444821
118,9be83a01d502bca7,163,977,819,0.8382804503582395,775,44,0.04503582395087001,90,1606,0.2608695652173913,0.16666666666666666,13,0.07975460122699386,16,0.09815950920245399,163,16,0.09815950920245399,663,4.920245398773006,5.306748466257669,0.8695652173913043,0.8,6,0.03680981595092025,8,0.049079754601226995,163,29,0.17791411042944785,797,3.1226993865030677,3.1717791411042944,0.0,0.0,19,0.1165644171779141,19,0.1165644171779141,163,8,0.049079754601226995,549,0.1312943345851962,0.14555950120960787,0.0,0.0,21,0.12883435582822086,21,0.12883435582822086,163,16,0.09815950920245399,663,4.410445505959993,5.241497152845027,0.0,0.0,19,0.1165644171779141,18,0.11042944785276074,163,15,0.09202453987730061,657,0.24935341449093323,0.2731897201444821
119,c67c09acc091a26d,163,977,816,0.8352098259979529,772,44,0.04503582395087001,87,1601,0.2222222222222222,0.13333333333333333,16,0.09815950920245399,18,0.11042944785276074,163,8,0.049079754601226995,549,4.7975460122699385,5.288343558282208,0.8555555555555555,0.8,6,0.03680981595092025,6,0.03680981595092025,163,29,0.17791411042944785,797,3.128834355828221,3.1717791411042944,0.0,0.0,16,0.09815950920245399,16,0.09815950920245399,163,15,0.09202453987730061,657,0.13528245346948226,0.14555950120960787,0.0,0.0,15,0.09202453987730061,16,0.09815950920245399,163,8,0.049079754601226995,549,4.560144568017513,5.241497152845027,0.0,0.0,20,0.12269938650306748,21,0.12883435582822086,163,8,0.049079754601226995,549,0.24646137203767313,0.2731897201444821
