vid,型態,族,H,d,名稱方向,原始,合併後,合併掉,剔除_硬斷點,剔除_T+1停牌,剔除_T+1開盤漲停,剔除_T+1開盤跌停,保留,身分,n_eff上限,n,dX̄,中位,勝率,最差,p10,p90,se,lo,hi,群數,分群單位,bonf_lo,bonf_hi,bonf不含0,se_非重疊,lo_非重疊,hi_非重疊,非重疊區段數,n_eff,出口,結果,配對剔除數,對照數_中位,對照數_最小,X̄（未乘d）,R̄,對照R̄,只配r10_對照數_中位,配對剔除明細,未配對_dXu_n,未配對_dXu_平均,未配對_dXu_lo,未配對_dXu_hi,未配對_dXu_標籤,只配r10_dX_n,只配r10_dX_平均,只配r10_dX_lo,只配r10_dX_hi,只配r10_dX_標籤,上市_n,上市_平均,上市_lo,上市_hi,上市_標籤,上櫃_n,上櫃_平均,上櫃_lo,上櫃_hi,上櫃_標籤,假訊號_新預設_x2,假訊號_新預設_x3,假訊號_新預設_平均dX,假訊號_新預設_帳,假訊號_不排除_x2,假訊號_不排除_x3,假訊號_不排除_平均dX,假訊號_不排除_帳,120日區段數,註,句子
K08,貫穿線,K,120,1,1.0,2360,2324,36,58,18,4,1,2243,H120 描述,,2240.0,-0.015860427994648166,-0.06138302446592812,0.3736607142857143,-1.1174370097711,-0.3115727471912658,0.2901288450620403,,,,,,,,,,,,,,,H120描述,3.0,16.0,1.0,-0.015860427994648166,0.06090211135828405,0.07676253935293223,161.0,"{""配對格無對照股"": 3}",2240.0,-0.022659060252473707,,,,2243.0,-0.013556025563191505,,,,1205.0,-0.006141824099175677,,,,1035.0,-0.02717532431739632,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,貫穿線（H120）：依構造不可判定（只描述：d×X̄ -1.59%、中位 -6.14%）
K09,三明治線,K,20,-1,1.0,19962,17367,2595,28,38,6,17,17278,判定格,113.0,17267.0,0.0008278133924486702,0.008669840360609762,0.5650083975212834,-1.935608653311969,-0.08691993783884648,0.09017760876278041,0.0006990198258274945,-0.0005422654661732192,0.0021978922510705596,113.0,曆月,-0.0017132552288135496,0.0033688820137108898,False,0.0007332125761759283,-0.0006092832568561493,0.0022649100417534897,115.0,113.0,出口③,結果①,11.0,17.0,1.0,-0.0008278133924486702,0.00514473162614953,0.0059725450185982,165.0,"{""配對格無對照股"": 11}",17267.0,0.0038384257455686033,0.0020593878100720947,0.005617463681065112,結果②,17278.0,0.0014265224969710608,4.199781320972308e-05,0.0028110471807323983,結果②,10202.0,0.0005624906981937143,-0.001395565470058664,0.0025205468664460926,結果①,7065.0,0.0012109446205858343,-0.000977516076525728,0.0033994053176973965,結果①,1.0,1.0,0.00016203452944175194,"{""抽出"": 518340, ""剔除"": 5860, ""配對格無對照股"": 439, ""可抽日不足"": 0, ""錨點不可算"": 0}",4.0,0.0,0.0005123054027991613,"{""抽出"": 518340, ""剔除"": 5544, ""配對格無對照股"": 491, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,三明治線之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.08%，95% CI -0.05% ～ +0.22%）
K09,三明治線,K,60,-1,1.0,19686,17119,2567,108,36,6,15,16954,判定格,38.0,16942.0,0.0011257164046327968,0.022609143893960224,0.5839924448117105,-3.6875784155015308,-0.16449870721445548,0.16817392953729435,0.001344132268141655,-0.001508782840924847,0.0037602156501904405,38.0,60日區段,-0.0037604573535399326,0.006011890162805526,False,0.001469903519825302,-0.0017552944942247951,0.004006727303490389,38.0,38.0,出口②,結果①,12.0,17.0,1.0,-0.0011257164046327968,0.025117891649083148,0.026243608053715943,163.0,"{""配對格無對照股"": 12}",16942.0,0.009339095068510229,0.0058709696580555365,0.012807220478964921,結果②,16954.0,0.003379812385347869,0.0007281715170390922,0.006031453253656645,結果②,10015.0,0.0026466871406957047,-0.0014506924626716106,0.0067440667440630195,結果①,6927.0,-0.0010732906578285908,-0.005628863295217347,0.0034822819795601655,結果①,1.0,0.0,0.0008227030732642989,"{""抽出"": 508620, ""剔除"": 8507, ""配對格無對照股"": 462, ""可抽日不足"": 0, ""錨點不可算"": 0}",1.0,0.0,0.0010834990029708579,"{""抽出"": 508620, ""剔除"": 8061, ""配對格無對照股"": 452, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：三明治線之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.11%，95% CI -0.15% ～ +0.38%）
K09,三明治線,K,120,-1,1.0,19165,16667,2498,217,33,6,15,16396,H120 描述,,16384.0,0.0015961388609119333,0.042989032303182524,0.60284423828125,-12.690009411703803,-0.2623028485380465,0.2607433601598934,,,,,,,,,,,,,,,H120描述,12.0,16.0,1.0,-0.0015961388609119333,0.058744463274473385,0.06034060213538532,161.0,"{""配對格無對照股"": 12}",16384.0,0.014875888932796507,,,,16396.0,0.004758904281972403,,,,9676.0,0.004639520922787474,,,,6708.0,-0.0027938081919663825,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,三明治線（H120）：依構造不可判定（只描述：d×X̄ +0.16%、中位 +4.30%）
K10,Thrusting,K,20,1,-1.0,5890,5707,183,21,49,3,2,5632,判定格,113.0,5622.0,-0.0003006486114451428,-0.010213392445795456,0.4329420135183209,-0.43212247796248654,-0.10195234723451392,0.10305890886486913,0.0018224322996623196,-0.0038726159187832893,0.0032713186958930034,113.0,曆月,-0.006925532999473209,0.006324235776582924,False,0.0019773142263734785,-0.004176184495137161,0.003574887272246875,115.0,113.0,出口③,結果①,10.0,17.0,1.0,-0.0003006486114451428,0.006020471303266111,0.006321119914711254,164.0,"{""配對格無對照股"": 10}",5622.0,-0.0032460968772106357,-0.007211132526256625,0.0007189387718353536,結果①,5632.0,-0.0013224658814597486,-0.004786111126783383,0.002141179363863886,結果①,3015.0,0.0015110880889099279,-0.002297314242749881,0.005319490420569737,結果①,2607.0,-0.0023959252326843225,-0.007695884684384979,0.0029040342190163344,結果①,8.0,0.0,0.0015359185474573445,"{""抽出"": 168960, ""剔除"": 2522, ""配對格無對照股"": 157, ""可抽日不足"": 0, ""錨點不可算"": 0}",4.0,0.0,0.0013350852391155585,"{""抽出"": 168960, ""剔除"": 2483, ""配對格無對照股"": 118, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,Thrusting之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -0.03%，95% CI -0.39% ～ +0.33%）
K10,Thrusting,K,60,1,-1.0,5768,5587,181,50,49,3,2,5483,判定格,38.0,5473.0,-0.0011784184440796928,-0.0252974973946625,0.4186004019733236,-1.3039021023503854,-0.1906710411860945,0.19884922099890237,0.004026080273274794,-0.009069535779698289,0.006712698891538902,38.0,60日區段,-0.015813977939106254,0.01345714105094687,False,0.003366247089789585,-0.007776262740067279,0.0054194258519078935,38.0,38.0,出口②,結果①,10.0,17.0,1.0,-0.0011784184440796928,0.03637855767150941,0.0375569761155891,162.0,"{""配對格無對照股"": 10}",5473.0,-0.007553881767300217,-0.016055864335721363,0.0009481008011209277,結果①,5483.0,-0.002545990342783368,-0.010059315827926343,0.0049673351423596065,結果①,2946.0,0.003298328067888321,-0.0067707718880602955,0.013367428023836938,結果①,2527.0,-0.006397450982369272,-0.016216662535059483,0.0034217605703209374,結果①,11.0,0.0,0.0059690250027578575,"{""抽出"": 164490, ""剔除"": 3531, ""配對格無對照股"": 155, ""可抽日不足"": 0, ""錨點不可算"": 0}",13.0,0.0,0.004982761508228252,"{""抽出"": 164490, ""剔除"": 3381, ""配對格無對照股"": 149, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：Thrusting之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -0.12%，95% CI -0.91% ～ +0.67%）
K10,Thrusting,K,120,1,-1.0,5645,5465,180,107,46,2,2,5308,H120 描述,,5298.0,-0.0079473497322904,-0.048676907594008556,0.3927897319743299,-1.9654190717786537,-0.2928484837909856,0.288031807115934,,,,,,,,,,,,,,,H120描述,10.0,17.0,1.0,-0.0079473497322904,0.06438850987880469,0.0723358596110951,160.0,"{""配對格無對照股"": 10}",5298.0,-0.018171848689060608,,,,5308.0,-0.009149732870403387,,,,2859.0,-0.004100967433302147,,,,2439.0,-0.012456085686700978,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,Thrusting（H120）：依構造不可判定（只描述：d×X̄ -0.79%、中位 -4.87%）
K11,空頭會合線,K,20,1,-1.0,2689,2625,64,7,15,4,1,2598,判定格,113.0,2594.0,0.0003105983840235079,-0.009410723001776422,0.43754818812644564,-0.6372817137196471,-0.09831147089677655,0.09885379197496996,0.002045940573225008,-0.0036994451394975073,0.004320641907544523,113.0,曆月,-0.007126780642293686,0.007747977410340702,False,0.0032961509189109103,-0.006149857417041877,0.0067710541850888924,115.0,113.0,出口③,結果①,4.0,17.0,1.0,0.0003105983840235079,0.011542402031050624,0.011231803647027114,167.0,"{""配對格無對照股"": 4}",2594.0,0.0029766004027882943,-0.0010088001869393206,0.006962000992515909,結果①,2598.0,0.0013963874241522927,-0.0024559730910502092,0.005248747939354794,結果①,1372.0,-0.00330842214163528,-0.008676787724147017,0.0020599434408764567,結果①,1222.0,0.004373852198429281,-0.0017057238041480096,0.010453428201006571,結果①,0.0,0.0,-8.403250350159605e-06,"{""抽出"": 77940, ""剔除"": 1001, ""配對格無對照股"": 80, ""可抽日不足"": 0, ""錨點不可算"": 0}",0.0,0.0,-6.821634713822961e-06,"{""抽出"": 77940, ""剔除"": 994, ""配對格無對照股"": 81, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,空頭會合線之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.03%，95% CI -0.37% ～ +0.43%）
K11,空頭會合線,K,60,1,-1.0,2640,2578,62,29,11,3,1,2534,判定格,38.0,2530.0,0.0012545884037177425,-0.025267758092113964,0.41462450592885375,-1.0188101314518858,-0.17952835409834236,0.1866532508697096,0.004267965492886469,-0.007110623962339736,0.00961980076977522,38.0,60日區段,-0.014260269386996977,0.016769446194432464,False,0.005292921424960323,-0.00911953758920449,0.011628714396639974,38.0,38.0,出口②,結果①,4.0,17.0,1.0,0.0012545884037177425,0.0412921465130736,0.04003755810935586,165.0,"{""配對格無對照股"": 4}",2530.0,0.006837399398923962,-0.0016094525491129478,0.015284251346960872,結果①,2534.0,0.002646881194661098,-0.005326808915586484,0.01062057130490868,結果①,1335.0,-0.004563248555047095,-0.01681470468849387,0.007688207578399679,結果①,1195.0,0.007754012955978043,-0.0033221501983736954,0.01883017611032978,結果①,0.0,2.0,-0.0034290712122877504,"{""抽出"": 76020, ""剔除"": 1336, ""配對格無對照股"": 69, ""可抽日不足"": 0, ""錨點不可算"": 0}",1.0,3.0,-0.002531187040011699,"{""抽出"": 76020, ""剔除"": 1371, ""配對格無對照股"": 82, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：空頭會合線之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.13%，95% CI -0.71% ～ +0.96%）
K11,空頭會合線,K,120,1,-1.0,2589,2529,60,44,10,3,0,2472,H120 描述,,2468.0,0.0013053313116797784,-0.03464088939400339,0.4141004862236629,-1.2148513724606023,-0.2629262380486419,0.3023099601805202,,,,,,,,,,,,,,,H120描述,4.0,17.0,1.0,0.0013053313116797784,0.08445286244885226,0.08314753113717248,164.0,"{""配對格無對照股"": 4}",2468.0,0.010865215852146488,,,,2472.0,0.003980758772275546,,,,1305.0,-0.002415638251528411,,,,1163.0,0.0054806238998024665,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,空頭會合線（H120）：依構造不可判定（只描述：d×X̄ +0.13%、中位 -3.46%）
K12,In Neck,K,20,-1,-1.0,4135,4008,127,20,45,0,1,3942,判定格,113.0,3940.0,0.0005991138226313519,0.007932105879775542,0.5573604060913706,-1.1599697377749651,-0.09448836945362173,0.09331728297209153,0.001649492584974642,-0.0026338916439189466,0.0038321192891816506,113.0,曆月,-0.005397102155537697,0.006595329800800401,False,0.00234449393247144,-0.00399609428501267,0.005194321930275374,115.0,113.0,出口③,結果①,2.0,18.0,1.0,-0.0005991138226313519,0.004704582140072215,0.005303695962703567,166.0,"{""配對格無對照股"": 2}",3940.0,0.003543064813698166,-1.4670355967268296e-05,0.0071007999833636,結果①,3942.0,0.0014407718699100264,-0.0018994537078525935,0.004780997447672646,結果①,2131.0,-0.0007148565703554375,-0.004788618370761545,0.0033589052300506705,結果①,1809.0,0.002146969492866205,-0.0032551429881724245,0.007549081973904834,結果①,2.0,1.0,-9.472945497473215e-05,"{""抽出"": 118260, ""剔除"": 2131, ""配對格無對照股"": 81, ""可抽日不足"": 0, ""錨點不可算"": 0}",0.0,1.0,0.000148635255311641,"{""抽出"": 118260, ""剔除"": 2056, ""配對格無對照股"": 104, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,In Neck之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.06%，95% CI -0.26% ～ +0.38%）
K12,In Neck,K,60,-1,-1.0,4040,3915,125,50,38,0,1,3826,判定格,38.0,3824.0,0.003894817784327157,0.024583608688020425,0.5878661087866108,-3.08289058930957,-0.1710901841763136,0.18334858648788707,0.0034099149343339795,-0.0027886154869674424,0.010578251055621758,38.0,60日區段,-0.00850086474234816,0.016290500311002473,False,0.004045450916025734,-0.004034266011083282,0.011823901579737596,38.0,38.0,出口②,結果①,2.0,17.0,1.0,-0.003894817784327157,0.030783621829746425,0.03467843961407358,164.0,"{""配對格無對照股"": 2}",3824.0,0.009705454638438736,0.00230563972839448,0.017105269548482994,結果②,3826.0,0.004416134827469078,-0.0026065374171203052,0.011438807072058462,結果①,2065.0,0.0021475270333350645,-0.00586762161211261,0.010162675678782738,結果①,1759.0,0.005946071565338339,-0.005029109753730674,0.01692125288440735,結果①,1.0,0.0,-0.00017669445023773845,"{""抽出"": 114780, ""剔除"": 2794, ""配對格無對照股"": 113, ""可抽日不足"": 0, ""錨點不可算"": 0}",3.0,0.0,0.0010727453820592457,"{""抽出"": 114780, ""剔除"": 2836, ""配對格無對照股"": 105, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：In Neck之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.39%，95% CI -0.28% ～ +1.06%）
K12,In Neck,K,120,-1,-1.0,3930,3806,124,108,34,0,1,3663,H120 描述,,3661.0,0.005897395132451194,0.04783526332265758,0.5954657197487025,-3.598154507325511,-0.27578643968861205,0.2794120245329368,,,,,,,,,,,,,,,H120描述,2.0,17.0,1.0,-0.005897395132451194,0.06501354487886958,0.07091094001132078,162.0,"{""配對格無對照股"": 2}",3661.0,0.015535651579726887,,,,3663.0,0.007232324935552999,,,,1982.0,0.0014732054209189813,,,,1679.0,0.011119994303539247,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,In Neck（H120）：依構造不可判定（只描述：d×X̄ +0.59%、中位 +4.78%）
K13,多頭會合線,K,20,1,1.0,1442,1411,31,12,33,0,1,1365,判定格,113.0,1364.0,0.0019410054754696857,-0.0037742680529677178,0.4655425219941349,-0.36816743655132933,-0.08022390813427492,0.08924121779162004,0.0020630598120094062,-0.0021025917560687506,0.0059846027070081225,113.0,曆月,-0.005558605205641325,0.009440616156580695,False,0.0032922815948846634,-0.004511866450504255,0.008393877401443626,115.0,113.0,出口③,結果①,1.0,18.0,1.0,0.0019410054754696857,0.0005243976044329512,-0.001416607871036734,164.0,"{""配對格無對照股"": 1}",1364.0,-0.001753442333391505,-0.006331072513352191,0.0028241878465691803,結果①,1365.0,0.001029147065548213,-0.003163177807554765,0.005221471938651191,結果①,707.0,0.004373207632499343,-0.0013737697016593343,0.010120184966658022,結果①,657.0,-0.0006762957802684712,-0.0069272546248947235,0.005574663064357782,結果①,0.0,4.0,-0.0015409362135189346,"{""抽出"": 40950, ""剔除"": 882, ""配對格無對照股"": 33, ""可抽日不足"": 0, ""錨點不可算"": 0}",0.0,3.0,-0.0021981512478499434,"{""抽出"": 40950, ""剔除"": 877, ""配對格無對照股"": 30, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,多頭會合線之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.19%，95% CI -0.21% ～ +0.60%）
K13,多頭會合線,K,60,1,1.0,1430,1399,31,30,29,0,1,1339,判定格,38.0,1338.0,0.003394594975131578,-0.013026693625099024,0.44170403587443946,-0.6160600921057136,-0.14937526767650067,0.15545260709838124,0.0044955472984093475,-0.005416677729750743,0.012205867680013898,38.0,60日區段,-0.012947565509179564,0.019736755459442718,False,0.006215543619856549,-0.008787870519787258,0.015577060470050415,38.0,38.0,出口②,結果①,1.0,18.0,1.0,0.003394594975131578,0.031130315096909774,0.02773572012177819,163.0,"{""配對格無對照股"": 1}",1338.0,-0.006563917092142413,-0.016312435269161627,0.0031846010848767996,結果①,1339.0,-0.0003782164012988935,-0.00950624082272296,0.008749808020125172,結果①,696.0,0.0065715237594429895,-0.006520137395094002,0.019663184913979982,結果①,642.0,-4.9552118140607326e-05,-0.014195285015631992,0.014096180779350776,結果①,0.0,4.0,-0.005526053973538166,"{""抽出"": 40170, ""剔除"": 1058, ""配對格無對照股"": 29, ""可抽日不足"": 0, ""錨點不可算"": 0}",0.0,6.0,-0.0059797146464664495,"{""抽出"": 40170, ""剔除"": 1086, ""配對格無對照股"": 41, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：多頭會合線之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.34%，95% CI -0.54% ～ +1.22%）
K13,多頭會合線,K,120,1,1.0,1398,1367,31,48,27,0,1,1291,H120 描述,,1290.0,-0.0024936337326993785,-0.032089054124352714,0.4108527131782946,-0.8443059210047332,-0.24313617748143204,0.23797003550605114,,,,,,,,,,,,,,,H120描述,1.0,17.5,1.0,-0.0024936337326993785,0.07001444679075904,0.0725080805234584,161.0,"{""配對格無對照股"": 1}",1290.0,-0.013333305215095228,,,,1291.0,-0.006535487740917845,,,,676.0,-0.002163753959437923,,,,614.0,-0.0028568238413716014,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,多頭會合線（H120）：依構造不可判定（只描述：d×X̄ -0.25%、中位 -3.21%）
K14,長黑日,K,20,續,,115201,74916,40285,345,480,274,232,73585,判定格,113.0,73380.0,0.0018629069669376496,-0.0024635833294499136,0.48620877623330605,-1.4206830609699472,-0.10751008264317313,0.10909414964175995,0.000610195755101506,0.0006669232869386979,0.0030588906469366014,113.0,曆月,-0.00035526944069186783,0.004081083374567167,False,0.0005475428880543576,0.0007897229063511086,0.0029360910275241904,115.0,113.0,出口③,結果②,205.0,15.0,1.0,-0.0004949706167379855,0.009823303317638829,0.010318273934376813,157.0,"{""配對格無對照股"": 205}",73380.0,0.00316217194578017,0.0015889428951370115,0.004735400996423328,結果②,73585.0,0.00011275869091686934,-0.000986816150437353,0.001212333532271092,結果①,40131.0,0.0006384457471599058,-0.001042421681936614,0.0023193131762564256,結果①,33249.0,0.00334081166214354,0.001868793601867542,0.0048128297224195385,結果②,1.0,0.0,-9.831910561294467e-06,"{""抽出"": 2207550, ""剔除"": 37018, ""配對格無對照股"": 252, ""可抽日不足"": 0, ""錨點不可算"": 0}",2.0,0.0,0.0001273145922225596,"{""抽出"": 2207550, ""剔除"": 33534, ""配對格無對照股"": 404, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,長黑日之後 20 天，比同樣事前走勢、沒出現型態的股票，照文獻實測方向多走 0.19%（95% CI +0.07% ～ +0.31%）；單格過關、但全族與運氣分不開（Bonferroni 下界含 0，⛔ 不單獨引用）
K14,長黑日,K,60,續,,113635,73790,39845,1011,401,263,211,71904,判定格,38.0,71698.0,0.004038644981363734,-0.0045128809149354515,0.4863594521465034,-4.619211995491954,-0.20137724764836026,0.2058549983728703,0.001026252455536861,0.0020271901685114868,0.006050099794215982,38.0,60日區段,0.0003080241664663169,0.007769265796261152,True,0.0010379665882029351,0.0020042304684859814,0.006073059494241487,38.0,38.0,出口②,結果②,206.0,15.0,1.0,-0.0014399627972768426,0.03901590275012502,0.04045586554740187,156.0,"{""配對格無對照股"": 206}",71698.0,0.008409362342251009,0.005680628735593281,0.011138095948908737,結果②,71904.0,0.001077679842100135,-0.0006373307993712011,0.0027926904835714715,結果①,39351.0,0.0015849745146323255,-0.001873410737018085,0.005043359766282736,結果①,32347.0,0.0070236014390367115,0.003866299244910561,0.010180903633162862,結果②,0.0,3.0,-0.00028772086733804637,"{""抽出"": 2157120, ""剔除"": 56295, ""配對格無對照股"": 255, ""可抽日不足"": 0, ""錨點不可算"": 0}",0.0,0.0,0.00023506839782013955,"{""抽出"": 2157120, ""剔除"": 45097, ""配對格無對照股"": 401, ""可抽日不足"": 0, ""錨點不可算"": 0}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：長黑日之後 60 天，比同樣事前走勢、沒出現型態的股票，照文獻實測方向多走 0.40%（95% CI +0.20% ～ +0.61%）；Bonferroni（0.05／180）也不含 0 ⇒ 可單獨引用
