vid,H,版本,r,n,平均,lo,hi,n_eff,出口,結果
K43,20,不排除,12,62195,-9.500870859409954e-06,-0.0009277231570039995,0.0009087214152851796,113,出口③,結果①
K43,20,不排除,13,62225,0.00011773290706578991,-0.0008101658147919598,0.0010456316289235395,113,出口③,結果①
K43,20,不排除,14,62201,0.0002006196943947666,-0.0007424710954546398,0.001143710484244173,113,出口③,結果①
K43,20,不排除,15,62220,0.0009998178607074663,2.0787740240994345e-05,0.0019788479811739383,113,出口③,結果②
K43,20,不排除,16,62178,-0.00033631248644668135,-0.0012739316666578488,0.000601306693764486,113,出口③,結果①
K43,20,不排除,17,62199,-0.0005124948922774968,-0.0014089427262702846,0.00038395294171529083,113,出口③,結果①
K43,20,不排除,18,62189,-0.00040074243289811405,-0.0012468638929306144,0.00044537902713438624,113,出口③,結果①
K43,20,不排除,19,62203,0.0002255157182349128,-0.000620878742574838,0.0010719101790446636,113,出口③,結果①
K43,20,不排除,20,62189,-0.0002506308323142546,-0.0012041156812490923,0.0007028540166205831,113,出口③,結果①
K43,20,不排除,21,62142,-1.132383373739241e-05,-0.0009767921387609502,0.0009541444712861655,113,出口③,結果①
K43,20,不排除,22,62190,0.00031243026553475753,-0.0007631325577554838,0.0013879930888249987,113,出口③,結果①
K43,20,不排除,23,62206,0.00013147175212917657,-0.0008099179611387509,0.0010728614653971041,113,出口③,結果①
K43,20,不排除,24,62229,0.0006058798013221871,-0.00030025087583904697,0.0015120104784834211,113,出口③,結果①
K43,20,不排除,25,62152,0.0005702944352983389,-0.00023575608253792826,0.001376344953134606,113,出口③,結果①
K43,20,不排除,26,62190,0.0003115720787556972,-0.0005678796471136299,0.0011910238046250244,113,出口③,結果①
K43,20,不排除,27,62167,-9.482192575011751e-05,-0.0009793027263200803,0.0007896588748198453,113,出口③,結果①
K43,20,不排除,28,62201,0.0002079313607470601,-0.0006001281194542967,0.0010159908409484168,113,出口③,結果①
K43,20,不排除,29,62194,0.0002306295726086723,-0.0007101683746561745,0.001171427519873519,113,出口③,結果①
K43,60,新預設,0,60096,-0.0006095366195826739,-0.0020660508885208574,0.0008469776493555093,38,出口②,結果①
K43,60,新預設,1,60097,-0.0007098070611994371,-0.0028587826843193935,0.001439168561920519,38,出口②,結果①
K43,60,新預設,2,60076,6.156870320672795e-05,-0.001490578954924803,0.001613716361338259,38,出口②,結果①
K43,60,新預設,3,60104,-0.0006120690686698639,-0.002569607785288722,0.0013454696479489941,38,出口②,結果①
K43,60,新預設,4,60147,-0.0012107477108231812,-0.0032895453437457537,0.0008680499220993915,38,出口②,結果①
K43,60,新預設,5,60088,-0.0012815226069252503,-0.0029912963385271196,0.0004282511246766192,38,出口②,結果①
K43,60,新預設,6,60082,-0.00011808627180138051,-0.0020599279724375953,0.0018237554288348344,38,出口②,結果①
K43,60,新預設,7,60126,0.0005661560125937524,-0.0011795921311578456,0.0023119041563453503,38,出口②,結果①
K43,60,新預設,8,60089,0.00037074784433375563,-0.0013056601343169397,0.002047155822984451,38,出口②,結果①
K43,60,新預設,9,60076,0.0007355929754619478,-0.0008915581001291227,0.0023627440510530185,38,出口②,結果①
K43,60,新預設,10,60163,0.001246825996650855,-0.0006587079261687295,0.0031523599194704394,38,出口②,結果①
K43,60,新預設,11,60134,0.0003819698828289435,-0.001483416908080508,0.0022473566737383948,38,出口②,結果①
K43,60,新預設,12,60118,-0.001424788578823058,-0.0037128916900800273,0.0008633145324339114,38,出口②,結果①
K43,60,新預設,13,60147,0.0007121871688445442,-0.0008943521725756031,0.0023187265102646917,38,出口②,結果①
K43,60,新預設,14,60135,-0.0010917055128248177,-0.0032927464997883236,0.001109335474138688,38,出口②,結果①
K43,60,新預設,15,60072,0.0007680304288326292,-0.0007771768144584842,0.0023132376721237426,38,出口②,結果①
K43,60,新預設,16,60138,0.0006435357912045208,-0.001007292658467647,0.002294364240876689,38,出口②,結果①
K43,60,新預設,17,60094,0.0005507194033696705,-0.0012709940522147318,0.0023724328589540726,38,出口②,結果①
K43,60,新預設,18,60160,-0.000552915196764314,-0.002964885248054365,0.001859054854525737,38,出口②,結果①
K43,60,新預設,19,60135,-0.000992049963468485,-0.003222280004775613,0.001238180077838643,38,出口②,結果①
K43,60,新預設,20,60119,5.561972997559484e-05,-0.0017084213611292972,0.0018196608210804867,38,出口②,結果①
K43,60,新預設,21,60078,0.0015086326727697336,-0.00013356461475153513,0.003150829960291002,38,出口②,結果①
K43,60,新預設,22,60089,-0.0003642865810289093,-0.0018908220668039197,0.001162248904746101,38,出口②,結果①
K43,60,新預設,23,60156,-0.0006172424278202424,-0.0024692367351468194,0.0012347518795063346,38,出口②,結果①
K43,60,新預設,24,60100,-0.0007679229433031742,-0.0023129581297160013,0.000777112243109653,38,出口②,結果①
K43,60,新預設,25,60088,-0.00012806224735782977,-0.0016066539800876267,0.0013505294853719673,38,出口②,結果①
K43,60,新預設,26,60128,-0.0006192354418035179,-0.002123232756052402,0.0008847618724453666,38,出口②,結果①
K43,60,新預設,27,60130,3.3082880970346226e-05,-0.0022201735088701584,0.0022863392708108513,38,出口②,結果①
K43,60,新預設,28,60076,-0.0007064406585268084,-0.0020947757557264537,0.0006818944386728372,38,出口②,結果①
K43,60,新預設,29,60104,-0.0005436477288276802,-0.0024847526674862622,0.001397457209830902,38,出口②,結果①
K43,60,不排除,0,60265,0.0012690084037990101,-0.00047868663075693743,0.0030167034383549577,38,出口②,結果①
K43,60,不排除,1,60317,5.4697575342224704e-05,-0.0016909734944266436,0.001800368645111093,38,出口②,結果①
K43,60,不排除,2,60273,4.935705091545449e-05,-0.0013851001965413585,0.0014838142983722674,38,出口②,結果①
K43,60,不排除,3,60332,-0.00031124106407756977,-0.001914236439917615,0.0012917543117624756,38,出口②,結果①
K43,60,不排除,4,60264,0.0005237428709074938,-0.0009435183415886676,0.0019910040834036553,38,出口②,結果①
K43,60,不排除,5,60298,0.0003729043898956176,-0.0010533535680932189,0.001799162347884454,38,出口②,結果①
K43,60,不排除,6,60347,-0.0005624191772682109,-0.001948050196431894,0.0008232118418954721,38,出口②,結果①
K43,60,不排除,7,60350,-0.0001599679855396503,-0.0013742596342139108,0.0010543236631346102,38,出口②,結果①
K43,60,不排除,8,60308,0.00236699078170936,0.0005910231253899176,0.004142958438028802,38,出口②,結果②
K43,60,不排除,9,60304,0.0004612971708022845,-0.0013584945630020992,0.002281088904606668,38,出口②,結果①
K43,60,不排除,10,60332,-0.0006890932717919122,-0.002030541062360636,0.0006523545187768115,38,出口②,結果①
K43,60,不排除,11,60299,0.0014345497096535014,-0.00015976013309047842,0.003028859552397481,38,出口②,結果①
K43,60,不排除,12,60296,-6.560370795325193e-05,-0.0016882216472768753,0.0015570142313703712,38,出口②,結果①
K43,60,不排除,13,60350,0.000784515815663562,-0.0010374559871144846,0.002606487618441609,38,出口②,結果①
K43,60,不排除,14,60301,0.00038261949015426896,-0.0010678611261580335,0.0018331001064665715,38,出口②,結果①
K43,60,不排除,15,60334,-0.001013853961943173,-0.002868130199217697,0.0008404222753313512,38,出口②,結果①
K43,60,不排除,16,60299,-0.0013231116256352618,-0.00282966898430456,0.00018344573303403686,38,出口②,結果①
K43,60,不排除,17,60369,-0.00015160581022172144,-0.0018165091124771261,0.0015132974920336831,38,出口②,結果①
K43,60,不排除,18,60365,0.0010336838727887884,-0.0006490178374392685,0.0027163855830168453,38,出口②,結果①
K43,60,不排除,19,60322,0.0014607980337396262,-0.000259192266176693,0.0031807883336559453,38,出口②,結果①
K43,60,不排除,20,60299,0.00042973706464705905,-0.0016015042316999404,0.0024609783609940584,38,出口②,結果①
K43,60,不排除,21,60319,0.0002978308685974162,-0.0015265995246594429,0.002122261261854275,38,出口②,結果①
K43,60,不排除,22,60340,0.00013467942840806913,-0.0014994083357873441,0.0017687671926034825,38,出口②,結果①
K43,60,不排除,23,60318,-0.0009930109673461076,-0.002751303359641923,0.000765281424949708,38,出口②,結果①
K43,60,不排除,24,60375,0.0009460653895986677,-0.0008263963769661423,0.0027185271561634776,38,出口②,結果①
K43,60,不排除,25,60334,0.0015603374591053045,1.7068649133061397e-05,0.0031036062690775476,38,出口②,結果②
K43,60,不排除,26,60334,0.0006586564167038312,-0.0010831526560091216,0.002400465489416784,38,出口②,結果①
K43,60,不排除,27,60364,-2.1938858937366305e-06,-0.0014507763554071026,0.0014463885836196295,38,出口②,結果①
K43,60,不排除,28,60330,-0.0021951429093733893,-0.0038701875912935963,-0.000520098227453182,38,出口②,結果③
K43,60,不排除,29,60322,-0.0010909426221082682,-0.0031259958801782887,0.0009441106359617522,38,出口②,結果①
K44,20,新預設,0,54078,-0.00022183362106675843,-0.0010203893601515256,0.0005767221180180088,113,出口③,結果①
K44,20,新預設,1,54058,-2.205184491104314e-05,-0.0009149786221046802,0.0008708749322825938,113,出口③,結果①
K44,20,新預設,2,54046,0.0003152382604011911,-0.0005506647246811996,0.0011811412454835817,113,出口③,結果①
K44,20,新預設,3,54078,0.00047969956934370444,-0.0004259808390646116,0.0013853799777520204,113,出口③,結果①
K44,20,新預設,4,54040,0.00010054034048866478,-0.0008232032552979102,0.0010242839362752398,113,出口③,結果①
K44,20,新預設,5,54059,-0.00035306287773620004,-0.0013595823402302667,0.0006534565847578667,113,出口③,結果①
K44,20,新預設,6,54114,-0.0002889693084234654,-0.0011158361214327634,0.0005378975045858325,113,出口③,結果①
K44,20,新預設,7,54036,9.945331535763234e-05,-0.00083583060330925,0.0010347372340245146,113,出口③,結果①
K44,20,新預設,8,54030,-0.0004545165309123742,-0.001310191782365779,0.00040115872054103063,113,出口③,結果①
K44,20,新預設,9,54039,2.9567382940270236e-05,-0.0008799076116631408,0.0009390423775436812,113,出口③,結果①
K44,20,新預設,10,54107,-0.00032862896212659234,-0.0013516638044850414,0.0006944058802318566,113,出口③,結果①
K44,20,新預設,11,54104,0.0003676617503232222,-0.0005229557140141099,0.0012582792146605543,113,出口③,結果①
K44,20,新預設,12,54057,-0.0004808302643173607,-0.0013945208321089776,0.0004328603034742563,113,出口③,結果①
K44,20,新預設,13,54070,-0.00030073654490605947,-0.0013590207131600038,0.0007575476233478847,113,出口③,結果①
K44,20,新預設,14,54029,0.0003211763936555836,-0.000581154045299874,0.0012235068326110412,113,出口③,結果①
K44,20,新預設,15,54043,1.5076086197167921e-06,-0.0008992873943308219,0.0009023026115702555,113,出口③,結果①
K44,20,新預設,16,54047,0.00040567985931926553,-0.0005760950264705273,0.0013874547451090584,113,出口③,結果①
K44,20,新預設,17,54068,-5.749338994387601e-05,-0.0009002940353431108,0.0007853072554553586,113,出口③,結果①
K44,20,新預設,18,54059,0.0002957910462019794,-0.0006367869747005094,0.0012283690671044682,113,出口③,結果①
K44,20,新預設,19,53990,-0.0002039574288785126,-0.0011303535245457271,0.000722438666788702,113,出口③,結果①
K44,20,新預設,20,54038,-2.2636975310543023e-05,-0.0008850412531756207,0.0008397673025545348,113,出口③,結果①
K44,20,新預設,21,54002,0.0005045696014036228,-0.0003993568540869159,0.0014084960568941617,113,出口③,結果①
K44,20,新預設,22,54058,-0.0004240008176568065,-0.0014924021996105027,0.0006444005642968896,113,出口③,結果①
K44,20,新預設,23,53992,0.0005379273430937779,-0.0004974725113485571,0.001573327197536113,113,出口③,結果①
K44,20,新預設,24,54078,7.561416497288809e-05,-0.0008446301437999548,0.0009958584737457309,113,出口③,結果①
K44,20,新預設,25,54003,-0.00029654056618474647,-0.001261128539468939,0.0006680474070994461,113,出口③,結果①
K44,20,新預設,26,54069,-0.00032139795469821514,-0.0012385901217692088,0.0005957942123727784,113,出口③,結果①
K44,20,新預設,27,54074,0.0003828726775484945,-0.00037523541561115754,0.0011409807707081466,113,出口③,結果①
K44,20,新預設,28,54074,1.6119721422223144e-05,-0.0010175464888406995,0.0010497859316851458,113,出口③,結果①
K44,20,新預設,29,54056,-0.0005110645367088825,-0.0015310703874459378,0.0005089413140281728,113,出口③,結果①
K44,20,不排除,0,54124,-0.00011775214043349615,-0.0010629986799338144,0.0008274943990668221,113,出口③,結果①
K44,20,不排除,1,54178,-6.053931084981245e-05,-0.0010004213317241046,0.0008793427100244797,113,出口③,結果①
K44,20,不排除,2,54152,-4.401818696747275e-05,-0.0009697162677943601,0.0008816798938594147,113,出口③,結果①
K44,20,不排除,3,54118,0.00020861387639653094,-0.000805849928981655,0.001223077681774717,113,出口③,結果①
K44,20,不排除,4,54104,0.0008010291428537388,-0.0002037667091656138,0.0018058249948730914,113,出口③,結果①
K44,20,不排除,5,54108,-2.55556414654949e-05,-0.0009578883174146173,0.0009067770344836275,113,出口③,結果①
K44,20,不排除,6,54108,0.0003564949005544178,-0.0006425739870602113,0.0013555637881690467,113,出口③,結果①
K44,20,不排除,7,54112,-0.0004795345171452872,-0.0013992614708220154,0.00044019243653144104,113,出口③,結果①
K44,20,不排除,8,54134,0.0002043476619675714,-0.000720124337516239,0.0011288196614513818,113,出口③,結果①
K44,20,不排除,9,54099,-0.0001018082341376352,-0.0009470918973204658,0.0007434754290451955,113,出口③,結果①
K44,20,不排除,10,54063,0.000234920637137073,-0.0006353094919568983,0.0011051507662310444,113,出口③,結果①
K44,20,不排除,11,54054,0.00026210510303204893,-0.0006576726135340071,0.001181882819598105,113,出口③,結果①
K44,20,不排除,12,54140,5.878105740153152e-05,-0.0009952613473997612,0.0011128234622028244,113,出口③,結果①
K44,20,不排除,13,54164,9.38188982543282e-05,-0.0007378386220936524,0.0009254764186023088,113,出口③,結果①
K44,20,不排除,14,54135,0.00036048750777423075,-0.000669810589071817,0.0013907856046202784,113,出口③,結果①
K44,20,不排除,15,54089,4.848677238204326e-05,-0.00079666384052845,0.0008936373852925365,113,出口③,結果①
K44,20,不排除,16,54125,-2.1919357849140888e-05,-0.0009346869278289457,0.000890848212130664,113,出口③,結果①
K44,20,不排除,17,54108,0.0003762128135772733,-0.0005567787741864677,0.0013092044013410143,113,出口③,結果①
K44,20,不排除,18,54118,-0.0003312109509683059,-0.0012194752043272784,0.0005570533023906665,113,出口③,結果①
K44,20,不排除,19,54145,-0.0002297188462440518,-0.0011253592015523864,0.0006659215090642828,113,出口③,結果①
K44,20,不排除,20,54115,0.00021066200160019483,-0.000795443875448787,0.0012167678786491765,113,出口③,結果①
K44,20,不排除,21,54132,0.0007925607600643335,-0.0002139294830119403,0.0017990510031406074,113,出口③,結果①
K44,20,不排除,22,54182,-0.00022958397568289724,-0.0014240021919566602,0.0009648342405908656,113,出口③,結果①
K44,20,不排除,23,54068,0.000713933164261989,-0.00025448635553239384,0.001682352684056372,113,出口③,結果①
K44,20,不排除,24,54137,-0.0011108019272884587,-0.0020468945108461575,-0.0001747093437307601,113,出口③,結果③
K44,20,不排除,25,54017,0.0004052416950704744,-0.0004776486994735152,0.001288132089614464,113,出口③,結果①
K44,20,不排除,26,54120,0.0007917083024792197,-0.00010007667415946517,0.0016834932791179047,113,出口③,結果①
K44,20,不排除,27,54125,0.001219113062929882,0.000405059762529889,0.002033166363329875,113,出口③,結果②
K44,20,不排除,28,54126,0.0002796960184188973,-0.0006326777401374798,0.0011920697769752743,113,出口③,結果①
K44,20,不排除,29,54130,-0.0003056217060429707,-0.0012074701260752522,0.0005962267139893108,113,出口③,結果①
K44,60,新預設,0,52021,0.0017215031520197183,-0.0003440774975225771,0.003787083801562014,38,出口②,結果①
K44,60,新預設,1,52121,0.0005224713801862699,-0.0011787598358696657,0.0022237025962422055,38,出口②,結果①
K44,60,新預設,2,52068,0.0008555542720995905,-0.0011176024029970334,0.002828710947196214,38,出口②,結果①
K44,60,新預設,3,52094,0.001526875651201273,-0.00026029912564842447,0.0033140504280509703,38,出口②,結果①
K44,60,新預設,4,52075,-8.7706078596429e-06,-0.0019576957497346005,0.0019401545340153145,38,出口②,結果①
K44,60,新預設,5,52091,-0.0003282011633192387,-0.0022488068679994196,0.0015924045413609424,38,出口②,結果①
K44,60,新預設,6,51942,0.0007700042444019041,-0.0010429216203178301,0.002582930109121638,38,出口②,結果①
K44,60,新預設,7,52079,-0.0006036376011468288,-0.0027118920554923625,0.0015046168531987051,38,出口②,結果①
K44,60,新預設,8,52046,-0.001350805056796036,-0.003090164390941885,0.000388554277349813,38,出口②,結果①
K44,60,新預設,9,52111,-9.979514192799006e-05,-0.0016453073492639833,0.001445717065408003,38,出口②,結果①
K44,60,新預設,10,52093,-0.00014512001196216012,-0.002090914882516816,0.0018006748585924954,38,出口②,結果①
K44,60,新預設,11,52101,-0.0008770633914491553,-0.0030866518709380306,0.0013325250880397202,38,出口②,結果①
K44,60,新預設,12,52046,0.001908565829365272,-0.00032272422848952736,0.004139855887220071,38,出口②,結果①
K44,60,新預設,13,52089,0.001197935937771037,-0.00025308465880066484,0.002648956534342739,38,出口②,結果①
K44,60,新預設,14,52095,-0.00011163259468035226,-0.0016510253569267887,0.0014277601675660842,38,出口②,結果①
K44,60,新預設,15,52155,0.0004326545640879161,-0.0015296741537806074,0.00239498328195644,38,出口②,結果①
K44,60,新預設,16,52053,0.0007571792763179453,-0.001436020546588207,0.0029503790992240976,38,出口②,結果①
K44,60,新預設,17,52079,0.0011340654320814434,-0.0011138114063921044,0.0033819422705549914,38,出口②,結果①
K44,60,新預設,18,52020,-0.00027326529221353594,-0.0019003377443597375,0.0013538071599326657,38,出口②,結果①
K44,60,新預設,19,52063,5.8809561318494925e-05,-0.0016579932559568143,0.001775612378593804,38,出口②,結果①
K44,60,新預設,20,52032,0.0010468773999904536,-0.0007999651777482184,0.0028937199777291254,38,出口②,結果①
K44,60,新預設,21,52048,-0.0008573353973374845,-0.0021713021194060375,0.0004566313247310686,38,出口②,結果①
K44,60,新預設,22,52109,-0.000569306505064283,-0.0021380768399467476,0.0009994638298181813,38,出口②,結果①
K44,60,新預設,23,52052,0.002314699789619047,0.00031071137109102897,0.004318688208147065,38,出口②,結果②
K44,60,新預設,24,52131,0.001273543146439363,-0.00040165724780875933,0.0029487435406874854,38,出口②,結果①
K44,60,新預設,25,52017,-0.000787665593309485,-0.0023881599038056717,0.0008128287171867016,38,出口②,結果①
K44,60,新預設,26,52026,0.0004529632348879595,-0.0011253006769894771,0.0020312271467653963,38,出口②,結果①
K44,60,新預設,27,52075,0.000446201017674215,-0.0019850253052732846,0.002877427340621714,38,出口②,結果①
K44,60,新預設,28,52075,-0.0006488703555654717,-0.0024260461095883274,0.0011283053984573843,38,出口②,結果①
K44,60,新預設,29,52026,0.0018929541403100018,1.3349996417168783e-05,0.0037725582842028345,38,出口②,結果②
K44,60,不排除,0,52245,0.0017823200624432225,9.09752481042434e-05,0.0034736648767822015,38,出口②,結果②
K44,60,不排除,1,52264,0.00127958744836254,-0.00040957361657647314,0.0029687485133015534,38,出口②,結果①
K44,60,不排除,2,52331,-0.0006031306332160177,-0.0028233211068763803,0.0016170598404443449,38,出口②,結果①
K44,60,不排除,3,52225,-0.00046617747005967854,-0.002249624221440163,0.001317269281320806,38,出口②,結果①
K44,60,不排除,4,52196,0.0003558662871092345,-0.001709021697332944,0.002420754271551413,38,出口②,結果①
K44,60,不排除,5,52222,0.0017201484845983232,-0.00034900486477970963,0.003789301833976356,38,出口②,結果①
K44,60,不排除,6,52210,0.0019651550817845146,-5.899223520138171e-05,0.003989302398770411,38,出口②,結果①
K44,60,不排除,7,52241,0.0002037757396534363,-0.0018294861028911157,0.0022370375821979885,38,出口②,結果①
K44,60,不排除,8,52272,-0.0011533290086506076,-0.003502984221758889,0.0011963262044576738,38,出口②,結果①
K44,60,不排除,9,52245,0.0003147258270805654,-0.001979617015381082,0.0026090686695422133,38,出口②,結果①
K44,60,不排除,10,52238,-0.0005698655548332502,-0.0020877788890110343,0.0009480477793445336,38,出口②,結果①
K44,60,不排除,11,52215,-5.838545105258388e-05,-0.0015566798983845675,0.0014399089962793996,38,出口②,結果①
K44,60,不排除,12,52267,-0.0015811504018999345,-0.003375498164626596,0.00021319736082672704,38,出口②,結果①
K44,60,不排除,13,52235,-0.00032186686058153884,-0.0018759493369449388,0.001232215615781861,38,出口②,結果①
K44,60,不排除,14,52245,-0.0002729341867449669,-0.001692247386306731,0.001146379012816797,38,出口②,結果①
K44,60,不排除,15,52297,-0.0017337203404069368,-0.0039180028426494574,0.0004505621618355834,38,出口②,結果①
K44,60,不排除,16,52292,0.0015317846569862313,-0.0004083042914113078,0.0034718736053837703,38,出口②,結果①
K44,60,不排除,17,52229,-0.00048235908583494703,-0.0022446516081841136,0.0012799334365142198,38,出口②,結果①
K44,60,不排除,18,52283,-0.0008823062415418623,-0.0024101310173762773,0.0006455185342925528,38,出口②,結果①
K44,60,不排除,19,52268,-0.00029129598601907765,-0.002748526442461771,0.002165934470423616,38,出口②,結果①
K44,60,不排除,20,52250,-0.0008522218539298149,-0.002491830705130301,0.0007873869972706714,38,出口②,結果①
K44,60,不排除,21,52226,-0.0006288854588484999,-0.0025070190693566577,0.0012492481516596576,38,出口②,結果①
K44,60,不排除,22,52226,0.0002704412269506127,-0.0011960923536423094,0.001736974807543535,38,出口②,結果①
K44,60,不排除,23,52260,0.000586367231217,-0.0011231366553446712,0.0022958711177786715,38,出口②,結果①
K44,60,不排除,24,52202,0.0005771367940298097,-0.0013347130197560284,0.002488986607815648,38,出口②,結果①
K44,60,不排除,25,52254,0.0009688022243132652,-0.0014130145355282355,0.003350618984154766,38,出口②,結果①
K44,60,不排除,26,52273,0.001722859528023005,-7.977930446129524e-05,0.0035254983605073056,38,出口②,結果①
K44,60,不排除,27,52304,0.00114352063583683,-0.0011938697001450892,0.0034809109718187494,38,出口②,結果①
K44,60,不排除,28,52222,0.0016852127768520514,0.0002504930547434722,0.0031199324989606304,38,出口②,結果②
K44,60,不排除,29,52270,-0.0006111405740919025,-0.0027212080844585275,0.0014989269362747225,38,出口②,結果①
K45,20,新預設,0,69423,-0.00027373671927650143,-0.0010881834206323947,0.0005407099820793919,113,出口③,結果①
K45,20,新預設,1,69379,5.1712146843039846e-05,-0.0008953123065265534,0.0009987366002126331,113,出口③,結果①
K45,20,新預設,2,69322,-4.033137832450254e-05,-0.0009511687929090947,0.0008705060362600895,113,出口③,結果①
K45,20,新預設,3,69384,0.00042846315801118754,-0.0004923199552874242,0.0013492462713097994,113,出口③,結果①
K45,20,新預設,4,69318,0.0006327969498141245,-0.0001799529324615774,0.0014455468320898265,113,出口③,結果①
K45,20,新預設,5,69341,0.0008534198842886584,2.1750515021762068e-05,0.0016850892535555547,113,出口③,結果②
K45,20,新預設,6,69397,0.0007074107248992213,-0.00021806547853384084,0.0016328869283322835,113,出口③,結果①
K45,20,新預設,7,69356,0.0009514839085938963,-1.859590363243271e-05,0.0019215637208202254,113,出口③,結果①
K45,20,新預設,8,69333,0.000612137765208885,-0.000360560579410839,0.001584836109828609,113,出口③,結果①
K45,20,新預設,9,69374,-0.00027667739300057855,-0.001206663936426388,0.0006533091504252308,113,出口③,結果①
K45,20,新預設,10,69377,0.0013211210812042933,0.0003677573462953791,0.0022744848161132076,113,出口③,結果②
K45,20,新預設,11,69357,-0.00012707835659216623,-0.001039571025947398,0.0007854143127630657,113,出口③,結果①
K45,20,新預設,12,69279,0.00024542625982010324,-0.000607234604062795,0.0010980871237030016,113,出口③,結果①
K45,20,新預設,13,69294,-0.00020819673347315164,-0.0010911465110242894,0.0006747530440779862,113,出口③,結果①
K45,20,新預設,14,69332,0.000615702841350409,-0.0003057187640613465,0.0015371244467621645,113,出口③,結果①
K45,20,新預設,15,69298,-0.0004672002225015747,-0.0013890633800678186,0.0004546629350646693,113,出口③,結果①
K45,20,新預設,16,69304,0.0007851457886436105,-7.302795204023997e-05,0.001643319529327461,113,出口③,結果①
K45,20,新預設,17,69332,0.0009783351404907298,0.00022382924907094121,0.0017328410319105184,113,出口③,結果②
K45,20,新預設,18,69402,0.0005475142923526182,-0.00045681437650707546,0.001551842961212312,113,出口③,結果①
K45,20,新預設,19,69350,0.0007413610332528453,-0.00026876711916615453,0.0017514891856718453,113,出口③,結果①
K45,20,新預設,20,69340,0.0004928634545888049,-0.00035296863612640996,0.0013386955453040198,113,出口③,結果①
K45,20,新預設,21,69305,0.0002784316015839955,-0.0006143682597032655,0.0011712314628712565,113,出口③,結果①
K45,20,新預設,22,69271,-0.00010815734577273626,-0.0009380958068440224,0.0007217811152985498,113,出口③,結果①
K45,20,新預設,23,69337,0.0005660541003398131,-0.00033651308218439436,0.0014686212828640207,113,出口③,結果①
K45,20,新預設,24,69295,0.000958917907181324,-5.236160878877212e-06,0.0019230719752415253,113,出口③,結果①
K45,20,新預設,25,69388,0.0007247419938553652,-0.00015697211216867096,0.0016064560998794012,113,出口③,結果①
K45,20,新預設,26,69344,-0.0003475214542726383,-0.0012684316459558838,0.0005733887374106072,113,出口③,結果①
K45,20,新預設,27,69322,8.510235782914704e-05,-0.0008553509850378477,0.0010255557006961418,113,出口③,結果①
K45,20,新預設,28,69264,0.0005600881178453494,-0.00030845443226424935,0.001428630667954948,113,出口③,結果①
K45,20,新預設,29,69365,0.0003901104001544633,-0.0004784497167085399,0.0012586705170174665,113,出口③,結果①
K45,20,不排除,0,69632,0.00029498007846524756,-0.0005151709620229881,0.0011051311189534832,113,出口③,結果①
K45,20,不排除,1,69607,3.543574340562524e-05,-0.000856739848134722,0.0009276113349459725,113,出口③,結果①
K45,20,不排除,2,69541,0.0002385156275619848,-0.0005519626919169539,0.0010289939470409235,113,出口③,結果①
K45,20,不排除,3,69691,-0.0001655472599760534,-0.0011026650567089974,0.0007715705367568905,113,出口③,結果①
K45,20,不排除,4,69590,-0.0003782295512084447,-0.0012713694366216625,0.000514910334204773,113,出口③,結果①
K45,20,不排除,5,69585,0.000825984818614159,-4.526546782672447e-06,0.0016564961840109904,113,出口③,結果①
K45,20,不排除,6,69661,0.0010630303850401944,0.0002165331099747899,0.001909527660105599,113,出口③,結果②
K45,20,不排除,7,69581,0.00015828908518242694,-0.0006976908078507189,0.0010142689782155728,113,出口③,結果①
K45,20,不排除,8,69621,9.433472885493167e-05,-0.0008076118887848078,0.0009962813464946712,113,出口③,結果①
K45,20,不排除,9,69623,0.00027169735072242983,-0.0006335186114141114,0.001176913312858971,113,出口③,結果①
K45,20,不排除,10,69644,-0.00013360063726323415,-0.0010225956593373515,0.0007553943848108832,113,出口③,結果①
K45,20,不排除,11,69627,-3.015672519647012e-05,-0.0008023997313162649,0.0007420862809233247,113,出口③,結果①
K45,20,不排除,12,69618,0.00022736888343005986,-0.0007214207458413992,0.0011761585127015189,113,出口③,結果①
K45,20,不排除,13,69651,0.00027990118862288553,-0.0005797727263825248,0.0011395751036282957,113,出口③,結果①
K45,20,不排除,14,69664,0.0005380170802466743,-0.00025930757976016486,0.0013353417402535135,113,出口③,結果①
K45,20,不排除,15,69600,5.188234515861694e-05,-0.0008654729162829509,0.0009692376066001848,113,出口③,結果①
K45,20,不排除,16,69622,0.00014469574258988414,-0.0006472573496656787,0.000936648834845447,113,出口③,結果①
K45,20,不排除,17,69609,0.0004308686207619668,-0.00046607793528993883,0.0013278151768138723,113,出口③,結果①
K45,20,不排除,18,69660,0.000409827931449136,-0.0005189231122132258,0.0013385789751114978,113,出口③,結果①
K45,20,不排除,19,69633,0.0004589168005494303,-0.0003601174093422056,0.0012779510104410662,113,出口③,結果①
K45,20,不排除,20,69586,-0.00015581012624778337,-0.0010066357670491482,0.0006950155145535814,113,出口③,結果①
K45,20,不排除,21,69678,0.000820407603684142,-7.165758686857255e-05,0.0017124727942368564,113,出口③,結果①
K45,20,不排除,22,69642,2.525589196858781e-05,-0.0007724677048210144,0.00082297948875819,113,出口③,結果①
K45,20,不排除,23,69625,0.00025597267596431375,-0.0005366079493076256,0.0010485533012362532,113,出口③,結果①
K45,20,不排除,24,69644,0.0010257651638680557,0.0001323548192481009,0.0019191755084880106,113,出口③,結果②
