cell,r,cagr,mdd,vol,first,end,trades,eq_sha,eq_sha64,ret_mine
7,13,0.17725764903690133,-0.4412930841452639,0.2750528484861944,526,2859,306,66aa570166e56154,66aa570166e56154071df5abe75ca7bcd2fdd3760f0efd1e54dfeced846618bf,3.6675073596993464
7,14,0.18848026039835108,-0.4017935708527187,0.27726499640614727,526,2859,306,b60830be60f7835d,b60830be60f7835d63daec0f3fa5abdf2184f7e384af07ee016002ad11f7a5d8,4.104878875006111
7,15,0.1792798285245767,-0.4401353856298486,0.27788804342947515,526,2859,306,95ee4271164ee0bb,95ee4271164ee0bbc81f59876fee2a1112d5209f4aac510c5ac10e78f55c58a5,3.7437491550491595
7,16,0.21550339005642627,-0.4139104024390792,0.2765234771805581,526,2859,306,35f652d14222c595,35f652d14222c595150ccf22e684afdd6ed7ce5edc9aeb492a26e52ca03eae7d,5.312007051497865
7,17,0.18361805639668538,-0.38433296076895446,0.2729902173160651,526,2859,306,f3f6991088ad29eb,f3f6991088ad29eb4f955bbeb4050149a4368ae905dcaaa958aca9da03bce380,3.9110809968650946
7,18,0.17736268617287076,-0.4001890799619072,0.269523228031318,526,2859,306,1d2df0c9c4094324,1d2df0c9c40943249ec37927ed31f2d18ee515e23599f55f8462c0a411fa97f0,3.67144040954524
7,19,0.1647621377615287,-0.42138628973764986,0.2765696151087754,526,2859,306,4fc9792322b78ae5,4fc9792322b78ae5aa5fcfef83d2b337a414e4a9397dbb558e91fecd1d11b45e,3.2202061159805275
9,0,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,1,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,2,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,3,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,4,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,5,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,6,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,7,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,8,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,9,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,10,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,11,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
9,12,0.21145291793471754,-0.4340690765797761,0.2995191863390433,526,2859,364,0ce3801041ecce0a,0ce3801041ecce0a4f6c0aa98802738d4b6623193bff80a8ecddb6afbc69283e,5.116200951656829
