窗鍵,窗,起,迄,交易日數,滿一年,臂,格,名稱,版本,種子數,期末金額_中位,窗內報酬_中位,最大回落_中位,0050扣ETF來回0.385%期末,此格受資料尾影響起,期末金額_p10,期末金額_p25,期末金額_p75,期末金額_p90,贏0050種子比例,交易筆數_中位
Y2023,2023 曆年,2023-01-03,2023-12-29,239,True,④,#19,#19 P9 2-B ⓐ（+15% 加碼）,主版（資料尾補訊號、照收盤計值）,200,1454828.8751267607,0.45482887512676073,-0.20908324589708935,,2026-04-02,1179834.8286862732,1299374.4709001689,1598698.470479385,1736437.4511115914,0.805,16.0
Y2023,2023 曆年,2023-01-03,2023-12-29,239,True,④,#20,#20 P9 2-B ⓑ（三分位加碼）,主版（資料尾補訊號、照收盤計值）,200,1454828.8751267607,0.45482887512676073,-0.20908324589708935,,2026-04-02,1179834.8286862732,1299374.4709001689,1598698.470479385,1736437.4511115914,0.805,16.0
Y2023,2023 曆年,2023-01-03,2023-12-29,239,True,④,#21,#21 P9 2-B ⓒ（滿 40 根仍為正加碼）,主版（資料尾補訊號、照收盤計值）,200,1454828.8751267607,0.45482887512676073,-0.20908324589708935,,2026-04-02,1179834.8286862732,1299374.4709001689,1598698.470479385,1736437.4511115914,0.805,16.0
Y2023,2023 曆年,2023-01-03,2023-12-29,239,True,④,#22,#22 P9 2-C ⓒ（0050 MA60 下新部位 1.5 slot）,主版（資料尾補訊號、照收盤計值）,200,1454828.8751267607,0.45482887512676073,-0.20908324589708935,,2026-04-02,1179834.8286862732,1299374.4709001689,1598698.470479385,1736437.4511115914,0.805,16.0
Y2023,2023 曆年,2023-01-03,2023-12-29,239,True,④,#23,#23 P9 2-C ⓔ（0050 MA10 下新部位 0.5 slot）,主版（資料尾補訊號、照收盤計值）,200,1454828.8751267607,0.45482887512676073,-0.20908324589708935,,2026-04-02,1179834.8286862732,1299374.4709001689,1598698.470479385,1736437.4511115914,0.805,16.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,①,0050,0050 買進持有（還原含息、不扣成本＝錨點算法）,—,0,1492500.2828703474,0.4925002828703473,-0.21301507893939745,1486754.1567812965,,,,,,,
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,②,#1,#1 PREREG10｜AND｜regime=True｜N10｜H120（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1283265.1056895584,0.28326510568955854,-0.16293546158178068,,2026-04-09,1247016.8701124152,1256823.1306187357,1333449.668277578,1356405.1674890183,0.0,20.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,③,門檻B,門檻B（W1）＝ P12 策略側 H120 N8,主版（資料尾補訊號、照收盤計值）,200,1300976.8803656925,0.3009768803656925,-0.13491156219670875,,2026-04-02,1092094.5678238724,1166088.238926473,1419780.2258060155,1522901.0369392352,0.135,16.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#2,#2 P3乙｜N≤8｜N8｜d=1.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1053163.6667135726,0.053163666713572644,-0.23998212581467268,,2026-07-03,1053163.6667135726,1053163.6667135726,1053163.6667135726,1053163.6667135726,0.0,32.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#3,#3 P1｜AND｜N8｜d=1.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1068965.4158688968,0.06896541586889682,-0.240900047784907,,2026-07-03,1068965.4158688968,1068965.4158688968,1068965.4158688968,1068965.4158688968,0.0,32.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#4,#4 PREREG10｜AND｜regime=True｜N10｜LD（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1231024.223665167,0.23102422366516706,-0.16133347154924688,,2026-09-24,1157702.9075348221,1196149.5246638805,1258031.6747531756,1291107.2946108237,0.0,35.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#5,#5 P17｜R_eq（判定格）,主版（資料尾補訊號、照收盤計值）,200,1395944.176496069,0.39594417649606883,-0.15663271715715665,,2026-04-02,1275408.1943362057,1317698.1758673298,1455361.0826910976,1508047.7511239788,0.135,16.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#6,#6 P1｜AND｜N8｜d=2.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1133300.393106081,0.133300393106081,-0.24357884415116562,,2026-07-03,1133300.393106081,1133300.393106081,1133300.393106081,1133300.393106081,0.0,32.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#7,#7 PREREG10｜AND｜regime=True｜N10｜H60（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1015017.9592426989,0.015017959242698886,-0.23698443258945215,,2026-07-03,989926.7543925605,1009409.473678966,1033100.5944564322,1040479.3166705472,0.0,40.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#8,#8 P14｜w=0.50（＝各半混 0050）,主版（資料尾補訊號、照收盤計值）,200,1396738.5816180198,0.3967385816180199,-0.15870503125394275,,2026-04-02,1292297.4253471098,1329294.2608984103,1456140.2543381813,1507700.6599047913,0.135,16.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#9,#9 P1｜AND｜N10｜d=inf｜relvol,主版（資料尾補訊號、照收盤計值）,200,1007620.2462556413,0.007620246255641394,-0.24102521155132464,,2026-07-03,1007620.2462556413,1007620.2462556413,1007620.2462556413,1007620.2462556413,0.0,40.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#10,#10 P3乙｜N≤8｜N8｜d=2.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1120368.3436091398,0.12036834360913984,-0.24264271526661527,,2026-07-03,1120368.3436091398,1120368.3436091398,1120368.3436091398,1120368.3436091398,0.0,32.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#11,#11 P1｜AND｜N8｜d=inf｜relvol,主版（資料尾補訊號、照收盤計值）,200,1169974.9667636666,0.16997496676366652,-0.21178636283028648,,2026-07-03,1169974.9667636666,1169974.9667636666,1169974.9667636666,1169974.9667636666,0.0,32.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#12,#12 PREREG10｜AND｜regime=False｜N10｜H120,主版（資料尾補訊號、照收盤計值）,200,1283265.1056895584,0.28326510568955854,-0.16293546158178068,,2026-04-09,1247016.8701124152,1256823.1306187357,1333449.668277578,1356405.1674890183,0.0,20.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#13,#13 P1｜AND｜N20｜d=inf｜relvol,主版（資料尾補訊號、照收盤計值）,200,1141234.111426132,0.14123411142613196,-0.19357196076400476,,2026-07-03,1141234.111426132,1141234.111426132,1141234.111426132,1141234.111426132,0.0,80.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#14,#14 P1｜AND｜N20｜d=inf｜null,主版（資料尾補訊號、照收盤計值）,200,1148018.6017414024,0.14801860174140258,-0.1935771673118174,,2026-07-03,1115216.7266903843,1131784.193246012,1165840.520954537,1179474.1737353264,0.0,80.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#15,#15 PREREG10｜AND｜regime=False｜N20｜H60,主版（資料尾補訊號、照收盤計值）,200,1151242.6137714619,0.15124261377146198,-0.1935771673118174,,2026-07-03,1116767.9492282753,1133678.4299845137,1168704.6182903033,1183114.5410406971,0.0,80.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#16,#16 PREREG10｜AND｜regime=True｜N20｜H60（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1151242.6137714619,0.15124261377146198,-0.1935771673118174,,2026-07-03,1116767.9492282753,1133678.4299845137,1168704.6182903033,1183114.5410406971,0.0,80.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#17,#17 PREREG10｜AND｜regime=True｜N20｜H120（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1259533.6036162425,0.25953360361624256,-0.15646078651888218,,2026-04-09,1239820.3590165062,1249487.80030245,1273088.4521378241,1286647.1419075802,0.0,40.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#18,#18 P9 2-A k2,主版（資料尾補訊號、照收盤計值）,200,1252084.52312297,0.25208452312297014,-0.12388512159900052,,2026-04-02,1079332.4386210232,1148612.341260763,1354232.0325428331,1479823.763839617,0.09,16.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#19,#19 P9 2-B ⓐ（+15% 加碼）,主版（資料尾補訊號、照收盤計值）,200,1306642.2135143299,0.30664221351432974,-0.1338506800317572,,2026-04-02,1113463.2269303845,1188039.0785002895,1430889.484656935,1544960.735106235,0.165,16.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#20,#20 P9 2-B ⓑ（三分位加碼）,主版（資料尾補訊號、照收盤計值）,200,1306642.2135143299,0.30664221351432974,-0.1338506800317572,,2026-04-02,1113463.2269303845,1188039.0785002895,1430889.484656935,1544960.735106235,0.165,16.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#21,#21 P9 2-B ⓒ（滿 40 根仍為正加碼）,主版（資料尾補訊號、照收盤計值）,200,1306642.2135143299,0.30664221351432974,-0.1338506800317572,,2026-04-02,1113463.2269303845,1188039.0785002895,1430889.484656935,1544960.735106235,0.165,16.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#22,#22 P9 2-C ⓒ（0050 MA60 下新部位 1.5 slot）,主版（資料尾補訊號、照收盤計值）,200,1306642.2135143299,0.30664221351432974,-0.1338506800317572,,2026-04-02,1113463.2269303845,1188039.0785002895,1430889.484656935,1544960.735106235,0.165,16.0
Y2024,2024 曆年,2024-01-02,2024-12-31,242,True,④,#23,#23 P9 2-C ⓔ（0050 MA10 下新部位 0.5 slot）,主版（資料尾補訊號、照收盤計值）,200,1294761.8687205054,0.29476186872050536,-0.09004020964395738,,2026-04-02,1136965.6297523978,1196645.2628841787,1409923.978593779,1521762.4305359432,0.125,16.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,①,0050,0050 買進持有（還原含息、不扣成本＝錨點算法）,—,0,1380651.6379397188,0.3806516379397187,-0.27484989255721043,1375336.1291336508,,,,,,,
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,②,#1,#1 PREREG10｜AND｜regime=True｜N10｜H120（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,2007646.2512097866,1.0076462512097866,-0.37066258698518334,,2026-04-09,1930190.375365052,1983378.7681841725,2045563.8406678932,2086637.4203856625,1.0,20.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,③,門檻B,門檻B（W1）＝ P12 策略側 H120 N8,主版（資料尾補訊號、照收盤計值）,200,1064604.4215862607,0.06460442158626079,-0.34547083323771954,,2026-04-02,886752.1702739912,946906.7160017418,1256900.5851092853,1531039.4550437105,0.155,16.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#2,#2 P3乙｜N≤8｜N8｜d=1.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1702943.9137757851,0.7029439137757851,-0.3201202716767065,,2026-07-03,1702943.9137757851,1702943.9137757851,1702943.9137757851,1702943.9137757851,1.0,32.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#3,#3 P1｜AND｜N8｜d=1.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1601347.0394734247,0.6013470394734246,-0.3202951643728553,,2026-07-03,1601347.0394734247,1601347.0394734247,1601347.0394734247,1601347.0394734247,1.0,32.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#4,#4 PREREG10｜AND｜regime=True｜N10｜LD（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1212430.9329262418,0.2124309329262417,-0.25114458951600976,,2026-09-24,1197292.1741874302,1203625.9869387322,1225857.3972135137,1230699.229263949,0.0,29.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#5,#5 P17｜R_eq（判定格）,主版（資料尾補訊號、照收盤計值）,200,1240169.2120699557,0.24016921206995578,-0.30020440314921776,,2026-04-02,1132368.202819065,1173371.5851997617,1330073.3613754548,1433474.032244201,0.145,16.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#6,#6 P1｜AND｜N8｜d=2.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1466523.0174931951,0.46652301749319514,-0.33829239729441113,,2026-07-03,1466523.0174931951,1466523.0174931951,1466523.0174931951,1466523.0174931951,1.0,32.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#7,#7 PREREG10｜AND｜regime=True｜N10｜H60（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1622558.8672692617,0.6225588672692617,-0.37066258698518334,,2026-07-03,1536074.1869171574,1580219.2907076057,1697388.6687668844,1741438.8722661054,1.0,33.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#8,#8 P14｜w=0.50（＝各半混 0050）,主版（資料尾補訊號、照收盤計值）,200,1222628.0297629896,0.22262802976298968,-0.3009184037759724,,2026-04-02,1133701.904106855,1163779.1769707303,1318776.111524502,1455845.5464917147,0.155,16.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#9,#9 P1｜AND｜N10｜d=inf｜relvol,主版（資料尾補訊號、照收盤計值）,200,1416530.4710128764,0.4165304710128763,-0.35385149117433073,,2026-07-03,1416530.4710128764,1416530.4710128764,1416530.4710128764,1416530.4710128764,1.0,40.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#10,#10 P3乙｜N≤8｜N8｜d=2.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1516855.082104196,0.5168550821041962,-0.3385254800962979,,2026-07-03,1516855.082104196,1516855.082104196,1516855.082104196,1516855.082104196,1.0,32.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#11,#11 P1｜AND｜N8｜d=inf｜relvol,主版（資料尾補訊號、照收盤計值）,200,1275418.411034395,0.2754184110343949,-0.3766610744799326,,2026-07-03,1275418.411034395,1275418.411034395,1275418.411034395,1275418.411034395,0.0,32.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#12,#12 PREREG10｜AND｜regime=False｜N10｜H120,主版（資料尾補訊號、照收盤計值）,200,2007646.2512097866,1.0076462512097866,-0.37066258698518334,,2026-04-09,1930190.375365052,1983378.7681841725,2045563.8406678932,2086637.4203856625,1.0,20.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#13,#13 P1｜AND｜N20｜d=inf｜relvol,主版（資料尾補訊號、照收盤計值）,200,1394607.6600726733,0.39460766007267334,-0.352150720511073,,2026-07-03,1394607.6600726733,1394607.6600726733,1394607.6600726733,1394607.6600726733,1.0,79.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#14,#14 P1｜AND｜N20｜d=inf｜null,主版（資料尾補訊號、照收盤計值）,200,1358687.1643990339,0.3586871643990337,-0.3521507205110731,,2026-07-03,1322060.4702586993,1335468.3922063299,1379764.9579611302,1400796.8728397584,0.235,79.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#15,#15 PREREG10｜AND｜regime=False｜N20｜H60,主版（資料尾補訊號、照收盤計值）,200,1354948.1339844617,0.3549481339844617,-0.3521507205110731,,2026-07-03,1323995.289087909,1337371.1467488972,1374554.1148930155,1393338.5589657933,0.21,79.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#16,#16 PREREG10｜AND｜regime=True｜N20｜H60（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1544409.2639640705,0.5444092639640704,-0.34548932756943596,,2026-07-03,1485014.7078671278,1504735.94361069,1571153.0046907056,1586968.2787000358,1.0,60.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#17,#17 PREREG10｜AND｜regime=True｜N20｜H120（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1565595.2680385865,0.5655952680385865,-0.34548932756943596,,2026-04-09,1560210.5032062945,1560210.5032062947,1566420.7116165827,1566420.711616583,1.0,40.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#18,#18 P9 2-A k2,主版（資料尾補訊號、照收盤計值）,200,1077202.1813308005,0.07720218133080059,-0.3420070568216526,,2026-04-02,850137.4325039833,939373.6333527805,1265196.913789121,1393879.8769473545,0.125,16.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#19,#19 P9 2-B ⓐ（+15% 加碼）,主版（資料尾補訊號、照收盤計值）,200,1157308.1657871734,0.15730816578717355,-0.34190732160226645,,2026-04-02,878053.6301046858,978349.7404732927,1340445.4328975966,1501531.572963824,0.185,16.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#20,#20 P9 2-B ⓑ（三分位加碼）,主版（資料尾補訊號、照收盤計值）,200,1157308.1657871734,0.15730816578717355,-0.34190732160226645,,2026-04-02,878053.6301046858,978349.7404732927,1340445.4328975966,1501531.572963824,0.185,16.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#21,#21 P9 2-B ⓒ（滿 40 根仍為正加碼）,主版（資料尾補訊號、照收盤計值）,200,1157308.1657871734,0.15730816578717355,-0.34190732160226645,,2026-04-02,878053.6301046858,978349.7404732927,1340445.4328975966,1501531.572963824,0.185,16.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#22,#22 P9 2-C ⓒ（0050 MA60 下新部位 1.5 slot）,主版（資料尾補訊號、照收盤計值）,200,1077799.1906076493,0.07779919060764917,-0.34765591312026173,,2026-04-02,888496.7446978107,968543.5495521936,1277928.5250241458,1428605.530657495,0.13,14.0
Y2025,2025 曆年,2025-01-02,2025-12-31,243,True,④,#23,#23 P9 2-C ⓔ（0050 MA10 下新部位 0.5 slot）,主版（資料尾補訊號、照收盤計值）,200,1138227.8215668981,0.13822782156689817,-0.18757024087787247,,2026-04-02,940590.7293541208,1011546.9483520517,1386330.5390474563,1493341.055917801,0.265,16.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,①,0050,0050 買進持有（還原含息、不扣成本＝錨點算法）,—,0,1963699.9942655626,0.9636999942655626,-0.15367552143943577,1956139.7492876402,,,,,,,
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,②,#1,#1 PREREG10｜AND｜regime=True｜N10｜H120（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,2568639.02847094,1.5686390284709402,-0.37887012612247006,,2026-04-09,2139673.555817067,2322318.95912972,2789479.0796182808,2967602.6019801265,0.97,20.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,②,#1,#1 PREREG10｜AND｜regime=True｜N10｜H120（t−1 閘）,引擎原樣（資料尾截斷的訊號被丟）,200,1980152.1895113057,0.9801521895113058,-0.13188783566568119,,2026-04-09,1922832.7639802233,1937943.3825973002,2053003.4013337027,2068003.8010606375,0.645,11.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,③,門檻B,門檻B（W1）＝ P12 策略側 H120 N8,主版（資料尾補訊號、照收盤計值）,200,1836738.5639064552,0.8367385639064552,-0.27057970497055417,,2026-04-02,1289605.6979264559,1515170.453159385,2138175.961721901,2487622.0803659917,0.405,16.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,③,門檻B,門檻B（W1）＝ P12 策略側 H120 N8,引擎原樣（資料尾截斷的訊號被丟）,200,1466824.967328414,0.46682496732841416,-0.1317316289691824,,2026-04-02,1069585.874991835,1262226.7875457243,1725607.3514000624,1922247.3138957042,0.085,8.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#2,#2 P3乙｜N≤8｜N8｜d=1.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1703162.7382077612,0.7031627382077612,-0.38082314028455533,,2026-07-03,1703162.7382077612,1703162.7382077612,1703162.7382077612,1703162.7382077612,0.0,32.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#2,#2 P3乙｜N≤8｜N8｜d=1.0｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,2035678.5378306843,1.0356785378306843,-0.26859173415447346,,2026-07-03,2035678.5378306843,2035678.5378306843,2035678.5378306843,2035678.5378306843,1.0,25.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#3,#3 P1｜AND｜N8｜d=1.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1601157.021679614,0.601157021679614,-0.3687080656564732,,2026-07-03,1601157.021679614,1601157.021679614,1601157.021679614,1601157.021679614,0.0,32.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#3,#3 P1｜AND｜N8｜d=1.0｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,1813712.6833474666,0.8137126833474666,-0.17616835415271317,,2026-07-03,1813712.6833474666,1813712.6833474666,1813712.6833474666,1813712.6833474666,0.0,25.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#4,#4 PREREG10｜AND｜regime=True｜N10｜LD（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,2183843.3535396224,1.1838433535396227,-0.2774934755960041,,2026-09-24,1911477.0620759337,2024661.4330140552,2320849.852109729,2518542.7638589498,0.85,42.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#4,#4 PREREG10｜AND｜regime=True｜N10｜LD（t−1 閘）,引擎原樣（資料尾截斷的訊號被丟）,200,2173660.1298311,1.1736601298310998,-0.2774934755960041,,2026-09-24,1900239.7608327095,2012774.3199373023,2307642.855039831,2504480.167378959,0.835,42.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#5,#5 P17｜R_eq（判定格）,主版（資料尾補訊號、照收盤計值）,200,1926726.869413606,0.9267268694136059,-0.19810557489311725,,2026-04-02,1620040.1062602696,1763937.1597055383,2104454.3131605447,2258436.3849471966,0.455,16.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#5,#5 P17｜R_eq（判定格）,引擎原樣（資料尾截斷的訊號被丟）,200,1736247.0221748054,0.7362470221748054,-0.10079599999683972,,2026-04-02,1470388.3973740898,1604921.934988791,1888542.1874826874,2011954.8051750562,0.175,8.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#6,#6 P1｜AND｜N8｜d=2.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1313827.9167314472,0.3138279167314473,-0.4281656197648408,,2026-07-03,1313827.9167314472,1313827.9167314472,1313827.9167314472,1313827.9167314472,0.0,32.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#6,#6 P1｜AND｜N8｜d=2.0｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,1549947.856505395,0.549947856505395,-0.18878548470123352,,2026-07-03,1549947.856505395,1549947.856505395,1549947.856505395,1549947.856505395,0.0,25.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#7,#7 PREREG10｜AND｜regime=True｜N10｜H60（t−1 閘）,主版（資料尾補訊號、照收盤計值）,200,1590348.1121889795,0.5903481121889794,-0.3754265690530793,,2026-07-03,1360075.6545179284,1492557.5581993526,1713044.4948670885,1843180.772633919,0.025,40.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#7,#7 PREREG10｜AND｜regime=True｜N10｜H60（t−1 閘）,引擎原樣（資料尾截斷的訊號被丟）,200,1743340.9504841424,0.7433409504841424,-0.18466982466935594,,2026-07-03,1504865.636282507,1630854.8415425853,1870881.1146966275,2000493.2228887228,0.155,31.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#8,#8 P14｜w=0.50（＝各半混 0050）,主版（資料尾補訊號、照收盤計值）,200,1900219.279086009,0.900219279086009,-0.20277569732287015,,2026-04-02,1626652.8460960092,1739435.2237124739,2050937.9779937319,2225661.037315777,0.405,16.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#8,#8 P14｜w=0.50（＝各半混 0050）,引擎原樣（資料尾截斷的訊號被丟）,200,1715262.4807969884,0.7152624807969884,-0.09991783688830985,,2026-04-02,1516642.934628699,1612963.3909056436,1844653.6728328126,1942973.6540806335,0.085,8.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#9,#9 P1｜AND｜N10｜d=inf｜relvol,主版（資料尾補訊號、照收盤計值）,200,1285661.6952504981,0.2856616952504982,-0.40522400499335026,,2026-07-03,1285661.6952504981,1285661.6952504981,1285661.6952504981,1285661.6952504981,0.0,40.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#9,#9 P1｜AND｜N10｜d=inf｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,1482111.4019941278,0.4821114019941277,-0.19467124118231108,,2026-07-03,1482111.4019941278,1482111.4019941278,1482111.4019941278,1482111.4019941278,0.0,31.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#10,#10 P3乙｜N≤8｜N8｜d=2.0｜relvol,主版（資料尾補訊號、照收盤計值）,200,1399230.005250189,0.3992300052501889,-0.43920381941044734,,2026-07-03,1399230.005250189,1399230.005250189,1399230.005250189,1399230.005250189,0.0,32.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#10,#10 P3乙｜N≤8｜N8｜d=2.0｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,1753971.0594997855,0.7539710594997855,-0.24480769961545754,,2026-07-03,1753971.0594997855,1753971.0594997855,1753971.0594997855,1753971.0594997855,0.0,25.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#11,#11 P1｜AND｜N8｜d=inf｜relvol,主版（資料尾補訊號、照收盤計值）,200,1186407.7539483106,0.18640775394831066,-0.44611117257504795,,2026-07-03,1186407.7539483106,1186407.7539483106,1186407.7539483106,1186407.7539483106,0.0,32.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#11,#11 P1｜AND｜N8｜d=inf｜relvol,引擎原樣（資料尾截斷的訊號被丟）,200,1378848.61550164,0.37884861550163995,-0.21548050855998258,,2026-07-03,1378848.61550164,1378848.61550164,1378848.61550164,1378848.61550164,0.0,25.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#12,#12 PREREG10｜AND｜regime=False｜N10｜H120,主版（資料尾補訊號、照收盤計值）,200,2568639.02847094,1.5686390284709402,-0.37887012612247006,,2026-04-09,2139673.555817067,2322318.95912972,2789479.0796182808,2967602.6019801265,0.97,20.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#12,#12 PREREG10｜AND｜regime=False｜N10｜H120,引擎原樣（資料尾截斷的訊號被丟）,200,1980152.1895113057,0.9801521895113058,-0.13188783566568119,,2026-04-09,1922832.7639802233,1937943.3825973002,2053003.4013337027,2068003.8010606375,0.645,11.0
L1Y,最近一年 2025-09-24～2026-09-24,2025-09-24,2026-09-24,243,True,④,#13,#13 P1｜AND｜N20｜d=inf｜relvol,主版（資料尾補訊號、照收盤計值）,200,1540024.256496784,0.5400242564967841,-0.36686332580331177,,2026-07-03,1540024.256496784,1540024.256496784,1540024.256496784,1540024.256496784,0.0,80.0
