arm,seed,cagr,mdd,slot,m,ca,ma,cb,mb,maxw,first,end,expo,kind_混合型,kind_單日暴跌型
b,99074,0.3098996409920103,-0.37332747564142854,0.8871002592912706,138,0.1788339488145041,-0.37332747564142854,0.40997905048426264,-0.25587855441271007,0.46556227949057943,523,2837,0.7735609598307652,,
b,99075,0.17199511602870898,-0.3385092458745835,0.8871002592912706,138,0.17404588548705258,-0.3385092458745835,0.17025293302265165,-0.3270722851986721,0.33852333415884117,523,2837,0.7645977697361934,,
b,99076,0.25875241144282257,-0.35186901121294994,0.8871002592912706,138,0.1421100624546887,-0.35186901121294994,0.34391155298915854,-0.2844503133335751,0.3508041329205395,523,2837,0.7691428939495477,,
b,99077,0.3643360731125842,-0.3823130532390582,0.8871002592912706,138,0.3016020489236879,-0.3823130532390582,0.4119625758527943,-0.30640157926250366,0.39080319717835077,523,2837,0.7744401403312643,,
b,99078,0.1962474472515936,-0.46268664602064,0.8871002592912706,138,0.18435529383360394,-0.46268664602064,0.20187347280564016,-0.31955504134939094,0.3646186343705815,523,2837,0.7628705231224273,,
b,99079,0.24775065477243707,-0.43256263559436386,0.8871002592912706,138,0.2365178174280953,-0.43256263559436386,0.2534003163489762,-0.33549286027755415,0.3387379097835467,523,2837,0.7678627655487259,,
b,99080,0.2020830642274456,-0.3671840042810038,0.8871002592912706,138,0.18805657822529898,-0.3593838472566447,0.2095160869749837,-0.3671840042810038,0.35150916594214965,523,2837,0.7614052776255152,,
b,99081,0.29869645995997973,-0.4036736004464188,0.8871002592912706,138,0.2622999619780493,-0.4036736004464188,0.32289766090254424,-0.3267926114174433,0.38388610416180907,523,2837,0.773743755057169,,
b,99082,0.2768389747622999,-0.3890313455245108,0.8871002592912706,138,0.3058013463399114,-0.3890313455245108,0.25925124001663025,-0.32220729394943604,0.3335062546967412,523,2837,0.7660672851463753,,
b,99083,0.24742743952581536,-0.3770396104583558,0.8871002592912706,138,0.18042726959481636,-0.3770396104583558,0.2922308700159797,-0.22413587941009958,0.33165355176513334,523,2837,0.7730535357780544,,
b,99084,0.2151816034264733,-0.4224237471139933,0.8871002592912706,138,0.23680470073731819,-0.4224237471139933,0.1998077914135168,-0.32851473909686124,0.4174086469404678,523,2837,0.7733302625156858,,
b,99085,0.21588777595148034,-0.4600305998231415,0.8871002592912706,138,0.23417907229077772,-0.4600305998231415,0.2028797120510506,-0.2576205376816854,0.353562059546411,523,2837,0.7675876831349411,,
b,99086,0.23443526948010707,-0.33037725403043094,0.8871002592912706,138,0.19818089473862277,-0.33037725403043094,0.26082440008296515,-0.3057516660423349,0.3746981872071709,523,2837,0.7678446393510692,,
b,99087,0.27043893569797817,-0.3603250816720331,0.8871002592912706,138,0.18552029272481696,-0.3303082854151116,0.3336524643623562,-0.3603250816720331,0.36726545835669927,523,2837,0.76022716566724,,
b,99088,0.14376547113133853,-0.3587271798294988,0.8871002592912706,138,0.22597831876545182,-0.3587271798294988,0.09069069561874787,-0.3184204918402094,0.24228565639955216,523,2837,0.7614365258584592,,
b,99089,0.28702931548501076,-0.4675962622672792,0.8871002592912706,138,0.200039942359846,-0.4675962622672792,0.35251998492141845,-0.35909240154103206,0.39648868828572015,523,2837,0.7690415439218917,,
b,99090,0.16184838473715857,-0.3666494644350004,0.8871002592912706,138,0.11640827664949782,-0.3666494644350004,0.1934909733408734,-0.36343533575991727,0.3924925898978266,523,2837,0.7658132506423752,,
b,99091,0.25511105467297024,-0.3639115355477555,0.8871002592912706,138,0.2543980088625606,-0.3639115355477555,0.25858677605751823,-0.2733962106596834,0.33804640357222887,523,2837,0.7637550015683974,,
b,99092,0.27900629950634626,-0.39158743902758536,0.8871002592912706,138,0.31063508071726864,-0.39158743902758536,0.257588879755551,-0.36505798123345196,0.35227067902139914,523,2837,0.7593237040102578,,
b,99093,0.2199309978412125,-0.39304488151975475,0.8871002592912706,138,0.2509191241827611,-0.39304488151975475,0.20168080875682848,-0.2549014384754143,0.3522543240376798,523,2837,0.7621594438552238,,
b,99094,0.2012936192095507,-0.3799952533760979,0.8871002592912706,138,0.10478554843704968,-0.3799952533760979,0.27428399231909073,-0.30064619976790835,0.45963525148976947,523,2837,0.7711084939530065,,
b,99095,0.21522985657194305,-0.3575219076833786,0.8871002592912706,138,0.13943950602674748,-0.3384370736472777,0.27118284307133145,-0.3575219076833786,0.32079970882303543,523,2837,0.7613290986588997,,
b,99096,0.2340037011178553,-0.394346096298759,0.8871002592912706,138,0.19123729590411376,-0.394346096298759,0.2670352995939054,-0.29125336618649406,0.3899024959889957,523,2837,0.7696822543364679,,
b,99097,0.3493966339542245,-0.3940104580236586,0.8871002592912706,138,0.2312729674678038,-0.3940104580236586,0.43462294598280105,-0.3030777914845573,0.33941558898680285,523,2837,0.7717410893487099,,
b,99098,0.2995010646056848,-0.397216997865238,0.8871002592912706,138,0.2831105594798027,-0.397216997865238,0.3113405412111556,-0.27213821274286043,0.33023669587979626,523,2837,0.7596900934031241,,
b,99099,0.24470629302631886,-0.33095809450161867,0.8871002592912706,138,0.2993957477065943,-0.28917013753202175,0.2038081003555956,-0.33095809450161867,0.3594632440431426,523,2837,0.7671722700623811,,
b,99100,0.15511860741673567,-0.4365987347165987,0.8871002592912706,138,0.1631201409062113,-0.4365987347165987,0.15035958441265618,-0.22727934112675172,0.30059084532245545,523,2837,0.7710999344012772,,
b,99101,0.23680944345074018,-0.4530698271514797,0.8871002592912706,138,0.2519072156501394,-0.4530698271514797,0.2302199268904117,-0.23744531350280257,0.41667724875011136,523,2837,0.7680250264911376,,
b,99102,0.20081630768864311,-0.35531821040904266,0.8871002592912706,138,0.15846587714963034,-0.35531821040904266,0.22711469852333388,-0.30444608591777356,0.3962027182488602,523,2837,0.7592885115191857,,
b,99103,0.20024768160816442,-0.3786111047400837,0.8871002592912706,138,0.3283015868955923,-0.3786111047400837,0.12102985818311551,-0.36013408928799495,0.417474296776982,523,2837,0.7730497109310955,,
b,99104,0.18623773367020768,-0.46046603917123,0.8871002592912706,138,0.19058500260289213,-0.46046603917123,0.18521251301703057,-0.28250359070350173,0.44073723935747755,523,2837,0.7605553940581462,,
b,99105,0.31982447791357127,-0.376771559541299,0.8871002592912706,138,0.23749802919890972,-0.376771559541299,0.3769577090274341,-0.31337059683519447,0.3595165898589639,523,2837,0.7659850552312866,,
b,99106,0.15076669465687753,-0.40148694043296623,0.8871002592912706,138,0.15080036369124716,-0.40148694043296623,0.14992159681812178,-0.33646904256725296,0.35988310264724555,523,2837,0.7676693375188467,,
b,99107,0.20789550980724214,-0.38685906430317535,0.8871002592912706,138,0.207249096210935,-0.3585704824662435,0.20679635182789302,-0.38685906430317535,0.31482131074992753,523,2837,0.7717344805755092,,
b,99108,0.20832141957902017,-0.3979977812819546,0.8871002592912706,138,0.23998449905089325,-0.3979977812819546,0.1816763674679993,-0.3367584748445229,0.4004975683644067,523,2837,0.7726941870323316,,
b,99109,0.21717441355825207,-0.39664886916951747,0.8871002592912706,138,0.11814269415870937,-0.39664886916951747,0.29123542318654705,-0.255198993294426,0.30982406090240266,523,2837,0.7724511537705334,,
b,99110,0.12544979411223656,-0.42110761570434085,0.8871002592912706,138,0.19207577077463522,-0.42110761570434085,0.08134254068600777,-0.35550619600390254,0.36258485592902345,523,2837,0.768270687932811,,
b,99111,0.07401817600141891,-0.4508564125952092,0.8871002592912706,138,0.16143570895483528,-0.4025773738307408,0.014364567694689079,-0.4508564125952092,0.306059916049976,523,2837,0.766140872737081,,
b,99112,0.2583117564943149,-0.44653794131179786,0.8871002592912706,138,0.19096898589203826,-0.39185336625370054,0.30242179416870996,-0.44653794131179786,0.34371769834370575,523,2837,0.7658882565822893,,
b,99113,0.19335407873099242,-0.3655720628828869,0.8871002592912706,138,0.19495871396972975,-0.3655720628828869,0.19344188543668217,-0.2705255040720097,0.3323634402550852,523,2837,0.7626401508481024,,
b,99114,0.26264713456360766,-0.3982588966018992,0.8871002592912706,138,0.17256252808433814,-0.3926807715390944,0.33128075483861674,-0.3982588966018992,0.31374683407503956,523,2837,0.7657107048519959,,
b,99115,0.23749934801591177,-0.345124085070838,0.8871002592912706,138,0.313481038113133,-0.345124085070838,0.18781774182838729,-0.32285860060966715,0.46078535798253556,523,2837,0.7767682269757387,,
b,99116,0.19638155837272797,-0.3739317983529836,0.8871002592912706,138,0.2981207599915534,-0.3739317983529836,0.13098595092716692,-0.3547645207513323,0.36570949445031375,523,2837,0.7621344244070609,,
b,99117,0.25234725781628375,-0.42704897370433054,0.8871002592912706,138,0.21499345494701338,-0.42704897370433054,0.2801900900438923,-0.3486451027391015,0.4017697170909138,523,2837,0.766439321319622,,
b,99118,0.17140253841686404,-0.41957655635350133,0.8871002592912706,138,0.22586925956017057,-0.39148545023286874,0.13254033083254413,-0.41957655635350133,0.33996402274785603,523,2837,0.7663590711402724,,
b,99119,0.28092438124737606,-0.3586652207737815,0.8871002592912706,138,0.30210850575869186,-0.2600292505357448,0.2697403141135992,-0.3586652207737815,0.3149859296155578,523,2837,0.7644667980231398,,
b,99120,0.26807370001493,-0.469221978129549,0.8871002592912706,138,0.30986723182363485,-0.469221978129549,0.23709228581778174,-0.39378333899609064,0.38467651602951053,523,2837,0.7714685451752894,,
b,99121,0.28875467125033283,-0.37959235773080224,0.8871002592912706,138,0.23932285684122756,-0.37959235773080224,0.31903961933557023,-0.27065341096796547,0.39247492363707265,523,2837,0.7594297717532784,,
b,99122,0.2749624318395347,-0.3390942554315985,0.8871002592912706,138,0.22871268398602407,-0.33678406286040413,0.3092756887200925,-0.3390942554315985,0.3971919210033154,523,2837,0.7631254595590845,,
b,99123,0.2739386489242448,-0.4483689669086165,0.8871002592912706,138,0.2535551720213671,-0.4483689669086165,0.2869464830678625,-0.3102909142479101,0.3556858469063273,523,2837,0.7641042669569252,,
b,99124,0.2745767718291905,-0.3636209939861475,0.8871002592912706,138,0.2627120520627355,-0.3636209939861475,0.2835066204709107,-0.2405193613573775,0.3974420075708038,523,2837,0.7641189634784122,,
b,99125,0.2553916811054038,-0.36666230073678197,0.8871002592912706,138,0.27410681764481115,-0.36666230073678197,0.24297456357246006,-0.30254334975786457,0.30709022576516565,523,2837,0.7662565105380011,,
b,99126,0.32323758076606124,-0.35948874295943567,0.8871002592912706,138,0.20753896986644027,-0.35948874295943567,0.40424294547492634,-0.2535313266176031,0.5082858623240788,523,2837,0.7610308642397863,,
b,99127,0.29253164109614427,-0.3457648213978353,0.8871002592912706,138,0.2847679561002505,-0.3457648213978353,0.29779768114172245,-0.2912390437882036,0.33862004016950986,523,2837,0.7708130499604534,,
b,99128,0.11152539566052244,-0.417571410967369,0.8871002592912706,138,0.10092887042223286,-0.417571410967369,0.11928829477842062,-0.30873709776336916,0.3493335505614979,523,2837,0.7605680457374208,,
b,99129,0.2873504929357613,-0.4136446042273205,0.8871002592912706,138,0.2754445131992127,-0.4136446042273205,0.29855127323395303,-0.26616655392359256,0.42151205167887684,523,2837,0.766798671030211,,
b,99130,0.2774678671404611,-0.3938007352567266,0.8871002592912706,138,0.24922711039953982,-0.3938007352567266,0.29192236479432787,-0.3205637237847943,0.5359737658701444,523,2837,0.7667961152975205,,
b,99131,0.22950529630366234,-0.42473495105447134,0.8871002592912706,138,0.2200464755072422,-0.42473495105447134,0.23058611657685635,-0.3078384604803492,0.33586725864536615,523,2837,0.7636334309830208,,
b,99132,0.22566392777362676,-0.42552957162106264,0.8871002592912706,138,0.14472721927232146,-0.42552957162106264,0.28517371830282556,-0.33765628365677247,0.34293944917262936,523,2837,0.7852087887015501,,
b,99133,0.2045449057193265,-0.40256684352749006,0.8871002592912706,138,0.2713167315987528,-0.40256684352749006,0.16073257901607696,-0.28407385857193107,0.4060155903396915,523,2837,0.7673266821794467,,
b,99134,0.33098682886527064,-0.5081253008017529,0.8871002592912706,138,0.22957176260395107,-0.5081253008017529,0.4060789331272301,-0.22545241016174525,0.34677911295822506,523,2837,0.7579026580448169,,
b,99135,0.20227898330754024,-0.41262787199964956,0.8871002592912706,138,0.2009804900440324,-0.41262787199964956,0.2063322804902945,-0.2898605351752168,0.43301964577021557,523,2837,0.7691932796106744,,
b,99136,0.19930241249934344,-0.38723262683465315,0.8871002592912706,138,0.07791031643142876,-0.38723262683465315,0.29244256140166525,-0.36142055667840506,0.36628622055473503,523,2837,0.7583006907799887,,
b,99137,0.20368467138130297,-0.34567002793119,0.8871002592912706,138,0.20207783155124082,-0.34567002793119,0.20735142549833196,-0.32331660658205663,0.45016572523995874,523,2837,0.7752060248849585,,
b,99138,0.2296232305147723,-0.44365345972555353,0.8871002592912706,138,0.22542229087510446,-0.44365345972555353,0.2284611543614128,-0.29421341533698686,0.3866387709668485,523,2837,0.7687506829133919,,
b,99139,0.19774313899899254,-0.44504540474144716,0.8871002592912706,138,0.21825798995186174,-0.44504540474144716,0.18226075877677594,-0.33845299093785447,0.34962853843721287,523,2837,0.7719095969698022,,
b,99140,0.351426763298454,-0.35986718587257027,0.8871002592912706,138,0.3366417257587444,-0.35986718587257027,0.36063254069405715,-0.24934809573550162,0.3494866956874209,523,2837,0.7589311491028858,,
b,99141,0.39851232963916794,-0.38443906366509434,0.8871002592912706,138,0.2846401018962923,-0.38443906366509434,0.4837891356003683,-0.3574097435310019,0.3604287159746204,523,2837,0.775232694214323,,
b,99142,0.1364929627463045,-0.4407568063324124,0.8871002592912706,138,0.2185448915392929,-0.4407568063324124,0.08530893538814177,-0.35220382567350683,0.41140419633745107,523,2837,0.7732607739838921,,
b,99143,0.2668924111494182,-0.4348060664051821,0.8871002592912706,138,0.21981747409957575,-0.4348060664051821,0.29944207760053065,-0.26911057683392353,0.3947363914317812,523,2837,0.757131862895138,,
b,99144,0.37760732873680625,-0.3172089314624652,0.8871002592912706,138,0.3299131611973414,-0.3172089314624652,0.4049732209248684,-0.2739325098496033,0.47916020185143826,523,2837,0.7663224026760075,,
b,99145,0.2689770447010469,-0.4370166663000654,0.8871002592912706,138,0.3549862949607958,-0.4370166663000654,0.21216384821693102,-0.37689542912234797,0.3968478662758637,523,2837,0.765407323493537,,
b,99146,0.19369429480642508,-0.3170979016301183,0.8871002592912706,138,0.21106579589400476,-0.2932641827446225,0.1827081923091498,-0.3170979016301183,0.3421818127188659,523,2837,0.766212452695854,,
b,99147,0.2635697783597082,-0.4111944807306403,0.8871002592912706,138,0.23599388432082447,-0.33453179522813176,0.28230355337107893,-0.4111944807306403,0.3519499018762076,523,2837,0.7602897045544611,,
b,99148,0.27932896275688157,-0.32188923547401815,0.8871002592912706,138,0.21189334863577858,-0.3012974770591398,0.32721822552211854,-0.32188923547401815,0.31996326806987496,523,2837,0.7568729168301808,,
b,99149,0.1720783973751192,-0.4112019627995657,0.8871002592912706,138,0.20935433501721912,-0.4112019627995657,0.1468252243395185,-0.3315196586027311,0.4211785694782753,523,2837,0.7702346985384083,,
b,99150,0.206671460957637,-0.4346043338120082,0.8871002592912706,138,0.16382732851172244,-0.34565649123439074,0.238171841004297,-0.4346043338120082,0.4589024995384974,523,2837,0.7673411724839426,,
b,99151,0.2270295769595463,-0.35405667867850305,0.8871002592912706,138,0.27874286251675695,-0.35405667867850305,0.19622621794854012,-0.2882403799433591,0.3770674456186016,523,2837,0.7683265796657521,,
b,99152,0.16130028335809232,-0.3702413952092592,0.8871002592912706,138,0.19927025198991832,-0.3702413952092592,0.13046232636770205,-0.34151680566436693,0.44398622669308074,523,2837,0.7595497132030314,,
b,99153,0.28085032616045535,-0.337438507269134,0.8871002592912706,138,0.1579446526011561,-0.337438507269134,0.37624692748456035,-0.2792476536880985,0.3891713524694658,523,2837,0.772197943016701,,
b,99154,0.26203366198329436,-0.31367751748554157,0.8871002592912706,138,0.17653080846653801,-0.31367751748554157,0.323059492873071,-0.26131570616614225,0.34536637914051777,523,2837,0.7642339628253528,,
b,99155,0.18275005101840658,-0.3689793259260159,0.8871002592912706,138,0.1301862991937348,-0.3689793259260159,0.22202332809846514,-0.2616177332620512,0.3384424455720599,523,2837,0.7700454893090026,,
b,99156,0.24824785056767085,-0.4369963180471859,0.8871002592912706,138,0.41543480643440867,-0.39631578015608576,0.14371254238780495,-0.4369963180471859,0.2932465872123161,523,2837,0.7655332285833915,,
b,99157,0.3007506164727123,-0.4050632427455173,0.8871002592912706,138,0.2293442748489234,-0.4050632427455173,0.35268149775956603,-0.23504148235555825,0.3248497783973936,523,2837,0.77206816276901,,
b,99158,0.13722072447109768,-0.38689734979725,0.8871002592912706,138,0.15071110116012232,-0.38689734979725,0.12723145851247253,-0.32039727770856236,0.2504121779515141,523,2837,0.760619927276978,,
b,99159,0.24513891870751703,-0.37771285430930057,0.8871002592912706,138,0.17187999599497217,-0.37771285430930057,0.301958110598038,-0.34730060477902325,0.5042720832008707,523,2837,0.7743262271258509,,
b,99160,0.3157357543682364,-0.3492150511272016,0.8871002592912706,138,0.2764116217101593,-0.3233878896458482,0.34458699217439537,-0.3492150511272016,0.33179938786854046,523,2837,0.7657461408433313,,
b,99161,0.24025210266385155,-0.29714565955359723,0.8871002592912706,138,0.20487884178086135,-0.29714565955359723,0.2673545474740475,-0.2397021784562316,0.34855586503825997,523,2837,0.7597799502039064,,
b,99162,0.20510117738054645,-0.35399743847258136,0.8871002592912706,138,0.17056712738006774,-0.35399743847258136,0.22929584878312959,-0.2924809142890644,0.38622186823099536,523,2837,0.7685000428240878,,
b,99163,0.24493306477517307,-0.38394171385296044,0.8871002592912706,138,0.2324056024592125,-0.38394171385296044,0.2528486820608007,-0.25882745017806813,0.4221221511599503,523,2837,0.7626225363548029,,
b,99164,0.23129135563566683,-0.352141590051404,0.8871002592912706,138,0.1719524023811243,-0.352141590051404,0.27386990427976743,-0.3398787791379032,0.3142084236244906,523,2837,0.7671170046746573,,
b,99165,0.25016537373222825,-0.42087568530255715,0.8871002592912706,138,0.2153133403967602,-0.42087568530255715,0.27525410536102535,-0.2986096049157302,0.4092769679184245,523,2837,0.7613949899244425,,
b,99166,0.2900033776372508,-0.4681218802407506,0.8871002592912706,138,0.32308195778828197,-0.4681218802407506,0.2698820859908362,-0.30291051504236477,0.3980300092142926,523,2837,0.7693141183649294,,
b,99167,0.253604957233442,-0.34549507831024745,0.8871002592912706,138,0.12750782043177766,-0.34549507831024745,0.35047008314685035,-0.24589324318902053,0.4234093822283613,523,2837,0.7618258905564083,,
b,99168,0.2633748705842216,-0.45138466341261113,0.8871002592912706,138,0.1829674155039418,-0.3737816931613256,0.32271715115212984,-0.45138466341261113,0.32762211750298137,523,2837,0.7710601003950042,,
b,99169,0.3221278164573891,-0.35552066537177984,0.8871002592912706,138,0.2855711973214532,-0.35552066537177984,0.3486315793760568,-0.3023520653147659,0.3550485150473129,523,2837,0.7687527157903747,,
b,99170,0.27465432400822976,-0.4028918445424963,0.8871002592912706,138,0.30220112521974074,-0.4028918445424963,0.25660549234435703,-0.348054325948281,0.407801181511255,523,2837,0.7705043285845862,,
b,99171,0.26964167460007005,-0.3767192778406999,0.8871002592912706,138,0.14713427643172539,-0.3767192778406999,0.36192104305515116,-0.21777419291857147,0.3404319010465531,523,2837,0.757559864282058,,
b,99172,0.141184816286281,-0.47226254325421335,0.8871002592912706,138,0.18452267953084123,-0.38848123200208884,0.11093956933654048,-0.47226254325421335,0.4092811498808658,523,2837,0.7636505829213511,,
b,99173,0.24278163811364672,-0.3062573912466931,0.8871002592912706,138,0.19433823161110086,-0.3062573912466931,0.27440669666276807,-0.2981664009649253,0.3591249231587996,523,2837,0.7676472880714929,,
b,99174,0.17613736190606977,-0.3686933286419368,0.8871002592912706,138,0.1958472387518111,-0.3686933286419368,0.16451302451859595,-0.24985256505627682,0.3556396042918578,523,2837,0.7602153303020738,,
b,99175,0.17090238762009768,-0.32063182897606574,0.8871002592912706,138,0.1379262621061046,-0.32063182897606574,0.19582805577775586,-0.29498208975136575,0.30491241120001833,523,2837,0.755856056293656,,
b,99176,0.22985147327138367,-0.37874599950179194,0.8871002592912706,138,0.17500597831778597,-0.37874599950179194,0.2705088623104295,-0.29900931141907133,0.3591961027812342,523,2837,0.7679852250322253,,
b,99177,0.14221047371456796,-0.42591893255063484,0.8871002592912706,138,0.11917028405799401,-0.42591893255063484,0.1599242282410871,-0.3400297365677029,0.3357393955284582,523,2837,0.7568222324922108,,
b,99178,0.1627052973986678,-0.35694196034691217,0.8871002592912706,138,0.2129599657788963,-0.35694196034691217,0.12959976320496525,-0.29616620564067614,0.41865933883432155,523,2837,0.767041720640325,,
b,99179,0.2440068827220634,-0.3763685646506817,0.8871002592912706,138,0.17346182424172585,-0.3763685646506817,0.29557648494013145,-0.2975927057684985,0.36714206730992743,523,2837,0.7585861061714056,,
b,99180,0.20506551459189715,-0.44057524948510696,0.8871002592912706,138,0.3318299569170935,-0.44057524948510696,0.12353052435277756,-0.3241416849400105,0.3495722290834114,523,2837,0.7670788221498164,,
b,99181,0.2808731139954659,-0.4467612592651185,0.8871002592912706,138,0.2586265777708534,-0.4467612592651185,0.2963111691356741,-0.33838922476051037,0.3424263333036468,523,2837,0.7562105018166657,,
b,99182,0.2288909192435118,-0.3868426616394954,0.8871002592912706,138,0.22753568940635316,-0.3868426616394954,0.22400567954569106,-0.3545745054513918,0.5113191026611186,523,2837,0.7620746476737449,,
b,99183,0.22949264825595672,-0.3846507678789114,0.8871002592912706,138,0.1735622456541357,-0.3846507678789114,0.27081539372359265,-0.28177638421917706,0.44867100624904727,523,2837,0.7638413304971252,,
b,99184,0.2263339415405099,-0.3852500271246183,0.8871002592912706,138,0.2714398938005933,-0.3852500271246183,0.19683493559422338,-0.286330315433237,0.3474023812361998,523,2837,0.7661448248674957,,
b,99185,0.187726658843957,-0.35006211725472575,0.8871002592912706,138,0.15397005379224638,-0.35006211725472575,0.21150174082741158,-0.330264305047725,0.29857336801351264,523,2837,0.7626400480261107,,
b,99186,0.3197791373717602,-0.37451860051610986,0.8871002592912706,138,0.22011114050865332,-0.36347266051327237,0.3953142063217814,-0.37451860051610986,0.3097789546069801,523,2837,0.7637355476628506,,
b,99187,0.2676395069002242,-0.37026046475895563,0.8871002592912706,138,0.17574005423556294,-0.37026046475895563,0.336288564463189,-0.24287982556969318,0.4001617574087395,523,2837,0.7641422930371823,,
b,99188,0.28525065468849387,-0.4121967431356453,0.8871002592912706,138,0.14819871355922376,-0.4121967431356453,0.3904941174603114,-0.36469209467265923,0.33145541745869334,523,2837,0.7616775751832432,,
b,99189,0.29784047397782554,-0.39656089944772593,0.8871002592912706,138,0.2866352351128645,-0.3521845305226099,0.303078697472843,-0.39656089944772593,0.3869484203612208,523,2837,0.7647628986712216,,
b,99190,0.23768223425093593,-0.3796937226807511,0.8871002592912706,138,0.25218172108104886,-0.3796937226807511,0.22699859845071502,-0.2522405905345625,0.32645183700005315,523,2837,0.7666964550549387,,
b,99191,0.19391845883574144,-0.35751068269684017,0.8871002592912706,138,0.306835807430329,-0.35751068269684017,0.12355042472302502,-0.27572029156602107,0.3702719653421891,523,2837,0.7617820174953281,,
b,99192,0.3015841248148492,-0.3894042169536433,0.8871002592912706,138,0.3309122928530859,-0.3894042169536433,0.27610615668894356,-0.2956643872392015,0.5262233184927906,523,2837,0.7717471130467364,,
b,99193,0.22280540615800093,-0.3045962160056154,0.8871002592912706,138,0.23613079381304813,-0.2966180023003287,0.21525319162840173,-0.3045962160056154,0.33045674968936867,523,2837,0.7609785614998068,,
b,99194,0.27825096831845975,-0.3600994779493105,0.8871002592912706,138,0.19184846267496014,-0.3600994779493105,0.33964395781015133,-0.3398131132686971,0.32946479423493213,523,2837,0.7631062375978794,,
b,99195,0.22229320250200146,-0.3881472834629588,0.8871002592912706,138,0.2456174859668916,-0.3881472834629588,0.20479745534870664,-0.28764625577932634,0.33023633305535033,523,2837,0.7703321215654158,,
b,99196,0.23513655839198577,-0.3638754786065411,0.8871002592912706,138,0.23356737723256504,-0.3638754786065411,0.23700082072020434,-0.3620474310082498,0.3223377301828886,523,2837,0.7684189396257953,,
b,99197,0.2878971181585743,-0.3716917304200519,0.8871002592912706,138,0.19018143200935067,-0.3716917304200519,0.3562948978282805,-0.2519905207196651,0.3621996290898711,523,2837,0.7669730124785173,,
b,99198,0.2365050205191923,-0.3717224231712065,0.8871002592912706,138,0.23565430636140206,-0.3717224231712065,0.23242951520320054,-0.3068338997575623,0.5158081938346222,523,2837,0.7574085234335299,,
b,99199,0.19691689326958683,-0.3608336441875391,0.8871002592912706,138,0.15112466551898573,-0.3608336441875391,0.2323917560663027,-0.2971446213904478,0.35882786057973715,523,2837,0.7652021760495419,,
