族,格,年化,回落,錨年化,錨回落,錨出處,格捨入,錨捨入,註,新判準標籤,捨入內不定,比值,錨比值,年化差pp,回落差pp（負＝比0050深）,年化波動
P11,B｜var｜0.35,0.1974663167307084,-0.5568958812981067,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,不合格,False,0.3545839058288969,0.7217647058823529,-4.793368326929159,-21.689588129810673,未存
P11,B｜var｜0.5,0.2134696837961553,-0.5281982472419608,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,不合格,False,0.4041468992197689,0.7217647058823529,-3.1930316203844704,-18.81982472419608,未存
P11,B｜var｜0.75,0.2342660893012981,-0.4565818052877198,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,不合格,False,0.5130867822331924,0.7217647058823529,-1.1133910698701899,-11.658180528771977,未存
P11,B｜fix｜0.25,0.289037260496998,-0.42403705852759,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,另列,False,0.6816320759809058,0.7217647058823529,4.363726049699801,-8.403705852758996,未存
P11,B｜fix｜0.35,0.278221001319214,-0.4085483252908655,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,另列,False,0.6809990008431314,0.7217647058823529,3.2821001319214007,-6.854832529086546,未存
P11,B｜fix｜0.5,0.2523986783385942,-0.4036494116679796,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,另列,False,0.6252918276174867,0.7217647058823529,0.6998678338594189,-6.364941166797955,未存
P11,B｜fix｜0.75,0.2247050475519008,-0.3941475030010406,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,不合格,False,0.5701039479915404,0.7217647058823529,-2.0694952448099215,-5.4147503001040596,未存
P11,C｜var｜0.25,0.235035546327,-0.506756540092556,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,不合格,False,0.46380367638486164,0.7217647058823529,-1.0364453673000011,-16.6756540092556,未存
P11,C｜var｜0.35,0.2362332370379922,-0.4718364051676336,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,不合格,False,0.5006676772939203,0.7217647058823529,-0.9166762962007802,-13.183640516763356,未存
P11,C｜var｜0.5,0.2473736595756901,-0.4521860939761709,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,另列,False,0.54706162544823,0.7217647058823529,0.19736595756900954,-11.218609397617085,未存
P11,C｜var｜0.75,0.2545849724882981,-0.4330750769814397,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,另列,False,0.5878541297337432,0.7217647058823529,0.9184972488298082,-9.307507698143969,未存
P11,C｜fix｜0.25,0.2442186004396543,-0.4791176268135948,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,不合格,False,0.5097257683125689,0.7217647058823529,-0.11813995603457139,-13.91176268135948,未存
P11,C｜fix｜0.35,0.2475066861298908,-0.438572911286282,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,另列,False,0.5643455848743216,0.7217647058823529,0.2106686129890789,-9.857291128628198,未存
P11,C｜fix｜0.5,0.2623218646241223,-0.401598024973557,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,另列,False,0.6531951063290083,0.7217647058823529,1.6921864624122318,-6.159802497355699,未存
P11,C｜fix｜0.75,0.2784780121741194,-0.394558890756297,0.2454,-0.34,resultsp11/P11_REPORT.md 66 行,0.0,"(5e-05, 0.0005)",,另列,False,0.705795810709849,0.7217647058823529,3.3078012174119378,-5.4558890756297,未存
P6,不排除④｜N5,0.2761676274130371,-0.4299718028848225,0.2454,-0.34,resultsp6/P6_REPORT.md 11 行,0.0,"(5e-05, 0.0005)",,另列,False,0.6422924144330802,0.7217647058823529,3.076762741303707,-8.997180288482248,未存
P6,不排除④｜N8,0.277810573986445,-0.4156584993033577,0.2454,-0.34,resultsp6/P6_REPORT.md 11 行,0.0,"(5e-05, 0.0005)",,另列,False,0.6683625487077844,0.7217647058823529,3.241057398644498,-7.565849930335766,未存
P6,不排除④｜N10,0.2495886046481545,-0.4114097970574029,0.2454,-0.34,resultsp6/P6_REPORT.md 11 行,0.0,"(5e-05, 0.0005)",,另列,False,0.6066666531359487,0.7217647058823529,0.4188604648154487,-7.1409797057402855,未存
P6,不排除④｜N20,0.2227997578011814,-0.3867916784243852,0.2454,-0.34,resultsp6/P6_REPORT.md 11 行,0.0,"(5e-05, 0.0005)",,不合格,False,0.5760200392851446,0.7217647058823529,-2.260024219881862,-4.6791678424385195,未存
P6,排除④｜N5,0.3016116331073467,-0.4441153646764824,0.2454,-0.34,resultsp6/P6_REPORT.md 11 行,0.0,"(5e-05, 0.0005)",,另列,False,0.6791290216384585,0.7217647058823529,5.6211633107346675,-10.411536467648236,未存
P6,排除④｜N8,0.2876415765178411,-0.423878595797039,0.2454,-0.34,resultsp6/P6_REPORT.md 11 行,0.0,"(5e-05, 0.0005)",,另列,False,0.6785942469611493,0.7217647058823529,4.224157651784111,-8.3878595797039,未存
P6,排除④｜N10,0.2681651304524043,-0.4116571138074825,0.2454,-0.34,resultsp6/P6_REPORT.md 11 行,0.0,"(5e-05, 0.0005)",,另列,False,0.6514283889621197,0.7217647058823529,2.2765130452404305,-7.165711380748246,未存
P6,排除④｜N20,0.2274641232030952,-0.392533594603164,0.2454,-0.34,resultsp6/P6_REPORT.md 11 行,0.0,"(5e-05, 0.0005)",,不合格,False,0.5794768303412411,0.7217647058823529,-1.7935876796904808,-5.253359460316398,未存
P13,W0｜全窗,0.2828638811341636,-0.4207179990427505,0.24020209886370614,-0.3395700527611012,P13_REPORT.md 35 行（+24.02%）；回落取釘死值,0.0,0.0,,另列,False,0.6723360583045104,0.7073712681980713,4.266178227045748,-8.114794628164928,未存
P13,W1｜全窗,0.2846459419999868,-0.4016369715214389,0.24020209886370614,-0.3395700527611012,P13_REPORT.md 35 行（+24.02%）；回落取釘死值,0.0,0.0,,合格,False,0.7087144914018273,0.7073712681980713,4.444384313628063,-6.206691876033771,未存
P14,w=0.00（＝0050 本身）,0.2402020988637061,-0.3395700527611012,0.24020209886370614,-0.3395700527611012,resultsp14/w_summary.csv w=0 列,0.0,0.0,,不合格,False,0.7073712681980713,0.7073712681980713,-2.7755575615628914e-15,0.0,未存
P14,w=0.25,0.251811444969331,-0.3144239936121483,0.24020209886370614,-0.3395700527611012,resultsp14/w_summary.csv w=0 列,0.0,0.0,,合格,False,0.800865869288424,0.7073712681980713,1.1609346105624863,2.5146059148952906,未存
P14,w=0.50（＝各半混 0050）,0.2625773543923834,-0.3415766621879117,0.24020209886370614,-0.3395700527611012,resultsp14/w_summary.csv w=0 列,0.0,0.0,,合格,False,0.7687215886193407,0.7073712681980713,2.237525552867725,-0.2006609426810524,未存
P14,w=0.75,0.272619961382907,-0.3751920045283324,0.24020209886370614,-0.3395700527611012,resultsp14/w_summary.csv w=0 列,0.0,0.0,,合格,False,0.726614528275003,0.7073712681980713,3.241786251920087,-3.5621951767231206,未存
P14,w=1.00,0.2820350701063953,-0.4143242693545859,0.24020209886370614,-0.3395700527611012,resultsp14/w_summary.csv w=0 列,0.0,0.0,,另列,False,0.6807109574964936,0.7073712681980713,4.183297124268915,-7.475421659348469,未存
P15,G0,0.2820350701063953,-0.4143242693545859,0.24020209886370614,-0.3395700527611012,P15_REPORT.md 52 行,0.0,0.0,,另列,False,0.6807109574964936,0.7073712681980713,4.183297124268915,-7.475421659348469,未存
P15,G1,0.1762668674691921,-0.4389862294933151,0.24020209886370614,-0.3395700527611012,P15_REPORT.md 52 行,0.0,0.0,,不合格,False,0.4015316554978094,0.7073712681980713,-6.393523139451404,-9.941617673221392,未存
P16,E0,0.2820350701063953,-0.4143242693545859,0.24020209886370614,-0.3395700527611012,P16_REPORT.md 268 行,0.0,0.0,,另列,False,0.6807109574964936,0.7073712681980713,4.183297124268915,-7.475421659348469,未存
P16,E1,-0.1094501517252252,-0.7420179527255597,0.24020209886370614,-0.3395700527611012,P16_REPORT.md 268 行,0.0,0.0,,不合格,False,-0.14750337417470283,0.7073712681980713,-34.96522505889313,-40.24478999644585,未存
P16,E1a,0.211776881178017,-0.4493459649095486,0.24020209886370614,-0.3395700527611012,P16_REPORT.md 268 行,0.0,0.0,,不合格,False,0.47130028467184915,0.7073712681980713,-2.842521768568915,-10.97759121484474,未存
P16,E1b,0.071608548515069,-0.5527382440548572,0.24020209886370614,-0.3395700527611012,P16_REPORT.md 268 行,0.0,0.0,,不合格,False,0.12955236820552282,0.7073712681980713,-16.859355034863714,-21.316819129375595,未存
P16,E1c,-0.0003182835508715,-0.4621863078103821,0.24020209886370614,-0.3395700527611012,P16_REPORT.md 268 行,0.0,0.0,,不合格,False,-0.00068864772818428,0.7073712681980713,-24.052038241457762,-12.261625504928093,未存
P17,R_eq（判定格）,0.26793188272140567,-0.3270196253806906,0.24020209886370614,-0.3395700527611012,P17_REPORT.md 15 行（W0 逐位元）,0.0,0.0,,合格,False,0.8193143833783687,0.7073712681980713,2.772978385769953,1.2550427380410567,未存
P17,W_fix（w＝0.5 各半混 0050；事後比判準）,0.2689738167220883,-0.3320392068029371,0.24020209886370614,-0.3395700527611012,P17_REPORT.md 15 行（W0 逐位元）,0.0,0.0,,合格,False,0.8100664355632026,0.7073712681980713,2.8771717858382173,0.7530845958164112,未存
D4,S1′｜tradable off,0.20092464864754794,-0.3902877216157301,0.24020209886370614,-0.3395700527611012,D4 交件未印 0050 值 ⇒ 取釘死窗,0.0,0.0,年化約 20%，對 24.0～24.9 任一錨標籤都不變,不合格,False,0.5148116056937465,0.7073712681980713,-3.927745021615819,-5.071766885462892,未存
D4,S1′｜tradable on,0.2005718897856481,-0.388223586915479,0.24020209886370614,-0.3395700527611012,D4 交件未印 0050 值 ⇒ 取釘死窗,0.0,0.0,年化約 20%，對 24.0～24.9 任一錨標籤都不變,不合格,False,0.5166401438388519,0.7073712681980713,-3.963020907805803,-4.865353415437779,未存
P1,AND｜N2｜d=inf｜null,0.1938671854656903,-0.8021525281166901,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,不合格,False,0.24168369315104643,0.7088235294117646,-4.71328145343097,-46.21525281166901,未存
P1,AND｜N2｜d=inf｜relvol,0.3194507399703505,-0.8247429259395476,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,另列,False,0.38733371323728794,0.7088235294117646,7.845073997035051,-48.47429259395476,未存
P1,AND｜N3｜d=inf｜null,0.2310109042210593,-0.6535671696379288,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,不合格,False,0.35346161030248435,0.7088235294117646,-0.9989095778940693,-31.35671696379288,未存
P1,AND｜N3｜d=inf｜relvol,0.2938557650119877,-0.7353547260445153,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,另列,False,0.3996109015204709,0.7088235294117646,5.2855765011987685,-39.535472604451535,未存
P1,AND｜N5｜d=inf｜null,0.2184687249254988,-0.5084223814964709,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,不合格,False,0.4296992675311939,0.7088235294117646,-2.2531275074501202,-16.842238149647088,未存
P1,AND｜N5｜d=inf｜relvol,0.2944533424998166,-0.4964841921947555,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,另列,False,0.593076974310416,0.7088235294117646,5.34533424998166,-15.648419219475546,未存
P1,AND｜N8｜d=inf｜null,0.2615694714190694,-0.460401021018164,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,另列,False,0.5681339950997846,0.7088235294117646,2.0569471419069396,-12.040102101816396,未存
P1,AND｜N8｜d=inf｜relvol,0.3196071538715821,-0.4326122780650668,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,合格,False,0.7387842880952902,0.7088235294117646,7.860715387158212,-9.261227806506678,未存
P1,AND｜N10｜d=inf｜null,0.2941299846502553,-0.4478599060924928,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,另列,False,0.6567455149457184,0.7088235294117646,5.312998465025531,-10.78599060924928,未存
P1,AND｜N10｜d=inf｜relvol,0.3341523859890154,-0.4446988844436075,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,合格,False,0.7514126922245281,0.7088235294117646,9.315238598901542,-10.469888444360748,未存
P1,AND｜N20｜d=inf｜null,0.3468610816022462,-0.3268517340976916,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,合格,False,1.0612184223522403,0.7088235294117646,10.586108160224622,1.3148265902308442,未存
P1,AND｜N20｜d=inf｜relvol,0.3500940666982239,-0.3169750973808795,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,合格,False,1.1044844519049029,0.7088235294117646,10.909406669822392,2.3024902619120544,未存
P1,AND｜N30｜d=inf｜null,0.3170872318131121,-0.3394896742169383,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,合格,False,0.9340114174149793,0.7088235294117646,7.608723181311211,0.05103257830617047,未存
P1,AND｜N30｜d=inf｜relvol,0.3414952728145022,-0.3436426970693942,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,合格,False,0.9937509969709661,0.7088235294117646,10.04952728145022,-0.3642697069394185,未存
P1,AND｜N40｜d=inf｜null,0.3231462657135755,-0.2610274251110452,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,合格,False,1.2379782146496827,0.7088235294117646,8.214626571357552,7.897257488895482,未存
P1,AND｜N40｜d=inf｜relvol,0.33687393903265,-0.2613373653828703,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,合格,False,1.289038551908241,0.7088235294117646,9.587393903265001,7.8662634617129745,未存
P1,AND｜N8｜d=1.0｜null,0.2814511636679452,-0.4580298811427668,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,另列,False,0.6144821009619186,0.7088235294117646,4.045116366794521,-11.80298811427668,未存
P1,AND｜N8｜d=1.0｜relvol,0.4044783372406753,-0.4016933288521341,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,合格,False,1.0069331706267055,0.7088235294117646,16.347833724067527,-6.169332885213407,未存
P1,AND｜N8｜d=2.0｜null,0.2710899785231117,-0.460827037613491,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,另列,False,0.5882683879119148,0.7088235294117646,3.0089978523111682,-12.082703761349094,未存
P1,AND｜N8｜d=2.0｜relvol,0.3458680410720658,-0.4325929341181826,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,合格,False,0.7995230938690646,0.7088235294117646,10.486804107206583,-9.259293411818259,未存
P1,AND｜N8｜d=3.0｜null,0.2615694714190694,-0.460401021018164,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,另列,False,0.5681339950997846,0.7088235294117646,2.0569471419069396,-12.040102101816396,未存
P1,AND｜N8｜d=3.0｜relvol,0.3196071538715821,-0.4326122780650668,0.241,-0.34,resultsp1/summary.md AND 0050 行（2017-02-13 起）,0.0,0.0005,,合格,False,0.7387842880952902,0.7088235294117646,7.860715387158212,-9.261227806506678,未存
P1,S｜N2｜d=inf｜null,0.1722012339487947,-0.6164715251210127,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.27933363818384277,0.7294117647058823,-7.579876605120531,-27.647152512101265,未存
P1,S｜N2｜d=inf｜relvol,0.017403446699604,-0.8498797697750956,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.020477539669181075,0.7294117647058823,-23.0596553300396,-50.98797697750956,未存
P1,S｜N3｜d=inf｜null,0.2068233508897405,-0.5554979095778989,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.3723206646212178,0.7294117647058823,-4.11766491102595,-21.549790957789888,未存
P1,S｜N3｜d=inf｜relvol,0.1699318337605759,-0.5963316418955996,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.28496196046280914,0.7294117647058823,-7.806816623942408,-25.63316418955996,未存
P1,S｜N5｜d=inf｜null,0.2303264938099301,-0.4916394300589004,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.4684866178905464,0.7294117647058823,-1.767350619006991,-15.163943005890035,未存
P1,S｜N5｜d=inf｜relvol,0.299694617995575,-0.4998430374727183,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,另列,False,0.5995774583774861,0.7294117647058823,5.169461799557501,-15.984303747271827,未存
P1,S｜N8｜d=inf｜null,0.2430813070405749,-0.4486368612367364,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.5418219679285469,0.7294117647058823,-0.4918692959425097,-10.863686123673638,未存
P1,S｜N8｜d=inf｜relvol,0.2244396273130424,-0.4710583054213225,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.47645827433676136,0.7294117647058823,-2.3560372686957596,-13.105830542132246,未存
P1,S｜N10｜d=inf｜null,0.2528731148424146,-0.4212508298566667,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,另列,False,0.600291078188395,0.7294117647058823,0.4873114842414594,-8.125082985666666,未存
P1,S｜N10｜d=inf｜relvol,0.2200423706089629,-0.4857101947780382,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.45303222574835755,0.7294117647058823,-2.79576293910371,-14.571019477803816,未存
P1,S｜N20｜d=inf｜null,0.2268897113851037,-0.4009660548563121,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.5658576546246804,0.7294117647058823,-2.1110288614896304,-6.096605485631207,未存
P1,S｜N20｜d=inf｜relvol,0.2515906093111946,-0.3976400260709369,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,另列,False,0.6327094679002766,0.7294117647058823,0.35906093111945925,-5.764002607093688,未存
P1,S｜N30｜d=inf｜null,0.2280778930007446,-0.3848677567720774,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.5926136679093505,0.7294117647058823,-1.9922106999255396,-4.4867756772077385,未存
P1,S｜N30｜d=inf｜relvol,0.257910706445382,-0.354072148279991,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,另列,True,0.7284128607637135,0.7294117647058823,0.9910706445382,-1.4072148279990981,未存
P1,S｜N40｜d=inf｜null,0.2258099565130674,-0.3703962574805193,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.6096442713785889,0.7294117647058823,-2.21900434869326,-3.039625748051927,未存
P1,S｜N40｜d=inf｜relvol,0.2068486103019404,-0.307998229228683,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.6715902582295664,0.7294117647058823,-4.115138969805959,3.200177077131705,未存
P1,S｜N8｜d=1.0｜null,0.2105077667530106,-0.4388796319055739,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.47964806623402817,0.7294117647058823,-3.7492233246989386,-9.887963190557386,未存
P1,S｜N8｜d=1.0｜relvol,0.2206145430688735,-0.4683393124951385,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.47105706735042346,0.7294117647058823,-2.738545693112651,-12.833931249513848,未存
P1,S｜N8｜d=2.0｜null,0.24551884135923,-0.4357270360581336,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.5634693765627926,0.7294117647058823,-0.24811586407700037,-9.57270360581336,未存
P1,S｜N8｜d=2.0｜relvol,0.1649925424217511,-0.4870342111585968,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.338769923429513,0.7294117647058823,-8.30074575782489,-14.703421115859678,未存
P1,S｜N8｜d=3.0｜null,0.2496937815459482,-0.4525222846530609,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,另列,False,0.5517822878875083,0.7294117647058823,0.16937815459482086,-11.252228465306086,未存
P1,S｜N8｜d=3.0｜relvol,0.2339891205442721,-0.4787589300726488,0.248,-0.34,resultsp1/summary.md S 0050 行（2016-01-12 起）,0.0,0.0005,,不合格,False,0.4887410048075044,0.7294117647058823,-1.4010879455727903,-13.875893007264878,未存
P3 乙臂（閒置放 0050）,主格｜N30｜d=inf｜null,0.3358115564447403,-0.3761722535618528,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,合格,False,0.8927068736863227,0.7088235294117646,9.481155644474033,-3.617225356185277,未存
P3 乙臂（閒置放 0050）,主格｜N40｜d=inf｜null,0.3543996819775005,-0.3370871939116945,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,合格,False,1.0513590797232757,0.7088235294117646,11.33996819775005,0.29128060883055196,未存
P3 乙臂（閒置放 0050）,主格｜N40｜d=inf｜relvol,0.3681790809396463,-0.3319007689758964,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,合格,False,1.109304693917068,0.7088235294117646,12.717908093964631,0.8099231024103648,未存
P3 乙臂（閒置放 0050）,N≤8｜N2｜d=inf｜null,0.1887207693675159,-0.8020411000966292,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,不合格,False,0.23530062155764708,0.7088235294117646,-5.227923063248411,-46.20411000966292,未存
P3 乙臂（閒置放 0050）,N≤8｜N2｜d=inf｜relvol,0.3121295706298062,-0.8231518924235687,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,另列,False,0.3791883047378015,0.7088235294117646,7.112957062980618,-48.315189242356865,未存
P3 乙臂（閒置放 0050）,N≤8｜N3｜d=inf｜null,0.2281697928075716,-0.6744115944279758,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,不合格,False,0.33832424396721894,0.7088235294117646,-1.283020719242839,-33.44115944279758,未存
P3 乙臂（閒置放 0050）,N≤8｜N3｜d=inf｜relvol,0.2862180597184109,-0.7530674955071305,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,另列,False,0.38006959724860523,0.7088235294117646,4.521805971841092,-41.30674955071304,未存
P3 乙臂（閒置放 0050）,N≤8｜N5｜d=inf｜null,0.2190126284844655,-0.5397657251467471,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,不合格,False,0.4057549753180829,0.7088235294117646,-2.1987371515534484,-19.97657251467471,未存
P3 乙臂（閒置放 0050）,N≤8｜N5｜d=inf｜relvol,0.2954240279622051,-0.5304380660470402,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,另列,False,0.5569434904319374,0.7088235294117646,5.442402796220513,-19.043806604704024,未存
P3 乙臂（閒置放 0050）,N≤8｜N8｜d=inf｜null,0.259819266573391,-0.4870430518603141,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,另列,False,0.5334626283672109,0.7088235294117646,1.8819266573391003,-14.704305186031409,未存
P3 乙臂（閒置放 0050）,N≤8｜N8｜d=inf｜relvol,0.3179868464159168,-0.4623769878322044,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,另列,False,0.6877220423679768,0.7088235294117646,7.698684641591679,-12.237698783220436,未存
P3 乙臂（閒置放 0050）,N≤8｜N8｜d=1.0｜null,0.28386698444392,-0.47907188451535,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,另列,False,0.5925352616572191,0.7088235294117646,4.286698444392001,-13.907188451534996,未存
P3 乙臂（閒置放 0050）,N≤8｜N8｜d=1.0｜relvol,0.4094689846338495,-0.4049919738089181,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,合格,False,1.0110545667925848,0.7088235294117646,16.846898463384953,-6.4991973808918075,未存
P3 乙臂（閒置放 0050）,N≤8｜N8｜d=2.0｜null,0.2704656816438014,-0.4893038065940479,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,另列,False,0.5527561363694723,0.7088235294117646,2.9465681643801425,-14.930380659404785,未存
P3 乙臂（閒置放 0050）,N≤8｜N8｜d=2.0｜relvol,0.3470918585888016,-0.4623739670310608,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,合格,False,0.75067344473891,0.7088235294117646,10.60918585888016,-12.237396703106079,未存
P3 乙臂（閒置放 0050）,N≤8｜N8｜d=3.0｜null,0.259819266573391,-0.4870430518603141,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,另列,False,0.5334626283672109,0.7088235294117646,1.8819266573391003,-14.704305186031409,未存
P3 乙臂（閒置放 0050）,N≤8｜N8｜d=3.0｜relvol,0.3179868464159168,-0.4623769878322044,0.241,-0.34,PREREGP3.md 103 行（2017-02-13～2026-09-11）,0.0,0.0005,,另列,False,0.6877220423679768,0.7088235294117646,7.698684641591679,-12.237698783220436,未存
PREREGI,Δ_β,,,0.24020209886370614,-0.3395700527611012,—,0.0,0.0,反事實回落拆解量，不是一條權益曲線 ⇒ 新判準無從套用,—（無從套用）,False,,,,,未存
PREREGI,Δ_ind,,,0.24020209886370614,-0.3395700527611012,—,0.0,0.0,反事實回落拆解量，不是一條權益曲線 ⇒ 新判準無從套用,—（無從套用）,False,,,,,未存
PREREGI,Δ_stk,,,0.24020209886370614,-0.3395700527611012,—,0.0,0.0,反事實回落拆解量，不是一條權益曲線 ⇒ 新判準無從套用,—（無從套用）,False,,,,,未存
PREREGI,Δ_vol,,,0.24020209886370614,-0.3395700527611012,—,0.0,0.0,反事實回落拆解量，不是一條權益曲線 ⇒ 新判準無從套用,—（無從套用）,False,,,,,未存
PREREGA,A 單一路徑,0.1764,-0.3323,0.24020209886370614,-0.3395700527611012,AFC_REPORT.md 14 行,5e-05,0.0,,不合格,False,0.5308456214264219,0.7073712681980713,-6.380209886370613,0.7270052761101209,未存
PREREGF,F 200 顆中位,0.26138208246620614,-0.4026648661819969,0.24020209886370614,-0.3395700527611012,AFC_REPORT.md 14 行,0.0,0.0,,另列,False,0.6491305907679226,0.7073712681980713,2.1179983602500005,-6.3094813420895735,未存
