sid,k,j,n,nb,last,路徑,上限是資料尾
3071,2720,-1,2833,2843,2832,cap_抱到上限,True
3071,2739,-1,2833,2843,2832,cap_抱到上限,True
3071,2762,-1,2833,2843,2832,cap_抱到上限,True
3071,2782,-1,2833,2843,2832,cap_抱到上限,True
3078,1367,-1,2855,2865,1487,cap_抱到上限,False
3078,1390,-1,2855,2865,1510,cap_抱到上限,False
3078,1408,-1,2855,2865,1528,cap_抱到上限,False
3078,1430,-1,2855,2865,1550,cap_抱到上限,False
3078,1452,-1,2855,2865,1572,cap_抱到上限,False
3078,1492,-1,2855,2865,1612,cap_抱到上限,False
3078,1527,-1,2855,2865,1647,cap_抱到上限,False
3078,2519,-1,2855,2865,2639,cap_抱到上限,False
3081,1322,-1,2725,2735,1442,cap_抱到上限,False
3081,1342,-1,2725,2735,1462,cap_抱到上限,False
3081,2369,-1,2725,2735,2489,cap_抱到上限,False
3083,611,-1,2855,2865,731,cap_抱到上限,False
3083,922,-1,2855,2865,1042,cap_抱到上限,False
3083,944,-1,2855,2865,1064,cap_抱到上限,False
3083,2258,-1,2855,2865,2378,cap_抱到上限,False
3083,2321,-1,2855,2865,2441,cap_抱到上限,False
3090,762,-1,2854,2864,882,cap_抱到上限,False
3090,1492,-1,2854,2864,1612,cap_抱到上限,False
3090,2519,-1,2854,2864,2639,cap_抱到上限,False
3094,1547,-1,2855,2865,1667,cap_抱到上限,False
3094,1834,-1,2855,2865,1954,cap_抱到上限,False
3105,553,-1,2839,2849,673,cap_抱到上限,False
3105,574,-1,2839,2849,694,cap_抱到上限,False
3105,595,-1,2839,2849,715,cap_抱到上限,False
3105,618,-1,2839,2849,738,cap_抱到上限,False
3105,639,-1,2839,2849,759,cap_抱到上限,False
3105,659,-1,2839,2849,779,cap_抱到上限,False
3105,1108,-1,2839,2849,1228,cap_抱到上限,False
3105,1659,-1,2839,2849,1779,cap_抱到上限,False
3105,1681,-1,2839,2849,1801,cap_抱到上限,False
3114,632,-1,2853,2863,752,cap_抱到上限,False
3114,653,-1,2853,2863,773,cap_抱到上限,False
3114,900,-1,2853,2863,1020,cap_抱到上限,False
3114,920,-1,2853,2863,1040,cap_抱到上限,False
3114,942,-1,2853,2863,1062,cap_抱到上限,False
3114,1695,-1,2853,2863,1815,cap_抱到上限,False
3114,1715,-1,2853,2863,1835,cap_抱到上限,False
3122,1540,-1,2825,2835,1660,cap_抱到上限,False
3122,1560,-1,2825,2835,1680,cap_抱到上限,False
3122,1582,-1,2825,2835,1702,cap_抱到上限,False
3128,1716,-1,2854,2864,1836,cap_抱到上限,False
3131,1345,-1,2854,2864,1465,cap_抱到上限,False
3131,1471,-1,2854,2864,1591,cap_抱到上限,False
3131,1611,-1,2854,2864,1731,cap_抱到上限,False
3131,2180,-1,2854,2864,2300,cap_抱到上限,False
3131,2518,-1,2854,2864,2638,cap_抱到上限,False
3131,2644,-1,2854,2864,2764,cap_抱到上限,False
3131,2686,-1,2854,2864,2806,cap_抱到上限,False
3141,1442,-1,2845,2855,1562,cap_抱到上限,False
3141,2774,-1,2845,2855,2844,cap_抱到上限,True
3141,2794,-1,2845,2855,2844,cap_抱到上限,True
3147,781,-1,2024,2034,901,cap_抱到上限,False
3147,1510,-1,2024,2034,1630,cap_抱到上限,False
3147,1532,-1,2024,2034,1652,cap_抱到上限,False
3147,1668,-1,2024,2034,1788,cap_抱到上限,False
3152,1284,-1,2850,2792,1404,cap_抱到上限,False
3152,1303,-1,2850,2792,1423,cap_抱到上限,False
3152,1326,-1,2850,2792,1446,cap_抱到上限,False
3152,1346,-1,2850,2792,1466,cap_抱到上限,False
3152,1367,-1,2850,2792,1487,cap_抱到上限,False
3152,1390,-1,2850,2792,1510,cap_抱到上限,False
3152,1408,-1,2850,2792,1528,cap_抱到上限,False
3152,1452,-1,2850,2792,1572,cap_抱到上限,False
3152,1472,-1,2850,2792,1592,cap_抱到上限,False
3152,1492,-1,2850,2792,1612,cap_抱到上限,False
3152,1527,-1,2850,2792,1647,cap_抱到上限,False
3152,1547,-1,2850,2792,1667,cap_抱到上限,False
3162,1854,-1,2788,2798,1974,cap_抱到上限,False
3162,1875,-1,2788,2798,1995,cap_抱到上限,False
3162,1929,-1,2788,2798,2049,cap_抱到上限,False
3162,2136,-1,2788,2798,2256,cap_抱到上限,False
3162,2558,-1,2788,2798,2678,cap_抱到上限,False
3162,2578,-1,2788,2798,2698,cap_抱到上限,False
3162,2600,-1,2788,2798,2720,cap_抱到上限,False
3162,2620,-1,2788,2798,2740,cap_抱到上限,False
3162,2642,-1,2788,2798,2762,cap_抱到上限,False
3162,2675,-1,2788,2798,2787,cap_抱到上限,True
3162,2717,-1,2788,2798,2787,cap_抱到上限,True
3162,2737,-1,2788,2798,2787,cap_抱到上限,True
3163,1303,-1,2855,2865,1423,cap_抱到上限,False
3163,1326,-1,2855,2865,1446,cap_抱到上限,False
3163,1390,-1,2855,2865,1510,cap_抱到上限,False
3163,1814,-1,2855,2865,1934,cap_抱到上限,False
3167,1527,-1,2855,2865,1647,cap_抱到上限,False
3167,1547,-1,2855,2865,1667,cap_抱到上限,False
3167,2519,-1,2855,2865,2639,cap_抱到上限,False
3169,569,-1,2848,1370,689,cap_抱到上限,False
3176,1081,-1,2855,2865,1201,cap_抱到上限,False
3176,1635,-1,2855,2865,1755,cap_抱到上限,False
3176,1697,-1,2855,2865,1817,cap_抱到上限,False
3178,334,-1,1904,1914,454,cap_抱到上限,False
3178,640,-1,1904,1914,760,cap_抱到上限,False
3178,884,-1,1904,1914,1004,cap_抱到上限,False
3178,1107,-1,1904,1914,1227,cap_抱到上限,False
3188,2701,-1,2814,2824,2813,cap_抱到上限,True
3189,1430,-1,2855,2865,1550,cap_抱到上限,False
3189,1452,-1,2855,2865,1572,cap_抱到上限,False
3189,1635,-1,2855,2865,1755,cap_抱到上限,False
3189,1653,-1,2855,2865,1773,cap_抱到上限,False
3189,1697,-1,2855,2865,1817,cap_抱到上限,False
3189,1771,-1,2855,2865,1891,cap_抱到上限,False
3189,1792,-1,2855,2865,1912,cap_抱到上限,False
3189,1814,-1,2855,2865,1934,cap_抱到上限,False
3189,2499,-1,2855,2865,2619,cap_抱到上限,False
3189,2519,-1,2855,2865,2639,cap_抱到上限,False
3189,2583,-1,2855,2865,2703,cap_抱到上限,False
3189,2606,-1,2855,2865,2726,cap_抱到上限,False
3189,2625,-1,2855,2865,2745,cap_抱到上限,False
3189,2645,-1,2855,2865,2765,cap_抱到上限,False
3205,2742,-1,2855,2865,2854,cap_抱到上限,True
3207,2583,-1,2751,2761,2703,cap_抱到上限,False
3209,634,-1,2855,2865,754,cap_抱到上限,False
3209,1430,-1,2855,2865,1550,cap_抱到上限,False
3209,1492,-1,2855,2865,1612,cap_抱到上限,False
3209,1547,-1,2855,2865,1667,cap_抱到上限,False
3209,1635,-1,2855,2865,1755,cap_抱到上限,False
3209,1653,-1,2855,2865,1773,cap_抱到上限,False
3209,1792,-1,2855,2865,1912,cap_抱到上限,False
3209,1857,-1,2855,2865,1977,cap_抱到上限,False
3209,2014,-1,2855,2865,2134,cap_抱到上限,False
3209,2098,-1,2855,2865,2218,cap_抱到上限,False
3209,2742,-1,2855,2865,2854,cap_抱到上限,True
3209,2761,-1,2855,2865,2854,cap_抱到上限,True
3211,922,-1,2855,2865,1042,cap_抱到上限,False
3211,965,-1,2855,2865,1085,cap_抱到上限,False
3211,1165,-1,2855,2865,1285,cap_抱到上限,False
3211,1390,-1,2855,2865,1510,cap_抱到上限,False
3211,1635,-1,2855,2865,1755,cap_抱到上限,False
3211,1697,-1,2855,2865,1817,cap_抱到上限,False
3213,655,-1,2855,2865,775,cap_抱到上限,False
3213,1570,-1,2855,2865,1690,cap_抱到上限,False
3213,2606,-1,2855,2865,2726,cap_抱到上限,False
3217,653,-1,2853,2863,773,cap_抱到上限,False
3217,673,-1,2853,2863,793,cap_抱到上限,False
3217,1282,-1,2853,2863,1402,cap_抱到上限,False
3217,1301,-1,2853,2863,1421,cap_抱到上限,False
3217,1490,-1,2853,2863,1610,cap_抱到上限,False
3217,1610,-1,2853,2863,1730,cap_抱到上限,False
3217,2361,-1,2853,2863,2481,cap_抱到上限,False
3217,2538,-1,2853,2863,2658,cap_抱到上限,False
3217,2604,-1,2853,2863,2724,cap_抱到上限,False
3217,2623,-1,2853,2863,2743,cap_抱到上限,False
3218,1303,-1,2855,2865,1423,cap_抱到上限,False
3218,1326,-1,2855,2865,1446,cap_抱到上限,False
3218,1346,-1,2855,2865,1466,cap_抱到上限,False
3218,1367,-1,2855,2865,1487,cap_抱到上限,False
3218,1547,-1,2855,2865,1667,cap_抱到上限,False
3218,1857,-1,2855,2865,1977,cap_抱到上限,False
3218,1963,-1,2855,2865,2083,cap_抱到上限,False
3218,2014,-1,2855,2865,2134,cap_抱到上限,False
3218,2258,-1,2855,2865,2378,cap_抱到上限,False
3221,1527,-1,2855,2865,1647,cap_抱到上限,False
3221,1590,-1,2855,2865,1710,cap_抱到上限,False
3221,1612,-1,2855,2865,1732,cap_抱到上限,False
3221,1653,-1,2855,2865,1773,cap_抱到上限,False
3221,2625,-1,2855,2865,2745,cap_抱到上限,False
3221,2804,-1,2855,2865,2854,cap_抱到上限,True
3227,762,-1,2855,2865,882,cap_抱到上限,False
3227,1390,-1,2855,2865,1510,cap_抱到上限,False
3227,1408,-1,2855,2865,1528,cap_抱到上限,False
3227,1430,-1,2855,2865,1550,cap_抱到上限,False
3227,1452,-1,2855,2865,1572,cap_抱到上限,False
3227,1527,-1,2855,2865,1647,cap_抱到上限,False
3227,1547,-1,2855,2865,1667,cap_抱到上限,False
3227,1570,-1,2855,2865,1690,cap_抱到上限,False
3227,2203,-1,2855,2865,2323,cap_抱到上限,False
3227,2519,-1,2855,2865,2639,cap_抱到上限,False
3227,2761,-1,2855,2865,2854,cap_抱到上限,True
3227,2784,-1,2855,2865,2854,cap_抱到上限,True
3230,1515,-1,2823,2833,1635,cap_抱到上限,False
3231,675,-1,2855,2865,795,cap_抱到上限,False
3231,698,-1,2855,2865,818,cap_抱到上限,False
3231,944,-1,2855,2865,1064,cap_抱到上限,False
3231,1452,-1,2855,2865,1572,cap_抱到上限,False
3231,1717,-1,2855,2865,1837,cap_抱到上限,False
3231,1834,-1,2855,2865,1954,cap_抱到上限,False
3231,2499,-1,2855,2865,2619,cap_抱到上限,False
3231,2540,-1,2855,2865,2660,cap_抱到上限,False
3231,2562,-1,2855,2865,2682,cap_抱到上限,False
3231,2667,-1,2855,2865,2787,cap_抱到上限,False
3231,2721,-1,2855,2865,2841,cap_抱到上限,False
3231,2742,-1,2855,2865,2854,cap_抱到上限,True
3232,655,-1,2855,2865,775,cap_抱到上限,False
3232,675,-1,2855,2865,795,cap_抱到上限,False
3232,1697,-1,2855,2865,1817,cap_抱到上限,False
3232,1717,-1,2855,2865,1837,cap_抱到上限,False
3234,2489,-1,2845,2855,2609,cap_抱到上限,False
3236,548,-1,2855,2865,668,cap_抱到上限,False
3236,590,-1,2855,2865,710,cap_抱到上限,False
3236,611,-1,2855,2865,731,cap_抱到上限,False
3236,634,-1,2855,2865,754,cap_抱到上限,False
3236,655,-1,2855,2865,775,cap_抱到上限,False
3236,718,-1,2855,2865,838,cap_抱到上限,False
3236,762,-1,2855,2865,882,cap_抱到上限,False
3236,1590,-1,2855,2865,1710,cap_抱到上限,False
3257,858,-1,2855,2865,978,cap_抱到上限,False
3257,1346,-1,2855,2865,1466,cap_抱到上限,False
3257,1367,-1,2855,2865,1487,cap_抱到上限,False
3257,1452,-1,2855,2865,1572,cap_抱到上限,False
3257,1612,-1,2855,2865,1732,cap_抱到上限,False
3257,1635,-1,2855,2865,1755,cap_抱到上限,False
3260,529,-1,2854,2864,649,cap_抱到上限,False
3260,548,-1,2854,2864,668,cap_抱到上限,False
3260,675,-1,2854,2864,795,cap_抱到上限,False
3260,718,-1,2854,2864,838,cap_抱到上限,False
3260,795,-1,2854,2864,915,cap_抱到上限,False
3260,1408,-1,2854,2864,1528,cap_抱到上限,False
3260,1570,-1,2854,2864,1690,cap_抱到上限,False
3260,2540,-1,2854,2864,2660,cap_抱到上限,False
3260,2562,-1,2854,2864,2682,cap_抱到上限,False
3260,2760,-1,2854,2864,2853,cap_抱到上限,True
3260,2783,-1,2854,2864,2853,cap_抱到上限,True
3260,2803,-1,2854,2864,2853,cap_抱到上限,True
3264,589,-1,2854,2864,709,cap_抱到上限,False
3264,633,-1,2854,2864,753,cap_抱到上限,False
3264,654,-1,2854,2864,774,cap_抱到上限,False
3264,1366,-1,2854,2864,1486,cap_抱到上限,False
3264,1389,-1,2854,2864,1509,cap_抱到上限,False
3264,1407,-1,2854,2864,1527,cap_抱到上限,False
3264,1429,-1,2854,2864,1549,cap_抱到上限,False
3264,1451,-1,2854,2864,1571,cap_抱到上限,False
3264,1471,-1,2854,2864,1591,cap_抱到上限,False
3264,1589,-1,2854,2864,1709,cap_抱到上限,False
3264,1611,-1,2854,2864,1731,cap_抱到上限,False
3264,1634,-1,2854,2864,1754,cap_抱到上限,False
3264,1813,-1,2854,2864,1933,cap_抱到上限,False
3264,1833,-1,2854,2864,1953,cap_抱到上限,False
3264,1856,-1,2854,2864,1976,cap_抱到上限,False
3264,1877,-1,2854,2864,1997,cap_抱到上限,False
3264,1897,-1,2854,2864,2017,cap_抱到上限,False
3265,1185,-1,2855,2865,1305,cap_抱到上限,False
3265,1814,-1,2855,2865,1934,cap_抱到上限,False
3265,1834,-1,2855,2865,1954,cap_抱到上限,False
3272,655,-1,2855,2865,775,cap_抱到上限,False
3276,606,-1,2813,2823,726,cap_抱到上限,False
3276,1593,-1,2813,2823,1713,cap_抱到上限,False
3276,1611,-1,2813,2823,1731,cap_抱到上限,False
3287,1459,-1,2820,2830,1579,cap_抱到上限,False
3287,2484,-1,2820,2830,2604,cap_抱到上限,False
3289,548,-1,2855,2865,668,cap_抱到上限,False
3289,611,-1,2855,2865,731,cap_抱到上限,False
3289,2258,-1,2855,2865,2378,cap_抱到上限,False
3289,2363,-1,2855,2865,2483,cap_抱到上限,False
3289,2625,-1,2855,2865,2745,cap_抱到上限,False
3293,1019,-1,2855,2865,1139,cap_抱到上限,False
3293,1507,-1,2855,2865,1627,cap_抱到上限,False
3293,1527,-1,2855,2865,1647,cap_抱到上限,False
3293,1675,-1,2855,2865,1795,cap_抱到上限,False
3293,2258,-1,2855,2865,2378,cap_抱到上限,False
3293,2299,-1,2855,2865,2419,cap_抱到上限,False
3293,2363,-1,2855,2865,2483,cap_抱到上限,False
3293,2499,-1,2855,2865,2619,cap_抱到上限,False
3293,2540,-1,2855,2865,2660,cap_抱到上限,False
3293,2687,-1,2855,2865,2807,cap_抱到上限,False
3293,2709,-1,2855,2865,2829,cap_抱到上限,False
3293,2721,-1,2855,2865,2841,cap_抱到上限,False
3293,2742,-1,2855,2865,2854,cap_抱到上限,True
3296,654,-1,2854,2864,774,cap_抱到上限,False
3297,1612,-1,2855,2865,1732,cap_抱到上限,False
3297,1697,-1,2855,2865,1817,cap_抱到上限,False
3297,2583,-1,2855,2865,2703,cap_抱到上限,False
3297,2606,-1,2855,2865,2726,cap_抱到上限,False
3303,2804,-1,2855,2865,2854,cap_抱到上限,True
3305,1569,-1,2854,2864,1689,cap_抱到上限,False
3305,1634,-1,2854,2864,1754,cap_抱到上限,False
3305,1652,-1,2854,2864,1772,cap_抱到上限,False
3305,1696,-1,2854,2864,1816,cap_抱到上限,False
3305,1716,-1,2854,2864,1836,cap_抱到上限,False
3305,1732,-1,2854,2864,1852,cap_抱到上限,False
3305,2340,-1,2854,2864,2460,cap_抱到上限,False
3305,2362,-1,2854,2864,2482,cap_抱到上限,False
3305,2624,-1,2854,2864,2744,cap_抱到上限,False
3305,2686,-1,2854,2864,2806,cap_抱到上限,False
3305,2708,-1,2854,2864,2828,cap_抱到上限,False
3305,2741,-1,2854,2864,2853,cap_抱到上限,True
3305,2760,-1,2854,2864,2853,cap_抱到上限,True
3306,1713,-1,2851,2861,1833,cap_抱到上限,False
3311,2131,-1,2847,2857,2251,cap_抱到上限,False
3311,2796,-1,2847,2857,2846,cap_抱到上限,True
3312,1459,-1,2822,2832,1579,cap_抱到上限,False
3312,1494,-1,2822,2832,1614,cap_抱到上限,False
3312,1738,-1,2822,2832,1858,cap_抱到上限,False
3312,2466,-1,2822,2832,2586,cap_抱到上限,False
3317,1492,-1,2855,2865,1612,cap_抱到上限,False
3321,2536,-1,2607,2617,2606,cap_抱到上限,True
3321,2556,-1,2607,2617,2606,cap_抱到上限,True
3322,963,-1,2853,2863,1083,cap_抱到上限,False
3322,1610,-1,2853,2863,1730,cap_抱到上限,False
3322,1651,-1,2853,2863,1771,cap_抱到上限,False
3322,1695,-1,2853,2863,1815,cap_抱到上限,False
3322,2707,-1,2853,2863,2827,cap_抱到上限,False
3323,590,-1,2855,2865,710,cap_抱到上限,False
3323,611,-1,2855,2865,731,cap_抱到上限,False
3323,655,-1,2855,2865,775,cap_抱到上限,False
3323,718,-1,2855,2865,838,cap_抱到上限,False
3323,795,-1,2855,2865,915,cap_抱到上限,False
3323,1303,-1,2855,2865,1423,cap_抱到上限,False
3324,675,-1,2855,2865,795,cap_抱到上限,False
3324,1040,-1,2855,2865,1160,cap_抱到上限,False
3324,1303,-1,2855,2865,1423,cap_抱到上限,False
3324,1367,-1,2855,2865,1487,cap_抱到上限,False
3324,1408,-1,2855,2865,1528,cap_抱到上限,False
3324,1452,-1,2855,2865,1572,cap_抱到上限,False
3324,1472,-1,2855,2865,1592,cap_抱到上限,False
3324,1492,-1,2855,2865,1612,cap_抱到上限,False
3324,1697,-1,2855,2865,1817,cap_抱到上限,False
3324,2519,-1,2855,2865,2639,cap_抱到上限,False
3324,2742,-1,2855,2865,2854,cap_抱到上限,True
3325,1367,-1,2855,2865,1487,cap_抱到上限,False
3338,548,-1,2855,2865,668,cap_抱到上限,False
3338,2742,-1,2855,2865,2854,cap_抱到上限,True
3338,2804,-1,2855,2865,2854,cap_抱到上限,True
3339,2468,-1,2783,2793,2588,cap_抱到上限,False
3339,2490,-1,2783,2793,2610,cap_抱到上限,False
3346,930,-1,2377,2387,1050,cap_抱到上限,False
3346,1239,-1,2377,2387,1359,cap_抱到上限,False
3346,1443,-1,2377,2387,1563,cap_抱到上限,False
3346,1464,-1,2377,2387,1584,cap_抱到上限,False
3346,1485,-1,2377,2387,1605,cap_抱到上限,False
3346,1598,-1,2377,2387,1718,cap_抱到上限,False
3346,1660,-1,2377,2387,1780,cap_抱到上限,False
3346,1725,-1,2377,2387,1845,cap_抱到上限,False
3356,1834,-1,2842,2396,1954,cap_抱到上限,False
3357,31,-1,1316,1326,151,cap_抱到上限,False
3357,51,-1,1316,1326,171,cap_抱到上限,False
3357,73,-1,1316,1326,193,cap_抱到上限,False
3357,802,-1,1316,1326,922,cap_抱到上限,False
3360,987,-1,2855,2865,1107,cap_抱到上限,False
3360,1001,-1,2855,2865,1121,cap_抱到上限,False
3360,1019,-1,2855,2865,1139,cap_抱到上限,False
3360,1040,-1,2855,2865,1160,cap_抱到上限,False
3360,1061,-1,2855,2865,1181,cap_抱到上限,False
3360,2687,-1,2855,2865,2807,cap_抱到上限,False
3360,2709,-1,2855,2865,2829,cap_抱到上限,False
3360,2784,-1,2855,2865,2854,cap_抱到上限,True
3360,2804,-1,2855,2865,2854,cap_抱到上限,True
3362,762,-1,2855,2865,882,cap_抱到上限,False
3362,1303,-1,2855,2865,1423,cap_抱到上限,False
3362,1697,-1,2855,2865,1817,cap_抱到上限,False
3362,1717,-1,2855,2865,1837,cap_抱到上限,False
3362,2341,-1,2855,2865,2461,cap_抱到上限,False
3362,2363,-1,2855,2865,2483,cap_抱到上限,False
3363,987,-1,2855,2865,1107,cap_抱到上限,False
3363,1303,-1,2855,2865,1423,cap_抱到上限,False
3363,2519,-1,2855,2865,2639,cap_抱到上限,False
3372,1564,-1,2849,2859,1684,cap_抱到上限,False
3372,1584,-1,2849,2859,1704,cap_抱到上限,False
3372,1606,-1,2849,2859,1726,cap_抱到上限,False
3372,1629,-1,2849,2859,1749,cap_抱到上限,False
3372,1669,-1,2849,2859,1789,cap_抱到上限,False
3372,2661,-1,2849,2859,2781,cap_抱到上限,False
3372,2681,-1,2849,2859,2801,cap_抱到上限,False
3372,2703,-1,2849,2859,2823,cap_抱到上限,False
3374,891,-1,2802,2812,1011,cap_抱到上限,False
3374,1419,-1,2802,2812,1539,cap_抱到上限,False
3376,881,-1,2855,2865,1001,cap_抱到上限,False
3376,902,-1,2855,2865,1022,cap_抱到上限,False
3376,1124,-1,2855,2865,1244,cap_抱到上限,False
3376,1146,-1,2855,2865,1266,cap_抱到上限,False
3376,1390,-1,2855,2865,1510,cap_抱到上限,False
3376,1408,-1,2855,2865,1528,cap_抱到上限,False
3376,2341,-1,2855,2865,2461,cap_抱到上限,False
3376,2363,-1,2855,2865,2483,cap_抱到上限,False
3379,2640,-1,2850,2860,2760,cap_抱到上限,False
3380,1276,-1,2847,2857,1396,cap_抱到上限,False
3380,1318,-1,2847,2857,1438,cap_抱到上限,False
3380,1338,-1,2847,2857,1458,cap_抱到上限,False
3380,1359,-1,2847,2857,1479,cap_抱到上限,False
3380,1382,-1,2847,2857,1502,cap_抱到上限,False
3380,1400,-1,2847,2857,1520,cap_抱到上限,False
3380,1444,-1,2847,2857,1564,cap_抱到上限,False
3380,1464,-1,2847,2857,1584,cap_抱到上限,False
3380,1826,-1,2847,2857,1946,cap_抱到上限,False
3390,548,-1,2855,2865,668,cap_抱到上限,False
3390,634,-1,2855,2865,754,cap_抱到上限,False
3402,795,-1,2855,2865,915,cap_抱到上限,False
3402,816,-1,2855,2865,936,cap_抱到上限,False
3402,1547,-1,2855,2865,1667,cap_抱到上限,False
3402,1697,-1,2855,2865,1817,cap_抱到上限,False
3402,1717,-1,2855,2865,1837,cap_抱到上限,False
3402,2341,-1,2855,2865,2461,cap_抱到上限,False
3402,2761,-1,2855,2865,2854,cap_抱到上限,True
3402,2784,-1,2855,2865,2854,cap_抱到上限,True
3402,2804,-1,2855,2865,2854,cap_抱到上限,True
3406,1635,-1,2855,2865,1755,cap_抱到上限,False
3406,1653,-1,2855,2865,1773,cap_抱到上限,False
3406,1898,-1,2855,2865,2018,cap_抱到上限,False
3406,2119,-1,2855,2865,2239,cap_抱到上限,False
3406,2138,-1,2855,2865,2258,cap_抱到上限,False
3413,1233,-1,2720,2730,1353,cap_抱到上限,False
3413,1413,-1,2720,2730,1533,cap_抱到上限,False
3413,1501,-1,2720,2730,1621,cap_抱到上限,False
3413,1519,-1,2720,2730,1639,cap_抱到上限,False
3413,1563,-1,2720,2730,1683,cap_抱到上限,False
3413,1583,-1,2720,2730,1703,cap_抱到上限,False
3413,1764,-1,2720,2730,1884,cap_抱到上限,False
3413,1787,-1,2720,2730,1907,cap_抱到上限,False
3413,1808,-1,2720,2730,1928,cap_抱到上限,False
3413,2229,-1,2720,2730,2349,cap_抱到上限,False
3413,2669,-1,2720,2730,2719,cap_抱到上限,True
3416,2562,-1,2855,2865,2682,cap_抱到上限,False
3416,2583,-1,2855,2865,2703,cap_抱到上限,False
3416,2761,-1,2855,2865,2854,cap_抱到上限,True
3419,1857,-1,2855,2865,1977,cap_抱到上限,False
3419,1898,-1,2855,2865,2018,cap_抱到上限,False
3419,1942,-1,2855,2865,2062,cap_抱到上限,False
3419,2499,-1,2855,2865,2619,cap_抱到上限,False
3430,864,-1,977,987,976,cap_抱到上限,True
3437,1430,-1,2855,2865,1550,cap_抱到上限,False
3437,1492,-1,2855,2865,1612,cap_抱到上限,False
3437,1527,-1,2855,2865,1647,cap_抱到上限,False
3438,548,-1,2847,1384,668,cap_抱到上限,False
3438,1539,-1,2847,2857,1659,cap_抱到上限,False
3438,1604,-1,2847,2857,1724,cap_抱到上限,False
3438,1627,-1,2847,2857,1747,cap_抱到上限,False
3438,2333,-1,2847,2857,2453,cap_抱到上限,False
3441,1590,-1,2855,2865,1710,cap_抱到上限,False
3441,1612,-1,2855,2865,1732,cap_抱到上限,False
3443,2625,-1,2855,2865,2745,cap_抱到上限,False
3443,2645,-1,2855,2865,2765,cap_抱到上限,False
3444,1268,-1,2839,2849,1388,cap_抱到上限,False
3444,1456,-1,2839,2849,1576,cap_抱到上限,False
3447,660,-1,909,919,780,cap_抱到上限,False
3447,679,-1,909,919,799,cap_抱到上限,False
3450,1492,-1,2855,2865,1612,cap_抱到上限,False
3450,1527,-1,2855,2865,1647,cap_抱到上限,False
3450,2499,-1,2855,2865,2619,cap_抱到上限,False
3455,740,-1,2854,2864,860,cap_抱到上限,False
3455,1941,-1,2854,2864,2061,cap_抱到上限,False
3466,1769,-1,2746,2756,1889,cap_抱到上限,False
3466,2652,-1,2746,2756,2745,cap_抱到上限,True
3479,2625,-1,2855,2865,2745,cap_抱到上限,False
3479,2804,-1,2855,2865,2854,cap_抱到上限,True
3481,1408,-1,2834,1892,1528,cap_抱到上限,False
3481,1570,-1,2834,1892,1690,cap_抱到上限,False
3481,1590,-1,2834,1892,1710,cap_抱到上限,False
3481,1612,-1,2834,1892,1732,cap_抱到上限,False
3483,1303,-1,2855,2865,1423,cap_抱到上限,False
3483,1408,-1,2855,2865,1528,cap_抱到上限,False
3483,1635,-1,2855,2865,1755,cap_抱到上限,False
3483,1653,-1,2855,2865,1773,cap_抱到上限,False
3483,1717,-1,2855,2865,1837,cap_抱到上限,False
3483,2138,-1,2855,2865,2258,cap_抱到上限,False
3484,548,-1,2855,2865,668,cap_抱到上限,False
3484,1367,-1,2855,2865,1487,cap_抱到上限,False
3484,1390,-1,2855,2865,1510,cap_抱到上限,False
3484,1408,-1,2855,2865,1528,cap_抱到上限,False
3484,1430,-1,2855,2865,1550,cap_抱到上限,False
3484,1452,-1,2855,2865,1572,cap_抱到上限,False
3484,1472,-1,2855,2865,1592,cap_抱到上限,False
3484,1492,-1,2855,2865,1612,cap_抱到上限,False
3484,1527,-1,2855,2865,1647,cap_抱到上限,False
3484,1570,-1,2855,2865,1690,cap_抱到上限,False
3484,1590,-1,2855,2865,1710,cap_抱到上限,False
3491,548,-1,2853,2863,668,cap_抱到上限,False
3491,611,-1,2853,2863,731,cap_抱到上限,False
3491,858,-1,2853,2863,978,cap_抱到上限,False
3491,1040,-1,2853,2863,1160,cap_抱到上限,False
3491,1061,-1,2853,2863,1181,cap_抱到上限,False
3491,1834,-1,2853,2863,1954,cap_抱到上限,False
3491,2340,-1,2853,2863,2460,cap_抱到上限,False
3491,2498,-1,2853,2863,2618,cap_抱到上限,False
3492,2250,-1,2764,2774,2370,cap_抱到上限,False
3494,1807,-1,2841,2398,1927,cap_抱到上限,False
3494,1827,-1,2841,2398,1947,cap_抱到上限,False
3494,1850,-1,2841,2398,1970,cap_抱到上限,False
3499,1040,-1,2855,2865,1160,cap_抱到上限,False
3499,1061,-1,2855,2865,1181,cap_抱到上限,False
3499,2203,-1,2855,2865,2323,cap_抱到上限,False
3508,1452,-1,2855,2865,1572,cap_抱到上限,False
3508,1635,-1,2855,2865,1755,cap_抱到上限,False
3508,1653,-1,2855,2865,1773,cap_抱到上限,False
3508,1675,-1,2855,2865,1795,cap_抱到上限,False
3508,1697,-1,2855,2865,1817,cap_抱到上限,False
3511,1611,-1,2854,2864,1731,cap_抱到上限,False
3511,1652,-1,2854,2864,1772,cap_抱到上限,False
3512,632,-1,2853,2863,752,cap_抱到上限,False
3515,795,-1,2855,2865,915,cap_抱到上限,False
3515,1326,-1,2855,2865,1446,cap_抱到上限,False
3515,1346,-1,2855,2865,1466,cap_抱到上限,False
3515,1367,-1,2855,2865,1487,cap_抱到上限,False
3515,1547,-1,2855,2865,1667,cap_抱到上限,False
3515,1697,-1,2855,2865,1817,cap_抱到上限,False
