open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1603843200000,1.7131,1.7287,1.4555,1.5196,10242140,1603929599999,15928645.1136,78062,4660897,7246795.2836,0
1603929600000,1.5195,1.5773,1.4146,1.4325,6341465,1604015999999,9497821.0462,49385,2906467,4349302.2555,0
1604016000000,1.4321,1.4677,1.3379,1.4378,7038014,1604102399999,9905406.7293,52871,3686347,5193098.3683,0
1604102400000,1.4367,1.5501,1.4269,1.5472,5962596,1604188799999,8932850.7264,74980,3199534,4797653.7866,0
1604188800000,1.5474,1.6465,1.5132,1.6076,5514776,1604275199999,8643933.2058,64385,2632615,4125485.6013,0
1604275200000,1.6062,1.6426,1.4644,1.4741,5293427,1604361599999,8073370.2685,44915,2507585,3820138.1731,0
1604361600000,1.4729,1.4857,1.4109,1.4131,5470217,1604447999999,7903839.1193,47126,2548262,3684652.9116,0
1604448000000,1.4149,1.4166,1.2737,1.3910,7471679,1604534399999,10157449.5608,61029,3588277,4886778.2237,0
1604534400000,1.3912,1.4890,1.3020,1.4011,7267156,1604620799999,10173397.6613,57867,3772846,5285494.0142,0
1604620800000,1.4015,1.9474,1.3954,1.8998,15848200,1604707199999,27313993.7046,123203,8251564,14236283.9405,0
1604707200000,1.8978,2.5000,1.8324,2.0283,36707735,1604793599999,78792044.1938,262607,17793764,38231424.8643,0
1604793600000,2.0304,2.2868,1.9650,2.1571,16913035,1604879999999,35772427.2032,141847,8105998,17142083.4246,0
1604880000000,2.1571,2.2024,1.9517,2.0393,13460103,1604966399999,27905080.0884,109741,6507863,13493746.0257,0
1604966400000,2.0417,2.3306,2.0088,2.2652,8961990,1605052799999,19639248.1932,78819,4177903,9146120.6006,0
1605052800000,2.2659,2.3041,1.9674,2.0030,7201587,1605139199999,15419449.7600,68708,3180341,6800292.9864,0
1605139200000,2.0012,2.0618,1.8265,1.9083,6848757,1605225599999,13370835.6548,60668,2959435,5777551.8271,0
1605225600000,1.9082,2.0821,1.9000,2.0191,6925383,1605311999999,13798623.5943,63123,3172626,6326735.7734,0
1605312000000,2.0182,2.0381,1.8749,1.9200,6352416,1605398399999,12345298.1356,62551,2793815,5428101.7554,0
1605398400000,1.9206,2.2252,1.9131,2.0431,11659509,1605484799999,24312129.5969,105212,5107903,10656609.9539,0
1605484800000,2.0421,2.3720,1.9859,2.2680,11366459,1605571199999,25528021.9190,105543,5421016,12178003.5920,0
1605571200000,2.2681,2.3431,2.1263,2.2070,10271223,1605657599999,22963026.0044,94241,4663462,10441172.6576,0
1605657600000,2.2041,2.2246,1.9977,2.1166,9500906,1605743999999,20027311.2763,99419,4264533,8982836.5152,0
1605744000000,2.1151,2.1883,2.0125,2.0797,8017468,1605830399999,16794637.9434,74369,3835256,8030815.4372,0
1605830400000,2.0802,2.2445,2.0515,2.1052,8621112,1605916799999,18530264.2909,80886,3797806,8157498.2007,0
1605916800000,2.1079,2.5204,2.0313,2.3991,14596123,1606003199999,33386562.0977,119642,6221643,14253265.4656,0
1606003200000,2.4013,2.4287,2.0302,2.1502,11135646,1606089599999,24421002.5472,94765,4938228,10835990.8310,0
1606089600000,2.1488,2.3611,2.1045,2.2826,10403310,1606175999999,23468968.9056,89669,4793202,10823125.3444,0
1606176000000,2.2839,2.4840,2.1323,2.2894,15447405,1606262399999,35462933.5794,133277,6973144,16022536.5868,0
1606262400000,2.2896,2.4856,2.1686,2.2673,16621443,1606348799999,38945721.5183,134305,7658562,17986220.8460,0
1606348800000,2.2651,2.3097,1.7120,1.9032,16134733,1606435199999,30659714.8995,145914,7892199,14975108.7786,0
1606435200000,1.9020,1.9621,1.7643,1.8558,8008055,1606521599999,14962518.8657,76290,4011402,7498031.1070,0
1606521600000,1.8551,1.9382,1.7912,1.8821,6099812,1606607999999,11409745.5245,62264,3010854,5635077.4507,0
1606608000000,1.8813,1.9418,1.8439,1.9093,5200776,1606694399999,9852462.9326,54695,2495290,4730259.4873,0
1606694400000,1.9101,2.0150,1.8979,1.9590,6712193,1606780799999,13162021.4123,66250,3153121,6184171.0287,0
1606780800000,1.9594,2.1334,1.9032,1.9695,9480633,1606867199999,19106266.8032,95014,4605375,9289145.2057,0
1606867200000,1.9681,2.2047,1.9252,2.1160,8791836,1606953599999,18316039.9035,87161,3958149,8256555.4240,0
1606953600000,2.1152,2.2223,2.0705,2.0989,8707406,1607039999999,18699713.3725,77276,4033820,8672015.8619,0
1607040000000,2.0985,2.1129,1.8256,1.8463,7048518,1607126399999,13973188.2356,67472,3273798,6500769.5214,0
1607126400000,1.8449,1.9816,1.8158,1.9776,5294952,1607212799999,10105219.8048,51565,2572047,4913503.4044,0
1607212800000,1.9776,1.9899,1.8097,1.8515,5088610,1607299199999,9532955.9613,54310,2233626,4183889.8867,0
1607299200000,1.8517,1.9006,1.8100,1.8299,4623318,1607385599999,8549182.8543,48233,2144415,3967088.8135,0
1607385600000,1.8287,1.8322,1.6271,1.6617,7473779,1607471999999,12913426.0564,68598,3271676,5649115.6511,0
1607472000000,1.6617,1.6724,1.4969,1.6553,7017013,1607558399999,11348550.5482,67604,3352293,5429183.0980,0
1607558400000,1.6552,1.6644,1.5409,1.5686,6532250,1607644799999,10428341.5934,111203,2956527,4721607.5959,0
1607644800000,1.5686,1.5778,1.4316,1.4406,6597970,1607731199999,9800482.1748,81299,3088340,4589769.9818,0
1607731200000,1.4394,1.5337,1.4362,1.4886,6893494,1607817599999,10327722.6780,60274,3585742,5373122.1983,0
1607817600000,1.4879,1.6500,1.4540,1.5636,9298357,1607903999999,14566108.4681,68190,4761965,7460141.2706,0
1607904000000,1.5640,1.6244,1.5198,1.5936,7690894,1607990399999,12073352.5151,64207,3785713,5947772.7587,0
1607990400000,1.5927,1.8012,1.5858,1.7534,15330195,1608076799999,26329955.8445,120743,7836893,13468914.3104,0
1608076800000,1.7534,1.7986,1.6000,1.7869,13742356,1608163199999,23258626.6486,105049,6601458,11178349.6604,0
1608163200000,1.7865,1.8167,1.6382,1.6808,11618488,1608249599999,20049920.1674,101441,5289566,9131585.3090,0
1608249600000,1.6800,1.7104,1.6317,1.7003,6732255,1608335999999,11258336.7374,64628,3123967,5228484.3532,0
1608336000000,1.7010,1.7695,1.6562,1.6683,7757307,1608422399999,13322112.0289,64847,3537833,6080496.5961,0
1608422400000,1.6673,1.6888,1.5178,1.5638,5851925,1608508799999,9490355.4189,57271,2505370,4064707.4986,0
1608508800000,1.5650,1.6198,1.4916,1.5347,5739528,1608595199999,8905255.4792,54088,2439998,3790525.1996,0
1608595200000,1.5353,1.5722,1.4696,1.4905,7486927,1608681599999,11405071.3109,66299,3510175,5353615.5567,0
1608681600000,1.4903,1.5133,1.0690,1.1975,14168317,1608767999999,18457980.0103,109825,6502076,8478618.5414,0
1608768000000,1.1975,1.3859,1.1574,1.3638,11726008,1608854399999,14867045.8763,90250,6079917,7703108.0919,0
1608854400000,1.3654,1.4514,1.3444,1.4448,8592846,1608940799999,12073535.1173,69957,4398661,6180321.2479,0
1608940800000,1.4447,1.4463,1.3069,1.3215,6201784,1609027199999,8498600.1158,53368,3255106,4463748.5263,0
1609027200000,1.3209,1.4148,1.2544,1.3023,11065395,1609113599999,14661912.6872,88389,5740724,7610816.8723,0
1609113600000,1.3027,1.5222,1.2857,1.5169,10974507,1609199999999,15426023.9918,84012,6015755,8469615.7183,0
1609200000000,1.5165,1.7293,1.4321,1.6660,24077341,1609286399999,37889641.9584,164781,12327537,19417849.3576,0
1609286400000,1.6661,1.6860,1.5152,1.5304,10523673,1609372799999,16681862.7611,83458,5205530,8261314.2830,0
1609372800000,1.5319,1.5445,1.4120,1.5040,10697724,1609459199999,15965402.7765,80102,5303323,7921210.6040,0
1609459200000,1.5043,1.8498,1.4890,1.8382,18813441,1609545599999,31449972.0102,150256,10164436,17009228.6133,0
1609545600000,1.8377,1.9951,1.7091,1.7976,22401546,1609631999999,40656021.7152,195073,11187145,20338297.7600,0
1609632000000,1.7978,2.3589,1.7956,2.1767,37747051,1609718399999,77823538.9488,317362,19078204,39320184.9362,0
1609718400000,2.1783,2.4900,1.8182,2.4832,35966844,1609804799999,79377997.8900,323343,17965177,39734861.9430,0
1609804800000,2.4803,2.5012,2.0527,2.1355,32981577,1609891199999,74122273.2818,254636,16341016,36715690.7919,0
1609891200000,2.1385,2.1578,1.6734,1.8753,52219666,1609977599999,101433608.5283,350332,27681728,53895199.8538,0
1609977600000,1.8722,2.7330,1.8123,2.3651,105584282,1610063999999,235658891.3554,690590,55648598,124102249.3492,0
1610064000000,2.3650,3.8480,2.1800,3.2220,70113587,1610150399999,214469464.5259,586481,34030751,104556151.2107,0
1610150400000,3.2220,3.7000,2.9100,3.3776,33590496,1610236799999,110367460.6290,312539,15699351,51642116.0441,0
1610236800000,3.3757,3.7640,3.1500,3.4460,21972369,1610323199999,75400641.2579,198672,10239049,35149334.1600,0
1610323200000,3.4453,3.5257,2.5833,3.0988,24846781,1610409599999,74321168.0438,237210,11801015,35221263.4496,0
1610409600000,3.0962,3.9040,3.0477,3.6276,22851398,1610495999999,79358568.5075,200172,11278758,39192408.1272,0
1610496000000,3.6290,3.6398,3.2472,3.5291,16335568,1610582399999,56372993.9867,160046,7417881,25611147.0880,0
1610582400000,3.5281,3.5674,3.1741,3.2949,16853114,1610668799999,56738134.2119,159164,7601077,25576001.8710,0
1610668800000,3.2949,3.4438,2.9739,3.2464,12931161,1610755199999,42376309.6136,130410,5956828,19510987.2070,0
1610755200000,3.2456,3.7157,3.1236,3.4259,20722357,1610841599999,71477803.7102,174914,9709896,33531312.2802,0
1610841600000,3.4249,4.0200,3.3001,3.8328,24880543,1610927999999,91103986.2365,214840,11791752,43216807.9181,0
1610928000000,3.8344,4.1747,3.5942,3.7933,19257223,1611014399999,75033255.2263,168434,9020817,35188402.8354,0
1611014400000,3.7944,4.0443,3.5953,3.6276,12280022,1611100799999,46939878.3768,127283,5577622,21324552.7805,0
1611100800000,3.6279,3.7353,3.3240,3.7133,12201173,1611187199999,43544751.2818,141998,5998942,21416622.6755,0
1611187200000,3.7153,3.7397,2.9451,2.9793,13284877,1611273599999,44429041.4631,142984,6498879,21743200.1700,0
1611273600000,2.9813,3.4972,2.5122,3.3286,20353781,1611359999999,62879078.9580,185300,9964521,30844227.6622,0
1611360000000,3.3282,3.6038,3.3000,3.5094,9414060,1611446399999,32819117.0787,100165,4412786,15382121.6525,0
1611446400000,3.5082,3.7928,3.4802,3.6369,8471238,1611532799999,30767405.2685,93439,3986300,14477960.7579,0
1611532800000,3.6353,3.9867,3.4400,3.7044,14159404,1611619199999,52209407.1815,139406,6667043,24594541.2155,0
1611619200000,3.7024,4.1073,3.6623,4.0447,19930228,1611705599999,77480070.3350,188664,9567980,37222197.5032,0
1611705600000,4.0430,4.0447,3.5183,3.6727,9791075,1611791999999,36648062.0129,109838,4584889,17147496.5409,0
1611792000000,3.6726,3.9681,3.5930,3.8139,7597138,1611878399999,29010792.7687,86203,3495978,13359380.6779,0
1611878400000,3.8115,3.9314,3.6340,3.8409,7962280,1611964799999,30062932.8760,92925,3717879,14040494.5426,0
1611964800000,3.8429,4.3318,3.7673,4.2462,10740707,1612051199999,43239380.9122,120558,5017652,20204528.0735,0
1612051200000,4.2440,4.8252,4.1620,4.2628,12918581,1612137599999,57171630.1076,147040,5928809,26244162.2556,0
1612137600000,4.2644,4.6234,4.0986,4.6234,7266915,1612223999999,31231312.9089,89181,3284789,14136441.2293,0
1612224000000,4.6200,5.4668,4.4649,5.2529,13922582,1612310399999,70574879.2988,170294,6663825,33790384.9113,0
1612310400000,5.2539,5.8225,5.0671,5.7373,9346987,1612396799999,50514591.2804,122894,4422574,23906577.2127,0
1612396800000,5.7373,6.5750,5.5813,6.4358,10586958,1612483199999,63102696.7086,150812,5027421,30009956.7876,0
1612483200000,6.4360,7.1800,6.4272,6.7101,10453016,1612569599999,71054161.2480,153606,4751175,32311374.0032,0
1612569600000,6.7116,6.8360,5.7099,6.1325,10613182,1612655999999,65061679.5271,159881,4774637,29272303.6183,0
1612656000000,6.1320,6.8786,5.7500,6.7037,11675131,1612742399999,74565383.6927,180310,5464680,34919529.1379,0
1612742400000,6.7028,8.1208,6.4777,7.8917,12187065,1612828799999,90981834.4070,203721,5601384,41721147.7193,0
1612828800000,7.8934,8.5344,7.5675,7.8335,9061306,1612915199999,72422591.0310,150182,3282294,26260429.5493,0
1612915200000,7.8412,9.1231,7.2879,9.1102,11384565,1613001599999,93712222.3255,195961,4547962,37375011.7709,0
1613001600000,9.1098,9.7175,8.7443,9.2215,10532781,1613087999999,97104778.9704,189812,4537378,41881700.4612,0
1613088000000,9.2197,9.9378,9.0606,9.2344,8241627,1613174399999,78100042.7849,138593,3309429,31381471.8933,0
1613174400000,9.2368,9.5429,8.6801,8.7627,8675628,1613260799999,78714696.8564,138970,3154098,28642762.3323,0
1613260800000,8.7649,9.2621,8.5616,8.7306,7992002,1613347199999,70573355.3629,131417,3053019,27013704.9925,0
1613347200000,8.7303,9.3467,7.5870,8.8695,9052035,1613433599999,77531975.1808,152882,4183651,35877340.9286,0
1613433600000,8.8762,9.0065,7.9613,8.3036,7326365,1613519999999,62361410.3364,119928,2977274,25272691.6344,0
1613520000000,8.3050,8.4721,7.5269,8.2533,8141648,1613606399999,65771249.7314,131535,3634683,29366514.0626,0
1613606400000,8.2552,9.3339,8.2552,8.9956,7757334,1613692799999,68347331.3244,125263,3646994,32134856.3536,0
1613692800000,8.9976,11.8291,8.5499,11.5096,14030591,1613779199999,144021226.8033,280798,6475116,66860555.4093,0
1613779200000,11.5140,11.7940,9.8169,9.9965,10415260,1613865599999,111777411.4462,199035,4123453,44178389.8736,0
1613865600000,9.9957,11.6436,9.8439,11.0851,9997068,1613951999999,107217506.7520,198089,4438610,47631618.3181,0
1613952000000,11.0805,14.5550,8.8800,14.3413,23095577,1614038399999,268161272.8975,507662,11127858,130103052.9794,0
1614038400000,14.3421,15.8026,11.3999,15.2413,35375505,1614124799999,499084811.8413,907108,17104700,241394514.1823,0
1614124800000,15.2513,18.1794,14.8462,17.2227,17533006,1614211199999,288377071.1670,438498,8251200,135661161.2671,0
1614211200000,17.2343,17.7942,13.7180,13.8484,13553123,1614297599999,214689548.2196,336461,6265450,99097529.3911,0
1614297600000,13.8489,15.5453,13.1035,13.5941,14325250,1614383999999,202066752.8803,324308,6654891,93903629.8732,0
1614384000000,13.5990,14.8596,12.9893,13.1900,11015216,1614470399999,152757534.6192,260457,5288492,73390022.0235,0
1614470400000,13.1862,13.7800,11.4245,13.1072,13172276,1614556799999,164743881.4361,331548,6268932,78369155.5568,0
1614556800000,13.0973,15.5512,13.0287,15.0036,10624143,1614643199999,154966760.4960,287297,5033885,73380706.5362,0
1614643200000,15.0005,15.2846,13.4200,13.9565,8405922,1614729599999,120709456.7155,212713,3326521,47841842.0716,0
1614729600000,13.9628,14.7641,13.7627,14.0941,8283702,1614815999999,118241063.2760,194244,3492263,49846922.0607,0
1614816000000,14.0915,14.2854,12.7583,13.0784,7098703,1614902399999,95732600.3544,162101,3118815,42054784.3821,0
1614902400000,13.0804,13.1057,12.1419,12.5659,6246948,1614988799999,78365258.9930,137003,3084155,38691491.9201,0
1614988800000,12.5576,13.3026,11.8944,13.0512,6367349,1615075199999,79739854.7966,155020,2889118,36149519.4288,0
1615075200000,13.0586,14.0407,12.7300,13.8450,6983603,1615161599999,94024256.2636,176612,2901867,39166019.1744,0
1615161600000,13.8493,13.9463,13.1000,13.6344,6024217,1615247999999,81441660.3973,151072,2476371,33526996.4776,0
1615248000000,13.6346,15.0332,13.3359,14.9102,7237374,1615334399999,103748671.3918,192428,3392731,48631613.0020,0
1615334400000,14.9155,15.2490,14.0550,14.2333,7702664,1615420799999,112393298.8952,196245,3594325,52453847.7572,0
1615420800000,14.2371,16.3334,13.6708,16.0763,10042978,1615507199999,149744985.0954,257097,4874444,72706135.5046,0
1615507200000,16.0798,16.5288,14.0713,14.5742,9227235,1615593599999,142443028.8062,256935,4171437,64446211.2045,0
1615593600000,14.5796,15.4449,13.9093,15.3216,7560873,1615679999999,111388656.4938,204793,3556486,52429810.3927,0
1615680000000,15.3267,15.4014,14.3662,14.4642,6264959,1615766399999,92408969.3880,175138,2959040,43659315.8430,0
1615766400000,14.4680,14.8548,13.6121,14.1840,6842673,1615852799999,97222432.3590,192150,3145639,44697537.6051,0
1615852800000,14.1823,14.3216,13.2504,13.6639,6764146,1615939199999,92577066.2364,189353,3111923,42595697.4587,0
1615939200000,13.6656,14.3129,13.0263,14.2288,6940124,1616025599999,95036756.0090,196040,3295794,45177258.6835,0
1616025600000,14.2327,14.7800,13.9803,14.2183,6142480,1616111999999,87815906.8268,176385,2879167,41145006.8879,0
1616112000000,14.2142,14.4937,13.8400,14.1535,5306402,1616198399999,75337571.4455,160294,2357143,33468261.6361,0
1616198400000,14.1579,14.9722,14.0978,14.1892,5604771,1616284799999,81582431.3448,168996,2538111,36955587.4778,0
1616284800000,14.1859,14.3876,13.6340,14.3395,5895698,1616371199999,82648893.1078,172377,2839168,39812880.2721,0
1616371200000,14.3346,16.6120,14.1739,14.7957,13944627,1616457599999,218893523.1707,403094,6632071,104136370.6972,0
1616457600000,14.8014,15.2136,14.0464,14.1420,7638553,1616543999999,111196018.6148,224930,3677617,53526064.8442,0
1616544000000,14.1468,15.3607,13.5712,13.5875,7704282,1616630399999,111615635.6307,223506,3657684,53035702.7570,0
1616630400000,13.5827,13.7016,12.5356,12.9776,8414030,1616716799999,110422085.7114,230109,3992315,52400380.8493,0
1616716800000,12.9801,14.7999,12.3500,14.7725,9559593,1616803199999,131666738.8021,270077,4535076,62450294.4663,0
1616803200000,14.7724,16.8346,14.7201,16.4803,11072721,1616889599999,174502835.6369,314519,5293530,83428998.8135,0
1616889600000,16.4774,19.4130,16.3408,18.1022,15997022,1616975999999,291046668.1286,490775,7561947,137587181.0103,0
1616976000000,18.1022,19.0470,17.6614,18.9811,9607545,1617062399999,176922817.5646,303268,4551753,83824054.1827,0
1617062400000,18.9847,20.9191,18.9662,19.0933,10133956,1617148799999,201729373.1928,326093,4773488,95045696.8506,0
1617148800000,19.0923,19.8747,18.0105,19.4044,8685490,1617235199999,166000155.8636,272068,4132428,79027933.5004,0
1617235200000,19.4048,20.4105,18.7493,19.0497,5780647,1617321599999,112743840.6303,190251,2767940,54016582.2523,0
1617321600000,19.0497,19.8812,18.5557,19.8353,4648128,1617407999999,89345828.5018,154770,2202948,42358104.9217,0
1617408000000,19.8292,23.8660,19.8025,22.4904,13481119,1617494399999,294937617.2307,430978,6351997,139046818.9963,0
1617494400000,22.4916,25.5801,21.9685,23.7879,10647138,1617580799999,255593470.2103,374576,5063023,121578898.6292,0
1617580800000,23.7908,24.7662,22.8012,23.0180,7207157,1617667199999,170954770.0748,245987,3358388,79684040.0808,0
1617667200000,23.0191,25.3590,21.6509,25.0987,8941838,1617753599999,209637629.7549,294113,4209142,98748923.4000,0
1617753600000,25.1125,27.5648,22.8753,26.5699,16231781,1617839999999,417606328.2596,527633,7711877,198668908.5793,0
1617840000000,26.5629,28.0273,25.6202,26.9589,9886841,1617926399999,264429296.6240,344736,4640800,124138105.3403,0
1617926400000,26.9531,29.1026,26.7555,27.6623,8043738,1618012799999,226216676.8532,269590,3810724,107204322.1937,0
1618012800000,27.6620,28.2954,26.0016,26.8349,6482835,1618099199999,177090339.3679,238443,3040735,83091854.1655,0
1618099200000,26.8371,28.6872,25.5402,27.9493,6392971,1618185599999,172676736.0649,225881,3057971,82540725.9646,0
1618185600000,27.9538,29.9394,26.8510,28.5850,7548934,1618271999999,214048996.5575,268734,3576307,101416287.8149,0
1618272000000,28.5847,28.8639,26.4022,27.5083,6326847,1618358399999,173983625.5152,220143,3023946,83228363.4590,0
1618358400000,27.5073,27.6151,24.5888,26.4194,8359229,1618444799999,218834727.6145,328476,3797091,99432659.3442,0
1618444800000,26.4313,28.2938,25.5516,27.7857,6805634,1618531199999,183061030.6699,248174,3258631,87657659.4523,0
1618531200000,27.7881,28.2903,24.9098,25.3449,7217962,1618617599999,190708819.3671,267476,3293534,87062912.8482,0
1618617600000,25.3440,26.8387,24.8000,24.8423,6771477,1618703999999,175374670.2729,248919,3110324,80572922.3053,0
1618704000000,24.8590,32.9957,18.8868,32.3492,22782222,1618790399999,621814875.8379,889314,10681219,291727175.5828,0
1618790400000,32.3739,36.0711,29.9007,31.5856,19779493,1618876799999,647408899.2780,895744,9409192,308278935.7788,0
1618876800000,31.6106,32.7206,28.8000,31.7022,13350389,1618963199999,409363627.1015,559158,6210103,190468628.8812,0
1618963200000,31.7328,35.1789,30.1356,32.6637,12459087,1619049599999,408399257.1870,542058,5917542,194119537.0459,0
1619049600000,32.6453,40.8878,31.5540,38.9341,21522070,1619135999999,805864204.1444,1079108,10615181,397997184.2464,0
1619136000000,38.9302,41.5553,31.4618,37.3702,22844271,1619222399999,813628931.7804,1090428,10943134,390241785.1049,0
1619222400000,37.3417,43.6400,34.6447,40.8663,16754195,1619308799999,649590695.2330,869452,8226512,319795056.8849,0
1619308800000,40.8604,48.5600,40.4248,47.3823,19686960,1619395199999,866788798.4930,1116009,9858046,434432734.8874,0
1619395200000,47.3740,48.5420,43.3079,43.9698,13833593,1619481599999,639982835.1589,807205,6662440,308506459.0373,0
1619481600000,43.9778,46.6309,42.5670,43.2296,10375537,1619567999999,461661484.1165,560101,4833805,215170011.4226,0
1619568000000,43.2311,46.9880,40.6500,44.8884,12220284,1619654399999,541611553.1418,644090,5754569,255293271.6854,0
1619654400000,44.9065,46.1999,40.8900,42.4925,9494837,1619740799999,411845356.0399,487932,4383066,190156204.6531,0
1619740800000,42.4925,44.3370,41.2731,42.8771,6450482,1619827199999,277647723.3713,323328,3017161,129904382.4344,0
1619827200000,42.8771,50.0000,42.1103,49.7035,10657005,1619913599999,488896683.0126,551906,5076871,232994201.5977,0
1619913600000,49.7126,50.1542,46.0047,46.9593,8864773,1619999999999,420337060.3657,432709,4086740,193849681.4875,0
1620000000000,46.9537,49.1178,44.8000,46.0232,7884670,1620086399999,374053575.4250,394315,3641131,172849504.9343,0
1620086400000,46.0226,47.8893,42.2502,42.6551,9323174,1620172799999,420804026.1042,454497,4330661,195570060.2051,0
1620172800000,42.6666,46.0824,42.3507,45.0381,6524530,1620259199999,291148135.4151,310020,3120058,139205701.6995,0
1620259200000,45.0381,45.0731,42.5475,43.5641,5484122,1620345599999,240359213.0120,262769,2444038,107146855.5342,0
