stock_id,prev_date,date,rule,ref_over_prev
3021,2005-09-23,2005-10-05,B,1.058824
3021,2006-09-20,2006-10-13,B,9.307692
3026,2013-10-17,2013-11-01,A,1.312608
3040,2013-10-02,2013-10-15,A,1.065421
3045,2008-01-31,2008-02-20,A,1.208696
3045,2011-09-26,2011-10-13,A,1.121495
3045T,2004-10-06,2004-11-11,B,1.055901
3046,2007-02-05,2007-02-14,A,1.550926
3046,2014-09-24,2014-10-09,A,1.366071
3049,2008-09-22,2008-10-13,A,1.462418
3051,2010-07-28,2010-08-17,B,1.995893
3053,2004-08-30,2004-09-07,B,0.814286
3053,2004-11-08,2004-11-15,B,0.934211
3053,2004-12-21,2004-12-29,B,1.054852
3053,2005-02-18,2005-02-25,B,1.064356
3053,2005-03-10,2005-03-29,B,0.757812
3053,2005-04-29,2005-05-12,B,0.810811
3053,2005-05-13,2005-05-27,B,0.714286
3053,2005-07-12,2005-08-02,B,0.934783
3053,2005-09-15,2005-10-05,B,0.722222
3053,2005-10-13,2005-10-20,B,0.932203
3053,2005-12-09,2005-12-19,B,1.06
3053,2005-12-19,2006-01-03,B,1.056604
3053,2006-02-07,2006-03-30,B,2.65625
3053,2006-04-26,2006-05-09,B,1.067901
3053,2006-05-18,2006-07-12,B,0.658654
3053,2006-10-17,2006-10-24,B,1.066116
3053,2006-11-17,2006-11-30,B,0.935484
3053,2007-01-03,2007-01-15,B,0.869565
3053,2007-01-17,2007-01-24,B,0.809249
3053,2007-02-27,2007-03-06,B,1.066116
3053,2007-04-26,2007-05-17,B,3.191388
3053,2007-08-15,2007-08-31,B,0.750371
3053,2007-08-31,2007-09-10,B,0.926733
3053,2007-09-10,2007-09-26,B,0.752137
3053,2007-10-03,2007-10-12,B,0.808271
3053,2007-11-05,2007-11-15,B,0.933333
3054,2006-03-03,2006-04-07,A,2.478528
3055,2008-11-18,2008-12-04,B,1.055046
3056,2007-03-13,2007-04-02,A,2.067227
3056,2008-05-27,2008-06-05,B,0.945556
3056,2008-09-11,2008-09-24,B,0.930612
3056,2008-10-03,2008-10-15,B,0.868027
3056,2008-10-21,2008-11-11,B,0.67563
3056,2008-11-11,2008-12-09,B,0.930348
3056,2008-12-10,2009-01-16,B,0.931034
3056,2009-02-24,2009-03-13,B,1.42515
3059,2014-10-14,2014-10-24,A,1.165644
3066,2014-11-17,2014-12-01,A,1.820652
3067,2011-11-24,2011-12-01,B,0.938073
3071,2012-01-03,2012-01-18,A,1.121168
3071,2013-09-23,2013-10-07,A,0.922043
3073,2013-09-18,2013-10-07,A,2.417323
3086,2014-11-17,2014-11-27,A,1.247475
3095,2014-09-05,2014-09-22,A,2.081967
3126,2013-04-03,2013-04-15,B,0.697286
3142,2007-06-15,2007-07-02,A,1.714286
3144,2008-07-24,2009-03-09,B,0.572308
3144,2009-08-13,2009-09-01,A,1.817175
3144,2012-08-22,2012-09-06,A,1.751969
3205,2009-11-16,2009-12-04,A,2.971154
3219,2011-10-07,2011-10-18,B,0.915033
3219,2011-10-18,2011-10-26,B,0.889952
3219,2011-12-13,2011-12-23,B,0.831947
3219,2012-05-31,2012-06-07,B,0.931034
3219,2012-06-26,2012-07-04,B,0.834008
3219,2012-11-08,2012-11-27,B,2.328904
3224,2013-12-20,2014-01-06,A,1.39899
3226,2010-04-16,2010-04-30,A,1.475
3252,2008-11-28,2008-12-22,A,1.631579
3252,2009-10-01,2009-10-21,A,2.940625
3252,2010-10-26,2010-11-18,A,1.230207
3252,2011-09-16,2011-10-03,A,1.428571
3252,2013-01-23,2013-02-06,A,1.749077
3265,2011-06-10,2011-06-27,A,1.578947
3276,2011-03-07,2011-03-25,A,1.317597
3289,2012-10-24,2012-11-08,A,1.268229
3306,2011-10-31,2011-11-15,A,1.235294
3310,2012-10-18,2012-11-01,A,1.818182
3431,2014-11-28,2014-12-15,A,1.687225
3536,2011-10-03,2011-10-20,A,1.776639
3555,2014-08-29,2014-09-15,A,1.619813
3629,2014-10-23,2014-11-07,A,1.818815
3701,2006-10-02,2006-10-18,A,2.436842
3701,2007-10-01,2007-10-18,B,1.944895
3701,2008-06-30,2008-07-10,B,1.069118
3701,2009-06-17,2009-06-24,B,0.932558
3701,2010-11-12,2010-12-01,A,2.82716
4103,2012-10-26,2012-11-12,A,1.087318
4104,2007-12-10,2007-12-26,A,1.208475
4126,2010-09-14,2010-10-01,A,1.226226
4303,2008-11-07,2008-11-26,A,1.834646
4304,2007-10-09,2007-11-01,A,3.149533
4304,2010-01-21,2010-02-05,A,1.12963
4402,2009-10-20,2009-11-06,A,1.930796
4402,2014-10-30,2014-11-14,A,2.066038
4406,2008-11-10,2008-11-21,B,0.813235
4408,2009-02-10,2009-02-26,A,1.400826
4413,2008-08-21,2008-08-29,B,0.946704
4413,2008-08-29,2008-09-12,B,0.865522
4413,2008-09-25,2008-10-03,B,0.866966
4413,2008-11-06,2008-11-13,B,0.869281
4413,2009-08-11,2009-08-18,B,0.865651
4413,2009-08-18,2009-08-31,B,0.752577
4413,2009-10-09,2009-10-16,B,0.865741
4413,2011-05-26,2011-06-07,B,0.838852
4413,2011-09-19,2011-10-19,B,0.860215
4413,2012-04-26,2012-05-11,B,3.986254
4413,2012-05-11,2012-06-08,B,0.833333
4413,2012-06-20,2012-07-20,B,0.75977
4413,2012-07-25,2012-08-03,B,0.866667
4413,2014-07-28,2014-09-19,B,0.892237
4413,2014-10-31,2014-11-10,B,0.869159
4414,2009-10-20,2009-11-06,A,1.862275
4414,2010-11-22,2010-12-09,A,1.790323
4415,2007-10-11,2007-10-26,B,0.698925
4415,2008-10-01,2008-10-21,B,5.0
4419,2014-11-13,2014-11-20,B,0.915371
4419,2014-11-20,2014-11-27,B,0.908
4502,2008-09-26,2008-10-16,A,1.68693
4502,2010-03-08,2010-03-26,A,1.887719
4503,2008-06-27,2008-07-15,A,1.176672
4503,2009-03-23,2009-04-08,A,1.110687
4503,2009-08-18,2009-09-02,A,1.503205
4506,2008-03-12,2008-03-28,A,1.110701
4529,2012-03-21,2012-04-05,A,1.382716
4530,2013-12-10,2013-12-23,A,2.777273
4532,2005-09-21,2005-11-09,A,1.068241
4534,2009-10-21,2009-11-10,A,1.576577
4609,2010-08-30,2011-01-06,B,0.567568
4702,2010-03-08,2010-03-26,A,1.675472
4703,2013-09-23,2013-10-07,A,1.282927
4801,2007-10-31,2007-11-13,B,0.940568
4801,2008-03-31,2008-05-08,B,0.869403
4801,2008-08-28,2009-04-16,B,0.876786
4801,2009-07-09,2010-02-09,B,0.52443
4801,2010-08-10,2010-08-17,B,0.921951
4801,2010-12-03,2010-12-10,B,0.933824
4801,2010-12-10,2011-03-15,B,0.890756
4801,2011-04-14,2011-04-22,B,1.39233
4801,2011-04-22,2011-04-29,B,1.306931
4801,2011-05-20,2011-06-01,B,0.894886
4801,2011-06-01,2011-09-01,B,3.804154
4801,2012-07-02,2012-09-12,B,0.875
4801,2012-10-24,2013-03-27,B,1.20936
4801,2013-04-02,2013-04-26,B,0.808411
4904,2008-03-10,2008-03-28,B,1.244019
4905,2011-11-30,2011-12-20,A,1.049046
4907,2007-08-13,2007-08-31,A,1.330735
4907,2008-03-11,2008-03-31,A,1.258824
4907,2008-09-15,2008-10-03,A,1.757039
4907,2011-07-22,2011-08-15,B,0.753191
4907,2011-09-06,2011-10-26,B,0.7
4907,2011-12-09,2012-01-03,B,0.921053
4907,2012-01-17,2012-02-21,B,0.751397
4907,2012-03-05,2012-03-20,B,0.932039
4907,2012-04-09,2012-04-25,B,0.866856
4907,2012-05-17,2012-05-25,B,0.877193
4907,2012-06-27,2012-07-17,B,0.810277
4907,2012-07-20,2012-07-27,B,0.933735
4907,2012-08-30,2012-09-07,B,1.069307
4907,2013-03-13,2013-03-27,B,0.921023
4907,2014-10-08,2014-10-27,B,1.409091
4930,2014-11-12,2014-11-26,A,1.387195
5011,2007-10-03,2007-10-16,B,0.931183
5011,2007-11-07,2007-12-19,B,0.930804
5011,2007-12-20,2008-07-01,B,0.805
5011,2008-07-16,2008-07-24,B,0.868085
5011,2008-09-11,2008-11-05,B,0.535
5011,2008-12-17,2009-01-07,B,1.287356
5011,2010-01-13,2010-02-24,B,1.067742
5011,2010-03-04,2010-03-12,B,1.066176
5011,2010-05-13,2010-05-20,B,0.870504
5011,2010-05-20,2010-06-11,B,0.651885
5011,2010-10-15,2010-11-18,B,10.0
5203,2011-10-03,2011-10-21,A,1.183362
5204,2008-05-23,2008-05-30,B,0.866667
5204,2008-06-04,2008-09-02,B,0.767717
5204,2008-09-25,2008-10-21,B,0.839286
5204,2008-11-04,2008-11-24,B,0.918495
5204,2008-12-02,2009-03-17,B,0.868778
5204,2009-03-19,2009-04-08,B,0.762821
5204,2009-11-02,2009-11-19,A,1.921127
5204,2011-05-16,2011-05-27,B,1.068263
5205,2014-02-12,2014-02-25,A,2.504202
5205,2014-07-02,2014-07-21,B,0.931174
5205,2014-08-04,2014-08-15,B,0.929114
5205,2014-08-15,2014-08-28,B,0.944444
5205,2014-09-05,2014-09-16,B,0.914557
5205,2014-09-30,2014-10-22,B,1.069231
5206,2007-12-10,2007-12-28,A,1.462312
5206,2009-05-05,2009-05-14,B,0.809969
5206,2011-11-16,2011-12-01,A,1.693966
5207,2008-02-12,2008-02-19,B,0.935714
5207,2008-02-25,2008-03-19,B,10.0
5207,2008-03-19,2008-04-24,B,0.852518
5207,2008-07-09,2008-08-06,B,0.857407
5207,2008-08-06,2008-08-28,B,0.60404
5207,2008-08-28,2008-09-08,B,0.931142
5207,2008-09-19,2008-10-30,B,0.763216
5207,2008-11-05,2008-11-17,B,0.931142
5211,2007-12-18,2008-01-02,A,1.172414
5301,2009-09-07,2009-09-24,A,1.97205
5301,2011-02-15,2011-03-03,A,1.887701
5301,2011-11-14,2012-01-02,B,1.496894
5301,2012-07-13,2012-08-22,B,1.072917
5301,2012-11-22,2012-12-10,B,0.927419
5301,2014-04-16,2014-04-30,A,1.352484
5304,2008-12-18,2008-12-25,B,0.873096
5305,2014-10-01,2014-10-16,A,1.138756
5306,2007-10-05,2007-10-26,A,1.650901
5306,2008-10-27,2008-11-14,A,1.622222
5306,2011-12-23,2012-01-12,A,1.36253
5310,2008-06-06,2008-06-13,B,0.931559
5310,2008-07-14,2008-08-01,A,6.768293
5314,2012-03-28,2012-04-11,A,1.299342
5315,2010-08-17,2010-09-06,A,1.478758
5315,2014-08-08,2014-08-25,A,1.489607
5318,2008-11-11,2008-11-18,B,0.909091
5318,2009-12-10,2009-12-28,A,35.151515
5318,2011-12-01,2011-12-09,B,0.930818
5318,2012-03-13,2012-03-20,B,0.930159
5318,2012-03-22,2012-03-30,B,0.924559
5318,2012-03-30,2012-04-10,B,0.931148
5318,2012-08-17,2012-08-27,B,1.069954
5321,2007-10-29,2007-11-16,A,4.426434
5321,2009-10-19,2009-11-06,A,1.498747
5321,2011-11-30,2011-12-19,A,1.30303
5321,2012-11-08,2012-11-23,A,2.005319
5321,2013-11-08,2013-11-25,A,3.127889
5324,2008-03-19,2008-04-03,A,1.548718
5324,2008-09-05,2008-09-19,B,0.930514
5324,2008-10-24,2008-11-14,B,6.245353
5328,2012-09-12,2012-09-27,A,0.913769
5344,2007-12-04,2007-12-24,A,2.0
5345,2007-09-17,2007-10-05,A,4.842437
5346,2010-08-25,2010-09-14,A,1.6125
5346,2012-09-13,2012-09-28,A,2.5
5364,2013-07-17,2013-07-26,B,0.661088
5364,2013-11-27,2013-12-10,A,40.043478
5371,2014-08-14,2014-08-29,A,1.248737
5381,2012-11-06,2012-11-19,A,1.609929
5384,2012-10-15,2012-10-29,A,1.020161
5386,2007-08-28,2007-09-11,A,2.325103
5386,2007-11-12,2007-11-19,B,0.932075
5386,2007-11-21,2007-11-30,B,0.935484
5386,2008-01-15,2008-01-23,B,0.947368
5386,2008-07-16,2008-07-31,B,0.869718
5386,2008-08-07,2008-10-20,B,0.750758
5386,2008-10-20,2009-01-16,B,0.583575
5386,2009-01-16,2009-02-10,B,0.930605
5386,2009-07-23,2009-08-06,B,0.75
5386,2010-01-26,2010-02-22,B,4.002112
5386,2011-08-01,2011-08-09,B,0.946721
5386,2011-09-02,2011-09-13,B,0.804878
5386,2011-09-29,2012-01-17,B,0.946602
5386,2012-04-03,2012-07-05,B,0.93254
5386,2012-09-18,2012-10-31,B,1.142402
5386,2012-11-30,2012-12-11,B,1.12532
5386,2013-03-19,2013-03-28,B,0.84127
5387,2010-10-06,2010-10-26,A,2.857143
5395,2007-11-02,2007-11-23,B,0.610795
5395,2007-11-26,2007-12-03,B,0.865591
5395,2008-01-04,2008-01-11,B,0.930858
5395,2008-01-18,2008-02-01,B,0.931193
5395,2008-02-01,2008-03-03,B,0.931034
5395,2008-05-23,2008-08-15,B,0.696078
5395,2008-08-15,2008-08-29,B,0.753149
5395,2008-08-29,2008-11-25,B,0.756272
5395,2009-04-10,2009-04-21,B,0.807273
5395,2009-04-21,2009-04-30,B,0.808717
5395,2009-08-18,2009-10-20,B,0.889952
5395,2009-11-17,2009-11-25,B,0.918919
5395,2010-03-16,2010-04-02,A,4.311321
5395,2012-04-25,2012-08-03,B,0.698864
5395,2012-09-27,2012-10-16,B,0.945946
5395,2012-11-22,2012-12-10,B,0.947761
5395,2012-12-17,2013-02-19,B,0.876623
5395,2013-09-04,2013-10-01,B,0.923077
5395,2013-10-01,2013-10-09,B,0.933594
5395,2013-10-09,2013-10-31,B,0.807843
5395,2013-11-11,2013-11-18,B,0.910072
5395,2014-02-06,2014-02-24,B,0.921875
5395,2014-09-04,2014-09-22,B,0.930348
5395,2014-11-28,2014-12-11,B,0.889831
5398,2009-09-30,2009-10-16,A,1.28655
5432,2009-10-15,2009-10-28,A,7.335938
5432,2011-08-19,2011-09-07,A,2.226212
5432,2011-09-15,2011-10-27,B,0.928571
5443,2011-10-18,2011-11-04,A,0.993846
5455,2012-04-05,2012-04-12,B,0.753191
5457,2012-10-01,2012-10-15,A,1.705882
5465,2011-09-20,2011-10-07,A,1.530864
5465,2014-11-12,2014-11-27,A,1.076555
5467,2008-10-13,2008-10-20,B,0.932489
5467,2008-10-22,2008-11-28,B,0.863821
5467,2008-11-28,2008-12-10,B,0.866667
5467,2008-12-31,2009-01-10,B,0.930788
5467,2013-11-15,2013-12-13,B,0.272109
5468,2011-10-07,2011-10-28,A,1.772727
5480,2009-01-06,2009-01-21,A,1.541176
5480,2009-09-24,2009-10-14,A,1.332474
5487,2012-11-05,2012-11-23,A,1.24812
5501,2008-05-22,2008-05-30,B,0.930233
5506,2008-11-04,2008-11-19,B,0.699284
5506,2008-11-19,2008-11-26,B,0.868132
5506,2009-07-28,2009-08-12,A,1.923483
5506,2010-11-18,2010-12-07,A,1.724528
5506,2012-03-23,2012-04-06,A,1.422764
5523,2013-09-23,2013-10-07,A,1.566265
5529,2009-01-06,2009-02-02,B,0.650173
5601,2013-09-24,2013-10-07,A,1.073379
5701,2013-09-12,2013-09-26,A,1.859155
5704,2010-08-09,2010-08-27,A,1.271144
5820,2007-08-21,2007-09-07,A,1.505935
5820,2010-08-11,2010-08-30,A,1.923077
5902,2009-10-26,2009-11-13,A,4.073482
6101,2009-02-18,2009-03-11,B,0.617021
6101,2010-11-02,2010-11-19,A,4.0
6103,2008-10-13,2008-10-31,A,2.038835
6103,2009-08-19,2009-08-31,B,0.868512
6103,2009-10-12,2009-10-30,A,3.480851
6107,2008-09-08,2008-09-22,B,0.931429
6107,2009-01-14,2009-02-02,B,0.947802
6109,2009-09-16,2009-10-06,A,1.146465
6111,2007-12-12,2008-01-02,A,2.01
6111,2008-08-19,2008-09-03,B,0.920168
6111,2011-07-07,2011-07-14,B,0.931663
6112,2009-09-09,2009-09-29,B,1.058824
6114,2008-01-29,2008-02-20,B,0.930488
6114,2008-09-22,2008-10-01,B,0.867076
6114,2008-11-05,2008-11-12,B,0.889362
6114,2008-11-14,2008-11-24,B,0.86911
6114,2008-12-09,2008-12-24,B,0.927318
6114,2009-02-19,2009-03-27,B,1.947494
6114,2009-03-30,2009-04-07,B,0.930407
6114,2010-11-03,2010-11-23,B,1.989247
6114,2011-06-09,2011-06-16,B,0.932886
6114,2011-11-16,2011-11-23,B,0.930946
6114,2011-12-12,2012-01-17,B,0.692308
6114,2012-04-09,2012-04-16,B,0.901328
6114,2012-04-27,2012-05-07,B,0.915332
6114,2012-06-08,2012-07-06,B,0.860068
6114,2012-09-11,2012-09-19,B,1.234615
6114,2012-09-25,2012-10-08,B,0.685567
6114,2012-10-15,2012-11-05,B,0.93133
6114,2012-11-06,2012-11-29,B,1.142857
6114,2012-11-30,2013-01-03,B,2.139535
6114,2013-05-17,2013-05-28,B,1.067568
6116,2007-10-09,2007-10-26,B,1.290832
6116,2012-09-12,2012-09-27,A,1.863905
6130,2008-08-20,2008-08-29,B,0.810277
6130,2008-09-10,2008-11-18,B,0.649913
6130,2008-11-28,2011-12-15,A,12.512563
6130,2011-12-22,2011-12-29,B,1.30821
6130,2011-12-30,2012-01-10,B,1.492806
6135,2007-10-29,2007-11-15,A,1.217877
6138,2014-09-17,2014-09-30,A,1.210247
6144,2008-11-14,2008-11-24,B,0.94929
6144,2010-03-15,2010-04-02,A,1.971514
6145,2013-01-16,2013-01-30,A,1.748988
6148,2009-10-02,2009-10-22,A,1.713896
6149,2007-10-31,2007-11-20,A,1.942149
6149,2008-06-20,2008-07-07,B,0.698571
6149,2008-08-15,2008-08-26,B,0.808791
6156,2009-10-29,2009-11-18,A,1.666667
6156,2011-10-19,2011-11-07,A,4.673913
6165,2009-01-09,2009-01-15,B,0.808072
6165,2009-01-21,2009-02-06,B,0.805785
6172,2011-10-24,2011-11-10,A,1.729097
6174,2007-12-13,2007-12-31,A,2.981818
6174,2010-10-18,2010-11-05,A,1.432331
6179,2010-09-21,2010-10-08,A,1.217573
6179,2014-02-10,2014-02-24,A,1.546939
6183,2009-09-09,2009-09-25,A,1.113269
6186,2009-11-03,2009-11-19,A,3.567901
6198,2013-11-13,2013-11-28,A,1.769759
6199,2014-02-11,2014-02-24,A,1.52069
6199,2014-12-01,2014-12-19,B,1.086207
62061,2005-07-01,2005-07-08,B,1.057692
62061,2005-10-18,2005-10-27,B,0.865105
62061,2006-02-20,2006-03-01,B,0.937143
62061,2006-03-01,2006-03-15,B,1.140244
62061,2006-04-25,2006-07-12,B,0.933333
62061,2006-07-12,2006-09-25,B,0.945055
62061,2006-09-27,2006-11-13,B,0.932961
6212,2008-04-17,2008-04-25,B,0.930841
6212,2008-11-06,2008-11-26,A,1.333333
6214,2008-10-07,2008-10-24,A,1.049861
6219,2008-09-15,2008-10-15,B,1.450794
6219,2009-08-19,2009-09-08,A,3.280899
6219,2011-12-14,2011-12-30,A,1.207612
6222,2009-09-29,2009-10-16,A,2.116809
6225,2007-11-09,2007-11-29,B,1.513889
6225,2009-05-13,2009-06-22,B,1.068925
6225,2012-07-23,2012-08-06,A,2.128205
6226,2013-11-13,2013-11-26,A,1.365854
6235,2011-08-11,2011-08-31,A,1.860068
6236,2007-11-16,2007-11-23,B,0.944444
6236,2008-01-22,2008-02-01,B,0.806916
6236,2008-02-01,2008-03-03,B,4.770992
6236,2008-03-25,2008-04-08,B,0.891089
6236,2009-10-05,2009-10-16,B,0.908213
6236,2010-02-01,2010-02-06,B,0.930657
6236,2010-02-26,2010-03-08,B,0.93007
6236,2010-03-18,2010-04-01,B,0.825949
6236,2010-05-17,2010-05-26,B,0.808989
6236,2010-05-26,2010-06-07,B,0.930348
6236,2010-07-14,2010-07-30,B,0.868794
6236,2010-10-28,2010-11-15,B,0.911675
6236,2011-03-16,2011-05-10,B,0.818605
6236,2011-05-24,2011-06-02,B,1.272366
6236,2011-06-07,2011-06-14,B,0.929487
6236,2011-06-15,2011-06-23,B,0.806098
6236,2011-07-20,2011-07-27,B,1.068389
6236,2011-10-11,2011-10-18,B,1.060258
6236,2011-10-28,2011-11-25,B,2.4625
6236,2011-12-12,2011-12-26,B,0.882353
6236,2012-02-04,2012-02-14,B,0.906173
6236,2012-03-14,2012-03-21,B,0.9375
6236,2012-05-22,2012-05-31,B,0.803213
6236,2012-06-01,2012-06-13,B,0.938967
6236,2012-06-13,2012-07-27,B,0.934579
6236,2012-08-31,2012-11-05,B,0.807487
6236,2012-11-14,2013-04-24,B,0.932749
6238,2008-09-09,2008-09-16,B,0.930233
6238,2008-10-09,2008-10-22,B,0.914286
6238,2008-10-30,2008-11-13,B,0.762376
6238,2008-11-13,2008-11-20,B,0.875
6238,2008-11-24,2008-12-12,A,4.0
6238,2010-02-02,2010-02-09,B,0.931624
6238,2010-10-13,2010-11-03,B,1.665138
6238,2010-12-08,2010-12-16,B,0.947552
6238,2011-07-18,2011-08-10,B,0.882812
6238,2012-04-26,2012-05-04,B,1.068
6238,2012-05-25,2012-09-06,B,1.25
6238,2012-09-06,2012-10-09,B,1.140762
6238,2012-10-22,2012-11-12,B,1.143251
6238,2012-11-12,2013-01-23,B,1.306998
6238,2013-01-23,2013-03-18,B,1.142593
6238,2013-09-11,2013-09-17,B,0.932836
6240,2008-08-18,2008-09-18,B,0.93
6240,2008-11-10,2008-11-28,B,0.868074
6240,2009-01-05,2009-01-17,B,0.93311
6240,2009-02-19,2009-03-12,B,0.93125
6240,2011-02-09,2011-02-22,A,16.0
6240,2012-01-18,2012-02-03,B,1.069705
6240,2012-02-20,2012-02-29,B,1.067485
6240,2012-04-05,2012-04-18,B,0.93254
6240,2012-04-18,2012-05-18,B,0.56347
6240,2012-05-18,2012-06-08,B,1.222414
6240,2012-06-08,2012-07-26,B,0.930889
6240,2012-07-26,2012-09-11,B,2.076547
6240,2012-09-21,2012-10-02,B,1.143382
6240,2012-12-25,2013-04-30,B,0.788512
6240,2013-05-27,2013-07-09,B,0.933071
6240,2013-08-08,2013-08-19,B,1.217391
6240,2013-08-30,2013-11-06,B,0.746867
6240,2013-11-06,2013-11-21,B,0.933333
6240,2013-11-22,2013-12-17,B,0.809859
6240,2013-12-17,2013-12-27,B,0.930435
6241,2008-01-16,2008-02-01,A,4.00135
6241,2008-02-13,2008-03-11,B,0.809122
6241,2008-03-11,2008-09-30,B,0.768
6241,2008-10-15,2008-10-22,B,0.933824
6241,2008-12-01,2008-12-10,B,0.808554
6241,2008-12-16,2009-02-02,B,0.456548
6241,2011-11-14,2011-12-02,A,1.273333
6242,2008-05-05,2008-12-29,B,0.298113
6242,2009-01-05,2009-01-12,B,0.865471
6242,2009-01-20,2009-02-11,B,0.755556
6242,2009-04-07,2009-04-24,A,1.649789
6242,2009-05-26,2009-06-04,B,0.931727
6242,2009-11-04,2009-11-11,B,0.867102
6242,2010-11-09,2010-11-17,B,0.899123
6242,2011-10-25,2011-11-10,A,4.911765
6242,2011-12-07,2012-02-17,B,0.86711
6242,2013-04-03,2013-04-12,B,0.804802
6242,2013-07-16,2013-07-25,B,0.650055
6242,2013-11-21,2013-12-19,B,0.943089
6242,2014-03-27,2014-04-11,A,3.732394
6246,2008-10-21,2008-11-05,A,1.513333
6246,2013-12-06,2013-12-20,A,1.308
6248,2013-01-03,2013-01-16,A,1.643705
6248,2014-11-17,2014-11-28,A,3.331325
6250,2007-10-19,2007-11-08,A,1.595331
6250,2009-05-07,2009-05-15,B,0.86911
6250,2009-08-18,2009-08-26,B,0.867647
6250,2009-10-02,2009-10-16,A,3.146998
6250,2013-09-11,2013-09-24,B,0.906977
6250,2013-10-11,2013-10-18,B,0.867925
6259,2008-10-15,2008-10-31,A,1.250639
6259,2012-10-09,2012-10-23,A,1.452465
6270,2009-10-06,2009-10-23,A,1.102725
6276,2009-10-21,2009-11-06,A,1.538622
6276,2012-07-13,2012-07-27,A,2.120205
6281,2010-02-02,2010-02-22,A,1.183721
6287,2010-04-27,2010-05-14,A,1.88172
6287,2012-02-22,2012-03-07,A,1.578495
6287,2013-08-07,2013-08-22,A,1.923333
6289,2011-03-16,2011-03-29,A,1.37457
6291,2013-08-30,2013-09-14,A,2.0
6294,2008-07-09,2008-07-30,B,0.869565
6294,2008-07-30,2008-09-30,B,0.801587
6294,2008-11-13,2008-12-30,B,0.942308
6294,2009-05-08,2009-05-15,B,0.930796
6294,2010-01-26,2010-02-22,A,33.672566
6294,2010-03-10,2010-03-19,B,0.935961
6294,2010-05-28,2010-06-04,B,0.9375
70001,2010-01-25,2010-02-10,B,0.481481
70005,2010-06-15,2010-06-29,B,3.0
70010,2010-07-05,2010-07-12,B,5.0
70019,2010-06-28,2010-07-05,B,0.2
70020,2010-04-21,2010-06-02,B,0.066667
70021,2010-05-07,2010-07-06,B,0.769231
70024,2010-04-08,2010-04-19,B,0.8
70025,2010-02-03,2010-02-25,B,1.176471
70028,2010-06-01,2010-06-10,B,0.833333
70028,2010-06-10,2010-07-08,B,0.784
70029,2010-05-19,2010-06-30,B,0.4
70038,2010-06-02,2010-07-06,B,1.194118
70042,2010-04-28,2010-05-28,B,0.8
70042,2010-06-02,2010-06-22,B,7.0
70044,2010-04-21,2010-04-28,B,0.569106
70046,2010-01-21,2010-02-03,B,0.522222
70047,2010-06-29,2010-07-08,B,0.25
70048,2010-01-27,2010-03-01,B,1.181818
70048,2010-03-17,2010-03-29,B,1.4
70048,2010-04-29,2010-07-09,B,0.090909
70049,2010-04-29,2010-05-28,B,0.125
70052,2010-05-10,2010-05-25,B,0.25
70052,2010-06-15,2010-07-09,B,0.153846
70053,2010-01-20,2010-03-11,B,0.652778
70053,2010-06-25,2010-07-02,B,0.111111
70055,2010-01-27,2010-02-05,B,1.054348
70056,2010-05-14,2010-06-10,B,5.0
70058,2010-01-22,2010-02-02,B,0.778571
70058,2010-02-03,2010-02-09,B,0.763441
70058,2010-05-27,2010-06-08,B,1.504673
70060,2010-01-20,2010-02-03,B,0.449541
70060,2010-05-11,2010-07-08,B,0.714286
70062,2010-06-17,2010-06-30,B,0.581152
70063,2010-01-19,2010-02-02,B,0.698413
70063,2010-02-03,2010-03-08,B,0.886792
70063,2010-05-12,2010-05-28,B,1.73913
70063,2010-07-02,2010-07-09,B,0.9375
70066,2010-02-09,2010-03-24,B,0.752688
70068,2010-02-08,2010-03-02,B,1.461538
70069,2010-01-26,2010-03-19,B,0.487179
70070,2010-02-02,2010-02-24,B,1.274336
70072,2010-05-04,2010-07-12,B,0.052632
70073,2010-02-06,2010-03-05,B,1.4375
70075,2010-06-14,2010-06-28,B,54.0
70078,2010-04-30,2010-06-29,B,0.071429
70082,2010-05-20,2010-06-21,B,0.75
70083,2010-01-21,2010-01-28,B,0.521912
70083,2010-06-14,2010-07-05,B,0.285714
70086,2010-03-08,2010-03-22,B,1.073171
70086,2010-05-10,2010-06-17,B,0.2
70088,2010-06-08,2010-06-18,B,0.2
70090,2010-01-27,2010-02-23,B,1.237113
70092,2010-01-29,2010-02-06,B,0.575758
70093,2010-06-07,2010-06-30,B,5.0
70094,2010-05-21,2010-06-17,B,5.0
70102,2010-04-27,2010-06-01,B,1.428571
70106,2010-05-04,2010-05-31,B,0.416667
70107,2010-01-26,2010-02-23,B,0.47541
70108,2010-05-20,2010-05-28,B,0.0625
70109,2010-05-20,2010-05-27,B,0.25
70116,2010-05-18,2010-06-02,B,0.173913
70116,2010-06-25,2010-07-13,B,1.222222
70124,2010-02-04,2010-02-25,B,0.731959
70124,2010-03-05,2010-03-19,B,1.460993
70127,2010-05-14,2010-05-31,B,0.285714
70127,2010-05-31,2010-07-09,B,0.133333
70127,2010-07-12,2010-07-30,B,1.357143
70129,2010-05-03,2010-06-17,B,0.111111
70145,2010-05-18,2010-05-31,B,0.384615
70147,2010-07-07,2010-07-21,B,0.85
70147,2010-07-21,2010-07-28,B,1.083744
70151,2010-04-21,2010-04-28,B,0.947214
70156,2010-07-15,2010-07-26,B,0.071429
70160,2010-03-17,2010-04-26,B,0.631579
70160,2010-05-18,2010-05-31,B,1.615385
