nA,nB,r,cagr,mdd,end_value,cost_sum,held_mean,held_max,overlap_mean,maxw,maxw_date
5,20,12,0.3871918711566009,-0.3891792997076297,21972775.687034827,0.009279157226900779,20.753999135322093,25,1.450064850843061,0.273190269981344,2020-08-31
5,20,13,0.35050375958620794,-0.4023503157609635,17060307.544192493,0.007702438073427556,20.71119757890186,25,1.4928664072632944,0.29374883821401415,2026-05-05
5,20,14,0.36374103806639035,-0.4024184111019237,18705925.997521512,0.00805685756369673,20.736705577172504,25,1.4673584089926501,0.2863695567249252,2026-05-05
5,20,15,0.3500020090384526,-0.3903887421018221,17000561.71660809,0.005513690647572196,20.722870730652833,25,1.4811932555123217,0.2780130748767006,2020-08-31
5,20,16,0.35313885199909834,-0.4024186220907483,17377173.347943276,0.006308078045229343,20.752269779507134,25,1.4517942066580198,0.2682971152148319,2020-08-31
5,20,17,0.4155693132168572,-0.3891793157046945,26601931.151166577,0.014626929697475703,20.731517509727627,25,1.4725464764375271,0.2828085260213509,2026-05-05
5,20,18,0.37767924113331186,-0.402418431040885,20590732.24678679,0.005861360230423237,20.72849113705145,25,1.4755728491137052,0.2716239098056997,2026-01-15
5,20,19,0.36879006038324635,-0.4024184310408851,19370065.623410676,0.005252465594976649,20.77777777777778,25,1.4262862083873757,0.28635922877232967,2026-05-05
5,20,20,0.3651413876409664,-0.38910595730971215,18888053.751285102,0.0073477615998232965,20.738434932987463,25,1.4656290531776912,0.28672059564864305,2026-05-05
5,20,21,0.31956827140381106,-0.40241862209074786,13708032.10378,0.006635032091493976,20.685689580631216,25,1.5183744055339385,0.2715565804768718,2026-01-15
5,20,22,0.37275914132811017,-0.38889754543652766,19906867.83131119,0.007081963296353428,20.76221357544315,25,1.441850410722006,0.3150533233371807,2026-05-05
5,20,23,0.39762267986567146,-0.38910580615382284,23583036.046484295,0.011450622685510396,20.77777777777778,25,1.4262862083873757,0.2731919104175415,2020-08-31
5,20,24,0.39360749818004237,-0.40235010704159746,22951112.595923495,0.006446646895572507,20.779507133592737,25,1.4245568525724168,0.27153765667642,2026-01-15
5,20,25,0.3810206672844849,-0.3888975302633787,21067069.543846272,0.007903746589351668,20.830523130134026,25,1.3735408560311284,0.27319194005143416,2020-08-31
5,20,26,0.38702972283759873,-0.4023501267660894,21948539.954646785,0.008165560781299092,20.72849113705145,25,1.4755728491137052,0.2682988464610377,2020-08-31
5,20,27,0.4060066019123387,-0.40214750335373184,24952926.28721148,0.011580187502511552,20.753999135322093,25,1.450064850843061,0.27148967742861485,2026-01-15
5,20,28,0.4037624898648038,-0.38897183005978936,24579448.764558148,0.009532550566776335,20.733246865542586,25,1.4708171206225682,0.2780130748767007,2020-08-31
5,20,29,0.4236674100855138,-0.4021474842164485,28073843.9805873,0.008662769902475354,20.687418936446175,25,1.5166450497189796,0.2714453636392833,2026-04-14
5,20,30,0.3469920706645204,-0.40222022803606955,16646064.529860474,0.006301626241050958,20.715953307392997,25,1.4881106787721574,0.3024083922121057,2026-05-05
5,20,31,0.371377052887494,-0.3951055337871112,19718455.508444514,0.007745404840012689,20.763942931258107,25,1.4401210549070471,0.30066812191743836,2026-05-05
5,20,32,0.4048097082366695,-0.4021474842164485,24753106.063642643,0.009955143335817682,20.72676178123649,25,1.4773022049286642,0.30142316724640933,2026-05-05
5,20,33,0.4010382773467285,-0.40508252918750615,24132791.315325785,0.00961076041955228,20.71292693471682,25,1.4911370514483355,0.2910954646263836,2026-04-17
5,20,34,0.3600766869750802,-0.4021474842164485,18236752.068824843,0.008902447383984078,20.763942931258107,25,1.4401210549070471,0.27289058692890444,2020-08-31
5,20,35,0.3950194525980619,-0.40241843104088515,23171583.467891555,0.008040232531117616,20.717682663207956,25,1.4863813229571985,0.29104870413958345,2026-05-05
5,20,36,0.39794940058195816,-0.4034397781717082,23635134.46117392,0.009793782817518045,20.71292693471682,25,1.4911370514483355,0.27289058692890433,2020-08-31
5,20,37,0.3955338162713691,-0.40241841110192395,23252368.55463839,0.008766839417229326,20.738434932987463,25,1.4656290531776912,0.268297115214832,2020-08-31
5,20,38,0.3597142884423976,-0.38897181470616576,18190928.2013644,0.008004613468849994,20.746649373108518,25,1.4574146130566363,0.3211674401209085,2026-05-05
5,20,39,0.3762361552333895,-0.40214750335373206,20388007.748094004,0.006685703871397476,20.71292693471682,25,1.4911370514483355,0.2728905869289043,2020-08-31
5,20,40,0.3645225774459784,-0.39450826647858556,18807377.468024433,0.007981017598149252,20.779507133592737,25,1.4245568525724168,0.3089108839805902,2026-05-05
5,20,41,0.3756188610268707,-0.3888976908216306,20301836.65787277,0.00771970369484856,20.682230869001298,25,1.5218331171638564,0.27319194005143416,2020-08-31
5,20,42,0.3607829736797554,-0.40241843104088515,18326355.92145295,0.007689417125107551,20.76221357544315,25,1.441850410722006,0.2728887417496325,2020-08-31
5,20,43,0.3615563426588242,-0.38897183005978947,18424921.539845884,0.005932226537904194,20.803285776048423,25,1.4007782101167314,0.2731892803369332,2020-08-31
5,20,44,0.40647994088147943,-0.40222002366995824,25032346.86903299,0.008307208090204986,20.738434932987463,25,1.4656290531776912,0.2925846454769779,2026-05-05
5,20,45,0.39618400232678197,-0.3902185094160719,23354845.963762745,0.006177098737620139,20.753999135322093,25,1.450064850843061,0.2731919400514342,2020-08-31
5,20,46,0.4077816511279202,-0.4023501267660896,25251924.878345117,0.010644149714983986,20.753999135322093,25,1.450064850843061,0.28670554492401623,2026-05-05
5,20,47,0.34752656574693264,-0.4021474842164487,16708528.158570942,0.0059448985662829985,20.779507133592737,25,1.4245568525724168,0.2710363542820503,2026-01-15
5,20,48,0.37023902779837403,-0.4022200429830577,19564513.604475126,0.008525086522093394,20.738434932987463,25,1.4656290531776912,0.2682960707860269,2020-08-31
5,20,49,0.39404271465037155,-0.38917946898434236,23018869.040893074,0.010261988549169734,20.75702550799827,25,1.4470384781668828,0.28280159794494125,2026-05-05
5,20,50,0.3699485059312637,-0.4021474842164487,19525386.96837553,0.006914898744324984,20.736705577172504,25,1.4673584089926501,0.3218793980512993,2026-05-05
5,20,51,0.38381740091800576,-0.3891793157046939,21473306.305973344,0.008316278569061551,20.752269779507134,25,1.4517942066580198,0.32115088882037407,2026-05-05
5,20,52,0.3845768010424373,-0.40222002366995846,21584814.39991241,0.008552973446923058,20.752269779507134,25,1.4517942066580198,0.29389040646686837,2026-05-05
5,20,53,0.3661901953486353,-0.4024184111019238,19025497.05042459,0.007374731220470954,20.76221357544315,25,1.441850410722006,0.2710108878710348,2026-01-15
5,20,54,0.3662699357650354,-0.4024186220907478,19035983.29247785,0.007233916719174578,20.71292693471682,25,1.4911370514483355,0.28728692119894994,2026-05-05
5,20,55,0.40132170766324604,-0.40235010704159746,24178921.397760198,0.01024833163479891,20.738434932987463,25,1.4656290531776912,0.27289055418785846,2020-08-31
5,20,56,0.35535239386767015,-0.38889753026337864,17647403.765516814,0.0051905328021995805,20.746649373108518,25,1.4574146130566363,0.3089098726867724,2026-04-17
5,20,57,0.4082239042004592,-0.4024186220907478,25326916.969834395,0.010176787864918047,20.687418936446175,25,1.5166450497189796,0.2772728856865324,2026-04-17
5,20,58,0.3631696101855528,-0.403813128383296,18632059.010671593,0.008298145875982788,20.738434932987463,25,1.4656290531776912,0.2728905541878584,2020-08-31
5,20,59,0.39361571228160463,-0.39021850941607195,22952389.751162782,0.006509161979507803,20.763942931258107,25,1.4401210549070471,0.300494418485007,2026-05-05
5,20,60,0.4148436290178237,-0.4023501267660894,26473461.72246496,0.00881818450047479,20.687418936446175,25,1.5166450497189796,0.28324964018701004,2026-04-17
5,20,61,0.36519507347489233,-0.40381312838329586,18895067.51143922,0.0070597762542795985,20.71292693471682,25,1.4911370514483355,0.27979748152916606,2026-05-05
5,20,62,0.4013902531039908,-0.4023501267660894,24190089.43499157,0.009552204044982948,20.687418936446175,25,1.5166450497189796,0.2924619170379816,2026-05-05
5,20,63,0.37083260576425525,-0.40241843104088487,19644672.95106681,0.007274250960785427,20.671854734111545,25,1.5322092520536101,0.2728887417496324,2020-08-31
5,20,64,0.34445292878114997,-0.38889754543652766,16352170.767506933,0.005736949989163357,20.76221357544315,25,1.441850410722006,0.3213029688457935,2026-05-05
5,20,65,0.3692417281162137,-0.40222022803606977,19430492.166553274,0.008397208797403279,20.702983138780805,25,1.5010808473843493,0.2784431314885166,2026-05-05
5,20,66,0.33453876697621054,-0.40222002366995796,15248558.267585324,0.00889740377134443,20.715953307392997,25,1.4881106787721574,0.2728876483395152,2020-08-31
5,20,67,0.3718786724220169,-0.40235012676608967,19786653.334536556,0.009428274543477708,20.738434932987463,25,1.4656290531776912,0.28325346905196097,2026-04-17
5,20,68,0.3636648148433621,-0.40241862209074813,18696057.711794674,0.008527156354195022,20.66191093817553,25,1.542153047989624,0.2865700850264056,2026-05-05
5,20,69,0.3621086663797841,-0.40235031576096364,18495604.855292298,0.007550383647504556,20.671854734111545,25,1.5322092520536101,0.3071274540243636,2026-05-05
5,20,70,0.3516454889664453,-0.4022200236699584,17196958.860633187,0.006452066006538528,20.779507133592737,25,1.4245568525724168,0.288357569362472,2026-05-05
5,20,71,0.3889250396566888,-0.40235010704159735,22233324.9321645,0.007737773236822265,20.753999135322093,25,1.450064850843061,0.26829884646103763,2020-08-31
5,20,72,0.3621034904293192,-0.40222002366995807,18494941.342229787,0.006174875343521462,20.738434932987463,25,1.4656290531776912,0.27288764833951523,2020-08-31
5,20,73,0.4005111535568855,-0.4022200429830574,24047207.78215323,0.009345310559758534,20.71292693471682,25,1.4911370514483355,0.2784500953861365,2026-05-05
5,20,74,0.3568551423691535,-0.40241843104088487,17832995.020932026,0.007506615900429815,20.748378728923477,25,1.4556852572416774,0.31115218093705316,2026-04-17
5,20,75,0.37152033676632445,-0.4021474842164487,19737914.234627374,0.007062395827776317,20.69736273238219,25,1.5067012537829658,0.2728905869289044,2020-08-31
5,20,76,0.36239277539632253,-0.389179315704694,18532057.88955978,0.0074063326691576215,20.736705577172504,25,1.4673584089926501,0.2780141120406729,2020-08-31
5,20,77,0.3711585224969447,-0.38917931570469405,19688810.92517144,0.0060437532007129756,20.748378728923477,25,1.4556852572416774,0.2938492739829033,2026-05-05
5,20,78,0.34290809778579123,-0.40343977817170795,16175642.135464827,0.006422442914811611,20.71292693471682,25,1.4911370514483355,0.29465774640936787,2026-04-17
5,20,79,0.40608846541745236,-0.38917929970763,24966645.86445391,0.009910186824584263,20.706009511456983,25,1.4980544747081712,0.28412375297091313,2026-05-05
5,20,80,0.39854433268339684,-0.40381312838329586,23730265.82780546,0.010135945644551683,20.66191093817553,25,1.542153047989624,0.30056491717681666,2026-05-05
5,20,81,0.40599132256537285,-0.403813128383296,24950366.354518466,0.009605009267727727,20.702983138780805,25,1.5010808473843493,0.26829884646103763,2020-08-31
5,20,82,0.35461862356483476,-0.40235010704159757,17557411.29693994,0.009006071256028182,20.738434932987463,25,1.4656290531776912,0.2728905541878585,2020-08-31
5,20,83,0.39705765458119524,-0.3891793157046943,23493180.204139516,0.007779433364588882,20.763942931258107,25,1.4401210549070471,0.273190269981344,2020-08-31
5,20,84,0.4217563687880672,-0.40235010704159746,27720079.835073255,0.007711535556309593,20.738434932987463,25,1.4656290531776912,0.3031987058772983,2026-04-17
5,20,85,0.3571600518046829,-0.4034397781717082,17870863.959739987,0.006413346448533042,20.763942931258107,25,1.4401210549070471,0.27289058692890433,2020-08-31
5,20,86,0.3701050351483397,-0.4022202280360697,19546459.164643317,0.008363126529345816,20.687418936446175,25,1.5166450497189796,0.2728876483395152,2020-08-31
5,20,87,0.3946058009916835,-0.4024184310408849,23106798.196764365,0.008484649291569354,20.748378728923477,25,1.4556852572416774,0.2728887417496324,2020-08-31
5,20,88,0.4054604743633339,-0.38910579037840415,24861572.63473855,0.007996034485333054,20.830523130134026,25,1.3735408560311284,0.288578146970066,2026-05-05
5,20,89,0.3894376345946966,-0.40235031576096325,22310911.405075107,0.008944754589960514,20.747081712062258,25,1.4569822741028966,0.2842332595095173,2026-05-05
5,20,90,0.35053502334955233,-0.39190248443322867,17064036.474724878,0.009948423047957955,20.670125378296586,25,1.533938607868569,0.2780141120406728,2020-08-31
5,20,91,0.3439228576330329,-0.3902185094160718,16291406.119923582,0.007062932934069359,20.722870730652833,25,1.4811932555123217,0.27801586230269915,2020-08-31
5,20,92,0.39841497928546743,-0.389105790378404,23709552.76921439,0.010390654362763875,20.798097708603546,25,1.4059662775616082,0.3040223053147404,2026-05-05
5,20,93,0.3773682550031041,-0.4024184111019238,20546893.2571899,0.006117177666441021,20.752269779507134,25,1.4517942066580198,0.28498421081696296,2026-05-05
5,20,94,0.3634323969561235,-0.4021474842164484,18665996.316840902,0.006671787392427068,20.71292693471682,25,1.4911370514483355,0.28860762479711766,2026-05-05
5,20,95,0.37425476625688514,-0.4022200236699582,20112569.865210548,0.009530270969834213,20.738434932987463,25,1.4656290531776912,0.26829607078602713,2020-08-31
5,20,96,0.3621757633268954,-0.3891792997076297,18504208.04264516,0.006230210820030617,20.77777777777778,25,1.4262862083873757,0.30140803510970665,2026-05-05
5,20,97,0.4223636012227694,-0.40222004298305725,27832053.723351486,0.011747778794473359,20.763942931258107,25,1.4401210549070471,0.30262988593828866,2026-04-17
5,20,98,0.45137420999135913,-0.3891057903784039,33676706.86118729,0.014369194116104524,20.77431906614786,25,1.4297449200172936,0.27319191041754143,2020-08-31
5,20,99,0.37727458499560296,-0.40235010704159757,20533705.17780072,0.007333929844474956,20.748378728923477,25,1.4556852572416774,0.27289055418785846,2020-08-31
5,20,100,0.389247719891306,-0.40235010704159724,22282137.69422339,0.009231450368909024,20.715953307392997,25,1.4881106787721574,0.30240839585769175,2026-05-05
5,20,101,0.41561139655943924,-0.3891793157046942,26609398.32552755,0.012026123508343955,20.78945092952875,25,1.414613056636403,0.3069777862621566,2026-05-05
5,20,102,0.4263123481547997,-0.4023501267660898,28570123.043721147,0.012271749395735377,20.707738867271942,25,1.4963251188932123,0.26829884646103785,2020-08-31
5,20,103,0.3990990839633777,-0.3890548280391778,23819280.455105186,0.007103399898512459,20.763942931258107,25,1.4401210549070471,0.2731919400514342,2020-08-31
5,20,104,0.4205432779109777,-0.4024184111019238,27497590.713535056,0.011615419572425779,20.682230869001298,25,1.5218331171638564,0.2728887417496325,2020-08-31
5,20,105,0.4036601494317553,-0.40381312838329586,24562536.503203895,0.010426511178847055,20.72849113705145,25,1.4755728491137052,0.2918513073199657,2026-05-05
5,20,106,0.3646075069352157,-0.4023501070415974,18818431.727645967,0.007290488428092767,20.69563337656723,25,1.5084306095979247,0.27289055418785846,2020-08-31
5,20,107,0.35524522120172475,-0.3891057903784039,17634234.02410431,0.007571925025446629,20.71119757890186,25,1.4928664072632944,0.32121547408369705,2026-05-05
5,20,108,0.4117344055100123,-0.4036061858396771,25929286.03496287,0.01167551143996719,20.71292693471682,25,1.4911370514483355,0.2751175084623513,2026-05-05
5,20,109,0.3576861147856669,-0.38889754543652794,17936368.641721427,0.007458657653948775,20.803285776048423,25,1.4007782101167314,0.32392690133784147,2026-05-05
5,20,110,0.3914997456896141,-0.3889718147061661,22625484.532613613,0.008452414103221577,20.779507133592737,25,1.4245568525724168,0.2731892803369332,2020-08-31
5,20,111,0.4276646925950718,-0.3889718147061663,28826886.25138309,0.010724758355371112,20.71292693471682,25,1.4911370514483355,0.28255578214170346,2026-04-17
5,20,112,0.40142404406748144,-0.4021474842164487,24195596.65848187,0.008286763000817888,20.779507133592737,25,1.4245568525724168,0.2704234556598558,2026-01-15
5,20,113,0.3536759994132148,-0.4022200236699582,17442406.371633105,0.007128311117409841,20.722870730652833,25,1.4811932555123217,0.3070348806637794,2026-05-05
5,20,114,0.38625756413501167,-0.4023501267660898,21833455.722912766,0.007186706622239419,20.71292693471682,25,1.4911370514483355,0.26829884646103785,2020-08-31
5,20,115,0.3639894360467568,-0.4034397781717082,18738117.317604505,0.008328698908694442,20.685689580631216,25,1.5183744055339385,0.2863707757458471,2026-05-05
5,20,116,0.38101775941166305,-0.40214750335373184,21066650.76469883,0.007601288212811015,20.736705577172504,25,1.4673584089926501,0.2863915231422331,2026-05-05
5,20,117,0.379070062957259,-0.40214768672211987,20787818.256829012,0.006629526835021081,20.651967142239517,25,1.5520968439256377,0.2810960089422598,2026-05-05
5,20,118,0.39042998854024,-0.405082529187507,22461802.576014817,0.006926927344578919,20.702983138780805,25,1.5010808473843493,0.2800244023279874,2026-04-17
5,20,119,0.4136766414227899,-0.4023501267660894,26268030.366409305,0.010207065408089794,20.71292693471682,25,1.4911370514483355,0.27863592315843533,2026-04-17
5,20,120,0.41450644167562745,-0.38889753026337875,26413957.700450838,0.0077429865376136015,20.779507133592737,25,1.4245568525724168,0.3100591160569251,2026-04-17
5,20,121,0.38401414687138,-0.40241843104088515,21502146.361842178,0.008810958005216245,20.738434932987463,25,1.4656290531776912,0.27288874174963246,2020-08-31
5,20,122,0.35059091083172333,-0.402418431040885,17070704.17181791,0.008407530940874021,20.71119757890186,25,1.4928664072632944,0.27288874174963224,2020-08-31
5,20,123,0.3735012504794213,-0.4023501267660892,20008698.121649053,0.007037036495941888,20.701253782965846,25,1.5028102031993082,0.2921964315259207,2026-05-05
5,20,124,0.38961124669271485,-0.388897545436528,22337244.19177152,0.0060925065303726236,20.763942931258107,25,1.4401210549070471,0.2731919400514342,2020-08-31
5,20,125,0.37510341599296293,-0.403813128383296,20230132.816535734,0.008274626236677327,20.721573713791614,25,1.482490272373541,0.28273312359999664,2026-05-05
5,20,126,0.38437158618093203,-0.3891057903784042,21554630.31755302,0.0059052444370733675,20.830523130134026,25,1.3735408560311284,0.30160640912755143,2026-04-17
5,20,127,0.3726357816334649,-0.402418431040885,19889985.721569553,0.009533238435964484,20.753999135322093,25,1.450064850843061,0.3070003413825476,2026-05-05
5,20,128,0.40792120326250325,-0.3891792997076297,25275567.02576034,0.011826229797474278,20.78945092952875,25,1.414613056636403,0.2867635198180342,2026-05-05
5,20,129,0.39307101776674713,-0.40343977817170823,22867836.338447973,0.008619846954135068,20.671854734111545,25,1.5322092520536101,0.2728905869289044,2020-08-31
5,20,130,0.36347754318342296,-0.40508252918750687,18671832.236048337,0.007636958015413806,20.752269779507134,25,1.4517942066580198,0.2973364659684511,2026-05-05
5,20,131,0.4305716851114074,-0.4021474842164488,29385819.453650612,0.01607815136533031,20.753999135322093,25,1.450064850843061,0.26829887773537275,2020-08-31
5,20,132,0.3902542902647097,-0.4023503157609635,22435020.7041391,0.00879862339131716,20.75875486381323,25,1.4453091223519239,0.2728905541878584,2020-08-31
5,20,133,0.35473517933645216,-0.39510332097874074,17571678.685425624,0.0068647354521946605,20.828793774319067,25,1.3752702118460873,0.3130878293645289,2026-05-05
5,20,134,0.38747008650068704,-0.402220023669958,22014415.296505794,0.009969455006669271,20.736705577172504,25,1.4673584089926501,0.29733144068050255,2026-05-05
5,20,135,0.38242101422474484,-0.40222022803606966,21269608.418436654,0.007393851762890224,20.641158668396024,25,1.562905317769131,0.2728876483395153,2020-08-31
5,20,136,0.3684488720376573,-0.4023501070415973,19324531.06238863,0.007380021079527113,20.738434932987463,25,1.4656290531776912,0.2709506547975492,2026-01-15
5,20,137,0.385343384316545,-0.40222022803606977,21697902.04613343,0.009633655702577385,20.763942931258107,25,1.4401210549070471,0.3089266960434922,2026-05-05
5,20,138,0.35280975365303857,-0.38897183005978947,17337314.359184578,0.008474269090660552,20.782533506268916,25,1.4215304798962387,0.2780130748767007,2020-08-31
5,20,139,0.34847536863930695,-0.38947055633661837,16819926.134804975,0.008187304210859869,20.78945092952875,25,1.414613056636403,0.27801411204067283,2020-08-31
5,20,140,0.3788953142292064,-0.3957129049215262,20762963.24882901,0.005955400068352768,20.738434932987463,25,1.4656290531776912,0.2780130748767006,2020-08-31
5,20,141,0.40191552518855955,-0.3902185094160716,24275824.67294281,0.008683368950786374,20.779507133592737,25,1.4245568525724168,0.3005001362212457,2026-05-05
5,20,142,0.379763429633057,-0.4022200236699583,20886700.157960854,0.008905368683300201,20.71119757890186,25,1.4928664072632944,0.31506702524209146,2026-05-05
5,20,143,0.36091187278639913,-0.40222004298305775,18342751.257858735,0.008225850651775826,20.670125378296586,25,1.533938607868569,0.27288764833951523,2020-08-31
5,20,144,0.4008814087050361,-0.3906012778358866,24107293.790269155,0.009077461803832908,20.80501513186338,25,1.3990488543017725,0.30305205228262305,2026-04-17
5,20,145,0.3958517215870596,-0.38897183005978975,23302424.047841463,0.009478557667441725,20.799827064418505,25,1.4042369217466493,0.2731892803369332,2020-08-31
5,20,146,0.40649909904965953,-0.38889753026337853,25035566.132506248,0.00899137838728383,20.77431906614786,25,1.4297449200172936,0.27319194005143416,2020-08-31
5,20,147,0.3684766162344164,-0.4023501267660895,19328230.18948291,0.0070107772567033775,20.722870730652833,25,1.4811932555123217,0.2728905541878584,2020-08-31
5,20,148,0.35175057581208513,-0.40381312838329586,17209585.5432659,0.005608296942987625,20.71292693471682,25,1.4911370514483355,0.2728905541878584,2020-08-31
5,20,149,0.36053324257934216,-0.40214768672212,18294628.624149773,0.007183675484032868,20.723303069606573,25,1.480760916558582,0.27288960162917625,2026-05-05
5,20,150,0.3763344277998586,-0.38889754543652755,20401756.22404673,0.00850151696111148,20.763942931258107,25,1.4401210549070471,0.27801586230269915,2020-08-31
5,20,151,0.3726223348387756,-0.39571017646566803,19888146.265068267,0.007268006306313807,20.763942931258107,25,1.4401210549070471,0.278015831245867,2020-08-31
5,20,152,0.4159328360082668,-0.388897545436528,26666495.675835475,0.01112836006638443,20.814958927799395,25,1.3891050583657587,0.27801586230269915,2020-08-31
5,20,153,0.3635090241792782,-0.38889754543652766,18675902.656554632,0.008190594120148113,20.80501513186338,25,1.3990488543017725,0.2989549241392495,2026-05-05
5,20,154,0.35778761188566865,-0.4023501267660898,17949031.60517795,0.006463948903007078,20.7431906614786,25,1.4608733246865542,0.2728905541878586,2020-08-31
5,20,155,0.3935540149026795,-0.38948801788631315,22942798.39551676,0.008444478525299774,20.72849113705145,25,1.4755728491137052,0.27319026998134416,2020-08-31
5,20,156,0.373335225026012,-0.38889753026337853,19985876.187411554,0.00775598153165096,20.772157371379162,25,1.4319066147859922,0.3192498297764719,2026-05-05
5,20,157,0.33839764727542176,-0.40222002366995824,15669938.353379397,0.008020177214706232,20.752269779507134,25,1.4517942066580198,0.268296070786027,2020-08-31
5,20,158,0.3506093710193967,-0.39268884763865713,17072907.08979239,0.007350874741480934,20.746649373108518,25,1.4574146130566363,0.27801411204067294,2020-08-31
5,20,159,0.3769846560089567,-0.40241862209074786,20492933.16401097,0.006500217648158611,20.753999135322093,25,1.450064850843061,0.31244867692002337,2026-04-17
5,20,160,0.3516335680307143,-0.40222004298305747,17195527.02692401,0.006107271975013225,20.76221357544315,25,1.441850410722006,0.2849138831271035,2026-05-05
5,20,161,0.3877508461142687,-0.38889753026337853,22056507.206455264,0.007309083645297975,20.738434932987463,25,1.4656290531776912,0.27319194005143416,2020-08-31
5,20,162,0.35189633637291085,-0.40360618583967717,17227113.08776621,0.005458816726795709,20.71292693471682,25,1.4911370514483355,0.272887648339515,2020-08-31
5,20,163,0.3693168439012551,-0.4022202280360697,19440557.889858853,0.006737044503853451,20.75875486381323,25,1.4453091223519239,0.28958451073902114,2026-05-05
5,20,164,0.4145509406129744,-0.4038131283832955,26421803.647966746,0.01206021870503599,20.753999135322093,25,1.450064850843061,0.2682988464610377,2020-08-31
5,20,165,0.3892790122012335,-0.4021475033537319,22286876.464089625,0.006184618640136793,20.779507133592737,25,1.4245568525724168,0.3027956676310847,2026-04-17
5,20,166,0.37416665011020345,-0.3894705563366174,20100398.260541916,0.006778239663020806,20.71292693471682,25,1.4911370514483355,0.27801583124586693,2020-08-31
5,20,167,0.36975101354772444,-0.3891792997076301,19498829.229960952,0.006672467228436705,20.798097708603546,25,1.4059662775616082,0.3041100785382417,2026-05-05
5,20,168,0.36732837865130996,-0.4024184310408851,19175663.903259028,0.0055259193414764,20.748378728923477,25,1.4556852572416774,0.3031936412946654,2026-04-17
5,20,169,0.3942938481836795,-0.40214750335373195,23058047.952856585,0.00835853456282954,20.80501513186338,25,1.3990488543017725,0.3030316783028492,2026-04-17
5,20,170,0.34980685961333347,-0.40214748421644847,16977374.920638114,0.005963749964882501,20.738434932987463,25,1.4656290531776912,0.2728905869289044,2020-08-31
5,20,171,0.36031910077072316,-0.4038131283832957,18267461.918222837,0.008409431594754442,20.66191093817553,25,1.542153047989624,0.28676394068280936,2026-05-05
5,20,172,0.3603168108046302,-0.4021474842164487,18267171.600914147,0.008980329799667352,20.706009511456983,25,1.4980544747081712,0.30241569545387365,2026-05-05
5,20,173,0.3643001065443552,-0.4023501267660897,18778448.598574743,0.0069875613425998545,20.779507133592737,25,1.4245568525724168,0.2714103080343838,2026-01-15
5,20,174,0.35889994722372065,-0.3906012778358868,18088333.324897673,0.0055387589380897165,20.736705577172504,25,1.4673584089926501,0.2849842106882005,2026-05-05
5,20,175,0.3334453910338224,-0.4022200236699581,15131021.043756414,0.005850610643848074,20.736705577172504,25,1.4673584089926501,0.27288764833951523,2020-08-31
5,20,176,0.3843639414405231,-0.3951028580210847,21553506.618353944,0.007063735099440781,20.738434932987463,25,1.4656290531776912,0.27319191041754143,2020-08-31
5,20,177,0.3354911513497352,-0.4021474842164488,15351603.470885415,0.006492615713956449,20.731517509727627,25,1.4725464764375271,0.304032071843803,2026-05-05
5,20,178,0.38011982977864256,-0.4021475033537321,20937690.2876369,0.008241240378847485,20.738434932987463,25,1.4656290531776912,0.2767876288356991,2026-04-14
5,20,179,0.35796361833120227,-0.3956256719365914,17971009.4400755,0.00806624348045043,20.721141374837874,25,1.4829226113272806,0.2780141120406728,2020-08-31
5,20,180,0.3803790515866359,-0.38889754543652766,20974847.0058295,0.007267406036864546,20.748378728923477,25,1.4556852572416774,0.27801586230269926,2020-08-31
5,20,181,0.3697929946704628,-0.38910595730971187,19504471.926301483,0.005270817278586559,20.779507133592737,25,1.4245568525724168,0.3077656267737889,2026-05-05
5,20,182,0.3503192787692433,-0.40235012676608983,17038318.747908156,0.007158414559539576,20.736705577172504,25,1.4673584089926501,0.2728905541878586,2020-08-31
5,20,183,0.37531912478869467,-0.4022200429830575,20260112.587769385,0.007138653192577359,20.738434932987463,25,1.4656290531776912,0.27996157762853247,2026-04-17
5,20,184,0.3734080353547138,-0.40222002366995857,19995881.861444354,0.007257276304742827,20.75875486381323,25,1.4453091223519239,0.29130280865762004,2026-05-05
5,20,185,0.39088121010001586,-0.38889754543652766,22530713.766661875,0.007669772572832826,20.753999135322093,25,1.450064850843061,0.2903932360526158,2026-04-17
5,20,186,0.37574626282337054,-0.38910595730971187,20319594.576691855,0.008336930367749172,20.722870730652833,25,1.4811932555123217,0.288160283451218,2026-05-05
5,20,187,0.43146277989779125,-0.39060127783588633,29559081.563195664,0.01194077224498185,20.779507133592737,25,1.4245568525724168,0.27319191041754165,2020-08-31
5,20,188,0.3730316591007836,-0.3891793157046939,19944208.050128326,0.008058382108054079,20.748378728923477,25,1.4556852572416774,0.3003413720393087,2026-04-17
5,20,189,0.3600761157656098,-0.3890697370394128,18236679.76050418,0.007982403941507309,20.782533506268916,25,1.4215304798962387,0.2842575664761029,2026-05-05
5,20,190,0.3609375938645394,-0.4034397781717082,18346024.422362868,0.005760197862514158,20.687418936446175,25,1.5166450497189796,0.28103964344478904,2026-05-05
5,20,191,0.40040274548209487,-0.3888975302633786,24029640.386165395,0.01063773456048599,20.78945092952875,25,1.414613056636403,0.29106508329304753,2026-04-17
5,20,192,0.41105096984956924,-0.38905482803917796,25811020.6699928,0.0075059199861571705,20.763942931258107,25,1.4401210549070471,0.3116550424336127,2026-04-17
