arm,N,r,seed,cagr,mdd,vol,end_value,first,end,trades,eq_sha,held_mean,held_max,maxw
B,5,100,7100,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,101,7101,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,102,7102,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,103,7103,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,104,7104,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,105,7105,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,106,7106,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,107,7107,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,108,7108,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,109,7109,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,110,7110,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,111,7111,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,112,7112,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,113,7113,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,114,7114,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,115,7115,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,116,7116,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,117,7117,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,118,7118,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,119,7119,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,120,7120,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,121,7121,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,122,7122,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,123,7123,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,124,7124,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,125,7125,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,126,7126,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,127,7127,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,128,7128,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,129,7129,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,130,7130,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,131,7131,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,132,7132,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,133,7133,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,134,7134,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,135,7135,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,136,7136,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,137,7137,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,138,7138,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,139,7139,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,140,7140,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,141,7141,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,142,7142,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,143,7143,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,144,7144,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,145,7145,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,146,7146,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,147,7147,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,148,7148,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,149,7149,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,150,7150,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,151,7151,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,152,7152,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,153,7153,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,154,7154,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,155,7155,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,156,7156,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,157,7157,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,158,7158,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,159,7159,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,160,7160,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,161,7161,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,162,7162,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,163,7163,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,164,7164,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,165,7165,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,166,7166,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,167,7167,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,168,7168,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,169,7169,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,170,7170,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,171,7171,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,172,7172,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,173,7173,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,174,7174,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,175,7175,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,176,7176,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,177,7177,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,178,7178,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,179,7179,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,180,7180,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,181,7181,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,182,7182,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,183,7183,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,184,7184,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,185,7185,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,186,7186,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,187,7187,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,188,7188,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,189,7189,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,190,7190,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,191,7191,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,192,7192,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,193,7193,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,194,7194,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,195,7195,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,196,7196,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,197,7197,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,198,7198,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,5,199,7199,0.2318260980413802,-0.4257400242517292,0.35057796341639746,7159130.243884924,526,2859,185,26d444a289954faa,4.718979680069174,5,0.42157807724793456
B,10,0,7000,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,1,7001,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,2,7002,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,3,7003,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,4,7004,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,5,7005,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,6,7006,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,7,7007,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,8,7008,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,9,7009,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,10,7010,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,11,7011,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,12,7012,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,13,7013,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,14,7014,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,15,7015,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,16,7016,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,17,7017,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,18,7018,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,19,7019,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,20,7020,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,21,7021,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,22,7022,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,23,7023,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,24,7024,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,25,7025,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,26,7026,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,27,7027,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,28,7028,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,29,7029,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,30,7030,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,31,7031,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,32,7032,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,33,7033,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,34,7034,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,35,7035,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,36,7036,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,37,7037,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,38,7038,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,39,7039,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,40,7040,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,41,7041,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,42,7042,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,43,7043,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,44,7044,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,45,7045,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,46,7046,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,47,7047,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,48,7048,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,49,7049,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,50,7050,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,51,7051,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,52,7052,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,53,7053,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,54,7054,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,55,7055,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,56,7056,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,57,7057,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,58,7058,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,59,7059,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,60,7060,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,61,7061,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,62,7062,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,63,7063,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,64,7064,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,65,7065,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,66,7066,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,67,7067,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,68,7068,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,69,7069,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
B,10,70,7070,0.21145291793471754,-0.4340690765797761,0.2995191863390433,6116200.951656829,526,2859,364,0ce3801041ecce0a,9.285343709468224,10,0.2549423914100244
