date,stock_id,high,low,avg_price,volume,amount,transactions,price_basis
2019-08-30,6434,6.54,6.28,6.44,63000,406000,12,均價
2019-09-02,6434,6.51,6.51,6.51,2000,13020,2,均價
2019-09-03,6434,6.52,6.52,6.52,3000,19560,2,均價
2019-09-04,6434,6.52,6.22,6.32,4500,28440,3,均價
2019-09-05,6434,6.52,6.24,6.36,17000,108140,7,均價
2019-09-06,6434,6.51,6.23,6.41,6000,38480,4,均價
2019-09-09,6434,6.50,6.22,6.28,37000,232330,11,均價
2019-09-10,6434,6.30,6.19,6.25,27500,171800,10,均價
2019-09-11,6434,6.26,6.26,6.26,1000,6260,1,均價
2019-09-12,6434,6.25,5.99,6.04,29500,178235,8,均價
2019-09-16,6434,6.18,5.90,5.97,53000,316290,16,均價
2019-09-17,6434,5.97,5.97,5.97,2000,11940,2,均價
2019-09-18,6434,5.99,5.89,5.96,11000,65515,7,均價
2019-09-19,6434,5.75,5.50,5.60,34900,195332,14,均價
2019-09-20,6434,5.67,5.28,5.40,55000,297200,11,均價
2019-09-23,6434,5.72,5.42,5.54,70000,388130,18,均價
2019-09-24,6434,5.72,5.51,5.57,22000,122520,7,均價
2019-09-25,6434,5.70,5.48,5.56,17000,94530,5,均價
2019-09-26,6434,5.72,5.72,5.72,3500,20020,2,均價
2019-09-27,6434,5.75,5.50,5.64,40000,225520,14,均價
2019-10-01,6434,5.75,5.47,5.49,19000,104300,6,均價
2019-10-02,6434,5.57,5.31,5.38,111000,596800,27,均價
2019-10-03,6434,5.50,5.04,5.24,88500,463720,24,均價
2019-10-04,6434,5.49,5.18,5.29,88000,465620,28,均價
2019-10-07,6434,5.40,5.36,5.38,50000,268920,13,均價
2019-10-08,6434,5.60,5.33,5.44,50000,272010,15,均價
2019-10-09,6434,5.61,5.57,5.58,7000,39070,3,均價
2019-10-14,6434,5.88,5.68,5.78,115000,664460,29,均價
2019-10-15,6434,5.90,5.68,5.71,15000,85660,5,均價
2019-10-16,6434,5.73,5.60,5.70,44000,250720,12,均價
2019-10-17,6434,,,,0,0,0,無成交
2019-10-18,6434,5.72,5.46,5.56,5000,27820,3,均價
2019-10-21,6434,5.72,5.46,5.59,2000,11180,2,均價
2019-10-22,6434,5.72,5.57,5.61,24000,134640,7,均價
2019-10-23,6434,,,,0,0,0,無成交
2019-10-24,6434,5.72,5.70,5.70,6000,34220,2,均價
2019-10-25,6434,5.77,5.75,5.76,16000,92150,4,均價
2019-10-28,6434,5.93,5.91,5.92,3000,17750,2,均價
2019-10-29,6434,5.92,5.65,5.83,20000,116570,6,均價
2019-10-30,6434,5.89,5.89,5.89,1000,5890,1,均價
2019-10-31,6434,,,,0,0,0,無成交
2019-11-01,6434,6.08,5.90,5.94,16000,95030,9,均價
2019-11-04,6434,5.97,5.89,5.91,15000,88690,3,均價
2019-11-05,6434,5.90,5.73,5.80,5000,28990,3,均價
2019-11-06,6434,5.90,5.68,5.74,7000,40200,3,均價
2019-11-07,6434,5.66,5.40,5.61,21000,117750,8,均價
2019-11-08,6434,5.77,5.64,5.66,14000,79240,7,均價
2019-11-11,6434,5.79,5.77,5.77,2500,14435,2,均價
2019-11-12,6434,,,,0,0,0,無成交
2019-11-13,6434,5.77,5.50,5.55,18000,99930,5,均價
2019-11-14,6434,,,,0,0,0,無成交
2019-11-15,6434,5.66,5.40,5.60,28000,156930,9,均價
2019-11-18,6434,5.65,5.41,5.45,6000,32700,2,均價
2019-11-19,6434,5.65,5.65,5.65,2000,11300,1,均價
2019-11-20,6434,5.65,5.65,5.65,1000,5650,1,均價
2019-11-21,6434,5.60,5.42,5.44,20500,111500,7,均價
2019-11-22,6434,5.62,5.35,5.46,5000,27290,4,均價
2019-11-25,6434,5.62,5.62,5.62,1,5,1,均價
2019-11-26,6434,5.75,5.55,5.61,26500,148775,7,均價
2019-11-27,6434,5.62,5.62,5.62,1000,5620,1,均價
2019-11-28,6434,5.72,5.60,5.66,27800,157370,10,均價
2019-11-29,6434,5.72,5.72,5.72,500,2860,1,均價
2019-12-02,6434,5.74,5.74,5.74,1500,8610,2,均價
2019-12-03,6434,5.72,5.72,5.72,2000,11440,1,均價
2019-12-04,6434,5.72,5.72,5.72,500,2860,1,均價
2019-12-05,6434,5.48,5.48,5.48,5000,27400,1,均價
2019-12-06,6434,5.70,5.70,5.70,500,2850,1,均價
2019-12-09,6434,5.73,5.68,5.69,19000,108150,6,均價
2019-12-10,6434,5.71,5.46,5.58,35998,201038,11,均價
2019-12-11,6434,5.64,5.18,5.37,36500,195950,13,均價
2019-12-12,6434,5.40,5.40,5.40,6000,32400,3,均價
2019-12-13,6434,5.61,5.61,5.61,1000,5610,1,均價
2019-12-16,6434,5.62,5.38,5.57,28500,158800,9,均價
2019-12-17,6434,5.40,5.15,5.34,76000,406200,18,均價
2019-12-18,6434,5.41,5.41,5.41,1000,5410,1,均價
2019-12-19,6434,,,,0,0,0,無成交
2019-12-20,6434,5.14,5.14,5.14,3000,15420,3,均價
2019-12-23,6434,5.36,5.30,5.33,5000,26650,3,均價
2019-12-24,6434,,,,0,0,0,無成交
2019-12-25,6434,5.40,5.20,5.36,42000,224930,16,均價
2019-12-26,6434,5.26,5.15,5.20,35000,182070,9,均價
2019-12-27,6434,5.36,5.18,5.29,12000,63420,3,均價
2019-12-30,6434,,,,0,0,0,無成交
2019-12-31,6434,,,,0,0,0,無成交
2020-01-02,6434,5.42,5.20,5.30,21020,111495,8,均價
2020-01-03,6434,,,,0,0,0,無成交
2020-01-06,6434,5.25,5.13,5.16,22020,113708,9,均價
2020-01-07,6434,5.31,5.31,5.31,2000,10620,2,均價
2020-01-08,6434,5.33,5.30,5.31,8500,45125,3,均價
2020-01-09,6434,5.33,5.11,5.28,26000,137200,6,均價
2020-01-10,6434,5.50,5.29,5.40,2000,10790,2,均價
2020-01-13,6434,5.43,5.21,5.23,21000,109825,6,均價
2020-01-14,6434,5.20,5.14,5.18,25000,129450,7,均價
2020-01-15,6434,,,,0,0,0,無成交
2020-01-16,6434,5.26,5.02,5.07,19000,96260,6,均價
2020-01-17,6434,5.24,5.05,5.08,22000,111680,5,均價
2020-01-20,6434,5.30,5.10,5.21,2500,13025,3,均價
2020-01-30,6434,5.35,4.94,5.09,100040,509054,30,均價
2020-01-31,6434,4.90,4.80,4.84,238500,1153340,59,均價
2020-02-03,6434,4.80,4.50,4.73,108000,510490,23,均價
2020-02-04,6434,4.70,4.55,4.57,111000,507670,28,均價
2020-02-05,6434,,,,0,0,0,無成交
2020-02-06,6434,4.69,4.69,4.69,4000,18760,2,均價
2020-02-07,6434,,,,0,0,0,無成交
2020-02-10,6434,4.50,4.46,4.47,52000,232560,16,均價
2020-02-11,6434,4.43,4.20,4.28,56000,239400,20,均價
2020-02-12,6434,4.34,4.25,4.27,13300,56822,5,均價
2020-02-13,6434,4.50,4.34,4.35,13300,57910,8,均價
2020-02-14,6434,4.53,4.32,4.34,22300,96709,6,均價
2020-02-17,6434,4.31,4.26,4.28,31292,133937,13,均價
2020-02-18,6434,4.31,4.20,4.24,55300,234363,13,均價
2020-02-19,6434,4.34,4.32,4.33,700,3030,2,均價
2020-02-20,6434,,,,0,0,0,無成交
2020-02-21,6434,,,,0,0,0,無成交
2020-02-24,6434,4.30,4.16,4.28,13000,55600,5,均價
2020-02-25,6434,4.21,4.10,4.17,49000,204540,14,均價
2020-02-26,6434,4.17,4.15,4.16,10000,41600,2,均價
2020-02-27,6434,,,,0,0,0,無成交
2020-03-02,6434,4.20,4.20,4.20,300,1260,1,均價
2020-03-03,6434,,,,0,0,0,無成交
2020-03-04,6434,4.14,3.99,4.05,24000,97210,8,均價
2020-03-05,6434,4.20,4.01,4.05,23000,93250,5,均價
2020-03-06,6434,4.35,4.20,4.22,15600,65808,6,均價
2020-03-09,6434,4.71,4.36,4.55,64700,294113,28,均價
2020-03-10,6434,5.21,4.63,5.00,232100,1160987,70,均價
2020-03-11,6434,5.05,4.43,4.72,169000,797310,46,均價
2020-03-12,6434,4.52,4.08,4.26,76700,326464,22,均價
2020-03-13,6434,4.06,3.95,3.99,42000,167700,12,均價
2020-03-16,6434,4.09,4.05,4.06,35000,142250,11,均價
2020-03-17,6434,4.07,3.73,3.88,75010,291170,22,均價
2020-03-18,6434,3.97,3.93,3.95,14700,58081,7,均價
2020-03-19,6434,3.95,3.93,3.93,11000,43250,3,均價
2020-03-20,6434,4.00,3.67,3.85,103000,396820,23,均價
2020-03-23,6434,3.80,3.80,3.80,1015,3857,4,均價
2020-03-24,6434,3.80,3.78,3.79,29990,113742,13,均價
2020-03-25,6434,3.83,3.67,3.73,67271,250812,17,均價
2020-03-26,6434,3.61,3.07,3.29,187000,615595,50,均價
2020-03-27,6434,3.42,3.29,3.31,50000,165650,14,均價
2020-03-30,6434,3.35,3.25,3.29,19010,62483,7,均價
2020-03-31,6434,3.40,3.28,3.31,68000,224870,16,均價
2020-04-01,6434,3.31,3.16,3.24,2000,6470,2,均價
2020-04-06,6434,3.17,3.03,3.11,74000,230110,18,均價
2020-04-07,6434,3.12,3.10,3.11,61000,189810,14,均價
2020-04-08,6434,3.22,3.11,3.14,46892,147232,18,均價
2020-04-09,6434,3.55,3.14,3.35,137515,460168,36,均價
2020-04-10,6434,3.40,3.23,3.33,123609,411000,35,均價
2020-04-13,6434,,,,0,0,0,無成交
2020-04-14,6434,3.35,3.19,3.30,87000,286920,25,均價
2020-04-15,6434,3.34,3.30,3.31,21030,69539,8,均價
2020-04-16,6434,3.42,3.25,3.31,67000,221540,17,均價
2020-04-17,6434,3.31,3.24,3.28,2000,6550,2,均價
2020-04-20,6434,3.29,3.28,3.29,32000,105130,9,均價
2020-04-21,6434,3.30,3.30,3.30,2000,6600,1,均價
2020-04-22,6434,3.20,2.85,3.05,128000,390680,29,均價
2020-04-23,6434,3.10,3.01,3.06,78000,238900,18,均價
2020-04-24,6434,,,,0,0,0,無成交
2020-04-27,6434,3.20,3.15,3.18,12000,38150,5,均價
2020-04-28,6434,3.20,3.18,3.19,22000,70200,3,均價
2020-04-29,6434,3.25,3.18,3.20,61616,197222,18,均價
2020-04-30,6434,3.75,3.26,3.40,153000,520900,41,均價
2020-05-04,6434,4.44,3.61,4.18,289500,1210734,92,均價
2020-05-05,6434,4.87,4.28,4.56,203000,925140,72,均價
2020-05-06,6434,4.89,4.66,4.79,171000,819330,52,均價
2020-05-07,6434,5.04,4.66,4.84,43000,208070,16,均價
2020-05-08,6434,4.70,4.10,4.36,317000,1380600,71,均價
2020-05-11,6434,4.30,4.05,4.19,47000,196930,14,均價
2020-05-12,6434,4.20,3.98,4.02,228000,917020,50,均價
2020-05-13,6434,4.21,3.98,4.03,236304,952816,54,均價
2020-05-14,6434,,,,0,0,0,無成交
2020-05-15,6434,4.10,3.98,4.00,150000,600740,32,均價
2020-05-18,6434,4.08,3.99,4.02,168000,675170,38,均價
2020-05-19,6434,4.00,3.80,3.95,89000,351180,24,均價
2020-05-20,6434,4.07,3.92,4.00,7000,27980,5,均價
2020-05-21,6434,4.09,4.07,4.08,21000,85690,6,均價
2020-05-22,6434,4.10,3.96,4.00,120013,479723,26,均價
2020-05-25,6434,4.09,3.90,3.98,20358,80935,8,均價
2020-05-26,6434,3.95,3.89,3.91,36120,141189,12,均價
2020-05-27,6434,4.06,3.95,4.02,48000,193150,13,均價
2020-05-28,6434,4.04,3.76,3.87,161000,622930,41,均價
2020-05-29,6434,3.81,3.58,3.67,153384,562697,38,均價
2020-06-01,6434,3.75,3.57,3.63,320000,1160630,47,均價
2020-06-02,6434,3.77,3.40,3.57,398282,1423773,71,均價
2020-06-03,6434,4.10,3.50,3.88,175271,679691,65,均價
2020-06-04,6434,4.36,3.90,4.20,146494,614715,43,均價
2020-06-05,6434,4.56,4.31,4.37,138996,607282,48,均價
2020-06-08,6434,4.58,4.18,4.47,198155,884905,62,均價
2020-06-09,6434,4.30,4.01,4.15,48885,203083,22,均價
2020-06-10,6434,4.37,4.15,4.24,56005,237331,18,均價
2020-06-11,6434,4.50,4.17,4.26,89015,378877,28,均價
2020-06-12,6434,4.56,4.31,4.49,78020,350670,26,均價
2020-06-15,6434,4.60,4.37,4.51,84000,378940,22,均價
2020-06-16,6434,4.61,4.35,4.46,97000,432260,34,均價
2020-06-17,6434,4.55,4.34,4.51,67001,302034,22,均價
2020-06-18,6434,4.54,4.37,4.51,22511,101504,10,均價
2020-06-19,6434,4.60,4.30,4.47,79346,355058,34,均價
2020-06-22,6434,4.51,4.31,4.44,27101,120335,12,均價
2020-06-23,6434,4.32,4.15,4.26,91000,387410,23,均價
2020-06-24,6434,4.30,4.10,4.20,22500,94475,10,均價
2020-06-29,6434,4.27,4.10,4.17,53400,222824,18,均價
2020-06-30,6434,4.54,4.09,4.46,130203,580665,40,均價
2020-07-01,6434,4.60,4.29,4.47,74800,334582,24,均價
2020-07-02,6434,4.73,4.52,4.65,145000,674687,50,均價
2020-07-03,6434,4.72,4.53,4.67,4201,19638,5,均價
2020-07-06,6434,4.76,4.51,4.68,159191,744618,50,均價
2020-07-07,6434,4.75,4.53,4.68,79402,371419,26,均價
2020-07-08,6434,4.60,4.28,4.46,175002,780998,56,均價
2020-07-09,6434,4.49,4.25,4.38,199050,871008,62,均價
2020-07-10,6434,6.68,4.41,5.82,1314822,7646919,458,均價
2020-07-13,6434,6.84,5.97,6.39,607311,3882954,212,均價
2020-07-14,6434,6.18,5.00,5.53,383831,2121778,132,均價
2020-07-15,6434,5.80,5.34,5.60,212508,1191021,63,均價
2020-07-16,6434,5.49,5.21,5.32,52501,279125,19,均價
2020-07-17,6434,5.56,5.30,5.42,55000,298060,24,均價
2020-07-20,6434,5.52,5.31,5.44,72006,391623,22,均價
2020-07-21,6434,5.52,5.29,5.47,72511,396990,24,均價
2020-07-22,6434,5.51,5.27,5.34,47690,254672,21,均價
2020-07-23,6434,5.55,5.30,5.43,95075,516189,33,均價
2020-07-24,6434,5.54,5.26,5.35,34214,182876,22,均價
2020-07-27,6434,5.42,5.28,5.32,79170,420962,30,均價
2020-07-28,6434,5.49,5.16,5.38,265212,1426580,69,均價
2020-07-29,6434,5.49,5.24,5.38,44026,236762,21,均價
2020-07-30,6434,6.03,5.41,5.71,279720,1596645,85,均價
2020-07-31,6434,6.15,5.64,5.94,283596,1683614,114,均價
2020-08-03,6434,6.16,5.88,6.07,170000,1031587,67,均價
2020-08-04,6434,6.25,5.97,6.17,142770,880942,60,均價
2020-08-05,6434,6.35,6.08,6.16,158900,978224,54,均價
2020-08-06,6434,6.36,5.93,6.08,100551,611368,41,均價
2020-08-07,6434,6.06,5.66,5.81,74301,431420,34,均價
2020-08-10,6434,5.89,5.51,5.64,73300,413497,33,均價
2020-08-11,6434,6.00,5.67,5.84,170350,994336,58,均價
2020-08-12,6434,5.92,5.69,5.84,39950,233391,20,均價
2020-08-13,6434,5.96,5.68,5.75,88583,509471,39,均價
2020-08-14,6434,5.90,5.58,5.71,55200,315176,31,均價
2020-08-17,6434,5.89,5.58,5.78,69200,400030,24,均價
2020-08-18,6434,6.20,5.71,5.95,262000,1557765,75,均價
2020-08-19,6434,6.35,5.94,6.11,131105,801537,43,均價
2020-08-20,6434,6.14,5.38,5.66,172500,975680,53,均價
2020-08-21,6434,5.78,5.48,5.59,120512,673658,39,均價
2020-08-24,6434,5.78,5.38,5.49,93000,510360,25,均價
2020-08-25,6434,5.67,5.38,5.42,102000,553000,28,均價
2020-08-26,6434,5.64,5.38,5.41,21000,113700,9,均價
2020-08-27,6434,5.98,5.63,5.77,101000,583265,33,均價
2020-08-28,6434,6.07,5.69,5.93,276300,1639288,80,均價
2020-08-31,6434,6.09,5.85,6.02,110000,661965,41,均價
2020-09-01,6434,6.11,5.83,5.98,34700,207391,16,均價
2020-09-02,6434,6.12,5.98,6.02,228500,1376170,71,均價
2020-09-03,6434,6.14,5.84,5.99,105000,629330,36,均價
2020-09-04,6434,5.95,5.77,5.88,22121,130093,20,均價
2020-09-07,6434,6.04,5.89,5.99,74500,446490,23,均價
2020-09-08,6434,6.02,5.56,5.75,108000,621035,37,均價
2020-09-09,6434,5.77,5.59,5.68,45500,258560,16,均價
2020-09-10,6434,5.77,5.32,5.53,167500,926795,48,均價
2020-09-11,6434,5.50,5.23,5.29,43000,227520,13,均價
2020-09-14,6434,5.23,5.10,5.16,93500,482205,31,均價
2020-09-15,6434,5.12,5.01,5.09,55045,279974,22,均價
2020-09-16,6434,5.27,5.05,5.14,87200,447819,26,均價
2020-09-17,6434,5.70,5.20,5.29,202400,1071204,48,均價
2020-09-18,6434,6.02,5.30,5.78,389100,2248723,115,均價
2020-09-21,6434,5.97,5.19,5.40,171650,927354,64,均價
2020-09-22,6434,5.49,5.46,5.48,40200,220165,12,均價
2020-09-23,6434,5.52,5.40,5.49,13000,71429,8,均價
2020-09-24,6434,5.52,5.34,5.42,17800,96475,11,均價
2020-09-25,6434,5.44,5.40,5.42,13200,71506,5,均價
2020-09-28,6434,5.42,5.23,5.39,29300,158025,15,均價
2020-09-29,6434,5.38,5.20,5.32,8200,43594,5,均價
2020-09-30,6434,5.41,5.21,5.25,39700,208350,18,均價
2020-10-05,6434,5.38,5.15,5.27,7400,38970,9,均價
2020-10-06,6434,5.40,5.26,5.32,76801,408894,28,均價
2020-10-07,6434,5.65,5.28,5.38,66899,360200,21,均價
2020-10-08,6434,5.52,5.08,5.21,58300,303625,21,均價
2020-10-12,6434,5.50,5.26,5.39,122201,659244,32,均價
2020-10-13,6434,5.49,5.06,5.20,26651,138525,18,均價
2020-10-14,6434,5.24,4.98,5.05,44600,225237,24,均價
2020-10-15,6434,6.81,5.20,6.27,2698561,16929212,848,均價
2020-10-16,6434,7.59,5.65,6.30,1171911,7388264,350,均價
2020-10-19,6434,6.09,5.78,5.91,270011,1596273,97,均價
2020-10-20,6434,6.04,5.78,5.82,109600,637664,41,均價
2020-10-21,6434,6.04,5.78,5.88,78101,458955,36,均價
2020-10-22,6434,6.04,5.81,5.90,113000,666234,39,均價
2020-10-23,6434,6.02,5.81,5.83,26700,155793,21,均價
2020-10-26,6434,6.00,5.82,5.90,52400,308956,25,均價
2020-10-27,6434,6.05,5.81,5.92,76106,450661,31,均價
2020-10-28,6434,5.99,5.78,5.82,76101,442842,33,均價
2020-10-29,6434,5.94,5.60,5.66,66300,375442,26,均價
2020-10-30,6434,5.84,5.58,5.68,27300,154980,12,均價
2020-11-02,6434,5.64,5.31,5.47,133100,727987,47,均價
2020-11-03,6434,5.88,5.55,5.74,81192,466131,29,均價
2020-11-04,6434,5.83,5.50,5.61,55900,313612,25,均價
2020-11-05,6434,5.88,5.33,5.61,219488,1231314,72,均價
2020-11-06,6434,5.99,5.73,5.94,132701,788371,53,均價
2020-11-09,6434,6.09,5.57,5.90,325500,1919370,92,均價
2020-11-10,6434,6.00,5.66,5.88,91000,534820,25,均價
2020-11-11,6434,5.92,5.66,5.78,49500,285880,19,均價
2020-11-12,6434,5.80,5.48,5.63,86000,483960,24,均價
2020-11-13,6434,5.67,5.50,5.63,56501,317960,24,均價
2020-11-16,6434,5.72,5.40,5.52,119502,659421,41,均價
2020-11-17,6434,5.61,5.38,5.52,45499,251054,16,均價
2020-11-18,6434,5.70,5.38,5.48,161000,881690,48,均價
2020-11-19,6434,5.78,5.68,5.70,35500,202360,14,均價
2020-11-20,6434,5.74,5.63,5.70,182500,1040150,35,均價
2020-11-23,6434,5.93,5.65,5.70,46000,262240,22,均價
2020-11-24,6434,5.84,5.65,5.79,120000,695075,35,均價
2020-11-25,6434,5.81,5.60,5.65,60001,338835,18,均價
2020-11-26,6434,5.62,5.08,5.47,133050,727757,43,均價
2020-11-27,6434,5.86,5.48,5.69,67500,383990,20,均價
2020-11-30,6434,6.01,5.82,5.86,85500,500735,29,均價
2020-12-01,6434,6.02,5.83,5.93,248700,1474510,73,均價
2020-12-02,6434,6.06,5.89,6.00,153050,917790,53,均價
2020-12-03,6434,6.08,5.88,6.02,178170,1072000,50,均價
2020-12-04,6434,6.08,5.70,5.94,171000,1015875,51,均價
2020-12-07,6434,6.22,5.99,6.10,597001,3644416,167,均價
2020-12-08,6434,6.32,6.05,6.19,435040,2691017,119,均價
2020-12-09,6434,6.34,6.18,6.24,322202,2010614,94,均價
2020-12-10,6434,6.24,5.98,6.08,340500,2070730,100,均價
2020-12-11,6434,6.22,6.01,6.07,31501,191361,15,均價
2020-12-14,6434,6.57,6.09,6.30,265001,1669276,81,均價
2020-12-15,6434,6.52,6.04,6.35,153218,973087,64,均價
2020-12-16,6434,6.31,6.01,6.15,92805,570502,38,均價
2020-12-17,6434,6.32,6.06,6.22,157545,980359,49,均價
2020-12-18,6434,6.32,6.07,6.18,43901,271196,21,均價
2020-12-21,6434,6.32,6.15,6.24,77300,482006,27,均價
2020-12-22,6434,6.26,6.05,6.09,82100,499951,27,均價
2020-12-23,6434,6.17,6.02,6.06,107600,652038,31,均價
2020-12-24,6434,6.17,6.04,6.09,53100,323237,15,均價
2020-12-25,6434,6.44,6.05,6.18,282597,1746961,79,均價
2020-12-28,6434,6.32,6.20,6.29,151900,955682,52,均價
2020-12-29,6434,6.33,6.04,6.19,218000,1349660,67,均價
2020-12-30,6434,6.35,6.08,6.15,126500,777870,36,均價
2020-12-31,6434,6.21,6.08,6.11,86140,526474,30,均價
2021-01-04,6434,6.16,6.02,6.05,16010,96861,8,均價
2021-01-05,6434,6.32,6.13,6.21,173820,1079245,46,均價
2021-01-06,6434,6.32,5.87,6.04,488725,2950511,124,均價
2021-01-07,6434,6.20,5.98,6.04,215000,1298690,49,均價
2021-01-08,6434,6.19,5.98,6.08,155410,944389,40,均價
2021-01-11,6434,6.24,6.00,6.10,53800,328006,14,均價
2021-01-12,6434,6.12,5.96,6.00,137000,822310,37,均價
2021-01-13,6434,6.18,6.00,6.11,103010,629476,30,均價
2021-01-14,6434,6.22,5.95,6.05,63000,381420,18,均價
2021-01-15,6434,6.22,5.91,6.02,80200,482870,21,均價
2021-01-18,6434,6.17,5.98,6.15,3002,18472,5,均價
2021-01-19,6434,6.22,6.06,6.15,72685,446756,21,均價
2021-01-20,6434,6.17,5.93,5.97,77010,459850,21,均價
2021-01-21,6434,6.18,5.96,6.00,304590,1827560,71,均價
2021-01-22,6434,6.04,5.88,5.91,106020,626490,26,均價
2021-01-25,6434,6.12,5.93,6.02,65330,393416,21,均價
2021-01-26,6434,6.14,5.94,6.06,167010,1012611,50,均價
2021-01-27,6434,6.26,6.07,6.20,160911,997388,46,均價
2021-01-28,6434,6.23,5.98,6.18,42311,261624,17,均價
2021-01-29,6434,6.29,6.08,6.11,127705,779710,31,均價
2021-02-01,6434,6.26,6.04,6.08,148540,903856,40,均價
2021-02-02,6434,6.40,6.11,6.22,121060,753289,41,均價
2021-02-03,6434,6.27,6.09,6.14,97010,595912,26,均價
2021-02-04,6434,6.25,6.09,6.13,30910,189399,10,均價
2021-02-05,6434,6.22,6.07,6.10,184510,1125157,43,均價
2021-02-17,6434,6.32,6.18,6.24,122560,764518,46,均價
2021-02-18,6434,6.34,6.23,6.30,127070,800548,36,均價
2021-02-19,6434,6.35,6.21,6.30,135345,852330,46,均價
2021-02-22,6434,8.06,6.30,7.42,1499890,11135719,462,均價
2021-02-23,6434,8.53,7.50,8.10,1204498,9755802,375,均價
2021-02-24,6434,8.52,7.74,8.09,620820,5019940,213,均價
2021-02-25,6434,8.09,7.03,7.37,435850,3210665,138,均價
2021-02-26,6434,7.47,6.94,7.17,261300,1872690,85,均價
2021-03-02,6434,7.43,7.08,7.28,52220,380373,27,均價
2021-03-03,6434,7.47,7.16,7.36,225330,1658816,77,均價
2021-03-04,6434,7.77,7.39,7.58,233679,1770524,95,均價
2021-03-05,6434,7.72,7.43,7.55,204057,1541005,73,均價
2021-03-08,6434,7.80,7.50,7.60,131545,999087,47,均價
2021-03-09,6434,7.69,7.32,7.41,117580,871754,45,均價
2021-03-10,6434,7.59,7.38,7.51,111110,834005,47,均價
2021-03-11,6434,8.77,7.35,8.26,1253940,10363209,346,均價
2021-03-12,6434,8.92,7.90,8.42,646741,5448443,229,均價
2021-03-15,6434,8.85,8.47,8.66,672520,5822099,226,均價
2021-03-16,6434,9.35,8.78,9.01,399663,3599438,185,均價
2021-03-17,6434,10.60,9.10,9.76,1333441,13020933,466,均價
2021-03-18,6434,11.15,9.78,10.51,1411081,14824884,473,均價
2021-03-19,6434,10.30,9.57,9.78,629436,6154334,257,均價
2021-03-22,6434,9.92,9.26,9.57,553111,5291444,194,均價
2021-03-23,6434,9.70,8.65,9.08,528600,4801055,189,均價
2021-03-24,6434,9.04,8.58,8.67,422784,3664783,163,均價
2021-03-25,6434,8.73,8.55,8.64,227008,1961639,85,均價
2021-03-26,6434,8.73,8.55,8.63,217848,1879743,77,均價
2021-03-29,6434,9.12,8.59,8.90,509224,4533125,185,均價
2021-03-30,6434,9.89,8.90,9.50,977167,9284778,376,均價
2021-03-31,6434,10.10,9.55,9.83,489528,4810293,203,均價
2021-04-01,6434,10.05,9.55,9.80,299397,2933441,158,均價
2021-04-06,6434,10.00,9.42,9.54,221578,2114427,107,均價
2021-04-07,6434,9.67,9.15,9.44,347960,3283345,124,均價
2021-04-08,6434,9.67,9.07,9.23,266371,2457912,112,均價
2021-04-09,6434,9.33,8.67,9.00,655324,5900345,221,均價
2021-04-12,6434,9.12,8.68,9.00,387903,3492307,163,均價
2021-04-13,6434,10.35,8.90,9.73,1353893,13172218,591,均價
2021-04-14,6434,9.99,9.02,9.44,474822,4480864,209,均價
2021-04-15,6434,9.44,8.67,8.97,820709,7364506,283,均價
2021-04-16,6434,9.36,8.86,9.08,200846,1823504,91,均價
2021-04-19,6434,9.85,9.00,9.40,651192,6120136,259,均價
2021-04-20,6434,9.64,9.32,9.43,319228,3009043,120,均價
2021-04-21,6434,9.52,9.00,9.19,215324,1978474,99,均價
2021-04-22,6434,9.46,8.91,9.02,559815,5046851,212,均價
2021-04-23,6434,9.09,8.71,8.89,249222,2215659,110,均價
2021-04-26,6434,9.51,8.78,9.04,520444,4703518,153,均價
2021-04-27,6434,9.23,8.91,9.04,194494,1758973,85,均價
2021-04-28,6434,9.25,8.74,8.89,384151,3414023,128,均價
2021-04-29,6434,9.20,8.82,8.94,217305,1942826,91,均價
2021-05-03,6434,8.97,8.47,8.64,341216,2948854,144,均價
2021-05-04,6434,8.64,7.74,8.07,300623,2426817,130,均價
2021-05-05,6434,8.09,7.73,7.95,162490,1292139,64,均價
2021-05-06,6434,8.11,7.73,7.87,110031,866205,53,均價
2021-05-07,6434,8.05,7.64,7.84,94900,743987,47,均價
2021-05-10,6434,8.03,7.71,7.88,77126,607848,38,均價
2021-05-11,6434,7.91,7.00,7.35,462114,3397670,124,均價
2021-05-12,6434,7.19,6.53,6.79,362811,2462692,141,均價
2021-05-13,6434,7.06,6.36,6.75,198910,1342305,81,均價
2021-05-14,6434,7.51,7.00,7.23,315050,2276566,113,均價
2021-05-17,6434,7.60,6.89,7.11,219522,1560636,81,均價
2021-05-18,6434,7.25,7.00,7.19,26021,187111,21,均價
2021-05-19,6434,7.30,7.04,7.08,13021,92133,10,均價
2021-05-20,6434,7.30,6.85,7.01,43609,305862,20,均價
2021-05-21,6434,7.13,6.88,7.02,31020,217772,14,均價
2021-05-24,6434,7.22,6.84,6.94,58228,404158,24,均價
2021-05-25,6434,7.24,7.05,7.15,211680,1512840,75,均價
2021-05-26,6434,7.22,6.97,7.03,29022,204008,16,均價
2021-05-27,6434,7.19,6.88,7.00,51211,358347,22,均價
2021-05-28,6434,7.27,6.96,6.99,244910,1712614,55,均價
2021-05-31,6434,7.03,6.91,6.97,38012,265034,17,均價
2021-06-01,6434,7.29,6.60,6.92,170022,1177184,45,均價
2021-06-02,6434,7.33,7.00,7.16,28023,200638,15,均價
