date,stock_id,high,low,avg_price,volume,amount,transactions,price_basis
2018-07-05,5267,60.00,60.00,60.00,100,6000,1,均價
2018-07-06,5267,60.00,56.90,57.63,19100,1100790,12,均價
2018-07-09,5267,57.50,57.00,57.14,5000,285700,3,均價
2018-07-10,5267,0.00,0.00,0.00,0,0,0,均價
2018-07-11,5267,56.99,55.40,56.07,13000,728965,9,均價
2018-07-12,5267,57.88,56.99,57.04,2200,125477,4,均價
2018-07-13,5267,57.88,55.40,55.63,1100,61188,2,均價
2018-07-16,5267,57.88,57.88,57.88,100,5788,1,均價
2018-07-17,5267,0.00,0.00,0.00,0,0,0,均價
2018-07-18,5267,56.00,55.01,55.31,22200,1227930,12,均價
2018-07-19,5267,55.00,53.30,53.42,8100,432700,5,均價
2018-07-20,5267,0.00,0.00,0.00,0,0,0,均價
2018-07-23,5267,55.17,53.41,54.29,2100,114007,3,均價
2018-07-24,5267,0.00,0.00,0.00,0,0,0,均價
2018-07-25,5267,55.18,55.18,55.18,100,5518,1,均價
2018-07-26,5267,55.18,54.50,54.96,9100,500098,4,均價
2018-07-27,5267,55.18,55.18,55.18,100,5518,1,均價
2018-07-30,5267,55.19,54.10,54.93,6300,346087,6,均價
2018-07-31,5267,55.55,54.01,54.26,1200,65115,3,均價
2018-08-01,5267,55.55,54.10,54.34,1200,65210,3,均價
2018-08-02,5267,55.55,55.55,55.55,2100,116655,2,均價
2018-08-03,5267,56.67,55.56,55.60,3100,172347,2,均價
2018-08-06,5267,56.60,56.60,56.60,100,5660,1,均價
2018-08-07,5267,56.67,54.90,55.04,4100,225667,3,均價
2018-08-08,5267,56.30,56.30,56.30,100,5630,1,均價
2018-08-09,5267,56.30,56.30,56.30,300,16890,1,均價
2018-08-10,5267,0.00,0.00,0.00,0,0,0,均價
2018-08-13,5267,0.00,0.00,0.00,0,0,0,均價
2018-08-14,5267,0.00,0.00,0.00,0,0,0,均價
2018-08-15,5267,0.00,0.00,0.00,0,0,0,均價
2018-08-16,5267,0.00,0.00,0.00,0,0,0,均價
2018-08-17,5267,0.00,0.00,0.00,0,0,0,均價
2018-08-20,5267,0.00,0.00,0.00,0,0,0,均價
2018-08-21,5267,0.00,0.00,0.00,0,0,0,均價
2018-08-22,5267,0.00,0.00,0.00,0,0,0,均價
2018-08-23,5267,56.16,55.80,55.92,4300,240448,3,均價
2018-08-24,5267,56.16,56.16,56.16,100,5616,1,均價
2018-08-27,5267,56.49,56.16,56.24,4200,236202,5,均價
2018-08-28,5267,56.78,56.49,56.50,3024,170841,5,均價
2018-08-29,5267,0.00,0.00,0.00,0,0,0,均價
2018-08-30,5267,0.00,0.00,0.00,0,0,0,均價
2018-08-31,5267,52.31,51.99,52.11,20600,1073374,14,均價
2018-09-03,5267,52.00,51.82,51.87,8088,419496,8,均價
2018-09-04,5267,0.00,0.00,0.00,0,0,0,均價
2018-09-05,5267,0.00,0.00,0.00,0,0,0,均價
2018-09-06,5267,0.00,0.00,0.00,0,0,0,均價
2018-09-07,5267,52.63,52.00,52.44,22100,1159010,10,均價
2018-09-10,5267,52.20,46.23,48.78,53200,2594981,24,均價
2018-09-11,5267,44.50,42.00,44.03,127315,5606035,20,均價
2018-09-12,5267,44.20,44.20,44.20,1000,44200,1,均價
2018-09-13,5267,46.20,42.40,45.52,57100,2599469,11,均價
2018-09-14,5267,48.65,46.50,48.21,116000,5592220,10,均價
2018-09-17,5267,48.59,48.59,48.59,100,4859,1,均價
2018-09-18,5267,48.55,46.50,48.35,43100,2083930,5,均價
2018-09-19,5267,48.43,48.42,48.42,5000,242120,2,均價
2018-09-20,5267,48.38,47.00,48.07,23000,1105600,5,均價
2018-09-21,5267,48.30,46.35,47.60,29150,1387585,9,均價
2018-09-25,5267,48.29,48.29,48.29,100,4829,1,均價
2018-09-26,5267,48.27,46.00,48.06,3400,163407,3,均價
2018-09-27,5267,0.00,0.00,0.00,0,0,0,均價
2018-09-28,5267,0.00,0.00,0.00,0,0,0,均價
2018-10-01,5267,48.36,48.05,48.20,40300,1942508,3,均價
2018-10-02,5267,50.39,48.34,49.41,36200,1788648,9,均價
2018-10-03,5267,50.10,50.10,50.10,2000,100200,1,均價
2018-10-04,5267,0.00,0.00,0.00,0,0,0,均價
2018-10-05,5267,49.99,48.10,49.74,21200,1054520,4,均價
2018-10-08,5267,0.00,0.00,0.00,0,0,0,均價
2018-10-09,5267,0.00,0.00,0.00,0,0,0,均價
2018-10-11,5267,47.41,45.17,46.77,20000,935460,8,均價
2018-10-12,5267,45.50,44.56,45.03,2015,90728,3,均價
2018-10-15,5267,45.50,45.50,45.50,3000,136500,1,均價
2018-10-16,5267,45.35,45.35,45.35,3000,136050,2,均價
2018-10-17,5267,45.91,45.20,45.37,26000,1179730,12,均價
2018-10-18,5267,44.66,44.66,44.66,1000,44660,1,均價
2018-10-19,5267,44.65,44.00,44.39,12000,532650,4,均價
2018-10-22,5267,0.00,0.00,0.00,0,0,0,均價
2018-10-23,5267,0.00,0.00,0.00,0,0,0,均價
2018-10-24,5267,43.50,42.42,42.99,13000,558900,5,均價
2018-10-25,5267,42.60,41.87,42.52,8500,361455,4,均價
2018-10-26,5267,42.10,40.38,41.80,32000,1337530,13,均價
2018-10-29,5267,0.00,0.00,0.00,0,0,0,均價
2018-10-30,5267,0.00,0.00,0.00,0,0,0,均價
2018-10-31,5267,41.85,41.80,41.80,1050,43892,2,均價
2018-11-01,5267,41.85,41.85,41.85,2000,83700,2,均價
2018-11-02,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-05,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-06,5267,39.90,39.90,39.90,7000,279300,5,均價
2018-11-07,5267,40.00,39.80,39.92,5000,199600,2,均價
2018-11-08,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-09,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-12,5267,40.59,40.59,40.59,100,4059,1,均價
2018-11-13,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-14,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-15,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-16,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-19,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-20,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-21,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-22,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-23,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-26,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-27,5267,0.00,0.00,0.00,0,0,0,均價
2018-11-28,5267,40.98,40.59,40.68,15000,610260,5,均價
2018-11-29,5267,40.60,40.50,40.56,5000,202800,4,均價
2018-11-30,5267,40.47,40.47,40.47,3000,121410,1,均價
2018-12-03,5267,40.38,40.28,40.36,4000,161420,3,均價
2018-12-04,5267,41.00,40.28,40.35,2200,88760,2,均價
2018-12-05,5267,41.00,41.00,41.00,50,2050,1,均價
2018-12-06,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-07,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-10,5267,39.90,39.90,39.90,1000,39900,1,均價
2018-12-11,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-12,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-13,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-14,5267,40.00,40.00,40.00,3000,120000,1,均價
2018-12-17,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-18,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-19,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-20,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-21,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-22,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-24,5267,40.92,40.92,40.92,100,4092,1,均價
2018-12-25,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-26,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-27,5267,0.00,0.00,0.00,0,0,0,均價
2018-12-28,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-02,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-03,5267,40.90,40.90,40.90,300,12270,1,均價
2019-01-04,5267,39.50,39.50,39.50,2000,79000,2,均價
2019-01-07,5267,39.50,39.50,39.50,2000,79000,1,均價
2019-01-08,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-09,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-10,5267,38.95,38.95,38.95,1000,38950,1,均價
2019-01-11,5267,39.50,39.49,39.50,6000,236970,2,均價
2019-01-14,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-15,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-16,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-17,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-18,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-21,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-22,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-23,5267,40.17,40.17,40.17,1000,40170,1,均價
2019-01-24,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-25,5267,40.20,40.10,40.16,12000,481920,6,均價
2019-01-28,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-29,5267,0.00,0.00,0.00,0,0,0,均價
2019-01-30,5267,0.00,0.00,0.00,0,0,0,均價
2019-02-11,5267,0.00,0.00,0.00,0,0,0,均價
2019-02-12,5267,40.60,40.54,40.57,12000,486870,7,均價
2019-02-13,5267,40.60,38.00,39.03,113000,4409960,43,均價
2019-02-14,5267,38.41,38.20,38.32,29000,1111400,11,均價
2019-02-15,5267,38.90,38.00,38.24,45000,1720630,24,均價
2019-02-18,5267,0.00,0.00,0.00,0,0,0,均價
2019-02-19,5267,39.10,38.49,38.65,12000,463770,6,均價
2019-02-20,5267,41.14,40.10,40.58,26000,1055100,13,均價
2019-02-21,5267,41.00,40.19,40.47,6000,242790,5,均價
2019-02-22,5267,41.14,40.61,41.00,19000,779050,14,均價
2019-02-25,5267,40.80,40.80,40.80,2000,81600,2,均價
2019-02-26,5267,0.00,0.00,0.00,0,0,0,均價
2019-02-27,5267,0.00,0.00,0.00,0,0,0,均價
2019-03-04,5267,42.60,40.82,41.89,6000,251340,4,均價
2019-03-05,5267,0.00,0.00,0.00,0,0,0,均價
2019-03-06,5267,42.40,42.20,42.35,6300,266830,5,均價
2019-03-07,5267,0.00,0.00,0.00,0,0,0,均價
2019-03-08,5267,43.35,42.20,42.60,8000,340800,7,均價
2019-03-11,5267,42.11,42.11,42.11,1000,42110,1,均價
2019-03-12,5267,0.00,0.00,0.00,0,0,0,均價
2019-03-13,5267,0.00,0.00,0.00,0,0,0,均價
2019-03-14,5267,0.00,0.00,0.00,0,0,0,均價
2019-03-15,5267,0.00,0.00,0.00,0,0,0,均價
2019-03-18,5267,41.71,41.71,41.71,540,22523,1,均價
2019-03-19,5267,0.00,0.00,0.00,0,0,0,均價
2019-03-20,5267,0.00,0.00,0.00,0,0,0,均價
2019-03-21,5267,42.00,41.71,41.81,4000,167220,4,均價
2019-03-22,5267,41.71,41.71,41.71,1000,41710,1,均價
2019-03-25,5267,41.71,41.71,41.71,2000,83420,1,均價
2019-03-26,5267,44.34,42.50,43.67,25500,1113565,14,均價
2019-03-27,5267,43.55,43.54,43.55,5000,217730,3,均價
2019-03-28,5267,44.00,43.50,43.89,4195,184130,5,均價
2019-03-29,5267,0.00,0.00,0.00,0,0,0,均價
2019-04-01,5267,47.80,44.35,46.07,36600,1686198,21,均價
2019-04-02,5267,48.35,47.78,47.92,28100,1346529,16,均價
2019-04-03,5267,47.94,47.94,47.94,4000,191760,3,均價
2019-04-08,5267,48.40,48.40,48.40,4000,193600,3,均價
2019-04-09,5267,47.50,46.56,47.10,30050,1415417,16,均價
2019-04-10,5267,48.58,48.58,48.58,100,4858,1,均價
2019-04-11,5267,46.56,46.20,46.36,12226,566755,10,均價
2019-04-12,5267,46.36,44.66,46.11,8010,369326,5,均價
2019-04-15,5267,46.20,44.66,45.22,9210,416480,10,均價
2019-04-16,5267,45.15,44.24,44.57,13070,582535,13,均價
2019-04-17,5267,44.69,43.15,43.78,15000,656740,12,均價
2019-04-18,5267,43.63,43.04,43.20,11068,478163,7,均價
2019-04-19,5267,43.00,42.00,42.35,11000,465900,6,均價
2019-04-22,5267,42.50,41.50,42.00,10000,420000,4,均價
2019-04-23,5267,43.23,42.02,42.90,18000,772110,10,均價
2019-04-24,5267,44.73,43.05,43.78,25050,1096622,11,均價
2019-04-25,5267,0.00,0.00,0.00,0,0,0,均價
2019-04-26,5267,0.00,0.00,0.00,0,0,0,均價
2019-04-29,5267,44.00,42.75,43.66,12000,523920,6,均價
2019-04-30,5267,44.00,43.71,43.94,13300,584370,10,均價
2019-05-02,5267,45.59,43.81,44.36,10500,465770,9,均價
2019-05-03,5267,46.39,44.80,45.71,111010,5074350,63,均價
2019-05-06,5267,45.51,45.00,45.26,21000,950420,12,均價
2019-05-07,5267,45.50,44.44,45.03,18000,810460,11,均價
2019-05-08,5267,45.00,43.06,43.83,129650,5682995,69,均價
2019-05-09,5267,43.70,43.05,43.22,8000,345730,4,均價
2019-05-10,5267,43.00,42.37,42.74,12100,517100,12,均價
2019-05-13,5267,42.60,41.37,42.02,21000,882440,10,均價
2019-05-14,5267,41.48,41.22,41.31,26200,1082254,15,均價
2019-05-15,5267,41.50,40.37,41.05,44000,1806250,22,均價
2019-05-16,5267,40.40,40.05,40.28,33100,1333151,17,均價
2019-05-17,5267,40.37,40.00,40.19,21000,843910,12,均價
2019-05-20,5267,40.50,40.50,40.50,20,810,1,均價
2019-05-21,5267,40.63,40.05,40.23,20750,834817,11,均價
2019-05-22,5267,40.10,40.00,40.02,6500,260100,6,均價
2019-05-23,5267,39.44,39.00,39.13,25450,995935,14,均價
2019-05-24,5267,39.13,38.87,38.99,27000,1052710,11,均價
2019-05-27,5267,39.05,38.01,38.85,2400,93246,4,均價
2019-05-28,5267,39.04,38.79,38.90,5350,208114,4,均價
2019-05-29,5267,38.61,37.80,38.13,47470,1809944,23,均價
2019-05-30,5267,38.09,36.86,37.70,61900,2333557,29,均價
2019-05-31,5267,37.50,34.84,36.28,46550,1688735,29,均價
2019-06-03,5267,35.20,34.88,35.00,9801,342995,10,均價
2019-06-04,5267,36.50,35.00,35.95,49100,1765228,23,均價
2019-06-05,5267,36.20,35.10,35.84,82627,2961426,37,均價
2019-06-06,5267,35.60,34.50,34.95,49100,1716210,23,均價
2019-06-10,5267,35.92,34.50,34.63,1100,38092,2,均價
2019-06-11,5267,34.89,34.89,34.89,500,17445,1,均價
2019-06-12,5267,0.00,0.00,0.00,0,0,0,均價
2019-06-13,5267,37.36,34.90,36.12,19600,707940,11,均價
2019-06-14,5267,37.32,36.49,36.77,15700,577325,13,均價
2019-06-17,5267,36.97,35.50,36.07,33200,1197689,19,均價
2019-06-18,5267,35.98,34.30,34.91,40600,1417498,23,均價
2019-06-19,5267,36.00,35.70,35.93,5160,185389,8,均價
2019-06-20,5267,36.01,35.99,36.00,4300,154783,7,均價
2019-06-21,5267,38.44,36.01,37.12,62120,2306175,36,均價
2019-06-24,5267,39.11,37.15,38.59,17020,656749,14,均價
2019-06-25,5267,39.83,38.30,38.99,140900,5493506,29,均價
2019-06-26,5267,39.40,38.60,39.27,210000,8246370,6,均價
2019-06-27,5267,39.80,39.30,39.41,214000,8433220,12,均價
2019-06-28,5267,39.54,39.23,39.40,211020,8314664,10,均價
2019-07-01,5267,40.14,39.13,39.71,205200,8147548,7,均價
2019-07-02,5267,40.10,39.90,40.00,301000,12040000,3,均價
2019-07-03,5267,40.28,39.87,40.00,215000,8599810,9,均價
2019-07-04,5267,40.30,38.50,40.05,226500,9070610,16,均價
2019-07-05,5267,39.02,38.55,38.82,514100,19957985,12,均價
2019-07-08,5267,40.00,38.69,39.48,522500,20629930,14,均價
2019-07-09,5267,39.69,38.68,39.47,538000,21237410,22,均價
2019-07-10,5267,39.69,38.87,39.49,512200,20227828,9,均價
2019-07-11,5267,39.59,38.76,39.15,39000,1526710,25,均價
2019-07-12,5267,39.18,38.20,38.86,258200,10034430,33,均價
2019-07-15,5267,39.10,38.06,38.98,408000,15905800,7,均價
2019-07-16,5267,40.41,39.11,39.83,16403,653256,14,均價
2019-07-17,5267,38.00,37.30,37.64,27160,1022333,20,均價
2019-07-18,5267,37.87,37.52,37.80,17000,642600,11,均價
2019-07-19,5267,37.60,37.51,37.57,3000,112710,2,均價
2019-07-22,5267,38.07,38.07,38.07,250,9517,1,均價
2019-07-23,5267,38.08,38.08,38.08,1000,38080,1,均價
2019-07-24,5267,0.00,0.00,0.00,0,0,0,均價
2019-07-25,5267,37.50,37.50,37.50,1000,37500,1,均價
2019-07-26,5267,37.95,37.47,37.66,13750,517836,9,均價
2019-07-29,5267,37.79,36.30,37.64,4100,154320,5,均價
2019-07-30,5267,0.00,0.00,0.00,0,0,0,均價
2019-07-31,5267,37.30,36.22,36.29,3200,116120,3,均價
2019-08-01,5267,0.00,0.00,0.00,0,0,0,均價
2019-08-02,5267,36.21,36.21,36.21,2000,72420,1,均價
2019-08-05,5267,36.32,36.20,36.26,23000,833900,7,均價
2019-08-06,5267,36.20,36.09,36.15,5500,198825,3,均價
2019-08-07,5267,36.20,36.00,36.07,6100,220050,4,均價
2019-08-08,5267,39.50,37.00,38.64,38400,1483628,17,均價
2019-08-12,5267,38.50,38.49,38.49,1900,73140,3,均價
2019-08-13,5267,39.13,39.00,39.09,3000,117260,2,均價
2019-08-14,5267,39.62,39.09,39.27,9550,375069,8,均價
2019-08-15,5267,39.27,38.99,39.04,9000,351330,5,均價
2019-08-16,5267,0.00,0.00,0.00,0,0,0,均價
2019-08-19,5267,39.12,39.11,39.11,4100,160371,3,均價
2019-08-20,5267,38.00,37.80,37.90,6000,227400,4,均價
2019-08-21,5267,38.00,37.70,37.77,8000,302130,5,均價
2019-08-22,5267,38.12,37.63,37.85,7000,264980,5,均價
2019-08-23,5267,37.70,37.49,37.61,11000,413710,5,均價
2019-08-26,5267,0.00,0.00,0.00,0,0,0,均價
2019-08-27,5267,0.00,0.00,0.00,0,0,0,均價
2019-08-28,5267,37.62,36.58,37.20,10000,372000,4,均價
2019-08-29,5267,0.00,0.00,0.00,0,0,0,均價
2019-08-30,5267,37.96,37.84,37.92,9000,341280,4,均價
2019-09-02,5267,38.12,37.90,38.01,27300,1037598,14,均價
2019-09-03,5267,0.00,0.00,0.00,0,0,0,均價
2019-09-04,5267,0.00,0.00,0.00,0,0,0,均價
2019-09-05,5267,37.20,37.00,37.06,12000,444690,4,均價
2019-09-06,5267,37.31,36.90,36.96,7300,269813,5,均價
2019-09-09,5267,37.31,36.80,36.92,12068,445567,7,均價
2019-09-10,5267,0.00,0.00,0.00,0,0,0,均價
2019-09-11,5267,37.11,36.94,37.03,10100,374015,7,均價
2019-09-12,5267,37.36,36.91,37.04,16400,607492,11,均價
2019-09-16,5267,37.20,36.60,36.90,19000,701060,10,均價
2019-09-17,5267,37.03,36.90,36.99,16000,591790,7,均價
2019-09-18,5267,37.00,37.00,37.00,4000,148000,3,均價
2019-09-19,5267,37.12,37.00,37.05,22000,815020,10,均價
2019-09-20,5267,37.24,37.10,37.17,9000,334500,6,均價
2019-09-23,5267,36.98,36.98,36.98,8000,295840,3,均價
2019-09-24,5267,0.00,0.00,0.00,0,0,0,均價
2019-09-25,5267,37.20,37.07,37.12,18000,668110,8,均價
2019-09-26,5267,0.00,0.00,0.00,0,0,0,均價
2019-09-27,5267,0.00,0.00,0.00,0,0,0,均價
2019-10-01,5267,36.63,36.63,36.63,1300,47619,2,均價
2019-10-02,5267,36.51,36.51,36.51,500,18255,1,均價
2019-10-03,5267,36.52,36.51,36.52,3110,113576,2,均價
2019-10-04,5267,36.51,36.51,36.51,3000,109530,1,均價
2019-10-07,5267,36.63,36.51,36.58,5000,182910,2,均價
2019-10-08,5267,37.00,36.20,36.38,22209,807947,15,均價
2019-10-09,5267,36.48,36.36,36.42,9000,327770,6,均價
2019-10-14,5267,0.00,0.00,0.00,0,0,0,均價
2019-10-15,5267,0.00,0.00,0.00,0,0,0,均價
2019-10-16,5267,36.30,36.14,36.25,3000,108740,2,均價
2019-10-17,5267,36.25,35.68,35.87,9074,325514,7,均價
2019-10-18,5267,35.80,35.50,35.65,8100,288733,6,均價
2019-10-21,5267,35.70,35.55,35.58,600,21345,2,均價
2019-10-22,5267,0.00,0.00,0.00,0,0,0,均價
2019-10-23,5267,0.00,0.00,0.00,0,0,0,均價
2019-10-24,5267,0.00,0.00,0.00,0,0,0,均價
2019-10-25,5267,0.00,0.00,0.00,0,0,0,均價
2019-10-28,5267,35.60,35.50,35.59,1100,39150,2,均價
2019-10-29,5267,35.60,35.20,35.38,9176,324635,7,均價
2019-10-30,5267,0.00,0.00,0.00,0,0,0,均價
2019-10-31,5267,0.00,0.00,0.00,0,0,0,均價
2019-11-01,5267,0.00,0.00,0.00,0,0,0,均價
2019-11-04,5267,0.00,0.00,0.00,0,0,0,均價
2019-11-05,5267,35.84,35.09,35.68,5000,178420,3,均價
2019-11-06,5267,35.83,35.71,35.76,7000,250330,4,均價
2019-11-07,5267,0.00,0.00,0.00,0,0,0,均價
2019-11-08,5267,0.00,0.00,0.00,0,0,0,均價
2019-11-11,5267,36.57,35.76,36.29,13000,471720,7,均價
2019-11-12,5267,36.00,35.86,35.92,5000,179580,2,均價
2019-11-13,5267,36.03,35.92,35.93,1100,39523,2,均價
2019-11-14,5267,0.00,0.00,0.00,0,0,0,均價
2019-11-15,5267,36.19,36.00,36.09,2100,75790,3,均價
2019-11-18,5267,36.00,35.39,35.70,2000,71390,2,均價
2019-11-19,5267,36.10,36.10,36.10,3000,108300,1,均價
2019-11-20,5267,0.00,0.00,0.00,0,0,0,均價
2019-11-21,5267,0.00,0.00,0.00,0,0,0,均價
2019-11-22,5267,36.39,36.39,36.39,514,18704,2,均價
2019-11-25,5267,0.00,0.00,0.00,0,0,0,均價
2019-11-26,5267,36.30,36.30,36.30,10,363,1,均價
2019-11-27,5267,35.25,35.25,35.25,1000,35250,1,均價
2019-11-28,5267,36.24,36.24,36.24,250,9060,1,均價
2019-11-29,5267,36.18,36.18,36.18,100,3618,1,均價
2019-12-02,5267,0.00,0.00,0.00,0,0,0,均價
2019-12-03,5267,0.00,0.00,0.00,0,0,0,均價
2019-12-04,5267,35.40,35.00,35.16,13100,460578,7,均價
2019-12-05,5267,35.58,35.58,35.58,3000,106740,1,均價
2019-12-06,5267,36.00,35.56,35.78,14000,500950,10,均價
2019-12-09,5267,0.00,0.00,0.00,0,0,0,均價
2019-12-10,5267,0.00,0.00,0.00,0,0,0,均價
2019-12-11,5267,35.60,35.11,35.45,11000,389980,5,均價
2019-12-12,5267,0.00,0.00,0.00,0,0,0,均價
2019-12-13,5267,0.00,0.00,0.00,0,0,0,均價
2019-12-16,5267,0.00,0.00,0.00,0,0,0,均價
2019-12-17,5267,35.89,35.01,35.30,3000,105910,3,均價
2019-12-18,5267,0.00,0.00,0.00,0,0,0,均價
2019-12-19,5267,35.00,34.80,34.87,6300,219700,7,均價
2019-12-20,5267,35.62,35.62,35.62,2000,71240,2,均價
2019-12-23,5267,34.90,34.81,34.87,3000,104610,2,均價
2019-12-24,5267,0.00,0.00,0.00,0,0,0,均價
2019-12-25,5267,35.00,34.78,34.90,5710,199287,5,均價
2019-12-26,5267,0.00,0.00,0.00,0,0,0,均價
2019-12-27,5267,35.39,34.80,35.08,13000,456000,5,均價
2019-12-30,5267,35.00,35.00,35.00,2000,70000,1,均價
2019-12-31,5267,34.51,34.51,34.51,1000,34510,1,均價
2020-01-02,5267,0.00,0.00,0.00,0,0,0,均價
2020-01-03,5267,0.00,0.00,0.00,0,0,0,均價
2020-01-06,5267,34.51,34.51,34.51,1000,34510,1,均價
2020-01-07,5267,0.00,0.00,0.00,0,0,0,均價
2020-01-08,5267,0.00,0.00,0.00,0,0,0,均價
2020-01-09,5267,34.53,34.53,34.53,4000,138120,3,均價
2020-01-10,5267,0.00,0.00,0.00,0,0,0,均價
2020-01-13,5267,35.50,35.01,35.26,18010,635030,9,均價
2020-01-14,5267,35.59,35.12,35.33,16000,565250,8,均價
2020-01-15,5267,35.62,35.45,35.56,9000,320040,4,均價
2020-01-16,5267,0.00,0.00,0.00,0,0,0,均價
2020-01-17,5267,0.00,0.00,0.00,0,0,0,均價
2020-01-20,5267,36.13,35.21,35.69,7000,249830,5,均價
2020-01-30,5267,35.30,35.08,35.14,17000,597340,9,均價
2020-01-31,5267,35.28,35.28,35.28,1500,52920,2,均價
2020-02-03,5267,35.29,35.29,35.29,3000,105870,1,均價
2020-02-04,5267,0.00,0.00,0.00,0,0,0,均價
2020-02-05,5267,34.86,34.86,34.86,2000,69720,2,均價
2020-02-06,5267,35.49,34.87,35.34,4000,141340,3,均價
2020-02-07,5267,36.00,35.21,35.53,8000,284220,5,均價
2020-02-10,5267,35.12,35.12,35.12,3000,105360,1,均價
2020-02-11,5267,36.21,35.72,35.82,10000,358170,4,均價
2020-02-12,5267,0.00,0.00,0.00,0,0,0,均價
2020-02-13,5267,36.79,35.39,36.11,6000,216670,3,均價
2020-02-14,5267,35.45,35.15,35.31,24150,852617,10,均價
2020-02-17,5267,35.44,35.40,35.42,200,7084,2,均價
2020-02-18,5267,35.44,35.18,35.23,5000,176160,3,均價
2020-02-19,5267,0.00,0.00,0.00,0,0,0,均價
2020-02-20,5267,35.47,35.47,35.47,400,14188,1,均價
2020-02-21,5267,0.00,0.00,0.00,0,0,0,均價
2020-02-24,5267,35.50,35.50,35.50,2000,71000,1,均價
2020-02-25,5267,35.69,35.50,35.55,4000,142190,2,均價
2020-02-26,5267,0.00,0.00,0.00,0,0,0,均價
2020-02-27,5267,34.65,34.65,34.65,200,6930,1,均價
2020-03-02,5267,34.99,34.65,34.76,17000,590870,10,均價
2020-03-03,5267,35.19,34.80,35.00,2000,69990,2,均價
2020-03-04,5267,0.00,0.00,0.00,0,0,0,均價
2020-03-05,5267,0.00,0.00,0.00,0,0,0,均價
2020-03-06,5267,34.50,34.02,34.22,5150,176235,3,均價
2020-03-09,5267,34.02,34.01,34.02,7000,238130,5,均價
2020-03-10,5267,34.00,34.00,34.00,2000,68000,2,均價
2020-03-11,5267,33.50,33.23,33.28,10600,352760,8,均價
2020-03-12,5267,32.50,32.25,32.36,15000,485460,6,均價
2020-03-13,5267,30.97,30.83,30.88,7000,216150,5,均價
2020-03-16,5267,0.00,0.00,0.00,0,0,0,均價
2020-03-17,5267,29.67,29.52,29.56,15000,443350,7,均價
2020-03-18,5267,29.60,28.12,28.23,16300,460193,8,均價
2020-03-19,5267,26.90,26.90,26.90,3000,80700,1,均價
2020-03-20,5267,27.01,27.01,27.01,2300,62123,3,均價
2020-03-23,5267,26.90,26.60,26.73,8000,213850,3,均價
2020-03-24,5267,26.85,26.60,26.75,9000,240750,7,均價
2020-03-25,5267,27.50,27.15,27.28,23000,627500,9,均價
2020-03-26,5267,0.00,0.00,0.00,0,0,0,均價
2020-03-27,5267,27.05,27.05,27.05,3000,81150,1,均價
2020-03-30,5267,26.95,26.65,26.77,10200,273090,5,均價
2020-03-31,5267,28.00,26.80,27.00,25000,675050,11,均價
2020-04-01,5267,28.05,28.00,28.00,3130,87646,4,均價
2020-04-06,5267,27.50,27.05,27.16,4000,108650,2,均價
2020-04-07,5267,0.00,0.00,0.00,0,0,0,均價
2020-04-08,5267,27.50,27.45,27.48,6000,164850,4,均價
2020-04-09,5267,28.75,27.70,28.13,11100,312270,6,均價
2020-04-10,5267,28.60,28.60,28.60,3000,85800,1,均價
2020-04-13,5267,28.75,28.50,28.73,2200,63200,3,均價
