r,w,cagr,mdd,calmar,peak,trough
116,0.25,0.26363442621831235,-0.3110990694372993,0.8474291700555753,2020-01-14,2020-03-19
116,0.5,0.2838887297977619,-0.33576842238885773,0.8454896615292391,2020-01-14,2020-03-19
116,0.75,0.30175911098414243,-0.35763519522190557,0.8437623450256535,2020-01-02,2020-03-19
116,1.0,0.31777148991803617,-0.37780209658987535,0.8411056814832722,2020-01-02,2020-03-19
117,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
117,0.25,0.2615085293646835,-0.33523142883878015,0.7800835687469162,2022-01-04,2022-10-25
117,0.5,0.2801516872651426,-0.3415077890859784,0.8203376210391831,2022-01-04,2022-10-28
117,0.75,0.2967511730343122,-0.36842966126865856,0.8054486493092681,2024-07-09,2025-04-09
117,1.0,0.3117302141446827,-0.39403053811944294,0.7911321179126162,2024-07-09,2025-04-09
118,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
118,0.25,0.26218655534158875,-0.3430201722097345,0.7643473375124968,2022-01-04,2022-10-25
118,0.5,0.2813477942292619,-0.35354228800216847,0.7957967229864629,2022-01-04,2022-10-25
118,0.75,0.29835838618012556,-0.367096704284766,0.8127514703828057,2024-07-17,2025-04-09
118,1.0,0.31367318743359074,-0.39863614003358894,0.7868659058537962,2024-07-17,2025-04-09
119,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
119,0.25,0.2447262979742586,-0.31694911446530327,0.7721311933214094,2024-07-11,2025-04-09
119,0.5,0.24911581351670264,-0.35323865416259936,0.7052337296077232,2024-07-16,2025-04-09
119,0.75,0.2533788665326828,-0.38422931343559447,0.6594469960323703,2024-07-16,2025-04-09
119,1.0,0.25752293518929426,-0.4084590271890465,0.6304743390335337,2024-07-17,2025-04-09
120,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
120,0.25,0.2635286310666267,-0.3125848852165813,0.843062616044391,2022-01-04,2022-10-25
120,0.5,0.2837036688663892,-0.31552673860694525,0.8991430333890075,2020-01-14,2020-03-19
120,0.75,0.3015120424537674,-0.3338448219347868,0.9031502741494212,2020-01-02,2020-03-19
120,1.0,0.31747431971469076,-0.37864579869366627,0.8384466982334994,2018-07-13,2018-10-26
121,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
121,0.25,0.24998805089851195,-0.30077455772387257,0.8311475970251931,2020-01-14,2020-03-19
121,0.5,0.2591671455406903,-0.32300875541807283,0.8023533145572113,2020-01-02,2020-03-19
121,0.75,0.2678139653462457,-0.34516373805487555,0.7759041168561789,2020-01-02,2020-03-19
121,1.0,0.2759899362194971,-0.3950551042446434,0.6986112399362557,2018-06-07,2020-03-19
122,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
122,0.25,0.2551108144384562,-0.3106764806859593,0.8211462093145361,2020-01-14,2020-03-19
122,0.5,0.2686596453867527,-0.3377130352801493,0.7955264301950516,2020-01-20,2020-03-19
122,0.75,0.28108722957792875,-0.365771123038175,0.7684784606372332,2020-01-02,2020-03-19
122,1.0,0.29257360523850173,-0.41623292200004813,0.7029083711895041,2018-06-07,2018-10-30
123,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
123,0.25,0.2259662717055233,-0.317788989776426,0.7110575853005395,2024-07-11,2025-04-09
123,0.5,0.21018140233588878,-0.3680206173034604,0.5711131182701608,2024-07-11,2025-04-09
123,0.75,0.19244021100765685,-0.41840996735205865,0.45993218618937376,2022-08-25,2025-04-09
123,1.0,0.1721449726027069,-0.5287736840759131,0.32555510568486046,2022-08-25,2025-04-09
124,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
124,0.25,0.254488424199955,-0.32624526631870476,0.7800524650412815,2022-01-17,2022-10-25
124,0.5,0.26752078925633516,-0.3265398556475536,0.8192592255723911,2024-07-11,2025-04-09
124,0.75,0.2795116743064394,-0.34895104890507245,0.8010053994205844,2024-07-17,2025-04-09
124,1.0,0.2906230327230963,-0.36941780103197486,0.7867055456213424,2018-07-12,2018-10-29
125,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
125,0.25,0.24008376567153578,-0.3117955024659908,0.770003940957176,2020-01-20,2020-03-19
125,0.5,0.23996533709074552,-0.34370203638036806,0.6981783978293942,2020-01-20,2020-03-19
125,0.75,0.2398468129582927,-0.3720144078378913,0.6447245265371768,2020-01-20,2020-03-19
125,1.0,0.2397281931107087,-0.3973075404948889,0.603381936351124,2020-01-20,2020-03-19
126,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
126,0.25,0.2530788281340077,-0.3234611501808843,0.7824087312880768,2022-01-04,2022-10-25
126,0.5,0.26492704104358267,-0.34768178453713827,0.7619813657948019,2020-01-20,2020-03-19
126,0.75,0.27590659993299216,-0.3804651682349007,0.7251822846569922,2020-01-20,2020-03-19
126,1.0,0.2861422619651153,-0.411321591689365,0.6956655515940271,2020-01-20,2020-03-19
127,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
127,0.25,0.2397443285358254,-0.29746443293065605,0.8059596442298492,2024-07-11,2025-04-09
127,0.5,0.23928512699656168,-0.32425925545350404,0.7379438611918762,2024-07-11,2025-04-09
127,0.75,0.23882448473319995,-0.3468742407629066,0.6885045260436038,2024-07-11,2025-04-09
127,1.0,0.23836239213607624,-0.3702579385888497,0.6437738865087889,2024-07-05,2025-04-09
128,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
128,0.25,0.3050719753726996,-0.30837447213244074,0.9892906285760166,2024-07-11,2025-04-09
128,0.5,0.35057524317260813,-0.32795297963883757,1.068980204292346,2024-07-05,2025-04-09
128,0.75,0.3859461334112648,-0.3452867648018176,1.1177553638141453,2024-07-05,2025-04-09
128,1.0,0.4150251797109006,-0.36700107847892766,1.130855477131058,2023-07-05,2025-04-09
129,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
129,0.25,0.307825548635591,-0.32849899411362354,0.9370669443484448,2024-07-11,2025-04-09
129,0.5,0.3546827698065451,-0.3571977552203042,0.9929591231271653,2024-07-10,2025-04-09
129,0.75,0.3908885305834615,-0.37359586283276575,1.0462870964886368,2024-07-10,2025-04-09
129,1.0,0.4205477314322299,-0.40756265181846574,1.0318603276228262,2018-07-12,2018-10-29
130,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
130,0.25,0.28212522192776257,-0.30861553776023093,0.9141640241942414,2020-01-14,2020-03-19
130,0.5,0.3149312843382719,-0.33392219352261965,0.9431277418730141,2020-01-14,2020-03-19
130,0.75,0.3420105859527556,-0.3822981872381127,0.8946173363352513,2018-06-12,2018-10-30
130,1.0,0.36513931695226653,-0.45757458790947264,0.7979886265548172,2018-06-12,2018-10-30
131,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
131,0.25,0.238752945604096,-0.31887882965048764,0.7487262351840198,2022-01-17,2022-10-25
131,0.5,0.23728933984009926,-0.31372662559188635,0.7563570334281378,2020-01-14,2020-03-19
131,0.75,0.2358109727759654,-0.3324090439168716,0.7093999910391628,2020-01-20,2020-03-19
131,1.0,0.23431752541960948,-0.3754769012781424,0.6240531031921823,2022-03-03,2025-04-09
132,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
132,0.25,0.27334888720897754,-0.29755261814680506,0.9186573081138678,2020-01-14,2020-03-19
132,0.5,0.3005021259546654,-0.31432745197122786,0.9560161674398456,2020-02-14,2020-03-19
132,0.75,0.3235764293664247,-0.34241693961616515,0.9449778674184173,2018-06-11,2018-10-30
132,1.0,0.34368524446762505,-0.40350172864574807,0.8517565603030203,2018-06-11,2018-10-30
133,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
133,0.25,0.2637344464894764,-0.31871428449612016,0.8274949047433955,2024-07-11,2025-04-09
133,0.5,0.2840636023686227,-0.35146051083948504,0.8082376073776235,2024-07-11,2025-04-09
133,0.75,0.30199248997224215,-0.376128109244464,0.8028979556429868,2020-01-20,2020-03-19
133,1.0,0.31805211236343633,-0.4115721912936559,0.7727735719066277,2018-06-12,2018-10-30
134,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
134,0.25,0.23558956642980644,-0.3301492543538416,0.7135850325965308,2024-07-11,2025-04-09
134,0.5,0.23082694564432837,-0.37695351386084114,0.6123485712605456,2024-07-17,2025-04-09
134,0.75,0.2259034982215078,-0.4174656480584629,0.5411307475767964,2024-07-17,2025-04-09
134,1.0,0.22080726570700837,-0.4479514639008176,0.4929267643958365,2024-07-17,2025-04-09
135,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
135,0.25,0.2500030665941193,-0.3018325637260367,0.8282839449392171,2022-01-04,2022-10-25
135,0.5,0.2591953771408426,-0.29490102807332247,0.8789232741379179,2024-07-11,2025-04-09
135,0.75,0.26785393429355997,-0.3100913768589398,0.8637903349869881,2024-07-16,2025-04-09
135,1.0,0.2760404119191313,-0.3625287007259994,0.7614305056850208,2023-07-05,2025-04-09
136,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
136,0.25,0.22536014527303538,-0.3152530520623788,0.7148547612742655,2022-01-04,2022-10-25
136,0.5,0.20882544715762164,-0.32356722556948253,0.6453850410531726,2024-07-11,2025-04-09
136,0.75,0.1901282894767704,-0.36247200695314613,0.5245323385795879,2024-07-11,2025-04-09
136,1.0,0.16856498827868394,-0.4856180083417364,0.34711436846069826,2021-12-30,2025-04-09
137,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
137,0.25,0.23637852815192795,-0.3368461118394544,0.7017404085833393,2022-01-04,2022-10-25
137,0.5,0.23245246436900913,-0.35423703646343685,0.6562059876339387,2024-07-17,2025-04-09
137,0.75,0.22841790683132057,-0.3871368811510323,0.5900184610471373,2024-07-17,2025-04-09
137,1.0,0.2242683008724018,-0.411591327793465,0.5448810160182451,2024-07-17,2025-04-09
138,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
138,0.25,0.25954364117304407,-0.33802177615479523,0.7678311265194567,2024-07-11,2025-04-09
138,0.5,0.2766624792034422,-0.37351685604392204,0.740696101733383,2024-07-11,2025-04-09
138,0.75,0.2920386759000264,-0.3945315985112485,0.7402161880113642,2024-07-11,2025-04-09
138,1.0,0.30600994778731305,-0.4086918920796408,0.7487546333013174,2024-07-17,2025-04-09
139,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
139,0.25,0.22371158848730666,-0.3141298197174613,0.7121628525700624,2022-01-17,2022-10-25
139,0.5,0.20510056272887622,-0.3483724689121495,0.5887392978249302,2024-07-11,2025-04-09
139,0.75,0.1836925722514975,-0.3971131583312972,0.46256984538963425,2024-07-11,2025-04-09
139,1.0,0.158413185097253,-0.4605277552764669,0.3439818410122825,2024-07-02,2025-04-09
140,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
140,0.25,0.2535945666007382,-0.30160572556610205,0.8408148291109235,2024-07-11,2025-04-09
140,0.5,0.2658783833074234,-0.3259339796438971,0.815743064279189,2024-07-11,2025-04-09
140,0.75,0.2772316153948833,-0.34378264452594187,0.8064153900996691,2024-07-10,2025-04-09
140,1.0,0.2877920226843458,-0.3790358184479824,0.7592739489970957,2023-07-03,2025-04-09
141,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
141,0.25,0.23491211995419015,-0.3109990015725238,0.7553468621004866,2020-01-14,2020-03-19
141,0.5,0.22942365918352903,-0.33835151022747967,0.6780630564624448,2020-01-02,2020-03-19
141,0.75,0.22372024608006225,-0.39283798601789405,0.5694974876229806,2018-06-12,2018-10-30
141,1.0,0.21778322571200603,-0.4551753173782565,0.4784600952582527,2018-06-12,2018-10-30
142,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
142,0.25,0.2654486530858089,-0.30841242553860515,0.8606937694622219,2020-01-14,2020-03-19
142,0.5,0.2870477241382361,-0.33274440903562774,0.8626673096331461,2020-01-20,2020-03-19
142,0.75,0.3059620867472925,-0.3552340291605092,0.8612972340244082,2020-01-20,2020-03-19
142,1.0,0.3228132441733951,-0.3747368664084616,0.8614397811117148,2020-01-20,2020-03-19
143,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
143,0.25,0.25362190759667724,-0.3100184646345783,0.818086457836064,2024-07-11,2025-04-09
143,0.5,0.26592874096501706,-0.34313346323214566,0.7750008945793315,2024-07-11,2025-04-09
143,0.75,0.27730166382638255,-0.37068230547235065,0.7480844370842692,2024-07-17,2025-04-09
143,1.0,0.2878791448617344,-0.3956507028318884,0.7276093352071055,2024-07-17,2025-04-09
144,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
144,0.25,0.23544896721862107,-0.30269310249057957,0.7778471504019446,2020-01-14,2020-03-19
144,0.5,0.23053627954607525,-0.32340148340782976,0.7128485531878479,2020-01-20,2020-03-19
144,0.75,0.22545224486295146,-0.3468580717372491,0.6499841382781352,2020-01-20,2020-03-19
144,1.0,0.220183686550941,-0.3700144508062418,0.5950678036254327,2020-01-20,2020-03-19
145,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
145,0.25,0.2462667155391225,-0.3169053846968271,0.7770985519060135,2024-07-11,2025-04-09
145,0.5,0.25209201379600965,-0.3539191177198708,0.712287076833024,2024-07-11,2025-04-09
145,0.75,0.25769715761963297,-0.393858282860688,0.6542890395700609,2018-06-11,2018-10-30
145,1.0,0.26309906095489843,-0.4527045170223594,0.5811717159029446,2018-06-11,2018-10-30
146,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
146,0.25,0.24014028692751355,-0.2928205759176307,0.8200936227755528,2020-01-20,2020-03-19
146,0.5,0.24007844897528718,-0.3099326372411251,0.7746149328200892,2020-01-20,2020-03-19
146,0.75,0.24001658498381895,-0.3269020112430896,0.7342156876647014,2020-01-20,2020-03-19
146,1.0,0.2399546949298692,-0.35272039887411194,0.6802971863714367,2024-06-24,2025-04-09
147,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
147,0.25,0.2837207483611479,-0.29873832726703703,0.9497299893077825,2020-01-20,2020-03-19
147,0.5,0.3175017544624772,-0.31814027492758923,0.9979929593470762,2020-01-20,2020-03-19
147,0.75,0.3452505102865462,-0.35721064507810174,0.9665179776796949,2018-06-12,2018-10-30
147,1.0,0.36887391366033206,-0.411713971031101,0.8959470399717555,2018-06-12,2018-10-30
148,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
148,0.25,0.2770047038938632,-0.3187793393477764,0.8689543822401281,2024-07-11,2025-04-09
148,0.5,0.3065745285614234,-0.35454472360805944,0.8646991709297981,2024-07-17,2025-04-09
148,0.75,0.3313875595807292,-0.38388380097811287,0.8632496571524341,2024-07-17,2025-04-09
148,1.0,0.35282060365942325,-0.40479054329844394,0.8716127624535331,2024-07-17,2025-04-09
149,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
149,0.25,0.23234588777554288,-0.327251990025268,0.7099907559236014,2024-07-11,2025-04-09
149,0.5,0.22404272369978662,-0.37929132199726096,0.5906877133914615,2024-07-11,2025-04-09
149,0.75,0.21523505319367175,-0.4311737126903968,0.49918408024150757,2024-07-17,2025-04-09
149,1.0,0.20585316703539247,-0.47517922710744015,0.4332116289857261,2024-07-17,2025-04-09
150,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
150,0.25,0.30735274336443275,-0.3051245970002919,1.0073024147710345,2020-01-14,2020-03-19
150,0.5,0.3539797633244719,-0.3263627474189938,1.0846206134857133,2020-01-14,2020-03-19
150,0.75,0.3900441760282032,-0.3474759987005306,1.1225068133824105,2020-01-20,2020-03-19
150,1.0,0.4196053660895964,-0.4133935085478635,1.0150264999650174,2018-06-12,2018-10-29
151,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
151,0.25,0.2372467156547271,-0.3204439859868706,0.7403687571919283,2024-07-11,2025-04-09
151,0.5,0.2342305157475597,-0.36748240206906796,0.6373924694862975,2024-07-11,2025-04-09
151,0.75,0.2311507852696122,-0.4100295658803457,0.5637417506060193,2024-07-17,2025-04-09
151,1.0,0.2280046208321942,-0.45078660724256364,0.5057928012255858,2024-07-17,2025-04-09
152,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
152,0.25,0.23087591259803775,-0.3289924386443903,0.7017666228116347,2022-01-04,2022-10-25
152,0.5,0.22091217463750334,-0.35063106337483124,0.6300416526454304,2024-07-11,2025-04-09
152,0.75,0.21021084628511244,-0.40209836661286286,0.5227846311733512,2024-07-17,2025-04-09
152,1.0,0.19864571816362053,-0.45636564937892043,0.4352775421067789,2024-07-17,2025-04-09
153,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
153,0.25,0.2529287211256568,-0.3186881566547611,0.7936558539878772,2024-07-11,2025-04-09
153,0.5,0.26464963557827215,-0.36137387921445246,0.7323430131518149,2024-07-11,2025-04-09
153,0.75,0.2755196289868431,-0.3974604165689528,0.6932001716428661,2024-07-09,2025-04-09
153,1.0,0.2856598056152555,-0.4351574006814331,0.6564516774112714,2023-07-13,2025-04-09
154,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
154,0.25,0.25239167779239446,-0.3049376868815465,0.8276827976675655,2020-01-14,2020-03-19
154,0.5,0.26365523551047243,-0.3259306928281969,0.8089303686702779,2020-01-14,2020-03-19
154,0.75,0.2741302091114397,-0.3453538680619941,0.7937661467345456,2020-01-14,2020-03-19
154,1.0,0.28392511910504603,-0.39613978853150145,0.7167296174856922,2018-07-02,2018-10-30
155,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
155,0.25,0.22391368600452988,-0.296516587287695,0.7551472518037509,2024-07-11,2025-04-09
155,0.5,0.20556015723108811,-0.330542796752978,0.6218866641486905,2024-07-11,2025-04-09
155,0.75,0.1844935694415093,-0.36766293221648866,0.5018008433139381,2024-07-11,2025-04-09
155,1.0,0.15969233626988766,-0.46693478352694723,0.34200137129144004,2023-07-05,2025-04-09
156,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
156,0.25,0.2574126691731595,-0.35408856645579423,0.7269725530809985,2022-01-04,2022-10-28
156,0.5,0.2728385921779555,-0.37351481972319356,0.7304625620481463,2024-07-17,2025-04-09
156,0.75,0.2868315150683196,-0.4428687739335331,0.6476670561365161,2021-12-29,2025-04-09
156,1.0,0.29964711252160026,-0.49178588226395675,0.6093040148736323,2021-12-29,2025-04-09
157,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
157,0.25,0.23239287276959586,-0.3584601225296795,0.6483088582617844,2022-01-04,2022-10-25
157,0.5,0.22414219383478873,-0.38464690837259746,0.5827219430493069,2022-01-04,2022-10-26
157,0.75,0.2153936033249202,-0.40886603060231275,0.5268072845465236,2022-01-04,2022-10-26
157,1.0,0.2060788049621658,-0.4600435264251492,0.4479550153950391,2023-07-03,2025-04-09
158,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
158,0.25,0.2959594696432224,-0.3231920576233667,0.91573868435876,2024-07-11,2025-04-09
158,0.5,0.3367405150813081,-0.3577395354940646,0.9413008115422431,2024-07-11,2025-04-09
158,0.75,0.3691299900851335,-0.3827433015845147,0.9644322671539289,2024-07-10,2025-04-09
158,1.0,0.39611106636633475,-0.457076150338638,0.8666194157644508,2018-06-12,2018-10-29
159,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
159,0.25,0.2371974435223645,-0.3317025451880287,0.7150908154410057,2022-01-04,2022-10-25
159,0.5,0.23412990247185417,-0.33949362832911967,0.6896444673326199,2024-07-11,2025-04-09
159,0.75,0.230996620474611,-0.37913964791081367,0.609265271378184,2024-07-05,2025-04-09
159,1.0,0.22779453933488925,-0.41650530878625164,0.5469186935424927,2024-07-05,2025-04-09
160,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
160,0.25,0.24444234426166545,-0.3113205180843891,0.7851790359522814,2022-01-04,2022-10-25
160,0.5,0.24856403561129037,-0.33463767925855026,0.742785558882755,2020-01-02,2020-03-19
160,0.75,0.25257398261653474,-0.41708751868130656,0.6055659095603976,2018-06-12,2020-03-19
160,1.0,0.2564784148684083,-0.49158119924716703,0.52174170871708,2018-06-12,2020-03-19
161,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
161,0.25,0.2261139481292882,-0.3041970470889795,0.7433140797818083,2020-01-14,2020-03-19
161,0.5,0.21051068472521206,-0.3270229164371409,0.6437184495162914,2020-01-14,2020-03-19
161,0.75,0.19299924385278344,-0.3506991295082531,0.5503271254861827,2020-01-14,2020-03-19
161,1.0,0.17300560567163492,-0.3833596829429829,0.4512879506355551,2024-04-17,2025-04-09
162,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
162,0.25,0.25166411473725114,-0.3355332790859162,0.7500421878355928,2024-07-11,2025-04-09
162,0.5,0.26230324137155603,-0.3903687921877229,0.671937016024114,2024-07-11,2025-04-09
162,0.75,0.27223538898681965,-0.43552762559000757,0.6250703124010181,2024-07-02,2025-04-09
162,1.0,0.28155323760466766,-0.4811758377173334,0.5851358599807043,2024-07-02,2025-04-09
163,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
163,0.25,0.24782979036676656,-0.2976999986130833,0.8324816644989897,2022-01-04,2022-10-25
163,0.5,0.25508312426362023,-0.30839663249279065,0.8271268145886232,2024-07-11,2025-04-09
163,0.75,0.2619990070446565,-0.33059907930926224,0.7924976911371459,2024-07-17,2025-04-09
163,1.0,0.2686090596177415,-0.38902368352265715,0.6904696834533403,2018-04-16,2018-10-30
164,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
164,0.25,0.2651989401674222,-0.3576446441650033,0.7415152008960876,2022-01-04,2022-10-28
164,0.5,0.2866145274296974,-0.3783029296702097,0.757632323068598,2022-01-04,2022-10-28
164,0.75,0.3053873277521628,-0.395661405352485,0.7718400723975106,2021-12-29,2022-10-21
164,1.0,0.3221252688101588,-0.4085325725804377,0.7884934774612965,2021-12-29,2022-10-21
165,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
165,0.25,0.2667197283083149,-0.3089211320529604,0.8633910103067646,2024-07-11,2025-04-09
165,0.5,0.2892449307770715,-0.34034141299977766,0.849866985706087,2024-07-11,2025-04-09
165,0.75,0.30886964755928004,-0.36401701034679546,0.8485033357782454,2024-07-11,2025-04-09
165,1.0,0.32628649559745293,-0.38616894582793754,0.8449319892823127,2024-07-17,2025-04-09
166,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
166,0.25,0.26715013702409074,-0.3637884520683961,0.7343557375313927,2024-07-11,2025-04-09
166,0.5,0.2899860132123868,-0.4201692646459854,0.6901647445743448,2024-07-17,2025-04-09
166,0.75,0.30984747450092076,-0.454880299666602,0.6811626591171767,2024-07-17,2025-04-09
166,1.0,0.3274519651750629,-0.4776649138638918,0.6855265180066558,2024-07-17,2025-04-09
167,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
167,0.25,0.24527557264389266,-0.29975454530885504,0.8182547236812392,2020-01-14,2020-03-19
167,0.5,0.25018035185084986,-0.31873482802943615,0.7849168959588719,2020-01-02,2020-03-19
167,0.75,0.2549278945907123,-0.3443461184788798,0.7403245772504565,2018-06-12,2018-10-26
167,1.0,0.25952851085890716,-0.41623916015693113,0.6235081551698771,2018-06-12,2018-10-30
168,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
168,0.25,0.25160158146469547,-0.307085743906148,0.8193202923206696,2022-01-04,2022-10-25
168,0.5,0.2621867775274427,-0.31044142906359606,0.8445611731600807,2020-01-14,2020-03-19
168,0.75,0.2720718511541307,-0.3637278840238763,0.7480093308883379,2018-06-12,2018-10-30
168,1.0,0.2813481855329003,-0.4307150224072068,0.6532119171522834,2018-06-12,2018-10-30
169,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
169,0.25,0.28834393610948506,-0.3143054461060934,0.9174003813225525,2020-01-14,2020-03-19
169,0.5,0.3248654878880084,-0.34822608926000886,0.9329154187681846,2020-01-20,2020-03-19
169,0.75,0.354464819407587,-0.38032374163577987,0.9320081304496713,2020-01-20,2020-03-19
169,1.0,0.37944166344909336,-0.41002122004648645,0.925419575616291,2020-01-20,2020-03-19
170,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
170,0.25,0.29748293358567013,-0.3251043791113577,0.9150382237200613,2024-07-11,2025-04-09
170,0.5,0.33908059146489267,-0.3638355410288524,0.9319611561477534,2024-07-17,2025-04-09
170,0.75,0.3719937149502446,-0.3946212339314882,0.9426601585631551,2024-07-17,2025-04-09
170,1.0,0.39934638650069276,-0.4163565345784481,0.9591452357173216,2024-07-17,2025-04-09
171,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
171,0.25,0.2396238167532263,-0.3436338236951584,0.6973231394293695,2022-01-04,2022-10-25
171,0.5,0.2390432485791929,-0.35463106302826275,0.6740617884343145,2021-12-08,2022-10-25
171,0.75,0.23846037511135898,-0.38306510107100383,0.6225061339303751,2024-07-05,2025-04-09
171,1.0,0.23787517687120596,-0.4092215377711186,0.5812870411631457,2024-07-05,2025-04-09
172,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
172,0.25,0.27687282529915436,-0.30135660725395436,0.9187547863048264,2022-01-04,2022-10-25
172,0.5,0.30635705618443354,-0.3121740344055302,0.9813662329982893,2020-01-14,2020-03-19
172,0.75,0.33110919791475424,-0.32628483366985517,1.0147857446839852,2020-01-14,2020-03-19
172,1.0,0.3524962182230005,-0.3399330902607039,1.0369576493793575,2020-01-20,2020-03-19
173,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
173,0.25,0.2576869198180656,-0.30395833814142104,0.8477705247163609,2020-01-14,2020-03-19
173,0.5,0.2733330928655686,-0.32590647056133576,0.8386856891634717,2019-12-17,2020-03-19
173,0.75,0.2875074849694421,-0.36626680925220517,0.7849673454071272,2018-06-12,2020-03-19
173,1.0,0.3004756898550027,-0.4244789655396781,0.7078694452456109,2018-06-12,2020-03-19
174,0.0,0.24020209886370614,-0.3395700527611012,0.7073712681980713,2022-01-17,2022-10-25
174,0.25,0.23448176919331365,-0.2969142111274489,0.789729020726002,2022-01-17,2022-10-25
174,0.5,0.22852854861984295,-0.3129488602490659,0.7302424697695479,2019-12-17,2020-03-19
