arm,seed,r,eq_sha,tr,tr_prev,cagr,mdd,expo,slot,trades,hold_days
A1,102100,100,6df566b2768d4795e1e39db368b24e8542920844023e80582ae2dbed2f419a82,23.370319046298793,23.10554070027406,0.4024925436792892,-0.4352914591889485,0.869527539654129,0.8871002592912706,138,
A1,102101,101,a37f30129f86fd970f2001975f2467b813a907c91c54385f874e75a8f16b435e,38.37449321024768,37.94644020072855,0.4756046858134926,-0.46898272963210413,0.8689347426860554,0.8871002592912706,138,
A1,102102,102,e243e1a10e07c12f6b2b57a40ec22318f74029ea0a03774620604ed49bc52d0f,19.584833341797566,19.361197487616074,0.3776374298206566,-0.38439159962018615,0.8762433795043008,0.8871002592912706,138,
A1,102103,103,c011fe794af3e2d32c05612f372b454505184ccd6a7994baedf6034879138c30,32.14246491641341,31.782202247548298,0.4489179278997115,-0.34697250069519353,0.8725096223174323,0.8871002592912706,138,
A1,102104,104,6e122327c606107cb74222eac284876b70d739b523afd10db6139e7d3dc4ee9d,17.128643405702515,16.931679541277312,0.359220397599201,-0.5027562525617123,0.8720808722266924,0.8871002592912706,138,
A1,102105,105,4f8a7ac7370cf7de5f834d82408096d4db5adb539ed0e58b16c79eeab7c0a6b5,11.356193468834269,11.221865243394188,0.305135944709515,-0.4183968086119049,0.8681829898123083,0.8871002592912706,138,
A1,102106,106,527a955caf118bd6074454c7a3a12c608f0b6e927c527ea9b1075a4782f52fd0,11.502141442369794,11.36625500224442,0.306760286204822,-0.4736919957098936,0.8704807237072318,0.8871002592912706,138,
A1,102107,107,8ab9671c29234cb728100eb0b3f13d0590c2845af69ec7d8f6204c13883adb09,13.020043551503935,12.867643954183444,0.32271775392988555,-0.4946161011483617,0.8688174484751526,0.8871002592912706,138,
A1,102108,108,1a89f81458c7f828849fd9ec91303420c1ae92cb455b3f36f6e51d7bcc86ba65,16.769008478079762,16.575964049544854,0.3563386238084625,-0.41932763401860623,0.8765183273129088,0.8871002592912706,138,
A1,102109,109,78d4ee238fa71103c03764dd745302ccea01d3343e7a4e836204fd09c17a7fb6,11.635266677386252,11.497948815788831,0.30822719790347164,-0.422268365109927,0.8669219495852657,0.8871002592912706,138,
A1,102110,110,7fccf388037165eb218dba2cd4c80b839ace1c15ffce8986126551b1860a3180,9.243770409767398,9.132407027150382,0.2794725748965754,-0.43580939973556704,0.8721149285327169,0.8871002592912706,138,
A1,102111,111,19dc39397e0faf71930b1f307ab41c8154bd8d7feb13c805831636ba41205c43,12.97218344003708,12.820362311867482,0.3222387427410418,-0.46962060360064745,0.8681641660771212,0.8871002592912706,138,
A1,102112,112,efb3eda45454c0b03ab8de84884446a93a4bebf0db6040d02cdbeebece3c8091,29.7309109329036,29.397046995210182,0.43736980600034747,-0.3959319913907161,0.8658868527682414,0.8871002592912706,138,
A1,102113,113,18559f174f7c73469d6141029b0ed6ed6faa71fad89da71d59f7650adab2c7fb,29.84659185830107,29.51129287686339,0.4379419634808448,-0.37188672527871164,0.8686997915253873,0.8871002592912706,138,
A1,102114,114,47450f50eee1206b3c1ab040d18e4cb476212beebbc23f3eb70071f816b3699a,17.166529303570236,16.96907633058359,0.35952099638634993,-0.5193308908988639,0.8728397683246578,0.8871002592912706,138,
A1,102115,115,3639f509ed6500a09a4c7f2c93f65c8b6731ddfc98d062868e44a10cd07c17fb,14.109545741119861,13.945366084418986,0.3332447995674279,-0.40714022426491514,0.8698895393993655,0.8871002592912706,138,
A1,102116,116,d1e72f4b1681160bae833f3944f5911a0442b873103b33b317bbe4b95113e175,16.6371321894457,16.445433261842613,0.3552688120191252,-0.3935417996616825,0.8725010378870742,0.8871002592912706,138,
A1,102117,117,4f69074467845a9edfeb2834b6983bf3f2b5193e8885d8372925ac1fda8dce2c,16.058241414622312,15.872887316798469,0.35048643429830295,-0.42170450341806237,0.8652332795681578,0.8871002592912706,138,
