market,stock_id,start,end,days,open_ended
tpex,8109,2015-01-05,2026-09-11,2850,1
tpex,8111,2015-01-05,2015-01-28,18,0
tpex,8111,2015-02-09,2026-09-11,2825,1
tpex,8121,2015-01-05,2026-09-11,2850,1
tpex,8147,2019-10-03,2026-09-11,1689,1
tpex,8155,2015-01-05,2026-09-11,2850,1
tpex,8171,2015-01-05,2026-09-11,2850,1
tpex,8176,2015-01-05,2016-10-19,436,0
tpex,8176,2016-11-02,2026-09-11,2405,1
tpex,8182,2015-01-05,2026-09-11,2850,1
tpex,8183,2015-01-05,2026-09-11,2850,1
tpex,8227,2023-06-29,2026-09-11,781,1
tpex,8234,2015-01-05,2026-09-11,2850,1
tpex,8240,2015-01-05,2026-09-11,2850,1
tpex,8255,2015-01-05,2026-09-11,2850,1
tpex,8266,2015-01-05,2016-11-08,450,0
tpex,8277,2015-01-05,2026-09-11,2850,1
tpex,8279,2025-11-27,2026-09-11,192,1
tpex,8284,2020-11-23,2026-09-11,1411,1
tpex,8287,2015-01-05,2020-05-08,1304,0
tpex,8289,2015-01-05,2019-09-25,1157,0
tpex,8289,2019-10-04,2026-09-11,1688,1
tpex,8299,2015-01-05,2026-09-11,2850,1
tpex,8342,2019-04-08,2026-09-11,1812,1
tpex,8349,2015-01-05,2026-09-11,2850,1
tpex,8354,2015-01-05,2026-09-11,2850,1
tpex,8358,2015-01-05,2026-09-11,2850,1
tpex,8383,2015-01-05,2026-09-11,2850,1
tpex,8390,2015-01-05,2026-09-11,2850,1
tpex,8401,2015-01-05,2026-09-11,2850,1
tpex,8403,2015-01-05,2026-09-11,2850,1
tpex,8406,2015-01-05,2022-04-28,1786,0
tpex,8410,2015-01-05,2026-09-11,2850,1
tpex,8415,2017-03-09,2026-09-11,2322,1
tpex,8418,2015-01-05,2024-01-30,2218,0
tpex,8420,2015-05-12,2024-11-28,2335,0
tpex,8421,2015-01-05,2026-09-11,2850,1
tpex,8423,2024-04-30,2026-09-11,578,1
tpex,8424,2015-01-05,2026-09-11,2850,1
tpex,8426,2015-01-05,2026-09-11,2850,1
tpex,8431,2015-11-02,2026-09-11,2650,1
tpex,8432,2015-01-05,2026-09-11,2850,1
tpex,8433,2015-01-05,2026-09-11,2850,1
tpex,8435,2015-01-05,2026-09-11,2850,1
tpex,8436,2015-01-05,2026-09-11,2850,1
tpex,8437,2015-11-11,2026-09-11,2643,1
tpex,8440,2018-10-02,2026-09-11,1933,1
tpex,8444,2018-01-02,2026-09-11,2116,1
tpex,8446,2015-01-05,2026-09-11,2850,1
tpex,8450,2016-03-24,2026-09-11,2555,1
tpex,8462,2016-09-21,2019-03-14,606,0
tpex,8472,2026-01-14,2026-09-11,160,1
tpex,8476,2017-10-02,2023-10-30,1481,0
tpex,8477,2021-10-04,2026-09-11,1201,1
tpex,8489,2017-10-30,2026-09-11,2161,1
tpex,8905,2015-01-05,2026-09-11,2850,1
tpex,8906,2015-01-05,2019-01-02,982,0
tpex,8906,2019-01-11,2026-09-11,1862,1
tpex,8908,2015-01-05,2026-09-11,2850,1
tpex,8913,2015-01-05,2016-09-29,423,0
tpex,8913,2016-10-13,2017-09-05,222,0
tpex,8913,2017-09-15,2020-01-17,575,0
tpex,8916,2015-01-05,2026-09-11,2850,1
tpex,8917,2015-01-05,2026-09-11,2850,1
tpex,8923,2015-01-05,2026-09-11,2850,1
tpex,8924,2015-01-05,2018-08-15,885,0
tpex,8924,2018-08-24,2026-09-11,1959,1
tpex,8925,2015-01-05,2015-10-27,197,0
tpex,8927,2015-01-05,2026-09-11,2850,1
tpex,8928,2015-01-05,2026-09-11,2850,1
tpex,8929,2015-01-05,2026-09-11,2850,1
tpex,8930,2015-01-05,2026-09-11,2850,1
tpex,8931,2015-01-05,2026-09-11,2850,1
tpex,8932,2021-11-08,2026-09-11,1177,1
tpex,8933,2015-01-05,2019-12-11,1209,0
tpex,8933,2019-12-13,2026-09-11,1640,1
tpex,8935,2015-01-05,2017-10-23,685,0
tpex,8935,2017-11-03,2026-09-11,2157,1
tpex,8936,2015-01-05,2026-09-11,2850,1
tpex,8937,2015-01-05,2026-09-11,2850,1
tpex,8938,2015-01-05,2026-09-11,2850,1
tpex,8941,2015-01-05,2026-09-11,2850,1
tpex,8942,2015-01-05,2026-09-11,2850,1
tpex,9949,2015-01-05,2026-09-11,2850,1
tpex,9950,2015-01-05,2026-09-11,2850,1
tpex,9951,2015-01-05,2026-09-11,2850,1
tpex,9960,2015-01-05,2026-09-11,2850,1
tpex,9962,2015-01-05,2026-09-11,2850,1
twse,00400A,2026-04-08,2026-09-11,110,1
twse,00401A,2026-04-09,2026-09-11,109,1
twse,00402A,2026-06-08,2026-09-11,68,1
twse,00403A,2026-05-11,2026-09-11,88,1
twse,00404A,2026-06-08,2026-09-11,68,1
twse,00405A,2026-06-08,2026-09-11,68,1
twse,00406A,2026-06-10,2026-09-11,66,1
twse,00407A,2026-06-23,2026-09-11,58,1
twse,00408A,2026-07-14,2026-09-11,44,1
twse,00409A,2026-09-01,2026-09-11,9,1
twse,00410A,2026-07-31,2026-09-11,31,1
twse,0050,2015-01-05,2026-09-11,2850,1
twse,0051,2015-01-05,2026-09-11,2850,1
twse,0052,2015-01-05,2026-09-11,2850,1
twse,0053,2015-01-05,2026-09-11,2850,1
twse,0054,2015-01-05,2022-05-26,1805,0
twse,0055,2015-01-05,2026-09-11,2850,1
twse,0056,2015-01-05,2026-09-11,2850,1
twse,0057,2015-01-05,2026-09-11,2850,1
twse,0058,2015-01-05,2019-12-12,1210,0
twse,0059,2015-01-05,2019-12-20,1216,0
twse,0060,2015-01-05,2016-02-25,277,0
twse,0061,2015-01-05,2026-09-11,2850,1
twse,006203,2015-01-05,2026-09-11,2850,1
twse,006204,2015-01-05,2026-09-11,2850,1
twse,006205,2015-01-05,2026-09-11,2850,1
twse,006206,2015-01-05,2026-09-11,2850,1
twse,006207,2015-01-05,2026-09-11,2850,1
twse,006208,2015-01-05,2026-09-11,2850,1
twse,00631L,2015-01-05,2026-09-11,2850,1
twse,00632R,2015-01-05,2026-09-11,2850,1
twse,00633L,2015-01-05,2026-09-11,2850,1
twse,00634R,2015-01-05,2026-09-11,2850,1
twse,00635U,2015-04-14,2026-09-11,2788,1
twse,00636,2015-03-31,2026-09-11,2796,1
twse,00637L,2015-05-15,2026-09-11,2766,1
twse,00638R,2015-05-15,2026-09-11,2766,1
twse,00639,2015-06-08,2026-09-11,2750,1
twse,00640L,2015-09-09,2026-09-11,2685,1
twse,00641R,2015-09-09,2026-09-11,2685,1
twse,00642U,2015-09-04,2026-09-11,2688,1
twse,00643,2015-12-01,2026-09-11,2629,1
twse,00645,2015-11-05,2026-09-11,2647,1
twse,00646,2015-12-11,2026-09-11,2621,1
twse,00647L,2015-12-11,2026-09-11,2621,1
twse,00648R,2015-12-11,2026-09-11,2621,1
twse,00649,2016-01-26,2019-12-27,961,0
twse,00650L,2016-01-26,2026-09-11,2590,1
twse,00651R,2016-01-26,2026-09-11,2590,1
twse,00652,2016-03-28,2026-09-11,2553,1
twse,00653L,2016-03-28,2026-09-11,2553,1
twse,00654R,2016-03-28,2026-09-11,2553,1
twse,00655L,2016-03-17,2026-09-11,2560,1
twse,00656R,2016-03-17,2026-09-11,2560,1
twse,00657,2016-05-06,2026-09-11,2527,1
twse,00658L,2016-05-06,2020-02-03,916,0
twse,00659R,2016-05-06,2020-02-03,916,0
twse,00660,2016-06-14,2026-09-11,2501,1
twse,00661,2016-06-14,2026-09-11,2501,1
twse,00662,2016-06-16,2026-09-11,2499,1
twse,00663L,2016-07-13,2026-09-11,2481,1
twse,00664R,2016-07-13,2026-09-11,2481,1
twse,00665L,2016-08-04,2026-09-11,2465,1
twse,00666R,2016-08-04,2026-09-11,2465,1
twse,00667,2016-10-06,2018-12-18,545,0
twse,00668,2016-10-14,2026-09-11,2418,1
twse,00669R,2016-10-14,2026-09-11,2418,1
twse,00670L,2017-02-20,2026-09-11,2333,1
twse,00671R,2017-02-20,2026-09-11,2333,1
twse,00672L,2016-10-06,2020-11-12,1006,0
twse,00673R,2016-10-06,2026-09-11,2423,1
twse,00674R,2016-10-06,2026-09-11,2423,1
twse,00675L,2016-10-04,2026-09-11,2425,1
twse,00676R,2016-10-04,2026-09-11,2425,1
twse,00677U,2016-12-29,2021-06-02,1079,0
twse,00678,2017-01-13,2026-09-11,2354,1
twse,00680L,2017-01-16,2026-09-11,2353,1
twse,00681R,2017-01-16,2026-09-11,2353,1
twse,00682U,2017-03-13,2026-09-11,2320,1
twse,00683L,2017-03-13,2026-09-11,2320,1
twse,00684R,2017-03-13,2026-09-11,2320,1
twse,00685L,2017-03-29,2026-09-11,2308,1
twse,00686R,2017-03-29,2026-09-11,2308,1
twse,00688L,2017-04-12,2026-09-11,2300,1
twse,00689R,2017-04-12,2026-09-11,2300,1
twse,00690,2017-03-30,2026-09-11,2307,1
twse,00691R,2017-03-30,2020-11-23,897,0
twse,00692,2017-05-16,2026-09-11,2277,1
twse,00693U,2017-04-24,2026-09-11,2292,1
twse,00698L,2017-06-22,2018-07-27,273,0
twse,00699R,2017-06-22,2018-08-06,279,0
twse,00700,2017-07-27,2026-09-11,2226,1
twse,00701,2017-08-16,2026-09-11,2212,1
twse,00702,2017-08-16,2026-09-11,2212,1
twse,00703,2017-08-09,2026-09-11,2217,1
twse,00704L,2017-08-09,2018-11-29,326,0
twse,00705R,2017-08-09,2018-11-26,323,0
twse,00706L,2017-08-31,2026-09-11,2201,1
twse,00707R,2017-08-31,2026-09-11,2201,1
twse,00708L,2017-08-31,2026-09-11,2201,1
twse,00709,2017-08-14,2026-09-11,2214,1
twse,00710B,2017-08-18,2026-09-11,2210,1
twse,00711B,2017-08-18,2026-09-11,2210,1
twse,00712,2017-08-18,2026-09-11,2210,1
twse,00713,2017-09-26,2026-09-11,2183,1
twse,00714,2017-10-26,2026-09-11,2163,1
twse,00715L,2017-11-15,2026-09-11,2149,1
twse,00716R,2017-11-15,2019-08-07,423,0
twse,00717,2017-11-28,2026-09-11,2140,1
twse,00728,2018-04-17,2026-09-11,2050,1
twse,00729R,2018-04-17,2019-06-24,292,0
twse,00730,2018-02-07,2026-09-11,2090,1
twse,00731,2018-04-19,2026-09-11,2048,1
twse,00732,2018-05-11,2023-04-20,1206,0
twse,00733,2018-05-16,2026-09-11,2030,1
twse,00735,2018-06-08,2026-09-11,2013,1
twse,00736,2018-06-08,2026-09-11,2013,1
twse,00737,2018-06-08,2026-09-11,2013,1
twse,00738U,2018-05-31,2026-09-11,2019,1
twse,00739,2018-06-26,2026-09-11,2002,1
twse,00742,2018-06-21,2022-05-18,954,0
twse,00743,2018-08-02,2022-09-28,1017,0
twse,00752,2018-10-30,2026-09-11,1914,1
twse,00753L,2018-10-30,2026-09-11,1914,1
twse,00757,2018-12-05,2026-09-11,1888,1
twse,00762,2019-01-22,2026-09-11,1855,1
twse,00763U,2018-12-18,2026-09-11,1879,1
twse,00766L,2019-01-22,2020-11-20,444,0
twse,00767,2019-01-25,2020-05-04,302,0
twse,00770,2019-01-28,2026-09-11,1851,1
twse,00771,2019-05-15,2026-09-11,1786,1
twse,00774B,2019-02-26,2023-02-14,968,0
twse,00775B,2019-02-14,2026-09-11,1845,1
twse,00776,2019-02-14,2020-08-10,363,0
twse,00783,2019-03-26,2026-09-11,1819,1
twse,0080,2015-01-05,2015-12-08,227,0
twse,0081,2015-01-05,2015-12-08,227,0
twse,008201,2015-01-05,2022-08-10,1858,0
twse,00830,2019-05-02,2026-09-11,1795,1
twse,00850,2019-08-22,2026-09-11,1717,1
twse,00851,2019-08-08,2026-09-11,1726,1
twse,00852L,2019-08-21,2026-09-11,1718,1
twse,00861,2019-11-18,2026-09-11,1659,1
twse,00865B,2019-11-22,2026-09-11,1655,1
twse,00866,2019-11-18,2021-01-07,281,0
twse,00875,2020-03-27,2026-09-11,1574,1
twse,00876,2020-07-06,2026-09-11,1508,1
twse,00878,2020-07-17,2026-09-11,1499,1
twse,00881,2020-12-09,2026-09-11,1399,1
twse,00882,2021-02-03,2026-09-11,1360,1
twse,00885,2021-04-16,2026-09-11,1318,1
twse,00891,2021-05-27,2026-09-11,1290,1
twse,00892,2021-06-09,2026-09-11,1281,1
twse,00893,2021-06-30,2026-09-11,1267,1
twse,00894,2021-08-12,2026-09-11,1236,1
twse,00895,2021-08-11,2026-09-11,1237,1
twse,00896,2021-09-15,2026-09-11,1212,1
twse,00897,2021-10-01,2026-09-11,1202,1
twse,00898,2021-11-19,2026-09-11,1168,1
twse,00899,2022-01-20,2026-09-11,1125,1
twse,00900,2021-12-21,2026-09-11,1146,1
twse,00901,2021-12-14,2026-09-11,1151,1
twse,00902,2022-01-24,2026-09-11,1123,1
twse,00903,2022-01-21,2026-09-11,1124,1
twse,00904,2022-03-04,2026-09-11,1102,1
twse,00905,2022-04-20,2026-09-11,1071,1
twse,00906,2022-05-16,2023-07-05,278,0
twse,00907,2022-05-23,2026-09-11,1049,1
twse,00908,2022-05-19,2026-09-11,1051,1
twse,00909,2022-07-12,2026-09-11,1014,1
twse,00910,2022-07-19,2026-09-11,1009,1
twse,00911,2022-06-24,2026-09-11,1026,1
twse,00912,2022-06-28,2026-09-11,1024,1
twse,00913,2022-08-05,2026-09-11,996,1
twse,00915,2022-08-08,2026-09-11,995,1
twse,00916,2022-09-23,2026-09-11,962,1
twse,00917,2022-08-25,2026-09-11,982,1
twse,00918,2022-11-23,2026-09-11,920,1
twse,00919,2022-10-19,2026-09-11,945,1
twse,00920,2022-10-19,2026-09-11,945,1
twse,00921,2023-01-12,2026-09-11,885,1
twse,00922,2023-03-24,2026-09-11,844,1
twse,00923,2023-03-07,2026-09-11,857,1
twse,00924,2023-04-25,2026-09-11,825,1
twse,00925,2023-04-17,2025-06-04,518,0
twse,00926,2023-06-01,2026-09-11,799,1
twse,00927,2023-06-05,2026-09-11,797,1
twse,00929,2023-06-08,2026-09-11,794,1
twse,00930,2023-07-12,2026-09-11,772,1
twse,00932,2023-08-31,2026-09-11,737,1
twse,00934,2023-10-31,2026-09-11,697,1
twse,00935,2023-10-31,2026-09-11,697,1
twse,00936,2023-11-07,2026-09-11,692,1
twse,00938,2024-10-22,2026-09-11,461,1
twse,00939,2024-03-19,2026-09-11,606,1
twse,00940,2024-03-29,2026-09-11,598,1
twse,00941,2024-03-14,2026-09-11,609,1
twse,00943,2024-05-17,2026-09-11,566,1
twse,00944,2024-05-08,2026-09-11,573,1
twse,00945B,2024-04-30,2026-09-11,578,1
twse,00946,2024-05-08,2026-09-11,573,1
twse,00947,2024-06-11,2026-09-11,550,1
twse,00949,2024-06-28,2026-09-11,537,1
twse,00951,2024-07-23,2026-09-11,520,1
twse,00952,2024-09-04,2026-09-11,491,1
twse,00953B,2024-08-20,2026-09-11,502,1
twse,00954,2024-08-19,2026-09-11,503,1
twse,00956,2024-08-19,2026-09-11,503,1
twse,00960,2024-09-19,2026-09-11,481,1
twse,00961,2024-10-14,2026-09-11,467,1
twse,00962,2024-12-05,2026-09-11,430,1
twse,00963,2024-11-13,2026-09-11,446,1
twse,00964,2024-11-13,2026-09-11,446,1
twse,00965,2024-11-25,2026-09-11,438,1
twse,00971,2025-01-08,2026-09-11,407,1
twse,00972,2025-01-08,2026-09-11,407,1
twse,009800,2025-02-10,2026-09-11,391,1
twse,009801,2025-02-10,2026-09-11,391,1
twse,009802,2025-03-18,2026-09-11,366,1
twse,009803,2025-03-12,2026-09-11,370,1
twse,009804,2025-04-15,2026-09-11,348,1
twse,009805,2025-05-12,2026-09-11,330,1
twse,009808,2025-05-15,2026-09-11,327,1
twse,009809,2025-10-13,2026-09-11,224,1
twse,00980A,2025-05-02,2026-09-11,336,1
twse,009810,2025-07-15,2026-09-11,285,1
twse,009811,2025-07-28,2026-09-11,276,1
twse,009812,2025-09-17,2026-09-11,239,1
twse,009813,2025-10-17,2026-09-11,220,1
twse,009816,2026-02-02,2026-09-11,147,1
twse,009817,2026-02-05,2026-09-11,144,1
twse,009818,2026-03-20,2026-09-11,121,1
twse,009819,2026-04-22,2026-09-11,100,1
twse,00981A,2025-05-26,2026-09-11,320,1
twse,00981T,2025-09-23,2026-09-11,235,1
twse,009820,2026-04-22,2026-09-11,100,1
twse,009821,2026-06-16,2026-09-11,62,1
twse,009824,2026-06-24,2026-09-11,57,1
twse,009826,2026-07-31,2026-09-11,31,1
twse,009827,2026-09-01,2026-09-11,9,1
twse,009828,2026-09-01,2026-09-11,9,1
twse,009829,2026-08-20,2026-09-11,17,1
twse,00982A,2025-05-21,2026-09-11,323,1
twse,00982D,2025-10-13,2026-09-11,224,1
twse,00982T,2025-12-24,2026-09-11,173,1
twse,00983A,2025-06-17,2026-09-11,305,1
twse,00983D,2025-10-13,2026-09-11,224,1
twse,00984A,2025-07-11,2026-09-11,287,1
twse,00984D,2026-02-03,2026-09-11,146,1
twse,00985A,2025-07-18,2026-09-11,282,1
twse,00985B,2025-09-10,2026-09-11,244,1
twse,00986A,2025-08-26,2026-09-11,255,1
twse,00987A,2025-12-29,2026-09-11,171,1
twse,00988A,2025-11-04,2026-09-11,209,1
twse,00989A,2025-10-21,2026-09-11,218,1
twse,00990A,2025-12-19,2026-09-11,176,1
twse,00991A,2025-12-17,2026-09-11,178,1
twse,00991B,2026-07-31,2026-09-11,31,1
twse,00992A,2025-12-29,2026-09-11,171,1
twse,00993A,2026-02-02,2026-09-11,147,1
twse,00994A,2026-01-06,2026-09-11,166,1
twse,00995A,2026-01-21,2026-09-11,155,1
twse,00996A,2026-03-24,2026-09-11,119,1
twse,00997A,2026-04-13,2026-09-11,107,1
twse,00999A,2026-05-04,2026-09-11,93,1
twse,1101,2015-01-05,2026-09-11,2850,1
twse,1102,2015-01-05,2026-09-11,2850,1
twse,1103,2015-01-05,2026-09-11,2850,1
twse,1104,2015-01-05,2026-09-11,2850,1
twse,1108,2015-01-05,2026-09-11,2850,1
twse,1109,2015-01-05,2015-10-15,189,0
twse,1109,2015-10-29,2017-10-18,484,0
twse,1109,2017-10-27,2018-10-09,235,0
twse,1109,2018-10-19,2026-09-11,1921,1
twse,1110,2015-01-05,2026-09-11,2850,1
twse,1201,2015-01-05,2026-09-11,2850,1
twse,1203,2015-01-05,2026-09-11,2850,1
twse,1210,2015-01-05,2026-09-11,2850,1
twse,1213,2015-01-05,2019-04-03,1038,0
twse,1213,2019-09-23,2026-09-11,1696,1
twse,1215,2015-01-05,2026-09-11,2850,1
twse,1216,2015-01-05,2026-09-11,2850,1
twse,1217,2015-01-05,2026-09-11,2850,1
twse,1218,2015-01-05,2026-09-11,2850,1
twse,1219,2015-01-05,2026-09-11,2850,1
twse,1220,2015-01-05,2026-09-11,2850,1
twse,1225,2015-01-05,2026-09-11,2850,1
twse,1227,2015-01-05,2026-09-11,2850,1
twse,1229,2015-01-05,2026-09-11,2850,1
twse,1231,2015-01-05,2026-09-11,2850,1
twse,1232,2015-01-05,2026-09-11,2850,1
twse,1233,2015-01-05,2026-09-11,2850,1
twse,1234,2015-01-05,2026-09-11,2850,1
twse,1235,2015-01-05,2026-09-11,2850,1
twse,1236,2015-01-05,2026-09-11,2850,1
twse,1256,2016-10-31,2026-09-11,2407,1
twse,1262,2015-01-05,2019-10-07,1164,0
twse,1301,2015-01-05,2026-09-11,2850,1
twse,1303,2015-01-05,2026-09-11,2850,1
twse,1304,2015-01-05,2026-09-11,2850,1
twse,1305,2015-01-05,2026-09-11,2850,1
twse,1307,2015-01-05,2026-09-11,2850,1
twse,1308,2015-01-05,2026-09-11,2850,1
twse,1309,2015-01-05,2026-09-11,2850,1
twse,1310,2015-01-05,2026-09-11,2850,1
twse,1312,2015-01-05,2026-09-11,2850,1
twse,1313,2015-01-05,2026-09-11,2850,1
twse,1314,2015-01-05,2026-09-11,2850,1
twse,1315,2015-01-05,2026-09-11,2850,1
twse,1316,2015-01-05,2017-01-11,495,0
twse,1316,2017-01-23,2026-09-11,2348,1
twse,1319,2015-01-05,2026-09-11,2850,1
twse,1321,2015-01-05,2026-09-11,2850,1
twse,1323,2015-01-05,2026-09-11,2850,1
twse,1324,2015-01-05,2026-09-11,2850,1
twse,1325,2015-01-05,2016-11-24,462,0
twse,1325,2016-12-08,2026-09-11,2379,1
twse,1326,2015-01-05,2026-09-11,2850,1
twse,1337,2015-01-05,2026-09-11,2850,1
twse,1338,2015-01-05,2026-09-11,2850,1
twse,1339,2015-01-05,2026-09-11,2850,1
twse,1340,2015-01-05,2026-09-11,2850,1
twse,1342,2021-06-04,2026-09-11,1284,1
twse,1402,2015-01-05,2026-09-11,2850,1
twse,1409,2015-01-05,2026-09-11,2850,1
twse,1410,2015-01-05,2019-10-16,1169,0
twse,1410,2019-10-25,2026-09-11,1675,1
twse,1413,2015-01-05,2026-09-11,2850,1
twse,1414,2015-01-05,2026-09-11,2850,1
twse,1416,2015-01-05,2015-10-28,198,0
twse,1416,2015-11-09,2016-09-30,219,0
twse,1416,2016-10-13,2017-10-03,243,0
twse,1416,2017-10-19,2026-09-11,2168,1
twse,1417,2015-01-05,2019-08-28,1138,0
twse,1417,2019-09-06,2026-09-11,1706,1
twse,1418,2015-01-05,2017-11-15,702,0
twse,1418,2017-11-24,2026-09-11,2142,1
twse,1419,2015-01-05,2026-09-11,2850,1
twse,1423,2015-01-05,2018-10-17,928,0
twse,1423,2018-10-26,2026-09-11,1916,1
twse,1432,2015-01-05,2026-09-11,2850,1
twse,1434,2015-01-05,2026-09-11,2850,1
twse,1435,2015-01-05,2026-09-11,2850,1
twse,1436,2015-01-05,2026-09-11,2850,1
twse,1437,2015-01-05,2026-09-11,2850,1
twse,1438,2015-01-05,2026-09-11,2850,1
twse,1439,2015-01-05,2026-09-11,2850,1
twse,1440,2015-01-05,2026-09-11,2850,1
twse,1441,2015-01-05,2017-04-13,552,0
twse,1441,2017-04-25,2026-09-11,2291,1
twse,1442,2015-01-05,2026-09-11,2850,1
twse,1443,2015-01-05,2026-09-11,2850,1
twse,1444,2015-01-05,2026-09-11,2850,1
twse,1445,2015-01-05,2026-09-11,2850,1
twse,1446,2015-01-05,2026-09-11,2850,1
twse,1447,2015-01-05,2026-09-11,2850,1
twse,1449,2015-01-05,2026-09-11,2850,1
twse,1451,2015-01-05,2017-09-28,670,0
twse,1451,2017-10-06,2026-09-11,2175,1
twse,1452,2015-01-05,2026-09-11,2850,1
twse,1453,2015-01-05,2026-09-11,2850,1
twse,1454,2015-01-05,2026-09-11,2850,1
twse,1455,2015-01-05,2026-09-11,2850,1
twse,1456,2015-01-05,2016-01-20,257,0
twse,1456,2016-02-01,2026-09-11,2585,1
twse,1457,2015-01-05,2017-03-09,529,0
twse,1457,2017-03-23,2026-09-11,2312,1
twse,1459,2015-01-05,2026-09-11,2850,1
twse,1460,2015-01-05,2026-09-11,2850,1
twse,1463,2015-01-05,2026-09-11,2850,1
twse,1464,2015-01-05,2026-09-11,2850,1
twse,1465,2015-01-05,2026-09-11,2850,1
twse,1466,2015-01-05,2026-09-11,2850,1
twse,1467,2015-01-05,2026-09-11,2850,1
twse,1468,2015-01-05,2026-09-11,2850,1
twse,1470,2015-01-05,2026-09-11,2850,1
twse,1471,2015-01-05,2018-01-10,741,0
twse,1471,2018-01-19,2026-09-11,2103,1
twse,1472,2015-01-05,2017-10-18,682,0
twse,1472,2017-10-27,2026-09-11,2162,1
twse,1473,2015-01-05,2026-09-11,2850,1
twse,1474,2015-01-05,2026-09-11,2850,1
twse,1475,2015-01-05,2017-11-01,692,0
twse,1475,2017-11-10,2026-09-11,2152,1
twse,1476,2015-01-05,2026-09-11,2850,1
twse,1477,2015-01-05,2026-09-11,2850,1
twse,1503,2015-01-05,2026-09-11,2850,1
twse,1504,2015-01-05,2026-09-11,2850,1
twse,1506,2015-01-05,2026-09-11,2850,1
twse,1507,2015-01-05,2022-04-20,1780,0
twse,1512,2015-01-05,2026-09-11,2850,1
twse,1513,2015-01-05,2026-09-11,2850,1
twse,1514,2015-01-05,2026-09-11,2850,1
twse,1515,2015-01-05,2026-09-11,2850,1
twse,1516,2015-01-05,2026-09-11,2850,1
twse,1517,2015-01-05,2026-09-11,2850,1
twse,1519,2015-01-05,2026-09-11,2850,1
twse,1521,2015-01-05,2026-09-11,2850,1
twse,1522,2015-01-05,2026-09-11,2850,1
twse,1524,2015-01-05,2026-09-11,2850,1
twse,1525,2015-01-05,2026-09-11,2850,1
twse,1526,2015-01-05,2026-09-11,2850,1
twse,1527,2015-01-05,2015-10-27,197,0
twse,1527,2015-11-06,2026-09-11,2646,1
twse,1528,2015-01-05,2026-09-11,2850,1
twse,1529,2015-01-05,2018-12-12,968,0
twse,1529,2018-12-21,2026-09-11,1876,1
twse,1530,2015-01-05,2026-09-11,2850,1
twse,1531,2015-01-05,2026-09-11,2850,1
twse,1532,2015-01-05,2026-09-11,2850,1
twse,1533,2015-01-05,2026-09-11,2850,1
twse,1535,2015-01-05,2026-09-11,2850,1
twse,1536,2015-01-05,2026-09-11,2850,1
twse,1537,2015-01-05,2026-09-11,2850,1
twse,1538,2015-01-05,2018-09-03,898,0
twse,1538,2018-09-10,2026-09-11,1948,1
twse,1539,2015-01-05,2026-09-11,2850,1
twse,1540,2015-01-05,2026-09-11,2850,1
twse,1541,2015-01-05,2026-09-11,2850,1
twse,1558,2015-01-05,2026-09-11,2850,1
twse,1560,2015-01-05,2026-09-11,2850,1
twse,1563,2024-11-21,2026-09-11,440,1
twse,1568,2015-01-05,2026-09-11,2850,1
twse,1582,2015-01-05,2018-10-24,933,0
twse,1582,2018-11-02,2026-09-11,1911,1
twse,1583,2015-01-05,2026-09-11,2850,1
twse,1587,2018-10-19,2026-09-11,1921,1
twse,1589,2015-01-05,2026-09-11,2850,1
twse,1590,2015-01-05,2026-09-11,2850,1
twse,1592,2015-04-24,2022-01-26,1660,0
twse,1597,2020-12-23,2026-09-11,1389,1
twse,1598,2017-03-30,2026-09-11,2307,1
twse,1603,2015-01-05,2015-11-18,213,0
twse,1603,2015-11-30,2016-11-24,242,0
twse,1603,2016-12-08,2019-04-03,567,0
twse,1603,2019-08-16,2026-09-11,1721,1
twse,1604,2015-01-05,2018-12-03,961,0
twse,1604,2018-12-10,2026-09-11,1885,1
twse,1605,2015-01-05,2026-09-11,2850,1
twse,1608,2015-01-05,2026-09-11,2850,1
twse,1609,2015-01-05,2026-09-11,2850,1
twse,1611,2015-01-05,2019-12-11,1209,0
twse,1611,2019-12-13,2026-09-11,1640,1
twse,1612,2015-01-05,2026-09-11,2850,1
twse,1613,2015-01-05,2017-04-06,547,0
twse,1614,2015-01-05,2026-09-11,2850,1
twse,1615,2015-01-05,2026-09-11,2850,1
twse,1616,2015-01-05,2026-09-11,2850,1
twse,1617,2015-01-05,2026-09-11,2850,1
twse,1618,2015-01-05,2026-09-11,2850,1
twse,1623,2026-07-28,2026-09-11,34,1
twse,1626,2015-01-05,2026-09-11,2850,1
twse,1701,2015-01-05,2024-08-30,2357,0
twse,1702,2015-01-05,2026-09-11,2850,1
twse,1704,2015-01-05,2019-01-23,997,0
twse,1707,2015-01-05,2026-09-11,2850,1
twse,1708,2015-01-05,2026-09-11,2850,1
twse,1709,2015-01-05,2019-11-13,1189,0
twse,1709,2019-11-22,2026-09-11,1655,1
twse,1710,2015-01-05,2026-09-11,2850,1
twse,1711,2015-01-05,2026-09-11,2850,1
twse,1712,2015-01-05,2026-09-11,2850,1
twse,1713,2015-01-05,2026-09-11,2850,1
twse,1714,2015-01-05,2026-09-11,2850,1
twse,1715,2015-01-05,2017-10-18,682,0
twse,1717,2015-01-05,2026-09-11,2850,1
twse,1718,2015-01-05,2026-09-11,2850,1
twse,1720,2015-01-05,2026-09-11,2850,1
twse,1721,2015-01-05,2026-09-11,2850,1
twse,1722,2015-01-05,2026-09-11,2850,1
