stock_id,roc_year,volume,amount,transactions,high,high_date,low,low_date,avg_close,asof
2362,108,254478328,9055568783,115901,41.95,11/11,27.30,5/28,31.82,20260909
2362,109,180463790,5548398247,89714,37.05,1/03,24.55,3/19,30.52,20260909
2362,110,148836233,4598720605,78119,35.70,11/02,27.40,5/17,30.45,20260909
2362,111,86639220,2827741161,55912,36.20,9/05,29.45,3/08,31.97,20260909
2362,112,286736710,9720171186,158997,40.70,12/29,29.90,3/20,32.30,20260909
2362,113,1725925172,92068862625,1078617,69.30,10/08,37.00,3/14,51.64,20260909
2362,114,240100148,11220790313,206764,56.40,2/10,35.05,4/09,45.26,20260909
2362,86,726462067,97657058416,363031,320.00,4/02,64.00,10/30,157.81,20260909
2362,87,1945289644,120130659170,656395,115.00,2/27,30.20,12/29,61.24,20260909
2362,88,1120718297,28558245790,349284,35.40,3/23,17.00,10/29,25.28,20260909
2362,89,1282747385,29756332585,334650,34.20,2/21,3.92,12/27,17.56,20260909
2362,90,1820374131,24857889899,424374,19.90,4/25,4.18,1/02,12.14,20260909
2362,91,1518943179,27922767492,371368,23.90,4/03,8.60,12/20,15.13,20260909
2362,92,1245288269,16421263846,247572,16.30,7/15,8.90,4/01,12.26,20260909
2362,93,1125987237,18078042172,228922,20.10,3/05,9.50,11/30,13.93,20260909
2362,94,593926279,6764825999,125124,13.20,7/06,8.70,10/31,10.78,20260909
2362,95,1243043499,20827353196,283435,31.85,12/29,9.02,1/23,14.98,20260909
2362,96,1666287153,75579957968,557859,63.10,8/13,26.60,1/15,41.21,20260909
2362,97,1184363012,52686739890,449792,60.00,3/25,16.30,11/21,40.48,20260909
2362,98,1305077772,51731162195,507491,53.80,12/31,24.90,2/02,40.08,20260909
2362,99,936998232,62141913838,425200,76.50,4/26,51.90,1/05,66.26,20260909
2363,100,664935502,10716791159,208646,21.70,1/27,9.70,11/24,14.70,20260909
2363,101,509957429,5910717606,163074,14.25,3/03,8.55,6/04,10.99,20260909
2363,102,371064555,3714844621,138438,11.85,1/04,7.65,11/12,9.71,20260909
2363,103,700416882,6840081353,195379,11.95,7/21,7.85,10/16,9.22,20260909
2363,104,353133976,2613836722,121332,9.49,1/12,4.41,8/25,7.13,20260909
2363,105,314778602,2135724913,109572,7.78,3/03,5.73,1/18,6.59,20260909
2363,106,976514402,8129890148,250104,10.15,10/17,6.37,5/18,7.59,20260909
2363,107,1936792415,21701056448,500911,15.00,6/13,6.80,10/29,9.81,20260909
2363,108,593352349,5102400192,186725,9.63,1/07,7.60,5/14,8.37,20260909
2363,109,3739250816,49294555384,1040096,21.30,12/08,5.35,3/19,11.56,20260909
2363,110,5951489107,143198060330,2351466,31.80,8/05,15.20,1/18,22.44,20260909
2363,111,696781195,14772968952,350840,26.55,1/03,14.80,10/17,20.44,20260909
2363,112,9083015355,359690703661,4042479,61.00,11/03,16.10,1/03,28.16,20260909
2363,113,6462308374,399781463479,3954703,87.70,7/29,37.40,3/29,60.47,20260909
2363,114,1517102858,85185951583,1215322,73.00,1/03,39.20,4/11,54.34,20260909
2363,86,327721929,16742203286,126672,83.00,8/08,28.50,11/19,43.95,20260909
2363,87,4748132294,271824279079,1187460,86.00,4/04,34.00,1/12,55.73,20260909
2363,88,4496275373,477611000000,1749518,169.00,7/03,53.00,1/25,101.53,20260909
2363,89,6331788597,652264251086,2501602,161.00,6/12,33.80,11/21,104.21,20260909
2363,90,10163246860,449479470232,2806877,68.00,3/27,20.10,9/24,44.81,20260909
2363,91,6611108871,254607449129,1867935,59.00,1/08,21.20,12/24,37.27,20260909
2363,92,5957540597,158698879640,1329270,32.60,1/21,17.90,5/02,25.48,20260909
2363,93,3873909830,74192508032,797574,27.70,2/26,10.80,11/02,17.40,20260909
2363,94,9497250657,186796718132,1677942,27.80,8/11,10.65,1/14,18.19,20260909
2363,95,4633429732,84391794437,1020819,23.20,1/04,13.95,9/15,17.05,20260909
2363,96,5208238647,96117337210,1091428,22.40,1/03,9.95,12/18,17.09,20260909
2363,97,1859370190,15686792292,359719,11.80,1/02,3.07,11/21,7.91,20260909
2363,98,5794360677,71939645014,1113638,28.25,11/06,4.60,1/05,12.45,20260909
2363,99,1599867563,33695669797,488542,25.75,1/18,17.00,11/09,20.30,20260909
2364,100,258154777,1112688941,58199,5.38,1/04,3.06,8/26,4.11,20260909
2364,101,204843439,629356287,43972,4.42,2/16,1.86,7/24,2.86,20260909
2364,102,108550471,345868328,28197,3.89,5/23,2.75,4/16,3.09,20260909
2364,103,465514677,2582863922,103039,7.48,3/20,3.24,10/21,4.65,20260909
2364,104,86820249,297477213,16914,5.75,10/23,1.41,8/25,2.78,20260909
2364,105,38972491,73858223,11378,3.43,10/07,1.29,6/17,1.96,20260909
2364,106,22810700,59286416,13123,3.09,4/07,2.31,12/15,2.59,20260909
2364,107,40516080,146066980,11872,4.67,12/27,2.27,1/08,3.40,20260909
2364,108,23053163,70207763,9115,4.96,1/07,1.91,11/29,2.92,20260909
2364,109,87011791,329822183,23151,6.18,9/25,1.30,3/20,2.69,20260909
2364,110,54038753,206014544,18797,24.15,10/08,2.81,1/25,7.41,20260909
2364,111,449933755,38476679938,336549,165.00,9/01,15.80,1/25,60.88,20260909
2364,112,216203310,25549966724,213661,160.50,10/18,76.20,8/16,107.81,20260909
2364,113,131462868,13517667471,176226,133.00,8/23,71.30,8/06,91.31,20260909
2364,114,98823271,8805122395,201071,119.00,8/11,59.10,4/09,81.62,20260909
2364,86,354014898,25656207975,121965,105.50,8/23,48.80,10/30,68.77,20260909
2364,87,2832138074,157695396181,827002,85.00,2/20,38.60,10/02,54.57,20260909
2364,88,1730561311,49412041502,497730,43.20,4/27,12.30,11/08,28.43,20260909
2364,89,1572818763,31977798991,428011,28.70,2/21,4.04,12/28,14.60,20260909
2364,90,900129844,6940804140,202530,13.40,3/30,3.00,10/09,6.35,20260909
2364,91,1451711898,13669708531,317248,14.15,4/25,5.80,12/31,8.43,20260909
2364,92,895199747,6229670201,176962,8.65,7/10,4.24,5/07,6.53,20260909
2364,93,1067965711,6833790840,189677,9.25,4/15,2.86,9/21,5.54,20260909
2364,94,358519770,1977950108,73496,7.40,2/23,3.04,10/20,5.16,20260909
2364,95,290206174,1210583828,57087,6.22,12/27,2.46,9/15,3.53,20260909
2364,96,848475458,5827286033,166507,9.00,4/04,3.82,12/18,6.14,20260909
2364,97,192446467,798584630,46125,5.55,3/07,1.49,11/21,3.69,20260909
2364,98,605675221,2784909235,107497,6.88,9/23,1.70,2/24,3.69,20260909
2364,99,741112590,4175018629,150328,7.49,10/27,3.99,2/08,5.15,20260909
2365,100,335582679,6038880987,111216,26.40,4/22,10.00,12/20,17.21,20260909
2365,101,179709919,1988322116,58994,14.15,3/05,8.01,11/05,10.58,20260909
2365,102,329951317,3788904478,104976,13.85,10/09,8.82,4/09,10.62,20260909
2365,103,455056529,6369135455,139457,16.50,2/27,9.69,10/17,12.82,20260909
2365,104,103541084,1091465655,43729,12.20,1/29,7.92,8/25,10.32,20260909
2365,105,78101207,728871340,33581,10.20,8/05,8.39,11/14,9.19,20260909
2365,106,156449312,1534063495,50678,11.25,11/29,8.65,8/15,9.41,20260909
2365,107,279606495,3144459248,95215,13.40,6/07,8.10,11/06,10.33,20260909
2365,108,84262200,727530593,35364,9.57,1/28,7.80,8/08,8.47,20260909
2365,109,396959485,4069091627,120494,12.70,12/10,5.42,3/17,9.14,20260909
2365,110,564645465,7256766104,188135,16.30,4/22,9.63,10/05,11.44,20260909
2365,111,162405806,1827168982,70645,13.30,1/03,9.05,7/12,10.58,20260909
2365,112,469123495,6231213440,175628,15.90,12/28,9.93,1/16,11.34,20260909
2365,113,5522531381,256376717295,2919758,71.30,7/19,13.65,1/10,38.04,20260909
2365,114,1761830076,76329256188,1145623,52.60,8/27,27.10,4/11,39.47,20260909
2365,86,36821798,3462887730,13113,104.50,11/04,82.00,11/17,92.05,20260909
2365,87,655226291,53424240929,201372,172.00,5/25,27.60,12/29,100.64,20260909
2365,88,847305418,25019071213,212817,42.30,3/29,13.00,8/07,26.73,20260909
2365,89,1245036518,54321406232,344924,69.00,6/23,22.80,10/19,43.31,20260909
2365,90,1674444927,49636595306,420739,41.80,4/13,13.40,10/03,26.51,20260909
2365,91,1895571453,78353524380,592413,55.00,3/22,26.90,7/03,40.48,20260909
2365,92,1012209239,35669059081,286242,41.00,8/01,26.00,3/12,34.18,20260909
2365,93,334686227,10775184467,109564,40.00,2/19,19.50,12/06,30.40,20260909
2365,94,613955152,15525404026,187267,29.30,7/29,19.90,5/05,23.99,20260909
2365,95,481034097,14541132976,147150,37.60,12/22,24.10,8/28,28.92,20260909
2365,96,551184196,28754782617,200839,72.40,10/17,33.90,1/08,50.91,20260909
2365,97,328713181,10545599774,129225,52.20,1/02,15.00,11/20,34.19,20260909
2365,98,1061584361,29232444371,352847,36.00,10/06,13.80,1/21,26.97,20260909
2365,99,455342536,13817412138,167556,35.30,4/23,22.15,11/08,29.24,20260909
2367,100,1571074385,27282814252,433955,21.00,2/15,10.80,12/20,16.21,20260909
2367,101,821644659,10303050726,220761,15.70,3/28,7.82,10/30,11.16,20260909
2367,102,905343247,10511145964,244860,14.30,9/06,8.70,4/09,11.02,20260909
2367,103,981648300,12510015326,266390,14.80,10/03,11.30,10/27,12.41,20260909
2367,104,867687328,11397601149,272465,15.95,3/13,8.31,8/25,12.58,20260909
2367,105,372264436,3926381175,137118,13.15,3/21,8.74,11/21,10.49,20260909
2367,106,3248349531,56569235781,805190,27.15,12/25,9.13,1/03,12.27,20260909
2367,107,4549321714,96789869641,1430795,26.40,1/16,11.65,10/29,19.17,20260909
2367,108,5188834608,146629177863,1872769,39.15,10/15,13.20,1/04,24.82,20260909
2367,109,3566763355,86837549627,1394437,34.45,1/03,15.40,3/19,24.04,20260909
2367,110,1484524732,31515762662,620999,24.75,7/13,16.05,10/05,20.40,20260909
2367,111,2656019964,54784532190,968462,24.60,9/05,15.10,7/06,18.38,20260909
2367,112,1684642134,33185904198,644730,23.40,12/06,15.80,8/16,18.48,20260909
2367,113,7786274011,252116478219,3318568,45.60,7/09,18.40,2/15,30.50,20260909
2367,114,2087196937,58743384345,1066069,33.75,8/19,19.80,4/11,26.88,20260909
2367,86,18987943,1569797159,4942,87.50,12/26,76.50,12/15,83.73,20260909
2367,87,786923803,78664798370,266755,145.00,2/27,65.00,10/14,103.87,20260909
2367,88,1394384990,66132029391,432168,73.00,6/24,32.10,11/26,45.32,20260909
2367,89,1974682745,82584431674,594699,61.50,4/19,9.85,12/28,33.72,20260909
2367,90,1288803014,17816525201,275908,21.00,3/30,7.95,10/05,12.69,20260909
2367,91,1462349570,21254478953,271676,21.40,4/25,9.70,12/20,13.60,20260909
2367,92,2199634534,30355998684,361655,21.20,12/03,6.95,5/02,11.29,20260909
2367,93,2333661466,46429018783,473080,24.70,4/26,11.50,12/28,17.97,20260909
2367,94,1133649208,13026417796,214581,14.55,12/30,8.84,5/05,10.89,20260909
2367,95,1464801997,21402401686,296588,19.10,12/18,10.20,7/18,13.70,20260909
2367,96,2154347753,60868001398,562526,39.80,11/06,15.60,3/06,27.57,20260909
2367,97,589162642,12405121427,188739,30.65,1/02,5.20,11/21,19.60,20260909
2367,98,1330371422,15149415420,293996,14.60,11/26,6.20,1/21,10.41,20260909
2367,99,1740557617,27434035522,421667,23.55,12/24,9.72,5/25,13.22,20260909
2368,100,1142446188,13984110556,282669,14.50,3/01,5.87,12/20,10.89,20260909
2368,101,515155355,3724476251,136043,9.65,3/16,5.15,11/16,6.82,20260909
2368,102,592935237,4075950753,132621,7.98,5/31,5.47,4/16,6.56,20260909
2368,103,1921791963,24276291421,427901,19.20,12/08,7.10,1/02,10.59,20260909
2368,104,2160199489,34169029609,629435,23.20,1/23,6.84,8/25,13.96,20260909
2368,105,902217479,9492807089,264131,13.10,9/26,6.35,5/13,9.76,20260909
2368,106,985569489,10618249981,259629,12.40,3/27,8.70,8/14,10.54,20260909
2368,107,2409938733,30552284678,659460,17.20,9/05,8.15,2/09,10.84,20260909
2368,108,3381654772,48555646223,900562,17.45,12/30,10.60,5/21,13.65,20260909
2368,109,11798229545,426954859348,4478225,60.70,8/24,13.50,2/10,36.59,20260909
2368,110,4971415676,318865399899,2713861,84.20,12/27,38.65,5/13,63.15,20260909
2368,111,3642458253,304750535811,2389643,104.00,9/23,63.20,7/05,83.92,20260909
2368,112,2891747180,445666651290,1984053,243.50,12/08,84.70,1/06,153.92,20260909
2368,113,1966012804,428846828885,1647048,284.00,2/19,171.00,11/13,211.41,20260909
2368,114,2482442961,914712970355,2417333,703.00,12/26,142.50,4/09,350.71,20260909
2368,87,240733791,32679075081,115868,250.00,3/27,74.00,12/19,133.31,20260909
2368,88,793117570,59893628447,344098,133.00,7/03,43.60,8/07,66.23,20260909
2368,89,903667384,43591031089,323552,73.00,4/10,19.40,10/19,44.93,20260909
2368,90,1088858626,20915930417,276738,30.00,3/27,7.00,10/09,17.91,20260909
2368,91,825732022,10993031907,178687,18.10,4/19,5.90,12/31,10.89,20260909
2368,92,1928697291,24107191929,346833,16.70,7/08,5.90,1/02,10.73,20260909
2368,93,1743861866,26078463922,343175,18.50,4/16,11.40,5/18,14.40,20260909
2368,94,1864553615,29736545231,367846,18.90,12/19,11.60,5/03,15.10,20260909
2368,95,2129619291,44479677983,461865,24.85,12/14,16.80,1/23,20.32,20260909
2368,96,2338018091,65612470175,571449,34.50,11/07,22.15,1/04,27.62,20260909
2368,97,1292695860,23488710941,321090,29.05,1/02,5.43,11/21,16.42,20260909
2368,98,1804640694,20412023347,393691,13.95,12/31,6.06,2/02,10.76,20260909
2368,99,1148707826,14341544989,268896,15.00,12/24,9.90,5/25,11.54,20260909
2369,100,996159512,22110783788,327479,27.85,2/14,12.10,12/20,19.79,20260909
2369,101,814181196,14465776609,292174,21.65,2/22,12.80,1/02,16.48,20260909
2369,102,525420069,8509169467,180147,18.10,5/06,14.60,1/17,15.86,20260909
2369,103,1081113322,19667185787,382058,22.25,3/13,13.10,11/18,17.29,20260909
2369,104,392719751,5104124930,151788,15.90,1/08,6.30,8/25,11.63,20260909
2369,105,389677273,4151330166,133466,12.65,10/05,7.76,1/18,9.91,20260909
2369,106,1274893127,19580888354,409615,18.20,9/28,11.45,1/18,14.68,20260909
2369,107,329742808,4278109161,124479,16.15,1/22,8.10,10/30,11.62,20260909
2369,108,240857217,2333573932,97998,11.15,12/26,8.16,5/21,9.19,20260909
2369,109,1092239831,12674205421,325171,15.10,12/09,6.86,3/23,10.84,20260909
2369,110,4369715157,105737511145,1779472,32.30,8/06,13.10,2/01,21.88,20260909
2369,111,439553160,9198238376,238017,28.20,1/03,11.80,10/13,18.39,20260909
2369,112,1226177313,25538122113,549560,25.90,10/24,12.80,1/03,17.48,20260909
2369,113,1398806912,34180754735,670485,30.75,2/19,16.50,8/06,21.39,20260909
2369,114,937234035,18945729442,497895,24.45,12/31,11.35,4/09,17.27,20260909
2369,87,231370097,14289747132,89591,93.00,4/27,38.70,12/19,56.18,20260909
2369,88,1051293743,35513382703,319580,46.80,3/20,18.70,8/03,31.96,20260909
2369,89,1326931746,39871409901,382918,41.40,4/11,10.70,12/28,26.30,20260909
2369,90,1368202491,19861923150,319161,21.20,2/20,6.65,9/24,12.75,20260909
2369,91,1028206072,15603669616,226520,19.70,4/18,6.80,10/08,11.90,20260909
2369,92,1684904249,25249201759,334750,18.50,10/21,7.10,1/02,12.85,20260909
2369,93,1936219218,38567713639,417393,26.80,4/13,12.90,12/01,17.64,20260909
2369,94,1184232013,14556557776,238872,14.90,7/29,7.50,10/20,11.49,20260909
2369,95,901907485,10176324772,182807,13.70,1/04,8.40,6/09,10.46,20260909
2369,96,2135541311,34167609354,453788,19.80,8/14,11.10,1/31,15.18,20260909
2369,97,447245236,4922340598,122502,15.50,1/02,5.03,11/21,10.29,20260909
2369,98,1115820490,12565242664,246969,16.20,12/15,5.52,1/21,10.34,20260909
2369,99,2588442557,52847878861,698416,25.90,12/28,13.15,2/06,19.31,20260909
2371,100,4276239856,43332617178,752859,16.80,4/11,6.02,2/15,10.87,20260909
2371,101,3210571929,24034505642,571074,10.30,2/23,5.62,8/07,7.43,20260909
2371,102,2196957699,17237276147,376794,8.47,10/15,7.03,4/18,7.72,20260909
2371,103,2377982259,22360632336,438517,10.50,2/20,7.99,12/01,9.20,20260909
2371,104,1343814653,9197451517,295293,9.35,1/13,4.43,8/25,6.81,20260909
2371,105,3023514354,22479108837,506586,9.89,12/01,4.49,5/13,6.24,20260909
2371,106,9552459091,140452039731,1758180,20.65,2/10,9.51,1/03,13.47,20260909
2371,107,7365002462,227202690649,2100605,42.40,11/26,19.00,1/02,30.31,20260909
2371,108,3209614649,69671747400,1141655,31.05,4/11,16.10,10/03,21.49,20260909
2371,109,3958200655,87345250275,948167,29.50,12/22,12.35,8/07,20.17,20260909
2371,110,11144573368,344316405362,3453713,39.90,11/23,20.25,5/17,28.37,20260909
2371,111,3570485050,120444988035,1095203,37.00,6/15,28.20,1/25,33.32,20260909
2371,112,4841403993,216567166734,1860357,57.60,7/04,31.85,3/17,40.93,20260909
2371,113,9015724308,514481033433,4041594,72.50,4/22,38.05,1/18,50.51,20260909
2371,114,4638490536,182765533823,2570409,49.00,1/07,30.00,12/18,39.27,20260909
2371,88,11728528801,449828000000,2502268,46.10,6/09,25.00,2/03,36.36,20260909
2371,89,5430368566,182683338253,1334045,47.00,1/11,11.60,11/21,25.61,20260909
2371,90,3087318923,30910487628,529899,16.00,2/02,4.88,10/08,9.77,20260909
2371,91,5035098717,60377855819,749837,17.10,4/22,6.00,9/30,10.08,20260909
2371,92,3401990371,27057058761,482872,9.80,8/19,5.20,5/21,7.61,20260909
2371,93,6358124119,82909999165,959947,15.10,4/23,8.60,1/02,12.70,20260909
2371,94,3545810047,37112055520,558967,13.10,1/03,7.45,10/28,10.05,20260909
2371,95,10662140459,136044245128,1344405,17.00,12/07,7.05,3/31,11.21,20260909
2371,96,7856901767,123695108746,1151697,19.50,7/26,12.30,1/22,15.21,20260909
2371,97,10254723767,148346468000,1519875,23.10,3/24,4.75,11/21,12.69,20260909
2371,98,6795803188,52960371976,1078035,9.91,5/19,4.95,3/03,7.51,20260909
2371,99,5837472467,40832088108,902185,8.62,10/07,5.30,8/31,6.71,20260909
2373,100,168743274,9089239446,76016,62.20,7/26,41.00,9/28,50.99,20260909
2373,101,46841599,2202345209,29530,54.80,3/16,40.15,1/12,46.32,20260909
2373,102,116516846,6552453604,47989,68.20,10/18,42.50,1/08,55.31,20260909
2373,103,68304192,3744288931,36691,65.00,1/06,49.10,10/17,54.77,20260909
2373,104,30460174,1593437768,15225,55.40,4/30,46.50,8/24,52.34,20260909
2373,105,20829329,1092795776,15044,57.40,4/14,47.90,11/09,52.98,20260909
2373,106,66719807,4479933608,47195,95.40,9/30,53.00,1/03,68.00,20260909
2373,107,43713185,4088263880,34301,119.00,8/29,84.50,7/05,91.80,20260909
2373,108,9206496,861986143,9055,99.30,6/24,89.50,1/29,94.12,20260909
2373,109,9084967,794848471,9226,94.80,7/07,77.70,3/19,87.25,20260909
2373,110,10444261,946726942,13212,94.70,3/17,85.30,2/01,90.08,20260909
2373,111,10073427,843213109,15266,92.70,4/08,76.30,11/04,85.19,20260909
2373,112,13694078,1072081053,19165,83.00,4/18,72.00,11/01,77.49,20260909
2373,113,16262715,1164077519,27718,77.00,7/04,62.60,12/31,70.91,20260909
2373,114,6774631,406879166,17761,66.40,2/24,55.70,12/16,59.89,20260909
2373,88,2255769942,123653000000,677397,70.50,12/16,33.40,2/05,49.09,20260909
2373,89,2955757900,163282878490,888963,84.50,4/10,19.10,10/20,50.27,20260909
2373,90,1737261283,35025628896,387850,36.30,5/24,6.00,10/09,20.32,20260909
2373,91,1234345060,14552619671,252696,15.70,4/17,7.00,8/13,10.32,20260909
2373,92,489756721,9982508485,124866,25.40,7/28,11.60,5/02,18.18,20260909
2373,93,257982994,5555976132,70349,25.40,3/05,16.20,6/30,19.59,20260909
2373,94,66247386,1172624287,22465,20.45,6/27,15.65,10/20,17.71,20260909
2373,95,31947713,596035456,16699,21.00,1/06,16.20,9/15,18.25,20260909
2373,96,505473160,14354148176,171457,38.40,10/29,18.00,3/05,24.01,20260909
2373,97,74457843,2087057164,33127,32.30,4/23,19.65,9/18,26.52,20260909
2373,98,40917171,1280613606,21958,37.40,11/19,21.70,1/21,30.42,20260909
2373,99,235057622,12284661554,112884,71.00,8/17,34.05,2/05,47.91,20260909
2374,100,472041480,18336545450,217446,51.30,1/04,23.85,11/24,36.57,20260909
2374,101,334308213,9440921926,158202,31.65,2/04,25.10,10/25,27.80,20260909
2374,102,230017346,5689523879,112892,28.60,1/22,18.05,12/20,24.52,20260909
2374,103,283729649,5620830106,127858,22.80,5/08,14.45,10/27,19.09,20260909
2374,104,244820654,4442480960,122157,26.50,11/17,13.05,8/24,17.87,20260909
2374,105,129946837,2261330360,62435,23.35,1/04,14.00,11/14,17.68,20260909
2374,106,324468787,7076665419,148991,27.40,8/29,16.25,1/12,19.81,20260909
2374,107,236113989,4277447668,112411,23.55,1/30,11.55,10/30,16.43,20260909
2374,108,218520525,3502659719,99786,18.05,7/16,13.05,5/21,15.61,20260909
2374,109,165901930,2226174766,70993,16.75,1/02,9.23,3/19,12.97,20260909
2374,110,1352565103,33336787010,536029,33.85,12/29,13.55,5/17,17.06,20260909
2374,111,894108910,24397513655,470943,32.70,1/05,19.30,10/13,23.92,20260909
2374,112,398993490,9317551917,226858,27.75,12/14,19.45,8/02,21.95,20260909
2374,113,3843651045,203665795344,2192501,72.30,12/26,23.70,2/15,43.94,20260909
2374,114,4446757100,327214046735,3309303,107.00,9/16,37.25,4/11,65.93,20260909
2374,88,512401484,9658915954,131407,23.60,7/13,12.95,2/06,18.03,20260909
2374,89,1250068095,32125573148,318820,35.10,4/13,10.15,12/28,22.28,20260909
2374,90,1824445334,40437766807,465233,32.50,4/27,10.80,1/02,21.93,20260909
2374,91,2451368227,75427006808,696098,42.50,3/11,23.10,8/06,29.46,20260909
2374,92,1934147373,61776823252,543123,38.40,7/25,22.80,3/11,31.27,20260909
2374,93,690969752,18868385005,205910,34.90,1/13,15.80,12/28,23.76,20260909
2374,94,1507915881,35648498632,408245,33.25,12/29,13.65,4/25,20.01,20260909
2374,95,1620648856,45606128263,449470,36.15,2/06,19.40,8/23,25.96,20260909
2374,96,2288617799,110259514995,682756,71.00,10/03,24.35,1/11,49.10,20260909
2374,97,996562021,36768322135,363645,55.10,1/02,16.65,11/21,34.72,20260909
2374,98,1504515083,67693927060,529700,65.20,9/17,20.90,1/13,44.31,20260909
2374,99,1218355849,65466937642,479213,67.10,1/15,45.30,5/26,52.05,20260909
2375,100,178906347,1344588864,71064,10.10,2/09,3.40,11/24,6.58,20260909
2375,101,85682929,403466374,23342,5.98,3/21,3.59,11/22,4.27,20260909
2375,102,299253914,2502135028,82632,13.80,11/22,3.86,1/02,7.56,20260909
2375,103,422990968,6005146601,129443,15.80,4/28,10.65,10/16,13.48,20260909
2375,104,188013589,2979069668,70890,19.80,5/04,11.10,7/28,14.75,20260909
2375,105,61300697,945842984,28084,19.10,10/06,11.65,5/16,14.68,20260909
2375,106,465645592,14424037945,208197,45.20,12/28,16.10,1/18,25.52,20260909
2375,107,1640063653,90120684841,984796,95.50,7/03,25.90,10/30,50.66,20260909
2375,108,901477845,39348883434,513064,52.80,2/26,33.60,8/15,42.47,20260909
2375,109,1280361209,67136206384,776081,93.20,12/31,24.35,3/23,43.38,20260909
2375,110,1639136835,183153838544,1135758,146.50,2/23,75.80,10/05,105.05,20260909
2375,111,192382222,13873089052,182546,108.00,1/04,46.15,7/01,65.55,20260909
2375,112,238863312,17242319540,208878,83.40,3/08,52.90,1/03,67.66,20260909
2375,113,255771244,18688770775,217232,90.10,12/05,55.20,8/06,66.47,20260909
2375,114,1047646880,91223750748,769775,106.00,10/23,45.30,4/09,68.29,20260909
2375,87,60728053,3284765417,21390,60.00,9/28,44.50,9/01,54.07,20260909
2375,88,1466540612,36758069220,388929,46.00,1/05,13.05,8/09,26.52,20260909
2375,89,1651190458,44533199003,451080,37.90,2/23,4.52,12/30,20.62,20260909
2375,90,1427137782,19868173910,343014,20.00,4/25,4.65,1/02,12.37,20260909
2375,91,1087119206,16613129910,241572,20.30,4/08,8.40,9/30,12.89,20260909
2375,92,949510295,12346075332,201556,17.00,6/20,8.80,4/29,11.61,20260909
2375,93,800527529,10431177109,171323,16.30,4/26,7.30,11/02,11.05,20260909
2375,94,475904617,3747377115,95695,9.73,4/04,4.35,10/20,7.54,20260909
2375,95,1167363857,9036685494,228401,9.80,1/03,5.71,6/21,7.11,20260909
2375,96,1204867580,11301699582,226871,12.40,7/24,5.35,12/21,8.65,20260909
2375,97,531107720,2833850128,96474,7.72,5/16,2.04,11/21,4.92,20260909
2375,98,909145311,3887961561,146189,5.44,5/27,2.20,1/21,4.07,20260909
2375,99,1368388170,10020319745,279295,10.40,4/27,4.40,2/08,7.04,20260909
2376,100,622629344,17643510597,244513,33.50,1/04,19.55,12/20,28.14,20260909
2376,101,393168628,9965855364,182015,28.95,6/22,20.95,1/02,25.48,20260909
2376,102,328341568,10047119650,161378,39.30,12/10,25.10,1/17,29.05,20260909
2376,103,710130981,29318492744,350203,52.30,5/30,30.85,10/14,41.19,20260909
2376,104,507596945,17154234053,284703,40.65,2/26,23.55,8/24,34.01,20260909
2376,105,355256001,13974457135,222431,47.35,12/27,31.55,1/14,38.62,20260909
2376,106,753786440,33478677106,430806,56.80,12/21,37.60,9/26,41.91,20260909
2376,107,2082048285,127433860888,1212677,90.00,5/23,36.20,10/25,58.78,20260909
2376,108,1513232031,73815335890,844976,56.30,7/04,38.00,1/04,48.54,20260909
2376,109,2262825089,154807206961,1369549,94.70,8/19,36.35,3/19,67.15,20260909
2376,110,3401213199,382732051902,2108082,165.00,12/16,74.60,1/21,105.53,20260909
2376,111,2108749447,233414497095,1625269,160.00,1/04,78.30,10/17,107.98,20260909
2376,112,4810951233,1233048721791,3926555,382.50,7/25,105.00,1/03,215.75,20260909
2376,113,2945788079,890452128408,3669888,394.50,2/16,216.00,8/06,290.18,20260909
2376,114,1137894694,305872945269,1759440,317.00,10/07,180.00,4/11,264.16,20260909
2376,87,82147837,20034610117,53678,274.00,11/26,184.00,9/24,241.05,20260909
2376,88,456222240,115607000000,293470,439.00,7/03,155.00,12/18,229.06,20260909
2376,89,1083675744,147771483510,551500,255.00,4/06,54.00,12/30,144.96,20260909
2376,90,3022427405,267014977768,1123254,118.00,12/26,50.50,1/02,85.07,20260909
2376,91,2124160722,188663540559,938468,122.00,2/18,47.80,12/31,80.67,20260909
2376,92,1653234755,108772065044,553696,93.00,7/28,46.50,3/07,61.87,20260909
2376,93,741715652,38208518560,267500,65.50,3/10,35.60,10/27,49.36,20260909
2376,94,649154905,21764783289,227409,40.00,7/13,26.00,10/28,32.73,20260909
2376,95,933411124,22355659930,292569,31.20,1/05,17.55,6/21,24.22,20260909
2376,96,1418190453,37516467378,409662,33.20,8/14,17.60,12/18,24.74,20260909
2376,97,1446421029,30565084814,378651,32.00,5/21,9.90,11/21,19.85,20260909
2376,98,2397460374,54620451085,628189,31.65,12/29,11.30,2/02,22.37,20260909
2376,99,1038942361,33133608788,349473,35.80,4/30,25.90,8/31,31.15,20260909
2377,100,773306580,11875007560,218914,18.45,1/07,10.60,11/24,14.34,20260909
2377,101,718720594,10149348029,197683,16.40,3/05,12.30,10/29,13.96,20260909
2377,102,717763264,13084665747,241226,25.00,12/19,13.45,4/16,16.95,20260909
2377,103,1598959604,59693879325,674441,52.00,7/09,23.40,1/09,36.66,20260909
2377,104,1326262081,48336816517,599247,48.80,12/23,21.50,8/25,34.18,20260909
