date,stock_id,name,market,sources,why
2021-10-26,4556,旭然,tpex,otcper+otcmargin,
2021-10-26,4712,南璋,tpex,otcmargin,
2021-10-26,5205,中茂,tpex,otcper,
2021-10-26,5212,凌網,tpex,otcper+otcmargin,
2021-10-26,5314,世紀*,tpex,otcper+otcmargin,
2021-10-26,5455,昇益,tpex,otcper+otcmargin,
2021-10-26,5460,同協,tpex,otcmargin,
2021-10-26,5703,亞都,tpex,otcper+otcmargin,
2021-10-26,5878,台名,tpex,otcper,
2021-10-26,6103,合邦,tpex,otcper+otcmargin,
2021-10-26,6404,通訊-KY,tpex,otcmargin,
2021-10-26,6616,特昇-KY,tpex,otcper,
2021-10-26,6752,叡揚,tpex,otcper,
2021-10-26,6840,東研信超,tpex,otcper,
2021-10-26,6843,進典,tpex,otcper,
2021-10-26,8423,保綠-KY,tpex,otcper,
2021-10-26,8921,沈氏,tpex,otcper,
2021-10-27,1213,大飲,twse,per+margin,
2021-10-27,1268,漢來美食,tpex,otcper+otcmargin,
2021-10-27,1592,英瑞-KY,twse,margin,
2021-10-27,1724,台硝,twse,margin,
2021-10-27,2719,燦星旅,tpex,otcper+otcmargin,
2021-10-27,2924,宏太-KY,tpex,otcper+otcmargin,
2021-10-27,3629,地心引力,tpex,otcper,
2021-10-27,4123,晟德,tpex,otcper+otcmargin,
2021-10-27,4131,浩泰,tpex,otcper,
2021-10-27,4419,皇家美食,tpex,otcper,
2021-10-27,4429,聚紡,tpex,otcper+otcmargin,
2021-10-27,4433,興采,tpex,otcper+otcmargin,
2021-10-27,4556,旭然,tpex,otcper+otcmargin,
2021-10-27,4712,南璋,tpex,otcmargin,
2021-10-27,5432,新門,tpex,otcper+otcmargin,
2021-10-27,5460,同協,tpex,otcmargin,
2021-10-27,5601,台聯櫃,tpex,otcper+otcmargin,
2021-10-27,5703,亞都,tpex,otcper+otcmargin,
2021-10-27,5903,全家,tpex,otcper+otcmargin,
2021-10-27,6103,合邦,tpex,otcper+otcmargin,
2021-10-27,6247,淇譽電,tpex,otcper,
2021-10-27,6404,通訊-KY,tpex,otcmargin,
2021-10-27,6697,東捷資訊,tpex,otcper,
2021-10-27,6752,叡揚,tpex,otcper,
2021-10-27,6840,東研信超,tpex,otcper,
2021-10-27,6843,進典,tpex,otcper,
2021-10-27,8067,志旭,tpex,otcper+otcinst,
2021-10-27,8291,尚茂,tpex,otcper,
2021-10-27,8418,捷必勝-KY,tpex,otcper+otcmargin,
2021-10-27,8426,紅木-KY,tpex,otcper+otcmargin,
2021-10-27,9931,欣高,twse,per+margin,
2021-10-28,1418,東華,twse,per+margin,
2021-10-28,1419,新紡,twse,per+margin,
2021-10-28,1435,中福,twse,per+margin,
2021-10-28,1470,大統新創,twse,per+margin,
2021-10-28,1583,程泰,twse,per+margin,
2021-10-28,1592,英瑞-KY,twse,margin,
2021-10-28,1724,台硝,twse,margin,
2021-10-28,2719,燦星旅,tpex,otcper+otcmargin,
2021-10-28,3383,新世紀,twse,per+margin,
2021-10-28,3629,地心引力,tpex,otcper,
2021-10-28,4198,欣大健康,tpex,otcper,
2021-10-28,4439,冠星-KY,twse,per+margin,
2021-10-28,4556,旭然,tpex,otcper+otcmargin,
2021-10-28,4712,南璋,tpex,otcmargin,
2021-10-28,5460,同協,tpex,otcmargin,
2021-10-28,5484,慧友,twse,margin,
2021-10-28,6021,美好證,tpex,otcper+otcmargin,
2021-10-28,6103,合邦,tpex,otcper+otcmargin,
2021-10-28,6243,迅杰,twse,margin,
2021-10-28,6404,通訊-KY,tpex,otcmargin,
2021-10-28,6629,泰金-KY,tpex,otcper,
2021-10-28,6680,鑫創電子,tpex,otcper,
2021-10-28,6752,叡揚,tpex,otcper,
2021-10-28,6840,東研信超,tpex,otcper,
2021-10-28,6843,進典,tpex,otcper,
2021-10-28,8291,尚茂,tpex,otcper,
2021-10-28,8482,商億-KY,twse,per+margin,
2021-10-28,9931,欣高,twse,per+margin,
2021-10-29,1213,大飲,twse,per+margin,
2021-10-29,1472,三洋實業,twse,per+margin,
2021-10-29,1530,亞崴,twse,per+margin,
2021-10-29,1592,英瑞-KY,twse,margin,
2021-10-29,1724,台硝,twse,margin,
2021-10-29,2424,隴華,twse,per+margin,
2021-10-29,2489,瑞軒,twse,margin,
2021-10-29,2718,全心投控,tpex,otcper,
2021-10-29,2924,宏太-KY,tpex,otcper+otcmargin,
2021-10-29,3115,富榮綱,tpex,otcper,
2021-10-29,3531,先益,tpex,otcper+otcmargin,
2021-10-29,3629,地心引力,tpex,otcper,
2021-10-29,4183,福永生技,tpex,otcper,
2021-10-29,4419,皇家美食,tpex,otcper,
2021-10-29,4556,旭然,tpex,otcper+otcmargin,
2021-10-29,4712,南璋,tpex,otcmargin,
2021-10-29,5205,中茂,tpex,otcper,
2021-10-29,5345,馥鴻,tpex,otcper+otcmargin,
2021-10-29,5460,同協,tpex,otcmargin,
2021-10-29,5484,慧友,twse,margin,
2021-10-29,5703,亞都,tpex,otcper+otcmargin,
2021-10-29,6228,全譜,tpex,otcper+otcmargin,
2021-10-29,6243,迅杰,twse,margin,
2021-10-29,6404,通訊-KY,tpex,otcmargin,
2021-10-29,6442,光聖,twse,per+margin,
2021-10-29,6616,特昇-KY,tpex,otcper,
2021-10-29,6680,鑫創電子,tpex,otcper,
2021-10-29,6840,東研信超,tpex,otcper,
2021-10-29,6843,進典,tpex,otcper,
2021-10-29,8291,尚茂,tpex,otcper,
2021-10-29,8923,時報,tpex,otcper+otcmargin,
2021-11-01,1213,大飲,twse,per+margin,
2021-11-01,1592,英瑞-KY,twse,margin,
2021-11-01,1735,日勝化,twse,per+margin,
2021-11-01,2489,瑞軒,twse,margin,
2021-11-01,2719,燦星旅,tpex,otcper+otcmargin,
2021-11-01,3115,富榮綱,tpex,otcper,
2021-11-01,3130,一零四,twse,per+margin,
2021-11-01,3531,先益,tpex,otcper+otcmargin,
2021-11-01,4419,皇家美食,tpex,otcper,
2021-11-01,4712,南璋,tpex,otcmargin,
2021-11-01,5205,中茂,tpex,otcper,
2021-11-01,5212,凌網,tpex,otcper+otcmargin,
2021-11-01,5276,達輝-KY,tpex,otcper,
2021-11-01,5314,世紀*,tpex,otcper+otcmargin,
2021-11-01,5455,昇益,tpex,otcper+otcmargin,
2021-11-01,5484,慧友,twse,margin,
2021-11-01,5703,亞都,tpex,otcper+otcmargin,
2021-11-01,6236,中湛,tpex,otcper,
2021-11-01,6243,迅杰,twse,margin,
2021-11-01,6574,霈方,tpex,otcper,
2021-11-01,6662,樂斯科,tpex,otcper,
2021-11-01,6680,鑫創電子,tpex,otcper,
2021-11-01,6728,上洋,tpex,otcper,
2021-11-01,6840,東研信超,tpex,otcper,
2021-11-01,6843,進典,tpex,otcper,
2021-11-01,8480,泰昇-KY,twse,per+margin,
2021-11-01,8921,沈氏,tpex,otcper,
2021-11-01,8923,時報,tpex,otcper+otcmargin,
2021-11-02,1258,其祥-KY,tpex,otcper+otcmargin,
2021-11-02,1410,南染,twse,per+margin,
2021-11-02,1592,英瑞-KY,twse,margin,
2021-11-02,2489,瑞軒,twse,margin,
2021-11-02,2719,燦星旅,tpex,otcper+otcmargin,
2021-11-02,2924,宏太-KY,tpex,otcper+otcmargin,
2021-11-02,3426,台興,tpex,otcper,
2021-11-02,3629,地心引力,tpex,otcper,
2021-11-02,4183,福永生技,tpex,otcper,
2021-11-02,4304,勝昱,tpex,otcper+otcmargin,
2021-11-02,4556,旭然,tpex,otcper+otcmargin,
2021-11-02,4712,南璋,tpex,otcmargin,
2021-11-02,5212,凌網,tpex,otcper+otcmargin,
2021-11-02,5276,達輝-KY,tpex,otcper,
2021-11-02,5345,馥鴻,tpex,otcper+otcmargin,
2021-11-02,5455,昇益,tpex,otcper+otcmargin,
2021-11-02,5484,慧友,twse,margin,
2021-11-02,6103,合邦,tpex,otcper+otcmargin,
2021-11-02,6212,理銘,tpex,otcper+otcmargin,
2021-11-02,6236,中湛,tpex,otcper,
2021-11-02,6243,迅杰,twse,margin,
2021-11-02,6574,霈方,tpex,otcper,
2021-11-02,6671,三能-KY,twse,per+margin,
2021-11-02,6680,鑫創電子,tpex,otcper,
2021-11-02,6840,東研信超,tpex,otcper,
2021-11-02,6843,進典,tpex,otcper,
2021-11-02,8342,益張,tpex,otcper+otcmargin,
2021-11-02,8480,泰昇-KY,twse,per+margin,
2021-11-02,9928,中視,twse,per+margin,
2021-11-03,1592,英瑞-KY,twse,margin,
2021-11-03,2235,謚源,tpex,otcper+otcmargin,
2021-11-03,2489,瑞軒,twse,margin,
2021-11-03,2712,遠雄來,twse,per+margin,
2021-11-03,2719,燦星旅,tpex,otcper+otcmargin,
2021-11-03,4183,福永生技,tpex,otcper,
2021-11-03,4419,皇家美食,tpex,otcper,
2021-11-03,4712,南璋,tpex,otcmargin,
2021-11-03,5205,中茂,tpex,otcper,
2021-11-03,5212,凌網,tpex,otcper+otcmargin,
2021-11-03,5364,力麗店,tpex,otcper,
2021-11-03,5432,新門,tpex,otcper+otcmargin,
2021-11-03,5455,昇益,tpex,otcper+otcmargin,
2021-11-03,5484,慧友,twse,margin,
2021-11-03,5703,亞都,tpex,otcper+otcmargin,
2021-11-03,6212,理銘,tpex,otcper+otcmargin,
2021-11-03,6243,迅杰,twse,margin,
2021-11-03,6542,隆中,tpex,otcper+otcmargin,
2021-11-03,6593,台灣銘板,tpex,otcper,
2021-11-03,6624,萬年清,tpex,otcper,
2021-11-03,6680,鑫創電子,tpex,otcper,
2021-11-03,6690,安碁資訊,tpex,otcper,
2021-11-03,6840,東研信超,tpex,otcper,
2021-11-03,6843,進典,tpex,otcper,
2021-11-03,8291,尚茂,tpex,otcper,
2021-11-03,8423,保綠-KY,tpex,otcper,
2021-11-03,8433,弘帆,tpex,otcper+otcmargin,
2021-11-03,8455,大拓-KY,tpex,otcper,
2021-11-03,8480,泰昇-KY,twse,per+margin,
2021-11-04,1592,英瑞-KY,twse,margin,
2021-11-04,2489,瑞軒,twse,margin,
2021-11-04,3086,華義*,tpex,otcper+otcmargin+otcinst,
2021-11-04,3115,富榮綱,tpex,otcper,
2021-11-04,3426,台興,tpex,otcper,
2021-11-04,3629,地心引力,tpex,otcper,
2021-11-04,4419,皇家美食,tpex,otcper,
2021-11-04,4609,唐鋒,tpex,otcper+otcmargin,
2021-11-04,4712,南璋,tpex,otcmargin,
2021-11-04,5205,中茂,tpex,otcper,
2021-11-04,5276,達輝-KY,tpex,otcper,
2021-11-04,5432,新門,tpex,otcper+otcmargin,
2021-11-04,5455,昇益,tpex,otcper+otcmargin+otcinst,
2021-11-04,5484,慧友,twse,margin,
2021-11-04,6212,理銘,tpex,otcper+otcmargin,
2021-11-04,6236,中湛,tpex,otcper,
2021-11-04,6482,弘煜科,tpex,otcper,
2021-11-04,6752,叡揚,tpex,otcper,
2021-11-04,6762,達亞,tpex,otcper,
2021-11-04,6840,東研信超,tpex,otcper,
2021-11-04,6843,進典,tpex,otcper,
2021-11-04,8480,泰昇-KY,twse,per+margin,
2021-11-04,8923,時報,tpex,otcper+otcmargin,
2021-11-05,1213,大飲,twse,per+margin,
2021-11-05,1538,正峰,twse,per+margin,
2021-11-05,1583,程泰,twse,per+margin,
2021-11-05,1592,英瑞-KY,twse,margin,
2021-11-05,2235,謚源,tpex,otcper+otcmargin,
2021-11-05,2489,瑞軒,twse,margin,
2021-11-05,2719,燦星旅,tpex,otcper+otcmargin,
2021-11-05,2740,華軒,tpex,otcper,
2021-11-05,3115,富榮綱,tpex,otcper,
2021-11-05,3629,地心引力,tpex,otcper,
2021-11-05,4183,福永生技,tpex,otcper,
2021-11-05,4419,皇家美食,tpex,otcper+otcinst,
2021-11-05,4556,旭然,tpex,otcper+otcmargin,
2021-11-05,4712,南璋,tpex,otcmargin,
2021-11-05,5205,中茂,tpex,otcper,
2021-11-05,5212,凌網,tpex,otcper+otcmargin,
2021-11-05,5276,達輝-KY,tpex,otcper,
2021-11-05,5345,馥鴻,tpex,otcper+otcmargin,
2021-11-05,5455,昇益,tpex,otcper+otcmargin+otcinst,
2021-11-05,5484,慧友,twse,margin,
2021-11-05,5703,亞都,tpex,otcper+otcmargin,
2021-11-05,6212,理銘,tpex,otcper+otcmargin,
2021-11-05,6236,中湛,tpex,otcper,
2021-11-05,6752,叡揚,tpex,otcper,
2021-11-05,6840,東研信超,tpex,otcper,
2021-11-05,6843,進典,tpex,otcper,
2021-11-05,8067,志旭,tpex,otcper+otcinst,
2021-11-05,8077,洛碁,tpex,otcper,
2021-11-05,8291,尚茂,tpex,otcper,
2021-11-05,8423,保綠-KY,tpex,otcper,
2021-11-05,8427,基勝-KY,twse,per+margin,
2021-11-05,8455,大拓-KY,tpex,otcper,
2021-11-05,8480,泰昇-KY,twse,per+margin,
2021-11-05,8482,商億-KY,twse,per+margin,
2021-11-05,8923,時報,tpex,otcper+otcmargin,
2021-11-08,1592,英瑞-KY,twse,margin,
2021-11-08,2719,燦星旅,tpex,otcper+otcmargin,
2021-11-08,2924,宏太-KY,tpex,otcper+otcmargin,
2021-11-08,3332,幸康,tpex,otcper+otcmargin,
2021-11-08,3629,地心引力,tpex,otcper,
2021-11-08,4419,皇家美食,tpex,otcper,
2021-11-08,4712,南璋,tpex,otcmargin,
2021-11-08,5205,中茂,tpex,otcper,
2021-11-08,5364,力麗店,tpex,otcper,
2021-11-08,5455,昇益,tpex,otcper+otcmargin,
2021-11-08,6212,理銘,tpex,otcper+otcmargin,
2021-11-08,6236,中湛,tpex,otcper,
2021-11-08,6752,叡揚,tpex,otcper,
2021-11-08,6840,東研信超,tpex,otcper,
2021-11-08,6843,進典,tpex,otcper,
2021-11-08,8067,志旭,tpex,otcper,
2021-11-08,8291,尚茂,tpex,otcper,
2021-11-08,8423,保綠-KY,tpex,otcper,
2021-11-08,8480,泰昇-KY,twse,per+margin,
2021-11-08,8906,花王,tpex,otcper+otcmargin,
2021-11-08,8921,沈氏,tpex,otcper,
2021-11-09,1418,東華,twse,per+margin,
2021-11-09,1592,英瑞-KY,twse,margin,
2021-11-09,2926,誠品生活,tpex,otcper+otcmargin,
2021-11-09,3332,幸康,tpex,otcper+otcmargin,
2021-11-09,3629,地心引力,tpex,otcper,
2021-11-09,4183,福永生技,tpex,otcper,
2021-11-09,4304,勝昱,tpex,otcper+otcmargin,
2021-11-09,4712,南璋,tpex,otcmargin,
2021-11-09,4806,桂田文創,tpex,otcper+otcmargin,
2021-11-09,5205,中茂,tpex,otcper,
2021-11-09,5314,世紀*,tpex,otcper+otcmargin,
2021-11-09,5345,馥鴻,tpex,otcper+otcmargin,
2021-11-09,5455,昇益,tpex,otcper+otcmargin,
2021-11-09,5487,通泰,tpex,otcper+otcmargin,
2021-11-09,6103,合邦,tpex,otcper+otcmargin,
2021-11-09,6212,理銘,tpex,otcper+otcmargin,
2021-11-09,6542,隆中,tpex,otcper+otcmargin+otcinst,
2021-11-09,6629,泰金-KY,tpex,otcper,
2021-11-09,6680,鑫創電子,tpex,otcper,
2021-11-09,6840,東研信超,tpex,otcper,
2021-11-09,6843,進典,tpex,otcper,
2021-11-09,8291,尚茂,tpex,otcper,
2021-11-09,8427,基勝-KY,twse,per+margin,
2021-11-09,8455,大拓-KY,tpex,otcper,
2021-11-10,1592,英瑞-KY,twse,margin,
2021-11-10,3629,地心引力,tpex,otcper,
2021-11-10,4419,皇家美食,tpex,otcper,
2021-11-10,4712,南璋,tpex,otcmargin,
2021-11-10,5205,中茂,tpex,otcper,
2021-11-10,5212,凌網,tpex,otcper+otcmargin+otcinst,
2021-11-10,5364,力麗店,tpex,otcper,
2021-11-10,5432,新門,tpex,otcper+otcmargin,
2021-11-10,6212,理銘,tpex,otcper+otcmargin,
2021-11-10,6542,隆中,tpex,otcper+otcmargin,
2021-11-10,6762,達亞,tpex,otcper,
2021-11-10,6840,東研信超,tpex,otcper,
2021-11-10,6843,進典,tpex,otcper,
2021-11-10,8284,三竹,tpex,otcper+otcmargin,
2021-11-10,8427,基勝-KY,twse,per+margin,官方暫停交易
2021-11-10,8455,大拓-KY,tpex,otcper,
2021-11-10,8923,時報,tpex,otcper+otcmargin,
2021-11-10,9950,萬國通,tpex,otcper+otcmargin,
2021-11-11,1472,三洋實業,twse,per+margin,
2021-11-11,1592,英瑞-KY,twse,margin,
2021-11-11,2104,國際中橡,twse,per+margin,官方暫停交易
2021-11-11,2332,友訊,twse,margin,
2021-11-11,2719,燦星旅,tpex,otcper+otcmargin,
2021-11-11,2923,鼎固-KY,twse,per,
2021-11-11,3064,泰偉,tpex,otcper+otcmargin,
2021-11-11,3073,天方能源,tpex,otcper+otcmargin,
2021-11-11,3536,誠創,twse,per+margin,
2021-11-11,4304,勝昱,tpex,otcper+otcmargin,
2021-11-11,4305,世坤,tpex,otcper+otcmargin,
2021-11-11,4609,唐鋒,tpex,otcper+otcmargin,
2021-11-11,4712,南璋,tpex,otcmargin,
2021-11-11,4767,誠泰科技,tpex,otcper,
2021-11-11,5212,凌網,tpex,otcper+otcmargin,
2021-11-11,5432,新門,tpex,otcper+otcmargin,
2021-11-11,6212,理銘,tpex,otcper+otcmargin,
2021-11-11,6680,鑫創電子,tpex,otcper,
2021-11-11,6840,東研信超,tpex,otcper,
2021-11-11,6843,進典,tpex,otcper,
2021-11-11,8291,尚茂,tpex,otcper,
2021-11-11,8455,大拓-KY,tpex,otcper,
2021-11-11,9931,欣高,twse,per+margin,
2021-11-11,9950,萬國通,tpex,otcper+otcmargin,
2021-11-12,1418,東華,twse,per+margin,
2021-11-12,1538,正峰,twse,per+margin,
2021-11-12,1592,英瑞-KY,twse,margin,
2021-11-12,2332,友訊,twse,margin,
2021-11-12,2740,華軒,tpex,otcper,
2021-11-12,3073,天方能源,tpex,otcper+otcmargin,
2021-11-12,3426,台興,tpex,otcper,
2021-11-12,4131,浩泰,tpex,otcper,
2021-11-12,4304,勝昱,tpex,otcper+otcmargin,
2021-11-12,4581,光隆精密-KY,twse,per+margin,
2021-11-12,4712,南璋,tpex,otcmargin,
2021-11-12,5202,力新,tpex,otcper+otcmargin,
2021-11-12,5276,達輝-KY,tpex,otcper,
2021-11-12,5489,彩富,tpex,otcper+otcmargin,
2021-11-12,6212,理銘,tpex,otcper+otcmargin,
2021-11-12,6662,樂斯科,tpex,otcper,
2021-11-12,6752,叡揚,tpex,otcper,
2021-11-12,6840,東研信超,tpex,otcper,
2021-11-12,6843,進典,tpex,otcper,
2021-11-12,8067,志旭,tpex,otcper,
2021-11-12,8291,尚茂,tpex,otcper,
2021-11-12,8917,欣泰,tpex,otcper+otcmargin,
2021-11-12,8921,沈氏,tpex,otcper,
2021-11-15,1472,三洋實業,twse,per+margin,
2021-11-15,1592,英瑞-KY,twse,margin,
2021-11-15,2332,友訊,twse,margin,
2021-11-15,2740,華軒,tpex,otcper,
2021-11-15,2924,宏太-KY,tpex,otcper+otcmargin,
2021-11-15,3067,全域,tpex,otcper,
2021-11-15,3073,天方能源,tpex,otcper+otcmargin,
2021-11-15,3629,地心引力,tpex,otcper,
2021-11-15,4183,福永生技,tpex,otcper,
2021-11-15,4304,勝昱,tpex,otcper+otcmargin,
2021-11-15,4305,世坤,tpex,otcper+otcmargin,
2021-11-15,4419,皇家美食,tpex,otcper,
2021-11-15,4712,南璋,tpex,otcmargin,
2021-11-15,5205,中茂,tpex,otcper,
2021-11-15,5455,昇益,tpex,otcper+otcmargin,
2021-11-15,6103,合邦,tpex,otcper+otcmargin,
2021-11-15,6212,理銘,tpex,otcper+otcmargin,
2021-11-15,6840,東研信超,tpex,otcper,
2021-11-15,6843,進典,tpex,otcper,
2021-11-15,8067,志旭,tpex,otcper,
2021-11-15,8291,尚茂,tpex,otcper,
2021-11-15,8354,冠好,tpex,otcper+otcmargin,
2021-11-16,1583,程泰,twse,per+margin,
2021-11-16,1592,英瑞-KY,twse,margin,
2021-11-16,2332,友訊,twse,margin,
2021-11-16,2740,華軒,tpex,otcper,
2021-11-16,3064,泰偉,tpex,otcper+otcmargin,
2021-11-16,4419,皇家美食,tpex,otcper+otcinst,
2021-11-16,4556,旭然,tpex,otcper+otcmargin,
2021-11-16,4712,南璋,tpex,otcmargin,
2021-11-16,4747,強生*,tpex,otcper+otcmargin,
2021-11-16,5703,亞都,tpex,otcper+otcmargin+otcinst,
2021-11-16,6103,合邦,tpex,otcper+otcmargin,
2021-11-16,6236,中湛,tpex,otcper,
2021-11-16,6240,松崗,tpex,otcper+otcmargin,
2021-11-16,6542,隆中,tpex,otcper+otcmargin,
2021-11-16,6574,霈方,tpex,otcper,
2021-11-16,6762,達亞,tpex,otcper,
2021-11-16,6840,東研信超,tpex,otcper,
2021-11-16,6843,進典,tpex,otcper,
2021-11-16,8291,尚茂,tpex,otcper,
2021-11-16,8923,時報,tpex,otcper+otcmargin,
2021-11-17,1592,英瑞-KY,twse,margin,
2021-11-17,2332,友訊,twse,margin,
2021-11-17,2719,燦星旅,tpex,otcper+otcmargin,
2021-11-17,2740,華軒,tpex,otcper,
2021-11-17,3067,全域,tpex,otcper,
2021-11-17,3531,先益,tpex,otcper+otcmargin,
2021-11-17,4419,皇家美食,tpex,otcper,
2021-11-17,4429,聚紡,tpex,otcper+otcmargin+otcinst,
2021-11-17,4556,旭然,tpex,otcper+otcmargin,
2021-11-17,4712,南璋,tpex,otcmargin,
2021-11-17,4747,強生*,tpex,otcper+otcmargin,
2021-11-17,5205,中茂,tpex,otcper,
2021-11-17,5364,力麗店,tpex,otcper,
2021-11-17,5455,昇益,tpex,otcper+otcmargin,
2021-11-17,6103,合邦,tpex,otcper+otcmargin,
2021-11-17,6236,中湛,tpex,otcper,
2021-11-17,6680,鑫創電子,tpex,otcper,
2021-11-17,6752,叡揚,tpex,otcper,
2021-11-17,6840,東研信超,tpex,otcper,
2021-11-17,6843,進典,tpex,otcper,
2021-11-17,8291,尚茂,tpex,otcper,
2021-11-17,8423,保綠-KY,tpex,otcper,
2021-11-18,1592,英瑞-KY,twse,margin,
2021-11-18,2321,東訊,twse,per+margin,
2021-11-18,2332,友訊,twse,margin,
2021-11-18,2924,宏太-KY,tpex,otcper+otcmargin,
2021-11-18,3064,泰偉,tpex,otcper+otcmargin,
2021-11-18,3332,幸康,tpex,otcper+otcmargin,
2021-11-18,3494,誠研,twse,margin,
2021-11-18,3523,迎輝,tpex,otcmargin,
2021-11-18,4305,世坤,tpex,otcper+otcmargin,
2021-11-18,4419,皇家美食,tpex,otcper,
2021-11-18,4429,聚紡,tpex,otcper+otcmargin,
2021-11-18,4556,旭然,tpex,otcper+otcmargin,
2021-11-18,4712,南璋,tpex,otcmargin,
2021-11-18,4989,榮科,twse,margin,
2021-11-18,5205,中茂,tpex,otcper,
2021-11-18,5212,凌網,tpex,otcper+otcmargin,
2021-11-18,6172,互億,twse,margin,
2021-11-18,6840,東研信超,tpex,otcper,
2021-11-18,6843,進典,tpex,otcper,
2021-11-18,8923,時報,tpex,otcper+otcmargin,
2021-11-19,1418,東華,twse,per+margin,
2021-11-19,1470,大統新創,twse,per+margin,
2021-11-19,1592,英瑞-KY,twse,margin,
2021-11-19,2332,友訊,twse,margin,
2021-11-19,3426,台興,tpex,otcper,
2021-11-19,3494,誠研,twse,margin,
2021-11-19,3523,迎輝,tpex,otcmargin,
2021-11-19,4304,勝昱,tpex,otcper+otcmargin,
2021-11-19,4419,皇家美食,tpex,otcper+otcinst,
2021-11-19,4556,旭然,tpex,otcper+otcmargin,
2021-11-19,4712,南璋,tpex,otcmargin,
2021-11-19,4989,榮科,twse,margin,
2021-11-19,5205,中茂,tpex,otcper,
2021-11-19,5212,凌網,tpex,otcper+otcmargin,
2021-11-19,5455,昇益,tpex,otcper+otcmargin,
2021-11-19,6103,合邦,tpex,otcper+otcmargin,
2021-11-19,6172,互億,twse,margin,
2021-11-19,6236,中湛,tpex,otcper,
2021-11-19,6404,通訊-KY,tpex,otcper+otcmargin,
2021-11-19,6616,特昇-KY,tpex,otcper,
2021-11-19,6840,東研信超,tpex,otcper,
2021-11-19,6843,進典,tpex,otcper,
2021-11-19,8921,沈氏,tpex,otcper,
2021-11-19,8923,時報,tpex,otcper+otcmargin,
2021-11-22,1418,東華,twse,per+margin,
2021-11-22,1592,英瑞-KY,twse,margin,
2021-11-22,2719,燦星旅,tpex,otcper+otcmargin,
2021-11-22,2924,宏太-KY,tpex,otcper+otcmargin,
2021-11-22,3067,全域,tpex,otcper,
2021-11-22,3073,天方能源,tpex,otcper+otcmargin,
2021-11-22,3426,台興,tpex,otcper,
2021-11-22,3494,誠研,twse,margin,
2021-11-22,3523,迎輝,tpex,otcmargin,
2021-11-22,3629,地心引力,tpex,otcper,
2021-11-22,4419,皇家美食,tpex,otcper,
2021-11-22,4429,聚紡,tpex,otcper+otcmargin,
2021-11-22,4556,旭然,tpex,otcper+otcmargin,
2021-11-22,4712,南璋,tpex,otcmargin,
2021-11-22,4989,榮科,twse,margin,
2021-11-22,5205,中茂,tpex,otcper,
2021-11-22,5364,力麗店,tpex,otcper+otcinst,
2021-11-22,5432,新門,tpex,otcper+otcmargin,
2021-11-22,5455,昇益,tpex,otcper+otcmargin,
2021-11-22,5703,亞都,tpex,otcper+otcmargin,
2021-11-22,6172,互億,twse,margin,
2021-11-22,6212,理銘,tpex,otcper+otcmargin,
2021-11-22,6404,通訊-KY,tpex,otcper+otcmargin,
2021-11-22,6542,隆中,tpex,otcper+otcmargin,
2021-11-22,6840,東研信超,tpex,otcper,
2021-11-22,6843,進典,tpex,otcper,
2021-11-22,8342,益張,tpex,otcper+otcmargin,
2021-11-22,8423,保綠-KY,tpex,otcper,
2021-11-22,8923,時報,tpex,otcper+otcmargin,
2021-11-22,9928,中視,twse,per+margin,
2021-11-23,1264,德麥,tpex,otcper+otcmargin,
2021-11-23,1418,東華,twse,per+margin,
2021-11-23,1538,正峰,twse,per+margin,
2021-11-23,1592,英瑞-KY,twse,margin,
2021-11-23,2235,謚源,tpex,otcper+otcmargin,
2021-11-23,2740,華軒,tpex,otcper,
2021-11-23,2924,宏太-KY,tpex,otcper+otcmargin,
2021-11-23,3426,台興,tpex,otcper,
2021-11-23,3494,誠研,twse,margin,
2021-11-23,3523,迎輝,tpex,otcmargin,
2021-11-23,3531,先益,tpex,otcper+otcmargin,
2021-11-23,4304,勝昱,tpex,otcper+otcmargin,
2021-11-23,4419,皇家美食,tpex,otcper,
2021-11-23,4429,聚紡,tpex,otcper+otcmargin,
2021-11-23,4712,南璋,tpex,otcmargin,
2021-11-23,4989,榮科,twse,margin,
2021-11-23,5205,中茂,tpex,otcper,
2021-11-23,5432,新門,tpex,otcper+otcmargin,
2021-11-23,5455,昇益,tpex,otcper+otcmargin,
2021-11-23,6172,互億,twse,margin,
2021-11-23,6199,天品,tpex,otcper,
2021-11-23,6212,理銘,tpex,otcper+otcmargin,
2021-11-23,6404,通訊-KY,tpex,otcper+otcmargin,
2021-11-23,6442,光聖,twse,per+margin,
2021-11-23,6840,東研信超,tpex,otcper,
2021-11-23,6843,進典,tpex,otcper,
2021-11-23,8433,弘帆,tpex,otcper+otcmargin,
2021-11-23,8472,夠麻吉,tpex,otcper,
2021-11-23,8923,時報,tpex,otcper+otcmargin,
2021-11-23,8941,關中,tpex,otcper+otcmargin,
2021-11-23,9928,中視,twse,per+margin,
2021-11-23,9931,欣高,twse,per+margin,
2021-11-24,1213,大飲,twse,per+margin,
2021-11-24,1592,英瑞-KY,twse,margin,
2021-11-24,2321,東訊,twse,per+margin,
2021-11-24,2740,華軒,tpex,otcper,
2021-11-24,2924,宏太-KY,tpex,otcper+otcmargin,
2021-11-24,3494,誠研,twse,margin,
2021-11-24,3523,迎輝,tpex,otcmargin,
2021-11-24,3531,先益,tpex,otcper+otcmargin,
2021-11-24,4419,皇家美食,tpex,otcper,
