stock_id,name,market,prev_date,date,missing_trading_days,rows_in_hole,notrade_in_hole,halted_days,kind
8917,欣泰,tpex,2018-11-27,2018-12-12,10,10,10,0,notrade
8917,欣泰,tpex,2019-01-30,2019-02-19,6,6,6,0,notrade
8917,欣泰,tpex,2019-02-21,2019-03-06,6,6,6,0,notrade
8917,欣泰,tpex,2019-03-13,2019-03-21,5,5,5,0,notrade
8917,欣泰,tpex,2019-06-17,2019-06-25,5,5,5,0,notrade
8917,欣泰,tpex,2019-07-19,2019-07-29,5,5,5,0,notrade
8917,欣泰,tpex,2025-09-04,2025-09-12,5,5,5,0,notrade
8921,沈氏,tpex,2015-01-07,2015-01-15,5,5,5,0,notrade
8921,沈氏,tpex,2015-01-19,2015-01-28,6,6,6,0,notrade
8921,沈氏,tpex,2015-01-30,2015-02-25,11,11,11,0,notrade
8921,沈氏,tpex,2015-03-11,2015-03-19,5,5,5,0,notrade
8921,沈氏,tpex,2015-04-09,2015-04-20,6,6,6,0,notrade
8921,沈氏,tpex,2015-04-27,2015-05-06,5,5,5,0,notrade
8921,沈氏,tpex,2015-05-12,2015-05-26,9,9,9,0,notrade
8921,沈氏,tpex,2015-07-14,2015-07-22,5,5,5,0,notrade
8921,沈氏,tpex,2015-07-22,2015-07-31,6,6,6,0,notrade
8921,沈氏,tpex,2015-07-31,2015-08-10,5,5,5,0,notrade
8921,沈氏,tpex,2015-09-04,2015-09-16,7,7,7,0,notrade
8921,沈氏,tpex,2015-09-16,2015-10-07,12,12,12,0,notrade
8921,沈氏,tpex,2015-10-07,2015-10-20,7,7,7,0,notrade
8921,沈氏,tpex,2015-10-30,2015-11-11,7,7,7,0,notrade
8921,沈氏,tpex,2015-11-11,2015-11-30,12,12,12,0,notrade
8921,沈氏,tpex,2016-01-12,2016-01-20,5,5,5,0,notrade
8921,沈氏,tpex,2016-03-16,2016-03-24,5,5,5,0,notrade
8921,沈氏,tpex,2016-03-30,2016-04-15,9,9,9,0,notrade
8921,沈氏,tpex,2016-04-15,2016-05-27,28,28,28,0,notrade
8921,沈氏,tpex,2016-05-31,2016-06-07,5,5,5,0,notrade
8921,沈氏,tpex,2016-06-08,2016-06-21,6,6,6,0,notrade
8921,沈氏,tpex,2016-06-21,2016-07-04,8,8,8,0,notrade
8921,沈氏,tpex,2016-07-04,2016-07-13,5,5,5,0,notrade
8921,沈氏,tpex,2016-08-26,2016-09-05,5,5,5,0,notrade
8921,沈氏,tpex,2016-09-20,2016-10-06,9,9,9,0,notrade
8921,沈氏,tpex,2016-10-20,2016-10-31,6,6,6,0,notrade
8921,沈氏,tpex,2016-11-02,2016-12-01,20,20,20,0,notrade
8921,沈氏,tpex,2016-12-01,2016-12-28,18,18,18,0,notrade
8921,沈氏,tpex,2016-12-28,2017-01-06,5,5,5,0,notrade
8921,沈氏,tpex,2017-01-19,2017-02-06,5,5,5,0,notrade
8921,沈氏,tpex,2017-03-09,2017-03-20,6,6,6,0,notrade
8921,沈氏,tpex,2017-03-28,2017-04-10,6,6,6,0,notrade
8921,沈氏,tpex,2017-04-10,2017-04-19,6,6,6,0,notrade
8921,沈氏,tpex,2017-05-22,2017-06-05,8,8,8,0,notrade
8921,沈氏,tpex,2017-06-07,2017-06-20,8,8,8,0,notrade
8921,沈氏,tpex,2017-06-20,2017-07-05,10,10,10,0,notrade
8921,沈氏,tpex,2017-07-27,2017-08-10,9,9,9,0,notrade
8921,沈氏,tpex,2017-08-18,2017-08-29,6,6,6,0,notrade
8921,沈氏,tpex,2017-08-29,2017-09-07,6,6,6,0,notrade
8921,沈氏,tpex,2017-09-11,2017-09-27,11,11,11,0,notrade
8921,沈氏,tpex,2017-09-27,2017-10-17,11,11,11,0,notrade
8921,沈氏,tpex,2017-10-17,2017-10-26,6,6,6,0,notrade
8921,沈氏,tpex,2017-11-28,2017-12-06,5,5,5,0,notrade
8921,沈氏,tpex,2017-12-12,2017-12-25,8,8,8,0,notrade
8921,沈氏,tpex,2017-12-25,2018-01-04,6,6,6,0,notrade
8921,沈氏,tpex,2018-01-24,2018-02-02,6,6,6,0,notrade
8921,沈氏,tpex,2018-02-02,2018-02-12,5,5,5,0,notrade
8921,沈氏,tpex,2018-02-26,2018-03-07,5,5,5,0,notrade
8921,沈氏,tpex,2018-06-12,2018-06-25,7,7,7,0,notrade
8921,沈氏,tpex,2018-07-17,2018-07-25,5,5,5,0,notrade
8921,沈氏,tpex,2018-07-25,2018-08-02,5,5,5,0,notrade
8921,沈氏,tpex,2018-10-03,2018-10-12,5,5,5,0,notrade
8921,沈氏,tpex,2018-10-16,2018-10-26,7,7,7,0,notrade
8921,沈氏,tpex,2018-12-17,2019-01-08,14,14,14,0,notrade
8921,沈氏,tpex,2019-02-11,2019-02-27,11,11,11,0,notrade
8921,沈氏,tpex,2019-03-19,2019-03-27,5,5,5,0,notrade
8921,沈氏,tpex,2019-05-02,2019-06-04,22,22,22,0,notrade
8921,沈氏,tpex,2019-07-10,2019-07-23,8,8,8,0,notrade
8921,沈氏,tpex,2019-11-04,2019-11-13,6,6,6,0,notrade
8921,沈氏,tpex,2019-11-19,2019-12-05,11,11,11,0,notrade
8921,沈氏,tpex,2020-01-14,2020-02-03,6,6,6,0,notrade
8921,沈氏,tpex,2020-02-03,2020-03-04,20,20,20,0,notrade
8921,沈氏,tpex,2020-05-07,2020-05-20,8,8,8,0,notrade
8921,沈氏,tpex,2020-05-22,2020-06-08,10,10,10,0,notrade
8921,沈氏,tpex,2020-07-06,2020-07-14,5,5,5,0,notrade
8921,沈氏,tpex,2020-07-22,2020-08-04,8,8,8,0,notrade
8921,沈氏,tpex,2020-08-17,2020-09-01,10,10,10,0,notrade
8921,沈氏,tpex,2020-09-09,2020-09-18,6,6,6,0,notrade
8921,沈氏,tpex,2020-10-19,2020-10-27,5,5,5,0,notrade
8921,沈氏,tpex,2020-11-05,2020-11-17,7,7,7,0,notrade
8921,沈氏,tpex,2020-12-24,2021-01-05,6,6,6,0,notrade
8921,沈氏,tpex,2021-01-22,2021-02-01,5,5,5,0,notrade
8921,沈氏,tpex,2021-02-01,2021-02-19,6,6,6,0,notrade
8921,沈氏,tpex,2022-07-28,2022-08-08,6,6,6,0,notrade
8921,沈氏,tpex,2022-09-20,2022-09-30,7,7,7,0,notrade
8921,沈氏,tpex,2022-12-22,2022-12-30,5,5,5,0,notrade
8921,沈氏,tpex,2023-05-19,2023-05-29,5,5,5,0,notrade
8921,沈氏,tpex,2023-08-25,2023-09-06,7,7,7,0,notrade
8921,沈氏,tpex,2023-09-14,2023-09-26,7,7,7,0,notrade
8921,沈氏,tpex,2025-09-23,2025-10-03,6,6,6,0,notrade
8921,沈氏,tpex,2025-10-23,2025-11-04,6,6,6,0,notrade
8921,沈氏,tpex,2025-12-11,2025-12-19,5,5,5,0,notrade
8921,沈氏,tpex,2026-03-11,2026-03-23,7,0,0,0,unexplained
8923,時報,tpex,2015-01-21,2015-01-30,6,6,6,0,notrade
8923,時報,tpex,2015-02-11,2015-03-03,6,6,6,0,notrade
8923,時報,tpex,2015-03-03,2015-03-12,6,6,6,0,notrade
8923,時報,tpex,2015-03-18,2015-03-27,6,6,6,0,notrade
8923,時報,tpex,2015-04-09,2015-04-20,6,6,6,0,notrade
8923,時報,tpex,2015-05-22,2015-06-04,8,8,8,0,notrade
8923,時報,tpex,2015-08-10,2015-08-24,9,9,9,0,notrade
8923,時報,tpex,2015-10-05,2015-10-16,7,7,7,0,notrade
8923,時報,tpex,2015-10-22,2015-10-30,5,5,5,0,notrade
8923,時報,tpex,2015-11-06,2015-11-17,6,6,6,0,notrade
8923,時報,tpex,2015-11-17,2015-12-03,11,11,11,0,notrade
8923,時報,tpex,2015-12-04,2015-12-15,6,6,6,0,notrade
8923,時報,tpex,2015-12-16,2016-01-04,11,11,11,0,notrade
8923,時報,tpex,2016-01-19,2016-01-27,5,5,5,0,notrade
8923,時報,tpex,2016-04-28,2016-06-03,24,24,24,0,notrade
8923,時報,tpex,2016-09-01,2016-09-14,9,9,9,0,notrade
8923,時報,tpex,2016-10-21,2016-11-04,9,9,9,0,notrade
8923,時報,tpex,2016-11-11,2016-11-22,6,6,6,0,notrade
8923,時報,tpex,2016-12-16,2016-12-26,5,5,5,0,notrade
8923,時報,tpex,2017-01-10,2017-02-06,12,12,12,0,notrade
8923,時報,tpex,2017-02-20,2017-03-08,9,9,9,0,notrade
8923,時報,tpex,2017-03-08,2017-03-16,5,5,5,0,notrade
8923,時報,tpex,2017-03-24,2017-04-14,12,12,12,0,notrade
8923,時報,tpex,2017-10-16,2017-10-24,5,5,5,0,notrade
8923,時報,tpex,2018-07-05,2018-07-13,5,5,5,0,notrade
8923,時報,tpex,2018-08-02,2018-08-15,8,8,8,0,notrade
8923,時報,tpex,2019-01-09,2019-01-17,5,5,5,0,notrade
8923,時報,tpex,2020-07-23,2020-07-31,5,5,5,0,notrade
8923,時報,tpex,2021-07-06,2021-07-16,7,7,7,0,notrade
8923,時報,tpex,2021-10-18,2021-10-26,5,5,5,0,notrade
8923,時報,tpex,2022-10-20,2022-11-02,8,8,8,0,notrade
8923,時報,tpex,2022-11-03,2022-11-14,6,6,6,0,notrade
8923,時報,tpex,2025-12-17,2025-12-26,5,5,5,0,notrade
8923,時報,tpex,2025-12-29,2026-01-07,5,2,2,0,mixed
8923,時報,tpex,2026-01-07,2026-01-15,5,0,0,0,unexplained
8923,時報,tpex,2026-01-27,2026-02-09,8,0,0,0,unexplained
8923,時報,tpex,2026-04-28,2026-05-08,6,0,0,0,unexplained
8934,衡平,tpex,2015-04-02,2015-06-03,40,40,40,0,notrade
8934,衡平,tpex,2015-06-03,2015-09-23,77,77,77,0,notrade
8934,衡平,tpex,2015-09-23,2015-10-13,10,10,10,0,notrade
8934,衡平,tpex,2016-01-26,2016-05-19,71,71,71,0,notrade
8934,衡平,tpex,2016-05-23,2016-06-04,9,9,9,0,notrade
8934,衡平,tpex,2018-08-08,2018-08-17,6,6,6,0,notrade
8934,衡平,tpex,2018-08-22,2018-08-31,6,6,6,0,notrade
8934,衡平,tpex,2018-09-05,2018-09-19,9,9,9,0,notrade
8934,衡平,tpex,2018-10-03,2018-11-08,24,24,24,0,notrade
8934,衡平,tpex,2018-11-09,2018-11-19,5,5,5,0,notrade
8934,衡平,tpex,2019-12-12,2019-12-27,10,10,10,0,notrade
8934,衡平,tpex,2020-01-02,2020-01-13,6,6,6,0,notrade
8934,衡平,tpex,2020-03-06,2020-03-16,5,5,5,0,notrade
8934,衡平,tpex,2020-05-07,2020-05-20,8,8,8,0,notrade
8934,衡平,tpex,2020-05-20,2020-06-02,8,8,8,0,notrade
8934,衡平,tpex,2020-07-23,2020-08-07,10,10,10,0,notrade
8934,衡平,tpex,2020-08-07,2020-08-18,6,6,6,0,notrade
9106,新焦點-DR,twse,2015-03-27,2015-04-20,13,13,13,0,notrade
9110,越南控-DR,twse,2020-05-26,2020-06-08,8,8,8,0,notrade
9136,巨騰-DR,twse,2026-04-22,2026-05-19,17,0,0,0,uncovered
9188,精熙-DR,twse,2021-10-06,2021-10-18,6,6,6,0,notrade
9918,欣天然,twse,2016-10-21,2016-11-01,6,6,6,0,notrade
9918,欣天然,twse,2017-01-10,2017-01-18,5,5,5,0,notrade
9918,欣天然,twse,2017-05-08,2017-05-16,5,5,5,0,notrade
9918,欣天然,twse,2019-03-22,2019-04-01,5,5,5,0,notrade
9931,欣高,twse,2016-01-20,2016-01-28,5,5,5,0,notrade
9931,欣高,twse,2016-08-01,2016-08-09,5,5,5,0,notrade
9931,欣高,twse,2016-11-22,2016-11-30,5,5,5,0,notrade
9931,欣高,twse,2017-11-23,2017-12-04,6,6,6,0,notrade
9931,欣高,twse,2017-12-04,2017-12-14,7,7,7,0,notrade
9931,欣高,twse,2019-12-18,2019-12-26,5,5,5,0,notrade
9960,邁達康,tpex,2020-07-30,2020-08-10,6,6,6,0,notrade
9960,邁達康,tpex,2020-10-26,2020-11-06,8,8,8,0,notrade
