stock_id,roc_year,asof
1540,112,20260916
1540,113,20260916
1540,114,20260916
1540,115,20260916
1541,104,20260916
1541,105,20260916
1541,106,20260916
1541,107,20260916
1541,108,20260916
1541,109,20260916
1541,110,20260916
1541,111,20260916
1541,112,20260916
1541,113,20260916
1541,114,20260916
1541,115,20260916
1558,104,20260916
1558,105,20260916
1558,106,20260916
1558,107,20260916
1558,108,20260916
1558,109,20260916
1558,110,20260916
1558,111,20260916
1558,112,20260916
1558,113,20260916
1558,114,20260916
1558,115,20260916
1560,104,20260916
1560,105,20260916
1560,106,20260916
1560,107,20260916
1560,108,20260916
1560,109,20260916
1560,110,20260916
1560,111,20260916
1560,112,20260916
1560,113,20260916
1560,114,20260916
1560,115,20260916
1563,113,20260916
1563,114,20260916
1563,115,20260916
1568,104,20260916
1568,105,20260916
1568,106,20260916
1568,107,20260916
1568,108,20260916
1568,109,20260916
1568,110,20260916
1568,111,20260916
1568,112,20260916
1568,113,20260916
1568,114,20260916
1568,115,20260916
1582,104,20260916
1582,105,20260916
1582,106,20260916
1582,107,20260916
1582,108,20260916
1582,109,20260916
1582,110,20260916
1582,111,20260916
1582,112,20260916
1582,113,20260916
1582,114,20260916
1582,115,20260916
1583,104,20260916
1583,105,20260916
1583,106,20260916
1583,107,20260916
1583,108,20260916
1583,109,20260916
1583,110,20260916
1583,111,20260916
1583,112,20260916
1583,113,20260916
1583,114,20260916
1583,115,20260916
1587,107,20260916
1587,108,20260916
1587,109,20260916
1587,110,20260916
1587,111,20260916
1587,112,20260916
1587,113,20260916
1587,114,20260916
1587,115,20260916
1589,104,20260916
1589,105,20260916
1589,106,20260916
1589,107,20260916
1589,108,20260916
1589,109,20260916
1589,110,20260916
1589,111,20260916
1589,112,20260916
1589,113,20260916
1589,114,20260916
1589,115,20260916
1590,104,20260916
1590,105,20260916
1590,106,20260916
1590,107,20260916
1590,108,20260916
1590,109,20260916
1590,110,20260916
1590,111,20260916
1590,112,20260916
1590,113,20260916
1590,114,20260916
1590,115,20260916
1592,104,20260916
1592,105,20260916
1592,106,20260916
1592,107,20260916
1592,108,20260916
1592,109,20260916
1592,110,20260916
1597,109,20260916
1597,110,20260916
1597,111,20260916
1597,112,20260916
1597,113,20260916
1597,114,20260916
1597,115,20260916
1598,105,20260916
1598,106,20260916
1598,107,20260916
1598,108,20260916
1598,109,20260916
1598,110,20260916
1598,111,20260916
1598,112,20260916
1598,113,20260916
1598,114,20260916
1598,115,20260916
1603,104,20260916
1603,105,20260916
1603,106,20260916
1603,107,20260916
1603,108,20260916
1603,109,20260916
1603,110,20260916
1603,111,20260916
1603,112,20260916
1603,113,20260916
1603,114,20260916
1603,115,20260916
1604,104,20260916
1604,105,20260916
1604,106,20260916
1604,107,20260916
1604,108,20260916
1604,109,20260916
1604,110,20260916
1604,111,20260916
1604,112,20260916
1604,113,20260916
1604,114,20260916
1604,115,20260916
1605,104,20260916
1605,105,20260916
1605,106,20260916
1605,107,20260916
1605,108,20260916
1605,109,20260916
1605,110,20260916
1605,111,20260916
1605,112,20260916
1605,113,20260916
1605,114,20260916
1605,115,20260916
1608,104,20260916
1608,105,20260916
1608,106,20260916
1608,107,20260916
1608,108,20260916
1608,109,20260916
1608,110,20260916
1608,111,20260916
1608,112,20260916
1608,113,20260916
1608,114,20260916
1608,115,20260916
1609,104,20260916
1609,105,20260916
1609,106,20260916
1609,107,20260916
1609,108,20260916
1609,109,20260916
1609,110,20260916
1609,111,20260916
1609,112,20260916
1609,113,20260916
1609,114,20260916
1609,115,20260916
1611,104,20260916
1611,105,20260916
1611,106,20260916
1611,107,20260916
1611,108,20260916
1611,109,20260916
1611,110,20260916
1611,111,20260916
1611,112,20260916
1611,113,20260916
1611,114,20260916
1611,115,20260916
1612,104,20260916
1612,105,20260916
1612,106,20260916
1612,107,20260916
1612,108,20260916
1612,109,20260916
1612,110,20260916
1612,111,20260916
1612,112,20260916
1612,113,20260916
1612,114,20260916
1612,115,20260916
1613,104,20260916
1613,105,20260916
1613,106,20260916
1614,104,20260916
1614,105,20260916
1614,106,20260916
1614,107,20260916
1614,108,20260916
1614,109,20260916
1614,110,20260916
1614,111,20260916
1614,112,20260916
1614,113,20260916
1614,114,20260916
1614,115,20260916
1615,104,20260916
1615,105,20260916
1615,106,20260916
1615,107,20260916
1615,108,20260916
1615,109,20260916
1615,110,20260916
1615,111,20260916
1615,112,20260916
1615,113,20260916
1615,114,20260916
1615,115,20260916
1616,104,20260916
1616,105,20260916
1616,106,20260916
1616,107,20260916
1616,108,20260916
1616,109,20260916
1616,110,20260916
1616,111,20260916
1616,112,20260916
1616,113,20260916
1616,114,20260916
1616,115,20260916
1617,104,20260916
1617,105,20260916
1617,106,20260916
1617,107,20260916
1617,108,20260916
1617,109,20260916
1617,110,20260916
1617,111,20260916
1617,112,20260916
1617,113,20260916
1617,114,20260916
1617,115,20260916
1618,104,20260916
1618,105,20260916
1618,106,20260916
1618,107,20260916
1618,108,20260916
1618,109,20260916
1618,110,20260916
1618,111,20260916
1618,112,20260916
1618,113,20260916
1618,114,20260916
1618,115,20260916
1623,115,20260916
1626,104,20260916
1626,105,20260916
1626,106,20260916
1626,107,20260916
1626,108,20260916
1626,109,20260916
1626,110,20260916
1626,111,20260916
1626,112,20260916
1626,113,20260916
1626,114,20260916
1626,115,20260916
1701,104,20260916
1701,105,20260916
1701,106,20260916
1701,107,20260916
1701,108,20260916
1701,109,20260916
1701,110,20260916
1701,111,20260916
1701,112,20260916
1701,113,20260916
1702,104,20260916
1702,105,20260916
1702,106,20260916
1702,107,20260916
1702,108,20260916
1702,109,20260916
1702,110,20260916
1702,111,20260916
1702,112,20260916
1702,113,20260916
1702,114,20260916
1702,115,20260916
1704,104,20260916
1704,105,20260916
1704,106,20260916
1704,107,20260916
1704,108,20260916
1707,104,20260916
1707,105,20260916
1707,106,20260916
1707,107,20260916
1707,108,20260916
1707,109,20260916
1707,110,20260916
1707,111,20260916
1707,112,20260916
1707,113,20260916
1707,115,20260916
1708,104,20260916
1708,105,20260916
1708,106,20260916
1708,107,20260916
1708,108,20260916
1708,109,20260916
1708,110,20260916
1708,111,20260916
1708,112,20260916
1708,113,20260916
1708,114,20260916
1708,115,20260916
1709,104,20260916
1709,105,20260916
1709,106,20260916
1709,107,20260916
1709,108,20260916
1709,109,20260916
1709,110,20260916
1709,111,20260916
1709,112,20260916
1709,113,20260916
1709,114,20260916
1709,115,20260916
1710,104,20260916
1710,105,20260916
1710,106,20260916
1710,107,20260916
1710,108,20260916
1710,109,20260916
1710,110,20260916
1710,111,20260916
1710,112,20260916
1710,113,20260916
1710,114,20260916
1710,115,20260916
1711,104,20260916
1711,105,20260916
1711,106,20260916
1711,107,20260916
1711,108,20260916
1711,109,20260916
1711,110,20260916
1711,111,20260916
1711,112,20260916
1711,113,20260916
1711,114,20260916
1711,115,20260916
1712,104,20260916
1712,105,20260916
1712,106,20260916
1712,107,20260916
1712,108,20260916
1712,109,20260916
1712,110,20260916
1712,111,20260916
1712,112,20260916
1712,113,20260916
1712,114,20260916
1712,115,20260916
1713,104,20260916
1713,105,20260916
1713,106,20260916
1713,107,20260916
1713,108,20260916
1713,109,20260916
1713,110,20260916
1713,111,20260916
1713,112,20260916
1713,113,20260916
1713,114,20260916
1713,115,20260916
1714,104,20260916
1714,105,20260916
1714,106,20260916
1714,107,20260916
1714,108,20260916
1714,109,20260916
1714,110,20260916
1714,111,20260916
1714,112,20260916
1714,113,20260916
1714,114,20260916
1714,115,20260916
1715,104,20260916
1715,105,20260916
1715,106,20260916
1717,104,20260916
1717,105,20260916
1717,106,20260916
1717,107,20260916
1717,108,20260916
1717,109,20260916
1717,110,20260916
1717,111,20260916
1717,112,20260916
1717,113,20260916
1717,114,20260916
1717,115,20260916
1718,104,20260916
1718,105,20260916
1718,106,20260916
1718,107,20260916
1718,108,20260916
1718,109,20260916
1718,110,20260916
1718,111,20260916
1718,112,20260916
1718,113,20260916
1718,114,20260916
1718,115,20260916
1720,104,20260916
1720,105,20260916
1720,106,20260916
1720,107,20260916
1720,108,20260916
1720,109,20260916
1720,110,20260916
1720,111,20260916
1720,112,20260916
1720,113,20260916
1720,114,20260916
1720,115,20260916
1721,104,20260916
1721,105,20260916
1721,106,20260916
1721,107,20260916
1721,108,20260916
1721,109,20260916
1721,110,20260916
1721,111,20260916
1721,112,20260916
1721,113,20260916
1721,114,20260916
1721,115,20260916
1722,104,20260916
1722,105,20260916
1722,106,20260916
1722,107,20260916
1722,108,20260916
1722,109,20260916
1722,110,20260916
1722,111,20260916
1722,112,20260916
1722,113,20260916
1722,114,20260916
1722,115,20260916
1723,104,20260916
1723,105,20260916
1723,106,20260916
1723,107,20260916
1723,108,20260916
1723,109,20260916
1723,110,20260916
1723,111,20260916
1723,112,20260916
1723,113,20260916
1723,114,20260916
1723,115,20260916
1724,104,20260916
1724,105,20260916
1724,106,20260916
1724,107,20260916
1724,108,20260916
1724,109,20260916
1724,110,20260916
1725,104,20260916
1725,105,20260916
1725,106,20260916
1725,107,20260916
1725,108,20260916
1725,109,20260916
1725,110,20260916
1725,111,20260916
1725,112,20260916
1725,113,20260916
1725,114,20260916
1725,115,20260916
1726,104,20260916
1726,105,20260916
1726,106,20260916
1726,107,20260916
1726,108,20260916
1726,109,20260916
1726,110,20260916
1726,111,20260916
1726,112,20260916
1726,113,20260916
1726,114,20260916
1726,115,20260916
1727,104,20260916
1727,105,20260916
1727,106,20260916
1727,107,20260916
1727,108,20260916
1727,109,20260916
1727,110,20260916
1727,111,20260916
1727,112,20260916
1727,113,20260916
1727,114,20260916
1727,115,20260916
1729,104,20260916
1729,105,20260916
1729,106,20260916
1730,104,20260916
1730,105,20260916
1730,106,20260916
1730,107,20260916
1730,108,20260916
1730,109,20260916
1730,110,20260916
1730,111,20260916
1730,112,20260916
1730,113,20260916
1730,114,20260916
1730,115,20260916
1731,104,20260916
1731,105,20260916
1731,106,20260916
1731,107,20260916
1731,108,20260916
1731,109,20260916
1731,110,20260916
1731,111,20260916
1731,112,20260916
1731,113,20260916
1731,114,20260916
1731,115,20260916
1732,104,20260916
1732,105,20260916
1732,106,20260916
1732,107,20260916
1732,108,20260916
1732,109,20260916
1732,110,20260916
1732,111,20260916
1732,112,20260916
1732,113,20260916
1732,114,20260916
1732,115,20260916
1733,104,20260916
1733,105,20260916
1733,106,20260916
1733,107,20260916
1733,108,20260916
1733,109,20260916
1733,110,20260916
1733,111,20260916
1733,112,20260916
1733,113,20260916
1733,114,20260916
1733,115,20260916
1734,104,20260916
1734,105,20260916
1734,106,20260916
1734,107,20260916
1734,108,20260916
1734,109,20260916
1734,110,20260916
1734,111,20260916
1734,112,20260916
1734,113,20260916
1734,114,20260916
1734,115,20260916
1735,104,20260916
1735,105,20260916
1735,106,20260916
1735,107,20260916
1735,108,20260916
1735,109,20260916
1735,110,20260916
1735,111,20260916
1735,112,20260916
1735,113,20260916
1735,114,20260916
1735,115,20260916
1736,104,20260916
1736,105,20260916
1736,106,20260916
1736,107,20260916
1736,108,20260916
1736,109,20260916
1736,110,20260916
1736,111,20260916
1736,112,20260916
1736,113,20260916
1736,114,20260916
1736,115,20260916
1737,104,20260916
1737,105,20260916
1737,106,20260916
1737,107,20260916
1737,108,20260916
1737,109,20260916
1737,110,20260916
1737,111,20260916
1737,112,20260916
1737,113,20260916
1737,114,20260916
1737,115,20260916
1752,111,20260916
1752,112,20260916
1752,113,20260916
1752,114,20260916
1752,115,20260916
1760,107,20260916
1760,108,20260916
1760,109,20260916
1760,110,20260916
1760,111,20260916
1760,112,20260916
1760,113,20260916
1760,114,20260916
1760,115,20260916
1762,104,20260916
1762,105,20260916
1762,106,20260916
1762,107,20260916
1762,108,20260916
1762,109,20260916
1762,110,20260916
1762,111,20260916
1762,112,20260916
1762,113,20260916
1762,114,20260916
1762,115,20260916
1773,104,20260916
1773,105,20260916
1773,106,20260916
1773,107,20260916
1773,108,20260916
1773,109,20260916
1773,110,20260916
1773,111,20260916
1773,112,20260916
1773,113,20260916
1773,114,20260916
1773,115,20260916
1776,105,20260916
1776,106,20260916
1776,107,20260916
1776,108,20260916
1776,109,20260916
1776,110,20260916
1776,111,20260916
1776,112,20260916
1776,113,20260916
1776,114,20260916
1776,115,20260916
1783,104,20260916
1783,105,20260916
1783,106,20260916
1783,107,20260916
1783,108,20260916
1783,109,20260916
1783,110,20260916
1783,111,20260916
1783,112,20260916
1783,113,20260916
1783,114,20260916
1783,115,20260916
1786,104,20260916
1786,105,20260916
1786,106,20260916
1786,107,20260916
1786,108,20260916
1786,109,20260916
1786,110,20260916
1786,111,20260916
1786,112,20260916
1786,113,20260916
1786,114,20260916
1786,115,20260916
1789,104,20260916
1789,105,20260916
1789,106,20260916
1789,107,20260916
1789,108,20260916
1789,109,20260916
1789,110,20260916
1789,111,20260916
1789,112,20260916
1789,113,20260916
1789,114,20260916
1789,115,20260916
1795,108,20260916
1795,109,20260916
1795,110,20260916
1795,111,20260916
1795,112,20260916
1795,113,20260916
1795,114,20260916
1795,115,20260916
1802,104,20260916
1802,105,20260916
1802,106,20260916
1802,107,20260916
1802,108,20260916
1802,109,20260916
1802,110,20260916
1802,111,20260916
1802,112,20260916
1802,113,20260916
1802,114,20260916
1802,115,20260916
1805,104,20260916
1805,105,20260916
1805,106,20260916
1805,107,20260916
1805,108,20260916
1805,109,20260916
1805,110,20260916
1805,111,20260916
1805,112,20260916
1805,113,20260916
1805,114,20260916
1806,112,20260916
1806,113,20260916
1806,114,20260916
1806,115,20260916
1808,104,20260916
1808,105,20260916
1808,106,20260916
1808,107,20260916
1808,108,20260916
1808,109,20260916
1808,110,20260916
1808,111,20260916
1808,112,20260916
1808,113,20260916
1808,114,20260916
1808,115,20260916
1809,104,20260916
1809,105,20260916
1809,106,20260916
1809,107,20260916
1809,108,20260916
1809,109,20260916
1809,110,20260916
1809,111,20260916
1809,112,20260916
1809,113,20260916
1809,114,20260916
1809,115,20260916
1810,104,20260916
1810,105,20260916
1810,106,20260916
1810,107,20260916
1810,108,20260916
1810,109,20260916
1810,110,20260916
1810,111,20260916
1810,112,20260916
1810,113,20260916
1810,114,20260916
1810,115,20260916
1817,104,20260916
1817,105,20260916
1817,106,20260916
1817,107,20260916
1817,108,20260916
1817,109,20260916
1817,110,20260916
1817,111,20260916
1817,112,20260916
1817,113,20260916
1817,114,20260916
1817,115,20260916
1902,104,20260916
1902,105,20260916
1902,106,20260916
1902,107,20260916
1902,108,20260916
1902,109,20260916
1903,104,20260916
1903,105,20260916
1903,106,20260916
1903,107,20260916
1903,108,20260916
1903,109,20260916
1903,110,20260916
1903,111,20260916
1903,112,20260916
1903,113,20260916
1903,114,20260916
1903,115,20260916
1904,104,20260916
1904,105,20260916
1904,106,20260916
1904,107,20260916
1904,108,20260916
1904,109,20260916
1904,110,20260916
1904,111,20260916
1904,112,20260916
1904,113,20260916
1904,114,20260916
1904,115,20260916
1905,104,20260916
1905,105,20260916
1905,106,20260916
1905,107,20260916
1905,108,20260916
1905,109,20260916
1905,110,20260916
1905,111,20260916
1905,112,20260916
1905,113,20260916
1905,114,20260916
1905,115,20260916
1906,104,20260916
1906,105,20260916
1906,106,20260916
1906,107,20260916
1906,108,20260916
1906,109,20260916
1906,110,20260916
1906,111,20260916
1906,112,20260916
1906,113,20260916
1906,114,20260916
1906,115,20260916
1907,104,20260916
1907,105,20260916
1907,106,20260916
1907,107,20260916
1907,108,20260916
1907,109,20260916
1907,110,20260916
1907,111,20260916
1907,112,20260916
1907,113,20260916
1907,114,20260916
1907,115,20260916
1909,104,20260916
1909,105,20260916
1909,106,20260916
1909,107,20260916
1909,108,20260916
1909,109,20260916
1909,110,20260916
1909,111,20260916
1909,112,20260916
1909,113,20260916
1909,114,20260916
1909,115,20260916
2002,104,20260916
2002,105,20260916
2002,106,20260916
2002,107,20260916
2002,108,20260916
2002,109,20260916
2002,110,20260916
2002,111,20260916
2002,112,20260916
2002,113,20260916
2002,114,20260916
2002,115,20260916
2006,104,20260916
2006,105,20260916
2006,106,20260916
2006,107,20260916
2006,108,20260916
2006,109,20260916
2006,110,20260916
2006,111,20260916
2006,112,20260916
2006,113,20260916
2006,114,20260916
2006,115,20260916
2007,104,20260916
2007,105,20260916
2007,106,20260916
2007,107,20260916
2007,108,20260916
2007,109,20260916
2007,110,20260916
2007,111,20260916
2007,112,20260916
2007,113,20260916
2007,114,20260916
2007,115,20260916
2008,104,20260916
2008,105,20260916
2008,106,20260916
2008,107,20260916
2008,108,20260916
2008,109,20260916
2008,110,20260916
2008,111,20260916
2008,112,20260916
2008,113,20260916
2008,114,20260916
2008,115,20260916
2009,104,20260916
2009,105,20260916
2009,106,20260916
2009,107,20260916
2009,108,20260916
2009,109,20260916
2009,110,20260916
2009,111,20260916
2009,112,20260916
2009,113,20260916
2009,114,20260916
2009,115,20260916
2010,104,20260916
2010,105,20260916
2010,106,20260916
2010,107,20260916
2010,108,20260916
2010,109,20260916
2010,110,20260916
2010,111,20260916
2010,112,20260916
2010,113,20260916
2010,114,20260916
2010,115,20260916
2012,104,20260916
2012,105,20260916
2012,106,20260916
2012,107,20260916
2012,108,20260916
2012,109,20260916
2012,110,20260916
2012,111,20260916
2012,112,20260916
2012,113,20260916
2012,114,20260916
2012,115,20260916
2013,104,20260916
2013,105,20260916
2013,106,20260916
2013,107,20260916
2013,108,20260916
2013,109,20260916
2013,110,20260916
2013,111,20260916
2013,112,20260916
2013,113,20260916
2013,114,20260916
2013,115,20260916
2014,104,20260916
2014,105,20260916
2014,106,20260916
2014,107,20260916
2014,108,20260916
2014,109,20260916
2014,110,20260916
2014,111,20260916
2014,112,20260916
2014,113,20260916
2014,114,20260916
2014,115,20260916
2015,104,20260916
2015,105,20260916
2015,106,20260916
2015,107,20260916
2015,108,20260916
2015,109,20260916
2015,110,20260916
2015,111,20260916
2015,112,20260916
2015,113,20260916
2015,114,20260916
2015,115,20260916
2017,104,20260916
2017,105,20260916
2017,106,20260916
2017,107,20260916
2017,108,20260916
2017,109,20260916
2017,110,20260916
2017,111,20260916
2017,112,20260916
2017,113,20260916
2017,114,20260916
2017,115,20260916
2020,104,20260916
2020,105,20260916
2020,106,20260916
2020,107,20260916
2020,108,20260916
2020,109,20260916
2020,110,20260916
2020,111,20260916
2020,112,20260916
2020,113,20260916
2020,114,20260916
2020,115,20260916
2022,104,20260916
2022,105,20260916
2022,106,20260916
2022,107,20260916
2022,108,20260916
2022,109,20260916
2022,110,20260916
2022,111,20260916
2022,112,20260916
2022,113,20260916
2022,114,20260916
2022,115,20260916
2023,104,20260916
2023,105,20260916
2023,106,20260916
2023,107,20260916
2023,108,20260916
2023,109,20260916
2023,110,20260916
2023,111,20260916
2023,112,20260916
2023,113,20260916
2023,114,20260916
2023,115,20260916
2024,104,20260916
2024,105,20260916
2024,106,20260916
2024,107,20260916
2024,108,20260916
2024,109,20260916
2024,110,20260916
2024,111,20260916
2024,112,20260916
2024,113,20260916
2024,114,20260916
2024,115,20260916
2025,104,20260916
2025,105,20260916
2025,106,20260916
2025,107,20260916
2025,108,20260916
2025,109,20260916
2025,110,20260916
2025,111,20260916
2025,112,20260916
2025,113,20260916
2025,114,20260916
2025,115,20260916
2027,104,20260916
2027,105,20260916
2027,106,20260916
2027,107,20260916
2027,108,20260916
2027,109,20260916
2027,110,20260916
2027,111,20260916
2027,112,20260916
2027,113,20260916
2027,114,20260916
2027,115,20260916
2028,104,20260916
2028,105,20260916
2028,106,20260916
2028,107,20260916
2028,108,20260916
2028,109,20260916
2028,110,20260916
2028,111,20260916
2028,112,20260916
2028,113,20260916
2028,114,20260916
2028,115,20260916
2029,104,20260916
2029,105,20260916
2029,106,20260916
2029,107,20260916
2029,108,20260916
2029,109,20260916
2029,110,20260916
2029,111,20260916
2029,112,20260916
2029,113,20260916
2029,114,20260916
2029,115,20260916
2030,104,20260916
2030,105,20260916
2030,106,20260916
2030,107,20260916
2030,108,20260916
2030,109,20260916
2030,110,20260916
2030,111,20260916
2030,112,20260916
2030,113,20260916
2030,114,20260916
2030,115,20260916
2031,104,20260916
2031,105,20260916
2031,106,20260916
2031,107,20260916
2031,108,20260916
2031,109,20260916
2031,110,20260916
2031,111,20260916
2031,112,20260916
2031,113,20260916
2031,114,20260916
2031,115,20260916
2032,104,20260916
2032,105,20260916
2032,106,20260916
2032,107,20260916
2032,108,20260916
2032,109,20260916
2032,110,20260916
2032,111,20260916
2032,112,20260916
2032,113,20260916
2032,114,20260916
2032,115,20260916
2033,104,20260916
2033,105,20260916
2033,106,20260916
2033,107,20260916
2033,108,20260916
2033,109,20260916
2033,110,20260916
2033,111,20260916
2033,112,20260916
2033,113,20260916
2033,114,20260916
2033,115,20260916
2034,104,20260916
2034,105,20260916
2034,106,20260916
2034,107,20260916
2034,108,20260916
2034,109,20260916
2034,110,20260916
2034,111,20260916
2034,112,20260916
2034,113,20260916
2034,114,20260916
2034,115,20260916
2038,104,20260916
2038,105,20260916
2038,106,20260916
2038,107,20260916
2038,108,20260916
2038,109,20260916
2038,110,20260916
2038,111,20260916
2038,112,20260916
2038,113,20260916
2038,114,20260916
2038,115,20260916
2049,104,20260916
2049,105,20260916
2049,106,20260916
2049,107,20260916
2049,108,20260916
2049,109,20260916
2049,110,20260916
2049,111,20260916
2049,112,20260916
2049,113,20260916
2049,114,20260916
2049,115,20260916
2059,104,20260916
2059,105,20260916
2059,106,20260916
2059,107,20260916
2059,108,20260916
2059,109,20260916
2059,110,20260916
2059,111,20260916
2059,112,20260916
2059,113,20260916
2059,114,20260916
2059,115,20260916
2062,104,20260916
2062,105,20260916
2062,106,20260916
2062,107,20260916
2062,108,20260916
2062,109,20260916
2062,110,20260916
2062,111,20260916
2062,112,20260916
2062,113,20260916
2062,114,20260916
2062,115,20260916
2069,105,20260916
2069,106,20260916
2069,107,20260916
2069,108,20260916
2069,109,20260916
2069,110,20260916
2069,111,20260916
2069,112,20260916
2069,113,20260916
2069,114,20260916
2069,115,20260916
2072,115,20260916
2101,104,20260916
2101,105,20260916
2101,106,20260916
2101,107,20260916
2101,108,20260916
2101,109,20260916
2101,110,20260916
2101,111,20260916
2101,112,20260916
2101,113,20260916
2101,114,20260916
2101,115,20260916
2102,104,20260916
2102,105,20260916
2102,106,20260916
2102,107,20260916
2102,108,20260916
2102,109,20260916
2102,110,20260916
2102,111,20260916
2102,112,20260916
2102,113,20260916
2102,114,20260916
2102,115,20260916
2103,104,20260916
2103,105,20260916
2103,106,20260916
2103,107,20260916
2103,108,20260916
2103,109,20260916
2103,110,20260916
2103,111,20260916
2103,112,20260916
2103,113,20260916
2103,114,20260916
2103,115,20260916
2104,104,20260916
2104,105,20260916
2104,106,20260916
2104,107,20260916
2104,108,20260916
2104,109,20260916
2104,110,20260916
2104,111,20260916
2104,112,20260916
2104,113,20260916
2104,114,20260916
2104,115,20260916
2105,104,20260916
2105,105,20260916
2105,106,20260916
2105,107,20260916
2105,108,20260916
2105,109,20260916
2105,110,20260916
2105,111,20260916
2105,112,20260916
2105,113,20260916
2105,114,20260916
2105,115,20260916
2106,104,20260916
2106,105,20260916
2106,106,20260916
2106,107,20260916
2106,108,20260916
2106,109,20260916
2106,110,20260916
2106,111,20260916
2106,112,20260916
2106,113,20260916
2106,114,20260916
2106,115,20260916
2107,104,20260916
2107,105,20260916
2107,106,20260916
2107,107,20260916
2107,108,20260916
2107,109,20260916
2107,110,20260916
2107,111,20260916
2107,112,20260916
2107,113,20260916
2107,114,20260916
2107,115,20260916
2108,104,20260916
2108,105,20260916
2108,106,20260916
2108,107,20260916
2108,108,20260916
2108,109,20260916
2108,110,20260916
2108,111,20260916
2108,112,20260916
2108,113,20260916
2108,114,20260916
2108,115,20260916
2109,104,20260916
2109,105,20260916
2109,106,20260916
2109,107,20260916
2109,108,20260916
2109,109,20260916
2109,110,20260916
2109,111,20260916
2109,112,20260916
2109,113,20260916
2109,114,20260916
2109,115,20260916
2114,104,20260916
2114,105,20260916
2114,106,20260916
2114,107,20260916
2114,108,20260916
2114,109,20260916
2114,110,20260916
2114,111,20260916
2114,112,20260916
2114,113,20260916
2114,114,20260916
2114,115,20260916
2115,104,20260916
2115,105,20260916
2115,106,20260916
2115,107,20260916
2115,108,20260916
2115,109,20260916
2115,110,20260916
2115,111,20260916
2115,112,20260916
2115,113,20260916
2115,114,20260916
2115,115,20260916
2201,104,20260916
2201,105,20260916
2201,106,20260916
2201,107,20260916
2201,108,20260916
2201,109,20260916
2201,110,20260916
2201,111,20260916
2201,112,20260916
2201,113,20260916
2201,114,20260916
2201,115,20260916
2204,104,20260916
2204,105,20260916
2204,106,20260916
2204,107,20260916
2204,108,20260916
2204,109,20260916
2204,110,20260916
2204,111,20260916
2204,112,20260916
2204,113,20260916
2204,114,20260916
2204,115,20260916
2206,104,20260916
2206,105,20260916
2206,106,20260916
2206,107,20260916
2206,108,20260916
2206,109,20260916
2206,110,20260916
2206,111,20260916
2206,112,20260916
2206,113,20260916
2206,114,20260916
2206,115,20260916
2207,104,20260916
2207,105,20260916
2207,106,20260916
2207,107,20260916
2207,108,20260916
2207,109,20260916
2207,110,20260916
2207,111,20260916
2207,112,20260916
2207,113,20260916
2207,114,20260916
2207,115,20260916
2208,104,20260916
2208,105,20260916
2208,106,20260916
2208,107,20260916
2208,108,20260916
2208,109,20260916
2208,110,20260916
2208,111,20260916
2208,112,20260916
2208,113,20260916
2208,114,20260916
2208,115,20260916
2211,110,20260916
2211,111,20260916
2211,112,20260916
2211,113,20260916
2211,114,20260916
2211,115,20260916
2227,104,20260916
2227,105,20260916
2227,106,20260916
2227,107,20260916
2227,108,20260916
2227,109,20260916
2227,110,20260916
2227,111,20260916
2227,112,20260916
2227,113,20260916
2227,114,20260916
2227,115,20260916
2228,104,20260916
2228,105,20260916
2228,106,20260916
2228,107,20260916
2228,108,20260916
2228,109,20260916
2228,110,20260916
2228,111,20260916
2228,112,20260916
2228,113,20260916
2228,114,20260916
2228,115,20260916
2231,104,20260916
2231,105,20260916
2231,106,20260916
2231,107,20260916
2231,108,20260916
2231,109,20260916
2231,110,20260916
2231,111,20260916
2231,112,20260916
2231,113,20260916
2231,114,20260916
2231,115,20260916
2233,108,20260916
2233,109,20260916
2233,110,20260916
2233,111,20260916
2233,112,20260916
2233,113,20260916
2233,114,20260916
2233,115,20260916
2236,104,20260916
2236,105,20260916
2236,106,20260916
2236,107,20260916
2236,108,20260916
2236,109,20260916
2236,110,20260916
2236,111,20260916
2236,112,20260916
2236,113,20260916
2236,114,20260916
2236,115,20260916
2237,115,20260916
2239,105,20260916
2239,106,20260916
2239,107,20260916
2239,108,20260916
2239,109,20260916
2239,110,20260916
2239,111,20260916
2239,112,20260916
2239,113,20260916
2239,114,20260916
2239,115,20260916
2241,109,20260916
2241,110,20260916
2241,111,20260916
2241,112,20260916
2241,113,20260916
2241,114,20260916
2241,115,20260916
2243,106,20260916
2243,107,20260916
2243,108,20260916
2243,109,20260916
2243,110,20260916
2243,111,20260916
2243,112,20260916
2243,113,20260916
2243,114,20260916
2243,115,20260916
2247,109,20260916
2247,110,20260916
2247,111,20260916
2247,112,20260916
2247,113,20260916
2247,114,20260916
2247,115,20260916
2248,114,20260916
2248,115,20260916
2250,110,20260916
2250,111,20260916
2250,112,20260916
2250,113,20260916
2250,114,20260916
2250,115,20260916
2254,112,20260916
2254,113,20260916
2254,114,20260916
2254,115,20260916
2258,112,20260916
2258,113,20260916
2258,114,20260916
2258,115,20260916
2301,104,20260916
2301,105,20260916
2301,106,20260916
2301,107,20260916
2301,108,20260916
2301,109,20260916
2301,110,20260916
2301,111,20260916
2301,112,20260916
2301,113,20260916
2301,114,20260916
2301,115,20260916
2302,104,20260916
2302,105,20260916
2302,106,20260916
2302,107,20260916
2302,108,20260916
2302,109,20260916
