stock_id,date,kind,factor,share_factor,ratio,lag,shares_before,shares_after
6625,2020-08-26,權息,0.94992608,0.95326746,0.996495,10,37533423,39373444
1240,2020-08-27,除權息,0.93786078,0.97087379,0.965997,0,33990000,35009700
1514,2020-08-27,權息,0.93052302,0.95238095,0.977049,17,207099023,217453974
2509,2020-08-27,權息,0.90061450,0.90909091,0.990676,15,204136846,224550530
3312,2020-08-27,權息,0.90699505,0.94339622,0.961415,9,118032122,125114050
4707,2020-08-27,除權息,0.93537118,0.94786730,0.986817,0,286567177,302328371
5525,2020-08-27,權息,0.90530396,0.92592593,0.977728,19,244991913,264591266
6234,2020-08-27,除權息,0.91160221,0.92506938,0.985442,0,92864383,100386398
6516,2020-08-27,除權息,0.90842105,0.90991543,0.998358,0,35113481,38589829
6538,2020-08-27,除權息,0.80564195,0.81300813,0.990940,0,30300000,37269000
8941,2020-08-27,除權,0.90906801,0.90909093,0.999975,0,27645907,30410497
4163,2020-08-28,除權,0.83333333,0.83333336,1.000000,0,40241787,48290143
3092,2020-08-31,除權息,0.87144536,0.92592593,0.941161,0,74562763,80527784
4943,2020-08-31,權息,0.86532551,0.87002117,0.994603,10,136787844,157223582
8908,2020-08-31,除權,0.90088652,0.90090090,0.999984,0,180250534,200078093
1516,2020-09-01,權息,0.96519912,0.96964933,0.995410,14,33350889,34394794
1599,2020-09-01,除權息,0.93658537,0.95238095,0.983415,0,73458823,77131764
2845,2020-09-01,權息,0.93256857,0.97323601,0.958214,19,3355819407,3448104441
5498,2020-09-01,除權息,0.97130435,0.97370984,0.997530,0,164823912,169274157
1786,2020-09-02,權息,0.93341536,0.95238095,0.980086,9,58100000,61005000
2106,2020-09-02,權息,0.94944069,0.96153550,0.987421,15,874430000,909410000
8403,2020-09-04,除權,0.95285171,0.95152756,1.001392,0,103425243,108693902
6221,2020-09-07,除權息,0.86743738,0.88888889,0.975867,0,45362153,51032422
4714,2020-09-09,除權,0.92026578,0.92013348,1.000144,0,107075652,116369695
6122,2020-09-09,除權息,0.93576642,0.97087380,0.963839,0,68729089,70790961
6414,2020-09-09,權息,0.89803595,0.89602941,1.002239,9,83574472,93272019
6469,2020-09-09,除權,0.85013453,0.84878702,1.001588,0,44330507,52228069
2816,2020-09-10,權,0.95238091,0.95238095,1.000000,23,212960000,223608000
8042,2020-09-10,除權,0.97082153,0.97087378,0.999946,0,122030868,125691795
2027,2020-09-11,權,0.94839231,0.75881324,1.249836,29,1258465853,1658465853
3483,2020-09-11,除權息,0.90859729,0.90757356,1.001128,0,63991918,70508795
2748,2020-09-15,權息,0.85066161,0.86956522,0.978261,23,65637000,75482550
6409,2020-09-16,權息,0.92927029,0.95236570,0.975749,17,83273492,87438567
6591,2020-09-16,權,0.98524378,0.90165474,1.092706,15,28192229,31267211
2065,2020-09-21,除權息,0.80304054,0.82886017,0.968849,0,34460290,41575517
1589,2020-09-22,權,0.99326796,0.95479920,1.040290,15,105617519,110617519
8423,2020-09-22,除權息,0.93005464,0.96153846,0.967257,0,22075000,22958000
2363,2020-09-23,權息,0.85458625,0.87811575,0.973205,12,554062477,630967473
1586,2020-09-24,除權息,0.95207373,0.95549906,0.996415,0,80151200,83884122
1808,2020-09-24,權息,0.81081081,0.83333333,0.972973,14,308330531,369996637
2542,2020-09-24,權息,0.88939229,0.90909091,0.978332,14,1166628752,1283291627
6547,2020-09-24,除權,0.97502439,0.88596569,1.100522,0,187026250,211098750
2897,2020-09-25,權,0.99553575,0.88291282,1.127558,17,2413006301,2733006301
3594,2020-09-25,除權息,0.97739464,0.97115501,1.006425,0,65916068,67873890
6667,2020-10-07,除權,0.97874150,0.88818186,1.101961,0,35330878,39778878
6023,2020-10-12,除權,0.97800370,0.86205769,1.134499,0,249976288,289976288
3171,2020-10-21,除權,0.97315175,0.88756215,1.096432,0,59203515,66703515
4502,2020-10-22,除權息,0.97658730,0.98064020,0.995867,0,49768163,50750686
6625,2020-10-23,權,0.97267854,0.87743308,1.108550,21,39373444,44873444
4121,2020-10-26,除權,0.99093484,0.92435395,1.072030,0,73316764,79316764
6629,2020-10-26,除權,0.98804841,0.94370954,1.046984,0,33530000,35530000
8011,2020-10-26,權,0.97973630,0.85463043,1.146386,14,117580375,137580375
5351,2020-10-27,除權,0.95725594,0.81322888,1.177105,0,217707347,267707347
4919,2020-10-28,權,0.97179964,0.75933276,1.279807,32,287554400,378693526
6111,2020-10-28,除權息,0.84544419,0.84739204,0.997701,0,49263530,58135465
4755,2020-10-29,權,0.97038200,0.90070105,1.077363,24,90706000,100706000
6177,2020-10-29,權,0.98941151,0.89654831,1.103579,15,340961379,380304525
2601,2020-10-30,權息,0.88028816,0.91863348,0.958258,16,630883150,686762634
2823,2020-10-30,權,0.94339623,0.94339623,1.000000,7,4463582304,4731397242
2812,2020-11-03,權,0.99613284,0.93978362,1.059960,33,3901694313,4151694313
4803,2020-11-03,除權息,0.65993209,0.66666666,0.989898,0,39379487,59069231
1593,2020-11-05,除權,0.98907015,0.94108716,1.050987,0,31948455,33948455
1909,2020-11-05,權,0.99554813,0.95304010,1.044603,36,1217685727,1277685727
2049,2020-11-05,權,0.99041966,0.96373157,1.027692,34,318866252,330866252
2630,2020-11-06,權,0.91575088,0.91575092,1.000000,21,120120000,131171040
6472,2020-11-09,除權,0.76925054,0.76923076,1.000026,0,41627249,54115424
6443,2020-11-11,權,0.95608625,0.85020079,1.124542,17,379016730,445796730
2867,2020-11-12,權,0.99251837,0.94804097,1.046915,18,2371971471,2501971471
2530,2020-11-19,權,0.92057236,0.51992546,1.770585,18,270752466,520752466
9946,2020-11-19,權息,0.87677176,0.93712512,0.935597,34,300820867,321003953
2236,2020-11-24,權息,0.96247521,0.96571357,0.996647,15,44190766,45759703
3321,2020-11-24,權,0.94950442,0.80787067,1.175317,19,126144825,156144825
6541,2020-11-25,權,0.97544065,0.84808311,1.150171,19,264210074,311537949
2636,2020-11-27,權,0.98477232,0.92135731,1.068828,34,117157402,127157402
3541,2020-11-27,除權,0.97722772,0.91195190,1.071578,0,51787142,56787142
6576,2020-11-27,除權,0.98135922,0.87168260,1.125822,0,101897627,116897627
2929,2020-12-01,權息,0.86189444,0.86722042,0.993859,12,94955292,109493838
5209,2020-12-01,除權,0.98861314,0.87053695,1.135636,0,23565000,27069500
2472,2020-12-03,權,0.98781326,0.88276344,1.119001,16,129219822,146381031
3325,2020-12-03,除權,0.98319039,0.88184498,1.114924,0,74634579,84634579
3680,2020-12-09,除權,0.98242735,0.90590119,1.084475,0,76066755,83968048
5546,2020-12-09,權,0.99261424,0.95876289,1.035307,13,76725000,80025000
2034,2020-12-10,權,0.98436625,0.93137065,1.056901,12,407130743,437130743
6111,2020-12-10,除權,0.92183099,0.92184403,0.999986,0,58135465,63064318
6431,2020-12-10,權,0.99676123,0.90484278,1.101585,21,45642835,50442835
1536,2020-12-14,權,0.98086222,0.91056017,1.077207,35,254517513,279517513
5536,2020-12-14,除權,0.99255814,0.94754029,1.047510,0,54186742,57186742
1235,2020-12-15,權息,0.92823160,0.94786730,0.979284,17,98955436,104397985
3666,2020-12-15,除權,0.97448360,0.82860268,1.176057,0,48559100,58603600
2718,2020-12-17,除權,0.87958333,0.58664021,1.499357,0,42576000,72576000
5011,2020-12-29,除權,0.94899497,0.64883493,1.462614,0,46739038,72035329
4739,2020-12-30,權,0.97105159,0.90294020,1.075433,18,93029269,103029269
1785,2021-01-05,除權,0.96792035,0.84204247,1.149491,0,498431243,591931243
4108,2021-01-05,權,0.96363778,0.82377053,1.169789,19,163616379,198618879
4726,2021-01-12,除權,1.00000000,0.83687170,1.194926,0,128253600,153253600
2836,2021-01-13,權息,0.94339623,0.95693780,0.985849,14,1080916486,1129557727
6224,2021-01-13,權,0.98114459,0.94451124,1.038786,15,80001838,84701838
1477,2021-01-25,權,0.97073759,0.90903700,1.067875,31,219856581,241856581
5468,2021-01-27,除權,0.92352941,0.71246716,1.296241,0,19822909,27822909
5215,2021-02-01,權,0.98272996,0.92228483,1.065538,30,59337500,64337500
3346,2021-02-02,權,0.99365067,0.82179910,1.209116,25,75784000,92217185
6706,2021-02-03,權,0.98758948,0.92472769,1.067979,15,66744935,72177935
2208,2021-02-26,權,0.83443011,0.51241962,1.628412,24,472991749,923055493
9105,2021-03-22,權息,0.92114857,0.99999881,0.921150,20,839284153,839285153
8932,2021-03-31,除權,1.00000000,0.81265612,1.230533,0,48800000,60050000
8933,2021-04-06,除權,0.96307692,0.82951371,1.161014,0,243278711,293278711
6589,2021-04-13,除權,0.93793750,0.85487344,1.097165,0,206375125,241410150
1475,2021-04-15,權,0.93462246,0.84852329,1.101469,17,56016749,66016749
3631,2021-04-16,除權,0.99718805,0.97677855,1.020895,0,79920909,81820909
8171,2021-04-20,除權,0.95522388,0.86376771,1.105881,0,50723230,58723230
8112,2021-04-22,權息,0.90566441,0.88331293,1.025304,15,378496473,428496473
2358,2021-04-23,權,0.92787744,0.75926078,1.222080,22,94616172,124616172
6026,2021-04-28,除權,0.95518868,0.87524253,1.091342,0,248785500,284247500
4763,2021-05-21,權,0.86956522,0.87197904,0.997232,14,51076700,58575605
5864,2021-06-09,除權息,0.91814159,0.94339622,0.973230,0,237490422,251739848
8033,2021-06-16,權,0.96944660,0.84920430,1.141594,13,112629775,132629775
4171,2021-06-17,除權,0.98456929,0.84756734,1.161641,0,40590000,47890000
8027,2021-06-23,除權,0.99705882,0.90027188,1.107509,0,90272618,100272618
3557,2021-06-25,權,0.98790668,0.90037411,1.097218,39,72300415,80300415
4976,2021-06-25,權,0.95967555,0.85591505,1.121228,17,118807000,138807000
3707,2021-06-28,除權,0.99529412,0.98124614,1.014316,0,313934073,319934073
6241,2021-06-29,除權,0.93512195,0.70341624,1.329401,0,23717288,33717288
8409,2021-06-30,除權,0.97472527,0.87500000,1.113972,0,28000000,32000000
8097,2021-07-01,除權,0.89534884,0.79314432,1.128860,0,30674306,38674306
2867,2021-07-05,權,0.99478394,0.95060737,1.046472,17,2501971471,2631971471
8454,2021-07-05,權息,0.76539421,0.76923077,0.995012,23,140058500,182076050
2641,2021-07-06,除權,0.96966967,0.80915615,1.198372,0,152635888,188635888
8109,2021-07-09,除權,0.98635744,0.93557482,1.054280,0,72609404,77609404
4961,2021-07-14,權,0.98703578,0.89279468,1.105557,17,166557912,186557912
1529,2021-07-15,權息,0.88564408,0.70581309,1.254786,35,95967982,135967982
6762,2021-07-15,除權息,0.93594010,0.96153843,0.973378,0,20744584,21574368
6213,2021-07-19,權息,0.94834954,0.86943711,1.090763,33,332957218,382957218
1341,2021-07-20,權息,0.92580790,0.98015873,0.944549,34,49400000,50400000
3709,2021-07-23,除權息,0.90066890,0.79118907,1.138374,0,79569450,100569450
3230,2021-07-27,除權,0.97600000,0.83101186,1.174472,0,59010900,71010900
2486,2021-07-28,權,0.97970564,0.90989310,1.076726,17,201958579,221958579
3597,2021-07-28,除權息,0.93726813,0.89781881,1.043939,0,35146150,39146150
1460,2021-07-29,權,0.92357745,0.56812378,1.625662,36,394643484,694643484
2888,2021-07-29,權息,0.95089286,0.92867533,1.023924,17,13020394063,14020394063
2348,2021-07-30,權息,0.84933845,0.90909091,0.934272,20,96783568,106461925
3147,2021-07-30,除權,0.97065574,0.87181492,1.113374,0,34006099,39006099
3257,2021-07-30,權息,0.87944664,0.90938982,0.967073,13,72738991,79986590
2467,2021-08-03,權息,0.93841951,0.98039216,0.957188,22,149205548,152189659
5538,2021-08-03,權息,0.93121670,0.83941924,1.109358,14,168000000,200138372
6248,2021-08-03,除權息,0.88787276,0.67105985,1.323090,0,30675184,45711547
6668,2021-08-03,權,0.96978423,0.87249022,1.111513,17,68330928,78317128
2062,2021-08-04,權,0.96244106,0.81509459,1.180772,15,163014152,199994152
6179,2021-08-04,除權,0.99074380,0.84117392,1.177811,0,74146731,88146731
6294,2021-08-04,除權息,0.89743590,0.95238093,0.942308,0,23402610,24572741
6716,2021-08-04,除權息,0.89535849,0.90909091,0.984894,0,22294000,24523400
5871,2021-08-05,權息,0.93220340,0.95238095,0.978814,10,1381328031,1450394432
1760,2021-08-06,權,0.98219375,0.89503028,1.097386,34,76739013,85739013
2520,2021-08-09,權息,0.85927769,0.90909091,0.945205,25,503791000,554170100
3162,2021-08-09,除權,0.90202361,0.69871637,1.290972,0,76531342,109531342
4754,2021-08-09,除權息,0.85168269,0.86206897,0.987952,0,21575389,25027451
5403,2021-08-09,除權息,0.87185792,0.90909091,0.959044,0,62630041,68893045
6026,2021-08-09,除權息,0.93949580,0.94728684,0.991775,0,284247500,300064867
2115,2021-08-10,權息,0.88192685,0.90909090,0.970120,5,90366375,99403013
6594,2021-08-10,除權息,0.84277778,0.70176189,1.200945,0,20476800,29179128
8462,2021-08-10,權息,0.92208161,0.95239941,0.968167,25,73720480,77405004
1615,2021-08-11,權,0.89285713,0.89285715,1.000000,16,123047962,137813717
5439,2021-08-11,除權息,0.95063830,0.92471155,1.028038,0,85975752,92975752
1264,2021-08-12,除權息,0.87700000,0.90912034,0.964669,0,33695970,37064367
1773,2021-08-13,權息,0.87967638,0.90000000,0.977418,19,180000000,200000000
1516,2021-08-16,權息,0.94624098,0.96386690,0.981713,13,34394794,35684174
5543,2021-08-16,除權,0.99727127,0.95967742,1.039173,0,35699996,37199996
6266,2021-08-16,除權息,0.92045977,0.96665056,0.952216,0,98946203,102359847
6146,2021-08-19,除權息,0.92818548,0.95238096,0.974595,0,92396553,97016380
6568,2021-08-19,除權息,0.81429752,0.83497121,0.975240,0,25676300,30751120
6690,2021-08-19,除權息,0.95073394,0.98039215,0.969749,0,16666392,16999720
1231,2021-08-20,權,0.90909090,0.90861910,1.000519,20,183325165,201762394
5474,2021-08-20,除權,0.83335714,0.83580716,0.997069,0,33729787,40355944
1210,2021-08-23,權息,0.92414724,0.97087379,0.951872,26,827339086,852159259
4119,2021-08-23,權息,0.82882395,0.83333333,0.994589,19,79485310,95382372
6182,2021-08-23,除權,0.99112903,0.94453672,1.049328,0,510898436,540898436
6499,2021-08-23,除權,0.90907859,0.90958045,0.999448,0,66553159,73169074
6578,2021-08-23,除權息,0.89946524,0.90960411,0.988854,0,30131411,33125852
3546,2021-08-24,除權息,0.90350493,0.95238095,0.948680,0,45883379,48177548
6177,2021-08-24,權,0.98039213,0.98039216,1.000000,14,380304525,387910616
6441,2021-08-24,除權,0.90917431,0.90909092,1.000092,0,38576776,42434453
6569,2021-08-24,除權息,0.87150376,0.90909092,0.958654,0,27510273,30261300
9941,2021-08-24,權息,0.84704755,0.86956522,0.974105,25,332301337,382146537
2065,2021-08-25,除權息,0.89397363,0.90968407,0.982730,0,45838559,50389537
2114,2021-08-26,權息,0.88023088,0.90909091,0.968254,18,70901552,77991707
2636,2021-08-26,權,0.98285029,0.87899082,1.118158,15,127235882,144752230
2855,2021-08-26,權息,0.90638329,0.96153846,0.942639,18,1399837829,1455831343
2892,2021-08-26,權息,0.95144004,0.99009901,0.960954,21,12835801078,12964159088
3312,2021-08-26,權,0.90909088,0.90909091,1.000000,14,125114050,137625455
3533,2021-08-26,權息,0.97124298,0.97641018,0.994708,16,103477900,105977900
3556,2021-08-26,除權息,0.93804930,0.97087379,0.966191,0,59468675,61252735
5324,2021-08-26,除權,0.99582899,0.60243678,1.653002,0,136379090,226379090
6464,2021-08-26,權息,0.93367279,0.95693780,0.975688,23,124698600,130310037
7402,2021-08-26,除權息,0.93664303,0.95353196,0.982288,0,23669379,24822848
7556,2021-08-26,除權息,0.95391667,0.97087379,0.982534,0,21386000,22027580
1708,2021-08-27,權息,0.89532439,0.91743119,0.975904,25,228441881,249001651
3339,2021-08-27,除權,0.95827338,0.85096826,1.126098,0,43281649,50861649
4549,2021-08-27,除權息,0.91015625,0.95291627,0.955127,0,42383685,44477869
5609,2021-08-27,除權,0.92589212,0.92592593,0.999963,0,126000000,136080000
6560,2021-08-27,除權息,0.84919431,0.87323889,0.972465,0,18075846,20699772
1514,2021-08-30,權息,0.92703240,0.95238096,0.973384,17,217453974,228326672
6469,2021-08-30,除權,0.77096367,0.77097826,0.999981,0,54001676,70043059
1240,2021-08-31,除權息,0.91905594,0.95238095,0.965009,0,35009700,36760185
2363,2021-08-31,權息,0.89928058,0.92592593,0.971223,12,630967473,681444870
2597,2021-08-31,權,0.72992701,0.72992701,1.000000,22,135000000,184950000
2801,2021-08-31,權息,0.96913218,0.99009901,0.978824,10,10384723606,10488570842
2812,2021-08-31,權息,0.93811279,0.95693780,0.980328,11,4151694313,4338520558
2884,2021-08-31,權息,0.92176600,0.94103155,0.979527,16,12567100000,13354600000
3206,2021-08-31,除權息,0.91502890,0.91513430,0.999885,0,53916621,58916621
2640,2021-09-01,除權,0.95235532,0.95238095,0.999973,0,56442815,59264956
2838,2021-09-01,權,0.94064522,0.93874462,1.002025,19,3093368806,3295218694
4764,2021-09-01,權息,0.92998315,0.93457944,0.995082,16,75420615,80700058
6209,2021-09-01,權,0.98581590,0.93683495,1.052283,19,163146931,174146931
1305,2021-09-02,權息,0.90887117,0.95238095,0.954315,20,553381423,581050494
1308,2021-09-02,權息,0.94859565,0.98039216,0.967568,19,582101882,593743919
1309,2021-09-02,權息,0.86864191,0.83333334,1.042370,20,344231038,413077244
1587,2021-09-02,權息,0.90251805,0.95238095,0.947644,14,65356618,68624449
3010,2021-09-02,權息,0.93208616,0.98039216,0.950728,26,231390138,236017941
3224,2021-09-02,除權,0.98685121,0.85297587,1.156951,0,58016045,68016045
3588,2021-09-02,權息,0.90543570,0.90915626,0.995908,17,48062200,52864620
4167,2021-09-02,除權息,0.94411765,0.94948923,0.994343,0,300764107,316764107
5386,2021-09-02,除權息,0.94638298,0.95238092,0.993702,0,23598722,24778659
5514,2021-09-02,除權,0.93465784,0.93457944,1.000084,0,194307630,207909164
8908,2021-09-02,除權,0.89288026,0.89285714,1.000026,0,200078093,224087464
3209,2021-09-03,權息,0.90133398,0.94339623,0.955414,21,189181306,200532184
6642,2021-09-03,除權,0.94486772,0.83957074,1.125418,0,31399662,37399662
2881,2021-09-06,權,0.90018412,0.90909091,0.990203,25,10233603995,11256964394
4306,2021-09-06,權,0.94396564,0.91710661,1.029287,19,577728783,629947248
4912,2021-09-06,權,0.86974258,0.86974258,1.000000,17,54376980,62520775
2027,2021-09-07,權,0.97804010,0.82573764,1.184444,31,1658465853,2008465853
2615,2021-09-07,權息,0.90478243,0.90909091,0.995261,20,2218297466,2440127212
2887,2021-09-07,權息,0.92910119,0.95654752,0.971307,9,10913617170,11409383170
3048,2021-09-07,權息,0.86265884,0.90909091,0.948925,14,222572540,244829794
5521,2021-09-07,權息,0.89727270,0.90909091,0.987000,26,447527413,492280155
6472,2021-09-07,除權息,0.79696370,0.79474656,1.002790,0,54370424,68412280
6541,2021-09-07,權,0.98868654,0.88530883,1.116770,16,312004701,352424701
2834,2021-09-08,權息,0.95726945,0.96711799,0.989817,20,7488583457,7743195295
2836,2021-09-08,權息,0.94650033,0.97087379,0.974895,12,1129557727,1163444458
5498,2021-09-08,除權息,0.94501511,0.89166854,1.059828,0,169339756,189913346
5880,2021-09-08,權,0.98039214,0.98039216,1.000000,14,13334223726,13600908200
6417,2021-09-08,除權,0.97036536,0.84245636,1.151829,0,35614000,42274000
4720,2021-09-09,權,0.95371478,0.95364190,1.000076,22,93378576,97917862
4130,2021-09-10,除權息,0.96386037,0.98077146,0.982757,0,107888638,110003851
4934,2021-09-10,權,0.98672045,0.88888889,1.110061,17,200000000,225000000
8423,2021-09-10,除權息,0.93191489,0.95238095,0.978511,0,22958000,24105900
4123,2021-09-13,除權息,0.89036313,0.90932491,0.979147,0,459253406,505048747
6641,2021-09-13,權,0.98630137,0.91891892,1.073328,14,34000000,37000000
8048,2021-09-14,除權息,0.92031250,0.97091550,0.947881,0,52886938,54471206
1626,2021-09-15,權息,0.93775979,0.96163712,0.975170,17,139960990,145544496
6516,2021-09-15,除權息,0.90809717,0.90984111,0.998083,0,38589829,42413811
6743,2021-09-15,權息,0.79850204,0.81333333,0.981765,12,122000000,150000000
2049,2021-09-16,權,0.97087378,0.97087379,1.000000,12,330866252,340792240
2880,2021-09-16,權息,0.96204280,0.97427903,0.987441,9,12854778810,13194144970
8403,2021-09-16,除權息,0.93625632,0.95238095,0.983069,0,108881779,114325868
8917,2021-09-16,除權息,0.89388889,0.90909091,0.983278,0,134423520,147865872
2845,2021-09-17,權息,0.95243901,0.98125797,0.970631,18,3448104441,3513963236
4987,2021-09-17,除權息,0.84142395,0.86956522,0.967638,0,25200000,28980000
2539,2021-09-22,權息,0.87244301,0.87647196,0.995403,19,559644633,638519723
3540,2021-09-22,除權息,0.85215827,0.91167635,0.934716,0,66613044,73066548
4205,2021-09-22,除權息,0.89727273,0.90909091,0.987000,0,80701842,88772026
8096,2021-09-22,除權息,0.96528302,0.98039215,0.984589,0,142416429,145264758
1590,2021-09-23,權,0.98570198,0.94512500,1.042933,17,189024998,199999998
3483,2021-09-23,除權息,0.91835106,0.91301645,1.005843,0,70686176,77420485
4114,2021-09-23,除權息,0.88156863,0.89679851,0.983017,0,280818289,313134204
4968,2021-09-23,權息,0.70698781,0.71428574,0.989783,19,63192078,88468906
5906,2021-09-23,權息,0.92070944,0.92592593,0.994366,20,30000000,32400000
8444,2021-09-23,除權,0.99573460,0.94430015,1.054468,0,84766845,89766845
9945,2021-09-23,權,0.71428571,0.71428571,1.000000,15,1504880998,2106833397
1229,2021-09-24,權,0.90909092,0.90909091,1.000000,13,1281498215,1409648036
1808,2021-09-24,權息,0.94024057,0.94339574,0.996656,15,369996637,392196637
2734,2021-09-24,除權,0.94460094,0.81212976,1.163116,0,30259760,37259760
2069,2021-09-27,權,0.99311828,0.93989909,1.056622,21,156386836,166386836
4576,2021-09-27,權,0.99009900,0.99009901,1.000000,23,118615691,119801848
2439,2021-09-28,權,0.99356712,0.97237539,1.021794,18,211197642,217197642
2466,2021-09-28,權,0.97095447,0.96818394,1.002862,15,156334226,161471617
4128,2021-09-28,除權,0.91057047,0.91210750,0.998315,0,425342650,466329515
5603,2021-09-28,除權息,0.94053208,0.97087378,0.968748,0,78324575,80674313
5904,2021-09-28,除權,0.97087755,0.97087380,1.000004,0,97685031,100615581
1586,2021-09-29,除權息,0.96075000,0.98091790,0.979440,0,84203909,85841954
6190,2021-09-29,除權,0.99090909,0.93848974,1.055855,0,140368537,149568537
9946,2021-09-29,權息,0.93527228,0.95238095,0.982036,19,311003953,326554150
6457,2021-09-30,除權,0.98242075,0.93721510,1.048234,0,29854792,31854792
8473,2021-09-30,權,0.93457941,0.93457944,1.000000,18,134812297,144249158
1786,2021-10-04,權息,0.90536703,0.92165899,0.982323,7,61005000,66190425
2915,2021-10-04,權,0.76923077,0.76923077,1.000000,32,564860594,734318772
2937,2021-10-04,除權息,0.87243736,0.89686099,0.972768,0,32860000,36638900
4175,2021-10-05,除權息,0.90534826,0.91036531,0.994489,0,32074322,35232364
2889,2021-10-06,權,0.96618352,0.96629639,0.999883,11,2896481695,2997508555
6186,2021-10-06,除權息,0.91256281,0.95238095,0.958191,0,130034408,136536129
4171,2021-10-07,除權息,0.93111111,0.97134892,0.958575,0,40590000,41787250
3576,2021-10-08,權,0.98626882,0.92628541,1.064757,16,1507900265,1627900265
6752,2021-10-08,除權,0.94339934,0.94339623,1.000003,0,26700000,28302000
8042,2021-10-08,除權,0.97088608,0.97087379,1.000013,0,125691795,129462549
2867,2021-10-12,權,0.98594126,0.98594135,1.000000,14,2631971471,2669501044
6603,2021-10-12,除權息,0.99226190,0.99511330,0.997135,0,148708517,149438780
1609,2021-10-13,權息,0.94711470,0.95200522,0.994863,27,595068022,625068022
6171,2021-10-18,除權息,0.84161290,0.86956521,0.967855,0,75351921,86654710
4739,2021-10-21,權,0.98927263,0.96262705,1.027680,17,103029269,107029269
6130,2021-10-22,除權,0.93805970,0.78666667,1.192449,0,29500000,37500000
6535,2021-10-22,除權,0.99476117,0.93254547,1.066716,0,152072825,163072825
2823,2021-10-25,權,0.96153847,0.96153846,1.000000,11,4731397242,4920653131
2540,2021-10-26,權息,0.89898989,0.90909091,0.988889,15,146600000,161260000
1718,2021-10-27,權息,0.95279718,0.96154540,0.990902,13,1621367217,1686209745
3594,2021-10-27,除權息,0.98627002,0.99056331,0.995666,0,73719476,74421771
4707,2021-10-27,除權息,0.91135531,0.92165899,0.988821,0,302328371,328026282
6111,2021-10-27,除權息,0.95860465,0.96153846,0.996949,0,63064318,65586891
3259,2021-10-29,除權,0.97815385,0.86610904,1.129366,0,64687642,74687642
3652,2021-10-29,除權,0.91507353,0.62715137,1.459095,0,47097500,75097500
4571,2021-11-02,權,0.98198919,0.90635301,1.083451,16,48392000,53392000
5516,2021-11-02,除權息,0.91410256,0.92592593,0.987231,0,38295000,41358600
1438,2021-11-04,權,0.93941885,0.71912384,1.306338,15,51205759,71205759
2812,2021-11-04,權,0.99687850,0.95593278,1.042833,35,4338520558,4538520558
5820,2021-11-05,除權息,0.95444015,0.98376354,0.970193,0,3772452281,3834714461
2442,2021-11-08,權息,0.97175475,0.98092588,0.990651,14,239969351,244635560
6461,2021-11-09,除權,0.99245283,0.87033868,1.140306,0,100686000,115686000
6221,2021-11-10,除權,0.71432624,0.71428571,1.000057,0,51032422,71445391
8476,2021-11-10,除權,0.96250000,0.85817682,1.121564,0,60510337,70510337
1268,2021-11-11,除權,0.97828571,0.88296902,1.107950,0,37723730,42723730
4542,2021-11-15,除權,0.99477612,0.87610499,1.135453,0,28285400,32285400
1777,2021-11-16,除權,0.96008403,0.75037163,1.279478,0,30059550,40059550
6616,2021-11-16,除權,0.95121951,0.82532751,1.152536,0,23625000,28625000
2748,2021-11-17,權,0.96499817,0.83422218,1.156764,19,75482550,90482550
4714,2021-11-18,除權息,0.96094276,0.96661708,0.994130,0,134808108,139463818
3605,2021-11-19,權,0.98257348,0.91071155,1.078907,20,122395884,134395884
1432,2021-11-23,權,0.97329609,0.83333333,1.167955,20,75000000,90000000
3520,2021-11-23,除權,0.95344262,0.70949984,1.343824,0,48846778,68846778
8927,2021-11-23,除權,0.94917582,0.83755538,1.133269,0,206237765,246237765
1314,2021-11-25,權,0.98161165,0.86789437,1.131027,18,3284850130,3784850130
2630,2021-11-30,權,0.96160005,0.89349126,1.076228,9,134292080,150300385
3029,2021-11-30,權,0.98316164,0.83127341,1.182718,16,126329212,151970712
6578,2021-12-01,除權,0.97659574,0.84221440,1.159557,0,33125852,39331852
6414,2021-12-02,權,0.99048279,0.95088988,1.041638,20,96812019,101812019
4562,2021-12-08,權,0.97194456,0.77154867,1.259732,13,67546000,87546000
5608,2021-12-10,權,0.94580953,0.84814759,1.115147,15,279267090,329267090
6649,2021-12-20,除權,0.96038462,0.78571429,1.222308,0,33000000,42000000
5014,2021-12-22,除權,0.98351893,0.89208617,1.102493,0,165333054,185333054
5287,2022-01-04,除權,0.84522686,0.84524149,0.999983,0,42937000,50798500
2406,2022-01-12,權,0.97927208,0.81476504,1.201907,26,285905689,350905689
6715,2022-01-25,權,0.98833252,0.94214876,1.049020,17,57000000,60500000
8367,2022-02-07,權,0.99301501,0.92477084,1.073796,15,81131938,87731938
2314,2022-02-10,權,0.99054577,0.95798819,1.033985,17,228028320,238028320
6569,2022-02-10,除權,0.98266055,0.90980509,1.080078,0,30261300,33261300
6751,2022-02-10,除權,0.96646586,0.65150000,1.483447,0,13030000,20000000
5484,2022-02-14,權,0.96706633,0.79940420,1.209734,30,53401000,66801000
4174,2022-02-18,除權,0.98712446,0.86915526,1.135729,0,199279374,229279374
2867,2022-02-23,權,0.98254755,0.86126799,1.140815,17,2669501044,3099501044
4580,2022-03-10,除權,0.99107527,0.90726143,1.092381,0,39132000,43132000
6186,2022-03-10,除權,0.99322034,0.91032504,1.091061,0,136536129,149986129
