stock_id,name,susp_date,susp_time,resume_date,resume_time,days
065039,宏達電凱基74購01,2017-09-21,8:00,2017-09-22,8:00,1
065040,宏達電凱基75購01,2017-09-21,8:00,2017-09-22,8:00,1
065068,宏達電日盛73購01,2017-09-21,8:00,2017-09-22,8:00,1
065076,宏達電元富73購01,2017-09-21,8:00,2017-09-22,8:00,1
065123,宏達電元大73購01,2017-09-21,8:00,2017-09-22,8:00,1
065203,宏達電群益73購02,2017-09-21,8:00,2017-09-22,8:00,1
065236,宏達電兆豐74購01,2017-09-21,8:00,2017-09-22,8:00,1
065572,宏達電永豐73購01,2017-09-21,8:00,2017-09-22,8:00,1
065605,宏達電群益73購03,2017-09-21,8:00,2017-09-22,8:00,1
065715,宏達電凱基73購02,2017-09-21,8:00,2017-09-22,8:00,1
065716,宏達電凱基73購03,2017-09-21,8:00,2017-09-22,8:00,1
065746,宏達電中信75購01,2017-09-21,8:00,2017-09-22,8:00,1
065868,宏達電日盛73購02,2017-09-21,8:00,2017-09-22,8:00,1
065939,宏達電元富73購03,2017-09-21,8:00,2017-09-22,8:00,1
066016,宏達電元大73購02,2017-09-21,8:00,2017-09-22,8:00,1
066038,宏達電富邦74購01,2017-09-21,8:00,2017-09-22,8:00,1
08259P,宏達電兆豐69售01,2017-09-21,8:00,,,
08285P,宏達電中信6A售03,2017-09-21,8:00,2017-09-22,8:00,1
08342P,宏達電統一6A售03,2017-09-21,8:00,2017-09-22,8:00,1
08373P,宏達電群益6A售01,2017-09-21,8:00,2017-09-22,8:00,1
08407P,宏達電日盛6C售01,2017-09-21,8:00,2017-09-22,8:00,1
08547P,宏達電群益6A售02,2017-09-21,8:00,2017-09-22,8:00,1
08575P,宏達電元富69售02,2017-09-21,8:00,,,
08588P,宏達電統一6A售04,2017-09-21,8:00,2017-09-22,8:00,1
08614P,宏達電國泰6A售03,2017-09-21,8:00,2017-09-22,8:00,1
08623P,宏達電永豐69售03,2017-09-21,8:00,2017-09-22,8:00,1
08625P,宏達電元大6A售02,2017-09-21,8:00,2017-09-22,8:00,1
08721P,宏達電元大6B售01,2017-09-21,8:00,2017-09-22,8:00,1
08745P,宏達電群益6A售04,2017-09-21,8:00,2017-09-22,8:00,1
08808P,宏達電國泰6B售01,2017-09-21,8:00,2017-09-22,8:00,1
08812P,宏達電日盛6A售02,2017-09-21,8:00,2017-09-22,8:00,1
08817P,宏達電兆豐6B售01,2017-09-21,8:00,2017-09-22,8:00,1
08833P,宏達電元大6A售03,2017-09-21,8:00,2017-09-22,8:00,1
08856P,宏達電群益6A售05,2017-09-21,8:00,2017-09-22,8:00,1
08949P,宏達電群益6A售06,2017-09-21,8:00,2017-09-22,8:00,1
08958P,宏達電國泰6B售03,2017-09-21,8:00,2017-09-22,8:00,1
08978P,宏達電凱基6A售02,2017-09-21,8:00,2017-09-22,8:00,1
08981P,宏達電元大6B售04,2017-09-21,8:00,2017-09-22,8:00,1
08996P,宏達電群益6A售08,2017-09-21,8:00,2017-09-22,8:00,1
2498,宏達電,2017-09-21,8:00,2017-09-22,8:00,1
066161,宏達電群益73購04,2017-09-22,8:00,2017-09-22,8:00,0
6128,上福,2017-09-30,8:00,2017-10-02,8:00,2
3514,昱晶,2017-10-16,8:00,2017-10-17,8:00,1
3561,昇陽光電,2017-10-16,8:00,2017-10-17,8:00,1
3576,新日光,2017-10-16,8:00,2017-10-17,8:00,1
03009X,元展09,2017-10-19,8:00,2017-10-20,8:00,1
03046P,中壽群益6A售03,2017-10-19,8:00,2017-10-20,8:00,1
03934P,中壽凱基6C售02,2017-10-19,8:00,2017-10-20,8:00,1
04242P,中壽元大71售01,2017-10-19,8:00,2017-10-20,8:00,1
04243P,中壽元大71售02,2017-10-19,8:00,2017-10-20,8:00,1
04276P,中壽元大71售04,2017-10-19,8:00,2017-10-20,8:00,1
04278P,中壽元富71售02,2017-10-19,8:00,2017-10-20,8:00,1
04886P,中壽群益73售01,2017-10-19,8:00,2017-10-20,8:00,1
05117P,中壽富邦76售02,2017-10-19,8:00,2017-10-20,8:00,1
055407,中壽第一71購01,2017-10-19,8:00,2017-10-20,8:00,1
058193,中壽元大6A購01,2017-10-19,8:00,2017-10-20,8:00,1
058921,中壽國票6B購01,2017-10-19,8:00,2017-10-20,8:00,1
059531,中壽元大6A購04,2017-10-19,8:00,2017-10-20,8:00,1
059594,中壽中信6C購01,2017-10-19,8:00,2017-10-20,8:00,1
059849,中壽兆豐6B購01,2017-10-19,8:00,2017-10-20,8:00,1
059892,中壽元大6C購01,2017-10-19,8:00,2017-10-20,8:00,1
060131,中壽富邦6C購01,2017-10-19,8:00,2017-10-20,8:00,1
060584,中壽合庫6B購01,2017-10-19,8:00,2017-10-20,8:00,1
060673,中壽群益6B購01,2017-10-19,8:00,2017-10-20,8:00,1
060759,中壽台新6C購01,2017-10-19,8:00,2017-10-20,8:00,1
061001,中壽兆豐6C購01,2017-10-19,8:00,2017-10-20,8:00,1
061637,中壽元大6C購02,2017-10-19,8:00,2017-10-20,8:00,1
061706,中壽元富6C購01,2017-10-19,8:00,2017-10-20,8:00,1
061983,中壽凱基6C購01,2017-10-19,8:00,2017-10-20,8:00,1
062846,中壽永豐71購01,2017-10-19,8:00,2017-10-20,8:00,1
062904,中壽玉山71購01,2017-10-19,8:00,2017-10-20,8:00,1
063125,中壽元大71購03,2017-10-19,8:00,2017-10-20,8:00,1
063147,中壽元富71購01,2017-10-19,8:00,2017-10-20,8:00,1
063241,中壽群益72購01,2017-10-19,8:00,2017-10-20,8:00,1
063822,中壽群益71購01,2017-10-19,8:00,2017-10-20,8:00,1
063961,中壽兆豐72購01,2017-10-19,8:00,2017-10-20,8:00,1
065359,中壽富邦73購01,2017-10-19,8:00,2017-10-20,8:00,1
065465,中壽日盛73購01,2017-10-19,8:00,2017-10-20,8:00,1
066039,中壽富邦76購01,2017-10-19,8:00,2017-10-20,8:00,1
066300,中壽台新74購01,2017-10-19,8:00,2017-10-20,8:00,1
2823,中壽,2017-10-19,8:00,2017-10-20,8:00,1
3046,建碁,2017-11-09,8:00,2017-11-10,8:00,1
8442,威宏-KY,2017-11-27,8:00,2017-11-28,8:00,1
911608,明輝-DR,2017-12-05,9:50,2017-12-06,8:00,1
3024,憶聲,2017-12-07,8:00,2017-12-08,8:00,1
1457,宜進,2017-12-21,8:00,2017-12-22,8:00,1
04298P,奇力新台新71售01,2018-01-03,8:00,2018-01-04,8:00,1
04344P,奇力新群益72售02,2018-01-03,8:00,2018-01-04,8:00,1
04382P,奇力新元大71售05,2018-01-03,8:00,2018-01-04,8:00,1
05512P,奇力新群益75售01,2018-01-03,8:00,2018-01-04,8:00,1
05551P,奇力新元大75售02,2018-01-03,8:00,2018-01-04,8:00,1
05603P,奇力新凱基75售02,2018-01-03,8:00,2018-01-04,8:00,1
05625P,奇力新群益76售01,2018-01-03,8:00,2018-01-04,8:00,1
05798P,奇力新元富75售01,2018-01-03,8:00,2018-01-04,8:00,1
05849P,奇力新凱基75售04,2018-01-03,8:00,2018-01-04,8:00,1
058545,奇力新元大71購02,2018-01-03,8:00,2018-01-04,8:00,1
05899P,奇力新凱基75售05,2018-01-03,8:00,2018-01-04,8:00,1
06027P,奇力新元大76售01,2018-01-03,8:00,2018-01-04,8:00,1
061580,奇力新元大72購01,2018-01-03,8:00,2018-01-04,8:00,1
061989,奇力新日盛72購01,2018-01-03,8:00,2018-01-04,8:00,1
062504,奇力新群益73購01,2018-01-03,8:00,2018-01-04,8:00,1
062599,奇力新群益72購01,2018-01-03,8:00,2018-01-04,8:00,1
062845,奇力新永豐71購02,2018-01-03,8:00,2018-01-04,8:00,1
062974,奇力新元大71購03,2018-01-03,8:00,2018-01-04,8:00,1
062975,奇力新元大72購02,2018-01-03,8:00,2018-01-04,8:00,1
063090,奇力新群益71購01,2018-01-03,8:00,2018-01-04,8:00,1
063176,奇力新元大71購04,2018-01-03,8:00,2018-01-04,8:00,1
063329,奇力新兆豐71購01,2018-01-03,8:00,2018-01-04,8:00,1
063367,奇力新永豐71購03,2018-01-03,8:00,2018-01-04,8:00,1
063731,奇力新中信73購01,2018-01-03,8:00,2018-01-04,8:00,1
064232,奇力新國泰72購01,2018-01-03,8:00,2018-01-04,8:00,1
064298,奇力新凱基72購01,2018-01-03,8:00,2018-01-04,8:00,1
064538,奇力新元大72購03,2018-01-03,8:00,2018-01-04,8:00,1
064617,奇力新富邦76購01,2018-01-03,8:00,2018-01-04,8:00,1
064660,奇力新永豐72購01,2018-01-03,8:00,2018-01-04,8:00,1
064670,奇力新統一74購01,2018-01-03,8:00,2018-01-04,8:00,1
064715,奇力新日盛73購01,2018-01-03,8:00,2018-01-04,8:00,1
064934,奇力新兆豐73購01,2018-01-03,8:00,2018-01-04,8:00,1
065107,奇力新富邦73購01,2018-01-03,8:00,2018-01-04,8:00,1
065185,奇力新永豐73購01,2018-01-03,8:00,2018-01-04,8:00,1
065211,奇力新日盛74購01,2018-01-03,8:00,2018-01-04,8:00,1
065271,奇力新元富73購01,2018-01-03,8:00,2018-01-04,8:00,1
065603,奇力新群益73購02,2018-01-03,8:00,2018-01-04,8:00,1
065668,奇力新元大74購01,2018-01-03,8:00,2018-01-04,8:00,1
066029,奇力新永豐73購02,2018-01-03,8:00,2018-01-04,8:00,1
066043,奇力新兆豐73購02,2018-01-03,8:00,2018-01-04,8:00,1
066282,奇力新凱基73購01,2018-01-03,8:00,2018-01-04,8:00,1
066557,奇力新台新74購01,2018-01-03,8:00,2018-01-04,8:00,1
066584,奇力新國票74購01,2018-01-03,8:00,2018-01-04,8:00,1
066658,奇力新凱基75購01,2018-01-03,8:00,2018-01-04,8:00,1
067109,奇力新元大74購02,2018-01-03,8:00,2018-01-04,8:00,1
067417,奇力新國泰74購01,2018-01-03,8:00,2018-01-04,8:00,1
067741,奇力新兆豐74購01,2018-01-03,8:00,2018-01-04,8:00,1
067762,奇力新日盛74購02,2018-01-03,8:00,2018-01-04,8:00,1
067840,奇力新永豐74購01,2018-01-03,8:00,2018-01-04,8:00,1
067899,奇力新富邦76購02,2018-01-03,8:00,2018-01-04,8:00,1
068005,奇力新合庫74購01,2018-01-03,8:00,2018-01-04,8:00,1
068038,奇力新群益74購01,2018-01-03,8:00,2018-01-04,8:00,1
068058,奇力新永豐74購02,2018-01-03,8:00,2018-01-04,8:00,1
068063,奇力新凱基74購01,2018-01-03,8:00,2018-01-04,8:00,1
068082,奇力新元富74購01,2018-01-03,8:00,2018-01-04,8:00,1
068124,奇力新群益74購02,2018-01-03,8:00,2018-01-04,8:00,1
068133,奇力新元大75購01,2018-01-03,8:00,2018-01-04,8:00,1
068593,奇力新兆豐75購01,2018-01-03,8:00,2018-01-04,8:00,1
068763,奇力新群益75購02,2018-01-03,8:00,2018-01-04,8:00,1
068825,奇力新元大75購03,2018-01-03,8:00,2018-01-04,8:00,1
068889,奇力新國票75購01,2018-01-03,8:00,2018-01-04,8:00,1
068974,奇力新台新78購01,2018-01-03,8:00,2018-01-04,8:00,1
069106,奇力新凱基75購03,2018-01-03,8:00,2018-01-04,8:00,1
069120,奇力新永豐75購01,2018-01-03,8:00,2018-01-04,8:00,1
069223,奇力新國泰75購01,2018-01-03,8:00,2018-01-04,8:00,1
069309,奇力新日盛75購01,2018-01-03,8:00,2018-01-04,8:00,1
069361,奇力新統一78購01,2018-01-03,8:00,2018-01-04,8:00,1
069483,奇力新元大75購04,2018-01-03,8:00,2018-01-04,8:00,1
069937,奇力新永豐76購01,2018-01-03,8:00,2018-01-04,8:00,1
070199,奇力新群益76購02,2018-01-03,8:00,2018-01-04,8:00,1
070426,奇力新群益76購03,2018-01-03,8:00,2018-01-04,8:00,1
070526,奇力新富邦79購01,2018-01-03,8:00,2018-01-04,8:00,1
070672,奇力新元大77購01,2018-01-03,8:00,2018-01-04,8:00,1
070709,奇力新永豐76購02,2018-01-03,8:00,2018-01-04,8:00,1
070791,奇力新兆豐77購01,2018-01-03,8:00,2018-01-04,8:00,1
071076,奇力新元大77購02,2018-01-03,8:00,2018-01-04,8:00,1
071122,奇力新群益77購01,2018-01-03,8:00,2018-01-04,8:00,1
08723P,奇力新元大71售01,2018-01-03,8:00,2018-01-04,8:00,1
2456,奇力新,2018-01-03,8:00,2018-01-04,8:00,1
3018,同開,2018-01-10,8:00,2018-01-11,8:00,1
4414,如興,2018-02-26,8:00,2018-02-27,8:00,1
1441,大東,2018-03-01,8:00,2018-03-02,8:00,1
4984,科納-KY,2018-03-26,8:00,2018-03-27,8:00,1
05019P,樺漢兆豐74售01,2018-03-30,8:00,2018-03-31,8:00,1
05442P,樺漢元富74售01,2018-03-30,8:00,2018-03-31,8:00,1
05545P,樺漢元大74售02,2018-03-30,8:00,2018-03-31,8:00,1
05841P,樺漢凱基75售03,2018-03-30,8:00,2018-03-31,8:00,1
06098P,樺漢元大76售03,2018-03-30,8:00,2018-03-31,8:00,1
063936,樺漢統一74購01,2018-03-30,8:00,,,
064149,樺漢統一74購02,2018-03-30,8:00,2018-03-31,8:00,1
06443P,樺漢群益77售03,2018-03-30,8:00,2018-03-31,8:00,1
065172,樺漢凱基76購01,2018-03-30,8:00,2018-03-31,8:00,1
065685,樺漢群益74購01,2018-03-30,8:00,2018-03-31,8:00,1
067222,樺漢富邦74購01,2018-03-30,8:00,2018-03-31,8:00,1
067250,樺漢富邦74購02,2018-03-30,8:00,2018-03-31,8:00,1
067375,樺漢台新75購01,2018-03-30,8:00,2018-03-31,8:00,1
067579,樺漢元大74購01,2018-03-30,8:00,2018-03-31,8:00,1
067645,樺漢元大75購01,2018-03-30,8:00,2018-03-31,8:00,1
067716,樺漢永豐74購01,2018-03-30,8:00,2018-03-31,8:00,1
068437,樺漢元富75購01,2018-03-30,8:00,2018-03-31,8:00,1
068708,樺漢元大75購02,2018-03-30,8:00,2018-03-31,8:00,1
069123,樺漢永豐75購01,2018-03-30,8:00,2018-03-31,8:00,1
069144,樺漢元富75購02,2018-03-30,8:00,2018-03-31,8:00,1
069196,樺漢凱基75購01,2018-03-30,8:00,2018-03-31,8:00,1
069270,樺漢凱基75購02,2018-03-30,8:00,2018-03-31,8:00,1
069271,樺漢凱基75購04,2018-03-30,8:00,2018-03-31,8:00,1
069402,樺漢元大76購01,2018-03-30,8:00,2018-03-31,8:00,1
069428,樺漢兆豐75購01,2018-03-30,8:00,2018-03-31,8:00,1
069450,樺漢日盛75購01,2018-03-30,8:00,2018-03-31,8:00,1
069543,樺漢永豐75購02,2018-03-30,8:00,2018-03-31,8:00,1
069545,樺漢台新77購01,2018-03-30,8:00,2018-03-31,8:00,1
06957P,樺漢元大79售01,2018-03-30,8:00,2018-03-31,8:00,1
069845,樺漢元大77購01,2018-03-30,8:00,2018-03-31,8:00,1
069859,樺漢國票76購01,2018-03-30,8:00,2018-03-31,8:00,1
069882,樺漢國泰76購01,2018-03-30,8:00,2018-03-31,8:00,1
069902,樺漢群益76購01,2018-03-30,8:00,2018-03-31,8:00,1
069971,樺漢元大76購02,2018-03-30,8:00,2018-03-31,8:00,1
069977,樺漢群益76購02,2018-03-30,8:00,2018-03-31,8:00,1
070087,樺漢兆豐76購01,2018-03-30,8:00,2018-03-31,8:00,1
07055P,樺漢元大79售03,2018-03-30,8:00,2018-03-31,8:00,1
071040,樺漢群益77購01,2018-03-30,8:00,2018-03-31,8:00,1
071091,樺漢統一78購01,2018-03-30,8:00,2018-03-31,8:00,1
071246,樺漢兆豐78購01,2018-03-30,8:00,2018-03-31,8:00,1
071762,樺漢元富77購01,2018-03-30,8:00,2018-03-31,8:00,1
071811,樺漢統一77購01,2018-03-30,8:00,2018-03-31,8:00,1
072214,樺漢群益77購02,2018-03-30,8:00,2018-03-31,8:00,1
072253,樺漢元大77購02,2018-03-30,8:00,2018-03-31,8:00,1
072405,樺漢統一77購02,2018-03-30,8:00,2018-03-31,8:00,1
072462,樺漢麥證77購01,2018-03-30,8:00,2018-03-31,8:00,1
072554,樺漢元富77購02,2018-03-30,8:00,2018-03-31,8:00,1
073134,樺漢兆豐77購01,2018-03-30,8:00,2018-03-31,8:00,1
073327,樺漢麥證78購01,2018-03-30,8:00,2018-03-31,8:00,1
073361,樺漢群益78購01,2018-03-30,8:00,2018-03-31,8:00,1
073418,樺漢麥證7A購01,2018-03-30,8:00,2018-03-31,8:00,1
073511,樺漢永豐78購01,2018-03-30,8:00,2018-03-31,8:00,1
074013,樺漢群益78購02,2018-03-30,8:00,2018-03-31,8:00,1
074269,樺漢麥證7A購02,2018-03-30,8:00,2018-03-31,8:00,1
074369,樺漢群益78購03,2018-03-30,8:00,2018-03-31,8:00,1
074376,樺漢永豐78購02,2018-03-30,8:00,2018-03-31,8:00,1
074501,樺漢凱基78購01,2018-03-30,8:00,2018-03-31,8:00,1
074529,樺漢元大78購01,2018-03-30,8:00,2018-03-31,8:00,1
074530,樺漢元大7A購01,2018-03-30,8:00,2018-03-31,8:00,1
074538,樺漢統一7A購01,2018-03-30,8:00,2018-03-31,8:00,1
074605,樺漢中信7A購01,2018-03-30,8:00,2018-03-31,8:00,1
074708,樺漢凱基79購01,2018-03-30,8:00,2018-03-31,8:00,1
074735,樺漢富邦7A購01,2018-03-30,8:00,2018-03-31,8:00,1
075238,樺漢富邦7A購02,2018-03-30,8:00,2018-03-31,8:00,1
075283,樺漢群益79購01,2018-03-30,8:00,2018-03-31,8:00,1
075421,樺漢元大79購02,2018-03-30,8:00,2018-03-31,8:00,1
075606,樺漢富邦79購01,2018-03-30,8:00,2018-03-31,8:00,1
075618,樺漢兆豐79購01,2018-03-30,8:00,2018-03-31,8:00,1
076160,樺漢元大79購04,2018-03-30,8:00,2018-03-31,8:00,1
076390,樺漢麥證7B購01,2018-03-30,8:00,2018-03-31,8:00,1
6414,樺漢,2018-03-30,8:00,2018-03-31,8:00,1
03075X,元展70,2018-04-24,8:00,2018-04-25,8:00,1
063973,新光金永昌78購01,2018-04-24,8:00,2018-04-25,8:00,1
065337,新光金台新75購01,2018-04-24,8:00,2018-04-25,8:00,1
065361,新光金富邦79購01,2018-04-24,8:00,2018-04-25,8:00,1
065469,新光金凱基76購01,2018-04-24,8:00,2018-04-25,8:00,1
065470,新光金凱基76購02,2018-04-24,8:00,2018-04-25,8:00,1
065800,新光金中信75購01,2018-04-24,8:00,2018-04-25,8:00,1
066367,新光金兆豐79購01,2018-04-24,8:00,2018-04-25,8:00,1
067207,新光金元大77購01,2018-04-24,8:00,2018-04-25,8:00,1
068175,新光金元大77購02,2018-04-24,8:00,2018-04-25,8:00,1
06859P,新光金元大78售02,2018-04-24,8:00,2018-04-25,8:00,1
06904P,新光金凱基79售01,2018-04-24,8:00,2018-04-25,8:00,1
069224,新光金國泰75購01,2018-04-24,8:00,2018-04-25,8:00,1
069240,新光金國票75購01,2018-04-24,8:00,2018-04-25,8:00,1
069251,新光金台新78購01,2018-04-24,8:00,2018-04-25,8:00,1
069262,新光金凱基75購01,2018-04-24,8:00,2018-04-25,8:00,1
069263,新光金凱基75購02,2018-04-24,8:00,2018-04-25,8:00,1
069316,新光金元大75購01,2018-04-24,8:00,2018-04-25,8:00,1
069330,新光金中信75購02,2018-04-24,8:00,2018-04-25,8:00,1
069533,新光金永昌77購01,2018-04-24,8:00,2018-04-25,8:00,1
06969P,新光金中信7B售02,2018-04-24,8:00,2018-04-25,8:00,1
069890,新光金富邦76購01,2018-04-24,8:00,2018-04-25,8:00,1
07004P,新光金凱基79售03,2018-04-24,8:00,2018-04-25,8:00,1
070118,新光金兆豐7C購01,2018-04-24,8:00,2018-04-25,8:00,1
070935,新光金康和76購01,2018-04-24,8:00,2018-04-25,8:00,1
071948,新光金凱基77購01,2018-04-24,8:00,2018-04-25,8:00,1
072042,新光金日盛77購01,2018-04-24,8:00,2018-04-25,8:00,1
072082,新光金玉山79購01,2018-04-24,8:00,2018-04-25,8:00,1
072644,新光金麥證77購01,2018-04-24,8:00,2018-04-25,8:00,1
072783,新光金元大77購03,2018-04-24,8:00,2018-04-25,8:00,1
073125,新光金兆豐81購01,2018-04-24,8:00,2018-04-25,8:00,1
073947,新光金麥證79購01,2018-04-24,8:00,2018-04-25,8:00,1
074047,新光金國票78購01,2018-04-24,8:00,2018-04-25,8:00,1
074195,新光金元大7A購01,2018-04-24,8:00,2018-04-25,8:00,1
074249,新光金群益78購01,2018-04-24,8:00,2018-04-25,8:00,1
074347,新光金康和78購01,2018-04-24,8:00,2018-04-25,8:00,1
074445,新光金群益78購02,2018-04-24,8:00,2018-04-25,8:00,1
074493,新光金凱基78購01,2018-04-24,8:00,2018-04-25,8:00,1
074504,新光金台新7A購01,2018-04-24,8:00,2018-04-25,8:00,1
074519,新光金元大78購01,2018-04-24,8:00,2018-04-25,8:00,1
074534,新光金統一78購01,2018-04-24,8:00,2018-04-25,8:00,1
074554,新光金富邦78購01,2018-04-24,8:00,2018-04-25,8:00,1
074675,新光金中信79購01,2018-04-24,8:00,2018-04-25,8:00,1
074680,新光金永豐79購01,2018-04-24,8:00,2018-04-25,8:00,1
074710,新光金日盛79購01,2018-04-24,8:00,2018-04-25,8:00,1
074743,新光金元大79購01,2018-04-24,8:00,2018-04-25,8:00,1
074761,新光金統一79購01,2018-04-24,8:00,2018-04-25,8:00,1
074858,新光金國票79購01,2018-04-24,8:00,2018-04-25,8:00,1
074882,新光金凱基79購02,2018-04-24,8:00,2018-04-25,8:00,1
074948,新光金麥證7A購01,2018-04-24,8:00,2018-04-25,8:00,1
075036,新光金元大79購02,2018-04-24,8:00,2018-04-25,8:00,1
075053,新光金永昌79購01,2018-04-24,8:00,2018-04-25,8:00,1
075198,新光金元大79購03,2018-04-24,8:00,2018-04-25,8:00,1
075236,新光金富邦79購02,2018-04-24,8:00,2018-04-25,8:00,1
075351,新光金中信7B購01,2018-04-24,8:00,2018-04-25,8:00,1
075410,新光金元大79購04,2018-04-24,8:00,2018-04-25,8:00,1
075491,新光金群益79購01,2018-04-24,8:00,2018-04-25,8:00,1
075623,新光金統一79購02,2018-04-24,8:00,2018-04-25,8:00,1
075942,新光金元大79購05,2018-04-24,8:00,2018-04-25,8:00,1
076221,新光金台新7A購02,2018-04-24,8:00,2018-04-25,8:00,1
076377,新光金凱基7A購01,2018-04-24,8:00,2018-04-25,8:00,1
076392,新光金康和7A購01,2018-04-24,8:00,2018-04-25,8:00,1
076552,新光金富邦7C購01,2018-04-24,8:00,2018-04-25,8:00,1
076657,新光金兆豐7A購01,2018-04-24,8:00,2018-04-25,8:00,1
077665,新光金麥證7B購01,2018-04-24,8:00,2018-04-25,8:00,1
2856,元富證,2018-04-24,8:00,2018-04-25,8:00,1
2888,新光金,2018-04-24,8:00,2018-04-25,8:00,1
05778P,國巨元大75售03,2018-04-27,8:00,2018-04-30,8:00,3
06539P,國巨凱基77售02,2018-04-27,8:00,2018-04-30,8:00,3
06558P,國巨元大77售05,2018-04-27,8:00,2018-04-30,8:00,3
06563P,國巨日盛77售02,2018-04-27,8:00,2018-04-30,8:00,3
06667P,國巨凱基78售01,2018-04-27,8:00,2018-04-30,8:00,3
06676P,國巨永豐78售01,2018-04-27,8:00,2018-04-30,8:00,3
06706P,國巨元大78售02,2018-04-27,8:00,2018-04-30,8:00,3
06708P,國巨群益79售01,2018-04-27,8:00,2018-04-30,8:00,3
06714P,國巨元富78售03,2018-04-27,8:00,2018-04-30,8:00,3
067885,國巨國泰76購01,2018-04-27,8:00,2018-04-30,8:00,3
06810P,國巨元大78售05,2018-04-27,8:00,2018-04-30,8:00,3
068169,國巨元大75購01,2018-04-27,8:00,,,
068322,國巨凱基75購01,2018-04-27,8:00,2018-04-30,8:00,3
068352,國巨兆豐75購01,2018-04-27,8:00,2018-04-30,8:00,3
068490,國巨國票75購01,2018-04-27,8:00,2018-04-30,8:00,3
06851P,國巨中信78售03,2018-04-27,8:00,2018-04-30,8:00,3
068563,國巨元富75購01,2018-04-27,8:00,2018-04-30,8:00,3
068564,國巨元富75購02,2018-04-27,8:00,2018-04-30,8:00,3
068698,國巨元大75購02,2018-04-27,8:00,2018-04-30,8:00,3
068905,國巨日盛75購01,2018-04-27,8:00,2018-04-30,8:00,3
068957,國巨國泰76購02,2018-04-27,8:00,2018-04-30,8:00,3
069030,國巨中信76購01,2018-04-27,8:00,2018-04-30,8:00,3
069036,國巨永豐75購01,2018-04-27,8:00,2018-04-30,8:00,3
069131,國巨元大75購04,2018-04-27,8:00,2018-04-30,8:00,3
069132,國巨元大75購05,2018-04-27,8:00,2018-04-30,8:00,3
069146,國巨國泰77購01,2018-04-27,8:00,2018-04-30,8:00,3
069184,國巨凱基75購02,2018-04-27,8:00,2018-04-30,8:00,3
069283,國巨玉山78購01,2018-04-27,8:00,2018-04-30,8:00,3
069294,國巨元富77購01,2018-04-27,8:00,2018-04-30,8:00,3
069339,國巨永豐75購02,2018-04-27,8:00,2018-04-30,8:00,3
06952P,國巨日盛79售02,2018-04-27,8:00,2018-04-30,8:00,3
06970P,國巨凱基79售01,2018-04-27,8:00,2018-04-30,8:00,3
07008P,國巨康和79售01,2018-04-27,8:00,2018-04-30,8:00,3
07097P,國巨富邦79售04,2018-04-27,8:00,2018-04-30,8:00,3
07101P,國巨群益79售05,2018-04-27,8:00,2018-04-30,8:00,3
07102P,國巨群益79售06,2018-04-27,8:00,2018-04-30,8:00,3
07118P,國巨元富79售03,2018-04-27,8:00,2018-04-30,8:00,3
07127P,國巨日盛79售03,2018-04-27,8:00,2018-04-30,8:00,3
07128P,國巨元大79售06,2018-04-27,8:00,2018-04-30,8:00,3
07136P,國巨凱基79售03,2018-04-27,8:00,2018-04-30,8:00,3
07137P,國巨元大79售08,2018-04-27,8:00,2018-04-30,8:00,3
07139P,國巨統一79售03,2018-04-27,8:00,2018-04-30,8:00,3
07149P,國巨永豐79售07,2018-04-27,8:00,2018-04-30,8:00,3
07153P,國巨統一79售04,2018-04-27,8:00,2018-04-30,8:00,3
07166P,國巨麥證79售02,2018-04-27,8:00,2018-04-30,8:00,3
07167P,國巨麥證7A售03,2018-04-27,8:00,2018-04-30,8:00,3
07238P,國巨富邦7B售01,2018-04-27,8:00,2018-04-30,8:00,3
07263P,國巨國泰7A售02,2018-04-27,8:00,2018-04-30,8:00,3
07270P,國巨統一7A售07,2018-04-27,8:00,2018-04-30,8:00,3
072740,國巨凱基77購01,2018-04-27,8:00,2018-04-30,8:00,3
072741,國巨凱基77購03,2018-04-27,8:00,2018-04-30,8:00,3
072753,國巨群益77購01,2018-04-27,8:00,2018-04-30,8:00,3
072754,國巨群益77購02,2018-04-27,8:00,2018-04-30,8:00,3
072755,國巨群益77購03,2018-04-27,8:00,2018-04-30,8:00,3
072769,國巨元大77購02,2018-04-27,8:00,2018-04-30,8:00,3
072770,國巨元大77購03,2018-04-27,8:00,2018-04-30,8:00,3
072771,國巨元大77購04,2018-04-27,8:00,2018-04-30,8:00,3
072787,國巨中信78購01,2018-04-27,8:00,2018-04-30,8:00,3
072790,國巨台新77購01,2018-04-27,8:00,2018-04-30,8:00,3
072791,國巨台新78購01,2018-04-27,8:00,2018-04-30,8:00,3
072795,國巨永豐77購01,2018-04-27,8:00,2018-04-30,8:00,3
072796,國巨永豐77購02,2018-04-27,8:00,2018-04-30,8:00,3
072891,國巨國票77購01,2018-04-27,8:00,2018-04-30,8:00,3
072893,國巨凱基77購04,2018-04-27,8:00,2018-04-30,8:00,3
072898,國巨日盛77購01,2018-04-27,8:00,2018-04-30,8:00,3
072915,國巨統一77購01,2018-04-27,8:00,2018-04-30,8:00,3
072916,國巨統一77購02,2018-04-27,8:00,2018-04-30,8:00,3
072917,國巨統一78購01,2018-04-27,8:00,2018-04-30,8:00,3
072923,國巨國泰77購02,2018-04-27,8:00,2018-04-30,8:00,3
073025,國巨麥證77購01,2018-04-27,8:00,2018-04-30,8:00,3
