stock_id,market,date,prev_date,ratio,missing_trading_days,median_vol_60d,liq_ok
9136,twse,2026-05-19,2026-04-22,0.963,17,1097944.5,True
9188,twse,2021-10-18,2021-10-06,1.0235,6,131551.5,False
9918,twse,2016-11-01,2016-10-21,0.9875,6,5500.5,False
9918,twse,2017-01-18,2017-01-10,1.0,5,2134.0,False
9918,twse,2017-05-16,2017-05-08,1.0047,5,6010.5,False
9918,twse,2019-04-01,2019-03-22,0.9852,5,5144.5,False
9931,twse,2016-01-28,2016-01-20,0.9798,5,1150.0,False
9931,twse,2016-08-09,2016-08-01,1.0032,5,7082.5,False
9931,twse,2016-11-30,2016-11-22,1.0063,5,3000.0,False
9931,twse,2017-12-04,2017-11-23,1.0065,6,3000.0,False
9931,twse,2017-12-14,2017-12-04,0.9968,7,2000.0,False
9931,twse,2019-12-26,2019-12-18,0.9972,5,4308.5,False
9960,tpex,2020-08-10,2020-07-30,1.0,6,9500.0,False
9960,tpex,2020-11-06,2020-10-26,1.0,8,4000.0,False
