stock_id,roc_year,asof,why
4173,104,20260916,
4173,105,20260916,
4173,106,20260916,
4173,107,20260916,
4173,108,20260916,
4173,109,20260916,
4173,110,20260916,
4173,111,20260916,
4173,112,20260916,
4173,113,20260916,
4174,104,20260916,
4174,105,20260916,
4174,106,20260916,
4174,107,20260916,
4174,108,20260916,
4174,109,20260916,
4174,110,20260916,
4174,111,20260916,
4174,112,20260916,
4174,113,20260916,
4175,104,20260916,
4175,105,20260916,
4175,106,20260916,
4175,107,20260916,
4175,108,20260916,
4175,109,20260916,
4175,110,20260916,
4175,111,20260916,
4175,112,20260916,
4175,113,20260916,
4180,104,20260916,
4180,105,20260916,
4180,106,20260916,
4180,107,20260916,
4180,108,20260916,
4183,106,20260916,
4183,107,20260916,
4183,108,20260916,
4183,109,20260916,
4183,110,20260916,
4183,111,20260916,
4183,112,20260916,
4183,113,20260916,
4188,104,20260916,
4188,105,20260916,
4188,106,20260916,
4188,107,20260916,
4188,108,20260916,
4188,109,20260916,
4188,110,20260916,
4188,111,20260916,
4188,112,20260916,
4188,113,20260916,
4192,104,20260916,
4192,105,20260916,
4192,106,20260916,
4192,107,20260916,
4192,108,20260916,
4192,109,20260916,
4192,110,20260916,
4192,111,20260916,
4192,112,20260916,
4192,113,20260916,
4198,104,20260916,
4198,105,20260916,
4198,106,20260916,
4198,107,20260916,
4198,108,20260916,
4198,109,20260916,
4198,110,20260916,
4198,111,20260916,
4198,112,20260916,
4198,113,20260916,
4205,104,20260916,
4205,105,20260916,
4205,106,20260916,
4205,107,20260916,
4205,108,20260916,
4205,109,20260916,
4205,110,20260916,
4205,111,20260916,
4205,112,20260916,
4205,113,20260916,
4207,104,20260916,
4207,105,20260916,
4207,106,20260916,
4207,107,20260916,
4207,108,20260916,
4207,109,20260916,
4207,110,20260916,
4207,111,20260916,
4207,112,20260916,
4207,113,20260916,
4303,104,20260916,
4303,105,20260916,
4303,106,20260916,
4303,107,20260916,
4303,108,20260916,
4303,109,20260916,
4303,110,20260916,
4303,111,20260916,
4303,112,20260916,
4303,113,20260916,
4304,104,20260916,
4304,105,20260916,
4304,106,20260916,
4304,107,20260916,
4304,108,20260916,
4304,109,20260916,
4304,110,20260916,
4304,111,20260916,
4304,112,20260916,
4304,113,20260916,
4305,104,20260916,
4305,105,20260916,
4305,106,20260916,
4305,107,20260916,
4305,108,20260916,
4305,109,20260916,
4305,110,20260916,
4305,111,20260916,
4305,112,20260916,
4305,113,20260916,
4401,104,20260916,
4401,105,20260916,
4401,106,20260916,
4401,107,20260916,
4401,108,20260916,
4401,109,20260916,
4401,110,20260916,
4401,111,20260916,
4401,112,20260916,
4401,113,20260916,
4402,104,20260916,
4402,105,20260916,
4402,106,20260916,
4402,107,20260916,
4402,108,20260916,
4402,109,20260916,
4402,110,20260916,
4402,111,20260916,
4402,112,20260916,
4402,113,20260916,
4406,104,20260916,
4406,105,20260916,
4406,106,20260916,
4406,107,20260916,
4406,108,20260916,
4406,109,20260916,
4406,110,20260916,
4406,111,20260916,
4406,112,20260916,
4406,113,20260916,
4413,104,20260916,
4413,105,20260916,
4413,106,20260916,
4413,107,20260916,
4413,108,20260916,
4413,109,20260916,
4413,110,20260916,
4413,111,20260916,
4413,112,20260916,
4413,113,20260916,
4415,104,20260916,
4415,105,20260916,
4415,106,20260916,
4415,107,20260916,
4415,108,20260916,
4416,104,20260916,
4416,105,20260916,
4416,106,20260916,
4416,107,20260916,
4416,108,20260916,
4416,109,20260916,
4416,110,20260916,
4416,111,20260916,
4416,112,20260916,
4416,113,20260916,
4417,104,20260916,
4417,105,20260916,
4417,106,20260916,
4417,107,20260916,
4417,108,20260916,
4417,109,20260916,
4417,110,20260916,
4417,111,20260916,
4417,112,20260916,
4417,113,20260916,
4419,104,20260916,
4419,105,20260916,
4419,106,20260916,
4419,107,20260916,
4419,108,20260916,
4419,109,20260916,
4419,110,20260916,
4419,111,20260916,
4419,112,20260916,
4419,113,20260916,
4420,104,20260916,
4420,105,20260916,
4420,106,20260916,
4420,107,20260916,
4420,108,20260916,
4420,109,20260916,
4420,110,20260916,
4420,111,20260916,
4420,112,20260916,
4420,113,20260916,
4429,104,20260916,
4429,105,20260916,
4429,106,20260916,
4429,107,20260916,
4429,108,20260916,
4429,109,20260916,
4429,110,20260916,
4429,111,20260916,
4430,104,20260916,
4430,105,20260916,
4430,106,20260916,
4430,107,20260916,
4430,108,20260916,
4430,109,20260916,
4430,110,20260916,
4430,111,20260916,
4430,112,20260916,
4430,113,20260916,
4432,104,20260916,
4432,105,20260916,
4432,106,20260916,
4432,107,20260916,
4432,108,20260916,
4432,109,20260916,
4432,110,20260916,
4432,111,20260916,
4432,112,20260916,
4432,113,20260916,
4433,104,20260916,
4433,105,20260916,
4433,106,20260916,
4433,107,20260916,
4433,108,20260916,
4433,109,20260916,
4433,110,20260916,
4433,111,20260916,
4433,112,20260916,
4433,113,20260916,
4442,112,20260916,
4442,113,20260916,
4502,104,20260916,
4502,105,20260916,
4502,106,20260916,
4502,107,20260916,
4502,108,20260916,
4502,109,20260916,
4502,110,20260916,
4502,111,20260916,
4502,112,20260916,
4502,113,20260916,
4503,104,20260916,
4503,105,20260916,
4503,106,20260916,
4503,107,20260916,
4503,108,20260916,
4503,109,20260916,
4503,110,20260916,
4503,111,20260916,
4503,112,20260916,
4503,113,20260916,
4506,104,20260916,
4506,105,20260916,
4506,106,20260916,
4506,107,20260916,
4506,108,20260916,
4506,109,20260916,
4506,110,20260916,
4506,111,20260916,
4506,112,20260916,
4506,113,20260916,
4510,104,20260916,
4510,105,20260916,
4510,106,20260916,
4510,107,20260916,
4510,108,20260916,
4510,109,20260916,
4510,110,20260916,
4510,111,20260916,
4510,112,20260916,
4510,113,20260916,
4513,104,20260916,
4513,105,20260916,
4513,106,20260916,
4513,107,20260916,
4513,108,20260916,
4513,109,20260916,
4513,110,20260916,
4513,111,20260916,
4513,112,20260916,
4513,113,20260916,
4523,104,20260916,
4523,105,20260916,
4523,106,20260916,
4523,107,20260916,
4523,108,20260916,
4523,109,20260916,
4523,110,20260916,
4523,111,20260916,
4523,112,20260916,
4523,113,20260916,
4527,104,20260916,
4527,105,20260916,
4527,106,20260916,
4527,107,20260916,
4527,108,20260916,
4527,109,20260916,
4527,110,20260916,
4527,111,20260916,
4527,112,20260916,
4527,113,20260916,
4528,104,20260916,
4528,105,20260916,
4528,106,20260916,
4528,107,20260916,
4528,108,20260916,
4528,109,20260916,
4528,110,20260916,
4528,111,20260916,
4528,112,20260916,
4528,113,20260916,
4529,104,20260916,
4529,105,20260916,
4529,106,20260916,
4529,107,20260916,
4529,108,20260916,
4529,109,20260916,
4529,110,20260916,
4529,111,20260916,
4529,112,20260916,
4529,113,20260916,
4530,104,20260916,
4530,105,20260916,
4530,106,20260916,
4530,107,20260916,
4530,108,20260916,
4530,109,20260916,
4530,110,20260916,
4530,111,20260916,
4530,112,20260916,
4530,113,20260916,
4533,104,20260916,
4533,105,20260916,
4533,106,20260916,
4533,107,20260916,
4533,108,20260916,
4533,109,20260916,
4533,110,20260916,
4533,111,20260916,
4533,112,20260916,
4533,113,20260916,
4534,104,20260916,
4534,105,20260916,
4534,106,20260916,
4534,107,20260916,
4534,108,20260916,
4534,109,20260916,
4534,110,20260916,
4534,111,20260916,
4534,112,20260916,
4534,113,20260916,
4535,104,20260916,
4535,105,20260916,
4535,106,20260916,
4535,107,20260916,
4535,108,20260916,
4535,109,20260916,
4535,110,20260916,
4535,111,20260916,
4535,112,20260916,
4535,113,20260916,
4538,108,20260916,
4538,109,20260916,
4538,110,20260916,
4538,111,20260916,
4538,112,20260916,
4538,113,20260916,
4541,104,20260916,
4541,105,20260916,
4541,106,20260916,
4541,107,20260916,
4541,108,20260916,
4541,109,20260916,
4541,110,20260916,
4541,111,20260916,
4541,112,20260916,
4541,113,20260916,
4542,104,20260916,
4542,105,20260916,
4542,106,20260916,
4542,107,20260916,
4542,108,20260916,
4542,109,20260916,
4542,110,20260916,
4542,111,20260916,
4542,112,20260916,
4542,113,20260916,
4543,105,20260916,
4543,106,20260916,
4543,107,20260916,
4543,108,20260916,
4543,109,20260916,
4543,110,20260916,
4543,111,20260916,
4543,112,20260916,
4543,113,20260916,
4549,104,20260916,
4549,105,20260916,
4549,106,20260916,
4549,107,20260916,
4549,108,20260916,
4549,109,20260916,
4549,110,20260916,
4549,111,20260916,
4549,112,20260916,
4549,113,20260916,
4550,104,20260916,
4550,105,20260916,
4550,106,20260916,
4550,107,20260916,
4550,108,20260916,
4550,109,20260916,
4550,110,20260916,
4550,111,20260916,
4550,112,20260916,
4550,113,20260916,
4554,105,20260916,
4554,106,20260916,
4554,107,20260916,
4554,108,20260916,
4554,109,20260916,
4554,110,20260916,
4554,111,20260916,
4554,112,20260916,
4554,113,20260916,
4556,104,20260916,
4556,105,20260916,
4556,106,20260916,
4556,107,20260916,
4556,108,20260916,
4556,109,20260916,
4556,110,20260916,
4556,111,20260916,
4556,112,20260916,
4556,113,20260916,
4558,111,20260916,
4558,112,20260916,
4558,113,20260916,
4561,107,20260916,
4561,108,20260916,
4561,109,20260916,
4561,110,20260916,
4561,111,20260916,
4561,112,20260916,
4561,113,20260916,
4563,107,20260916,
4563,108,20260916,
4563,109,20260916,
4563,110,20260916,
4563,111,20260916,
4563,112,20260916,
4563,113,20260916,
4568,107,20260916,
4568,108,20260916,
4568,109,20260916,
4568,110,20260916,
4568,111,20260916,
4568,112,20260916,
4568,113,20260916,
4577,111,20260916,
4577,112,20260916,
4577,113,20260916,
4580,109,20260916,
4580,110,20260916,
4580,111,20260916,
4580,112,20260916,
4580,113,20260916,
4584,111,20260916,
4584,112,20260916,
4584,113,20260916,
4609,104,20260916,
4609,105,20260916,
4609,106,20260916,
4609,107,20260916,
4609,108,20260916,
4609,109,20260916,
4609,110,20260916,
4609,111,20260916,
4609,112,20260916,
4609,113,20260916,
4702,104,20260916,
4702,105,20260916,
4702,106,20260916,
4702,107,20260916,
4702,108,20260916,
4702,109,20260916,
4702,110,20260916,
4702,111,20260916,
4702,112,20260916,
4702,113,20260916,
4703,104,20260916,
4706,104,20260916,
4706,105,20260916,
4706,106,20260916,
4706,107,20260916,
4706,108,20260916,
4706,109,20260916,
4706,110,20260916,
4706,111,20260916,
4706,112,20260916,
4706,113,20260916,
4707,104,20260916,
4707,105,20260916,
4707,106,20260916,
4707,107,20260916,
4707,108,20260916,
4707,109,20260916,
4707,110,20260916,
4707,111,20260916,
4707,112,20260916,
4707,113,20260916,
4711,104,20260916,
4711,105,20260916,
4711,106,20260916,
4711,107,20260916,
4711,108,20260916,
4711,109,20260916,
4711,110,20260916,
4711,111,20260916,
4711,112,20260916,
4711,113,20260916,
4712,104,20260916,
4712,105,20260916,
4712,106,20260916,
4712,107,20260916,
4712,108,20260916,
4712,109,20260916,
4712,110,20260916,
4712,111,20260916,
4712,112,20260916,
4712,113,20260916,
4714,104,20260916,
4714,105,20260916,
4714,106,20260916,
4714,107,20260916,
4714,108,20260916,
4714,109,20260916,
4714,110,20260916,
4714,111,20260916,
4714,112,20260916,
4714,113,20260916,
4716,104,20260916,
4716,105,20260916,
4716,106,20260916,
4716,107,20260916,
4716,108,20260916,
4716,109,20260916,
4716,110,20260916,
4716,111,20260916,
4716,112,20260916,
4716,113,20260916,
4721,104,20260916,
4721,105,20260916,
4721,106,20260916,
4721,107,20260916,
4721,108,20260916,
4721,109,20260916,
4721,110,20260916,
4721,111,20260916,
4721,112,20260916,
4721,113,20260916,
4726,104,20260916,
4726,105,20260916,
4726,106,20260916,
4726,107,20260916,
4726,108,20260916,
4726,109,20260916,
4726,110,20260916,
4726,111,20260916,
4726,112,20260916,
4726,113,20260916,
4728,104,20260916,
4728,105,20260916,
4728,106,20260916,
4728,107,20260916,
4728,108,20260916,
4728,109,20260916,
4728,110,20260916,
4728,111,20260916,
4728,112,20260916,
4728,113,20260916,
4729,104,20260916,
4729,105,20260916,
4729,106,20260916,
4729,107,20260916,
4729,108,20260916,
4729,109,20260916,
4729,110,20260916,
4729,111,20260916,
4729,112,20260916,
4729,113,20260916,
4735,104,20260916,
4735,105,20260916,
4735,106,20260916,
4735,107,20260916,
4735,108,20260916,
4735,109,20260916,
4735,110,20260916,
4735,111,20260916,
4735,112,20260916,
4735,113,20260916,
4741,106,20260916,
4741,107,20260916,
4741,108,20260916,
4741,109,20260916,
4741,110,20260916,
4741,111,20260916,
4741,112,20260916,
4741,113,20260916,
4743,104,20260916,
4743,105,20260916,
4743,106,20260916,
4743,107,20260916,
4743,108,20260916,
4743,109,20260916,
4743,110,20260916,
4743,111,20260916,
4743,112,20260916,
4743,113,20260916,
4744,107,20260916,
4744,108,20260916,
4744,109,20260916,
4744,110,20260916,
4744,111,20260916,
4744,112,20260916,
4744,113,20260916,
4745,104,20260916,
4745,105,20260916,
4745,106,20260916,
4745,107,20260916,
4745,108,20260916,
4745,109,20260916,
4745,110,20260916,
4745,111,20260916,
4745,112,20260916,
4745,113,20260916,
4747,104,20260916,
4747,105,20260916,
4747,106,20260916,
4747,107,20260916,
4747,108,20260916,
4747,109,20260916,
4747,110,20260916,
4747,111,20260916,
4747,112,20260916,
4747,113,20260916,
4754,105,20260916,
4754,106,20260916,
4754,107,20260916,
4754,108,20260916,
4754,109,20260916,
4754,110,20260916,
4754,111,20260916,
4754,112,20260916,
4754,113,20260916,
4760,108,20260916,
4760,109,20260916,
4760,110,20260916,
4760,111,20260916,
4760,112,20260916,
4760,113,20260916,
4762,104,20260916,
4762,105,20260916,
4762,106,20260916,
4767,107,20260916,
4767,108,20260916,
4767,109,20260916,
4767,110,20260916,
4767,111,20260916,
4767,112,20260916,
4767,113,20260916,
4768,111,20260916,
4768,112,20260916,
4768,113,20260916,
4772,113,20260916,
4803,104,20260916,
4803,105,20260916,
4803,106,20260916,
4803,107,20260916,
4803,108,20260916,
4803,109,20260916,
4803,110,20260916,
4804,104,20260916,
4804,105,20260916,
4804,106,20260916,
4804,107,20260916,
4804,108,20260916,
4804,109,20260916,
4804,110,20260916,
4804,111,20260916,
4804,112,20260916,
4804,113,20260916,
4806,105,20260916,
4806,106,20260916,
4806,107,20260916,
4806,108,20260916,
4806,109,20260916,
4806,110,20260916,
4806,111,20260916,
4806,112,20260916,
4806,113,20260916,
4903,104,20260916,
4903,105,20260916,
4903,106,20260916,
4903,107,20260916,
4903,108,20260916,
4903,109,20260916,
4903,110,20260916,
4903,111,20260916,
4903,112,20260916,
4903,113,20260916,
4905,104,20260916,
4905,105,20260916,
4905,106,20260916,
4905,107,20260916,
4905,108,20260916,
4905,109,20260916,
4905,110,20260916,
4905,111,20260916,
4905,112,20260916,
4905,113,20260916,
4907,104,20260916,
4907,105,20260916,
4907,106,20260916,
4907,107,20260916,
4907,108,20260916,
4907,109,20260916,
4907,110,20260916,
4907,111,20260916,
4907,112,20260916,
4907,113,20260916,
4908,104,20260916,
4908,105,20260916,
4908,106,20260916,
4908,107,20260916,
4908,108,20260916,
4908,109,20260916,
4908,110,20260916,
4908,111,20260916,
4908,112,20260916,
4908,113,20260916,
4909,104,20260916,
4909,105,20260916,
4909,106,20260916,
4909,107,20260916,
4909,108,20260916,
4909,109,20260916,
4909,110,20260916,
4909,111,20260916,
4909,112,20260916,
4909,113,20260916,
4911,104,20260916,
4911,105,20260916,
4911,106,20260916,
4911,107,20260916,
4911,108,20260916,
4911,109,20260916,
4911,110,20260916,
4911,111,20260916,
4911,112,20260916,
4911,113,20260916,
4923,111,20260916,
4923,112,20260916,
4923,113,20260916,
4924,104,20260916,
4924,105,20260916,
4924,106,20260916,
4924,107,20260916,
4924,108,20260916,
4924,109,20260916,
4924,110,20260916,
4924,111,20260916,
4924,112,20260916,
4924,113,20260916,
4931,108,20260916,
4931,109,20260916,
4931,110,20260916,
4931,111,20260916,
4931,112,20260916,
4931,113,20260916,
4933,104,20260916,
4933,105,20260916,
4933,106,20260916,
4933,107,20260916,
4933,108,20260916,
4933,109,20260916,
4933,110,20260916,
4933,111,20260916,
4933,112,20260916,
4933,113,20260916,
4939,104,20260916,
4939,105,20260916,
4939,106,20260916,
4939,107,20260916,
4939,108,20260916,
4939,109,20260916,
4939,110,20260916,
4939,111,20260916,
4939,112,20260916,
4939,113,20260916,
4944,104,20260916,
4944,105,20260916,
4944,106,20260916,
4944,107,20260916,
4944,108,20260916,
4944,109,20260916,
4944,110,20260916,
4944,111,20260916,
4944,112,20260916,
4945,109,20260916,
4945,110,20260916,
4945,111,20260916,
4945,112,20260916,
4945,113,20260916,
4946,104,20260916,
4946,105,20260916,
4946,106,20260916,
4946,107,20260916,
4946,108,20260916,
4946,109,20260916,
4946,110,20260916,
4946,111,20260916,
4946,112,20260916,
4946,113,20260916,
4947,104,20260916,
4947,105,20260916,
4947,106,20260916,
4947,107,20260916,
4947,108,20260916,
4947,109,20260916,
4950,104,20260916,
4950,105,20260916,
4950,106,20260916,
4950,107,20260916,
4950,108,20260916,
4950,109,20260916,
4950,110,20260916,
4950,111,20260916,
4950,112,20260916,
4950,113,20260916,
4951,111,20260916,
4951,112,20260916,
4951,113,20260916,
4953,104,20260916,
4953,105,20260916,
4953,106,20260916,
4953,107,20260916,
4953,108,20260916,
4953,109,20260916,
4953,110,20260916,
4953,111,20260916,
4953,112,20260916,
4953,113,20260916,
4965,104,20260916,
4965,105,20260916,
4965,106,20260916,
4965,107,20260916,
4966,104,20260916,
4966,105,20260916,
4966,106,20260916,
4966,107,20260916,
4966,108,20260916,
4966,109,20260916,
4966,110,20260916,
4966,111,20260916,
4966,112,20260916,
4966,113,20260916,
4971,104,20260916,
4971,105,20260916,
4971,106,20260916,
4971,107,20260916,
4971,108,20260916,
4971,109,20260916,
4971,110,20260916,
4971,111,20260916,
4971,112,20260916,
4971,113,20260916,
4972,104,20260916,
4972,105,20260916,
4972,106,20260916,
4972,107,20260916,
4972,108,20260916,
4972,109,20260916,
4972,110,20260916,
4972,111,20260916,
4972,112,20260916,
4972,113,20260916,
4973,104,20260916,
4973,105,20260916,
4973,106,20260916,
4973,107,20260916,
4973,108,20260916,
4973,109,20260916,
4973,110,20260916,
4973,111,20260916,
4973,112,20260916,
4973,113,20260916,
4974,104,20260916,
4974,105,20260916,
4974,106,20260916,
4974,107,20260916,
4974,108,20260916,
4974,109,20260916,
4974,110,20260916,
4974,111,20260916,
4974,112,20260916,
4974,113,20260916,
4979,104,20260916,
4979,105,20260916,
4979,106,20260916,
4979,107,20260916,
4979,108,20260916,
4979,109,20260916,
4979,110,20260916,
4979,111,20260916,
4979,112,20260916,
4979,113,20260916,
4987,104,20260916,
4987,105,20260916,
4987,106,20260916,
4987,107,20260916,
4987,108,20260916,
4987,109,20260916,
4987,110,20260916,
4987,111,20260916,
4987,112,20260916,
4987,113,20260916,
4991,104,20260916,
4991,105,20260916,
4991,106,20260916,
4991,107,20260916,
4991,108,20260916,
4991,109,20260916,
4991,110,20260916,
4991,111,20260916,
4991,112,20260916,
4991,113,20260916,
4995,104,20260916,
4995,105,20260916,
4995,106,20260916,
4995,107,20260916,
4995,108,20260916,
4995,109,20260916,
4995,110,20260916,
4995,111,20260916,
4995,112,20260916,
4995,113,20260916,
5009,104,20260916,
5009,105,20260916,
5009,106,20260916,
5009,107,20260916,
5009,108,20260916,
5009,109,20260916,
5009,110,20260916,
5009,111,20260916,
5009,112,20260916,
5009,113,20260916,
5011,104,20260916,
5011,105,20260916,
5011,106,20260916,
5011,107,20260916,
5011,108,20260916,
5011,109,20260916,
5011,110,20260916,
5011,111,20260916,
5011,112,20260916,
5011,113,20260916,
5013,104,20260916,
5013,105,20260916,
5013,106,20260916,
5013,107,20260916,
5013,108,20260916,
5013,109,20260916,
5013,110,20260916,
5013,111,20260916,
5013,112,20260916,
5013,113,20260916,
5014,104,20260916,
5014,105,20260916,
5014,106,20260916,
5014,107,20260916,
5014,108,20260916,
5014,109,20260916,
5014,110,20260916,
5014,111,20260916,
5014,112,20260916,
5014,113,20260916,
5015,104,20260916,
5015,105,20260916,
5015,106,20260916,
5015,107,20260916,
5015,108,20260916,
5015,109,20260916,
5015,110,20260916,
5015,111,20260916,
5015,112,20260916,
5015,113,20260916,
5016,104,20260916,
5016,105,20260916,
5016,106,20260916,
5016,107,20260916,
5016,108,20260916,
5016,109,20260916,
5016,110,20260916,
5016,111,20260916,
5016,112,20260916,
5016,113,20260916,
5102,104,20260916,
5102,105,20260916,
5102,106,20260916,
5102,107,20260916,
5102,108,20260916,
5102,109,20260916,
5102,110,20260916,
5102,111,20260916,
5201,104,20260916,
5201,105,20260916,
5201,106,20260916,
5201,107,20260916,
5201,108,20260916,
5201,109,20260916,
5201,110,20260916,
5201,111,20260916,
5201,112,20260916,
5201,113,20260916,
5202,104,20260916,
5202,105,20260916,
5202,106,20260916,
5202,107,20260916,
5202,108,20260916,
5202,109,20260916,
5202,110,20260916,
5202,111,20260916,
5202,112,20260916,
5202,113,20260916,
5205,104,20260916,
5205,105,20260916,
5205,106,20260916,
5205,107,20260916,
5205,108,20260916,
5205,109,20260916,
5205,110,20260916,
5205,111,20260916,
5205,112,20260916,
5205,113,20260916,
5206,104,20260916,
5206,105,20260916,
5206,106,20260916,
5206,107,20260916,
5206,108,20260916,
5206,109,20260916,
5206,110,20260916,
5206,111,20260916,
5206,112,20260916,
5206,113,20260916,
5209,104,20260916,
5209,105,20260916,
5209,106,20260916,
5209,107,20260916,
5209,108,20260916,
5209,109,20260916,
5209,110,20260916,
5209,111,20260916,
5209,112,20260916,
5209,113,20260916,
5210,104,20260916,
5210,105,20260916,
5210,106,20260916,
5210,107,20260916,
5210,108,20260916,
5210,109,20260916,
5210,110,20260916,
5210,111,20260916,
5210,112,20260916,
5210,113,20260916,
5211,104,20260916,
5211,105,20260916,
5211,106,20260916,
5211,107,20260916,
5211,108,20260916,
5211,109,20260916,
5211,110,20260916,
5211,111,20260916,
5211,112,20260916,
5211,113,20260916,
5212,104,20260916,
5212,105,20260916,
5212,106,20260916,
5212,107,20260916,
5212,108,20260916,
5212,109,20260916,
5212,110,20260916,
5212,111,20260916,
5212,112,20260916,
5212,113,20260916,
5213,104,20260916,
5213,105,20260916,
5213,106,20260916,
5213,107,20260916,
5213,108,20260916,
5213,109,20260916,
5213,110,20260916,
5213,111,20260916,
5213,112,20260916,
5213,113,20260916,
5220,107,20260916,
5220,108,20260916,
5220,109,20260916,
5220,110,20260916,
5220,111,20260916,
5220,112,20260916,
5220,113,20260916,
5223,107,20260916,
5223,108,20260916,
5223,109,20260916,
5223,110,20260916,
5223,111,20260916,
5223,112,20260916,
5223,113,20260916,
5227,104,20260916,
5227,105,20260916,
5227,106,20260916,
5227,107,20260916,
5227,108,20260916,
5227,109,20260916,
5227,110,20260916,
5227,111,20260916,
5227,112,20260916,
5227,113,20260916,
5228,111,20260916,
5228,112,20260916,
5228,113,20260916,
5230,104,20260916,
5230,105,20260916,
5230,106,20260916,
5230,107,20260916,
5230,108,20260916,
5230,109,20260916,
5230,110,20260916,
5230,111,20260916,
5230,112,20260916,
5230,113,20260916,
5245,104,20260916,
5245,105,20260916,
5245,106,20260916,
5245,107,20260916,
5245,108,20260916,
5245,109,20260916,
5245,110,20260916,
5245,111,20260916,
5245,112,20260916,
5245,113,20260916,
5251,104,20260916,
5251,105,20260916,
5251,106,20260916,
5251,107,20260916,
5251,108,20260916,
5251,109,20260916,
5251,110,20260916,
5251,111,20260916,
5251,112,20260916,
5251,113,20260916,
5255,104,20260916,
5255,105,20260916,
5255,106,20260916,
5255,107,20260916,
5263,104,20260916,
5263,105,20260916,
5263,106,20260916,
5263,107,20260916,
5263,108,20260916,
5263,109,20260916,
5263,110,20260916,
5263,111,20260916,
5263,112,20260916,
5263,113,20260916,
5266,104,20260916,
5266,105,20260916,
5272,104,20260916,
5272,105,20260916,
5272,106,20260916,
5272,107,20260916,
5272,108,20260916,
5272,109,20260916,
5272,110,20260916,
5272,111,20260916,
5272,112,20260916,
5272,113,20260916,
5274,104,20260916,
5274,105,20260916,
5274,106,20260916,
5274,107,20260916,
5274,108,20260916,
5274,109,20260916,
5274,110,20260916,
5274,111,20260916,
5274,112,20260916,
5274,113,20260916,
5276,104,20260916,
5276,105,20260916,
5276,106,20260916,
5276,107,20260916,
5276,108,20260916,
5276,109,20260916,
5276,110,20260916,
5276,111,20260916,
5276,112,20260916,
5276,113,20260916,
5278,104,20260916,
5278,105,20260916,
5278,106,20260916,
5278,107,20260916,
5278,108,20260916,
5278,109,20260916,
5278,110,20260916,
5278,111,20260916,
5278,112,20260916,
5278,113,20260916,
5281,105,20260916,
5281,106,20260916,
5281,107,20260916,
5281,108,20260916,
5281,109,20260916,
5281,110,20260916,
5281,111,20260916,
5281,112,20260916,
5287,104,20260916,
5287,105,20260916,
5287,106,20260916,
5287,107,20260916,
5287,108,20260916,
5287,109,20260916,
5287,110,20260916,
5287,111,20260916,
5287,112,20260916,
5287,113,20260916,
5289,104,20260916,
5289,105,20260916,
5289,106,20260916,
5289,107,20260916,
5289,108,20260916,
5289,109,20260916,
5289,110,20260916,
5289,111,20260916,
5289,112,20260916,
5289,113,20260916,
5291,104,20260916,
5291,105,20260916,
5291,106,20260916,
5291,107,20260916,
5291,108,20260916,
5291,109,20260916,
5291,110,20260916,
5291,111,20260916,
5291,112,20260916,
5291,113,20260916,
5299,107,20260916,
5299,108,20260916,
5299,109,20260916,
5299,110,20260916,
5299,111,20260916,
5299,112,20260916,
5299,113,20260916,
5301,104,20260916,
5301,105,20260916,
5301,106,20260916,
5301,107,20260916,
5301,108,20260916,
5301,109,20260916,
5301,110,20260916,
5301,111,20260916,
5301,112,20260916,
5301,113,20260916,
5302,104,20260916,
5302,105,20260916,
5302,106,20260916,
5302,107,20260916,
5302,108,20260916,
5302,109,20260916,
5302,110,20260916,
5302,111,20260916,
5302,112,20260916,
5302,113,20260916,
5304,104,20260916,
5304,105,20260916,
5304,106,20260916,
5304,107,20260916,
5304,108,20260916,
5304,109,20260916,
5309,104,20260916,
5309,105,20260916,
5309,106,20260916,
5309,107,20260916,
5309,108,20260916,
5309,109,20260916,
5309,110,20260916,
5309,111,20260916,
5309,112,20260916,
5309,113,20260916,
5310,104,20260916,
5310,105,20260916,
5310,106,20260916,
5310,107,20260916,
5310,108,20260916,
5310,109,20260916,
5310,110,20260916,
5310,111,20260916,
5310,112,20260916,
5310,113,20260916,
5312,104,20260916,
5312,105,20260916,
5312,106,20260916,
5312,107,20260916,
5312,108,20260916,
5312,109,20260916,
5312,110,20260916,
5312,111,20260916,
5312,112,20260916,
5312,113,20260916,
5314,104,20260916,
5314,105,20260916,
5314,106,20260916,
5314,107,20260916,
5314,108,20260916,
5314,109,20260916,
5314,110,20260916,
5314,111,20260916,
5314,112,20260916,
5314,113,20260916,
5315,104,20260916,
5315,105,20260916,
5315,106,20260916,
5315,107,20260916,
5315,108,20260916,
5315,109,20260916,
5315,110,20260916,
5315,111,20260916,
5315,112,20260916,
5315,113,20260916,
5317,104,20260916,
5317,105,20260916,
5317,106,20260916,
5317,107,20260916,
5317,108,20260916,
5321,104,20260916,
5321,105,20260916,
5321,106,20260916,
5321,107,20260916,
5321,108,20260916,
5321,109,20260916,
5321,110,20260916,
5321,111,20260916,
5321,112,20260916,
5321,113,20260916,
5324,104,20260916,
5324,105,20260916,
5324,106,20260916,
5324,107,20260916,
5324,108,20260916,
5324,109,20260916,
5324,110,20260916,
5324,111,20260916,
5324,112,20260916,
5324,113,20260916,
5328,104,20260916,
5328,105,20260916,
5328,106,20260916,
5328,107,20260916,
5328,108,20260916,
5328,109,20260916,
5328,110,20260916,
5328,111,20260916,
5328,112,20260916,
5328,113,20260916,
5340,104,20260916,
5340,105,20260916,
5340,106,20260916,
5340,107,20260916,
5340,108,20260916,
5340,109,20260916,
5340,110,20260916,
