arm,r,seed,cagr,mdd,vol,ca,ma,cb,mb,expo,x50_cagr,x50_mdd,x50_vol,trades,slot,maxw,first,end,eq_sha,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,drop_best_year,drop_best_geo,p2020-03,p2022,p2025-04,dd_單日暴跌型,dd_延續下跌型,dd_混合型,dd_n,x_new_n,x_tr_buys,x_tr_short,x_tr_blocked_days,x_tr_unbought,x_add_n,x_add_short,x_add_trig,x_add_blocked_days,x_trim_n,x_trim_blocked_days,x_mult_n,x_mult_short,x_rt_sell_events,x_rt_sell_n,x_rt_refill_events,x_rt_refill_n,x_rt_refill_short,x_rt_refill_fill_min,x_rt_blocked_days,x_cost_sell,x_buy_amt,x_mbar_nominal,x_mbar_actual,x_open_at_end,mbar,mbar_nominal,rt_cost_sell_pp_yr,rt_cost_refill_pp_yr,rt_cost_pp_yr
Ce,49,99049,0.2895355111234117,-0.3844850650933983,0.23159151200394426,0.23459949217214837,-0.3844850650933983,0.3238352199557626,-0.2578854908217907,0.7235287222069765,0.14645925224455336,-0.27664246605235293,0.14517266397770076,138,0.8871002592912706,0.4122765358974116,523,2837,1c542c896e2106c79e0bfebbd0b1303231f9b36beb4d88c2c0d6320b79f8c7e9,0.09976843513848643,-0.24359106851982226,0.7060860157118085,0.5884384735734198,0.4388042489657513,-0.06556626981241676,0.9414466827567165,-0.03592262211306263,0.25588407221901943,0.5481541780772814,2023,0.2279090015234746,-0.17580408643210121,-0.06556626981241676,0.012152202502042408,0,0,3,3,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8047093314812974,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,50,99050,0.25514807456383926,-0.3933042351258182,0.2388973753535314,0.15939074555659927,-0.3933042351258182,0.32337694413744256,-0.262450227691761,0.7274963446361049,0.15066944834553642,-0.27867409031435586,0.14692869268393158,138,0.8871002592912706,0.3110688569973139,523,2837,0a15457b673e8ba3f432a5aaf50ddf383fa4365bba12a00e51bc42edcf99ed2d,0.10066205913941939,-0.13703395793393702,0.3536207388227184,0.3759381922044682,0.9621061087620759,-0.04239905737329175,0.03501721662228463,-0.01110619066590468,0.3418545010906582,0.8720079438504909,2021,0.19044173510905726,-0.15970769046523725,-0.04239905737329175,-0.005242932586109861,0,0,2,2,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8133054746876813,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,51,99051,0.207495317647022,-0.4230525098859529,0.23058630270774128,0.22448672492576205,-0.4230525098859529,0.19108232802380365,-0.24776126784915428,0.7315840161068337,0.15304165985650742,-0.2787100807280359,0.147560468210749,138,0.8871002592912706,0.3175447047926585,523,2837,6eb6891cf1302e3e79adc5db2911a99e8f3329aeec1eb0a27583e5b96eb83117,0.045267031226210896,-0.059851909162383365,0.4319395749350352,0.5520411899696209,0.41284972731099123,0.0008400745025520795,0.14612645375854516,0.09412292281371748,0.07512433408576169,0.4242823219871339,2020,0.1722041975922488,-0.12960448350496268,0.0008400745025520795,0.022860615399366235,0,0,4,4,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8136879430066607,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,52,99052,0.17418200746721713,-0.3086510562830737,0.21961788239315452,0.22571236615158252,-0.3086510562830737,0.13802808677858236,-0.2607786102107072,0.7167221326214238,0.15408285235274422,-0.2787239741969046,0.14403641578562518,138,0.8871002592912706,0.44235396390808834,523,2837,7c04d189ac21b4bdeb11b9501a2fcd1674f686c2b941fc52f6f82cb7b782c42b,0.013079545674032467,-0.06761492313297557,0.3975112125175213,0.66086055456432,0.5500703387204291,-0.06494944359642019,0.1524394680868082,0.016462634748066307,0.28899351897672165,-0.05095851730658618,2020,0.12698702869292,-0.102321044648221,-0.06494944359642019,0.019836768732419907,1,0,4,5,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8115942028985508,0.8012672975848398,0.0,0.8115942028985508,0.8115942028985508,,,
Ce,53,99053,0.2968285544388871,-0.3802918749918874,0.24786300620250995,0.5000300222118252,-0.3802918749918874,0.17028157754064832,-0.2791008999210735,0.7287340694906903,0.15062351024714338,-0.2745123624921735,0.1464574210251857,138,0.8871002592912706,0.36285616091202055,523,2837,6a0eca6942d5d63a033986e3164a6d2d1a2a9b8ce1301667384c4eb788b503c2,0.06288810618489493,0.5022260932345379,0.494057200203049,1.0028692360561804,0.2962316252145909,-0.05955988301065229,0.2790805735060058,-0.09915408468267295,0.19795436710240977,0.4469663694144088,2020,0.231862975534199,-0.09458545943883045,-0.05955988301065229,-0.01255714528447549,0,0,3,3,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8073401368642571,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,54,99054,0.13054796597816232,-0.38749552597980247,0.22267132762106417,0.2221865009807329,-0.33849722294974,0.06966357565015313,-0.38749552597980247,0.7197785013833187,0.15512671794439536,-0.2821765187938488,0.146482275145027,138,0.8871002592912706,0.3560876931250032,523,2837,22444f742fa052be609fcb7ee308915bec124279a7f37587961e959d1cf8720a,0.04385316489061464,0.030314332743076156,0.47614600978725163,0.36572496480889183,0.5326103887111833,-0.09714284158732589,0.38728175187435365,-0.020021347376897314,-0.14540153867160865,-0.0863167365429216,2021,0.0905203658859497,-0.09964567401447177,-0.09714284158732589,-0.040741154856388184,0,0,3,3,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8115942028985508,0.8025711868821628,0.0,0.8115942028985508,0.8115942028985508,,,
Ce,55,99055,0.22725758508791594,-0.3646152235276814,0.23080787660708416,0.2473330444899593,-0.3646152235276814,0.209286754457489,-0.3163900860443373,0.7264857136553633,0.15355121860241483,-0.27998033991327936,0.14735757406011485,138,0.8871002592912706,0.37341037645364883,523,2837,8f042d6bd3f33fcc8e7bbf6ea6398a9f3b66e31046c48ec5d98dc847da565b23,0.12122828254418883,-0.3269184504965662,0.6573390938598003,0.875188069975356,0.5809560929472544,-0.11750007184740663,0.3014213438655058,-0.16046381407269172,0.3789696151028763,0.4020431462871714,2020,0.1672299793699743,-0.16106686761469247,-0.11750007184740663,-0.018953058636747344,1,0,2,3,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8082507928262956,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,56,99056,0.26888083950333397,-0.2768355107138547,0.2383401156579533,0.2331890168664108,-0.2768355107138547,0.2919674853604055,-0.27622777960291756,0.7312395755883295,0.15623905838372254,-0.27702935758659825,0.14669420946156592,138,0.8871002592912706,0.4806553117959429,523,2837,a840286fb3a9762e9fce24b3e5b5b1ee44b3e73875fab4e127caf5a20c7f5a07,0.0718613809336559,0.04954058271310435,0.33472369708195493,0.4948070110248959,1.1610641958199261,-0.17740359501379144,0.24531959917527724,0.002776692557591387,0.24616047967264554,0.5252789928230113,2021,0.19130942006882834,-0.12254839450196664,-0.17740359501379144,-0.006855132901327554,1,0,2,3,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.807271409043992,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,57,99057,0.2946428027854524,-0.37419386441017743,0.2427856857911208,0.3721775497462829,-0.37419386441017743,0.24076018441416114,-0.2449306788797165,0.7247189672771107,0.1476105675974888,-0.27675385160283683,0.14620415616372737,138,0.8871002592912706,0.3971337454240665,523,2837,80fd205f94909295583b4ca691dba36b28f573f3e03feb2a0efc05cb2e791e16,0.10734360481366778,0.18307907449943084,0.6219150127752973,0.5947291231260068,0.5114423810094042,-0.0896614732091694,0.18022657435125633,0.05144814400868425,0.47633562642693916,0.3404268705812643,2019,0.260250835423147,-0.1380872673164466,-0.0896614732091694,-0.023979274645011706,0,0,4,4,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8061361544069459,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,58,99058,0.2943101907201735,-0.4021154802343936,0.23843257750315844,0.24999553878380976,-0.3020088745926965,0.32255081984300804,-0.4021154802343936,0.7249001697715516,0.15641342869685881,-0.27704047330495274,0.14594463907870428,138,0.8871002592912706,0.3831041713580631,523,2837,0c9ef9a6b110ab51bba740a11a9327406763eaa4eb3f9a448ab1c6af454a7c5f,0.03803664354107883,-0.07350731876422201,0.5485585140383826,0.5878427408029017,0.5449098432106556,-0.17504241643378882,0.2828694388384003,-0.19854924629236037,0.7914323114798734,1.057545409656985,2026,0.21481661583796208,-0.135024364458183,-0.17504241643378882,-0.044672851570739525,2,0,2,4,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8072017426289632,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,59,99059,0.2687029551454376,-0.3655231166961133,0.22631837600949622,0.36515998768963254,-0.3655231166961133,0.2047419578238605,-0.2594498861788369,0.7211274378315107,0.1530411188053169,-0.2793867737988019,0.14564135475951082,138,0.8871002592912706,0.4108532040856315,523,2837,84d32c66cb753cff3f109e66406fba625ff869f8510330b16944ce7f6c3ddbc2,0.13050268549094346,0.242581571633131,0.5075289828632614,0.5687729424062302,0.3030486051180714,-0.10684231325127358,0.6112453458301159,0.0075681658381749894,0.46620297499260777,0.027687523880356446,2023,0.23265834248109973,-0.09140841805929756,-0.10684231325127358,-0.04733859675809904,1,0,2,3,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8041770497037368,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,60,99060,0.24276084063402337,-0.37055723587431183,0.22382531311286766,0.2640093685556866,-0.37055723587431183,0.22728787572023257,-0.2859848672065411,0.7259519028962016,0.15870615238312813,-0.2797310924677446,0.1469495639835162,138,0.8871002592912706,0.4341295301856679,523,2837,1912cff362911e20fff7cd9f59380e8c784ab09b9dc3474609ca06474059a55f,0.14212162279288898,0.040135593414575954,0.43754637218985826,0.4455770354620425,0.3112905673359687,-0.254170809402679,0.40160402815994267,-0.002657489419412573,0.3659602695476085,0.6880455233290184,2026,0.1894655209931504,-0.15933238603133082,-0.254170809402679,0.05120639689804052,0,0,4,4,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8052283318095124,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,61,99061,0.2712703640013918,-0.27607098560045157,0.21720864341496088,0.2990710105244081,-0.27607098560045157,0.24907944469484544,-0.232530650675897,0.7186363596422005,0.14700493468143083,-0.27872609339785676,0.146080418966022,138,0.8871002592912706,0.33480849376311256,523,2837,0181a043910ad3974b19821c0ce2f9726349e0f5966ca3eb55fb48a79ed1da55,0.14905861164237866,0.04868373808524429,0.4851101135461009,0.5330380149442737,0.49190811832864867,-0.14968969476476013,0.2934234481778937,0.01065760651482206,0.1729597012925208,0.8065309144926203,2026,0.20938607638395346,-0.08213092741182815,-0.14968969476476013,-0.008067888545023827,1,0,3,4,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8017817204474007,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,62,99062,0.27975159069736666,-0.39899338673007395,0.23435322086494292,0.1546100763984941,-0.39899338673007395,0.3734042914200746,-0.2873726641813591,0.7279340566615623,0.1493773554501212,-0.2788583120831691,0.14617973236076162,138,0.8871002592912706,0.40112946630777757,523,2837,a57fd8d789d788776db10cd72107b010a52da52c0d8f80d405ccd34982940689,0.08460737890516201,-0.05981998513779019,0.3152837789682803,0.2981324441485975,0.9871883842821629,-0.12567926889310355,0.4674608761690584,-0.0905244958753264,0.5745181265201751,0.6147927589921747,2021,0.21474215975924493,-0.18383336672084438,-0.12567926889310355,0.034227072564935845,0,0,4,4,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8113141502654494,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,63,99063,0.2179044807220476,-0.3524062065002445,0.22315693731954298,0.2744363186002714,-0.3524062065002445,0.17583924398006467,-0.326453888846179,0.7184909990532302,0.15206313948141292,-0.27847475423915863,0.14507613478580225,138,0.8871002592912706,0.33849653757832165,523,2837,55f05effe13e31881965701325868a557371f68eb8b60f1fd925a95eb0621d34,0.1530982225429569,-0.07996652671034132,0.619635754843092,0.4829954629298321,0.39541407515911065,-0.21741105232936542,0.46438017971963097,-0.14069846807761455,0.27217654021969717,0.44360385734653907,2019,0.1772734900821158,-0.13887700400463288,-0.21741105232936542,-0.015830230488825925,0,0,4,4,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8073309578484327,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,64,99064,0.23283771930298802,-0.37505291273863517,0.22547076250666398,0.2514367115937375,-0.37505291273863517,0.21477167024386112,-0.36243581572125466,0.7245595181339696,0.15112212587141216,-0.27990368511516905,0.14652202488517996,138,0.8871002592912706,0.3631777210212768,523,2837,53fbff21e3bbcc8fb82548c59544e0301c468cb21aa42bdb8bd43d24d69d8936,0.08050941635998132,-0.22955053686926807,0.4206295609829904,1.0084750829499702,0.9219936364561621,-0.19714663542155275,0.3662776182924161,-0.05548764241095705,0.10400274990940472,0.38165970500165747,2020,0.1636606957162361,-0.1435610567284894,-0.19714663542155275,0.02389543109924719,1,0,5,6,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8053423942339217,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,65,99065,0.14301777844961894,-0.4002593350179213,0.2192871988502172,0.22986614254164772,-0.4002593350179213,0.08484307433421123,-0.31677790527505434,0.7154502712298113,0.15389525378700664,-0.2783987684089835,0.14418638121733096,138,0.8871002592912706,0.31910853488708696,523,2837,f544e505a8c74e91f647a7f8a8137cbb7d15face7076a763cf9d9b3d36951f30,0.05198414516676575,-0.13920003319425633,0.758186786767427,0.39514099482908005,0.21434072857398134,-0.08521941265323651,0.5899787442711397,-0.04463037937945458,-0.06005838010524034,0.002655862666040898,2019,0.08608201474270682,-0.22542722718569508,-0.08521941265323651,-0.034409324752606385,0,0,3,3,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8115942028985508,0.8006558389803252,0.0,0.8115942028985508,0.8115942028985508,,,
Ce,66,99066,0.27914846459023357,-0.351504663447403,0.23013335885992478,0.2712057880186032,-0.351504663447403,0.2842518144191668,-0.27188162375184965,0.7238690222923129,0.16290593977980583,-0.2794354583977421,0.14657665158529468,138,0.8871002592912706,0.3837403213078288,523,2837,97a721a1c929b982eb30b582c5e53763871f7fbb6db36eb2d385b0caefaf9eaa,0.05018640354264026,0.2260584938094381,0.31632457856068763,0.488794974101747,0.24296818095394723,-0.15783208111311509,0.11319440415480408,-0.01007286591581158,0.6998091988051218,1.065439592074041,2026,0.19904900869745168,-0.11158270054747299,-0.15783208111311509,0.005447759841052946,0,0,4,4,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8115942028985508,0.805045516130414,0.0,0.8115942028985508,0.8115942028985508,,,
Ce,67,99067,0.2542828219508917,-0.36990762937399013,0.2390126005933547,0.1671087961856892,-0.36990762937399013,0.3174864482495905,-0.2856692671503658,0.7262551280457255,0.15626950049069022,-0.2768596961832636,0.1457976153519978,138,0.8871002592912706,0.4390122177299674,523,2837,2ee506d549734d7d59375dcf8dda29352b91ffd0055d5a0c9fda91559f954b93,0.04270900408037748,-0.1070934443047099,0.3727873697023989,0.4199911057783181,0.6218009022112505,-0.16945879650663698,0.7549960639754532,-0.06297564752720841,0.25416084359580204,0.6839786625505211,2023,0.20480584363166732,-0.16045035498758609,-0.16945879650663698,0.044656933743813854,0,0,5,5,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8056841296275314,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,68,99068,0.20921107617342183,-0.3303526783159377,0.2205187005692306,0.15327757409805742,-0.3303526783159377,0.2475522125597618,-0.3225181991455751,0.7266522470660879,0.14715964831507544,-0.28051449524119376,0.14670315107137058,138,0.8871002592912706,0.3107572650405376,523,2837,03707cd62fc234d810a9adce12ec889d98d3afd98d0a11739a49320ed97ae3f2,0.07251926875218517,-0.055725232214633214,0.2767931688384342,0.3404902427517791,0.28247065370072266,0.031998279341438174,0.11261203656597973,-0.018085876375039223,0.5058732335520144,0.5924563953537025,2026,0.16275162117447817,-0.1259411047383474,0.031998279341438174,-0.02849144880650689,0,0,3,3,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8102192117595758,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,69,99069,0.19506017972185652,-0.31346831448790624,0.21600660389083276,0.25086083031993134,-0.31346831448790624,0.15414470437130556,-0.19875110820672895,0.7173786510946007,0.158187419446413,-0.2805746403387636,0.14502054386593463,138,0.8871002592912706,0.2845299372643818,523,2837,89354b0647802b21090942d9577766ade33263c52a1a994241d32bcf096f8564,0.08350390345247294,0.10495535657641653,0.32764465853361546,0.49173578893169023,0.3223999675229352,-0.16755476165097627,0.25646449187989595,0.15139873863539788,0.2982502922818915,0.09703575409687315,2020,0.16415979002143777,-0.09516914258746378,-0.16755476165097627,-0.011612399452168187,0,0,2,2,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8115942028985508,0.7993423158232951,0.0,0.8115942028985508,0.8115942028985508,,,
Ce,70,99070,0.29392814594700245,-0.43836434065664315,0.245068554496124,0.2144409940940779,-0.43836434065664315,0.35066539284971476,-0.3144104112891314,0.7316769589864531,0.1496821373652535,-0.2821765187938496,0.14792379434724484,138,0.8871002592912706,0.4171980934997969,523,2837,fdb74f057f0aee8465f43f863e7d52b4ffaf8ba726694a33c378bdc93f599c96,-0.008470142813815307,-0.039082942592587266,0.420197306607903,0.5635490743188247,1.2187526290578918,-0.21243485266628914,0.04658513628341798,0.13635126240093376,0.7893904114980879,0.44771716329773126,2021,0.21384764308765458,-0.1200386788852249,-0.21243485266628914,-0.025453641365662416,0,0,2,2,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8126489927699581,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,71,99071,0.1730504270469786,-0.41574729353657086,0.23097884589137016,0.17207556456510953,-0.41574729353657086,0.1697925624137917,-0.24608137769869806,0.7239005194969893,0.14940503523292437,-0.275540327757018,0.1455039734316884,138,0.8871002592912706,0.3439328152807835,523,2837,be4272e8762c42dc61f580d12768fee42b93488569da179cc2cfcc2b8a8d2b01,0.09480352861436292,-0.17462787141460456,0.528157855086808,0.3360337825633315,0.25330505948017,-0.05067101520192907,0.26131545918773336,-0.04983459850908656,0.31469996394210864,0.304701918812073,2019,0.13672698520637594,-0.17993172990884687,-0.05067101520192907,0.03965553817856238,0,0,3,3,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8099620626528719,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,72,99072,0.2472721928418864,-0.3664541172424408,0.22371300640736935,0.13243720629580547,-0.3664541172424408,0.33334134746117083,-0.2761155431119705,0.7213503478039044,0.15037353549856558,-0.27810414404490563,0.14698702062888555,138,0.8871002592912706,0.3264076409497552,523,2837,84c5cc1c3dbda88b5e6a1f9dd315415fd749fa27cac2d7aea07600f7d2d8e707,0.033308824700548856,-0.2645693519950564,0.5770860876613122,0.3480715739670941,0.4614389192135371,-0.13788761823477336,0.6969249031111369,0.1133109990453971,0.07691303825196694,0.9444998712409332,2026,0.17507358613412594,-0.18865470321097144,-0.13788761823477336,-0.020623160591725642,0,0,3,3,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8107988200609746,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,73,99073,0.12363903415178235,-0.3776412234711617,0.2077271602360256,0.2475102588572764,-0.3776412234711617,0.04222066382537015,-0.308349718619329,0.7178789816867288,0.15222747807209425,-0.2764016868556525,0.1454291241252975,138,0.8871002592912706,0.26290790593195096,523,2837,6c520152eb6c21f97f9f541c02e3b32f0b6077f9e9cfaa63fe406e14567fd7da,0.14905861164237866,0.02250767520850805,0.4906916517938513,0.33985973364622546,0.1881502321675248,-0.18463663280530374,0.45556997791588816,-0.18133394934100022,0.12922398002737134,-0.01743778507873517,2019,0.08654625488429257,-0.2066387577379789,-0.18463663280530374,-0.02602007821825003,0,0,4,4,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8049654032177861,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,74,99074,0.29275336552382325,-0.37332748761682244,0.24408174214414752,0.2107215623134664,-0.37332748761682244,0.35097382946647393,-0.22419087329082873,0.7362988731684537,0.16299220997206865,-0.27479890268665735,0.14922051080582086,138,0.8871002592912706,0.46556227952264306,523,2837,2ce5c6740a8724729bca8988a32c660c2bfe3bb27446969016dbb8a139887151,0.11718332199519677,-0.13178276438095415,0.6056242679402231,0.34250796078012535,0.5211314290299585,-0.17896957710297023,0.35546097769162954,0.12144857691259969,0.6647205234323912,0.7090378378671349,2026,0.2390842425555495,-0.14102021058414282,-0.17896957710297023,0.10121708033826482,0,0,4,4,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8188405797101449,0.8055460023674242,0.0,0.8188405797101449,0.8188405797101449,,,
Ce,75,99075,0.1874770356361155,-0.33850924594091136,0.21660541691336233,0.20778024392424976,-0.33850924594091136,0.17096467443545116,-0.25478859252655983,0.7225588836935911,0.1570127586961627,-0.27576658813981425,0.14664705791643637,138,0.8871002592912706,0.3391623265163057,523,2837,8ac1cb7407d01807983a497b08a7894f1e1e86f7a7733daa70493f45e173d657,0.048171166079738814,0.07964859346999797,0.3585726786803076,0.34722960273381664,0.4322229817157426,-0.14061232392191403,0.2854536751058905,0.1902340275639658,0.10443330254081484,0.1755898312597417,2021,0.16140403386441404,-0.12638625149449467,-0.14061232392191403,0.07924337502378487,0,0,4,4,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8115942028985508,0.8037563186556274,0.0,0.8115942028985508,0.8115942028985508,,,
Ce,76,99076,0.26942703703253024,-0.3565495560820794,0.23477546285703796,0.1666489646127991,-0.3565495560820794,0.3421170122849073,-0.25492661161069413,0.728296214216831,0.16050703957973855,-0.28007052748866007,0.14698535672971955,138,0.8871002592912706,0.35080400674681683,523,2837,93967ecd86fb4d6ab3e19f3ab437e2ef042552bc51220ce78e5a0619fc20f638,0.060867090573351934,-0.2249434147453928,0.3877072471965195,0.5882017486997031,0.702434221559483,-0.0102935959688224,0.4432453178060385,-0.03071276099241249,1.090217832244719,0.06508150798297763,2025,0.1964952062600558,-0.09992344561518163,-0.0102935959688224,0.01372038140485965,1,0,3,4,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8115942028985508,0.8040705686104431,0.0,0.8115942028985508,0.8115942028985508,,,
Ce,77,99077,0.36616551305986356,-0.38105501653700946,0.24405807234520374,0.3254281471208438,-0.38105501653700946,0.3949237701400503,-0.2379236574897962,0.7294389340796555,0.1580361230232461,-0.2820812914095717,0.1479398897904727,138,0.8871002592912706,0.38937835327016423,523,2837,54aa2c7d352e0ce3cce648981fc32f75c99d269bfa184584d8a8529e804634f9,0.05739425564733813,0.2644003748735877,0.29636617254019426,0.710393542791486,0.7028583621594424,0.042706531466593534,0.4545170157986762,-0.014811600856393325,0.30190381193231985,0.9371311341714479,2026,0.29608798004726244,-0.11751252737327544,0.042706531466593534,-0.016606620689592955,0,0,3,3,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8115942028985508,0.8000494976345192,0.0,0.8115942028985508,0.8115942028985508,,,
