cell,kind,version,r,seed,param,cagr,mdd,vol,expo,x_mult_short,n_rebal,ctrl_cost_total
Cd,mbar,pooled,81,99081,0.8223731884057971,0.2835242446298165,-0.36742013310224186,0.23843089508290294,0.7452324096816432,0.0,,
Cd,mbar,paired,82,99082,0.8260869565217391,0.26209697526494935,-0.3838746297122338,0.23142867606042078,0.7426935900034466,0.0,,
Cd,mbar,median,82,99082,0.8260869565217391,0.26209697526494935,-0.3838746297122338,0.23142867606042078,0.7426935900034466,0.0,,
Cd,mbar,pooled,82,99082,0.8223731884057971,0.2609854339495221,-0.38247453350287985,0.2304664419781127,0.7395340510214016,0.0,,
Cd,mbar,paired,83,99083,0.8260869565217391,0.2669237384961378,-0.34366776682533823,0.22604371068891718,0.7475444185384222,0.0,,
Cd,mbar,median,83,99083,0.8260869565217391,0.2669237384961378,-0.34366776682533823,0.22604371068891718,0.7475444185384222,0.0,,
Cd,mbar,pooled,83,99083,0.8223731884057971,0.265758621013066,-0.3423688039380328,0.22508584387149017,0.744376411349646,0.0,,
Cd,mbar,paired,84,99084,0.8260869565217391,0.22492257167598484,-0.37933044113337705,0.229543619382573,0.7420205174682725,0.0,,
Cd,mbar,median,84,99084,0.8260869565217391,0.22492257167598484,-0.37933044113337705,0.229543619382573,0.7420205174682725,0.0,,
Cd,mbar,pooled,84,99084,0.8223731884057971,0.22398071533531705,-0.3780570436497431,0.22856731405403813,0.73886325744225,0.0,,
Cd,mbar,paired,85,99085,0.8260869565217391,0.2081246297528807,-0.4139024681588689,0.2348979123291658,0.7432308707242893,0.0,,
Cd,mbar,median,85,99085,0.8260869565217391,0.2081246297528807,-0.4139024681588689,0.2348979123291658,0.7432308707242893,0.0,,
Cd,mbar,pooled,85,99085,0.8223731884057971,0.20727102887075577,-0.4126440600307941,0.23391630378862316,0.7400467803759659,0.0,,
Cd,mbar,paired,86,99086,0.8152173913043478,0.2512382077912294,-0.39235325180993313,0.2249649623469118,0.7421286342958053,0.0,,
Cd,mbar,median,86,99086,0.8260869565217391,0.2542171684895782,-0.3965236991353512,0.22767185881400334,0.7514732366255403,0.0,,
Cd,mbar,pooled,86,99086,0.8223731884057971,0.2532003261827682,-0.3951013601378162,0.2267474135130708,0.7482815798080661,0.0,,
Cd,mbar,paired,87,99087,0.8260869565217391,0.2556400760222479,-0.424072394978874,0.22887169414026817,0.7379609843574443,0.0,,
Cd,mbar,median,87,99087,0.8260869565217391,0.2556400760222479,-0.424072394978874,0.22887169414026817,0.7379609843574443,0.0,,
Cd,mbar,pooled,87,99087,0.8223731884057971,0.2545494991821975,-0.42262533453035844,0.22790621893200166,0.7347960729065754,0.0,,
Cd,mbar,paired,88,99088,0.8152173913043478,0.1520096418018908,-0.3626128240884053,0.22126085770033327,0.7294612185482467,0.0,,
Cd,mbar,median,88,99088,0.8260869565217391,0.15378253307333112,-0.3667355172138642,0.22413714168657192,0.7388304410635067,0.0,,
Cd,mbar,pooled,88,99088,0.8223731884057971,0.153177523943955,-0.3653288764635049,0.2231544102767696,0.7356299333516083,0.0,,
Cd,mbar,paired,89,99089,0.8260869565217391,0.28052068834099897,-0.4159911016740118,0.24010165759260013,0.7471628880411465,0.0,,
Cd,mbar,median,89,99089,0.8260869565217391,0.28052068834099897,-0.4159911016740118,0.24010165759260013,0.7471628880411465,0.0,,
Cd,mbar,pooled,89,99089,0.8223731884057971,0.2793622854974911,-0.41460078351709007,0.23912321065170225,0.7439924962402081,0.0,,
Cd,mbar,paired,90,99090,0.8260869565217391,0.1593559337881345,-0.37966112779236005,0.2182806636069046,0.7392039428194126,0.0,,
Cd,mbar,median,90,99090,0.8260869565217391,0.1593559337881345,-0.37966112779236005,0.2182806636069046,0.7392039428194126,0.0,,
Cd,mbar,pooled,90,99090,0.8223731884057971,0.15873209561564128,-0.3782506087355714,0.21732370153106473,0.7359831652232683,0.0,,
Cd,mbar,paired,91,99091,0.8260869565217391,0.24578074922788207,-0.3192305975985781,0.2155811304572953,0.7437060637312046,0.0,,
Cd,mbar,median,91,99091,0.8260869565217391,0.24578074922788207,-0.3192305975985781,0.2155811304572953,0.7437060637312046,0.0,,
Cd,mbar,pooled,91,99091,0.8223731884057971,0.24478084156727897,-0.3179809690610335,0.21467019702261642,0.7405294732174199,0.0,,
Cd,mbar,paired,92,99092,0.8152173913043478,0.27004547948613933,-0.37697482542203103,0.2350679513736687,0.7333899784807776,0.0,,
Cd,mbar,median,92,99092,0.8260869565217391,0.27347742766736527,-0.3809569474358172,0.23791871960166855,0.7425325350544265,0.0,,
Cd,mbar,pooled,92,99092,0.8223731884057971,0.27230534190726163,-0.3795988903899261,0.2369451238780646,0.7394101273274964,0.0,,
Cd,mbar,paired,93,99093,0.8260869565217391,0.21029922205965512,-0.36684035769467,0.22765460472069116,0.7405633780475892,0.0,,
Cd,mbar,median,93,99093,0.8260869565217391,0.21029922205965512,-0.36684035769467,0.22765460472069116,0.7405633780475892,0.0,,
Cd,mbar,pooled,93,99093,0.8223731884057971,0.20943198859542855,-0.365635893794497,0.2267130998191139,0.7373935581523099,0.0,,
Cd,mbar,paired,94,99094,0.8152173913043478,0.20183248941371823,-0.35190670284368253,0.23051527296999758,0.7401746958898202,0.0,,
Cd,mbar,median,94,99094,0.8260869565217391,0.20422603921495908,-0.3560457424025537,0.2333530655491941,0.7495886661081846,0.0,,
Cd,mbar,pooled,94,99094,0.8223731884057971,0.2034090537568145,-0.3546329486902002,0.23238378299855156,0.7463730601273371,0.0,,
Cd,mbar,paired,95,99095,0.8260869565217391,0.21176372529204546,-0.38024457881787627,0.21211394660387345,0.7379099140704942,0.0,,
Cd,mbar,median,95,99095,0.8260869565217391,0.21176372529204546,-0.38024457881787627,0.21211394660387345,0.7379099140704942,0.0,,
Cd,mbar,pooled,95,99095,0.8223731884057971,0.2109166309421069,-0.3788744468340256,0.21120281233351157,0.7347208843878412,0.0,,
Cd,mbar,paired,96,99096,0.8260869565217391,0.2559921935792595,-0.367999206263912,0.23631494383470794,0.7482370034150507,0.0,,
Cd,mbar,median,96,99096,0.8260869565217391,0.2559921935792595,-0.367999206263912,0.23631494383470794,0.7482370034150507,0.0,,
Cd,mbar,pooled,96,99096,0.8223731884057971,0.2549018153420286,-0.36686363841991665,0.2353473309515939,0.7450871317581412,0.0,,
Cd,mbar,paired,97,99097,0.8152173913043478,0.3478107934021233,-0.3487611335551645,0.23301571392421339,0.7433583011969771,0.0,,
Cd,mbar,median,97,99097,0.8260869565217391,0.3524046519184232,-0.35258258287492306,0.23586201383878933,0.752547987466713,0.0,,
Cd,mbar,pooled,97,99097,0.8223731884057971,0.35083513376855,-0.3512789650163864,0.2348899350062913,0.7494097086864581,0.0,,
Cd,mbar,paired,98,99098,0.8260869565217391,0.28810968199990317,-0.36185217677512466,0.2405386189663373,0.7425903187072899,0.0,,
Cd,mbar,median,98,99098,0.8260869565217391,0.28810968199990317,-0.36185217677512466,0.2405386189663373,0.7425903187072899,0.0,,
Cd,mbar,pooled,98,99098,0.8223731884057971,0.2869032556970994,-0.36065276361108556,0.23955337403216062,0.7394738148024689,0.0,,
Cd,mbar,paired,99,99099,0.8260869565217391,0.24378983711831492,-0.3570658109331305,0.219349461549692,0.7418609327987503,0.0,,
Cd,mbar,median,99,99099,0.8260869565217391,0.24378983711831492,-0.3570658109331305,0.219349461549692,0.7418609327987503,0.0,,
Cd,mbar,pooled,99,99099,0.8223731884057971,0.24280401946027785,-0.3556112175899111,0.2184193855010549,0.7386730179643398,0.0,,
Cd,mbar,paired,100,99100,0.8260869565217391,0.16536915073196545,-0.3875565067374197,0.219327185664211,0.7439466686572482,0.0,,
Cd,mbar,median,100,99100,0.8260869565217391,0.16536915073196545,-0.3875565067374197,0.219327185664211,0.7439466686572482,0.0,,
Cd,mbar,pooled,100,99100,0.8223731884057971,0.1647102773060629,-0.38612109262454614,0.21836372736802567,0.7407186862166398,0.0,,
Cd,mbar,paired,101,99101,0.8152173913043478,0.23023371808576587,-0.403811786482934,0.22678775774184534,0.7379131195915777,0.0,,
Cd,mbar,median,101,99101,0.8260869565217391,0.23321295731661218,-0.40775589533113504,0.22962221405462607,0.7472411693449323,0.0,,
Cd,mbar,pooled,101,99101,0.8223731884057971,0.23219527831054498,-0.40641122046459766,0.22865401121219586,0.744055144023468,0.0,,
Cd,mbar,paired,102,99102,0.8152173913043478,0.20213016031436482,-0.31259652917529396,0.21351178827680542,0.7290370453820522,0.0,,
Cd,mbar,median,102,99102,0.8260869565217391,0.20461973516278675,-0.3163884436284592,0.21623127210035056,0.738322239393799,0.0,,
Cd,mbar,pooled,102,99102,0.8223731884057971,0.2037696918786045,-0.3150937727217945,0.21530223879533783,0.7351506788234923,0.0,,
Cd,mbar,paired,103,99103,0.8260869565217391,0.20795893745127225,-0.3757370024587253,0.2267548164673301,0.7489543277719019,0.0,,
Cd,mbar,median,103,99103,0.8260869565217391,0.20795893745127225,-0.3757370024587253,0.2267548164673301,0.7489543277719019,0.0,,
Cd,mbar,pooled,103,99103,0.8223731884057971,0.20710827184810054,-0.3742400939510315,0.22578711796006481,0.7457480200692196,0.0,,
Cd,mbar,paired,104,99104,0.8152173913043478,0.1880808717479594,-0.38078607132606346,0.21854143277764831,0.7293426998554587,0.0,,
Cd,mbar,median,104,99104,0.8260869565217391,0.19041298214126856,-0.38553322484851327,0.22136038430207522,0.7386728203124788,0.0,,
Cd,mbar,pooled,104,99104,0.8223731884057971,0.18961668925823272,-0.38391217082557166,0.2203972133649574,0.7354857864646003,0.0,,
Cd,mbar,paired,105,99105,0.8260869565217391,0.31111491424920734,-0.35915500440789533,0.2387813857041846,0.7429694843284758,0.0,,
Cd,mbar,median,105,99105,0.8260869565217391,0.31111491424920734,-0.35915500440789533,0.2387813857041846,0.7429694843284758,0.0,,
Cd,mbar,pooled,105,99105,0.8223731884057971,0.3098736210374291,-0.3578169308203727,0.23781660033153737,0.7398285557548401,0.0,,
Cd,mbar,paired,106,99106,0.8260869565217391,0.1512806331293295,-0.3943373127690803,0.22318762510677634,0.74000914686839,0.0,,
Cd,mbar,median,106,99106,0.8260869565217391,0.1512806331293295,-0.3943373127690803,0.22318762510677634,0.74000914686839,0.0,,
Cd,mbar,pooled,106,99106,0.8223731884057971,0.15069148753486883,-0.3928736501149133,0.22220838303421991,0.7367746139404109,0.0,,
Cd,mbar,paired,107,99107,0.8260869565217391,0.21306818069142786,-0.386143180691402,0.23541628924888464,0.7483417183309382,0.0,,
Cd,mbar,median,107,99107,0.8260869565217391,0.21306818069142786,-0.386143180691402,0.23541628924888464,0.7483417183309382,0.0,,
Cd,mbar,pooled,107,99107,0.8223731884057971,0.21217766596443877,-0.38473233089773856,0.23441208697757596,0.7451451215733385,0.0,,
Cd,mbar,paired,108,99108,0.8260869565217391,0.20941585409172503,-0.3932831809938873,0.2366429522533033,0.7459910193367796,0.0,,
Cd,mbar,median,108,99108,0.8260869565217391,0.20941585409172503,-0.3932831809938873,0.2366429522533033,0.7459910193367796,0.0,,
Cd,mbar,pooled,108,99108,0.8223731884057971,0.20858748818832762,-0.39181432765090063,0.23564461406021756,0.7427860431365447,0.0,,
Cd,mbar,paired,109,99109,0.8260869565217391,0.2367901199189142,-0.3750580900535537,0.24269726644366124,0.7483132067300321,0.0,,
Cd,mbar,median,109,99109,0.8260869565217391,0.2367901199189142,-0.3750580900535537,0.24269726644366124,0.7483132067300321,0.0,,
Cd,mbar,pooled,109,99109,0.8223731884057971,0.2357797525216907,-0.3736437542213582,0.24164706472167943,0.745092874407767,0.0,,
Cd,mbar,paired,110,99110,0.8260869565217391,0.14225253183069664,-0.3855713841348406,0.21929411538741125,0.7424054566633513,0.0,,
Cd,mbar,median,110,99110,0.8260869565217391,0.14225253183069664,-0.3855713841348406,0.21929411538741125,0.7424054566633513,0.0,,
Cd,mbar,pooled,110,99110,0.8223731884057971,0.14168735548288902,-0.38412441715902873,0.2183328318737387,0.7391830362872783,0.0,,
Cd,mbar,paired,111,99111,0.8260869565217391,0.09601704184843163,-0.45518331912903154,0.21798475848009258,0.7376000449726067,0.0,,
Cd,mbar,median,111,99111,0.8260869565217391,0.09601704184843163,-0.45518331912903154,0.21798475848009258,0.7376000449726067,0.0,,
Cd,mbar,pooled,111,99111,0.8223731884057971,0.09568247167997179,-0.45357148075048087,0.21702097387434485,0.734359693872474,0.0,,
Cd,mbar,paired,112,99112,0.8260869565217391,0.2426710450288505,-0.46467159023271953,0.22486553048024102,0.741445808426996,0.0,,
Cd,mbar,median,112,99112,0.8260869565217391,0.2426710450288505,-0.46467159023271953,0.22486553048024102,0.741445808426996,0.0,,
Cd,mbar,pooled,112,99112,0.8223731884057971,0.24167717670455113,-0.46314181279497335,0.2239113912765852,0.7382713268613017,0.0,,
Cd,mbar,paired,113,99113,0.8260869565217391,0.20155750046072218,-0.3148482022527322,0.21935788494463487,0.7420637034059455,0.0,,
Cd,mbar,median,113,99113,0.8260869565217391,0.20155750046072218,-0.3148482022527322,0.21935788494463487,0.7420637034059455,0.0,,
Cd,mbar,pooled,113,99113,0.8223731884057971,0.2007209474379168,-0.31375038984281894,0.21843108458725172,0.7388983356559282,0.0,,
Cd,mbar,paired,114,99114,0.8152173913043478,0.25913690528915545,-0.43314487318043104,0.22724459148432097,0.7380641821467027,0.0,,
Cd,mbar,median,114,99114,0.8260869565217391,0.2620617167362267,-0.4377893958930937,0.2299851481305941,0.7473720463332941,0.0,,
Cd,mbar,pooled,114,99114,0.8223731884057971,0.26106355763187405,-0.43620552945250457,0.22904899567737158,0.7441928439014894,0.0,,
Cd,mbar,paired,115,99115,0.8260869565217391,0.24874088163649866,-0.3592073566245295,0.2363340556963141,0.746036754660141,0.0,,
Cd,mbar,median,115,99115,0.8260869565217391,0.24874088163649866,-0.3592073566245295,0.2363340556963141,0.746036754660141,0.0,,
Cd,mbar,pooled,115,99115,0.8223731884057971,0.24772238986667006,-0.35782630500797025,0.23535596863723765,0.7428530793113226,0.0,,
Cd,mbar,paired,116,99116,0.8260869565217391,0.18614744325100396,-0.3838052503765306,0.222749406094431,0.7370578773625881,0.0,,
Cd,mbar,median,116,99116,0.8260869565217391,0.18614744325100396,-0.3838052503765306,0.222749406094431,0.7370578773625881,0.0,,
Cd,mbar,pooled,116,99116,0.8223731884057971,0.1853982213531331,-0.3824444830008598,0.2218094192957469,0.7338809186903733,0.0,,
Cd,mbar,paired,117,99117,0.8260869565217391,0.258757892834385,-0.39506783126478445,0.24133484309548248,0.7460509336836816,0.0,,
Cd,mbar,median,117,99117,0.8260869565217391,0.258757892834385,-0.39506783126478445,0.24133484309548248,0.7460509336836816,0.0,,
Cd,mbar,pooled,117,99117,0.8223731884057971,0.25772355537366387,-0.39379575784924636,0.2403127349290572,0.7428603031780114,0.0,,
Cd,mbar,paired,118,99118,0.8260869565217391,0.1783579847502561,-0.4588006087623571,0.2347582940456579,0.7430312086637098,0.0,,
Cd,mbar,median,118,99118,0.8260869565217391,0.1783579847502561,-0.4588006087623571,0.2347582940456579,0.7430312086637098,0.0,,
Cd,mbar,pooled,118,99118,0.8223731884057971,0.17765974186083144,-0.45716741465271693,0.2337644595701843,0.7398021982455081,0.0,,
Cd,mbar,paired,119,99119,0.8260869565217391,0.26690685080231624,-0.4106500672940314,0.22768076704528398,0.7451065822740578,0.0,,
Cd,mbar,median,119,99119,0.8260869565217391,0.26690685080231624,-0.4106500672940314,0.22768076704528398,0.7451065822740578,0.0,,
Cd,mbar,pooled,119,99119,0.8223731884057971,0.26578178982128575,-0.40918664957886314,0.2267460531732058,0.7419349905651653,0.0,,
Cd,mbar,paired,120,99120,0.8260869565217391,0.29528375825549547,-0.43082239669629574,0.2551832041502728,0.7467384376488895,0.0,,
Cd,mbar,median,120,99120,0.8260869565217391,0.29528375825549547,-0.43082239669629574,0.2551832041502728,0.7467384376488895,0.0,,
Cd,mbar,pooled,120,99120,0.8223731884057971,0.2941181168066298,-0.4295416462710355,0.254192370222133,0.7435889518218802,0.0,,
Cd,mbar,paired,121,99121,0.8152173913043478,0.28960384034359143,-0.3165250440896461,0.228382422897917,0.7319191653160284,0.0,,
Cd,mbar,median,121,99121,0.8260869565217391,0.2906514581992363,-0.32030031138932985,0.2306125789537081,0.7406930181032703,0.0,,
Cd,mbar,pooled,121,99121,0.8223731884057971,0.29029543986735673,-0.31901160939565115,0.22984697799522752,0.7376957103953463,0.0,,
Cd,mbar,paired,122,99122,0.8260869565217391,0.2702257598356448,-0.3581865839631118,0.22000754579385845,0.7412382487556001,0.0,,
Cd,mbar,median,122,99122,0.8260869565217391,0.2702257598356448,-0.3581865839631118,0.22000754579385845,0.7412382487556001,0.0,,
Cd,mbar,pooled,122,99122,0.8223731884057971,0.26906879621696866,-0.3568275995043773,0.21909440925211976,0.7381206340898456,0.0,,
Cd,mbar,paired,123,99123,0.8152173913043478,0.2764527420327303,-0.4081664384975579,0.23812449238064434,0.73097514384124,0.0,,
Cd,mbar,median,123,99123,0.8260869565217391,0.27997730127317766,-0.41189705910831886,0.24102593721472998,0.7402002088026984,0.0,,
Cd,mbar,pooled,123,99123,0.8223731884057971,0.2787735187506475,-0.4106253848427086,0.24003496513723938,0.7370492908216458,0.0,,
Cd,mbar,paired,124,99124,0.8152173913043478,0.2785943013610681,-0.3456445190574632,0.227568136902961,0.735095393271339,0.0,,
Cd,mbar,median,124,99124,0.8260869565217391,0.28220613427017516,-0.348921110033654,0.2303690619465178,0.7442828025503988,0.0,,
Cd,mbar,pooled,124,99124,0.8223731884057971,0.28097236063720255,-0.34780411516653253,0.22941244479709952,0.7411450626633043,0.0,,
Cd,mbar,paired,125,99125,0.8260869565217391,0.2827049683761307,-0.3457385397020244,0.23343301737520494,0.739894048449351,0.0,,
Cd,mbar,median,125,99125,0.8260869565217391,0.2827049683761307,-0.3457385397020244,0.23343301737520494,0.739894048449351,0.0,,
Cd,mbar,pooled,125,99125,0.8223731884057971,0.2815183173308409,-0.3445540636138186,0.23245149042825888,0.7367672897983003,0.0,,
Cd,mbar,paired,126,99126,0.8152173913043478,0.2881952088671502,-0.29551481654661005,0.22354130218295282,0.7318415899246422,0.0,,
Cd,mbar,median,126,99126,0.8260869565217391,0.29172488653330886,-0.2993061543369845,0.22629994534192543,0.7409856686698565,0.0,,
Cd,mbar,pooled,126,99126,0.8223731884057971,0.29051961129463955,-0.29801118463708104,0.22535768082298827,0.7378626796581145,0.0,,
Cd,mbar,paired,127,99127,0.8260869565217391,0.2994015173467739,-0.30834461873890245,0.23215646787311872,0.7469585091389066,0.0,,
Cd,mbar,median,127,99127,0.8260869565217391,0.2994015173467739,-0.30834461873890245,0.23215646787311872,0.7469585091389066,0.0,,
Cd,mbar,pooled,127,99127,0.8223731884057971,0.2980806435886385,-0.3072402575988491,0.23120577796643382,0.7438282308612649,0.0,,
Cd,mbar,paired,128,99128,0.8260869565217391,0.12647657956288616,-0.35033196670746064,0.21176967477794148,0.7353373704498612,0.0,,
Cd,mbar,median,128,99128,0.8260869565217391,0.12647657956288616,-0.35033196670746064,0.21176967477794148,0.7353373704498612,0.0,,
Cd,mbar,pooled,128,99128,0.8223731884057971,0.1259895769899475,-0.34887434554994184,0.21083418990501154,0.7321183936652673,0.0,,
Cd,mbar,paired,129,99129,0.8260869565217391,0.2968454106027807,-0.3723239600208965,0.24730365051370695,0.7536371087068877,0.0,,
Cd,mbar,median,129,99129,0.8260869565217391,0.2968454106027807,-0.3723239600208965,0.24730365051370695,0.7536371087068877,0.0,,
Cd,mbar,pooled,129,99129,0.8223731884057971,0.2955075898306492,-0.371051108961767,0.24635345202556244,0.7506433281119774,0.0,,
Cd,mbar,paired,130,99130,0.8152173913043478,0.27372895664632213,-0.3481458454281842,0.2370062736733055,0.7379230639566808,0.0,,
Cd,mbar,median,130,99130,0.8260869565217391,0.2769061742910277,-0.35207171941628645,0.23991035748975706,0.7471993164531182,0.0,,
Cd,mbar,pooled,130,99130,0.8223731884057971,0.2758217908027545,-0.3507323000839381,0.23891840436510942,0.7440309880380608,0.0,,
Cd,mbar,paired,131,99131,0.822463768115942,0.23687149982258693,-0.39186007724885585,0.22733370948321593,0.7432999684485431,0.0,,
Cd,mbar,median,131,99131,0.8260869565217391,0.23780221906774512,-0.3931830858549002,0.22828143272539833,0.746406318441231,0.0,,
Cd,mbar,pooled,131,99131,0.8223731884057971,0.2368482207828031,-0.39182696951672175,0.22731001462132158,0.7432222980799736,0.0,,
Cd,mbar,paired,132,99132,0.8260869565217391,0.19400607849027685,-0.40865061611743325,0.23207105889607144,0.7485075300287516,0.0,,
Cd,mbar,median,132,99132,0.8260869565217391,0.19400607849027685,-0.40865061611743325,0.23207105889607144,0.7485075300287516,0.0,,
Cd,mbar,pooled,132,99132,0.8223731884057971,0.19308688913147187,-0.4071091086397785,0.2311316855154097,0.745456686569755,0.0,,
Cd,mbar,paired,133,99133,0.8260869565217391,0.21386008426937209,-0.3673939290723702,0.22818603545415725,0.74459242405129,0.0,,
Cd,mbar,median,133,99133,0.8260869565217391,0.21386008426937209,-0.3673939290723702,0.22818603545415725,0.74459242405129,0.0,,
Cd,mbar,pooled,133,99133,0.8223731884057971,0.21294951654343763,-0.3661758688766451,0.22721128454477343,0.7413802920020456,0.0,,
Cd,mbar,paired,134,99134,0.8152173913043478,0.31162271055955393,-0.459027958599373,0.23979535390882403,0.7324397183679074,0.0,,
Cd,mbar,median,134,99134,0.8260869565217391,0.31548363631680476,-0.4631769108086767,0.24268266170578018,0.741619426860376,0.0,,
Cd,mbar,pooled,134,99134,0.8223731884057971,0.3141651982318072,-0.46176271449131023,0.24169651287767963,0.7384841091010191,0.0,,
Cd,mbar,paired,135,99135,0.8260869565217391,0.193350541692493,-0.38910614593439896,0.23693219906071966,0.7463832489833624,0.0,,
Cd,mbar,median,135,99135,0.8260869565217391,0.193350541692493,-0.38910614593439896,0.23693219906071966,0.7463832489833624,0.0,,
Cd,mbar,pooled,135,99135,0.8223731884057971,0.19254383537910336,-0.3877596825565665,0.2359248044986965,0.7431675352123348,0.0,,
Cd,mbar,paired,136,99136,0.8260869565217391,0.19228937060933604,-0.382219079070215,0.22778447431610765,0.7388143520441247,0.0,,
Cd,mbar,median,136,99136,0.8260869565217391,0.19228937060933604,-0.382219079070215,0.22778447431610765,0.7388143520441247,0.0,,
Cd,mbar,pooled,136,99136,0.8223731884057971,0.19150521365131,-0.3808331290558636,0.22679352518074922,0.7356021898671404,0.0,,
Cd,mbar,paired,137,99137,0.8260869565217391,0.23604328767500427,-0.3702503734384364,0.22817647918519904,0.7530040755402584,0.0,,
Cd,mbar,median,137,99137,0.8260869565217391,0.23604328767500427,-0.3702503734384364,0.22817647918519904,0.7530040755402584,0.0,,
Cd,mbar,pooled,137,99137,0.8223731884057971,0.2350351157899051,-0.3688479879660655,0.22722271340343556,0.7497615279971026,0.0,,
Cd,mbar,paired,138,99138,0.8260869565217391,0.22927242356752808,-0.3970301146510027,0.22699513077430106,0.7475248267944504,0.0,,
Cd,mbar,median,138,99138,0.8260869565217391,0.22927242356752808,-0.3970301146510027,0.22699513077430106,0.7475248267944504,0.0,,
Cd,mbar,pooled,138,99138,0.8223731884057971,0.22832057804273287,-0.3956194262221686,0.22602845244623634,0.7443193429599232,0.0,,
Cd,mbar,paired,139,99139,0.8260869565217391,0.22931046954005718,-0.4031347747009947,0.237301950736164,0.7437962599199412,0.0,,
Cd,mbar,median,139,99139,0.8260869565217391,0.22931046954005718,-0.4031347747009947,0.237301950736164,0.7437962599199412,0.0,,
Cd,mbar,pooled,139,99139,0.8223731884057971,0.22840453439346486,-0.4019201120100875,0.23633150454249596,0.7406096936075885,0.0,,
Cd,mbar,paired,140,99140,0.8152173913043478,0.33715842186376177,-0.32481727168129626,0.23769974433262864,0.7332506112539446,0.0,,
Cd,mbar,median,140,99140,0.8260869565217391,0.34151789510083996,-0.32777722816984145,0.2405493630106933,0.7422532603709401,0.0,,
Cd,mbar,pooled,140,99140,0.8223731884057971,0.34002870171936284,-0.32676831469098894,0.239576214590964,0.7391790331772694,0.0,,
Cd,mbar,paired,141,99141,0.8260869565217391,0.365816959349095,-0.3793600562577466,0.2431469455774565,0.7532455207591658,0.0,,
Cd,mbar,median,141,99141,0.8260869565217391,0.365816959349095,-0.3793600562577466,0.2431469455774565,0.7532455207591658,0.0,,
Cd,mbar,pooled,141,99141,0.8223731884057971,0.3641608518157895,-0.37802618449717124,0.24225003823447308,0.7502841737568632,0.0,,
Cd,mbar,paired,142,99142,0.8260869565217391,0.12897543332179628,-0.412858100637656,0.2256412968458904,0.7460446371883823,0.0,,
Cd,mbar,median,142,99142,0.8260869565217391,0.12897543332179628,-0.412858100637656,0.2256412968458904,0.7460446371883823,0.0,,
Cd,mbar,pooled,142,99142,0.8223731884057971,0.12847684172198726,-0.41155663255140684,0.2246609470031514,0.7427876380546388,0.0,,
Cd,mbar,paired,143,99143,0.8152173913043478,0.27390224202134794,-0.3865404823960579,0.2242825080461184,0.727499740746019,0.0,,
Cd,mbar,median,143,99143,0.8260869565217391,0.27725337484335455,-0.39014600915408076,0.22707037156432658,0.7366515678986905,0.0,,
Cd,mbar,pooled,143,99143,0.8223731884057971,0.27610920235634806,-0.3889169589609229,0.2261179791877056,0.7335257265440189,0.0,,
Cd,mbar,paired,144,99144,0.8260869565217391,0.371385899205944,-0.30582606640169113,0.23950019487355906,0.743258776667373,0.0,,
Cd,mbar,median,144,99144,0.8260869565217391,0.371385899205944,-0.30582606640169113,0.23950019487355906,0.743258776667373,0.0,,
Cd,mbar,pooled,144,99144,0.8223731884057971,0.3698380051846084,-0.3046627705114054,0.23854615832163564,0.740152815504126,0.0,,
Cd,mbar,paired,145,99145,0.8152173913043478,0.2926335559681088,-0.40230946205149953,0.23778852737080367,0.7349406874629903,0.0,,
Cd,mbar,median,145,99145,0.8260869565217391,0.29617824386106784,-0.40600031429210515,0.24058638925917264,0.7440504729275403,0.0,,
Cd,mbar,pooled,145,99145,0.8223731884057971,0.2949679563399623,-0.4047423479454218,0.2396309318716754,0.7409392663221431,0.0,,
Cd,mbar,paired,146,99146,0.8260869565217391,0.1945353473394822,-0.34658653938562395,0.22349005943853015,0.7433996561173246,0.0,,
Cd,mbar,median,146,99146,0.8260869565217391,0.1945353473394822,-0.34658653938562395,0.22349005943853015,0.7433996561173246,0.0,,
Cd,mbar,pooled,146,99146,0.8223731884057971,0.1937431151719642,-0.34525690808718495,0.22254285747559527,0.7401955829900101,0.0,,
Cd,mbar,paired,147,99147,0.8152173913043478,0.2515436306180223,-0.43697298041239396,0.21409371752124487,0.7285707639726672,0.0,,
Cd,mbar,median,147,99147,0.8260869565217391,0.25455572910967206,-0.4414648131996327,0.2167662293187664,0.7377927748076893,0.0,,
Cd,mbar,pooled,147,99147,0.8223731884057971,0.2535275037396185,-0.43993341112850587,0.21585337946224195,0.7346429051408752,0.0,,
Cd,mbar,paired,148,99148,0.8152173913043478,0.2896221667403793,-0.375602373974731,0.22314210303729923,0.7322716324080164,0.0,,
Cd,mbar,median,148,99148,0.8260869565217391,0.29321611322172747,-0.3796087052694546,0.2258284034388053,0.7414330752155742,0.0,,
Cd,mbar,pooled,148,99148,0.8223731884057971,0.2919888466195746,-0.3782421376270833,0.22491102132126983,0.7383042080336203,0.0,,
Cd,mbar,paired,149,99149,0.8260869565217391,0.17795176646106148,-0.3980635271420098,0.22517976052907412,0.7440782504734949,0.0,,
Cd,mbar,median,149,99149,0.8260869565217391,0.17795176646106148,-0.3980635271420098,0.22517976052907412,0.7440782504734949,0.0,,
Cd,mbar,pooled,149,99149,0.8223731884057971,0.177221761200286,-0.3966047538548714,0.2242127469920905,0.7408626840520623,0.0,,
Cd,mbar,paired,150,99150,0.8152173913043478,0.19570668761535415,-0.47283712879403805,0.2192572128709273,0.7354427517613422,0.0,,
