cell,j,r,seed,cagr,mdd,vol
Cd,21,12,99012,0.24087653130038844,-0.3770855666642628,0.24447221171158892
Cd,21,13,99013,0.2141137579771102,-0.35771426513245175,0.2417869767942337
Cd,21,14,99014,0.19624254195705548,-0.41993001579500205,0.23779508396145993
Cd,21,15,99015,0.2634721141113401,-0.4296320179075407,0.23783582076658072
Cd,21,16,99016,0.15709494573830907,-0.3708709903899754,0.23303005070783
Cd,21,17,99017,0.13844104213259123,-0.4192712867649465,0.23993038137109504
Cd,21,18,99018,0.2833938450847231,-0.3900146523886613,0.24760233771535758
Cd,21,19,99019,0.2550262091619653,-0.37793982442243873,0.24006430408923957
Cd,21,20,99020,0.2571927719456586,-0.4838603955587513,0.25886597374471376
Cd,21,21,99021,0.29758037828993333,-0.4125629380674073,0.2504210091273559
Cd,21,22,99022,0.2753144798129745,-0.46079916966150336,0.2546762534265758
Cd,21,23,99023,0.22162536207128292,-0.50951655939455,0.24831107505437203
Cd,21,24,99024,0.2748397128463951,-0.3670610812946002,0.24911209549984237
Cd,21,25,99025,0.18818550495682684,-0.39226131197380737,0.22977372443129382
Cd,21,26,99026,0.3364480323895309,-0.3845639686704871,0.26601423257544476
Cd,21,27,99027,0.3789017886356141,-0.4230691349950175,0.2637636319817286
Cd,21,28,99028,0.3058846036294145,-0.3305604955056401,0.24163127757968367
Cd,21,29,99029,0.22031870045009194,-0.3487121210231356,0.23187216381923337
Cd,21,30,99030,0.2648331578204133,-0.4006134930774732,0.24092954357998886
Cd,21,31,99031,0.2447728820442201,-0.4256291697360907,0.24567549704195565
Cd,21,32,99032,0.1653888208341665,-0.43687263177739954,0.24617330854878686
Cd,21,33,99033,0.2701972540427533,-0.43532391651509006,0.2392560358122066
Cd,21,34,99034,0.29194696157392785,-0.42226605995303246,0.24852855592390619
Cd,21,35,99035,0.30749975920493866,-0.39082967142247393,0.2452812149288667
Cd,21,36,99036,0.24831377520294695,-0.34063143348525665,0.23935634001886055
Cd,21,37,99037,0.2219881283400047,-0.33722544018281825,0.22977732356620997
Cd,21,38,99038,0.29355082316119563,-0.4452442486118045,0.25194339217599715
Cd,21,39,99039,0.2610089603004411,-0.33377950598141515,0.2430931161560289
Cd,21,40,99040,0.23810136592813747,-0.3768393732267836,0.2414156996756217
Cd,21,41,99041,0.22935481053260953,-0.3682777610562992,0.22969526003998184
Cd,21,42,99042,0.20471302600023944,-0.37849556306885984,0.2322636727695707
Cd,21,43,99043,0.23177193176298427,-0.4097505259399243,0.24799760314382222
Cd,21,44,99044,0.2031943544289625,-0.38132890936990965,0.23927800110844277
Cd,21,45,99045,0.17351143251306378,-0.4280864369766144,0.2345524177448706
Cd,21,46,99046,0.19467060380555745,-0.3974119975995158,0.24017350115456934
Cd,21,47,99047,0.17024925509784494,-0.42329728445011955,0.2411004189787246
Cd,21,48,99048,0.11716795437241467,-0.417940893161615,0.23223065258860948
Cd,21,49,99049,0.2774259665131775,-0.4241837940625354,0.23854799357416007
Cd,22,0,99000,0.17840515382181166,-0.39310786857056346,0.22009963489113232
Cd,22,1,99001,0.18365006997186062,-0.3855719517536031,0.2327638856208373
Cd,22,2,99002,0.23112213066244558,-0.4694865363438824,0.23188133507822944
Cd,22,3,99003,0.2055553394163212,-0.37439732435170914,0.232098146811176
Cd,22,4,99004,0.2850743113886405,-0.3928531221414398,0.22412652677365932
Cd,22,5,99005,0.1885218885681692,-0.44564003519117285,0.222186416308246
Cd,22,6,99006,0.15227383071982215,-0.38599896761389685,0.21943484700723564
Cd,22,7,99007,0.16091970776328535,-0.42481077670498074,0.22425792331393501
Cd,22,8,99008,0.37310776852525374,-0.4710151424203819,0.24403704379589544
Cd,22,9,99009,0.25131889510880034,-0.364038348078387,0.23162731038466017
Cd,22,10,99010,0.12705507365102475,-0.3978668682962414,0.2187676667292378
Cd,22,11,99011,0.19560278538777198,-0.4140603017930809,0.24093772342924086
Cd,22,12,99012,0.2551399652984927,-0.3741604305367158,0.24094396146558164
Cd,22,13,99013,0.2212724665445882,-0.33903989523205413,0.23154959674048495
Cd,22,14,99014,0.20654322237976652,-0.4179355424588473,0.23145741918261264
Cd,22,15,99015,0.2675644773728951,-0.37375008684704963,0.23412743678867728
Cd,22,16,99016,0.14006970777889705,-0.33569503801927186,0.21673091545605908
Cd,22,17,99017,0.1338091746899872,-0.3828296688926957,0.2329260373003515
Cd,22,18,99018,0.29052128939152033,-0.3443118837391618,0.23494481122566416
Cd,22,19,99019,0.2828433088182152,-0.350766277391183,0.23662192520546088
Cd,22,20,99020,0.22012327766670015,-0.4516219376050744,0.2400558163153178
Cd,22,21,99021,0.2935250399893963,-0.4601866039738138,0.23671862844065328
Cd,22,22,99022,0.2873153555365997,-0.4164444609388144,0.24098936660460962
Cd,22,23,99023,0.20511993508938176,-0.4565966981738217,0.229822273972424
Cd,22,24,99024,0.23936585795643195,-0.40076123365159194,0.22977280274894532
Cd,22,25,99025,0.20608613016005783,-0.3921310215548821,0.22657249906335403
Cd,22,26,99026,0.2973484914566209,-0.34069396534714164,0.24844615683792742
Cd,22,27,99027,0.3456147125333795,-0.38862476649830424,0.2556828793351911
Cd,22,28,99028,0.28225374508801093,-0.3810471777236943,0.23413158342728635
Cd,22,29,99029,0.21939119222065417,-0.3938963700660961,0.22610919403755234
Cd,22,30,99030,0.27364879698600597,-0.3895535059426776,0.23476289073386206
Cd,22,31,99031,0.2379999791283629,-0.4013299353685253,0.23375791860323286
Cd,22,32,99032,0.13199368549222434,-0.4145077869730704,0.2270384981460898
Cd,22,33,99033,0.2661577857703239,-0.392543265482354,0.22745026355936188
Cd,22,34,99034,0.29354754436476505,-0.39734926092656403,0.23852253963626965
Cd,22,35,99035,0.25632332270869784,-0.39026718840344715,0.22817841061000907
Cd,22,36,99036,0.22388671511977387,-0.3572586942819001,0.224312366743864
Cd,22,37,99037,0.20162757390507458,-0.37889315516211325,0.22343111602565013
Cd,22,38,99038,0.29021430930022807,-0.40247665217370887,0.24271050916749312
Cd,22,39,99039,0.2100864517611747,-0.381900863388114,0.21941370971507915
Cd,22,40,99040,0.22303049656050233,-0.3593768014825376,0.2301042694232951
Cd,22,41,99041,0.2244642961516734,-0.3560597047654421,0.22398550663389244
Cd,22,42,99042,0.19820625448669515,-0.3932876306097179,0.22260034567333553
Cd,22,43,99043,0.24985169904887905,-0.39181468350051496,0.24103895438391665
Cd,22,44,99044,0.2060588327775179,-0.3831801499417217,0.2296735934791955
Cd,22,45,99045,0.1702121697251624,-0.3911449334119161,0.22480117287881382
Cd,22,46,99046,0.21045507972145483,-0.40796157510646097,0.2314270501300548
Cd,22,47,99047,0.1288101261346839,-0.44698022379396757,0.22287890570215674
Cd,22,48,99048,0.13024263668418246,-0.42579898639047775,0.22111432925256216
Cd,22,49,99049,0.28197628378051154,-0.40638037555205353,0.23150585284598857
Cd,23,0,99000,0.17949714044961262,-0.3810675916435103,0.2242372392749992
Cd,23,1,99001,0.16772846748499703,-0.3281527891189517,0.23322509758909057
Cd,23,2,99002,0.21216994574161885,-0.4349805967478703,0.23072450857492455
Cd,23,3,99003,0.20086118626165317,-0.377277204748715,0.2333179028735818
Cd,23,4,99004,0.2780798605461914,-0.33261631436838074,0.2306518273860038
Cd,23,5,99005,0.1859818356056726,-0.42152111326043057,0.23394775980799
Cd,23,6,99006,0.15916596920966009,-0.34889361796949525,0.22550568194934592
Cd,23,7,99007,0.19661075615618695,-0.3757892185647418,0.23079954903462968
Cd,23,8,99008,0.354485206441969,-0.467038158065098,0.24994418027255005
Cd,23,9,99009,0.27328956725014564,-0.3649760780173597,0.23798531645625096
Cd,23,10,99010,0.15118837724193024,-0.3521641472516577,0.2248972282232728
Cd,23,11,99011,0.1999233536025622,-0.3994344776650438,0.24120091719955175
Cd,23,12,99012,0.27920214803222576,-0.37734108060011795,0.24599177886546034
Cd,23,13,99013,0.22175008111400563,-0.2688687990119204,0.23317528960655456
Cd,23,14,99014,0.19373536089097865,-0.411732040663347,0.23280561102790884
Cd,23,15,99015,0.27231083045597226,-0.42808555131679543,0.23963260712792364
Cd,23,16,99016,0.16150485054339514,-0.3355783165023872,0.22439962108488373
Cd,23,17,99017,0.13239950196665284,-0.370142099367631,0.23103528457490785
Cd,23,18,99018,0.28537696100657195,-0.38741835259437224,0.24530002794140043
Cd,23,19,99019,0.2690970133077102,-0.32434981131891344,0.23591114706700583
Cd,23,20,99020,0.22672594715803251,-0.4318950855456864,0.24663291141532506
Cd,23,21,99021,0.27482781775689635,-0.4602751101192993,0.23957416199963338
Cd,23,22,99022,0.2660129306089627,-0.37317118482249356,0.23927670374472365
Cd,23,23,99023,0.20465699673125437,-0.4350689497848816,0.2339734770915668
Cd,23,24,99024,0.2518692594947489,-0.35884209621503516,0.24065845452026458
Cd,23,25,99025,0.19211117921914211,-0.3908397475775798,0.23344268122314726
Cd,23,26,99026,0.31685433639269056,-0.37584553251909536,0.25960087059672515
Cd,23,27,99027,0.3469962254560286,-0.3395276131084665,0.25482410661046134
Cd,23,28,99028,0.2878832481542417,-0.33319464414621874,0.23928567283896868
Cd,23,29,99029,0.21838104399660518,-0.3362467183749566,0.2281211413087289
Cd,23,30,99030,0.2598036289992467,-0.3576163178609742,0.2389392683237975
Cd,23,31,99031,0.25269060766027307,-0.34908343604906295,0.23643956237620467
Cd,23,32,99032,0.14518801459099384,-0.3969427224408117,0.24318991517803215
Cd,23,33,99033,0.22314806491904648,-0.33646353965438164,0.23384171601112377
Cd,23,34,99034,0.2745706329186146,-0.35843950389710677,0.23919418649977162
Cd,23,35,99035,0.27707075560242256,-0.38950234364526237,0.24258706226560467
Cd,23,36,99036,0.2503438772129414,-0.33977862547334087,0.24178587621210568
Cd,23,37,99037,0.22735075419567097,-0.33640393531942686,0.23126737146012236
Cd,23,38,99038,0.29460943173782206,-0.3962037843633929,0.24556357854502645
Cd,23,39,99039,0.2004121759379276,-0.33680447692676635,0.2263674702525378
Cd,23,40,99040,0.20627300101844548,-0.3360950793623075,0.23633270790157618
Cd,23,41,99041,0.21295468296794984,-0.36095486367895885,0.23100190426159892
Cd,23,42,99042,0.2008701421724608,-0.35387966939827614,0.22902983279298642
Cd,23,43,99043,0.24711780701889907,-0.4067488364850267,0.2513081268623219
Cd,23,44,99044,0.21103903247712985,-0.3870182798243261,0.238862073777596
Cd,23,45,99045,0.15597228558585896,-0.36276673571346923,0.2297666647301677
Cd,23,46,99046,0.20911720470459794,-0.37289231885721075,0.24003396005182617
Cd,23,47,99047,0.1492827095772773,-0.42648248492793067,0.237049266095358
Cd,23,48,99048,0.1179178229484108,-0.40838838937062605,0.22937843492402876
Cd,23,49,99049,0.2768863240486146,-0.3498004723372908,0.2328354538358803
Cd,24,0,99000,0.17803590097554833,-0.4257227976456151,0.22889799999062108
Cd,24,1,99001,0.17578198645527254,-0.39228862453261176,0.237138443010373
Cd,24,2,99002,0.22214521779077234,-0.5238606536784367,0.2434263282990653
Cd,24,3,99003,0.17042359163166587,-0.42209353158182195,0.24405113512163046
Cd,24,4,99004,0.2573044539193119,-0.41163911739117454,0.22923470655599637
Cd,24,5,99005,0.19639247222710465,-0.49087915973267515,0.235687677464675
Cd,24,6,99006,0.16876627788553522,-0.4009411586576262,0.22846662673896848
Cd,24,7,99007,0.18897321488774832,-0.46050773597694417,0.24003329210495974
Cd,24,8,99008,0.3121376953373105,-0.5352679684552313,0.25202008328587555
Cd,24,9,99009,0.2866793111057866,-0.3863954352567788,0.2495261771470101
Cd,24,10,99010,0.13964862921188126,-0.4433439231413749,0.22924177664910925
Cd,24,11,99011,0.21657306704268708,-0.4735913566615879,0.25321884085471996
Cd,24,12,99012,0.24058291486685168,-0.40422699077771274,0.23954964812738272
Cd,24,13,99013,0.2031085631745928,-0.3582446843576753,0.2369000452135847
Cd,24,14,99014,0.1837604530071444,-0.4817149208723714,0.23830985113036815
Cd,24,15,99015,0.24361426210472992,-0.4296320178912099,0.2350274533644984
Cd,24,16,99016,0.156416197629355,-0.370887783379876,0.23224702773295455
Cd,24,17,99017,0.12097281372886903,-0.41962521051895824,0.2325786456755249
Cd,24,18,99018,0.27545225054158906,-0.3900146523366863,0.24060375486956145
Cd,24,19,99019,0.2738850856266555,-0.3823044082210388,0.23496356149025457
Cd,24,20,99020,0.24286898678392888,-0.48400576438078324,0.25901073470745267
Cd,24,21,99021,0.2866475476226069,-0.531691910321367,0.24672751843117796
Cd,24,22,99022,0.2719944171495243,-0.4600859518223118,0.2496834686827702
Cd,24,23,99023,0.18928840879627407,-0.5097282302494274,0.2416045031924029
Cd,24,24,99024,0.23645038838794163,-0.4585841915826367,0.24064895178435028
Cd,24,25,99025,0.2068017719125692,-0.41444977046836906,0.23357049377483607
Cd,24,26,99026,0.27342363472081144,-0.38381662747999007,0.25162850620837024
Cd,24,27,99027,0.3307797771604468,-0.42283571391786295,0.25213415743091944
Cd,24,28,99028,0.23707818800213887,-0.42291913122483216,0.2337993833615803
Cd,24,29,99029,0.2282573152742049,-0.41998134692816913,0.2302879308307646
Cd,24,30,99030,0.2606156981369907,-0.40109779190296907,0.2388767277887553
Cd,24,31,99031,0.272563084130097,-0.4439313315233935,0.24761707408850755
Cd,24,32,99032,0.15585413654605507,-0.4753734118475462,0.24690605606919344
Cd,24,33,99033,0.23580944582873675,-0.4348475868609659,0.23360877588620446
Cd,24,34,99034,0.24980603554713876,-0.4213593722565554,0.24301948275542198
Cd,24,35,99035,0.31124508325280553,-0.3997069360752168,0.24675427513883297
Cd,24,36,99036,0.22970006727007908,-0.3967945092571169,0.23204445166000082
Cd,24,37,99037,0.20363612021479938,-0.38968573438853227,0.2283675331108556
Cd,24,38,99038,0.27544075373914834,-0.4451709620958895,0.25029303051452856
Cd,24,39,99039,0.19194982063429156,-0.4151589574567262,0.22855144581304632
Cd,24,40,99040,0.2242074758773338,-0.4023699537283051,0.243349426653177
Cd,24,41,99041,0.2256514005086956,-0.36992987510729447,0.23409728702231258
Cd,24,42,99042,0.1884717546618655,-0.4302025290046217,0.22994691797187863
Cd,24,43,99043,0.2189611833248959,-0.41166506475297854,0.24409866121736548
Cd,24,44,99044,0.16669055123648913,-0.40752199622068047,0.2331214320445483
Cd,24,45,99045,0.15076263576336268,-0.4265697631145037,0.23313605788608704
Cd,24,46,99046,0.1837242470939533,-0.4600488468449227,0.24114168564890134
Cd,24,47,99047,0.14864815423895372,-0.4761828980209011,0.23768290128923836
Cd,24,48,99048,0.11234450977087573,-0.48674313997210805,0.2311677779923996
Cd,24,49,99049,0.2732042419626388,-0.4254767882929658,0.23740123983087383
Cd,25,0,99000,0.1934568705994857,-0.4062326299853319,0.2275947592706052
Cd,25,1,99001,0.2030029655806631,-0.36904174136562884,0.24616044140678975
Cd,25,2,99002,0.25275817430770786,-0.46245311009971984,0.24857372714355128
Cd,25,3,99003,0.2163554167135353,-0.42273372232655965,0.2459433898453719
Cd,25,4,99004,0.2725726865440723,-0.3700619318797567,0.22766294637937143
Cd,25,5,99005,0.2350856360835798,-0.44404149182754643,0.24431504947709237
Cd,25,6,99006,0.18947351514120858,-0.3998572472251628,0.2346410088526089
Cd,25,7,99007,0.2536584041963903,-0.43362516784626537,0.25067813926488663
Cd,25,8,99008,0.406609515169458,-0.5346300162460198,0.2660727268508008
Cd,25,9,99009,0.32950916129409813,-0.3948577999347681,0.25673881102287494
Cd,25,10,99010,0.16695620380190745,-0.4442557454880909,0.2364322357415215
Cd,25,11,99011,0.2612091147258464,-0.4260244054076268,0.2605060334382902
Cd,25,12,99012,0.2800891656123743,-0.3924033653566631,0.25015676920322355
Cd,25,13,99013,0.27594826135906003,-0.35771426513245175,0.24615393536747876
Cd,25,14,99014,0.2040015866178353,-0.44395134687536775,0.24545161462732423
Cd,25,15,99015,0.2995146814441332,-0.37303887356015614,0.23755711610567729
Cd,25,16,99016,0.18581653547433197,-0.35291348559913926,0.23563447016908617
Cd,25,17,99017,0.1780508421675353,-0.4192712867649465,0.24867223431948826
Cd,25,18,99018,0.3059186402223326,-0.36017389212181977,0.2514259995468222
Cd,25,19,99019,0.3269816713846556,-0.37793982442243873,0.2524623469539934
Cd,25,20,99020,0.2765626542302422,-0.4838603955587513,0.2653152159987537
Cd,25,21,99021,0.3234787023946313,-0.48778974128968877,0.253434926913109
Cd,25,22,99022,0.3130885275822437,-0.46079916966150336,0.25797133734523614
Cd,25,23,99023,0.24202751052923244,-0.45266606463636627,0.24603664021259267
Cd,25,24,99024,0.28587415585365217,-0.42709538370726363,0.24692791616712378
Cd,25,25,99025,0.2284100493152148,-0.39703761773754537,0.2389907087072175
Cd,25,26,99026,0.3749648700108925,-0.3845639686704871,0.2690372011949259
Cd,25,27,99027,0.397301206945059,-0.4230691349950175,0.26851920665671497
Cd,25,28,99028,0.30761946404050367,-0.4029602929957255,0.24994081842698684
Cd,25,29,99029,0.25243550228293277,-0.3978331003703375,0.23855999067977227
Cd,25,30,99030,0.3033122893038709,-0.4006134930774732,0.2533059065424176
Cd,25,31,99031,0.3003923156817707,-0.4331294028615756,0.25645669008814675
Cd,25,32,99032,0.19355279461590125,-0.43687263177739954,0.2559593816959218
Cd,25,33,99033,0.2526860868102019,-0.43532391651509006,0.23723450751809566
Cd,25,34,99034,0.3019291306161991,-0.39961902364076785,0.2567211807197684
Cd,25,35,99035,0.3628343428892018,-0.40605625096465603,0.25936518519356894
Cd,25,36,99036,0.28098727708096294,-0.35918305157330693,0.24476576873754866
Cd,25,37,99037,0.22282442064722652,-0.3576219911531071,0.23341604211268646
Cd,25,38,99038,0.29985442275800844,-0.37484990017273423,0.2564497925984882
Cd,25,39,99039,0.2148294073723922,-0.37502045700885,0.23259600768897895
Cd,25,40,99040,0.24647229799258463,-0.40046914800901773,0.2502174238105471
Cd,25,41,99041,0.2563692644934452,-0.31318885116646306,0.237298794260865
Cd,25,42,99042,0.24019847572101738,-0.38110338755427414,0.2466151395305593
Cd,25,43,99043,0.2500066231990363,-0.37185992333049556,0.2509621189905078
Cd,25,44,99044,0.22659652485453163,-0.37644068621493687,0.2435903722680406
Cd,25,45,99045,0.20488792273455614,-0.36860664780147107,0.24361889778831353
Cd,25,46,99046,0.22554040496763128,-0.4175584218250068,0.2463672233558264
Cd,25,47,99047,0.1923997574916676,-0.42329728445011955,0.24753190583553683
Cd,25,48,99048,0.12676270289030822,-0.4499047912168742,0.235026394180227
Cd,25,49,99049,0.30526109134133206,-0.4241837940625354,0.24277133282744284
Cd,26,0,99000,0.17874405695300677,-0.4221018176330096,0.2182324479140733
Cd,26,1,99001,0.16589680486252467,-0.32815912208226644,0.22111497660069385
Cd,26,2,99002,0.21999677803636986,-0.5043984139404721,0.22982783422742348
Cd,26,3,99003,0.2005606798093411,-0.3772749815784397,0.2258079136966356
Cd,26,4,99004,0.2545121329229998,-0.319281396319938,0.21704831547751527
Cd,26,5,99005,0.1897065399758151,-0.4689910389326284,0.22547041386751185
Cd,26,6,99006,0.1566367171854237,-0.32447420517966113,0.20649641736800772
Cd,26,7,99007,0.22381185294977146,-0.4057252343914549,0.23458320214988398
Cd,26,8,99008,0.3739070737953507,-0.4012862721362767,0.2472922304034079
Cd,26,9,99009,0.3073627677206108,-0.3649770919945291,0.23922801084150233
Cd,26,10,99010,0.16441773172208096,-0.3503653474792118,0.21978333749137594
Cd,26,11,99011,0.20227223451041887,-0.47090963460555785,0.23397591146780053
Cd,26,12,99012,0.27461798867105025,-0.37734112260735314,0.23088477850134626
Cd,26,13,99013,0.21655004908339115,-0.3075699771834352,0.22341115213239313
Cd,26,14,99014,0.19193662009642298,-0.36993467526587126,0.22321807874571586
Cd,26,15,99015,0.26360112013341364,-0.4280839108807461,0.22754537923912896
Cd,26,16,99016,0.1618908546104203,-0.3561699387894865,0.2263355570890604
Cd,26,17,99017,0.12505800692927993,-0.3701408036256912,0.21666176176348773
Cd,26,18,99018,0.2661188418438485,-0.38741673153399503,0.2377489802693337
Cd,26,19,99019,0.2602675150179823,-0.330041929896648,0.22638666992392423
Cd,26,20,99020,0.2648895129316491,-0.433240517138878,0.2465821378492735
Cd,26,21,99021,0.2728802999226929,-0.3948703059033033,0.23569762308748113
Cd,26,22,99022,0.27408516957234985,-0.38620032844800994,0.24148013071698482
Cd,26,23,99023,0.22530900319870528,-0.4774303712746688,0.23558034790628912
Cd,26,24,99024,0.27349162754696676,-0.32917844242917926,0.23501069895462
Cd,26,25,99025,0.19279027783776748,-0.39083819929245245,0.22050335591003284
Cd,26,26,99026,0.2830096242931952,-0.3758387336703172,0.2553782283066923
Cd,26,27,99027,0.3571271386007364,-0.34441886321568926,0.24501938194239273
Cd,26,28,99028,0.28114458451746627,-0.3098017718780825,0.23185371696814147
Cd,26,29,99029,0.2350009284281378,-0.3242106321806911,0.22082808749067265
Cd,26,30,99030,0.23725698907916848,-0.357614485273765,0.22692201655416258
Cd,26,31,99031,0.27185136718335645,-0.363352553129662,0.2361391417076836
Cd,26,32,99032,0.16397401200926254,-0.36546572579836634,0.23703600586758652
Cd,26,33,99033,0.24684046791409298,-0.3712733402507844,0.22941911977641022
Cd,26,34,99034,0.2651172189773907,-0.40039838853348086,0.2363907775075664
Cd,26,35,99035,0.3257599244207914,-0.3894969570089474,0.23879356369692653
Cd,26,36,99036,0.25386267781683536,-0.3397719217076628,0.23404138597863386
Cd,26,37,99037,0.22139640939242078,-0.3364011624792341,0.2171541508534095
Cd,26,38,99038,0.29422947677403033,-0.4108161729902993,0.24124113076168524
Cd,26,39,99039,0.20640086294333204,-0.31949832825918023,0.22018184851678
Cd,26,40,99040,0.189989707790156,-0.3167892896932663,0.22686859002054244
Cd,26,41,99041,0.22626595278172523,-0.3609549088851283,0.22140744304817078
Cd,26,42,99042,0.19897628733630324,-0.3275113541884141,0.22172072240988794
Cd,26,43,99043,0.21778231905562806,-0.40674728657571646,0.2375477886807663
Cd,26,44,99044,0.21137259664490204,-0.3779766562368091,0.22792004555267872
Cd,26,45,99045,0.1632555994378624,-0.3866558269491784,0.21913325252860041
Cd,26,46,99046,0.21443594888211903,-0.3385291125325549,0.23182544358462195
Cd,26,47,99047,0.15979300460062174,-0.35311494118437925,0.2292043680707061
Cd,26,48,99048,0.1306035352146917,-0.35911545711265597,0.22579851972355985
Cd,26,49,99049,0.27228769854166557,-0.3497881421923714,0.2272803187974258
Cd,27,0,99000,0.20715627754626942,-0.4105297164780973,0.23349241547445485
Cd,27,1,99001,0.18531785864490158,-0.3560061908005174,0.24149694574667627
Cd,27,2,99002,0.25256364398435327,-0.4756825285144536,0.25037405454536227
Cd,27,3,99003,0.20829944778246334,-0.3988633048408476,0.24933048054798035
Cd,27,4,99004,0.3022240824188629,-0.38288407085853127,0.23498698256878833
Cd,27,5,99005,0.20981959875273226,-0.45825375007113994,0.24167925524192607
Cd,27,6,99006,0.1609007921602008,-0.3914974478447699,0.23344602885579155
Cd,27,7,99007,0.2074149007858359,-0.40981979757532255,0.24577095256242115
Cd,27,8,99008,0.39196872901961144,-0.526237980626889,0.26123174045301495
Cd,27,9,99009,0.31344906747608703,-0.38609930308040047,0.25947800307579294
Cd,27,10,99010,0.13249732521602908,-0.4229615635896338,0.23286529446036247
Cd,27,11,99011,0.23560921726760542,-0.4395777166643352,0.261541558073562
Cd,27,12,99012,0.25207458853149833,-0.4000841201158106,0.24996959832785565
Cd,27,13,99013,0.23981614969050602,-0.34116141697511776,0.24927187636256756
Cd,27,14,99014,0.21805478211110607,-0.45913384657623,0.24420998561157564
Cd,27,15,99015,0.27633331402907557,-0.37413911199153793,0.24436974822677013
Cd,27,16,99016,0.1527496338697063,-0.35336682127428315,0.234643308142128
Cd,27,17,99017,0.12272940469839622,-0.4007474986506376,0.24188284508083188
Cd,27,18,99018,0.30244021849255276,-0.345206231441167,0.25177291796493056
Cd,27,19,99019,0.27889732046227733,-0.34700381235550126,0.243696178911742
Cd,27,20,99020,0.24744867440244556,-0.4742507437855861,0.2617766768541776
Cd,27,21,99021,0.33174120334708657,-0.503531869532266,0.2544931736860994
Cd,27,22,99022,0.32397797800304473,-0.4465489883410416,0.2643388229363146
Cd,27,23,99023,0.22367006241533627,-0.48465983079809877,0.25054995305487265
Cd,27,24,99024,0.2840184468336622,-0.43183571189219705,0.248795614671873
Cd,27,25,99025,0.2326221254762555,-0.37949643661899907,0.24194290910432417
Cd,27,26,99026,0.31204227869058165,-0.3751120585532396,0.2570759729286789
Cd,27,27,99027,0.397158351459199,-0.4104977063164067,0.27140106493546984
Cd,27,28,99028,0.27841519997175435,-0.3978250718571876,0.2425524467743215
Cd,27,29,99029,0.23471817112789983,-0.39464322304980176,0.2376468273554
Cd,27,30,99030,0.2739353853939699,-0.3882725335825617,0.2468084065693969
Cd,27,31,99031,0.28857888313267055,-0.418020007271519,0.2551537988320806
Cd,27,32,99032,0.15568962507233275,-0.44764458744169333,0.246983355519833
Cd,27,33,99033,0.28435441599765987,-0.41022086851939465,0.24457359330078723
Cd,27,34,99034,0.294153596197158,-0.43578793014575606,0.2552903305624091
Cd,27,35,99035,0.32775870510455185,-0.37750841185503786,0.2504546157749666
Cd,27,36,99036,0.22003283774039661,-0.38935682839567315,0.23535161136934543
Cd,27,37,99037,0.22491932217587096,-0.35734083796339,0.23554632126559324
Cd,27,38,99038,0.3212512193329813,-0.38628613825171226,0.25712197964828487
Cd,27,39,99039,0.20928468286581015,-0.4000398564283121,0.23240377546263605
Cd,27,40,99040,0.23424972093656504,-0.37379433161598924,0.2456151923616912
Cd,27,41,99041,0.25552609803993076,-0.33361540700572945,0.23809705047469115
Cd,27,42,99042,0.19874155892937195,-0.40541966687714837,0.2394642200452151
Cd,27,43,99043,0.23793208611509775,-0.37164686709425865,0.24997296665926375
Cd,27,44,99044,0.19965323421998948,-0.36101280879948267,0.23937575223702154
Cd,27,45,99045,0.19451204796242672,-0.3711879976973961,0.24399002097287312
Cd,27,46,99046,0.21490137797558284,-0.4359109414041714,0.24754718952718113
Cd,27,47,99047,0.16445753743264202,-0.41042285440656945,0.2397455436824137
Cd,27,48,99048,0.12528077136842874,-0.4640200547061295,0.2376072080193693
Cd,27,49,99049,0.29404224476864105,-0.40611279295581876,0.24552505939217464
Cd,28,0,99000,0.17794781665316695,-0.41272195715633403,0.22455895233591494
Cd,28,1,99001,0.16670333508214252,-0.36040546351850733,0.22605068564597544
Cd,28,2,99002,0.24819228672561588,-0.49321519735973957,0.23357315900845688
Cd,28,3,99003,0.20461956601483977,-0.3772771502090642,0.23279577051878927
Cd,28,4,99004,0.23597253605548207,-0.36099834290770505,0.22219781234081334
Cd,28,5,99005,0.21406074448762724,-0.4466022549786097,0.22380427793037302
Cd,28,6,99006,0.1848883356951212,-0.33268783370353255,0.22132245177024742
Cd,28,7,99007,0.1931301463601014,-0.4034302234476152,0.2341230363783533
Cd,28,8,99008,0.33887582400350436,-0.5279107962598013,0.24934613318411286
Cd,28,9,99009,0.26379205722158483,-0.3991779700141961,0.24277960511967264
Cd,28,10,99010,0.15015110058781578,-0.3529563210555584,0.21775357481582922
Cd,28,11,99011,0.20935256856241824,-0.4658229472159594,0.24122014820016127
Cd,28,12,99012,0.2668127903690143,-0.37734108121362897,0.23740138013882603
Cd,28,13,99013,0.22901204953175003,-0.31208253037284617,0.23087858214037046
Cd,28,14,99014,0.19579732151125495,-0.43691524186565417,0.23245495012517078
Cd,28,15,99015,0.25159088399658946,-0.4280855345403373,0.22731739921610442
Cd,28,16,99016,0.18235559152117498,-0.3446295904456265,0.22680836284955083
Cd,28,17,99017,0.13540471363210105,-0.37014210106540635,0.225311899283294
Cd,28,18,99018,0.2562257259875633,-0.387418262350101,0.2344608343133949
Cd,28,19,99019,0.32450997004365334,-0.33202363513573,0.24539665551253442
Cd,28,20,99020,0.23447415253799164,-0.45574285159350675,0.24147039462914122
