arm,seed,tradable,cagr,mdd,tr,expo,trades,slot,tr_limit_up,tr_halt_in,tr_exit_delayed,tr_close_locked
S1p,104042,True,0.2315523576609395,-0.4459392806415752,6.144124691134106,0.906048066079955,141,0.9063850475367329,0.0,0.0,0.0,0.0
S1p,104043,False,0.12606235880396333,-0.40329337889517936,2.0675492132981894,0.9058053181742647,142,0.9128133102852204,,,,
S1p,104043,True,0.12606235880396333,-0.40329337889517936,2.0675492132981894,0.9058053181742647,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104044,False,0.22763436183836228,-0.42185499900863793,5.9324126943654205,0.8981737828242333,142,0.9128133102852204,,,,
S1p,104044,True,0.22836744937486464,-0.42185499900863793,5.971593695043633,0.8982050591343875,142,0.9128673292999135,0.0,0.0,1.0,0.0
S1p,104045,False,0.20531166040955506,-0.40407193144901293,4.829672308533734,0.9044998323105499,142,0.9128133102852204,,,,
S1p,104045,True,0.1943310235595599,-0.4093153216044204,4.347123991225409,0.8936150290178314,141,0.9065471045808124,1.0,0.0,1.0,0.0
S1p,104046,False,0.18973541327060262,-0.31939030637224725,4.156004204618615,0.9083340015431544,142,0.9128133102852204,,,,
S1p,104046,True,0.18973541327060262,-0.31939030637224725,4.156004204618615,0.9083340015431544,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104047,False,0.17865339645638678,-0.4266018297020773,3.720012750599439,0.9053164693298926,142,0.9128133102852204,,,,
S1p,104047,True,0.17929826016513006,-0.4266018297020773,3.7444491695462983,0.9053451200420102,142,0.9128673292999135,0.0,0.0,1.0,0.0
S1p,104048,False,0.2573154557990125,-0.38529130640453096,7.686302288214893,0.9053074945213251,141,0.9063850475367329,,,,
S1p,104048,True,0.2573154557990125,-0.38529130640453096,7.686302288214893,0.9053074945213251,141,0.9063850475367329,0.0,0.0,0.0,0.0
S1p,104049,False,0.2733847052654619,-0.3058383328936707,8.792748051141738,0.908992401216784,142,0.9128133102852204,,,,
S1p,104049,True,0.274094977848498,-0.3058383328936707,8.844437526349184,0.9090216114502142,142,0.9128673292999135,0.0,0.0,1.0,0.0
S1p,104050,False,0.19868620452257946,-0.45839801717285694,4.534064757076677,0.8976144832912245,141,0.9063850475367329,,,,
S1p,104050,True,0.10936697402689699,-0.31987608027940806,1.6640783499811596,0.8980198394299741,142,0.9130293863439931,0.0,0.0,2.0,1.0
S1p,104051,False,0.2659564202750033,-0.43120445835628457,8.266519848818966,0.9022271918222674,141,0.9063850475367329,,,,
S1p,104051,True,0.26638908084965185,-0.43120445835628457,8.296461881326707,0.9024160905168752,141,0.9065471045808124,0.0,0.0,3.0,1.0
S1p,104052,False,0.1743550239431526,-0.38819841186183646,3.55998495771329,0.9049230561242004,142,0.9128133102852204,,,,
S1p,104052,True,0.17388480438145093,-0.38819841186183646,3.5427765596248424,0.9050255114963013,142,0.9128673292999135,0.0,0.0,1.0,1.0
S1p,104053,False,0.1320865389959902,-0.4313014087904928,2.2260244701000977,0.9018132267490508,142,0.9128133102852204,,,,
S1p,104053,True,0.1320865389959902,-0.4313014087904928,2.2260244701000977,0.9018132267490508,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104054,False,0.24955137716739628,-0.3821758447210773,7.1929037366322,0.9057863374251981,142,0.9128133102852204,,,,
S1p,104054,True,0.24955137716739628,-0.3821758447210773,7.1929037366322,0.9057863374251981,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104055,False,0.14513517261024278,-0.4434308425978935,2.594643333816656,0.8978956973267308,141,0.9063850475367329,,,,
S1p,104055,True,0.24231860250119386,-0.4159234716708486,6.755973837131974,0.8884794091232874,140,0.9001188418323249,0.0,0.0,1.0,0.0
S1p,104056,False,0.18868431910638472,-0.35736195016456224,4.113159686032002,0.9097333040041546,142,0.9128133102852204,,,,
S1p,104056,True,0.14781079374024286,-0.4185827614666823,2.6747224918966612,0.9093804357963983,142,0.9171348314606742,0.0,0.0,3.0,0.0
S1p,104057,False,0.21084092796279652,-0.38824146966046197,5.087093558860366,0.8977099172693914,142,0.9128133102852204,,,,
S1p,104057,True,0.21038230932439106,-0.38824146966046197,5.065362044004812,0.897806845794172,142,0.9128673292999135,0.0,0.0,1.0,1.0
S1p,104058,False,0.22817935534262457,-0.38569796056496775,5.961521881279255,0.9030736718847495,142,0.9128133102852204,,,,
S1p,104058,True,0.22926391250867817,-0.38569796056496775,6.019775577502682,0.9030980642502558,142,0.9128673292999135,0.0,0.0,1.0,1.0
S1p,104059,False,0.16452011873577854,-0.3882182920759377,3.2119347991568805,0.9015468071466414,142,0.9128133102852204,,,,
S1p,104059,True,0.16410155620825662,-0.3882182920759377,3.1976640810713537,0.9016213849108109,142,0.9128673292999135,0.0,0.0,1.0,0.0
S1p,104060,False,0.16490084242470382,-0.3895775980046647,3.224953073082566,0.8992846621161588,142,0.9128133102852204,,,,
S1p,104060,True,0.16544530107831235,-0.3895775980046647,3.243632528208698,0.8993973570643686,142,0.9129213483146067,0.0,0.0,2.0,0.0
S1p,104061,False,0.1480985274017832,-0.38739226579037045,2.683428397995209,0.8994072203171298,142,0.9128133102852204,,,,
S1p,104061,True,0.1480985274017832,-0.38739226579037045,2.683428397995209,0.8994072203171298,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104062,False,0.155112674110909,-0.44219165953045475,2.9014404001388563,0.8986837281627601,142,0.9128133102852204,,,,
S1p,104062,True,0.155112674110909,-0.44219165953045475,2.9014404001388563,0.8986837281627601,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104063,False,0.20190877948692654,-0.35466205740093487,4.676128678920801,0.9048507774625091,142,0.9128133102852204,,,,
S1p,104063,True,0.2013728340158425,-0.3550029789327485,4.652278386858765,0.9050308207775081,142,0.9129213483146067,0.0,0.0,2.0,1.0
S1p,104064,False,0.16747993865032496,-0.36240828930601987,3.314092818282372,0.895352665725308,142,0.9128133102852204,,,,
S1p,104064,True,0.1670914949040978,-0.36240828930601987,3.3005606318200478,0.8954378343423623,142,0.9128673292999135,0.0,0.0,1.0,1.0
S1p,104065,False,0.17051465354780082,-0.417546867036914,3.421130441811224,0.9066299024414809,142,0.9128133102852204,,,,
S1p,104065,True,0.17054651148804845,-0.417546867036914,3.422266586393903,0.9068097351565428,142,0.9129753673293,0.0,0.0,3.0,1.0
S1p,104066,False,0.3202298338383285,-0.3854039319997136,12.773051468805518,0.8963546936604246,141,0.9063850475367329,,,,
S1p,104066,True,0.31987981933352394,-0.3854039319997136,12.738617242098423,0.8964225834796732,141,0.9064390665514261,0.0,0.0,1.0,1.0
S1p,104067,False,0.2394168555546654,-0.3685046008871528,6.586620036823248,0.9058625553039307,142,0.9128133102852204,,,,
S1p,104067,True,0.2394168555546654,-0.3685046008871528,6.586620036823248,0.9058625553039307,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104068,False,0.23558487273463413,-0.3409234782784064,6.368043440694304,0.8987655657989564,142,0.9128133102852204,,,,
S1p,104068,True,0.2027515116468661,-0.3581804699677892,4.713813402401632,0.9066387073001365,142,0.9130293863439931,0.0,0.0,2.0,1.0
S1p,104069,False,0.1593791223042338,-0.44229695219261844,3.0396237559233574,0.9048719430940639,142,0.9128133102852204,,,,
S1p,104069,True,0.16039142167268827,-0.44229695219261844,3.0730459417559066,0.9049177178949724,142,0.9128673292999135,0.0,0.0,1.0,0.0
S1p,104070,False,0.2379209240266038,-0.41029333616309316,6.500611621701408,0.9017036864575585,142,0.9128133102852204,,,,
S1p,104070,True,0.28999778386922137,-0.39420442141546586,10.06751448003695,0.8973841053415087,141,0.9065471045808124,0.0,0.0,1.0,0.0
S1p,104071,False,0.26975098369215744,-0.43250869778745427,8.532083878289168,0.907845957008091,142,0.9128133102852204,,,,
S1p,104071,True,0.19840659121385795,-0.3932261069914423,4.5218894871188215,0.9100221013257609,142,0.9170267934312878,0.0,0.0,1.0,0.0
S1p,104072,False,0.16086523189519042,-0.35773124017581226,3.0887740791917304,0.9002979047109376,142,0.9128133102852204,,,,
S1p,104072,True,0.16086523189519042,-0.35773124017581226,3.0887740791917304,0.9002979047109376,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104073,False,0.18156640587145456,-0.40935945456699757,3.8312992769262033,0.9062082510754875,142,0.9128133102852204,,,,
S1p,104073,True,0.18264004147849366,-0.40935945456699757,3.8729035839923975,0.9062558936309677,142,0.9128673292999135,0.0,0.0,1.0,0.0
S1p,104074,False,0.20676302978604189,-0.40031331943086323,4.8962824486528085,0.9045387025006677,142,0.9128133102852204,,,,
S1p,104074,True,0.2063265598583397,-0.40031331943086323,4.876179613508677,0.9046312706453596,142,0.9128673292999135,0.0,0.0,1.0,1.0
S1p,104075,False,0.28262763110731837,-0.41147388273370294,9.484743956056365,0.9004781616446447,142,0.9128133102852204,,,,
S1p,104075,True,0.28262763110731837,-0.41147388273370294,9.484743956056365,0.9004781616446447,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104076,False,0.15988092556662825,-0.35052355474238445,3.0561605727134866,0.9033099341806733,142,0.9128133102852204,,,,
S1p,104076,True,0.15945711463940704,-0.35052355474238445,3.04219001334212,0.9034034486486564,142,0.9128673292999135,0.0,0.0,1.0,1.0
S1p,104077,False,0.12993935482383434,-0.4117084140778902,2.168719415118686,0.903866150057961,142,0.9128133102852204,,,,
S1p,104077,True,0.12853935197331023,-0.4117084140778902,2.1318473735028896,0.9042115568884571,142,0.9128133102852204,1.0,0.0,0.0,0.0
S1p,104078,False,0.31901258887675965,-0.43526629057135324,12.653630988060902,0.8973995206299793,142,0.9128133102852204,,,,
S1p,104078,True,0.3186341513563602,-0.43526629057135324,12.61669266831688,0.8974729820764425,142,0.9128673292999135,0.0,0.0,1.0,1.0
S1p,104079,False,0.11598902969827107,-0.43997579508859386,1.8180494027210528,0.897336553202472,142,0.9128133102852204,,,,
S1p,104079,True,0.20683076167756842,-0.43997579508859386,4.899407534213948,0.9011636782230604,142,0.9128133102852204,1.0,0.0,0.0,0.0
S1p,104080,False,0.2318415039187114,-0.3876826479673736,6.1599755806735965,0.9037663715258313,142,0.9128133102852204,,,,
S1p,104080,True,0.2318415039187114,-0.3876826479673736,6.1599755806735965,0.9037663715258313,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104081,False,0.19573258394394366,-0.4054787055975188,4.406658498503445,0.8989019377740709,142,0.9128133102852204,,,,
S1p,104081,True,0.19573258394394366,-0.4054787055975188,4.406658498503445,0.8989019377740709,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104082,False,0.22986801626545428,-0.36131910824875435,6.0524118158503795,0.9040151874237684,142,0.9128133102852204,,,,
S1p,104082,True,0.22944188942095378,-0.36131910824875435,6.029376582585231,0.9040486358231533,142,0.9128673292999135,0.0,0.0,1.0,0.0
S1p,104083,False,0.2250082654470431,-0.3707326843891622,5.793667533048325,0.8947452143766379,142,0.9128133102852204,,,,
S1p,104083,True,0.22550661981332776,-0.3707326843891622,5.819804720587596,0.8948809442524014,142,0.9129213483146067,0.0,0.0,2.0,0.0
S1p,104084,False,0.09112503554119877,-0.38980897997718744,1.2780664752591897,0.901430095646394,142,0.9128133102852204,,,,
S1p,104084,True,0.09073910022786102,-0.38980897997718744,1.2704707767181622,0.90145945501017,142,0.9128673292999135,0.0,0.0,1.0,0.0
S1p,104085,False,0.15657001197130405,-0.3333857254613902,2.9481583701856326,0.8990437029366897,141,0.9063850475367329,,,,
S1p,104085,True,0.18326121357087932,-0.3333857254613902,3.8971205440998142,0.8949988229333645,140,0.8999567847882455,1.0,0.0,0.0,0.0
S1p,104086,False,0.13258632756934108,-0.36870288725481576,2.239495264713281,0.89658990562457,142,0.9128133102852204,,,,
S1p,104086,True,0.13311007124174035,-0.36870288725481576,2.2536656646647515,0.8966623642851104,142,0.9129213483146067,0.0,0.0,2.0,0.0
S1p,104087,False,0.15422977404317284,-0.5198384409426717,2.873378235884351,0.9032792480510359,142,0.9128133102852204,,,,
S1p,104087,True,0.15418753384712747,-0.5198384409426717,2.872040205324293,0.9033535128876283,142,0.9128673292999135,0.0,0.0,1.0,1.0
S1p,104088,False,0.1796537529988791,-0.40956963284922476,3.757968497958391,0.9074388403496778,142,0.9128133102852204,,,,
S1p,104088,True,0.1796537529988791,-0.40956963284922476,3.757968497958391,0.9074388403496778,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104089,False,0.20728245995985217,-0.3613088711196828,4.920286363131295,0.9063285887777897,142,0.9128133102852204,,,,
S1p,104089,True,0.20728245995985217,-0.3613088711196828,4.920286363131295,0.9063285887777897,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104090,False,0.16551702220792763,-0.39874103658508403,3.2460986546673043,0.9077150151911975,142,0.9128133102852204,,,,
S1p,104090,True,0.16551702220792763,-0.39874103658508403,3.2460986546673043,0.9077150151911975,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104091,False,0.16205397535336563,-0.4412102380715837,3.1284737244676117,0.900873105036451,142,0.9128133102852204,,,,
S1p,104091,True,0.23308817695160378,-0.41953178648582656,6.228678388127012,0.8994246530328232,142,0.9130293863439931,0.0,0.0,2.0,0.0
S1p,104092,False,0.16046536812617207,-0.4060305680930214,3.0754970274911457,0.9004388761001599,141,0.9063850475367329,,,,
S1p,104092,True,0.16046536812617207,-0.4060305680930214,3.0754970274911457,0.9004388761001599,141,0.9063850475367329,0.0,0.0,0.0,0.0
S1p,104093,False,0.19492424767387817,-0.3813175123643957,4.37225063338218,0.8986694271347795,141,0.9063850475367329,,,,
S1p,104093,True,0.19492424767387817,-0.3813175123643957,4.37225063338218,0.8986694271347795,141,0.9063850475367329,0.0,0.0,0.0,0.0
S1p,104094,False,0.20118150870850782,-0.43237778104354385,4.6437858816462105,0.8952221877245854,142,0.9128133102852204,,,,
S1p,104094,True,0.2073711984590656,-0.43237778104354385,4.924395874417771,0.9038577621109146,142,0.9130293863439931,1.0,0.0,2.0,1.0
S1p,104095,False,0.17701775173960788,-0.4304407707051106,3.6585356560307902,0.8907582895333124,142,0.9128133102852204,,,,
S1p,104095,True,0.17701775173960788,-0.4304407707051106,3.6585356560307902,0.8907582895333124,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104096,False,0.18668768461772922,-0.39762822206208825,4.032648887599087,0.90447490619145,142,0.9128133102852204,,,,
S1p,104096,True,0.18668768461772922,-0.39762822206208825,4.032648887599087,0.90447490619145,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104097,False,0.12549477321653235,-0.4161454169814444,2.0529830117753005,0.9035094467315881,142,0.9128133102852204,,,,
S1p,104097,True,0.2729732823712405,-0.41601622222897056,8.76291821778536,0.8985745519538955,142,0.9130293863439931,0.0,0.0,2.0,1.0
S1p,104098,False,0.2434816963563884,-0.4097422306935017,6.8247985270352425,0.9007389900534394,141,0.9063850475367329,,,,
S1p,104098,True,0.2441779412227807,-0.4097422306935017,6.866258766242793,0.9007683121767807,141,0.9064390665514261,0.0,0.0,1.0,0.0
S1p,104099,False,0.2617046802061245,-0.4723934998911515,7.976834843457482,0.9061201713529632,142,0.9128133102852204,,,,
S1p,104099,True,0.2617046802061245,-0.4723934998911515,7.976834843457482,0.9061201713529632,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104100,False,0.2590744164701486,-0.3800832719788805,7.801706558617253,0.893230524974896,142,0.9128133102852204,,,,
S1p,104100,True,0.15972047122014632,-0.49787266637466415,3.0508662644770643,0.9047084060151616,142,0.9129753673293,0.0,0.0,1.0,0.0
S1p,104101,False,0.2285363820317463,-0.4131072071892162,5.980650583401706,0.9037989375260018,142,0.9128133102852204,,,,
S1p,104101,True,0.19999054680327233,-0.37715468482035686,4.591177775062124,0.9043174144005918,142,0.9129753673293,0.0,0.0,1.0,0.0
S1p,104102,False,0.17129770581866754,-0.3527137267054784,3.4491320680402655,0.9060708537769958,142,0.9128133102852204,,,,
S1p,104102,True,0.17129770581866754,-0.3527137267054784,3.4491320680402655,0.9060708537769958,142,0.9128133102852204,0.0,0.0,0.0,0.0
S1p,104103,False,0.339995597000464,-0.37153678234168863,14.847457048961935,0.8918684385165612,139,0.893528522039758,,,,
S1p,104103,True,0.34073386934182803,-0.37153678230208087,14.930078421078475,0.8919541829141681,139,0.8935825410544511,0.0,0.0,1.0,1.0
S1p,104104,False,0.20023722782353337,-0.5255749363539493,4.602038218973851,0.903709280444538,142,0.9128133102852204,,,,
