sid,market,T,first,P0,px_out,退路,g,R,EW,X,T_bar,ybar,slope,T_date
1234,twse,1911,1851,27.353947968,27.478851839999997,False,0.004566210045662045,-0.0012837899543379555,0.09086284926453846,-0.08629663921887641,1911,27.798744534399997,-0.016904883592998052,2022-10-27
1234,twse,2367,2307,38.21116698,37.938230073,False,-0.0071428571428572285,-0.01299285714285723,0.011744170514695075,-0.018887027657552305,2367,38.70309862680001,-0.02789704865426504,2024-09-16
1234,twse,2457,2397,37.119419351999994,37.392356259,False,0.007352941176470784,0.001502941176470784,0.02449655182173517,-0.017143610645264387,2457,37.52730839635,-0.013769448295165337,2025-02-06
1234,twse,2633,2573,35.872532205,35.586695295,False,-0.007968127490039834,-0.013818127490039835,-0.052146936324753465,0.04417880883471363,2633,37.13736053175,-0.04365121691706027,2025-10-22
1234,twse,2710,2650,35.15793993,33.966952805,False,-0.03387533875338755,-0.03972533875338755,0.01891119370516818,-0.05278653245855573,2710,35.758197441,-0.015966309198944133,2026-02-11
1234,twse,2734,2674,34.157510745,33.63347640999999,False,-0.015341701534170471,-0.021191701534170472,0.06276197208151763,-0.0781036736156881,2734,35.24527898583333,-0.030405083924701364,2026-03-27
1234,twse,2760,2700,33.63347640999999,33.490557955,False,-0.004249291784702347,-0.010099291784702348,0.06601464631038577,-0.07026393809508812,2760,34.51163091683333,-0.0323773771353154,2026-05-07
1235,twse,561,501,7.610973240000001,7.872945145,False,0.034420289855072284,0.028570289855072283,0.011184262615141133,0.02323602723993115,561,8.052418879916667,-0.015866346566407324,2017-04-27
1235,twse,768,708,9.34826061,9.444776575,False,0.010324483775811188,0.004474483775811188,0.03549125022053696,-0.02516676644472577,767,9.987793778083331,-0.020215369051542087,2018-02-27
1235,twse,1088,1027,11.2558295775,11.455755502499999,False,0.01776198934280626,0.01191198934280626,0.03799765604111107,-0.02023566669830481,1081,11.354126490625,-0.005011202471311472,2019-06-19
1235,twse,1402,1342,11.1333749175,11.313308249499999,False,0.016161616161616044,0.010311616161616043,0.018042035016581116,-0.0018804188549650727,1384,11.778136023833332,-0.027007498179049755,2020-09-28
1235,twse,2550,2488,52.295614560000004,48.2489301,False,-0.07738095238095244,-0.08323095238095243,0.0029115282653760506,-0.08029248064632849,2483,70.448626003,-0.617286525248402,2025-06-24
1235,twse,2601,2539,47.93764668,49.649705489999995,False,0.03571428571428559,0.029864285714285586,0.0001913063804366815,0.0355229793338489,2532,50.111442563000004,-0.0927147157735483,2025-09-03
1235,twse,2691,2630,42.054157383,39.984377825,False,-0.04921700223713643,-0.05506700223713643,0.0015177662616608868,-0.050734768498797315,2621,45.43871736477501,-0.09375543552179762,2026-01-15
1235,twse,2729,2668,38.102760045000004,43.7005729405,False,0.14691358024691348,0.14106358024691348,0.08959587967484374,0.05731770057206974,2659,40.62961592205832,-0.1460109779255209,2026-03-20
1235,twse,2798,2738,35.4214547085,35.092171597,False,-0.009296148738379917,-0.015146148738379918,-0.08819324119382378,0.07889709245544387,2728,38.41009094906666,-0.13033039407816063,2026-07-01
1236,twse,574,514,14.90493091,14.861853074999999,False,-0.0028901734104046506,-0.008740173410404652,0.026156246720232187,-0.029046420130636838,574,15.548944543249998,-0.022661646292164488,2017-05-17
1236,twse,857,797,14.822395728,14.866510001,False,0.0029761904761904656,-0.0028738095238095345,0.026042231880695453,-0.023066041404504987,857,15.263310869866666,-0.013129919141094766,2018-07-09
1236,twse,941,880,11.822625164,12.175539348000001,False,0.029850746268656803,0.0240007462686568,0.06630602545212473,-0.03645527918346793,940,13.773946506366665,-0.06164476292625728,2018-11-06
1236,twse,1081,1021,11.822625164,12.131425075,False,0.026119402985074647,0.020269402985074646,0.04156148283154931,-0.015442079846474666,1079,12.32332216255,-0.020019961681272593,2019-06-10
1236,twse,1163,1103,11.81337274,11.540756446,False,-0.023076923076923106,-0.028926923076923107,0.02039776798183093,-0.04347469105875404,1161,11.978523139500002,-0.010325874317254801,2019-10-07
1236,twse,1184,1124,11.722500642,11.586192495,False,-0.011627906976744096,-0.017477906976744097,0.0006743911774006224,-0.012302298154144718,1182,11.79444105291667,-0.006434774708335639,2019-11-07
1236,twse,1627,1567,13.379087208,13.096430436,False,-0.021126760563380254,-0.026976760563380255,-0.011481888810885023,-0.00964487175249523,1625,14.214084923041666,-0.028777622473339776,2021-08-31
1236,twse,1913,1853,17.576211759,19.929311147499998,False,0.13387978142076506,0.12802978142076507,0.08757311285192237,0.04630666856884269,1911,22.376054287175002,-0.15775617240784945,2022-10-31
1236,twse,2374,2314,21.376643393,21.194326605,False,-0.008528784648187515,-0.014378784648187516,-0.016701530664201644,0.008172746016014129,2364,22.025167878199998,-0.022515437909391516,2024-09-26
1236,twse,2433,2373,20.920851423,20.829693029,False,-0.00435729847494537,-0.010207298474945371,-0.02757925094194753,0.02322195246700216,2423,21.264974360349996,-0.01130551518808001,2024-12-24
1236,twse,2514,2453,19.462317119,20.237163468,False,0.03981264637002324,0.03396264637002324,-0.0024181456780657234,0.042230792048088966,2503,20.429355748683335,-0.038749282873270376,2025-05-02
1236,twse,2586,2525,19.68250956,21.463308043999998,False,0.09047619047619038,0.08462619047619038,0.04111566839563793,0.049360522080552444,2573,20.04000668548333,-0.015196841631536603,2025-08-13
1236,twse,2774,2714,22.681749112,24.040779534,False,0.05991735537190079,0.05406735537190079,0.03277843323926913,0.027138922132631665,2761,24.478949687299995,-0.05558077776687966,2026-05-27
1240,tpex,1280,1220,24.5015343535,29.055411319999997,False,0.18586088939566703,0.18001088939566703,0.15358890263954603,0.032271986756121,400,27.804724864783328,-0.12123913295307039,2020-04-06
1240,tpex,1463,1403,32.410386848,30.98051684,False,-0.044117647058823595,-0.049967647058823596,-0.008903941458235058,-0.035213705600588535,583,34.12920975345,-0.0628936871514588,2020-12-25
1240,tpex,1485,1425,30.38473767,31.516718093,False,0.0372549019607844,0.0314049019607844,0.07623681578157145,-0.03898191382078704,605,32.942616239866666,-0.07767146056237839,2021-01-27
1240,tpex,1686,1626,32.995988624999995,33.255289125,False,0.007858546168958869,0.0020085461689588685,0.03472427945413043,-0.026865733285171563,806,33.51426550456666,-0.017735138834842987,2021-11-25
1240,tpex,2783,2723,52.387676400000004,52.20702924,False,-0.0034482758620690834,-0.009298275862069084,0.030639217047134907,-0.03408749290920399,1898,53.069619429,-0.036684072488469145,2026-06-09
1256,twse,871,811,116.53992796,115.84208407999999,False,-0.005988023952095856,-0.011838023952095857,-0.03392647381100648,0.027938449858910627,871,118.85798330825,-0.25440430132411807,2018-07-27
1256,twse,932,872,96.30245544,97.00029932,False,0.007246376811594235,0.001396376811594235,0.05432809217975077,-0.047081715368156536,932,111.66665153133334,-0.45799034302861913,2018-10-24
1256,twse,1276,1216,138.68527728,153.65698335,False,0.10795454545454541,0.10210454545454542,0.18402470858760928,-0.07607016313306386,1276,162.17378281175004,-0.6844999820409833,2020-03-27
1256,twse,1652,1592,318.5069364,308.5276068,False,-0.031331592689294974,-0.037181592689294975,0.05087623056961498,-0.08220782325890996,1652,361.70837277249996,-1.8018961700236173,2021-10-07
1256,twse,1712,1652,271.9367316,266.5312614,False,-0.019877675840978437,-0.025727675840978438,-0.022226901175747698,0.002349225334769261,1712,292.81016267999996,-0.9308541560989163,2022-01-03
1256,twse,1779,1719,236.1774672,219.5452512,False,-0.07042253521126762,-0.07627253521126762,-0.0496356436531968,-0.02078689155807082,1779,254.54913579,-0.6737341456237843,2022-04-20
1256,twse,1892,1830,197.86484964,175.20191532,False,-0.1145374449339206,-0.12038744493392059,-0.029309760739469087,-0.08522768419445151,1890,217.74815052799994,-0.6276581507429839,2022-09-29
1256,twse,1920,1858,184.79007984,237.08915904,False,0.28301886792452824,0.2771688679245282,0.05366765997486632,0.2293512079496619,1917,198.918094985,-0.6304879963295354,2022-11-09
1256,twse,2123,2061,242.03644463999998,217.565848215,False,-0.10110294117647056,-0.10695294117647056,-0.021134848425401354,-0.07996809275106921,2113,261.74673597349994,-0.7027625622903587,2023-09-14
1256,twse,2154,2085,211.336969125,224.23964723999998,False,0.06105263157894725,0.055202631578947246,0.07447655431882813,-0.013423922739880884,2137,242.41462658474998,-1.03342822912823,2023-11-01
1256,twse,2275,2215,192.650331855,183.751933155,False,-0.04618937644341803,-0.05203937644341803,0.04702371882108857,-0.0932130952645066,2256,209.053046792,-0.5447827645340374,2024-05-06
1256,twse,2301,2241,178.412893935,171.73909491,False,-0.03740648379052369,-0.04325648379052369,0.06601577354382422,-0.10342225733434791,2282,194.77853221075,-0.5397018505777991,2024-06-12
1256,twse,2325,2265,175.88197182,138.127203,False,-0.2146596858638743,-0.2205096858638743,-0.05487743227333871,-0.15978225359053558,2306,182.95849260424998,-0.3208393185066685,2024-07-16
1256,twse,2352,2292,149.17737924,121.55193864,False,-0.18518518518518512,-0.1910351851851851,0.014077352198576896,-0.199262537383762,2333,168.76235208125001,-0.699797840693665,2024-08-26
1256,twse,2448,2388,118.78939457999999,149.17737924,False,0.2558139534883721,0.2499639534883721,0.07541151764974428,0.1804024358386278,2429,126.79309862049999,-0.2887788601758819,2025-01-15
1258,tpex,560,500,33.86252528400001,34.668775886,False,0.023809523809523503,0.017959523809523502,0.014660894514446904,0.009148629295076599,558,36.387196286733335,-0.08614783004290083,2017-04-26
1258,tpex,645,585,33.43708614,32.355298059,False,-0.032352941176470584,-0.038202941176470585,0.02921340014854819,-0.06156634132501877,643,35.029183199958325,-0.04878606577795226,2017-08-25
1258,tpex,667,607,31.961920575,32.256953687999996,False,0.009230769230769154,0.0033807692307691534,0.04239815368660441,-0.03316738445583526,665,34.07214663158333,-0.06411270058252297,2017-09-26
1258,tpex,718,658,28.5690397755,29.650827856499998,False,0.03786574870912207,0.03201574870912207,0.0455873203390232,-0.007721571629901128,716,30.842433818449997,-0.08420070708513473,2017-12-08
1258,tpex,918,856,27.8,19.85,False,-0.28597122302158273,-0.29182122302158275,-0.11108667076120284,-0.1748845522603799,906,28.225085551191665,-0.06521228840423729,2018-10-03
1258,tpex,942,879,20.95,20.65,False,-0.014319809069212486,-0.020169809069212487,0.052066041558232315,-0.0663858506274448,929,25.28916666666667,-0.1639747151986663,2018-11-07
1258,tpex,1239,1169,17.55,16.3,False,-0.07122507122507127,-0.07707507122507126,0.0030654443841638367,-0.07429051560923511,1201,18.514999999999997,-0.04157543762156158,2020-02-04
1258,tpex,1285,1221,9.5,9.55,False,0.0052631578947368585,-0.0005868421052631417,0.10818375998961396,-0.1029206020948771,1245,14.915833333333332,-0.1833156432342317,2020-04-13
1258,tpex,1524,1460,14.75,15.5,False,0.05084745762711873,0.04499745762711873,0.0058621963055477165,0.04498526132157101,1474,16.116666666666664,-0.03331203111975546,2021-04-06
1258,tpex,1545,1482,14.85,16.25,False,0.09427609427609429,0.0884260942760943,-0.013800882792911104,0.10807697706900539,1495,15.475,-0.037279799944428996,2021-05-06
1258,tpex,1926,1866,19.35,20.0,False,0.03359173126614978,0.02774173126614978,0.031159835041364235,0.002431896224785547,1865,23.96333333333333,-0.15834676298971942,2022-11-17
1259,tpex,648,588,64.59013168099999,61.298448865999994,False,-0.05096262740656843,-0.05681262740656843,0.002910137615308227,-0.053872765021876656,639,67.53604155434999,-0.11796051787121414,2017-08-30
1259,tpex,669,609,60.054924246999995,60.054924246999995,False,0.0,-0.00585,0.02258760178225073,-0.02258760178225073,660,65.00463988733334,-0.16366241671764367,2017-09-28
1259,tpex,776,711,60.93270633099999,59.835478726,False,-0.018007202881152318,-0.02385720288115232,0.024409472456977215,-0.04241667533812953,759,63.594092844016664,-0.07473179921875511,2018-03-12
1259,tpex,830,766,58.22621157199999,58.36581547299999,True,0.0023976126426734634,-0.0034523873573265368,0.013075837967003245,-0.010678225324329781,809,59.91106551656666,-0.05704323416121138,2018-05-30
1259,tpex,1281,1220,50.51760945,53.4704555,False,0.05845181674565558,0.05260181674565558,0.14594217765153686,-0.08749036090588128,1243,56.898151117500014,-0.21561987291053067,2020-04-07
1259,tpex,1493,1433,56.08518608,57.92404464,False,0.032786885245901676,0.026936885245901675,0.09528173394468756,-0.06249484869878588,1448,57.40164164,-0.04202912849569331,2021-02-17
1259,tpex,1569,1508,55.91801712000001,57.75687568,False,0.03288490284005974,0.027034902840059737,0.06643058474453663,-0.03354568190447689,1522,57.38910396800001,-0.05514857077188116,2021-06-09
1259,tpex,1716,1652,59.874724154,59.35103852,False,-0.008746355685131157,-0.014596355685131158,-0.005799836168354418,-0.0029465195167767393,1665,60.731532038516676,-0.03202402888288417,2022-01-07
1259,tpex,2098,2037,69.61682374499999,69.14959673999999,False,-0.006711409395973145,-0.012561409395973146,0.021443705128340863,-0.028155114524314007,2020,70.24446535504998,-0.03630064327260348,2023-08-10
1259,tpex,2252,2192,70.270941552,69.803714547,False,-0.0066489361702127825,-0.012498936170212784,0.024007554711524725,-0.030656490881737507,2172,70.613574689,-0.027407881438066085,2024-03-29
1259,tpex,2278,2218,69.803714547,69.158967046,False,-0.00923657867183958,-0.01508657867183958,0.04321681008242027,-0.05245338875425985,2198,69.97347369215001,-0.0309416183305641,2024-05-09
1259,tpex,2303,2243,69.446331175,68.77581487399999,False,-0.009655172413793212,-0.015505172413793213,0.05829288502022298,-0.06794805743401619,2223,69.45687764215,-0.02060383523753837,2024-06-14
1259,tpex,2341,2280,67.913722487,66.572689885,False,-0.019746121297602226,-0.025596121297602227,0.006094712197207465,-0.02584083349480969,2260,68.49798190353334,-0.04895904642311746,2024-08-09
1259,tpex,2369,2307,66.476901842,64.656929025,False,-0.027377521613833,-0.033227521613833,0.007164541535758467,-0.03454206314959147,2287,67.5688855322,-0.04519258044290077,2024-09-19
1259,tpex,2409,2348,62.26222795,61.783287735,False,-0.007692307692307665,-0.013542307692307666,-0.022547372197029146,0.014855064504721481,2327,65.36256760843335,-0.0835823201548208,2024-11-20
1259,tpex,2451,2386,60.538043176,61.591711649,True,0.01740506329113911,0.01155506329113911,0.0706799275656765,-0.053274864274537384,2364,62.39473474281667,-0.0730932766020841,2025-01-20
1259,tpex,2518,2451,57.089673628,54.407608423999996,False,-0.046979865771812124,-0.052829865771812125,0.015356971129669952,-0.062336836901482076,2424,59.68233665853333,-0.09611274823050835,2025-05-08
1259,tpex,2540,2475,54.886548639,53.952083517000005,False,-0.017025394111518266,-0.022875394111518267,-0.01949762507072334,0.0024722309592050754,2445,57.863960308916674,-0.12037248737874415,2025-06-10
1259,tpex,2766,2698,55.910416857,58.358333532,True,0.04378283712784592,0.03793283712784592,0.07685913404289729,-0.03307629691505137,2641,58.5835418661,-0.06842467838427349,2026-05-15
1262,twse,583,523,121.6103868,113.50302767999999,False,-0.06666666666666676,-0.07251666666666676,0.01428485692355485,-0.08095152359022162,583,137.795077784,-0.7359722996032229,2017-06-01
1262,twse,637,577,81.232337277,75.97554377799999,False,-0.06471306471306482,-0.07056306471306481,0.07973742001520208,-0.14445048472826688,637,102.94192715366667,-0.7919475188953597,2017-08-15
1262,twse,669,609,68.83423940200001,69.627717666,False,0.011527377521613591,0.005677377521613591,0.02258760178225073,-0.011060224260637137,669,82.18120503436666,-0.4484508093607115,2017-09-28
1262,twse,718,658,56.634511093,64.866848082,False,0.1453590192644485,0.1395090192644485,0.0455873203390232,0.0997716989254253,718,66.96460624244999,-0.3734490347192833,2017-12-08
1262,twse,810,750,37.293478408,32.879755564499995,False,-0.11835106382978733,-0.12420106382978732,0.030054806843906656,-0.14840587067369398,810,50.62721940263332,-0.4489689182577382,2018-05-02
1262,twse,857,797,30.995244687499998,30.5985055555,False,-0.012799999999999923,-0.018649999999999924,0.026042231880695453,-0.038842231880695376,857,33.407087994116665,-0.17570781355184772,2018-07-09
1262,twse,1085,1025,28.0,37.55,False,0.34107142857142847,0.33522142857142845,0.04660395186303037,0.2944674767083981,1085,33.8325,-0.19609752709085856,2019-06-14
1264,tpex,827,767,126.02351246,126.62219898,False,0.004750593824227822,-0.0010994061757721779,0.02026838217094281,-0.015517788346714988,768,133.866305872,-0.27375893469408147,2018-05-25
1264,tpex,945,884,122.6513925,123.280374,False,0.00512820512820511,-0.0007217948717948902,0.06156208822305226,-0.05643388309484715,884,128.175946675,-0.20634577856348965,2018-11-12
1264,tpex,1221,1158,145.98689156999998,143.34459489,False,-0.018099547511312153,-0.023949547511312154,-0.04342210557401031,0.025322558062698154,1156,147.572269578,-0.0448764613962211,2019-12-30
1264,tpex,1260,1199,141.032585295,129.47253732,False,-0.08196721311475408,-0.08781721311475407,-0.15838832081990464,0.07642110770515056,1195,145.06759251674995,-0.10969495768282854,2020-03-05
1264,tpex,1690,1627,231.88076841999998,231.88076841999998,False,0.0,-0.00585,0.04990949876842678,-0.04990949876842678,1622,237.34144180599998,-0.17987407249791576,2021-12-01
1264,tpex,1766,1706,223.96674901999998,217.63553349999998,False,-0.028268551236749095,-0.034118551236749096,-0.050302935164585574,0.02203438392783648,1697,229.02512641983333,-0.18069867857599306,2022-03-30
1264,tpex,1790,1728,216.05272961999998,213.6785238,True,-0.01098901098901095,-0.01683901098901095,0.02773621915272136,-0.038725230141732306,1719,224.5339204103333,-0.2846540181522639,2022-05-06
1264,tpex,1818,1755,210.51291604,214.54383104,False,0.019148065001551196,0.013298065001551194,-0.047467938592739005,0.06661600359429021,1746,217.22664249766663,-0.23906979415615487,2022-06-16
1264,tpex,1920,1854,203.36104448,213.71547647999998,False,0.05091649694500999,0.04506649694500999,0.05366765997486632,-0.0027511630298563267,1837,213.74999125333332,-0.37775407657682664,2022-11-09
1264,tpex,2407,2345,273.46840497,279.7861569,False,0.02310231023102305,0.017252310231023048,-0.014183354850341591,0.03728566508136464,2313,282.54641280275,-0.26189593252472987,2024-11-18
1264,tpex,2633,2569,279.64640848,273.03314882,False,-0.023648648648648574,-0.029498648648648575,-0.052146936324753465,0.02849828767610489,2530,285.64557974300004,-0.27804408493914967,2025-10-22
1264,tpex,2655,2591,273.50552451,266.89226485,False,-0.024179620034542215,-0.030029620034542216,0.05508664810160102,-0.07926626813614324,2552,280.402209584,-0.22176325807835565,2025-11-24
1264,tpex,2688,2628,264.05801071,266.89226485,False,0.010733452593917558,0.004883452593917558,-0.001686492407405599,0.012419945001323157,2585,272.41118749483337,-0.28207351913837186,2026-01-12
1264,tpex,2767,2707,256.97237536,255.55524829,False,-0.005514705882352922,-0.011364705882352923,0.07603860688054438,-0.0815533127628973,2664,262.72748584983333,-0.20093357705501513,2026-05-18
1264,tpex,2796,2736,254.61049691,257.5,False,0.011348719416785835,0.005498719416785835,-0.07300495674102284,0.08435367615780867,2693,257.6651930386667,-0.1675824620705757,2026-06-29
1268,tpex,836,776,86.49556245,76.564590465,False,-0.11481481481481481,-0.12066481481481481,-0.04311618319731699,-0.07169863161749782,168,88.17208137650002,-0.062343955563767754,2018-06-07
1268,tpex,947,885,83.30335798499999,87.485953365,False,0.05020920502092063,0.04435920502092063,0.0558663680998697,-0.005657163078949069,277,92.19718232775,-0.29198172666393435,2018-11-14
1268,tpex,1278,1218,74.95914995,89.58532555,False,0.19512195121951215,0.18927195121951215,0.1650574907373869,0.030064460482125244,607,91.93526442973332,-0.5331299933553765,2020-03-31
1268,tpex,1411,1351,97.83906645,99.76503232499999,False,0.019685039370078705,0.013835039370078704,0.018347264588634084,0.0013377747814446207,740,99.71432443683334,-0.0679696495890523,2020-10-14
1268,tpex,1491,1431,98.6094528,104.387350425,False,0.05859375,0.05274375,0.11553112844403605,-0.056937378444036055,820,100.34282208750001,-0.07554024532231175,2021-02-04
1268,tpex,1729,1669,89.39541545,91.4743786,False,0.02325581395348819,0.01740581395348819,-0.006525843322637966,0.029781657276126156,1055,94.62068539016666,-0.22476574793692672,2022-01-26
1268,tpex,1798,1736,84.82169652,89.39541545,False,0.05392156862745101,0.04807156862745101,0.01166035082879836,0.04226121779865265,1122,92.83263452466667,-0.16939015118255063,2022-05-18
1268,tpex,2114,2054,126.46199364,139.08887910500002,False,0.09984727507099911,0.09399727507099911,0.007270711328652356,0.09257656374234675,1437,137.2425937735,-0.4189267810461235,2023-09-01
1268,tpex,2353,2293,139.08887910500002,137.76068693,False,-0.009549233436537796,-0.015399233436537797,0.012441973374854956,-0.02199120681139275,1676,144.80794639108336,-0.1954012418186997,2024-08-27
1268,tpex,2448,2388,137.76068693,139.58533179,False,0.013245033112582849,0.007395033112582849,0.07541151764974428,-0.062166484537161434,1771,137.69226274775002,-0.09750620247277007,2025-01-15
1268,tpex,2751,2691,149.62087974,164.43956112,False,0.09904153354632594,0.09319153354632595,0.05904660707868455,0.03999492646764139,2074,152.21813249800002,-0.08697104543039746,2026-04-23
1294,tpex,2530,2470,56.84076505,49.936181319999996,False,-0.12147239263803689,-0.12732239263803688,-0.01449302401217435,-0.10697936862586253,156,61.749528870166685,-0.17310632302945275,2025-05-26
1294,tpex,2558,2498,49.936181319999996,61.103773398,False,0.22363728628819413,0.21778728628819413,0.019057222898080057,0.20458006339011406,184,55.99687148299999,-0.1990057062900807,2025-07-04
1295,tpex,2655,2595,88.045556676,86.139808696,False,-0.02164502164502169,-0.02749502164502169,0.05508664810160102,-0.07673166974662271,124,113.61116582769999,-0.8740229392353988,2025-11-24
1295,tpex,2714,2654,74.32417122,66.644872836,False,-0.10332168200395031,-0.1091716820039503,-0.015080968705956925,-0.08824071329799338,183,82.2711402966,-0.26195959521694906,2026-02-26
1295,tpex,2737,2677,64.7521186,53.096737252,False,-0.18000000000000005,-0.18585000000000004,0.07720303567578071,-0.25720303567578073,206,75.0305973329,-0.34723229923450954,2026-04-01
1295,tpex,2758,2698,54.989491488000006,48.165614374,False,-0.12409420289855078,-0.12994420289855077,0.06596133270866628,-0.19005553560721705,227,67.14238873411666,-0.41313799730905787,2026-05-05
1301,twse,948,888,76.4316383,73.598075124,False,-0.03707317073170735,-0.04292317073170735,0.048786317068864285,-0.08585948780057163,948,80.70932446306666,-0.19800258732514595,2018-11-15
1301,twse,984,924,74.492884548,75.68596378,False,0.016016016016015877,0.010166016016015876,0.052721606888725445,-0.03670559087270957,984,74.7650557478,-0.06487720545918318,2019-01-07
1301,twse,1139,1079,73.502202384,73.89484235399999,False,0.005341880341880323,-0.0005081196581196773,0.010901488311090324,-0.005559607969210002,1139,79.29027330789998,-0.2444456034998057,2019-08-30
1301,twse,1280,1220,62.115643254,67.37701885199999,False,0.08470290771175715,0.07885290771175715,0.15358890263954603,-0.06888599492778888,1280,70.6817385995,-0.40449444600450124,2020-04-06
1301,twse,1385,1325,64.40843434300001,66.723500019,False,0.03594351732990986,0.030093517329909857,0.012086852396227598,0.02385666493368226,1385,66.84995646768333,-0.07091861367238123,2020-09-03
1301,twse,1702,1642,86.36669256,90.17698782,False,0.04411764705882337,0.03826764705882337,0.00024497739921485915,0.04387266965960852,1702,91.722274231,-0.1798982600450128,2021-12-17
1301,twse,1908,1848,75.807267606,81.12385953,False,0.07013301088270874,0.06428301088270874,0.07802614954825665,-0.007893138665547916,1908,81.15441465600001,-0.20027828101283704,2022-10-24
1301,twse,2111,2051,77.12837644599999,76.93627588199999,False,-0.00249066002490661,-0.008340660024906611,0.008959159274104195,-0.011449819299010806,2111,81.21182546656665,-0.16071988525718242,2023-08-29
1301,twse,2219,2159,70.308806424,66.562845426,False,-0.05327868852459017,-0.05912868852459017,0.053605111141716275,-0.10688379966630644,2219,74.85038392456666,-0.14315201656565713,2024-02-01
1301,twse,2241,2181,66.658895708,66.75494599,False,0.0014409221902016434,-0.004409077809798357,0.031721787804783366,-0.030280865614581723,2241,71.79438411893334,-0.1904298922430676,2024-03-14
1301,twse,2319,2259,55.805213842,53.036304879,False,-0.049617388275574936,-0.05546738827557494,-0.10122305565374225,0.05160566737816731,2319,62.20536429926667,-0.2271526452388997,2024-07-08
1301,twse,2341,2281,52.938632126,44.050411603,False,-0.16789667896678973,-0.17374667896678972,0.006094712197207465,-0.1739913911639972,2341,58.50869937998334,-0.18933426658580152,2024-08-09
1301,twse,2367,2307,47.175939699,47.468957958000004,False,0.006211180124223725,0.00036118012422372506,0.011744170514695075,-0.0055329903904713495,2367,52.82943982460001,-0.2003884737232286,2024-09-16
1301,twse,2436,2376,36.13891861,33.111063267,False,-0.0837837837837837,-0.0896337837837837,-0.007584156152961361,-0.07619962763082234,2436,43.467630843433334,-0.24939797117090867,2024-12-27
1303,twse,939,879,56.923313674999996,55.16052718699999,False,-0.030967741935483906,-0.03681774193548391,0.0742951075552571,-0.10526284949074101,939,60.17467541953333,-0.1165762361854403,2018-11-02
1303,twse,964,904,53.324291261999996,55.233976624,False,0.03581267217630857,0.029962672176308568,0.0018474895556137125,0.03396518262069485,964,57.794913660733336,-0.13487430932081138,2018-12-07
1303,twse,1134,1074,53.117170187,55.549418747999994,False,0.04579025110782853,0.03994025110782853,0.04350171978765091,0.002288531320177617,1134,56.13691891291665,-0.08876758835573777,2019-08-23
1303,twse,1281,1221,44.172772253,49.351107899,False,0.1172291296625223,0.11137912966252231,0.14594217765153686,-0.028713047989014556,1281,51.888623131591665,-0.2860135865099056,2020-04-07
1303,twse,1406,1346,49.241894088,49.809757776,False,0.01153212520593061,0.00568212520593061,0.005494326451374719,0.006037798754555891,1406,50.065296435600004,-0.05411306139727699,2020-10-06
1303,twse,1693,1633,70.433727696,71.602059672,False,0.016587677725118377,0.010737677725118376,0.04086081604413373,-0.024273138319015355,1693,72.87748874580002,-0.0912317342033898,2021-12-06
1303,twse,1806,1746,70.016466276,70.76753683199999,False,0.010727056019070202,0.004877056019070202,-0.03771832167731923,0.04844537769638943,1806,73.47834519060001,-0.15673679180272296,2022-05-30
1303,twse,1847,1787,61.00556046,64.59412284,False,0.05882352941176472,0.05297352941176472,0.05809767820173861,0.0007258512100261072,1847,67.00569778380002,-0.2112270756717978,2022-07-27
1303,twse,2091,2031,67.149254062,64.083952878,False,-0.04564907275320962,-0.05149907275320962,-0.03512411936547469,-0.010524953387734931,2091,70.61219119093333,-0.12059575652225604,2023-07-31
1303,twse,2139,2079,64.371324864,61.880767651999996,False,-0.038690476190476275,-0.044540476190476276,0.012859759127329997,-0.051550235317806274,2139,65.2142826896,-0.07124014612647966,2023-10-11
1303,twse,2219,2159,59.677582426,54.217514692,False,-0.0914927768860353,-0.09734277688603529,0.053605111141716275,-0.1450978880277516,2219,62.800358007199996,-0.11826513685212561,2024-02-01
1303,twse,2248,2188,53.16381741,53.834352044000006,False,0.012612612612612706,0.006762612612612706,0.004436785454587002,0.008175827158025704,2248,58.42272475380001,-0.20016229355509857,2024-03-25
1303,twse,2317,2257,47.368482359000005,44.70363398,False,-0.0562578374118774,-0.0621078374118774,-0.10893416387190909,0.05267632646003169,2317,51.650324950400005,-0.15889698586829687,2024-07-04
1303,twse,2339,2279,45.189543045,39.504406984499994,False,-0.12580645161290338,-0.13165645161290337,0.05784391727767113,-0.1836503688905745,2339,49.17454874737499,-0.1173307860606419,2024-08-07
1303,twse,2441,2381,30.3693165625,30.320725655999997,False,-0.0016000000000000458,-0.007450000000000046,0.011643687781937794,-0.01324368778193784,2441,37.30242907160833,-0.2301351199626979,2025-01-06
1303,twse,2565,2505,26.724998574999997,41.64891912,False,0.5584254945091238,0.5525754945091238,0.04836431239058517,0.5100611821185387,2565,28.718035589941664,-0.0706343555254376,2025-07-15
1304,twse,567,507,10.347722945,10.556066359999999,False,0.020134228187919545,0.014284228187919544,0.032140998291944146,-0.012006770104024601,567,11.142321580541665,-0.026386885509099726,2017-05-08
1304,twse,775,715,11.0127786545,10.683492914,False,-0.029900332225913595,-0.035750332225913596,0.022505531640774717,-0.052405863866688315,775,11.518903033416665,-0.019158775787913297,2018-03-09
1304,twse,809,749,10.5737310005,10.7200802185,False,0.01384083044982698,0.007990830449826979,0.01596411969311343,-0.0021232892432864504,809,10.900577587366666,-0.013002267978744094,2018-04-30
