market,出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Date,SecuritiesCompanyCode,CompanyName,待註銷股本股數（單位：股）
tpex,,115,2,,,9024162.00,32309095.00,41333257.00,10245747.00,11460531.00,21706278.00,4901701.00,,1244189.00,13284873.00,322988.00,-126772.00,19626979.00,,,,19626979.00,,0.00,16250750.00,41.41,1150905,3264,欣銓,0.00
tpex,,115,2,,,4426203.00,6344022.00,10770225.00,2170051.00,2283457.00,4453508.00,1362617.00,,366243.00,4484154.00,103703.00,,6316717.00,,,,6316717.00,,0.00,0.00,46.36,1150905,3265,台星科,0.00
tpex,,115,2,,,596872.00,409517.00,1006389.00,428360.00,96868.00,525228.00,347208.00,,85857.00,34117.00,13979.00,,481161.00,,,,481161.00,,0.00,0.00,13.86,1150905,3268,海德威,
tpex,,115,2,,,2345536.00,2319017.00,4664553.00,3449232.00,332406.00,3781638.00,611768.00,,506826.00,-242646.00,40547.00,-33580.00,882915.00,,,,882915.00,,0.00,1275000.00,14.74,1150905,3272,東碩,0.00
tpex,,115,2,,,440613.00,1117009.00,1557622.00,517826.00,112916.00,630742.00,697127.00,,28787.00,115801.00,26692.00,,868407.00,,,58473.00,926880.00,,0.00,0.00,12.46,1150905,3276,宇環,0.00
tpex,,115,2,,,2459154.00,1219594.00,3678748.00,748704.00,1066494.00,1815198.00,1084825.00,,153802.00,335241.00,-19695.00,0.00,1554173.00,,,309377.00,1863550.00,,0.00,0.00,14.33,1150905,3284,太普高,
tpex,,115,2,,,1131669.00,209785.00,1341454.00,664162.00,33800.00,697962.00,427353.00,,26471.00,184027.00,-11937.00,,625914.00,,,17578.00,643492.00,,0.00,0.00,14.65,1150905,3285,微端,
tpex,,115,2,,,1182506.00,137384.00,1319890.00,438216.00,1368.00,439584.00,439705.00,,16259.00,354459.00,-78.00,,810345.00,,,69961.00,880306.00,,0.00,0.00,18.43,1150905,3287,廣寰科,
tpex,,115,2,,,161719.00,30544.00,192263.00,59663.00,26718.00,86381.00,163800.00,,7981.00,-75811.00,11294.00,,107264.00,,,-1382.00,105882.00,,0.00,0.00,6.55,1150905,3288,點晶,
tpex,,115,2,,,3071837.00,5567225.00,8639062.00,2042581.00,1849502.00,3892083.00,867464.00,,3256801.00,673841.00,-51127.00,0.00,4746979.00,,,0.00,4746979.00,,0.00,0.00,54.72,1150905,3289,宜特,
tpex,,115,2,,,3595660.00,2760815.00,6356475.00,1965256.00,1892370.00,3857626.00,902150.00,,516164.00,1155285.00,-74750.00,,2498849.00,,,,2498849.00,,0.00,0.00,27.70,1150905,3290,東浦,0.00
tpex,,115,2,,,28101070.00,5514245.00,33615315.00,18412412.00,84011.00,18496423.00,2818016.00,,317283.00,11834636.00,145413.00,,15115348.00,,,3544.00,15118892.00,,0.00,0.00,53.64,1150905,3293,鈊象,
tpex,,115,2,,,3571076.00,1849272.00,5420348.00,1408062.00,1625421.00,3033483.00,1320159.00,,892517.00,-71592.00,208602.00,,2349686.00,,,37179.00,2386865.00,,0.00,0.00,17.80,1150905,3294,英濟,0.00
tpex,,115,2,,,282648.00,467661.00,750309.00,142055.00,2756.00,144811.00,360494.00,,112612.00,132392.00,,0.00,605498.00,,,0.00,605498.00,,0.00,0.00,16.80,1150905,3297,杭特,0.00
tpex,,115,2,,,2610639.00,1715653.00,4326292.00,1144502.00,791682.00,1936184.00,940906.00,,413332.00,1034877.00,9767.00,-27093.00,2371789.00,,,18319.00,2390108.00,,0.00,554000.00,25.36,1150905,3303,岱稜,0.00
tpex,,115,2,,,1004741.00,3488282.00,4493023.00,445820.00,2203.00,448023.00,506077.00,,481430.00,241404.00,2816089.00,,,,,,4045000.00,,0.00,0.00,79.93,1150905,3306,鼎天,
tpex,,115,2,,,5541734.00,1109749.00,6651483.00,4340284.00,502578.00,4842862.00,749485.00,,125348.00,821648.00,107965.00,,1804446.00,,,4175.00,1808621.00,,0.00,0.00,24.08,1150905,3310,佳穎,0.00
tpex,,115,2,,,3358168.00,352939.00,3711107.00,1141858.00,382877.00,1524735.00,2211338.00,,671770.00,-695359.00,-1392.00,,2186357.00,,,15.00,2186372.00,,0.00,0.00,9.89,1150905,3313,斐成,0.00
tpex,,115,2,,,3584664.00,612507.00,4197171.00,732371.00,85297.00,817668.00,900000.00,,676048.00,1720357.00,-1554.00,,3294851.00,,,84652.00,3379503.00,,0.00,0.00,36.61,1150905,3317,尼克森,0.00
tpex,,115,2,,,1745624.00,1817829.00,3563453.00,1633509.00,348855.00,1982364.00,1375822.00,,258780.00,-134555.00,80948.00,,1580995.00,,,94.00,1581089.00,,0.00,0.00,11.49,1150905,3322,建舜電,0.00
tpex,,115,2,,,3933186.00,625191.00,4558377.00,1983318.00,111991.00,2095309.00,995933.00,,1100908.00,256899.00,37547.00,,2391287.00,,,71781.00,2463068.00,,0.00,0.00,24.01,1150905,3323,加百裕,
tpex,,115,2,,,24477198.00,9424636.00,33901834.00,13308314.00,6740964.00,20049278.00,930768.00,,3575541.00,8571189.00,186823.00,0.00,13264321.00,,,588235.00,13852556.00,,0.00,0.00,142.51,1150905,3324,雙鴻,0.00
tpex,,115,2,,,1069811.00,678769.00,1748580.00,644977.00,78172.00,723149.00,1101686.00,,246308.00,-438829.00,65006.00,,974171.00,,,51260.00,1025431.00,,0.00,0.00,8.84,1150905,3325,旭品,
tpex,,115,2,,,1919316.00,698109.00,2617425.00,693569.00,33805.00,727374.00,481042.00,,180703.00,1199580.00,28726.00,,1890051.00,,,,1890051.00,,0.00,0.00,39.29,1150905,3332,幸康,0.00
tpex,,115,2,,,886460.00,646404.00,1532864.00,630399.00,164952.00,795351.00,665683.00,,329504.00,-252244.00,,-8754.00,734189.00,,,3324.00,737513.00,,0.00,281000.00,11.08,1150905,3339,泰谷,0.00
tpex,,115,2,,,387131.00,154080.00,541211.00,183823.00,50947.00,234770.00,460716.00,,87667.00,-238944.00,-2998.00,,306441.00,,,,306441.00,,0.00,0.00,6.65,1150905,3349,寶德,0.00
tpex,,115,2,,,352416.00,523302.00,875718.00,32270.00,66295.00,98565.00,701124.00,,34462.00,62230.00,-20663.00,,777153.00,,,,777153.00,,0.00,0.00,11.08,1150905,3354,律勝,0.00
tpex,,115,2,,,7342301.00,9371083.00,16713384.00,3897423.00,1102244.00,4999667.00,1163857.00,,3303106.00,5094915.00,1901062.00,,11462940.00,,,250777.00,11713717.00,,0.00,0.00,98.49,1150905,3357,臺慶科,0.00
tpex,,115,2,,,4517752.00,482581.00,5000333.00,3955423.00,227919.00,4183342.00,764021.00,,57917.00,1957.00,3665.00,,827560.00,,,-10569.00,816991.00,,0.00,0.00,10.83,1150905,3360,尚立,
tpex,,115,2,,,4168654.00,6703377.00,10872031.00,2788565.00,4165528.00,6954093.00,1474455.00,,1930334.00,473990.00,39239.00,,3918018.00,,,-80.00,3917938.00,,0.00,0.00,26.57,1150905,3362,先進光,0.00
tpex,,115,2,,,5361359.00,1069628.00,6430987.00,613432.00,100403.00,713835.00,1136406.00,,4661262.00,141591.00,-222107.00,,5717152.00,,,,5717152.00,,0.00,0.00,50.31,1150905,3363,上詮,0.00
tpex,,115,2,,,823426.00,1026651.00,1850077.00,286733.00,79614.00,366347.00,1753240.00,,132984.00,-402494.00,0.00,,,,,,1483730.00,,0.00,0.00,8.46,1150905,3372,典範,0.00
tpex,,115,2,,,645310.00,214210.00,859520.00,72051.00,445.00,72496.00,476188.00,,88777.00,283955.00,-61896.00,,787024.00,,,,787024.00,,0.00,0.00,16.53,1150905,3373,熱映,
tpex,,115,2,,,8065374.00,10330141.00,18395515.00,4524322.00,4011250.00,8535572.00,2713643.00,,396424.00,6749876.00,,,,,,,9859943.00,,0.00,0.00,36.33,1150905,3374,精材,
tpex,,115,2,,,660568.00,517603.00,1178171.00,567551.00,5021.00,572572.00,380417.00,,70015.00,33831.00,121336.00,,605599.00,,,,605599.00,,0.00,0.00,15.92,1150905,3379,彬台,0.00
tpex,,115,2,,,6252415.00,1412516.00,7664931.00,1712308.00,835732.00,2548040.00,777529.00,,1708287.00,2125431.00,344992.00,,4956239.00,,,160652.00,5116891.00,,0.00,0.00,63.74,1150905,3388,崇越電,
tpex,,115,2,,,1308830.00,857407.00,2166237.00,537458.00,195234.00,732692.00,793297.00,,474872.00,9885.00,155491.00,,1433545.00,,,0.00,1433545.00,,0.00,0.00,18.07,1150905,3390,旭軟,
tpex,,115,2,,,5551669.00,1439636.00,6991305.00,4686001.00,190470.00,4876471.00,730476.00,,54813.00,1297248.00,32297.00,,2114834.00,,,,2114834.00,,0.00,0.00,28.95,1150905,3402,漢科,
tpex,,115,2,,,1189543.00,660508.00,1850051.00,407635.00,256866.00,664501.00,337161.00,,161772.00,678092.00,8525.00,,1185550.00,,,,1185550.00,,0.00,0.00,35.16,1150905,3430,奇鈦科,
tpex,,115,2,,,453001.00,260285.00,713286.00,190935.00,56248.00,247183.00,357547.00,,70146.00,42458.00,-4048.00,,466103.00,,,,466103.00,,0.00,0.00,13.04,1150905,3434,哲固,0.00
tpex,,115,2,,,1323992.00,2022192.00,3346184.00,295691.00,290119.00,585810.00,471658.00,,582219.00,565800.00,1140697.00,,,,,,2760374.00,,0.00,0.00,58.52,1150905,3438,類比科,0.00
tpex,,115,2,,,1027110.00,123326.00,1150436.00,248174.00,58278.00,306452.00,400399.00,,57641.00,345412.00,25600.00,,829052.00,,,14932.00,843984.00,,0.00,0.00,20.71,1150905,3441,聯一光電,
tpex,,115,2,,,1188760.00,476152.00,1664912.00,602450.00,13080.00,615530.00,449969.00,,261106.00,372752.00,-34445.00,,1049382.00,,,,1049382.00,,0.00,0.00,23.32,1150905,3444,利機,
tpex,,115,2,,,2317231.00,1834352.00,4151583.00,1294845.00,457150.00,1751995.00,598507.00,,190969.00,1616541.00,-6429.00,,2399588.00,,,,2399588.00,,0.00,0.00,40.09,1150905,3455,由田,
tpex,,115,2,,,1572877.00,1076529.00,2649406.00,1555369.00,274029.00,1829398.00,353298.00,,283304.00,118215.00,27228.00,,782045.00,,,37963.00,820008.00,,0.00,0.00,22.14,1150905,3465,進泰電子,0.00
tpex,,115,2,,,1213602.00,582784.00,1796386.00,267425.00,117269.00,384694.00,778921.00,,764222.00,-45921.00,-85530.00,,1411692.00,,,,1411692.00,,0.00,0.00,18.12,1150905,3466,德晉,0.00
tpex,,115,2,,,529520.00,427100.00,956620.00,229434.00,123364.00,352798.00,311066.00,,180519.00,112237.00,,,,,,,603822.00,,0.00,0.00,19.41,1150905,3467,台灣精材,
tpex,,115,2,,,6328452.00,2850313.00,9178765.00,4064038.00,1203645.00,5267683.00,726320.00,0.00,1160657.00,1478659.00,-11458.00,-36264.00,3317914.00,0.00,,593168.00,3911082.00,,0.00,440201.00,45.96,1150905,3479,安勤,
tpex,,115,2,,,6836291.00,2680871.00,9517162.00,4095448.00,548920.00,4644368.00,990493.00,,2360873.00,1469136.00,144540.00,-92248.00,4872794.00,,,,4872794.00,,0.00,1000000.00,49.70,1150905,3483,力致,
tpex,,115,2,,,4008303.00,1321986.00,5330289.00,1565035.00,476585.00,2041620.00,788282.00,,861329.00,1468037.00,133352.00,,3251000.00,,,37669.00,3288669.00,,0.00,0.00,41.24,1150905,3484,崧騰,
tpex,,115,2,,,2550506.00,367553.00,2918059.00,504667.00,7972.00,512639.00,385009.00,,1126730.00,904286.00,-10605.00,,2405420.00,,,,2405420.00,,0.00,0.00,62.48,1150905,3485,敘豐,
tpex,,115,2,,,4035493.00,192092.00,4227585.00,3287907.00,3258.00,3291165.00,904522.00,,14737.00,17161.00,,,936420.00,,,,936420.00,,0.00,0.00,10.35,1150905,3489,森寶,0.00
tpex,,115,2,,,957230.00,1517425.00,2474655.00,513780.00,379358.00,893138.00,550065.00,,344954.00,690045.00,-3547.00,,1581517.00,,,,1581517.00,,0.00,0.00,28.75,1150905,3490,單井,
tpex,,115,2,,,4023276.00,3220336.00,7243612.00,1528879.00,1173481.00,2702360.00,688051.00,,2625398.00,963357.00,264407.00,,4541213.00,,,39.00,4541252.00,,0.00,0.00,66.00,1150905,3491,昇達科,
tpex,,115,2,,,728976.00,271955.00,1000931.00,312843.00,44904.00,357747.00,355316.00,,19787.00,270463.00,-2382.00,0.00,643184.00,,,,643184.00,,0.00,0.00,18.10,1150905,3492,長盛,0.00
tpex,,115,2,,,4482683.00,868274.00,5350957.00,2657458.00,199955.00,2857413.00,612730.00,,1354253.00,609539.00,-54674.00,-28951.00,2492897.00,,,647.00,2493544.00,,0.00,862000.00,41.27,1150905,3498,陽程,
tpex,,115,2,,,376646.00,295117.00,671763.00,230086.00,13699.00,243785.00,549706.00,,28440.00,-141082.00,-9086.00,0.00,427978.00,,,0.00,427978.00,,0.00,0.00,7.79,1150905,3499,環天科,0.00
tpex,,115,2,,,942678.00,1822370.00,2765048.00,1797071.00,504064.00,2301135.00,1088667.00,,2153032.00,-2608763.00,-27187.00,-56294.00,549455.00,,,-85542.00,463913.00,,0.00,1076366.00,5.10,1150905,3508,位速,
tpex,,115,2,,,1233391.00,1294932.00,2528323.00,644781.00,119619.00,764400.00,799729.00,,469963.00,-6747.00,10667.00,,1273612.00,,,490311.00,1763923.00,,0.00,0.00,15.93,1150905,3511,矽瑪,
tpex,,115,2,,,6264271.00,64039.00,6328310.00,3815912.00,10082.00,3825994.00,1130724.00,,992448.00,379144.00,0.00,,2502316.00,,,,2502316.00,,0.00,0.00,22.13,1150905,3512,皇龍,
tpex,,115,2,,,767394.00,2220939.00,2988333.00,506662.00,782177.00,1288839.00,595609.00,,886282.00,117198.00,-37233.00,,1561856.00,,,137638.00,1699494.00,,0.00,0.00,26.22,1150905,3516,亞帝歐,
tpex,,115,2,,,921030.00,630355.00,1551385.00,449164.00,306808.00,755972.00,688468.00,,61539.00,47124.00,-1718.00,,795413.00,,,0.00,795413.00,,0.00,0.00,11.55,1150905,3520,華盈,0.00
tpex,,115,2,,,1793128.00,510540.00,2303668.00,19648.00,29079.00,48727.00,1857656.00,,100000.00,287422.00,9863.00,,2254941.00,,,0.00,2254941.00,,0.00,0.00,12.14,1150905,3521,台鋼建設,
tpex,,115,2,,,681408.00,1686825.00,2368233.00,977156.00,672448.00,1649604.00,1040962.00,,149185.00,-461735.00,-15394.00,,713018.00,,,5611.00,718629.00,,0.00,0.00,6.85,1150905,3522,御嵿,0.00
tpex,,115,2,,,139857.00,1669713.00,1809570.00,525429.00,911097.00,1436526.00,642579.00,,15776.00,-790952.00,501494.00,,368897.00,,,4147.00,373044.00,,0.00,0.00,5.74,1150905,3523,迎輝,0.00
tpex,,115,2,,,6142134.00,1502634.00,7644768.00,2157211.00,1351346.00,3508557.00,668395.00,,1392789.00,1926164.00,148863.00,,4136211.00,,,0.00,4136211.00,,988612.00,0.00,61.88,1150905,3526,凡甲,
tpex,,115,2,,,2286722.00,425004.00,2711726.00,427263.00,40455.00,467718.00,444451.00,,1298953.00,496075.00,4529.00,,2244008.00,,,,2244008.00,,0.00,0.00,50.49,1150905,3527,聚積,
tpex,,115,2,,,5229763.00,1018092.00,6247855.00,2682123.00,11856.00,2693979.00,746865.00,,133213.00,2617329.00,-9514.00,,3487893.00,,,65983.00,3553876.00,,0.00,0.00,46.70,1150905,3529,力旺,
tpex,,115,2,,,2000623.00,284420.00,2285043.00,367999.00,31081.00,399080.00,611750.00,,669790.00,678800.00,-94846.00,,1865494.00,,,20469.00,1885963.00,,0.00,0.00,30.49,1150905,3531,先益,0.00
tpex,,115,2,,,1861667.00,258052.00,2119719.00,793478.00,36606.00,830084.00,562430.00,0.00,105466.00,629540.00,-7801.00,0.00,1289635.00,0.00,,0.00,1289635.00,,0.00,0.00,22.93,1150905,3537,堡達,0.00
tpex,,115,2,,,4812088.00,813769.00,5625857.00,2913788.00,797287.00,3711075.00,886288.00,,512283.00,520656.00,56313.00,0.00,1975540.00,,,-60758.00,1914782.00,,7700141.00,0.00,24.65,1150905,3540,曜越,
tpex,,115,2,,,1615927.00,637608.00,2253535.00,1034231.00,492739.00,1526970.00,563491.00,,266682.00,-36557.00,-25761.00,-41290.00,726565.00,0.00,,,726565.00,,0.00,618000.00,13.04,1150905,3541,西柏,0.00
tpex,,115,2,,,1609030.00,907053.00,2516083.00,591742.00,349474.00,941216.00,613489.00,,269170.00,672169.00,20039.00,,1574867.00,,,,1574867.00,,0.00,0.00,26.95,1150905,3546,宇峻,
tpex,,115,2,,,7886282.00,4142667.00,12028949.00,4085023.00,1758168.00,5843191.00,677442.00,,2154364.00,3086849.00,267103.00,,6185758.00,,,,6185758.00,,0.00,0.00,91.31,1150905,3548,兆利,
tpex,,115,2,,,3344567.00,3186517.00,6531084.00,1034553.00,492651.00,1527204.00,622749.00,,766031.00,3614951.00,31479.00,-31330.00,5003880.00,,,,5003880.00,,0.00,538000.00,81.05,1150905,3551,世禾,0.00
tpex,,115,2,,,8012612.00,3788141.00,11800753.00,5555605.00,1841352.00,7396957.00,979183.00,,938275.00,2648059.00,-161721.00,,4403796.00,,,,4403796.00,,0.00,0.00,44.97,1150905,3552,同致,0.00
tpex,,115,2,,,851542.00,132981.00,984523.00,142575.00,4201.00,146776.00,399988.00,,215159.00,213051.00,-731.00,,827467.00,,,10280.00,837747.00,,0.00,0.00,20.69,1150905,3555,博士旺,0.00
tpex,,115,2,,,1605826.00,112170.00,1717996.00,450608.00,18585.00,469193.00,637029.00,,19842.00,549515.00,302.00,,1206688.00,,,42115.00,1248803.00,,0.00,0.00,18.94,1150905,3556,禾瑞亞,
tpex,,115,2,,,9276055.00,5210867.00,14486922.00,7293521.00,913915.00,8207436.00,590609.00,,1886279.00,3577637.00,-75528.00,,5978997.00,,,300489.00,6279486.00,,0.00,0.00,101.23,1150905,3558,神準,0.00
tpex,,115,2,,,2512195.00,998197.00,3510392.00,1621331.00,506461.00,2127792.00,591231.00,,548973.00,223693.00,18703.00,,1382600.00,,,,1382600.00,,0.00,0.00,23.39,1150905,3564,其陽,0.00
tpex,,115,2,,,241267.00,388570.00,629837.00,65095.00,8381.00,73476.00,339540.00,,51287.00,170846.00,-5312.00,,,,,,556361.00,,0.00,0.00,16.39,1150905,3567,逸昌,
tpex,,115,2,,,1533230.00,251243.00,1784473.00,607017.00,109645.00,716662.00,170970.00,,68813.00,827387.00,641.00,,1067811.00,,,,1067811.00,,0.00,0.00,62.46,1150905,3570,大塚,
tpex,,115,2,,,1225021.00,813823.00,2038844.00,544074.00,21152.00,565226.00,639657.00,,68630.00,759968.00,5363.00,,1473618.00,,,,1473618.00,,0.00,0.00,23.04,1150905,3577,泓格,0.00
tpex,,115,2,,,870775.00,1082277.00,1953052.00,259973.00,657656.00,917629.00,394707.00,,186218.00,415393.00,40703.00,-1598.00,1035423.00,,,,1035423.00,,0.00,26000.00,26.25,1150905,3580,友威科,
tpex,,115,2,,,2151185.00,318367.00,2469552.00,1368554.00,33692.00,1402246.00,510060.00,,81293.00,286295.00,27573.00,,905221.00,,,162085.00,1067306.00,,0.00,0.00,17.75,1150905,3581,博磊,0.00
tpex,,115,2,,,5718675.00,4069075.00,9787750.00,2271655.00,1574983.00,3846638.00,716847.00,,3070711.00,1975160.00,178394.00,0.00,5941112.00,,,0.00,5941112.00,,0.00,0.00,82.88,1150905,3587,閎康,0.00
tpex,,115,2,,,4284827.00,1258811.00,5543638.00,2526131.00,372035.00,2898166.00,959484.00,,839692.00,498486.00,-1766.00,-14134.00,2281762.00,,,363710.00,2645472.00,,0.00,568000.00,23.92,1150905,3594,磐儀,
tpex,,115,2,,,736551.00,912621.00,1649172.00,340250.00,716274.00,1056524.00,392364.00,,86083.00,138269.00,-18418.00,-5650.00,592648.00,,,,592648.00,,0.00,238000.00,15.20,1150905,3597,映興,0.00
tpex,,115,2,,,731574.00,287117.00,1018691.00,446311.00,125542.00,571853.00,384194.00,,174233.00,-71976.00,-32987.00,-6626.00,446838.00,,,,446838.00,,0.00,150000.00,11.68,1150905,3609,三一東林,0.00
tpex,,115,2,,,6406872.00,7668763.00,14075635.00,4343394.00,3354311.00,7697705.00,475546.00,,758340.00,4020481.00,1117783.00,,6372150.00,,,5780.00,6377930.00,,0.00,0.00,134.00,1150905,3611,鼎翰,
tpex,,115,2,,,1175908.00,1938882.00,3114790.00,279386.00,297660.00,577046.00,684670.00,,1415716.00,267722.00,-35858.00,,2332250.00,,,205494.00,2537744.00,,0.00,0.00,34.06,1150905,3615,安可,0.00
tpex,,115,2,,,417633.00,48573.00,466206.00,77375.00,12725.00,90100.00,291859.00,,59627.00,24572.00,48.00,,,,,,376106.00,,0.00,0.00,12.89,1150905,3623,富晶通,0.00
tpex,,115,2,,,3226183.00,1321125.00,4547308.00,919634.00,29944.00,949578.00,1173408.00,,730121.00,1647359.00,22603.00,,3573491.00,,,24239.00,3597730.00,,0.00,0.00,30.45,1150905,3624,光頡,0.00
tpex,,115,2,,,436846.00,1186368.00,1623214.00,644126.00,459973.00,1104099.00,1142468.00,,34940.00,-582264.00,-38801.00,-37228.00,519115.00,,,,519115.00,,0.00,4309000.00,4.72,1150905,3625,西勝,
tpex,,115,2,,,2827051.00,947585.00,3774636.00,2042358.00,126962.00,2169320.00,450000.00,,713348.00,449259.00,-9851.00,,1602756.00,,,2560.00,1605316.00,,0.00,0.00,35.62,1150905,3628,盈正,0.00
tpex,,115,2,,,48682.00,6944.00,55626.00,10614.00,1877.00,12491.00,329548.00,,,-272380.00,-14033.00,,43135.00,,,,43135.00,,0.00,0.00,1.31,1150905,3629,地心引力,
tpex,,115,2,,,2477365.00,1788277.00,4265642.00,851965.00,481531.00,1333496.00,2041919.00,,2642228.00,-1688462.00,-63539.00,,2932146.00,,,,2932146.00,,0.00,0.00,14.36,1150905,3630,新鉅科,0.00
tpex,,115,2,,,799200.00,1698209.00,2497409.00,353727.00,686361.00,1040088.00,818209.00,,390413.00,-28807.00,16561.00,0.00,1196376.00,,,260945.00,1457321.00,,0.00,0.00,14.62,1150905,3631,晟楠,
tpex,,115,2,,,94533.00,248705.00,343238.00,102018.00,113837.00,215855.00,408897.00,,1808.00,-264986.00,-29939.00,,115780.00,,,11603.00,127383.00,,0.00,0.00,2.83,1150905,3632,研勤,
tpex,,115,2,,,822822.00,227015.00,1049837.00,524838.00,42552.00,567390.00,392974.00,,15166.00,46835.00,27472.00,,482447.00,,,,482447.00,,0.00,0.00,12.28,1150905,3646,艾恩特,
tpex,,115,2,,,4417513.00,1001093.00,5418606.00,1221193.00,449633.00,1670826.00,1084940.00,,752214.00,730604.00,665985.00,,3233743.00,,,514037.00,3747780.00,,0.00,0.00,29.81,1150905,3663,鑫科,
tpex,,115,2,,,493518.00,122319.00,615837.00,424718.00,91798.00,516516.00,759454.00,,442757.00,-1007315.00,-95575.00,,99321.00,,,0.00,99321.00,,0.00,0.00,1.31,1150905,3664,安瑞-KY,
tpex,,115,2,,,1632913.00,501828.00,2134741.00,454922.00,1218.00,456140.00,1389499.00,,823063.00,-342396.00,-88497.00,-103068.00,1678601.00,,,,1678601.00,,0.00,3396000.00,12.38,1150905,3666,光耀,
tpex,,115,2,,,302059.00,235537.00,537596.00,206118.00,39253.00,245371.00,407903.00,,60442.00,-161330.00,-14939.00,0.00,292076.00,,,149.00,292225.00,,0.00,0.00,7.16,1150905,3672,康聯訊,
tpex,,115,2,,,2498329.00,2765749.00,5264078.00,1162914.00,774731.00,1937645.00,530579.00,,1959007.00,446778.00,2206.00,0.00,2938570.00,,,387863.00,3326433.00,,0.00,0.00,55.38,1150905,3675,德微,
tpex,,115,2,,,11719453.00,16036360.00,27755813.00,5012348.00,8049307.00,13061655.00,961550.00,,7737900.00,2866219.00,1423331.00,,12989000.00,,,1705158.00,14694158.00,,62389.00,0.00,135.08,1150905,3680,家登,
tpex,,115,2,,,915181.00,545119.00,1460300.00,397004.00,355382.00,752386.00,303047.00,,116775.00,287679.00,413.00,,707914.00,,,,707914.00,,0.00,0.00,23.36,1150905,3684,榮昌,0.00
tpex,,115,2,,,1392788.00,898851.00,2291639.00,1013711.00,89322.00,1103033.00,795740.00,,0.00,-34161.00,-28665.00,,732914.00,,,455692.00,1188606.00,,0.00,0.00,9.21,1150905,3685,元創精密,
tpex,,115,2,,,7253833.00,2205420.00,9459253.00,4726967.00,641901.00,5368868.00,301241.00,,1086022.00,203024.00,-23786.00,,1566501.00,,,2523884.00,4090385.00,,0.00,0.00,52.00,1150905,3687,歐買尬,
tpex,,115,2,,,5796331.00,3082990.00,8879321.00,3626303.00,146546.00,3772849.00,895088.00,,1538941.00,2546179.00,-3874.00,,4976334.00,,,130138.00,5106472.00,,117824.00,0.00,55.60,1150905,3689,湧德,
tpex,,115,2,,,6126085.00,7181268.00,13307353.00,2490504.00,3652639.00,6143143.00,918834.00,,4972855.00,464852.00,-302594.00,,6053947.00,,,1110263.00,7164210.00,,0.00,0.00,65.89,1150905,3691,碩禾,
tpex,,115,2,,,6906432.00,3131647.00,10038079.00,4208063.00,505054.00,4713117.00,429907.00,,1945035.00,2846040.00,29972.00,,5250954.00,,,74008.00,5324962.00,,0.00,0.00,122.14,1150905,3693,營邦,0.00
tpex,,115,2,,,8309036.00,6534104.00,14843140.00,2360576.00,1310704.00,3671280.00,4004844.00,,5053781.00,-224159.00,-113275.00,,8721191.00,,,2450669.00,11171860.00,,0.00,0.00,21.78,1150905,3707,漢磊,0.00
tpex,,115,2,,,39747963.00,493674.00,40241637.00,35590577.00,417625.00,36008202.00,1255695.00,,880113.00,2024980.00,104698.00,,4265486.00,,,-32051.00,4233435.00,,0.00,0.00,33.97,1150905,3709,鑫聯大投控,0.00
