stock_id,rows,first,last
8105,2837,2015-01-05,2026-09-03
8110,2842,2015-01-05,2026-09-03
8112,2843,2015-01-05,2026-09-03
8112A,239,2022-03-07,2026-07-13
8114,2837,2015-01-05,2026-09-03
8131,2840,2015-01-05,2026-09-03
8150,2835,2015-01-05,2026-09-03
8162,565,2024-03-07,2026-09-03
8163,2840,2015-01-05,2026-09-03
8201,2474,2015-01-05,2026-09-03
8210,2841,2015-01-05,2026-09-03
8213,2838,2015-01-05,2026-09-03
8215,2842,2015-01-05,2026-09-03
8222,2665,2015-01-27,2026-09-03
8249,2806,2015-01-05,2026-09-03
8261,2724,2015-01-05,2026-09-03
8271,2832,2015-01-05,2026-09-03
8341,2796,2015-03-23,2026-09-03
8367,1817,2018-09-12,2026-09-03
8374,2711,2015-01-05,2026-09-03
8404,2842,2015-01-05,2026-09-03
8411,2630,2015-01-05,2026-09-03
8422,2836,2015-01-05,2026-09-03
8427,1079,2015-01-05,2022-02-23
8429,2840,2015-01-05,2026-09-03
8438,1023,2022-03-14,2026-09-03
8442,1882,2016-11-08,2026-09-03
8443,2138,2015-01-05,2026-09-03
8454,2840,2015-01-05,2026-09-03
8462,1820,2019-03-15,2026-09-03
8463,2450,2015-07-13,2026-09-03
8464,2608,2015-12-22,2026-09-03
8466,2165,2016-11-01,2026-09-03
8467,1841,2015-12-15,2026-09-03
8473,2398,2016-09-08,2026-09-03
8476,685,2023-10-31,2026-09-03
8478,2047,2017-12-11,2026-09-03
8480,1193,2017-01-17,2022-12-12
8481,1735,2017-02-24,2026-09-03
8482,1724,2018-08-15,2026-09-03
8487,519,2024-03-26,2026-09-03
8488,1506,2016-12-13,2026-09-03
8497,364,2018-03-23,2020-10-21
8499,2016,2017-11-24,2026-09-03
8926,2840,2015-01-05,2026-09-03
8940,2011,2015-01-05,2026-09-03
8996,2834,2015-01-05,2026-09-03
910069,17,2015-01-07,2015-05-12
9103,1580,2015-01-26,2026-09-03
910322,2356,2015-01-05,2026-09-03
910482,149,2015-01-05,2020-05-15
9105,2553,2015-01-05,2026-09-03
9106,182,2015-04-21,2017-06-26
910708,204,2015-01-08,2019-05-28
910801,418,2015-01-21,2017-12-11
910861,2304,2015-01-05,2026-09-03
9110,452,2015-01-13,2025-08-11
911608,466,2015-01-05,2026-09-03
911609,30,2015-03-25,2015-06-15
911611,37,2015-02-25,2016-11-28
911612,36,2015-01-06,2016-01-22
911616,292,2015-02-10,2021-08-30
911619,136,2015-02-03,2019-08-16
911622,525,2015-03-05,2026-07-01
911626,29,2015-02-24,2015-07-02
911868,1377,2015-05-04,2026-09-03
912000,1849,2015-02-09,2026-09-03
912398,507,2015-02-09,2021-12-01
9136,2667,2015-01-05,2026-09-03
913889,44,2015-01-07,2015-11-27
9157,13,2015-02-13,2019-10-18
9188,857,2015-01-07,2022-03-03
9802,2844,2015-01-05,2026-09-03
9902,2522,2015-01-05,2026-09-03
9904,2844,2015-01-05,2026-09-03
9905,2810,2015-01-05,2026-09-03
9906,2574,2015-01-05,2026-09-03
9907,2840,2015-01-05,2026-09-03
9908,2713,2015-01-05,2026-09-03
9910,2844,2015-01-05,2026-09-03
9911,2832,2015-01-05,2026-09-03
9912,2213,2015-01-05,2026-09-03
9914,2844,2015-01-05,2026-09-03
9917,2841,2015-01-05,2026-09-03
9918,1791,2015-01-05,2026-09-03
9919,2659,2015-01-05,2026-09-03
9921,2841,2015-01-05,2026-09-03
9924,2830,2015-01-05,2026-09-03
9925,2832,2015-01-05,2026-09-03
9926,1850,2015-01-05,2026-09-03
9927,2822,2015-01-05,2026-09-03
9928,588,2015-01-07,2026-09-02
9929,1725,2015-01-12,2026-09-03
9930,2742,2015-01-05,2026-09-03
9931,1652,2015-01-05,2026-09-03
9933,2842,2015-01-05,2026-09-03
9934,2841,2015-01-05,2026-09-03
9935,2732,2015-01-05,2026-09-03
9937,2596,2015-01-05,2026-09-03
9938,2844,2015-01-05,2026-09-03
9939,2844,2015-01-05,2026-09-03
9940,2840,2015-01-05,2026-09-03
9941,2841,2015-01-05,2026-09-03
9941A,844,2018-11-26,2026-09-01
9942,2784,2015-01-05,2026-09-03
9943,2822,2015-01-05,2026-09-03
9944,2394,2015-01-05,2026-09-03
9945,2830,2015-01-05,2026-09-03
9946,2722,2015-01-05,2026-09-03
9955,2472,2015-01-05,2026-09-03
9958,2597,2015-01-05,2026-09-03
