# commit=1f7962b81 run=2026-09-15 17:09 (Asia/Taipei) prereg=backtest/PREREGP3.md seeds=7000+r C1(shift)_seeds=9000+k C2(perm)_seeds=10000+k
N,d,rule,seed,A_cagr,A_mdd,A_ca,A_ma,A_cb,A_mb,A_slot,A_trades,B_cagr,B_mdd,B_ca,B_ma,B_cb,B_mb,B_slot,B_trades,avg_exposure,zero_exp_days,days,idle_day_share,longest_idle_run,avg_idle_frac,C1_mdd_p10,C1_mdd_p50,C1_mdd_p90,C1_cagr_p10,C1_cagr_p50,C1_cagr_p90,A_mdd_pct_in_C1,A_cagr_pct_in_C1,C2_mdd_p10,C2_mdd_p50,C2_mdd_p90,C2_cagr_p10,C2_cagr_p50,C2_cagr_p90,A_mdd_pct_in_C2,A_cagr_pct_in_C2
40,inf,null,7053,0.3295700463367244,-0.2565741836518322,0.32609400224457263,-0.18575349048415574,0.32710669319685093,-0.2565741836518322,0.7151774262505344,1134,0.36423009087689473,-0.33919115231439023,0.3361128276988219,-0.3064971387851522,0.37901976148021244,-0.33919115231439023,0.7145468148781531,1133,0.7162012665673866,0,2339,0.00042753313381787086,1,0.2837987334326134,-0.3808863626853365,-0.30919461538777493,-0.27425379812681305,0.26370557033759984,0.2953964012818109,0.339716758457597,95.5,85.5,-0.35838625298328997,-0.314228643759507,-0.2655360170410124,0.261722505842743,0.30159054711606703,0.34143444720647315,96.0,84.5
40,inf,null,7054,0.32536538905072465,-0.26501419084625577,0.326225554505573,-0.1930558928723793,0.3204784192575669,-0.26501419084625577,0.7170692603676785,1137,0.3633902168633407,-0.34009093784655986,0.33139085347658903,-0.3064971387851525,0.3813392952533714,-0.34009093784655986,0.7164386489952972,1136,0.7191024150387328,0,2339,0.00042753313381787086,1,0.28089758496126715,-0.38747030875902877,-0.31984422983705435,-0.2767323277487302,0.2550152598841502,0.2869123426381913,0.3299017086304734,95.5,89.5,-0.36731218426264073,-0.3171394833977067,-0.27197654508714636,0.25089889897644957,0.2924988841401791,0.3295926413464894,95.0,88.5
40,inf,null,7055,0.338404602013578,-0.251343899638518,0.3301032845880425,-0.18578682243120434,0.33935540252721474,-0.251343899638518,0.7151774262505344,1134,0.3651684011069738,-0.3322732880132279,0.3268981309395971,-0.30645256938389276,0.3882939808436643,-0.3322732880132279,0.7151774262505344,1134,0.7168459725868499,0,2339,0.00042753313381787086,1,0.2831540274131501,-0.37993967423123365,-0.3096362671891023,-0.27621715066152847,0.26709445873932897,0.2989316341717082,0.3430482373559442,96.0,88.5,-0.35259923022526674,-0.3118795207926336,-0.2671446783020958,0.26456011277766134,0.3019339030946926,0.3412834615042795,98.0,88.5
40,inf,null,7056,0.3197026960369458,-0.2561226191180298,0.31511948177450444,-0.1849896672527196,0.31984713766846795,-0.2561226191180298,0.7158080376229158,1135,0.34644030671888904,-0.333940484868146,0.3292304179741472,-0.3064525693838929,0.35473478312850326,-0.333940484868146,0.7158080376229158,1135,0.7170721233496115,0,2339,0.00042753313381787086,1,0.28292787665038854,-0.38113648059582844,-0.313009853826981,-0.2829550822058978,0.2546223576923454,0.28507306597848614,0.32519169014675176,95.5,87.0,-0.35698430841862866,-0.3144749114801416,-0.2685057397161003,0.25078592637326846,0.2883350372472464,0.3274411749860492,98.0,86.0
40,inf,null,7057,0.3201709369938037,-0.26635437624449054,0.3265649419643144,-0.18497431849349175,0.31167866818842715,-0.26635437624449054,0.7170692603676785,1137,0.3490334866743241,-0.3345948365056552,0.3272768297116826,-0.3064525693838927,0.35997536456110346,-0.3345948365056552,0.7164386489952972,1136,0.7180403122395913,0,2339,0.00042753313381787086,1,0.2819596877604087,-0.38207288873894163,-0.33221836021368534,-0.28261441054048236,0.25653244796096625,0.28593727158177884,0.3315605349993771,95.0,87.5,-0.3581179013653354,-0.3156151878351344,-0.2729681419548523,0.25331834206934845,0.29154019024588307,0.3304612298304431,95.0,84.0
40,inf,null,7058,0.3359468129266858,-0.25719695900545814,0.3167533538575349,-0.18562616035520485,0.34459981643397875,-0.25719695900545814,0.7151774262505344,1134,0.3631173235613776,-0.33708719391169467,0.310031270619056,-0.3064971387851523,0.3969059643845061,-0.33708719391169467,0.7139162035057717,1132,0.7164397251272716,0,2339,0.00042753313381787086,1,0.2835602748727284,-0.3826675182903747,-0.3132524978757291,-0.2714302936498332,0.2751864569448267,0.30728026110356366,0.3510383476156677,95.5,80.5,-0.35698823241121264,-0.3149548856344812,-0.2666267760402738,0.2725297175311835,0.31032642133660626,0.3497419889307642,97.0,81.0
40,inf,null,7059,0.32320095881617306,-0.2663825108446874,0.3133711412807785,-0.18569823803295987,0.3255747032897469,-0.2663825108446874,0.7158080376229158,1135,0.34713656310699936,-0.3388117874954824,0.3095006336233981,-0.30645256938389287,0.369080417332051,-0.3388117874954824,0.7151774262505344,1134,0.717899270219556,0,2339,0.00042753313381787086,1,0.282100729780444,-0.38741546559179274,-0.338345839268263,-0.28281330334977667,0.26197087148776554,0.2954976033545802,0.3338943506034105,96.0,82.5,-0.3664270996920453,-0.32063386455339804,-0.2795891235267829,0.2597813716469807,0.2976590178053815,0.33803447576802464,97.0,81.5
40,inf,null,7060,0.33963327395485354,-0.2596949782128525,0.31593236639193356,-0.1939839961438311,0.35089104438471574,-0.2596949782128525,0.7151774262505344,1134,0.36928033764246093,-0.3343411373914089,0.3180203240894053,-0.3064971387851521,0.400264633729319,-0.3343411373914089,0.7145468148781531,1133,0.7175025959829301,0,2339,0.00042753313381787086,1,0.2824974040170699,-0.3831814122948157,-0.32627421268851065,-0.276019164192067,0.26761493373771134,0.3013562911045886,0.34424626838457295,95.5,88.0,-0.36097707807404517,-0.3158267597002776,-0.27105126765133475,0.26613259601590356,0.3053294075401468,0.3459607008979252,97.0,87.0
40,inf,null,7061,0.3135079621368866,-0.2531741018164738,0.31108253186013,-0.1938499949700912,0.3106279409844632,-0.2531741018164738,0.7151774262505344,1134,0.34191202373253304,-0.3380247199162188,0.31388570624979506,-0.3064525693838927,0.35799189169887136,-0.3380247199162188,0.7151774262505344,1134,0.7159768306500766,0,2339,0.00042753313381787086,1,0.28402316934992344,-0.3781935668536885,-0.3224083281665371,-0.2841012830239794,0.25010946335554174,0.2815809552477324,0.32147003169182864,96.0,84.5,-0.35564857261770905,-0.314477536445002,-0.27108382098912254,0.24536107117509637,0.2832176177087822,0.32534126776791866,98.0,85.0
40,inf,null,7062,0.3249466837398547,-0.26253212378952356,0.3424678991408876,-0.18476633436341072,0.308102066600102,-0.26253212378952356,0.7158080376229158,1135,0.35771355264770577,-0.3355284872159363,0.34608076666548815,-0.30645256938389265,0.3606625332277076,-0.3355284872159363,0.7145468148781531,1133,0.717071331293684,0,2339,0.00042753313381787086,1,0.28292866870631606,-0.38788759429044534,-0.32200567832683524,-0.2753977589002642,0.25442708434187167,0.28733991304856077,0.33015788687464753,94.5,89.5,-0.3638678562317824,-0.3190572245767084,-0.27005162801976595,0.2534681147966843,0.29042207388275487,0.3277315528914361,96.5,88.5
40,inf,null,7063,0.31463642416462534,-0.2607212871725713,0.3168656644440191,-0.18577832476972814,0.30931874124476644,-0.2607212871725713,0.7164386489952972,1136,0.34393137793372763,-0.3319007689758962,0.31880378820483335,-0.30645256938389304,0.3575316613080639,-0.3319007689758962,0.7158080376229158,1135,0.717340544805704,0,2339,0.00042753313381787086,1,0.282659455194296,-0.3840933980585074,-0.31177071686563285,-0.27182916792243056,0.25080826182867766,0.28201792540229853,0.3277119828437657,96.0,85.0,-0.35979833463099986,-0.3154942146018729,-0.26810609284664205,0.24865096827257968,0.28397716926900163,0.320822091765079,94.0,85.5
40,inf,null,7064,0.31978817295549944,-0.2584995890647616,0.32146737144077675,-0.18582725213371903,0.3165363936428125,-0.2584995890647616,0.7164386489952972,1136,0.34790290882775765,-0.33474903234638054,0.3245939371587345,-0.30645256938389276,0.3599242928553288,-0.33474903234638054,0.7158080376229158,1135,0.7176928380098382,0,2339,0.00042753313381787086,1,0.2823071619901618,-0.3820863885874512,-0.31103508427272364,-0.2729942277351126,0.2565388262941271,0.2877455015152215,0.3313190633094108,95.5,83.5,-0.3602645542856534,-0.313830787497015,-0.26801121249743165,0.2542992422084759,0.29101229767497316,0.33059740248065245,95.5,85.0
40,inf,null,7065,0.3255376513034436,-0.27056412432247817,0.32935508843974937,-0.18583421675373726,0.31928446823918555,-0.27056412432247817,0.7151774262505344,1134,0.35486150516970016,-0.33960647297825725,0.3315818755984987,-0.30645256938389276,0.36733646967565603,-0.33960647297825725,0.7145468148781531,1133,0.7165478321629443,0,2339,0.00042753313381787086,1,0.28345216783705574,-0.39334964643609194,-0.3201491712853511,-0.27731981021568225,0.25903466328628294,0.29113068717930735,0.33375627685132137,92.5,86.5,-0.3648631585432951,-0.32184098953154183,-0.2724730867509607,0.2571098848702237,0.2950455420047676,0.33474702766864284,90.5,85.0
40,inf,null,7066,0.335531421500735,-0.2673250270901842,0.33542857207331456,-0.18478181075378738,0.33085922272125834,-0.2673250270901842,0.7164386489952972,1136,0.3526747186896737,-0.34020812999036487,0.3261383885576572,-0.3064971387851521,0.36659507188249774,-0.34020812999036487,0.7151774262505344,1134,0.7180954052222549,0,2339,0.00042753313381787086,1,0.2819045947777451,-0.38835623271617126,-0.32453675239245716,-0.27512604160786713,0.26718585152529795,0.3007935569321015,0.34436287827378376,93.5,85.5,-0.36586783546637,-0.3182406526485504,-0.2731745325969146,0.26519578038486424,0.3045737942875506,0.3438217181608473,94.5,86.5
40,inf,null,7067,0.3306889953878347,-0.2613901136507384,0.319107509270087,-0.19403054070389056,0.3341304296256158,-0.2613901136507384,0.7164386489952972,1136,0.36599679549601305,-0.3328153527961563,0.33738545309411494,-0.3064525693838929,0.3812579066553463,-0.3328153527961563,0.7158080376229158,1135,0.7177464934362937,0,2339,0.00042753313381787086,1,0.2822535065637063,-0.386404566341027,-0.31715377117821675,-0.2793903392928337,0.2604883398178269,0.29338734436645586,0.3362927383027783,96.0,87.0,-0.3621123116600502,-0.31860162080404836,-0.27134867982639405,0.25888550858399795,0.2951428648551625,0.33911607079312484,97.0,87.0
40,inf,null,7068,0.3306949138848776,-0.268076595371824,0.3110948492844978,-0.18490719221665602,0.34089083005247933,-0.268076595371824,0.7170692603676785,1137,0.36026474004496967,-0.3400890796274507,0.3118430029252395,-0.3064525693838928,0.39100062819767367,-0.3400890796274507,0.7164386489952972,1136,0.7183144047765974,0,2339,0.00042753313381787086,1,0.28168559522340264,-0.3923565738581292,-0.3215730286762476,-0.27967657863438666,0.26713407600212835,0.30144366455044136,0.34470014641327434,94.0,82.0,-0.3696261642990809,-0.3216703353016299,-0.27620622292856184,0.26766823416166463,0.30293843753581273,0.3437287949423084,94.5,82.5
40,inf,null,7069,0.3434428745360578,-0.25234888953072354,0.3364116295740458,-0.18488200948105699,0.3440698186670077,-0.25234888953072354,0.7151774262505344,1134,0.3739025598818235,-0.3332485566914899,0.3354679006642829,-0.3064525693838927,0.39656080200337707,-0.3332485566914899,0.7151774262505344,1134,0.7165276768267695,0,2339,0.00042753313381787086,1,0.28347232317323046,-0.3819710737615646,-0.32602102273313815,-0.27956474138209325,0.26812895447587726,0.30218469358344235,0.34273099687754227,96.0,90.0,-0.35845536460804256,-0.31641272690874733,-0.2696588881546555,0.26579628496240937,0.30503941032806237,0.3424397910996548,98.0,90.0
40,inf,null,7070,0.3349427474129847,-0.2733068704287272,0.33177844262350464,-0.18487588898771432,0.3328377730914285,-0.2733068704287272,0.7164386489952972,1136,0.36430841952401605,-0.3421277354239363,0.32338263799190026,-0.3064525693838928,0.3888047155737433,-0.3421277354239363,0.7151774262505344,1134,0.7182417634685762,0,2339,0.00042753313381787086,1,0.28175823653142384,-0.3957200784710044,-0.33360393187803195,-0.2849649011042475,0.2642411594929921,0.2988546442419667,0.34215561221586666,93.0,86.0,-0.37071122758485914,-0.3247106175517927,-0.27992527309286835,0.26392482378642257,0.30290014634521434,0.3429891894507387,96.0,86.5
40,inf,null,7071,0.34790832627804047,-0.25866515722612504,0.33202109517345635,-0.1930636033456573,0.3553666736339893,-0.25866515722612504,0.7164386489952972,1136,0.3596912821323408,-0.3384145713210319,0.33110878891481343,-0.3064971387851523,0.3765789069257641,-0.3384145713210319,0.7164386489952972,1136,0.7180658273322033,0,2339,0.00042753313381787086,1,0.28193417266779675,-0.3831803006006601,-0.32465403211022714,-0.27981442418000163,0.27078485443470224,0.3058539469675907,0.34797576622118886,96.0,89.5,-0.35981940416946623,-0.3163298672179323,-0.2735941921087966,0.27038953648055897,0.3083740082983907,0.3494726800077605,98.0,89.0
40,inf,null,7072,0.343326082226626,-0.2722284395855139,0.3219933562133055,-0.1857615483468391,0.35416892400117383,-0.2722284395855139,0.7158080376229158,1135,0.38211747094663484,-0.3327705950206543,0.3264990453052299,-0.3064525693838929,0.4175052150745453,-0.3327705950206543,0.7145468148781531,1133,0.7173764882914222,0,2339,0.00042753313381787086,1,0.2826235117085778,-0.39305928332062806,-0.34767802629180994,-0.28439431236873824,0.2684130143212745,0.3034488850324085,0.34550726903079354,94.5,89.0,-0.3672245551832013,-0.32460896819253,-0.2851998211585596,0.26809779445073867,0.3067561345057608,0.3469331597482261,95.5,88.0
40,inf,null,7073,0.32854831760177317,-0.26492148253368586,0.3133009580477881,-0.19390955639798954,0.33443341941892113,-0.26492148253368586,0.7151774262505344,1134,0.3629252396271856,-0.3387300612517474,0.3198261288170068,-0.3064971387851523,0.3884996007355195,-0.3387300612517474,0.7145468148781531,1133,0.7166379952624969,0,2339,0.00042753313381787086,1,0.28336200473750306,-0.3876283335927015,-0.3156052527631542,-0.27635775715568367,0.25658253510620416,0.2895182707126176,0.3328728750767926,94.5,88.5,-0.3627807784397483,-0.31977253540902406,-0.2701894152835158,0.2555241575199797,0.29297899772821623,0.3336334018342778,94.5,88.5
40,inf,null,7074,0.32660330807898386,-0.24926733475458296,0.32604961171584024,-0.19310259817298078,0.32238204699628303,-0.24926733475458296,0.7164386489952972,1136,0.3663062470959553,-0.33337030600405926,0.330805955603632,-0.3064971387851522,0.386428106894128,-0.33337030600405926,0.7164386489952972,1136,0.7184119723289365,0,2339,0.00042753313381787086,1,0.2815880276710635,-0.3750209562452049,-0.3122188005851075,-0.2760631082023439,0.27009505201979483,0.3002013166487034,0.34384884107705416,97.0,79.0,-0.35364442885001296,-0.31134919801928507,-0.26756959967062366,0.26678572705450915,0.30569013593064176,0.34576161976192926,98.0,78.5
40,inf,null,7075,0.3342992312020059,-0.25875315822991385,0.34196010197489346,-0.18478685921760904,0.32488156555279035,-0.25875315822991385,0.7158080376229158,1135,0.3626513515445091,-0.33669270461232553,0.3302728576311482,-0.3064971387851522,0.38135591017997705,-0.33669270461232553,0.7145468148781531,1133,0.7170938891511871,0,2339,0.00042753313381787086,1,0.2829061108488129,-0.38624741912484134,-0.31350062042283255,-0.27453641145384544,0.27154894453425193,0.30292979185484914,0.3450735333653781,96.0,83.5,-0.3617016627284345,-0.3173667434605911,-0.2672405722719068,0.2682773899819764,0.3072468509091981,0.3475497403607664,95.0,81.5
40,inf,null,7076,0.32621417534024255,-0.25818184014114615,0.30758199464375946,-0.18486288584615962,0.3363094521621268,-0.25818184014114615,0.7164386489952972,1136,0.3421098610929374,-0.3315216750306934,0.31978992363612013,-0.30649713878515206,0.3538562327007406,-0.3315216750306934,0.7158080376229158,1135,0.717380321026112,0,2339,0.00042753313381787086,1,0.28261967897388796,-0.38398393055616675,-0.3155979359721801,-0.2776882576454364,0.2644285925481243,0.29733237562092063,0.3405473334587243,95.5,81.5,-0.3629087077095247,-0.3171523789444481,-0.2688487685401658,0.2629132004655744,0.30099341976006155,0.34234884726304093,96.5,81.5
40,inf,null,7077,0.3265006751380002,-0.2585726278680175,0.3236228351403181,-0.19316415006116516,0.3249142564122425,-0.2585726278680175,0.7176998717400599,1138,0.3605738566179757,-0.3391482203955927,0.3330365050299018,-0.30649713878515245,0.37604893691367614,-0.3391482203955927,0.7151774262505344,1134,0.7188272927654876,0,2339,0.00042753313381787086,1,0.2811727072345124,-0.3834649642407386,-0.33866979002691455,-0.2840633661369974,0.2564683621308654,0.2892306005175366,0.3301101560658461,97.0,87.5,-0.3618466559320804,-0.31848242292991363,-0.27849363863550647,0.2547248898424074,0.2930387500893623,0.33114155561613173,98.5,89.0
40,inf,null,7078,0.3409493233234313,-0.25849549096863794,0.33540150798011403,-0.19319530641571195,0.34113213976835866,-0.25849549096863794,0.7158080376229158,1135,0.36975577392230874,-0.33965594398169546,0.3365105771826007,-0.3064971387851524,0.38931240592862904,-0.33965594398169546,0.7145468148781531,1133,0.7168281410671274,0,2339,0.00042753313381787086,1,0.28317185893287256,-0.3754940962078415,-0.3128045022591464,-0.28344318649994105,0.27020211318526594,0.3023215158542598,0.34336605902380574,96.0,88.5,-0.3548099265249435,-0.3134791342157965,-0.26832765308878026,0.26551305956917093,0.3061658724646993,0.3421705185298211,96.0,88.0
40,inf,null,7079,0.3154711234680665,-0.252774210135493,0.30387595380971844,-0.1856211114987709,0.3198058416430185,-0.252774210135493,0.7164386489952972,1136,0.34209584314546504,-0.33388256604344063,0.3076982179927581,-0.3064525693838929,0.36245158535126953,-0.33388256604344063,0.7158080376229158,1135,0.7172300200018532,0,2339,0.00042753313381787086,1,0.2827699799981468,-0.37760290794014145,-0.31228231597017486,-0.27935743897174486,0.25026505957970807,0.2822966311936248,0.32486606619874653,95.5,85.5,-0.35627023520466006,-0.31435151283831964,-0.2675999923706471,0.24760954906247265,0.28590646419233945,0.3267095168350614,98.0,85.5
40,inf,null,7080,0.318028044646383,-0.2643431712366203,0.32253839432396725,-0.1848799226127428,0.3101920545365293,-0.2643431712366203,0.7158080376229158,1135,0.3406189782844655,-0.33721948803531215,0.30177554927439854,-0.3064971387851522,0.363547078654084,-0.33721948803531215,0.7151774262505344,1134,0.717268787868163,0,2339,0.00042753313381787086,1,0.28273121213183705,-0.38736374589695766,-0.337646850717992,-0.2787797034617103,0.2488412225623425,0.2820298000651561,0.32538308210171973,95.0,87.0,-0.36568162416095096,-0.31873108439248893,-0.27753165382395467,0.24663081919833488,0.2854710881065927,0.3254590407330395,97.5,87.0
40,inf,null,7081,0.3134061963455703,-0.26400950007082347,0.32264580711115376,-0.1856719647019991,0.30346270939274134,-0.26400950007082347,0.7158080376229158,1135,0.3317944784315714,-0.33890098053332507,0.32398893347285473,-0.3064525693838927,0.3334561129533298,-0.33890098053332507,0.7145468148781531,1133,0.717062531135718,0,2339,0.00042753313381787086,1,0.28293746886428195,-0.3887367184013617,-0.34189433623784926,-0.27919399212636586,0.247293090141744,0.28081742558401157,0.32145583152911084,95.5,86.5,-0.3653811724100817,-0.3180679979308636,-0.2798686034308487,0.2466369074107562,0.2822622446189851,0.32297322180292604,98.0,86.0
40,inf,null,7082,0.3123682635083249,-0.25170602617419946,0.3209736618599508,-0.18577250283029223,0.3028716086954786,-0.25170602617419946,0.7151774262505344,1134,0.3440792903199883,-0.3334828067061815,0.32293415879138054,-0.3064525693838929,0.35503364272821725,-0.3334828067061815,0.7145468148781531,1133,0.7167543760208824,0,2339,0.00042753313381787086,1,0.28324562397911757,-0.37546746701824135,-0.3293395720426854,-0.279357834956738,0.25028222606830103,0.2819509015512134,0.32333591001485723,97.0,83.0,-0.3544343054273626,-0.3123658104221061,-0.2699246441632025,0.24811294253997251,0.2849767444496487,0.3245885566021222,99.0,83.0
40,inf,null,7083,0.32553197292069735,-0.2525695341110064,0.3326260035104853,-0.19326766708046522,0.3158344254216139,-0.2525695341110064,0.7164386489952972,1136,0.3645137536503875,-0.33341016220441644,0.32226096288062944,-0.30645256938389276,0.3897961730248092,-0.33341016220441644,0.7164386489952972,1136,0.7174064301775397,0,2339,0.00042753313381787086,1,0.2825935698224603,-0.37719341109229043,-0.325142096678667,-0.28414748151608527,0.2589548241541866,0.29086885698162745,0.3302309908950733,96.5,86.0,-0.3576334999508465,-0.3158723961630432,-0.2729776745092367,0.25571935012757974,0.29457705991042626,0.33442411783503895,98.5,85.0
40,inf,null,7084,0.3310034813904208,-0.26710084104917375,0.33084130352893015,-0.1848893920841322,0.32805014011227107,-0.26710084104917375,0.7164386489952972,1136,0.34571431411856035,-0.3355215848249555,0.3210506069396408,-0.30649713878515217,0.35768713071657565,-0.3355215848249555,0.7132855921333904,1131,0.7184521308881958,0,2339,0.00042753313381787086,1,0.2815478691118042,-0.39036911479108394,-0.3178492278168348,-0.27910011409523183,0.2631138786029038,0.29827241603007826,0.34172893283734224,95.0,83.5,-0.3657047169618252,-0.32181591885167926,-0.2750914687091544,0.2632310938330955,0.3022524129755222,0.34226921990488146,95.5,83.5
40,inf,null,7085,0.3189341772842431,-0.2522614989718278,0.33106623685370695,-0.1848174250178904,0.30639212901028245,-0.2522614989718278,0.7164386489952972,1136,0.3454859837962587,-0.3319007689758965,0.33066568422636333,-0.30645256938389276,0.35133729005940273,-0.3319007689758965,0.7151774262505344,1134,0.7175291011899256,0,2339,0.00042753313381787086,1,0.28247089881007437,-0.38291388868226406,-0.31438610077351975,-0.28259208056384955,0.25177924150541314,0.28600122543180106,0.3271278581054158,95.5,84.0,-0.3605105822009233,-0.31598734875168877,-0.2708782264332946,0.2498521618346334,0.28869405899150924,0.33149690213527755,98.0,84.5
40,inf,null,7086,0.3394593236847965,-0.26149352688841543,0.3379473407260578,-0.18495018592776336,0.3365565351308464,-0.26149352688841543,0.7158080376229158,1135,0.3636330581141678,-0.3377396344622232,0.3397313407701812,-0.3064525693838929,0.3762261910302436,-0.3377396344622232,0.7151774262505344,1134,0.7176133195742633,0,2339,0.00042753313381787086,1,0.28238668042573667,-0.38843902669157204,-0.32675386298684367,-0.27695148525827373,0.2714760677717338,0.30588351774348577,0.35058031026502456,95.5,84.5,-0.36285855908496556,-0.3201286097136012,-0.2745099504744749,0.27033660160849815,0.3094957907698379,0.35371536660379055,98.0,84.5
40,inf,null,7087,0.3195262441488549,-0.26415557252912325,0.3048750537570646,-0.19305028891684847,0.3272204773020997,-0.26415557252912325,0.7170692603676785,1137,0.341835496495555,-0.33829569079127975,0.3100472325721737,-0.30649713878515233,0.36151895997411865,-0.33829569079127975,0.7164386489952972,1136,0.7182950479018189,0,2339,0.00042753313381787086,1,0.28170495209818114,-0.3838721713403321,-0.3171708971484052,-0.28283452657232283,0.26055122643975126,0.2935419331909498,0.33594333674524085,95.0,81.0,-0.36492016341660016,-0.3188312582104371,-0.27254750853705867,0.2599814096734544,0.2957450392781269,0.33471747796473705,96.5,81.0
40,inf,null,7088,0.32287251567378084,-0.25987867095623596,0.3319212815907604,-0.19317934498082495,0.31319653438679484,-0.25987867095623596,0.7164386489952972,1136,0.35718739532613064,-0.3346862261143568,0.3405217552309199,-0.3064525693838927,0.3651093167727244,-0.3346862261143568,0.7158080376229158,1135,0.7178991159580892,0,2339,0.00042753313381787086,1,0.2821008840419108,-0.38410323400045854,-0.33282511069602827,-0.2870085773232042,0.25676490165414567,0.29015848784377607,0.33181668387774227,97.0,84.0,-0.3597010620462531,-0.3182501774784039,-0.27575454080754497,0.25562539826264064,0.2963610280255524,0.33539714354289335,98.0,83.5
40,inf,null,7089,0.3217001436318778,-0.2620901162725283,0.32351472804397385,-0.18502693483150143,0.31630306634267447,-0.2620901162725283,0.7158080376229158,1135,0.3465393980039204,-0.336753072875005,0.3133802959901315,-0.3064525693838929,0.3646679241059203,-0.336753072875005,0.7151774262505344,1134,0.7174844034499613,0,2339,0.00042753313381787086,1,0.28251559655003866,-0.38553525939405925,-0.32393146360439184,-0.2898148165883829,0.25244631811065243,0.2839859608115507,0.3230452155132278,95.5,88.0,-0.36468073297181114,-0.3189600794129742,-0.2750044844115849,0.24793066259464702,0.28667793234809646,0.32488495242895943,98.0,87.5
40,inf,null,7090,0.3196091965217618,-0.2613672786318749,0.31372355164069443,-0.193172803520973,0.31927220612093254,-0.2613672786318749,0.7164386489952972,1136,0.34672724566096247,-0.33371908232928876,0.3115838640298363,-0.3064971387851521,0.3668955953541675,-0.33371908232928876,0.7158080376229158,1135,0.7178368650863335,0,2339,0.00042753313381787086,1,0.2821631349136665,-0.38177279055763863,-0.31298645739439457,-0.2746735414505683,0.2564271097602396,0.28759000916023014,0.32867358107954786,94.0,84.0,-0.36048795198434386,-0.315956067484628,-0.2692738800088603,0.2534853502755632,0.2914710599188646,0.33167959070857367,94.5,84.5
40,inf,null,7091,0.30797449113130426,-0.2797894920382836,0.30933757827249964,-0.19391205144419268,0.302830114806103,-0.2797894920382836,0.7151774262505344,1134,0.3623403853835323,-0.3314255851994222,0.3348269981928569,-0.30649713878515233,0.3773810579039365,-0.3314255851994222,0.7158080376229158,1135,0.7168670800755012,0,2339,0.00042753313381787086,1,0.28313291992449885,-0.3821909814910177,-0.312111030715067,-0.2828021626878396,0.24352664413725597,0.27545588747892624,0.31924045316615257,92.0,86.0,-0.3584772309031847,-0.3152481579521287,-0.2698444602090768,0.2401067186832974,0.27799531334987815,0.3158965682899473,83.0,85.0
40,inf,null,7092,0.3280430045561087,-0.24819476627873993,0.31977757020530295,-0.19316337984829107,0.32869275163106493,-0.24819476627873993,0.7164386489952972,1136,0.33110821893927334,-0.33842096947468775,0.3055443613778024,-0.3064525693838928,0.34585457464218594,-0.33842096947468775,0.7158080376229158,1135,0.7179243095342465,0,2339,0.00042753313381787086,1,0.28207569046575354,-0.3832226495481047,-0.3181310050300915,-0.2746249039832867,0.25885514075698574,0.29349492179695413,0.33340653073678306,96.0,86.5,-0.35900372341634224,-0.31328146094026676,-0.27243718287442376,0.25699327694835084,0.2965208811833844,0.3375414289682647,98.5,85.5
40,inf,null,7093,0.33923625295635684,-0.2604043991204081,0.3370153561013949,-0.18485617979064797,0.33642384406974024,-0.2604043991204081,0.7164386489952972,1136,0.3659553572151324,-0.3342944511913283,0.33237091117622164,-0.3064525693838927,0.3850217425464104,-0.3342944511913283,0.7158080376229158,1135,0.7180383566119523,0,2339,0.00042753313381787086,1,0.28196164338804774,-0.38462625988957944,-0.31509983131298147,-0.2789120315133063,0.27418844729111935,0.3073718943580702,0.3491701939701723,95.0,82.5,-0.3651557240747342,-0.3176645397716011,-0.27213269687679165,0.2734060951691912,0.31052490297760527,0.35200155825498436,97.0,84.0
40,inf,null,7094,0.3152887752310547,-0.26694287204375317,0.323660287831411,-0.1849078836705118,0.30503650367150725,-0.26694287204375317,0.7158080376229158,1135,0.35606675137536126,-0.3347160689858234,0.34111242944575815,-0.3064971387851524,0.3628674779613079,-0.3347160689858234,0.7151774262505344,1134,0.7178534534673016,0,2339,0.00042753313381787086,1,0.28214654653269844,-0.3846619937778479,-0.3305651575754662,-0.2761010061972536,0.2523277576926876,0.2838498560257282,0.32825529973444406,95.5,85.0,-0.3577016478506482,-0.31481281011993567,-0.2746402705389448,0.24860821003971909,0.2875099894832952,0.32781881731876944,93.5,84.0
40,inf,null,7095,0.332935962504461,-0.2717771582496717,0.32129445175793303,-0.1938039922766266,0.33662890368267884,-0.2717771582496717,0.7158080376229158,1135,0.35938370288325383,-0.3399576515872051,0.3147182095022727,-0.3064971387851523,0.38650085470852247,-0.3399576515872051,0.7151774262505344,1134,0.7172844642773076,0,2339,0.00042753313381787086,1,0.28271553572269237,-0.39519021118544984,-0.32115820258719163,-0.27678825305744664,0.2653125244663147,0.2960440860182244,0.33834746406820265,94.0,86.5,-0.3695750339761179,-0.3225970005430498,-0.2744159590698139,0.26049159635290176,0.29972125608371514,0.33745251460494297,91.0,88.0
