sigset,mode,rate,seed,cagr,mdd,slot,m,ca,ma,cb,mb,expo,maxw
B,fix,0.25,101164,0.4963623462735116,-0.45736914305360066,0.8913857677902621,104,0.3885628469672111,-0.45736914305360066,0.5756732014108581,-0.4465782202822956,0.8727928533863243,0.4714115633073955
B,fix,0.25,101165,0.4573694029639557,-0.3976051648859302,0.8913857677902621,104,0.29431617134054244,-0.3976051648859302,0.579056821397846,-0.39487434839228686,0.8670679211821612,0.47873122205042756
B,fix,0.25,101166,0.26576568288900226,-0.46824449734199874,0.8913857677902621,104,0.17170004147572282,-0.394970888815133,0.3368650942482294,-0.46824449734199874,0.8655175185177731,0.4116276618289596
B,fix,0.25,101167,0.2215748540511837,-0.4060015332824037,0.8913857677902621,104,0.2159406032575666,-0.34849190546402753,0.22582583905750275,-0.4060015332824037,0.880971876721781,0.3815272935286797
B,fix,0.25,101168,0.18753559906170736,-0.3710063438536297,0.8913857677902621,104,0.2134734168676944,-0.35224364347518966,0.16843071363182238,-0.3710063438536297,0.8824842327503811,0.3497660025784469
B,fix,0.25,101169,0.20920877527386694,-0.42477374454795197,0.8913857677902621,104,0.13023504012230758,-0.42477374454795197,0.2651702137588039,-0.32831593014153354,0.87572479997792,0.43127981985211544
B,fix,0.25,101170,0.11808331066541489,-0.47505850125557325,0.8913857677902621,104,0.21249558490028475,-0.45349442927189676,0.05296539207529527,-0.47505850125557325,0.8765990941908125,0.3396906428118399
B,fix,0.25,101171,0.1651434144019861,-0.3505765773310055,0.8913857677902621,104,0.2363744970782644,-0.34460682124228303,0.11540219719993128,-0.3505765773310055,0.8759475076405614,0.3598960939818757
B,fix,0.25,101172,0.2456252986876417,-0.4867604525054663,0.8913857677902621,104,0.2821386462299853,-0.39456501790475,0.22123235033295718,-0.4867604525054663,0.8668091773776893,0.3906475170202111
B,fix,0.25,101173,0.3021993658150839,-0.4272612295279709,0.8913857677902621,104,0.12482721377302464,-0.4272612295279709,0.4451385980297069,-0.34304412360181025,0.867771915811047,0.42135184331878683
B,fix,0.25,101174,0.23511861028733994,-0.4307229441779482,0.8913857677902621,104,0.15234495663261316,-0.4307229441779482,0.2973035604677874,-0.41078969383398084,0.8731179322216213,0.3871538688284983
B,fix,0.25,101175,0.12230902671135646,-0.3842494433457602,0.8913857677902621,104,0.3070137897346936,-0.3745098946891693,0.011074437738961329,-0.3842494433457602,0.8756817709961328,0.2952477793589334
B,fix,0.25,101176,0.2971665454963337,-0.40818987364172343,0.8913857677902621,104,0.18223604977986696,-0.3119447445925663,0.38664708875340215,-0.40818987364172343,0.8627335689996568,0.4888588842003915
B,fix,0.25,101177,0.34076209967370885,-0.4010646751628352,0.8913857677902621,104,0.3504734685066191,-0.4010646751628352,0.33344820264320507,-0.2986569326573465,0.8767085889436571,0.40564299863970193
B,fix,0.25,101178,0.33634264970635064,-0.4677515214015681,0.8913857677902621,104,0.2351547863973289,-0.4677515214015681,0.4128292758121077,-0.3618925262920358,0.8817497864879041,0.5052136174787538
B,fix,0.25,101179,0.2804579183940963,-0.377875595305375,0.8913857677902621,104,0.23801141102863954,-0.341911957186344,0.3123008060549195,-0.377875595305375,0.8755256122879643,0.3937169263259155
B,fix,0.25,101180,0.2116456834679572,-0.4749510993272146,0.8913857677902621,104,0.17030521793957432,-0.4411376277985893,0.2381429348377948,-0.4749510993272146,0.8727693627045959,0.4652725169793628
B,fix,0.25,101181,0.2077687467374898,-0.41915631135547454,0.8913857677902621,104,0.17071789159989814,-0.34063768846551884,0.23593774716009053,-0.41915631135547454,0.8796282501579681,0.42673385521953616
B,fix,0.25,101182,0.1399395370466343,-0.4724358769594086,0.8913857677902621,104,0.262735919790164,-0.4463761076451567,0.06548487676228443,-0.4724358769594086,0.8746164031999056,0.5081949204829382
B,fix,0.25,101183,0.3444714986200099,-0.4885000595942969,0.8913857677902621,104,0.33963483346110235,-0.40139198866037884,0.34510136109836975,-0.4885000595942969,0.8711819602419936,0.40470622641684706
B,fix,0.25,101184,0.16439289574827542,-0.40374605799610624,0.8913857677902621,104,0.2549782184663314,-0.40374605799610624,0.10576932441565057,-0.37700394641349105,0.8739470076175829,0.36808283550268883
B,fix,0.25,101185,0.26685124562266593,-0.4375211214639884,0.8913857677902621,104,0.22878418167534442,-0.38381035285782744,0.29296581583791426,-0.4375211214639884,0.8762346844767914,0.44917001098448506
B,fix,0.25,101186,0.24501525251877898,-0.40809483967340093,0.8913857677902621,104,0.2685114690794226,-0.40809483967340093,0.23030914630165067,-0.3644493840153538,0.8711359686867272,0.34966217062764765
B,fix,0.25,101187,0.2007761488839317,-0.43637377094704644,0.8913857677902621,104,0.15040740466493707,-0.33817166772279617,0.24024565119247931,-0.43637377094704644,0.8707576958415838,0.37741487670770285
B,fix,0.25,101188,0.17246178023637326,-0.44614246686862485,0.8913857677902621,104,0.215271791406221,-0.35696211656605825,0.14805772580641663,-0.44614246686862485,0.8732065977856897,0.3937898147559858
B,fix,0.25,101189,0.18695655378384068,-0.3623883010008546,0.8913857677902621,104,0.24983881159867294,-0.3623883010008546,0.14554107238611302,-0.32491985764666076,0.877393923612696,0.32361743816493255
B,fix,0.25,101190,0.24590420052038553,-0.43962992137380746,0.8913857677902621,104,0.2876253270561113,-0.42156977479980884,0.21685601863327797,-0.43962992137380746,0.8791362455082723,0.41359963608567457
B,fix,0.25,101191,0.28967140827587645,-0.5057515298828688,0.8913857677902621,104,0.3056323948561641,-0.37486677211524894,0.2803265828288928,-0.5057515298828688,0.8781778146720405,0.41615441385901736
B,fix,0.25,101192,0.26425187674591477,-0.38486145292724755,0.8913857677902621,104,0.2574101811260989,-0.38486145292724755,0.26671567584870126,-0.35799192883036135,0.8732068499707717,0.35372628700206554
B,fix,0.25,101193,0.27123686407995184,-0.4964642488213814,0.8913857677902621,104,0.23492896223806903,-0.46987277118481124,0.2954204932512863,-0.4964642488213814,0.8740971481220056,0.40082599353311643
B,fix,0.25,101194,0.251179193948037,-0.33019686749257643,0.8913857677902621,104,0.2222219652282147,-0.33019686749257643,0.27362613612658837,-0.26243651241753213,0.8750155803442611,0.396411735107986
B,fix,0.25,101195,0.2591388695575947,-0.33540805211664837,0.8913857677902621,104,0.17717031307555797,-0.33540805211664837,0.319672707118849,-0.3264054647351133,0.8733758957741812,0.3669766060624157
B,fix,0.25,101196,0.07595265770916715,-0.4798352751537474,0.8913857677902621,104,0.2137760324122835,-0.4373545244686783,-0.010354287307274168,-0.4798352751537474,0.8806401264876526,0.5175271049998008
B,fix,0.25,101197,0.2795897914509111,-0.45264300560376125,0.8913857677902621,104,0.44068735896999844,-0.45264300560376125,0.1736620113074594,-0.3637944608631056,0.875754943462141,0.4217972375005499
B,fix,0.25,101198,0.30107116175811566,-0.4378583732738871,0.8913857677902621,104,0.38356847872140243,-0.4329074038225606,0.24789137622421453,-0.4378583732738871,0.8710898957454692,0.4936938188927157
B,fix,0.25,101199,0.23338323559536778,-0.4087515246009246,0.8913857677902621,104,0.18835411053139572,-0.385153001337027,0.2633087428771952,-0.4087515246009246,0.8789814693361707,0.3904422361404294
B,fix,0.35,101000,0.28987789681939624,-0.4201636337683974,0.8871002592912706,138,0.34879203426667615,-0.4201636337683974,0.2501528375598068,-0.345827061393167,0.876261642252492,0.4037347198637242
B,fix,0.35,101001,0.24468594617359618,-0.3793162519878275,0.8871002592912706,138,0.2721755337661058,-0.3548830413330741,0.22648881094571682,-0.3793162519878275,0.871524903897315,0.35452399193166256
B,fix,0.35,101002,0.40892486878927903,-0.4169844203163452,0.8871002592912706,138,0.37321903228915687,-0.3813208072780794,0.4336778960083678,-0.4169844203163452,0.8649646036181394,0.3664523879692903
B,fix,0.35,101003,0.26683680793990416,-0.4229319380494185,0.8871002592912706,138,0.14604721075092342,-0.4229319380494185,0.3537001312761632,-0.40082049645710105,0.8720313524028148,0.311686177497322
B,fix,0.35,101004,0.2704535339897085,-0.3666609056861824,0.8871002592912706,138,0.2737566125721631,-0.3666609056861824,0.26545485545013037,-0.28450162665782897,0.8704153678721012,0.3012431488582675
B,fix,0.35,101005,0.280184535765325,-0.3903373055780313,0.8871002592912706,138,0.305762421947007,-0.3903373055780313,0.2621249171610427,-0.3054555207374045,0.8851290139376461,0.3983812123499323
B,fix,0.35,101006,0.25101592995983446,-0.4033484494122461,0.8871002592912706,138,0.23937916764059763,-0.3314004705544849,0.26209896780863073,-0.4033484494122461,0.8698108899160384,0.3178088732688537
B,fix,0.35,101007,0.2819517797759654,-0.3429325054216215,0.8871002592912706,138,0.23529349839370672,-0.33758904309009996,0.31427371947631966,-0.3429325054216215,0.8830931981132187,0.40287092763880694
B,fix,0.35,101008,0.27313253750649813,-0.4301602564932149,0.8871002592912706,138,0.4203068725258887,-0.4301602564932149,0.17429781950505263,-0.33191428105611603,0.8704385135755556,0.5232106447848835
B,fix,0.35,101009,0.20849145182151174,-0.4435743214423594,0.8871002592912706,138,0.28652673166979015,-0.33822368680313347,0.15933536205247734,-0.4435743214423594,0.8679311424552546,0.37577927940738776
B,fix,0.35,101010,0.21232697594790095,-0.4661168341120782,0.8871002592912706,138,0.24552530594060173,-0.3127856969739193,0.1888478638716906,-0.4661168341120782,0.8691960841987966,0.40401578005448335
B,fix,0.35,101011,0.3313491980469214,-0.4268507179537748,0.8871002592912706,138,0.3504480379705026,-0.4268507179537748,0.32017099506173596,-0.36954197571628333,0.8710382530077042,0.38732519770367607
B,fix,0.35,101012,0.21008225435277472,-0.44480992692791976,0.8871002592912706,138,0.20519037936015505,-0.39014261933320205,0.21507104842040814,-0.44480992692791976,0.8731246042993435,0.34612978378553294
B,fix,0.35,101013,0.29425126227554976,-0.43084888328974685,0.8871002592912706,138,0.22038789770690892,-0.3810593795713074,0.3482487418032729,-0.43084888328974685,0.874870313234995,0.30952394048521037
B,fix,0.35,101014,0.37806008366235333,-0.3804113153043201,0.8871002592912706,138,0.24508766826483286,-0.3804113153043201,0.4710971147529901,-0.2950628153878692,0.8679882184672749,0.48851895321789734
B,fix,0.35,101015,0.3382460465470887,-0.41587558496140475,0.8871002592912706,138,0.28909727528180507,-0.4124212186149026,0.364594150365372,-0.41587558496140475,0.8651284215230126,0.5413379860772192
B,fix,0.35,101016,0.25979701805598143,-0.4219997737972368,0.8871002592912706,138,0.23518133809309383,-0.3447292207892125,0.2706382906504634,-0.4219997737972368,0.8799758772870886,0.47429990460915133
B,fix,0.35,101017,0.33243453062357164,-0.45691517008862736,0.8871002592912706,138,0.24001004353650224,-0.3700512485745028,0.40264709308431224,-0.45691517008862736,0.8714022111316672,0.3122931443486639
B,fix,0.35,101018,0.27532280467765147,-0.4612551444894742,0.8871002592912706,138,0.3842883189204269,-0.4111692999094279,0.2058801688929648,-0.4612551444894742,0.8725994591240827,0.38585074836814076
B,fix,0.35,101019,0.3089171617973452,-0.44651651755809224,0.8871002592912706,138,0.2983378215855421,-0.3502283204798755,0.3139937338142462,-0.44651651755809224,0.8708166687490554,0.3263123839523057
B,fix,0.35,101020,0.2892953897127575,-0.3518145844428757,0.8871002592912706,138,0.26452425437780236,-0.3518145844428757,0.3063063002535493,-0.3140897464851166,0.8654588044453337,0.2846337393228555
B,fix,0.35,101021,0.2766803806071909,-0.42030946230819655,0.8871002592912706,138,0.19867802608175955,-0.42030946230819655,0.3300016750071595,-0.3616864331473234,0.8701716785490086,0.34925973122513404
B,fix,0.35,101022,0.3118284948113246,-0.38859382081016314,0.8871002592912706,138,0.20138349723392612,-0.38859382081016314,0.39142557385765997,-0.37233328886756895,0.8722042964105673,0.3433378634913134
B,fix,0.35,101023,0.19805642748149377,-0.3550548082922775,0.8871002592912706,138,0.32041364441162146,-0.3550548082922775,0.1231579815301529,-0.3473553559722614,0.8735310535256706,0.35458491798327596
B,fix,0.35,101024,0.2801668397534349,-0.439970675273795,0.8871002592912706,138,0.2486939861721491,-0.439970675273795,0.2994116012967465,-0.37793677535334064,0.8735047690684593,0.35074309610692317
B,fix,0.35,101025,0.2537558608690431,-0.3864099760191301,0.8871002592912706,138,0.2294400642516914,-0.3864099760191301,0.2711256985636241,-0.3217906502775244,0.8730946590400397,0.3454160433836249
B,fix,0.35,101026,0.19125023597557012,-0.41319128386401655,0.8871002592912706,138,0.16320130067071248,-0.4096872127725256,0.21196374666295204,-0.41319128386401655,0.8713070486716855,0.4348877175906206
B,fix,0.35,101027,0.22824918420114382,-0.46718000349756117,0.8871002592912706,138,0.30274552017634804,-0.3783435450517595,0.17587924803047783,-0.46718000349756117,0.8633201919228095,0.35851200451651577
B,fix,0.35,101028,0.33758751448141666,-0.4020707382892655,0.8871002592912706,138,0.26272595298927004,-0.4020707382892655,0.3924222484085309,-0.38873246949616463,0.8667753630552293,0.3437054568802969
B,fix,0.35,101029,0.288260028835448,-0.3675962427084619,0.8871002592912706,138,0.28839423535450304,-0.3336415685460635,0.2871435177961037,-0.3675962427084619,0.8659706929749578,0.35660116002318226
B,fix,0.35,101030,0.194721539190974,-0.37966762939682963,0.8871002592912706,138,0.25502791250965773,-0.37203829600966326,0.15752457771497053,-0.37966762939682963,0.8771069326668381,0.31045738318592153
B,fix,0.35,101031,0.2621670923364441,-0.42122646258555574,0.8871002592912706,138,0.31536539838326005,-0.39236632362986945,0.2258474260824168,-0.42122646258555574,0.8704599633188723,0.3731279868862349
B,fix,0.35,101032,0.2350159038851185,-0.5326798507749896,0.8871002592912706,138,0.31703240965691326,-0.38882805040023394,0.18178673163081616,-0.5326798507749896,0.8695151322230099,0.3905562353223308
B,fix,0.35,101033,0.26570099278914827,-0.42746302647635326,0.8871002592912706,138,0.2899715051965981,-0.42746302647635326,0.24862175723785818,-0.3491304038327771,0.8655937045530796,0.41131812286034175
B,fix,0.35,101034,0.21026228252251378,-0.4681307929138257,0.8871002592912706,138,0.24984957374855643,-0.38937862067709633,0.17732251014729128,-0.4681307929138257,0.8734841251985186,0.40931631121017387
B,fix,0.35,101035,0.27417169704991706,-0.44729736537623216,0.8871002592912706,138,0.38360009930510053,-0.39814054306864327,0.20296025885864588,-0.44729736537623216,0.870646709993834,0.350362620927774
B,fix,0.35,101036,0.31013662378606455,-0.427409266030116,0.8871002592912706,138,0.3171554886634598,-0.427409266030116,0.30414658039373355,-0.4198465773989924,0.8744575481480975,0.3655337608598174
B,fix,0.35,101037,0.1987025176363313,-0.3923805158121519,0.8871002592912706,138,0.2566926468524746,-0.3923805158121519,0.16225573822158945,-0.33999074081740066,0.8756991681564646,0.342989151970179
B,fix,0.35,101038,0.30111677015698457,-0.32514616484833186,0.8871002592912706,138,0.3754282048427231,-0.32514616484833186,0.2469980732058683,-0.29867433940787247,0.8692683668891916,0.5273663447037343
B,fix,0.35,101039,0.13109986545496888,-0.6054690039077426,0.8871002592912706,138,0.14426534290151194,-0.4410980347269682,0.1212101772595624,-0.6054690039077426,0.8671166242389304,0.36421752832185456
B,fix,0.35,101040,0.23706253564445956,-0.3821491692055041,0.8871002592912706,138,0.26223638000364735,-0.3821491692055041,0.21722793812475838,-0.35180600813636176,0.8724452172681043,0.4329245685844535
B,fix,0.35,101041,0.2450979406957745,-0.4825302265578224,0.8871002592912706,138,0.3515581228433624,-0.4825302265578224,0.17726340557920417,-0.46062473646610835,0.8697184775383142,0.34842599288497794
B,fix,0.35,101042,0.22591913205497338,-0.37473114171682465,0.8871002592912706,138,0.2298143253417564,-0.3190886816232659,0.21582281349552823,-0.37473114171682465,0.8711541281763407,0.3177733996664687
B,fix,0.35,101043,0.28242318744900174,-0.4071225258278297,0.8871002592912706,138,0.25469867988302397,-0.37311959676597967,0.30171794128532525,-0.4071225258278297,0.87173618163851,0.3754354464325976
B,fix,0.35,101044,0.3140375086815197,-0.3904654830357595,0.8871002592912706,138,0.3578814507455992,-0.3904654830357595,0.2843279773259826,-0.33631565492542204,0.8727476128785009,0.4084064480869359
B,fix,0.35,101045,0.2992031433235538,-0.4714793958200027,0.8871002592912706,138,0.2562529531666744,-0.36829127371521003,0.3301291383165532,-0.4714793958200027,0.8698260352309,0.2600694243285677
B,fix,0.35,101046,0.25244068725142443,-0.3832539824188616,0.8871002592912706,138,0.30212006429381777,-0.3387721790301366,0.22053069978003448,-0.3832539824188616,0.868815834561644,0.2978129729404186
B,fix,0.35,101047,0.19174957517108093,-0.4409093147784299,0.8871002592912706,138,0.2531331597543025,-0.3731469364150502,0.15248183907176371,-0.4409093147784299,0.8657711525791867,0.35456645233306255
B,fix,0.35,101048,0.27985266457694924,-0.4048413042211165,0.8871002592912706,138,0.3539631099731051,-0.3681951628627031,0.2281968736460378,-0.4048413042211165,0.8687431284251622,0.3697530252066536
B,fix,0.35,101049,0.24905980476871425,-0.45610746234263294,0.8871002592912706,138,0.24627900841322226,-0.4122409296116142,0.24930658137706097,-0.45610746234263294,0.874064443947429,0.41592105749803476
B,fix,0.35,101050,0.19040234559293645,-0.42149239917108383,0.8871002592912706,138,0.1776410790830989,-0.3995921322823094,0.19758752301650717,-0.42149239917108383,0.8687585098961944,0.36751535298013543
B,fix,0.35,101051,0.27290866712910855,-0.42695278857131674,0.8871002592912706,138,0.40980158081943485,-0.4233280816385458,0.18203357875992032,-0.42695278857131674,0.8747691892399733,0.3571494185075333
B,fix,0.35,101052,0.3033757103304371,-0.4153715218271432,0.8871002592912706,138,0.36100828192605916,-0.4153715218271432,0.26493167412288665,-0.30346442048852895,0.8687138468569763,0.40306113495595164
B,fix,0.35,101053,0.176071863734363,-0.43115039810449257,0.8871002592912706,138,0.24719169032995691,-0.3786245896735256,0.13127415974850698,-0.43115039810449257,0.8721446951364213,0.36049406241842474
B,fix,0.35,101054,0.2691655201399519,-0.43030264851154787,0.8871002592912706,138,0.2238818668616418,-0.34490387790425453,0.30234249706113814,-0.43030264851154787,0.8748278711666023,0.37935259875949195
B,fix,0.35,101055,0.28498858125296667,-0.3575982686925107,0.8871002592912706,138,0.3089593836094726,-0.3575982686925107,0.26776158055683696,-0.29125345952847637,0.869006317687593,0.3629909292655135
B,fix,0.35,101056,0.2736670511268544,-0.4439338669276435,0.8871002592912706,138,0.31073351615773137,-0.3579646625374687,0.2484371826279994,-0.4439338669276435,0.8757316863826715,0.37369318659638356
B,fix,0.35,101057,0.21887670345472898,-0.4450533240203366,0.8871002592912706,138,0.2936969183834226,-0.38274143129379196,0.1689462791518248,-0.4450533240203366,0.8815085667014134,0.4576733513689112
B,fix,0.35,101058,0.31349409287118246,-0.37333488160195344,0.8871002592912706,138,0.24450478481191973,-0.37333488160195344,0.3640772691164489,-0.3144780601927526,0.8627813808806679,0.30443436477431596
B,fix,0.35,101059,0.24860506509600988,-0.419607333203763,0.8871002592912706,138,0.31253073308109847,-0.3448456033489944,0.20412514310394814,-0.419607333203763,0.872493799360619,0.26932025478665933
B,fix,0.35,101060,0.33583166587408675,-0.4206277679892713,0.8871002592912706,138,0.34993176558983263,-0.3247511240428263,0.3214061431747195,-0.4206277679892713,0.8640531346307845,0.4765713569876913
B,fix,0.35,101061,0.330888593026309,-0.4245228714316707,0.8871002592912706,138,0.3786249294088726,-0.4245228714316707,0.29869417334682025,-0.3952001967251782,0.8771606440997832,0.3567524984418396
B,fix,0.35,101062,0.31227438785633677,-0.45441044555713245,0.8871002592912706,138,0.22093492208024745,-0.3743327685585684,0.3770821812956424,-0.45441044555713245,0.8745352026269139,0.31628071316687495
B,fix,0.35,101063,0.33632356834677046,-0.3577369929333708,0.8871002592912706,138,0.31301219090125154,-0.3258229182301927,0.3496943984323915,-0.3577369929333708,0.8644606038001904,0.3253376159815811
B,fix,0.35,101064,0.31288892121688017,-0.3975338137301535,0.8871002592912706,138,0.29631521668449445,-0.31973500083443995,0.3246439369352576,-0.3975338137301535,0.8718813880066175,0.2881640161897937
B,fix,0.35,101065,0.17205492135266254,-0.40453122016154375,0.8871002592912706,138,0.20715832282503288,-0.3701015306014674,0.14832539040749682,-0.40453122016154375,0.8651024416345391,0.292431478018361
B,fix,0.35,101066,0.19580281108081743,-0.4324625493623136,0.8871002592912706,138,0.18020544686321527,-0.4073158632682973,0.2097054010999222,-0.4324625493623136,0.8697690705221812,0.3753823982027582
B,fix,0.35,101067,0.31050598906942883,-0.46067334131230264,0.8871002592912706,138,0.29664749770235344,-0.3843850258209517,0.3169397178507123,-0.46067334131230264,0.8690322752114743,0.2947256876637933
B,fix,0.35,101068,0.31641339476091046,-0.39257340027970944,0.8871002592912706,138,0.33453343580995765,-0.39257340027970944,0.30319121813017946,-0.38980248770982523,0.8699961464447696,0.3176455677465101
B,fix,0.35,101069,0.25829312218944533,-0.3982214125617303,0.8871002592912706,138,0.22293590883355385,-0.3982214125617303,0.2784953978324729,-0.3791081084064745,0.86383702494759,0.3515239904198233
B,fix,0.35,101070,0.2966853203391844,-0.4449527627297771,0.8871002592912706,138,0.2821963018354021,-0.40464718275932215,0.3073110133865993,-0.4449527627297771,0.8706832171974529,0.33959726681104596
B,fix,0.35,101071,0.2884357225157006,-0.47677170536126623,0.8871002592912706,138,0.3361603411411056,-0.41386109525598697,0.25169055459722145,-0.47677170536126623,0.8662404873340319,0.39774542287871056
B,fix,0.35,101072,0.2711733837953658,-0.3663479251384125,0.8871002592912706,138,0.25354930693945943,-0.3363138605084365,0.2825775760068614,-0.3663479251384125,0.871207455574211,0.3274859254502921
B,fix,0.35,101073,0.20175841052640164,-0.40947722905791784,0.8871002592912706,138,0.2394606443404108,-0.3878142698205925,0.17476834822472975,-0.40947722905791784,0.8689301710886457,0.39261576041899293
B,fix,0.35,101074,0.18703845084654214,-0.44894180943216483,0.8871002592912706,138,0.19179007275423854,-0.44894180943216483,0.18385137426816356,-0.3959863358043878,0.8667004448561985,0.4518964323572258
B,fix,0.35,101075,0.28198641627793464,-0.40018653123077674,0.8871002592912706,138,0.21477542682488227,-0.40018653123077674,0.3324388855020983,-0.33857861751471335,0.8702558830651144,0.32452801293350975
B,fix,0.35,101076,0.2976477815497849,-0.35379112119946593,0.8871002592912706,138,0.3178996745913889,-0.34086690479057663,0.28457259240619637,-0.35379112119946593,0.8703694769564115,0.3028722891413883
B,fix,0.35,101077,0.21344656079559132,-0.40111790423704785,0.8871002592912706,138,0.22933023698989552,-0.3993206150311751,0.19971533034757694,-0.40111790423704785,0.8712873175862758,0.3319934652057749
B,fix,0.35,101078,0.33217640712537766,-0.4479717733668177,0.8871002592912706,138,0.30525047999392774,-0.425960898829664,0.3503978532550003,-0.4479717733668177,0.8667571438145084,0.42085176382631856
B,fix,0.35,101079,0.4792547424034621,-0.3891432557197469,0.8871002592912706,138,0.3188773004727288,-0.3891432557197469,0.5953897885150554,-0.33843913778133605,0.8688204838210675,0.2853033854600604
B,fix,0.35,101080,0.2789512781612662,-0.38770279487074444,0.8871002592912706,138,0.2592282521048783,-0.38770279487074444,0.2915366387820286,-0.30354191392723207,0.8625746658159296,0.3013823860432608
B,fix,0.35,101081,0.24411755464008578,-0.39752078088119214,0.8871002592912706,138,0.31324383764491137,-0.34540114362420166,0.19817797409714566,-0.39752078088119214,0.8606708989072468,0.3926478328827635
B,fix,0.35,101082,0.3987886033874717,-0.40420881685995963,0.8871002592912706,138,0.426848672020012,-0.40420881685995963,0.3749608979079706,-0.3624140154278479,0.8719246716336109,0.5253242815631225
B,fix,0.35,101083,0.31043158779881974,-0.43950800807813106,0.8871002592912706,138,0.503114560458368,-0.40422863960234934,0.19482188556598756,-0.43950800807813106,0.8772500857482011,0.4128948015837489
B,fix,0.35,101084,0.2917607171709806,-0.42488958602827287,0.8871002592912706,138,0.29801621181762683,-0.42488958602827287,0.2857264362747407,-0.3847932610949787,0.8778472246048605,0.2675456438692964
B,fix,0.35,101085,0.2744361615685662,-0.32794881908052603,0.8871002592912706,138,0.29062778584324533,-0.29926772342982033,0.26185163211007323,-0.32794881908052603,0.8736075151820898,0.34164320703108914
B,fix,0.35,101086,0.3637694943473502,-0.3060025607982218,0.8871002592912706,138,0.35474958781645927,-0.3060025607982218,0.36669178789865753,-0.2733019217363431,0.8677255619384878,0.3112788416761535
B,fix,0.35,101087,0.3258590556181411,-0.3750791888584037,0.8871002592912706,138,0.30189369006470934,-0.32564631697811014,0.3419727844735474,-0.3750791888584037,0.8690747627295367,0.32423004779482806
B,fix,0.35,101088,0.3613809216179238,-0.41334445941642584,0.8871002592912706,138,0.35353494552797105,-0.41334445941642584,0.36278766050459654,-0.3790370502813904,0.8772044370296501,0.39324296120151325
B,fix,0.35,101089,0.29773428713667904,-0.4252589111167073,0.8871002592912706,138,0.2704541226516859,-0.4252589111167073,0.31371280182579286,-0.40579934141334023,0.8757781647717315,0.4091822220412431
B,fix,0.35,101090,0.37535791492607995,-0.35478940414220106,0.8871002592912706,138,0.3028168955913979,-0.35478940414220106,0.42435658572212276,-0.298558005007047,0.877685250518278,0.36418478277865474
B,fix,0.35,101091,0.25240356708415224,-0.4467548517741336,0.8871002592912706,138,0.2703351644230847,-0.4467548517741336,0.241038513837039,-0.31296114684944526,0.8744294814162342,0.36149467572818195
B,fix,0.35,101092,0.2956197219006156,-0.4288903317834458,0.8871002592912706,138,0.17157519104038865,-0.38270439247965193,0.3906890290098226,-0.4288903317834458,0.8800988106289823,0.3800079717804678
B,fix,0.35,101093,0.22605926901962126,-0.46883433475729447,0.8871002592912706,138,0.4118369124442456,-0.396788071158289,0.11468180703791786,-0.46883433475729447,0.8793944136081199,0.39062185115652437
B,fix,0.35,101094,0.21477789552610393,-0.46768087545646136,0.8871002592912706,138,0.3368936537420255,-0.3807016550809932,0.13743059043170258,-0.46768087545646136,0.8671427973175485,0.40613089229694627
B,fix,0.35,101095,0.21891037468906505,-0.5078587985690156,0.8871002592912706,138,0.23799629361842256,-0.37975996857055755,0.20688379742069496,-0.5078587985690156,0.8671571603539248,0.36656747719778093
B,fix,0.35,101096,0.2885077345387359,-0.40041870401533647,0.8871002592912706,138,0.3257722571419861,-0.3897771636967531,0.26565265739251775,-0.40041870401533647,0.8713831970806896,0.41381732674407673
B,fix,0.35,101097,0.1663498605802951,-0.46338405400491106,0.8871002592912706,138,0.19200789828913356,-0.46338405400491106,0.1470719452995779,-0.46225966843338184,0.867378180830069,0.3908189336488058
B,fix,0.35,101098,0.30987893216049756,-0.3809586420777408,0.8871002592912706,138,0.3217931992889682,-0.3543813995909331,0.3007727471561641,-0.3809586420777408,0.8731490600272617,0.32267972529118066
B,fix,0.35,101099,0.3280669960937972,-0.45287519608673105,0.8871002592912706,138,0.31602350622470543,-0.45287519608673105,0.33595227635800007,-0.35042640645089995,0.8724520283226127,0.38977106304438003
B,fix,0.35,101100,0.21865628034693496,-0.394312376200194,0.8871002592912706,138,0.20635803683535214,-0.367953590977404,0.22792429400665348,-0.394312376200194,0.865299562485685,0.2953674584681621
B,fix,0.35,101101,0.32325421807463783,-0.41578125896781176,0.8871002592912706,138,0.32699813830657787,-0.36419360202320356,0.32148507685469574,-0.41578125896781176,0.873600453389314,0.41882219762944906
B,fix,0.35,101102,0.3556912991881698,-0.42866405555786335,0.8871002592912706,138,0.35654684920191726,-0.42866405555786335,0.3502776914290153,-0.37487652450626463,0.8753052032984463,0.3496541007013558
B,fix,0.35,101103,0.3514797559430467,-0.3559528918583852,0.8871002592912706,138,0.31416966607476016,-0.33568982612750753,0.37430859255892046,-0.3559528918583852,0.8694399734586294,0.31071004074115793
B,fix,0.35,101104,0.22659126924889517,-0.37361284751453294,0.8871002592912706,138,0.3020500465448157,-0.3492691286773076,0.1699109014336928,-0.37361284751453294,0.8711146747705298,0.4785316308107897
B,fix,0.35,101105,0.3343787123668178,-0.39279061100156243,0.8871002592912706,138,0.31734898774732656,-0.39279061100156243,0.33914725979414784,-0.3901043367977505,0.863000374606741,0.4122668339240939
B,fix,0.35,101106,0.30240248281255466,-0.42151378923752497,0.8871002592912706,138,0.18285706113999067,-0.40216844050852035,0.39120303288076674,-0.42151378923752497,0.872313594393544,0.368309947596164
