cagr,mdd,tr,expo,seed,arm,pass
0.22078665655356544,-0.39803459777251393,5.575824139946271,0.8674182217531488,102163,-1,False
0.34746884648281684,-0.3740007636577313,15.70177273344665,0.8680318604538325,102164,-1,False
0.20857463182860903,-0.35732653091084937,4.980379684544006,0.866585909984652,102165,-1,False
0.35802350429133667,-0.46919615156379885,16.97849285343169,0.8661342992688449,102166,-1,False
0.32543974669626796,-0.41484610955389833,13.294803511763515,0.8725185815034858,102167,-1,False
0.29978226960805165,-0.4178607092390067,10.885884323310021,0.8683012201677787,102168,-1,False
0.18854592100732837,-0.3780896708028351,4.107542108162755,0.8683119724069503,102169,-1,False
0.27706018145527067,-0.41050240101724467,9.062872686089609,0.8688912995415607,102170,-1,False
0.3287116641847858,-0.3730071446684803,13.631438164765566,0.8642808595932251,102171,-1,False
0.170207361090426,-0.4121055132121216,3.410184912146491,0.8637910034754487,102172,-1,False
0.2015183928749369,-0.3823922760435877,4.658747071998749,0.8672120104201185,102173,-1,False
0.21045997446434095,-0.4527671252037239,5.069037298788466,0.8700265047239966,102174,-1,False
0.28775734775695105,-0.3722869207950785,9.88736958346972,0.8662419143047446,102175,-1,False
0.2879389167751487,-0.3566609321285687,9.901870607371695,0.8676964225076891,102176,-1,False
0.16856520939830233,-0.40503346905290405,3.35210231541064,0.8704869630377783,102177,-1,False
0.2703223316835246,-0.4241416151101504,8.572653824810832,0.8685147724264435,102178,-1,False
0.27209738413889384,-0.39017622088770854,8.699682461946757,0.8648533432825025,102179,-1,False
0.26959573533540415,-0.5053671618038439,8.521086687360764,0.8658699502349966,102180,-1,False
0.28073276816568105,-0.32600868758275386,9.339419644021135,0.8703012396926654,102181,-1,True
0.34578892991677224,-0.3930494868716214,15.506223084436776,0.8726184491231375,102182,-1,False
0.191524916631872,-0.39081461089893593,4.2296865381087425,0.8686963248294892,102183,-1,False
0.34994581540452074,-0.41189785219397135,15.993882135469146,0.8670756294985688,102184,-1,False
0.11756410359111658,-0.48129799480414703,1.8558229183933177,0.8690169194598967,102185,-1,False
0.34374244027914713,-0.4619381544518526,15.270770095266222,0.8677343502781896,102186,-1,False
0.297534399234904,-0.39458179212813355,10.693232163937905,0.8679292962009395,102187,-1,False
0.23610137070388149,-0.3695025618043302,6.397172339536781,0.866162062401316,102188,-1,False
0.25205510101802164,-0.4705249007660167,7.349202306122068,0.8699360086504948,102189,-1,False
0.17552311027447898,-0.37870949655675984,3.602985336020791,0.8708890580303806,102190,-1,False
0.4039752773084835,-0.39031193574804735,23.614646271588807,0.8721643292708998,102191,-1,False
0.24670011345675813,-0.4301202685633808,7.018099543110189,0.8645968431627395,102192,-1,False
0.2223374258755737,-0.4407576716609,5.655110156226452,0.874633288912272,102193,-1,False
0.31526981228064965,-0.38045018656446494,12.292215137449054,0.873016673043436,102194,-1,False
0.300175020886859,-0.35687920833937853,10.919834493113894,0.8658564278092311,102195,-1,False
0.23219351541172295,-0.39582776755453253,6.1793151556679895,0.8595603957711944,102196,-1,False
0.3413691022442822,-0.43226419158945883,15.00147648529947,0.8737621771269325,102197,-1,False
0.19333284977411602,-0.36044890491754816,4.305082330801375,0.8677428163344663,102198,-1,False
0.34653338250136123,-0.32550187780354495,15.592626610352664,0.8716829216456073,102199,-1,True
0.19959374405943486,-0.44636754302846005,4.573747522595861,0.8688302507960322,102000,0,False
0.24981415896604386,-0.4527771646544014,7.209184473396379,0.8639624952446381,102001,0,False
0.33187605952869137,-0.43794094938163497,13.963734486220337,0.8678477141153309,102002,0,False
0.08064390516992348,-0.6079236412749942,1.0796551178641662,0.8696319606769826,102003,0,False
0.22106381276885778,-0.37457129047552906,5.589931987132514,0.8669734867234178,102004,0,False
0.3789632987322562,-0.3771651366253756,19.772629718338326,0.8630181482232047,102005,0,False
0.3498786085885206,-0.37084155782309963,15.98589652935603,0.8634794210709568,102006,0,False
0.2879858683659746,-0.38532957596267453,9.905623208769981,0.8722649811893094,102007,0,False
0.25244742482773574,-0.40435237025586473,7.373933788668754,0.8650405591881554,102008,0,False
0.1546494060453738,-0.47485696995442944,2.886693268777216,0.8722669584663981,102009,0,False
0.25575323990496623,-0.5070622523431316,7.584942672835096,0.8731033088534903,102010,0,False
0.24660715907565756,-0.4576309248801546,7.012457294752448,0.8629147420339618,102011,0,False
0.16953892679113003,-0.5629363635342389,3.386459405298578,0.8705686505149272,102012,0,False
0.18466317334623983,-0.5590748228299481,3.952173150754729,0.8751343412373898,102013,0,False
0.17219899153596585,-0.41558836148296874,3.4815578767424515,0.873697077719685,102014,0,False
0.18261971764985607,-0.4866269357478309,3.8721130531586603,0.8670398203059181,102015,0,False
0.46354764180117614,-0.39073035500782344,35.43978658010714,0.8643610783576419,102016,0,False
0.3639302265505997,-0.43200066692596056,17.73043952639634,0.8741885594951424,102017,0,False
0.20640902597627853,-0.34473594335199603,4.879973117751879,0.8678138199158633,102018,0,False
0.33502256957186805,-0.43687049030272346,14.300826750106001,0.8688219835819088,102019,0,False
0.22963181069408622,-0.491767862325186,6.039634876156626,0.8643898386607154,102020,0,False
0.31296490424901124,-0.4095593940462524,12.073924186525312,0.8666963786078693,102021,0,False
0.18174376473218046,-0.4845910605445533,3.8381501100280406,0.8711944142042212,102022,0,False
0.22819500343985077,-0.41321712172905406,5.962359288760928,0.8672659624389801,102023,0,False
0.20988698996035549,-0.48550475509093965,5.041969413507635,0.8726957874063852,102024,0,False
0.22666874014859206,-0.42514869616291356,5.8811040373123555,0.864339772805537,102025,0,False
0.4162778449243165,-0.40962995553954146,25.72790153460893,0.8657205679380194,102026,0,False
0.16801653565774655,-0.45276212592302517,3.332848827320757,0.8729074877081863,102027,0,False
0.27683923192502724,-0.461724456719842,9.046448035180642,0.8668113156117218,102028,0,False
0.26737658581340096,-0.40013153971600524,8.365125872260585,0.8678342792840962,102029,0,False
0.3044924454266851,-0.3569851277407661,11.29879728532322,0.8621243895294017,102030,0,False
0.34147331609133813,-0.4024812567764094,15.01321705420861,0.86765086264207,102031,0,False
0.20577958539507102,-0.406756006665373,4.851073711194879,0.8660041008724313,102032,0,False
0.29803062505105116,-0.39472146697592975,10.735519045958997,0.8694868472778532,102033,0,False
0.18082308746795994,-0.40793443196523804,3.802681398185971,0.8683308459413346,102034,0,False
0.24618673370320376,-0.4643249590641125,6.98698215950366,0.8709318917140764,102035,0,False
0.28018864885105565,-0.3907978016660642,9.29802322762845,0.871051738065574,102036,0,False
0.1959058740144881,-0.46540104925426423,4.4140604075961924,0.8670512797925255,102037,0,False
0.17914655656878087,-0.4812603465383599,3.7386903722217193,0.8634657103607186,102038,0,False
0.2757906875133227,-0.4464642259744882,8.968829047006677,0.8715816607730853,102039,0,False
0.25143061669754707,-0.40334426944333757,7.309970472428587,0.8663334230513352,102040,0,False
0.3150791316880348,-0.4347907145287292,12.274033506370811,0.8700821036592492,102041,0,False
0.28245310855863526,-0.3744943308012537,9.471283215639325,0.873189457089593,102042,0,False
0.2957020390207312,-0.39405811434194754,10.538261657132164,0.8699654891162988,102043,0,False
0.2229954228963955,-0.4277337159185403,5.689008968379452,0.8697005862331226,102044,0,False
0.24110122929306677,-0.36892419179119046,6.68451742744127,0.8702920734271362,102045,0,False
0.34449809437434165,-0.4496089523315097,15.357357676814544,0.8670570794214266,102046,0,False
0.266775135000608,-0.38933084278574187,8.32325153667795,0.8674637463608522,102047,0,False
0.1843070810853138,-0.4769974750766552,3.9381378366876083,0.8675657639071743,102048,0,False
0.23557066944517624,-0.4187835069902252,6.3672438697350495,0.8719165048311978,102049,0,False
0.24564742329127642,-0.40891753104362333,6.954409377732958,0.8711156539573951,102050,0,False
0.2648315899321947,-0.47167738836584,8.189079653414362,0.8673864615725965,102051,0,False
0.30932009784593495,-0.47368195938560104,11.735271945227172,0.8707444588174592,102052,0,False
0.18878984792959552,-0.42235894749210595,4.117446811485179,0.8705911748048502,102053,0,False
0.2293284505284805,-0.3774111584778379,6.02325573991176,0.8681650595918508,102054,0,False
0.28628047050016514,-0.44249612957392137,9.770057784595823,0.8641563343942482,102055,0,False
0.31823574082126704,-0.5074624983844097,12.577901402623958,0.865346146926732,102056,0,False
0.23168071758390218,-0.38941353525850503,6.151157457428172,0.8690480583816181,102057,0,False
0.4102798095054039,-0.4446926126857639,24.678154257276113,0.8743466723818285,102058,0,False
0.36549299002810876,-0.3959193844443264,17.934031008725555,0.8717462440023862,102059,0,False
0.33646102269459033,-0.3844227043453898,14.45718011830366,0.8657892826080751,102060,0,False
0.25146227243524955,-0.38262151240057996,7.311955200702727,0.8676090660380464,102061,0,False
0.20441324953831375,-0.4477054718806704,4.78877793975589,0.8695772330461548,102062,0,False
0.24110630094472119,-0.40968898755218686,6.684813894093277,0.8700983799201991,102063,0,False
0.28610483788826513,-0.46345451422924094,9.756182343154757,0.8713773303822773,102064,0,False
0.25625980190339637,-0.42506713741808616,7.61769293163719,0.8612547010241599,102065,0,False
0.4017982580470103,-0.3719304783324102,23.256660736529064,0.8660485147286286,102066,0,False
0.2034832425001416,-0.4206536662329593,4.746715713896825,0.8649444777054527,102067,0,False
0.17967116052960797,-0.35604921037432175,3.7586313869009667,0.8701059829670625,102068,0,False
0.38875773750909803,-0.42473226170423045,21.208054311953536,0.8680144517332071,102069,0,False
0.2208519852078381,-0.43559389899662276,5.579147074317415,0.8704285203210496,102070,0,False
0.22754655738018825,-0.5253415156952742,5.927733076427869,0.8719170827671598,102071,0,False
0.20257488669965062,-0.35485921211301624,4.7058967315761695,0.877519367896811,102072,0,False
0.3715642166263802,-0.3713167952897145,18.74387679006337,0.8686576969843196,102073,0,False
0.27747151644207335,-0.3814560977170049,9.093513920131443,0.8632189384293514,102074,0,False
0.14361001748299662,-0.46584158839487233,2.549698201269981,0.869093911747509,102075,0,False
0.17643444316902102,-0.3735635626898808,3.6367853119430276,0.8736859419998464,102076,0,False
0.17178523057967765,-0.45085742689027153,3.466645741567575,0.8659971728661191,102077,0,False
0.28299004436775577,-0.37606020608278545,9.512745940866067,0.8725360183957916,102078,0,False
0.3262543743496238,-0.4602270265688548,13.37796335667167,0.869504515495147,102079,0,False
0.28291197053712835,-0.417013776246558,9.506707895325809,0.8666872143524738,102080,0,False
0.23252916783520972,-0.4605788118088843,6.197799445585339,0.868825830074392,102081,0,False
0.33999896749979297,-0.4151344858059713,14.847833375301105,0.8664293615209597,102082,0,False
0.2981154212903627,-0.4433254129563473,10.742758790535248,0.8670556205105313,102083,0,False
0.18341279931828836,-0.5368438240242625,3.9030465612559713,0.8708867629529661,102084,0,False
0.1586983228964185,-0.42609411517881257,3.017284531249495,0.8721353563316578,102085,0,False
0.2705728473661331,-0.38351172979737974,8.590490930014681,0.8657794440209376,102086,0,False
0.2792121220610462,-0.4440718825466852,9.224100860353081,0.8678922514927283,102087,0,False
0.4193070926223117,-0.42880526563459764,26.272509741852158,0.8742956455830099,102088,0,False
0.20298126320663767,-0.4063449084302214,4.724126005590387,0.8680338146073044,102089,0,False
0.21546003946724723,-0.44108684212232097,5.309882092841695,0.8714759489242513,102090,0,False
