cagr,mdd,tr,expo,seed,pass
0.25332254794692965,-0.4715729631673449,7.42933633913724,0.874920340145601,102079,False
0.27088663792344936,-0.4073872049196756,8.612875223762957,0.8735089581520599,102080,False
0.24861441964961783,-0.34887182736342676,7.1350889147261185,0.8671185180055826,102081,False
0.3431664570703603,-0.4004801566818395,15.205045803575771,0.8763969785833314,102082,False
0.27624232651151304,-0.367274112109274,9.00219585399297,0.8680363449501203,102083,False
0.23049395381481896,-0.43039965663489993,6.086370647106541,0.8750687480236812,102084,False
0.26392906884147704,-0.43688751671335563,8.1273635213812,0.8750323014568258,102085,False
0.25977399311013327,-0.509807219090955,7.847985024407132,0.8797491885617928,102086,False
0.22352396366894922,-0.42110030700210804,5.716350147455323,0.8673797555303455,102087,False
0.334116055646106,-0.43390312066238357,14.203020626610655,0.8701520772183998,102088,False
0.37021849698326026,-0.3558950690661255,18.561746274165696,0.867333769265754,102089,False
0.2556552184282539,-0.48086572742016126,7.578618251235122,0.8762053881811112,102090,False
0.2648713395669735,-0.39645105872071473,8.19180636752929,0.8703198838517171,102091,False
0.24020211644169054,-0.3406790375331364,6.632120518897939,0.8788277644896721,102092,False
0.33133805484649015,-0.40064368000656325,13.906766416448068,0.8709793851437624,102093,False
0.37319262057658165,-0.3736109845532244,18.966292298349558,0.8711186030904782,102094,False
0.2299891574365891,-0.37782419070637674,6.058972679606437,0.872577342800565,102095,False
0.36753201807481184,-0.35868900879152665,18.202642663086486,0.8811895976857226,102096,False
0.24500451337034113,-0.4081833715262506,6.915734704277057,0.8595982136325574,102097,False
0.2199458998454895,-0.45249933431140504,5.533192866242199,0.874118985439199,102098,False
0.1617323336284031,-0.46600217807342775,3.117698213239694,0.8668382908167604,102099,False
0.35918533104986605,-0.4213395113126334,17.124228405611216,0.8699242281303969,102100,False
0.4340438173641987,-0.45681889615854077,29.066097711755198,0.8701297815335964,102101,False
0.341488647074188,-0.3841641552668274,15.014944868435311,0.8791566634964311,102102,False
0.4160667737834096,-0.34408708806168087,25.690319381193806,0.8720104607639239,102103,False
0.31797773074909585,-0.4741761244146071,12.552832976934527,0.8715551199078639,102104,False
0.2702363427854013,-0.4212071923073129,8.566538123221207,0.8688935860589566,102105,False
0.271686084433838,-0.45647563050104073,8.67011510160137,0.8717673345290003,102106,False
0.28382660935892834,-0.4804205261686023,9.577638893548055,0.8692455957364167,102107,False
0.3241150113611051,-0.37629812290111675,13.160488169853114,0.8772443116143788,102108,False
0.27487305218866864,-0.42440810563557596,8.90134107191945,0.8689306504884557,102109,False
0.24006177205484858,-0.447941542100297,6.623970662798851,0.8717641504079416,102110,False
0.31807265537211515,-0.450824380025528,12.562051099064705,0.8765346233506482,102111,False
0.3992324233832387,-0.32856068862296084,22.840720365394237,0.8673684785876979,102112,True
0.39449667206194916,-0.37334394114040953,22.08973366693706,0.8697011882476319,102113,False
0.3299934407172933,-0.47586676277380197,13.765235331964499,0.875949342914855,102114,False
0.28829765398946816,-0.4098711360168508,9.930571956914585,0.8708817574553934,102115,False
0.3177714906676432,-0.37780209546590793,12.532824324778286,0.8729312554176671,102116,False
0.31173022302507025,-0.3940305310950117,11.958314500510756,0.8660001991795855,102117,False
0.31367318441449066,-0.39863614606037223,12.140659611451621,0.880958649933293,102118,False
0.25752292743906935,-0.4084590362718115,7.699843621941529,0.8682832347144148,102119,False
0.3174743138967322,-0.37864578259499404,12.504039775527227,0.8698105998499743,102120,False
0.2759899267561834,-0.39505508833854763,8.983536430302097,0.8830900750314185,102121,False
0.2925736124512055,-0.41623291748728497,10.277916651104295,0.8683082251024252,102122,False
0.17214497072730173,-0.5287736713961005,3.479608418990475,0.8734972894268304,102123,False
0.2906230408898114,-0.3694177979463355,10.11826235004855,0.8694539743698494,102124,False
0.23972820156126984,-0.39730753991029744,6.604631303548837,0.8826119271586513,102125,False
0.2877945504626307,-0.4113215971211144,9.890339374944373,0.8722537561861324,102126,False
0.23836238491761996,-0.3702579185939939,6.525902230515528,0.8714096478573379,102127,False
0.4159980554538729,-0.36700109425632355,25.678093976750773,0.8700860175136622,102128,False
0.4223961998325245,-0.40756265788023666,26.838076340539757,0.8720223155618864,102129,False
0.36604552735191964,-0.45757459729509076,18.006485708075182,0.8674708266443392,102130,False
0.2343175363337684,-0.3754768668567348,6.297003634796128,0.876211380907437,102131,False
0.3436852400182715,-0.40350173979224285,15.264232446099921,0.8733113043497918,102132,False
0.31805211045765214,-0.41157216520368095,12.560055508956536,0.8713266758388958,102133,False
0.22080726520096605,-0.4479514738039167,5.5768722343350605,0.8675306740062494,102134,False
0.2748971194937113,-0.36790049456048773,8.903105884913149,0.8801349413166047,102135,False
0.16856499145118575,-0.4856180096469282,3.3520946522756043,0.8789048100551538,102136,False
0.22426830366923367,-0.41159133700248507,5.755023966925543,0.8700736196099043,102137,False
0.3060099500080746,-0.40869189179288057,11.434532879078484,0.8694059717087672,102138,False
0.15841318160980045,-0.46052776955654856,3.0079609909018687,0.8759711574150422,102139,False
0.2877920191719534,-0.3790358343724561,9.890137285887922,0.872177550307162,102140,False
0.21778321836424208,-0.4551753149239898,5.424665354112983,0.8651742672733682,102141,False
0.3228132540248465,-0.37473686935936895,13.029602890665227,0.8666371731010082,102142,False
0.2878791410409649,-0.3956507134781478,9.897094708112819,0.8707303825489882,102143,False
0.22018367618595214,-0.37001446264707105,5.545224382600143,0.8694627220593677,102144,False
0.2630990624769347,-0.4527045231323143,8.070933493227193,0.8718806568771298,102145,False
0.23995468883917814,-0.35272041644153146,6.617757530831182,0.8709589798149149,102146,False
0.3688739136644117,-0.41171397869700127,18.381271250004893,0.8715789464138202,102147,False
0.35282060302410656,-0.4047905338871864,16.338627084647168,0.8712947910830342,102148,False
0.20481276685264405,-0.47517960994090214,4.806931616072437,0.8732700214428054,102149,False
0.42043618197275534,-0.4133935032770944,26.478025502244122,0.8715116392518153,102150,False
0.22800462471169625,-0.4507865994930604,5.952177291438956,0.8699761752683464,102151,False
0.1986457205749943,-0.4563656386191185,4.532300470097005,0.8634680984048574,102152,False
0.285659796775557,-0.43515739818573296,9.721094449869302,0.8818946063957231,102153,False
0.2839251036151995,-0.3961398013521922,9.585302680800503,0.866180722328405,102154,False
0.15969233213673228,-0.46693479906975693,3.0499384319253844,0.876233014367036,102155,False
0.3003746809940595,-0.4917844346685986,10.937126712590219,0.8623462291208321,102156,False
0.20607879947010765,-0.4600435363640722,4.864795606000061,0.8748555276629385,102157,False
0.39798559916757603,-0.45707615981156213,22.640912962762137,0.8754401061450345,102158,False
0.229361232986935,-0.41650531316748596,6.025024099153217,0.8719389530156678,102159,False
0.25647840741408845,-0.4915812065665613,7.631860691094305,0.8731152691020106,102160,False
0.1730056072499817,-0.3833596741860821,3.510756708265073,0.8693353434060006,102161,False
0.2835826390067593,-0.4811758358213648,9.558677044845144,0.8731286618863257,102162,False
0.2671484884841062,-0.3890236840956155,8.3492254802295,0.8736649272572719,102163,False
0.3221252672697663,-0.4085325855443664,12.960867030701065,0.867272483879116,102164,False
0.32628648303184793,-0.3861689432614812,13.381249957410306,0.8684612709172794,102165,False
0.3274519705489247,-0.4776649021708683,13.501003306598516,0.8689261483704491,102166,False
0.25952850567687413,-0.4162391556616375,7.831720798074512,0.8767059581767558,102167,False
0.2813481935226394,-0.4307150101015664,9.386420253340203,0.8733683265771105,102168,False
0.3794416565752996,-0.4100212261905997,19.840759520539603,0.8751320372759204,102169,False
0.3993463831478894,-0.4163565552211424,22.8590578553848,0.862668615300853,102170,False
0.23671247650716798,-0.4092215340012704,6.431769776213246,0.8716988828230309,102171,False
0.35249622150250426,-0.3399330905658761,16.299416736759873,0.8639353334590727,102172,False
0.3004756984345869,-0.42447896382193917,10.945884201537522,0.8719237029805375,102173,False
0.21583618669356186,-0.3563575488036949,5.328341394273058,0.8668841849337448,102174,False
0.25072468294029826,-0.3852493645574826,7.2658202925118545,0.8781086263068401,102175,False
0.3277235711892068,-0.42546756360658905,13.529037923004719,0.8749094460552316,102176,False
0.31720928384158786,-0.3796342011467763,12.478415149333186,0.8689266649576194,102177,False
0.34560901327416516,-0.42797246476350614,15.48540184302161,0.8711392291608164,102178,False
0.23213980481558383,-0.45049450522768875,6.176361269693656,0.8684474438724851,102179,False
0.2542708960480917,-0.4179383348399143,7.489744434199794,0.864121633069575,102180,False
0.19730248120139082,-0.5220444702736818,4.474046606957356,0.8753536471059234,102181,False
0.2790517458208288,-0.4553442263337162,9.212005958371044,0.8759655266192304,102182,False
0.3551117545454847,-0.4331724367080322,16.617845473602262,0.8664528187580967,102183,False
0.272198283690704,-0.41189494943849525,8.706948226630411,0.8671575409295014,102184,False
0.33866324752117927,-0.46269659673344676,14.699320525840104,0.8712782294026267,102185,False
0.3255559777963155,-0.3863573304918086,13.306642397625732,0.8706506764127928,102186,False
0.3373800391366566,-0.37296660744019117,14.55781939642457,0.8745950835825278,102187,False
0.21513058102266558,-0.4431669390628782,5.2937535927405985,0.8768049564858209,102188,False
0.24204310112272553,-0.41185408472070756,6.7397508720287025,0.8683139206987982,102189,False
0.36070314253774116,-0.40365622781752053,17.316208361757855,0.8786666395989221,102190,False
0.238820469581577,-0.5349152461209373,6.552225766385173,0.8703755149045355,102191,False
0.35748573662732563,-0.378831020857555,16.911392544586786,0.8702050338350124,102192,False
0.24283539578427327,-0.41333663553707817,6.786487359429697,0.8759717313339578,102193,False
0.24400650427150228,-0.45512447949131973,6.856031791816164,0.8751700798985143,102194,False
0.13453797179019555,-0.4003712002268678,2.29258085480859,0.8790267780003684,102195,False
0.3076532729590409,-0.4006334707974809,11.58303163909883,0.8667003099625221,102196,False
0.24695006756837334,-0.4280659249926915,7.033289158877075,0.8654274815112774,102197,False
0.2788366470105528,-0.38678601750143293,9.195804195153949,0.8699271014572594,102198,False
0.20268054248461542,-0.4434742767465361,4.710631248207594,0.8721008126109085,102199,False
0.2432510199789295,-0.5000366144711129,6.811105280002868,0.8810486188884603,102200,False
0.3640415659146774,-0.3994052924361248,17.744879411110926,0.8844791678010182,102201,False
0.27910347435969185,-0.3954994363753061,9.215905708969334,0.8729037136632825,102202,False
0.1958877106655752,-0.3837860325986395,4.413284153804841,0.8704026345299305,102203,False
0.24708712047467563,-0.4241115116600167,7.041628727711148,0.8715191409306356,102204,False
0.42460872921825144,-0.46646256570314204,27.24957643310767,0.8699134039291693,102205,False
0.27968358111673175,-0.43673652816339925,9.259730522518549,0.869116897024987,102206,False
0.35947337151992476,-0.4559733567527102,17.160522199489137,0.8670242217269801,102207,False
0.265368625770948,-0.39728797195929166,8.225980003323189,0.8744200381653424,102208,False
0.26309559901796375,-0.4058708608783417,8.070698676441033,0.8785453668078177,102209,False
0.20352288900686855,-0.4597195671233144,4.7485032487731,0.8682258246082898,102210,False
0.3070875308933394,-0.3944165383477509,11.53173040100738,0.8747416736356812,102211,False
0.2994751617308362,-0.41150995685608127,10.859397592227875,0.8680114521079958,102212,False
0.2618881860048956,-0.48571528191726665,7.989168488864259,0.8750307585172123,102213,False
0.20881214037705798,-0.37909618659709476,4.991484319950906,0.8736474146726895,102214,False
0.1916356332668181,-0.4377939089309432,4.234276037061776,0.8847079076322247,102215,False
0.32828033982935145,-0.4060958407610559,13.58665911458255,0.8740570699902281,102216,False
0.22333302294205515,-0.38594028966257,5.706461362165886,0.8749206089728188,102217,False
0.2770431043973711,-0.42975159906238175,9.061602379052914,0.876141387596129,102218,False
0.12309363133878803,-0.4787093276100435,1.9920432088560762,0.8734814764948987,102219,False
0.192365581777741,-0.45431865336252575,4.264624586065902,0.8807358301566631,102220,False
0.2633479586451286,-0.3897986747960465,8.087822477523996,0.8706650227613223,102221,False
0.4197684583749062,-0.38717543746285055,26.35632045111932,0.8715690956570531,102222,False
0.3000508281214167,-0.38935243733489383,10.9090896722128,0.872142179418228,102223,False
0.22632482553299504,-0.41818645319983705,5.8629121741722905,0.8702616045274933,102224,False
0.1831844536745586,-0.3370798573888028,3.894122174310895,0.8777107407144537,102225,False
0.2659355360254787,-0.4135452926456923,8.265076749938434,0.8653220233595048,102226,False
0.24660479527871315,-0.4363205078593529,7.01231386067284,0.8707284295147268,102227,False
0.29747815619287543,-0.4297002538821649,10.68844790589999,0.8649408852643143,102228,False
0.19767795709882585,-0.41253424203476746,4.490274834464969,0.8709269936283633,102229,False
0.20317688357094132,-0.42943485234551315,4.732919712875775,0.8721270740276467,102230,False
0.3281196115967744,-0.410618699019139,13.57000406127898,0.8702499842971003,102231,False
0.18676743246470684,-0.5027297251141093,4.035842718288736,0.885208983940777,102232,False
0.22645345195702515,-0.4294853589220545,5.86971101574815,0.876748370117531,102233,False
0.39466977315398477,-0.40513018645470883,22.116806788209836,0.8682441954091615,102234,False
0.3409766703137451,-0.3865444342754963,14.957334743299658,0.868865329912508,102235,False
0.4375858952082339,-0.348613121176149,29.774554989407076,0.8653540206696341,102236,False
0.1612683792996603,-0.5431036085461434,3.1021992970407526,0.874696618734109,102237,False
0.33137750543083655,-0.4575700971183515,13.910937149586443,0.8689405924343929,102238,False
0.20304134698863519,-0.4241851647412721,4.726825663152207,0.8697544398178833,102239,False
0.2443019140108753,-0.3675825881328955,6.873661707265815,0.8669505687871101,102240,False
0.3512963044722368,-0.37695679765127144,16.155062154069576,0.8763185149446872,102241,False
0.23556312440965432,-0.4213256816013743,6.36681915522326,0.8694014859101564,102242,False
0.3602360400177349,-0.3795919354910052,17.256934280953924,0.8715328805687307,102243,False
0.29511322117482863,-0.39033572135525413,10.48885414883874,0.8755407096461719,102244,False
0.24822098049459895,-0.46602149986294134,7.110920753774451,0.8738441606755383,102245,False
0.22176053357769865,-0.38154957522383287,5.625516165935582,0.8781671221664148,102246,False
0.21359915909179472,-0.43551851355803084,5.2192662842566095,0.8624432334511627,102247,False
0.2905435274874504,-0.4757219250873138,10.111797261621325,0.8672183492826993,102248,False
0.3078198340057079,-0.3604290924760092,11.598171055981007,0.874210932385822,102249,False
0.30758331000475336,-0.41082920806026674,11.57667727188638,0.8755804717530449,102250,False
0.25724742262502875,-0.4007593017739687,7.681865979197394,0.8647604444088057,102251,False
0.31086348293596844,-0.45631203838781953,11.877704001139959,0.8716426013298578,102252,False
0.2730225220537288,-0.41040548307862934,8.766484010177566,0.8723683431642563,102253,False
0.24943224665954045,-0.4567769399285252,7.185532479920635,0.8674383429409273,102254,False
0.21501124653792592,-0.39481500294686955,5.287920722725264,0.8742913576862481,102255,False
0.26633584769349006,-0.3588238041224327,8.292773249963878,0.8736728885638129,102256,False
0.30990882707016687,-0.373830972939798,11.789436081638488,0.8801578063878195,102257,False
0.30076198697583356,-0.4795385325243916,10.970734585509488,0.8678785304666474,102258,False
0.31585973094675457,-0.3991650714248745,12.348605698575366,0.8765283357166231,102259,False
0.3350437772759809,-0.3732097955431312,14.303121622865254,0.8747179853911055,102260,False
0.22802221448327842,-0.40522539121770684,5.953117484061285,0.8704891498720436,102261,False
0.247126158445246,-0.4638337637774275,7.044005575559369,0.8681455452554171,102262,False
0.266890165767633,-0.4125388934082664,8.331247262236662,0.8744358082920871,102263,False
0.15469216333957436,-0.43804346854292614,2.8880522634940067,0.8770709881565537,102264,False
0.26808478650191714,-0.47359580317704797,8.414647881299086,0.8653556150666547,102265,False
0.3049497379837014,-0.4019517126033686,11.339560400533353,0.8685837470865292,102266,False
0.2948545636411384,-0.3721261105608552,10.467210143935892,0.8632717520689845,102267,False
0.2769700645536217,-0.43338036219716725,9.056170799453065,0.8736682640322975,102268,False
0.16507307894871381,-0.46852313178261934,3.230854251552562,0.871533036020974,102269,False
0.1810430327173771,-0.4780787991630196,3.811133495784416,0.8698603248970891,102270,False
0.2664697233501294,-0.43995965857101366,8.302052254376127,0.8704331671898652,102271,False
0.3011915302714532,-0.33360735772999345,11.008106453012157,0.869795945486699,102272,True
0.25817920936504213,-0.3709366592740326,7.742802435029098,0.8733022075036201,102273,False
0.23891891769064877,-0.42169022225677094,6.557893757780294,0.8743891265965675,102274,False
0.28063638621228537,-0.38512638501419477,9.332076112188446,0.8644748885766026,102275,False
0.26644072991702017,-0.3836785704460524,8.300041999176502,0.8728099571367203,102276,False
0.22940548690190554,-0.47075860472614256,6.027411885863523,0.8789900476832577,102277,False
0.3113912073326979,-0.36567945585801725,11.926731042778297,0.875146229911471,102278,False
0.3084733898461325,-0.4367700221372076,11.657732875026289,0.8728250635527006,102279,False
0.3653490957494425,-0.37699200341784417,17.91520260325467,0.8613797227998808,102280,False
0.26937461427158826,-0.405278407651974,8.505442913884531,0.872849814264963,102281,False
0.15902580468533323,-0.4550529644976558,3.028016440746109,0.8684840666731855,102282,False
0.2501640191250827,-0.4057210490132522,7.230905069935005,0.8701311108076752,102283,False
0.3102088578152882,-0.4410954117108688,11.817118593323274,0.8718376058095233,102284,False
0.2985633500542042,-0.39395090611604316,10.781068413128319,0.8762222696670765,102285,False
0.23502321665858528,-0.42337002144827846,6.33648419827046,0.8718425335908467,102286,False
0.27729968382136927,-0.4004898412263935,9.080703605633389,0.8774848425125952,102287,False
0.14585568379727754,-0.4414137982427678,2.616052652380661,0.8743654843259486,102288,False
0.23701694478893076,-0.45516329096407254,6.449061026446834,0.8744572393827443,102289,False
0.2943815930287945,-0.46757272645442516,10.427727059423885,0.8765051239756996,102290,False
0.30323571065271127,-0.3689940040797626,11.187391155141198,0.8669954397670632,102291,False
0.31704620778646975,-0.4166603697087719,12.462669633928137,0.870063789477867,102292,False
0.10354111558708912,-0.46516363553618273,1.5348866593219128,0.8693249161819782,102293,False
0.27015556392348494,-0.4410442103159976,8.560796152244452,0.8674671896332413,102294,False
0.20930568135561956,-0.44319604881059876,5.014618645382061,0.8761524013420271,102295,False
0.29698757880553805,-0.41580644885375945,10.64679158202848,0.8813072582402713,102296,False
0.1660602336398449,-0.4403662179646258,3.2648185887205816,0.8688649172266623,102297,False
0.24431330062202128,-0.3657266114770052,6.87434196234508,0.8725712589197212,102298,False
0.43535909498377334,-0.45725139687222327,29.327448186027375,0.8755523814040386,102299,False
0.19768866152361264,-0.3662743332615723,4.4907381141896066,0.870756291481801,102300,False
0.29972116680545313,-0.4658642339749269,10.880610259177393,0.8698489079581149,102301,False
0.2539205627207024,-0.3947465723865081,7.467383889660752,0.8774697829897735,102302,False
0.25449134796460937,-0.4711290327580432,7.5038421539295665,0.8748294000391023,102303,False
0.22749133928897858,-0.41478913267548817,5.924791625113104,0.8735243634828735,102304,False
0.3168139964735246,-0.39405473293717636,12.440277269305524,0.878406213857144,102305,False
0.19401194950078993,-0.459318109827331,4.333652770174571,0.875588282363146,102306,False
0.33325464236148417,-0.3447263527256763,14.110598873552604,0.8807740610663728,102307,False
0.15024993052794433,-0.46922920088917397,2.749109651511637,0.8711211217654289,102308,False
0.2463665446106631,-0.41003030985445826,6.997868694002001,0.871165213088414,102309,False
0.35494531427319,-0.3180684167865515,16.59742712867325,0.8690281334110629,102310,True
0.24966266539287751,-0.36746763747213657,7.199795109499581,0.8696177434206442,102311,False
0.20218785576689013,-0.40887430970533717,4.688583538168151,0.8712042873209472,102312,False
0.3465073132406611,-0.3986224417106334,15.589594110461736,0.8721802063867661,102313,False
0.254942306727753,-0.4669413953803078,7.532745815869326,0.8788863101863287,102314,False
0.2554758812322093,-0.41012347257378434,7.567058058033519,0.8741391240224211,102315,False
0.2995446871772063,-0.45468207109874703,10.865389236867674,0.8672320053264311,102316,False
0.24339135517026111,-0.3622151760890739,6.819433203149033,0.8718546896311986,102317,False
0.19030726476240756,-0.426813713415978,4.179448480792406,0.8757603423597478,102318,False
0.3099346939136962,-0.4648335731371014,11.79182059360414,0.8677566825414826,102319,False
0.24112534527596652,-0.4497632036239759,6.685927233995464,0.8721820379891567,102320,False
0.34391982082422023,-0.4231766208736523,15.29105857809062,0.8694504454653021,102321,False
0.3445770837073727,-0.3785877251609324,15.366432509773688,0.8737323473855749,102322,False
0.23625635285080215,-0.41350609727471527,6.405932916099365,0.8782823385339492,102323,False
0.3155806109631325,-0.3547496507387683,12.321897904216705,0.8802213755269094,102324,False
0.24884057148195105,-0.4267006309398303,7.149010080926214,0.8709341659838352,102325,False
0.21131087557960737,-0.5396649274970008,5.109434083404274,0.8716171718994631,102326,False
0.25168751302671644,-0.4492856035732953,7.326089411061243,0.8706989469795305,102327,False
0.32681149315357727,-0.3736391364739729,13.435084642268457,0.8659866535366307,102328,False
0.15578230470139132,-0.4337610877886867,2.9228450555162775,0.8671201135630291,102329,False
0.2552494809827601,-0.3985951432074266,7.552484040745959,0.8684471730223734,102330,False
0.2798438189841015,-0.4175090845994516,9.271865461063102,0.8700777003265228,102331,False
0.25683475788410726,-0.4084474815733718,7.655000307842013,0.8735212839290258,102332,False
0.31408820255063286,-0.45481460059153933,12.17990472371845,0.8727552854189367,102333,False
0.1668377030301973,-0.4042871636875269,3.291739813293127,0.8751727493287043,102334,False
0.40489408146959804,-0.3876389291303456,23.76714507509961,0.8683683411264065,102335,False
0.30670320816351504,-0.4053669176295317,11.49698693657238,0.8777556463662787,102336,False
0.2909463113844184,-0.4636532122257951,10.144581524343508,0.8754110147920159,102337,False
0.2972828736449904,-0.38280646257861534,10.671849976283985,0.8672982827429122,102338,False
0.25028891984467205,-0.36009166067219867,7.238671800038476,0.8706648995309788,102339,False
0.2708304888633952,-0.39121883564201704,8.608866394569231,0.8739317652742064,102340,False
