date,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,asof
2021-09-11,628.80000000,647.90000000,625.60000000,636.10000000,58841.44200000,37498725.80380000,63152,29506.23900000,18796244.19210000,2026-09-20
2021-09-12,636.20000000,655.30000000,623.10000000,646.50000000,63703.35600000,40966285.54550000,71092,32183.95700000,20703425.48690000,2026-09-20
2021-09-13,646.60000000,661.30000000,591.40000000,614.10000000,169513.76800000,105805936.29830000,171127,83751.50900000,52252187.39550000,2026-09-20
2021-09-14,614.10000000,642.80000000,608.40000000,640.70000000,73259.53900000,45931851.65800000,78398,37273.59300000,23364716.62140000,2026-09-20
2021-09-15,640.60000000,656.90000000,632.20000000,652.60000000,62783.18000000,40383893.20380000,70366,31628.44300000,20344839.22790000,2026-09-20
2021-09-16,652.50000000,655.30000000,625.70000000,639.20000000,77227.74000000,49463444.28980000,82536,42230.26700000,27062900.26840000,2026-09-20
2021-09-17,639.20000000,647.90000000,612.40000000,621.20000000,79876.62800000,50241982.05690000,90007,40118.34900000,25244092.19080000,2026-09-20
2021-09-18,621.40000000,638.30000000,614.20000000,630.80000000,54528.41800000,34320447.26040000,53707,27357.64200000,17214620.40560000,2026-09-20
2021-09-19,630.60000000,647.50000000,601.70000000,608.70000000,80578.29000000,50242864.21440000,82187,40774.83700000,25427202.67000000,2026-09-20
2021-09-20,608.80000000,609.30000000,530.10000000,542.70000000,179788.74081000,100806341.14421750,160063,88593.48607000,49641769.62821850,2026-09-20
2021-09-21,542.60000000,552.40000000,496.60000000,505.40000000,189039.77906000,100624568.55017810,147328,87518.88148000,46595936.46474600,2026-09-20
2021-09-22,505.10000000,548.10000000,496.20000000,547.70000000,111368.65700000,58556346.77110000,85154,55517.17600000,29175369.48320000,2026-09-20
2021-09-23,547.60000000,553.80000000,532.30000000,552.70000000,75540.42100000,41082706.71940000,64217,38261.90100000,20803658.57040000,2026-09-20
2021-09-24,552.60000000,556.80000000,478.90000000,513.50000000,164421.03637000,83848021.92316110,128630,80056.72014000,40841131.27023400,2026-09-20
2021-09-25,513.20000000,523.30000000,501.70000000,516.80000000,99450.21700000,51099812.13200000,82654,50059.64700000,25723521.22830000,2026-09-20
2021-09-26,516.90000000,519.90000000,480.20000000,503.20000000,161614.93900000,81610829.77450000,122580,78162.28800000,39471806.36330000,2026-09-20
2021-09-27,503.10000000,515.20000000,487.60000000,488.00000000,106024.08800000,53394262.47140000,79928,48886.57600000,24621640.92280000,2026-09-20
2021-09-28,488.10000000,499.30000000,472.20000000,474.20000000,104265.50880000,50893446.83531670,77053,52260.30544000,25527132.19234400,2026-09-20
2021-09-29,474.00000000,498.20000000,471.30000000,484.90000000,81899.35354000,39710768.86630570,65800,40382.22200000,19587961.39240000,2026-09-20
2021-09-30,484.90000000,506.10000000,481.90000000,502.60000000,73302.83400000,36451576.97880000,60850,37066.54800000,18430883.88180000,2026-09-20
2021-10-01,502.80000000,544.70000000,500.30000000,543.70000000,102037.20400000,53629263.18780000,95025,52630.84900000,27644761.79040000,2026-09-20
2021-10-02,543.70000000,559.90000000,536.40000000,552.10000000,67360.38500000,36864052.05980000,68434,33149.24700000,18158554.69430000,2026-09-20
2021-10-03,552.00000000,579.10000000,544.50000000,571.00000000,73818.85000000,41645481.61770000,80480,37874.97900000,21375379.49050000,2026-09-20
2021-10-04,571.10000000,571.20000000,530.20000000,550.70000000,104364.04600000,57403601.04540000,94704,51786.18900000,28490612.33930000,2026-09-20
2021-10-05,550.80000000,600.30000000,548.80000000,594.50000000,101027.90100000,57979617.41420000,117561,52604.08800000,30193942.87980000,2026-09-20
2021-10-06,594.70000000,626.50000000,562.10000000,617.10000000,194811.31400000,117622953.00120000,214480,99158.11500000,59902799.69910000,2026-09-20
2021-10-07,617.20000000,636.70000000,597.60000000,611.30000000,159699.31000000,98378892.61960000,172273,78270.20400000,48214866.90700000,2026-09-20
2021-10-08,611.50000000,617.80000000,587.50000000,596.20000000,115217.98200000,69571178.44880000,144891,51998.49900000,31376719.59820000,2026-09-20
2021-10-09,596.30000000,624.50000000,591.30000000,615.20000000,82548.97800000,50558228.86620000,96468,41564.26100000,25458595.64800000,2026-09-20
2021-10-10,615.20000000,623.20000000,582.10000000,584.70000000,85734.07800000,51894086.86660000,92427,42323.06600000,25628848.97990000,2026-09-20
2021-10-11,584.50000000,618.50000000,576.70000000,601.30000000,102504.50200000,61800707.89530000,102938,51209.21600000,30890419.24930000,2026-09-20
2021-10-12,601.10000000,601.30000000,567.70000000,587.90000000,98138.06200000,57289477.34800000,95076,47996.51600000,28030785.20900000,2026-09-20
2021-10-13,587.90000000,594.90000000,571.40000000,593.70000000,91096.30600000,53166771.87340000,92350,46541.93000000,27179947.74390000,2026-09-20
2021-10-14,593.70000000,607.70000000,590.30000000,599.10000000,75123.44700000,44958981.24210000,80211,36409.89400000,21791671.87600000,2026-09-20
2021-10-15,599.10000000,637.20000000,585.60000000,625.70000000,169544.92600000,105057561.92160000,202592,84062.62900000,52105533.62690000,2026-09-20
2021-10-16,625.40000000,649.40000000,623.60000000,625.40000000,100802.45600000,64117104.91100000,124321,51021.70600000,32462956.75270000,2026-09-20
2021-10-17,625.60000000,628.70000000,589.70000000,612.50000000,84225.55700000,51619345.04280000,81778,39536.18400000,24246945.53330000,2026-09-20
2021-10-18,612.60000000,619.30000000,598.30000000,611.50000000,70874.91000000,43217283.07420000,69735,35548.90700000,21682025.06460000,2026-09-20
2021-10-19,611.30000000,625.00000000,599.40000000,618.50000000,71717.37800000,43995090.22290000,80825,35617.58900000,21855103.76880000,2026-09-20
2021-10-20,618.50000000,648.90000000,605.10000000,644.70000000,93634.90100000,58971236.16190000,123537,47696.12800000,30060129.86670000,2026-09-20
2021-10-21,644.60000000,655.90000000,621.10000000,623.40000000,116045.59500000,74279598.68440000,144925,59610.77200000,38169764.15270000,2026-09-20
2021-10-22,623.30000000,637.00000000,612.50000000,623.90000000,66136.18700000,41398104.98540000,84299,31895.38800000,19977189.90270000,2026-09-20
2021-10-23,623.80000000,637.60000000,614.80000000,629.10000000,50173.93900000,31485478.28040000,67343,25495.92500000,16004921.20390000,2026-09-20
2021-10-24,629.00000000,633.10000000,605.60000000,617.20000000,66362.21200000,41190710.56230000,86577,34234.56100000,21251027.97640000,2026-09-20
2021-10-25,617.20000000,628.50000000,614.80000000,621.30000000,58271.08200000,36230136.25680000,70773,31881.96000000,19827399.11330000,2026-09-20
2021-10-26,621.30000000,632.20000000,600.00000000,611.90000000,68384.25100000,42236657.10050000,105512,32772.63700000,20249508.29270000,2026-09-20
2021-10-27,612.00000000,619.20000000,531.20000000,548.40000000,137606.38700000,78506299.36260000,165230,66041.43700000,37664132.82480000,2026-09-20
2021-10-28,548.40000000,599.00000000,543.80000000,578.70000000,133464.87700000,76068244.19370000,172550,74188.32300000,42305729.05850000,2026-09-20
2021-10-29,578.70000000,596.60000000,574.20000000,594.80000000,57143.76100000,33466301.85950000,78540,27457.75100000,16083519.49290000,2026-09-20
2021-10-30,594.90000000,601.10000000,576.00000000,585.30000000,49042.95200000,28929316.70510000,67400,24817.54800000,14637834.61330000,2026-09-20
2021-10-31,585.30000000,604.90000000,573.90000000,596.90000000,84296.58700000,49759339.39730000,106929,45117.42800000,26631069.62170000,2026-09-20
2021-11-01,596.90000000,599.60000000,578.50000000,586.90000000,62284.44900000,36651017.26000000,81971,31647.13100000,18627283.77830000,2026-09-20
2021-11-02,587.00000000,608.60000000,582.10000000,598.40000000,64432.65200000,38367905.34090000,88117,32029.65100000,19072112.67380000,2026-09-20
2021-11-03,598.50000000,620.00000000,588.80000000,611.00000000,117461.92600000,71137617.51340000,145589,58944.75000000,35728182.67150000,2026-09-20
2021-11-04,611.20000000,613.20000000,586.20000000,595.60000000,64670.83600000,38760872.27630000,76446,30885.73700000,18503289.09190000,2026-09-20
2021-11-05,595.40000000,632.80000000,591.60000000,597.70000000,163703.64100000,99246574.13060000,188530,90220.64100000,54688891.34770000,2026-09-20
2021-11-06,597.60000000,602.40000000,576.20000000,587.40000000,51914.27600000,30599373.91510000,71838,25837.08900000,15238579.88420000,2026-09-20
2021-11-07,587.40000000,600.50000000,585.80000000,600.40000000,37065.57000000,21977117.97990000,48976,19429.06100000,11519337.40330000,2026-09-20
2021-11-08,600.40000000,643.00000000,598.70000000,638.40000000,131609.54900000,81786831.70010000,194759,70800.80800000,44044856.08770000,2026-09-20
2021-11-09,638.40000000,731.40000000,636.50000000,717.50000000,337609.00800000,230915708.03850000,530078,177546.15500000,121426733.61090000,2026-09-20
2021-11-10,717.40000000,729.30000000,643.90000000,662.90000000,290490.42600000,202521890.52020000,375746,147149.55000000,102640956.34650000,2026-09-20
2021-11-11,662.70000000,680.80000000,658.40000000,675.80000000,93440.46900000,62819803.52120000,117397,49572.98800000,33345236.45270000,2026-09-20
2021-11-12,675.80000000,684.50000000,646.70000000,668.10000000,107119.81900000,71146435.54750000,126463,53702.24400000,35688974.93700000,2026-09-20
2021-11-13,668.20000000,670.80000000,655.40000000,665.60000000,59366.55800000,39392721.44250000,62132,30105.53800000,19985018.84810000,2026-09-20
2021-11-14,665.70000000,679.60000000,657.30000000,679.50000000,65643.81500000,43850296.74850000,73753,33901.44400000,22652395.40520000,2026-09-20
2021-11-15,679.60000000,686.30000000,664.30000000,665.60000000,72500.05600000,48915725.70290000,84824,32723.41000000,22083030.65460000,2026-09-20
2021-11-16,665.60000000,665.70000000,571.00000000,597.80000000,184354.63200000,113214816.97600000,209941,85560.93000000,52523702.91110000,2026-09-20
2021-11-17,598.00000000,603.70000000,577.40000000,595.00000000,95949.71200000,56641821.74550000,106786,43916.49900000,25941463.31670000,2026-09-20
2021-11-18,595.10000000,601.90000000,542.50000000,554.40000000,112696.84000000,64220904.12660000,110133,53920.06900000,30718301.06520000,2026-09-20
2021-11-19,554.40000000,577.00000000,548.10000000,574.30000000,70640.87000000,39788419.26510000,64236,34706.59100000,19554756.45270000,2026-09-20
2021-11-20,574.30000000,588.30000000,564.60000000,584.50000000,55870.12100000,32320958.02700000,62289,29102.07600000,16835939.57400000,2026-09-20
2021-11-21,584.50000000,585.40000000,568.70000000,574.40000000,43043.00100000,24815035.58950000,47859,22514.41700000,12977808.17250000,2026-09-20
2021-11-22,574.70000000,578.30000000,546.60000000,556.90000000,79429.49800000,44724408.39220000,80461,38187.93500000,21512695.55950000,2026-09-20
2021-11-23,556.90000000,575.60000000,546.20000000,571.10000000,77026.05100000,43183555.33210000,74773,37354.14500000,20940519.06260000,2026-09-20
2021-11-24,571.00000000,620.20000000,558.40000000,618.80000000,147972.63500000,86951355.35880000,176487,73618.33000000,43301421.18980000,2026-09-20
2021-11-25,618.60000000,635.90000000,607.50000000,616.80000000,119004.64300000,73975971.45300000,144025,61876.93000000,38475054.68380000,2026-09-20
2021-11-26,616.70000000,618.70000000,540.00000000,557.30000000,238191.96100000,135111124.20570000,209063,117212.59200000,66513895.55280000,2026-09-20
2021-11-27,557.10000000,573.40000000,554.90000000,562.70000000,55251.04200000,31227728.15600000,55471,26797.05100000,15144173.42810000,2026-09-20
2021-11-28,562.40000000,569.20000000,530.80000000,568.70000000,78454.33300000,43310086.25180000,73342,38651.61400000,21346464.43370000,2026-09-20
2021-11-29,568.90000000,581.40000000,557.00000000,574.90000000,80606.45800000,45969441.08070000,79133,43662.86300000,24904559.32690000,2026-09-20
2021-11-30,575.00000000,587.70000000,556.70000000,570.40000000,97384.50500000,55717951.28600000,101408,49195.05100000,28146203.04680000,2026-09-20
2021-12-01,570.40000000,586.70000000,565.00000000,570.80000000,63632.86700000,36625508.19870000,70640,32819.01000000,18900340.57330000,2026-09-20
2021-12-02,570.50000000,574.60000000,558.10000000,561.70000000,58107.08900000,32838587.24680000,57298,27414.12400000,15495898.62770000,2026-09-20
2021-12-03,561.60000000,567.80000000,518.70000000,532.40000000,84425.41500000,46214479.61750000,91960,37683.89800000,20665222.11440000,2026-09-20
2021-12-04,532.40000000,534.80000000,344.10000000,473.20000000,454263.13227000,204066892.68924610,372945,215945.97180000,97173332.46949700,2026-09-20
2021-12-05,473.10000000,477.80000000,434.70000000,453.00000000,164903.07900000,75060170.76750000,143265,81819.40200000,37257813.56560000,2026-09-20
2021-12-06,453.20000000,480.40000000,418.80000000,474.80000000,183974.19800000,81747349.67740000,161647,93988.45300000,41809829.45780000,2026-09-20
2021-12-07,474.50000000,502.40000000,463.70000000,474.30000000,146890.13600000,70314072.24140000,131064,72681.46300000,34812420.76390000,2026-09-20
2021-12-08,474.10000000,488.20000000,463.40000000,480.40000000,116410.62600000,55336434.05360000,99120,57741.88500000,27474961.48680000,2026-09-20
2021-12-09,480.70000000,483.00000000,448.00000000,448.60000000,108170.72500000,50026584.53320000,91219,52883.79000000,24461592.02300000,2026-09-20
2021-12-10,448.80000000,468.80000000,436.70000000,438.60000000,116635.42900000,52731767.55130000,103360,57657.43700000,26078518.08140000,2026-09-20
2021-12-11,438.10000000,461.50000000,431.80000000,459.30000000,77717.16500000,35054237.50600000,66438,39027.99900000,17603117.23910000,2026-09-20
2021-12-12,459.40000000,462.50000000,441.90000000,458.00000000,51546.56900000,23361719.36780000,47429,25367.56400000,11500812.35200000,2026-09-20
2021-12-13,457.90000000,460.30000000,414.30000000,421.80000000,99442.49500000,43421551.08060000,108733,45113.47700000,19702466.32340000,2026-09-20
2021-12-14,421.90000000,441.90000000,418.50000000,436.80000000,94455.32300000,40574663.93250000,102983,46699.57000000,20062874.27320000,2026-09-20
2021-12-15,436.70000000,450.00000000,416.70000000,447.60000000,93653.30400000,40649153.18190000,101992,47043.82500000,20437818.02600000,2026-09-20
2021-12-16,447.70000000,454.30000000,437.10000000,438.30000000,51300.63700000,22868180.90050000,58416,24712.22000000,11019671.29840000,2026-09-20
2021-12-17,438.20000000,441.50000000,417.70000000,424.50000000,60266.62200000,25889656.45610000,67057,29256.57600000,12572891.54310000,2026-09-20
2021-12-18,424.60000000,439.30000000,419.00000000,435.70000000,43400.34100000,18731443.44900000,54051,21553.66900000,9302066.27430000,2026-09-20
2021-12-19,435.70000000,445.50000000,431.80000000,432.80000000,45051.36900000,19739573.07750000,53086,21458.81900000,9407385.15170000,2026-09-20
2021-12-20,432.70000000,440.00000000,419.00000000,430.20000000,61836.24600000,26527781.45370000,57491,30469.85900000,13076612.59230000,2026-09-20
2021-12-21,430.20000000,440.70000000,426.70000000,437.70000000,46349.44800000,20154878.01570000,41131,23523.21700000,10231927.49920000,2026-09-20
2021-12-22,437.70000000,447.10000000,434.60000000,438.10000000,41487.24200000,18287027.32130000,45362,21331.64600000,9404726.16690000,2026-09-20
2021-12-23,438.10000000,458.40000000,434.40000000,455.60000000,50587.85100000,22503591.84480000,55406,26378.43700000,11744047.09790000,2026-09-20
2021-12-24,455.70000000,461.20000000,448.50000000,451.80000000,47095.62200000,21466771.77650000,47374,21809.66000000,9944339.37700000,2026-09-20
2021-12-25,451.90000000,460.50000000,447.40000000,455.10000000,32000.05500000,14521356.95750000,32725,16393.50100000,7440093.78980000,2026-09-20
2021-12-26,455.20000000,455.40000000,444.30000000,451.60000000,35929.22600000,16165325.49970000,35646,17768.35200000,7998056.84380000,2026-09-20
2021-12-27,451.60000000,476.00000000,447.50000000,465.30000000,73454.13100000,34093945.18680000,75477,37443.09500000,17379611.23450000,2026-09-20
2021-12-28,465.50000000,465.50000000,437.70000000,439.00000000,68358.84500000,30822101.75600000,67443,31489.46900000,14200068.78650000,2026-09-20
2021-12-29,438.90000000,445.80000000,426.40000000,430.10000000,49436.70500000,21603800.24010000,48279,22977.53600000,10039800.52440000,2026-09-20
2021-12-30,430.00000000,437.10000000,423.50000000,431.70000000,38427.22700000,16558528.49790000,36362,18918.11600000,8152618.30880000,2026-09-20
2021-12-31,431.40000000,437.20000000,419.20000000,430.20000000,65754.92900000,28286787.39440000,55970,31118.52100000,13386270.96760000,2026-09-20
2022-01-01,430.30000000,446.10000000,430.30000000,444.80000000,38968.51400000,17106352.43980000,38732,21061.48800000,9244494.83360000,2026-09-20
2022-01-02,444.80000000,452.40000000,442.60000000,447.70000000,47788.51900000,21352604.50040000,40794,24247.91700000,10836443.08640000,2026-09-20
2022-01-03,447.60000000,447.90000000,431.10000000,434.70000000,30839.55400000,13574632.89380000,38681,14618.07900000,6435123.96180000,2026-09-20
2022-01-04,434.80000000,439.50000000,425.40000000,427.10000000,39425.96400000,17020730.88330000,48796,18864.94100000,8148868.04850000,2026-09-20
2022-01-05,427.00000000,432.50000000,391.10000000,399.40000000,67592.07800000,28044422.29620000,69576,33162.33600000,13764275.79710000,2026-09-20
2022-01-06,399.50000000,403.90000000,387.30000000,399.80000000,82449.32200000,32598856.64980000,71288,42134.22800000,16663956.43730000,2026-09-20
2022-01-07,399.70000000,401.70000000,375.30000000,385.70000000,107953.81300000,41982379.38690000,99611,53888.14200000,20969856.64270000,2026-09-20
2022-01-08,385.80000000,391.60000000,361.00000000,372.90000000,78690.69600000,29817559.57030000,70405,38947.19800000,14766280.47590000,2026-09-20
2022-01-09,372.80000000,381.10000000,367.80000000,376.80000000,52446.07700000,19691104.71030000,50047,26925.63100000,10117096.37030000,2026-09-20
2022-01-10,376.80000000,378.40000000,347.60000000,363.60000000,99914.20700000,36183956.55450000,78949,50085.58600000,18132041.35030000,2026-09-20
2022-01-11,363.50000000,375.00000000,361.70000000,369.80000000,62635.22500000,23030767.38060000,53822,32527.37800000,11961073.95730000,2026-09-20
2022-01-12,369.80000000,385.90000000,367.80000000,383.80000000,53145.69300000,19985565.80410000,48754,27193.76400000,10231055.55290000,2026-09-20
2022-01-13,383.70000000,391.70000000,376.40000000,377.50000000,50476.73900000,19373077.07300000,49117,25146.11900000,9658597.26910000,2026-09-20
2022-01-14,377.50000000,393.70000000,375.60000000,385.60000000,49743.72100000,19189405.47230000,48409,26215.51400000,10113802.08050000,2026-09-20
2022-01-15,385.50000000,393.00000000,382.90000000,390.60000000,26573.36900000,10323621.53200000,24326,13476.22700000,5237428.86270000,2026-09-20
2022-01-16,390.70000000,393.40000000,382.30000000,388.10000000,23265.96200000,9027257.18870000,25237,11747.79600000,4558478.93240000,2026-09-20
2022-01-17,388.20000000,389.20000000,373.00000000,380.60000000,35421.99000000,13455660.66600000,32056,16145.62000000,6130538.22450000,2026-09-20
2022-01-18,380.70000000,398.70000000,374.60000000,381.40000000,80580.34600000,31007750.66540000,77624,40338.49400000,15538820.76200000,2026-09-20
2022-01-19,381.40000000,384.30000000,365.80000000,368.90000000,54356.98400000,20269640.78730000,48807,26113.05200000,9739215.35980000,2026-09-20
2022-01-20,369.00000000,384.20000000,356.30000000,357.50000000,48632.11000000,18155344.44490000,46693,22860.62600000,8539422.85120000,2026-09-20
2022-01-21,357.40000000,360.00000000,308.00000000,314.90000000,135765.18480000,45424848.98099760,108342,64081.48045000,21427294.82677200,2026-09-20
2022-01-22,314.80000000,318.80000000,265.00000000,291.80000000,210569.15341000,61479023.65321960,161378,107116.99565000,31249235.82465000,2026-09-20
2022-01-23,291.90000000,303.50000000,283.80000000,302.50000000,120846.43800000,35367967.30750000,87198,62672.95000000,18349792.57400000,2026-09-20
2022-01-24,302.40000000,302.70000000,259.60000000,292.30000000,213574.65285000,59309131.36858010,140121,107408.65600000,29845513.86300000,2026-09-20
2022-01-25,292.30000000,294.60000000,259.90000000,291.60000000,100039.63200000,28687628.34150000,67368,52467.50400000,14960064.67180000,2026-09-20
2022-01-26,291.60000000,314.90000000,283.80000000,289.10000000,123057.25200000,36602856.47900000,99624,62215.99400000,18517128.43860000,2026-09-20
2022-01-27,289.10000000,294.90000000,277.50000000,289.60000000,95350.57900000,27300168.56720000,68806,46980.12100000,13463812.94350000,2026-09-20
2022-01-28,289.60000000,297.40000000,281.80000000,296.80000000,67163.28700000,19421420.85820000,55384,32032.92300000,9255018.87380000,2026-09-20
2022-01-29,296.80000000,302.10000000,291.30000000,298.80000000,35536.71800000,10532350.37330000,33542,18371.43200000,5445772.16390000,2026-09-20
2022-01-30,298.90000000,302.20000000,287.70000000,290.00000000,43174.97900000,12750076.05660000,36521,20792.82600000,6139045.67950000,2026-09-20
2022-01-31,289.90000000,290.50000000,278.10000000,285.00000000,68025.94400000,19282913.21590000,48473,35176.49100000,9977037.26360000,2026-09-20
2022-02-01,284.90000000,290.90000000,282.50000000,287.70000000,51781.38100000,14828593.09060000,36311,26993.62600000,7733004.41450000,2026-09-20
2022-02-02,287.80000000,296.80000000,276.30000000,277.80000000,64386.32000000,18483765.11630000,48057,30012.67300000,8622111.31510000,2026-09-20
2022-02-03,277.90000000,281.70000000,271.00000000,281.20000000,66256.66000000,18267265.65690000,45417,33564.97700000,9256793.99640000,2026-09-20
2022-02-04,281.20000000,307.00000000,276.40000000,306.20000000,87969.66600000,25532682.43150000,62690,44928.45900000,13033681.91320000,2026-09-20
2022-02-05,306.10000000,329.00000000,302.50000000,320.50000000,89958.85200000,28437216.85760000,70146,44749.73500000,14154737.15830000,2026-09-20
2022-02-06,320.30000000,328.00000000,312.00000000,324.70000000,69991.53200000,22479075.78360000,56622,34540.35200000,11097140.37560000,2026-09-20
2022-02-07,324.60000000,343.90000000,317.90000000,343.10000000,100053.85500000,33452219.36430000,84191,50520.13000000,16891077.66220000,2026-09-20
2022-02-08,343.20000000,355.90000000,324.90000000,335.50000000,135314.04100000,45877205.16540000,107865,67694.67700000,22971484.40750000,2026-09-20
2022-02-09,335.40000000,347.70000000,328.20000000,345.90000000,82944.22900000,28200332.97110000,65331,43396.24700000,14750421.97440000,2026-09-20
2022-02-10,345.80000000,362.70000000,336.20000000,340.70000000,116691.55000000,40855735.61130000,112901,56758.44600000,19877974.75870000,2026-09-20
2022-02-11,340.70000000,342.10000000,316.60000000,320.90000000,91990.73900000,30624760.02150000,69485,47261.22100000,15720297.15610000,2026-09-20
2022-02-12,320.70000000,330.60000000,312.10000000,330.50000000,62686.96400000,20110955.44830000,52766,29620.36400000,9501825.25620000,2026-09-20
2022-02-13,330.40000000,340.00000000,324.40000000,333.60000000,65178.57000000,21615315.26890000,52341,32803.13100000,10882436.08180000,2026-09-20
2022-02-14,333.70000000,337.70000000,318.40000000,330.50000000,61294.60700000,20028343.43000000,45452,29670.83000000,9691107.87590000,2026-09-20
2022-02-15,330.50000000,344.70000000,328.90000000,343.20000000,52385.78600000,17665893.15660000,44805,26472.45800000,8931442.44640000,2026-09-20
2022-02-16,343.20000000,343.30000000,328.90000000,334.30000000,50879.36700000,17065155.57820000,46273,24879.01100000,8347486.60570000,2026-09-20
2022-02-17,334.30000000,336.30000000,309.40000000,313.00000000,60201.39000000,19458850.57540000,55944,29474.32300000,9535026.37080000,2026-09-20
2022-02-18,313.10000000,319.00000000,306.30000000,310.00000000,61666.62900000,19287219.74160000,48264,31461.86500000,9840813.11990000,2026-09-20
2022-02-19,310.10000000,316.20000000,305.10000000,311.90000000,41747.09200000,12989394.33710000,31464,20577.54300000,6403487.25020000,2026-09-20
2022-02-20,312.00000000,312.70000000,296.60000000,302.60000000,59765.61900000,18041949.76440000,41944,28647.49000000,8647880.68200000,2026-09-20
2022-02-21,302.60000000,310.80000000,282.40000000,283.20000000,104936.71400000,31371619.38190000,72565,52460.87900000,15688861.03080000,2026-09-20
2022-02-22,283.30000000,295.50000000,275.40000000,293.20000000,83592.56500000,23922569.17030000,59331,42277.00100000,12096869.78630000,2026-09-20
2022-02-23,293.20000000,305.20000000,286.90000000,288.30000000,61445.07600000,18214714.48070000,41393,28681.01500000,8519116.30700000,2026-09-20
2022-02-24,288.40000000,309.70000000,259.60000000,300.60000000,207461.07800000,57544901.09660000,143030,105863.08800000,29364107.83490000,2026-09-20
2022-02-25,300.50000000,312.20000000,290.30000000,308.50000000,83986.05400000,25157543.03930000,72891,43342.78000000,12981263.72400000,2026-09-20
2022-02-26,308.70000000,324.70000000,307.20000000,315.30000000,70252.01000000,22216331.94850000,63328,34993.62600000,11068114.60090000,2026-09-20
2022-02-27,315.20000000,321.80000000,299.40000000,304.00000000,68260.32900000,21219965.68210000,60737,33532.53700000,10427288.97030000,2026-09-20
2022-02-28,304.00000000,339.20000000,300.50000000,339.00000000,63752.57500000,20413605.54300000,67592,34043.25800000,10903442.18070000,2026-09-20
2022-03-01,339.00000000,343.80000000,320.20000000,328.70000000,85168.23400000,28125087.36490000,79656,41477.94900000,13697134.23360000,2026-09-20
2022-03-02,328.70000000,331.40000000,318.00000000,320.20000000,53014.19900000,17180719.28260000,51636,26103.34700000,8460254.93880000,2026-09-20
2022-03-03,320.10000000,321.80000000,305.40000000,315.30000000,43765.62600000,13786041.67680000,43864,21251.83900000,6692401.90610000,2026-09-20
2022-03-04,315.20000000,315.50000000,285.80000000,290.40000000,51202.48700000,15409526.08570000,47624,26528.93100000,7975897.71950000,2026-09-20
2022-03-05,290.40000000,295.50000000,283.30000000,294.20000000,31733.76700000,9180313.93140000,30648,15868.85700000,4591795.54990000,2026-09-20
2022-03-06,294.20000000,296.20000000,281.30000000,282.00000000,33095.52100000,9567891.66980000,34367,16127.89300000,4664378.08810000,2026-09-20
2022-03-07,282.10000000,291.10000000,270.00000000,273.90000000,65709.16400000,18379172.68100000,53623,33350.14300000,9336071.90820000,2026-09-20
2022-03-08,273.80000000,289.70000000,272.30000000,284.70000000,71930.43600000,20319933.73600000,53021,41608.84300000,11758911.23440000,2026-09-20
2022-03-09,284.40000000,318.20000000,283.60000000,307.20000000,79058.31500000,24006054.51420000,63545,44461.36900000,13506029.19930000,2026-09-20
2022-03-10,307.10000000,309.00000000,283.30000000,289.40000000,64067.92100000,18727757.30320000,51212,33415.31800000,9766482.79480000,2026-09-20
2022-03-11,289.50000000,294.90000000,281.10000000,287.70000000,52856.94700000,15202329.70750000,43666,29184.47900000,8389701.66800000,2026-09-20
2022-03-12,287.60000000,294.30000000,287.20000000,290.80000000,31982.21700000,9327134.32530000,25296,17318.24700000,5051635.71380000,2026-09-20
2022-03-13,290.70000000,296.10000000,278.10000000,279.70000000,40607.31100000,11719989.45640000,33988,21703.15200000,6266617.93210000,2026-09-20
2022-03-14,279.70000000,290.00000000,277.40000000,289.50000000,47922.21500000,13613873.57250000,40992,26623.09200000,7562817.12990000,2026-09-20
2022-03-15,289.50000000,292.90000000,281.60000000,289.30000000,50923.92900000,14594000.37290000,44632,28208.55200000,8089760.13830000,2026-09-20
2022-03-16,289.20000000,302.50000000,286.20000000,299.80000000,66368.82800000,19461755.14320000,64206,33215.88600000,9743898.89110000,2026-09-20
2022-03-17,299.80000000,301.30000000,294.40000000,296.30000000,28223.55600000,8393216.69290000,25540,13401.92600000,3986629.37540000,2026-09-20
2022-03-18,296.20000000,306.50000000,290.50000000,305.50000000,47824.27700000,14231509.93640000,39799,25436.10700000,7569075.98590000,2026-09-20
2022-03-19,305.50000000,328.60000000,305.40000000,327.80000000,43265.13800000,13677313.83810000,44456,22554.38400000,7128060.90960000,2026-09-20
2022-03-20,327.80000000,332.90000000,315.30000000,327.40000000,63555.93600000,20541914.24800000,60125,33246.01400000,10749068.13930000,2026-09-20
2022-03-21,327.40000000,340.60000000,320.20000000,334.90000000,77658.04900000,25714656.52290000,75176,38889.74800000,12877249.68150000,2026-09-20
2022-03-22,334.80000000,387.10000000,334.30000000,375.40000000,186187.74400000,68141600.83600000,180509,95985.66800000,35142012.58220000,2026-09-20
2022-03-23,375.40000000,384.30000000,353.20000000,364.00000000,131767.74200000,47994471.68850000,118156,66751.28400000,24311056.22480000,2026-09-20
2022-03-24,364.00000000,367.60000000,351.50000000,366.10000000,86834.97000000,31251065.74520000,76067,44243.94900000,15926639.32990000,2026-09-20
2022-03-25,366.10000000,374.30000000,352.80000000,364.90000000,103907.69200000,37787496.11000000,93193,51474.74700000,18721726.06240000,2026-09-20
