cell,seed,cagr,mdd,tr,expo,vol,trades,eq_sha
F14+F15,102139,0.021195378622352434,-0.39545131497162367,0.13071142799210245,0.9184668989547038,0.2013642574008238,96,f775d1686c3e995b
F14+F15,102140,0.03664943280534416,-0.39392254959127115,0.2346912084722279,0.9184668989547038,0.21394999463755748,96,5eec85797983c421
F14+F15,102141,0.12242125202926446,-0.3335445388881602,0.9668451108612166,0.9184668989547038,0.20919819684420818,96,e69072723067b12a
F14+F15,102142,0.05435804367985608,-0.33450989185550944,0.3634671443321713,0.9183267604813871,0.2016440351902796,96,bb92f6fdb413ae13
F14+F15,102143,0.056132550504809586,-0.353755130315057,0.3769628429874008,0.9184668989547038,0.2199658596073585,96,f0901f5e644cc42c
F14+F15,102144,0.06013985214701467,-0.3146679152933376,0.40784763199386753,0.9184668989547038,0.20331286880786975,96,8ccc585dc53addd1
F14+F15,102145,0.12320611595710629,-0.4083218323132716,0.9749143395182984,0.9184668989547038,0.22008619648727062,96,2b4fafe41d162bb6
F14+F15,102146,0.18235500761564727,-0.3577305837861655,1.667440949467618,0.9184668989547038,0.22491188100806017,96,ea2d340b3d50b0a2
F14+F15,102147,0.15134226518245475,-0.3948416454338552,1.2828805794927094,0.9184668989547038,0.23281546133224332,96,766b92691735b4db
F14+F15,102148,0.0650898314762911,-0.31844725903809373,0.44678870943757576,0.9184668989547038,0.2080041355606888,96,222e83a447cb0e23
F14+F15,102149,0.08019493129401001,-0.3592199768937781,0.5711830710833401,0.9184668989547038,0.2194922612445904,96,38b0d85e09eb8aec
F14+F15,102150,0.006952366897506446,-0.407678751479998,0.04141472900603804,0.9184668989547038,0.2189159667602941,96,0d82c0aaee3e0cd7
F14+F15,102151,0.06877626754613031,-0.41658126224599035,0.47636630157178605,0.9184668989547038,0.21671906979576036,96,0000b847a57da886
F14+F15,102152,-0.007481810505372777,-0.4914570209479995,-0.04303340044215298,0.9184668989547038,0.19392995847477898,96,dc3569ab04e920f8
F14+F15,102153,0.07904193822582783,-0.35528048541438223,0.5613856571046201,0.910705997704954,0.20198306004984296,95,a3bd81d0e42ef4b6
F14+F15,102154,0.00974092492786216,-0.32909786258488943,0.05842071011257732,0.9184668989547038,0.19735971176255662,96,aca76d86b27f0ce9
F14+F15,102155,0.05478034201892834,-0.39581918576719655,0.3666688706436645,0.918171023730706,0.1982006765727083,96,9f879c760442da1b
F14+F15,102156,0.17044550212367682,-0.3510783794174161,1.5138694806132222,0.9111358664429612,0.23555967119245488,95,c7f020885a8e2b6c
F14+F15,102157,0.09386969464920636,-0.33823777204462746,0.6913248507489298,0.9184668989547038,0.2045888978957544,96,23b83ba5bc42c3f2
F14+F15,102158,0.09540344556494085,-0.32940705877440013,0.7052622290993555,0.9184668989547038,0.2050728755678837,96,3eda868cf7afbbef
F14+F15,102159,0.055214509260983924,-0.30277176190525784,0.3699670805958657,0.9088458360635006,0.20441005602579132,95,612ff59d25878929
F14+F15,102160,0.1497701777101348,-0.333043973685062,1.2646835180492348,0.9184040166115186,0.22518457538268719,96,83000ab211b900cd
F14+F15,102161,0.12462663518660455,-0.32744677011582635,0.9895885841930461,0.9184668989547038,0.21220873173052401,96,cd612620a4f7358c
F14+F15,102162,0.08357279801562956,-0.41121847340722906,0.6001799931193952,0.900454428132487,0.21885559043659641,95,e84dedb461138f33
F14+F15,102163,0.13926446471787268,-0.3018853368963413,1.1461401842593606,0.9063624822430435,0.2093225337317726,95,3b88820ca74a942f
F14+F15,102164,0.049233515403272365,-0.3935073310260499,0.32510774335020876,0.9184668989547038,0.2078558073880368,96,10721086324a8f25
F14+F15,102165,0.06696763408324502,-0.38318955551825234,0.46179296218414145,0.9184668989547038,0.21088469649150907,96,46daf4de53638ac6
F14+F15,102166,0.11064393076188006,-0.36397079069748967,0.8490063117222257,0.9184668989547038,0.23522731691608262,96,9a61261df1fab63a
F14+F15,102167,0.08392184570574734,-0.3552167875581578,0.6032014826023508,0.9134646939502223,0.224953464459476,95,84b752268b8f2843
F14+F15,102168,0.0467078476320526,-0.3436904826096006,0.3065338625816443,0.9184668989547038,0.1969894082281084,96,485f0cb59e0f0db7
F14+F15,102169,0.07059656060952513,-0.40134755061023925,0.4911550361702286,0.9184668989547038,0.22404015691361365,96,6648747d30d6282c
F14+F15,102170,0.14388345909687383,-0.3732387098169908,1.1976090038175924,0.9184668989547038,0.21757437021053827,96,cbb7656ff9db6d59
