cell,entry_pos,sid
F05+F10,1258,4935
F05+F10,1258,4973
F05+F10,1258,5309
F05+F10,1258,6214
F05+F10,1258,6239
F05+F10,1258,6415
F05+F10,1258,6416
F05+F10,1258,6504
F05+F10,1258,8112
F05+F10,1258,8210
F05+F10,1258,8341
F05+F10,1258,8996
F05+F10,1280,1218
F05+F10,1280,1707
F05+F10,1280,1714
F05+F10,1280,1732
F05+F10,1280,1762
F05+F10,1280,1904
F05+F10,1280,1909
F05+F10,1280,2342
F05+F10,1280,2417
F05+F10,1280,2478
F05+F10,1280,2480
F05+F10,1280,2498
F05+F10,1280,2809
F05+F10,1280,3016
F05+F10,1280,3189
F05+F10,1280,3227
F05+F10,1280,3450
F05+F10,1280,3530
F05+F10,1280,3532
F05+F10,1280,3661
F05+F10,1280,3669
F05+F10,1280,3706
F05+F10,1280,4106
F05+F10,1280,4133
F05+F10,1280,4142
F05+F10,1280,4171
F05+F10,1280,4707
F05+F10,1280,4735
F05+F10,1280,4927
F05+F10,1280,4934
F05+F10,1280,5203
F05+F10,1280,6213
F05+F10,1280,6441
F05+F10,1280,6504
F05+F10,1280,6531
F05+F10,1280,6538
F05+F10,1280,6547
F05+F10,1280,8039
F05+F10,1280,9919
F05+F10,1300,1215
F05+F10,1300,1229
F05+F10,1300,1434
F05+F10,1300,1732
F05+F10,1300,1752
F05+F10,1300,2324
F05+F10,1300,2347
F05+F10,1300,2353
F05+F10,1300,2356
F05+F10,1300,2377
F05+F10,1300,2382
F05+F10,1300,2458
F05+F10,1300,2912
F05+F10,1300,3038
F05+F10,1300,3056
F05+F10,1300,3081
F05+F10,1300,3211
F05+F10,1300,3338
F05+F10,1300,3515
F05+F10,1300,3526
F05+F10,1300,4106
F05+F10,1300,4119
F05+F10,1300,4126
F05+F10,1300,4130
F05+F10,1300,4736
F05+F10,1300,4935
F05+F10,1300,4947
F05+F10,1300,5269
F05+F10,1300,5274
F05+F10,1300,5471
F05+F10,1300,5522
F05+F10,1300,6213
F05+F10,1300,6230
F05+F10,1300,6274
F05+F10,1300,6416
F05+F10,1300,6561
F05+F10,1300,6669
F05+F10,1300,8155
F05+F10,1300,8454
F05+F10,1300,9945
F05+F10,1300,9958
F05+F10,1320,1307
F05+F10,1320,1515
F05+F10,1320,1569
F05+F10,1320,1597
F05+F10,1320,1720
F05+F10,1320,1736
F05+F10,1320,1760
F05+F10,1320,1762
F05+F10,1320,2102
F05+F10,1320,2327
F05+F10,1320,2363
F05+F10,1320,2368
F05+F10,1320,2393
F05+F10,1320,2448
F05+F10,1320,2505
F05+F10,1320,2732
F05+F10,1320,2939
F05+F10,1320,3006
F05+F10,1320,3017
F05+F10,1320,3023
F05+F10,1320,3026
F05+F10,1320,3037
F05+F10,1320,3042
F05+F10,1320,3189
F05+F10,1320,3324
F05+F10,1320,3374
F05+F10,1320,3413
F05+F10,1320,3483
F05+F10,1320,3661
F05+F10,1320,3698
F05+F10,1320,4147
F05+F10,1320,4746
F05+F10,1320,4956
F05+F10,1320,4968
F05+F10,1320,5340
F05+F10,1320,5536
F05+F10,1320,6127
F05+F10,1320,6150
F05+F10,1320,6188
F05+F10,1320,6251
F05+F10,1320,6426
F05+F10,1320,6438
F05+F10,1320,6441
F05+F10,1320,8011
F05+F10,1320,8358
F05+F10,1320,8403
F05+F10,1320,9944
F05+F10,1340,1309
F05+F10,1340,1315
F05+F10,1340,1325
F05+F10,1340,1515
F05+F10,1340,1526
F05+F10,1340,1717
F05+F10,1340,1736
F05+F10,1340,1760
F05+F10,1340,2345
F05+F10,1340,2421
F05+F10,1340,2467
F05+F10,1340,2480
F05+F10,1340,3016
F05+F10,1340,3178
F05+F10,1340,3211
F05+F10,1340,3217
F05+F10,1340,3257
F05+F10,1340,3373
F05+F10,1340,3533
F05+F10,1340,3556
F05+F10,1340,3557
F05+F10,1340,3588
F05+F10,1340,3687
F05+F10,1340,3693
F05+F10,1340,4106
F05+F10,1340,4162
F05+F10,1340,4168
F05+F10,1340,4174
F05+F10,1340,4736
F05+F10,1340,4956
F05+F10,1340,4977
F05+F10,1340,5439
F05+F10,1340,5457
F05+F10,1340,5471
F05+F10,1340,5904
F05+F10,1340,6203
F05+F10,1340,6237
F05+F10,1340,6456
F05+F10,1340,6532
F05+F10,1340,6561
F05+F10,1340,6589
F05+F10,1340,6706
F05+F10,1340,8044
F05+F10,1340,8069
F05+F10,1340,8081
F05+F10,1340,8410
F05+F10,1340,8436
F05+F10,1340,8996
F05+F10,1340,9919
F05+F10,1340,9935
F05+F10,1363,1467
F05+F10,1363,1474
F05+F10,1363,1569
F05+F10,1363,1711
F05+F10,1363,1734
F05+F10,1363,1785
F05+F10,1363,2332
F05+F10,1363,2369
F05+F10,1363,3024
F05+F10,1363,3035
F05+F10,1363,3041
F05+F10,1363,3044
F05+F10,1363,3152
F05+F10,1363,3176
F05+F10,1363,3218
F05+F10,1363,3231
F05+F10,1363,3234
F05+F10,1363,3293
F05+F10,1363,3406
F05+F10,1363,3443
F05+F10,1363,3529
F05+F10,1363,3675
F05+F10,1363,3680
F05+F10,1363,3712
F05+F10,1363,4142
F05+F10,1363,4157
F05+F10,1363,4162
F05+F10,1363,4164
F05+F10,1363,4167
F05+F10,1363,4564
F05+F10,1363,4934
F05+F10,1363,4979
F05+F10,1363,5215
F05+F10,1363,5223
F05+F10,1363,5609
F05+F10,1363,6104
F05+F10,1363,6180
F05+F10,1363,6197
F05+F10,1363,6208
F05+F10,1363,6414
F05+F10,1363,6415
F05+F10,1363,6416
F05+F10,1363,6491
F05+F10,1363,6492
F05+F10,1363,6509
F05+F10,1363,6531
F05+F10,1363,6533
F05+F10,1363,6547
F05+F10,1363,6576
F05+F10,1363,6683
F05+F10,1363,6715
F05+F10,1363,8027
F05+F10,1363,8054
F05+F10,1384,2303
F05+F10,1384,2308
F05+F10,1384,2330
F05+F10,1384,2376
F05+F10,1384,2379
F05+F10,1384,2388
F05+F10,1384,2439
F05+F10,1384,2448
F05+F10,1384,2458
F05+F10,1384,2505
F05+F10,1384,3014
F05+F10,1384,3023
F05+F10,1384,3029
F05+F10,1384,3042
F05+F10,1384,3131
F05+F10,1384,3163
F05+F10,1384,3264
F05+F10,1384,3289
F05+F10,1384,3324
F05+F10,1384,3374
F05+F10,1384,3413
F05+F10,1384,3533
F05+F10,1384,3552
F05+F10,1384,3583
F05+F10,1384,3587
F05+F10,1384,3661
F05+F10,1384,3673
F05+F10,1384,3679
F05+F10,1384,3689
F05+F10,1384,3698
F05+F10,1384,3712
F05+F10,1384,4128
F05+F10,1384,4726
F05+F10,1384,4912
F05+F10,1384,4961
F05+F10,1384,4966
F05+F10,1384,4968
F05+F10,1384,5269
F05+F10,1384,5306
F05+F10,1384,5347
F05+F10,1384,6196
F05+F10,1384,6203
F05+F10,1384,6209
F05+F10,1384,6223
F05+F10,1384,6231
F05+F10,1384,6233
F05+F10,1384,6456
F05+F10,1384,6477
F05+F10,1384,6679
F05+F10,1384,8091
F05+F10,1384,8933
F05+F10,1384,9914
F05+F10,1384,9921
F05+F10,1406,1313
F05+F10,1406,1514
F05+F10,1406,1598
F05+F10,1406,1714
F05+F10,1406,1907
F05+F10,1406,2023
F05+F10,1406,2387
F05+F10,1406,2409
F05+F10,1406,2417
F05+F10,1406,2472
F05+F10,1406,2603
F05+F10,1406,2609
F05+F10,1406,2636
F05+F10,1406,3027
F05+F10,1406,3030
F05+F10,1406,3032
F05+F10,1406,3047
F05+F10,1406,3078
F05+F10,1406,3272
F05+F10,1406,3323
F05+F10,1406,3481
F05+F10,1406,3490
F05+F10,1406,3540
F05+F10,1406,3576
F05+F10,1406,3645
F05+F10,1406,3665
F05+F10,1406,3669
F05+F10,1406,3694
F05+F10,1406,3704
F05+F10,1406,3708
F05+F10,1406,4912
F05+F10,1406,4953
F05+F10,1406,4960
F05+F10,1406,5223
F05+F10,1406,5474
F05+F10,1406,5609
F05+F10,1406,6141
F05+F10,1406,6188
F05+F10,1406,6191
F05+F10,1406,6220
F05+F10,1406,6229
F05+F10,1406,6237
F05+F10,1406,6285
F05+F10,1406,6477
F05+F10,1406,6538
F05+F10,1406,8046
F05+F10,1406,8215
F05+F10,1406,8454
F05+F10,1406,9945
F05+F10,1425,1526
F05+F10,1425,1532
F05+F10,1425,1587
F05+F10,1425,1762
F05+F10,1425,1909
F05+F10,1425,2207
F05+F10,1425,2303
F05+F10,1425,2337
F05+F10,1425,2340
F05+F10,1425,2353
F05+F10,1425,2355
F05+F10,1425,2357
F05+F10,1425,2363
F05+F10,1425,2542
F05+F10,1425,3017
F05+F10,1425,3202
F05+F10,1425,3218
F05+F10,1425,3533
F05+F10,1425,3682
F05+F10,1425,3704
F05+F10,1425,4763
F05+F10,1425,4934
F05+F10,1425,4976
F05+F10,1425,5225
F05+F10,1425,5347
F05+F10,1425,5471
F05+F10,1425,6147
F05+F10,1425,6165
F05+F10,1425,6208
F05+F10,1425,6233
F05+F10,1425,6244
F05+F10,1425,6279
F05+F10,1425,6283
F05+F10,1425,6288
F05+F10,1425,6409
F05+F10,1425,6492
F05+F10,1425,6509
F05+F10,1425,8027
F05+F10,1425,8086
F05+F10,1425,8440
F05+F10,1425,8454
F05+F10,1425,8924
F05+F10,1425,9910
F05+F10,1425,9933
F05+F10,1425,9958
F05+F10,1446,1304
F05+F10,1446,1305
F05+F10,1446,1309
F05+F10,1446,1312
F05+F10,1446,1414
F05+F10,1446,1517
F05+F10,1446,1519
F05+F10,1446,1605
F05+F10,1446,1609
F05+F10,1446,1618
F05+F10,1446,2027
F05+F10,1446,2108
F05+F10,1446,2331
F05+F10,1446,2344
F05+F10,1446,2355
F05+F10,1446,2371
F05+F10,1446,2406
F05+F10,1446,2492
F05+F10,1446,2535
F05+F10,1446,2607
F05+F10,1446,3023
F05+F10,1446,3041
F05+F10,1446,3081
F05+F10,1446,3149
F05+F10,1446,3346
F05+F10,1446,3419
F05+F10,1446,3481
F05+F10,1446,3490
F05+F10,1446,3576
F05+F10,1446,3675
F05+F10,1446,3686
F05+F10,1446,3691
F05+F10,1446,3703
F05+F10,1446,4735
F05+F10,1446,4736
F05+F10,1446,4906
F05+F10,1446,5309
F05+F10,1446,5443
F05+F10,1446,5603
F05+F10,1446,6127
F05+F10,1446,6141
F05+F10,1446,6202
F05+F10,1446,6224
F05+F10,1446,6251
F05+F10,1446,6283
F05+F10,1446,6284
F05+F10,1446,6438
F05+F10,1446,6472
F05+F10,1446,6477
F05+F10,1446,6491
F05+F10,1446,6558
F05+F10,1446,6560
F05+F10,1446,6683
F05+F10,1446,8261
F05+F10,1446,8936
F05+F10,1469,1597
F05+F10,1469,1605
F05+F10,1469,1612
F05+F10,1469,1815
F05+F10,1469,2027
F05+F10,1469,2231
F05+F10,1469,2303
F05+F10,1469,2329
F05+F10,1469,2332
F05+F10,1469,2337
F05+F10,1469,2363
F05+F10,1469,2399
F05+F10,1469,2408
F05+F10,1469,2409
F05+F10,1469,2419
F05+F10,1469,2486
F05+F10,1469,2489
F05+F10,1469,2723
F05+F10,1469,2727
F05+F10,1469,3035
F05+F10,1469,3049
F05+F10,1469,3081
F05+F10,1469,3122
F05+F10,1469,3260
F05+F10,1469,3380
F05+F10,1469,3413
F05+F10,1469,3484
F05+F10,1469,3511
F05+F10,1469,3530
F05+F10,1469,3532
F05+F10,1469,3535
F05+F10,1469,3557
F05+F10,1469,3583
F05+F10,1469,3630
F05+F10,1469,3666
F05+F10,1469,4919
F05+F10,1469,4933
F05+F10,1469,4960
F05+F10,1469,5531
F05+F10,1469,6116
F05+F10,1469,6120
F05+F10,1469,6153
F05+F10,1469,6182
F05+F10,1469,6203
F05+F10,1469,6205
F05+F10,1469,6239
F05+F10,1469,6271
F05+F10,1469,6278
F05+F10,1469,6488
F05+F10,1469,6548
F05+F10,1469,6591
F05+F10,1469,6706
F05+F10,1469,8028
F05+F10,1469,8070
F05+F10,1469,8088
F05+F10,1469,8110
F05+F10,1469,8150
F05+F10,1469,8240
F05+F10,1469,8299
F05+F10,1469,8390
F05+F10,1489,1304
F05+F10,1489,1409
F05+F10,1489,1611
F05+F10,1489,1815
F05+F10,1489,1909
F05+F10,1489,2009
F05+F10,1489,2014
F05+F10,1489,2015
F05+F10,1489,2028
F05+F10,1489,2038
F05+F10,1489,2201
F05+F10,1489,2345
F05+F10,1489,2351
F05+F10,1489,2371
F05+F10,1489,2388
F05+F10,1489,2393
F05+F10,1489,2413
F05+F10,1489,2436
F05+F10,1489,2455
F05+F10,1489,2481
F05+F10,1489,2497
F05+F10,1489,2603
F05+F10,1489,2605
F05+F10,1489,2609
F05+F10,1489,2615
F05+F10,1489,2641
F05+F10,1489,3006
F05+F10,1489,3062
F05+F10,1489,3149
F05+F10,1489,3169
F05+F10,1489,3437
F05+F10,1489,3481
F05+F10,1489,3545
F05+F10,1489,3546
F05+F10,1489,3588
F05+F10,1489,3591
F05+F10,1489,3605
F05+F10,1489,3704
F05+F10,1489,4739
F05+F10,1489,4939
F05+F10,1489,4961
F05+F10,1489,4967
F05+F10,1489,5011
F05+F10,1489,5243
F05+F10,1489,5285
F05+F10,1489,5328
F05+F10,1489,5483
F05+F10,1489,5608
F05+F10,1489,6016
F05+F10,1489,6129
F05+F10,1489,6168
F05+F10,1489,6175
F05+F10,1489,6219
F05+F10,1489,6275
F05+F10,1489,6278
F05+F10,1489,6457
F05+F10,1489,6488
F05+F10,1489,6605
F05+F10,1489,8040
F05+F10,1489,8255
F05+F10,1502,1568
F05+F10,1502,1593
F05+F10,1502,1597
F05+F10,1502,1732
F05+F10,1502,2049
F05+F10,1502,2303
F05+F10,1502,2308
F05+F10,1502,2317
F05+F10,1502,2327
F05+F10,1502,2328
F05+F10,1502,2330
F05+F10,1502,2354
F05+F10,1502,2360
F05+F10,1502,2379
F05+F10,1502,2393
F05+F10,1502,2395
F05+F10,1502,2401
F05+F10,1502,2404
F05+F10,1502,2428
F05+F10,1502,2441
F05+F10,1502,2449
F05+F10,1502,2454
F05+F10,1502,2458
F05+F10,1502,2497
F05+F10,1502,2855
F05+F10,1502,3003
F05+F10,1502,3037
F05+F10,1502,3094
F05+F10,1502,3149
F05+F10,1502,3413
F05+F10,1502,3437
F05+F10,1502,3443
F05+F10,1502,3545
F05+F10,1502,3587
F05+F10,1502,3653
F05+F10,1502,3661
F05+F10,1502,3665
F05+F10,1502,3680
F05+F10,1502,3707
F05+F10,1502,3711
F05+F10,1502,4566
F05+F10,1502,4760
F05+F10,1502,4968
F05+F10,1502,5243
F05+F10,1502,6147
F05+F10,1502,6187
F05+F10,1502,6233
F05+F10,1502,6237
F05+F10,1502,6257
F05+F10,1502,6271
F05+F10,1502,6284
F05+F10,1502,6510
F05+F10,1502,6531
F05+F10,1502,6548
F05+F10,1502,6669
F05+F10,1502,8033
F05+F10,1502,8464
F05+F10,1524,1527
F05+F10,1524,1533
F05+F10,1524,1612
F05+F10,1524,1802
F05+F10,1524,1909
F05+F10,1524,2009
F05+F10,1524,2013
F05+F10,1524,2027
F05+F10,1524,2028
F05+F10,1524,2038
F05+F10,1524,2103
F05+F10,1524,2114
F05+F10,1524,2328
F05+F10,1524,2375
F05+F10,1524,2390
F05+F10,1524,2409
F05+F10,1524,2415
F05+F10,1524,2472
F05+F10,1524,2505
F05+F10,1524,2610
F05+F10,1524,2618
F05+F10,1524,2723
F05+F10,1524,2727
F05+F10,1524,2731
F05+F10,1524,3023
F05+F10,1524,3029
F05+F10,1524,3032
F05+F10,1524,3044
F05+F10,1524,3178
F05+F10,1524,3217
F05+F10,1524,3272
F05+F10,1524,3483
F05+F10,1524,3484
F05+F10,1524,3529
F05+F10,1524,3540
F05+F10,1524,3552
F05+F10,1524,3673
F05+F10,1524,3703
F05+F10,1524,4128
F05+F10,1524,4162
F05+F10,1524,4174
F05+F10,1524,4564
F05+F10,1524,4571
F05+F10,1524,4576
F05+F10,1524,4743
F05+F10,1524,4976
F05+F10,1524,5014
F05+F10,1524,5223
F05+F10,1524,5439
F05+F10,1524,6215
F05+F10,1524,6290
F05+F10,1524,6412
F05+F10,1524,6552
F05+F10,1524,6670
F05+F10,1524,6672
F05+F10,1524,6679
F05+F10,1524,8070
F05+F10,1524,8155
F05+F10,1524,8171
F05+F10,1524,8299
F05+F10,1524,8454
F05+F10,1524,8464
F05+F10,1524,8924
F05+F10,1524,8938
F05+F10,1524,9942
F05+F10,1543,1225
F05+F10,1543,1477
F05+F10,1543,1565
F05+F10,1543,1903
F05+F10,1543,2106
F05+F10,1543,2204
F05+F10,1543,2324
F05+F10,1543,2338
F05+F10,1543,2357
F05+F10,1543,2399
F05+F10,1543,2425
F05+F10,1543,2426
F05+F10,1543,2453
F05+F10,1543,2460
F05+F10,1543,2465
F05+F10,1543,2486
F05+F10,1543,2489
F05+F10,1543,2545
F05+F10,1543,2727
F05+F10,1543,2889
F05+F10,1543,3094
F05+F10,1543,3122
F05+F10,1543,3141
F05+F10,1543,3149
F05+F10,1543,3169
F05+F10,1543,3189
F05+F10,1543,3218
F05+F10,1543,3294
F05+F10,1543,3322
F05+F10,1543,3362
F05+F10,1543,3438
F05+F10,1543,3441
F05+F10,1543,3483
F05+F10,1543,3504
F05+F10,1543,3545
F05+F10,1543,3588
F05+F10,1543,3596
F05+F10,1543,3679
F05+F10,1543,4157
F05+F10,1543,4912
F05+F10,1543,4930
F05+F10,1543,4939
F05+F10,1543,4952
F05+F10,1543,4956
F05+F10,1543,4961
F05+F10,1543,4989
F05+F10,1543,5272
F05+F10,1543,5299
F05+F10,1543,5452
F05+F10,1543,5471
F05+F10,1543,5609
F05+F10,1543,6120
F05+F10,1543,6129
F05+F10,1543,6138
F05+F10,1543,6143
F05+F10,1543,6203
F05+F10,1543,6219
F05+F10,1543,6244
F05+F10,1543,6275
F05+F10,1543,6283
F05+F10,1543,6411
F05+F10,1543,6443
F05+F10,1543,6457
F05+F10,1543,6485
F05+F10,1543,6541
F05+F10,1543,6547
F05+F10,1543,6716
F05+F10,1543,8040
F05+F10,1543,8046
F05+F10,1543,8054
F05+F10,1543,8085
F05+F10,1543,8099
F05+F10,1543,8111
F05+F10,1543,8182
F05+F10,1543,8183
F05+F10,1543,8289
F05+F10,1543,8358
F05+F10,1543,8406
F05+F10,1543,8499
F05+F10,1543,9914
F05+F10,1543,9921
F05+F10,1564,1103
F05+F10,1564,1109
F05+F10,1564,1219
F05+F10,1564,1313
F05+F10,1564,1314
F05+F10,1564,1409
F05+F10,1564,1414
F05+F10,1564,1447
F05+F10,1564,1459
F05+F10,1564,1460
F05+F10,1564,1474
F05+F10,1564,1517
F05+F10,1564,1603
F05+F10,1564,1609
F05+F10,1564,1612
F05+F10,1564,1718
F05+F10,1564,1762
F05+F10,1564,1806
F05+F10,1564,2010
F05+F10,1564,2012
F05+F10,1564,2031
F05+F10,1564,2108
F05+F10,1564,2312
F05+F10,1564,2323
F05+F10,1564,2363
F05+F10,1564,2376
F05+F10,1564,2377
F05+F10,1564,2409
F05+F10,1564,2436
F05+F10,1564,2449
F05+F10,1564,2453
F05+F10,1564,2454
F05+F10,1564,2460
F05+F10,1564,2489
F05+F10,1564,2495
F05+F10,1564,2498
F05+F10,1564,2601
F05+F10,1564,2605
F05+F10,1564,2606
F05+F10,1564,2607
F05+F10,1564,2611
F05+F10,1564,2612
F05+F10,1564,2613
F05+F10,1564,2617
F05+F10,1564,2913
F05+F10,1564,3035
F05+F10,1564,3060
F05+F10,1564,3260
F05+F10,1564,3481
F05+F10,1564,3515
F05+F10,1564,3529
F05+F10,1564,3532
F05+F10,1564,3675
F05+F10,1564,4564
F05+F10,1564,6026
F05+F10,1564,6150
F05+F10,1564,6182
F05+F10,1564,8016
F05+F10,1564,8076
F05+F10,1564,8261
F05+F10,1564,8271
F05+F10,1564,8299
F05+F10,1564,8404
F05+F10,1585,1217
F05+F10,1585,1304
F05+F10,1585,1313
F05+F10,1585,1409
F05+F10,1585,1440
F05+F10,1585,1455
F05+F10,1585,1466
F05+F10,1585,1476
F05+F10,1585,1477
F05+F10,1585,1605
F05+F10,1585,1608
F05+F10,1585,1609
F05+F10,1585,1710
F05+F10,1585,1714
F05+F10,1585,1718
F05+F10,1585,1732
F05+F10,1585,1760
F05+F10,1585,1802
F05+F10,1585,2002
F05+F10,1585,2009
F05+F10,1585,2059
F05+F10,1585,2102
F05+F10,1585,2608
F05+F10,1585,2723
F05+F10,1585,2881
F05+F10,1585,2882
F05+F10,1585,2883
F05+F10,1585,2887
F05+F10,1585,3033
F05+F10,1585,3036
F05+F10,1585,3060
F05+F10,1585,3293
F05+F10,1585,3317
F05+F10,1585,3533
F05+F10,1585,3545
F05+F10,1585,3588
F05+F10,1585,3702
F05+F10,1585,4106
F05+F10,1585,4121
F05+F10,1585,4171
F05+F10,1585,4746
F05+F10,1585,4919
F05+F10,1585,4943
F05+F10,1585,4966
F05+F10,1585,5269
F05+F10,1585,5274
F05+F10,1585,5864
F05+F10,1585,5876
F05+F10,1585,6015
F05+F10,1585,6026
F05+F10,1585,6116
F05+F10,1585,6409
F05+F10,1585,6415
F05+F10,1585,6492
F05+F10,1585,8044
F05+F10,1585,8404
F05+F10,1585,9904
F05+F10,1585,9910
F05+F10,1585,9911
F05+F10,1607,1308
F05+F10,1607,1708
F05+F10,1607,2008
F05+F10,1607,2010
F05+F10,1607,2012
F05+F10,1607,2017
F05+F10,1607,2020
F05+F10,1607,2022
F05+F10,1607,2023
F05+F10,1607,2027
F05+F10,1607,2028
F05+F10,1607,2029
F05+F10,1607,2031
F05+F10,1607,2032
F05+F10,1607,2033
F05+F10,1607,2034
F05+F10,1607,2038
F05+F10,1607,2069
F05+F10,1607,2233
F05+F10,1607,2383
F05+F10,1607,2415
F05+F10,1607,2484
F05+F10,1607,2603
F05+F10,1607,2605
F05+F10,1607,2607
F05+F10,1607,2611
F05+F10,1607,2612
F05+F10,1607,2614
F05+F10,1607,2615
F05+F10,1607,2636
F05+F10,1607,2641
F05+F10,1607,2642
F05+F10,1607,2643
F05+F10,1607,2851
F05+F10,1607,3042
F05+F10,1607,3169
F05+F10,1607,3260
F05+F10,1607,3406
F05+F10,1607,3504
F05+F10,1607,3530
F05+F10,1607,3552
F05+F10,1607,3625
F05+F10,1607,3687
F05+F10,1607,3712
F05+F10,1607,4961
F05+F10,1607,4967
F05+F10,1607,4973
F05+F10,1607,5014
F05+F10,1607,5464
F05+F10,1607,5475
F05+F10,1607,5608
F05+F10,1607,6111
F05+F10,1607,6170
F05+F10,1607,6224
F05+F10,1607,6237
F05+F10,1607,6269
F05+F10,1607,6279
F05+F10,1607,6283
F05+F10,1607,6683
F05+F10,1607,6756
F05+F10,1607,8040
F05+F10,1607,8182
F05+F10,1607,8183
F05+F10,1607,8249
F05+F10,1607,8406
F05+F10,1607,8429
F05+F10,1629,1565
F05+F10,1629,1605
F05+F10,1629,1734
F05+F10,1629,1773
F05+F10,1629,2007
F05+F10,1629,2030
F05+F10,1629,2329
F05+F10,1629,2393
F05+F10,1629,2406
F05+F10,1629,2486
F05+F10,1629,3031
F05+F10,1629,3114
F05+F10,1629,3219
F05+F10,1629,3228
F05+F10,1629,3257
F05+F10,1629,3438
F05+F10,1629,3511
F05+F10,1629,3526
F05+F10,1629,3556
F05+F10,1629,3591
F05+F10,1629,3605
F05+F10,1629,3624
F05+F10,1629,4912
F05+F10,1629,4934
F05+F10,1629,4956
F05+F10,1629,4960
F05+F10,1629,5272
F05+F10,1629,5299
F05+F10,1629,5321
F05+F10,1629,5351
F05+F10,1629,5425
F05+F10,1629,5905
F05+F10,1629,6143
F05+F10,1629,6164
F05+F10,1629,6168
F05+F10,1629,6175
F05+F10,1629,6223
F05+F10,1629,6226
F05+F10,1629,6229
F05+F10,1629,6233
F05+F10,1629,6411
F05+F10,1629,6457
F05+F10,1629,6485
F05+F10,1629,6494
F05+F10,1629,6525
F05+F10,1629,6552
F05+F10,1629,6716
F05+F10,1629,6732
F05+F10,1629,8054
F05+F10,1629,8069
F05+F10,1629,8110
F05+F10,1629,8261
F05+F10,1629,8436
F05+F10,1629,8454
F05+F10,1629,8478
F05+F10,1629,9962
F05+F10,1649,1762
F05+F10,1649,1783
F05+F10,1649,2007
F05+F10,1649,2013
F05+F10,1649,2221
F05+F10,1649,2303
F05+F10,1649,2329
F05+F10,1649,2331
F05+F10,1649,2363
F05+F10,1649,2369
F05+F10,1649,2483
F05+F10,1649,2511
F05+F10,1649,2520
F05+F10,1649,2597
F05+F10,1649,2809
F05+F10,1649,3011
F05+F10,1649,3141
F05+F10,1649,3264
F05+F10,1649,3306
F05+F10,1649,3324
F05+F10,1649,3504
F05+F10,1649,3527
F05+F10,1649,3587
F05+F10,1649,3588
F05+F10,1649,3663
F05+F10,1649,3675
F05+F10,1649,3689
F05+F10,1649,3707
F05+F10,1649,4721
F05+F10,1649,4919
F05+F10,1649,4966
F05+F10,1649,5258
F05+F10,1649,5269
F05+F10,1649,5274
F05+F10,1649,5347
F05+F10,1649,5522
F05+F10,1649,5608
F05+F10,1649,5871
F05+F10,1649,6104
F05+F10,1649,6143
F05+F10,1649,6147
F05+F10,1649,6265
F05+F10,1649,6415
F05+F10,1649,6469
F05+F10,1649,6491
F05+F10,1649,6492
F05+F10,1649,6525
F05+F10,1649,6548
F05+F10,1649,8064
F05+F10,1649,8085
F05+F10,1649,8215
F05+F10,1649,8289
F05+F10,1649,8367
F05+F10,1669,1229
F05+F10,1669,1301
F05+F10,1669,1304
F05+F10,1669,1305
F05+F10,1669,1308
F05+F10,1669,1316
F05+F10,1669,1440
F05+F10,1669,1442
F05+F10,1669,1444
F05+F10,1669,1476
F05+F10,1669,1477
F05+F10,1669,1584
F05+F10,1669,1612
F05+F10,1669,1711
F05+F10,1669,1722
F05+F10,1669,2204
F05+F10,1669,2314
F05+F10,1669,2324
F05+F10,1669,2354
F05+F10,1669,2371
F05+F10,1669,2430
F05+F10,1669,2436
F05+F10,1669,2486
F05+F10,1669,2538
F05+F10,1669,2727
F05+F10,1669,2880
F05+F10,1669,2887
F05+F10,1669,3033
F05+F10,1669,3232
F05+F10,1669,3541
F05+F10,1669,3583
F05+F10,1669,3663
F05+F10,1669,3708
F05+F10,1669,3712
F05+F10,1669,4141
F05+F10,1669,4147
F05+F10,1669,4503
F05+F10,1669,4714
F05+F10,1669,4934
F05+F10,1669,5321
F05+F10,1669,6125
F05+F10,1669,6126
F05+F10,1669,6288
F05+F10,1669,6409
F05+F10,1669,6411
F05+F10,1669,6457
F05+F10,1669,6568
F05+F10,1669,6603
F05+F10,1669,6747
F05+F10,1669,9958
F05+F10,1691,1611
F05+F10,1691,1612
F05+F10,1691,2312
F05+F10,1691,2351
F05+F10,1691,2409
F05+F10,1691,2439
F05+F10,1691,2476
F05+F10,1691,2481
F05+F10,1691,2614
F05+F10,1691,2642
F05+F10,1691,2915
F05+F10,1691,3025
F05+F10,1691,3031
F05+F10,1691,3035
F05+F10,1691,3058
F05+F10,1691,3105
F05+F10,1691,3141
F05+F10,1691,3178
F05+F10,1691,3189
F05+F10,1691,3207
F05+F10,1691,3305
F05+F10,1691,3443
F05+F10,1691,3491
F05+F10,1691,3504
F05+F10,1691,3551
F05+F10,1691,3661
F05+F10,1691,3675
F05+F10,1691,3687
F05+F10,1691,3704
F05+F10,1691,3707
F05+F10,1691,4721
F05+F10,1691,4739
F05+F10,1691,4916
F05+F10,1691,4968
F05+F10,1691,5011
F05+F10,1691,5258
F05+F10,1691,5425
F05+F10,1691,6168
F05+F10,1691,6170
F05+F10,1691,6217
F05+F10,1691,6229
F05+F10,1691,6237
F05+F10,1691,6261
F05+F10,1691,6282
F05+F10,1691,6283
F05+F10,1691,6415
F05+F10,1691,6443
F05+F10,1691,6477
F05+F10,1691,6509
F05+F10,1691,6531
F05+F10,1691,6706
