r,rep,eq_sha,n_trades,hold_mean,hold_med,hold_p10,hold_p90,hold_max,first_exit,own_n,own_sha,pref,tr,tr_prev,cagr,mdd,expo,slot,trades
118,4,02d8c0668fa5720248dba1c0c79e3f6ebe0ac99b1f63428441613833b017201c,760,8.185526315789474,7.0,2.0,17.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99382878],-0.6645449472758989,-0.66813463283427,-0.10925427798425957,-0.73508341747398,0.29614832368840344,0.30735029266096353,760
118,5,c223a2d13492f8ce4d4a05a9ec66832e912a73da7634ef476dd52822c19ec8eb,769,8.01560468140442,7.0,2.0,17.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99676555],-0.6739571455146844,-0.6774461116717053,-0.11193536971300755,-0.7650381022325884,0.2916404787247732,0.30445823927765236,769
118,6,1312f55f73126e815cfbb55a93a0c037de32a0751324c0ce934129f90b0634f7,766,8.453002610966058,7.0,2.0,18.0,44.0,525,2,05129f5ebc325cbdba3b20c0f4a5b23bbc7041fdd94648c616a2dde64eecf9a6,[0.98929906 0.99123835 0.99822805],-0.6667205461112966,-0.670286950709501,-0.10986797096949341,-0.7023526073192145,0.3081152725641543,0.32130796938316075,766
118,7,8cb63dc77649393945f2ea2a82c775fa8e4ca67a0e0b2b4f0f0e51dedf158436,767,8.251629726205998,7.0,2.0,18.0,41.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99770938],-0.7100924979516818,-0.7131947817447426,-0.12291661376444907,-0.72598731906466,0.29980805153087564,0.3128937893789379,767
118,8,88fcceb3e0a1d70a31bfc01b6896238f0cb164df54d5c1c677978e4989657a33,755,8.773509933774834,7.0,2.0,20.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99382878],-0.6321004852056351,-0.6360373571187712,-0.10050093409475336,-0.690734907771009,0.3171142206304811,0.33046171171171174,755
118,9,415619736e3f08905956365e5219a824c381e6a21bc8204f5978f1f0eb108610,768,7.90625,7.0,2.0,16.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99413925],-0.721524465431234,-0.724504416386462,-0.12664632098085238,-0.7567078561571737,0.2863527360508827,0.29784366576819404,768
118,10,734c8d06e8430f82eedae9751aebcd82291492f2a4f90c14884ddebce613d4c7,772,8.185233160621761,7.0,2.0,16.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99720303],-0.8001712449195215,-0.8023096011327745,-0.15681365454090113,-0.8292358653353675,0.30063935874623343,0.31190958164642374,772
118,11,773fc58c0325b8316a7d204c20b836b1af36bd19085e0647c2994b112eb96763,767,8.32464146023468,7.0,2.0,17.0,41.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99652572],-0.6514541467799769,-0.6551839162545274,-0.10563503645103678,-0.7159280864887481,0.30392673212907756,0.31505159264244054,767
118,12,03abf2268c9d8a1c05e7e44db160558fccebc52d736920ea3966d8f29e8529f0,774,7.872093023255814,7.0,2.0,15.700000000000045,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99770938],-0.6862097507918701,-0.6895676025123704,-0.11553119947686152,-0.7328659138502169,0.2881583956297291,0.29828398384925975,774
118,13,cf656bdd2478eb97ca1bc73334f00494441a92a3769f97bb77bbdb9bccbb33dd,767,8.289439374185138,7.0,2.0,18.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.993408  ],-0.6209827966864958,-0.6250386383560733,-0.097659873348792,-0.7257579303067683,0.30187741117732686,0.3156616982836495,767
118,14,44b80818481c2080ed4c1aef329211bedead384b8d311a528e38fa2f26179879,765,8.31764705882353,7.0,2.0,17.0,44.0,525,2,05129f5ebc325cbdba3b20c0f4a5b23bbc7041fdd94648c616a2dde64eecf9a6,[0.98929906 0.99123835 0.9989593 ],-0.7387772661283494,-0.7415725958384926,-0.13254285696200918,-0.792082709387161,0.3014505025765156,0.3130872483221476,765
118,15,e3b4f3165abca38703b4ba08b3907c52287cbc7b3aed850c47883565f2fa5659,769,8.2184655396619,7.0,2.0,17.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99961079],-0.7131946709959724,-0.7162637586106295,-0.12391551948710444,-0.7464353711618976,0.29997466206150053,0.3121345029239766,769
118,16,fe36ec097b676411f0ea818a39966fa3e9a751cd4f96236c78f56e5abc02dd99,761,8.391590013140604,7.0,2.0,18.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.98827748],-0.5936963162895774,-0.5980441490435764,-0.09099079318900738,-0.6600141770513995,0.30417767755465386,0.31586927223719674,761
118,17,304346947553145b330d8bf9fafd78454b770bf8de4ccc3e6f8c521795b6aac0,768,8.265625,7.0,2.0,18.0,44.0,525,2,05129f5ebc325cbdba3b20c0f4a5b23bbc7041fdd94648c616a2dde64eecf9a6,[0.98929906 0.99123835 0.99822805],-0.7277258841221137,-0.7306394740464515,-0.12872720503894042,-0.7670615352900121,0.30148738379306217,0.3122202327663384,768
118,18,45fb5237eeefeb9b729b60b394ee9d0e11285b358bc083276b5291a975cd88bc,762,8.505249343832022,7.0,2.0,20.0,44.0,527,4,e5c86ff5f4fa76e626d3d7e2f0c171be11cf678955c488fc46406e341f34786f,[0.98929906 0.99123835 0.99969055],-0.6401241974074081,-0.6439752080297951,-0.10259943755968248,-0.6810412237804887,0.31033726339381495,0.3199977618621307,762
118,19,bb0ecda14fa95156cedb004bd20a4c401fa631650d146d1f93af04efedbdef2a,766,8.300261096605745,7.0,2.0,17.5,41.0,527,4,e5c86ff5f4fa76e626d3d7e2f0c171be11cf678955c488fc46406e341f34786f,[0.98929906 0.99123835 0.99969055],-0.7263576945468764,-0.7292859253905251,-0.1282644928657536,-0.7581291504391713,0.30152828910866886,0.31458145814581456,766
118,20,ad164dfcfa081ee87f031e590115aaf13dee295e2a33b28cca40191ae78cd260,776,7.930412371134021,7.0,2.0,17.0,44.0,525,2,05129f5ebc325cbdba3b20c0f4a5b23bbc7041fdd94648c616a2dde64eecf9a6,[0.98929906 0.99123835 0.9989593 ],-0.6729324853834147,-0.6764324163705837,-0.11164015988585196,-0.7625472892448146,0.29101380683974454,0.3019991015274034,776
118,21,51b769d092a47d19cee4f7731cf84f052625a3d408462e75c764b286e36cf6d0,774,8.001291989664082,7.0,2.0,17.0,40.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  1.00085847],-0.6723333792515769,-0.6758397212395997,-0.11146793719899539,-0.7347780570906226,0.29312154815904995,0.3034834229390681,774
118,22,2b1947a0af735aaf537f2ee2e9335026beb900aee6bd311e4fa1ebb572e39367,769,8.257477243172952,7.0,2.0,18.0,44.0,525,2,05129f5ebc325cbdba3b20c0f4a5b23bbc7041fdd94648c616a2dde64eecf9a6,[0.98929906 0.99123835 0.99822805],-0.6095574937100032,-0.613735596900943,-0.09481680195684206,-0.735019102284711,0.30192084677418074,0.31171805183199286,769
118,23,45f3434baaeea95a19ee7f2febef503366f30b60f31b460fa4450757279904d7,769,8.414824447334201,7.0,2.0,17.0,44.0,525,2,05129f5ebc325cbdba3b20c0f4a5b23bbc7041fdd94648c616a2dde64eecf9a6,[0.98929906 0.99123835 0.99822805],-0.7195858460139053,-0.7225865420259421,-0.1260043160240637,-0.7614876303961589,0.3083520488063013,0.32076957695769576,769
118,24,0d832d97be370b0dd8495d296ba40ef60a10148eab148681900e5e0baff9d035,765,8.406535947712419,7.0,2.0,18.0,41.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.99479074],-0.755278023163982,-0.7578967792057544,-0.1385176570186094,-0.7824114578920663,0.3055005378489948,0.3173163082437276,765
118,25,a56ae1a3f9bb4c0a68fb84e04d09b89ac74df19b847edafbf705e37ca3880107,762,8.413385826771654,7.0,2.0,18.0,44.0,528,5,8c3ceea50927616d6c6f34c7c32d645dc9387015e5678c90d1cd450dc2899874,[0.98929906 0.99123835 0.99969055],-0.5853502238960163,-0.589787367712975,-0.08903088326214192,-0.6518033820616895,0.3045285150165887,0.3186484657039711,762
118,26,11c35ff501b84fc44c13f66e8bb6eefd8a621e111c5f1444726899874b59e79f,765,8.224836601307189,7.0,2.0,17.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.99311423],-0.7517313548682409,-0.7543880636069786,-0.13720368163623242,-0.7636780616713411,0.29856237060949786,0.3110648356596128,765
118,27,ea0354971ea09065b0eff30510c21fdee46ceb39c937ffaeea18ec32896649cb,766,8.29242819843342,7.0,2.0,17.5,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.993408  ],-0.61231591503072,-0.6164645005110203,-0.09549632788107643,-0.742399435466592,0.3028077011308929,0.3141025641025641,766
118,28,58a159e506cda6df16d533ef2d32d5e442dea317d9777de16c55dd13ff6cb5b8,761,8.247043363994743,7.0,2.0,18.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.9989593 ],-0.7369773449949992,-0.7397919355594538,-0.13191168603095615,-0.7815831742932245,0.29708706543555136,0.3085832587287377,761
118,29,173a640a75590464a1540bd05ef4c52bcc68b2e05aecb8715c34714a6baf251c,767,8.170795306388527,7.0,2.0,17.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99793428],-0.6157081236015248,-0.6198204092496458,-0.09633793658978129,-0.6822603915538374,0.2973919295581192,0.30926675663517766,767
119,0,ca20fd42b02342f15c15d721ee27b73e78ae8b0ef2ecc1ffee539506bbd6dba7,765,8.388235294117647,7.0,2.0,18.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.98977585 0.99527579],-0.5603721055071593,-0.5650765387571661,-0.08336908107217023,-0.6000213468252873,0.30639746272222806,0.3176708633093525,765
119,1,c3f63ec027dd01ae4922fa7158bd32b210ca90280d40f12d4dc4cdc799b25a60,771,8.190661478599221,7.0,2.0,17.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.99844063],-0.5338418846684062,-0.5388302163120485,-0.07766214632766721,-0.5614039086308108,0.2995473415029522,0.3111809609339919,771
119,2,393f25e76ea269b4608d8dee41f270a97f3d2486b78ef1cb3875bc5941d01b23,767,8.220338983050848,7.0,2.0,18.0,45.0,525,2,ea1ad1b7202cd2319d060f62b043ba41c776ddb5d55bbbe610ac41068c0c8861,[0.98929906 0.99123835 0.9989593 ],-0.6313543746796352,-0.6352992306793377,-0.10030788324782458,-0.6827674799442809,0.2990126056215546,0.3112634892086331,767
119,3,a54705bf164ae18c93410cfb92df15f8f82cf5d9cfd7e99a2456557a3e29f41f,763,8.469200524246396,7.0,2.0,18.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.9989593 ],-0.657668025609036,-0.661331300717462,-0.10733756642774162,-0.6847982932654438,0.3082034976609866,0.3201685393258427,763
119,4,29ec9498e729cbdd42f242fa3281edc06097989f7dbe4ef146c4f75b68e61cdf,758,8.573878627968337,7.0,2.0,18.0,43.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.99725697],-0.750013909930602,-0.7526889969505428,-0.13657342066725298,-0.7624915716186417,0.3104804468318475,0.3222384373596767,758
119,5,6c6c1695f779404b7b4a722d8e41fb9e974320899869441b8235082a7f7f0005,770,8.206493506493507,7.0,2.0,18.0,44.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.98977585 1.00012722],-0.7273685568863599,-0.7302859705492504,-0.1286061592429001,-0.7662187697399216,0.2995328939003596,0.3107638888888889,770
119,6,ed2ec99b9c52360e956a00216a0cd9077104af565c15125d9920b7cf69052f69,754,8.822281167108754,7.0,2.0,19.0,44.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.99725697],-0.6937707246183831,-0.6970476667853325,-0.11781330633922327,-0.7258362894057282,0.31943557939778844,0.3317956795679568,754
119,7,cfd422ec05411eb273317741bd43098cdb46752ef48d1204563640a9bf9d8f7c,760,8.307894736842105,7.0,2.0,18.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.98977585 0.99720303],-0.6934576099727077,-0.6967379027617824,-0.11771780505740059,-0.7213826497210716,0.30191211402235424,0.3127252252252252,760
119,8,0017b6e10dfb866cdbce67827ddb17b9544974ec9355929fbdbe06220c4b73fd,771,8.037613488975357,7.0,2.0,17.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.99456003],-0.7443210197455096,-0.7470570260615434,-0.1345115943191747,-0.7654463603347769,0.2928247336834369,0.3031962449709432,771
119,9,f0c41dce04fcd7622db020b9917c66a161e7efeb26f6f74a0d3c3bba356d6ae0,763,8.262123197903014,7.0,2.0,17.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.99720303],-0.7726011658429335,-0.7750345479140495,-0.14519106703432727,-0.7854594881113556,0.2997466427233817,0.3117124212421242,763
119,10,f03ee8a89cbf441593e7e1eec63c078f129b380d3ab005b98aa4f23de03d1b18,772,8.25,7.0,2.0,18.0,44.0,529,6,29c7c430141b5e8a3071014d2c7fe425af809b246e7edae0fbbf3d6d2da01cb0,[0.98929906 0.99123835 0.99969055],-0.657727872964206,-0.661390507649467,-0.10735409780935046,-0.7146088849522401,0.30286851651139474,0.3148627362736274,772
119,11,a41c13f1a34b9684e8ddbec61157e030a6e8bd3b6339fedf868cdae5d3096bd5,758,8.588390501319262,7.0,2.0,19.0,44.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.99866553],-0.7105101025511428,-0.7136079175809888,-0.12305052498950364,-0.7609231935494888,0.31127496711369135,0.3235823582358236,758
119,12,1225ef084542b4def41af3a84a29e83c82891153318b8c3dc3ecbbd2cd9abcaa,753,8.432934926958831,7.0,2.0,18.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.98977585 0.99741561],-0.6231441432813876,-0.6271768565032183,-0.09820630509071482,-0.739342995636755,0.3029866772189658,0.3141558149977548,753
119,13,9e972e496da64f48df7c20b3380414ffdc94dd9bf05cf42052a7b1f04a31accc,760,8.35,7.0,2.0,18.0,45.0,526,3,19e52c2b4f34e30d7aa6111b5dbf81c6524ad6c69fd654bbad1f0091967ac1db,[0.98929906 0.99123835 0.99969055],-0.8062983667012369,-0.8083711569306252,-0.15959043315106203,-0.8285102055227073,0.30153687760906944,0.3136792452830189,760
119,14,289fa1353c4d7bb3d639d2043b5d4b42458937222d007c2c4ae161e1ecab893e,761,8.306176084099869,7.0,2.0,18.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.99822805],-0.6817656190751324,-0.6851710271979392,-0.1142126799900881,-0.7483851152105825,0.3012155492898171,0.3130630630630631,761
119,15,b60dc6cf033df518b028ca20117e26d96100b119c7edd9cac504f97751262c03,758,8.323218997361478,7.0,2.0,18.0,45.0,526,3,19e52c2b4f34e30d7aa6111b5dbf81c6524ad6c69fd654bbad1f0091967ac1db,[0.98929906 0.99123835 0.99969055],-0.5303847453515267,-0.535410071647592,-0.07693999432987364,-0.5942442373311317,0.3002102323203644,0.31004244861483465,758
119,16,b63255e8c98a57b7f5cd229106dfa6c4383709e2404bba4221180411c674adcc,758,8.394459102902374,7.0,2.0,18.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.98977585 0.9949967 ],-0.690973682621806,-0.6942805557770644,-0.11696327192614575,-0.7185072773593163,0.30361300319161794,0.31460484957341717,758
119,17,5ee91a9bb1692c47bf4d21c07fb2909a04c8e8b7219ca140826b526da97c19d4,759,8.55072463768116,7.0,2.0,19.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.98977585 0.99866472],-0.7370296393257595,-0.7398436702915365,-0.13192996932386858,-0.7587909385103454,0.3097270174815689,0.3221110611510791,759
119,18,4ce69529b576c83e3ad1024efc70a2989f231096221ce732bc4d8877835695f8,763,8.615989515072084,7.0,2.0,18.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.9989593 ],-0.7641197328461324,-0.7666438742523536,-0.14186900994774887,-0.7779973178409765,0.31422283605773516,0.32734339792699413,763
119,19,551cc5df70c681002f1e64bb8170bc12ed3811cde7ff210e84f42771c52dfcdc,760,8.346052631578948,7.0,2.0,18.0,44.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.99961079],-0.33997767847141447,-0.34704054002784,-0.04305472991196335,-0.45412745301148505,0.30233370930298625,0.3143581081081081,760
119,20,3e6d60bf0b44ef1c1022bbc8197f1e4ef368ca6fe0c58cc8065ac2007dfa746a,768,8.184895833333334,7.0,2.0,18.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  1.00034204],-0.6827883236963412,-0.6861827879148024,-0.11451463884919189,-0.7016907529382356,0.2987030224372238,0.3098607367475292,768
119,21,a84b6302a15f1dfc5ef145421f1dd762209638e6ed85be45a08fe8794a1ba215,768,8.108072916666666,7.0,2.0,18.0,44.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  1.00085847],-0.7390066479993315,-0.7417995231070384,-0.13262357249933665,-0.767575559676523,0.29525744420464184,0.3070994599459946,768
119,22,1ca7c33476f84510f2b3fb3b060de162c2aa7dd41c9a527c16af3b46a78a9968,774,8.15374677002584,7.0,2.0,18.0,44.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.99413925],-0.7511907851589629,-0.7538532785036052,-0.13700488628885288,-0.7733842016758754,0.29982040798558107,0.3100918458781362,774
119,23,7fbf49a521bf219d56282940081aa9cb5390e51c9acca58f3957f47a2863245a,774,8.0968992248062,7.0,2.0,16.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.99866553],-0.5446015108771456,-0.5494747043688915,-0.07994074781344074,-0.6315021464888356,0.2985657495679885,0.3077655759748992,774
119,24,4661057ea1a2e85b7e8ab5bc97794603211e57f0eef3732cdeeb411009f068c9,762,8.583989501312336,7.0,2.0,18.0,45.0,527,4,e7308cb2a01387e2dc38c5501a47aff51794cae611fa98df0e83c1ff404b126e,[0.98929906 0.99123835 0.99969055],-0.5905699053241926,-0.594951193625219,-0.09025243891070689,-0.6692364920231966,0.3146067947011239,0.32480890287769787,762
119,25,542a0cdba3f1a98a815d5facf6fff62ad2681e5768753b9ac7e24bfc48df9d98,765,8.479738562091503,7.0,2.0,18.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9890446  0.99215807],-0.629477186259549,-0.6334421299464311,-0.0998237146943195,-0.6996710743608042,0.3086644025253109,0.32117198024247867,765
119,26,ab05416c3b5a11d1529d2bb5050137705d42c52c2c1446574288ce09501d1998,760,8.477631578947369,7.0,2.0,18.0,43.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.98977585 1.00012722],-0.7439682441318681,-0.7467080254798037,-0.13438518254936271,-0.763065319864728,0.30712392200915184,0.31826836917562723,760
119,27,066839927d40da2ded08997b25bbacbac7e929de59a5789eb65f8091529bc0ec,764,8.1282722513089,7.0,2.0,16.700000000000045,44.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.98977585 0.9949967 ],-0.6522505979937792,-0.6559718446889082,-0.10585173127571779,-0.7101177646614032,0.2942970638398781,0.3065060783430887,764
119,28,ccefc560348556a82e8f911c79c21cc7796b13e62053b6e28b7006f012b8c945,766,8.193211488250652,7.0,2.0,18.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  0.99456003],-0.7368393802413378,-0.7396554471588233,-0.13186346599397625,-0.7454166187035497,0.2972035159052562,0.3095505617977528,766
119,29,3439b61cb219f191cf0f93cf44a7d042cd40f084fb1f01ba588f4cbf1f2b640f,764,8.284031413612565,7.0,2.0,18.0,45.0,524,1,038f252fd088e834d7642ee0d8a2a29ef7dc364f30d31fd6a1d46ad6858ee36e,[0.98929906 0.9905071  1.00012722],-0.46162296795346747,-0.4673841101428673,-0.06348256681866571,-0.5398952882452791,0.3008268003189967,0.31264044943820224,764
120,0,a2647b076f010b1dd69f53c6a244ac6fc80104d37f4425b6f3c2387fafb83028,772,8.243523316062177,7.0,2.0,16.899999999999977,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.9974968 ],-0.6772333285844417,-0.6806872364916119,-0.11288485313697738,-0.7207703461910971,0.3025461666749016,0.3140161725067385,772
120,1,6b45a12723cb019209eabeae44f77ec05c0ed24602066f17804d0e11de2293a1,772,8.189119170984457,7.0,2.0,16.0,45.0,526,3,09a5dba34ef7f42f748642de90ca19479e1b2853e94e23110b44de243a7a5c29,[0.98929906 0.99123835 0.99969055],-0.670925214127929,-0.6744466248113467,-0.11106424343441101,-0.7347472533306922,0.2995417958625141,0.3112382234185734,772
120,2,c7c7616c7d48ada14de1c810bbb48690e3368a626233f0c9567fe77d506dcd9a,765,8.39607843137255,7.0,2.0,18.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.99309753],-0.5272641752538917,-0.5323228945941888,-0.07629221733200753,-0.6006042818279514,0.3064495224658546,0.3181511470985155,765
120,3,24c8e2e997f726d23ea35c742924787500e106690f993f771268feda931c038c,772,8.3639896373057,7.0,2.0,18.0,45.0,525,2,ed11e3293b759bbddefa4ce8b834bcd5481b004e783a9083f47390f0d43745e5,[0.98929906 0.99123835 0.9989593 ],-0.4659867800779294,-0.4717012253604399,-0.06428955043511109,-0.5930904008682479,0.30860088905285327,0.32010135135135137,772
120,4,328db2092b90e13bc59451530e45521f4df463ff952f89b43fc9bc18c58a7a54,778,7.795629820051414,7.0,2.0,14.0,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99382878],-0.6820024363262698,-0.6854053102810576,-0.11428252424177987,-0.7430645650088995,0.2862189959644561,0.2967557251908397,778
120,5,0463188eb3bbdbb6cef3ae27d4285d75c50757a5a165291a82dbbaa6e18a1001,771,8.426718547341116,7.0,2.0,18.0,44.0,526,3,09a5dba34ef7f42f748642de90ca19479e1b2853e94e23110b44de243a7a5c29,[0.98929906 0.99123835 0.99969055],-0.7142543860908892,-0.7173121337542134,-0.12425896415338,-0.769036622949735,0.3094199682427317,0.3221197119711971,771
120,6,e83bb1fd0770174a962928b0cfee6ad9b48d9b1236939f324bf7141cbd914b16,768,8.647135416666666,7.0,2.0,19.300000000000068,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99413925],-0.615629552449112,-0.6197426788826939,-0.09631836803600946,-0.7195359229701329,0.3176341149291382,0.3297955974842767,768
120,7,6815128cc3305653ef430e32a84dab812f67e37895eeba72551ef9f81e686041,764,8.36780104712042,7.0,2.0,18.0,38.0,525,2,ed11e3293b759bbddefa4ce8b834bcd5481b004e783a9083f47390f0d43745e5,[0.98929906 0.99123835 0.9989593 ],-0.6576141353940574,-0.661277987178628,-0.10732268277253787,-0.6881663758139758,0.3048000717598433,0.31766365688487586,764
120,8,e116d95f028def788346a679e7d3fab076baafcebd40956a5f3b47d43353379d,756,8.414021164021165,7.0,2.0,18.0,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.99931702],-0.690715846538047,-0.6940254787826641,-0.11688526098491803,-0.7235302889137915,0.3019830421484971,0.31432256617317184,756
120,9,cab768e61def3447340b09fbb3f8a75c3cfb9278860ed6b6c9b5694cfb0fc699,768,8.541666666666666,7.0,3.0,18.300000000000068,44.0,526,3,09a5dba34ef7f42f748642de90ca19479e1b2853e94e23110b44de243a7a5c29,[0.98929906 0.99123835 0.99969055],-0.6800412896652932,-0.6834651497396507,-0.11370552185243332,-0.7816987402417941,0.31368808555611294,0.32642019837691616,768
120,10,358fd22ffd19228708ccf6b48fef69ad02a9d02d26f0eda53d1f55128d56e414,759,8.334650856389986,7.0,2.0,18.0,44.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.98977585 0.99311423],-0.5897543191065338,-0.5941443349495763,-0.09006065373200611,-0.6412582771174387,0.3002885997639916,0.3141647855530474,759
120,11,1bd17a6a34f81889d012602209b78d7b9a7b5d9440a47255a6c1319365c195a3,757,8.562747688243064,7.0,2.0,18.399999999999977,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.9989593 ],-0.6439807784489737,-0.6477905200156193,-0.10362300464053076,-0.7095985404615069,0.30892079172929265,0.32134036820835205,757
120,12,5e473759d5b51277ce45387791a2d30e17b443b5858ed2b4e3d273ba37fcdbc8,757,8.527080581241744,7.0,2.0,19.399999999999977,45.0,524,1,dc617b92dad2fab2ee6fe6a919d4bd25f2258dd74ee9774413248cf8890940b3,[0.98929906 0.9905071  0.99844063],-0.6787240736782949,-0.6821620292064767,-0.11331974725954064,-0.7495030173257857,0.3075858596033479,0.3198248765154917,757
