sid,entry_pos,xpos,xpos_E0,fwd,g_E0
5871,1097,1099,1216,0.118077687662276,0.13088005133611258
5876,1097,1101,1216,-0.0376044999737416,0.01700954559197232
1786,1120,1126,1239,-0.07153282903269986,-0.08058935752742313
2340,1120,1126,1239,-0.05438394645321376,-0.09018671369515496
3005,1120,1126,1239,0.04255318252286511,0.06290668163985913
3038,1120,1126,1239,-0.1460055106848075,-0.12181304108722102
3289,1120,1121,1239,-0.03894675617242638,-0.11132735080998024
4107,1120,1126,1239,-0.07137164877814905,-0.05708505648949369
4953,1120,1133,1239,-0.33284127309280753,-0.23691312990433488
5299,1120,1126,1239,-0.14017861487005645,-0.14928344009761307
5457,1120,1126,1239,0.09104478796405724,0.13157893761172224
5876,1120,1126,1239,0.1006348294798407,0.0448217242402178
6533,1120,1126,1239,0.004184135573852776,-0.07692303859297478
8016,1120,1125,1239,0.08185046455664158,0.11355312795270334
8464,1120,1139,1239,-0.0909090972952753,0.04602510494070855
2228,1141,1143,1260,-0.2965779006667312,-0.28571423752679836
2338,1141,1143,1260,-0.06190479258482595,-0.043689352964550565
2421,1141,1148,1260,0.05440418302981653,0.053040114816014006
2455,1141,1145,1260,0.06372051732571227,0.11290323204056874
2615,1141,1142,1260,-0.14888337186680078,-0.10909087661264993
2732,1141,1143,1260,-0.17032972152792802,-0.11176471505131469
2881,1141,1147,1260,0.004449411961506611,0.03793102579464591
3105,1141,1143,1260,0.07806695397788221,0.10056925644966697
4919,1141,1142,1260,-0.15280189166498082,-0.15280189166498082
5457,1141,1154,1260,0.14203726062313438,0.1620437418209082
6147,1141,1148,1260,-0.05678230926932182,-0.05379745424759508
6192,1141,1144,1260,-0.218855264460444,-0.22234636704106547
6278,1141,1144,1260,0.232931716213864,0.22148545662381625
6285,1141,1142,1260,-0.13902436478257407,-0.1262376284613348
8028,1141,1156,1260,-0.1648649157621106,-0.1748998990139048
8046,1141,1148,1260,0.2808219066577182,0.3293838772468749
8299,1141,1165,1260,0.24725272111573915,0.1741378540674754
9802,1141,1145,1260,0.2500000621104279,0.25427595790437785
9914,1141,1148,1260,-0.10270274799113666,-0.07777777777777772
2104,1160,1167,1279,-0.3927445151564086,-0.4157815214648729
2329,1160,1167,1279,-0.39506174141248673,-0.43352604999004074
2345,1160,1161,1279,-0.04857134864774948,0.021472399498390526
2383,1160,1164,1279,-0.14399995481855032,-0.16406245970955924
2385,1160,1161,1279,-0.13566739026416208,-0.12124577082293031
2444,1160,1167,1279,-0.3532109690398809,-0.3532109690398809
2449,1160,1161,1279,-0.12735162052659232,-0.1323740677427252
2461,1160,1167,1279,-0.4422222599457988,-0.4422222599457988
2637,1160,1167,1279,-0.28664497804244016,-0.2663316674205074
3006,1160,1167,1279,-0.09687499664361165,-0.1255673639827395
3008,1160,1163,1279,-0.16071433485853492,-0.1699779685040581
3023,1160,1185,1279,0.06382972356348504,0.041666653467692605
3035,1160,1177,1279,-0.3891666508911208,-0.36591694593370194
3037,1160,1161,1279,-0.2978958848916373,-0.27459954521582497
3038,1160,1167,1279,-0.0697674641578786,-0.10614530114996712
3042,1160,1187,1279,0.14434330854496702,0.12965341164595157
3044,1160,1167,1279,-0.13059361689825777,-0.14234236659542954
3049,1160,1167,1279,-0.33076926727396705,-0.33310106651111937
3218,1160,1161,1279,0.19585686412499959,0.20265151070993315
3376,1160,1180,1279,0.0,0.05627705432162222
4919,1160,1163,1279,-0.33899996730496673,-0.33501002894437704
5215,1160,1162,1279,-0.06323154043386825,-0.057078778670728525
5274,1160,1164,1279,0.3847117975626473,0.4094387712094949
6213,1160,1161,1279,-0.10694026806787915,-0.1040122171981992
6217,1160,1167,1279,-0.3905817174515236,-0.4148936170212766
6462,1160,1165,1279,-0.4555353646931898,-0.44237916066640337
6552,1160,1162,1279,-0.47499999157122197,-0.45121948855700844
8028,1160,1167,1279,-0.37285713170615453,-0.38081802876586535
8299,1160,1165,1279,-0.08424904341000916,-0.10394266536356267
8462,1160,1161,1279,-0.44585988517393704,-0.44349680923421453
9958,1160,1165,1279,0.01937980839285025,0.05059921617068852
1589,1181,1187,1300,0.02329191235443151,0.02647977122328027
2337,1181,1187,1300,0.22315439643307156,0.12500000899960217
2345,1181,1187,1300,0.2040230699240979,0.19373227038306906
2379,1181,1184,1300,0.06140344913503348,0.05676853858050124
2387,1181,1187,1300,-0.07734057519348958,-0.10994765488162384
2515,1181,1187,1300,-0.12531647695152237,-0.1500614948946586
3017,1181,1183,1300,0.0,0.0023866449572471637
3023,1181,1185,1300,0.2382978664896176,0.20247939304161777
3042,1181,1187,1300,0.5864760252744292,0.5947712997931982
3227,1181,1188,1300,0.439024330950309,0.439024330950309
3338,1181,1183,1300,0.031413651134617915,0.05686699558442854
3406,1181,1182,1300,-0.0032154328355312733,0.0379464412020003
4551,1181,1189,1300,-0.21874995724085244,-0.21428569916361007
4728,1181,1187,1300,-0.19103767990232146,-0.22834640332639888
4919,1181,1187,1300,-0.2218650011443084,-0.22518681397524087
5274,1181,1182,1300,0.39705882064212994,0.41614917833915666
6284,1181,1187,1300,-0.12233220992057936,-0.14691673628171042
6462,1181,1187,1300,-0.21458339294381745,-0.29135340897579165
1464,1202,1205,1321,-0.18441064847063582,-0.17500002770488599
1569,1202,1206,1321,-0.04743831285838762,-0.040152963312388934
2059,1202,1209,1321,0.0071736381927485215,-0.03172416748317197
2352,1202,1209,1321,-0.18483410779499354,-0.2037037390359594
2377,1202,1209,1321,0.23543120151134933,0.27250897876781854
2385,1202,1209,1321,0.024341906199825347,0.08287568397666134
2392,1202,1203,1321,-0.1232558266410615,-0.1382857219799466
2444,1202,1229,1321,-0.2398989509774777,-0.3311111026340061
2455,1202,1209,1321,-0.23348015737662553,-0.24347827717773274
2929,1202,1207,1321,-0.3306997628772519,-0.29905435447592255
3008,1202,1205,1321,-0.08955225744334416,-0.043673024222951495
3105,1202,1209,1321,-0.07046977394201259,-0.06260570318845327
3206,1202,1209,1321,-0.12296293244374046,-0.14820142998173313
3338,1202,1207,1321,0.005393681192541688,0.02643166547950826
3376,1202,1209,1321,0.1887550446512345,0.22314049658045154
3479,1202,1209,1321,-0.14231255677588717,-0.10477447188790867
3515,1202,1203,1321,0.8717617242663271,0.9088507219289479
4107,1202,1209,1321,0.10799999101697755,0.06538465275850824
4551,1202,1205,1321,-0.11878450522439143,-0.07803462575640241
4915,1202,1209,1321,-0.20508739936298825,-0.18032782703117967
4958,1202,1208,1321,-0.05494502795822098,-0.033707876785802005
4968,1202,1209,1321,0.045044999832254407,0.023529384039430168
4977,1202,1203,1321,0.2745099000421585,0.2807882600474372
6239,1202,1205,1321,0.06107659448639535,0.10215043337409613
6257,1202,1205,1321,0.03929537254957549,0.1279411947313671
6412,1202,1209,1321,0.12150589313904825,0.11084186804899865
6415,1202,1204,1321,0.8612335071764119,0.8777777722813105
8046,1202,1209,1321,0.22727279423856728,0.2375000684734434
9958,1202,1208,1321,0.24157304295537618,0.257468006167356
2444,1224,1229,1343,-0.22727268786469612,-0.3215077291182534
3045,1224,1225,1343,0.040723988590877225,0.022222246427188175
3587,1224,1232,1343,0.08522054969098636,0.08123072956520816
4551,1224,1231,1343,-0.031914892568776665,0.042979885812169494
5434,1224,1230,1343,0.08333335805434916,0.09345802041377493
5457,1224,1231,1343,-0.016279043342606214,-0.033142902565198584
6121,1224,1231,1343,0.1165048483183766,0.10754411669247665
6239,1224,1229,1343,0.12337008838478347,0.1144278852885372
8086,1224,1235,1343,0.07989872712691115,-0.0034077705075378217
1101,1239,1245,1358,0.039719661084804514,0.06971156680310298
1589,1239,1241,1358,0.5510214200213746,0.5868354482643705
1736,1239,1245,1358,-0.20496080166228414,-0.1122448754823121
1795,1239,1245,1358,-0.1758360323643512,-0.15580114554813929
2368,1239,1245,1358,1.7419355497869375,1.9010239959312027
2421,1239,1245,1358,0.337041613754375,0.2849093017165527
2633,1239,1255,1358,0.0112315576545714,-0.014441496398852505
2882,1239,1245,1358,-0.003828635269580438,0.03581996061599835
2885,1239,1241,1358,-0.08367930307712246,-0.06756314004600306
3526,1239,1244,1358,0.226751166645754,0.27748832116433664
3530,1239,1245,1358,-0.19016670554281367,-0.12544999225174425
3587,1239,1245,1358,0.2973077450207373,0.3498000260514218
3661,1239,1245,1358,1.3406112907887664,1.3103447338237446
4190,1239,1245,1358,-0.1775679001476853,-0.11612179055810312
4736,1239,1245,1358,0.737762261500241,0.7500000468279409
4977,1239,1242,1358,0.2255716736686768,0.26075559012382565
5274,1239,1242,1358,0.21427619363879624,0.28818858956607785
5434,1239,1242,1358,0.1609083118383634,0.16641027481285864
5457,1239,1245,1358,0.021329925616261347,0.11813185240524371
5871,1239,1245,1358,0.040240814514185264,0.0485627222557794
6147,1239,1245,1358,-0.022722941689846787,0.014927603556040614
6166,1239,1245,1358,0.22150798111236414,0.5123431268184295
6170,1239,1245,1358,0.1158667836466365,0.173004531291028
6196,1239,1242,1358,0.4339058069599233,0.45853729336615556
6274,1239,1245,1358,0.028571479008485667,0.09634558996471965
6414,1239,1245,1358,0.08441554957751984,0.12837839008459517
6446,1239,1244,1358,0.11432629487838297,0.0824884125818317
6538,1239,1245,1358,-0.18872018269012159,-0.10096155476236934
6668,1239,1245,1358,-0.235368981877496,-0.23145778389352278
9802,1239,1245,1358,-0.13001406199357046,-0.1688237897295709
9941,1239,1245,1358,-0.05022834315522351,-0.0280374090150044
9945,1239,1240,1358,0.13888587676978004,0.15120555834789995
2890,1258,1265,1377,-0.01660121985715035,-0.11794385603966318
3218,1258,1265,1377,2.4820780344451268,2.01059164698159
3529,1258,1265,1377,1.1551723579161237,0.7633228183135738
3653,1258,1265,1377,0.8114513278958415,0.4047989983003881
4760,1258,1295,1377,-0.12187655877066672,0.1620279986724642
5904,1258,1259,1377,0.2687709440435331,0.26614947530696953
6282,1258,1265,1377,0.3232471909394583,0.1157889466282207
6532,1258,1259,1377,0.5277879282027902,0.5170790928790083
4167,1280,1281,1399,0.5466667078606962,0.5926773372868288
5269,1280,1305,1399,0.6834590761263355,0.9497096568533983
6561,1280,1284,1399,0.3720084519966911,0.2361887420570692
3293,1300,1305,1419,0.5047138062602621,0.49611547265287936
3661,1300,1305,1419,0.8167355085128674,0.6807893643146528
5215,1300,1313,1419,1.0234597677776676,1.19006597002473
5269,1300,1305,1419,0.6996981503100557,0.8487943803054212
6213,1300,1304,1419,-0.13235896259057323,-0.06797569491822975
1569,1320,1328,1439,0.3618444236097256,0.2251342383301378
1590,1320,1328,1439,0.6361623395475609,0.6166066440829279
1598,1320,1327,1439,1.6536834063140367,1.6315232126538088
1732,1320,1328,1439,-0.2585034301626655,-0.32192846794292496
1762,1320,1328,1439,0.207509785814463,0.0962375375622726
2404,1320,1328,1439,0.08607244364514588,0.08109048054132062
2421,1320,1339,1439,0.11273736686205171,0.06472055102674479
3017,1320,1331,1439,0.921587669131404,0.9145746496674694
3163,1320,1337,1439,0.21600492281626305,0.33257185924644705
3324,1320,1328,1439,0.45399908363512553,0.3995263761532972
3338,1320,1322,1439,-0.2566596816188852,-0.2362382460075133
3483,1320,1328,1439,0.3451748967698631,0.1820027615776849
3588,1320,1340,1439,0.34592784891960604,0.3477615025557743
3702,1320,1328,1439,0.08128569216206571,0.07309413846413815
3708,1320,1339,1439,0.8618506347673038,1.005751035195296
4728,1320,1328,1439,-0.10308107369760533,-0.1076224350770415
4977,1320,1337,1439,0.008163313865000132,-0.051364456425480376
5299,1320,1337,1439,0.01668351828612069,0.01668351828612069
5439,1320,1323,1439,-0.005440141433589618,0.008183922510188069
6231,1320,1327,1439,0.14233040879582415,0.1156091969358235
6274,1320,1328,1439,-0.1985815750131794,-0.19572955393175562
6409,1320,1332,1439,0.21188441688060067,0.31646332631186724
6683,1320,1327,1439,0.39004561280228134,0.41600084039508967
1325,1340,1355,1459,-0.47309943511909003,-0.4658199359583528
2884,1340,1345,1459,-0.007645282707963497,0.0011992662718753877
3005,1340,1348,1459,0.12941179852475315,0.0958903893622991
3373,1340,1341,1459,-0.3881918827560753,-0.3671755800833256
3526,1340,1342,1459,-0.11334100879463294,-0.06762705414486414
4760,1340,1342,1459,0.10602426827374933,0.15199250696084787
4935,1340,1343,1459,-0.12295066268923249,-0.11957736218307735
5274,1340,1343,1459,0.3412698015903768,0.4444444294883383
6202,1340,1344,1459,0.037144924601530294,0.11210088232911608
6237,1340,1341,1459,0.9406245230395631,1.161454256318733
6504,1340,1348,1459,-0.2867376719152106,-0.2839890913179983
6679,1340,1342,1459,0.07498958798381183,0.13616784108653168
8155,1340,1348,1459,-0.08854415516456815,-0.08540121542705115
8163,1340,1343,1459,0.12813611385092294,0.17961560598534265
8210,1340,1346,1459,-0.10617552681743969,-0.0882990605478502
1325,1363,1369,1482,-0.4460606382544573,-0.5032609072748009
1604,1363,1370,1482,0.10745614529287262,0.11479033816522533
1714,1363,1364,1482,0.13793099526168762,0.17407879676703764
2356,1363,1369,1482,-0.03347283585652017,-0.05714283981844537
2404,1363,1365,1482,0.20714288525933733,0.2276028953663205
2417,1363,1364,1482,0.14026598816624358,0.27604870461709297
3257,1363,1364,1482,-0.10024155726682049,-0.07682775263538832
3325,1363,1364,1482,-0.08534443061922492,-0.05298233113234374
3373,1363,1376,1482,-0.2820754852780011,-0.30818184613132726
3380,1363,1380,1482,0.24424779463140722,0.4116465819190982
3515,1363,1364,1482,-0.18598385080593638,-0.09309304399376539
3588,1363,1367,1482,0.6010762830074616,0.5910065951147703
3680,1363,1365,1482,0.21299473041478967,0.27839094428131506
3706,1363,1369,1482,0.019130420097778877,0.0
4121,1363,1368,1482,-0.03193684873632763,-0.06523628762609346
4551,1363,1366,1482,0.002173656837746174,0.06005004001083769
4935,1363,1365,1482,-0.1380753134351287,-0.07207207725152542
4977,1363,1384,1482,-0.10084034943633735,-0.18939393654898296
5274,1363,1369,1482,0.8558559568341546,0.8642534974940554
5388,1363,1365,1482,-0.11750602745668515,-0.08000000950578923
5521,1363,1364,1482,-0.08405797131650583,-0.07058826265869189
5880,1363,1364,1482,-0.023459610033970346,-0.014246936135878463
6104,1363,1367,1482,-0.09486170438715735,-0.08643618957998789
6112,1363,1369,1482,0.07411910032305169,0.03999999075884553
6146,1363,1364,1482,0.007936576954984398,0.018036114132714776
6213,1363,1369,1482,0.12903220210925914,0.07279691207699202
6230,1363,1369,1482,-0.11178861361341752,-0.138067056022943
6231,1363,1364,1482,-0.22572614588778805,-0.16696427357732024
6234,1363,1365,1482,-0.13040217654407216,-0.14897016324369405
6271,1363,1386,1482,0.33851760166647105,0.221922045796759
6416,1363,1364,1482,-0.1909385485959113,-0.17218542246013413
6426,1363,1365,1482,-0.2908414007046902,-0.25978338083945396
6541,1363,1376,1482,-0.047754371827378184,-0.1808048692115618
6547,1363,1369,1482,0.12936570347733367,0.0063549287167616875
6561,1363,1382,1482,-0.21227624972713377,-0.05521475738977755
6591,1363,1365,1482,-0.0032064483433750235,0.03734114731006777
6592,1363,1396,1482,-0.03846153297384636,0.013941701022032404
6669,1363,1369,1482,0.10432567197797837,0.10997438756619426
8086,1363,1366,1482,0.685279246326594,0.7219916674677052
8163,1363,1365,1482,0.0684754241864951,0.14226520251652208
8403,1363,1368,1482,-0.16981332830495088,-0.1948490809368998
1467,1384,1394,1503,-0.08838389706276073,-0.11302213620818058
2207,1384,1392,1503,-0.06907377488137045,-0.03577238217395684
2303,1384,1388,1503,1.1607929622673665,1.2244898006767215
2308,1384,1392,1503,0.48677248533991513,0.44473012198529416
2377,1384,1385,1503,-0.03654481353174921,0.05839415203574028
2379,1384,1386,1503,0.21457484721276754,0.17604141435385978
2454,1384,1416,1503,0.2981186455711362,0.4826445783145459
2885,1384,1392,1503,0.15890414690857146,0.1494565883213146
3034,1384,1416,1503,0.6944938700036705,0.8966204087474581
3042,1384,1385,1503,0.20304565712148404,0.1791044380057203
3152,1384,1400,1503,0.32119642454241326,0.3564753714200277
3264,1384,1393,1503,0.2474964736988725,0.3456790492650088
3324,1384,1386,1503,-0.05831536951351868,-0.03111114960615069
3380,1384,1385,1503,0.24290781953596974,0.2630631202321727
3413,1384,1392,1503,0.2207447132529059,0.18298967431666702
3529,1384,1392,1503,0.616600805558368,0.5551330271755373
3545,1384,1404,1503,1.3871253583710352,1.3871253583710352
3661,1384,1409,1503,0.6081080401146961,0.5145455092194824
3702,1384,1385,1503,0.12360940613007765,0.12500003233467472
4133,1384,1399,1503,-0.2959048902246362,-0.3320801864177082
4919,1384,1385,1503,0.017710782767889066,0.05480275176981042
4927,1384,1392,1503,-0.08086252121824211,-0.04213482468675067
4966,1384,1385,1503,0.038793173948122206,0.07111119193917137
4968,1384,1421,1503,1.481561772929394,1.486956356750869
5306,1384,1392,1503,0.05420053332205477,0.013020779343939193
5876,1384,1391,1503,-0.01977746088554888,-0.05029939573070297
5880,1384,1392,1503,0.007518759302399536,0.004999974998755041
6138,1384,1392,1503,0.2760415855945795,0.24050625444232598
6202,1384,1392,1503,0.28419457925248204,0.31825277021245046
6271,1384,1386,1503,0.18587953193422568,0.17689563566043875
6278,1384,1401,1503,0.11386138412760305,-0.0663900439661893
6426,1384,1387,1503,-0.19756100880518812,-0.24307972258824073
6504,1384,1392,1503,-0.32534934313284825,-0.36105861134360573
6592,1384,1396,1503,-0.03245192290543275,0.006249994435480133
8081,1384,1385,1503,0.19365076948945048,0.22875817562430711
8464,1384,1395,1503,0.14777617036499557,0.14285711223943154
8499,1384,1385,1503,-0.02952037505531202,-0.011278241459095395
1515,1406,1427,1525,0.2496863569031711,0.17314483715344142
1598,1406,1408,1525,-0.10236216866219139,-0.08799996277455902
1785,1406,1409,1525,0.3019469907110268,0.34296504870991273
2330,1406,1407,1525,0.3893979957567699,0.3941185008032504
2352,1406,1409,1525,0.8105262902292565,0.8445040091308784
2353,1406,1407,1525,0.2714570992517422,0.28427426202536976
2357,1406,1410,1525,0.5010100934708488,0.4979838859855077
2379,1406,1430,1525,0.4461978990999662,0.3475936148837371
2387,1406,1408,1525,-0.03628445764389521,-0.0015037658345904426
2436,1406,1408,1525,1.135313485957992,1.1282894655961648
2441,1406,1408,1525,0.43333327970823654,0.4663990900832591
2454,1406,1416,1525,0.44428372629797086,0.6148868318024483
2458,1406,1422,1525,0.4744524834913857,0.3741496808431244
2486,1406,1407,1525,1.8223141513070624,1.85774052592381
2603,1406,1408,1525,2.0330331084243616,2.0981595512468734
3014,1406,1408,1525,0.3365517323733338,0.3764204567289664
3027,1406,1407,1525,0.40000005283468654,0.5876288423013869
3034,1406,1416,1525,1.1989342641542318,1.3446969929523913
3042,1406,1432,1525,0.32862646559674435,0.41008176366952553
3078,1406,1412,1525,0.40248018215427206,0.460093795278371
3211,1406,1410,1525,0.5952080982344019,0.573383096416364
3218,1406,1410,1525,0.2543020731274237,0.20146521252066885
3227,1406,1409,1525,0.10928959133019034,0.10626702346930128
3264,1406,1423,1525,0.40029983979987827,0.40029983979987827
3325,1406,1410,1525,0.24229816531475779,0.17612764127244018
3374,1406,1414,1525,0.5147679910147622,0.52118649394941
3380,1406,1408,1525,0.3308824011629814,0.3764258763431374
3587,1406,1410,1525,0.6379310326358543,0.6944113817774142
3661,1406,1409,1525,0.7760616662170399,0.9008263462846859
3666,1406,1407,1525,1.0364592272474558,1.1185745448214308
3669,1406,1432,1525,0.03333329565748122,-0.18061673732432748
3694,1406,1407,1525,-0.0693548293078855,-0.04785478491296069
3708,1406,1407,1525,-0.10624997813693382,-0.030508484556063475
4551,1406,1414,1525,0.08670513373632205,0.09537168472768598
4906,1406,1409,1525,0.2500000470161572,0.29094407784527077
4919,1406,1431,1525,0.5000001016189113,0.520437274351637
4961,1406,1407,1525,8.323204551119334,8.533898156177615
4968,1406,1421,1525,1.8937093339657314,1.700404748397593
5474,1406,1410,1525,0.0042373461414544344,-0.177083304532049
6116,1406,1407,1525,0.8181818288960945,0.8489289385337333
6179,1406,1410,1525,0.02962964807168289,0.03731341797126153
6203,1406,1420,1525,0.755014204006281,0.7013888626931963
6217,1406,1407,1525,0.17251049322871492,0.2046109901564379
6237,1406,1409,1525,2.306074779275181,2.313817419535091
6284,1406,1407,1525,1.0283142237924858,1.1618656998220094
6290,1406,1410,1525,0.4007561086493945,0.3850466638713368
6679,1406,1407,1525,0.2982456453596487,0.3155555845743865
8046,1406,1409,1525,1.7349398018209383,1.8140496051971287
8081,1406,1409,1525,0.42675165809854865,0.4640523530128662
8111,1406,1408,1525,0.474926178776244,0.5527949571450361
9945,1406,1421,1525,0.23304555212292888,0.26582274860169974
1210,1425,1428,1544,0.30222229694292646,0.30512246713974367
1447,1425,1432,1544,0.8840579582675143,0.7875000238418579
1515,1425,1427,1544,0.16436645983856835,0.19433721242067015
1587,1425,1430,1544,0.18435753186560166,0.24705877551897926
1589,1425,1432,1544,-0.10165744965694101,-0.0885649954322979
1802,1425,1426,1544,1.4496123358885322,1.4980236646421607
2308,1425,1429,1544,0.43544300648872203,0.5119999737994818
2330,1425,1427,1544,0.308819889843706,0.3430666296211935
2340,1425,1427,1544,0.07142861813903822,0.12334798569098249
2352,1425,1426,1544,0.7127936815614924,0.7263157140101857
2353,1425,1432,1544,0.4092920518897649,0.3326359803143446
2357,1425,1432,1544,0.5594262110850998,0.5626282943056911
2365,1425,1426,1544,0.20454549562220037,0.26190484495048305
2375,1425,1432,1544,0.7982456179070592,1.3033708518594382
2379,1425,1430,1544,0.431850687759491,0.433908079909022
2387,1425,1430,1544,-0.08223202126637852,-0.03846152471343167
2393,1425,1426,1544,0.10371315679855497,0.12827224582053254
2401,1425,1429,1544,0.9735099178957667,1.1209963986649685
2417,1425,1432,1544,-0.2315789433899843,-0.29807694410140606
2428,1425,1426,1544,0.41810346733486137,0.49545450653306333
2436,1425,1432,1544,1.3275590263574184,1.4470199956979144
2439,1425,1430,1544,-0.2464285412327698,-0.2437275734892136
2454,1425,1428,1544,0.43571434445638735,0.5204236638087232
2486,1425,1426,1544,1.1091549572427475,1.2518797226832326
3006,1425,1432,1544,1.974606931237687,1.9818179690983473
3014,1425,1432,1544,0.5758468330846322,0.5922618124368026
3027,1425,1432,1544,0.29743588673696086,0.2311435814414453
3032,1425,1430,1544,-0.08497404067891479,-0.10172937768287427
3034,1425,1426,1544,0.9523809270631187,0.9925234297339494
3042,1425,1432,1544,0.38639276396238875,0.4380825078760189
3078,1425,1429,1544,0.27925832268344264,0.41176470588235303
3264,1425,1428,1544,0.23711347750290646,0.25748505221043105
3293,1425,1438,1544,0.049435048762792366,-0.0145888437693239
3324,1425,1432,1544,-0.3547169640354999,-0.2173912939607393
3483,1425,1432,1544,0.3760329934580311,0.4210526185481862
3530,1425,1428,1544,0.2159090592854871,0.26179246418196334
3588,1425,1426,1544,0.7772151843972921,0.7999999726149842
3605,1425,1426,1544,0.12926137787629965,0.19548875579161495
3645,1425,1432,1544,-0.1057347992480333,-0.07421153998558161
3669,1425,1432,1544,-0.05777776521916045,-0.08125673665068611
3679,1425,1429,1544,0.31797232801039566,0.3619048692368696
3694,1425,1426,1544,-0.14939024641224663,-0.10576924357149609
3708,1425,1428,1544,-0.20000001152227453,-0.1464968078482617
4551,1425,1432,1544,-0.11428577140275453,-0.01159428572885468
4760,1425,1426,1544,0.517150331438601,0.5131578455048582
4763,1425,1459,1544,0.04081640189252611,-0.015443985098322788
4919,1425,1431,1544,0.46728978705553925,0.5279805329625327
4961,1425,1430,1544,6.920110343893307,7.249640828280851
4966,1425,1428,1544,0.12747602110111922,0.16866237042267662
4976,1425,1429,1544,0.4630350242698438,0.6347825816447059
5215,1425,1430,1544,-0.2228241510447313,-0.21520473246612826
5223,1425,1432,1544,0.007278022103866633,-0.018439758365047076
5471,1425,1426,1544,0.3865906153333629,0.4127907365540373
6147,1425,1426,1544,0.13001601626964532,0.12460064570521445
6165,1425,1434,1544,-0.36850922803635444,-0.32678569042911343
6191,1425,1427,1544,0.4819819053143284,0.4181034336327467
6217,1425,1432,1544,0.14542726306807396,0.13185187213346472
6224,1425,1428,1544,0.2715979921616256,0.26342044895455174
6233,1425,1426,1544,0.5170340350913174,0.6106382515431736
6237,1425,1427,1544,1.867215005677755,2.027295255720322
6283,1425,1430,1544,0.3129973209088208,0.41025647156354994
6415,1425,1427,1544,0.406103344173548,0.62330626524738
6435,1425,1429,1544,0.07441866828763932,0.17617106188980425
6449,1425,1427,1544,0.2438563957435076,0.3081511809135704
6589,1425,1432,1544,1.9818412022548006,1.754600561926777
6679,1425,1429,1544,0.27292579929392735,0.3310502556197883
8086,1425,1427,1544,0.23300965050797506,0.2636815726164372
8111,1425,1428,1544,0.18465907223381883,0.20172909918927107
8163,1425,1426,1544,0.15413067821449977,0.16562891875355623
8213,1425,1432,1544,0.1418685060593352,0.20584656461562
8261,1425,1430,1544,0.6568046155842779,0.75
8924,1425,1429,1544,0.9452889094941457,1.162162297141558
9919,1425,1431,1544,-0.1447028303207324,-0.20336946311563242
9945,1425,1432,1544,0.2851898068952605,0.31086141468671147
1476,1446,1454,1565,0.6748387544146073,0.6245305984501643
1598,1446,1451,1565,-0.1818182300086998,-0.20588238320615637
1762,1446,1454,1565,0.07730257838232624,0.03639241578423835
2108,1446,1451,1565,1.372184473442693,1.3644068071435442
2348,1446,1449,1565,0.026595715033611356,0.0387513311149259
3078,1446,1447,1565,0.12606840584536338,0.16722041931872944
3227,1446,1469,1565,-0.04347829797538805,-0.06030153492339008
3529,1446,1447,1565,0.6958761607257007,0.6958761607257007
3708,1446,1464,1565,-0.24422443652678083,-0.3018292571703207
3711,1446,1451,1565,0.4088049968250327,0.4564368685119664
4105,1446,1454,1565,0.17638488338542957,0.1561604628663178
4735,1446,1474,1565,-0.12844283962990088,-0.32513666315578726
4934,1446,1454,1565,-0.163763019501191,-0.15789469757488273
6165,1446,1454,1565,-0.4372727099474465,-0.5008064345324298
6411,1446,1452,1565,0.27883647660056843,0.4010988612166342
6415,1446,1447,1565,0.47245758209175026,0.5108694682490111
6441,1446,1454,1565,-0.30661765191952817,-0.28015269356739947
6582,1446,1449,1565,0.9248365978580342,0.8878204759103094
6592,1446,1447,1565,0.02554743682243732,0.016887859657282567
6679,1446,1449,1565,0.6634382286410228,0.5866050666707872
6683,1446,1454,1565,-0.06807133653173314,-0.14179107307319283
1609,1469,1481,1588,0.5690607283384488,0.44162432349967506
2108,1469,1484,1588,1.1364998004379268,1.2456905855736515
2338,1469,1470,1588,1.325524015637122,1.3428569433104043
2442,1469,1474,1588,-0.04952377321954382,-0.1168141413190169
3045,1469,1474,1588,0.031187090051603805,0.034308739651140785
3078,1469,1470,1588,0.21184514352511186,0.19282513992696448
3081,1469,1470,1588,-0.21172639839020724,-0.16551725054810795
3122,1469,1474,1588,1.2891566235281933,0.9689120481730495
3206,1469,1471,1588,-0.15569625861308567,-0.11538468244082878
3231,1469,1474,1588,0.061588331956927256,0.06504065640710732
3257,1469,1470,1588,-0.06093185813657487,-0.088167055696183
3530,1469,1470,1588,0.6732283904885794,0.6932270737526594
3666,1469,1474,1588,-0.39981795608813187,-0.45155775995106884
4735,1469,1474,1588,-0.25798191323546693,-0.272602950015307
4935,1469,1474,1588,-0.07999999189637574,-0.14513273736555332
4956,1469,1471,1588,0.20547938364781215,0.058116186034788964
4977,1469,1474,1588,-0.17216128333726133,-0.20022363865075432
5309,1469,1474,1588,0.04450623981278623,-0.13078708644190473
6015,1469,1470,1588,1.0313092764020064,1.1413386276871118
6116,1469,1476,1588,0.7244094455233727,0.7732793494387504
6271,1469,1470,1588,0.19946805859285432,0.20266666333477623
6278,1469,1474,1588,0.004115273932866925,-0.11594202683109434
8163,1469,1470,1588,0.05855339828685868,0.059770107482335355
1210,1489,1494,1608,0.23665662654132902,0.2818371711278391
1215,1489,1493,1608,0.16249972121409506,0.17725642486153714
1301,1489,1494,1608,0.08389764866739857,0.18120208311160213
