stage,cell,mode,r,seed,first,end,trades,eq_sha,cagr,mdd,vol,win_a,win_b,w_mean
main,11,win,151,7151,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,152,7152,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,153,7153,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,154,7154,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,155,7155,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,156,7156,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,157,7157,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,158,7158,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,159,7159,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,160,7160,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,161,7161,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,162,7162,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,163,7163,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,164,7164,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,165,7165,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,166,7166,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,167,7167,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,168,7168,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,169,7169,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,170,7170,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,171,7171,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,172,7172,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,173,7173,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,174,7174,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,175,7175,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,176,7176,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,177,7177,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,178,7178,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,179,7179,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,180,7180,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,181,7181,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,182,7182,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,183,7183,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,184,7184,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,185,7185,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,186,7186,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,187,7187,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,188,7188,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,189,7189,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,190,7190,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,191,7191,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,192,7192,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,193,7193,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,194,7194,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,195,7195,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,196,7196,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,197,7197,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,198,7198,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,11,win,199,7199,526,2859,294,c41380d3a3f76b36,0.17861368704237135,-0.447240913847538,0.30874790675042124,523.0,2836.0,
main,12,win,0,1000,526,2859,187,df1b825c3aea6422,0.2785949341624443,-0.48043266646671606,0.29375530818617607,523.0,2836.0,
main,12,win,1,1001,526,2859,187,4c0174b17c2e182f,0.27270446886749,-0.47955060944229716,0.3005698254410933,523.0,2836.0,
main,12,win,2,1002,526,2859,187,1bdc6c964ac723cb,0.2579293992693066,-0.46732974688244616,0.2923512445241868,523.0,2836.0,
main,12,win,3,1003,526,2859,186,43ac17c57e1a12bf,0.2700351693671714,-0.45491901664753337,0.28253941481040756,523.0,2836.0,
main,12,win,4,1004,526,2859,186,a15e841b78d01ced,0.23016876182171986,-0.4484240703920203,0.28440441449819154,523.0,2836.0,
main,12,win,5,1005,526,2859,186,15a074d8705fce15,0.3018817818246282,-0.48244416812735796,0.28225067741749094,523.0,2836.0,
main,12,win,6,1006,526,2859,187,a25f20e511f5e15e,0.28333325164800116,-0.463540797775743,0.29379160985178826,523.0,2836.0,
main,12,win,7,1007,526,2859,186,554430278b3ecca1,0.2052453367929028,-0.46813807773402305,0.2817599568019624,523.0,2836.0,
main,12,win,8,1008,526,2859,187,b1722ec8372dec64,0.26726508109942326,-0.45234200752350134,0.29416669623761743,523.0,2836.0,
main,12,win,9,1009,526,2859,187,235e9f107eea0095,0.3064174388768379,-0.4475817589447444,0.2990017391710804,523.0,2836.0,
main,12,win,10,1010,526,2859,187,530016ed480d480d,0.2770139415570876,-0.43525492844443103,0.2939614993992125,523.0,2836.0,
main,12,win,11,1011,526,2859,187,ec66ff19f3c06f1b,0.2696493695723843,-0.444190926354756,0.2912074487834821,523.0,2836.0,
main,12,win,12,1012,526,2859,187,5ce44d23c561ad36,0.317987362655918,-0.4459498561627461,0.2931096202629025,523.0,2836.0,
main,12,win,13,1013,526,2859,187,43d32a000695be20,0.3026000325252227,-0.46053896643247166,0.2993128939969545,523.0,2836.0,
main,12,win,14,1014,526,2859,186,3461a9a3643fc9da,0.24395141632569395,-0.4669366916497266,0.2859074368459584,523.0,2836.0,
main,12,win,15,1015,526,2859,186,62285e0d70c3e98c,0.21043132783696628,-0.46934429558177615,0.2870237072518175,523.0,2836.0,
main,12,win,16,1016,526,2859,187,2e5f0866d3b3db16,0.28137010272028085,-0.4336420769575255,0.2896866536007133,523.0,2836.0,
main,12,win,17,1017,526,2859,185,af291c9f5daeaf01,0.2565349748654908,-0.4566335559532909,0.2869573774267717,523.0,2836.0,
main,12,win,18,1018,526,2859,186,bfb4adb2794fb64c,0.28269188414337965,-0.4678444910833096,0.28733056461402173,523.0,2836.0,
main,12,win,19,1019,526,2859,186,fe7b3159cd6fffe0,0.23914481882702976,-0.49141619067760123,0.29101831792252963,523.0,2836.0,
main,12,win,20,1020,526,2859,187,0d079517b25c826c,0.2500176071560465,-0.45084275080752856,0.2864963396467504,523.0,2836.0,
main,12,win,21,1021,526,2859,186,2ff45db03c4e9e8b,0.26426054157157797,-0.45519257384481043,0.2871994215341251,523.0,2836.0,
main,12,win,22,1022,526,2859,186,9ac0b8f92f87c3b1,0.25662791940276963,-0.46287206862095204,0.29317533913447164,523.0,2836.0,
main,12,win,23,1023,526,2859,187,ec5928cb3c64be97,0.2842222491987747,-0.4508020771032314,0.29608946147709586,523.0,2836.0,
main,12,win,24,1024,526,2859,187,761f318da0541628,0.27235992138803766,-0.44160289181968726,0.29343482157816514,523.0,2836.0,
main,12,win,25,1025,526,2859,186,3b0229c3125bbe03,0.29055591455884633,-0.41946286355394313,0.28384579143481503,523.0,2836.0,
main,12,win,26,1026,526,2859,187,7289693e5d6cf1eb,0.25248430348495665,-0.44879737282622195,0.28076464824575276,523.0,2836.0,
main,12,win,27,1027,526,2859,186,62d2c0c5d3fbefd9,0.25027874066216427,-0.4630232505255826,0.2951856837014632,523.0,2836.0,
main,12,win,28,1028,526,2859,186,a543f4c969c46031,0.2207315682548523,-0.47840899232617506,0.2845897275374719,523.0,2836.0,
main,12,win,29,1029,526,2859,186,720882932a143776,0.249784345006973,-0.48038413856431145,0.2919555599303243,523.0,2836.0,
main,12,win,30,1030,526,2859,186,b80f9db8ee2b3666,0.23007224642613067,-0.443925874646483,0.29145243335477033,523.0,2836.0,
main,12,win,31,1031,526,2859,186,fc98d600af105445,0.2886465782455694,-0.4263709561710587,0.28241030870303274,523.0,2836.0,
main,12,win,32,1032,526,2859,187,98baf1a967e21704,0.2446424096509241,-0.4325752785320712,0.29073800274652617,523.0,2836.0,
main,12,win,33,1033,526,2859,187,86ba58bf96420dd2,0.26862399494822187,-0.4378667889778914,0.2886827951599525,523.0,2836.0,
main,12,win,34,1034,526,2859,186,8216f0059a50ed60,0.2197894890353822,-0.4804718866434105,0.2911830286105595,523.0,2836.0,
main,12,win,35,1035,526,2859,187,e889a0d4d2e46f6a,0.27615246448869524,-0.4319481299369888,0.28830101255019597,523.0,2836.0,
main,12,win,36,1036,526,2859,187,4d12366f37731df1,0.26275458640827587,-0.4641142424243668,0.2960630543409822,523.0,2836.0,
main,12,win,37,1037,526,2859,187,4351b21f50ae36bb,0.2631220943905048,-0.4195510417772621,0.29191293416155434,523.0,2836.0,
main,12,win,38,1038,526,2859,187,0eb17eca88dd042d,0.23647566145592736,-0.48607548717011917,0.2864522372423074,523.0,2836.0,
main,12,win,39,1039,526,2859,186,3bfcaba0f97b43cd,0.2752374026393667,-0.4696273690617498,0.29400150856347146,523.0,2836.0,
main,12,win,40,1040,526,2859,186,1f992380f083c307,0.21419491334305896,-0.45125843632508267,0.28398450943828907,523.0,2836.0,
main,12,win,41,1041,526,2859,186,cc9a8b36684c77b9,0.26511574075720556,-0.4524538815712986,0.2823464126091961,523.0,2836.0,
main,12,win,42,1042,526,2859,187,7aa6c7d16ca8a006,0.27473652217734434,-0.4347110771321668,0.29691042461964773,523.0,2836.0,
main,12,win,43,1043,526,2859,186,435f45ef7aea9267,0.21702329802419396,-0.4658877297307698,0.289078755051135,523.0,2836.0,
main,12,win,44,1044,526,2859,187,be7b4cade4941f59,0.29124379964719216,-0.45744265565435765,0.2951123452739048,523.0,2836.0,
main,12,win,45,1045,526,2859,186,854e21ff9abea2dd,0.29136912402230064,-0.4630062786567095,0.2880636992263576,523.0,2836.0,
main,12,win,46,1046,526,2859,186,47048ada7cdd9051,0.22684603437319106,-0.4666421340796293,0.2847193805666242,523.0,2836.0,
main,12,win,47,1047,526,2859,186,fe6f22443b1bb5f4,0.2727535730695041,-0.48293461055350795,0.29143796365441654,523.0,2836.0,
main,12,win,48,1048,526,2859,187,c29a58f0f56ce9c1,0.2782191853067,-0.501068658097419,0.2922482787867469,523.0,2836.0,
main,12,win,49,1049,526,2859,187,17516db7c9e9462f,0.2569218476413826,-0.5018415815124958,0.29442304487602083,523.0,2836.0,
main,12,win,50,1050,526,2859,186,2772c19cd0d25d07,0.24778690377911072,-0.4405448643747938,0.2872802202198234,523.0,2836.0,
main,12,win,51,1051,526,2859,187,1a45b8f061d2fa74,0.2651688258799987,-0.43882179874320953,0.28841524510240196,523.0,2836.0,
main,12,win,52,1052,526,2859,186,86acdb8569db6e90,0.2671759555354123,-0.49708266130643597,0.29613990775395094,523.0,2836.0,
main,12,win,53,1053,526,2859,187,89fab02756470e42,0.27223775017091145,-0.4404998038856774,0.29483415345810227,523.0,2836.0,
main,12,win,54,1054,526,2859,187,fe126a17bc7b1696,0.2613936530998846,-0.4039493202691745,0.28323746899316926,523.0,2836.0,
main,12,win,55,1055,526,2859,186,6ca93ec34824a021,0.2623806198855736,-0.4773969859381189,0.2898050615648024,523.0,2836.0,
main,12,win,56,1056,526,2859,186,23e75f7510654282,0.25529810211852566,-0.4403516340186661,0.28837709450392973,523.0,2836.0,
main,12,win,57,1057,526,2859,186,7153b3f5a8110635,0.24522599974460868,-0.44244934628148097,0.28028705745223537,523.0,2836.0,
main,12,win,58,1058,526,2859,186,26ce17d0560c5ee5,0.2697680624866181,-0.4906067644644542,0.2937024434035529,523.0,2836.0,
main,12,win,59,1059,526,2859,187,9aec5a60161de8d4,0.17047553329871445,-0.4555767019464013,0.29169052084596025,523.0,2836.0,
main,12,win,60,1060,526,2859,187,3b48080579073940,0.27226564899057903,-0.4644596155594132,0.29492745953706745,523.0,2836.0,
main,12,win,61,1061,526,2859,187,b3aaa841ace666fe,0.2599914943992514,-0.4457243182437415,0.29231826479506423,523.0,2836.0,
main,12,win,62,1062,526,2859,186,553f5db709229983,0.23744017491035052,-0.480973643060347,0.2861902764078,523.0,2836.0,
main,12,win,63,1063,526,2859,186,a3af6bb1005d7148,0.26428882997205516,-0.47759312794184616,0.2875563643537894,523.0,2836.0,
main,12,win,64,1064,526,2859,187,d06ad643f3ee371b,0.2442387356117317,-0.4576880386879733,0.29071226283522295,523.0,2836.0,
main,12,win,65,1065,526,2859,187,3fc73395c8196f4f,0.288527109686437,-0.44377200683611123,0.28627620750906646,523.0,2836.0,
main,12,win,66,1066,526,2859,187,4220a9ba56b273ea,0.2868298648451604,-0.455605632959266,0.2888069063069206,523.0,2836.0,
main,12,win,67,1067,526,2859,186,5993322762aaeaeb,0.2700339780492491,-0.4746838790123249,0.289772128249085,523.0,2836.0,
main,12,win,68,1068,526,2859,186,09edf327707d86d1,0.31581556811933,-0.4913537914064142,0.2907580946515947,523.0,2836.0,
main,12,win,69,1069,526,2859,187,cec22fc859766c15,0.2289606135585629,-0.47166454918150946,0.2852860904762986,523.0,2836.0,
main,12,win,70,1070,526,2859,187,84f2ce39b8e96a7c,0.2078523653764972,-0.49256527394795124,0.2883896445470236,523.0,2836.0,
main,12,win,71,1071,526,2859,186,613f1a365a58c5e9,0.27972256777547155,-0.48505376246124504,0.2868725632922802,523.0,2836.0,
main,12,win,72,1072,526,2859,186,0b99462f54c5b73f,0.258282886163147,-0.45724916005188626,0.28926925434074124,523.0,2836.0,
main,12,win,73,1073,526,2859,187,5a8f5c4776d410e8,0.24019715159161925,-0.4549612835473697,0.2914555168716766,523.0,2836.0,
main,12,win,74,1074,526,2859,186,0d64fef5f1b7768d,0.2980098329490022,-0.45960199217276154,0.28684573901814814,523.0,2836.0,
main,12,win,75,1075,526,2859,186,3bc3b54d1e0881aa,0.23111930141947257,-0.4765925739760738,0.28236843508537984,523.0,2836.0,
main,12,win,76,1076,526,2859,187,81f5bbcf6e1dd547,0.24614480553792162,-0.46623461953461004,0.29323703416896646,523.0,2836.0,
main,12,win,77,1077,526,2859,186,1b74423ab082ca1a,0.23532478559171,-0.43764430587630143,0.2842944869050969,523.0,2836.0,
main,12,win,78,1078,526,2859,186,d28cb3210e6f867f,0.2157567354611496,-0.4533704030090747,0.29125554931431996,523.0,2836.0,
main,12,win,79,1079,526,2859,187,f2030b6425ef4456,0.289906212592385,-0.4686895398844593,0.2897418232823631,523.0,2836.0,
main,12,win,80,1080,526,2859,186,06d37d6d26498cc1,0.2522043611259661,-0.41413570300078967,0.2857659269052823,523.0,2836.0,
main,12,win,81,1081,526,2859,187,dfc1dce9b8fcde62,0.25350063266110334,-0.4325503632445212,0.29193469435721336,523.0,2836.0,
main,12,win,82,1082,526,2859,186,08630807f075263c,0.2514272330991498,-0.4498581085714407,0.292240191694762,523.0,2836.0,
main,12,win,83,1083,526,2859,186,e9e20b54864403ad,0.3090026474561107,-0.43178065635514384,0.2850889439617716,523.0,2836.0,
main,12,win,84,1084,526,2859,186,d69137ef38266a11,0.2584239119701186,-0.4588955488892618,0.28924216586592794,523.0,2836.0,
main,12,win,85,1085,526,2859,187,db89367b5de95465,0.2412399142273698,-0.4336072771212913,0.29247034753753554,523.0,2836.0,
main,12,win,86,1086,526,2859,187,4d85d9c417cddb42,0.27951231948536526,-0.45191764490900466,0.2926633327288555,523.0,2836.0,
main,12,win,87,1087,526,2859,187,d6814378d8e36453,0.28468452886236273,-0.43627536471513545,0.2933641024611278,523.0,2836.0,
main,12,win,88,1088,526,2859,186,f18e01053cac85bd,0.25822319320198184,-0.46035647517984074,0.2878015962002459,523.0,2836.0,
main,12,win,89,1089,526,2859,187,cd987c9a9bb6b300,0.28319279772376493,-0.48985243737015566,0.29117945299605186,523.0,2836.0,
main,12,win,90,1090,526,2859,186,028a3c916af0cbd1,0.24772565130083724,-0.4318170590175731,0.28860210563884464,523.0,2836.0,
main,12,win,91,1091,526,2859,187,aaafb72f0ecacbc0,0.23167789928848226,-0.48763370206701395,0.29441950991956817,523.0,2836.0,
main,12,win,92,1092,526,2859,186,92d0c4e4c2c0674a,0.284325216989769,-0.4740741185554063,0.28958271867799856,523.0,2836.0,
main,12,win,93,1093,526,2859,186,1e9a903c30affb04,0.23027731405652685,-0.4746109270323814,0.2889796972366622,523.0,2836.0,
main,12,win,94,1094,526,2859,187,96b1adf3c66edb6e,0.2733312772241965,-0.43593153832804354,0.2975025654315734,523.0,2836.0,
main,12,win,95,1095,526,2859,187,5f01830b9a902584,0.2524027141952241,-0.4502399148386672,0.29408322820735666,523.0,2836.0,
main,12,win,96,1096,526,2859,186,25865bf925246962,0.23675361539770856,-0.47376865165802107,0.28259354179803736,523.0,2836.0,
main,12,win,97,1097,526,2859,187,3f6c4a12da7bf6db,0.2807804813942396,-0.46710704611767834,0.2958490638605622,523.0,2836.0,
main,12,win,98,1098,526,2859,186,c83c2eaa11f04c5c,0.23224538339909984,-0.449492670003999,0.28234343832747116,523.0,2836.0,
main,12,win,99,1099,526,2859,187,3752267c13f77576,0.2882345257004386,-0.41732945874162297,0.28652237260460167,523.0,2836.0,
main,12,win,100,1100,526,2859,186,93d8bb72193aad20,0.29207102319450007,-0.463644550531279,0.28681093202281754,523.0,2836.0,
main,12,win,101,1101,526,2859,186,df9555131b081722,0.29878460952300223,-0.4370265233718972,0.287280320327026,523.0,2836.0,
main,12,win,102,1102,526,2859,187,51a1278c76e60832,0.311082967357762,-0.4496225854238344,0.291197245620248,523.0,2836.0,
main,12,win,103,1103,526,2859,187,b64b8e4b7fbd34fc,0.28215078951161865,-0.4459017283405244,0.28910332279515394,523.0,2836.0,
main,12,win,104,1104,526,2859,186,c6776d5261e50031,0.2639345403410489,-0.4264159572327281,0.2852724280712832,523.0,2836.0,
main,12,win,105,1105,526,2859,186,29dbd2d1e996de12,0.25015307027002964,-0.49087991189146757,0.28796144024647,523.0,2836.0,
main,12,win,106,1106,526,2859,186,75ed1df0f22df8cf,0.2722539414712557,-0.4504041478309899,0.2890768513370923,523.0,2836.0,
main,12,win,107,1107,526,2859,187,a37f22a10e532445,0.2512674298916415,-0.4381035685194548,0.28151530067840214,523.0,2836.0,
main,12,win,108,1108,526,2859,186,d72bcb5f4847b821,0.2845312142000498,-0.48532851773041336,0.28618095531970444,523.0,2836.0,
main,12,win,109,1109,526,2859,187,23d2acfe0a6e9a03,0.2925298561521681,-0.4246302293699355,0.2900770436509877,523.0,2836.0,
main,12,win,110,1110,526,2859,186,0c63413c82eace64,0.2873889785548749,-0.4270639045172636,0.2859120204550397,523.0,2836.0,
main,12,win,111,1111,526,2859,186,8607e0b4900ce547,0.2477167766387458,-0.4774925293928467,0.2847593436769483,523.0,2836.0,
main,12,win,112,1112,526,2859,186,d2e340809a35aefb,0.33505994702190134,-0.4462586970480552,0.2845014127034226,523.0,2836.0,
main,12,win,113,1113,526,2859,187,9c475cb3391a058e,0.23993217493912145,-0.4464258260459128,0.2876649777350227,523.0,2836.0,
main,12,win,114,1114,526,2859,186,5a8d2647356277a0,0.2663444671173476,-0.4942930875888422,0.28947115781548466,523.0,2836.0,
main,12,win,115,1115,526,2859,186,14d85a432781398e,0.2723457065516828,-0.4116515727086145,0.2929162561596309,523.0,2836.0,
main,12,win,116,1116,526,2859,187,527ecadf11df9fb8,0.22498495295804877,-0.45856785068817135,0.2872585645509873,523.0,2836.0,
main,12,win,117,1117,526,2859,187,9f4fa69fc90f764f,0.2822014465047369,-0.436896920665322,0.28812661507991233,523.0,2836.0,
main,12,win,118,1118,526,2859,187,10bfddf204d7744c,0.2790647376787396,-0.4483930438935734,0.2959826798590302,523.0,2836.0,
main,12,win,119,1119,526,2859,187,8610d7a7b0e37d6a,0.24927975416110892,-0.42114540950907603,0.2914603890562604,523.0,2836.0,
main,12,win,120,1120,526,2859,186,d016066e5ee5e378,0.20759695276449408,-0.4833604603766359,0.2806407131664192,523.0,2836.0,
main,12,win,121,1121,526,2859,186,76be00d5fb7c47f4,0.35057396815913644,-0.4186256234937048,0.2997644600859314,523.0,2836.0,
main,12,win,122,1122,526,2859,186,61aa9c59b12c6433,0.20672404557237356,-0.4739640667701381,0.2787581359791773,523.0,2836.0,
main,12,win,123,1123,526,2859,187,72b3692988aea233,0.20323799261845976,-0.5000049556416923,0.2800306775671025,523.0,2836.0,
main,12,win,124,1124,526,2859,187,4f0aa10d1a2fb92c,0.2756263381126547,-0.4407971521565694,0.29158550179181053,523.0,2836.0,
main,12,win,125,1125,526,2859,187,f0511f7e0a05ad0c,0.26904831422325737,-0.44208572597501383,0.287928580650059,523.0,2836.0,
main,12,win,126,1126,526,2859,186,b5d9d0269c6b5520,0.21204238424468458,-0.47366804094764453,0.2873545710231953,523.0,2836.0,
main,12,win,127,1127,526,2859,186,6e0b8254747ffc56,0.2656943974759689,-0.48193432967950717,0.2860778929180912,523.0,2836.0,
main,12,win,128,1128,526,2859,187,72082023fca7800e,0.26869732898473564,-0.45390813242887307,0.29010124698973233,523.0,2836.0,
main,12,win,129,1129,526,2859,187,4e91f73d20723942,0.23677303537501682,-0.46209154067556285,0.2910836349298799,523.0,2836.0,
main,12,win,130,1130,526,2859,186,ef6e154ec3ea974d,0.27899695555401816,-0.45427591776674753,0.2942474956127716,523.0,2836.0,
main,12,win,131,1131,526,2859,187,adb960e9f26c7611,0.2905756028552948,-0.4416287804556527,0.29544870296193076,523.0,2836.0,
main,12,win,132,1132,526,2859,186,66b3a54cd6c5d78c,0.2451867361349973,-0.48114437133925475,0.29486889373339614,523.0,2836.0,
main,12,win,133,1133,526,2859,187,4ebc1e0c990904ff,0.26799928199333367,-0.4458615712974996,0.29204259757188644,523.0,2836.0,
main,12,win,134,1134,526,2859,186,cc74d9a6ab7a798d,0.2842631559975888,-0.4823466861343168,0.2915841401226931,523.0,2836.0,
main,12,win,135,1135,526,2859,187,713dcab5d58e9659,0.2830531372921077,-0.44554135328312944,0.29061319715032957,523.0,2836.0,
main,12,win,136,1136,526,2859,185,b2d24a106dcad62c,0.2403657782942441,-0.503819641481961,0.28420927926755796,523.0,2836.0,
main,12,win,137,1137,526,2859,187,3031eb9f6e79a178,0.2760830773467564,-0.48660303662643867,0.2939548781763258,523.0,2836.0,
main,12,win,138,1138,526,2859,186,584a24c3a34d2640,0.31093236224946375,-0.48383665853985236,0.2886214789846548,523.0,2836.0,
main,12,win,139,1139,526,2859,187,e7b0b64ab1e21b2d,0.21316182902348113,-0.428192076440284,0.2835085709440203,523.0,2836.0,
main,12,win,140,1140,526,2859,186,865c65a40564349c,0.2662221084062324,-0.46931852638116117,0.29260538098907724,523.0,2836.0,
main,12,win,141,1141,526,2859,186,6582b70725ceea63,0.30551753124755643,-0.4930408980278212,0.29591108258768506,523.0,2836.0,
main,12,win,142,1142,526,2859,186,404c3d3e43d3c20c,0.2762641616911521,-0.4872164982962749,0.29276498290825165,523.0,2836.0,
main,12,win,143,1143,526,2859,186,26fb8de8ca396ed6,0.2472111203845797,-0.4711639251333827,0.28670560154152713,523.0,2836.0,
main,12,win,144,1144,526,2859,187,745e3dd465fc9b31,0.2768019929917709,-0.46122613298010134,0.2905808383573591,523.0,2836.0,
main,12,win,145,1145,526,2859,186,233d339c86653ea9,0.35243038044265673,-0.46711115491765065,0.2914026798310266,523.0,2836.0,
main,12,win,146,1146,526,2859,187,d1439e2cd44308ba,0.32952371839311123,-0.41387395228821733,0.30034372229850714,523.0,2836.0,
main,12,win,147,1147,526,2859,187,2cf27f707e2597f0,0.27215466473212757,-0.46753574173702156,0.2976469650909285,523.0,2836.0,
main,12,win,148,1148,526,2859,187,6e84d78a407f6ed9,0.26018555811353594,-0.4148980979641573,0.2922347807427298,523.0,2836.0,
main,12,win,149,1149,526,2859,187,49d9756e164363ae,0.26145517625092185,-0.4373906285376879,0.2869246928100387,523.0,2836.0,
main,12,win,150,1150,526,2859,186,487e36bdd08bc64a,0.29338695515755386,-0.48086533053410346,0.29129764539129566,523.0,2836.0,
main,12,win,151,1151,526,2859,187,6284286864cff6f1,0.24418071598085778,-0.43327027658187933,0.28752979742205836,523.0,2836.0,
main,12,win,152,1152,526,2859,187,08654d127aabe604,0.25268263249959144,-0.423222621409214,0.2909415250301292,523.0,2836.0,
main,12,win,153,1153,526,2859,186,37b9ad8e13d85638,0.2592889237270979,-0.44591685906200795,0.27849147142419295,523.0,2836.0,
main,12,win,154,1154,526,2859,186,0e736125d7308941,0.19606706711253752,-0.4394248642984139,0.28297134407696684,523.0,2836.0,
main,12,win,155,1155,526,2859,187,37400c0ce67abb2c,0.27163560084014127,-0.4045580861963771,0.28714743706277984,523.0,2836.0,
main,12,win,156,1156,526,2859,186,2018c5cea5a30df3,0.29405496980996126,-0.47784216036659355,0.28487179661582546,523.0,2836.0,
main,12,win,157,1157,526,2859,186,94fa1272b5e5f136,0.3080288249813645,-0.43712946316428813,0.2878334281386353,523.0,2836.0,
