r,arm,cagr,mdd,turn_n,turn_sum,cost_sum,w_mean,eq_sha,trough_i
108,R_tv,0.3218622521686305,-0.35730463939977114,107.0,21.146127886272907,0.12370484813469652,0.7104050342246635,efd8a9ce215e727310d92c659a070f1b14c6d24f9eef390fc7f6c61b06aeab28,1975.0
108,R_rp,0.28763830177626026,-0.3219705402986168,113.0,8.547682046014103,0.050003939969182495,0.42031054088907,61000476148543b5c535f93fbe82c6883893b18d41d7cce436757c8d9f68b393,1386.0
108,W_fix,0.28853981077405666,-0.3237768714373782,113.0,5.063543937671336,0.029621732035377317,0.5,f8886e3c8e8de5ae1fad772f8e0aabd50abcf140c7d747e0cbc2fb2c56342771,1386.0
108,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
108,W1,0.32411500159545903,-0.3762981180312778,0.0,0.0,0.0,1.0,e85f2651120a4675c8af5cdd94750d61448adb86e7063131fa2418d5ffbaa154,1387.0
109,R_eq,0.26506932080620915,-0.32675101261527695,113.0,7.501135877772373,0.04388164488496838,0.42707760141642115,9b002f280393a6997c108a105334791c70a3e7a156fa84dd764398f225153284,1975.0
109,R_tv,0.2780751717395018,-0.38825614154700316,107.0,18.063117275163762,0.105669236059708,0.7282514085349888,e29d1feb58a8ee1521b8ac17301753298b958803f3f06d2ea27d18c0c7d18adc,1975.0
109,R_rp,0.26506932080619894,-0.3267510126152631,113.0,7.501135877762652,0.04388164488491151,0.4270776014164439,8bdff4cfa43bdc0513f1e3e06721b2bf6380ebc9a7a7a6b83a7f63d1ae193b85,1975.0
109,W_fix,0.2642982893340391,-0.32501503352091377,113.0,4.0158824439598,0.02349291229716483,0.5,ee20acf1fd38abe74c87e6205f0150bd12eaac685ee092a44bd173634ed95868,1975.0
109,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
109,W1,0.274873061191768,-0.4244080987645283,0.0,0.0,0.0,1.0,4046ba6f81f7ba17af0f13ef2463febd233c92324f339931e56d095058de15cb,413.0
110,R_eq,0.2562259224528338,-0.3228116709637591,113.0,8.287553832371952,0.04848218991937592,0.4164987398850495,7cfca1fd1609c3e5b032f0bf9b428bf4cbfe6c0a652d859c256b516c8ec13d84,1975.0
110,R_tv,0.26636617308931987,-0.3990801492511431,106.0,19.250641582234202,0.11261625325607005,0.6995425252399319,bea3d8911c92050f46f46e0a08fe89ea57af5dd246f3b10055b215bb5e7bc89a,1975.0
110,R_rp,0.25622592245283005,-0.32281167096374025,113.0,8.287553832371982,0.04848218991937609,0.41649873988503616,ff758d4e5f3c72378005b521df3dced4bab636d12c3dd1ab7891a8e7fb0555e9,1975.0
110,W_fix,0.24826723717398202,-0.3215086439378517,113.0,4.292707195178137,0.025112337091792107,0.5,2a8f385b2f8250a22b60ae19fd4d80e81bebcfa0959d30397e21731758583f25,747.0
110,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
110,W1,0.24006176905516052,-0.44794154508804584,0.0,0.0,0.0,1.0,c1751fd58fe49efbcf3ca885b29ea622c9156c4d5d579007ca7590057f89290d,747.0
111,R_eq,0.2796152778883061,-0.3622510974194725,113.0,7.9071353342334785,0.04625674170526585,0.4151045434555574,a00988444a67d95aaa9aaeb4d610da698b5915f91cc0f5685d2d704afacd10cf,1975.0
111,R_tv,0.3013922051321687,-0.45101879778708087,108.0,18.827015507731765,0.11013804072023084,0.6945319454355663,30f9741805b5188bb64803f89ead4ccc6e0358f7c382cd6cbff5da56fccfe89e,1975.0
111,R_rp,0.2796152778883223,-0.3622510974194513,113.0,7.907135334234501,0.04625674170527183,0.4151045434555059,fb07096cbe1d6682baf09a4a6673916f7045f921de32cbad59fead2fb64aec4d,1975.0
111,W_fix,0.2856761536373438,-0.36015054138412844,113.0,4.30429406830642,0.025180120299592552,0.5,3b668f7aca0d88027f1f8c52a929bb71a2840a5ecae0d1ae39399595435d432d,1975.0
111,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
111,W1,0.31807265290220665,-0.45082437483859966,0.0,0.0,0.0,1.0,d14a1bbe0a0317f6576062d6e7fbec4dc4666c8073c2575937717ab2d09d6676,1975.0
112,R_eq,0.31252281601000154,-0.31640087377477777,113.0,10.408039503126874,0.060887031093292215,0.4139492417765209,c27c461723021b57514bd88d4093e5d8f1dafc58bf6a5a9ec4ea5a1a02bf5739,1386.0
112,R_tv,0.3628653992102939,-0.3120127057317152,104.0,27.363148342282077,0.16007441780235016,0.6834081313375993,ff0a927947cf116e6da27b24bba9127310d93a8dda9266dc836d5bd87e2f7a20,1378.0
112,R_rp,0.31252281600998244,-0.31640087377479825,113.0,10.408039503122582,0.060887031093267104,0.41394924177650616,af677abc6d49d6aa0856e417edf78170928e5e01166d2372b654d3a7787ef4a9,1386.0
112,W_fix,0.3251464350970661,-0.3163803254444966,113.0,5.5900660091524905,0.03270188615354207,0.5,44075f1f44cb48f545424a02619e91469c0e18113118d47180bbbb36ab4a3f01,1386.0
112,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
112,W1,0.39923241420492395,-0.32856067188661264,0.0,0.0,0.0,1.0,975ab0e31af8cc71beee2475d23f8965dff80f777f4004b7daabb6bcb21ff52b,1378.0
113,R_eq,0.31460987770185733,-0.3052935783825822,113.0,10.799051299774543,0.06317445010368108,0.41804405236869324,0be87ab2cc54cc1b03c234d0df09b84b203895a68c2b1d20ce790feaaba6d12d,1975.0
113,R_tv,0.3690392592306202,-0.3390346831875217,106.0,31.114985871027965,0.1820226673455136,0.6991582629472861,f7b07060a3b25bd3d817dcdc548a2f10b7ac1a14103bccfbd71f7c4fc9cadf61,1975.0
113,R_rp,0.3146098777018205,-0.3052935783825741,113.0,10.79905129978893,0.06317445010376524,0.418044052368695,e788eff87580b08e25c64546fa8953606c3ed9281a21f70741c22a481c772ff4,1975.0
113,W_fix,0.3233867214215578,-0.31022760132735994,113.0,6.25442345055848,0.036588377185767115,0.5,b191d3da6979603f10eacd32ea1082b64afb3d3c087ab23e48e5ca836c7986c5,747.0
113,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
113,W1,0.39449667194500915,-0.3733439386216629,0.0,0.0,0.0,1.0,2cae888c2b0b83178eac4eb20652699834bb438d4507a7f33090555d4ddb52be,411.0
114,R_eq,0.2802593476126394,-0.36663048916300867,113.0,9.698578090713035,0.056736681830671244,0.408807841854029,714290813c51c0d7e75abe834fbf3625dae9825d0b74bd99fdc1deb2eaded1e7,1975.0
114,R_tv,0.30062141203008874,-0.4407492408129291,105.0,24.488531221618594,0.14325790764646879,0.6725777939042238,24caabe8a9b1c2660cb2b6bd2e5aa4defa2415593619570997ff7afe4c17969c,1975.0
114,R_rp,0.28025934761266846,-0.36663048916296787,113.0,9.69857809072248,0.05673668183072651,0.40880784185401686,f0424d4f47991adc812def2fd0191949c6f4e6e17e3abd9f9e301c16365b1419,1975.0
114,W_fix,0.2909663466622443,-0.35553631342314385,113.0,5.798505580382645,0.03392125764523847,0.5,e72031c96982027101530b3c8c609263e982bc997030948a935e3f39ee6ac4a5,1975.0
114,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
114,W1,0.32107337026933824,-0.47586785823804145,0.0,0.0,0.0,1.0,ac836165896b98f476a93988ccf8cc44b8ca3f917a7348beef3866ff810a6614,1975.0
115,R_eq,0.27167896944998526,-0.313421471384831,113.0,9.089425163534806,0.05317313720667861,0.4215351876640775,ea8632c923064b500b42584d439451675367be40705c3079ab5d25860491822f,1975.0
115,R_tv,0.2937297578384559,-0.36542050009269456,103.0,23.602149694515916,0.1380725757129181,0.7090550968845257,68afa1db2bd81ca47263198ba4088c7c479335630c3f4cd9955c703a8decd36f,1975.0
115,R_rp,0.2716789694500008,-0.313421471384803,113.0,9.089425163532525,0.053173137206665264,0.4215351876640946,6a82c123e523abeca1b4953193ffd056b0fff9ddce167dfeb1e426c3b526fa71,1975.0
115,W_fix,0.27113762683300036,-0.3103071695685521,113.0,4.956574381799463,0.02899596013352686,0.5,eb248fcfe934fcf59a3ba7d0fee2afbfd10e6e6a98b4d6d05fcdc20848d4e5c1,1975.0
115,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
115,W1,0.2882976480038677,-0.40987114009548326,0.0,0.0,0.0,1.0,757835614c13255baa387ddb384eaf7e8ff754a1e70500bba1e787fd2d3d8133,412.0
116,R_eq,0.27829673332864746,-0.31965102032651926,113.0,7.525492784944667,0.0440241327919263,0.4211663775667381,2e4f99b8abb295bbf7b94beed44f4071f61dd5627af8eca87c421e36d68763c2,1975.0
116,R_tv,0.2950291541004588,-0.37733161189582937,105.0,18.252928480728947,0.10677963161226434,0.70818879427576,9e8beae40926c68cddfdfe0da2ff7af583aeb836b35d9b29d284f8b067e6e943,1975.0
116,R_rp,0.27829673332866434,-0.31965102032653014,113.0,7.525492784923284,0.04402413279180122,0.4211663775667373,a4944497afadbf684b745db0e431ec77fffaac6191f60313161c16e7a7321b7f,1975.0
116,W_fix,0.2862386327775899,-0.3290074984508428,113.0,5.064110258420873,0.029625045011762108,0.5,24110f251923dba6bdfb7fca0910797f0003cc5e8244f91dcc3809abf973a6e3,747.0
116,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
116,W1,0.31777148991803617,-0.37780209658987535,0.0,0.0,0.0,1.0,5c69f0caea7af64d23eb1b9408c560da7faef2e68ce5c6a16df1a2ceb1b0e5f9,747.0
117,R_eq,0.27999221757792014,-0.3325626793784752,113.0,9.36224499736807,0.05476913323460321,0.4280440250104187,1ac1220a9e030d280191cc1556d6c58c0f976eb5bdcc2730795772c3570bb466,1975.0
117,R_tv,0.30513598211488846,-0.39403053811944394,100.0,23.414669459470147,0.13697581633790035,0.7291973980671925,84e42320e47dc6bf2d223e2bf7cbf91768ecfc6cd5fba9deca307049f1524961,1975.0
117,R_rp,0.27999221757792325,-0.33256267937847067,113.0,9.362244997355779,0.05476913323453131,0.4280440250104802,db23a13f53f65cea2f63a6792e3694ed8f52a832457775aeb6edc842681143bc,1975.0
117,W_fix,0.28356512674815515,-0.33563307902360207,113.0,5.199730060216054,0.030418420852263917,0.5,241f8ca99639408509fffb978f95a6b6e24e7fce2ebf68701d2386684717dc49,1386.0
117,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
117,W1,0.3117302141446827,-0.39403053811944294,0.0,0.0,0.0,1.0,9963fa2b99d3834d897fee3808e83bde98664e1af9e323023ebcf04ad89cae85,1975.0
118,R_eq,0.2814354999013011,-0.3404109068093981,113.0,8.11322484707585,0.047462365355393735,0.41636999341999464,30d53527f5477da2be53538b940669701cc76ab4db752d52384601e6a0998857,1386.0
118,R_tv,0.30997920803513956,-0.3991517913361553,105.0,18.585977187278207,0.10872796654557751,0.6937765635747765,70dd7bb58e0d4a02badee43889239873811ed9c2fcd94b3f26a70b39ee4acd1c,1975.0
118,R_rp,0.28143549990127825,-0.34041090680944386,113.0,8.113224847072685,0.04746236535537521,0.41636999342000464,8d8bc3380dd08bbeb694ae5fcfd2d2c7e2f9c60640b95efd7934dcac89bc35b6,1386.0
118,W_fix,0.2838422176955713,-0.3463300184985244,113.0,4.587273428615666,0.02683554955740165,0.5,88492037eff8df1e15f26fa4bbdde8f1e23c9f463e024a6f66986d2db8f4d0a0,1386.0
118,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
118,W1,0.31367318743359074,-0.39863614003358894,0.0,0.0,0.0,1.0,86919c5b496dbcc7943e11c357ba010749b1d1c671b1a5f1c604735466a58bb1,1975.0
119,R_eq,0.2513277262881659,-0.3367192684149314,113.0,8.14191153756239,0.04763018249473998,0.4223806627034508,dc860de2bdbf7bdd6930c4d47b5a227469470be4a8618c1fb966a77d175e7dc7,1975.0
119,R_tv,0.2506584272332506,-0.4068408385937721,104.0,19.968099833024816,0.11681338402319517,0.7129289147565547,88d8025ce143dffbc173ab0246bd4efc273e646eb2ef6b1ae911424388e28b9f,1975.0
119,R_rp,0.2513277262881537,-0.33671926841492544,113.0,8.141911537567514,0.04763018249476996,0.42238066270345753,0e51b8d85b9ba86e2419b72c073f5aad25798d42c4728e1482f798da6ad4bb77,1975.0
119,W_fix,0.2556059589968791,-0.33463902494525216,113.0,4.805010826783935,0.028109313336686023,0.5,68fe5bd9cde992c4db1bfd74b4d9be2d2f5de643a2bafdd4c6e058e2d9962e9e,1975.0
119,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
119,W1,0.25752293518929426,-0.4084590271890465,0.0,0.0,0.0,1.0,e36bf2cfbf28fb739ac4625c7454af21b2831ce09640b2f37b50a6c35550fc6f,1975.0
120,R_eq,0.280536117335908,-0.3167863094813237,113.0,8.171738026943098,0.04780466745761712,0.4176234912011898,ab51f31129e46c670ff7f8e08a41370a97b52da178d08f209d59ebc170b531ce,1386.0
120,R_tv,0.30429158668947176,-0.32441772736711577,102.0,20.35388827531076,0.11907024641056796,0.702538177514473,61b6392e6462e99b2cc4768d6c378effb199be68623e0f471ac2f5981a21d84e,747.0
120,R_rp,0.2805361173358911,-0.3167863094813214,113.0,8.17173802693852,0.04780466745759034,0.41762349120117453,63c25dc1e9bd142d09195e22ed317432ba4d91fd00b7c8eef04fc7c3b5754fac,1386.0
120,W_fix,0.28551294910151115,-0.31360450473920376,113.0,4.833352284504054,0.028275110864348717,0.5,760ace4e46eda13dc56a56696e7982eb76233b20d9070c80ee187b7a8b28988c,747.0
120,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
120,W1,0.31747431971469076,-0.37864579869366627,0.0,0.0,0.0,1.0,1053e35f51d9034edab7402123153c6eed3965595ca64ff4bfdadb80838716ec,411.0
121,R_eq,0.26612121782680287,-0.31032795952490927,113.0,7.15624856514794,0.04186405410611545,0.41846639708924865,4228995dbba116244d43b271cca2c35889a24cc93ef3d6f9b65d210ffb89aa4a,747.0
121,R_tv,0.2804117803556223,-0.34147706798793215,107.0,16.695828269372306,0.097670595375828,0.7033988160971868,0a2548aa27c2f3dd9669ce3fc92ece782b12136f51b267a04a2aaca14620fbdd,1975.0
121,R_rp,0.26612121782682885,-0.31032795952488273,113.0,7.1562485651514365,0.0418640541061359,0.4184663970892809,330b4358040358cb0cd52441976a1f452143a003a2baf098296fa460f53c7822,747.0
121,W_fix,0.265425129660267,-0.32137565020716785,113.0,4.333097231323161,0.02534861880324049,0.5,d6a829137d27a0da5e2ef315df6ceee3ee243c3c3ecd6f1c58c720e76a96588c,747.0
121,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
121,W1,0.2759899362194971,-0.3950551042446434,0.0,0.0,0.0,1.0,c5b12c010165e35255e037a6fed2d2100b01282d13b2bd7456a874dccb9a7df5,747.0
122,R_eq,0.2710278848186296,-0.32379539064064494,113.0,8.107063567757569,0.04742632187138178,0.42218710235698703,86a4fb9953f0996c5f5fcf5c88bd3c63b3cb79884887f75d92ac270d4847e4a6,747.0
122,R_tv,0.28817883106889153,-0.3803756449345384,105.0,19.082921440713974,0.11163509042817676,0.7129509565800485,14aadf748cf03b6347e50555bcafb56d6c959b0530e50e716c410c849c2c7f09,1975.0
122,R_rp,0.2710278848186267,-0.32379539064064666,113.0,8.107063567735754,0.04742632187125416,0.42218710235698054,74f58f93b2add99153ba9d021d4af7988bf0ba822e2318b4093c54d0a9ec90c7,747.0
122,W_fix,0.2732043607402197,-0.3353043670760671,113.0,4.823085866678341,0.0282150523200683,0.5,bb80693f26cee1ab8a70f704e3a63daf7d4ac6d9f14b496f60db0fdce0dbca6a,747.0
122,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
122,W1,0.29257360523850173,-0.41623292200004813,0.0,0.0,0.0,1.0,14650efbf2d3c1083a583f31b9daba6fb1b5a2c7d43162a5f4766cecd41aa6db,413.0
123,R_eq,0.21396624609286818,-0.3805244866620863,113.0,7.554192906281376,0.04419202850174605,0.4288681727767773,5760ced13537344f4d77d4e55d76d482f7cfb873c6a3c70a9bfcd8ea0c857a0f,1975.0
123,R_tv,0.18150602204860555,-0.4790863167677621,102.0,13.389842948831586,0.07833058125066478,0.7227877344352709,335a0a0bb98b0bab4f8e31a3cd8898598ade751ed9b654e9a06d6d71f11db5d7,1975.0
123,R_rp,0.2139662460927927,-0.3805244866620891,113.0,7.554192906272096,0.044192028501691766,0.4288681727767687,27b3a7096bf549693fb6b3c5282cf7c110dc41efccf35e635e7a2e3257f0f461,1975.0
123,W_fix,0.21397033093566264,-0.37025991479206066,113.0,4.485149034259156,0.026238121850416064,0.5,f7ba805c9cee76447bbe69781f152cdfd9d502317cdf56a23ab5745f6e5ba3be,1975.0
123,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
123,W1,0.1721449726027069,-0.5287736840759131,0.0,0.0,0.0,1.0,d4052e1fc7c38091f1b7a8e53b0e91acbc5dc72a2ed3cc26af36ca9e6ea17e04,1975.0
124,R_eq,0.27416410811181224,-0.3251949017800726,113.0,9.545799896312268,0.05584292939342676,0.4248749897688785,44e1fc78b6d263806a1e5404b10a6e7d5b0083675dac7ae469a4c080b584135f,1386.0
124,R_tv,0.2936273240375904,-0.36585570566116254,105.0,21.355510234935647,0.12492973487437353,0.723676469389149,2783445ab1d92ceb796630292d10c866254e1446154dcbd20a4044bc9e75da04,1975.0
124,R_rp,0.27416410811177716,-0.3251949017800901,113.0,9.545799896305027,0.055842929393384394,0.4248749897688937,bd2b9b7afe6720b75e8b356d862890f7b9ecb9a4bdbb510e50762c7098a79a84,1386.0
124,W_fix,0.2737833425273304,-0.3215795911372686,113.0,5.208850324773373,0.030471774399924233,0.5,8679c49564e2885298a4ff6a338a46e4ac42f4e3dcefd4742008850b39a20724,1387.0
124,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
124,W1,0.2906230327230963,-0.36941780103197486,0.0,0.0,0.0,1.0,72e6bcb3ae5cdc6224543080caa5867643329012df22721a860bb56e857c9d89,412.0
125,R_eq,0.2458391254904917,-0.3219347321384681,113.0,6.976344093560057,0.04081161294732634,0.4315810089961457,9702e3102719db7588b0354f1058908b25094f474faf16a0c027a96356b8f12f,747.0
125,R_tv,0.24170865153564036,-0.3501821450548049,103.0,14.099131808676422,0.08247992108075707,0.7309251765045379,437002de0c9880ec684d10b8e367efec38ecf978653e6b7d85aeb9eab048dc6b,747.0
125,R_rp,0.2458391254904757,-0.32193473213842755,113.0,6.976344093577695,0.040811612947429514,0.43158100899613083,20d2a885d69e07039e649227bbde02b7ebde43a7bf25bb766f966e7bdb24b9f8,747.0
125,W_fix,0.2460139314116534,-0.33664099605715164,113.0,3.664986324760916,0.02144016999985136,0.5,9350ec0c1263b99320187bf23fac465e38a76ce2955a1d81c08aee7cd927396b,747.0
125,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
125,W1,0.2397281931107087,-0.3973075404948889,0.0,0.0,0.0,1.0,14c45e45c9606b18b938a45e2f9c98b7a346cbc88c01db24d99ed2b170249322,747.0
126,R_eq,0.26868787633971825,-0.3303671224867016,113.0,8.36090288872521,0.04891128189904248,0.4111928846121093,35bbe91976a3105067589430e29d1ccd281d1757cca1fe8f93ba88e56c5c5d67,747.0
126,R_tv,0.28455444051833045,-0.3814812857361084,106.0,20.24608609901747,0.1184396036792522,0.6794440769936402,88e005915f19346b62217366dea9460d8edd4f90e430f17533fc24c32002f92e,1975.0
126,R_rp,0.2686878763397338,-0.33036712248669625,113.0,8.360902888727885,0.04891128189905812,0.41119288461209935,ef572ca82efc09aa236834bee24fbbf90f32221912020ac204065d6b739c6cc8,747.0
126,W_fix,0.2709459872729383,-0.34451056725675927,113.0,4.847720285068814,0.028359163667652558,0.5,e5a08f590c073e522e633e114b19c62ee9bf9e8a651ee2f0204ec465006347e7,747.0
126,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
126,W1,0.2861422619651153,-0.411321591689365,0.0,0.0,0.0,1.0,d6d0fa202814b3ba01acc19c43f12f04f212a84ed8a00fbad59343826f07c446,747.0
127,R_eq,0.2486162116734143,-0.32104711159928606,113.0,8.828670305570679,0.051647721287588474,0.4298884940271354,d3216e36341aa201b52b275ffb8151c0d46f4c945168908ef1fc998026ffffd0,1975.0
127,R_tv,0.2479466801058885,-0.37247811471831876,100.0,19.934629048345414,0.11661757993282067,0.733177487005833,1e4b5a9da7bf2194ef679529eb909e5cc844161cb6a54445b9d3329d09c62e32,1975.0
127,R_rp,0.24861621167342585,-0.32104711159929433,113.0,8.828670305564293,0.05164772128755111,0.4298884940271241,d6f8629627ef2062ca711fdae353e8f8efa9fb2862a929cd4d50367537fd9f35,1975.0
127,W_fix,0.24717522803245995,-0.3161612907379535,113.0,4.751513540777765,0.027796354213549927,0.5,01b00b6905a80112e17bbf2858ea6daa7633a818084f8f2c1976aa0e008f8099,1975.0
127,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
127,W1,0.23836239213607624,-0.3702579385888497,0.0,0.0,0.0,1.0,39757c1ece31452aec0ebc9c4b31435b73132b9d1dab77b6bafaa5d0fec4c8e9,1975.0
128,R_eq,0.3101798165537697,-0.308874693395392,113.0,11.01549217482172,0.06444062922270707,0.4140537997128466,f5688a9805e9d7f06878ee176c8e0262a1d6127573e8cdb13511ab312ff997bc,1975.0
128,R_tv,0.3437261118165351,-0.35630044848185394,103.0,27.731142338075855,0.16222718267774378,0.688375121591007,4e31c515acb8af00026b14b4ad4ba688db30a4446a57ce868159779fed268ed1,1975.0
128,R_rp,0.31017981655377214,-0.30887469339538726,113.0,11.01549217482431,0.06444062922272221,0.41405379971283635,11f4635a8dbf23699e47cdce95a31e1e10b9e56bd26a98a2f03e9390e484d1d0,1975.0
128,W_fix,0.33611149218768777,-0.30560351771544325,113.0,8.067946722060022,0.04719748832405113,0.5,0c35cdd3410821f6679184440603968d52954efe26d75cf71bc9ef3dba4701bb,1975.0
128,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
128,W1,0.4150251797109006,-0.36700107847892766,0.0,0.0,0.0,1.0,4eb8ce5a38872ff417bd9e77569231c7a9349d20154cbc74755f38878cb08911,1975.0
129,R_eq,0.3159333591058453,-0.32738060489968324,113.0,11.765675163090854,0.0688291997040815,0.4108322177831084,5feadc50b4bbc1dd2339d398832441525fc80ff70fb5ce3a019d770b60551916,1975.0
129,R_tv,0.3536127912825464,-0.3848082421406159,104.0,30.56002522300538,0.1787761475545815,0.6826513393014034,1a7ff82a2150d32caf652107548aa431ecde51a5b764e77685c9ef763fa27ad8,1975.0
129,R_rp,0.31593335910586795,-0.32738060489962567,113.0,11.765675163081234,0.06882919970402522,0.410832217783104,7a3b742d891fc8f7c8e2583c5c5e10376de580451c5d6746a5b76c1c1c47fcf2,1975.0
129,W_fix,0.34090102317974447,-0.3316287402935552,113.0,8.235206218392623,0.048175956377596856,0.5,80adda34b499984552c726c79123c2cc8554531ae1e30d49e3bdef46c3f0caba,747.0
129,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
129,W1,0.4205477314322299,-0.40756265181846574,0.0,0.0,0.0,1.0,a6628f14575b1a62102b41617bef2e7eaf7c9f1e45b5ac81c04ac1401da07496,412.0
130,R_eq,0.29965961621667847,-0.3187845738297319,113.0,9.94563151256548,0.058181944348508055,0.4030976777062761,45983926cee6215468f07e503ca9a7290504ffd96150978819deb13ea8be6f9d,747.0
130,R_tv,0.32975147801440774,-0.3411912705851608,101.0,23.266781201566932,0.13611067002916655,0.6599843983351664,d054b92ad5c8d7b7fe2ef01efa8559830ca3ecc10fce393a69e8fbcf6d5004df,747.0
130,R_rp,0.29965961621670356,-0.31878457382975217,113.0,9.945631512557146,0.05818194434845931,0.40309767770622884,0d6965de8e0395996bb40b01726f01359df47ed8d2e2f77e5c2315befd65f81a,747.0
130,W_fix,0.31148849393885647,-0.33117323144954,113.0,6.164372434668067,0.03606157874280819,0.5,e73a7880775ad98bb7145b7769ef137490f9d7819e048a5d6a207e22f99c2e5e,747.0
130,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
130,W1,0.36513931695226653,-0.45757458790947264,0.0,0.0,0.0,1.0,0ef13926f493855cf338b3ca24ab19bdd1503e2f8592766e5b379510363601ea,413.0
131,R_eq,0.24280323277035865,-0.3169564862463296,113.0,6.377380246916376,0.0373076744444608,0.43013874485066933,69c4c1b7a4c31027fa40f96ae89bbd15551476d839835f5bdf0d47122efd9250,1386.0
131,R_tv,0.23591979001403995,-0.3666844054586303,106.0,13.386785330343859,0.07831269418251158,0.7318068626334622,59cdb75bebfa3ecb1663265bb3a7a01d60a455a285adbef6dd94f402038c3feb,1975.0
131,R_rp,0.242803232770342,-0.31695648624631584,113.0,6.377380246919221,0.03730767444447744,0.4301387448506815,c441dda9c3927cf70b1305f8552f06af0f1a6c2c21ebfdb053a2b7161a36300c,1386.0
131,W_fix,0.2439309663220084,-0.31500259507925205,113.0,3.7182699718105554,0.021751879335091748,0.5,06314caa079deeb07145aa1d41eaf3942b0e7a3bdb4296da35ac0c89b203f28d,747.0
131,W0,0.24020209886370614,-0.3395700527611012,0.0,0.0,0.0,0.0,401d3f8598aaba7198d25dc3f74378cffbb9090d2e7557ae540a7356cc826d46,1386.0
131,W1,0.23431752541960948,-0.3754769012781424,0.0,0.0,0.0,1.0,0d2729fd00c9998caf2bea9abb1a046a53b18beee987f8b7cc9827bf93bb04a9,1975.0
