cell,r,seed,cagr,mdd,vol,first,end,trades,eq_sha
13,128,7128,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,129,1129,0.3305554700975619,-0.38672359124103994,0.27885701884223113,526,2859,163,b53c23ddd98716b4
13,129,7129,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,130,1130,0.36213307923319626,-0.3950141910796548,0.2828318678684152,526,2859,163,2e56107a12b14488
13,130,7130,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,131,1131,0.3915392609362469,-0.3732840193380533,0.28393106748022723,526,2859,163,a6eb9ba764c3b33b
13,131,7131,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,132,1132,0.3939763381078296,-0.36978311732553,0.28422196271957634,526,2859,163,0dd5b27383884778
13,132,7132,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,133,1133,0.40302944350442127,-0.37582309745898335,0.28131189895527386,526,2859,163,1530647ed3a687ed
13,133,7133,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,134,1134,0.40822159537202696,-0.4318881533365975,0.28681170677287415,526,2859,163,84b7ac25257c2f79
13,134,7134,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,135,1135,0.3785584220646454,-0.38335823943618674,0.2837058001898692,526,2859,163,4fb22ad398639e55
13,135,7135,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,136,1136,0.3784727292139336,-0.342187784692731,0.27891087459346325,526,2859,163,d8fe04e19ab93a9a
13,136,7136,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,137,1137,0.404349155289218,-0.37328401936642,0.28081646881908057,526,2859,163,38fa5cc57ea20419
13,137,7137,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,138,1138,0.41015955044399877,-0.4097494775789628,0.285538956615839,526,2859,163,1130bcfb269201a5
13,138,7138,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,139,1139,0.37253231806421105,-0.4012653293697763,0.2814506928407695,526,2859,163,64f3d613f2bb52f4
13,139,7139,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,140,1140,0.394549801904154,-0.45644185188750724,0.28887955819829386,526,2859,163,bd635b5409bac901
13,140,7140,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,141,1141,0.38231811328728815,-0.45230396407047047,0.28390224872712605,526,2859,163,8bd2a985af458ca6
13,141,7141,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,142,1142,0.358877426346347,-0.3700845915304398,0.2861616106892636,526,2859,163,43e09348d29c0ec3
13,142,7142,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,143,1143,0.394263312539078,-0.4387504577251497,0.2853532242706777,526,2859,163,c3d72ef8b250ab14
13,143,7143,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,144,1144,0.3924011440330819,-0.431273244019144,0.28575115593869754,526,2859,163,18024919dab537d7
13,144,7144,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,145,1145,0.358742146973293,-0.4366450476575327,0.2787005291298001,526,2859,163,d32d3eca0c63c69d
13,145,7145,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,146,1146,0.3857555179344321,-0.4512009346725475,0.27993571342007717,526,2859,163,957ded8af8038761
13,146,7146,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,147,1147,0.4238254277571498,-0.3438441378780124,0.28358443213026574,526,2859,163,ce6fcfe67c4d605c
13,147,7147,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,148,1148,0.36699121971305537,-0.4508416203177299,0.28537535399552216,526,2859,163,a8843cc438ee7c78
13,148,7148,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,149,1149,0.38318690704163383,-0.39328490510788516,0.2815743555828398,526,2859,163,a7b263834ad6cdb7
13,149,7149,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,150,1150,0.3946854272378397,-0.4097492141678763,0.28392979665262524,526,2859,163,c53c7f9285ba6b38
13,150,7150,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,151,1151,0.39359840808771485,-0.4130749245104825,0.2841829427997008,526,2859,163,bf87483eba288bab
13,151,7151,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,152,1152,0.34098140952620315,-0.42047712873825294,0.28205974502825515,526,2859,163,938b6a2e05742c52
13,152,7152,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,153,1153,0.4058677865151359,-0.3579651376254595,0.2810508419070738,526,2859,163,9afc19ee63a76c3d
13,153,7153,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,154,1154,0.3875250398212493,-0.4039450866509298,0.2833337124910664,526,2859,163,f80c7e3918be439c
13,154,7154,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,155,1155,0.3981739519057059,-0.43317656248042113,0.2818120242070269,526,2859,163,0fed280e6e35c2ea
13,155,7155,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,156,1156,0.4192527668228814,-0.39165941896831136,0.284387886104072,526,2859,163,ba8c2900d441e187
13,156,7156,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,157,1157,0.4120639541604916,-0.36853135762887057,0.2886223049187542,526,2859,163,b9ee00d5ac9a58ff
13,157,7157,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,158,1158,0.33644284427537463,-0.4236688422407494,0.27265059385347873,526,2859,163,980f46e0fe49949f
13,158,7158,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,159,1159,0.43474468801332256,-0.3750172459781361,0.28868154733141993,526,2859,163,7135a2f569b7bfe8
13,159,7159,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,160,1160,0.43865227944869445,-0.37387801521887637,0.28517844912750695,526,2859,163,27feb1fec64dac82
13,160,7160,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,161,1161,0.36315644622881593,-0.4417226621956408,0.2780024558363407,526,2859,163,6f429fa3ac7a4e81
13,161,7161,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,162,1162,0.38529212520154443,-0.3508501773051196,0.28835574696421024,526,2859,163,b2c048ce986eff3d
13,162,7162,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,163,1163,0.404812588523658,-0.42913607219403227,0.28651653622926426,526,2859,163,9f0bfab0ac67339a
13,163,7163,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,164,1164,0.3297367103571778,-0.40322248869640787,0.277810921479551,526,2859,163,c903beb24f8f16ae
13,164,7164,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,165,1165,0.3759780888201778,-0.37501211511211396,0.2836103359129324,526,2859,163,c620102562c36950
13,165,7165,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,166,1166,0.38271804777206997,-0.3848484385288591,0.28594930230692733,526,2859,163,9d8259400aaae20f
13,166,7166,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,167,1167,0.3770890336965229,-0.3820741283510851,0.28178435666746043,526,2859,163,c7305830172062af
13,167,7167,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,168,1168,0.42075936873928543,-0.39080119670206603,0.28802669674411296,526,2859,163,41be6e5d72667d02
13,168,7168,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,169,1169,0.38792758779290715,-0.40684088733112767,0.2827084088690159,526,2859,163,1a5a99254dd416d0
13,169,7169,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,170,1170,0.435788965729734,-0.37088105256155174,0.28567424407653796,526,2859,163,6239fe1cfbf99ef9
13,170,7170,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,171,1171,0.4098954827178418,-0.38935065401523655,0.28708937231408715,526,2859,163,4e6554d39fd9e0b2
13,171,7171,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,172,1172,0.4005310760209311,-0.3697778710054744,0.2884172944633713,526,2859,163,6fb1fde3e9357585
13,172,7172,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,173,1173,0.39417973931915284,-0.436065132361162,0.2850699472794696,526,2859,163,e6182312a65a1fa6
13,173,7173,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,174,1174,0.41200126878446763,-0.39347375945716795,0.2881167799219875,526,2859,163,1e88f76b2d12315b
13,174,7174,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,175,1175,0.3615928241817221,-0.437190654581954,0.2826466747375664,526,2859,163,02344dddf595faf4
13,175,7175,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,176,1176,0.3664145422431273,-0.38672359124103967,0.28142276110485165,526,2859,163,d25bed95dd8955c8
13,176,7176,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,177,1177,0.4149295086292797,-0.3422024192736468,0.28325112597717217,526,2859,163,df2e068a48f3e28a
13,177,7177,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,178,1178,0.4088267518367428,-0.38550594989723874,0.2866637176429454,526,2859,163,729d1cb845c015fc
13,178,7178,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,179,1179,0.3603248225244695,-0.37328401936031647,0.27945891960684255,526,2859,163,02afb96cba042462
13,179,7179,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,180,1180,0.36715660692375707,-0.36873297217274864,0.28189507748227893,526,2859,163,f52bb948775d0d35
13,180,7180,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,181,1181,0.39844821626891247,-0.38175258748418567,0.285098032290257,526,2859,163,f0c77c0b5507c04c
13,181,7181,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,182,1182,0.37187853269369353,-0.43761933603018294,0.28115901026063556,526,2859,163,6fe57ea87e54117c
13,182,7182,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,183,1183,0.41901584924600566,-0.3968689631897347,0.2893282439495233,526,2859,163,72c5dbda5befa803
13,183,7183,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,184,1184,0.3848577797678543,-0.3888628317011172,0.2845998811682178,526,2859,163,d1375ab7a288fe31
13,184,7184,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,185,1185,0.4101860882784798,-0.38950300900737356,0.28241034867764586,526,2859,163,fff486dada2b925a
13,185,7185,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,186,1186,0.4289110582604021,-0.3827550972298076,0.284148056767442,526,2859,163,5b4c5e509fc85e34
13,186,7186,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,187,1187,0.4049871276550967,-0.4296999811657659,0.2851389542005323,526,2859,163,c65e544035d74eb8
13,187,7187,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,188,1188,0.37222576685994224,-0.4387386037146133,0.28516056202372503,526,2859,163,ec2c56767d2041ed
13,188,7188,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,189,1189,0.3958116947466406,-0.4469130231602032,0.28290008452289855,526,2859,163,42c6687e25b97e24
13,189,7189,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,190,1190,0.410395826395056,-0.4501772013366112,0.2869556495512912,526,2859,163,b43b35a2de27af6d
13,190,7190,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,191,1191,0.37291837630465374,-0.4260169172823266,0.2841562919272743,526,2859,163,4fc0a5b8f26742d4
13,191,7191,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,192,1192,0.35227678096329407,-0.440621476512152,0.2823432936616692,526,2859,163,bd140d728b1b408f
13,192,7192,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,193,1193,0.34753607617299065,-0.361079376397899,0.2765138519654149,526,2859,163,696315ccd419b947
13,193,7193,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,194,1194,0.416875868752536,-0.38580535478399236,0.28176541264162397,526,2859,163,34793efc38d10e88
13,194,7194,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,195,1195,0.3952848513328444,-0.3732840193633087,0.28386982207158357,526,2859,163,8e528b14386c82ea
13,195,7195,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,196,1196,0.3706677709397985,-0.4251943250328532,0.2839997564096958,526,2859,163,287f9159d0df229c
13,196,7196,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,197,1197,0.4067460065616444,-0.37328401937219685,0.2835294502294079,526,2859,163,cb10eb3f2c72df01
13,197,7197,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,198,1198,0.3692568296691867,-0.3610793700987217,0.2763218238413623,526,2859,163,b6a9c348a9f801c6
13,198,7198,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
1,199,1199,0.4012338788784964,-0.39929477399090857,0.2854531047772326,526,2859,163,c5e8cddacf03fd82
13,199,7199,0.3612317362788622,-0.32131436013029513,0.2711818357992697,526,2859,699,e46ce57aa36c67d7
