seed,段,sid,權重
102069,3,2383,0.12122163354869817
102069,3,2379,0.12918183936280944
102069,3,4919,0.12298334613307729
102069,3,6284,0.12469430473126632
102069,3,3017,0.1214598318702244
102069,3,2345,0.1187056779971505
102069,3,1589,0.11644884730579205
102070,1,4123,0.12060599517499357
102070,1,3587,0.11136248084376361
102070,1,2543,0.2698548457786035
102070,1,2498,0.09049374953921384
102070,1,3138,0.08704335029311282
102070,1,3025,0.12189375509188301
102070,1,2230,0.11911406610094416
102070,1,6585,0.07963175717748541
102070,2,2880,0.08539365420181934
102070,2,1560,0.07686076523750866
102070,2,3036,0.07953998747386834
102070,2,2492,0.3688732364443698
102070,2,6290,0.04832384394159564
102070,2,2887,0.03650814225615517
102070,2,3016,0.20220745879678573
102070,2,2231,0.07252129548429667
102070,3,3508,0.20390340942141952
102070,3,1308,0.08376638641366164
102070,3,5871,0.1207386706767631
102070,3,2812,0.11693590875683486
102070,3,8183,0.10149924459254958
102070,3,6235,0.17849711537981594
102071,1,6173,0.2147881549335043
102071,1,1444,0.05865498858276062
102071,1,2492,0.3162281055538919
102071,1,3532,0.07329787734838196
102071,1,6488,0.07858695655506974
102071,1,2881,0.06611666812170129
102071,1,3016,0.14052333035359463
102071,1,6024,0.05180391855109553
102071,2,3023,0.11917563130738182
102071,2,3042,0.12385165694453042
102071,2,6462,0.1015327865606462
102071,2,4551,0.12412058938800917
102071,2,5274,0.14019601894134667
102071,2,2379,0.1307351295696803
102071,2,3017,0.10971500799564743
102071,2,2387,0.12515553198677787
102071,3,8086,0.10124079691836992
102071,3,1612,0.13638021402040823
102071,3,6231,0.2377902197526489
102071,3,2371,0.11405830030223776
102071,3,5483,0.10871827229852704
102071,3,2707,0.09284875986809707
102071,3,8926,0.11184950960581437
102071,3,6585,0.09711392723389672
102072,1,6231,0.23576407833816027
102072,1,6120,0.0955965207368776
102072,1,4123,0.11328908519703217
102072,1,8086,0.10037815348549234
102072,1,5483,0.10779191546919727
102072,1,6414,0.11481692585021726
102072,1,5864,0.110458121475932
102072,1,6805,0.11474546355357652
102072,2,8299,0.14419003326558683
102072,2,6462,0.10067489533820197
102072,2,3042,0.14525026060198168
102072,2,2515,0.11033109962223847
102072,2,3338,0.11860591854208233
102072,2,4919,0.11895611218339813
102072,2,2387,0.11620158012187873
102072,2,5274,0.13874804825492462
102072,3,1444,0.09586485057747159
102072,3,6548,0.09761865994276678
102072,3,3036,0.09577984081584193
102072,3,6290,0.058190228931783834
102072,3,5483,0.14080258159321826
102072,3,6173,0.01366606993748347
102072,3,6024,0.11253902544317315
102072,3,3016,0.25717758193525364
102073,1,4739,0.10427397026557834
102073,1,5483,0.14951292275603534
102073,1,1444,0.10179525003892918
102073,1,6548,0.1036575537069098
102073,1,3036,0.10170498139626491
102073,1,3533,0.10209343997890584
102073,1,3016,0.26048839561913806
102073,1,2231,0.07647348623823853
102073,2,5309,0.11385456973394531
102073,2,5483,0.12378668085809179
102073,2,3587,0.12444146974724167
102073,2,4953,0.11195944326639132
102073,2,4123,0.13779785714831533
102073,2,3025,0.13718728055835006
102073,2,6538,0.13456251405371075
102073,2,6585,0.11641018463395376
102073,3,8028,0.17590206067667877
102073,3,6552,0.07912835346153246
102073,3,5425,0.10111426573477691
102073,3,5871,0.1180298540001895
102073,3,1589,0.08238685006224682
102073,3,3003,0.11540892711188105
102073,3,5215,0.1420498513997435
102073,3,2449,0.11927934632007305
102074,1,1612,0.1258676805386493
102074,1,1609,0.14179914093682472
102074,1,2543,0.2460277076165471
102074,1,3138,0.08172739138264663
102074,1,3587,0.09464481468173926
102074,1,2812,0.11163140308728746
102074,1,6805,0.11956768172422111
102074,1,8926,0.0787341800320843
102074,2,6548,0.10485460797648102
102074,2,1605,0.1519084332411429
102074,2,5880,0.10906635344828514
102074,2,3036,0.10081282144219138
102074,2,1312,0.11925285739942103
102074,2,5483,0.08839643491229691
102074,2,4739,0.11239047554832605
102074,2,6024,0.11651592354932852
102074,3,2385,0.11004147939956235
102074,3,3035,0.11410298116740593
102074,3,2345,0.11798378766492428
102074,3,3227,0.145736695865825
102074,3,3338,0.1218755941945141
102074,3,3017,0.12072119257461257
102074,3,4919,0.12223544181968435
102074,3,2337,0.13877140892043907
102075,1,1101,0.09382943109975143
102075,1,2419,0.18941500103116993
102075,1,6538,0.16590673449657017
102075,1,2731,0.05198137911479568
102075,2,2383,0.11471090919914027
102075,2,3006,0.1238065151401989
102075,2,4919,0.10993657545391339
102075,2,6284,0.11402619185396903
102075,2,2387,0.1223326670985657
102075,2,2337,0.13764421096776455
102075,2,3406,0.14794028743523757
102075,2,4551,0.12132106748014315
102075,3,1308,0.10000080192959923
102075,3,3036,0.14110174019735117
102075,3,6129,0.12602560829760964
102075,3,6235,0.1820093447566069
102075,3,6282,0.12164704573741567
102075,3,6485,0.10107723722153639
102075,3,2449,0.1197886691998354
102075,3,8110,0.10834955266004559
102076,1,1303,0.07262190234437187
102076,1,2492,0.3083537147382102
102076,1,6173,0.2094397186470991
102076,1,6182,0.08846489303178805
102076,1,1609,0.060394384720389584
102076,1,5880,0.05438204387288017
102076,1,2231,0.06712229733897813
102076,1,3016,0.13922104530628282
102076,2,3675,0.24694225547035503
102076,2,2303,0.11241860876965899
102076,2,3297,0.140261287225752
102076,2,1304,0.03549992341141361
102076,2,2337,0.1193688763512049
102076,2,8358,0.12152077594291726
102076,2,1308,0.1197581155752171
102076,2,6485,0.1042301572534812
102076,3,6275,0.10105870368571113
102076,3,3665,0.09731797795859433
102076,3,2369,0.16775018926658972
102076,3,2006,0.09351563885514812
102076,3,3707,0.16011559582306692
102076,3,1312,0.10659240219598967
102076,3,3675,0.15004056614681743
102076,3,2303,0.12360892606808277
102077,1,3260,0.1175495468097834
102077,1,1514,0.23865258239954062
102077,1,6120,0.10789488632938282
102077,1,4953,0.10315072483792645
102077,1,2812,0.11597513752143662
102077,1,2630,0.13036465715117493
102077,1,5309,0.10237613273165333
102077,1,4123,0.08403633221910202
102077,2,6217,0.09368902309221673
102077,2,3218,0.14802198928710467
102077,2,3023,0.1236228155415702
102077,2,3406,0.1427509160985298
102077,2,4551,0.11706543109444363
102077,2,3042,0.1319146798155573
102077,2,3227,0.14849084225472892
102077,2,3017,0.09444430281584865
102077,3,2880,0.08557263974034172
102077,3,2327,0.2666978548663113
102077,3,1718,0.09116681697408734
102077,3,6505,0.08798503122188332
102077,3,4739,0.08172003315025532
102077,3,2881,0.01472693181282555
102077,3,3016,0.21809901653681574
102077,3,6024,0.09543853156433768
102078,1,5269,0.1379736292121592
102078,1,2328,0.11442733513812009
102078,1,6510,0.10033395471766306
102078,1,6239,0.11575968133108687
102078,1,4916,0.12272240967023265
102078,1,9941,0.12266119601204309
102078,1,2618,0.1275570458272872
102078,1,8039,0.15492973532379928
102078,2,3005,0.11258187275393858
102078,2,3615,0.09727457155778678
102078,2,3034,0.11761999439057876
102078,2,2369,0.1823874327815022
102078,2,8110,0.16567666690842234
102078,2,2812,0.11137539607183819
102078,2,2460,0.09364016237427204
102078,2,8021,0.117074427728512
102078,3,2618,0.14202755213610002
102078,3,2383,0.13174432377678363
102078,3,3402,0.1124895432595345
102078,3,6104,0.15579595888541742
102078,3,6757,0.1728670242179849
102078,3,2489,0.09012788370501845
102078,3,2486,0.11566751313553274
102078,3,3545,0.07928020088362835
102079,1,6173,0.2161305821646434
102079,1,2887,0.06672889466918029
102079,1,2492,0.31820453307280466
102079,1,4739,0.05834291003558661
102079,1,1444,0.059021582606253335
102079,1,1312,0.06498958507168966
102079,1,2231,0.0694626923193656
102079,1,3016,0.1471192200604764
102079,2,1609,0.16899284032336
102079,2,2748,0.08821655924670459
102079,2,3587,0.11881984674817642
102079,2,8210,0.11680254740362868
102079,2,6111,0.10028102806150918
102079,2,5309,0.1320130094145502
102079,2,1590,0.11004381734818942
102079,2,6187,0.16483035145388153
102079,3,3293,0.22363255665291945
102079,3,1795,0.09189995238467295
102079,3,2395,0.11744308460177491
102079,3,3540,0.11218311956947381
102079,3,2231,0.1154789536735978
102079,3,4107,0.1272359642307316
102079,3,4953,0.13392398830232233
102079,3,6552,0.07820238058450711
102080,1,1303,0.09222174532246964
102080,1,1312,0.08561788758034775
102080,1,3532,0.10283085897952106
102080,1,6488,0.10985063750935316
102080,1,6173,0.23032449896964857
102080,1,3036,0.06299310834013255
102080,1,6024,0.09474700310025218
102080,1,3016,0.2165187147923092
102080,2,2731,0.10765252079055765
102080,2,6112,0.0899735122042437
102080,2,2707,0.1070657177407131
102080,2,2371,0.1504505034513133
102080,2,3138,0.09559190358609768
102080,2,3587,0.12778311810916662
102080,2,1609,0.19245188642610617
102080,2,3025,0.12739959303961765
102080,3,2383,0.1186173822836507
102080,3,2637,0.10912725904517856
102080,3,2515,0.11413451658579458
102080,3,4728,0.1058511146370168
102080,3,3023,0.12256150155533649
102080,3,3042,0.15025743724597457
102080,3,6462,0.10792088231030643
102080,3,3406,0.16085976898583024
102081,1,2371,0.11839035237194044
102081,1,8210,0.10157846518056439
102081,1,6414,0.11679018067016639
102081,1,8086,0.10627906900455013
102081,1,4123,0.11648350730250943
102081,1,2543,0.23289157352536857
102081,1,6274,0.115641494537988
102081,1,3691,0.09194535740691265
102081,2,2444,0.11065749554117989
102081,2,4919,0.1046429398667172
102081,2,5274,0.13725174686571792
102081,2,2379,0.12360411190177688
102081,2,6284,0.11931033705311153
102081,2,3023,0.11719956881729868
102081,2,3406,0.15382232859375983
102081,2,3338,0.11732683604027594
102081,3,3533,0.09018149422120082
102081,3,6488,0.11929043532446094
102081,3,1718,0.10275518775077759
102081,3,5880,0.09815633564922047
102081,3,3645,0.10909261644986795
102081,3,1560,0.05365395881961264
102081,3,2231,0.09249531694911067
102081,3,3016,0.2579000122099698
102082,1,3532,0.09491682643525817
102082,1,2880,0.08198201681710386
102082,1,8155,0.10966718695009088
102082,1,5483,0.11225741169853506
102082,1,2327,0.2555072285847442
102082,1,1560,0.037276576793994695
102082,1,3016,0.21193252326474193
102082,1,6024,0.09274011929209001
102082,2,2329,0.09567681248339001
102082,2,2449,0.11931402683058016
102082,2,4551,0.11579010086327318
102082,2,3042,0.14690146104677354
102082,2,3406,0.15726699137681452
102082,2,2379,0.1263720747066115
102082,2,4728,0.10348694666043136
102082,2,6284,0.12198214602543545
102082,3,2498,0.09466736031416494
102082,3,2748,0.08567925236997406
102082,3,3138,0.09968913662664587
102082,3,6120,0.10854291937577994
102082,3,1612,0.15353041605535317
102082,3,6231,0.24610301857216133
102082,3,1590,0.10408018986343577
102082,3,2059,0.10770770682248496
102083,1,3044,0.123940095889036
102083,1,2329,0.09417929997611164
102083,1,6284,0.11945139087487283
102083,1,2337,0.1356529043557975
102083,1,5274,0.14402752566572014
102083,1,2387,0.13348399875725664
102083,1,3017,0.11435530409191579
102083,1,4728,0.11112198629907352
102083,2,6173,0.3094983053406538
102083,2,1718,0.10239113484877856
102083,2,2880,0.0998379914887016
102083,2,2887,0.09937491056066797
102083,2,6548,0.09719976031524062
102083,2,3533,0.09612387683031078
102083,2,2231,0.09741075755407791
102083,2,4739,0.09449330357919276
102083,3,2812,0.13351527468668953
102083,3,5309,0.13075410484438652
102083,3,2371,0.1269496102729876
102083,3,1609,0.16598233588414002
102083,3,6414,0.1293896953931492
102083,3,2748,0.0841704006955338
102083,3,6274,0.11249758755219814
102083,3,3691,0.11674099067091522
102084,1,2444,0.11763446926538512
102084,1,6462,0.10233860374200413
102084,1,2387,0.12083186031682477
102084,1,4551,0.11905062110112562
102084,1,3406,0.1616954546418717
102084,1,6284,0.1254170273564591
102084,1,4919,0.12369615211859401
102084,1,2345,0.11939369080906108
102084,2,2812,0.1443298792394556
102084,2,5483,0.13171677201778156
102084,2,6120,0.1133216769160898
102084,2,6414,0.13987013212342891
102084,2,2748,0.09098811949741716
102084,2,4953,0.10504300589643015
102084,2,8926,0.125204000751861
102084,2,2230,0.12417409644797488
102084,3,1444,0.1060583943699285
102084,3,4739,0.10864092240763301
102084,3,1560,0.10239504590438411
102084,3,1312,0.10966435667273498
102084,3,6548,0.10799869057019051
102084,3,2887,0.1128139228981107
102084,3,3016,0.26509535563648284
102084,3,2231,0.08733331154053528
102085,1,6173,0.2581073757853433
102085,1,3532,0.0880808477491872
102085,1,2880,0.08038600600310798
102085,1,5880,0.08181202873812059
102085,1,4739,0.06967424625495262
102085,1,2492,0.14125853580876246
102085,1,2231,0.07777808187101425
102085,1,3016,0.16511468043735864
102085,2,1612,0.1452177513523291
102085,2,3025,0.13368213149444053
102085,2,8210,0.10557597942671768
102085,2,6120,0.10808486720769134
102085,2,2812,0.12423664187212058
102085,2,4953,0.09209662054133222
102085,2,6585,0.1325864670638814
102085,2,6805,0.14131232373661134
102085,3,2357,0.11605993589285758
102085,3,3036,0.1314790557148828
102085,3,3105,0.11994236347314713
102085,3,3680,0.12092943632520596
102085,3,6592,0.11967458497780764
102085,3,6548,0.11522197167026477
102085,3,2457,0.1601464390336703
102085,3,3701,0.11654621291216388
102086,1,8234,0.15733536087360261
102086,1,3419,0.10421538758603584
102086,1,6741,0.11863612707103939
102086,1,3587,0.15364748377359103
102086,1,3218,0.12425488193165711
102086,1,4114,0.10076627866804029
102086,1,2731,0.10385281962840227
102086,1,6538,0.13729166046763144
102086,2,3645,0.10656233795962627
102086,2,2887,0.09342715812679524
102086,2,2880,0.09421287931529833
102086,2,5483,0.12900504758496448
102086,2,1303,0.08083359700654814
102086,2,6024,0.11117107673210547
102086,2,2231,0.09111505734748174
102086,2,3016,0.25405150420054395
102086,3,9958,0.1141594115321965
102086,3,6217,0.12107419444995235
102086,3,2515,0.11638392154247003
102086,3,3042,0.15321876598533427
102086,3,6462,0.11004782668138204
102086,3,3017,0.12392763797033453
102086,3,4919,0.12548210681079208
102086,3,6284,0.1272278284578066
102087,1,6231,0.2373210185049802
102087,1,3587,0.10234725023064332
102087,1,3025,0.11277610574111077
102087,1,6120,0.09622782158640733
102087,1,2812,0.1207162503703099
102087,1,4123,0.11403722430477423
102087,1,4542,0.11639713777147698
102087,1,8033,0.1001771914902972
102087,2,8299,0.14162306642442107
102087,2,8462,0.09413308359905666
102087,2,2379,0.12182032909627222
102087,2,3227,0.1382726804955053
102087,2,3338,0.11563364323679368
102087,2,3042,0.14161027561657108
102087,2,4919,0.11597506099301919
102087,2,6284,0.11758851951419805
102087,3,6488,0.142460025949307
102087,3,6505,0.11843038832094382
102087,3,6182,0.17316047997238052
102087,3,2881,0.11302721520988854
102087,3,5880,0.11722108386680938
102087,3,3645,0.13028150101099664
102087,3,6024,0.1210229145046805
102087,3,2231,0.08439639116499366
102088,1,1609,0.08011181345152378
102088,1,5483,0.11407133044557435
102088,1,2327,0.25963585889005136
102088,1,6488,0.10303477081844484
102088,1,6548,0.07908583983322252
102088,1,1560,0.027277484419158175
102088,1,3016,0.21664119256020614
102088,1,4739,0.09248294150188976
102088,2,2707,0.10200316295560198
102088,2,6111,0.09476763569778285
102088,2,2543,0.2784603247306754
102088,2,2498,0.09337953079953136
102088,2,4953,0.0999737460472471
102088,2,3025,0.12578086017908532
102088,2,5706,0.12059943678866274
102088,2,6538,0.08503530280141318
102088,3,1795,0.09071507369520639
102088,3,3293,0.22074923143050984
102088,3,4953,0.1329231262378405
102088,3,8016,0.13132259767520513
102088,3,4977,0.10950357225787558
102088,3,3540,0.11134473482544387
102088,3,5425,0.09518479908438544
102088,3,2231,0.10825686479353323
102089,1,6505,0.11110454335161096
102089,1,3532,0.12510727552596776
102089,1,3036,0.10065094929572667
102089,1,1312,0.10416543008358119
102089,1,4739,0.1031933141325
102089,1,5483,0.03327888199330412
102089,1,2231,0.09198674887892973
102089,1,3016,0.256481997592198
102089,2,1590,0.09460729947300509
102089,2,6187,0.2012542480658062
102089,2,2618,0.11514995423728895
102089,2,2308,0.10864115555435117
102089,2,6830,0.1731356234242444
102089,2,3402,0.10316594189931615
102089,2,5263,0.11577901263440692
102089,2,2884,0.08826676471158114
102089,3,3049,0.09729800022512752
102089,3,2449,0.1103823452588864
102089,3,2337,0.13750217864777245
102089,3,1589,0.11315139065466437
102089,3,2379,0.1296137758275398
102089,3,3338,0.11094748011353625
102089,3,5274,0.144524983868342
102089,3,3042,0.13991529182019408
102090,1,2330,0.15737269838765622
102090,1,4105,0.10117234233252508
102090,1,3138,0.09888992100788568
102090,1,1612,0.14725205634042116
102090,1,6120,0.10951878576125698
102090,1,8210,0.126692206069593
102090,1,6414,0.13010130033579126
102090,1,2371,0.1290006897648706
102090,2,3508,0.188205352656007
102090,2,2376,0.12392681978944312
102090,2,6505,0.11801608953856535
102090,2,8358,0.12105534447218891
102090,2,6282,0.1419052468974983
102090,2,5011,0.09965093432334057
102090,3,6548,0.0801077225337535
102090,3,1312,0.0813432256428379
102090,3,1609,0.0811469529461149
102090,3,2327,0.2629906616359886
102090,3,1605,0.1074034021586326
102090,3,2887,0.06655532448507417
102090,3,4739,0.093061864491131
102090,3,3016,0.21799731904962125
102091,1,5483,0.13127334005815966
102091,1,1605,0.12202320083935432
102091,1,6182,0.1441250927354241
102091,1,5880,0.0975655622203492
102091,1,1303,0.09954388660087615
102091,1,2881,0.06708565141833057
102091,1,6024,0.10060564756569157
102091,1,3016,0.2299070661762554
102091,2,1795,0.08023505279360418
102091,2,3293,0.1851715331791538
102091,2,5871,0.0981701423440751
102091,2,4953,0.13337858928203816
102091,2,8028,0.1803033450925631
102091,2,3540,0.097997879332986
102091,2,5483,0.11526375439935127
102091,2,4107,0.10947970357622845
102091,3,3587,0.11600390152921568
102091,3,6414,0.12491272938667482
102091,3,2707,0.10430816755028245
102091,3,1609,0.15588122690865416
102091,3,8086,0.11475963849008296
102091,3,4953,0.10436820023357325
102091,3,6805,0.12884991284709021
102091,3,6538,0.13397799463793392
102092,1,8289,0.13988946858875734
102092,1,1305,0.012301612126330214
102092,1,8358,0.1202808407616719
102092,1,6510,0.12256226768049348
102092,1,3491,0.16207806929660715
102092,1,6505,0.11812958146484154
102092,2,5274,0.1320348059868746
102092,2,2449,0.10898258768128781
102092,2,3406,0.14766413474616155
102092,2,3338,0.10959822712084935
102092,2,1589,0.11177533549495047
102092,2,2337,0.1358299890148793
102092,2,3023,0.12231778360998066
102092,2,4551,0.12045388351136808
102092,3,1609,0.15318532942887975
102092,3,1718,0.1191421240264089
102092,3,3533,0.12664842441087057
102092,3,6548,0.1154069739375294
102092,3,1312,0.10646880323917818
102092,3,6024,0.11932364022692175
102092,3,4739,0.13224551402914675
102092,3,2231,0.12517215372755508
102093,1,3049,0.09943514680562013
102093,1,3218,0.15924122328864632
102093,1,2387,0.1276502803458301
102093,1,6462,0.1035566583675187
102093,1,2515,0.11173852818732269
102093,1,3406,0.15437102462856522
102093,1,1589,0.11502634076663146
102093,1,3023,0.12898079760986525
102093,2,2371,0.116121071464454
102093,2,2707,0.09900090075279615
102093,2,6231,0.2420907117524687
102093,2,6111,0.08507904520603389
102093,2,5309,0.1172712296889334
102093,2,1612,0.13510357256506073
102093,2,2230,0.11321596387392566
102093,2,6585,0.09211750469632743
102093,3,3532,0.09984739296839822
102093,3,5880,0.08776645590488931
102093,3,2887,0.08552143524244366
102093,3,3645,0.09754512786024505
102093,3,6182,0.1296497279212461
102093,3,6173,0.09730605733033372
102093,3,6024,0.09819865926150327
102093,3,3016,0.22440654376298672
102094,1,6173,0.16243724917485752
102094,1,3546,0.11482972308663943
102094,1,3016,0.10067495961252707
102094,1,3529,0.10409641182569887
102094,1,6274,0.19853839118651434
102094,1,2103,0.09664816636279158
102094,1,6462,0.11233451230631115
102094,1,1314,0.1104405864446601
102094,2,3218,0.16760525110740548
102094,2,2383,0.11438752598302374
102094,2,2345,0.12140292630808824
102094,2,3017,0.11689690329924961
102094,2,2337,0.1500384345436272
102094,2,3338,0.11693140369078256
102094,2,2515,0.11672615812536598
102094,2,6462,0.09601139694245725
102094,3,5871,0.06506054379041311
102094,3,1584,0.12319250422457066
102094,3,3207,0.12736959829508407
102094,3,3587,0.10802131310876466
102094,3,6235,0.32393448441107603
102094,3,3218,0.09541837176391108
102094,3,4967,0.12499682600377829
102094,3,1796,0.03200635840240224
102095,1,2498,0.10123605873859039
102095,1,1612,0.1601058588116168
102095,1,2630,0.11633512572199894
102095,1,8210,0.11878788334403899
102095,1,5309,0.13558279857879546
102095,1,8086,0.1235633880362205
102095,1,1590,0.11385247611917519
102095,1,2059,0.13053641064956395
102095,2,6462,0.09892102288699112
102095,2,9958,0.10825738024025
102095,2,4551,0.12689922067207857
102095,2,2379,0.13366183756180555
102095,2,2337,0.1439728768022202
102095,2,2387,0.12795733206094353
102095,2,3023,0.13400744184555416
102095,2,2515,0.11200730555805169
102095,3,6679,0.1336527492729015
102095,3,8261,0.18288184540257404
102095,3,3645,0.09398484087386999
102095,3,3588,0.19302113271040558
102095,3,6441,0.08185853293109116
102095,3,1598,0.0860722246733934
102096,1,2492,0.3291544586194008
102096,1,1718,0.08118018884389447
102096,1,8155,0.10193100356925852
102096,1,4739,0.07276822799849055
102096,1,2880,0.07619881097709055
102096,1,1312,0.07345372933899807
102096,1,3016,0.19688288340016255
102096,1,6024,0.06843069725270441
102096,2,8086,0.12190036816441482
102096,2,6120,0.11350513763267044
102096,2,6414,0.13395644274106586
102096,2,1609,0.16566641837933305
102096,2,3587,0.12336492960972711
102096,2,2498,0.10024700381529414
102096,2,2059,0.13444382566858984
102096,2,6805,0.10691587398890465
102096,3,2461,0.08584108840660373
102096,3,3218,0.1643102183674573
102096,3,3017,0.11118260495194754
102096,3,2345,0.11546835899637745
102096,3,3227,0.15954589590408974
102096,3,3338,0.11121541885286565
102096,3,3406,0.15337863570737592
102096,3,2515,0.09905777881328273
102097,1,2887,0.09419660732760245
102097,1,6182,0.14280121090703007
102097,1,1444,0.08855592174809007
102097,1,5880,0.09666935967539973
102097,1,1718,0.10119854350198572
102097,1,6290,0.03157596128122413
102097,1,3016,0.24591554603255159
102097,1,4739,0.10498000306111364
102097,2,6552,0.10563179436106149
102097,2,3044,0.13192213289937693
102097,2,2337,0.14687649895355204
102097,2,2345,0.11884446030835671
102097,2,6462,0.10589929296442671
102097,2,3227,0.16421075052889306
102097,2,3338,0.11446717132224353
102097,2,2515,0.11214789866208953
102097,3,3023,0.11271234403379025
102097,3,8234,0.13456724265593434
102097,3,3443,0.20926175899295474
102097,3,2457,0.1680626887934024
102097,3,2468,0.1215965649539904
102097,3,6129,0.08232125940722855
102097,3,1796,0.10081506647402474
102097,3,2731,0.07066307468867476
102098,1,3059,0.09855934546977191
102098,1,6494,0.15327350599581746
102098,1,8163,0.10608004829146671
102098,1,6485,0.15276893542850686
102098,1,8105,0.08742114361142439
102098,1,3511,0.1466928771953143
102098,1,6278,0.10578416667170931
102098,1,3122,0.14941997733598894
102098,2,8299,0.13356288192180998
102098,2,6217,0.10372588054788494
102098,2,6284,0.11701576410555134
102098,2,3227,0.1579235788158685
102098,2,4551,0.12450189892749587
102098,2,3017,0.1100520623021076
102098,2,2387,0.1255400209623894
102098,2,3338,0.11008454254008886
102098,3,5880,0.10557065210995782
102098,3,3645,0.11733301353212791
102098,3,6290,0.05870331628854011
102098,3,1605,0.13203499874331867
102098,3,6488,0.12830113272249183
102098,3,1718,0.10343307194699222
102098,3,4739,0.10449330890838417
102098,3,3016,0.24477546549502638
102099,1,4123,0.12740985907594438
102099,1,2498,0.09376825220258753
102099,1,6120,0.10751202743011685
102099,1,6231,0.2651505919038159
102099,1,6414,0.1291281354833693
102099,1,8086,0.0999200409828854
102099,1,4542,0.11285816113222141
102099,1,1590,0.06425293178905914
102099,2,6182,0.13385803729417703
102099,2,6290,0.05460839964679503
102099,2,2327,0.3238646135441721
102099,2,1718,0.0993331559429403
102099,2,1605,0.12665396646091193
102099,2,3533,0.07618254316419384
102099,2,4739,0.09160645133307406
102099,2,2231,0.08477206390363361
102099,3,3023,0.12488876045883636
102099,3,3008,0.1339268256539639
102099,3,6284,0.12395080166365019
102099,3,1589,0.11836656263245353
102099,3,2387,0.13851197992799646
102099,3,3017,0.1186627590760445
102099,3,2515,0.11974463181100671
102099,3,4728,0.11530765094778539
102100,1,1605,0.09173810690231259
102100,1,2492,0.3113429366796603
102100,1,5483,0.09869244226377573
102100,1,2880,0.07207546779288071
102100,1,1609,0.06931128525307412
102100,1,1444,0.015170258448778109
102100,1,3016,0.20001770257618595
102100,1,2231,0.0717359438515842
102100,2,2748,0.07669603669702123
102100,2,3138,0.08923702611218186
102100,2,8210,0.10526405383209642
102100,2,6231,0.23962620033372073
102100,2,2812,0.12188880941518647
102100,2,2371,0.09167667415946557
102100,2,5864,0.1140721525007613
102100,2,6805,0.11849977025099222
102100,3,3218,0.16608066796465648
102100,3,3044,0.12301785948358253
102100,3,4551,0.12671855463282442
102100,3,3042,0.14279226074513335
102100,3,2345,0.11632915387673795
102100,3,6284,0.11909913522962552
102100,3,3017,0.11201145034266431
102100,3,4919,0.09395091772477528
102101,1,2543,0.24861622667755576
102101,1,6231,0.2217697467186173
102101,1,2707,0.09069081802407762
102101,1,2371,0.10637393075078937
102101,1,5309,0.107427545308253
102101,1,8086,0.06867028868559488
102101,1,5864,0.10718282563237942
102101,1,6538,0.049268618202732754
102101,2,1609,0.10996029316711554
102101,2,6290,0.06470759839008029
102101,2,3533,0.10691408885327738
102101,2,1303,0.11872820205522763
102101,2,2880,0.08038262741041802
102101,2,4739,0.11639207546197065
102101,2,3016,0.27264831355005703
102101,2,2231,0.09778476534898801
102101,3,8299,0.13575717567031537
102101,3,3376,0.14133448145902272
102101,3,3042,0.13463197351259523
102101,3,2337,0.1361130474927897
102101,3,5274,0.1378155365978819
102101,3,3338,0.10636247736264363
102101,3,1589,0.11004566719242735
102101,3,6462,0.09731711039412375
102102,1,3044,0.13096829649389563
102102,1,3037,0.11643291096935865
102102,1,3042,0.14333135179030312
102102,1,2515,0.11227010606259577
102102,1,4551,0.12719696177970294
102102,1,3023,0.13432186083058564
102102,1,3017,0.11243433299415471
102102,1,2387,0.12304417907940357
102102,2,2371,0.11355298303010121
102102,2,5483,0.10432103421876561
102102,2,6414,0.11201819352693335
102102,2,6111,0.08507554074503831
102102,2,1612,0.12851579455195178
102102,2,2543,0.24998157364661802
102102,2,8033,0.10933893099474393
102102,2,5706,0.0971959492858478
102102,3,1312,0.09897663538132795
102102,3,3533,0.09600250448505497
102102,3,1303,0.10661087675686719
102102,3,8155,0.13734888432643533
102102,3,1605,0.13068608098780377
102102,3,1444,0.07389983103297312
102102,3,3016,0.2526530545680505
102102,3,4739,0.10382213246148726
102103,1,5215,0.110664622417279
102103,1,3006,0.11535038794580163
102103,1,6462,0.10071095954976161
102103,1,3017,0.10882695242143758
102103,1,2345,0.11302190316651804
102103,1,3227,0.15616555872291488
102103,1,3023,0.13001223352771665
102103,1,3406,0.1501289657478854
102103,2,6274,0.19853839118651434
102103,2,2103,0.09664816636279158
102103,2,3529,0.10409641182569887
102103,2,1314,0.1104405864446601
102103,2,3016,0.10067495961252707
102103,2,6462,0.11233451230631115
102103,2,3546,0.11482972308663943
102103,2,6173,0.16243724917485752
102103,3,2812,0.11241100155987918
102103,3,3025,0.11638575649165589
102103,3,2630,0.10137635907971203
102103,3,2748,0.07510555585224651
102103,3,2543,0.25766094698786857
102103,3,1609,0.14279073945443838
102103,3,1590,0.1138716780261657
102103,3,4542,0.08039796254803372
102104,1,2330,0.1077783671300775
102104,1,3558,0.10788669361820721
102104,1,3594,0.16449376449910386
102104,1,8454,0.08808396513740552
102104,1,1101,0.09499878261065395
102104,1,2743,0.2837640489067112
102104,1,1796,0.1001861672294906
102104,1,4967,0.05280821086835029
102104,2,2363,0.11189590449503023
102104,2,8289,0.11556426088732762
102104,2,6282,0.13444001857600751
102104,2,6443,0.14247841074579168
102104,2,2812,0.12323220001049177
