seed,段,sid,vol60,回看無成交日比,段內無成交日比,段內報酬
102042,1,2377,0.013068258678752978,0.0,0.0,-0.19010122507269323
102042,1,4107,0.013241223372640384,0.0,0.0,-0.3749019742598344
102042,1,9958,0.01425674796254969,0.0,0.0,-0.01377407936865882
102042,1,2059,0.014377405604272725,0.0,0.0,-0.15909097757274615
102042,2,2912,0.008334419382361373,0.0,0.0,-0.08480827015007875
102042,2,2884,0.011454541532377342,0.0,0.0,-0.07002223714545563
102042,2,2409,0.017210242326652442,0.0,0.0,-0.40127760849518623
102042,2,1314,0.020337389626652495,0.0,0.0,-0.4405529992396975
102042,2,2206,0.020646793361693946,0.0,0.0,-0.16630316359543773
102042,2,8155,0.02351365523619316,0.0,0.0,-0.29859576869710613
102042,2,2515,0.024675067184580898,0.0,0.0,-0.4059738137849852
102042,2,2345,0.026652657802921965,0.0,0.0,-0.2283546233602699
102042,3,2801,0.005054256768089063,0.0,0.0,0.04378178577301162
102042,3,2892,0.006823945357858899,0.0,0.0,-0.001855609227417121
102042,3,2002,0.007972373350947892,0.0,0.0,0.03025492976642985
102042,3,1409,0.012658958405354302,0.0,0.0,-0.1624029600376906
102042,3,5871,0.015196489240589585,0.0,0.0,-0.09291179846764197
102042,3,1718,0.01606798605984335,0.0,0.0,-0.006339499855915309
102042,3,3078,0.016878542933513062,0.0,0.0,-0.32767968034155504
102042,3,2014,0.018497837927757593,0.0,0.0,-0.18726598485920043
102043,1,2912,0.011131803217216506,0.0,0.0,0.2148462121645056
102043,1,8422,0.011252562115907368,0.0,0.0,-0.04701993094573975
102043,1,6239,0.014517731438533386,0.0,0.0,-0.21166630580566048
102043,1,4129,0.015497398098133093,0.0,0.0,-0.38109551380931195
102043,1,2233,0.015816988710577552,0.0,0.0,-0.22808032087318086
102043,1,3260,0.018208775653698776,0.0,0.0,-0.40396512615879465
102043,1,1476,0.021399607119808643,0.0,0.0,-0.021159362695002626
102043,1,4549,0.02405756096392495,0.0,0.0,-0.2030236586326919
102043,2,2352,0.010714712417989325,0.0,0.0,-0.36619722700282553
102043,2,2929,0.012596337047428444,0.0,0.0,-0.48046466530464105
102043,2,2385,0.0126341252939978,0.0,0.0,-0.1768018355803106
102043,2,4915,0.01273966824462143,0.0,0.0,-0.4695787798373531
102043,2,2377,0.013068258678752978,0.0,0.0,-0.19010122507269323
102043,2,4107,0.013241223372640384,0.0,0.0,-0.3749019742598344
102043,2,9958,0.01425674796254969,0.0,0.0,-0.01377407936865882
102043,2,2059,0.014377405604272725,0.0,0.0,-0.15909097757274615
102043,3,2812,0.004506730281322733,0.0,0.0,0.10032595028111158
102043,3,9933,0.006227702653438457,0.0,0.0,0.3187344918050641
102043,3,6592,0.006824324990639968,0.0,0.0,0.03842992793748934
102043,3,4904,0.006992743525582913,0.0,0.0,0.1293612590172719
102043,3,6505,0.01127639074269947,0.0,0.0,-0.11681738620479987
102043,3,2337,0.015408464036530907,0.0,0.0,-0.26932751898771146
102044,1,2912,0.007066831879868646,0.0,0.0,-0.08480827015007875
102044,1,2884,0.010056057339144341,0.0,0.0,-0.08394868428664948
102044,1,2409,0.018135784357655123,0.0,0.0,-0.418428559039705
102044,1,2515,0.01907414066965365,0.0,0.0,-0.4251979774135425
102044,1,2206,0.019138731048718955,0.0,0.0,-0.1703650760862374
102044,1,1314,0.019707541216893935,0.0,0.0,-0.44566207512393197
102044,1,8155,0.020528654502698043,0.0,0.0,-0.29859576869710613
102044,1,6274,0.02544697347465147,0.0,0.0,-0.30357139084640605
102044,2,2633,0.008541656290662612,0.0,0.0,0.29123672893479213
102044,2,1102,0.014993159545584174,0.0,0.0,-0.0187055172674625
102044,2,1710,0.020066731896744447,0.0,0.0,-0.07584269363033858
102044,2,8489,0.02252461055786175,0.0,0.0,-0.08881457524727432
102044,2,5274,0.02383175583740755,0.0,0.0,-0.5947424441897483
102044,2,2408,0.024801506380465875,0.0,0.0,-0.5089289594018167
102044,2,4528,0.025346147289194838,0.0,0.0,-0.4356148204101923
102044,2,4147,0.026573363427795794,0.0,0.0,-0.3774510037807822
102044,3,2352,0.011344734170896544,0.0,0.0,-0.3601895600889944
102044,3,2929,0.012168112757516057,0.0,0.0,-0.4453213171173097
102044,3,2059,0.012814322925952887,0.0,0.0,-0.16736996286653816
102044,3,9958,0.013430125030757892,0.0,0.0,-0.005555570163724655
102044,3,4107,0.013459844195834353,0.0,0.0,-0.35983937790121057
102044,3,2377,0.013623279817864242,0.0,0.0,-0.16763004815008742
102044,3,2385,0.01405326718038665,0.0,0.0,-0.1922652136329458
102044,3,4915,0.01469260726498994,0.0,0.0,-0.4585987055399964
102045,1,2633,0.008541656290662612,0.0,0.0,0.215325597250708
102045,1,1102,0.014993159545584174,0.0,0.0,0.15916974313573684
102045,1,1710,0.020066731896744447,0.0,0.0,-0.538711228078891
102045,1,8489,0.02252461055786175,0.0,0.0,-0.7859236060451502
102045,1,5274,0.02383175583740755,0.0,0.0,0.045369267334345986
102045,1,2408,0.024801506380465875,0.0,0.0,-0.4584047178993046
102045,1,4528,0.025346147289194838,0.0,0.0,-0.5579249663387091
102045,1,4147,0.026573363427795794,0.0,0.0,-0.8287581668825079
102045,2,6782,0.02869918163273776,0.0,0.0,-0.49235473104812333
102045,2,8086,0.028774712608842453,0.0,0.0,-0.5367001549400225
102045,2,9902,0.03133954131530129,0.0,0.0,-0.24914672108590685
102045,2,6117,0.04417934121542039,0.0,0.0,-0.25677270237018757
102045,3,2211,0.012103920810472757,0.0,0.0,0.05253620215448307
102045,3,2449,0.012297059476151981,0.0,0.0,-0.0494382354182068
102045,3,2352,0.01414016315108659,0.0,0.0,-0.12438625204582654
102045,3,1605,0.01705252473970231,0.0,0.0,0.4340344137086434
102045,3,3665,0.017757948679115208,0.0,0.0,0.1698113529454457
102045,3,3402,0.02011488290364314,0.0,0.0,-0.05147058902214319
102045,3,8110,0.022971631700845506,0.0,0.0,-0.25824171412953967
102045,3,3105,0.024288470498341434,0.0,0.0,-0.5019762852748508
102046,1,2912,0.007066831879868646,0.0,0.0,-0.08480827015007875
102046,1,2884,0.010056057339144341,0.0,0.0,-0.08394868428664948
102046,1,2409,0.018135784357655123,0.0,0.0,-0.418428559039705
102046,1,2515,0.01907414066965365,0.0,0.0,-0.4251979774135425
102046,1,2206,0.019138731048718955,0.0,0.0,-0.1703650760862374
102046,1,1314,0.019707541216893935,0.0,0.0,-0.44566207512393197
102046,1,8155,0.020528654502698043,0.0,0.0,-0.29859576869710613
102046,1,6274,0.02544697347465147,0.0,0.0,-0.30357139084640605
102046,2,2633,0.008486236519584406,0.0,0.0,0.16910527826339306
102046,2,1102,0.014849390488328031,0.0,0.0,0.14244165303247147
102046,2,1710,0.020103452074619933,0.0,0.0,0.04318070236368321
102046,2,8489,0.02251195325327562,0.0,0.0,0.025771691472337155
102046,2,5274,0.024388356648441252,0.0,0.0,-0.6111091675851378
102046,2,4528,0.02532514631030789,0.0,0.0,-0.40978428668396083
102046,2,2408,0.026640583630037868,0.0,0.0,-0.499669836555081
102046,2,4147,0.027261190720905482,0.0,0.0,-0.40901772593161967
102046,3,3045,0.006073272096487073,0.0,0.0,-0.0783410775801584
102046,3,5434,0.013679655310630144,0.0,0.0,-0.3368421042770564
102046,3,6121,0.01685095643794744,0.0,0.0,-0.3293233191571615
102046,3,4551,0.020324584589246623,0.0,0.0,-0.5248677256974699
102046,3,6239,0.020455669295221846,0.0,0.0,-0.3820627767944269
102046,3,3587,0.021929221882518925,0.0,0.0,-0.43014709099962034
102046,3,2444,0.022810540049713432,0.0,0.0,-0.3274111935606363
102046,3,5457,0.027689021213587243,0.0,0.0,-0.4715115906013264
102047,1,2912,0.007066831879868646,0.0,0.0,-0.08480827015007875
102047,1,2884,0.010056057339144341,0.0,0.0,-0.08394868428664948
102047,1,2409,0.018135784357655123,0.0,0.0,-0.418428559039705
102047,1,2515,0.01907414066965365,0.0,0.0,-0.4251979774135425
102047,1,2206,0.019138731048718955,0.0,0.0,-0.1703650760862374
102047,1,1314,0.019707541216893935,0.0,0.0,-0.44566207512393197
102047,1,8155,0.020528654502698043,0.0,0.0,-0.29859576869710613
102047,1,6274,0.02544697347465147,0.0,0.0,-0.30357139084640605
102047,2,2801,0.005054256768089063,0.0,0.0,0.05890910930710347
102047,2,2892,0.006823945357858899,0.0,0.0,-0.006974370510262395
102047,2,2002,0.007972373350947892,0.0,0.0,0.05203618289004508
102047,2,1409,0.012658958405354302,0.0,0.0,-0.14581684616746537
102047,2,5871,0.015196489240589585,0.0,0.0,-0.060896912592729335
102047,2,1718,0.01606798605984335,0.0,0.0,0.0020812864608033
102047,2,3078,0.016878542933513062,0.0,0.0,-0.3451219811289288
102047,2,2014,0.018497837927757593,0.0,0.0,-0.1348315058187327
102047,3,2812,0.004486552993166002,0.0,0.0,0.0959246579506472
102047,3,9933,0.006232235625711416,0.0,0.0,0.31909159768859974
102047,3,6592,0.006811316145523461,0.0,0.0,0.03955126170731016
102047,3,4904,0.006986729029908775,0.0,0.0,0.1374166836994517
102047,3,6505,0.010743249942727906,0.0,0.0,-0.10803243544417263
102047,3,2337,0.014390302606000655,0.0,0.0,-0.24130302926241765
102048,1,2912,0.007066831879868646,0.0,0.0,-0.08480827015007875
102048,1,2884,0.010056057339144341,0.0,0.0,-0.08394868428664948
102048,1,2409,0.018135784357655123,0.0,0.0,-0.418428559039705
102048,1,2515,0.01907414066965365,0.0,0.0,-0.4251979774135425
102048,1,2206,0.019138731048718955,0.0,0.0,-0.1703650760862374
102048,1,1314,0.019707541216893935,0.0,0.0,-0.44566207512393197
102048,1,8155,0.020528654502698043,0.0,0.0,-0.29859576869710613
102048,1,6274,0.02544697347465147,0.0,0.0,-0.30357139084640605
102048,2,2633,0.008541656290662612,0.0,0.0,0.215325597250708
102048,2,1102,0.014993159545584174,0.0,0.0,0.15916974313573684
102048,2,1710,0.020066731896744447,0.0,0.0,-0.538711228078891
102048,2,8489,0.02252461055786175,0.0,0.0,-0.7859236060451502
102048,2,5274,0.02383175583740755,0.0,0.0,0.045369267334345986
102048,2,2408,0.024801506380465875,0.0,0.0,-0.4584047178993046
102048,2,4528,0.025346147289194838,0.0,0.0,-0.5579249663387091
102048,2,4147,0.026573363427795794,0.0,0.0,-0.8287581668825079
102048,3,2812,0.0049069586914704,0.0,0.0,0.11426656756533915
102048,3,4904,0.006485159068524093,0.0,0.0,0.17375588055559588
102048,3,9933,0.007014097573169696,0.0,0.0,0.3630613491303425
102048,3,6592,0.008513687874357035,0.0,0.0,0.04408090821758903
102048,3,6505,0.014298126962172655,0.0,0.0,-0.11814751796023137
102048,3,2337,0.017164503026055843,0.0,0.0,-0.24399028315778615
102048,3,3293,0.01766504167765429,0.0,0.0,-0.06180821478775189
102048,3,6548,0.0177748021893806,0.0,0.032110091743119296,-0.2493179323571485
102049,1,2352,0.010714712417989325,0.0,0.0,-0.36619722700282553
102049,1,2929,0.012596337047428444,0.0,0.0,-0.48046466530464105
102049,1,2385,0.0126341252939978,0.0,0.0,-0.1768018355803106
102049,1,4915,0.01273966824462143,0.0,0.0,-0.4695787798373531
102049,1,2377,0.013068258678752978,0.0,0.0,-0.19010122507269323
102049,1,4107,0.013241223372640384,0.0,0.0,-0.3749019742598344
102049,1,9958,0.01425674796254969,0.0,0.0,-0.01377407936865882
102049,1,2059,0.014377405604272725,0.0,0.0,-0.15909097757274615
102049,2,3546,0.018884462492662218,0.0,0.0,-0.1092648156490219
102049,2,3293,0.0242981428403414,0.0,0.0,0.010706397570874104
102049,2,5439,0.025760392627603056,0.0,0.0,-0.32015576014208313
102049,3,2887,0.01687794587863642,0.01666666666666672,0.0,-0.17441858267891241
102049,3,8390,0.023431143296269066,0.0,0.0,-0.3578811165890412
102049,3,8462,0.02388316029317724,0.0,0.0,-0.03433473335799009
102049,3,3029,0.025003793439838905,0.0,0.0,0.04031089356639761
102049,3,1773,0.027943913056250335,0.0,0.0,-0.3571428960164419
102049,3,2308,0.027964074862869916,0.0,0.0,-0.2961103664719148
102049,3,3008,0.02890225229331834,0.0,0.0,-0.23411834505477835
102049,3,1584,0.029409195132305076,0.0,0.0,-0.28116864024011623
102050,1,2633,0.008541656290662612,0.0,0.0,0.29123672893479213
102050,1,1102,0.014993159545584174,0.0,0.0,-0.0187055172674625
102050,1,1710,0.020066731896744447,0.0,0.0,-0.07584269363033858
102050,1,8489,0.02252461055786175,0.0,0.0,-0.08881457524727432
102050,1,5274,0.02383175583740755,0.0,0.0,-0.5947424441897483
102050,1,2408,0.024801506380465875,0.0,0.0,-0.5089289594018167
102050,1,4528,0.025346147289194838,0.0,0.0,-0.4356148204101923
102050,1,4147,0.026573363427795794,0.0,0.0,-0.3774510037807822
102050,2,3023,0.022091618584372703,0.0,0.0,-0.20693968337443458
102050,2,2449,0.024267988511658175,0.0,0.00111358574610243,0.8561686184996724
102050,2,8464,0.024770776400474565,0.0,0.0,-0.24724176244889473
102050,2,2379,0.025767347937803282,0.0,0.0,-0.04807439295640059
102050,2,2454,0.029186694359374925,0.0,0.0,0.6740748154138976
102050,2,2015,0.029291303711263827,0.0,0.0,-0.12353932083811836
102050,2,8299,0.03181102161417956,0.0,0.0,0.04776494274490872
102050,2,2303,0.03243663859566372,0.0,0.0,-0.10429737002004402
102050,3,3045,0.0059476541075453,0.0,0.0,-0.0783410775801584
102050,3,5434,0.01329871351240699,0.0,0.0,-0.31272727872896333
102050,3,6121,0.01677923097801124,0.0,0.0,-0.278317172272078
102050,3,6239,0.01945373520403486,0.0,0.0,-0.3406698441965883
102050,3,4551,0.02060556271454833,0.0,0.0,-0.5223403952376462
102050,3,3587,0.022840413971250816,0.0,0.0,-0.4397590291401213
102050,3,2444,0.02538648274607135,0.0,0.0,-0.3291139240506329
102050,3,5457,0.027625334250767186,0.0,0.0,-0.4715115906013264
102051,1,6782,0.02869918163273776,0.0,0.0,-0.49235473104812333
102051,1,8086,0.028774712608842453,0.0,0.0,-0.5367001549400225
102051,1,9902,0.03133954131530129,0.0,0.0,-0.24914672108590685
102051,1,6117,0.04417934121542039,0.0,0.0,-0.25677270237018757
102051,2,2352,0.010714712417989325,0.0,0.0,-0.36619722700282553
102051,2,2929,0.012596337047428444,0.0,0.0,-0.48046466530464105
102051,2,2385,0.0126341252939978,0.0,0.0,-0.1768018355803106
102051,2,4915,0.01273966824462143,0.0,0.0,-0.4695787798373531
102051,2,2377,0.013068258678752978,0.0,0.0,-0.19010122507269323
102051,2,4107,0.013241223372640384,0.0,0.0,-0.3749019742598344
102051,2,9958,0.01425674796254969,0.0,0.0,-0.01377407936865882
102051,2,2059,0.014377405604272725,0.0,0.0,-0.15909097757274615
102051,3,2812,0.004575526584462064,0.0,0.0,0.10501944104087113
102051,3,9933,0.006494772059770738,0.0,0.0,0.32622184293033496
102051,3,4904,0.006982829135662855,0.0,0.0,0.1498766954242361
102051,3,6592,0.0070551204980608484,0.0,0.0,0.0521034876717974
102051,3,6505,0.011879537068795324,0.0,0.0,-0.11632551115043721
102051,3,2337,0.015902766439135182,0.0,0.0,-0.22382998670944476
102051,3,8070,0.01739202876137768,0.0,0.0,-0.07277441942265372
102052,1,2912,0.007066831879868646,0.0,0.0,-0.08480827015007875
102052,1,2884,0.010056057339144341,0.0,0.0,-0.08394868428664948
102052,1,2409,0.018135784357655123,0.0,0.0,-0.418428559039705
102052,1,2515,0.01907414066965365,0.0,0.0,-0.4251979774135425
102052,1,2206,0.019138731048718955,0.0,0.0,-0.1703650760862374
102052,1,1314,0.019707541216893935,0.0,0.0,-0.44566207512393197
102052,1,8155,0.020528654502698043,0.0,0.0,-0.29859576869710613
102052,1,6274,0.02544697347465147,0.0,0.0,-0.30357139084640605
102052,2,2633,0.008541656290662612,0.0,0.0,0.2627857648400913
102052,2,1102,0.014993159545584174,0.0,0.0,0.024092361223136738
102052,2,1710,0.020066731896744447,0.0,0.0,-0.08228280952039657
102052,2,8489,0.02252461055786175,0.0,0.0,-0.11636205827594692
102052,2,5274,0.02383175583740755,0.0,0.0,-0.6063212327989083
102052,2,2408,0.024801506380465875,0.0,0.0,-0.5115977859218175
102052,2,4528,0.025346147289194838,0.0,0.0,-0.4262920745495422
102052,2,4147,0.026573363427795794,0.0,0.0,-0.38071897498296303
102052,3,3045,0.0059476541075453,0.0,0.0,-0.0783410775801584
102052,3,5434,0.01329871351240699,0.0,0.0,-0.31272727872896333
102052,3,6121,0.01677923097801124,0.0,0.0,-0.278317172272078
102052,3,6239,0.01945373520403486,0.0,0.0,-0.3406698441965883
102052,3,4551,0.02060556271454833,0.0,0.0,-0.5223403952376462
102052,3,3587,0.022840413971250816,0.0,0.0,-0.4397590291401213
102052,3,2444,0.02538648274607135,0.0,0.0,-0.3291139240506329
102052,3,5457,0.027625334250767186,0.0,0.0,-0.4715115906013264
102053,1,6782,0.02869918163273776,0.0,0.0,-0.49235473104812333
102053,1,8086,0.028774712608842453,0.0,0.0,-0.5367001549400225
102053,1,9902,0.03133954131530129,0.0,0.0,-0.24914672108590685
102053,1,6117,0.04417934121542039,0.0,0.0,-0.25677270237018757
102053,2,2633,0.008541656290662612,0.0,0.0,0.29123672893479213
102053,2,1102,0.014993159545584174,0.0,0.0,-0.0187055172674625
102053,2,1710,0.020066731896744447,0.0,0.0,-0.07584269363033858
102053,2,8489,0.02252461055786175,0.0,0.0,-0.08881457524727432
102053,2,5274,0.02383175583740755,0.0,0.0,-0.5947424441897483
102053,2,2408,0.024801506380465875,0.0,0.0,-0.5089289594018167
102053,2,4528,0.025346147289194838,0.0,0.0,-0.4356148204101923
102053,2,4147,0.026573363427795794,0.0,0.0,-0.3774510037807822
102053,3,2352,0.010714712417989325,0.0,0.0,-0.36619722700282553
102053,3,2929,0.012596337047428444,0.0,0.0,-0.48046466530464105
102053,3,2385,0.0126341252939978,0.0,0.0,-0.1768018355803106
102053,3,4915,0.01273966824462143,0.0,0.0,-0.4695787798373531
102053,3,2377,0.013068258678752978,0.0,0.0,-0.19010122507269323
102053,3,4107,0.013241223372640384,0.0,0.0,-0.3749019742598344
102053,3,9958,0.01425674796254969,0.0,0.0,-0.01377407936865882
102053,3,2059,0.014377405604272725,0.0,0.0,-0.15909097757274615
102054,1,2912,0.008242856239309575,0.0,0.0,-0.08316813033332593
102054,1,2884,0.011416752352712204,0.0,0.0,-0.058894281393459647
102054,1,2409,0.017474843540571616,0.0,0.0,-0.3947874424786788
102054,1,2206,0.020120723015653565,0.0,0.0,-0.14323228467085425
102054,1,1314,0.020318973984686604,0.0,0.0,-0.44566207512393197
102054,1,8155,0.023536345658001195,0.0,0.0,-0.29859576869710613
102054,1,2515,0.02437350714654415,0.0,0.0,-0.40992080916791696
102054,1,2605,0.027530004097744285,0.0,0.0,-0.40422077380807786
102054,2,2633,0.008541656290662612,0.0,0.0,0.32844182750067175
102054,2,1102,0.014993159545584174,0.0,0.0,-0.03093356524880231
102054,2,1710,0.020066731896744447,0.0,0.0,-0.1048231795489506
102054,2,8489,0.02252461055786175,0.0,0.0,-0.26045649858285236
102054,2,5274,0.02383175583740755,0.0,0.0,-0.5346430241008246
102054,2,2408,0.024801506380465875,0.0,0.0,-0.4822402723279884
102054,2,4528,0.025346147289194838,0.0,0.0,-0.4348976861132192
102054,2,4147,0.026573363427795794,0.0,0.0,-0.35947713678964144
102054,3,3045,0.0059476541075453,0.0,0.0,-0.0783410775801584
102054,3,5434,0.01329871351240699,0.0,0.0,-0.31272727872896333
102054,3,6121,0.01677923097801124,0.0,0.0,-0.278317172272078
102054,3,6239,0.01945373520403486,0.0,0.0,-0.3406698441965883
102054,3,4551,0.02060556271454833,0.0,0.0,-0.5223403952376462
102054,3,3587,0.022840413971250816,0.0,0.0,-0.4397590291401213
102054,3,2444,0.02538648274607135,0.0,0.0,-0.3291139240506329
102054,3,5457,0.027625334250767186,0.0,0.0,-0.4715115906013264
102055,1,2801,0.005054256768089063,0.0,0.0,0.04983269749625152
102055,1,2892,0.006823945357858899,0.0,0.0,-0.006974370510262395
102055,1,2002,0.007972373350947892,0.0,0.0,0.03461118039115285
102055,1,1409,0.012658958405354302,0.0,0.0,-0.14581684616746537
102055,1,5871,0.015196489240589585,0.0,0.0,-0.07797152302448607
102055,1,1718,0.01606798605984335,0.0,0.0,-0.005286887384760575
102055,1,3078,0.016878542933513062,0.0,0.0,-0.34036497216821116
102055,1,2014,0.018497837927757593,0.0,0.0,-0.13857681403629607
102055,2,3045,0.0059476541075453,0.0,0.0,-0.0783410775801584
102055,2,5434,0.01329871351240699,0.0,0.0,-0.31272727872896333
102055,2,6121,0.01677923097801124,0.0,0.0,-0.278317172272078
102055,2,6239,0.01945373520403486,0.0,0.0,-0.3406698441965883
102055,2,4551,0.02060556271454833,0.0,0.0,-0.5223403952376462
102055,2,3587,0.022840413971250816,0.0,0.0,-0.4397590291401213
102055,2,2444,0.02538648274607135,0.0,0.0,-0.3291139240506329
102055,2,5457,0.027625334250767186,0.0,0.0,-0.4715115906013264
102055,3,1101,0.009036536161309373,0.0,0.0,-0.10518058218509285
102055,3,4763,0.015916774578914182,0.0,0.0,-0.2082839941430119
102055,3,6414,0.016339159351358302,0.0,0.0,-0.2469564961008871
102055,3,6279,0.018314764329586904,0.0,0.0,-0.31024928712327715
102055,3,1319,0.019421277040602338,0.0,0.0,0.05069120012179451
102055,3,2363,0.02015844141304635,0.0,0.0,-0.3711999914240651
102055,3,3545,0.02036281599920001,0.0,0.0,-0.3285340607324201
102055,3,3591,0.02139317489826457,0.0,0.0,-0.29707109977539103
102056,1,2801,0.005061929187130624,0.0,0.0,0.055909375519010096
102056,1,2892,0.0068292776178963364,0.0,0.0,-0.009378836006583402
102056,1,2002,0.007971632950304723,0.0,0.0,0.04763437238381485
102056,1,1409,0.012669879337626904,0.0,0.0,-0.14581684616746537
102056,1,5871,0.015404484611150895,0.0,0.0,-0.07856319606315187
102056,1,1718,0.016048750051483776,0.0,0.0,-0.007647623090116573
102056,1,3078,0.016860684245365385,0.0,0.0,-0.3401832168603556
102056,1,2014,0.01864194246573306,0.0,0.0,-0.12167301266480313
102056,2,6782,0.02827804503934901,0.0,0.0,-0.500428631291462
102056,2,8086,0.030182087601510817,0.0,0.0,-0.534990580943971
102056,2,9902,0.03704656392491655,0.0,0.0,-0.3413173719996929
102056,2,6117,0.04494355169678,0.0,0.0,-0.23700117536209842
102056,3,2352,0.010714712417989325,0.0,0.0,-0.36619722700282553
102056,3,2929,0.012596337047428444,0.0,0.0,-0.48046466530464105
102056,3,2385,0.0126341252939978,0.0,0.0,-0.1768018355803106
102056,3,4915,0.01273966824462143,0.0,0.0,-0.4695787798373531
102056,3,2377,0.013068258678752978,0.0,0.0,-0.19010122507269323
102056,3,4107,0.013241223372640384,0.0,0.0,-0.3749019742598344
102056,3,9958,0.01425674796254969,0.0,0.0,-0.01377407936865882
102056,3,2059,0.014377405604272725,0.0,0.0,-0.15909097757274615
102057,1,2912,0.008226433968392784,0.0,0.0,-0.08644255228452735
102057,1,2884,0.01141365734134261,0.0,0.0,-0.058894281393459647
102057,1,2409,0.017049903905678017,0.0,0.0,-0.3931428384516923
102057,1,1314,0.020072389628748667,0.0,0.0,-0.4481818025762384
102057,1,2206,0.020125200768299226,0.0,0.0,-0.14965010270671386
102057,1,8155,0.023402803719907973,0.0,0.0,-0.29367363822909653
102057,1,2515,0.024417424240001546,0.0,0.0,-0.40197361657655983
102057,1,2383,0.027646529836228614,0.0,0.0,-0.16926353493089896
102057,2,2352,0.010714712417989325,0.0,0.0,-0.36619722700282553
102057,2,2929,0.012596337047428444,0.0,0.0,-0.48046466530464105
102057,2,2385,0.0126341252939978,0.0,0.0,-0.1768018355803106
102057,2,4915,0.01273966824462143,0.0,0.0,-0.4695787798373531
102057,2,2377,0.013068258678752978,0.0,0.0,-0.19010122507269323
102057,2,4107,0.013241223372640384,0.0,0.0,-0.3749019742598344
102057,2,9958,0.01425674796254969,0.0,0.0,-0.01377407936865882
102057,2,2059,0.014377405604272725,0.0,0.0,-0.15909097757274615
102057,3,2633,0.008541656290662612,0.0,0.0,0.3525157784865254
102057,3,1102,0.014993159545584174,0.0,0.0,-0.059974938001076006
102057,3,1710,0.020066731896744447,0.0,0.0,-0.10160315719057067
102057,3,8489,0.02252461055786175,0.0,0.0,-0.17993313268201316
102057,3,5274,0.02383175583740755,0.0,0.0,-0.5544924085096343
102057,3,2408,0.024801506380465875,0.0,0.0,-0.5025236491916687
102057,3,4528,0.025346147289194838,0.0,0.0,-0.44063476048900385
102057,3,4147,0.026573363427795794,0.0,0.0,-0.36928105039618375
102058,1,1303,0.006084469388571161,0.0,0.0,0.030580950886020197
102058,1,4904,0.007114740234854979,0.0,0.0,0.016225774457210296
102058,1,1504,0.007654480953640817,0.0,0.0,-0.34537465156874203
102058,1,1101,0.008743012111311538,0.0,0.0,0.040227491276308536
102058,1,2392,0.018992415838766506,0.0,0.0,-0.5566734061143928
102058,1,4958,0.019656783525412228,0.0,0.0,0.08722223748290925
102058,1,5289,0.02349092751525727,0.0,0.0,-0.15032455782985565
102058,1,6202,0.02995588002242442,0.0,0.0,-0.1620924060321418
102058,2,2412,0.004552430216257278,0.0,0.0,-0.003952529307744257
102058,2,2645,0.012110884148904882,0.0,0.0,-0.1648780506404891
102058,2,4763,0.01683415055769179,0.0,0.0,-0.26885243373522294
102058,2,2610,0.016970793610891533,0.0,0.0,-0.2438016434055662
102058,2,6670,0.017548736882550087,0.0,0.02941176470588236,-0.23426062462533837
102058,2,1618,0.01822217669681017,0.0,0.0,-0.3269024907749889
102058,2,2356,0.01904027987686818,0.0,0.0,-0.30103094838568323
102058,2,2618,0.019417976251264214,0.0,0.0,-0.23950058646383088
102058,3,3045,0.0059476541075453,0.0,0.0,-0.0783410775801584
102058,3,5434,0.01329871351240699,0.0,0.0,-0.31272727872896333
102058,3,6121,0.01677923097801124,0.0,0.0,-0.278317172272078
102058,3,6239,0.01945373520403486,0.0,0.0,-0.3406698441965883
102058,3,4551,0.02060556271454833,0.0,0.0,-0.5223403952376462
102058,3,3587,0.022840413971250816,0.0,0.0,-0.4397590291401213
102058,3,2444,0.02538648274607135,0.0,0.0,-0.3291139240506329
102058,3,5457,0.027625334250767186,0.0,0.0,-0.4715115906013264
102059,1,2812,0.004486552993166002,0.0,0.0,0.7949549512760765
102059,1,9933,0.006232235625711416,0.0,0.0,0.10702688686093986
102059,1,6592,0.006811316145523461,0.0,0.0,-0.11986696701006483
102059,1,4904,0.006986729029908775,0.0,0.0,0.5120509840330632
102059,1,6505,0.010743249942727906,0.0,0.0,-0.6488093708066158
102059,1,2337,0.014390302606000655,0.0,0.0,-0.5376942859944451
102059,1,1305,0.015480302613995287,0.0,0.0,-0.6921306639396849
102059,2,3045,0.006073272096487073,0.0,0.0,-0.0783410775801584
102059,2,5434,0.013679655310630144,0.0,0.0,-0.3368421042770564
102059,2,6121,0.01685095643794744,0.0,0.0,-0.3293233191571615
102059,2,4551,0.020324584589246623,0.0,0.0,-0.5248677256974699
102059,2,6239,0.020455669295221846,0.0,0.0,-0.3820627767944269
102059,2,3587,0.021929221882518925,0.0,0.0,-0.43014709099962034
102059,2,2444,0.022810540049713432,0.0,0.0,-0.3274111935606363
102059,2,5457,0.027689021213587243,0.0,0.0,-0.4715115906013264
102059,3,2633,0.008486236519584406,0.0,0.0,0.3117317486268414
102059,3,1102,0.014849390488328031,0.0,0.0,-0.050710416310867035
102059,3,1710,0.020103452074619933,0.0,0.0,-0.09656001186636265
102059,3,8489,0.02251195325327562,0.0,0.0,-0.27677917420867604
102059,3,5274,0.024388356648441252,0.0,0.0,-0.5243132308032409
102059,3,4528,0.02532514631030789,0.0,0.0,-0.4456615286158334
102059,3,2408,0.026640583630037868,0.0,0.0,-0.499669836555081
