seed,段,峰_pos,谷_pos,e,n_h,D0,β_筆數,β,Δ_β曝險,Dβ,量測日,缺產業,持有產業不在母體,Dind,stk_排不了名,stk_剔除,Dstk,stk_無法計算,vol_池,vol_池不足,vol_不足60筆,距換股日,Dvol,Δ_β,Δ_ind,Δ_stk,Δ_vol
102062,3,839,923,0.9916030196333787,8,-0.2115180006759216,120,0.8803807326450217,0.9916030196333787,-0.2115180006759216,2018-06-01,0,0,-0.4141778024499853,1,0,-0.21015403601600627,0,14,0,0,6,-0.1819147652173743,0.0,-20.26598017740637,0.136396465991534,2.960323545854732
102063,1,2077,2498,1.0,8,-0.13649307311698133,120,0.40787439741903386,1.0,-0.13649307311698133,2023-07-03,0,0,-0.2480352875443872,1,0,-0.18564079216683255,0,4,1,0,5,0.5455852563487549,0.0,-11.154221442740585,-4.9147719049851215,-40.909218323177356
102063,2,1223,1270,0.9814001249756138,8,-0.407966352887807,120,0.7521218932686478,0.9814001249756138,-0.407966352887807,2020-01-02,0,0,-0.4451207790277611,1,0,-0.4047687766662947,0,29,0,0,21,-0.2736770128247653,0.0,-3.715442613995407,0.3197576221512344,13.428934006304171
102063,3,839,934,0.9725709959533465,8,-0.41808056573624364,120,1.1635294054615997,0.8358800313839121,-0.35932101395441846,2018-06-01,0,0,-0.4506741265700619,0,0,-0.3591101303062298,0,14,0,0,6,-0.21990599582861395,5.875955178182518,-3.259356083381826,5.897043543001384,19.81745699076297
102064,1,1211,1270,0.9957315892930045,8,-0.3564241436576731,120,0.4282057772226247,0.9957315892930045,-0.3564241436576731,2019-12-02,0,0,-0.3451663494784366,2,1,-0.3607496375582169,0,29,0,0,9,-0.2657161779888287,0.0,1.1257794179236502,-0.4325493900543764,9.070796566884443
102064,2,2326,2498,1.0,8,-0.15386669994397653,120,0.05410315250567656,1.0,-0.15386669994397653,2024-07-01,0,0,-0.24483045879558107,0,0,-0.25318648802795396,0,19,0,0,11,-0.27882222520545713,0.0,-9.096375885160453,-9.931978808397742,-12.49555252614806
102064,3,839,935,0.9519407173327439,8,-0.40141178267217864,120,1.0919492972266307,0.871781061401399,-0.3676102761288437,2018-06-01,0,0,-0.39411898966586445,1,0,-0.33187968482492525,0,14,0,0,6,-0.22084159779865598,3.3801506543334914,0.7292793006314191,6.953209784725339,18.057018487352266
102065,1,2326,2498,0.9999999999999999,8,-0.4333970384642918,120,0.3340543335529386,0.9999999999999999,-0.4333970384642918,2024-07-01,0,0,-0.3128144255714118,0,0,-0.3856888152894622,0,19,0,0,11,-0.27882222520545713,0.0,12.058261289287998,4.770822317482959,15.457481325883466
102065,2,861,936,1.0,8,-0.42079826341804616,120,1.02476457357913,0.9758338898341925,-0.41062920622670523,2018-07-02,0,0,-0.4492899842113302,1,1,-0.2960958377461874,0,35,0,0,8,-0.07496487286870637,1.0169057191340924,-2.8491720793284045,12.470242567185874,34.58333905493398
102065,3,1223,1270,0.9801412123643953,8,-0.3617151295804622,120,0.6189822145652936,0.9801412123643953,-0.3617151295804622,2020-01-02,0,0,-0.3586795719494106,2,0,-0.35824312148604764,0,29,0,0,21,-0.27332594761285267,0.0,0.3035557631051622,0.3472008094414558,8.838918196760954
102066,1,2073,2498,1.0,8,-0.13836310611789338,120,0.44017687789879983,1.0,-0.13836310611789338,2023-07-03,0,0,0.0024153020359315505,1,1,-0.1335874663584526,0,4,1,0,1,0.5215387227632579,0.0,13.594780408196183,0.4775639759440786,-38.31756166453645
102066,2,839,923,0.9999999999999998,8,-0.42835866600919503,120,1.2373383598762313,0.8081863719961191,-0.3461936361950688,2018-06-01,0,0,-0.46136990973651165,1,1,-0.2718720312163105,0,14,0,0,6,-0.18345523522571847,8.21650298141262,-3.301124372731662,15.648663479288455,24.490343078347657
102066,3,1261,1270,0.9779115397349993,8,-0.316059563318507,120,0.7590399767808099,0.9779115397349993,-0.316059563318507,2020-03-02,0,0,-0.3226672324353332,2,1,-0.3096712350509576,0,8,0,0,3,-0.35283258917695365,0.0,-0.6607669116826198,0.638832826754937,-3.677302585844666
102067,1,836,935,1.0,8,-0.5236788594622183,120,1.2151414990197027,0.8229494267183988,-0.4309612171789775,2018-06-01,0,0,-0.5332434020398023,2,1,-0.4173384408380023,0,14,0,0,3,-0.2410730529979671,9.271764228324075,-0.956454257758399,10.634041862421595,28.260580646425115
102067,2,2326,2498,0.9816357000399174,8,-0.3570427942652047,120,0.43187154993742194,0.9816357000399174,-0.3570427942652047,2024-07-01,0,0,-0.3016881535203684,1,0,-0.32804882447168704,0,19,0,0,11,-0.2737018502262464,0.0,5.535464074483631,2.899396979351765,8.334094403895831
102067,3,1231,1270,0.98365009850908,8,-0.3520747172439894,120,0.6455686492639645,0.98365009850908,-0.3520747172439894,2020-01-02,0,0,-0.34916226332501143,1,0,-0.36269587146329796,0,9,0,0,7,-0.34093070335668746,0.0,0.29124539189779863,-1.0621154219308537,1.1144013887301962
102068,1,830,936,0.9686154655118748,8,-0.329737482326168,120,0.9346767738441313,0.9686154655118748,-0.329737482326168,2018-05-02,0,0,-0.3537590172700624,1,0,-0.295554258452979,0,29,0,0,19,-0.15244400462841445,0.0,-2.4021534943894416,3.4183223873189004,17.729347769775355
102068,2,2326,2498,1.0000000000000002,8,-0.1580821018903915,120,0.01009048992142118,1.0000000000000002,-0.1580821018903915,2024-07-01,0,0,-0.1914441994486785,2,0,-0.24403952249279612,0,19,0,0,11,-0.27882222520545724,0.0,-3.336209755828698,-8.595742060240461,-12.074012331506573
102068,3,1235,1270,0.9853603118041401,8,-0.3285902981173301,120,0.5856557852755846,0.9853603118041401,-0.3285902981173301,2020-01-02,0,0,-0.32937893019342335,0,0,-0.3258581982850639,0,9,0,0,11,-0.3547921445147661,0.0,-0.07886320760932541,0.2732099832266188,-2.6201846397436004
102069,1,839,934,1.0000000000000002,8,-0.4971929853818914,120,1.2461095385684586,0.8024976689840677,-0.3989962118041974,2018-06-01,0,0,-0.5805162691663956,2,1,-0.3511004565723254,0,14,0,0,6,-0.2261079106241029,9.819677357769397,-8.332328378450427,14.609252880956596,27.108507475778847
102069,2,2318,2498,1.0000000000000002,8,-0.11535038746977982,120,0.02824240606367054,1.0000000000000002,-0.11535038746977982,2024-07-01,0,0,-0.24419432558965376,1,0,-0.21472539833455562,0,19,0,0,3,-0.27981019570916904,0.0,-12.884393811987394,-9.93750108647758,-16.44598082393892
102069,3,1223,1270,0.9943140023772218,8,-0.305996317822553,120,0.7046480966721524,0.9943140023772218,-0.305996317822553,2020-01-02,0,0,-0.31769305883607957,0,0,-0.3085886637130327,0,29,0,0,21,-0.27727822633729177,0.0,-1.169674101352658,-0.2592345890479686,2.871809148526122
102070,1,2318,2498,1.0,8,-0.19393040965359287,120,-0.00019383807888000826,1.0,-0.19393040965359287,2024-07-01,0,0,-0.274539721938762,1,0,-0.318068407059055,0,19,0,0,3,-0.27981019570916893,0.0,-8.060931228516916,-12.41379974054621,-8.587978605557606
102070,2,839,936,0.9702283838363993,8,-0.4674880819984747,120,1.1375346299736548,0.8529220634442309,-0.41096602220303535,2018-06-01,0,0,-0.48808685971296367,1,1,-0.25032959195264265,0,14,0,0,6,-0.22788597364115226,5.652205979543934,-2.059877771448898,21.715849004583205,23.960210835732244
102070,3,1711,1910,0.8053407352410447,6,-0.23763771563551234,120,0.7533059282761246,0.8053407352410447,-0.23763771563551234,2021-12-01,0,0,-0.17377626483380343,0,1,-0.1472921910436535,0,34,0,0,20,0.0325691519548163,0.0,6.386145080170891,9.034552459185885,20.506856368069602
102071,1,860,936,1.0,8,-0.5688810321256387,120,1.246710075381198,0.8021111080651505,-0.4563057950355425,2018-07-02,0,0,-0.5784305777874679,2,2,-0.36074285255976357,0,35,0,0,7,-0.07257687969502084,11.257523709009615,-0.9549545661829195,20.81381795658751,49.63041524306178
102071,2,1235,1270,0.9744823526940198,8,-0.338246495467977,120,0.6146341361497858,0.9744823526940198,-0.338246495467977,2020-01-02,0,0,-0.3136196733081184,0,0,-0.3454006936679898,0,9,0,0,11,-0.350875390009445,0.0,2.462682215985862,-0.7154198200012785,-1.2628894541467983
102071,3,2326,2498,1.0,8,-0.40871847966191294,120,0.25033860658028056,1.0,-0.40871847966191294,2024-07-01,0,0,-0.48609609922580144,0,0,-0.3819301137627285,0,19,0,0,11,-0.27882222520545713,0.0,-7.73776195638885,2.678836589918443,12.989625445645581
102072,1,2326,2498,0.9928402641064855,8,-0.4790825612274275,120,0.32657376913393926,0.9928402641064855,-0.4790825612274275,2024-07-01,0,0,-0.450900810674949,1,0,-0.4663182341930945,0,19,0,0,11,-0.2768259317117441,0.0,2.8181750552478455,1.2764327034333,20.225662951568342
102072,2,1223,1270,0.9929579479302928,8,-0.332775830328857,120,0.6563593252594138,0.9929579479302928,-0.332775830328857,2020-01-02,0,0,-0.3347085632106707,1,0,-0.34142778180475153,0,29,0,0,21,-0.2769000717795139,0.0,-0.19327328818137257,-0.8651951475894537,5.587575854934307
102072,3,839,935,0.8716388391769926,8,-0.37259294365462425,120,0.9837650968233917,0.8716388391769926,-0.37259294365462425,2018-06-01,0,0,-0.40638634674886487,2,1,-0.3162730328188535,0,14,0,0,6,-0.20221229162942497,0.0,-3.3793403094240615,5.631991083577076,17.038065202519928
102073,1,839,936,1.0,8,-0.4099273714103724,120,1.1788720830159378,0.848268454573693,-0.34772845783373285,2018-06-01,0,0,-0.3638549671146881,1,0,-0.35422552503026566,0,14,0,0,6,-0.23487869190145091,6.219891357663954,4.607240429568426,5.570184638010672,17.504867950892148
102073,2,2315,2498,1.0,8,-0.44637225023597943,120,0.23413034167392371,1.0,-0.44637225023597943,2024-07-01,0,0,-0.47333974133382356,2,0,-0.4423388307980261,0,19,0,0,0,-0.26656141707746905,0.0,-2.696749109784413,0.4033419437953323,17.981083315851038
102073,3,1174,1270,0.933299508767122,8,-0.38963678255405937,120,1.0349112752574037,0.9018159634360842,-0.3764929340992527,2019-10-01,0,0,-0.3974322636481683,2,1,-0.385819226022864,0,31,0,0,14,-0.2486322990633162,1.314384845480665,-0.7795481094108936,0.3817556531195365,14.100448349074318
102074,1,2326,2498,0.9999999999999999,8,-0.15316056393387248,120,0.03714597232024648,0.9999999999999999,-0.15316056393387248,2024-07-01,0,0,-0.28477021173650957,1,0,-0.24163685936640875,0,19,0,0,11,-0.27882222520545713,0.0,-13.16096478026371,-8.847629543253626,-12.566166127158466
102074,2,823,936,0.9031979075174729,8,-0.26944248917366875,120,0.8003507601527888,0.9031979075174729,-0.26944248917366875,2018-05-02,0,0,-0.37220184577020465,2,0,-0.2696316114951046,0,29,0,0,12,-0.1821970429840823,0.0,-10.275935659653591,-0.018912232143586394,8.724544618958646
102074,3,1223,1270,0.9914685816069676,8,-0.3191682969993147,120,0.653680289703822,0.9914685816069676,-0.3191682969993147,2020-01-02,0,0,-0.3068874301197945,0,0,-0.3190923540218108,0,29,0,0,21,-0.2764847413592334,0.0,1.228086687952018,0.007594297750390666,4.2683555640081305
102075,1,2081,2498,0.5011325457422873,4,-0.2324843693251333,120,0.1402151121934455,0.5011325457422873,-0.2324843693251333,2023-07-03,0,0,-0.2394042451955935,1,0,-0.20138019067573598,0,4,0,0,9,0.2713669540781144,0.0,-0.6919875870460196,3.1104178649397323,-3.8882584752981093
102075,2,1235,1270,0.9917184246289326,8,-0.44464057935040363,120,0.8339154735268308,0.9917184246289326,-0.44464057935040363,2020-01-02,0,0,-0.43361118950801103,0,0,-0.44291196421783074,0,9,0,0,11,-0.35708146798066126,0.0,1.10293898423926,0.1728615132572886,8.755911136974238
102075,3,1762,1910,1.0,8,-0.27688224902407865,120,1.1579876648440117,0.8635670571971994,-0.23910638897986577,2022-03-01,0,0,-0.2773368300836342,0,0,-0.2896706104678685,0,38,0,0,16,-0.12833120971359063,3.7775860044212877,-0.04545810595555366,-1.2788361443789864,14.855103931048802
102076,1,860,1270,1.0,8,-0.5632278050794278,120,1.1982864255796302,0.834525017268959,-0.4700276937602672,2018-07-02,0,0,-0.5234083515006955,0,2,-0.4107949080329599,0,35,0,0,7,-0.23711969853285259,9.320011131916061,3.981945357873229,15.24328970464679,32.61081065465753
102076,2,1693,2498,1.0,8,-0.41806696269884536,120,1.43718396202261,0.6958051484186183,-0.29089314502959107,2021-12-01,0,0,-0.36038589901972706,1,1,-0.44429814960186265,0,34,0,0,2,0.41495348409905736,12.717381766925428,5.768106367911829,-2.623118690301729,0.3113478599788
102076,3,1609,1617,1.0,8,-0.14169400406834184,120,1.287334602392637,0.7767988199349278,-0.11006773515214281,2021-08-02,0,0,-0.13505714738507202,1,0,-0.13220356713787154,0,61,0,0,2,-0.06212180859598017,3.162626891619903,0.6636856683269826,0.9490436930470303,7.957219547236168
102077,1,2261,2498,1.0000000000000002,8,-0.3352816072079899,120,0.15753480585870727,1.0000000000000002,-0.3352816072079899,2024-04-01,0,0,-0.30922298383051733,0,0,-0.30489449360998166,0,4,1,0,7,-0.38940476812934965,0.0,2.6058623377472556,3.038711359800822,-5.412316092135977
102077,2,1235,1270,0.9999999999999998,8,-0.3888615293881144,120,0.5927817094306578,0.9999999999999998,-0.3888615293881144,2020-01-02,0,0,-0.35707798670541535,0,0,-0.3933860273484934,0,9,0,0,11,-0.3600633598334819,0.0,3.1783542682699064,-0.4524497960378959,2.879816955463249
102077,3,839,935,0.941406855866858,8,-0.37512845918520016,120,1.235448248920543,0.7619961877718473,-0.3036375335939516,2018-06-01,0,0,-0.5358603501314992,2,0,-0.2408547509002931,0,14,0,0,6,-0.2183978376413701,7.1490925591248535,-16.073189094629907,13.427370828490707,15.673062154383006
102078,1,736,923,0.9963649872323914,8,-0.23572483871031208,120,1.0345195385455683,0.9631185783433163,-0.22785924279566316,2018-01-02,0,0,-0.2683972981574124,1,0,-0.24249765762114456,0,16,0,0,1,-0.1042992334518988,0.7865595914648915,-3.2672459447100346,-0.6772818910832479,13.14256052584133
102078,2,1609,1910,0.9976305245668509,8,-0.37647071970452095,120,1.0954489874827222,0.910704684532456,-0.34366796081452294,2021-08-02,0,0,-0.4121937667494291,1,0,-0.3527752441593057,0,61,0,0,2,-0.20299599664900986,3.2802758889998005,-3.572304704490814,2.3695475545215228,17.347472305551108
102078,3,2443,2498,1.0,8,-0.30033231193806,120,0.6744635621496308,1.0,-0.30033231193806,2025-01-02,0,0,-0.33653620613627877,1,0,-0.3176102539424032,0,38,0,0,3,-0.2442655287806588,0.0,-3.620389419821879,-1.7277942004343239,5.606678315740118
102079,1,860,936,0.9999999999999999,8,-0.5340770002546515,120,1.1771071918069336,0.8495403026677094,-0.45371993644419895,2018-07-02,0,0,-0.5290299225650421,1,2,-0.2789040704340454,0,35,0,0,7,-0.07257687969502083,8.03570638104526,0.5047077689609436,25.517292982060614,46.150012055963074
102079,2,2321,2498,1.0,8,-0.3850578865814135,120,0.3121396557512674,1.0,-0.3850578865814135,2024-07-01,0,0,-0.3741603329861425,2,0,-0.3804571549938747,0,19,0,0,6,-0.26198606055852713,0.0,1.0897553595271003,0.46007315875387644,12.307182602288636
102079,3,1142,1270,1.0,8,-0.3542451263819019,120,0.9334111104016206,1.0,-0.3542451263819019,2019-09-02,0,0,-0.4955785744707989,1,1,-0.48155669237691623,0,19,0,0,1,-0.3409389261236263,0.0,-14.133344808889698,-12.73115659950143,1.3306200258275613
102080,1,839,923,0.9951044545940341,8,-0.43209403616935305,120,1.2386412828724633,0.8033838919742311,-0.348845175874736,2018-06-01,0,0,-0.5033383957123447,1,1,-0.330370819718374,0,14,0,0,6,-0.18255712179170885,8.324886029461704,-7.124435954299169,10.172321645097904,24.95369143776442
102080,2,2264,2498,0.998368755347816,8,-0.39457780205983417,120,0.3571576485846007,0.998368755347816,-0.39457780205983417,2024-04-01,0,0,-0.44648127990127395,1,0,-0.37463550717220795,0,4,1,0,10,-0.3831175977026799,0.0,-5.190347784143978,1.9942294887626222,1.146020435715428
102080,3,1223,1270,0.9893298626490883,8,-0.3612785145686547,120,0.5077029001000022,0.9893298626490883,-0.3612785145686547,2020-01-02,0,0,-0.4124805392646901,3,0,-0.36018388281113767,0,29,0,0,21,-0.2758883299661957,0.0,-5.120202469603541,0.10946317575170061,8.539018460245895
102081,1,2318,2498,1.0,8,-0.23966763367220817,120,0.14715840747634581,1.0,-0.23966763367220817,2024-07-01,0,0,-0.4022451008159241,0,0,-0.34150531046525057,0,19,0,0,3,-0.27981019570916893,0.0,-16.257746714371592,-10.183767679304239,-4.0142562036960765
102081,2,1223,1270,0.9838153646798378,8,-0.34579561501621886,120,0.6566284629460991,0.9838153646798378,-0.34579561501621886,2020-01-02,0,0,-0.3453851785496705,0,0,-0.3472469055298525,0,29,0,0,21,-0.27435053585648916,0.0,0.04104364665483695,-0.14512905136336296,7.144507915972969
102081,3,839,936,0.9235253573742208,8,-0.37193222451931685,120,1.0371866812938557,0.890413822343104,-0.35859718527752765,2018-06-01,0,0,-0.390243394273008,1,0,-0.31226147391608616,0,14,0,0,6,-0.21691642787787696,1.3335039241789193,-1.831116975369118,5.967075060323069,15.50157966414399
102082,1,839,935,0.9962798898365588,8,-0.5379744539122815,120,1.43605648228226,0.6937609363757169,-0.37461928590531673,2018-06-01,0,0,-0.5608505485011773,3,0,-0.4663565398815623,0,14,0,0,6,-0.23112788298692793,16.335516800696475,-2.2876094588895834,7.161791403071921,30.684657092535357
102082,2,1223,1270,0.9867905599933097,8,-0.39075585070281854,120,0.5852025592936477,0.9867905599933097,-0.39075585070281854,2020-01-02,0,0,-0.38590052083681603,2,0,-0.3919579816004216,0,29,0,0,21,-0.2751802102627172,0.0,0.4855329866002511,-0.12021308976030709,11.557564044010132
102082,3,2326,2498,1.0,8,-0.3764828710775699,120,0.33313749779624763,1.0,-0.3764828710775699,2024-07-01,0,0,-0.26084001540078006,2,0,-0.3466460398212622,0,19,0,0,11,-0.27882222520545713,0.0,11.564285567678983,2.9836831256307708,9.766064587211275
102083,1,1212,1270,0.976212505909784,8,-0.36727411555567024,120,0.6977674285738146,0.976212505909784,-0.36727411555567024,2019-12-02,0,0,-0.37421612638628765,2,0,-0.37539252050573135,0,29,0,0,10,-0.2631832009561033,0.0,-0.6942010830617407,-0.8118404950061109,10.409091459956693
102083,2,861,934,0.9963300405176239,8,-0.3443484939895475,120,0.9262084645009234,0.9963300405176239,-0.3443484939895475,2018-07-02,0,0,-0.3997882716639569,1,1,-0.21479113457095012,0,35,0,0,8,-0.09009103888814762,0.0,-5.5439777674409445,12.955735941859736,25.425745510139986
102083,3,2325,2498,1.0,8,-0.3610684195410008,120,0.24032938067979825,1.0,-0.3610684195410008,2024-07-01,0,0,-0.3851951405873071,2,0,-0.3614170713483819,0,19,0,0,10,-0.2918914978755649,0.0,-2.412672104630631,-0.034865180738113954,6.9176921665435875
102084,1,1223,1270,0.9900578793513255,8,-0.4303996520364122,120,0.6469739465861479,0.9900578793513255,-0.4303996520364122,2020-01-02,0,0,-0.4590768554591078,0,0,-0.42758046470828026,0,29,0,0,21,-0.27609134750336967,0.0,-2.867720342269564,0.28191873281319113,15.430830453304251
102084,2,2325,2498,0.974647682890439,8,-0.3321028724002248,120,0.21393931002851568,0.974647682890439,-0.3321028724002248,2024-07-01,0,0,-0.4334804897010826,2,0,-0.3389739771446901,0,19,0,0,10,-0.2844913720598389,0.0,-10.137761730085781,-0.6871104744465284,4.761150034038591
102084,3,839,935,0.9999999999999998,8,-0.3675075187136473,120,1.0692957739343825,0.9351949426682808,-0.34369117289357165,2018-06-01,0,0,-0.3958048573839469,2,0,-0.32092736230438085,0,14,0,0,6,-0.23199091474670308,2.3816345820075635,-2.82973386702996,4.658015640926644,13.55166039669442
102085,1,860,1270,0.962211802647847,8,-0.48373289838734196,120,1.1053011866341904,0.8705426306271576,-0.4376480404046086,2018-07-02,0,0,-0.4934949445815876,0,2,-0.34955928747651255,0,35,0,0,7,-0.2281593725686101,4.608485798273337,-0.9762046194245644,13.417361091082942,25.557352581873182
102085,2,2308,2498,0.9827927826951244,8,-0.33660664719281097,120,0.2853234442941153,0.9827927826951244,-0.33660664719281097,2024-06-03,0,0,-0.3707502990279785,0,0,-0.3382745775350533,0,14,0,0,12,-0.3713689563939614,0.0,-3.4143651835167543,-0.16679303422423297,-3.476230920115042
102085,3,1713,1794,1.0,8,-0.24787683669917082,120,0.949654696735478,1.0,-0.24787683669917082,2022-01-03,0,0,-0.29986630915977935,1,1,-0.2182715508639222,0,36,0,0,0,-0.04114138838524936,0.0,-5.198947246060853,2.960528583524863,20.673544831392146
102086,1,2074,2498,1.0,8,-0.2951213417805625,120,0.1526176294322583,1.0,-0.2951213417805625,2023-07-03,0,0,-0.23929481844350345,2,0,-0.3066921209268199,0,4,1,0,2,0.5189834522941272,0.0,5.582652333705903,-1.1570779146257426,-22.386211051356476
102086,2,839,935,0.9603786582733636,8,-0.37328710029248546,120,1.0422329733076632,0.9214625547927886,-0.3581609005401257,2018-06-01,0,0,-0.4781106697127906,1,0,-0.30728422320357157,0,14,0,0,6,-0.22279912343604902,1.5126199752359737,-10.482356942030513,6.600287708891389,15.048797685643645
102086,3,1223,1270,0.9915216934302684,8,-0.3721620176540511,120,0.5393803375007172,0.9915216934302684,-0.3721620176540511,2020-01-02,0,0,-0.4315421036549285,1,0,-0.37362556219399184,0,29,0,0,21,-0.27649955232652057,0.0,-5.938008600087741,-0.1463544539940742,9.566246532753054
102087,1,2326,2498,0.9999999999999999,8,-0.3825816074507175,120,0.25645167259732143,0.9999999999999999,-0.3825816074507175,2024-07-01,0,0,-0.3485036945883033,1,0,-0.3590412069278059,0,19,0,0,11,-0.27882222520545713,0.0,3.4077912862414186,2.354040052291162,10.375938224526038
102087,2,1223,1270,0.9866566589758373,8,-0.36155577761379887,120,0.6529669762587967,0.9866566589758373,-0.36155577761379887,2020-01-02,0,0,-0.35885386101000394,1,0,-0.3681755196164372,0,29,0,0,21,-0.2751428701100685,0.0,0.27019166037949294,-0.6619742002638318,8.641290750373038
102087,3,839,936,1.0000000000000002,8,-0.3338840428017299,120,0.9793368000976562,1.0000000000000002,-0.3338840428017299,2018-06-01,0,0,-0.5131660814157835,1,0,-0.3122245107535878,0,14,0,0,6,-0.23487869190145094,0.0,-17.928203861405358,2.1659532048142083,9.900535090027896
102088,1,839,923,0.9723412319200708,8,-0.4780174498016088,120,1.5304152302593377,0.6353447173649088,-0.3123449377334059,2018-06-01,0,0,-0.4826460545490168,3,0,-0.4064220937076132,0,14,0,0,6,-0.17838108942156153,16.567251206820295,-0.4628604747408005,7.159535609399565,29.963636038004726
102088,2,2318,2498,0.9999999999999998,8,-0.12649440910720144,120,-0.07633350422175741,0.9999999999999998,-0.12649440910720144,2024-07-01,0,0,-0.29848317805393815,1,0,-0.25074215738510663,0,19,0,0,3,-0.2798101957091689,0.0,-17.19887689467367,-12.424774827790518,-15.331578660196744
102088,3,1142,1270,1.0,8,-0.3444213967189812,120,1.111779470663877,0.8994589542140672,-0.3097929093018032,2019-09-02,0,0,-0.3987616424831192,1,1,-0.46093233314398363,0,19,0,0,1,-0.3409389261236263,3.4628487417178,-5.434024576413798,-11.651093642500243,0.3482470595354892
102089,1,839,934,0.9259691408538184,8,-0.39067841270034254,120,1.087746089950095,0.8512732423577833,-0.35916324251578463,2018-06-01,0,0,-0.5051954922952431,0,0,-0.36284447256850644,0,14,0,0,6,-0.20936894774085246,3.151517018455791,-11.451707959490054,2.78339401318361,18.130946495949008
102089,2,2385,2498,1.0,8,-0.38057718773790267,120,0.639586061040514,1.0,-0.38057718773790267,2024-10-01,0,0,-0.38093066909666157,1,0,-0.3379138737165439,0,28,0,0,7,-0.21056256587784708,0.0,-0.03534813587589003,4.266331402135876,17.001462186005558
102089,3,1231,1270,0.9833354464160631,8,-0.26991335290401924,120,0.7008561630377157,0.9833354464160631,-0.26991335290401924,2020-01-02,0,0,-0.2748347502835163,0,0,-0.27234967644531827,0,9,0,0,7,-0.34082164571561413,0.0,-0.4921397379497039,-0.24363235412990236,-7.090829281159489
102090,1,2290,2498,1.0,8,-0.31197565805677896,120,0.48985782608948947,1.0,-0.31197565805677896,2024-05-02,0,0,-0.27368271197283395,2,0,-0.3203753317461352,0,19,0,0,16,-0.17973552195639564,0.0,3.829294608394501,-0.8399673689356235,13.224013610038332
102090,2,1707,1910,0.7927597876770432,6,-0.30665034874347874,120,0.7218282772967467,0.7927597876770432,-0.30665034874347874,2021-12-01,0,0,-0.32001103684300086,0,1,-0.25008148451860707,0,34,0,0,16,0.03872181925403195,0.0,-1.3360688099522122,5.656886422487167,26.792852948944677
102090,3,839,936,0.990606472943154,8,-0.4684872863910716,120,1.3809173969959214,0.717353894663172,-0.33925800877751944,2018-06-01,0,0,-0.5091836839228749,2,0,-0.37010863822283163,0,14,0,0,6,-0.23267235255399799,12.922927761355218,-4.069639753180332,9.837864816823998,23.581493383707365
102091,1,839,934,0.9921294476144409,8,-0.40844955237770825,120,1.1869150606758028,0.83588917226271,-0.3441270280496283,2018-06-01,0,0,-0.4943012361774943,1,0,-0.33561103024680666,0,14,0,0,6,-0.2243283164687465,6.432252432807994,-8.585168379978603,7.283852213090158,18.412123590896172
102091,2,1133,1270,1.0000000000000002,8,-0.3215157553158704,120,0.8931562491502353,1.0000000000000002,-0.3215157553158704,2019-08-01,0,0,-0.3587844761516933,1,2,-0.3942574257059597,0,13,0,0,13,-0.361873822461871,0.0,-3.726872083582289,-7.274167039008928,-4.03580671460006
102091,3,2315,2498,0.9830617715835075,8,-0.4140934888245139,120,0.3239487430995305,0.9830617715835075,-0.4140934888245139,2024-07-01,0,0,-0.46685149876433796,1,0,-0.40707176031500425,0,19,0,0,0,-0.262046338907987,0.0,-5.275800993982404,0.7021728509509662,15.20471499165269
102092,1,1711,1907,0.6752418399187017,6,-0.24799335008676376,120,0.6807027417661848,0.6752418399187017,-0.24799335008676376,2021-12-01,0,0,-0.2838379041454404,0,2,-0.24086365349681563,0,34,0,0,20,0.022460665294812696,0.0,-3.584455405867665,0.7129696589948137,22.553268479195108
102092,2,1231,1270,0.9886567471663518,8,-0.32077955202539116,120,0.7403945288224633,0.9886567471663518,-0.32077955202539116,2020-01-02,0,0,-0.2972678173591184,0,0,-0.31370626326974244,0,9,0,0,7,-0.3426659954598151,0.0,2.3511734666272766,0.7073288755648721,-2.188644343442392
102092,3,794,936,0.9975929630264904,8,-0.3046505185398634,120,0.8101472258942282,0.9975929630264904,-0.3046505185398634,2018-04-02,0,0,-0.3261179028733055,2,1,-0.28801450890945324,0,4,1,0,1,-0.3101974097247021,0.0,-2.1467384333442086,1.6636009630410176,-0.5546891184838698
102093,1,1235,1270,0.9999999999999999,8,-0.4006436832157657,120,0.7010488715686409,0.9999999999999999,-0.4006436832157657,2020-01-02,0,0,-0.42111862162352504,1,0,-0.3968434012299032,0,9,0,0,11,-0.360063359833482,0.0,-2.0474938407759327,0.3800281985862519,4.058032338228373
102093,2,2326,2498,1.0,8,-0.38738397342665193,120,0.23349977147891932,1.0,-0.38738397342665193,2024-07-01,0,0,-0.34453050781828454,1,0,-0.35573266043528423,0,19,0,0,11,-0.27882222520545713,0.0,4.285346560836739,3.1651312991367697,10.85617482211948
102093,3,839,936,0.920241400252046,8,-0.43074880875043087,120,1.1436846988289653,0.8046285844291649,-0.3766324837531538,2018-06-01,0,0,-0.5156706791784752,1,1,-0.3610287922413571,0,14,0,0,6,-0.2161450963247601,5.411632499727709,-8.492187042804433,6.972001650907378,21.460371242567078
102094,1,641,923,1.0000000000000002,8,0.07516504090847978,120,0.4743209184465296,1.0000000000000002,0.07516504090847978,2017-08-01,0,0,0.0764176768690517,2,0,0.043387121618640806,0,16,0,0,13,-0.040524638513191026,0.0,-0.12526359605719156,3.1777919289838974,3.464040239528875
