seed,段,峰_pos,谷_pos,e,n_h,D0,β_筆數,β,Δ_β曝險,Dβ,量測日,缺產業,持有產業不在母體,Dind,stk_排不了名,stk_剔除,Dstk,stk_無法計算,vol_池,vol_池不足,vol_不足60筆,距換股日,Dvol,Δ_β,Δ_ind,Δ_stk,Δ_vol,Δ_stk上界
102059,3,836,936,1.0,8,-0.4661005495267978,120,1.1595508453038177,0.8624028899206975,-0.4019664609055356,2018-06-01,0,0,-0.5541921129934035,2,0,-0.3893044098917274,0,14,0,0,3,-0.2438403168659776,6.413408862126219,-8.809156346660574,7.679613963507037,22.226023266082013,11.340033618403389
102060,1,2326,2498,0.9662096931122712,8,-0.4581101288087915,120,0.2310359402255208,0.9662096931122712,-0.4581101288087915,2024-07-01,0,0,-0.4863892780795604,3,0,-0.4378380604021451,0,19,0,0,11,-0.2694007366486453,0.0,-2.827914927076891,2.027206840664636,18.870939216014616,1.3448781490547346
102060,2,1234,1270,0.9805546267874976,8,-0.3623905481779111,120,0.5946220146325797,0.9805546267874976,-0.3623905481779111,2020-01-02,0,0,-0.3609200625867338,2,0,-0.3566245985776095,0,9,0,0,10,-0.3532000351695268,0.0,0.147048559117735,0.576594960030169,0.919051300838436,-0.5366435516619306
102060,3,1541,1901,0.7235894430510129,6,-0.3486529665918335,120,0.4824279573789508,0.7235894430510129,-0.3486529665918335,2021-04-01,0,0,-0.3329805595350196,1,1,-0.2874461656088166,0,3,1,0,17,-0.101634118547014,0.0,1.5672407056813886,6.12068009830169,24.701884804481956,5.82585369270216
102061,1,2326,2498,1.0,8,-0.198413958408272,120,-0.0103772602570142,1.0,-0.198413958408272,2024-07-01,0,0,-0.3801040373676895,0,0,-0.2969029578987787,0,19,0,0,11,-0.2788222252054571,0.0,-18.169007895941743,-9.84889994905066,-8.040826679718505,-9.848899949050669
102061,2,1235,1270,0.9889121044184382,8,-0.3572329785530772,120,0.5594222261704269,0.9889121044184382,-0.3572329785530772,2020-01-02,0,0,-0.3603408198482689,1,0,-0.3624447543278287,0,9,0,0,11,-0.3560710148969021,0.0,-0.310784129519176,-0.521177577475157,0.1161963656175046,-0.6860415065973346
102061,3,839,936,0.8944965669171829,8,-0.3509733086673568,120,0.9494409126375516,0.8944965669171829,-0.3509733086673568,2018-06-01,0,0,-0.4084913434982646,0,0,-0.2767695555747081,0,14,0,0,6,-0.2100981835478466,0.0,-5.751803483090784,7.420375309264865,14.087512511951022,7.420375309264865
102062,1,2318,2498,1.0,8,-0.2019700483907792,120,0.0949601829476634,1.0,-0.2019700483907792,2024-07-01,0,0,-0.3344784681879811,1,0,-0.3132547930431076,0,19,0,0,3,-0.2798101957091689,0.0,-13.250841979720196,-11.12847446523284,-7.7840147318389725,-9.094620299637201
102062,2,1235,1270,0.9810797182980948,8,-0.3112091244642289,120,0.7140040219770034,0.9810797182980948,-0.3112091244642289,2020-01-02,0,0,-0.3471200624384699,1,0,-0.3047864969407239,0,9,0,0,11,-0.353250859634898,0.0,-3.5910937974241053,0.6422627523504976,-4.204173517066917,2.7943268608735194
102062,3,839,923,0.9916030196333788,8,-0.2115180006759216,120,0.8803807326450217,0.9916030196333788,-0.2115180006759216,2018-06-01,0,0,-0.4141778024499853,1,0,-0.2101540360160062,0,14,0,0,6,-0.1819147652173743,0.0,-20.26598017740637,0.136396465991534,2.960323545854732,1.474991736205583
102063,1,2077,2498,1.0,8,-0.1364930731169813,120,0.4078743974190338,1.0,-0.1364930731169813,2023-07-03,0,0,-0.2480352875443872,1,0,-0.1856407921668325,0,4,1,0,5,0.5455852563487549,0.0,-11.154221442740583,-4.9147719049851215,-40.90921832317736,-1.5623763347858892
102063,2,1223,1270,0.9814001249756138,8,-0.407966352887807,120,0.7521218932686478,0.9814001249756138,-0.407966352887807,2020-01-02,0,0,-0.4451207790277611,1,0,-0.4047687766662947,0,29,0,0,21,-0.2736770128247653,0.0,-3.715442613995407,0.3197576221512344,13.428934006304171,-0.4413692165526062
102063,3,839,934,0.9725709959533464,8,-0.4180805657362436,120,1.1635294054615997,0.8358800313839121,-0.3593210139544184,2018-06-01,0,0,-0.4506741265700619,0,0,-0.3591101303062298,0,14,0,0,6,-0.2199059958286139,5.875955178182518,-3.259356083381826,5.897043543001384,19.81745699076297,5.897043543001379
102064,1,1211,1270,0.9957315892930044,8,-0.3564241436576731,120,0.4282057772226247,0.9957315892930044,-0.3564241436576731,2019-12-02,0,0,-0.3451663494784366,2,1,-0.3607496375582169,0,29,0,0,9,-0.2657161779888287,0.0,1.1257794179236502,-0.4325493900543764,9.070796566884445,1.068882745515659
102064,2,2326,2498,1.0,8,-0.1538666999439765,120,0.0541031525056765,1.0,-0.1538666999439765,2024-07-01,0,0,-0.244830458795581,0,0,-0.2531864880279539,0,19,0,0,11,-0.2788222252054571,0.0,-9.096375885160452,-9.931978808397742,-12.49555252614806,-9.931978808397746
102064,3,839,935,0.951940717332744,8,-0.4014117826721786,120,1.0919492972266307,0.871781061401399,-0.3676102761288437,2018-06-01,0,0,-0.3941189896658644,1,0,-0.3318796848249252,0,14,0,0,6,-0.2208415977986559,3.380150654333492,0.7292793006314191,6.953209784725339,18.057018487352263,7.887397022648973
102065,1,2326,2498,1.0,8,-0.4333970384642918,120,0.3340543335529386,1.0,-0.4333970384642918,2024-07-01,0,0,-0.3128144255714118,0,0,-0.3856888152894622,0,19,0,0,11,-0.2788222252054571,0.0,12.058261289287998,4.770822317482959,15.457481325883466,4.770822317482959
102065,2,861,936,1.0,8,-0.4207982634180461,120,1.02476457357913,0.9758338898341924,-0.4106292062267052,2018-07-02,0,0,-0.4492899842113302,1,1,-0.2960958377461874,0,35,0,0,8,-0.0749648728687063,1.0169057191340924,-2.8491720793284045,12.470242567185874,34.58333905493398,8.95688165400857
102065,3,1223,1270,0.9801412123643952,8,-0.3617151295804622,120,0.6189822145652936,0.9801412123643952,-0.3617151295804622,2020-01-02,0,0,-0.3586795719494106,2,0,-0.3582431214860476,0,29,0,0,21,-0.2733259476128526,0.0,0.3035557631051622,0.3472008094414558,8.838918196760954,0.6187339225081967
102066,1,2073,2498,1.0,8,-0.1383631061178933,120,0.4401768778987998,1.0,-0.1383631061178933,2023-07-03,0,0,0.0024153020359315,1,1,-0.1335874663584526,0,4,1,0,1,0.5215387227632579,0.0,13.594780408196184,0.4775639759440786,-38.31756166453645,8.296484693672385
102066,2,839,923,0.9999999999999998,8,-0.428358666009195,120,1.2373383598762313,0.8081863719961191,-0.3461936361950688,2018-06-01,0,0,-0.4613699097365116,1,1,-0.2718720312163105,0,14,0,0,6,-0.1834552352257184,8.21650298141262,-3.301124372731662,15.648663479288455,24.490343078347657,17.195950910968527
102066,3,1261,1270,0.9779115397349992,8,-0.316059563318507,120,0.7590399767808099,0.9779115397349992,-0.316059563318507,2020-03-02,0,0,-0.3226672324353332,2,1,-0.3096712350509576,0,8,0,0,3,-0.3528325891769536,0.0,-0.6607669116826198,0.638832826754937,-3.677302585844666,1.5370516687004065
102067,1,836,935,1.0,8,-0.5236788594622183,120,1.2151414990197027,0.8229494267183988,-0.4309612171789775,2018-06-01,0,0,-0.5332434020398023,2,1,-0.4173384408380023,0,14,0,0,3,-0.2410730529979671,9.271764228324075,-0.956454257758399,10.634041862421595,28.260580646425115,8.08000301253532
102067,2,2326,2498,0.9816357000399174,8,-0.3570427942652047,120,0.4318715499374219,0.9816357000399174,-0.3570427942652047,2024-07-01,0,0,-0.3016881535203684,1,0,-0.328048824471687,0,19,0,0,11,-0.2737018502262464,0.0,5.535464074483631,2.899396979351765,8.334094403895831,3.145046731600093
102067,3,1231,1270,0.98365009850908,8,-0.3520747172439894,120,0.6455686492639645,0.98365009850908,-0.3520747172439894,2020-01-02,0,0,-0.3491622633250114,1,0,-0.3626958714632979,0,9,0,0,7,-0.3409307033566874,0.0,0.2912453918977986,-1.0621154219308535,1.1144013887301962,0.16690050158085223
102068,1,830,936,0.9686154655118748,8,-0.329737482326168,120,0.9346767738441312,0.9686154655118748,-0.329737482326168,2018-05-02,0,0,-0.3537590172700624,1,0,-0.295554258452979,0,29,0,0,19,-0.1524440046284144,0.0,-2.4021534943894416,3.4183223873189004,17.729347769775355,2.41170899958123
102068,2,2326,2498,1.0000000000000002,8,-0.1580821018903915,120,0.0100904899214211,1.0000000000000002,-0.1580821018903915,2024-07-01,0,0,-0.1914441994486785,2,0,-0.2440395224927961,0,19,0,0,11,-0.2788222252054572,0.0,-3.336209755828698,-8.595742060240461,-12.074012331506571,-4.779210560776698
102068,3,1235,1270,0.98536031180414,8,-0.3285902981173301,120,0.5856557852755846,0.98536031180414,-0.3285902981173301,2020-01-02,0,0,-0.3293789301934233,0,0,-0.3258581982850639,0,9,0,0,11,-0.3547921445147661,0.0,-0.0788632076093254,0.2732099832266188,-2.6201846397436004,0.2732099832266188
102069,1,839,934,1.0000000000000002,8,-0.4971929853818914,120,1.2461095385684586,0.8024976689840677,-0.3989962118041974,2018-06-01,0,0,-0.5805162691663956,2,1,-0.3511004565723254,0,14,0,0,6,-0.2261079106241029,9.819677357769397,-8.332328378450427,14.609252880956596,27.108507475778847,12.617500139499132
102069,2,2318,2498,1.0000000000000002,8,-0.1153503874697798,120,0.0282424060636705,1.0000000000000002,-0.1153503874697798,2024-07-01,0,0,-0.2441943255896537,1,0,-0.2147253983345556,0,19,0,0,3,-0.279810195709169,0.0,-12.884393811987394,-9.93750108647758,-16.44598082393892,-7.311191017368715
102069,3,1223,1270,0.9943140023772218,8,-0.305996317822553,120,0.7046480966721524,0.9943140023772218,-0.305996317822553,2020-01-02,0,0,-0.3176930588360795,0,0,-0.3085886637130327,0,29,0,0,21,-0.2772782263372917,0.0,-1.169674101352658,-0.2592345890479686,2.871809148526122,-0.2592345890479686
102070,1,2318,2498,1.0,8,-0.1939304096535928,120,-0.00019383807888,1.0,-0.1939304096535928,2024-07-01,0,0,-0.274539721938762,1,0,-0.318068407059055,0,19,0,0,3,-0.2798101957091689,0.0,-8.060931228516916,-12.41379974054621,-8.587978605557606,-10.448711489464104
102070,2,839,936,0.9702283838363992,8,-0.4674880819984747,120,1.1375346299736548,0.8529220634442309,-0.4109660222030353,2018-06-01,0,0,-0.4880868597129636,1,1,-0.2503295919526426,0,14,0,0,6,-0.2278859736411522,5.652205979543934,-2.059877771448898,21.715849004583205,23.960210835732244,22.0008830244606
102070,3,1711,1910,0.8053407352410447,6,-0.2376377156355123,120,0.7533059282761246,0.8053407352410447,-0.2376377156355123,2021-12-01,0,0,-0.1737762648338034,0,1,-0.1472921910436535,0,34,0,0,20,0.0325691519548163,0.0,6.386145080170891,9.034552459185884,20.5068563680696,9.034552459185882
102071,1,860,936,1.0,8,-0.5688810321256387,120,1.246710075381198,0.8021111080651505,-0.4563057950355425,2018-07-02,0,0,-0.5784305777874679,2,2,-0.3607428525597635,0,35,0,0,7,-0.0725768796950208,11.257523709009616,-0.9549545661829196,20.81381795658751,49.63041524306178,10.922987568460208
102071,2,1235,1270,0.9744823526940198,8,-0.338246495467977,120,0.6146341361497858,0.9744823526940198,-0.338246495467977,2020-01-02,0,0,-0.3136196733081184,0,0,-0.3454006936679898,0,9,0,0,11,-0.350875390009445,0.0,2.462682215985862,-0.7154198200012785,-1.2628894541467983,-0.7154198200012785
102071,3,2326,2498,1.0,8,-0.4087184796619129,120,0.2503386065802805,1.0,-0.4087184796619129,2024-07-01,0,0,-0.4860960992258014,0,0,-0.3819301137627285,0,19,0,0,11,-0.2788222252054571,0.0,-7.73776195638885,2.678836589918443,12.98962544564558,2.678836589918437
102072,1,2326,2498,0.9928402641064856,8,-0.4790825612274275,120,0.3265737691339392,0.9928402641064856,-0.4790825612274275,2024-07-01,0,0,-0.450900810674949,1,0,-0.4663182341930945,0,19,0,0,11,-0.2768259317117441,0.0,2.818175055247845,1.2764327034333,20.225662951568346,0.7750277490373658
102072,2,1223,1270,0.9929579479302928,8,-0.332775830328857,120,0.6563593252594138,0.9929579479302928,-0.332775830328857,2020-01-02,0,0,-0.3347085632106707,1,0,-0.3414277818047515,0,29,0,0,21,-0.2769000717795139,0.0,-0.1932732881813725,-0.8651951475894537,5.587575854934307,-0.6623156127346097
102072,3,839,935,0.8716388391769926,8,-0.3725929436546242,120,0.9837650968233916,0.8716388391769926,-0.3725929436546242,2018-06-01,0,0,-0.4063863467488648,2,1,-0.3162730328188535,0,14,0,0,6,-0.2022122916294249,0.0,-3.379340309424061,5.631991083577076,17.038065202519928,5.5244586270814855
102073,1,839,936,1.0,8,-0.4099273714103724,120,1.1788720830159378,0.848268454573693,-0.3477284578337328,2018-06-01,0,0,-0.3638549671146881,1,0,-0.3542255250302656,0,14,0,0,6,-0.2348786919014509,6.219891357663954,4.607240429568426,5.570184638010672,17.504867950892148,6.4716677119479264
102073,2,2315,2498,1.0,8,-0.4463722502359794,120,0.2341303416739237,1.0,-0.4463722502359794,2024-07-01,0,0,-0.4733397413338235,2,0,-0.4423388307980261,0,19,0,0,0,-0.266561417077469,0.0,-2.696749109784413,0.4033419437953323,17.981083315851038,-4.503726613685166
102073,3,1174,1270,0.933299508767122,8,-0.3896367825540593,120,1.0349112752574037,0.9018159634360842,-0.3764929340992527,2019-10-01,0,0,-0.3974322636481683,2,1,-0.385819226022864,0,31,0,0,14,-0.2486322990633162,1.314384845480665,-0.7795481094108936,0.3817556531195365,14.100448349074318,2.0523312881648437
102074,1,2326,2498,1.0,8,-0.1531605639338724,120,0.0371459723202464,1.0,-0.1531605639338724,2024-07-01,0,0,-0.2847702117365095,1,0,-0.2416368593664087,0,19,0,0,11,-0.2788222252054571,0.0,-13.16096478026371,-8.847629543253626,-12.566166127158466,-5.410096998933792
102074,2,823,936,0.9031979075174728,8,-0.2694424891736687,120,0.8003507601527888,0.9031979075174728,-0.2694424891736687,2018-05-02,0,0,-0.3722018457702046,2,0,-0.2696316114951046,0,29,0,0,12,-0.1821970429840823,0.0,-10.275935659653593,-0.0189122321435863,8.724544618958646,1.038385435228173
102074,3,1223,1270,0.9914685816069676,8,-0.3191682969993147,120,0.653680289703822,0.9914685816069676,-0.3191682969993147,2020-01-02,0,0,-0.3068874301197945,0,0,-0.3190923540218108,0,29,0,0,21,-0.2764847413592334,0.0,1.228086687952018,0.0075942977503906,4.2683555640081305,0.007594297750390666
102075,1,2081,2498,0.5011325457422873,4,-0.2324843693251333,120,0.1402151121934455,0.5011325457422873,-0.2324843693251333,2023-07-03,0,0,-0.2394042451955935,1,0,-0.2013801906757359,0,4,0,0,9,0.2713669540781144,0.0,-0.6919875870460196,3.1104178649397323,-3.888258475298109,4.056219801821145
102075,2,1235,1270,0.9917184246289326,8,-0.4446405793504036,120,0.8339154735268308,0.9917184246289326,-0.4446405793504036,2020-01-02,0,0,-0.433611189508011,0,0,-0.4429119642178307,0,9,0,0,11,-0.3570814679806612,0.0,1.10293898423926,0.1728615132572886,8.755911136974238,0.17286151325728305
102075,3,1762,1910,1.0,8,-0.2768822490240786,120,1.1579876648440115,0.8635670571971994,-0.2391063889798657,2022-03-01,0,0,-0.2773368300836342,0,0,-0.2896706104678685,0,38,0,0,16,-0.1283312097135906,3.777586004421288,-0.0454581059555536,-1.2788361443789864,14.855103931048802,-1.278836144378992
102076,1,860,1270,1.0,8,-0.5632278050794278,120,1.1982864255796302,0.834525017268959,-0.4700276937602672,2018-07-02,0,0,-0.5234083515006955,0,2,-0.4107949080329599,0,35,0,0,7,-0.2371196985328525,9.32001113191606,3.981945357873229,15.24328970464679,32.61081065465753,15.24328970464679
102076,2,1693,2498,1.0,8,-0.4180669626988453,120,1.43718396202261,0.6958051484186183,-0.290893145029591,2021-12-01,0,0,-0.360385899019727,1,1,-0.4442981496018626,0,34,0,0,2,0.4149534840990573,12.717381766925428,5.768106367911829,-2.623118690301729,0.3113478599788,-12.272386007637476
102076,3,1609,1617,1.0,8,-0.1416940040683418,120,1.287334602392637,0.7767988199349278,-0.1100677351521428,2021-08-02,0,0,-0.135057147385072,1,0,-0.1322035671378715,0,61,0,0,2,-0.0621218085959801,3.162626891619903,0.6636856683269826,0.9490436930470304,7.957219547236168,0.7164153114833344
102077,1,2261,2498,1.0000000000000002,8,-0.3352816072079899,120,0.1575348058587072,1.0000000000000002,-0.3352816072079899,2024-04-01,0,0,-0.3092229838305173,0,0,-0.3048944936099816,0,4,1,0,7,-0.3894047681293496,0.0,2.605862337747256,3.038711359800822,-5.412316092135977,3.038711359800822
102077,2,1235,1270,0.9999999999999998,8,-0.3888615293881144,120,0.5927817094306578,0.9999999999999998,-0.3888615293881144,2020-01-02,0,0,-0.3570779867054153,0,0,-0.3933860273484934,0,9,0,0,11,-0.3600633598334819,0.0,3.1783542682699064,-0.4524497960378959,2.879816955463249,-0.4524497960378959
102077,3,839,935,0.941406855866858,8,-0.3751284591852001,120,1.235448248920543,0.7619961877718473,-0.3036375335939516,2018-06-01,0,0,-0.5358603501314992,2,0,-0.2408547509002931,0,14,0,0,6,-0.2183978376413701,7.1490925591248535,-16.073189094629907,13.427370828490709,15.673062154383006,20.46258990221121
102078,1,736,923,0.9963649872323914,8,-0.235724838710312,120,1.0345195385455683,0.9631185783433164,-0.2278592427956631,2018-01-02,0,0,-0.2683972981574124,1,0,-0.2424976576211445,0,16,0,0,1,-0.1042992334518988,0.7865595914648915,-3.2672459447100346,-0.6772818910832479,13.14256052584133,-2.2153172150819382
102078,2,1609,1910,0.9976305245668508,8,-0.3764707197045209,120,1.0954489874827222,0.910704684532456,-0.3436679608145229,2021-08-02,0,0,-0.4121937667494291,1,0,-0.3527752441593057,0,61,0,0,2,-0.2029959966490098,3.2802758889998005,-3.572304704490814,2.3695475545215228,17.347472305551108,1.6048070250367308
102078,3,2443,2498,1.0,8,-0.30033231193806,120,0.6744635621496308,1.0,-0.30033231193806,2025-01-02,0,0,-0.3365362061362787,1,0,-0.3176102539424032,0,38,0,0,3,-0.2442655287806588,0.0,-3.620389419821879,-1.727794200434324,5.606678315740118,-0.6985809619200034
102079,1,860,936,1.0,8,-0.5340770002546515,120,1.1771071918069336,0.8495403026677094,-0.4537199364441989,2018-07-02,0,0,-0.5290299225650421,1,2,-0.2789040704340454,0,35,0,0,7,-0.0725768796950208,8.03570638104526,0.5047077689609436,25.517292982060614,46.150012055963074,21.279212711145608
102079,2,2321,2498,1.0,8,-0.3850578865814135,120,0.3121396557512674,1.0,-0.3850578865814135,2024-07-01,0,0,-0.3741603329861425,2,0,-0.3804571549938747,0,19,0,0,6,-0.2619860605585271,0.0,1.0897553595271003,0.4600731587538764,12.307182602288636,-1.1854712962015346
102079,3,1142,1270,1.0,8,-0.3542451263819019,120,0.9334111104016206,1.0,-0.3542451263819019,2019-09-02,0,0,-0.4955785744707989,1,1,-0.4815566923769162,0,19,0,0,1,-0.3409389261236263,0.0,-14.133344808889698,-12.73115659950143,1.3306200258275611,-12.773907867859963
102080,1,839,923,0.995104454594034,8,-0.432094036169353,120,1.2386412828724631,0.8033838919742311,-0.348845175874736,2018-06-01,0,0,-0.5033383957123447,1,1,-0.330370819718374,0,14,0,0,6,-0.1825571217917088,8.324886029461704,-7.124435954299169,10.172321645097904,24.95369143776442,9.748285406110124
102080,2,2264,2498,0.998368755347816,8,-0.3945778020598341,120,0.3571576485846007,0.998368755347816,-0.3945778020598341,2024-04-01,0,0,-0.4464812799012739,1,0,-0.3746355071722079,0,4,1,0,10,-0.3831175977026799,0.0,-5.190347784143978,1.9942294887626224,1.146020435715428,3.1706925292994628
102080,3,1223,1270,0.9893298626490884,8,-0.3612785145686547,120,0.5077029001000022,0.9893298626490884,-0.3612785145686547,2020-01-02,0,0,-0.4124805392646901,3,0,-0.3601838828111376,0,29,0,0,21,-0.2758883299661957,0.0,-5.120202469603541,0.1094631757517006,8.539018460245895,-0.7027443160016467
102081,1,2318,2498,1.0,8,-0.2396676336722081,120,0.1471584074763458,1.0,-0.2396676336722081,2024-07-01,0,0,-0.4022451008159241,0,0,-0.3415053104652505,0,19,0,0,3,-0.2798101957091689,0.0,-16.257746714371592,-10.18376767930424,-4.0142562036960765,-10.183767679304246
102081,2,1223,1270,0.9838153646798378,8,-0.3457956150162188,120,0.6566284629460991,0.9838153646798378,-0.3457956150162188,2020-01-02,0,0,-0.3453851785496705,0,0,-0.3472469055298525,0,29,0,0,21,-0.2743505358564891,0.0,0.0410436466548369,-0.1451290513633629,7.144507915972969,-0.1451290513633685
102081,3,839,936,0.9235253573742208,8,-0.3719322245193168,120,1.0371866812938555,0.890413822343104,-0.3585971852775276,2018-06-01,0,0,-0.390243394273008,1,0,-0.3122614739160861,0,14,0,0,6,-0.2169164278778769,1.3335039241789193,-1.831116975369118,5.967075060323069,15.50157966414399,5.142747045968149
102082,1,839,935,0.9962798898365588,8,-0.5379744539122815,120,1.43605648228226,0.6937609363757169,-0.3746192859053167,2018-06-01,0,0,-0.5608505485011773,3,0,-0.4663565398815623,0,14,0,0,6,-0.2311278829869279,16.335516800696475,-2.2876094588895834,7.161791403071921,30.68465709253536,4.139056992752771
102082,2,1223,1270,0.9867905599933096,8,-0.3907558507028185,120,0.5852025592936477,0.9867905599933096,-0.3907558507028185,2020-01-02,0,0,-0.385900520836816,2,0,-0.3919579816004216,0,29,0,0,21,-0.2751802102627172,0.0,0.4855329866002511,-0.120213089760307,11.557564044010132,0.38925698705980505
102082,3,2326,2498,1.0,8,-0.3764828710775699,120,0.3331374977962476,1.0,-0.3764828710775699,2024-07-01,0,0,-0.26084001540078,2,0,-0.3466460398212622,0,19,0,0,11,-0.2788222252054571,0.0,11.564285567678985,2.9836831256307708,9.766064587211275,5.328268891676929
102083,1,1212,1270,0.976212505909784,8,-0.3672741155556702,120,0.6977674285738146,0.976212505909784,-0.3672741155556702,2019-12-02,0,0,-0.3742161263862876,2,0,-0.3753925205057313,0,29,0,0,10,-0.2631832009561033,0.0,-0.6942010830617407,-0.8118404950061109,10.409091459956691,1.388962329221205
102083,2,861,934,0.996330040517624,8,-0.3443484939895475,120,0.9262084645009234,0.996330040517624,-0.3443484939895475,2018-07-02,0,0,-0.3997882716639569,1,1,-0.2147911345709501,0,35,0,0,8,-0.0900910388881476,0.0,-5.5439777674409445,12.955735941859736,25.425745510139983,16.414255994004183
102083,3,2325,2498,1.0,8,-0.3610684195410008,120,0.2403293806797982,1.0,-0.3610684195410008,2024-07-01,0,0,-0.3851951405873071,2,0,-0.3614170713483819,0,19,0,0,10,-0.2918914978755649,0.0,-2.412672104630631,-0.0348651807381139,6.917692166543588,-0.6685498892156194
102084,1,1223,1270,0.9900578793513256,8,-0.4303996520364122,120,0.6469739465861479,0.9900578793513256,-0.4303996520364122,2020-01-02,0,0,-0.4590768554591078,0,0,-0.4275804647082802,0,29,0,0,21,-0.2760913475033696,0.0,-2.867720342269564,0.2819187328131911,15.430830453304251,0.28191873281319113
102084,2,2325,2498,0.974647682890439,8,-0.3321028724002248,120,0.2139393100285156,0.974647682890439,-0.3321028724002248,2024-07-01,0,0,-0.4334804897010826,2,0,-0.3389739771446901,0,19,0,0,10,-0.2844913720598389,0.0,-10.13776173008578,-0.6871104744465284,4.761150034038591,0.4655966125843347
102084,3,839,935,0.9999999999999998,8,-0.3675075187136473,120,1.0692957739343825,0.9351949426682808,-0.3436911728935716,2018-06-01,0,0,-0.3958048573839469,2,0,-0.3209273623043808,0,14,0,0,6,-0.231990914746703,2.3816345820075635,-2.82973386702996,4.658015640926644,13.55166039669442,5.7911947676269335
102085,1,860,1270,0.962211802647847,8,-0.4837328983873419,120,1.1053011866341904,0.8705426306271576,-0.4376480404046086,2018-07-02,0,0,-0.4934949445815876,0,2,-0.3495592874765125,0,35,0,0,7,-0.2281593725686101,4.608485798273337,-0.9762046194245644,13.417361091082942,25.557352581873182,13.417361091082935
102085,2,2308,2498,0.9827927826951244,8,-0.3366066471928109,120,0.2853234442941153,0.9827927826951244,-0.3366066471928109,2024-06-03,0,0,-0.3707502990279785,0,0,-0.3382745775350533,0,14,0,0,12,-0.3713689563939614,0.0,-3.4143651835167543,-0.1667930342242329,-3.476230920115042,-0.16679303422423852
102085,3,1713,1794,1.0,8,-0.2478768366991708,120,0.949654696735478,1.0,-0.2478768366991708,2022-01-03,0,0,-0.2998663091597793,1,1,-0.2182715508639222,0,36,0,0,0,-0.0411413883852493,0.0,-5.198947246060853,2.960528583524863,20.673544831392142,-0.47156973887619025
102086,1,2074,2498,1.0,8,-0.2951213417805625,120,0.1526176294322583,1.0,-0.2951213417805625,2023-07-03,0,0,-0.2392948184435034,2,0,-0.3066921209268199,0,4,1,0,2,0.5189834522941272,0.0,5.582652333705903,-1.1570779146257426,-22.38621105135648,0.14066717114960547
102086,2,839,935,0.9603786582733636,8,-0.3732871002924854,120,1.0422329733076632,0.9214625547927886,-0.3581609005401257,2018-06-01,0,0,-0.4781106697127906,1,0,-0.3072842232035715,0,14,0,0,6,-0.222799123436049,1.5126199752359737,-10.482356942030512,6.600287708891389,15.048797685643644,6.3566006115465425
102086,3,1223,1270,0.9915216934302684,8,-0.3721620176540511,120,0.5393803375007172,0.9915216934302684,-0.3721620176540511,2020-01-02,0,0,-0.4315421036549285,1,0,-0.3736255621939918,0,29,0,0,21,-0.2764995523265205,0.0,-5.938008600087741,-0.1463544539940742,9.566246532753054,-0.4107917341464651
102087,1,2326,2498,1.0,8,-0.3825816074507175,120,0.2564516725973214,1.0,-0.3825816074507175,2024-07-01,0,0,-0.3485036945883033,1,0,-0.3590412069278059,0,19,0,0,11,-0.2788222252054571,0.0,3.4077912862414186,2.354040052291162,10.375938224526038,1.1427345013526213
102087,2,1223,1270,0.9866566589758372,8,-0.3615557776137988,120,0.6529669762587967,0.9866566589758372,-0.3615557776137988,2020-01-02,0,0,-0.3588538610100039,1,0,-0.3681755196164372,0,29,0,0,21,-0.2751428701100685,0.0,0.2701916603794929,-0.6619742002638318,8.641290750373038,0.7383078181488145
102087,3,839,936,1.0000000000000002,8,-0.3338840428017299,120,0.9793368000976562,1.0000000000000002,-0.3338840428017299,2018-06-01,0,0,-0.5131660814157835,1,0,-0.3122245107535878,0,14,0,0,6,-0.2348786919014509,0.0,-17.928203861405358,2.1659532048142083,9.900535090027896,2.0589906312673656
102088,1,839,923,0.9723412319200708,8,-0.4780174498016088,120,1.5304152302593377,0.6353447173649088,-0.3123449377334059,2018-06-01,0,0,-0.4826460545490168,3,0,-0.4064220937076132,0,14,0,0,6,-0.1783810894215615,16.567251206820295,-0.4628604747408005,7.159535609399565,29.96363603800473,4.692060015535665
102088,2,2318,2498,0.9999999999999998,8,-0.1264944091072014,120,-0.0763335042217574,0.9999999999999998,-0.1264944091072014,2024-07-01,0,0,-0.2984831780539381,1,0,-0.2507421573851066,0,19,0,0,3,-0.2798101957091689,0.0,-17.19887689467367,-12.424774827790518,-15.331578660196744,-10.312989887975254
102088,3,1142,1270,1.0,8,-0.3444213967189812,120,1.111779470663877,0.8994589542140672,-0.3097929093018032,2019-09-02,0,0,-0.3987616424831192,1,1,-0.4609323331439836,0,19,0,0,1,-0.3409389261236263,3.4628487417178,-5.434024576413798,-11.651093642500244,0.3482470595354892,-11.3501055903099
102089,1,839,934,0.9259691408538184,8,-0.3906784127003425,120,1.087746089950095,0.8512732423577833,-0.3591632425157846,2018-06-01,0,0,-0.5051954922952431,0,0,-0.3628444725685064,0,14,0,0,6,-0.2093689477408524,3.151517018455791,-11.451707959490054,2.78339401318361,18.130946495949008,2.7833940131836044
102089,2,2385,2498,1.0,8,-0.3805771877379026,120,0.639586061040514,1.0,-0.3805771877379026,2024-10-01,0,0,-0.3809306690966615,1,0,-0.3379138737165439,0,28,0,0,7,-0.210562565877847,0.0,-0.03534813587589,4.266331402135876,17.001462186005558,3.905010084889571
