cell,r,ebar,ebar_realized,cagr,mdd,vol
T1,90,0.35692380297860427,0.3348037380454712,0.1671047531672918,-0.21126667780265326,0.11695173609377306
T2,90,0.5021485771294523,0.47019086540619376,0.2376955672874823,-0.28652715964728204,0.164607340443712
S1T1,90,0.061078169550180125,0.05753987948120897,0.02790139704855399,-0.03896643901488233,0.020036666251568896
S2T1,90,0.040362079764977944,0.03803669102728173,0.018404377367558178,-0.025885855013521215,0.013243214435529858
S1,91,0.6721283722969683,0.6282306197126869,0.3313322280205615,-0.3529523349890407,0.2173607804368842
S2,91,0.530857902581434,0.4969360264980384,0.2590802241851249,-0.28807523308535327,0.17149495693523573
T1,91,0.3465061402882086,0.32510288665889053,0.1667392275528341,-0.1962786167372154,0.11189313289199124
T2,91,0.505351970206358,0.4731989313691687,0.24616797833004522,-0.27586617663128493,0.1632353639370718
S1T1,91,0.05777545320930067,0.05444016201847571,0.02713401188858877,-0.03500465954605606,0.01868502677525798
S2T1,91,0.038709212227901336,0.03648615850844979,0.018148837585104438,-0.023557409151892604,0.012521299918342244
S1,92,0.6962753728872871,0.6509079312207698,0.3550763046486889,-0.3846516778779049,0.2248063529577503
S2,92,0.5397671080444825,0.5055168111248469,0.27144631110544637,-0.31051025903470447,0.1740844732763651
T1,92,0.34053933842412293,0.3197743152231788,0.1680421971368753,-0.20630821665135607,0.10978235179240978
T2,92,0.5092871924939953,0.4771524025035688,0.25539834568141173,-0.29530077383238545,0.164231944319551
S1T1,92,0.05739831918945568,0.054136476228118284,0.027512351197390927,-0.03744274927233622,0.018526468209318227
S2T1,92,0.03990552688580718,0.03764901487750908,0.019091822979895312,-0.026151229052669103,0.01288220745042475
S1,93,0.7011023132361409,0.6552937244894973,0.3555486372360379,-0.32709481800323786,0.22791510518793529
S2,93,0.5352565049661779,0.5012326239930677,0.2679253801594266,-0.25751261625983934,0.17375486789476835
T1,93,0.35451201938499066,0.3327705103275819,0.17474302705460754,-0.17634213844514035,0.11502071749131977
T2,93,0.503026594829754,0.4712401965343902,0.2511245087746503,-0.2434530821842951,0.16326447602906755
S1T1,93,0.05890443194340287,0.05555058002706491,0.02824414354966409,-0.030934494432429488,0.019137537834837355
S2T1,93,0.03759656070255746,0.03546922021724537,0.017989404409337828,-0.019821474356016937,0.012217315666041083
S1,94,0.6913204876536198,0.6462563013836984,0.35160018084536815,-0.3217107511352303,0.22127904664926687
S2,94,0.5376693541947383,0.5035183466848127,0.2702340105229539,-0.2573984262599181,0.17184571234820736
T1,94,0.34499078970256103,0.3239100059340514,0.17060964736909323,-0.17111119103953532,0.11017103273807156
T2,94,0.49536382333903123,0.46414696730855337,0.24811883391745204,-0.2389992955032512,0.1582802791774882
S1T1,94,0.057858701636070396,0.05457118111443563,0.027859339552220197,-0.030245135132765503,0.01849145208745285
S2T1,94,0.038472109267818334,0.03629847293736408,0.018489255942669702,-0.02018221344924748,0.012297303986136623
S1,95,0.6944911093765019,0.6491309336158539,0.3125122132859717,-0.3267624647157424,0.2236983505677241
S2,95,0.5367167281917488,0.5025507388836861,0.2394342509585523,-0.260186053281319,0.1727135029504888
T1,95,0.35286554736561004,0.3311880199170315,0.15564551048986663,-0.17710969446587585,0.11353476024002661
T2,95,0.498650604290981,0.46712437691739267,0.22195557671410637,-0.2434795819657153,0.1604456179440425
S1T1,95,0.05669512558159851,0.05345509138260989,0.024493156894508372,-0.03009127246343491,0.018277263873892263
S2T1,95,0.035646642245794176,0.03362158907883633,0.015375427937971864,-0.018994819451158582,0.011494482412168841
S1,96,0.6746632068145914,0.6305698084347884,0.3244206151190794,-0.3617068813774638,0.21809674964460915
S2,96,0.53575094537364,0.5014722638839766,0.2553636093582372,-0.2969999918423091,0.17310247625563213
T1,96,0.3564944709454723,0.33441388104048364,0.16782002905268123,-0.2063489095909448,0.1152172039822164
T2,96,0.5022730729502181,0.4703163393198179,0.23887239189425014,-0.2806953668798925,0.16228130059747703
S1T1,96,0.05614328451520453,0.05289889724366512,0.025817740247944254,-0.03493708750001432,0.01819744941821069
S2T1,96,0.03876558198478228,0.03653585933257647,0.01780072648776221,-0.024224457750470794,0.012568174117195484
S1,97,0.7073080459829892,0.661061757587094,0.34483465213657194,-0.3543562112849917,0.23135654134573141
S2,97,0.5264487789981551,0.4930423964962266,0.2530993328449145,-0.2742364508605737,0.1719214548151862
T1,97,0.33528690299222824,0.3148051136888192,0.15864604621783895,-0.18201140373322683,0.10942962930533931
T2,97,0.48938676976502465,0.4585437214432925,0.2345767749827654,-0.2569765290618589,0.15978584606229443
S1T1,97,0.059683865470812766,0.0562796111255414,0.027544223549312186,-0.034385643817589295,0.01950134522080844
S2T1,97,0.03939417363262566,0.037160180143304355,0.018145533701928063,-0.02279579736991823,0.012874075279435028
S1,98,0.7013607959918475,0.6553271625515735,0.3199400616574415,-0.3541465910134248,0.22460607283172734
S2,98,0.5368621436276881,0.5024791172885198,0.24304316699978656,-0.28095227520010435,0.17163432277437277
T1,98,0.3461106585077936,0.3246955032784943,0.15510912139057553,-0.18878339077416567,0.11055042705352713
T2,98,0.5014220343432371,0.4694974816471101,0.2265957543076309,-0.2644331885793228,0.16026334925451896
S1T1,98,0.06205209824013211,0.05845600203432448,0.027326210305501197,-0.03599232256253439,0.01983424824112731
S2T1,98,0.03923056952838605,0.03697088998165309,0.01724985562131276,-0.022867534517031506,0.01254170627230345
S1,99,0.695280493451416,0.6498296552130258,0.32051646983734927,-0.3439208209825444,0.2227038781704715
S2,99,0.5351728293713393,0.5010830795474618,0.2448568172750556,-0.27374641996071464,0.17124864858055186
T1,99,0.34901320385772744,0.3275704700807985,0.15806742782509065,-0.18560766659071803,0.11166309784443591
T2,99,0.49857273900726734,0.4670223644141818,0.22768222636754998,-0.25698497554237154,0.15951874244411007
S1T1,99,0.06002522026651162,0.056590676051087856,0.02668427186522937,-0.03390462913976772,0.01924124159669432
S2T1,99,0.03792913865862834,0.03577255942624443,0.016835226481192622,-0.021522648506094352,0.012161399930251466
S1,100,0.6956004315447428,0.6504553474515705,0.36900407311391836,-0.3505273532489489,0.22851885802448116
S2,100,0.5354882362097849,0.5017694040039287,0.28046123007637047,-0.27914487547498107,0.1758163937053518
T1,100,0.34789034312875633,0.3268894018217094,0.17929402127314242,-0.18866424790607692,0.11426952707163601
T2,100,0.4933472808144276,0.46255439350634114,0.2574833664216878,-0.2594754935154326,0.1619786181814127
S1T1,100,0.05369015869847988,0.05071045187151768,0.02691740980511459,-0.030965591436463547,0.017689595128058157
S2T1,100,0.03896053773855856,0.03680884999586665,0.01950442410277975,-0.022539375827972205,0.012839567442172621
S1,101,0.6918874909522681,0.6471435626377322,0.3911502972448633,-0.33349285523439254,0.22708888167610916
S2,101,0.5356886438987628,0.5021060684646473,0.2978209103313343,-0.2663133414546209,0.17569921344450862
T1,101,0.3388024384818305,0.3185269815681387,0.18421091708904158,-0.17510439391786672,0.11116005049674878
T2,101,0.48644348204027915,0.4562761965675587,0.2689727368995396,-0.24419603504823617,0.1595406066284624
S1T1,101,0.06274378022640378,0.05928332643725056,0.0329968819155424,-0.03423395926505095,0.020642730146681998
S2T1,101,0.03711448599258353,0.03508535109677295,0.019455945220205217,-0.0203520215918968,0.012215495948939128
S1,102,0.6925779386929152,0.6472072569991464,0.3405876340527332,-0.3328002865862634,0.22550700285503014
S2,102,0.5359856668408726,0.5017108882634929,0.2609759149368047,-0.26571276950251776,0.17425573822220114
T1,102,0.3538142407483098,0.331940826674553,0.1700495281551453,-0.18186818459563772,0.11495918477946307
T2,102,0.49668321862770215,0.4651354495720183,0.24119268968730623,-0.24816124306669402,0.16144023563018953
S1T1,102,0.05791652793362056,0.05457862147795643,0.027171139141131118,-0.03156699823088495,0.01884628524181094
S2T1,102,0.03945805328978085,0.03719552729348428,0.018481436834368647,-0.021584903586937824,0.012842330835703507
S1,103,0.7111117770965754,0.6645601351189049,0.34970812681130914,-0.36939250025364595,0.2308668271363393
S2,103,0.5374964490688576,0.5032923258309118,0.2611038212310064,-0.29077482869681864,0.17428084168713054
T1,103,0.34446144598643286,0.323359574266057,0.1648550239560398,-0.19496803451622594,0.11166344017551033
T2,103,0.505477548506574,0.4734972891098741,0.2449651494406222,-0.27551066298620597,0.1638786278320059
S1T1,103,0.05968842599759924,0.056283099465610414,0.027882248920177544,-0.036120148161954815,0.019384797492790703
S2T1,103,0.03928172999486188,0.037053835962544336,0.018316090616410596,-0.023885430772523596,0.012760371060628614
S1,104,0.7098896253344523,0.6633919203604906,0.33786549192518844,-0.3435638125199101,0.22584914173255746
S2,104,0.5423738578793356,0.5077782115248342,0.2551026434053689,-0.2714625252890434,0.17235420336071378
T1,104,0.34606556139902195,0.3247997969119235,0.16032339646936844,-0.18014970656855184,0.10993974361279794
T2,104,0.49387150128672336,0.46263819831637865,0.2314514271424466,-0.2496003798564066,0.15691329469108312
S1T1,104,0.060588997935110696,0.0571115849531776,0.02739419962845968,-0.033388686529691215,0.019278996894800043
S2T1,104,0.039413230006682905,0.03716432007635883,0.017785962808862354,-0.021811106575777582,0.012543713937715972
S1,105,0.7036758013508554,0.6576008668201166,0.3447789287174987,-0.33597337009327277,0.2261298282243544
S2,105,0.5368627782552987,0.5026287965756918,0.2600010579626415,-0.2649230031281828,0.172283411802081
T1,105,0.340502804230331,0.31959276457127356,0.1624479378235757,-0.17467158548854836,0.10921106636543186
T2,105,0.499438836441149,0.467801132038601,0.24121154782940302,-0.24828508089161241,0.16024277928357536
S1T1,105,0.055144882714061955,0.051986091970377034,0.0256805901036099,-0.029926030904816617,0.017709860731565684
S2T1,105,0.03689543848464956,0.03479285126491451,0.01715388212004476,-0.020094537703148153,0.011851013798844394
S1,106,0.6873248474547555,0.6423736841759714,0.30967813905668695,-0.34804024803292727,0.22439178676766167
S2,106,0.5434588313589255,0.5087147994969696,0.2436372686231194,-0.2839448887408639,0.17719315915262246
T1,106,0.36343645804372154,0.3409781586518332,0.16168071560942754,-0.19747296025414104,0.11843610574539468
T2,106,0.49547790697329996,0.46406727664918196,0.22170512362691897,-0.2615932971418808,0.16150783200656268
S1T1,106,0.062778224801493,0.05917203028137984,0.027480437894689347,-0.03641449962340811,0.020494152251785726
S2T1,106,0.03957635567068533,0.03731795065302306,0.017299771484281967,-0.023072251317420793,0.012923347930288246
S1,107,0.6883461582085404,0.6432801696851809,0.31222735069311836,-0.3236672678988814,0.22322932259836809
S2,107,0.5366076851393344,0.5022737937725461,0.24144780264557286,-0.25970783791081625,0.17369014167731403
T1,107,0.33851163797141826,0.31761650043713663,0.15050071166879064,-0.1701194949956527,0.10942308970495333
T2,107,0.4897256739972871,0.458637029192289,0.21976159622347025,-0.23914013146853663,0.15844682803536383
S1T1,107,0.057740883324340124,0.05439828981368059,0.025172575068340697,-0.03060648683971052,0.018668640642754867
S2T1,107,0.0401133838220795,0.03780194922236921,0.017464499013957635,-0.021333970197467293,0.012970602045904752
S1,108,0.7075502583312943,0.6611094970876433,0.336147900292179,-0.3245508631824703,0.2290731202479031
S2,108,0.5389010631986291,0.504425572104066,0.2537442798674472,-0.25483180678141765,0.1741618069384933
T1,108,0.33606431934260766,0.31536126325722563,0.15630031523824472,-0.16481750093995198,0.10852134019675759
T2,108,0.49573436787831837,0.46425333548222175,0.232840236881666,-0.2362488164531461,0.1601645254197728
S1T1,108,0.06038237421215714,0.056898467135821126,0.027547430046717114,-0.03110999521221955,0.019521071712734494
S2T1,108,0.037273862250288954,0.03513688698614245,0.016975404081266188,-0.01928335045655749,0.012052891863409755
S1,109,0.6995813977846005,0.6539729607480828,0.33770260569570687,-0.34266947896594535,0.22827791123573488
S2,109,0.5342962585787584,0.5004384721570289,0.2549769393553154,-0.27076187170070726,0.17413044607014366
T1,109,0.35771892956498963,0.3358499810375041,0.1684620686458529,-0.1879784771231137,0.11653584415106336
T2,109,0.5014777071057057,0.46989650817257483,0.23874465652855026,-0.2558513157344783,0.16341097322799225
S1T1,109,0.058347787935059646,0.05504375636247713,0.0268084947247067,-0.032603650428240906,0.019035435333906843
S2T1,109,0.038638516305255256,0.036463331266742505,0.017722483443931125,-0.021677852421490982,0.012607844862547705
S1,110,0.6959398120607053,0.6506401025159675,0.34950949938000164,-0.3371685765138695,0.22700098047022205
S2,110,0.5401166153858459,0.5059033520731566,0.26760703176275324,-0.269972356963502,0.17595978183773667
T1,110,0.33085178439257346,0.3107869222581847,0.1607657086687122,-0.1724359790069644,0.10773142041301846
T2,110,0.4905222452795241,0.4597460362256754,0.2419483385512491,-0.24762788169326322,0.15976530873812625
S1T1,110,0.06131114625952152,0.05784429541689759,0.028995733621003827,-0.03371678462111952,0.019988901708800452
S2T1,110,0.039864935379101386,0.03762504307415048,0.01881088894762417,-0.022016503909971823,0.012999406211405998
S1,111,0.6921335487590212,0.6468576217392914,0.3507343128901963,-0.35861986762924203,0.22134764209210595
S2,111,0.53619904924592,0.5019634959348427,0.26832213297994945,-0.2879832209687651,0.17136721720181944
T1,111,0.3544010281788797,0.33251916725480823,0.17456977731209045,-0.19849209807237628,0.11328628975095359
T2,111,0.499241225219062,0.46756675594216224,0.24905157249653076,-0.27042761509452984,0.15954857671510903
S1T1,111,0.05515111776239913,0.05197500342852306,0.026403055078283444,-0.033098859743057506,0.017673877673996252
S2T1,111,0.0404917543007984,0.038169039594637896,0.019356515535859264,-0.02438351889163151,0.01297863963095235
S1,112,0.7004698941886158,0.6543500411578939,0.319353061009777,-0.36258725293860594,0.22309121186751307
S2,112,0.5359535569474079,0.5014438999361234,0.24192318546520908,-0.28813323719983513,0.1704681198959408
T1,112,0.36602503421378285,0.34309944013399785,0.1633622624668436,-0.20462898662230136,0.11635767218543781
T2,112,0.5095875845006579,0.476905627857626,0.22963386961242827,-0.2756264994286558,0.16205963622869327
S1T1,112,0.0535856234599699,0.050440476097222096,0.023365545006984734,-0.032191360666500066,0.017055344662397942
S2T1,112,0.04007832936935026,0.037733681787099016,0.017457008994225864,-0.024151850782897208,0.012757714373342591
S1,113,0.6931344454645193,0.6476853432917477,0.3529766831873016,-0.3214366606928802,0.22333738849868903
S2,113,0.5319460193019233,0.4978986792861856,0.2677010612940711,-0.2541718601971221,0.17126484219155588
T1,113,0.36137156276148275,0.33893969348228187,0.1794071736673586,-0.1782012321308583,0.11635878132360308
T2,113,0.5156132432073217,0.48270023284511954,0.25915627069430225,-0.2471139780738057,0.16600107454838636
S1T1,113,0.0562013428667089,0.052948870897671335,0.027164066743616377,-0.029315566122383556,0.01814372198985502
S2T1,113,0.039121571667595174,0.036867913666123416,0.01887877750713529,-0.02047052318529007,0.012632831975638734
S1,114,0.7029488972957063,0.6566498908238149,0.32811252578206385,-0.34811924785726317,0.22708479714470253
S2,114,0.5379803155107036,0.5033454348029214,0.2489945182925939,-0.27575707599033844,0.17349651321048884
T1,114,0.37366856184412894,0.35026411303029964,0.17129501535712022,-0.19820520424672866,0.12041663178361367
T2,114,0.5121050887598414,0.47926764030006475,0.2366787408292923,-0.2639141736696534,0.1651221950727122
S1T1,114,0.06171403842105,0.058100648885961025,0.02769778450163418,-0.03492627859774508,0.01991002091403857
S2T1,114,0.039443951677044994,0.0371475927033983,0.01767355762010303,-0.022426052557840293,0.012727956890311025
S1,115,0.7018325653628203,0.6557577985677709,0.33772562377267756,-0.3436152341547288,0.22621958990709426
S2,115,0.5396988851372116,0.5051022903675042,0.2570675484485332,-0.27319794790175683,0.17367301640781013
T1,115,0.3492373077535327,0.32759198305318715,0.16413784940112897,-0.18384276198027347,0.11227850365920457
T2,115,0.49701678363664387,0.4653783133105836,0.236058880251796,-0.25380983451814093,0.1598898036781239
S1T1,115,0.05672236631998952,0.053430586320810936,0.026046158096992622,-0.0317061881455003,0.018247515456134022
S2T1,115,0.041928307850204065,0.039504409401500296,0.019228698574124792,-0.023507887447954623,0.013489612934840552
S1,116,0.7123845808637224,0.6657092116192863,0.3588180854723946,-0.351122182623874,0.23095984007931789
S2,116,0.5324217432218322,0.49852388928293084,0.26402560616613946,-0.27249692406828374,0.17236053316021743
T1,116,0.3608809039330413,0.33864288240906576,0.17615541321839,-0.19144458499576178,0.11676832207536267
T2,116,0.5126803372346668,0.48015283647647927,0.25378584522167813,-0.2634789514328146,0.16595263009556327
S1T1,116,0.0574147641394592,0.05412528059184598,0.027197037310659145,-0.032447906247334596,0.018599969185421998
S2T1,116,0.03807650367549366,0.03590671231722184,0.018000631117314425,-0.021605699647532138,0.012337285130740417
S1,117,0.7001719245364418,0.6545171601611208,0.3759314796299047,-0.3664473050791427,0.23139743403616195
S2,117,0.5386014297548443,0.5044496767483088,0.2850385461290941,-0.2927720417221682,0.17784964418060314
T1,117,0.34350924279011297,0.32259216331760615,0.17842110152356372,-0.19547802158746708,0.11344638714466321
T2,117,0.4900091529282807,0.4592279669990216,0.2581497384882583,-0.2694136490616082,0.16179093248468304
S1T1,117,0.05723246838587413,0.054000462919295104,0.028853194379995895,-0.03483693477523538,0.018950296748255525
S2T1,117,0.0388464970059451,0.03666502798784064,0.019544832017033498,-0.023748069744192926,0.012865908080117746
S1,118,0.6978841562805078,0.6520190920335188,0.2857726105248286,-0.34268711815140473,0.2190937085055204
S2,118,0.5318063504703353,0.4976526118551654,0.21607029686562296,-0.2701887166110007,0.16674344764644602
T1,118,0.34548358046998645,0.32397012152358573,0.1389871551413624,-0.182352557731022,0.10826110672670076
T2,118,0.5003164810692089,0.4683399268327623,0.20295318767142123,-0.25583596869227,0.15684500766274626
S1T1,118,0.05853890392964908,0.05510398089047786,0.02314407954214559,-0.03276209154190572,0.01835930174338876
S2T1,118,0.04169309026225314,0.039256401830958736,0.01646579008767879,-0.023414323933054412,0.013077533622007406
S1,119,0.7024500805692393,0.6565912110701764,0.34356733900398395,-0.30862943355048533,0.22500907548405838
S2,119,0.542908781446949,0.5083942980284578,0.26234359980433064,-0.24491616710698697,0.17374273137457652
T1,119,0.3464876606622925,0.32530061473886973,0.16475696491966096,-0.16146401521084985,0.11086496495186199
T2,119,0.5011205937685946,0.469506286003122,0.24134934437922562,-0.22763234551665906,0.16034947113003983
S1T1,119,0.06101068733250375,0.05753574609726661,0.028279089698438842,-0.02980216499350814,0.019553961764727176
S2T1,119,0.040613275217555166,0.03831356529077203,0.0187886230415224,-0.019905362541030272,0.013019272577802584
S1,120,0.701163231145788,0.6553167423896485,0.34822559389700514,-0.3581776236250351,0.2276256159761894
S2,120,0.5376900281325367,0.5034438385143813,0.2638692876047557,-0.28500219953751216,0.1744790451036809
T1,120,0.348886049902168,0.3274541705804753,0.16867417065395318,-0.19300322415029328,0.1132741599900726
T2,120,0.49474671859572383,0.4634757699836187,0.24199688599707403,-0.2647998881450168,0.1605480756300166
S1T1,120,0.05606385484229692,0.05285499184751676,0.026422468800299637,-0.03314647868786017,0.01825873413159443
S2T1,120,0.03906706552439967,0.036841598799016315,0.01838326607978691,-0.02318696642964741,0.012726641241266176
S1,121,0.6975118263398712,0.6521169311576773,0.36992237417498797,-0.3961149383625628,0.22562912254727227
S2,121,0.5415815028227782,0.5072949625793413,0.2834527311332897,-0.320875318645516,0.17507636598662935
T1,121,0.34319404847902607,0.32235708543816277,0.17637808802542465,-0.21466135412327797,0.11097738298380555
T2,121,0.4962232990239879,0.46508575405258873,0.2586686310354933,-0.2976595179137628,0.16040687606494752
S1T1,121,0.05909338518732924,0.0557661169243099,0.029512207613449304,-0.03996632927167121,0.019158995068475466
S2T1,121,0.03876313524633429,0.036594085448534076,0.019317177905223915,-0.026364086258788468,0.012571245395657092
S1,122,0.7110790922861108,0.6642778908222219,0.3248056917730655,-0.3572017893450377,0.22840383085395868
S2,122,0.5344534901448088,0.5001411272052781,0.24151205066891812,-0.2790132682056074,0.17141583553055573
T1,122,0.36187281834068113,0.3393085381319683,0.1616348963094072,-0.19616191278794273,0.11600038964910166
T2,122,0.5027336824812714,0.4706183169285359,0.2267115057298621,-0.2642751933850592,0.16121548282677306
S1T1,122,0.056987049956792775,0.05365810239637489,0.02487443799902156,-0.03301547326687295,0.018288514241405648
S2T1,122,0.03939604519391358,0.037104730876004056,0.017171681197057476,-0.02291187056692443,0.012645018006940428
S1,123,0.6995011428092321,0.6537317509700669,0.3447962534272806,-0.3328890186871875,0.2270358276331547
S2,123,0.5393921237307843,0.5049851395577256,0.262846236084874,-0.26477178152313247,0.1748113675807512
T1,123,0.3577958229158237,0.3357435258125364,0.17187933834081348,-0.181895194297994,0.11588348985706538
T2,123,0.5014621695011885,0.4696874153143656,0.243661454835018,-0.24796359149005745,0.16248246341366007
S1T1,123,0.0554998474024671,0.05231804375607593,0.02596070934660477,-0.02990208922481378,0.017998006378505037
S2T1,123,0.03935516539762407,0.03710902121644088,0.018380968969269773,-0.021269363749210544,0.012764352745706007
S1,124,0.6893603254363297,0.6440982485269207,0.31109799212802236,-0.350950426554611,0.21842402095368663
S2,124,0.5399054064404408,0.5051918061977024,0.24166104958804135,-0.2841290600291347,0.17094548267450133
T1,124,0.3540746398435201,0.3320062936489345,0.15669828119700924,-0.19417722881937496,0.11211068317553705
T2,124,0.5245972366002217,0.490946866461634,0.23460105685705623,-0.2770122184638142,0.166092554853849
S1T1,124,0.057108585548015005,0.05376687843509365,0.02475972718394548,-0.03345133137907825,0.01812179570999784
S2T1,124,0.03813617766059706,0.035915045625418814,0.01651083983596835,-0.022432430309787376,0.012104232911420045
S1,125,0.6856610734086263,0.6407388987770342,0.32933475057735384,-0.34691745783245675,0.2224106396383161
S2,125,0.5379777861278456,0.5034912185870344,0.25580327277994686,-0.2811672449540075,0.1744008246227751
T1,125,0.3646965642905332,0.3420153781426062,0.17119224160339486,-0.19799496985558301,0.11824594023767881
T2,125,0.5086240196656364,0.476173941116807,0.24133748080529016,-0.2675447348706501,0.16487865905716284
S1T1,125,0.05522795792188491,0.05202166282667801,0.025270911745844726,-0.03208983652036316,0.017953755209112625
S2T1,125,0.03818532203518764,0.035978229570963575,0.017446517962757424,-0.022270378931692546,0.012416364702142385
S1,126,0.6904544015361764,0.6453510160106498,0.3360217866180939,-0.32849743466213577,0.2256366444116993
S2,126,0.5378082645143244,0.5035271166289761,0.25905788479363245,-0.2634504296736385,0.17563456008884237
T1,126,0.3383313291545254,0.3175777008626262,0.16060458649290088,-0.17216158239267557,0.1105147884010623
T2,126,0.5044313469603132,0.47246690197047864,0.24240902201710401,-0.2486802582405161,0.16472633310158324
S1T1,126,0.057185340457295925,0.05391004408687466,0.026533787045230905,-0.03069634380871514,0.01872508716653704
S2T1,126,0.0375527704087237,0.03541378103537607,0.017395052908161457,-0.02023303505504913,0.012299767657237561
S1,127,0.7031767378075217,0.6571997291217355,0.35417791403004695,-0.32905093018673837,0.23000774546186437
S2,127,0.5376580102232192,0.5034483987498294,0.2674703935645364,-0.2594124246448395,0.17561634204104076
T1,127,0.3461849222119242,0.32497954837618737,0.16953930283169116,-0.17300093617122897,0.11302528399822723
T2,127,0.49480185375727825,0.46356593240449384,0.24531803625572857,-0.24062534301559974,0.16158427344353038
S1T1,127,0.0616631190218882,0.05814739622491948,0.02943220700807636,-0.03244853238124815,0.020166356259632593
S2T1,127,0.0396817762411949,0.03743381506112539,0.018900668642879648,-0.020964330307855356,0.012980790125384783
S1,128,0.7095863350808691,0.663340023703333,0.3861497977566464,-0.3252512542797644,0.23020492663345202
S2,128,0.5358729652756998,0.5020016253679732,0.28648429426938926,-0.25340185514632174,0.17373832257420255
T1,128,0.3462978497573665,0.3252584994925027,0.18136253054543916,-0.16938164913149525,0.11231015965443653
T2,128,0.4860445210269313,0.4556207417985804,0.25847400186272496,-0.23189426263071863,0.15758019676622548
S1T1,128,0.05596729100781331,0.05281390868540545,0.028336287750808875,-0.028813621020971066,0.018196651285311855
S2T1,128,0.03931125270031653,0.037107271969431525,0.019863152740187795,-0.02029777315173306,0.012784078900307116
S1,129,0.6896242118445616,0.6440651502029643,0.28124758791118354,-0.3519794576087474,0.21828688571252433
S2,129,0.5404116138627977,0.5053454585132927,0.21956650287028823,-0.2850658440322723,0.17077733198174522
T1,129,0.35328011269126375,0.33097826644550726,0.14267025724277693,-0.19421702063847948,0.11152086249880389
T2,129,0.5013162378817478,0.46895792904953776,0.20344935041863899,-0.2667365911351459,0.15837299649872916
S1T1,129,0.0592566027198068,0.055719537848862605,0.023638021450125946,-0.03475988647062532,0.018714028221739454
S2T1,129,0.039096939870968905,0.036773669599291625,0.015581157251026267,-0.02303639433971336,0.012348910768003955
S1,130,0.6978596847279074,0.6520231559613212,0.30970021616514587,-0.3589982929778615,0.22380879389791927
S2,130,0.5369741441995701,0.5025202359931751,0.23700785629343502,-0.28627691269144273,0.1719838962033713
T1,130,0.34520397322849006,0.32379139192345385,0.15112892457124394,-0.1920282905616537,0.11050621495802421
T2,130,0.5004360308608949,0.4685162645668855,0.22056820684649425,-0.2689680474114465,0.1602515500899724
S1T1,130,0.060501137243893145,0.05698125495603861,0.02608802439573732,-0.035841097478701435,0.019393078182490343
S2T1,130,0.037424585239673805,0.035260350831581175,0.01611512995299247,-0.02228361040897676,0.011998702111853362
S1,131,0.7103711823401445,0.6637518171796501,0.3451753220642513,-0.3420295236533929,0.2298993134702491
S2,131,0.5399911011907806,0.5054592699053828,0.2591936861891935,-0.26886770352675143,0.17445408128143383
T1,131,0.3730580684271262,0.34991303023051534,0.17676151635948045,-0.1919354708201012,0.12041729275640746
T2,131,0.5039545558792815,0.47192344077687465,0.24123971519930199,-0.25270804879673087,0.16276967602905748
S1T1,131,0.05849424334971872,0.05511948599295474,0.02698204807532778,-0.032000033163963625,0.018891497621877976
S2T1,131,0.03789230484203002,0.035718322162873996,0.017446362314907038,-0.02081263811867289,0.012239525549189782
S1,132,0.6974380988828095,0.652012276145699,0.3395640683573389,-0.3215912968400348,0.22345083827051412
S2,132,0.5412122239466912,0.5068966644620855,0.2604279667558449,-0.2567007366149577,0.1732138931538718
T1,132,0.33696199164896873,0.31646861207801125,0.1594647113094556,-0.1658120975001754,0.10780515271364507
T2,132,0.49239263745377554,0.46146005498692294,0.23602612054372551,-0.23561081251656385,0.15755916434605813
S1T1,132,0.05655943734818922,0.05335653062134273,0.026100714089507537,-0.029266410353589234,0.018120268297565918
S2T1,132,0.04077696259404469,0.03847835737638081,0.018789434508553304,-0.021159445445895986,0.013065820713344507
S1,133,0.7015383681832612,0.6557230036441581,0.34344856981347704,-0.3434896577170729,0.2255876612778488
S2,133,0.5342808895827992,0.5003381320172794,0.25814908156341176,-0.2707549389599222,0.1715273734348046
T1,133,0.35179496282133393,0.3302269625271087,0.16735446406048338,-0.18509055470377336,0.11284884585466803
T2,133,0.49520285471080633,0.4639658674292059,0.2384970251367753,-0.25297606352046786,0.15894078583163343
S1T1,133,0.056311431976856174,0.05309839830488451,0.026057059782232272,-0.03147890652090884,0.018076188248362008
S2T1,133,0.03985288802536317,0.037589376265695064,0.018411190676756117,-0.022353603899158025,0.012794373898250097
S1,134,0.6965342357177579,0.6509863728900084,0.34719112160236576,-0.3677179429436741,0.22780332686036894
S2,134,0.5388615974403017,0.5045118937328318,0.26575195359681736,-0.29535278468928106,0.17592246386659038
T1,134,0.3452183694221861,0.324028830129849,0.16779996124113739,-0.19815019730676256,0.112589831889658
T2,134,0.5005854635123336,0.4688945207050195,0.24619808680384048,-0.27688558708836064,0.16337735897219205
S1T1,134,0.05442301596146051,0.05131645247108887,0.02581306309556375,-0.03348211460485248,0.01776389263806233
S2T1,134,0.04010350508660825,0.03782379639214511,0.018996831541576942,-0.024756946386576113,0.013091401967035942
S1,135,0.7014643994187119,0.6554744769790778,0.32316801756330427,-0.35272217621216323,0.2293831484321212
S2,135,0.5358316231064781,0.5015945842668685,0.2452059181600139,-0.2792911494045985,0.17483317515483648
T1,135,0.35701331942788544,0.33495721841085185,0.1619583710887742,-0.1934439399739446,0.1163469117913877
