fake_i,seed_f,cell,seed,cagr,mdd,tr,expo,vol,trades,eq_sha,n_selected,sig_rows
0,103000,FAKE000,102138,-0.011905921583498569,-0.48678514159509817,-0.06774895230525646,0.9184668989547038,0.23453631682682705,96,0148ef240bc496fb,3139,3139
0,103000,FAKE000,102139,0.019692279348157316,-0.4571735610222832,0.12099818732429912,0.9183821736122245,0.22600144658162566,96,00c4069e020c4dfd,3139,3139
0,103000,FAKE000,102140,0.008363226800757184,-0.4462986137446697,0.04999028772073566,0.9182883071339337,0.22691692781146183,96,461d630ff1c050ad,3139,3139
0,103000,FAKE000,102141,-0.051861186911526636,-0.4741940670721928,-0.26795873605068443,0.9183252850716929,0.21251812163784012,96,b75fb851cee474f5,3139,3139
0,103000,FAKE000,102142,-0.006178401005769829,-0.3713067385113099,-0.035649085311992956,0.9184668989547038,0.216477936262821,96,ae53323815eb68b3,3139,3139
0,103000,FAKE000,102143,0.0309985764664662,-0.4486077686173837,0.19578853304534305,0.9184668989547038,0.221454343304068,96,10e2faa0416be9eb,3139,3139
0,103000,FAKE000,102144,0.19286916181632718,-0.3498030206266148,1.8094094415513675,0.9182187581561865,0.23596430416451714,96,6d6a5aeeb6dc0412,3139,3139
0,103000,FAKE000,102145,0.03669057848362356,-0.41827918574876843,0.23497827221763856,0.9177694929484588,0.2048055272205189,96,fda160e6c1e6aa8b,3139,3139
0,103000,FAKE000,102146,0.017113987753575532,-0.38825875128419524,0.10449806106176474,0.9181462205831105,0.22947242088017578,96,34ba98b371f229fe,3139,3139
0,103000,FAKE000,102147,0.030615838915563742,-0.5262463432579516,0.1931908169957295,0.9184668989547038,0.2375991747302121,96,4134f61e3971606e,3139,3139
0,103000,FAKE000,102148,0.0676378274892806,-0.43951625086575263,0.46717917011823373,0.9175835145131672,0.24948429490296606,96,bba43df686b33b09,3139,3139
0,103000,FAKE000,102149,0.05457820166258309,-0.5150283456705627,0.3651355323083063,0.9184251073623388,0.2304422817876526,96,225c7b97925844d8,3139,3139
0,103000,FAKE000,102150,0.07341251474042321,-0.4019903716301001,0.5142747815730242,0.9184668989547038,0.24333890191392954,96,c4204a398486c8de,3139,3139
0,103000,FAKE000,102151,0.09314268503648804,-0.37718322641855706,0.6847515053024535,0.9178788393653283,0.21703744003865594,96,aec7959539d90bfa,3139,3139
0,103000,FAKE000,102152,-0.03906282062563493,-0.5656864841084468,-0.20815145215583886,0.9177821829397345,0.21615985779399596,96,0ff26e4971064058,3139,3139
0,103000,FAKE000,102153,0.04626088109018611,-0.5065777534119833,0.3032694454426732,0.9184668989547038,0.24972607895844887,96,8ed6a0351857a96b,3139,3139
0,103000,FAKE000,102154,-0.012410269933330387,-0.4035821611829895,-0.0705325897548249,0.9184668989547038,0.20966184282537356,96,601009735fbba56f,3139,3139
0,103000,FAKE000,102155,0.07538318822871104,-0.40447299107541235,0.5306307071445253,0.9184668989547038,0.23677980717381505,96,039546fd228cb7a9,3139,3139
0,103000,FAKE000,102156,0.06842331774826049,-0.47085225793240104,0.4735129336250843,0.9183645031390343,0.25229568372731953,96,00e99b6468e2ab18,3139,3139
0,103000,FAKE000,102157,0.03896158734074695,-0.39721618192938624,0.25090863488290904,0.9184668989547038,0.2177676510558176,96,c357377602809bb8,3139,3139
0,103000,FAKE000,102158,0.0869453393549966,-0.48935460550622,0.6295725445648825,0.9184668989547038,0.24424931712576345,96,2dfc7ebd601cbb1f,3139,3139
0,103000,FAKE000,102159,0.1031592027051429,-0.44047539973058664,0.7772068699439163,0.9184668989547038,0.2477714406498955,96,67242cebc35ba797,3139,3139
0,103000,FAKE000,102160,-0.0355338457015828,-0.4467017929543129,-0.19096620080377835,0.9184668989547038,0.23296874317440663,96,d5de49ea75538579,3139,3139
0,103000,FAKE000,102161,0.12657340843438236,-0.4411987784395415,1.009845908453645,0.9184668989547038,0.2449510135547722,96,756c8df268ad94e5,3139,3139
0,103000,FAKE000,102162,0.08903126697468,-0.38151491983740476,0.6479749839890814,0.9184668989547038,0.22285752527119626,96,cd3eb4a180bccf7c,3139,3139
0,103000,FAKE000,102163,0.0366960675178849,-0.4457076831915565,0.23501657210598714,0.9184668989547038,0.23555136255925294,96,7b0ff26587ec8107,3139,3139
0,103000,FAKE000,102164,0.11694057129123192,-0.36381803314286754,0.9112564326110122,0.9184668989547038,0.2451144677563124,96,00e51e09acd650f0,3139,3139
0,103000,FAKE000,102165,0.1474640996904666,-0.41528288537305746,1.23820820096919,0.9181636118949708,0.2294781435547485,96,51d6eb3ed3d51f0d,3139,3139
0,103000,FAKE000,102166,0.07791390546418864,-0.45309182616988697,0.551849423698852,0.9184668989547038,0.24951136610110378,96,45b8fcb341789840,3139,3139
0,103000,FAKE000,102167,0.0807886155522668,-0.3981706607766367,0.576247677599691,0.9184668989547038,0.23253557691399146,96,d342b1d1e409aab1,3139,3139
0,103000,FAKE000,102168,0.12399481861796846,-0.37767652486202136,0.983050669850352,0.9184668989547038,0.22507209690047913,96,f684a26364b1ce95,3139,3139
0,103000,FAKE000,102169,0.0028870803766072317,-0.3453355364690903,0.017029047659104846,0.9180575399626911,0.21755974620531535,96,96c261479e0cc9c6,3139,3139
0,103000,FAKE000,102170,0.00777695572365622,-0.4411726804610299,0.04641970274143059,0.9184668989547038,0.2168891575482694,96,c9685d30770c727a,3139,3139
