stock_id,name,period,market,報表日期,出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
2258,鴻華先進-創,2026-08,twse,1150912,1150912,11508,2258,鴻華先進-創,汽車工業,913778,597565,110617,52.91692117175538,726.0737499660993,3816310,3330761,14.577719626235567,本月乘用車較去年本月上升，乘用車及電動巴士陸續交車。
2301,光寶科,2026-08,twse,1150912,1150912,11508,2301,光寶科,電腦及週邊設備業,19592400,19005536,15648789,3.0878581903714792,25.200742370543818,134710261,106300030,26.726456239005763,-
2302,麗正,2026-08,twse,1150912,1150912,11508,2302,麗正,半導體業,135083,122214,71959,10.529890192612958,87.72217512750316,758055,549456,37.96464139075741,系訂單需求增加
2303,聯電,2026-08,twse,1150912,1150912,11508,2303,聯電,半導體業,25044641,23844045,19159816,5.035202709942881,30.71441291503008,178659250,155816479,14.660048248170208,-
2305,全友,2026-08,twse,1150912,1150912,11508,2305,全友,電腦及週邊設備業,181219,178558,53302,1.490272068459548,239.98536640276163,992239,465371,113.21461801444438,"受惠於AI及大數據發展,光電子設備需求強勁"
2308,台達電,2026-08,twse,1150912,1150912,11508,2308,台達電,電子零組件業,64586049,67073192,47859758,-3.708102933285179,34.94854905033159,474267973,336211288,41.06247765244574,-
2312,金寶,2026-08,twse,1150912,1150912,11508,2312,金寶,其他電子業,13452420,16022648,10991984,-16.041218654993855,22.383911766974915,104441220,100886343,3.523645415514764,-
2313,華通,2026-08,twse,1150912,1150912,11508,2313,華通,電子零組件業,7012064,6955176,6561566,0.8179232272483112,6.865708582371952,53507270,47487357,12.676875236497159,-
2314,台揚,2026-08,twse,1150912,1150912,11508,2314,台揚,通信網路業,65083,78392,127271,-16.97749770384733,-48.862663136142565,971911,811939,19.702465332986836,-
2316,楠梓電,2026-08,twse,1150912,1150912,11508,2316,楠梓電,電子零組件業,466413,510275,289358,-8.595757189750625,61.188907858085834,3130952,2226877,40.59833569613409,係因終端客戶需求增加，使得營收增加。
2317,鴻海,2026-08,twse,1150912,1150912,11508,2317,鴻海,其他電子業,921766023,946512543,606512275,-2.6144946713083335,51.978131522564816,6511139274,4659897316,39.72709766894786,主要受惠於伺服器產品出貨持續成長，帶動營收較去年同期增加。
2321,東訊,2026-08,twse,1150912,1150912,11508,2321,東訊,通信網路業,60108,63646,59096,-5.558872513590799,1.712467848923785,495903,488255,1.5663946093742,-
2323,中環,2026-08,twse,1150912,1150912,11508,2323,中環,光電業,710039,644798,591243,10.118052475348868,20.092584605652835,5310409,4626590,14.780194484490737,無
2324,仁寶,2026-08,twse,1150912,1150912,11508,2324,仁寶,電腦及週邊設備業,67337469,81005761,58808664,-16.87323448513742,14.502633489514402,587941442,496941025,18.312116010144262,無
2327,國巨*,2026-08,twse,1150912,1150912,11508,2327,國巨*,電子零組件業,16332196,16131188,10759050,1.2460830535233982,51.799610560411935,115085359,85280924,34.94853667392253,主要係因客戶需求強勁
2328,廣宇,2026-08,twse,1150912,1150912,11508,2328,廣宇,電子零組件業,2165981,2049542,1810015,5.681220487308872,19.666466852484646,13845255,15023868,-7.84493713602915,-
2329,華泰,2026-08,twse,1150912,1150912,11508,2329,華泰,半導體業,1768265,1790428,1687855,-1.237860444541752,4.764034825266388,13895387,12787221,8.666198855873375,-
2330,台積電,2026-08,twse,1150912,1150912,11508,2330,台積電,半導體業,514805337,467580548,335771691,10.099818994181083,53.320053714712955,3386869575,2431982931,39.26370665798065,因先進製程產品需求增加所致。
2331,精英,2026-08,twse,1150912,1150912,11508,2331,精英,電腦及週邊設備業,1529563,1554400,1915668,-1.597851260936696,-20.15511038447163,13836213,12640552,9.45893027456396,-
2332,友訊,2026-08,twse,1150912,1150912,11508,2332,友訊,通信網路業,1175584,1155984,1117030,1.6955251975805894,5.241936205831536,9458929,8708561,8.616440764438579,-
2337,旺宏,2026-08,twse,1150912,1150912,11508,2337,旺宏,半導體業,8145267,7724730,2557121,5.444034937143434,218.53271706735816,45463389,18247954,149.14239152509919,受市場需求增加影響。
2338,光罩,2026-08,twse,1150912,1150912,11508,2338,光罩,半導體業,494412,505327,543000,-2.159987493246947,-8.94806629834254,4052183,4244845,-4.538728740389814,-
2340,台亞,2026-08,twse,1150912,1150912,11508,2340,台亞,半導體業,474269,394291,389148,20.28400343908433,21.873683020341876,3032071,2892655,4.819655299370302,-
2342,茂矽,2026-08,twse,1150912,1150912,11508,2342,茂矽,半導體業,180687,183537,173814,-1.5528204122329559,3.9542269322379093,1372385,1416320,-3.1020532083145054,-
2344,華邦電,2026-08,twse,1150912,1150912,11508,2344,華邦電,半導體業,27308717,26773179,7012528,2.000277964749722,289.42756449599915,152178225,54860887,177.3892901148317,受市場供需影響。
2345,智邦,2026-08,twse,1150912,1150912,11508,2345,智邦,通信網路業,40872511,39472637,25637808,3.5464415513967307,59.42279854814421,246003583,151983830,61.86168160125982,客戶需求增加
2347,聯強,2026-08,twse,1150912,1150912,11508,2347,聯強,電子通路業,74215271,72339062,33427828,2.593631916322056,122.01643193808464,474203745,250029441,89.65916297833103,本月營收較去年同期增加122%，主係受惠於AI建置熱潮帶動相關產品市場需求所致；另自結數前期調整列入累計營收
2348,海悅,2026-08,twse,1150912,1150912,11508,2348,海悅,其他,1425372,2077742,222520,-31.398027281539285,540.5590508718318,6619380,3664986,80.61133112104658,本月及本年度增減百分比達50％以上，係因本期認列新知段、鳳鳴段、後壁田段及惠來厝段等建案營建收入
2349,錸德,2026-08,twse,1150912,1150912,11508,2349,錸德,光電業,539665,735585,546631,-26.63458335882325,-1.2743514363437127,5030925,5340746,-5.801080972583231,-
2351,順德,2026-08,twse,1150912,1150912,11508,2351,順德,半導體業,1326062,1328046,822511,-0.1493924156241576,61.221187315428,9014909,6805708,32.46100185315033,主係客戶應用於AI領域之電源管理需求強勁，車用領域所需之導線架亦逐步復甦，客戶之拉貨動能提升。
2352,佳世達,2026-08,twse,1150912,1150912,11508,2352,佳世達,電腦及週邊設備業,18813300,18193769,16824741,3.40518229070623,11.819254751083538,141278815,137507787,2.742410507995449,-
2353,宏碁,2026-08,twse,1150912,1150912,11508,2353,宏碁,電腦及週邊設備業,30180310,26903988,21804230,12.177830290438726,38.41493141468421,214810992,171738681,25.08014545657306,-
2354,鴻準,2026-08,twse,1150912,1150912,11508,2354,鴻準,其他電子業,21867114,21422430,13803533,2.0757869205314243,58.41679083173851,98911940,100610197,-1.6879571361936603,受IC板漲價，疊加客戶為應對價差及旺季提前備貨拉貨共同影響。
2355,敬鵬,2026-08,twse,1150912,1150912,11508,2355,敬鵬,電子零組件業,1468680,1472569,1294737,-0.26409628343391717,13.434620312851182,11238366,10496468,7.068072803156261,-
2356,英業達,2026-08,twse,1150912,1150912,11508,2356,英業達,電腦及週邊設備業,83267681,90190327,61304263,-7.675596962853899,35.82690162998942,643625608,459336530,40.120710190413114,-
2357,華碩,2026-08,twse,1150912,1150912,11508,2357,華碩,電腦及週邊設備業,94955954,84131254,62815315,12.866443188877227,51.16688342643828,645188921,453385946,42.30457002299758,本月增減差異說明：主要來自AI伺服器之銷售成長。
2359,所羅門,2026-08,twse,1150912,1150912,11508,2359,所羅門,其他電子業,275860,411460,337011,-32.9558158751762,-18.145105055918055,3034216,2892924,4.884055025296205,-
2360,致茂,2026-08,twse,1150912,1150912,11508,2360,致茂,其他電子業,5632401,5434240,2197611,3.6465264692026853,156.29654201767283,36455769,17492290,108.41049971158722,營運成長動能續強
2362,藍天,2026-08,twse,1150912,1150912,11508,2362,藍天,電腦及週邊設備業,2015357,1817329,1797895,10.896651074186346,12.095367082059854,15303425,13525205,13.14745321789947,-
2363,矽統,2026-08,twse,1150912,1150912,11508,2363,矽統,半導體業,512334,404550,282957,26.64293659621802,81.06426064737752,3127965,1624114,92.59516265483826,(1)季節性影響 ; (2)115/4起新增合併個體廈門凌陽華芯科技股份有限公司營收
2364,倫飛,2026-08,twse,1150912,1150912,11508,2364,倫飛,電腦及週邊設備業,180244,189703,135930,-4.986215294433931,32.600603251673654,1227672,1027208,19.515424334701443,-
2365,昆盈,2026-08,twse,1150912,1150912,11508,2365,昆盈,電腦及週邊設備業,111154,111160,81762,-0.0053976250449802084,35.948240013698296,710725,640072,11.038289442437726,-
2367,燿華,2026-08,twse,1150912,1150912,11508,2367,燿華,電子零組件業,1459946,1631312,1157498,-10.504796139549025,26.12946199475075,11099781,11108546,-0.07890321559635258,-
2368,金像電,2026-08,twse,1150912,1150912,11508,2368,金像電,電子零組件業,10383971,10014527,5886997,3.6890808722169304,76.38825024031777,64058925,37407050,71.24826737205954,接單量增加
2369,菱生,2026-08,twse,1150912,1150912,11508,2369,菱生,半導體業,641933,641835,483031,0.015268721711966471,32.89685341106471,4821212,3537678,36.28182101367055,-
2371,大同,2026-08,twse,1150912,1150912,11508,2371,大同,電機機械,4383050,3677894,4952129,19.172820097588456,-11.491602904528538,32562647,32787929,-0.6870882268898411,-
2373,震旦行,2026-08,twse,1150912,1150912,11508,2373,震旦行,其他電子業,950602,931455,917542,2.055601183095265,3.6031048170002027,7004556,7135259,-1.831790548878464,-
2374,佳能,2026-08,twse,1150912,1150912,11508,2374,佳能,光電業,1312982,1159684,974730,13.218945850766243,34.7021226390898,8264458,5507553,50.056803811057286,今年較去年累計成長超過50%，主係影像視覺產品、光學相關模組及因客戶專案出貨轉趨穩健。
2375,凱美,2026-08,twse,1150912,1150912,11508,2375,凱美,電子零組件業,653794,621019,475169,5.277616304815151,37.591888359720436,4284270,3696191,15.91040614513698,-
2376,技嘉,2026-08,twse,1150912,1150912,11508,2376,技嘉,電腦及週邊設備業,47400848,44213037,23888296,7.210115423647554,98.42707910183296,340883090,219593106,55.23396713556208,AI訂單需求暢旺
2377,微星,2026-08,twse,1150912,1150912,11508,2377,微星,電腦及週邊設備業,17693552,19342388,18834279,-8.524469677684058,-6.0566534030848755,143205499,153037406,-6.424512318249827,-
2379,瑞昱,2026-08,twse,1150912,1150912,11508,2379,瑞昱,半導體業,12459133,12895149,9727390,-3.381240495941536,28.083000681580568,99330051,86393688,14.973736275733478,-
2380,虹光,2026-08,twse,1150912,1150912,11508,2380,虹光,電腦及週邊設備業,202355,199374,219515,1.495179913128091,-7.817233446461517,1811314,1788096,1.2984761444575683,-
2382,廣達,2026-08,twse,1150912,1150912,11508,2382,廣達,電腦及週邊設備業,423970932,366274080,152807846,15.752371011347568,177.453640698528,2636058779,1300943510,102.62669045483766,產品組合變更
2383,台光電,2026-08,twse,1150912,1150912,11508,2383,台光電,電子零組件業,20145589,19206698,8764793,4.888351969713899,129.84671742960728,119694731,61325050,95.18081273476336,受惠於AI伺服器成長力道
2385,群光,2026-08,twse,1150912,1150912,11508,2385,群光,電子零組件業,6521222,7056988,8482907,-7.591992504450907,-23.125150375926555,58837687,64299679,-8.494586730362993,-
2387,精元,2026-08,twse,1150912,1150912,11508,2387,精元,電腦及週邊設備業,1430789,1246972,1726366,14.741068764976278,-17.121340434183715,11134993,12822855,-13.162918866352307,-
2388,威盛,2026-08,twse,1150912,1150912,11508,2388,威盛,半導體業,923499,1135921,520600,-18.7004201876715,77.39127929312332,7666771,5490290,39.642368618051144,銷貨增加
2390,云辰,2026-08,twse,1150912,1150912,11508,2390,云辰,其他電子業,58016,60061,49655,-3.4048717137576796,16.838183465914813,441029,458075,-3.721224690279976,-
2392,正崴,2026-08,twse,1150912,1150912,11508,2392,正崴,電子零組件業,5188271,8941317,6889918,-41.97419686607689,-24.697637910930144,52182143,56377172,-7.441006441401495,-
2393,億光,2026-08,twse,1150912,1150912,11508,2393,億光,光電業,1862682,1974254,1632439,-5.651349826314142,14.104232991248065,14233259,13391696,6.2842152330817544,-
2395,研華,2026-08,twse,1150912,1150912,11508,2395,研華,電腦及週邊設備業,10419341,11272216,5556475,-7.5661697753130355,87.51710391930136,68203111,46752861,45.88007993778177,客戶端積極下單，專案需求與出貨暢旺，帶動整體營收大幅成長。
2397,友通,2026-08,twse,1150912,1150912,11508,2397,友通,電腦及週邊設備業,1239331,1284852,837315,-3.5428983260328817,48.01251619760783,9262558,7049350,31.395915935511784,-
2399,映泰,2026-08,twse,1150912,1150912,11508,2399,映泰,電腦及週邊設備業,198432,192758,141736,2.943587295987715,40.00112885928769,1354401,1266685,6.924847140370336,-
2401,凌陽,2026-08,twse,1150912,1150912,11508,2401,凌陽,半導體業,688102,745822,488178,-7.739112013322214,40.953094977651595,5316197,4278047,24.266914318613143,-
2402,毅嘉,2026-08,twse,1150912,1150912,11508,2402,毅嘉,電子零組件業,1113296,1166674,956315,-4.575228384278727,16.41519792118706,8361231,7136169,17.16694209456082,-
2404,漢唐,2026-08,twse,1150912,1150912,11508,2404,漢唐,其他電子業,9392377,9945328,5905283,-5.559907124229588,59.050412994601615,65694247,38280695,71.61194957406076,"營收較去年同期增加50%以上,係因本年累計正在投入進行的專案較去年同期增加所致。"
2405,輔信,2026-08,twse,1150912,1150912,11508,2405,輔信,電腦及週邊設備業,153709,165225,151203,-6.969889544560448,1.6573745229922687,1220480,1125756,8.414256730588155,-
2406,國碩,2026-08,twse,1150912,1150912,11508,2406,國碩,光電業,970776,997619,521628,-2.690706572348762,86.10504037359958,7511365,3496051,114.852843965949,主要係因子公司太陽能導電漿產品銷量增加所致。
2408,南亞科,2026-08,twse,1150912,1150912,11508,2408,南亞科,半導體業,44690268,43867609,6762501,1.8753221767796826,560.8541425724004,220193882,29828762,638.1931640340957,受市場需求成長影響。
2409,友達,2026-08,twse,1150912,1150912,11508,2409,友達,光電業,23101650,20370071,24539457,13.409766711171503,-5.8591638763645015,183394270,186800750,-1.8235901087120903,-
2412,中華電,2026-08,twse,1150912,1150912,11508,2412,中華電,通信網路業,23309496,19884860,18556785,17.22232894775221,25.611715606986877,164546265,150274616,9.497045728601297,-
2413,環科,2026-08,twse,1150912,1150912,11508,2413,環科,電子零組件業,330288,356396,323193,-7.325559209418737,2.1952826948603468,2487252,2183940,13.888293634440506,-
2414,精技,2026-08,twse,1150912,1150912,11508,2414,精技,電子通路業,4556137,3225267,2537990,41.26387055707326,79.51753158995898,28114648,19019034,47.823743308939875,本月營收較去年同期增加79.52%，主係受惠於大型專案AI伺服器需求增加所致
2415,錩新,2026-08,twse,1150912,1150912,11508,2415,錩新,電子零組件業,230830,221741,232221,4.098926224739674,-0.5989983679339939,1690084,1559346,8.384155921777463,-
2417,圓剛,2026-08,twse,1150912,1150912,11508,2417,圓剛,電腦及週邊設備業,253041,325100,296121,-22.16517994463242,-14.548107023817966,2449846,2224685,10.121028370308606,-
2419,仲琦,2026-08,twse,1150912,1150912,11508,2419,仲琦,通信網路業,2011067,664742,581922,202.53346411088813,245.59047432473767,6795189,5561747,22.177240352716513,係因本月有大型專案認列收入，以致較去年同期增加
2420,新巨,2026-08,twse,1150912,1150912,11508,2420,新巨,電子零組件業,206990,237960,154663,-13.014792402084383,33.83291414236113,1585928,1479798,7.171924816765531,-
2421,建準,2026-08,twse,1150912,1150912,11508,2421,建準,電子零組件業,1974148,2119438,1566397,-6.855119140073925,26.03114025371601,14531703,12001707,21.080301327136215,-
2423,固緯,2026-08,twse,1150912,1150912,11508,2423,固緯,其他電子業,299614,281182,233800,6.55518489803757,28.149700598802394,2288907,1851104,23.650913184780542,-
2424,隴華,2026-08,twse,1150912,1150912,11508,2424,隴華,通信網路業,7776,12147,6952,-35.98419362805631,11.852704257767549,106413,119106,-10.656893859251424,-
2425,承啟,2026-08,twse,1150912,1150912,11508,2425,承啟,電腦及週邊設備業,1982942,1909626,907702,3.8392858077969194,118.45737918391718,12873298,5839551,120.45013392296771,"1.主係為子公司營業收入增加。2.以上金額包含停業單位營業收入115年1-8月10,575,112仟元,114年1-8月3,723,488仟元"
2426,鼎元,2026-08,twse,1150912,1150912,11508,2426,鼎元,光電業,253312,255443,182798,-0.8342369922056976,38.57482029343866,1745892,1641742,6.34387132691982,-
2427,三商電,2026-08,twse,1150912,1150912,11508,2427,三商電,資訊服務業,413399,384621,236524,7.482170760306899,74.78099474049145,3941821,3675588,7.243276449917673,本月營收金額較去年同期增加74.78%，主係:ATM本月銷售台數較去年同期增加
2428,興勤,2026-08,twse,1150912,1150912,11508,2428,興勤,電子零組件業,942587,979022,623344,-3.721571118932976,51.21457814625632,6679112,5234095,27.60777173513282,受惠AI相關應用發展需求增加
2429,銘旺科,2026-08,twse,1150912,1150912,11508,2429,銘旺科,光電業,28303,34749,31173,-18.55017410572966,-9.206685272511468,263494,283424,-7.0318674494749915,-
2430,燦坤,2026-08,twse,1150912,1150912,11508,2430,燦坤,電子通路業,1477369,1593343,1482210,-7.278658769643448,-0.32660689106132057,11741845,11888620,-1.2345839971333932,-
2431,聯昌,2026-08,twse,1150912,1150912,11508,2431,聯昌,電子零組件業,15182,12297,28820,23.461006749613727,-47.32130464954892,148586,283583,-47.604052429094835,-
2432,倚天酷碁-創,2026-08,twse,1150912,1150912,11508,2432,倚天酷碁-創,電腦及週邊設備業,444398,489165,246283,-9.151717723058681,80.44201183191694,3180316,1979344,60.675254023555276,本月營收及本年累計營收較去年同期增加，主係電腦週邊產品挹注成長所致。
2433,互盛電,2026-08,twse,1150912,1150912,11508,2433,互盛電,其他電子業,228528,235142,223991,-2.812768454806032,2.025527811385279,1830578,1800991,1.6428177597778113,-
2434,統懋,2026-08,twse,1150912,1150912,11508,2434,統懋,半導體業,5351,3526,2904,51.758366420873514,84.26308539944904,35661,29753,19.85682116089134,本期受惠於外銷市場需求增加，加上去年基期營收低迷，導致本期增幅較高。
2436,偉詮電,2026-08,twse,1150912,1150912,11508,2436,偉詮電,半導體業,428927,403610,324584,6.272639429151904,32.146686219899934,3039923,2330981,30.413890117508465,-
2438,翔耀,2026-08,twse,1150912,1150912,11508,2438,翔耀,光電業,67354,137900,29676,-51.15736040609137,126.96455047850115,496908,296741,67.45512079557594,因國軍服裝供售案營運實質改變，自115年起營收認列方式由代採購淨額利潤認列營收改為實質買賣銷售認列營收，因此較去年同期增加
2439,美律,2026-08,twse,1150912,1150912,11508,2439,美律,通信網路業,4117732,3647858,4413573,12.880819373999756,-6.70298191510597,29174709,27206670,7.233663656742997,-
2440,太空梭,2026-08,twse,1150912,1150912,11508,2440,太空梭,電子零組件業,392507,397352,270146,-1.2193219110511586,45.294396363447916,2992891,2327953,28.563205528633954,-
2441,超豐,2026-08,twse,1150912,1150912,11508,2441,超豐,半導體業,2043086,1998127,1438952,2.25005717854771,41.984305244372294,14047158,11067014,26.928166893075222,-
2442,新美齊,2026-08,twse,1150912,1150912,11508,2442,新美齊,建材營造,24583,47983,20508,-48.767271742075316,19.870294519212013,3629854,746363,386.338953029558,本年累計營收較去年同期增加，主係本期營建專案交屋認列收入增加所致。
2444,兆勁,2026-08,twse,1150912,1150912,11508,2444,兆勁,通信網路業,126359,81521,84645,55.00177868279339,49.281115246027525,641429,771227,-16.83006430013472,-
2449,京元電子,2026-08,twse,1150912,1150912,11508,2449,京元電子,半導體業,4080093,3990702,3100894,2.239981837781924,31.577957840545338,29404354,21696590,35.525232306090494,"以上不含停業部門營收:115年8月0仟元暨114年8月0仟元;115年1~8月0仟元暨114年1~8月985,800仟元。"
2450,神腦,2026-08,twse,1150912,1150912,11508,2450,神腦,通信網路業,3163181,2696323,2478164,17.314616980235677,27.642117309427462,23094072,19732603,17.035101755201783,-
2451,創見,2026-08,twse,1150912,1150912,11508,2451,創見,半導體業,4837166,5195090,1288310,-6.889659274430279,275.4659980905217,42476144,8775974,384.0048979178835,本月營收較去年同期增加主係市場價格上漲所致
2453,凌群,2026-08,twse,1150912,1150912,11508,2453,凌群,資訊服務業,622610,587363,565750,6.000888717879744,10.05037560760053,4590206,4305244,6.618951213914937,-
2454,聯發科,2026-08,twse,1150912,1150912,11508,2454,聯發科,半導體業,64183361,48474930,44546643,32.40526804267691,44.0812520934518,413991412,391447615,5.759084009235821,海外子公司之營收係以當月平均匯率換算之
2455,全新,2026-08,twse,1150912,1150912,11508,2455,全新,通信網路業,470904,422106,275126,11.560603260792313,71.15939605853318,2817693,2073751,35.87422019326332,客戶需求增加
2457,飛宏,2026-08,twse,1150912,1150912,11508,2457,飛宏,電子零組件業,767787,870492,933546,-11.798500158531038,-17.75584706056263,5967487,6603595,-9.632753068593697,-
2458,義隆,2026-08,twse,1150912,1150912,11508,2458,義隆,半導體業,740683,878267,1170557,-15.665395602931682,-36.72388444133861,8048575,8333137,-3.414824453264119,-
2459,敦吉,2026-08,twse,1150912,1150912,11508,2459,敦吉,其他電子業,451949,510199,391746,-11.417113714452595,15.367865913117173,3545888,3173244,11.743313782362781,-
2460,建通,2026-08,twse,1150912,1150912,11508,2460,建通,電子零組件業,438204,432492,249476,1.320718071085708,75.64976190094438,3264963,1975734,65.25316667122193,係因端子產品訂單穩定回流及特殊新型銅材業務量持續增量。
2461,光群雷,2026-08,twse,1150912,1150912,11508,2461,光群雷,其他電子業,426507,479333,447465,-11.020730890633443,-4.683718279641983,3577528,3506348,2.030032386973569,-
2462,良得電,2026-08,twse,1150912,1150912,11508,2462,良得電,電子零組件業,351029,373007,352739,-5.892114625194702,-0.48477769682399735,2745479,2779280,-1.216178290780346,-
2464,盟立,2026-08,twse,1150912,1150912,11508,2464,盟立,其他電子業,928232,862979,534364,7.561365919680548,73.70780965783624,5824728,4431591,31.436497637078872,主要係本公司半導體自動化設備相關訂單增加所致。
2465,麗臺,2026-08,twse,1150912,1150912,11508,2465,麗臺,電腦及週邊設備業,1180621,1070629,244302,10.273586835402366,383.2629286702524,6326123,2103738,200.70869091113056,本月及本年累計營收較去年同期分別增加383.26%及200.71%，主係受惠於全球市場之人工智能應用相關產品需求所致。
2466,冠西電,2026-08,twse,1150912,1150912,11508,2466,冠西電,光電業,224958,194036,140672,15.93621802139809,59.9166856232939,814394,803218,1.39140308110625,係因訂單增加
2467,志聖,2026-08,twse,1150912,1150912,11508,2467,志聖,電子零組件業,865806,1167511,538685,-25.841726544760608,60.72584163286522,7077366,3859507,83.37487145378931,係因客戶需求提升，以致115年8月單月營收成長率較去年同期增加60.73%；115年累計營收成長率較去年同期增加83.37%。
2468,華經,2026-08,twse,1150912,1150912,11508,2468,華經,資訊服務業,198527,174485,278023,13.778834856864487,-28.593317819029362,1663981,1871908,-11.107757432523393,-
2471,資通,2026-08,twse,1150912,1150912,11508,2471,資通,資訊服務業,85250,84322,79552,1.1005431559972487,7.162610619469026,644431,597146,7.918498993545967,-
2472,立隆電,2026-08,twse,1150912,1150912,11508,2472,立隆電,電子零組件業,1310529,1327811,866813,-1.301540656012038,51.18935687397397,9263430,7447691,24.37989170066266,被動元件市場需求增加
2474,可成,2026-08,twse,1150912,1150912,11508,2474,可成,其他電子業,1003130,1056467,1684730,-5.048619597204645,-40.457521383248356,8514746,12729027,-33.10764444132297,-
2476,鉅祥,2026-08,twse,1150912,1150912,11508,2476,鉅祥,電子零組件業,950786,970526,674112,-2.0339486010678747,41.04273473844109,6655990,4760639,39.812953681218005,-
2477,美隆電,2026-08,twse,1150912,1150912,11508,2477,美隆電,其他電子業,351843,302621,274983,16.26522944541192,27.950818777888088,1738625,1676151,3.7272298259524352,-
2478,大毅,2026-08,twse,1150912,1150912,11508,2478,大毅,電子零組件業,636565,660883,443191,-3.6796225655675814,43.63220372254852,4422830,3602596,22.76785962122869,-
2480,敦陽科,2026-08,twse,1150912,1150912,11508,2480,敦陽科,資訊服務業,774225,813206,644321,-4.793496358856181,20.16137918832383,6470316,5556395,16.44809269319406,-
2481,強茂,2026-08,twse,1150912,1150912,11508,2481,強茂,半導體業,1376881,1447660,1060614,-4.88920050288051,29.819236781713233,10201264,8637640,18.102444649232893,-
2482,連宇,2026-08,twse,1150912,1150912,11508,2482,連宇,其他電子業,46404,38134,41998,21.686683799234277,10.490975760750512,318069,347372,-8.43562520870997,-
2483,百容,2026-08,twse,1150912,1150912,11508,2483,百容,電子零組件業,188082,201159,139747,-6.500827703458458,34.58750456181528,1435314,1176995,21.947331976771355,-
2484,希華,2026-08,twse,1150912,1150912,11508,2484,希華,電子零組件業,227535,235587,181898,-3.4178456366437877,25.08933578159188,1677455,1649213,1.712453151897299,-
2485,兆赫,2026-08,twse,1150912,1150912,11508,2485,兆赫,通信網路業,249330,311758,180137,-20.02450618749158,38.4113202729034,2515846,1387658,81.30158871998721,因客戶端產品驗證通過，正式進入量產與備貨階段，帶動出貨量顯著提升，致使本月營收較去年同期大幅成長。
2486,一詮,2026-08,twse,1150912,1150912,11508,2486,一詮,光電業,777300,739794,532145,5.069789698213286,46.069210459555194,5200014,4000096,29.997230066478405,-
2488,漢平,2026-08,twse,1150912,1150912,11508,2488,漢平,其他電子業,394408,377191,262850,4.564530967069734,50.050599201065246,2314875,1799351,28.650552338037436,本月營收較去年同期增加主要係因訂單量增加所致。
2489,瑞軒,2026-08,twse,1150912,1150912,11508,2489,瑞軒,光電業,2725433,2690629,2205299,1.293526532271822,23.58564530251907,18595675,15944218,16.629583213174833,-
2491,吉祥全,2026-08,twse,1150912,1150912,11508,2491,吉祥全,光電業,15149,16284,13660,-6.9700319331859495,10.900439238653002,113050,116825,-3.2313289107639633,-
2492,華新科,2026-08,twse,1150912,1150912,11508,2492,華新科,電子零組件業,4568665,4443982,3139068,2.8056594288635734,45.54208446583508,29941099,24521213,22.102846217273182,-
2493,揚博,2026-08,twse,1150912,1150912,11508,2493,揚博,電子零組件業,402076,397828,310834,1.0677981439214936,29.353931680575485,2815708,2468360,14.07201542724724,-
2495,普安,2026-08,twse,1150912,1150912,11508,2495,普安,電腦及週邊設備業,161558,149804,78345,7.846252436517049,106.21354266385858,1090366,712633,53.005263578868785,主要係客戶訂單金額增加所致。
2496,卓越,2026-08,twse,1150912,1150912,11508,2496,卓越,其他,80373,72277,81272,11.201350360418944,-1.1061620238212422,568224,560022,1.464585319862434,-
2497,怡利電,2026-08,twse,1150912,1150912,11508,2497,怡利電,汽車工業,479526,534152,408837,-10.226677050727133,17.290264824367657,3589011,2996636,19.767999850499027,-
2498,宏達電,2026-08,twse,1150912,1150912,11508,2498,宏達電,通信網路業,246093,178710,266660,37.70522074869901,-7.712817820445511,1691631,1817432,-6.921909595517191,-
2501,國建,2026-08,twse,1150912,1150912,11508,2501,國建,建材營造,1630282,2481445,1017795,-34.3011027848693,60.17783541872381,18547837,13520662,37.18142647157366,本月交屋入帳增加
2504,國產,2026-08,twse,1150912,1150912,11508,2504,國產,建材營造,1642633,1752096,1786871,-6.247545796577357,-8.07209921701119,13644165,14867472,-8.228076703288899,-
2505,國揚,2026-08,twse,1150912,1150912,11508,2505,國揚,建材營造,772129,257522,620383,199.83030576028455,24.460051290896107,1626810,2516618,-35.35729300195739,"本年度營建收入1,622,553仟元，租賃收入4,257仟元。"
2506,太設,2026-08,twse,1150912,1150912,11508,2506,太設,建材營造,92579,89279,68714,3.6962779601026,34.73091364205256,989693,811385,21.975757501062997,-
2509,全坤建,2026-08,twse,1150912,1150912,11508,2509,全坤建,建材營造,126240,1074517,20684,-88.25146554219245,510.3268226648617,1327379,173423,665.3996298068884,"本月營收及累計營收較去年同期增加,主要係完工認列全坤X101案售屋收入所致."
2511,太子,2026-08,twse,1150912,1150912,11508,2511,太子,建材營造,1094091,661057,582312,65.50630278478255,87.88742117627663,6424683,5197800,23.60389010735311,本月營收增加87.89%，主係重要子公司大成工程工程承攬營收增加所致。
2514,龍邦,2026-08,twse,1150912,1150912,11508,2514,龍邦,其他,1623021,1536521,2144945,5.629600897091547,-24.33274512866297,13698409,14118819,-2.9776569839162894,-
2515,中工,2026-08,twse,1150912,1150912,11508,2515,中工,建材營造,1752579,1547226,1360281,13.272333841339274,28.83948243046841,16263493,12934448,25.737820431146346,-
