r,arm,seed,cagr,mdd,vol,first,end,trades,eq_sha,expo,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,dd_單日暴跌型,dd_延續下跌型,dd_混合型,ddlog_單日暴跌型,ddlog_延續下跌型,ddlog_混合型,n_stop,stop_frac_pos,held_mean,turnover_yr,cost_total,cost_drag_yr,dist0_med,dist0_p10,dist0_p90,trig_bar_med,trig_bar_p10,trig_bar_p90,stop_ret_mean,stop_ret_med,stop_ret_p10,stop_ret_p90,stop_h120_mean,stop_h120_med,stop_h120_better_frac,rep_ret_mean,rep_ret_med,cont_ret_mean,cont_ret_med,rep_better_frac,rep_pairs,rebuy20_n,rebuy20_ret_mean,rebuy20_ret_med,cash_mean,cash_med,nx_n,nx_pending_end,nxw_med,nxw_p90,nxw_sameday_frac,nxsz_med,normal_n,sl_block_days,nx_pool_n,nx_pool_empty
0,C1,1000,0.3558820737510979,-0.26617616538586064,0.2315107660665413,526,2859,830,77b8e1c66ab7385a,0.6015553606545292,0.1213614203718647,0.03341306051510706,0.11294993301975054,0.5233179990353416,0.7950611628152793,-0.10169567853915396,0.8552496592272016,0.21099295888466463,0.6376169044537627,0.5196307123413539,1,0,1,0,0,2,830,1.0,6.092520536100302,8.34235760850729,2.0000687311201952,0.04880279200976772,-2.3198949874573064e+306,-9.469754983609814e+306,-1.5861558710625908e+306,15.0,4.0,32.0,0.04522830099165137,0.008875360344249295,-0.13211296338960754,0.26775092965298164,0.19759599366982394,0.004115273519575746,0.4879518072289157,,,,,,0,46,0.06396542835821704,0.02814281449804823,0.39844463934547086,0.28342575869181563,0,0,,,,,830,0,0,0
1,C1,1001,0.2601532804923423,-0.22682239811347205,0.2277701354424307,526,2859,844,374e4605a07c7625,0.5890894223923769,0.021556775293795516,0.0027422512508261665,0.05943702029066733,0.5120479008576675,1.2878375542639144,-0.15195688992662715,0.2295551134785223,0.12086591216673281,0.6404521926655551,0.2327578021742922,1,0,1,1,0,1,844,1.0,5.954172070903589,8.457407642856257,1.4292891576504412,0.04947583471070911,-4.0790707194256696e+306,-7.008550337613308e+306,-8.49022402350012e+305,14.0,4.0,31.0,0.0346713534430234,0.001428233575084814,-0.13822142160555992,0.2323515331092904,0.18603911098985657,0.008216981316213956,0.5071090047393365,,,,,,0,50,-0.0031951469564031653,-0.017736662248310386,0.41091057760762306,0.2980988256989078,0,0,,,,,844,0,0,0
2,C1,1002,0.29507951374271246,-0.2884109779731278,0.24176283043238678,526,2859,795,5ccf8bb561544d4b,0.6102343953491085,0.04800404564603733,-0.06390899188203347,0.13051302926465636,0.5533263429097937,0.4986289093039158,-0.09815979697938926,0.68940639286143,0.020416418427689154,0.6089774209361862,0.7785475159829665,1,0,3,1,0,3,795,1.0,6.1642888024210984,7.637336863201008,1.2315792616293875,0.04467842064972583,-2.322062971471126e+306,-5.2694416856519584e+306,-3.3199712410695083e+305,16.0,5.0,33.0,0.0412942000772794,0.002890159368990508,-0.14649055243623024,0.23703667545765056,0.17873895718743468,0.015155293900712685,0.5006289308176101,,,,,,0,49,-0.01550287258088318,-0.03082197042123558,0.38976560465089155,0.2278875498238386,0,0,,,,,795,0,0,0
3,C1,1003,0.26545689067911926,-0.2833231203720094,0.2329215042300904,526,2859,834,a5d368918420763d,0.6062456017513433,0.3802935120497204,-0.09484727670499005,0.03154214078054385,0.23633121496523324,0.6441435684853596,-0.13533973805513277,0.5071780770053589,0.020374946225871993,0.5437858379460692,0.716669671602685,1,0,2,0,0,3,834,1.0,6.137051448335495,8.331313735907454,1.216867126538585,0.04873818535505873,-3.7022938460198724e+306,-1.4330507594791617e+307,-1.1257501573881263e+306,14.5,4.0,32.0,0.03706004155353311,0.0022632749791107187,-0.14171515225454834,0.24456929209690315,0.19127300868861102,0.004115273519575746,0.5155875299760192,,,,,,0,51,0.022568238728338817,0.024390157004640978,0.39375439824865666,0.28829570737751337,0,0,,,,,834,0,0,0
4,C1,1004,0.36256645789104014,-0.28437915300004835,0.23266516793635017,526,2859,829,b9713e73a0f33d59,0.5909262161208877,0.5213872766673391,0.04540807843384398,0.16171341041130405,0.535939392284734,0.5439790275506668,-0.1568591299343035,0.5153654264754157,-0.00423257042021663,0.6449552299630281,1.0233764142204262,2,0,2,1,0,3,829,1.0,5.956333765672287,7.687659353907768,1.8576788268883524,0.04497280722036042,-3.687852982056481e+306,-1.064193265928698e+307,-7.261393401804224e+305,15.0,5.0,31.0,0.04673972387413043,0.006482982039404117,-0.13434133729463388,0.27509647075928756,0.18674791943668842,0.020891372276941933,0.49819059107358266,,,,,,0,53,0.003974659559991561,0.001140209865225117,0.4090737838791123,0.3020806129057252,0,0,,,,,829,0,0,0
5,C1,1005,0.24446313484108684,-0.32650205282113015,0.2325545145108055,526,2859,813,580298e8d6f40438,0.5954264108403748,0.30703768684029265,-0.0026284673710569306,0.1330173826824259,0.3404042927863349,0.1866827879906081,-0.17514617558267231,0.41676561260511247,0.38852962649163136,0.49582498680422815,0.38243562485365,1,0,2,0,0,3,813,1.0,6.006052745352356,8.252391118633355,1.168027631728932,0.04827648804400518,-2.467960386615077e+306,-9.552004485302068e+306,-9.398639827949743e+305,15.0,5.0,31.0,0.03531773672602123,0.006185503890249855,-0.15781185348971577,0.2486228346653588,0.19291950567513816,0.015155293900712685,0.5104551045510455,,,,,,0,57,0.0037825576795891833,-0.03156147612529625,0.40457358915962516,0.29563843941844076,0,0,,,,,813,0,0,0
6,C1,1006,0.3243242220971847,-0.32740810154568956,0.2339553612133435,526,2859,814,184fee6bfe856c29,0.607570479942627,0.18923745047744056,0.16781470134981125,0.01382370278867806,0.37663750606002555,0.5030964453031992,-0.220973207911074,0.5977634390052715,0.12890838255610038,1.0015875683961184,0.7306785999197563,1,0,3,1,0,3,814,1.0,6.158668396022482,7.553173522980303,1.3376399905601737,0.04418606510943476,-1.4849722833389956e+306,-7.870370326219682e+306,-4.9152035971714496e+305,15.0,4.0,34.0,0.04433352551303249,0.0,-0.13750008029649036,0.2611958556563471,0.17860146704986693,0.006439390592844929,0.4963144963144963,,,,,,0,51,-0.020654691099530012,-0.043046307793154215,0.39242952005737297,0.28810964345507223,0,0,,,,,814,0,0,0
7,C1,1007,0.3491075815103801,-0.291081326724492,0.2383985710830979,526,2859,800,3752dcd8e9f7d2c8,0.5992235518282455,0.21534358314356128,0.1386805999076801,0.018398988798673743,0.24639923038535483,0.5854834192691596,-0.10634802518163722,1.0295565173629422,0.07187722783633332,0.8643056001443274,0.673695140642584,1,0,3,1,0,3,800,1.0,6.044963251188932,7.678395281184869,1.5979230315903878,0.04491861239493143,-4.920134557869558e+306,-1.4048063444907046e+307,-1.2782270423671665e+306,16.0,4.0,32.0,0.04620677842577062,0.0,-0.13438665602134545,0.2569309027974972,0.2077262705387666,0.02019501448567984,0.5025,,,,,,0,47,0.03734318329476183,0.006097563231899139,0.40077644817175445,0.28397493147623587,0,0,,,,,800,0,0,0
8,C1,1008,0.32822990975295596,-0.3023080598616537,0.24030092574976825,526,2859,823,f28995b80efaa0df,0.5933488742639491,0.2142274766748693,0.024118562516674436,0.05538593933242297,0.5785547503250661,0.6563085335525312,-0.16914666039553405,0.83840175781724,0.03690042657429893,0.5397069601986701,0.7426001826703068,1,0,2,1,0,2,823,1.0,5.993514915693904,8.039953267444256,1.6383098491490784,0.04703372661454895,-2.1720567384481642e+306,-7.497075443006078e+306,-4.625606188525737e+305,15.0,5.0,32.0,0.04386682990671631,0.0014534561625982878,-0.13809837096273486,0.27043193281122835,0.17949663045557623,0.004098365525629033,0.5054678007290401,,,,,,0,52,0.013330853266574873,-0.018465332591926065,0.4066511257360509,0.2820832858116737,0,0,,,,,823,0,0,0
9,C1,1009,0.32036068184077604,-0.250971652307527,0.2353886065331973,526,2859,819,35d033406df8409e,0.593520592489006,0.2784663042929092,0.03174806752500747,0.10502564413840254,0.3671263493013761,0.6482681346024839,-0.10173850939444795,0.4266606348635722,0.24139258937627872,0.5155983714659853,0.7407962776526218,1,0,1,0,0,2,819,1.0,5.990056204063986,7.7603556962511515,1.49869852646474,0.04539808082306925,-3.6497367614901246e+306,-1.2248978731077918e+307,-6.396033225932161e+305,16.0,4.0,31.0,0.042587188363423775,-0.004189922827259718,-0.14139400435277055,0.281891325883915,0.1817968777928513,0.005571023898372385,0.5042735042735043,,,,,,0,53,0.03392540371928683,0.02116400003097496,0.406479407510994,0.29419958154613285,0,0,,,,,819,0,0,0
10,C1,1010,0.36489077892081845,-0.29869243957976954,0.244412431434377,526,2859,828,91d0beafee196441,0.6082363525171127,0.14034726376781048,0.0918547910079981,0.09270822711156734,0.6194668566333663,0.7464759559399106,-0.09752103961290504,0.8457652165769727,0.1969483040058495,0.38004156371136544,0.780788967896729,2,0,1,1,0,2,828,1.0,6.133592736705578,8.164243888426128,2.062095325250382,0.04776082674729288,-4.194290598159811e+306,-1.5827145387453031e+307,-5.700539486858814e+305,16.0,5.0,32.0,0.04636346038197543,0.0,-0.12767622496338743,0.2762171465768325,0.174676123378882,0.003744114840101731,0.48792270531400966,,,,,,0,55,0.05495389010372622,0.005524865113996524,0.3917636474828874,0.29032970839617994,0,0,,,,,828,0,0,0
11,C1,1011,0.3663466393161694,-0.24974485214481154,0.2380220822389923,526,2859,806,999d56035ca90dab,0.6037034540078146,0.3162969570465488,0.20275597349925256,0.07318936993309366,0.635546129388868,0.5458323783816961,-0.08149822924721917,0.5535789613184143,0.2909972631379725,0.5676445691132159,0.5352753564094384,1,0,1,1,0,1,806,1.0,6.117163856463467,7.713379756056618,2.0984410368204824,0.04512327157293125,-5.912003243013168e+306,-1.0181666630557044e+307,-1.8032916874622534e+306,16.0,5.0,32.0,0.045323426542549894,0.006667865427399389,-0.13480187435017205,0.26696120242150345,0.195878762213621,0.01826205129809133,0.5173697270471465,,,,,,0,48,0.03636644156099783,0.0007518783658364558,0.39629654599218544,0.28683618529560617,0,0,,,,,806,0,0,0
12,C1,1012,0.2713088551449123,-0.2857514242529038,0.24331050504371743,526,2859,818,116a79acb6fdceac,0.6231594515155906,0.23392245025114833,0.10491836194541704,0.1879288009474478,0.12740930297086384,0.34057317739696136,-0.13630584701356208,0.7755737503058082,0.18548976843316733,0.49835042633760374,0.44618786540324673,1,0,3,0,0,4,818,1.0,6.303501945525292,8.055320404859007,1.300722736763194,0.04712362436842519,-3.290384523428376e+306,-9.899508867715688e+306,-2.716402012115345e+306,16.0,5.0,32.0,0.03802795110190063,0.0,-0.1392993191842696,0.25573904069103415,0.20688106064800782,0.022809110723721937,0.5122249388753056,,,,,,0,41,0.05896025590779334,-0.0055248649735772926,0.3768405484844094,0.2500707321062303,0,0,,,,,818,0,0,0
13,C1,1013,0.3151553532421847,-0.24893924317911684,0.23218504821392041,526,2859,818,5a8f91e0245fdb7e,0.5986024286951037,0.34555501746119854,0.22536319189367826,0.1440737072621705,0.39421334131139374,0.7594820772315689,-0.11352544009558496,0.8438652994071434,-0.12365642212049943,0.6759047294244516,0.1956029086446729,2,0,1,2,0,1,818,1.0,6.054474708171206,8.494958964816394,2.1862703464092665,0.049695509944175986,-5.971648202932319e+306,-1.500040446262486e+307,-2.2218916709030188e+306,16.0,6.0,31.0,0.041281730576612066,0.0,-0.13611229215388482,0.2530846716169094,0.18316856664124248,0.009111077326922068,0.5048899755501223,,,,,,0,47,0.024526494383683855,-0.026490069113440318,0.40139757130489623,0.2915174184410111,0,0,,,,,818,0,0,0
14,C1,1014,0.3868488434551456,-0.30533725016270186,0.2354168470954414,526,2859,814,a99f0fb5ea0d606a,0.600541546499962,0.19110576160836779,0.053138794484804075,0.161847812613771,0.4487702780492262,1.2616479692433025,-0.0622928231633606,0.6804905845839575,0.15589596602200673,0.8612905435174072,0.3540196234961841,0,0,3,0,0,3,814,1.0,6.04842196281885,7.91392889179191,2.3858171047346586,0.04629648401698271,-3.0913132078693883e+306,-6.281990362889604e+306,-4.9314572055220885e+305,15.0,5.0,32.0,0.04904382671734516,0.00835730501680243,-0.13792900776014697,0.3002166801247383,0.19068486126641593,0.02231839527024293,0.5208845208845209,,,,,,0,51,-0.018033772109695177,-0.045454539101694724,0.39945845350003784,0.2931179638670708,0,0,,,,,814,0,0,0
15,C1,1015,0.34915920335796424,-0.27958699397505943,0.23800475260750137,526,2859,816,ed39a919ab594f88,0.6109163696269433,0.4120276768167406,0.10399101695576851,0.14304499455965702,0.4262145085298532,0.48092131737534727,-0.12197907487718618,0.8340697682306903,0.12711179677107953,0.5200949057143001,0.6276291430596668,0,0,4,0,0,4,816,1.0,6.156939040207523,7.8818637577117965,1.9535039496427486,0.04610890298261408,-4.564504134079192e+306,-9.091740884774994e+306,-5.582874619156713e+305,16.0,5.0,33.0,0.04518233282425812,0.008068630563120016,-0.13508016750948632,0.2730088153098237,0.18066887597335868,0.013690141579336457,0.4889705882352941,,,,,,0,46,-0.01579680779431945,-0.05749064143956861,0.3890836303730568,0.28440876738658677,0,0,,,,,816,0,0,0
16,C1,1016,0.3340655751164159,-0.2848057434753853,0.2345957114370643,526,2859,812,4f29c64b58c76582,0.5973627568810582,0.4052062129045919,0.14006571807296275,0.0031853297406159164,0.2799212800938018,0.8831021572628313,-0.12551363469346377,0.6868558275299885,0.11914702281304801,0.5637634932714455,0.5197678691467031,1,0,2,1,0,2,812,1.0,6.027669693039343,7.984665876987112,1.8259734410609079,0.04671029538037461,-6.088468964449387e+306,-1.488338331342428e+307,-3.885523107883425e+305,15.0,5.0,33.0,0.04407326415697943,0.007826916110719728,-0.13733811863526765,0.2594237032112151,0.1763722685035822,0.016051351672856318,0.4975369458128079,,,,,,0,43,-0.0042038012358747625,-0.03401360588350888,0.4026372431189418,0.29715935354077494,0,0,,,,,812,0,0,0
17,C1,1017,0.4038450594950498,-0.2807219752316986,0.23810936620264025,526,2859,778,f7bb47e355b821c4,0.60850800410546,0.010251054399257553,0.13330723999470662,0.03290040869956923,0.38467596202680365,1.5659127966636768,-0.08408371394089276,0.845539341936395,0.14798263353096064,0.6637529628948651,0.8129447989565906,1,0,2,1,0,2,778,1.0,6.152183311716386,7.217057048381818,2.0246846504380525,0.04221978373303364,-5.1483983104602435e+306,-1.3702153849816055e+307,-8.47164010531403e+305,16.0,5.0,34.0,0.05330154426659228,0.00778569788070127,-0.12690116966501241,0.2609787200688299,0.1872700090469511,0.023678946716641947,0.5167095115681234,,,,,,0,42,0.06694818912146884,0.028482301530716847,0.39149199589454,0.2797990295501584,0,0,,,,,778,0,0,0
18,C1,1018,0.3126220619672586,-0.3086166981870506,0.23731644413087288,526,2859,814,fe2afdd34a5b610c,0.5991662874499247,0.20797665283100275,-0.010719400280597036,0.06983280330201835,0.8680128795406012,0.5198621887404788,-0.1357424928876353,0.7336190630752015,0.02338350349377305,0.5927394648756257,0.4712185605869994,1,0,3,1,0,3,814,1.0,6.0713359273670555,7.9052040458637896,1.666245193797934,0.046245443668303084,-5.199533818156616e+306,-1.0195579360210049e+307,-1.3793835267365422e+306,15.0,4.0,32.0,0.04227150555009994,0.003732395404343114,-0.13045298431748448,0.24722861891069026,0.1791267727790445,0.0044594162123559045,0.5012285012285013,,,,,,0,41,0.028578609434929035,0.03587968809022968,0.4008337125500752,0.2920828892048595,0,0,,,,,814,0,0,0
19,C1,1019,0.3643973350226102,-0.24028614830290326,0.2445703581200061,526,2859,808,68035654dd7006ba,0.6009186412096349,-0.0155652760488868,0.10004568012974069,0.0516025609231372,0.7066252857995208,1.1103570023375782,-0.1155597513082689,0.6174469481268205,0.15219248547121844,0.6646193314619417,0.6698213035718739,2,0,1,2,0,1,808,1.0,6.059230436662343,7.825318029016293,1.9461161336717097,0.04577811046974532,-5.367346468813215e+306,-1.779089634387228e+307,-4.297160528407102e+305,15.0,5.0,32.0,0.04708707955262361,0.0,-0.12954583966967492,0.2655190635978383,0.17066984586087144,0.0020723299886685753,0.48267326732673266,,,,,,0,52,-0.017886568614664554,-0.034708025416495536,0.3990813587903652,0.289067876398603,0,0,,,,,808,0,0,0
20,C1,1020,0.3008554199360556,-0.25733691445166385,0.22852240546881236,526,2859,833,499e98d544855395,0.5971471725593932,0.22005235014132474,0.1801824724054708,0.016378940102521167,0.5778894379174457,0.3252912078500798,-0.131471253127726,0.30516868175894096,0.08550964952292617,1.189186451647882,0.45303758129986726,3,0,1,2,0,2,833,1.0,6.065715520968439,7.9398599230482105,1.3940938126974718,0.04644818054983203,-3.335237632598568e+306,-9.68614838682722e+306,-7.753325722838231e+305,15.0,4.0,32.80000000000007,0.03930887050970077,0.0028571853176637685,-0.1309375630362547,0.23109691663599666,0.18474466699366554,0.01851857147770697,0.5126050420168067,,,,,,0,54,0.036631602172729,-0.0006518396122466297,0.4028528274406069,0.30157544303194134,0,0,,,,,833,0,0,0
21,C1,1021,0.43447281975250207,-0.2254343247510182,0.23775850804203183,526,2859,804,adde213830b9406d,0.6108012053338873,0.22050164720606014,0.06864174674799273,0.06798840513320381,0.7066879245342237,1.2761207519779454,-0.11198295180704332,0.9352992751992666,0.34896010030811553,0.6966041960074589,0.4166674375721655,0,0,1,0,0,1,804,1.0,6.1785559878945095,7.895915072827858,3.056257927445782,0.04619110317604292,-3.379304362150048e+306,-1.389506821589228e+307,-1.4849722833389956e+306,16.0,4.300000000000011,34.0,0.05250389668582895,0.008839546339570181,-0.12862428594034164,0.28941627491323346,0.2078088519772901,0.02166970581333627,0.5024875621890548,,,,,,0,62,0.06477398378391262,0.01639217093159062,0.38919879466611274,0.24757332320157874,0,0,,,,,804,0,0,0
22,C1,1022,0.32365037358626125,-0.24636295212006412,0.23356280547224578,526,2859,802,1ac0dc2673c533d0,0.5927148826007701,0.11681059638349822,0.04286719349373436,0.12784305547757446,0.5813869726343175,0.8696052304274289,-0.17737692884472434,0.4630209827543592,0.16247497651008969,0.6686944860535704,0.556618096754413,1,0,4,1,0,4,802,1.0,6.004323389537397,7.799667462447765,1.5872387105349122,0.04562805465531932,-5.472610372014908e+306,-1.7003771523268087e+307,-1.6612544742238388e+306,16.0,5.0,34.0,0.043458009966002006,0.00012918236665482308,-0.13888888170325478,0.25603343083118657,0.188754398276487,0.013522145738546376,0.5037406483790524,,,,,,0,47,-0.0019149229253799026,-0.0273833256048982,0.40728511739922996,0.29829944229094546,0,0,,,,,802,0,0,0
23,C1,1023,0.3570634560275201,-0.2859996957765366,0.23752862093933438,526,2859,820,f4d06aaf20a50a61,0.5946135954743068,0.09709159862791972,0.20130206663382966,0.011283915643566456,0.8553159929017864,0.6467073309211668,-0.1001871630547092,0.702797927562445,0.009727974009151374,0.730861373649967,0.6378315085885127,1,0,3,1,0,3,820,1.0,6.009511456982274,8.095459482877116,1.9662189288895708,0.047358437974831157,-3.69671423754554e+306,-8.347033279549239e+306,-6.366654701615935e+305,15.0,6.0,31.0,0.047381743349781937,0.0061775004719898385,-0.14284809742570936,0.2651974782508274,0.1952440423419437,0.010390025200290087,0.5134146341463415,,,,,,0,57,0.0341508273218708,0.00955792536612221,0.4053864045256932,0.30170689411934204,0,0,,,,,820,0,0,0
24,C1,1024,0.3539592397735358,-0.276505278189766,0.2310947497449513,526,2859,826,9b4980587a9ddf9d,0.5955391535600449,0.22634840619455354,0.17210867471971403,0.0763485040920886,0.44651892671929194,0.3045169744749656,-0.1282073716469314,0.8363927708940986,0.22433744564551827,0.9369319056499965,0.576744903764669,1,0,2,0,0,3,826,1.0,6.035451794206658,7.748637053581585,1.6736212868126332,0.04532952676345223,-3.998013172309386e+306,-9.895920617990327e+306,-1.657153213357495e+306,15.0,4.0,32.5,0.04529622138274986,0.006038701619551778,-0.13426881447346672,0.26913397194029454,0.2036467946898608,0.017498594917009558,0.5108958837772397,,,,,,0,47,0.09658852193688779,0.047272723409415685,0.40446084643995506,0.309693577925759,0,0,,,,,826,0,0,0
25,C1,1025,0.4051545009784854,-0.2558524008884549,0.23819701911626392,526,2859,799,03eade1b68cec7ba,0.6035783445435047,0.3067624200890209,0.21826571762230929,0.06341156961165328,0.6693866781562947,0.6902948958724469,-0.19269505804098475,0.7182101375935264,0.5542007037585508,0.8945506819068569,0.27159617849357853,1,0,1,0,0,2,799,1.0,6.086467790747946,7.722432541611419,2.5230348063508985,0.045176230368426835,-2.5494911407056193e+306,-1.0159177312672408e+307,-1.1086558253631955e+306,15.0,4.800000000000011,32.200000000000045,0.050580764528567364,0.014957252305218827,-0.13978478140761338,0.28146217680732544,0.1828920774672881,0.022296545788663247,0.5018773466833542,,,,,,0,47,0.013605467035892613,0.02348995823934752,0.3964216554564954,0.2878376169919076,0,0,,,,,799,0,0,0
26,C1,1026,0.29004457427756325,-0.31789721383574004,0.2410268431814257,526,2859,802,f85d3cd051784685,0.6017937712796547,0.21249264189840877,0.24492705903909817,0.0070174485676861575,0.5243462133916719,0.3768059143111562,-0.09871016753329276,0.381059214487665,-0.04876088829275271,0.740172759004537,0.6843161939178872,1,0,2,1,0,2,802,1.0,6.084306095979247,7.728134559745686,1.361459712154744,0.045209587174512234,-1.664783059700398e+306,-9.583167817421939e+306,-3.762544271416332e+305,16.0,5.0,32.0,0.041332921682332525,-0.004062940283942218,-0.1467767614873816,0.2654668802621066,0.18779861147582222,0.004033320792661499,0.49625935162094764,,,,,,0,56,0.05822327165636517,0.013495345532773206,0.3982062287203453,0.27490419573930575,0,0,,,,,802,0,0,0
27,C1,1027,0.3748967746386149,-0.24698851637070307,0.2376496957672519,526,2859,793,740765236bb2c099,0.6071197761441203,0.23002634815198464,0.13479171806965784,0.06097710465563555,0.5013937153889831,0.36150200130536825,-0.07324429696532797,1.1083535489449874,0.10142993845444259,0.8398626656138879,0.6853189365114416,1,0,2,1,0,2,793,1.0,6.156939040207523,7.571714519340048,1.8293978989859583,0.044294529938139315,-3.0202337343632486e+306,-6.143587131758402e+306,-1.9359750838350234e+306,16.0,5.0,33.0,0.04860505229614556,0.008532468941226057,-0.12985552316229643,0.27531754806314973,0.18514782540503574,0.020891372276941933,0.4968474148802018,,,,,,0,42,0.02733552064392685,0.0035842346415563275,0.39288022385587973,0.2990955717130117,0,0,,,,,793,0,0,0
28,C1,1028,0.33162463494471717,-0.26261941073293393,0.2361162442766678,526,2859,808,fd409651c2bc2cfa,0.6056042020183197,0.1758589233335126,0.14838014683348244,0.038571625458390546,0.3984517026138843,0.8617593744462968,-0.026138694848787503,0.5023663250463974,0.17161535141369444,0.7132454389231107,0.39296424210543646,1,0,1,1,0,1,808,1.0,6.125378296584523,7.74053221712247,1.7609043537369948,0.0452821134701664,-5.0937370504958513e+306,-7.69832242919404e+306,-8.218770885689937e+305,15.0,5.0,33.0,0.043536540897338744,0.006334242964826986,-0.14446629140429434,0.2717273727532553,0.17659639681004488,0.0049984805740819205,0.4975247524752475,,,,,,0,53,0.019742798871375485,0.005847961091326903,0.39439579798168034,0.2953644107475326,0,0,,,,,808,0,0,0
29,C1,1029,0.4278108000466727,-0.2171586111247385,0.2461201383353913,526,2859,767,7994d17d5efb02fc,0.5981781420373067,0.3820588916567602,0.04727995308707689,0.04257212122645915,0.9031822313779239,1.1558745799933847,-0.11118693520376932,0.7795268609685464,0.03141039216611663,0.8573412171550214,0.5380831943017395,1,0,1,1,0,1,767,1.0,6.050151318633809,7.358166894346141,2.754670544609779,0.04304527633192486,-3.0433800678762374e+306,-1.2786980064335369e+307,-3.3812520337305788e+305,17.0,4.0,34.0,0.057134430465555504,0.0060605774855597705,-0.13432756243819424,0.3059920344317553,0.196634782275368,0.01851857147770697,0.5071707953063885,,,,,,0,50,0.04239120041875303,-0.02172950357811243,0.40182185796269343,0.2831692544390667,0,0,,,,,767,0,0,0
30,C1,1030,0.3337131606617658,-0.31031254135005315,0.24401114853936914,526,2859,803,23b387abac4b7e9d,0.5994857861907087,0.25185394915535264,0.1074491012051686,0.01785223831539806,0.5603818688893349,0.9692960259871337,-0.006484501693226896,0.4538412578154092,-0.002499006511760715,0.5273210756943387,0.5887373378433496,1,0,2,0,0,3,803,1.0,6.082144401210549,7.707832318226762,1.8508249965197805,0.045090819061626604,-3.777674192722365e+306,-1.3521173186688464e+307,-8.879509278535751e+305,16.0,5.0,32.0,0.04531496688704707,0.001392717644790764,-0.14770776217195408,0.28539417380787746,0.19050605816490943,0.011441645438026393,0.5168119551681195,,,,,,0,46,0.04055994596647471,-0.01228197805422293,0.40051421380929125,0.2956522117065839,0,0,,,,,803,0,0,0
31,C1,1031,0.4496331628235042,-0.30286225879990053,0.24259655398713417,526,2859,801,881a4d3bb23d9b50,0.610970818004334,0.25635235868135386,0.05207352558591527,0.1375337924695752,0.8748754761302842,2.0502502934980007,-0.10899541046982875,0.731503788222347,0.15661381105021865,0.4460132723519279,0.5007710599805326,1,0,1,1,1,0,801,1.0,6.17725897103329,7.6696873585125065,3.662679538809651,0.04486767104729815,-1.6482018723591707e+306,-9.384271992085212e+306,-8.119290461643806e+305,16.0,5.0,32.0,0.05626002747900147,0.0037452308073988583,-0.13888888715745407,0.28630700444805424,0.18402661166328788,0.012224989257960228,0.5118601747815231,,,,,,0,46,-0.027156728874335397,-0.027054146280760583,0.38902918199566605,0.2642286956157921,0,0,,,,,801,0,0,0
32,C1,1032,0.31627718320126474,-0.23073777331271095,0.23545870184607692,526,2859,816,61f1bd4c7c7b1efc,0.6029490518673267,0.24380544684837924,-0.09068941497036676,0.10017388617096068,0.5683626195386642,1.0523533826290747,-0.20026668426080063,0.527140097929248,-0.07178965324556963,1.017168551015461,0.46183757211544973,1,0,3,1,0,3,816,1.0,6.091223519239083,7.8876450891264,1.5537661301153498,0.04614272377138944,-3.64489034735501e+306,-7.45495768366632e+306,-8.314377122945199e+305,15.0,5.0,33.5,0.04188325386170726,0.002065781479500539,-0.13817790864343005,0.28580800589536715,0.1954017873281275,0.011296760659150307,0.5073529411764706,,,,,,0,56,0.03269385462982186,-0.006074963323915161,0.3970509481326734,0.28025729492629453,0,0,,,,,816,0,0,0
33,C1,1033,0.3847772709644328,-0.2920859503784248,0.24136101873269475,526,2859,822,e114d93bcd6e1f41,0.6027459849255642,0.08831805691558325,0.14012234153699943,0.1119602521648071,0.2498041621963254,0.9750073962524457,-0.03996955367389832,0.6502274447730594,0.1934892491106861,0.79094879558151,0.874149277395253,1,0,1,1,0,1,822,1.0,6.078253350626891,7.539238189590117,1.8347057563032538,0.04410454340910213,-3.227409766579806e+306,-7.212963588184141e+306,-4.171170657920591e+305,15.0,6.0,31.0,0.048898041713615524,0.004903663518248114,-0.13286944926884425,0.27244142259502374,0.16068439996338427,0.008216981316213956,0.5060827250608273,,,,,,0,42,0.00747159825736805,-0.025251964417997874,0.3972540150744358,0.28131811728473477,0,0,,,,,822,0,0,0
34,C1,1034,0.32979564111321547,-0.2946916501774969,0.2302203145831894,526,2859,802,1625ebfe74953ce6,0.5954497237962731,0.05359653879494153,0.027250480665970578,0.015170036572210721,0.6043597118342239,1.0934304349392705,-0.10148738178263783,0.5959799282408991,0.07964581935001669,0.5943480299442734,0.6186939727350194,0,0,2,0,0,2,802,1.0,6.0263726761781236,7.6957302390245825,1.5895772910637167,0.04502002189829379,-4.477327400977629e+306,-1.3189328326711512e+307,-9.476016985221306e+305,16.0,4.0,32.0,0.045321251334428804,0.0033011655691774777,-0.13599401118881918,0.26425712622885944,0.17636947286636376,0.010390025200290087,0.5012468827930174,,,,,,0,49,-0.026818464820376586,-0.04556963438459394,0.4045502762037268,0.2888615848464356,0,0,,,,,802,0,0,0
