N,r,seed,cagr,mdd,vol,first,end,trades,eq_sha,cash_mean,cash_med,tot
10,175,1175,0.3615928241817221,-0.437190654581954,0.2826466747375664,526,2859,163,02344dddf595faf4,0.17681316166567923,0.027892155180934908,18.429582781819093
10,176,1176,0.3664145422431273,-0.38672359124103967,0.28142276110485165,526,2859,163,d25bed95dd8955c8,0.1788309865809631,0.03462147455419995,19.05501291189538
10,177,1177,0.4149295086292797,-0.3422024192736468,0.28325112597717217,526,2859,163,df2e068a48f3e28a,0.1795112451057873,0.029051713996873008,26.48863617975856
10,178,1178,0.4088267518367428,-0.38550594989723874,0.2866637176429454,526,2859,163,729d1cb845c015fc,0.17887094933609304,0.02304892343143139,25.429461499417503
10,179,1179,0.3603248225244695,-0.37328401936031647,0.27945891960684255,526,2859,163,02afb96cba042462,0.18107115199747165,0.034850453366723544,18.268187328718692
10,180,1180,0.36715660692375707,-0.36873297217274864,0.28189507748227893,526,2859,163,f52bb948775d0d35,0.1783517272868826,0.028499891344866635,19.152933425470607
10,181,1181,0.39844821626891247,-0.38175258748418567,0.285098032290257,526,2859,163,f0c77c0b5507c04c,0.17695908271944633,0.034447071904566195,23.71487338633901
10,182,1182,0.37187853269369353,-0.43761933603018294,0.28115901026063556,526,2859,163,6fe57ea87e54117c,0.17933480512615801,0.026262618273842242,19.78663430840696
10,183,1183,0.41901584924600566,-0.3968689631897347,0.2893282439495233,526,2859,163,72c5dbda5befa803,0.1779429872832076,0.028948049925263897,27.219721371681462
10,184,1184,0.3848577797678543,-0.3888628317011172,0.2845998811682178,526,2859,163,d1375ab7a288fe31,0.179671020148745,0.0255538027661677,21.62620352457007
10,185,1185,0.4101860882784798,-0.38950300900737356,0.28241034867764586,526,2859,163,fff486dada2b925a,0.17985365774165443,0.033799165665520436,25.662048385945454
10,186,1186,0.4289110582604021,-0.3827550972298076,0.284148056767442,526,2859,163,5b4c5e509fc85e34,0.17872385499379623,0.03433852129340598,29.065352652094962
10,187,1187,0.4049871276550967,-0.4296999811657659,0.2851389542005323,526,2859,163,c65e544035d74eb8,0.17863160063104813,0.03687396574011337,24.782635448373753
10,188,1188,0.37222576685994224,-0.4387386037146133,0.28516056202372503,526,2859,163,ec2c56767d2041ed,0.1803828738998014,0.03547318607003058,19.83396602252454
10,189,1189,0.3958116947466406,-0.4469130231602032,0.28290008452289855,526,2859,163,42c6687e25b97e24,0.17828458995667984,0.030492202060315554,23.29611636114364
10,190,1190,0.410395826395056,-0.4501772013366112,0.2869556495512912,526,2859,163,b43b35a2de27af6d,0.1780057771995809,0.03592310845028279,25.698104127278246
10,191,1191,0.37291837630465374,-0.4260169172823266,0.2841562919272743,526,2859,163,4fc0a5b8f26742d4,0.17791720875530817,0.03170593837157554,19.928678512218227
10,192,1192,0.35227678096329407,-0.440621476512152,0.2823432936616692,526,2859,163,bd140d728b1b408f,0.18091353615554032,0.03826366985214291,17.27293634273972
10,193,1193,0.34753607617299065,-0.361079376397899,0.2765138519654149,526,2859,163,696315ccd419b947,0.18081492088662898,0.0297316408014644,16.709641487045925
10,194,1194,0.416875868752536,-0.38580535478399236,0.28176541264162397,526,2859,163,34793efc38d10e88,0.1801015502478203,0.03389946088272733,26.83463939721672
10,195,1195,0.3952848513328444,-0.3732840193633087,0.28386982207158357,526,2859,163,8e528b14386c82ea,0.17905315103611363,0.035513243582756426,23.213235152851805
10,196,1196,0.3706677709397985,-0.4251943250328532,0.2839997564096958,526,2859,163,287f9159d0df229c,0.1809388540035728,0.03537865110790739,19.622383544314662
10,197,1197,0.4067460065616444,-0.37328401937219685,0.2835294502294079,526,2859,163,cb10eb3f2c72df01,0.1790221073295548,0.03619530348955302,25.077088641896584
10,198,1198,0.3692568296691867,-0.3610793700987217,0.2763218238413623,526,2859,163,b6a9c348a9f801c6,0.18122611211120176,0.03230591989137899,19.43251544217831
10,199,1199,0.4012338788784964,-0.39929477399090857,0.2854531047772326,526,2859,163,c5e8cddacf03fd82,0.18059551948567423,0.03293366782741647,24.164618283096907
20,0,1000,0.33195359065202346,-0.43838147713058573,0.2560516165633967,526,2859,313,47000afc9184e8e6,0.20646902507660778,0.043644035120799174,14.97196010361333
20,1,1001,0.31614766992940213,-0.4123701131645087,0.2588667217783647,526,2859,313,2b22f548c3b98767,0.20832827619677258,0.04337467099895265,13.376207500419593
20,2,1002,0.3070776931524055,-0.3907038242825779,0.25223392666391703,526,2859,313,b81a456750c433dd,0.2101743860151244,0.048253031849192496,12.53083997567632
20,3,1003,0.3405949724675936,-0.4241947947928466,0.2579754711604248,526,2859,313,dbebb9d857a53588,0.21074705820032993,0.0541659807663506,15.91450487625652
20,4,1004,0.30177602065141906,-0.4106660438044132,0.2566629916585999,526,2859,313,406f72aa87294386,0.2080741435794444,0.049997744607230166,12.059126832692767
20,5,1005,0.32570932020579035,-0.4065120565610474,0.2600463954528149,526,2859,313,52731ed9e6469d33,0.20757974197126594,0.049115979299257706,14.322274720719241
20,6,1006,0.3016550083464842,-0.40519974765487643,0.25241520195721884,526,2859,313,8fa2d99cc2524512,0.2083178538610403,0.0496284073603519,12.048547743039176
20,7,1007,0.3209887783583085,-0.3918410306360728,0.25550397126186075,526,2859,313,eae0d9b4ca200e6b,0.2072642160704801,0.04513254333728045,13.84798118484382
20,8,1008,0.30447858003238437,-0.41077112081558,0.2560898494167788,526,2859,313,a6ca70ef9278712b,0.2077084964093633,0.043104311888984004,12.297563205175289
20,9,1009,0.32379180828710363,-0.39762157159803935,0.25767283087147613,526,2859,313,a596be4e97c1dfda,0.20755663592698825,0.05196261610255304,14.127890226885482
20,10,1010,0.32850731967184377,-0.4050411817585282,0.256663383897226,526,2859,313,1746786574cf8ae1,0.20773029636090448,0.04139359873444459,14.610208314585456
20,11,1011,0.3183829349732439,-0.41110494370662376,0.2520448025538882,526,2859,313,a346cd7ab3d8a641,0.20683233635589215,0.04687057507271675,13.59222144630031
20,12,1012,0.34069493228466086,-0.4174277305827,0.2608463988844698,526,2859,313,434353c430b4f861,0.20531908023734194,0.04486398942907355,15.925711304588468
20,13,1013,0.31222201830322516,-0.4151118776377919,0.2550786347044246,526,2859,313,9261e04c0eb5224b,0.20594580717824112,0.03784598217610036,13.004253886073775
20,14,1014,0.3252063193129324,-0.41088357995638997,0.25438998594648315,526,2859,313,f3036edc9eb5199d,0.20901359555402121,0.05246455767903391,14.271053885832098
20,15,1015,0.30893743004109875,-0.41026745878770265,0.255802680825956,526,2859,313,35d4558293212d3f,0.20715626835878279,0.047430641712174926,12.700175896147648
20,16,1016,0.31915524646836024,-0.38786272766113755,0.2503148770000472,526,2859,313,18349763859cbd1c,0.20819158218339254,0.04545689615815318,13.66757866571366
20,17,1017,0.3381975374827888,-0.3882667580099445,0.25780505751486965,526,2859,313,de09b7965f1fd781,0.20888630861030327,0.05175143619521627,15.647833584222958
20,18,1018,0.3281118282030646,-0.40681434416430323,0.2609484501983693,526,2859,313,c8ecd3a2ba9cc6d8,0.20704779669877896,0.04912924542797936,14.569197958740219
20,19,1019,0.33262722398792444,-0.43008083205917885,0.25823601087727915,526,2859,313,9a568f29776badd5,0.2055764212700733,0.043845378199303786,15.04359915838022
20,20,1020,0.3118481755908997,-0.4040528031807028,0.2539878626297417,526,2859,313,7b0c6ddc658d87cc,0.2089185440958288,0.04603331836868818,12.969319391739607
20,21,1021,0.2706317206557747,-0.40194391491514003,0.25303517007889686,526,2859,313,e219e7d711a0e069,0.2089043684323088,0.048249897025241406,9.59468710945393
20,22,1022,0.32709160050721175,-0.41078899755388865,0.25435481740267984,526,2859,313,47b396a7a6fe6c91,0.20669386374477947,0.04495864502002489,14.463880574865433
20,23,1023,0.28154824732174344,-0.41570220172235,0.24961228690266368,526,2859,313,5267af544a926c0a,0.21313954256553008,0.05458921817364304,10.401739635998283
20,24,1024,0.32813687602036,-0.40228126312048734,0.25800223265568156,526,2859,313,b8771323b163017a,0.2089110481267789,0.049095026965300104,14.571792227722518
20,25,1025,0.30244912782018263,-0.41480852182212674,0.2547070911962479,526,2859,313,7e32e5508799b8a7,0.20896889143958336,0.04578633115700326,12.118122657277532
20,26,1026,0.33702160411200865,-0.40969822988896626,0.25600011805039025,526,2859,313,aecd696f4cdc1d18,0.20623653558327187,0.04484537745953909,15.518498565610466
20,27,1027,0.29258865423796276,-0.3913034447450951,0.25144755487943055,526,2859,313,d9f32d7a279f8e58,0.20645500562234498,0.04344079557072689,11.279155744095926
20,28,1028,0.3251492029375087,-0.39902517874585114,0.2557188469147387,526,2859,313,f7c63e58a3cbdf5c,0.20946052331198767,0.04827612618227939,14.265248063533503
20,29,1029,0.30171375291792724,-0.4230133598317673,0.25373657155630996,526,2859,313,fbb769a15660a6ea,0.21043888908757527,0.051578841085902494,12.05368225084973
20,30,1030,0.31511834882086953,-0.42125718176516913,0.25337134516657106,526,2859,313,7e2e31a9400d7125,0.2086918049682508,0.047708955979135714,13.277771091306555
20,31,1031,0.30871856078140647,-0.4165686444226691,0.2537711793067001,526,2859,313,4ef8f53f4b1daea9,0.20881080237698388,0.05279693260238705,12.680141387133952
20,32,1032,0.2947728497008213,-0.398997064250523,0.254738921982531,526,2859,313,0a685b0ffb6d7c2f,0.20746028446738754,0.04908670998646136,11.46038004781655
20,33,1033,0.3173245377065925,-0.40687980555589276,0.25535909215731445,526,2859,313,53a527a8d669011e,0.20724956726739888,0.04215898815235597,13.489553207301084
20,34,1034,0.318241235355361,-0.4103534104737252,0.25577905426965375,526,2859,313,5f4448d37d585f44,0.20650663370839176,0.04318994140300858,13.578435705644086
20,35,1035,0.3027993788316634,-0.41538360562286847,0.25413064073362884,526,2859,313,1d9dfbf38c22ea5d,0.21055383830443417,0.053876188790451085,12.148923065227088
20,36,1036,0.32854512970413774,-0.42361925496353947,0.2559130440642195,526,2859,313,86778a39eeb51fae,0.20656088974902134,0.04146975927497609,14.614134413338563
20,37,1037,0.3308186191113467,-0.38447187949658146,0.25355853729476774,526,2859,313,0303b551a3a74683,0.2078269578707127,0.04558552544602479,14.8519486355628
20,38,1038,0.34593826271032735,-0.4033810658964799,0.25428200564187853,526,2859,313,e6e47157e90958bc,0.20588768985703723,0.045759600651745336,16.523522797071177
20,39,1039,0.35903782462864964,-0.4051822801781751,0.26180742883096936,526,2859,313,9eb98b4480c6fc72,0.20737882593701165,0.05005823300979195,18.10566736102507
20,40,1040,0.31283841565562165,-0.411867408411424,0.2574103083370927,526,2859,313,a8ff235b1c4233e9,0.2083257652389988,0.04950289953283726,13.062038146610677
20,41,1041,0.3279611522139956,-0.4003655557320937,0.25419170144444864,526,2859,313,9ca88e05da336338,0.2061769603303082,0.04086021886813718,14.553600757952767
20,42,1042,0.3408740390863383,-0.417871463254624,0.2565836670250666,526,2859,313,f35c24ccd6b56c14,0.20490266513677735,0.039356581193560336,15.945808496139547
20,43,1043,0.302788543855685,-0.4289586849113891,0.25863433940722813,526,2859,313,40f8dee86e28a0c4,0.20803930604714302,0.05163494655119705,12.147969209928256
20,44,1044,0.3114766255923995,-0.4059206888018801,0.2598369684943323,526,2859,313,721d036d69533e74,0.20400063402645216,0.03988482966616458,12.93468230548551
20,45,1045,0.3143367006566389,-0.3949537180947551,0.25657011504757526,526,2859,313,fe55f797c9fa88a2,0.20653807411001981,0.04161195065770029,13.203453428060254
20,46,1046,0.31514478219016473,-0.40011821827588917,0.251969992433822,526,2859,313,2150555b69fb4a89,0.21021394367518645,0.049436279187865195,13.280290851743045
20,47,1047,0.3220101393175525,-0.43349104579231573,0.2555477067244607,526,2859,313,007fe0dbab434904,0.2098263629033221,0.051439180004993146,13.949394201878546
20,48,1048,0.29063075563393603,-0.40833129284772524,0.2529039815135399,526,2859,313,9cbed6a8a9173a94,0.2052473262369962,0.041469578619104275,11.11888980064215
20,49,1049,0.3060866521811798,-0.41546148159265195,0.25755240916438993,526,2859,313,563ddaa44cbc91c9,0.20946443402842022,0.04762103247555971,12.441429047429157
20,50,1050,0.30150849976992067,-0.4445030563769618,0.255961546340467,526,2859,313,271e825ae9de1e40,0.20802187254273766,0.051750039641252465,12.035750833148304
20,51,1051,0.3337466787834824,-0.42071838334644207,0.2562241201528493,526,2859,313,4a2076a7d9d1e8bb,0.20814113893103933,0.04107293668646328,15.163328160071119
20,52,1052,0.33302357268672833,-0.41171387188775865,0.25515919293271017,526,2859,313,d289685820ba7aa5,0.20780405821707526,0.04919487208517592,15.085892817081456
20,53,1053,0.3329443722905314,-0.42306877220032163,0.25610992714975145,526,2859,313,c51d7cbfb6d0ea2e,0.20872520727523033,0.052929082241331304,15.07743299570591
20,54,1054,0.310312271169104,-0.4289647917946069,0.25718042341865865,526,2859,313,0b5aa958133b4375,0.20774074227800948,0.048914793088089215,12.82667249386787
20,55,1055,0.3151382354999779,-0.3961950738099879,0.2530916301699404,526,2859,313,c57df6c2f2a6d2c6,0.2073314119827956,0.04060631974493967,13.279666748795368
20,56,1056,0.3120943364860549,-0.4154502534347321,0.2557945444790143,526,2859,313,0f0fcbc1872258a6,0.20893454864713726,0.053774069284609594,12.99231294970589
20,57,1057,0.29911209583479126,-0.3938159679769368,0.2532035107709397,526,2859,313,e3da3535f96af3f0,0.20858457488351637,0.043543545897245295,11.828152802789504
20,58,1058,0.3180293756374395,-0.3938088180241004,0.2587782445244958,526,2859,313,c6fce8a8f041a592,0.20566971339441428,0.046328795963228364,13.55784751264318
20,59,1059,0.29536963433094976,-0.42081137456923906,0.2560970110957827,526,2859,313,2cec7fdd72291cce,0.21000328876928914,0.054250888142107656,11.510346391997896
20,60,1060,0.3048398599758344,-0.4074121584895141,0.2530852291707863,526,2859,313,7eb403465bb8b0a0,0.20891683110393958,0.04390843155328117,12.329754851814918
20,61,1061,0.334339498240803,-0.4016820487659736,0.2582255633037529,526,2859,313,b7efbc7bc57a2849,0.2066504386805497,0.05130344402681708,15.227076370313384
20,62,1062,0.30956632197843437,-0.4180443916129026,0.2547973504459314,526,2859,313,fafc846f73859277,0.20624458981656446,0.040853102007688546,12.757900002184595
20,63,1063,0.33740750732052605,-0.42706903427745596,0.2566855529611779,526,2859,313,5a8ba513b9b8701a,0.20780210937324134,0.05119992213540436,15.560836366682869
20,64,1064,0.31099736266883493,-0.4117036177064962,0.2555965796852365,526,2859,313,9a7886291824f3fc,0.20897147502503438,0.043524575419097045,12.89012603078914
20,65,1065,0.3372235215066781,-0.4229931308265338,0.25871223119271863,526,2859,313,b64a877b00d2c54b,0.2063534905457885,0.04580882102908479,15.54063824760112
20,66,1066,0.3465233779117496,-0.40959806505376883,0.2589463534320879,526,2859,313,4e87b555ee30323e,0.2078034294540151,0.052019166957833485,16.591462770500176
20,67,1067,0.33906690290255903,-0.4185674916586641,0.2622069112904884,526,2859,313,a4b71729f4db56e8,0.20441403171129585,0.041275810942970836,15.744069445874686
20,68,1068,0.312566094224104,-0.41603514477395437,0.253103585352967,526,2859,313,f31b1610e21cddeb,0.20628818701747748,0.044915041542367584,13.036481087771591
20,69,1069,0.3291408781017737,-0.41432384317312,0.25845939405697066,526,2859,313,42b96ae9eda5ad20,0.20555422289738795,0.04106488648373818,14.676120078429427
20,70,1070,0.31701800606344266,-0.40692370953016294,0.25134888730281796,526,2859,313,47ec20fcbd3b8ef6,0.2081192932021327,0.04714321067472238,13.459948335815259
20,71,1071,0.3058325856820421,-0.4074211912039121,0.2557678194760301,526,2859,313,cbfdebfd257746bf,0.20953726603841125,0.05001896259229932,12.418599426067402
20,72,1072,0.3166143507491035,-0.42063269577949625,0.25890871678818456,526,2859,313,23a5f2be4d6552bb,0.20650456158539476,0.04171555416665784,13.421051865025385
20,73,1073,0.294792580770749,-0.405278186562904,0.25539057718497693,526,2859,313,edd64e6e37a2cf0d,0.20670064859537826,0.04703465582186084,11.462028944907313
20,74,1074,0.3528396244352723,-0.42974392614176654,0.25815428048671624,526,2859,313,5116b2a9e61b8818,0.20604977231860608,0.04687224977786486,17.340928804961408
20,75,1075,0.2687173845631716,-0.4118176102526801,0.2488989642423787,526,2859,313,9bfab71ec96dfeda,0.20771791109789145,0.047442170509369386,9.459081094990058
20,76,1076,0.31495235292387047,-0.3961892586830558,0.2513104866386762,526,2859,313,fe0761df041a2c63,0.20801326241099274,0.046737611561984305,13.261957303692732
20,77,1077,0.29125407425932615,-0.41234550562892275,0.2503719950627633,526,2859,313,b34762af3e1b67b2,0.2068182312046636,0.050086745110142106,11.169689885498174
20,78,1078,0.34157187402323164,-0.4014059994406648,0.25830870192955996,526,2859,313,4c28fa980fde9731,0.207429181734518,0.042965075154515975,16.024327522109388
20,79,1079,0.32734417642639935,-0.42235472613033004,0.25791385200018346,526,2859,313,202c098d83be0312,0.2102205957278582,0.05107740570134556,14.489890211491499
20,80,1080,0.321136628644231,-0.41912100953815107,0.25720849566749354,526,2859,313,7cf85b0dac9f1288,0.20924822121531383,0.048897456234200165,13.862620616195532
20,81,1081,0.31474305717866846,-0.41943755222737555,0.25232980908824454,526,2859,313,03d54611770f9ec7,0.20629594366246515,0.04204800128849584,13.242042508764067
20,82,1082,0.3012842603811492,-0.4230103158191626,0.25370573750285774,526,2859,313,924e58c8f5101df2,0.20713380749591226,0.04705597941539019,12.016187995296466
20,83,1083,0.2928573931122491,-0.4205877972566897,0.25578007482529175,526,2859,313,70a2b13cbbf846c6,0.20795364713064018,0.04143234170165644,11.301314093125649
20,84,1084,0.3244440327668352,-0.40735166381420707,0.25778622169396787,526,2859,313,1dac7e316ba971f9,0.2060072461615445,0.043148564882168006,14.19374200247606
20,85,1085,0.279795521252751,-0.401102824636679,0.25169406267955907,526,2859,313,3fbb6a0ba028a4c9,0.20861890015759788,0.04710834462161528,10.268206485917814
20,86,1086,0.3303624592888086,-0.40909351341956895,0.25862105115918566,526,2859,313,2aefaa60cfab346c,0.20766429083400154,0.045158126211145455,14.803957284883513
20,87,1087,0.3140205263903857,-0.41770077711574044,0.2604792519863029,526,2859,313,8d26fa6b87100590,0.20657103126128393,0.03874009654016697,13.173497961297816
20,88,1088,0.3093257986914064,-0.3960885023858868,0.25223364215284566,526,2859,313,3820d55df99f9db0,0.20856816089775485,0.04429118367822882,12.735795448241824
20,89,1089,0.32322177376172667,-0.39608766365302994,0.2529527678084807,526,2859,313,e78c78f248833614,0.20812596339042766,0.04664833244286404,14.070560589223472
20,90,1090,0.3179016638815011,-0.3887350313625014,0.2536707050419752,526,2859,313,aede22c0192c9aa3,0.21315239672515537,0.05779049481118803,13.545450173397482
20,91,1091,0.304755596563387,-0.3886241746775431,0.25456861797087516,526,2859,313,811ae28f0729e5d5,0.20681042284544723,0.04177704315979047,12.322239878259245
20,92,1092,0.33844442933665264,-0.40776017707649415,0.2560506968149956,526,2859,313,25ced1725c6d930b,0.20633547328612561,0.03950121496324399,15.675110074434196
20,93,1093,0.30499763482178754,-0.42996187998646823,0.254304118778824,526,2859,313,3822b4b443ce4e92,0.20839060623592076,0.048573994652045704,12.343836911322303
20,94,1094,0.32902639112083665,-0.42797833883385045,0.2565962990654579,526,2859,313,ff7fed2b74005c2b,0.20799552326518134,0.04714794922846999,14.664189870333535
20,95,1095,0.2808853612414379,-0.4198620460462377,0.2536699118304507,526,2859,313,da62731eb675cfde,0.2089648208368756,0.04928947628778235,10.351055555459963
20,96,1096,0.33879816122280015,-0.4151785219904422,0.25683111351047383,526,2859,313,54dc57ee9721672b,0.2070665992786172,0.040720571900684344,15.714264284794995
20,97,1097,0.3400819149882426,-0.39495371809475494,0.2586406373734208,526,2859,313,4739d5aa5c3843d6,0.206945201314997,0.04163814434237301,15.857097228896633
20,98,1098,0.2991597719499548,-0.4249208596149844,0.2533609669901988,526,2859,313,b52455e114742013,0.2070597985430273,0.04629088524348779,11.832251520185253
20,99,1099,0.29680738767821313,-0.4103534104737251,0.25510392862230463,526,2859,313,c045fa62cc5479a3,0.20664775965527934,0.041234882394983075,11.631524402759409
20,100,1100,0.3161780244971353,-0.42498256616055746,0.2558860961901009,526,2859,313,2a63b289cb9ca9f5,0.20812406469104971,0.044294969777862514,13.37912025740121
20,101,1101,0.3008149951334107,-0.40313034763748845,0.25422061728598994,526,2859,313,c6b9376a260a9f6a,0.20738976762447858,0.04688629074525552,11.97534086109753
20,102,1102,0.3225033177526202,-0.4117893355320146,0.25997366095293406,526,2859,313,7f6d6dc548b211a0,0.20947223684552968,0.052619602457030235,13.998600200389975
20,103,1103,0.3222968664980823,-0.3990621129211735,0.25641780937642433,526,2859,313,25de264448cf5b6a,0.20955688114718968,0.05394089438361094,13.977983042168264
20,104,1104,0.30894988882989916,-0.419117407761398,0.25513873441347856,526,2859,313,ec5ec078f298bbab,0.20612974674690754,0.045808820907923264,12.7013171799861
20,105,1105,0.3394899869128709,-0.39716556452993845,0.25951436453369137,526,2859,313,34c5ccedcf9bc398,0.20638542191182066,0.04099514831011386,15.79109458205408
20,106,1106,0.31389115783964505,-0.4088676376012174,0.25629710007791456,526,2859,313,e927e09e208c8114,0.20868339624666657,0.04641135469394864,13.161258655841962
20,107,1107,0.3218805094077182,-0.39700887006195973,0.2555219469400048,526,2859,313,3d7020fb8a4d590b,0.20589554280882447,0.04648389301732214,13.936486301351605
20,108,1108,0.31047005540943795,-0.4194006615132216,0.2589340429719068,526,2859,313,b351edbff252bbf3,0.207564771069327,0.049021123504102815,12.841261748087838
20,109,1109,0.30356965398653957,-0.4169933050969905,0.2507614974610118,526,2859,313,c39c9812cd8dd345,0.21077963226741242,0.05282125030438578,12.216905953131914
20,110,1110,0.31110054776181695,-0.3831593231668814,0.25158816863063455,526,2859,313,dce5021f577809b3,0.20743238184307525,0.04184054133874848,12.899707367899968
20,111,1111,0.3298041806888694,-0.3858772140619344,0.2562366256588156,526,2859,313,0fe2b3f47fcea822,0.20899538142119495,0.053443511913353836,14.745411002218304
20,112,1112,0.3370404770234039,-0.4295948206607692,0.25576169452805514,526,2859,313,dbf8e6c8030806bb,0.20697743809652977,0.046328693656832676,15.520566732579466
20,113,1113,0.30918905170914024,-0.4274683702467853,0.25521068176547396,526,2859,313,beafd692d2eb9567,0.20689920195208725,0.041792541929476346,12.723243410761139
20,114,1114,0.2802099534229845,-0.41566445629473675,0.2571587011043487,526,2859,313,3e9c1a21b28e0400,0.20754430886821834,0.04590472118417621,10.299641280686549
20,115,1115,0.31902568108978113,-0.4160718152559994,0.25320538260354974,526,2859,313,9bc5bf53432459d1,0.20838644762134553,0.04210275381133821,13.65491048727965
20,116,1116,0.2987737952054872,-0.4334829104072382,0.2546394981580504,526,2859,313,dcc134cca77512a0,0.2108023861874941,0.05464372117636884,11.7991055278038
20,117,1117,0.32413136665757314,-0.4136881125349394,0.25690560109115346,526,2859,313,a68198153b586567,0.20690804787367234,0.04792592194988832,14.162139535042593
20,118,1118,0.3298847649383587,-0.4047025186899349,0.26050284264486256,526,2859,313,6b1779d4755b01cd,0.2054706190567623,0.03761771928720037,14.753849011054577
20,119,1119,0.30686354806877225,-0.4070555190452304,0.25178849953709204,526,2859,313,774257f4101dbee7,0.21100948606943887,0.05584663571110082,12.511471467885611
20,120,1120,0.3295816741805089,-0.3941446100729007,0.2552181333563576,526,2859,313,b62ad979434aafec,0.20775846779088897,0.04228407444254256,14.72213465706548
20,121,1121,0.34185337932743964,-0.4031899129469598,0.26011997040094054,526,2859,313,21d40bc3a5ad03da,0.20642733996909876,0.04913396654830371,16.056099674047214
20,122,1122,0.3121317477809604,-0.4082450703588351,0.25693356393254024,526,2859,313,cda8ecccb49c4b08,0.20545474199215005,0.04793700582158733,12.995810677132516
20,123,1123,0.33908748570730207,-0.4104077269745982,0.25814454365959044,526,2859,313,81df55a703943652,0.20634340529977843,0.04214633467399442,15.746354292208133
20,124,1124,0.33734807048320103,-0.40002582876611587,0.2618810214484783,526,2859,313,4b1bd855c15c04ed,0.2090088856793546,0.05064459666121468,15.554308775251142
20,125,1125,0.33728634174388117,-0.40828666380139317,0.2567460648040195,526,2859,313,6d308587d85b6641,0.20847211901644433,0.04801556067197543,15.547532069701884
20,126,1126,0.31137325943266814,-0.42195301701275945,0.25837113567419,526,2859,313,c2c114b3ab49cdb3,0.2064783465499259,0.043375297296913695,12.925060896345045
20,127,1127,0.3179824473908164,-0.4259318612244851,0.2561231797641066,526,2859,313,96585876d4582610,0.2066405063550535,0.04318867154995254,13.553290877320824
20,128,1128,0.323173611350827,-0.39857151040440925,0.25707559660889656,526,2859,313,36c774afa2f319a4,0.20667206529003734,0.04944897970347739,14.06572633131597
20,129,1129,0.3254312480732402,-0.4198597792725231,0.2534960064276274,526,2859,313,9e2510447910a790,0.20680678780214812,0.04504041324432939,14.293938216030668
20,130,1130,0.29800827559313614,-0.4156993252071791,0.2537079201877286,526,2859,313,e40827ebfca650e8,0.20743399037508084,0.04089114066550248,11.733611555619705
20,131,1131,0.3154052062569055,-0.3977520033971537,0.25598035140706044,526,2859,313,89c21157463b1af8,0.20661324705401174,0.045856256327899025,13.305138635648728
20,132,1132,0.32503502737756107,-0.4313762052165629,0.2592066453570119,526,2859,313,960991dca09bd19a,0.20587808453261247,0.04596323087054688,14.253648561951415
20,133,1133,0.3183285476243549,-0.39751122734337285,0.2561001100238634,526,2859,313,2f50b73ccaec82b1,0.20778585441704994,0.040073733920735655,13.58692870465807
20,134,1134,0.3265823349771262,-0.40761182336904944,0.254971858960747,526,2859,313,6fd5713fae887209,0.20786723356883502,0.0485890987688663,14.411564579859103
20,135,1135,0.2881236572178181,-0.39796386770689424,0.24871520263695024,526,2859,313,18b3387fab94e02b,0.20744414533499847,0.04741424821069051,10.916642638300335
20,136,1136,0.3227830659741793,-0.40846377883886403,0.2581668567733753,526,2859,313,296e657591cfc929,0.2045433857832858,0.03953080132270337,14.026580506738659
20,137,1137,0.3100081256355105,-0.39585507003670917,0.25378616788336456,526,2859,313,7df68bb85d683fda,0.2079638513229662,0.052133497378997085,12.798591997593935
20,138,1138,0.30228546512069676,-0.4165665928959716,0.2535182808589343,526,2859,313,70a1d88cf489c7c8,0.209330398343974,0.05369327941767199,12.103754418845776
20,139,1139,0.31100319282146116,-0.42024310881838,0.25434022882781837,526,2859,313,4934c665aa08b58c,0.2054964983168137,0.04658609662885049,12.890667224784425
20,140,1140,0.311009788431712,-0.40396150702032696,0.25483243988039245,526,2859,313,430ffabd533495e4,0.20978753702128586,0.05186167376320572,12.891279498198081
20,141,1141,0.2984217832575453,-0.40150659691082724,0.2520836879701549,526,2859,313,34109777e618fa3c,0.2070153577185222,0.04329918778458475,11.768948690548418
20,142,1142,0.31833603965725565,-0.4203866126901946,0.25500691527062597,526,2859,313,e7fe99ee1dd26d27,0.20758365965580977,0.049215526855208136,13.587657687456591
20,143,1143,0.31047547623432337,-0.4082199077298229,0.2544926363316792,526,2859,313,a8fefe140a604003,0.20858933960396453,0.050142721167097615,12.841763239043688
20,144,1144,0.3322673375511678,-0.42256583998800845,0.25697151991585016,526,2859,313,26e100e798d3752e,0.20719664125346376,0.04783232891659417,15.005288187312448
20,145,1145,0.32236584389403156,-0.40615066725655097,0.2571382323889025,526,2859,313,cde9345074fa2344,0.20537428252291653,0.03886230458175832,13.984868415584184
20,146,1146,0.3273257836222856,-0.4074347257592737,0.25631429209930134,526,2859,313,f47231376258567e,0.207952711277749,0.046262029913302305,14.487994755776944
20,147,1147,0.2832429735802504,-0.40836559289016,0.24860321478472672,526,2859,313,fd1331ac2e1f6e6b,0.2094283327937756,0.048201112455454886,10.532328199756988
20,148,1148,0.3396655263930952,-0.42676878460617645,0.2562423417737681,526,2859,313,426695b0152ff113,0.20637981644502332,0.04590466900516654,15.810642357076583
20,149,1149,0.30812020116896277,-0.3967791343119084,0.2556321461831653,526,2859,313,52ace355d0f1752f,0.20649303065376307,0.04007701370007688,12.625513830489657
