arm,r,seed,cagr,mdd,vol,ca,ma,cb,mb,expo,x50_cagr,x50_mdd,x50_vol,trades,slot,maxw,first,end,eq_sha,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,drop_best_year,drop_best_geo,p2020-03,p2022,p2025-04,dd_單日暴跌型,dd_延續下跌型,dd_混合型,dd_n,ddlog_單日暴跌型,ddlog_延續下跌型,ddlog_混合型,x_new_n,x_tr_buys,x_tr_short,x_tr_blocked_days,x_tr_unbought,x_add_n,x_add_short,x_add_trig,x_add_blocked_days,x_trim_n,x_trim_blocked_days,x_mult_n,x_mult_short,x_rt_sell_events,x_rt_sell_n,x_rt_refill_events,x_rt_refill_n,x_rt_refill_short,x_rt_refill_fill_min,x_rt_blocked_days,x_cost_sell,x_buy_amt,x_mbar_nominal,x_mbar_actual,x_open_at_end,mbar,x_nx_n,x_nx_amt,x_nx_full_days,x_nx_empty_days,x_nx_blocked,x_nx_pending_end,x_nx_pending_amt_end,x_nx_over,nxw_n,nxw_med,nxw_p90,nxw_mean,nxw_max,nxw_le20
By,17,99017,0.16811146331772342,-0.4207017817285666,0.27261346355482124,0.21617079810389495,-0.4207017817285666,0.13422139928235155,-0.40350452157189165,0.8780938678127266,0.19655748992856004,-0.28217651879384864,0.18066879212157355,138,0.8871002592912706,0.3100609113182938,523,2837,312c47fdb66b68f48d1027ec81eb429c95d1e89720c282688c3cf3390cbe2f0c,0.11912144623163523,-0.2468015422292129,0.5426516357273024,0.6359939704864188,1.3685143546010172,-0.22556206970041448,0.2731910169995597,-0.1845580641899789,0.12456398082466125,-0.048218780349437385,2021,0.0742722942588816,-0.16472223021689225,-0.22556206970041448,-0.08902192206257831,0,0,5,5,0,0,5,138.0,0.0,0.0,0.0,0.0,9.0,75.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4983081293424805,1.0,0.9567121368612366,0.0,1.0326086956521738,,,,,,,,,,,,,,
By,18,99018,0.21737012962885816,-0.4787827271867453,0.2653244941196419,0.19041020156382604,-0.38776606335788416,0.23064234144965767,-0.4787827271867453,0.8782903566428821,0.18841102106269236,-0.29623024600579323,0.18038421569498522,138,0.8871002592912706,0.2870058617313104,523,2837,25baec3189cd490bfe68b31a0fbc9e0063753972f86e29849e548d2b6be7c32e,0.12610206193014228,-0.2133152539509947,0.34816731272891066,0.6400250378356651,0.8344826783686301,-0.32661751858483445,-0.011614370074823133,0.04265724810600591,0.6226582533317493,0.5827642467037586,2021,0.15964178494914494,-0.19026840427506597,-0.32661751858483445,-0.0557162724785939,0,0,3,3,0,0,3,138.0,0.0,0.0,0.0,0.0,10.0,75.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3016499529717263,1.0,0.9537433095896449,0.0,1.036231884057971,,,,,,,,,,,,,,
By,19,99019,0.33601581174494966,-0.4131252085875941,0.27753734135285063,0.4311071782514502,-0.4131252085875941,0.2652341034990142,-0.33173915117568925,0.8731871509697708,0.19316687512529218,-0.279935483484086,0.1798004958096779,138,0.8871002592912706,0.5308868370650439,523,2837,369182b0329c9fd483fb5778e4e34c250d1ba598d37307f706a31368b1f48909,0.18309701731861905,0.1252073996786658,0.5533673902962963,0.9271815866742454,0.9411084671405181,0.07981083769034636,0.3987765536144523,0.07633560979645715,0.4144932926704792,-0.1337963743372378,2021,0.27817677166365606,-0.1561348771241946,0.07981083769034636,-0.019204772088332045,2,0,3,5,1,0,4,138.0,0.0,0.0,0.0,0.0,11.0,66.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.115466031108742,1.0,0.953864055312925,0.0,1.039855072463768,,,,,,,,,,,,,,
By,20,99020,0.3549571004899208,-0.4828103463528225,0.2800331836857044,0.2894414337339113,-0.4828103463528225,0.3995603641418457,-0.3391446933809873,0.8794601241360489,0.18513570700038118,-0.2994510831555191,0.18006956653508477,138,0.8871002592912706,0.36316490571482496,523,2837,77b10deded41ac6d2b71eab0ab976ef96e5137880315bdd45850b96d85dde031,0.1122573202203947,0.0497763838060723,0.33303485592532445,0.7127392427516652,0.9063830941090012,-0.24174912038693563,0.551166192914686,0.11246417821437138,0.7728529677077938,0.492828197585677,2021,0.30124170794770677,-0.16480307096641322,-0.24174912038693563,-0.003301579661119991,1,0,3,4,0,0,4,138.0,0.0,0.0,0.0,0.0,18.0,64.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.766740826463424,1.0,0.9298682589623437,0.0,1.065217391304348,,,,,,,,,,,,,,
By,21,99021,0.33675182395539505,-0.5283277444022101,0.275571120060017,0.39445011078386116,-0.39031076734398984,0.2942054182983682,-0.5283277444022101,0.8761128974853973,0.1961331666766133,-0.2802041398857267,0.18045949784861087,138,0.8871002592912706,0.3192626343203599,523,2837,395bb85c39f88e53d8268409a9b620e3ca625547990b9af0928c38d50005651d,0.2018386665070966,0.12250506537777572,0.43615533055807076,0.8610028185045591,0.6979650129391111,-0.06194228305196037,0.5856293334598024,-0.1571304950554745,0.8247825548120722,0.1058798734717159,2020,0.2855221284969589,-0.11872023628091533,-0.06194228305196037,-0.0388137742714183,0,0,4,4,0,0,4,138.0,0.0,0.0,0.0,0.0,10.0,67.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8077487366257112,1.0,0.9531086700763631,0.0,1.036231884057971,,,,,,,,,,,,,,
By,22,99022,0.3475077517798939,-0.46062513667185373,0.28270642826252,0.3220805187115683,-0.46062513667185373,0.3569408935660785,-0.32353442183111986,0.8739647107559317,0.18639219237178795,-0.2926518790601149,0.17936140765712952,138,0.8871002592912706,0.3329331909064431,523,2837,91f51ce89eed01e68937a5fecd1bb8b75996dcd68ac428c43ba604a7fffb4b83,0.13038034828276568,0.15534881468825645,0.59197595042405,0.41200046837797033,0.41987938622154,0.05769054633215287,0.3768403814440662,-0.04153223661040195,0.6715898727281031,0.7177935616406994,2026,0.2946681214272744,-0.1304893442709123,0.05769054633215287,-0.056054293494566365,1,0,1,2,1,0,1,138.0,0.0,0.0,0.0,0.0,8.0,71.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4613080110482113,1.0,0.9555735180149117,0.0,1.0289855072463767,,,,,,,,,,,,,,
By,23,99023,0.2534625895527871,-0.4840507347866856,0.27705829454004,0.21650880087779822,-0.4840507347866856,0.27571117221143826,-0.3644174788041245,0.8789207283306291,0.19487376228179398,-0.28580843050348326,0.18036875994953858,138,0.8871002592912706,0.36388631164678165,523,2837,4e2392d8c4a789b1325d33a1f38cc44798031653c13855eeb998f3180ac82b31,0.13912490363624364,0.04799141340999813,0.3513265400899306,0.3201166886322837,0.954569086256196,-0.3043190086438421,0.7795175856697467,0.049714989485729166,0.0641579298681123,0.4659152299062892,2021,0.18919599946059273,-0.17712711836118078,-0.3043190086438421,-0.06589973331650156,1,0,2,3,0,0,3,138.0,0.0,0.0,0.0,0.0,17.0,65.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.344877784739855,1.0,0.9341091639739757,0.0,1.0615942028985508,,,,,,,,,,,,,,
By,24,99024,0.25431928267346104,-0.3515493206661165,0.2588698117969694,0.24575500037927855,-0.3515493206661165,0.26032597491983567,-0.3148938044630668,0.877977923765313,0.18129332609102433,-0.2969917723923112,0.17994654641102176,138,0.8871002592912706,0.4360040511816095,523,2837,71d98c99a7a99ce4efd02abd0129d3d7eebbc779469448d409f5d05cddb50484,0.11080372876394518,0.008179956823377355,0.47226477985570803,0.41558519281082207,0.603283803769761,-0.1729474106372636,0.3967607119817811,0.043155069347794894,0.5894774339849231,0.18491359356503856,2021,0.21836864895956465,-0.14802961730409991,-0.1729474106372636,-0.056413920347273994,2,0,2,4,1,0,3,138.0,0.0,0.0,0.0,0.0,17.0,64.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8570797428909604,1.0,0.93828681692877,0.0,1.0615942028985508,,,,,,,,,,,,,,
By,25,99025,0.2564165610916407,-0.42730431117704326,0.2678877184135416,0.2422747125194944,-0.3911421874099463,0.25897978471834526,-0.42730431117704326,0.8731223668127583,0.1915518143661643,-0.28153413683820283,0.17982995437389357,138,0.8871002592912706,0.36750167416771073,523,2837,e61b65f3c89a7630449bd0f8abc7ba6bf93b243b7c81510c3b2b8f183c487920,0.2029974213323551,-0.13386569353400957,0.3986666069098308,0.584334110518441,0.4260030295256123,0.020960919302820402,0.17082324795830783,-0.14981148843052128,0.8799159371596132,0.3715672970259192,2025,0.19774013208602126,-0.21721430884442694,0.020960919302820402,-0.03760842282228294,1,0,3,4,0,0,4,138.0,0.0,0.0,0.0,0.0,9.0,75.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.396089917306472,1.0,0.9605925659690787,0.0,1.0326086956521738,,,,,,,,,,,,,,
By,26,99026,0.35319652300896354,-0.3845207446140255,0.29770020548659226,0.3860481385986616,-0.3845207446140255,0.31912108869984523,-0.37165322565475484,0.8762703355068329,0.19686507690461852,-0.2865964585126077,0.18057617507212323,137,0.880671996542783,0.5241349165085318,523,2837,5e3a2e0661047bfe03c0c14eb3b9d53a8dcc2c3839732966fd55a43a91c4d02c,0.17915283326309916,0.13098752762764443,0.4256955428420226,0.8526974535385308,1.9001957457718395,-0.22654851442527268,0.13028673010225744,-0.03999032920455503,0.26110131277943327,0.6077557142183909,2021,0.2363424627553412,-0.18158045467449924,-0.22654851442527268,0.015811137108837414,2,0,3,5,0,0,5,137.0,0.0,0.0,0.0,0.0,16.0,66.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.826227023733425,1.0,0.934976162170739,0.0,1.0583941605839415,,,,,,,,,,,,,,
By,27,99027,0.3626265382330631,-0.41846238026183175,0.27928451083884875,0.42571393862887774,-0.41846238026183175,0.31811252130759615,-0.39854245281030454,0.8850216979413095,0.1968116827638402,-0.27881740377698305,0.18051171545198547,138,0.8871002592912706,0.40050624545493185,523,2837,16e180adf735c9d4f25703a345988b39ef75ef405e1fe59057a8fd6257bf98f5,0.204825343119033,0.09246350820455795,0.566632604370628,0.9047007827292091,1.1041983426565074,-0.07590640065658882,0.3994584264509635,-0.10229009430266478,0.036908565269453186,0.8657911171975132,2021,0.29425550396656397,-0.14331922583913037,-0.07590640065658882,0.012140093824906772,2,0,4,6,0,0,6,138.0,0.0,0.0,0.0,0.0,13.0,67.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.085740780991803,1.0,0.949842661749204,0.0,1.0471014492753623,,,,,,,,,,,,,,
By,28,99028,0.26418656409367336,-0.44090600326015733,0.26319818521240884,0.2981419171343236,-0.32024530260245215,0.23963155707577144,-0.44090600326015733,0.8774809685802403,0.19506252673288205,-0.27791772440828355,0.18067359967907354,137,0.880671996542783,0.29408946675315645,523,2837,cb81f67d8b0f6598ba4bcdc473ce80a2099999206bcc7b651abbe1b98d5c0113,0.13558779990233338,0.14649386676583398,0.2831548661515979,0.6376771260987137,1.2272383972463414,-0.20679390838299994,0.4547558282410713,-0.20215949969007763,0.02547219002502099,0.5896368768235962,2021,0.18214932227043668,-0.14577214384563253,-0.20679390838299994,0.013931301723134837,1,0,4,5,0,0,5,137.0,0.0,0.0,0.0,0.0,11.0,69.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3687749418211137,1.0,0.9633099283456549,0.0,1.0401459854014599,,,,,,,,,,,,,,
By,29,99029,0.30718967912554374,-0.41203072430347093,0.2639878742018284,0.38625776501631015,-0.3037928318678134,0.2517067081039228,-0.41203072430347093,0.8761721402426017,0.19725826646282218,-0.2798977192812458,0.18031571823723935,137,0.880671996542783,0.35618350672823407,523,2837,8bcb5154095d05f1a2dd91b67accb1a8008db2ef1bed276bf3877f1a59f3d237,0.12992346266338606,0.1324392406381516,0.5397715196573274,0.7889257722895753,0.554597470688518,-0.07929723712915815,0.5168691705540458,-0.035803543507757385,0.29865145472523213,0.3088059051941987,2020,0.25963535356736567,-0.10985357103525095,-0.07929723712915815,0.0370561213875662,0,0,5,5,0,0,5,137.0,0.0,0.0,0.0,0.0,11.0,68.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.062113291796977,1.0,0.958573078216723,0.0,1.0401459854014599,,,,,,,,,,,,,,
By,30,99030,0.28571039951152377,-0.41898149077454344,0.27449651200955,0.2873445888483148,-0.39748830632925725,0.27803655198019506,-0.41898149077454344,0.8820937197818054,0.19689905869535562,-0.28217651879384903,0.1807736871835117,138,0.8871002592912706,0.3607326597895961,523,2837,af0e4d3d3456f4b85d49d3488b1fb2c0aee83a467e5445cabc39671ca3ca06d6,0.11917201973578706,-0.046595005729379135,0.43181999439034713,0.7339871343973365,0.23422958902695123,0.0191076008079456,0.45933469229878443,0.023484039746799246,0.6350348142195785,0.31799254993500314,2020,0.24107688108600622,-0.11070289636619968,0.0191076008079456,-0.009882036584906273,1,0,4,5,0,0,5,138.0,0.0,0.0,0.0,0.0,13.0,64.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.553192086993045,1.0,0.9493022754596658,0.0,1.0471014492753623,,,,,,,,,,,,,,
By,31,99031,0.29347192608367934,-0.45840783355143633,0.27878251770716145,0.3337555535035328,-0.41231032964831515,0.25918041159710037,-0.45840783355143633,0.8681118461217139,0.20022816077342753,-0.2798782460159699,0.17934855688353385,137,0.880671996542783,0.4907911619001137,523,2837,4bd1a3bf61bd7ded337e5c55a0887b984f712ebcecec3f562e762a2b86144a06,0.1440745699045345,-0.1320028173356551,0.47028623887416776,1.0799954657897008,1.280656301437182,-0.1867882527097141,0.2626429773230443,-0.1804403809892957,0.3114972896347181,0.4850752035738637,2021,0.20941967405459327,-0.09769371311454311,-0.1867882527097141,-0.0824066923572262,1,0,3,4,0,0,4,137.0,0.0,0.0,0.0,0.0,14.0,72.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.405833056570361,1.0,0.9489689508484775,0.0,1.051094890510949,,,,,,,,,,,,,,
By,32,99032,0.19390403013816382,-0.43864892164459945,0.2651617380452209,0.2578849968752672,-0.43864892164459945,0.1488282227027551,-0.35354805947950796,0.8883987218098586,0.19115693632370823,-0.28871730102600784,0.18254337221777586,138,0.8871002592912706,0.4187773756022456,523,2837,e7b5ca7be6745e2693184378e1e25ac7ccb66ae02d5d065aab40bcadbf9532f3,0.1069856649861205,-0.02592854750856144,0.4762766638549474,0.5220494484215803,0.3515263904532533,-0.121434418479888,0.076307076281938,-0.001615551597633158,0.4198763490857773,0.21406395899904251,2020,0.16012994402638436,-0.14063326683037192,-0.121434418479888,0.006092476953219794,1,0,2,3,0,0,3,138.0,0.0,0.0,0.0,0.0,13.0,71.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9242576920977779,1.0,0.9617602436914319,0.0,1.0471014492753623,,,,,,,,,,,,,,
By,33,99033,0.3018158816247687,-0.43195067930449194,0.26540518612916075,0.2957555004415613,-0.43195067930449194,0.3009168668743536,-0.3886688391774344,0.872489010516494,0.18640072269355534,-0.2885479590234547,0.17986784739629566,138,0.8871002592912706,0.3780909083137424,523,2837,c1af627bd934856c8f8730afdb313db49540e74b468900744e14e73913c67d69,0.12027109079993825,0.20583490331308996,0.43547815140643253,0.40090909604178604,0.8329320432576519,-0.18295416055175662,0.24409181499731414,-0.08032654352963664,0.5261271163205836,0.6980649825977743,2021,0.25010074064249865,-0.13818389988271473,-0.18295416055175662,-0.011214169744524494,0,0,4,4,0,0,4,138.0,0.0,0.0,0.0,0.0,12.0,71.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4887250898511923,1.0,0.9500229222233458,0.0,1.0434782608695652,,,,,,,,,,,,,,
By,34,99034,0.388326773085925,-0.4017825188387619,0.2852524638701421,0.2453960656724714,-0.4017825188387619,0.4923852761636769,-0.3315899609896784,0.8759606257678265,0.19577267002954013,-0.2816899319879942,0.17986872466727116,137,0.880671996542783,0.41735333902890887,523,2837,a928a75e8cdc8a40cb344bb4406c25122051e2cb536a70bc1d4133038104f316,0.1783371439878676,0.05405906742058897,0.31836282346086175,0.4237873751518788,0.9230732580585721,-0.14799425687080503,0.6857217291273074,-0.0053966443720082635,1.1737992045029393,0.5904857174455527,2025,0.31632825955770216,-0.13781932433553246,-0.14799425687080503,0.07208713793172339,1,0,4,5,0,0,5,137.0,0.0,0.0,0.0,0.0,16.0,71.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2691895748917252,1.0,0.9395175632981071,0.0,1.0583941605839415,,,,,,,,,,,,,,
By,35,99035,0.3535182513841435,-0.4086418761207293,0.2803391592763447,0.3632111677623864,-0.38990669558747704,0.3340622825331536,-0.4086418761207293,0.8788215316211129,0.2026684385196298,-0.2803596908127219,0.18054280548077056,138,0.8871002592912706,0.4545063015226113,523,2837,051761a0ac0b1b5d102ed5c370ed810f62e0ca7950eb1e6d4dd621f44eeb7e5c,0.14103338237416319,0.0501854381636051,0.4300548055714615,0.9280230062770924,1.3076089547168572,-0.020072822506565058,0.28850524872447303,-0.06112128143277995,0.19722884104116511,0.6101653040623616,2021,0.27061620504380013,-0.20073074900076981,-0.020072822506565058,0.04143030192019315,0,0,4,4,0,0,4,138.0,0.0,0.0,0.0,0.0,13.0,68.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.903219535687111,1.0,0.9497015281044352,0.0,1.0471014492753623,,,,,,,,,,,,,,
By,36,99036,0.30182711017252206,-0.3447170944384373,0.2628974274062369,0.23100775806842977,-0.3399372433601462,0.34928021662796405,-0.3447170944384373,0.8729795244547873,0.18649411677785288,-0.2949592492908139,0.18064101073290698,137,0.880671996542783,0.39183295191297485,523,2837,3070e2eb58ea6ce772b624adb736535c8b035d7277f9b0f72a371a1ccd50bf64,0.14655988376115436,-0.04471147172083134,0.3655174532564627,0.4904595733581929,0.9652442926375513,-0.18972569430934683,0.1048700358033754,0.04843770597530095,0.8175663525001071,0.614118066059117,2021,0.23983255246509083,-0.15477369398175633,-0.18972569430934683,-0.019338494682146323,2,0,2,4,0,0,4,137.0,0.0,0.0,0.0,0.0,15.0,74.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7592779577171114,1.0,0.950929017548031,0.0,1.0547445255474452,,,,,,,,,,,,,,
By,37,99037,0.2653183534646293,-0.3967394931016905,0.26644329696513935,0.22957094193575545,-0.3366227174239665,0.2872651070618897,-0.3967394931016905,0.8746169928352281,0.19379469964261076,-0.28122990479987003,0.1792688844607506,138,0.8871002592912706,0.3792593567379527,523,2837,0202660fc98282a21d561832a5d91da7ceadffcd50296480ec9294d8d9f4e4ce,0.19790917437644429,-0.1947756784362027,0.4137783393960004,0.6273101152044429,0.8330294653607424,-0.10156394455351125,0.46670051995748785,0.12520653919085256,0.24576539317491908,0.22741270593355623,2021,0.2109589461763408,-0.12747827277735346,-0.10156394455351125,-0.030966533533045126,0,0,5,5,0,0,5,138.0,0.0,0.0,0.0,0.0,15.0,64.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8214338014681006,1.0,0.9402224232727865,0.0,1.0543478260869565,,,,,,,,,,,,,,
By,38,99038,0.28455558538163994,-0.4164492153341767,0.2773739824952466,0.32678659550023115,-0.4164492153341767,0.24703269756290314,-0.388052387787453,0.8812810707844179,0.18972231735799427,-0.2787894388672547,0.18089502021623993,138,0.8871002592912706,0.41724990854688765,523,2837,a70899e2b9e21e193436aefeb096f2336c0b152004b0eac3dc9c901f719b4fc9,0.20299742133235488,0.08008101017419289,0.36369402228656833,0.6796675282800908,0.5995718370655512,-0.30187915376900787,0.3626013172351157,0.1177960603652406,0.38367664064470874,0.518289320618023,2020,0.2445156473302652,-0.13636067132134766,-0.30187915376900787,0.004424815979584995,1,0,2,3,0,1,2,138.0,0.0,0.0,0.0,0.0,13.0,71.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.734094229892799,1.0,0.9594961002237931,0.0,1.0471014492753623,,,,,,,,,,,,,,
By,39,99039,0.24978045094829482,-0.35935475861802885,0.26147406198958534,0.28472539210444037,-0.33361559917465133,0.22382319009960483,-0.35935475861802885,0.8805852462423459,0.19092356377401343,-0.2807654909868524,0.1810724518541495,138,0.8871002592912706,0.36552536932744045,523,2837,6067bf07550660d0494ff65e81c9c4262c8a82941fccacce0aebaa0786f383ab,0.07878361110680854,-0.025063145221013716,0.4968629273024381,0.6695677278721239,0.7087796931490307,-0.2195449744657001,0.17614149629874354,-0.012057905715057715,0.20304858777838586,0.6748824963024651,2021,0.20431205662905105,-0.11943002975940964,-0.2195449744657001,0.03237504948157066,1,0,3,4,0,0,4,138.0,0.0,0.0,0.0,0.0,14.0,69.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.640102011014353,1.0,0.9541505095135124,0.0,1.0507246376811594,,,,,,,,,,,,,,
By,40,99040,0.37340176799409863,-0.39151908431219595,0.28149499738415845,0.3065215361807829,-0.39151908431219595,0.4175893391482648,-0.2742105856543067,0.8707492036523524,0.19040664112207772,-0.2806633654993023,0.1795694951382969,137,0.880671996542783,0.33657730405685377,523,2837,a7fe9c1ca8dbbac2ceeded4d83ef2cf3dac8ee96c24b9591f5f15415c8cf61ed,0.2089593991407701,-0.10256657391411361,0.4562218452981086,0.7751567590925437,1.1646884744900983,-0.13053232184375763,0.479760401047838,0.12852937268097375,0.4684391863130193,0.5446659088405423,2021,0.3013310864531267,-0.07532668019378574,-0.13053232184375763,-0.05952948007381009,2,0,4,6,1,1,4,137.0,0.0,0.0,0.0,0.0,14.0,67.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.047977266952998,1.0,0.951351088871801,0.0,1.051094890510949,,,,,,,,,,,,,,
By,41,99041,0.2587642671567265,-0.38072610029423737,0.263233721862548,0.21704082086703913,-0.38072610029423737,0.28426873822349696,-0.3326086891889368,0.8756233988957066,0.1908571001314716,-0.2849474984951891,0.1801152781050708,138,0.8871002592912706,0.3477426950506941,523,2837,ea9875c154dfd930c82f2fa341d631b745c2151d2feb921ccc003d69308657be,0.1191720197357875,-0.042372380994345815,0.3318697658232721,0.4944413104023766,0.48703411591033086,-0.12656032581392207,0.06703828022041058,0.04435546983937444,0.9034250309074809,0.4941860558989726,2025,0.19847738485403266,-0.13297866842006167,-0.12656032581392207,0.03911648192150241,1,0,1,2,0,0,2,138.0,0.0,0.0,0.0,0.0,12.0,68.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7334062025030814,1.0,0.95558568710492,0.0,1.0434782608695652,,,,,,,,,,,,,,
By,42,99042,0.24618845444813253,-0.39206044734220996,0.27292025271707204,0.26074504710648183,-0.3707122766964919,0.235902457131008,-0.39206044734220996,0.8784582840729144,0.1931303659310042,-0.2806754526665964,0.17970070509150396,137,0.880671996542783,0.37025597487001916,523,2837,e127357da10dece6849ab74771716929ca814f68487b37a84f20292c597a7bc6,0.13798245969046796,-0.1354157093578422,0.42714680828039553,0.7406930666115668,1.3482465542184663,-0.2672778173496655,0.3560183171808051,-0.10373368237126657,0.4865933976568002,0.05117918520096265,2021,0.1560722698361494,-0.11330751036728148,-0.2672778173496655,-0.0660901328390816,2,0,3,5,1,0,4,137.0,0.0,0.0,0.0,0.0,19.0,69.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.606049036281003,1.0,0.9402614724810997,0.0,1.0693430656934306,,,,,,,,,,,,,,
By,43,99043,0.2148511147277372,-0.4318208766258713,0.27859241240091154,0.19769038355763846,-0.4071775813497614,0.22148146576126782,-0.4318208766258713,0.8804151065246061,0.1943013455364926,-0.2802010190288813,0.1811155894654997,138,0.8871002592912706,0.4260870146681868,523,2837,52f90d3686c7bfc87f0e6645522249115f94cebca4497462105c2e072b6e584a,0.11255929379097407,-0.14958819775872279,0.32288833483677326,0.60217716685116,0.5857146075086683,-0.27739089778449055,0.3577792118901415,-0.07156183491162671,0.19529727949627973,0.8138190408174972,2026,0.1514247143206926,-0.15963143275088987,-0.27739089778449055,0.05560823081052191,0,0,5,5,0,0,5,138.0,0.0,0.0,0.0,0.0,9.0,76.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0181007650470382,1.0,0.9638464355369177,0.0,1.0326086956521738,,,,,,,,,,,,,,
By,44,99044,0.2443302010968571,-0.44600932209779126,0.27016030868692265,0.31209989875410726,-0.37812392372612486,0.19685830721340647,-0.44600932209779126,0.8808677931596869,0.1966930585979998,-0.28727945534476484,0.18080025212870782,138,0.8871002592912706,0.34600640816592854,523,2837,9e5e7837d87103d45f1024c108791be460f3c59872347cc230ccf63d46e74fe0,0.20482387151661263,-0.13294889440850055,0.739469213796089,0.5690261671805981,0.5043644838983841,-0.2925132774365199,0.21347586946624886,0.026668719654579398,0.17527421594943715,0.7724856050081357,2026,0.18449330652108742,-0.1459828946823576,-0.2925132774365199,-0.07365441787369964,0,0,3,3,0,1,2,138.0,0.0,0.0,0.0,0.0,9.0,73.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.566482523770043,1.0,0.9578860737578184,0.0,1.0326086956521738,,,,,,,,,,,,,,
By,45,99045,0.21849430324154673,-0.41214776300427675,0.26940744509191994,0.2374805910183282,-0.3882899213689643,0.20141271882916234,-0.41214776300427675,0.8737621218802377,0.1906365939773893,-0.2754052529978285,0.17996120086340614,138,0.8871002592912706,0.4017791216940842,523,2837,15bf81db4e6dfd0aa1471f119daf3e275375df1118d1fb11f89c8b5564bf3e27,0.17707495237253834,0.06702745833035717,0.38113142671512734,0.311351424206723,1.2137107205203361,-0.11181611721916696,0.2168120283112298,-0.015085410329532922,0.05364146544048931,0.14385622731614234,2021,0.13528274646021776,-0.15766712825566787,-0.11181611721916696,0.04142948839740801,0,0,3,3,0,0,3,138.0,0.0,0.0,0.0,0.0,10.0,74.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9030853162404082,1.0,0.9633861141365971,0.0,1.036231884057971,,,,,,,,,,,,,,
