date,stocks_traded,all_traded,collapse
2015-09-21,1532,1586,False
2015-09-22,1532,1584,False
2015-09-23,1537,1591,False
2015-09-24,1525,1580,False
2015-09-25,1526,1579,False
2015-09-30,1529,1582,False
2015-10-01,1535,1589,False
2015-10-02,1533,1586,False
2015-10-05,1540,1594,False
2015-10-06,1542,1596,False
2015-10-07,1538,1592,False
2015-10-08,1536,1588,False
2015-10-12,1538,1591,False
2015-10-13,1537,1591,False
2015-10-14,1530,1581,False
2015-10-15,1538,1591,False
2015-10-16,1537,1591,False
2015-10-19,1532,1587,False
2015-10-20,1531,1582,False
2015-10-21,1533,1584,False
2015-10-22,1541,1594,False
2015-10-23,1540,1594,False
2015-10-26,1541,1595,False
2015-10-27,1541,1596,False
2015-10-28,1538,1591,False
2015-10-29,1543,1596,False
2015-10-30,1539,1591,False
2015-11-02,1542,1594,False
2015-11-03,1542,1595,False
2015-11-04,1551,1605,False
2015-11-05,1542,1595,False
2015-11-06,1541,1596,False
2015-11-09,1534,1589,False
2015-11-10,1536,1591,False
2015-11-11,1536,1590,False
2015-11-12,1542,1596,False
2015-11-13,1542,1599,False
2015-11-16,1541,1599,False
2015-11-17,1544,1598,False
2015-11-18,1548,1607,False
2015-11-19,1544,1601,False
2015-11-20,1545,1602,False
2015-11-23,1542,1594,False
2015-11-24,1540,1596,False
2015-11-25,1549,1606,False
2015-11-26,1550,1608,False
2015-11-27,1543,1600,False
2015-11-30,1542,1596,False
2015-12-01,1551,1608,False
2015-12-02,1544,1600,False
2015-12-03,1550,1606,False
2015-12-04,1542,1595,False
2015-12-07,1541,1600,False
2015-12-08,1542,1599,False
2015-12-09,1546,1602,False
2015-12-10,1539,1594,False
2015-12-11,1543,1600,False
2015-12-14,1542,1599,False
2015-12-15,1551,1608,False
2015-12-16,1550,1608,False
2015-12-17,1555,1611,False
2015-12-18,1545,1604,False
2015-12-21,1551,1607,False
2015-12-22,1556,1610,False
2015-12-23,1554,1610,False
2015-12-24,1552,1606,False
2015-12-25,1552,1602,False
2015-12-28,1551,1608,False
2015-12-29,1549,1601,False
2015-12-30,1555,1607,False
2015-12-31,1555,1606,False
2016-01-04,1545,1597,False
2016-01-05,1540,1595,False
2016-01-06,1555,1610,False
2016-01-07,1560,1617,False
2016-01-08,1565,1622,False
2016-01-11,1568,1622,False
2016-01-12,1565,1618,False
2016-01-13,1566,1622,False
2016-01-14,1555,1604,False
2016-01-15,1564,1617,False
2016-01-18,1556,1613,False
2016-01-19,1552,1607,False
2016-01-20,1558,1611,False
2016-01-21,1554,1607,False
2016-01-22,1551,1600,False
2016-01-25,1546,1596,False
2016-01-26,1546,1597,False
2016-01-27,1553,1608,False
2016-01-28,1552,1604,False
2016-01-29,1572,1627,False
2016-01-30,1569,1625,False
2016-02-01,1556,1609,False
2016-02-02,1564,1619,False
2016-02-03,1560,1619,False
2016-02-15,1555,1613,False
2016-02-16,1559,1615,False
2016-02-17,1568,1622,False
2016-02-18,1569,1624,False
2016-02-19,1561,1616,False
2016-02-22,1561,1619,False
2016-02-23,1566,1623,False
2016-02-24,1565,1618,False
2016-02-25,1566,1620,False
2016-02-26,1569,1625,False
2016-03-01,1574,1630,False
2016-03-02,1568,1625,False
2016-03-03,1574,1632,False
2016-03-04,1580,1635,False
2016-03-07,1576,1631,False
2016-03-08,1574,1631,False
2016-03-09,1563,1620,False
2016-03-10,1572,1625,False
2016-03-11,1569,1627,False
2016-03-14,1581,1638,False
2016-03-15,1577,1635,False
2016-03-16,1577,1633,False
2016-03-17,1573,1629,False
2016-03-18,1577,1635,False
2016-03-21,1571,1630,False
2016-03-22,1576,1631,False
2016-03-23,1576,1632,False
2016-03-24,1571,1628,False
2016-03-25,1580,1637,False
2016-03-28,1576,1633,False
2016-03-29,1577,1637,False
2016-03-30,1581,1641,False
2016-03-31,1581,1643,False
2016-04-01,1579,1643,False
2016-04-06,1585,1647,False
2016-04-07,1573,1635,False
2016-04-08,1576,1636,False
2016-04-11,1575,1635,False
2016-04-12,1580,1642,False
2016-04-13,1580,1643,False
2016-04-14,1577,1638,False
2016-04-15,1576,1632,False
2016-04-18,1567,1627,False
2016-04-19,1575,1636,False
2016-04-20,1575,1636,False
2016-04-21,1562,1620,False
2016-04-22,1567,1626,False
2016-04-25,1559,1620,False
2016-04-26,1570,1630,False
2016-04-27,1564,1624,False
2016-04-28,1562,1623,False
2016-04-29,1571,1633,False
2016-05-03,1568,1629,False
2016-05-04,1563,1624,False
2016-05-05,1560,1620,False
2016-05-06,1568,1628,False
2016-05-09,1567,1629,False
2016-05-10,1574,1634,False
2016-05-11,1571,1634,False
2016-05-12,1565,1624,False
2016-05-13,1566,1632,False
2016-05-16,1566,1627,False
2016-05-17,1570,1632,False
2016-05-18,1563,1624,False
2016-05-19,1563,1619,False
2016-05-20,1572,1632,False
2016-05-23,1577,1643,False
2016-05-24,1571,1634,False
2016-05-25,1573,1634,False
2016-05-26,1572,1633,False
2016-05-27,1571,1633,False
2016-05-30,1568,1631,False
2016-05-31,1571,1632,False
2016-06-01,1572,1637,False
2016-06-02,1570,1634,False
2016-06-03,1572,1637,False
2016-06-04,1558,1618,False
2016-06-06,1572,1633,False
2016-06-07,1573,1638,False
2016-06-08,1577,1640,False
2016-06-13,1575,1638,False
2016-06-14,1577,1639,False
2016-06-15,1580,1644,False
2016-06-16,1575,1637,False
2016-06-17,1581,1647,False
2016-06-20,1572,1634,False
2016-06-21,1579,1640,False
2016-06-22,1584,1644,False
