stock_id,roc_year,month,high,low,avg_price,transactions,amount,volume,turnover,asof,days,n_markets,avg_close_ours,avg_close_trunc_ours,high_ours,high_date_ours,low_ours,low_date_ours,volume_ours,amount_ours,tx_ours,avg_price_ours,status,high_ok,low_ok,avg_price_ok,volume_ok,amount_ok,transactions_ok,qty_note
1309,115,1,13.1,10.8,12.05,18559,452326448,37515705,9.43,20260909,21,1,11.82,11.82,13.1,2026-01-27,10.8,2026-01-05,37515705.0,452326448.0,18559.0,12.05,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1309,115,2,12.8,11.45,12.18,9790,225671568,18525094,4.65,20260909,12,1,12.12,12.12,12.8,2026-02-26,11.45,2026-02-02,18525094.0,225671568.0,9790.0,12.18,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1309,115,3,26.75,12.25,18.83,152747,7867546953,417774767,105.07,20260909,22,1,16.8,16.79,26.75,2026-03-31,12.25,2026-03-03,417774767.0,7867546953.0,152747.0,18.83,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1309,115,4,27.0,17.95,22.68,215301,11531097678,508240960,127.83,20260909,20,1,21.48,21.47,27.0,2026-04-07,17.95,2026-04-23,508240960.0,11531097678.0,215301.0,22.68,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1309,115,5,20.2,14.5,16.93,67540,2601354500,153621327,38.63,20260909,20,1,16.46,16.46,20.2,2026-05-05,14.5,2026-05-28,153621327.0,2601354500.0,67540.0,16.93,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1309,115,6,18.1,14.1,15.77,44651,1589450491,100732574,25.33,20260909,21,1,15.26,15.25,18.1,2026-06-03,14.1,2026-06-24,100732574.0,1589450491.0,44651.0,15.77,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1309,115,7,16.7,12.15,15.2,52709,2038704908,134077840,33.72,20260909,22,1,14.5,14.49,16.7,2026-07-03,12.15,2026-07-30,134077840.0,2038704908.0,52709.0,15.2,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1309,115,8,13.75,12.2,13.05,18313,462543181,35417142,8.9,20260909,21,1,12.98,12.97,13.75,2026-08-27,12.2,2026-08-03,35417142.0,462543181.0,18313.0,13.05,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1310,115,1,9.35,8.54,8.94,26406,583098024,65220562,12.35,20260909,21,1,8.88,8.87,9.35,2026-01-27,8.54,2026-01-02,65220562.0,583098024.0,26406.0,8.94,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1310,115,2,9.41,8.66,9.02,12324,270223531,29950390,5.67,20260909,12,1,9.01,9.0,9.41,2026-02-26,8.66,2026-02-02,29950390.0,270223531.0,12324.0,9.02,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1310,115,3,13.25,9.03,11.46,134957,5241615435,457040147,86.58,20260909,22,1,11.1,11.1,13.25,2026-03-23,9.03,2026-03-02,457040147.0,5241615435.0,134957.0,11.46,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1310,115,4,11.55,9.36,10.37,56614,1781092457,171701525,32.52,20260909,20,1,10.17,10.16,11.55,2026-04-07,9.36,2026-04-30,171701525.0,1781092457.0,56614.0,10.37,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1310,115,5,9.45,7.7,8.31,31312,613928432,73817894,13.98,20260909,20,1,8.28,8.27,9.45,2026-05-04,7.7,2026-05-28,73817894.0,613928432.0,31312.0,8.31,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1310,115,6,10.6,7.97,9.48,55066,1588385163,167395969,31.71,20260909,21,1,9.19,9.18,10.6,2026-06-30,7.97,2026-06-01,167395969.0,1588385163.0,55066.0,9.48,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1310,115,7,12.45,7.04,10.08,71828,2306835485,228757434,43.33,20260909,22,1,9.88,9.87,12.45,2026-07-06,7.04,2026-07-30,228757434.0,2306835485.0,71828.0,10.08,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1310,115,8,8.78,7.15,8.1,38347,723772477,89286369,16.91,20260909,21,1,8.11,8.11,8.78,2026-08-28,7.15,2026-08-03,89286369.0,723772477.0,38347.0,8.1,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1312,115,1,14.25,11.1,13.13,78211,3404042601,259219337,23.42,20260909,21,1,12.86,12.86,14.25,2026-01-26,11.1,2026-01-05,259219337.0,3404042601.0,78211.0,13.13,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1312,115,2,14.1,12.1,13.06,30017,1153121021,88280074,7.97,20260909,12,1,13.03,13.02,14.1,2026-02-25,12.1,2026-02-06,88280074.0,1153121021.0,30017.0,13.06,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1312,115,3,15.45,12.6,14.08,175297,7831275109,556068894,50.24,20260909,22,1,13.69,13.68,15.45,2026-03-09,12.6,2026-03-05,556068894.0,7831275109.0,175297.0,14.08,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1312,115,4,15.45,12.2,13.61,94403,4123504810,302925684,27.37,20260909,20,1,13.2,13.2,15.45,2026-04-15,12.2,2026-04-30,302925684.0,4123504810.0,94403.0,13.61,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1312,115,5,12.25,9.98,11.0,47932,1611898548,146426935,13.23,20260909,20,1,10.98,10.97,12.25,2026-05-11,9.98,2026-05-27,146426935.0,1611898548.0,47932.0,11.0,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1312,115,6,15.8,11.1,14.0,123747,6018785849,429772061,38.83,20260909,21,1,13.6,13.6,15.8,2026-06-04,11.1,2026-06-01,429772061.0,6018785849.0,123747.0,14.0,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1312,115,7,15.4,10.8,13.88,149488,7377656880,531169831,35.25,20260909,22,1,13.11,13.11,15.4,2026-07-03,10.8,2026-07-30,531169831.0,7377656880.0,149488.0,13.88,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1312,115,8,15.7,11.15,14.51,97508,5920665288,407889566,27.07,20260909,21,1,12.3,12.29,15.7,2026-08-28,11.15,2026-08-03,407889566.0,5920665288.0,97508.0,14.51,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1313,115,1,11.8,9.7,10.75,30293,1010185019,93942756,6.95,20260909,21,1,10.55,10.54,11.8,2026-01-28,9.7,2026-01-05,93942756.0,1010185019.0,30293.0,10.75,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1313,115,2,11.5,10.0,10.68,15661,462913607,43332128,3.2,20260909,12,1,10.61,10.6,11.5,2026-02-26,10.0,2026-02-06,43332128.0,462913607.0,15661.0,10.68,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1313,115,3,14.85,10.95,12.94,158209,6354015178,491006492,36.34,20260909,22,1,12.7,12.69,14.85,2026-03-09,10.95,2026-03-02,491006492.0,6354015178.0,158209.0,12.94,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1313,115,4,13.45,11.05,12.21,49106,1620979385,132688648,9.82,20260909,20,1,12.02,12.02,13.45,2026-04-14,11.05,2026-04-30,132688648.0,1620979385.0,49106.0,12.21,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1313,115,5,11.6,10.3,10.75,25206,717301905,66669048,4.93,20260909,20,1,10.74,10.74,11.6,2026-05-08,10.3,2026-05-28,66669048.0,717301905.0,25206.0,10.75,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1313,115,6,13.05,10.5,11.81,53329,2027363632,171663913,12.7,20260909,21,1,11.51,11.5,13.05,2026-06-26,10.5,2026-06-01,171663913.0,2027363632.0,53329.0,11.81,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1313,115,7,14.5,10.2,12.85,72753,2898206130,225437348,16.68,20260909,22,1,12.18,12.17,14.5,2026-07-06,10.2,2026-07-30,225437348.0,2898206130.0,72753.0,12.85,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1313,115,8,12.35,10.2,11.61,24140,758047394,65245951,4.83,20260909,21,1,11.55,11.55,12.35,2026-08-27,10.2,2026-08-03,65245951.0,758047394.0,24140.0,11.61,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1314,115,1,8.56,7.66,8.13,125052,4287124575,526759511,13.91,20260909,21,1,8.08,8.08,8.56,2026-01-27,7.66,2026-01-06,526759511.0,4287124575.0,125052.0,8.13,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1314,115,2,8.58,7.77,8.14,59820,2094309308,257284170,6.79,20260909,12,1,8.05,8.05,8.58,2026-02-25,7.77,2026-02-03,257284170.0,2094309308.0,59820.0,8.14,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1314,115,3,9.81,8.05,8.71,421426,14816332715,1699262390,44.89,20260909,22,1,8.51,8.5,9.81,2026-03-09,8.05,2026-03-05,1699262390.0,14816332715.0,421426.0,8.71,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1314,115,4,8.32,7.3,7.8,128382,3653872860,467969966,12.36,20260909,19,1,7.76,7.75,8.32,2026-04-07,7.3,2026-04-27,467969966.0,3653872860.0,128382.0,7.8,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1314,115,5,7.42,6.69,7.05,106416,2651955262,375863325,9.93,20260909,20,1,7.06,7.06,7.42,2026-05-04,6.69,2026-05-18,375863325.0,2651955262.0,106416.0,7.05,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1314,115,6,8.43,7.02,7.95,191948,7082095038,890198287,23.52,20260909,21,1,7.87,7.87,8.43,2026-06-04,7.02,2026-06-01,890198287.0,7082095038.0,191948.0,7.95,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1314,115,7,10.7,7.35,9.34,468640,20748685876,2220226247,58.66,20260909,22,1,8.65,8.64,10.7,2026-07-08,7.35,2026-07-30,2220226247.0,20748685876.0,468640.0,9.34,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1314,115,8,8.33,7.43,7.89,123502,3921763275,496778613,13.12,20260909,21,1,7.86,7.86,8.33,2026-08-27,7.43,2026-08-03,496778613.0,3921763275.0,123502.0,7.89,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1315,115,1,65.5,63.7,64.21,926,57265133,891736,0.89,20260909,21,1,64.33,64.32,65.5,2026-01-16,63.7,2026-01-12,891736.0,57265133.0,926.0,64.21,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1315,115,2,66.1,63.8,64.88,576,16141995,248761,0.25,20260909,11,1,64.66,64.66,66.1,2026-02-26,63.8,2026-02-06,248748.0,16141163.0,575.0,64.88,比對,1.0,1.0,1.0,0.0,0.0,0.0,差額含零股（①②）
1315,115,3,67.0,62.1,63.83,1448,35332007,553492,0.55,20260909,22,1,63.7,63.7,67.0,2026-03-10,62.1,2026-03-10,553492.0,35332007.0,1448.0,63.83,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1315,115,4,67.9,61.7,64.24,2611,53311853,829871,0.83,20260909,20,1,64.03,64.02,67.9,2026-04-09,61.7,2026-04-30,829871.0,53311853.0,2611.0,64.24,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1315,115,5,63.0,60.3,61.51,1131,37843548,615218,0.62,20260909,20,1,61.35,61.35,63.0,2026-05-28,60.3,2026-05-20,615218.0,37843548.0,1131.0,61.51,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1315,115,6,63.5,60.0,62.0,1027,47631475,768175,0.77,20260909,21,1,61.88,61.87,63.5,2026-06-23,60.0,2026-06-12,768175.0,47631475.0,1027.0,62.0,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1315,115,7,65.3,61.8,63.68,1532,51398071,807036,0.81,20260909,22,1,63.85,63.85,65.3,2026-07-03,61.8,2026-07-03,807036.0,51398071.0,1532.0,63.68,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1315,115,8,66.6,62.6,65.19,1563,80941677,1241532,1.25,20260909,21,1,64.99,64.98,66.6,2026-08-18,62.6,2026-08-04,1241532.0,80941677.0,1563.0,65.19,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1316,115,1,15.35,13.85,14.43,28016,965411617,66868405,18.14,20260909,21,1,14.42,14.42,15.35,2026-01-02,13.85,2026-01-30,66868405.0,965411617.0,28016.0,14.43,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1316,115,2,14.45,13.25,13.77,12889,363456485,26383913,7.01,20260909,12,1,13.79,13.79,14.45,2026-02-05,13.25,2026-02-09,26383913.0,363456485.0,12889.0,13.77,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1316,115,3,13.6,11.95,12.88,20028,517960759,40197730,10.69,20260909,22,1,12.72,12.72,13.6,2026-03-02,11.95,2026-03-31,40197730.0,517960759.0,20028.0,12.88,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1316,115,4,12.45,10.8,11.61,19862,469098853,40375101,10.73,20260909,20,1,11.78,11.78,12.45,2026-04-17,10.8,2026-04-27,40375101.0,469098853.0,19862.0,11.61,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1316,115,5,11.85,10.0,10.71,19426,570262698,53221116,14.15,20260909,20,1,10.79,10.79,11.85,2026-05-06,10.0,2026-05-27,53221116.0,570262698.0,19426.0,10.71,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1316,115,6,11.6,10.05,10.84,27478,779942469,71907446,19.12,20260909,21,1,10.61,10.6,11.6,2026-06-12,10.05,2026-06-08,71907446.0,779942469.0,27478.0,10.84,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1316,115,7,11.25,9.39,10.28,16281,395412369,38450307,10.22,20260909,22,1,10.26,10.26,11.25,2026-07-06,9.39,2026-07-29,38450307.0,395412369.0,16281.0,10.28,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1316,115,8,12.5,9.86,11.12,29816,972155707,87386751,23.24,20260909,21,1,10.57,10.57,12.5,2026-08-27,9.86,2026-08-03,87386751.0,972155707.0,29816.0,11.12,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1319,115,1,116.0,93.7,106.97,120285,11029881245,103111699,17.43,20260909,21,1,103.92,103.91,116.0,2026-01-27,93.7,2026-01-12,103111699.0,11029881245.0,120285.0,106.97,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1319,115,2,111.5,98.9,104.51,27312,3330599597,31868056,5.38,20260909,12,1,104.67,104.66,111.5,2026-02-04,98.9,2026-02-25,31868056.0,3330599597.0,27312.0,104.51,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1319,115,3,98.9,80.0,86.84,61553,5583613062,64297218,10.87,20260909,22,1,86.71,86.7,98.9,2026-03-02,80.0,2026-03-31,64297218.0,5583613062.0,61553.0,86.84,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1319,115,4,82.8,73.3,77.82,50609,4196622213,53921378,9.11,20260909,20,1,78.08,78.08,82.8,2026-04-02,73.3,2026-04-27,53921378.0,4196622213.0,50609.0,77.82,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1319,115,5,95.1,73.9,82.05,58532,5815436191,70869912,11.98,20260909,20,1,80.45,80.45,95.1,2026-05-29,73.9,2026-05-04,70869912.0,5815436191.0,58532.0,82.05,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1319,115,6,108.0,75.8,91.16,144816,19285579855,211538338,35.76,20260909,21,1,92.4,92.4,108.0,2026-06-11,75.8,2026-06-29,211538338.0,19285579855.0,144816.0,91.16,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1319,115,7,78.6,68.8,74.09,50009,4644002824,62676291,10.59,20260909,22,1,74.19,74.19,78.6,2026-07-07,68.8,2026-07-29,62676291.0,4644002824.0,50009.0,74.09,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1319,115,8,86.0,70.7,80.38,65941,4637112354,57688649,9.75,20260909,21,1,79.77,79.76,86.0,2026-08-14,70.7,2026-08-04,57688649.0,4637112354.0,65941.0,80.38,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1321,115,1,35.3,32.65,33.99,2073,113428565,3336455,1.46,20260909,21,1,34.14,34.13,35.3,2026-01-02,32.65,2026-01-19,3336455.0,113428565.0,2073.0,33.99,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1321,115,2,33.75,32.45,33.19,1359,71257210,2146717,0.94,20260909,12,1,33.3,33.29,33.75,2026-02-23,32.45,2026-02-10,2146717.0,71257210.0,1359.0,33.19,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1321,115,3,34.75,32.7,33.52,2761,147923294,4412042,1.94,20260909,22,1,33.53,33.52,34.75,2026-03-26,32.7,2026-03-23,4412042.0,147923294.0,2761.0,33.52,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1321,115,4,33.85,30.35,32.22,2930,149843245,4650610,2.04,20260909,20,1,32.48,32.48,33.85,2026-04-07,30.35,2026-04-30,4650610.0,149843245.0,2930.0,32.22,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1321,115,5,30.45,28.55,29.32,3008,133682461,4558994,2.0,20260909,20,1,29.4,29.4,30.45,2026-05-04,28.55,2026-05-29,4558994.0,133682461.0,3008.0,29.32,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1321,115,6,33.15,28.05,30.44,3844,177480139,5830401,2.56,20260909,21,1,30.51,30.51,33.15,2026-06-18,28.05,2026-06-01,5830401.0,177480139.0,3844.0,30.44,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1321,115,7,32.65,30.65,31.75,2486,101469187,3195219,1.4,20260909,22,1,31.85,31.85,32.65,2026-07-31,30.65,2026-07-01,3195219.0,101469187.0,2486.0,31.75,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1321,115,8,34.1,31.3,32.5,2394,99048141,3046965,1.34,20260909,21,1,32.27,32.26,34.1,2026-08-26,31.3,2026-08-04,3046965.0,99048141.0,2394.0,32.5,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1323,115,1,19.5,18.4,18.9,1194,26252885,1388342,1.52,20260909,21,1,19.04,19.04,19.5,2026-01-09,18.4,2026-01-21,1388342.0,26252885.0,1194.0,18.9,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1323,115,2,18.8,18.45,18.64,499,9119991,489023,0.53,20260909,12,1,18.7,18.69,18.8,2026-02-06,18.45,2026-02-26,489023.0,9119991.0,499.0,18.64,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1323,115,3,23.1,18.0,20.4,3627,56901553,2788908,3.05,20260909,22,1,19.1,19.1,23.1,2026-03-31,18.0,2026-03-09,2788908.0,56901553.0,3627.0,20.4,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1323,115,4,25.55,19.8,22.29,11088,236536687,10611085,11.62,20260909,20,1,21.59,21.58,25.55,2026-04-07,19.8,2026-04-23,10611085.0,236536687.0,11088.0,22.29,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1323,115,5,20.45,18.95,19.69,3595,50568705,2567233,2.81,20260909,20,1,19.75,19.75,20.45,2026-05-26,18.95,2026-05-08,2567233.0,50568705.0,3595.0,19.69,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1323,115,6,21.0,19.3,19.97,2445,48271598,2416711,2.64,20260909,21,1,19.92,19.91,21.0,2026-06-01,19.3,2026-06-11,2416711.0,48271598.0,2445.0,19.97,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1323,115,7,20.7,19.4,20.08,2171,33511358,1668289,1.82,20260909,22,1,20.04,20.03,20.7,2026-07-06,19.4,2026-07-28,1668289.0,33511358.0,2171.0,20.08,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1323,115,8,22.1,19.4,21.13,1891,29625094,1401914,1.53,20260909,21,1,21.11,21.11,22.1,2026-08-11,19.4,2026-08-03,1401914.0,29625094.0,1891.0,21.13,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1324,115,1,12.05,10.15,11.23,4584,40696528,3621206,4.82,20260909,21,1,11.08,11.07,12.05,2026-01-06,10.15,2026-01-02,3621206.0,40696528.0,4584.0,11.23,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1324,115,2,10.95,10.4,10.62,1595,7854549,739573,0.98,20260909,12,1,10.65,10.65,10.95,2026-02-23,10.4,2026-02-11,739573.0,7854549.0,1595.0,10.62,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1324,115,3,11.95,10.25,10.9,4431,43337385,3975712,5.29,20260909,22,1,10.57,10.57,11.95,2026-03-31,10.25,2026-03-24,3975712.0,43337385.0,4431.0,10.9,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1324,115,4,13.25,10.55,11.69,6291,100293821,8573930,11.41,20260909,20,1,11.33,11.33,13.25,2026-04-08,10.55,2026-04-30,8573930.0,100293821.0,6291.0,11.69,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1324,115,5,10.65,10.1,10.25,2924,21482360,2094981,2.78,20260909,20,1,10.26,10.25,10.65,2026-05-05,10.1,2026-05-27,2094981.0,21482360.0,2924.0,10.25,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1324,115,6,10.9,10.15,10.48,2784,19720600,1881190,2.5,20260909,21,1,10.47,10.47,10.9,2026-06-03,10.15,2026-06-01,1881190.0,19720600.0,2784.0,10.48,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1324,115,7,11.0,9.94,10.42,3053,23882301,2290564,3.04,20260909,22,1,10.34,10.34,11.0,2026-07-06,9.94,2026-07-30,2290564.0,23882301.0,3053.0,10.42,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1324,115,8,10.25,9.87,10.04,1016,5008607,498853,0.66,20260909,21,1,10.07,10.06,10.25,2026-08-31,9.87,2026-08-03,498853.0,5008607.0,1016.0,10.04,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1325,115,1,36.3,28.6,32.09,13543,716064715,22311246,26.16,20260909,21,1,30.32,30.31,36.3,2026-01-29,28.6,2026-01-21,22311246.0,716064715.0,13543.0,32.09,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1325,115,2,33.15,28.9,30.57,8201,316247262,10342442,12.12,20260909,12,1,29.85,29.85,33.15,2026-02-02,28.9,2026-02-25,10342442.0,316247262.0,8201.0,30.57,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1325,115,3,29.8,26.5,27.64,8471,194103514,7020394,8.23,20260909,22,1,27.41,27.4,29.8,2026-03-24,26.5,2026-03-09,7020394.0,194103514.0,8471.0,27.64,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1325,115,4,27.9,25.1,26.65,6434,125501789,4707648,5.52,20260909,20,1,26.76,26.75,27.9,2026-04-07,25.1,2026-04-27,4707648.0,125501789.0,6434.0,26.65,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1325,115,5,29.0,26.0,27.35,6988,270284130,9880957,11.58,20260909,20,1,26.96,26.96,29.0,2026-05-11,26.0,2026-05-06,9880957.0,270284130.0,6988.0,27.35,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1325,115,6,27.7,23.8,26.09,5912,201819625,7733759,9.06,20260909,21,1,25.93,25.92,27.7,2026-06-04,23.8,2026-06-29,7733759.0,201819625.0,5912.0,26.09,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1325,115,7,29.35,23.9,27.15,10811,394144261,14515807,17.02,20260909,22,1,25.66,25.66,29.35,2026-07-23,23.9,2026-07-14,14515807.0,394144261.0,10811.0,27.15,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1325,115,8,27.85,25.75,26.5,4684,143873328,5428667,6.36,20260909,21,1,26.29,26.29,27.85,2026-08-07,25.75,2026-08-25,5428667.0,143873328.0,4684.0,26.5,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1326,115,1,46.5,30.3,38.02,384107,29864034383,785353609,13.39,20260909,21,1,35.11,35.1,46.5,2026-01-29,30.3,2026-01-05,785353609.0,29864034383.0,384107.0,38.02,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1326,115,2,52.0,38.5,44.34,310350,27797385253,626790141,10.69,20260909,12,1,42.7,42.69,52.0,2026-02-26,38.5,2026-02-02,626790141.0,27797385253.0,310350.0,44.34,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1326,115,3,52.9,40.9,45.62,624224,56649957886,1241575127,21.18,20260909,22,1,44.7,44.69,52.9,2026-03-02,40.9,2026-03-13,1241575127.0,56649957886.0,624224.0,45.62,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1326,115,4,55.0,44.05,49.85,422144,39764111400,797639355,13.6,20260909,20,1,49.35,49.35,55.0,2026-04-15,44.05,2026-04-08,797639355.0,39764111400.0,422144.0,49.85,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1326,115,5,52.9,43.65,47.46,230046,20722225148,436558013,7.44,20260909,20,1,46.81,46.81,52.9,2026-05-06,43.65,2026-05-18,436558013.0,20722225148.0,230046.0,47.46,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1326,115,6,62.3,45.25,54.56,478675,49290584071,903378947,15.41,20260909,21,1,52.99,52.98,62.3,2026-06-25,45.25,2026-06-11,903378947.0,49290584071.0,478675.0,54.56,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1326,115,7,77.6,55.1,66.74,873195,114417786075,1714142812,29.24,20260909,22,1,64.56,64.56,77.6,2026-07-23,55.1,2026-07-02,1714142812.0,114417786075.0,873195.0,66.74,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1326,115,8,68.3,55.5,60.19,306451,33042292037,548886026,9.36,20260909,21,1,59.5,59.5,68.3,2026-08-31,55.5,2026-08-04,548886026.0,33042292037.0,306451.0,60.19,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1337,115,1,6.33,4.71,5.7,11025,131839525,23125357,8.59,20260909,21,1,5.18,5.17,6.33,2026-01-23,4.71,2026-01-05,23125357.0,131839525.0,11025.0,5.7,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1337,115,2,5.9,5.09,5.5,5303,46161550,8391144,3.11,20260909,12,1,5.39,5.39,5.9,2026-02-02,5.09,2026-02-23,8391144.0,46161550.0,5303.0,5.5,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1337,115,3,6.72,5.2,6.14,23467,254242365,41369125,15.38,20260909,22,1,5.94,5.94,6.72,2026-03-30,5.2,2026-03-04,41369125.0,254242365.0,23467.0,6.14,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1337,115,4,6.31,4.97,5.61,10383,84059625,14979424,5.56,20260909,20,1,5.53,5.53,6.31,2026-04-02,4.97,2026-04-27,14979424.0,84059625.0,10383.0,5.61,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1337,115,5,5.1,4.64,4.83,7018,56056749,11582950,4.3,20260909,20,1,4.86,4.85,5.1,2026-05-08,4.64,2026-05-20,11582950.0,56056749.0,7018.0,4.83,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1337,115,6,5.46,4.78,5.03,7300,68778407,13654342,5.07,20260909,21,1,5.0,4.99,5.46,2026-06-03,4.78,2026-06-01,13654342.0,68778407.0,7300.0,5.03,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1337,115,7,6.0,4.52,5.24,10944,99572551,18984872,7.05,20260909,22,1,4.98,4.97,6.0,2026-07-06,4.52,2026-07-30,18984872.0,99572551.0,10944.0,5.24,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1337,115,8,4.83,4.52,4.65,4106,29512082,6344279,2.35,20260909,21,1,4.66,4.66,4.83,2026-08-27,4.52,2026-08-20,6344279.0,29512082.0,4106.0,4.65,比對,1.0,1.0,1.0,1.0,1.0,1.0,
1338,115,1,21.5,19.9,20.5,3441,53033883,2587011,3.08,20260909,21,1,20.35,20.34,21.5,2026-01-16,19.9,2026-01-30,2587011.0,53033883.0,3441.0,20.5,比對,1.0,1.0,1.0,1.0,1.0,1.0,
