t,sid,sig,ctl,ctl_hits,n_ctl,d,month,block
2403,6416,0.0,0.0,0,10,0.0,2024-11,94
2403,6431,0.0,0.1,1,10,-0.1,2024-11,94
2404,2035,0.0,0.0,0,10,0.0,2024-11,94
2404,2459,0.0,0.1,1,10,-0.1,2024-11,94
2404,4536,0.0,0.1,1,10,-0.1,2024-11,94
2404,4909,0.0,0.2222222222222222,2,9,-0.2222222222222222,2024-11,94
2404,6158,0.0,0.0,0,10,0.0,2024-11,94
2404,8099,0.0,0.1,1,10,-0.1,2024-11,94
2405,1618,0.0,0.0,0,10,0.0,2024-11,94
2405,8070,0.0,0.1,1,10,-0.1,2024-11,94
2405,8107,0.0,0.0,0,9,0.0,2024-11,94
2406,1414,0.0,0.0,0,10,0.0,2024-11,94
2406,1446,0.0,0.0,0,10,0.0,2024-11,94
2406,1474,0.0,0.0,0,10,0.0,2024-11,94
2406,1522,0.0,0.0,0,10,0.0,2024-11,94
2406,2365,0.0,0.0,0,10,0.0,2024-11,94
2406,2890,0.0,0.0,0,10,0.0,2024-11,94
2406,2892,0.0,0.0,0,9,0.0,2024-11,94
2406,3024,0.0,0.0,0,10,0.0,2024-11,94
2406,3073,0.0,0.1,1,10,-0.1,2024-11,94
2406,3289,0.0,0.1,1,10,-0.1,2024-11,94
2406,3605,0.0,0.2,2,10,-0.2,2024-11,94
2406,6167,0.0,0.0,0,10,0.0,2024-11,94
2406,6175,0.0,0.0,0,10,0.0,2024-11,94
2406,6415,0.0,0.1,1,10,-0.1,2024-11,94
2406,6856,0.0,0.0,0,10,0.0,2024-11,94
2406,8432,0.0,0.1,1,10,-0.1,2024-11,94
2406,9905,0.0,0.0,0,10,0.0,2024-11,94
2407,1315,0.0,0.0,0,10,0.0,2024-11,94
2407,1416,0.0,0.0,0,10,0.0,2024-11,94
2407,1530,0.0,0.0,0,10,0.0,2024-11,94
2407,1558,0.0,0.2,2,10,-0.2,2024-11,94
2407,2015,0.0,0.0,0,10,0.0,2024-11,94
2407,4707,0.0,0.0,0,10,0.0,2024-11,94
2407,4728,0.0,0.1,1,10,-0.1,2024-11,94
2407,8415,0.0,0.0,0,10,0.0,2024-11,94
2407,8464,0.0,0.0,0,8,0.0,2024-11,94
2408,1536,0.0,0.1,1,10,-0.1,2024-11,94
2408,1709,0.0,0.1,1,10,-0.1,2024-11,94
2408,1718,0.0,0.0,0,10,0.0,2024-11,94
2408,1785,0.0,0.0,0,10,0.0,2024-11,94
2408,2230,0.0,0.0,0,10,0.0,2024-11,94
2408,2347,0.0,0.0,0,10,0.0,2024-11,94
2408,2420,0.0,0.0,0,10,0.0,2024-11,94
2408,2426,0.0,0.1,1,10,-0.1,2024-11,94
2408,2433,0.0,0.0,0,10,0.0,2024-11,94
2408,2464,0.0,0.0,0,10,0.0,2024-11,94
2408,2520,0.0,0.0,0,9,0.0,2024-11,94
2408,2836,0.0,0.0,0,10,0.0,2024-11,94
2408,2849,0.0,0.0,0,9,0.0,2024-11,94
2408,3017,0.0,0.0,0,10,0.0,2024-11,94
2408,3022,0.0,0.0,0,10,0.0,2024-11,94
2408,3031,0.0,0.1,1,10,-0.1,2024-11,94
2408,3086,0.0,0.1,1,10,-0.1,2024-11,94
2408,3296,1.0,0.0,0,10,1.0,2024-11,94
2408,3374,0.0,0.0,0,10,0.0,2024-11,94
2408,3491,0.0,0.0,0,10,0.0,2024-11,94
2408,3537,0.0,0.0,0,10,0.0,2024-11,94
2408,3680,0.0,0.0,0,10,0.0,2024-11,94
2408,3687,0.0,0.3,3,10,-0.3,2024-11,94
2408,3705,0.0,0.0,0,10,0.0,2024-11,94
2408,4111,0.0,0.0,0,10,0.0,2024-11,94
2408,4406,0.0,0.0,0,10,0.0,2024-11,94
2408,5205,0.0,0.1,1,10,-0.1,2024-11,94
2408,5880,0.0,0.0,0,10,0.0,2024-11,94
2408,6156,0.0,0.0,0,10,0.0,2024-11,94
2408,6176,0.0,0.0,0,10,0.0,2024-11,94
2408,6449,0.0,0.0,0,10,0.0,2024-11,94
2408,6664,0.0,0.0,0,10,0.0,2024-11,94
2408,6754,0.0,0.1,1,10,-0.1,2024-11,94
2408,6829,0.0,0.1,1,10,-0.1,2024-11,94
2408,6895,0.0,0.1,1,10,-0.1,2024-11,94
2408,8021,0.0,0.0,0,10,0.0,2024-11,94
2408,8435,0.0,0.0,0,10,0.0,2024-11,94
2408,9917,0.0,0.1,1,10,-0.1,2024-11,94
2409,1413,0.0,0.0,0,10,0.0,2024-11,94
2409,1439,0.0,0.0,0,10,0.0,2024-11,94
2409,3042,0.0,0.0,0,10,0.0,2024-11,94
2409,4554,0.0,0.1,1,10,-0.1,2024-11,94
2409,5604,0.0,0.0,0,10,0.0,2024-11,94
2409,8410,0.0,0.1,1,10,-0.1,2024-11,94
2410,1471,0.0,0.1,1,10,-0.1,2024-11,94
2410,1781,0.0,0.0,0,10,0.0,2024-11,94
2410,1815,1.0,0.2,2,10,0.8,2024-11,94
2410,2472,0.0,0.1,1,10,-0.1,2024-11,94
2410,2596,0.0,0.1111111111111111,1,9,-0.1111111111111111,2024-11,94
2410,2641,0.0,0.0,0,10,0.0,2024-11,94
2410,2908,0.0,0.0,0,10,0.0,2024-11,94
2410,4107,0.0,0.0,0,10,0.0,2024-11,94
2410,5531,0.0,0.0,0,10,0.0,2024-11,94
2410,6194,0.0,0.0,0,10,0.0,2024-11,94
2410,6573,0.0,0.1,1,10,-0.1,2024-11,94
2411,1109,0.0,0.0,0,10,0.0,2024-11,94
2411,1218,0.0,0.0,0,10,0.0,2024-11,94
2411,2012,0.0,0.0,0,10,0.0,2024-11,94
2411,2207,0.0,0.0,0,10,0.0,2024-11,94
2411,2362,0.0,0.0,0,10,0.0,2024-11,94
2411,2397,0.0,0.0,0,10,0.0,2024-11,94
2411,2701,0.0,0.0,0,10,0.0,2024-11,94
2411,3379,0.0,0.0,0,10,0.0,2024-11,94
2411,4535,0.0,0.0,0,10,0.0,2024-11,94
2411,4911,0.0,0.0,0,10,0.0,2024-11,94
2411,6143,0.0,0.0,0,10,0.0,2024-11,94
2411,6215,1.0,0.0,0,10,1.0,2024-11,94
2411,6693,0.0,0.0,0,10,0.0,2024-11,94
2411,6715,0.0,0.3,3,10,-0.3,2024-11,94
2411,8043,0.0,0.1,1,10,-0.1,2024-11,94
2411,8059,1.0,0.0,0,10,1.0,2024-11,94
2411,8431,0.0,0.0,0,9,0.0,2024-11,94
2411,9907,0.0,0.1,1,10,-0.1,2024-11,94
2411,9960,0.0,0.0,0,10,0.0,2024-11,94
2412,1234,0.0,0.0,0,10,0.0,2024-11,94
2412,1539,0.0,0.2,2,10,-0.2,2024-11,94
2412,1560,0.0,0.2,2,10,-0.2,2024-11,94
2412,1725,0.0,0.1,1,10,-0.1,2024-11,94
2412,1776,0.0,0.0,0,10,0.0,2024-11,94
2412,2228,0.0,0.0,0,10,0.0,2024-11,94
2412,2542,0.0,0.0,0,10,0.0,2024-11,94
2412,2851,0.0,0.0,0,10,0.0,2024-11,94
2412,2887,0.0,0.0,0,10,0.0,2024-11,94
2412,3402,0.0,0.1,1,10,-0.1,2024-11,94
2412,4160,0.0,0.0,0,10,0.0,2024-11,94
2412,4305,0.0,0.0,0,10,0.0,2024-11,94
2412,4722,0.0,0.0,0,10,0.0,2024-11,94
2412,4935,0.0,0.2,2,10,-0.2,2024-11,94
2412,6114,0.0,0.2,2,10,-0.2,2024-11,94
2412,6218,0.0,0.0,0,10,0.0,2024-11,94
2412,6446,0.0,0.0,0,10,0.0,2024-11,94
2412,6506,0.0,0.0,0,10,0.0,2024-11,94
2412,8105,0.0,0.0,0,10,0.0,2024-11,94
2412,8424,0.0,0.0,0,9,0.0,2024-11,94
2412,8916,0.0,0.0,0,10,0.0,2024-11,94
2413,1580,0.0,0.0,0,10,0.0,2024-11,94
2413,3285,0.0,0.0,0,10,0.0,2024-11,94
2413,5206,0.0,0.0,0,10,0.0,2024-11,94
2413,5263,0.0,0.1,1,10,-0.1,2024-11,94
2413,6598,0.0,0.1,1,10,-0.1,2024-11,94
2413,8416,0.0,0.0,0,10,0.0,2024-11,94
2414,2062,0.0,0.1,1,10,-0.1,2024-11,94
2414,6201,0.0,0.0,0,10,0.0,2024-11,94
2415,1470,0.0,0.1,1,10,-0.1,2024-11,94
2416,1465,0.0,0.0,0,10,0.0,2024-11,94
2416,2049,1.0,0.0,0,10,1.0,2024-11,94
2416,2102,0.0,0.0,0,10,0.0,2024-11,94
2416,2115,0.0,0.0,0,9,0.0,2024-11,94
2416,2375,0.0,0.0,0,10,0.0,2024-11,94
2416,3689,1.0,0.0,0,10,1.0,2024-11,94
2416,4129,0.0,0.1111111111111111,1,9,-0.1111111111111111,2024-11,94
2416,4968,0.0,0.1,1,10,-0.1,2024-11,94
2416,5328,0.0,0.0,0,10,0.0,2024-11,94
2416,5364,0.0,0.1,1,10,-0.1,2024-11,94
2416,6166,0.0,0.0,0,10,0.0,2024-11,94
2416,6465,0.0,0.0,0,10,0.0,2024-11,94
2416,6515,0.0,0.0,0,10,0.0,2024-11,94
2416,6922,1.0,0.2,2,10,0.8,2024-11,94
2417,2855,0.0,0.0,0,10,0.0,2024-12,94
2417,4534,0.0,0.1,1,10,-0.1,2024-12,94
2417,4538,0.0,0.0,0,10,0.0,2024-12,94
2417,8076,0.0,0.0,0,10,0.0,2024-12,94
2417,8210,0.0,0.1,1,10,-0.1,2024-12,94
2418,2405,0.0,0.0,0,10,0.0,2024-12,94
2418,2884,0.0,0.0,0,10,0.0,2024-12,94
2418,2923,0.0,0.0,0,10,0.0,2024-12,94
2418,3516,0.0,0.0,0,10,0.0,2024-12,94
2418,4551,0.0,0.1,1,10,-0.1,2024-12,94
2418,4572,0.0,0.0,0,10,0.0,2024-12,94
2418,5538,0.0,0.0,0,10,0.0,2024-12,94
2419,2023,0.0,0.0,0,10,0.0,2024-12,94
2419,3376,0.0,0.1,1,10,-0.1,2024-12,94
2419,3591,0.0,0.0,0,9,0.0,2024-12,94
2419,3646,0.0,0.1,1,10,-0.1,2024-12,94
2419,4549,1.0,0.0,0,10,1.0,2024-12,94
2419,6155,0.0,0.0,0,10,0.0,2024-12,94
2419,6173,0.0,0.0,0,10,0.0,2024-12,94
2419,6409,0.0,0.0,0,10,0.0,2024-12,94
2419,6451,0.0,0.0,0,10,0.0,2024-12,94
2419,6509,0.0,0.0,0,9,0.0,2024-12,94
2419,6577,0.0,0.0,0,10,0.0,2024-12,94
2419,6606,0.0,0.0,0,10,0.0,2024-12,94
2419,6691,1.0,0.0,0,10,1.0,2024-12,94
2419,8928,0.0,0.1,1,10,-0.1,2024-12,94
2420,3163,0.0,0.1,1,10,-0.1,2024-12,94
2420,3508,0.0,0.0,0,10,0.0,2024-12,94
2420,6246,0.0,0.0,0,10,0.0,2024-12,94
2420,8905,0.0,0.0,0,10,0.0,2024-12,94
2421,1527,0.0,0.0,0,10,0.0,2024-12,94
2421,2379,0.0,0.0,0,10,0.0,2024-12,94
2421,2889,0.0,0.0,0,10,0.0,2024-12,94
2421,3209,0.0,0.0,0,10,0.0,2024-12,94
2421,3607,0.0,0.1,1,10,-0.1,2024-12,94
2421,4999,0.0,0.1,1,10,-0.1,2024-12,94
2421,6584,0.0,0.1,1,10,-0.1,2024-12,94
2421,6605,0.0,0.0,0,10,0.0,2024-12,94
2421,6873,0.0,0.2,2,10,-0.2,2024-12,94
2421,9945,0.0,0.0,0,10,0.0,2024-12,94
2422,1730,0.0,0.0,0,10,0.0,2024-12,94
2422,1735,0.0,0.0,0,10,0.0,2024-12,94
2422,2613,0.0,0.1,1,10,-0.1,2024-12,94
2422,7556,0.0,0.0,0,10,0.0,2024-12,94
2422,8011,0.0,0.0,0,10,0.0,2024-12,94
2422,8096,0.0,0.2,2,10,-0.2,2024-12,94
2423,1721,0.0,0.0,0,9,0.0,2024-12,95
2423,6863,0.0,0.0,0,10,0.0,2024-12,95
2423,8277,0.0,0.0,0,10,0.0,2024-12,95
2423,8383,0.0,0.0,0,8,0.0,2024-12,95
2424,1784,0.0,0.0,0,10,0.0,2024-12,95
2424,2947,0.0,0.0,0,10,0.0,2024-12,95
2424,4735,0.0,0.0,0,9,0.0,2024-12,95
2424,6206,0.0,0.0,0,10,0.0,2024-12,95
2424,6227,0.0,0.0,0,10,0.0,2024-12,95
2424,6231,0.0,0.0,0,10,0.0,2024-12,95
2424,8040,0.0,0.0,0,10,0.0,2024-12,95
2425,2359,0.0,0.0,0,10,0.0,2024-12,95
2425,2374,1.0,0.0,0,10,1.0,2024-12,95
2425,3711,0.0,0.0,0,10,0.0,2024-12,95
2425,5603,0.0,0.0,0,10,0.0,2024-12,95
2426,3010,0.0,0.0,0,10,0.0,2024-12,95
2427,1264,0.0,0.1,1,10,-0.1,2024-12,95
2428,2392,0.0,0.1,1,10,-0.1,2024-12,95
2428,2417,0.0,0.0,0,10,0.0,2024-12,95
2428,3149,0.0,0.0,0,9,0.0,2024-12,95
2428,3583,0.0,0.0,0,10,0.0,2024-12,95
2428,4526,0.0,0.1,1,10,-0.1,2024-12,95
2428,5243,0.0,0.1,1,10,-0.1,2024-12,95
2428,6188,0.0,0.0,0,10,0.0,2024-12,95
2428,6234,0.0,0.0,0,10,0.0,2024-12,95
2428,6651,0.0,0.0,0,10,0.0,2024-12,95
2428,6658,0.0,0.0,0,10,0.0,2024-12,95
2428,6690,0.0,0.0,0,10,0.0,2024-12,95
2428,6846,0.0,0.0,0,10,0.0,2024-12,95
2428,8234,0.0,0.1,1,10,-0.1,2024-12,95
2429,1558,0.0,0.0,0,10,0.0,2024-12,95
2429,1777,0.0,0.0,0,10,0.0,2024-12,95
2429,2107,0.0,0.0,0,10,0.0,2024-12,95
2429,2449,0.0,0.1,1,10,-0.1,2024-12,95
2429,3015,0.0,0.2,2,10,-0.2,2024-12,95
2429,3374,0.0,0.1,1,10,-0.1,2024-12,95
2429,4406,0.0,0.0,0,10,0.0,2024-12,95
2429,4933,0.0,0.0,0,10,0.0,2024-12,95
2429,4958,0.0,0.0,0,10,0.0,2024-12,95
2429,5474,1.0,0.0,0,10,1.0,2024-12,95
2429,5484,0.0,0.0,0,10,0.0,2024-12,95
2429,6127,0.0,0.0,0,10,0.0,2024-12,95
2430,6142,0.0,0.0,0,10,0.0,2024-12,95
2430,8071,0.0,0.0,0,10,0.0,2024-12,95
2430,8410,0.0,0.0,0,10,0.0,2024-12,95
2431,1712,0.0,0.0,0,10,0.0,2024-12,95
2431,3062,0.0,0.2,2,10,-0.2,2024-12,95
2431,4120,0.0,0.0,0,10,0.0,2024-12,95
2431,5202,0.0,0.0,0,10,0.0,2024-12,95
2431,5225,0.0,0.0,0,10,0.0,2024-12,95
2431,6021,0.0,0.0,0,9,0.0,2024-12,95
2431,6582,0.0,0.1,1,10,-0.1,2024-12,95
2431,8435,0.0,0.1,1,10,-0.1,2024-12,95
2431,9935,0.0,0.1,1,10,-0.1,2024-12,95
2432,1315,0.0,0.1,1,10,-0.1,2024-12,95
2432,1785,0.0,0.1,1,10,-0.1,2024-12,95
2432,2348,0.0,0.0,0,10,0.0,2024-12,95
2432,2365,0.0,0.0,0,10,0.0,2024-12,95
2432,2596,0.0,0.0,0,10,0.0,2024-12,95
2432,2838,0.0,0.0,0,10,0.0,2024-12,95
2432,2892,0.0,0.0,0,9,0.0,2024-12,95
2432,3484,0.0,0.0,0,10,0.0,2024-12,95
2432,3528,0.0,0.0,0,10,0.0,2024-12,95
2432,3557,0.0,0.0,0,10,0.0,2024-12,95
2432,3581,0.0,0.0,0,10,0.0,2024-12,95
2432,4729,0.0,0.1,1,10,-0.1,2024-12,95
2432,5386,0.0,0.0,0,10,0.0,2024-12,95
2432,6023,0.0,0.0,0,10,0.0,2024-12,95
2432,6024,0.0,0.0,0,10,0.0,2024-12,95
2432,6175,0.0,0.0,0,10,0.0,2024-12,95
2432,6405,0.0,0.0,0,9,0.0,2024-12,95
2432,6655,0.0,0.0,0,10,0.0,2024-12,95
2432,6683,1.0,0.0,0,10,1.0,2024-12,95
2432,6692,0.0,0.0,0,10,0.0,2024-12,95
2432,9925,0.0,0.0,0,10,0.0,2024-12,95
2432,9938,0.0,0.0,0,10,0.0,2024-12,95
2433,1708,0.0,0.1,1,10,-0.1,2024-12,95
2433,2495,0.0,0.0,0,9,0.0,2024-12,95
2433,2886,0.0,0.0,0,10,0.0,2024-12,95
2433,3523,0.0,0.0,0,10,0.0,2024-12,95
2433,4764,0.0,0.1,1,10,-0.1,2024-12,95
2433,4807,0.0,0.1,1,10,-0.1,2024-12,95
2433,5487,0.0,0.1,1,10,-0.1,2024-12,95
2433,6446,0.0,0.0,0,10,0.0,2024-12,95
2433,8064,0.0,0.0,0,10,0.0,2024-12,95
2433,8069,0.0,0.1,1,10,-0.1,2024-12,95
2434,1216,0.0,0.0,0,10,0.0,2024-12,95
2434,2397,0.0,0.0,0,10,0.0,2024-12,95
2434,3189,0.0,0.0,0,10,0.0,2024-12,95
2434,4903,0.0,0.0,0,9,0.0,2024-12,95
2434,6642,0.0,0.1,1,10,-0.1,2024-12,95
2434,6805,0.0,0.0,0,10,0.0,2024-12,95
2434,6830,0.0,0.1,1,10,-0.1,2024-12,95
2435,1781,0.0,0.0,0,10,0.0,2024-12,95
2435,3008,0.0,0.0,0,10,0.0,2024-12,95
2435,3537,0.0,0.0,0,10,0.0,2024-12,95
2435,4722,0.0,0.0,0,10,0.0,2024-12,95
2435,5292,0.0,0.0,0,10,0.0,2024-12,95
2436,3402,0.0,0.0,0,10,0.0,2024-12,95
2436,9949,0.0,0.0,0,10,0.0,2024-12,95
2437,3419,0.0,0.0,0,10,0.0,2024-12,95
2437,4419,0.0,0.0,0,10,0.0,2024-12,95
2437,4536,0.0,0.1,1,10,-0.1,2024-12,95
2437,5206,0.0,0.0,0,10,0.0,2024-12,95
2437,6219,0.0,0.0,0,10,0.0,2024-12,95
2438,2070,0.0,0.1,1,10,-0.1,2024-12,95
2438,2486,0.0,0.0,0,10,0.0,2024-12,95
2438,2535,0.0,0.0,0,10,0.0,2024-12,95
2438,2729,0.0,0.0,0,10,0.0,2024-12,95
2438,4767,0.0,0.0,0,10,0.0,2024-12,95
2438,5234,0.0,0.0,0,10,0.0,2024-12,95
2438,5364,0.0,0.1,1,10,-0.1,2024-12,95
2438,6274,0.0,0.0,0,10,0.0,2024-12,95
2438,6515,0.0,0.0,0,10,0.0,2024-12,95
2438,6870,0.0,0.1,1,10,-0.1,2024-12,95
2439,2504,0.0,0.0,0,10,0.0,2025-01,95
2439,4706,0.0,0.0,0,10,0.0,2025-01,95
2439,9904,0.0,0.1,1,10,-0.1,2025-01,95
2440,2382,0.0,0.1,1,10,-0.1,2025-01,95
2440,2615,0.0,0.0,0,10,0.0,2025-01,95
2440,5434,0.0,0.1,1,10,-0.1,2025-01,95
2440,6139,0.0,0.0,0,10,0.0,2025-01,95
2440,6496,0.0,0.0,0,10,0.0,2025-01,95
2441,1336,0.0,0.0,0,10,0.0,2025-01,95
2441,2360,0.0,0.1,1,10,-0.1,2025-01,95
2441,2405,0.0,0.0,0,9,0.0,2025-01,95
2441,2412,0.0,0.0,0,9,0.0,2025-01,95
2441,2414,0.0,0.0,0,10,0.0,2025-01,95
2441,2493,0.0,0.1,1,10,-0.1,2025-01,95
2441,3167,0.0,0.0,0,10,0.0,2025-01,95
2441,3441,0.0,0.0,0,10,0.0,2025-01,95
2441,3508,0.0,0.0,0,10,0.0,2025-01,95
2441,3680,0.0,0.0,0,10,0.0,2025-01,95
2441,6451,0.0,0.1,1,10,-0.1,2025-01,95
2441,6895,0.0,0.0,0,10,0.0,2025-01,95
2441,8429,0.0,0.1,1,10,-0.1,2025-01,95
2441,8929,0.0,0.0,0,9,0.0,2025-01,95
2442,2467,0.0,0.1,1,10,-0.1,2025-01,95
2442,2820,0.0,0.0,0,10,0.0,2025-01,95
2442,4558,0.0,0.0,0,10,0.0,2025-01,95
2443,2855,0.0,0.0,0,10,0.0,2025-01,96
2443,5601,0.0,0.0,0,10,0.0,2025-01,96
2443,6134,0.0,0.1,1,10,-0.1,2025-01,96
2443,6525,0.0,0.0,0,10,0.0,2025-01,96
2443,8464,0.0,0.0,0,10,0.0,2025-01,96
2444,3043,0.0,0.1,1,10,-0.1,2025-01,96
2444,6535,0.0,0.3,3,10,-0.3,2025-01,96
2444,6588,0.0,0.0,0,10,0.0,2025-01,96
2445,1536,1.0,0.0,0,10,1.0,2025-01,96
2445,1565,0.0,0.1,1,10,-0.1,2025-01,96
2445,3379,1.0,0.0,0,10,1.0,2025-01,96
2445,6472,0.0,0.0,0,10,0.0,2025-01,96
2445,9930,0.0,0.0,0,10,0.0,2025-01,96
2446,3018,0.0,0.2,2,10,-0.2,2025-01,96
2446,3224,0.0,0.0,0,9,0.0,2025-01,96
2447,1439,0.0,0.0,0,10,0.0,2025-01,96
2447,2312,0.0,0.1111111111111111,1,9,-0.1111111111111111,2025-01,96
2447,2882,0.0,0.0,0,10,0.0,2025-01,96
2447,2884,0.0,0.0,0,10,0.0,2025-01,96
2447,3090,0.0,0.0,0,10,0.0,2025-01,96
2447,3296,0.0,0.1,1,10,-0.1,2025-01,96
2447,3447,1.0,0.2,2,10,0.8,2025-01,96
2447,3689,0.0,0.2,2,10,-0.2,2025-01,96
2447,4557,0.0,0.1,1,10,-0.1,2025-01,96
2447,4904,0.0,0.0,0,10,0.0,2025-01,96
2447,5315,0.0,0.2,2,10,-0.2,2025-01,96
2447,6214,0.0,0.2,2,10,-0.2,2025-01,96
2447,8240,0.0,0.0,0,10,0.0,2025-01,96
2447,8916,0.0,0.1,1,10,-0.1,2025-01,96
2448,2023,0.0,0.0,0,10,0.0,2025-01,96
2448,3543,0.0,0.0,0,10,0.0,2025-01,96
2448,8284,0.0,0.0,0,10,0.0,2025-01,96
2449,1220,0.0,0.0,0,10,0.0,2025-01,96
2449,2236,0.0,0.1,1,10,-0.1,2025-01,96
2449,2426,0.0,0.2,2,10,-0.2,2025-01,96
2449,2832,0.0,0.0,0,10,0.0,2025-01,96
2449,4561,0.0,0.1,1,10,-0.1,2025-01,96
2449,4569,0.0,0.2,2,10,-0.2,2025-01,96
2449,6187,0.0,0.2,2,10,-0.2,2025-01,96
2449,8028,1.0,0.2,2,10,0.8,2025-01,96
2449,8446,0.0,0.0,0,10,0.0,2025-01,96
2450,3045,0.0,0.0,0,9,0.0,2025-01,96
2450,3054,0.0,0.1111111111111111,1,9,-0.1111111111111111,2025-01,96
2450,3511,0.0,0.2,2,10,-0.2,2025-01,96
2450,3710,0.0,0.1111111111111111,1,9,-0.1111111111111111,2025-01,96
2450,6762,0.0,0.0,0,10,0.0,2025-01,96
2451,1776,0.0,0.0,0,10,0.0,2025-01,96
2451,3086,0.0,0.1,1,10,-0.1,2025-01,96
2451,3605,0.0,0.1,1,10,-0.1,2025-01,96
2451,3653,0.0,0.1,1,10,-0.1,2025-01,96
2451,4139,0.0,0.1,1,10,-0.1,2025-01,96
2451,5309,0.0,0.1,1,10,-0.1,2025-01,96
2451,5474,1.0,0.1,1,10,0.9,2025-01,96
2451,6651,0.0,0.0,0,10,0.0,2025-01,96
2451,8431,0.0,0.2,2,10,-0.2,2025-01,96
2452,1558,0.0,0.0,0,10,0.0,2025-01,96
2452,2545,0.0,0.0,0,10,0.0,2025-01,96
2452,2603,0.0,0.0,0,10,0.0,2025-01,96
2452,2724,0.0,0.0,0,10,0.0,2025-01,96
2452,4527,0.0,0.1,1,10,-0.1,2025-01,96
2452,5546,0.0,0.0,0,10,0.0,2025-01,96
2453,3290,0.0,0.1,1,10,-0.1,2025-01,96
2453,3522,0.0,0.0,0,10,0.0,2025-01,96
2453,4120,0.0,0.0,0,10,0.0,2025-01,96
2453,5016,0.0,0.2222222222222222,2,9,-0.2222222222222222,2025-01,96
2453,5225,0.0,0.1,1,10,-0.1,2025-01,96
2453,5288,0.0,0.0,0,10,0.0,2025-01,96
2453,5328,0.0,0.2,2,10,-0.2,2025-01,96
2453,6655,0.0,0.2,2,10,-0.2,2025-01,96
2453,8042,0.0,0.0,0,10,0.0,2025-01,96
2453,8927,0.0,0.0,0,10,0.0,2025-01,96
2454,5907,0.0,0.1111111111111111,1,9,-0.1111111111111111,2025-02,96
2454,8069,0.0,0.0,0,9,0.0,2025-02,96
2454,9935,0.0,0.1,1,10,-0.1,2025-02,96
2455,1232,0.0,0.0,0,10,0.0,2025-02,96
2455,2302,0.0,0.0,0,10,0.0,2025-02,96
2455,5202,0.0,0.0,0,10,0.0,2025-02,96
2455,8234,1.0,0.3,3,10,0.7,2025-02,96
2456,1597,0.0,0.1,1,10,-0.1,2025-02,96
2456,2308,0.0,0.0,0,10,0.0,2025-02,96
2456,4510,1.0,0.0,0,10,1.0,2025-02,96
2456,4956,0.0,0.1,1,10,-0.1,2025-02,96
2456,5604,0.0,0.0,0,10,0.0,2025-02,96
2456,6223,0.0,0.2,2,10,-0.2,2025-02,96
2456,6727,0.0,0.0,0,10,0.0,2025-02,96
2456,6877,0.0,0.1,1,10,-0.1,2025-02,96
2456,6937,0.0,0.1,1,10,-0.1,2025-02,96
2456,8390,0.0,0.0,0,10,0.0,2025-02,96
2457,1777,0.0,0.0,0,10,0.0,2025-02,96
2457,2069,0.0,0.1,1,10,-0.1,2025-02,96
2457,2107,0.0,0.0,0,10,0.0,2025-02,96
2457,2354,0.0,0.1,1,10,-0.1,2025-02,96
2457,3163,0.0,0.1,1,10,-0.1,2025-02,96
2457,3528,0.0,0.0,0,10,0.0,2025-02,96
2457,3705,0.0,0.0,0,10,0.0,2025-02,96
2457,3714,0.0,0.0,0,10,0.0,2025-02,96
2457,4903,0.0,0.0,0,10,0.0,2025-02,96
2457,5538,0.0,0.1,1,10,-0.1,2025-02,96
2457,8059,0.0,0.2,2,10,-0.2,2025-02,96
2457,9938,0.0,0.1,1,10,-0.1,2025-02,96
2458,1416,0.0,0.0,0,10,0.0,2025-02,96
2458,6142,0.0,0.1,1,10,-0.1,2025-02,96
2458,6530,0.0,0.0,0,10,0.0,2025-02,96
2458,8047,0.0,0.0,0,10,0.0,2025-02,96
2458,8071,0.0,0.0,0,10,0.0,2025-02,96
2459,2012,0.0,0.0,0,10,0.0,2025-02,96
2459,2109,0.0,0.0,0,10,0.0,2025-02,96
2459,2727,0.0,0.1,1,10,-0.1,2025-02,96
2459,3492,0.0,0.0,0,10,0.0,2025-02,96
2460,2364,0.0,0.1,1,10,-0.1,2025-02,96
2460,2397,0.0,0.0,0,10,0.0,2025-02,96
2460,2431,0.0,0.1,1,10,-0.1,2025-02,96
2460,4542,0.0,0.1,1,10,-0.1,2025-02,96
2460,5276,0.0,0.1,1,10,-0.1,2025-02,96
2460,6156,0.0,0.0,0,10,0.0,2025-02,96
2460,6220,0.0,0.0,0,10,0.0,2025-02,96
2460,6570,0.0,0.0,0,10,0.0,2025-02,96
2460,6609,0.0,0.0,0,9,0.0,2025-02,96
2460,8367,0.0,0.0,0,10,0.0,2025-02,96
2460,9904,0.0,0.1,1,10,-0.1,2025-02,96
2461,1530,0.0,0.0,0,10,0.0,2025-02,96
2461,3062,0.0,0.0,0,10,0.0,2025-02,96
2461,3209,0.0,0.0,0,10,0.0,2025-02,96
2461,3523,0.0,0.0,0,10,0.0,2025-02,96
2461,5438,0.0,0.0,0,10,0.0,2025-02,96
2462,3013,0.0,0.0,0,10,0.0,2025-02,96
2462,3293,0.0,0.0,0,10,0.0,2025-02,96
2462,3430,0.0,0.0,0,10,0.0,2025-02,96
2462,4767,0.0,0.0,0,10,0.0,2025-02,96
2462,5206,0.0,0.1111111111111111,1,9,-0.1111111111111111,2025-02,96
2462,6176,0.0,0.0,0,10,0.0,2025-02,96
2462,8429,0.0,0.0,0,10,0.0,2025-02,96
